Date,DE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.31661151555261413,-0.5550959629384513,-0.061217736598279275,-0.6959298477829251,-0.6802448709463931,0.0
2018-10-26,1.0,-0.308654951551979,-0.5475775989489243,-0.050911479717523404,-0.7020200361307276,-0.675447528329775,0.0
2018-10-29,1.0,-0.30343855508571804,-0.5495132264726129,-0.04510440226833186,-0.7015766873176648,-0.6783033402169993,0.0
2018-10-30,1.0,-0.30820457304071125,-0.5496178197683955,-0.04789554833841814,-0.7012105107764984,-0.6735557523865762,0.0
2018-10-31,1.0,-0.31052373959862944,-0.5349649208680046,-0.04956762930331213,-0.6987436775983031,-0.6693424702235274,0.0
2018-11-01,1.0,-0.30996117328460965,-0.5356129074358055,-0.049006492870893016,-0.6987829945512088,-0.6693856243270581,0.0
2018-11-02,1.0,-0.3090903147778904,-0.5410061125093976,-0.04965188114928252,-0.6981335599646978,-0.6708397345798058,0.0
2018-11-05,1.0,-0.3035597434890721,-0.5599725166862976,-0.04875016359115299,-0.7013152728700431,-0.6582907996335557,0.0
2018-11-06,1.0,-0.304357783157757,-0.5603611856310934,-0.048746973761696004,-0.7006477785775044,-0.657495256166983,0.0
2018-11-07,1.0,-0.30615253570960554,-0.5617219237321451,-0.04583278731489975,-0.7032499017166819,-0.659120691914559,0.0
2018-11-08,1.0,-0.2931253460123099,-0.5642361676490703,-0.032370469274106875,-0.7008499690624288,-0.6660370599537565,0.0
2018-11-09,1.0,-0.29422306213547944,-0.5648235639112443,-0.03189860219608354,-0.7006940145319475,-0.666644944772083,0.0
2018-11-12,1.0,-0.29394569312719243,-0.55310510588541,-0.031278420163700145,-0.7051123814473171,-0.6645771079641418,0.0
2018-11-13,1.0,-0.27707922552283676,-0.5548049261402205,-0.0092769176067492,-0.7206257878915215,-0.6705886155735851,0.0
2018-11-14,1.0,-0.28094111546812717,-0.5556923874647568,-0.008004666688271704,-0.7241792786077713,-0.6719382960106296,0.0
2018-11-15,1.0,-0.28153736562621423,-0.5575378836938221,-0.005633985235073177,-0.7289858826576868,-0.6642274316798342,0.0
2018-11-16,1.0,-0.2793066649419526,-0.5491705203246774,-0.0,-0.731170973062122,-0.6740290398732335,0.0
2018-11-19,1.0,-0.2782234586271592,-0.5498479653231545,-0.0,-0.7321601863233487,-0.6745487481400012,0.0
2018-11-20,1.0,-0.2706805775380342,-0.5478213120578831,-0.0,-0.7340030362737815,-0.6775412642527214,0.0
2018-11-21,1.0,-0.27238554216867467,-0.5429397590361446,-0.0,-0.7328835341365462,-0.6646746987951807,0.0
2018-11-23,1.0,-0.271963429160094,-0.5510414319286611,-0.0,-0.7312236422753758,-0.6650355728680424,0.0
2018-11-26,1.0,-0.2708212560386473,-0.5587117552334944,-0.0,-0.7287922705314009,-0.6622544283413849,0.0
2018-11-27,1.0,-0.27208138220571615,-0.5595349588244792,-0.0,-0.7325367350234135,-0.665299531729372,0.0
2018-11-28,1.0,-0.27107363251591227,-0.5655713870311138,-0.0,-0.7302187328357727,-0.6640496268295046,0.0
2018-11-29,1.0,-0.2543372991694193,-0.5578680691402367,-0.0,-0.7278645415771414,-0.6667735625180387,0.0
2018-11-30,1.0,-0.2536178405262314,-0.558222364832344,-0.0,-0.7279640622493182,-0.668923471843414,0.0
2018-12-03,1.0,-0.25682514101531023,-0.56116035455278,-0.0,-0.7322159548751007,-0.6730056406124093,0.0
2018-12-04,1.0,-0.2619178971280221,-0.562972578289794,-0.0,-0.7412948239493753,-0.678987506084699,0.0
2018-12-06,1.0,-0.256983060653788,-0.5440198000707146,-0.0,-0.7419562212722188,-0.6713381119218282,0.0
2018-12-07,1.0,-0.26699513734582814,-0.5446172672527614,-0.0,-0.7436318552152771,-0.6650565162786205,0.0
2018-12-10,1.0,-0.25969689185717953,-0.5440534292319549,-0.0,-0.7450231184176728,-0.662117903930131,0.0
2018-12-11,1.0,-0.2602427433855638,-0.543989211405086,-0.0,-0.7448625738505009,-0.6617968147957873,0.0
2018-12-12,1.0,-0.26059594143334186,-0.5439249935782173,-0.0,-0.7447983560236322,-0.6615399434883124,0.0
2018-12-13,1.0,-0.2604678024833959,-0.5414701447043346,-0.0,-0.7465267751147047,-0.660089196906985,0.0
2018-12-14,1.0,-0.2643040410519564,-0.5308531109685696,-0.0,-0.7521808851828095,-0.6598460551635663,0.0
2018-12-17,1.0,-0.24330035539333397,-0.5336022796401242,-0.0,-0.7398905004322351,-0.6849486120449525,0.0
2018-12-18,1.0,-0.23462138829600837,-0.5250230957917874,-0.0,-0.7383963556433372,-0.6875537574464018,0.0
2018-12-19,1.0,-0.24564988346476804,-0.5242489064844673,-0.0,-0.7354490597362792,-0.6873663037578622,0.0
2018-12-20,1.0,-0.24504407038533743,-0.516562191745951,-0.0,-0.7368822986603876,-0.6834887198905399,0.0
2018-12-21,1.0,-0.24155416112061862,-0.517208594789884,-0.0,-0.7412372440894973,-0.6691703112125246,0.0
2018-12-24,1.0,-0.22451682063246836,-0.4992590724217296,-0.0,-0.7400447709430275,-0.6890311189582874,0.0
2018-12-26,1.0,-0.2237019819706631,-0.5000157049973302,-0.0,-0.7327637654301599,-0.6844866036372774,0.0
2018-12-27,1.0,-0.19130195430773464,-0.47998287304645687,-0.0,-0.6901856439428694,-0.6969446738232866,0.0
2018-12-28,1.0,-0.19314040728831725,-0.4787934466391058,-0.0,-0.6913795743377736,-0.699004746593171,0.0
2018-12-31,1.0,-0.1942241141702141,-0.4773833950938658,-0.0,-0.6915137965883686,-0.6993844363458182,0.0
2019-01-02,1.0,-0.1953314315511794,-0.47857427686267284,-0.0,-0.6939050949357382,-0.6996104413975031,0.0
2019-01-03,1.0,-0.20471064495353758,-0.47591008065752755,-0.0,-0.7015671481583708,-0.6846382678565951,0.0
2019-01-04,1.0,-0.19003515207091548,-0.479871618523613,-0.0,-0.6974476539813541,-0.6893473941616995,0.0
2019-01-07,1.0,-0.1802399563715688,-0.46736956916924194,-0.00842271102223838,-0.6930558080349027,-0.6806641216748469,0.0
2019-01-08,1.0,-0.18072872533591575,-0.4618084977605617,-0.010137997821087036,-0.6948008715651858,-0.6787919138118872,0.0
2019-01-09,1.0,-0.18037448198675096,-0.4599050183006141,-0.010224144710971295,-0.6946066124202184,-0.6797543785353459,0.0
2019-01-10,1.0,-0.18266900896535013,-0.4557184395444633,-0.009419675308941118,-0.7022352798643082,-0.6787618124545675,0.0
2019-01-11,1.0,-0.18753994582585143,-0.45804546976291205,-0.002160878960343306,-0.7089813433971452,-0.6867942904099583,0.0
2019-01-14,1.0,-0.193195995496455,-0.4592703039892889,-0.004077534004807839,-0.7076042966253842,-0.678757265009281,0.0
2019-01-15,1.0,-0.18554158165595783,-0.45427692682481197,-0.012302445263254058,-0.7043758945156673,-0.688693321964737,0.0
2019-01-16,1.0,-0.17747824499482748,-0.452564960749711,-0.010710156392624596,-0.7012718310716242,-0.700632872877746,0.0
2019-01-17,1.0,-0.18093095375634674,-0.44607947462831776,-0.012130978079109787,-0.7000395244899822,-0.7011644522817793,0.0
2019-01-18,1.0,-0.17754752735497278,-0.4440369215722232,-0.01919432728161868,-0.6990341707928357,-0.7166085946573751,0.0
2019-01-22,1.0,-0.0,-0.41243552296314706,-0.0,-0.8873593934497545,-0.8075321608352495,0.0
2019-01-23,1.0,-0.0,-0.4025694596027316,-0.0,-0.8922323739436839,-0.8234743833608781,0.0
2019-01-24,1.0,-0.0,-0.4049475917144996,-0.0,-0.8901609683054654,-0.824432243573746,0.0
2019-01-25,1.0,-0.0,-0.3303911988147401,-0.0,-0.963748699681619,-0.8581470857106831,0.0
2019-01-28,1.0,-0.0,-0.3206480545730167,-0.0,-0.9811141990904497,-0.8563984335522993,0.0
2019-01-29,1.0,-0.0,-0.3181558754518359,-0.0,-0.9982243642589892,-0.8543661614560214,0.0
2019-01-30,1.0,-0.0,-0.31473178797418044,-0.0,-0.9991096696238354,-0.8659416833603613,0.0
2019-01-31,1.0,-0.0,-0.3235706099579778,-0.0,-0.9767286387367885,-0.8832293391060742,0.0
2019-02-01,1.0,-0.0,-0.32227880330999364,-0.0,-0.9754296626352641,-0.8849777211966899,0.0
2019-02-04,1.0,-0.0,-0.31661262635895476,-0.0,-0.9777481085892301,-0.884480895161803,0.0
2019-02-05,1.0,-0.0,-0.30745085605580214,-0.0,-0.9744451490171211,-0.8887127457197209,0.0
2019-02-06,1.0,-0.0,-0.31376338635067486,-0.0,-0.9673658196565489,-0.8872378176287941,0.0
2019-02-07,1.0,-0.0,-0.3180825127441978,-0.0,-0.9678624576512681,-0.8803470221321598,0.0
2019-02-08,1.0,-0.0,-0.31572103644032856,-0.0,-0.9782436332498177,-0.8775173638641337,0.0
2019-02-11,1.0,-0.0,-0.3070128054399288,-0.0,-0.9871945600711767,-0.8833211528073466,0.0
2019-02-12,1.0,-0.0,-0.30308137501192484,-0.0,-0.9924635100327533,-0.8844404871688872,0.0
2019-02-13,1.0,-0.0,-0.30973648240567087,-0.0,-0.9891604946120348,-0.8798436059633173,0.0
2019-02-14,1.0,-0.0,-0.31645488997165694,-0.0,-1.0007006146301074,-0.867456450431515,0.0
2019-02-15,1.0,-0.0,-0.36176358557643473,-0.0,-0.97098781107161,-0.8414487049263586,0.0
2019-02-19,1.0,-0.0,-0.3406034400534131,-0.0,-0.9968524465074874,-0.8418910755730773,0.0
2019-02-20,1.0,-0.0,-0.34397275967413443,-0.0,-1.0025140020366596,-0.835794297352342,0.0
2019-02-21,1.0,-0.0,-0.35280626871376697,-0.0,-1.000605211186851,-0.8319105561572275,0.0
2019-02-22,1.0,-0.0,-0.36519771851002136,-0.0,-0.9993945766816429,-0.8218462224771372,0.0
2019-02-25,1.0,-0.0,-0.3668077792278066,-0.0,-0.9971671388101983,-0.8190151828627812,0.0
2019-02-26,1.0,-0.0,-0.3748571428571429,-0.0,-0.9852698412698413,-0.8144761904761905,0.0
2019-02-27,1.0,-0.0,-0.37639593908629443,-0.0,-0.9789974619289341,-0.8171954314720812,0.0
2019-02-28,1.0,-0.0,-0.37725729156748866,-0.0,-0.978958392840141,-0.8174807197943444,0.0
2019-03-01,1.0,-0.0,-0.3780901907270477,-0.0,-0.9851163085906508,-0.8103202056424741,0.0
2019-03-04,1.0,-0.0,-0.3613413476747865,-0.0,-0.9931667193925973,-0.8090477696931352,0.0
2019-03-05,1.0,-0.0,-0.35121518425805637,-0.0,-1.0139738268005958,-0.8034791976932096,0.0
2019-03-06,1.0,-0.0,-0.35649575638132175,-0.0,-1.0081693632982613,-0.81407546330144,0.0
2019-03-07,1.0,-0.0,-0.360845687438494,-0.0,-1.0061902796736613,-0.8074664296371543,0.0
2019-03-08,1.0,-0.0,-0.3487757506288407,-0.0,-1.0256949087782978,-0.8095647467125162,0.0
2019-03-11,1.0,-0.0,-0.3500593157844112,-0.0,-1.0217704960082081,-0.8343967424412454,0.0
2019-03-12,1.0,-0.0,-0.32294891640866874,-0.0,-1.0366357069143446,-0.8653573271413828,0.0
2019-03-13,1.0,-0.0,-0.34101292893943813,-0.0,-1.0374258773208904,-0.8618968925180649,0.0
2019-03-14,1.0,-0.0,-0.3426831638271685,-0.0,-1.0360497505992097,-0.8602059985748526,0.0
2019-03-15,1.0,-0.0,-0.3439820971037525,-0.0,-1.0344760483897124,-0.8648525930010055,0.0
2019-03-18,1.0,-0.0,-0.3586661876612561,-0.0,-1.0375910382442273,-0.8696887553479866,0.0
2019-03-19,1.0,-0.0,-0.3624926282681345,-0.0,-1.0315182491317738,-0.882314396173252,0.0
2019-03-20,1.0,-0.0,-0.3662389265242314,-0.0,-1.0049179260031267,-0.8857477853048462,0.0
2019-03-21,1.0,-0.0,-0.36474836526887666,-0.0,-1.015159894596441,-0.8732880054653698,0.0
2019-03-22,1.0,-0.0,-0.36452768729641694,-0.0,-1.0345928338762216,-0.8582084690553745,0.0
2019-03-25,1.0,-0.0,-0.3045190445448676,-0.0,-1.0656229825693995,-0.8577469335054875,0.0
2019-03-26,1.0,-0.0,-0.3146089204912734,-0.0,-1.068584356819651,-0.8488364576599869,0.0
2019-03-27,1.0,-0.0,-0.32165625603709186,-0.0,-1.0615622383926846,-0.8365960461072831,0.0
2019-03-28,1.0,-0.0,-0.3290248272331712,-0.0,-1.0541656002047606,-0.8161952905042232,0.0
2019-03-29,1.0,-0.0,-0.3262517997120461,-0.0,-1.054327307630779,-0.8189089745640697,0.0
2019-04-01,1.0,-0.0,-0.3296014330497089,-0.0,-1.0469579681402341,-0.8222122704881325,0.0
2019-04-02,1.0,-0.0,-0.3413699505029539,-0.0,-1.0623662781414658,-0.7896535206769919,0.0
2019-04-03,1.0,-0.0,-0.3410397241026951,-0.0,-1.065908800613105,-0.7863073189423936,0.0
2019-04-04,1.0,-0.0,-0.3408306709265176,-0.0,-1.0645367412140574,-0.7894888178913738,0.0
2019-04-05,1.0,-0.0,-0.3366380964564411,-0.0,-1.0679928361263913,-0.7935269284891903,0.0
2019-04-08,1.0,-0.0,-0.331181283559192,-0.0,-1.0691958578368703,-0.7957363845563794,0.0
2019-04-09,1.0,-0.0,-0.3477726283930767,-0.0,-1.005800939499984,-0.7990794161228286,0.0
2019-04-10,1.0,-0.0,-0.353730065628864,-0.0,-0.9947687137376746,-0.8219777432548111,0.0
2019-04-11,1.0,-0.0,-0.3312949526314122,-0.0,-1.0356135737143943,-0.8015588859668578,0.0
2019-04-12,1.0,-0.0,-0.3314638783269962,-0.0,-1.032636248415716,-0.804467680608365,0.0
2019-04-15,1.0,-0.0,-0.33165399239543725,-0.0,-1.031147021546261,-0.8057667934093791,0.0
2019-04-16,1.0,-0.0,-0.33217126739137326,-0.0,-1.0339745824485786,-0.8031249009602892,0.0
2019-04-17,1.0,-0.0,-0.3248207601040543,-0.0,-1.0354672926844743,-0.8120994860732187,0.0
2019-04-18,1.0,-0.0,-0.3195641155600608,-0.0,-1.017295995945261,-0.8309047136340597,0.0
2019-04-22,1.0,-0.0,-0.31013403801458184,-0.0,-1.0299595657295681,-0.8437072176764623,0.0
2019-04-23,1.0,-0.0,-0.2984301512647769,-0.0,-1.0277106902249904,-0.8516906063302403,0.0
2019-04-24,1.0,-0.0,-0.26957903097696584,-0.0,-1.0362509928514696,-0.871294678316124,0.0
2019-04-25,1.0,-0.0,-0.263184664780494,-0.0,-1.0366214197158024,-0.8791365991671171,0.0
2019-04-26,1.0,-0.0,-0.2627753514616341,-0.0,-1.0280212949089864,-0.8970639803627785,0.0
2019-04-29,1.0,-0.0,-0.2715836526181354,-0.0,-1.0328863346104726,-0.8883780332056195,0.0
2019-04-30,1.0,-0.0,-0.2682311621966795,-0.0,-1.0317369093231163,-0.8928799489144318,0.0
2019-05-01,1.0,-0.0,-0.2737026983873543,-0.0,-1.0313587737505987,-0.888296343605301,0.0
2019-05-02,1.0,-0.0,-0.2710906827539979,-0.0,-1.027195250406971,-0.8936448657793099,0.0
2019-05-03,1.0,-0.0,-0.27324078506462424,-0.0,-1.02498803255146,-0.8930907930429232,0.0
2019-05-06,1.0,-0.0,-0.22004432098380097,-0.0,-0.9737195293236369,-0.9274321920159806,0.0
2019-05-07,1.0,-0.0,-0.19851991812313022,-0.0,-1.002330341678476,-0.948260116517084,0.0
2019-05-08,1.0,-0.0,-0.19889226147635886,-0.0,-0.9809744343962198,-0.9493381731701973,0.0
2019-05-09,1.0,-0.0,-0.19976215065878009,-0.0,-0.9738991643977093,-0.9559665759083655,0.0
2019-05-10,1.0,-0.0,-0.19765478424015012,-0.0,-0.9786741713570982,-0.9506253908692934,0.0
2019-05-13,1.0,-0.0,-0.19602388171673282,-0.0,-0.9763058360163795,-0.9535494357788127,0.0
2019-05-14,1.0,-0.0,-0.2113637787383324,-0.0,-0.9704316231284846,-0.9504792332268371,0.0
2019-05-15,1.0,-0.0,-0.21806160498856264,-0.0,-0.9834550183310876,-0.9319712969636198,0.0
2019-05-16,1.0,-0.0,-0.2186924637228897,-0.0,-0.9680137306912153,-0.9338742393509128,0.0
2019-05-17,1.0,-0.0,-0.22097588334268087,-0.0,-0.9612077023742756,-0.9336947716084003,0.0
2019-05-20,1.0,-0.0,-0.26356762990965593,-0.0,-0.9852309860959827,-0.9548599987185238,0.0
2019-05-21,1.0,-0.0,-0.25500415680757177,-0.0,-0.9881371106989832,-0.954371043038946,0.0
2019-05-22,1.0,-0.0,-0.25710635579687,-0.0,-0.984318109230278,-0.9524752475247524,0.0
2019-05-23,1.0,-0.0,-0.2564168050057464,-0.0,-1.0005107904482187,-0.9355127059123994,0.0
2019-05-24,1.0,-0.0,-0.24410828025477704,-0.0,-1.0035987261146497,-0.9370063694267515,0.0
2019-05-28,1.0,-0.0,-0.2528695319474557,-0.0,-0.9993304425455937,-0.9361688560132637,0.0
2019-05-29,1.0,-0.0,-0.25548978422761126,-0.0,-1.000986569919165,-0.9260072560626313,0.0
2019-05-30,1.0,-0.0,-0.24681325685149777,-0.0,-0.9996175908221797,-0.9403441682600382,0.0
2019-05-31,1.0,-0.0,-0.25776209997775446,-0.0,-0.9992372962150824,-0.9209330409635491,0.0
2019-06-03,1.0,-0.0,-0.26688184292133404,-0.0,-1.0075944560470855,-0.8899120308841211,0.0
2019-06-04,1.0,-0.0,-0.2702291528002282,-0.0,-0.9838990840226933,-0.9153434122531774,0.0
2019-06-05,1.0,-0.0,-0.28689061476560307,-0.0,-0.9897695018870278,-0.8423629955397522,0.0
2019-06-06,1.0,-0.0,-0.2821575470522249,-0.0,-0.985448086750592,-0.8484357472267233,0.0
2019-06-07,1.0,-0.0,-0.2913851614309288,-0.0,-0.9772720196768269,-0.8447647809707651,0.0
2019-06-10,1.0,-0.0,-0.294589801823103,-0.0,-0.97165790374265,-0.8448495784463181,0.0
2019-06-11,1.0,-0.0,-0.2927824137501557,-0.0,-0.9772076223689127,-0.8437227550130776,0.0
2019-06-12,1.0,-0.0,-0.2951707818289379,-0.0,-0.9759940218575832,-0.8424510383908832,0.0
2019-06-13,1.0,-0.0,-0.3103029169783097,-0.0,-0.9711418598853154,-0.8350162054350536,0.0
2019-06-14,1.0,-0.0,-0.3121297162457125,-0.0,-0.9703149360773309,-0.8357655129404428,0.0
2019-06-17,1.0,-0.0,-0.3078386131204789,-0.0,-0.9747131454227986,-0.8354327762534298,0.0
2019-06-18,1.0,-0.0,-0.3206156920290986,-0.0,-0.9747104186830685,-0.8268444222423429,0.0
2019-06-19,1.0,-0.0,-0.3205966042337638,-0.0,-0.9742034332885151,-0.8320565335668053,0.0
2019-06-20,1.0,-0.0,-0.3285066458170446,-0.0,-0.9672556684910086,-0.8316810007818609,0.0
2019-06-21,1.0,-0.0,-0.33033841530225716,-0.0,-0.9705412766490311,-0.8296966471527408,0.0
2019-06-24,1.0,-0.0,-0.3250703344795248,-0.0,-0.9752735229759298,-0.8256330103157237,0.0
2019-06-25,1.0,-0.0,-0.2992478846756503,-0.0,-1.0007521153243497,-0.8338138514572234,0.0
2019-06-26,1.0,-0.0,-0.30045081710600463,-0.0,-0.9892617869889174,-0.8409617431594767,0.0
2019-06-27,1.0,-0.0,-0.29599348432164896,-0.0,-1.0010024120540049,-0.835541772389813,0.0
2019-06-28,1.0,-0.0,-0.2616644270133442,-0.0,-1.026907090846589,-0.83652614144192,0.0
2019-07-01,1.0,-0.0,-0.2536679777736155,-0.0,-1.038334269838297,-0.8296497471436598,0.0
2019-07-02,1.0,-0.0,-0.2592777396619472,-0.0,-1.026133599451132,-0.8331878001621655,0.0
2019-07-03,1.0,-0.0,-0.2591830371063299,-0.0,-1.0263174306205176,-0.8326473339569691,0.0
2019-07-05,1.0,-0.0,-0.24641610570929942,-0.0,-1.0305098479182249,-0.8395038643729743,0.0
2019-07-08,1.0,-0.0,-0.24034601860783522,-0.0,-1.0383669913184181,-0.8329962348694651,0.0
2019-07-09,1.0,-0.0,-0.23307125765250628,-0.0,-1.0359240498461728,-0.8386214612014046,0.0
2019-07-10,1.0,-0.0,-0.27228945418621886,-0.0,-0.9907075821190418,-0.8241849839466535,0.0
2019-07-11,1.0,-0.0,-0.27589086859688194,-0.0,-0.9901633259094283,-0.8272086117297698,0.0
2019-07-12,1.0,-0.0,-0.2730224503679881,-0.0,-0.9971550497866288,-0.8221596882924114,0.0
2019-07-15,1.0,-0.0,-0.27765041204535595,-0.0004647128074849742,-0.9902100501889832,-0.8297602081913378,0.0
2019-07-16,1.0,-0.0,-0.26928310756479246,-0.0,-0.9773303643223851,-0.8461062658501886,0.0
2019-07-17,1.0,-0.0,-0.24804968336035732,-0.0,-0.9619420564750513,-0.849328479211919,0.0
2019-07-18,1.0,-0.0,-0.24860309608866904,-0.0,-0.9550242740679673,-0.8497145125339683,0.0
2019-07-19,1.0,-0.0,-0.2514810969278691,-0.0,-0.9550479447871497,-0.8472485189030723,0.0
2019-07-22,1.0,-0.0,-0.24434319960861056,-0.0,-0.9464591487279844,-0.8669275929549902,0.0
2019-07-23,1.0,-0.0,-0.24681957186544343,-0.0,-0.9445565749235473,-0.8667278287461774,0.0
2019-07-24,1.0,-0.0,-0.2465003973348004,-0.0,-0.9425392750168102,-0.8673818693074148,0.0
2019-07-25,1.0,-0.0,-0.2218688845401174,-0.0011925146771037181,-0.9788405088062623,-0.8558280332681019,0.0
2019-07-26,1.0,-0.0,-0.2309745518517395,-0.006703266705086597,-0.9569292365555522,-0.8385453001304255,0.0
2019-07-29,1.0,-0.0,-0.24316865314044822,-0.009310648106026142,-0.9530524974979527,-0.8272222727686288,0.0
2019-07-30,1.0,-0.0,-0.24375891042557707,-0.01222434555767889,-0.9490399490399489,-0.8283434950101616,0.0
2019-07-31,1.0,-0.0,-0.2449406838799721,-0.012439697806365486,-0.9483600837404048,-0.8283625109985133,0.0
2019-08-01,1.0,-0.0,-0.24143581029826747,-0.011772916224170892,-0.9504202445610949,-0.8306277877233972,0.0
2019-08-02,1.0,-0.0,-0.2404828508878618,-0.0032838725370955973,-0.9552420335684748,-0.841613962539528,0.0
2019-08-05,1.0,-0.0,-0.24038344861060554,-0.007128989200339765,-0.953525057638636,-0.8325445941026576,0.0
2019-08-06,1.0,-0.0,-0.2440533687515093,-0.015636319729533926,-0.927614102873702,-0.8312605650808983,0.0
2019-08-07,1.0,-0.0,-0.23449624060150373,-0.00863157894736842,-0.9288721804511278,-0.8355187969924812,0.0
2019-08-08,1.0,-0.0,-0.23703525448201176,-0.008723378654794849,-0.9280170857899169,-0.8342858861749488,0.0
2019-08-09,1.0,-0.0,-0.23067466266866565,-0.008095952023988006,-0.9210194902548725,-0.8387106446776612,0.0
2019-08-12,1.0,-0.0,-0.22505751934741683,-0.007768846923835419,-0.9294827740759554,-0.8257387874622761,0.0
2019-08-13,1.0,-0.0,-0.2159372170238455,-0.00380319951705403,-0.9549049200120736,-0.8437971626924239,0.0
2019-08-14,1.0,-0.0,-0.22689100924058633,-0.0037022544622701136,-0.9403425337868344,-0.8390271799656863,0.0
2019-08-15,1.0,-0.0,-0.24523249933061614,-0.019694760955582664,-0.9177996608455062,-0.7923422485347932,0.0
2019-08-16,1.0,-0.0,-0.24948753750631292,-0.020290543952942573,-0.9138171771486289,-0.7872315142152639,0.0
2019-08-19,1.0,-0.0,-0.25042386745590295,-0.017787560605609924,-0.9161188613581606,-0.7901484279722776,0.0
2019-08-20,1.0,-0.0,-0.2471419663271669,-0.024200492918015258,-0.9093446565905514,-0.7886985182765686,0.0
2019-08-21,1.0,-0.0,-0.24837316611452911,-0.0698651206814955,-0.8753549455750118,-0.7642569805963085,0.0
2019-08-22,1.0,-0.0,-0.2501479114897645,-0.0647260679209561,-0.8730623594840847,-0.7702934563956928,0.0
2019-08-23,1.0,-0.0,-0.2427195935967866,-0.06751727804359382,-0.8664126646582787,-0.7768621891428908,0.0
2019-08-26,1.0,-0.0,-0.24265162033617918,-0.0664972969779327,-0.866739535021122,-0.77826356680748,0.0
2019-08-27,1.0,-0.0,-0.24278362711463386,-0.06870341890453094,-0.8696320832840413,-0.7764107417484917,0.0
2019-08-28,1.0,-0.0,-0.23249283159419434,-0.07597032132194272,-0.8739838600017736,-0.773596618286086,0.0
2019-08-29,1.0,-0.0,-0.22960707211069395,-0.07660467729060107,-0.8753215267717234,-0.7750643053543447,0.0
2019-08-30,1.0,-0.0,-0.23157552852249913,-0.07768394945080903,-0.8697590646037558,-0.7735915908822488,0.0
2019-09-03,1.0,-0.0,-0.2478445730483052,-0.09463210109838197,-0.8619640959017363,-0.7482284162040865,0.0
2019-09-04,1.0,-0.0,-0.25746588924734365,-0.0971083552845769,-0.8620179358925031,-0.7430964572172729,0.0
2019-09-05,1.0,-0.0,-0.2785011488835209,-0.10663995757968539,-0.8501738054557239,-0.7105402698403347,0.0
2019-09-06,1.0,-0.0,-0.27868466026283223,-0.10569273380871,-0.8521421415522423,-0.710000589309918,0.0
