Date,BTT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.05504558990575016,-0.1984926165842876,-0.0,-0.15779940441469928,-0.12367605071685138,0.0
2018-10-25,1.0,-0.043485415108451754,-0.18101720269259539,-0.0,-0.15983545250560957,-0.11154824233358265,0.0
2018-10-26,1.0,-0.03741552172298552,-0.17679910880059413,-0.0,-0.16230226513182325,-0.10881544745636837,0.0
2018-10-29,1.0,-0.03172961874233718,-0.17782176462767924,-0.0,-0.1586333220083608,-0.10898562713266467,0.0
2018-10-30,1.0,-0.029462584732621505,-0.17782405151152658,-0.0,-0.1586992158078951,-0.11083543780367139,0.0
2018-10-31,1.0,-0.03169195071446404,-0.16967970275946131,-0.0,-0.15815135182764747,-0.10905673123522241,0.0
2018-11-01,1.0,-0.02752428181578098,-0.17274567915725228,-0.0,-0.15788315384841106,-0.10902608644619854,0.0
2018-11-02,1.0,-0.02855554580297844,-0.16748588314462096,-0.0,-0.1589865121858451,-0.10787325550776794,0.0
2018-11-05,1.0,-0.029005444008663582,-0.16643739390036877,-0.0,-0.15901773693145232,-0.10898261429491306,0.0
2018-11-06,1.0,-0.029215456674473065,-0.16658372365339577,-0.0,-0.15895784543325528,-0.10892857142857143,0.0
2018-11-07,1.0,-0.029102348379544958,-0.1665520520886678,-0.0,-0.15866559367912794,-0.10883019972199869,0.0
2018-11-08,1.0,-0.02810236036457116,-0.16610189296564618,-0.0,-0.15805386772610422,-0.10836351951390512,0.0
2018-11-09,1.0,-0.028301748951651787,-0.16623076810683654,-0.0,-0.15803392703204222,-0.10854604696015546,0.0
2018-11-12,1.0,-0.028191574563511134,-0.16108223027973148,-0.0,-0.15958236861648686,-0.10730563685873634,0.0
2018-11-13,1.0,-0.0217708077849754,-0.1579645953861469,-0.0,-0.15870038809458542,-0.10430943690216843,0.0
2018-11-14,1.0,-0.0220141663901672,-0.1577489577172204,-0.0,-0.15868665156739134,-0.10417057372437571,0.0
2018-11-15,1.0,-0.021863117870722433,-0.15796750777739368,-0.0,-0.15986864846180435,-0.10055882014056917,0.0
2018-11-16,1.0,-0.021143777688280307,-0.1559749151372188,-0.0,-0.15951326160750245,-0.10170588573729934,0.0
2018-11-19,1.0,-0.021905159146806276,-0.1557524414975477,-0.0,-0.1590748917686654,-0.10157205114559811,0.0
2018-11-20,1.0,-0.01482541499713795,-0.1531911848883801,-0.0,-0.1590297653119634,-0.10397824842587293,0.0
2018-11-21,1.0,-0.015941637395298566,-0.15085538759083605,-0.0,-0.15756765596780387,-0.09772607687822638,0.0
2018-11-23,1.0,-0.016355472191434337,-0.14729871827663626,-0.0,-0.15914968596356607,-0.09817546252877482,0.0
2018-11-26,1.0,-0.01617966674716252,-0.148230748469395,-0.0,-0.1585436879412475,-0.09754677045896842,0.0
2018-11-27,1.0,-0.014802328710851735,-0.14817910109494736,-0.0,-0.15731546666288937,-0.09620805416660765,0.0
2018-11-28,1.0,-0.014805894020969112,-0.14854066307735903,-0.0,-0.15722584301501843,-0.09624539529611789,0.0
2018-11-29,1.0,-0.011334763706171308,-0.14675907628027782,-0.0,-0.15659759471514878,-0.09686070803455481,0.0
2018-11-30,1.0,-0.011501714672800912,-0.14691147207835278,-0.0,-0.1572136214171806,-0.09561241338432662,0.0
2018-12-03,1.0,-0.01123040674953089,-0.1469546692250173,-0.0,-0.1571410431862752,-0.09552900012697696,0.0
2018-12-04,1.0,-0.011156558533145277,-0.14678420310296192,-0.0,-0.15715091678420312,-0.09534555712270804,0.0
2018-12-06,1.0,-0.011150161946109847,-0.12454000413479428,-0.0,-0.15765970642960514,-0.08491489215078216,0.0
2018-12-07,1.0,-0.013589690579560334,-0.1242367858865688,-0.0,-0.15757701054372544,-0.08286127765143683,0.0
2018-12-10,1.0,-0.009763378430191158,-0.12369228241222543,-0.0,-0.15685764364353397,-0.07902448375965382,0.0
2018-12-11,1.0,-0.010216798827670268,-0.12360135310954982,-0.0,-0.156990837750113,-0.07874878452963009,0.0
2018-12-12,1.0,-0.01020422139736197,-0.12364229067649193,-0.0,-0.15699434316317165,-0.07883959511841006,0.0
2018-12-13,1.0,-0.010117051132863302,-0.1226778013553289,-0.0,-0.1578752823601889,-0.0783489629680334,0.0
2018-12-14,1.0,-0.010269611534827675,-0.12250961920280427,-0.0,-0.15802878229792827,-0.07847352494146322,0.0
2018-12-17,1.0,-0.006714065421198433,-0.12186301668963823,-0.0,-0.1545326764830306,-0.08152403826471431,0.0
2018-12-18,1.0,-0.006283136389036541,-0.12146488394597321,-0.0,-0.15435253710594105,-0.08084938190838342,0.0
2018-12-19,1.0,-0.0056979280261723,-0.1216875681570338,-0.0,-0.1547164667393675,-0.08103871319520174,0.0
2018-12-20,1.0,-0.0047414612939162566,-0.11670244273564655,-0.0,-0.15778605005026763,-0.0793685297394234,0.0
2018-12-21,1.0,-0.003934399632248556,-0.11636899530846503,-0.0,-0.15834944499276665,-0.0733610048267377,0.0
2018-12-24,1.0,-0.0,-0.10699599537721395,-0.0,-0.15556212540650952,-0.08127502889241271,0.0
2018-12-26,1.0,-0.0,-0.10757344881973961,-0.0,-0.15097441655305155,-0.07810035554842677,0.0
2018-12-27,1.0,-0.0,-0.0986349510234589,-0.0,-0.13309555342835788,-0.07955573622165983,0.0
2018-12-28,1.0,-0.0,-0.0985235884929064,-0.0,-0.13312616369024205,-0.07955052054650827,0.0
2018-12-31,1.0,-0.0,-0.09707731275509533,-0.0,-0.13440161686155622,-0.08090869719280287,0.0
2019-01-02,1.0,-0.0,-0.0982234504540071,-0.0,-0.13650480326358733,-0.08123437294380839,0.0
2019-01-03,1.0,-0.0,-0.10097758702908918,-0.0,-0.1306628516928946,-0.09300323213055686,0.0
2019-01-04,1.0,-0.0,-0.10418343249910948,-0.0,-0.11881423237773585,-0.09626776078840088,0.0
2019-01-07,1.0,-0.0,-0.09752340169980547,-0.0,-0.1165580897424181,-0.09145266785905452,0.0
2019-01-08,1.0,-0.0,-0.102136522616225,-0.0,-0.11476440613578903,-0.09304549443927743,0.0
2019-01-09,1.0,-0.0,-0.10389235692178565,-0.0,-0.11514452079945445,-0.09240413366206787,0.0
2019-01-10,1.0,-0.0,-0.10350072112232855,-0.0,-0.11545824046151829,-0.092185656221319,0.0
2019-01-11,1.0,-0.0,-0.09817102792694615,-0.0,-0.11716975434265982,-0.09763270879560941,0.0
2019-01-14,1.0,-0.0,-0.09600647528035613,-0.0,-0.11185524615203855,-0.09765140537082731,0.0
2019-01-15,1.0,-0.0,-0.09514296905601254,-0.0,-0.11227314270792531,-0.0982373678025852,0.0
2019-01-16,1.0,-0.0,-0.09611849224871898,-0.0,-0.10709675736991017,-0.10062975083771203,0.0
2019-01-17,1.0,-0.0,-0.09718453188602441,-0.0,-0.10683905646592214,-0.10064189541801481,0.0
2019-01-18,1.0,-0.0,-0.09616573495560671,-0.0,-0.10908253863860573,-0.11009536336731338,0.0
2019-01-22,1.0,-0.0,-0.07285166805876284,-0.0,-0.08124109467891712,-0.07422738662605022,0.0
2019-01-23,1.0,-0.0,-0.07188183941213151,-0.0,-0.08158998373824691,-0.06921637913115776,0.0
2019-01-24,1.0,-0.0,-0.06938281565147236,-0.0,-0.08576283203148875,-0.06725585830063442,0.0
2019-01-25,1.0,-0.0,-0.06311113228445864,-0.0,-0.07167442802186677,-0.05621523766420924,0.0
2019-01-28,1.0,-0.0,-0.060689441585668,-0.0,-0.07495950066704783,-0.05550790928149419,0.0
2019-01-29,1.0,-0.0,-0.05971216164696912,-0.0,-0.07462828821959588,-0.0570434616850934,0.0
2019-01-30,1.0,-0.0,-0.06034996543256967,-0.0,-0.07527355949173957,-0.05635683123942117,0.0
2019-01-31,1.0,-0.0,-0.06320275012533123,-0.0,-0.07260856071999809,-0.05781947527990642,0.0
2019-02-01,1.0,-0.0,-0.06315550565018993,-0.0,-0.07447977638148937,-0.05691998948801873,0.0
2019-02-04,1.0,-0.0,-0.06575587638706598,-0.0,-0.07209163584297817,-0.055339458298532394,0.0
2019-02-05,1.0,-0.0,-0.06898489050396864,-0.0,-0.07295352395524529,-0.05344506072487329,0.0
2019-02-06,1.0,-0.0,-0.06980385594587811,-0.0,-0.07252907497938156,-0.052938574997310646,0.0
2019-02-07,1.0,-0.0,-0.06491092176607281,-0.0,-0.07049991062384556,-0.056271226836679976,0.0
2019-02-08,1.0,-0.0,-0.06646773503257407,-0.0,-0.07060487897665128,-0.051773741024299776,0.0
2019-02-11,1.0,-0.0,-0.06897042599380761,-0.0,-0.0692669964530173,-0.04804441439197125,0.0
2019-02-12,1.0,-0.0,-0.07148800608610893,-0.0,-0.06936024534626631,-0.047856786249197626,0.0
2019-02-13,1.0,-0.0,-0.07171556274071608,-0.0,-0.06937378156055347,-0.04764395416290238,0.0
2019-02-14,1.0,-0.0,-0.07309764189647176,-0.0,-0.0694231386679034,-0.04662694873532875,0.0
2019-02-15,1.0,-0.0,-0.07407980756635746,-0.0,-0.06980482751229503,-0.04692951641520893,0.0
2019-02-19,1.0,-0.0,-0.06994463956187869,-0.0,-0.07426632537651051,-0.046324185963450205,0.0
2019-02-20,1.0,-0.0,-0.06467602553282538,-0.0,-0.07671734401559548,-0.04728565145553747,0.0
2019-02-21,1.0,-0.0,-0.06575739919378813,-0.0,-0.07631663436270021,-0.04702902600568391,0.0
2019-02-22,1.0,-0.0,-0.06327367857779892,-0.0,-0.0788394078125929,-0.047018253166062195,0.0
2019-02-25,1.0,-0.0,-0.06263691780169539,-0.0,-0.08016239641870654,-0.04779026573959425,0.0
2019-02-26,1.0,-0.0,-0.057355723746452224,-0.0,-0.0825685903500473,-0.04265610217596972,0.0
2019-02-27,1.0,-0.0,-0.0553446812523576,-0.0,-0.07636269332327425,-0.047081290079215396,0.0
2019-02-28,1.0,-0.0,-0.05657443725926711,-0.0,-0.07732899866897534,-0.04399448743771865,0.0
2019-03-01,1.0,-0.0,-0.054353450303400906,-0.0,-0.08118914342160967,-0.0404299355567054,0.0
2019-03-04,1.0,-0.0,-0.05155873891856983,-0.0,-0.08371983796160394,-0.038900956965889744,0.0
2019-03-05,1.0,-0.0,-0.0515016424213984,-0.0,-0.08361098076020647,-0.03803378695448146,0.0
2019-03-06,1.0,-0.0,-0.050114883241114135,-0.0,-0.08385304323361155,-0.038298321297946164,0.0
2019-03-07,1.0,-0.0,-0.049104841355392045,-0.0,-0.08448938463701551,-0.03809110934058208,0.0
2019-03-08,1.0,-0.0,-0.04749380464768317,-0.0,-0.08598681441997474,-0.03545378033384766,0.0
2019-03-11,1.0,-0.0,-0.04738881539668231,-0.0,-0.08669999180529378,-0.036583509909741165,0.0
2019-03-12,1.0,-0.0,-0.04468135233832018,-0.0,-0.08992814230180234,-0.04337377783013311,0.0
2019-03-13,1.0,-0.0,-0.04986677719225532,-0.0,-0.09068624548522707,-0.04366155485819172,0.0
2019-03-14,1.0,-0.0,-0.04829962582295268,-0.0,-0.09323639463837446,-0.042556718609387575,0.0
2019-03-15,1.0,-0.0,-0.04847694678203152,-0.0,-0.09268697404290625,-0.044091501718620356,0.0
2019-03-18,1.0,-0.0,-0.05420212702467205,-0.0,-0.09541770610773583,-0.04398476945296554,0.0
2019-03-19,1.0,-0.0,-0.05248211653905604,-0.0,-0.09819427968894161,-0.04754544256323615,0.0
2019-03-20,1.0,-0.0,-0.04922618833219273,-0.0,-0.09959298346720455,-0.051819568010181415,0.0
2019-03-21,1.0,-0.0,-0.04757683923052967,-0.0,-0.11030591955537455,-0.03993483937426635,0.0
2019-03-22,1.0,-0.0,-0.046824957256724545,-0.0,-0.1154550051773545,-0.041755965998025384,0.0
2019-03-25,1.0,-0.0,-0.022984102662325222,-0.0,-0.129716529400498,-0.04438804826661559,0.0
2019-03-26,1.0,-0.0,-0.02456308930394571,-0.0,-0.12731968049966969,-0.04924629151402318,0.0
2019-03-27,1.0,-0.0,-0.0191049149224876,-0.0,-0.13067233449812074,-0.05103449932154137,0.0
2019-03-28,1.0,-0.0,-0.019831456627692014,-0.0,-0.1295527118196442,-0.05106720126767665,0.0
2019-03-29,1.0,-0.0,-0.016471972434658377,-0.0,-0.13027505312571286,-0.05383405568295055,0.0
2019-04-01,1.0,-0.0,-0.017735301524108738,-0.0,-0.13059849148010028,-0.05080762174283213,0.0
2019-04-02,1.0,-0.0,-0.019970272343690067,-0.0,-0.13409810126582278,-0.044627445339470655,0.0
2019-04-03,1.0,-0.0,-0.021176498755027775,-0.0,-0.12956090787205518,-0.046363244589159164,0.0
2019-04-04,1.0,-0.0,-0.021599875477436272,-0.0,-0.12836600055077288,-0.04736646751038685,0.0
2019-04-05,1.0,-0.0,-0.02178962239302732,-0.0,-0.13046237099825203,-0.04496803390561023,0.0
2019-04-08,1.0,-0.0,-0.01971804039268675,-0.0,-0.12958423513374548,-0.04646713460641643,0.0
2019-04-09,1.0,-0.0,-0.01718501131695867,-0.0,-0.13485743027196628,-0.04551932265906614,0.0
2019-04-10,1.0,-0.0,-0.008626148460555084,-0.0,-0.13609481594762182,-0.05003644010083753,0.0
2019-04-11,1.0,-0.0,-0.002819593787335723,-0.0,-0.1410752688172043,-0.0508363201911589,0.0
2019-04-12,1.0,-0.0,-0.003105441689360279,-0.0,-0.13909989967034542,-0.05219530839424777,0.0
2019-04-15,1.0,-0.0,-0.0036434441896024466,-0.0,-0.13736381880733944,-0.05355265672782875,0.0
2019-04-16,1.0,-0.0,-0.003154385671442056,-0.0,-0.13820749644534192,-0.05348117524763123,0.0
2019-04-17,1.0,-0.0,-0.0035754002893802245,-0.0,-0.1464120439570952,-0.04579860571346575,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.1469701681777948,-0.049173464749647136,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.1477874410024198,-0.05013296916552864,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.14132915855013922,-0.05375431719588417,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.14071852710307173,-0.05403887740594272,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.14626733514412552,-0.050291362042765006,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.14677857083079277,-0.04879069378190643,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.1464895817145043,-0.048953389678545386,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.14647762728479038,-0.048953389678545386,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.14509531896572345,-0.050864687731719566,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.14042070037050317,-0.054750806740767294,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.1402485659655832,-0.054792065009560235,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.13935835004296762,-0.05418695693688533,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.13904234628739157,-0.054134997434643055,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.13833788510373243,-0.05949643045373963,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.14019978919126103,-0.057577136834036036,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.14056398092910707,-0.05735642923884137,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.139558557587516,-0.0580605755757554,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.13938894068708313,-0.055954003203519086,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.1389639262747723,-0.05632186655829409,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.14038047379755922,-0.056078009093084476,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0005987593705841497,-0.14176226857950328,-0.05515771321821186,0.0
2019-05-20,1.0,-0.0,-0.0,-0.001879766765244669,-0.13983309586810502,-0.05559080949701273,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.14298906264990885,-0.05625779526048163,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.14314903846153845,-0.05877403846153846,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.1435131204096597,-0.058552006827661644,0.0
2019-05-24,1.0,-0.0,-0.0,-0.001198782037449951,-0.1410846579874847,-0.05649859742501618,0.0
2019-05-28,1.0,-0.0,-0.0,-0.002085105873048209,-0.14074464643075413,-0.055506956344593704,0.0
2019-05-29,1.0,-0.0,-0.0,-0.003456152309881726,-0.14189358877767017,-0.050562671163252366,0.0
2019-05-30,1.0,-0.0,-0.0,-0.002630697852393935,-0.14241641555459894,-0.05071267996364854,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0017797419971333013,-0.1405996177735308,-0.05207835642618251,0.0
2019-06-03,1.0,-0.0,-0.0,-0.003040782256141188,-0.1400667779632721,-0.04935606963987599,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0025157382678367033,-0.13660101106447922,-0.05317626859977108,0.0
2019-06-05,1.0,-0.0,-0.0,-0.006089165321431962,-0.1368341088215744,-0.04403665368910835,0.0
2019-06-06,1.0,-0.0,-0.0,-0.007835687997150658,-0.13670901104119673,-0.042680755075388814,0.0
2019-06-07,1.0,-0.0,-0.0,-0.010399438382732648,-0.1358947205597135,-0.04357293290339469,0.0
2019-06-10,1.0,-0.0,-0.0,-0.008789457408596778,-0.13642094245819358,-0.04416137396227313,0.0
2019-06-11,1.0,-0.0,-0.0,-0.011210442473667941,-0.13469174255212915,-0.042904015787346345,0.0
2019-06-12,1.0,-0.0,-0.0,-0.011960385680826526,-0.13451272722949437,-0.04242013529740462,0.0
2019-06-13,1.0,-0.0,-0.0,-0.013552908699325331,-0.13450577694220678,-0.04183672255208767,0.0
2019-06-14,1.0,-0.0,-0.0,-0.015706806282722512,-0.13481675392670156,-0.03938600666349357,0.0
2019-06-17,1.0,-0.0,-0.0,-0.01606320573991885,-0.13518080030460597,-0.03863498447223445,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0158968134980129,-0.13528949810808882,-0.038706837057661654,0.0
2019-06-19,1.0,-0.0,-0.0,-0.017891130567186903,-0.1333507803578226,-0.03832794061667301,0.0
2019-06-20,1.0,-0.0,-0.0,-0.01603495071663254,-0.13432693681253274,-0.04005761630398552,0.0
2019-06-21,1.0,-0.0,-0.0,-0.01576536379320602,-0.13198881551549765,-0.04207269914926528,0.0
2019-06-24,1.0,-0.0,-0.0,-0.016628945801072065,-0.1291363907087552,-0.04541989279332936,0.0
2019-06-25,1.0,-0.0,-0.0,-0.01679671213294419,-0.12991839895169457,-0.044541068556793136,0.0
2019-06-26,1.0,-0.0,-0.0,-0.015988736293238198,-0.13052297485950196,-0.04667756446205062,0.0
2019-06-27,1.0,-0.0,-0.0,-0.016413235786352984,-0.12713384019509397,-0.05186965045665375,0.0
2019-06-28,1.0,-0.0,-0.0,-0.01621026690114728,-0.12611707282058643,-0.05401428417614758,0.0
2019-07-01,1.0,-0.0,-0.0,-0.015997032711957692,-0.12607384718466583,-0.05440426906602216,0.0
2019-07-02,1.0,-0.0,-0.0,-0.015980478935910626,-0.12593000167460108,-0.05423315231693022,0.0
2019-07-03,1.0,-0.0,-0.0,-0.01508301038227836,-0.12474283527103966,-0.05628917276685326,0.0
2019-07-05,1.0,-0.0,-0.0,-0.014878247141558628,-0.12449169975601589,-0.05663062718270105,0.0
2019-07-08,1.0,-0.0,-0.0,-0.016475884860386033,-0.12547296326452415,-0.05541453134728675,0.0
2019-07-09,1.0,-0.0,-0.0,-0.01646543574770549,-0.12453182400172312,-0.05561871028730749,0.0
2019-07-10,1.0,-0.0,-0.0,-0.015449791170522134,-0.12647048264142363,-0.05482222567944376,0.0
2019-07-11,1.0,-0.0,-0.0,-0.01629276701702301,-0.12684655349917398,-0.05397802092561113,0.0
2019-07-12,1.0,-0.0,-0.0,-0.016401096598867487,-0.12737785971675186,-0.05338137936813877,0.0
2019-07-15,1.0,-0.0,-0.0,-0.018124970051272223,-0.12711438018112992,-0.05270976088935742,0.0
2019-07-16,1.0,-0.0,-0.0,-0.013213220408016578,-0.12828683349904765,-0.05643470656588042,0.0
2019-07-17,1.0,-0.0,-0.0,-0.013571573895664036,-0.12676376605191664,-0.05644051366133298,0.0
2019-07-18,1.0,-0.0,-0.0,-0.014313901345291478,-0.12565620328849028,-0.05585650224215247,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0130624439796833,-0.12708694353152078,-0.05493875112040633,0.0
2019-07-22,1.0,-0.0,-0.0,-0.01198141268381255,-0.1254763298412433,-0.05709985306941574,0.0
2019-07-23,1.0,-0.0,-0.0,-0.01309338754035633,-0.12642592371158676,-0.056223843118498144,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0140218755603371,-0.12583826429980277,-0.05551371705217859,0.0
2019-07-25,1.0,-0.0,-0.0,-0.01587832191208424,-0.12536711157804256,-0.05262529548005062,0.0
2019-07-26,1.0,-0.0,-0.0,-0.015644982012453835,-0.125363037684208,-0.05417777193464724,0.0
2019-07-29,1.0,-0.0,-0.0,-0.015413335886266814,-0.1263941410176631,-0.05488009190560528,0.0
2019-07-30,1.0,-0.0,-0.0,-0.015809329899994014,-0.12605545242230073,-0.05581172525300917,0.0
2019-07-31,1.0,-0.0,-0.0,-0.01627789897633831,-0.1256802435691511,-0.05670893965909908,0.0
2019-08-01,1.0,-0.0,-0.0,-0.014475228083618688,-0.12716410047652116,-0.055650008381025365,0.0
2019-08-02,1.0,-0.0,-0.0,-0.025039498252501558,-0.12374922200411739,-0.04813999138219945,0.0
2019-08-05,1.0,-0.0,-0.0,-0.02303552206673843,-0.1254993421839493,-0.04750627915321134,0.0
2019-08-06,1.0,-0.0,-0.0,-0.023394259620097307,-0.12349826067206197,-0.04852187010627234,0.0
2019-08-07,1.0,-0.0,-0.0,-0.02156607669264462,-0.12087505519817636,-0.051032951819451236,0.0
2019-08-08,1.0,-0.0,-0.0,-0.024519161933851955,-0.1197203264449005,-0.048907077745430245,0.0
2019-08-09,1.0,-0.0,-0.0,-0.022984538107197694,-0.11667241974456333,-0.05063502077059503,0.0
2019-08-12,1.0,-0.0,-0.0,-0.020420578026408388,-0.1164998747569689,-0.05587031978720613,0.0
2019-08-13,1.0,-0.0,-0.0,-0.02007807478993597,-0.115065101997096,-0.05502130394420509,0.0
2019-08-14,1.0,-0.0,-0.0,-0.02037492718994805,-0.11298931326747738,-0.05537130154654494,0.0
2019-08-15,1.0,-0.0,-0.0,-0.02585748235377576,-0.10957802764279549,-0.04689107225197744,0.0
2019-08-16,1.0,-0.0,-0.0,-0.026810951451717815,-0.10999940866891372,-0.04585181242977943,0.0
2019-08-19,1.0,-0.0,-0.0,-0.02772111450435685,-0.11076654600337228,-0.040632480043391615,0.0
2019-08-20,1.0,-0.0,-0.0,-0.029107206038447932,-0.10897511498997522,-0.04130204033494516,0.0
2019-08-21,1.0,-0.0,-0.0,-0.03233144743045733,-0.1066949552098067,-0.03966289486091466,0.0
2019-08-22,1.0,-0.0,-0.0,-0.03360177074503155,-0.10708062541207498,-0.03666289912404634,0.0
2019-08-23,1.0,-0.0,-0.0,-0.03401288438210319,-0.10822174327809772,-0.03549682601373235,0.0
2019-08-26,1.0,-0.0,-0.0,-0.034317534317534315,-0.10803842622024441,-0.0349179440088531,0.0
2019-08-27,1.0,-0.0,-0.0,-0.03622421376990568,-0.10674381953755321,-0.033142803377790325,0.0
2019-08-28,1.0,-0.0,-0.0,-0.03652200488997555,-0.10709751739702839,-0.03184361482038744,0.0
2019-08-29,1.0,-0.0,-0.0,-0.03697437524232491,-0.10713991987122999,-0.030794355738841303,0.0
2019-08-30,1.0,-0.0,-0.0,-0.03974609260839578,-0.09955227195679366,-0.029692669183919197,0.0
2019-09-03,1.0,-0.0,-0.0,-0.03776209064771744,-0.1004768471985227,-0.030504195787849745,0.0
2019-09-04,1.0,-0.0,-0.0,-0.04014355353447974,-0.09712074629133886,-0.031738423950527804,0.0
2019-09-05,1.0,-0.0,-0.0,-0.037591526433184246,-0.0985157244455863,-0.03169412946246102,0.0
2019-09-06,1.0,-0.0,-0.0,-0.03929479256547189,-0.10124530677922623,-0.02546582402462629,0.0
2019-09-09,1.0,-0.0,-0.0,-0.03954255604387918,-0.10136277264196035,-0.024853988645504248,0.0
2019-09-10,1.0,-0.0,-0.0,-0.04075114525172224,-0.10059564746063014,-0.024292158668360746,0.0
2019-09-11,1.0,-0.0,-0.0,-0.04501217962913321,-0.1006771640695113,-0.019825405890511544,0.0
2019-09-12,1.0,-0.0,-0.0,-0.046995960466117974,-0.09939348785229507,-0.017741353418470097,0.0
2019-09-13,1.0,-0.0,-0.0,-0.04166618253645501,-0.09692674141637134,-0.023319584035322142,0.0
2019-09-16,1.0,-0.0,-0.0,-0.05012142156633821,-0.09472049689440994,-0.02267314248353804,0.0
2019-09-17,1.0,-0.0,-0.0,-0.04942047086013097,-0.09607460927013177,-0.021733801781191275,0.0
2019-09-18,1.0,-0.0,-0.0,-0.04699191161045197,-0.09590685531805786,-0.022575231346588655,0.0
2019-09-19,1.0,-0.0,-0.0,-0.05195408169187376,-0.0797418546075006,-0.02902974939932446,0.0
