Date,ABCB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.0,-0.8228534135406618,-0.0,-0.428863288122127,-0.5858067079053402,0.0
2018-11-28,1.0,-0.0,-0.8361159304872152,-0.0,-0.42458545464888076,-0.583520577945903,0.0
2018-11-29,1.0,-0.0,-0.8233568406205923,-0.0,-0.4153455571227081,-0.5821438645980254,0.0
2018-11-30,1.0,-0.0,-0.8235227753490341,-0.0,-0.415258778733606,-0.5817233112395995,0.0
2018-12-03,1.0,-0.0,-0.8233536310329274,-0.0,-0.41466508795669826,-0.5811062246278755,0.0
2018-12-04,1.0,-0.0,-0.8253544104410442,-0.0,-0.4089502700270027,-0.5785047254725473,0.0
2018-12-06,1.0,-0.0,-0.8497987611680415,-0.0,-0.4137242028944139,-0.590928553078526,0.0
2018-12-07,1.0,-0.0,-0.8511557386428654,-0.0,-0.4134340313537018,-0.5961494450165923,0.0
2018-12-10,1.0,-0.0,-0.8512626764764366,-0.0,-0.4049370792262023,-0.5844956395761725,0.0
2018-12-11,1.0,-0.0,-0.8534149117814457,-0.0,-0.39960159362549796,-0.5927148548662493,0.0
2018-12-12,1.0,-0.0,-0.8550613059595096,-0.0,-0.39948674080410607,-0.5968919304248645,0.0
2018-12-13,1.0,-0.0,-0.8530434287016984,-0.0,-0.400832098483985,-0.5958053117519662,0.0
2018-12-14,1.0,-0.0,-0.8767429850232398,-0.0,-0.3933264474665748,-0.5990417168761117,0.0
2018-12-17,1.0,-0.0,-0.8764144727418569,-0.0,-0.3877445784513135,-0.6005958690234051,0.0
2018-12-18,1.0,-0.0,-0.911505468266368,-0.0,-0.41933201662588804,-0.6170150045691714,0.0
2018-12-19,1.0,-0.0,-0.9175080175792849,-0.0,-0.4273072811497802,-0.6246585105119372,0.0
2018-12-20,1.0,-0.0,-0.9046153846153845,-0.0,-0.43402366863905323,-0.6199704142011834,0.0
2018-12-21,1.0,-0.0,-0.9054101838755304,-0.0,-0.4324316360207449,-0.6089108910891089,0.0
2018-12-24,1.0,-0.0,-0.8907289621010054,-0.0,-0.4224873230354369,-0.6178737872614826,0.0
2018-12-26,1.0,-0.0,-0.8962786092830937,-0.0,-0.406179022770951,-0.6094286879040243,0.0
2018-12-27,1.0,-0.0,-0.8716445102337101,-0.0,-0.3675026331520965,-0.6075037718124626,0.0
2018-12-28,1.0,-0.0,-0.8804825186790624,-0.0,-0.36673701020931954,-0.6045457137968402,0.0
2018-12-31,1.0,-0.0,-0.8863149475849067,-0.0,-0.36644862749578677,-0.6036447770573281,0.0
2019-01-02,1.0,-0.0,-0.8858439667722874,-0.0,-0.36496246181953124,-0.6037795095772316,0.0
2019-01-03,1.0,-0.0,-0.8855462952391825,-0.0,-0.3662233131636032,-0.6024374928644822,0.0
2019-01-04,1.0,-0.0,-0.8903315623490637,-0.0,-0.344716879279484,-0.6061027928516635,0.0
2019-01-07,1.0,-0.0,-0.8765560457470424,-0.0,-0.3379042908927417,-0.5955545564391491,0.0
2019-01-08,1.0,-0.0,-0.8877882200208845,-0.0,-0.3347162249880055,-0.5997234216690656,0.0
2019-01-09,1.0,-0.0,-0.876501437996955,-0.0,-0.3353634466813286,-0.6077087915186377,0.0
2019-01-10,1.0,-0.0,-0.8750317071108481,-0.0,-0.33646176827034185,-0.6069163777796567,0.0
2019-01-11,1.0,-0.0,-0.8788645306351882,-0.0,-0.33232152894884764,-0.5993816750983699,0.0
2019-01-14,1.0,-0.0,-0.8758370378706882,-0.0,-0.3343931123740926,-0.6033143886106578,0.0
2019-01-15,1.0,-0.0,-0.8703354268172474,-0.0,-0.33272312501760215,-0.6132593573098263,0.0
2019-01-16,1.0,-0.0,-0.8630952380952381,-0.0,-0.32847596585804134,-0.6161275831087152,0.0
2019-01-17,1.0,-0.0,-0.8649606299212599,-0.0,-0.32874015748031493,-0.6184476940382452,0.0
2019-01-18,1.0,-0.0,-0.854753820033956,-0.0,-0.33613469156762876,-0.638737973967176,0.0
2019-01-22,1.0,-0.0,-0.9710590959143914,-0.0,-0.16483609566027616,-0.6876076460456843,0.0
2019-01-23,1.0,-0.0,-0.9525560867966164,-0.0,-0.16352165671768465,-0.7130449543101253,0.0
2019-01-24,1.0,-0.0,-0.9484197719491837,-0.0,-0.17075517075517074,-0.7102113572701808,0.0
2019-01-25,1.0,-0.0,-0.9647418497671362,-0.0,-0.11103174376410753,-0.781479470842024,0.0
2019-01-28,1.0,-0.0,-0.9734503125179196,-0.0,-0.10777567521073456,-0.7859108893858594,0.0
2019-01-29,1.0,-0.0,-0.9668998612395929,-0.0,-0.10248034227567068,-0.8214616096207216,0.0
2019-01-30,1.0,-0.0,-0.9643022448507291,-0.0,-0.1008447118722518,-0.8277019208516547,0.0
2019-01-31,1.0,-0.0,-0.9711897254924647,-0.0,-0.06988516386566776,-0.8515229527638771,0.0
2019-02-01,1.0,-0.0,-0.9703319922429012,-0.0,-0.07276621609887406,-0.851341572838577,0.0
2019-02-04,1.0,-0.0,-0.9682806123925563,-0.0,-0.07860388388851909,-0.8472202124272856,0.0
2019-02-05,1.0,-0.0,-0.9684079457925523,-0.0,-0.0805582903804946,-0.8467307580934732,0.0
2019-02-06,1.0,-0.0,-0.9587942317715875,-0.0,-0.07911044188336133,-0.8578212775815139,0.0
2019-02-07,1.0,-0.0,-0.9545849253212921,-0.0,-0.07783373856663194,-0.8621048975338659,0.0
2019-02-08,1.0,-0.0,-0.9644658280679381,-0.0,-0.09503796881340212,-0.8388789055706917,0.0
2019-02-11,1.0,-0.0,-0.954471497472253,-0.0,-0.09361380672903713,-0.8573711430065665,0.0
2019-02-12,1.0,-0.0,-0.9592341490383217,-0.0,-0.09803008700206593,-0.8525038554427213,0.0
2019-02-13,1.0,-0.0,-0.9669510526162536,-0.0,-0.0985062458142853,-0.8463442331770665,0.0
2019-02-14,1.0,-0.0,-0.9497855454731129,-0.0,-0.12067808478977622,-0.8472850348670965,0.0
2019-02-15,1.0,-0.0,-0.9412349432814875,-0.0,-0.12831832534206525,-0.8540813939890071,0.0
2019-02-19,1.0,-0.0,-0.9479053677699276,-0.0,-0.1265280994400633,-0.8572014892556652,0.0
2019-02-20,1.0,-0.0,-0.937657763428236,-0.0,-0.12923393014382153,-0.868212503668917,0.0
2019-02-21,1.0,-0.0,-0.9312378939954217,-0.0,-0.12983506485883667,-0.8737160298174561,0.0
2019-02-22,1.0,-0.0,-0.924933998239953,-0.0,-0.13710765620416543,-0.8713699031974186,0.0
2019-02-25,1.0,-0.0,-0.9277869141313285,-0.0,-0.1382003993891695,-0.8706977563726066,0.0
2019-02-26,1.0,-0.0,-0.9299378007276142,-0.0,-0.13358173923248445,-0.870408402769628,0.0
2019-02-27,1.0,-0.0,-0.9350073421439059,-0.0,-0.1376798825256975,-0.8641703377386196,0.0
2019-02-28,1.0,-0.0,-0.9393005021584001,-0.0,-0.14321792499926586,-0.8540804040759992,0.0
2019-03-01,1.0,-0.0,-0.9450865356409506,-0.0,-0.13646230566148432,-0.851833382223526,0.0
2019-03-04,1.0,-0.0,-0.9455333860713134,-0.0,-0.12123875655562392,-0.8631156426708858,0.0
2019-03-05,1.0,-0.0,-0.9291983444388999,-0.0,-0.1455367364311504,-0.8606569407344352,0.0
2019-03-06,1.0,-0.0,-0.9261477045908185,-0.0,-0.1507866619701773,-0.8583714923094987,0.0
2019-03-07,1.0,-0.0,-0.9407150621346102,-0.0,-0.1370486794559182,-0.86004289197685,0.0
2019-03-08,1.0,-0.0,-0.947643206890449,-0.0,-0.12630523272963246,-0.8757300454250486,0.0
2019-03-11,1.0,-0.0,-0.9447294292068199,-0.0,-0.1341141586360267,-0.8863157894736843,0.0
2019-03-12,1.0,-0.0,-0.9242478403336312,-0.0,-0.14444444444444443,-0.9101578790586833,0.0
2019-03-13,1.0,-0.0,-0.9284262138244439,-0.0,-0.15516622817507775,-0.9061229370963885,0.0
2019-03-14,1.0,-0.0,-0.9286610878661088,-0.0,-0.15555887627017334,-0.9044231918708906,0.0
2019-03-15,1.0,-0.0,-0.9225976515696142,-0.0,-0.15992691109513538,-0.9129523124850227,0.0
2019-03-18,1.0,-0.0,-0.9359922707647716,-0.0,-0.17046586757646207,-0.9127441804293349,0.0
2019-03-19,1.0,-0.0,-0.936670195070316,-0.0,-0.17154090427944957,-0.9161348858309392,0.0
2019-03-20,1.0,-0.0,-0.9589299859850101,-0.0,-0.17229297422460546,-0.915483517153129,0.0
2019-03-21,1.0,-0.0,-0.9640060194711464,-0.0,-0.1541414575719419,-0.9530112711526058,0.0
2019-03-22,1.0,-0.0,-0.9598606529580418,-0.0,-0.18916669235749298,-0.9338718130529952,0.0
2019-03-25,1.0,-0.0,-0.9252290626053381,-0.0,-0.20411853032206662,-0.9350657310084883,0.0
2019-03-26,1.0,-0.0,-0.9270708375626711,-0.0,-0.20168558334102304,-0.9471255882624343,0.0
2019-03-27,1.0,-0.0,-0.940595582354027,-0.0,-0.190518673475666,-0.9452408786070263,0.0
2019-03-28,1.0,-0.0,-0.9457670741796121,-0.0,-0.1853111499218678,-0.9329288843950118,0.0
2019-03-29,1.0,-0.0,-0.9445937690897983,-0.0,-0.18094074526572998,-0.928833231521075,0.0
2019-04-01,1.0,-0.0,-0.9544759691818516,-0.0,-0.1848477436712731,-0.9180017121193593,0.0
2019-04-02,1.0,-0.0,-0.9585999938757387,-0.0,-0.1950577211623848,-0.9084729154545732,0.0
2019-04-03,1.0,-0.0,-0.959199926486354,-0.0,-0.1922075535271235,-0.9116304714062549,0.0
2019-04-04,1.0,-0.0,-0.953752634633595,-0.0,-0.1779943183553777,-0.9229312398814797,0.0
2019-04-05,1.0,-0.0,-0.950575698187163,-0.0,-0.17999755022048014,-0.9316205291523763,0.0
2019-04-08,1.0,-0.0,-0.9460956870427624,-0.0,-0.1827726590957789,-0.9321375003826258,0.0
2019-04-09,1.0,-0.0,-0.9306450622966917,-0.0,-0.21506168293132022,-0.9230958080157123,0.0
2019-04-10,1.0,-0.0,-0.9384506435125315,-0.0,-0.20844879610813472,-0.9321078884167744,0.0
2019-04-11,1.0,-0.0,-0.9279420825631546,-0.0,-0.2284966112138016,-0.9242760320394332,0.0
2019-04-12,1.0,-0.0,-0.9273562226468592,-0.0,-0.22742402761511432,-0.9272329408863959,0.0
2019-04-15,1.0,-0.0,-0.9263951548111983,-0.0,-0.2357394475001545,-0.9279092763117236,0.0
2019-04-16,1.0,-0.0,-0.9277067401467538,-0.0,-0.23598253815907613,-0.9323818074862998,0.0
2019-04-17,1.0,-0.0,-0.915949948768901,-0.0,-0.2347626292420902,-0.9542335517123606,0.0
2019-04-18,1.0,-0.0,-0.9106327462491846,-0.0,-0.23284564967539528,-0.9627869412605226,0.0
2019-04-22,1.0,-0.0,-0.9175588198680443,-0.0,-0.23524835055396492,-0.9593551599651438,0.0
2019-04-23,1.0,-0.0,-0.913477692738473,-0.0,-0.23215730197249707,-0.9655901935162716,0.0
2019-04-24,1.0,-0.0,-0.8977093084529307,-0.0,-0.235485570813056,-0.966554043582034,0.0
2019-04-25,1.0,-0.0,-0.9004033509152964,-0.0,-0.2404281725100838,-0.9618988520012413,0.0
2019-04-26,1.0,-0.0,-0.8791841331414628,-0.0,-0.3099856097103172,-0.9391541012325595,0.0
2019-04-29,1.0,-0.0,-0.8788599317961392,-0.0,-0.30970184275568624,-0.9400869755654976,0.0
2019-04-30,1.0,-0.0,-0.8773466833541927,-0.0,-0.30816645807259074,-0.9433979974968711,0.0
2019-05-01,1.0,-0.0,-0.870453834115806,-0.0,-0.32629107981220656,-0.9331768388106417,0.0
2019-05-02,1.0,-0.0,-0.8745150794643975,-0.0,-0.31009886121887126,-0.9438743586534853,0.0
2019-05-03,1.0,-0.0,-0.8850189494784978,-0.0,-0.3059479437466721,-0.9411783130265918,0.0
2019-05-06,1.0,-0.0,-0.873489827856025,-0.0,-0.30478873239436616,-0.9516431924882629,0.0
2019-05-07,1.0,-0.0,-0.8744874643963818,-0.0,-0.3025446805846818,-0.952956274061786,0.0
2019-05-08,1.0,-0.0,-0.8662026778190445,-0.0,-0.31578290315533225,-0.9390156362160983,0.0
2019-05-09,1.0,-0.0,-0.8661132263903627,-0.0,-0.3173022907433993,-0.9374882966106984,0.0
2019-05-10,1.0,-0.0,-0.8673577718104042,-0.0,-0.3226128770374071,-0.932492349965653,0.0
2019-05-13,1.0,-0.0,-0.866693729702723,-0.0,-0.32150886834873843,-0.9344554084436673,0.0
2019-05-14,1.0,-0.0,-0.8506826465682337,-0.0,-0.325353678878112,-0.9128930623339717,0.0
2019-05-15,1.0,-0.0,-0.8557576133089624,-0.0,-0.32869667585736856,-0.9135351157099041,0.0
2019-05-16,1.0,-0.0,-0.860405225107822,-0.0,-0.3249868131186199,-0.917403580626144,0.0
2019-05-17,1.0,-0.0,-0.8576484833431649,-0.0,-0.3231084479493309,-0.9239653512993262,0.0
2019-05-20,1.0,-0.0,-0.847454472124841,-0.0,-0.3275525082989483,-0.9274035925914434,0.0
2019-05-21,1.0,-0.0,-0.8492186531067842,-0.0,-0.32342180329902026,-0.9279424531811981,0.0
2019-05-22,1.0,-0.0,-0.843870088012892,-0.0,-0.3287157555472914,-0.9264286599727283,0.0
2019-05-23,1.0,-0.0,-0.8451842675751006,-0.0,-0.34273768968720963,-0.9089811087023846,0.0
2019-05-24,1.0,-0.0,-0.8365316275764036,-0.0,-0.33889558419084703,-0.9146812521244707,0.0
2019-05-28,1.0,-0.0,-0.8472682247330134,-0.0,-0.3364494660269308,-0.9118093174431202,0.0
2019-05-29,1.0,-0.0,-0.8634179398718581,-0.0,-0.3279324790537211,-0.8889847215377035,0.0
2019-05-30,1.0,-0.0,-0.8579801344931828,-0.0,-0.3268862977358257,-0.8998395952865692,0.0
2019-05-31,1.0,-0.0,-0.8635283955949039,-0.0,-0.32254681185797573,-0.8987259771107752,0.0
2019-06-03,1.0,-0.0,-0.8723195084485408,-0.0,-0.3280491551459293,-0.8718279569892472,0.0
2019-06-04,1.0,-0.0,-0.8688005411554899,-0.0,-0.3181748301202226,-0.8877717307751436,0.0
2019-06-05,1.0,-0.0,-0.8572999053348398,-0.0,-0.3242739792958134,-0.8721409594772042,0.0
2019-06-06,1.0,-0.0,-0.8620531762263806,-0.0,-0.31301321774168933,-0.8775298391281785,0.0
2019-06-07,1.0,-0.0,-0.8684419471080439,-0.0,-0.3119770353630978,-0.8733585781469494,0.0
2019-06-10,1.0,-0.0,-0.8682435525713414,-0.0,-0.30230428811231497,-0.881489394170609,0.0
2019-06-11,1.0,-0.0,-0.873499510044096,-0.0,-0.3010166585007349,-0.8876776090151887,0.0
2019-06-12,1.0,-0.0,-0.8735769738255239,-0.0,-0.29893522354168583,-0.896007855411335,0.0
2019-06-13,1.0,-0.0,-0.8734612432847276,-0.0,-0.30317728319263243,-0.8932003069838834,0.0
2019-06-14,1.0,-0.0,-0.8701777000276217,-0.0,-0.31059141269987417,-0.8883159930024859,0.0
2019-06-17,1.0,-0.0,-0.8609243052356825,-0.0,-0.3286657454322125,-0.8811607554122524,0.0
2019-06-18,1.0,-0.0,-0.8421586404007498,-0.0,-0.3371339008574326,-0.8939119210793203,0.0
2019-06-19,1.0,-0.0,-0.865690759377859,-0.0,-0.3229643183897529,-0.8610551997560231,0.0
2019-06-20,1.0,-0.0,-0.8691351994871638,-0.0,-0.3217131170060136,-0.8617479166030709,0.0
2019-06-21,1.0,-0.0,-0.8745191427001282,-0.0,-0.3142211638273188,-0.8643219148806254,0.0
2019-06-24,1.0,-0.0,-0.8632763524051251,-0.0,-0.3130179505213908,-0.8817161554692515,0.0
2019-06-25,1.0,-0.0,-0.8451014599210356,-0.0,-0.32855874881400543,-0.8869708933982187,0.0
2019-06-26,1.0,-0.0,-0.8438743647829547,-0.0,-0.31151656156248086,-0.9058960386946673,0.0
2019-06-27,1.0,-0.0,-0.8338548377201056,-0.0,-0.31216639057610895,-0.9216516350696361,0.0
2019-06-28,1.0,-0.0,-0.8230085784313724,-0.0,-0.3189644607843137,-0.9217218137254901,0.0
2019-07-01,1.0,-0.0,-0.8186799730606747,-0.0,-0.3306189922243311,-0.9119573868854466,0.0
2019-07-02,1.0,-0.0,-0.8198211989467883,-0.0,-0.33323127793766455,-0.9086093931786172,0.0
2019-07-03,1.0,-0.0,-0.81812620438626,-0.0,-0.33490349616125775,-0.9057290551494204,0.0
2019-07-05,1.0,-0.0,-0.815592846643802,-0.0,-0.3331700146986771,-0.9134615384615384,0.0
2019-07-08,1.0,-0.0,-0.8192534982700023,-0.0,-0.32655623258519856,-0.9161333782418324,0.0
2019-07-09,1.0,-0.0,-0.8208850099525341,-0.0,-0.3255244219874445,-0.9159087429183893,0.0
2019-07-10,1.0,-0.0,-0.7970065195433259,-0.0,-0.3443726852560375,-0.9194392580576046,0.0
2019-07-11,1.0,-0.0,-0.7920831422894697,-0.0,-0.35482194711905857,-0.909796729329054,0.0
2019-07-12,1.0,-0.0,-0.7856902922405107,-0.0,-0.36614040980853213,-0.9018536049103735,0.0
2019-07-15,1.0,-0.0,-0.7823924321025328,-0.0,-0.3735428745804089,-0.895636252670125,0.0
2019-07-16,1.0,-0.0,-0.786587228842041,-0.0,-0.35826458906202263,-0.91044912923923,0.0
2019-07-17,1.0,-0.0,-0.8228249064800289,-0.0,-0.3176058887414022,-0.8763424641003983,0.0
2019-07-18,1.0,-0.0,-0.8209327483622813,-0.0,-0.3130897289500571,-0.8709658032333673,0.0
2019-07-19,1.0,-0.0,-0.8180131102397556,-0.0,-0.30916818821275704,-0.8660241252357148,0.0
2019-07-22,1.0,-0.0,-0.8059348424961074,-0.0,-0.3034195712061325,-0.8849862258953168,0.0
2019-07-23,1.0,-0.0,-0.8110675015729394,-0.0,-0.3005662582017557,-0.8844413817898553,0.0
2019-07-24,1.0,-0.0,-0.8126814956740412,-0.0,-0.3017094272969494,-0.8793222165673742,0.0
2019-07-25,1.0,-0.0,-0.8172679949739723,-0.0,-0.29614671214025007,-0.8782983306408185,0.0
2019-07-26,1.0,-0.0,-0.8130883012102197,-0.0,-0.2984013148065143,-0.8767070073210816,0.0
2019-07-29,1.0,-0.0,-0.8219544443776668,-0.0,-0.31435182402788625,-0.8686820121401526,0.0
2019-07-30,1.0,-0.0,-0.8245271103359095,-0.0,-0.31660301326196133,-0.8661173427961387,0.0
2019-07-31,1.0,-0.0,-0.844098799602876,-0.0,-0.309094738108848,-0.8553205571768103,0.0
2019-08-01,1.0,-0.0,-0.8550650599513178,-0.0,-0.30375334314992336,-0.8462601797036993,0.0
2019-08-02,1.0,-0.0,-0.8560553633217993,-0.0,-0.2979990973371446,-0.854821724086054,0.0
2019-08-05,1.0,-0.0,-0.8538440722811871,-0.0,-0.2973029856580174,-0.8555578941038516,0.0
2019-08-06,1.0,-0.0,-0.8518949220264186,-0.0,-0.2779914721054358,-0.8518949220264186,0.0
2019-08-07,1.0,-0.0,-0.8604671923820859,-0.0,-0.2608242821008778,-0.8544859395923226,0.0
2019-08-08,1.0,-0.0,-0.8611135910484183,-0.0,-0.2600660655298634,-0.8547748712912537,0.0
2019-08-09,1.0,-0.0,-0.8603953039084559,-0.0,-0.25326200029722096,-0.8585228117105067,0.0
2019-08-12,1.0,-0.0,-0.8592256072213315,-0.0,-0.2667616841855217,-0.8433101728131123,0.0
2019-08-13,1.0,-0.0,-0.8541245089870253,-0.0,-0.267616950363052,-0.8541245089870253,0.0
2019-08-14,1.0,-0.0,-0.8587204987383109,-0.0,-0.2563158675968532,-0.8536440552174558,0.0
2019-08-15,1.0,-0.0,-0.8683606171240137,-0.0,-0.25209044871039926,-0.8238428924743847,0.0
2019-08-16,1.0,-0.0,-0.8693514675144985,-0.0,-0.25152344784950986,-0.8229856633989814,0.0
2019-08-19,1.0,-0.0,-0.8638167759386118,-0.0,-0.25166847969893863,-0.8245670772939758,0.0
2019-08-20,1.0,-0.0,-0.8699134516649553,-0.0,-0.24673610092416018,-0.8171923133343113,0.0
2019-08-21,1.0,-0.0,-0.8741133712409872,-0.0,-0.24690779060906268,-0.8099830001758602,0.0
2019-08-22,1.0,-0.0,-0.8755309488238567,-0.0,-0.24773705949556202,-0.8061048129595453,0.0
2019-08-23,1.0,-0.0,-0.8723267123688991,-0.0,-0.24708501787074472,-0.8102185504189371,0.0
2019-08-26,1.0,-0.0,-0.8728860427885314,-0.0,-0.23979042351913837,-0.7981079901033328,0.0
2019-08-27,1.0,-0.0,-0.8712125617912184,-0.0,-0.23588252398953186,-0.8007269555103228,0.0
2019-08-28,1.0,-0.0,-0.8731351947524234,-0.0,-0.22067103964706564,-0.8085853601903987,0.0
2019-08-29,1.0,-0.0,-0.8697141198664924,-0.0,-0.22342185459294733,-0.8092004063270932,0.0
2019-08-30,1.0,-0.0,-0.86230856084074,-0.0,-0.22885845806432933,-0.8039431400364784,0.0
2019-09-03,1.0,-0.0,-0.8631850157774368,-0.0,-0.23483773847089134,-0.7968908317169904,0.0
2019-09-04,1.0,-0.0,-0.8773584905660379,-0.0,-0.23352685050798258,-0.7918722786647315,0.0
2019-09-05,1.0,-0.0,-0.8908127515418246,-0.0,-0.23178040941598863,-0.7728523033268668,0.0
2019-09-06,1.0,-0.0,-0.8888249676398676,-0.0,-0.22364447001294405,-0.7639867683014526,0.0
2019-09-09,1.0,-0.0,-0.8850045998160074,-0.0,-0.2236948022079117,-0.7661856025758971,0.0
2019-09-10,1.0,-0.0,-0.8808956509257931,-0.0,-0.25193052963973017,-0.7378785704033299,0.0
2019-09-11,1.0,-0.0,-0.8906744092450986,-0.0,-0.23015006036911403,-0.7539239924107399,0.0
2019-09-12,1.0,-0.0,-0.8841678876152719,-0.0,-0.23292826567841649,-0.7557240943434169,0.0
2019-09-13,1.0,-0.0,-0.8805845391133913,-0.0,-0.2600161411195019,-0.7417420879691012,0.0
2019-09-16,1.0,-0.0,-0.8820031750613365,-0.0,-0.2598932024823207,-0.744523019194689,0.0
2019-09-17,1.0,-0.0,-0.8642178520892893,-0.0,-0.26746368650553004,-0.7560715007652545,0.0
2019-09-18,1.0,-0.0,-0.8719570302347743,-0.0,-0.2608507320453955,-0.7549452770799041,0.0
2019-09-19,1.0,-0.0,-0.8429028261934258,-0.0,-0.30687678257612866,-0.7311515081674398,0.0
