Date,IWF,IWM,MTUM,MYOV,SPY,VLUE,VXX
2019-01-17,-0.05444669851449512,-2.1492703357110137,-0.0,1.0,-1.7872521431843467,-1.5531051632746549,0.0
2019-01-18,-0.06821974501034644,-2.1500567385354783,-0.0,1.0,-1.8252453107269209,-1.6316000267004873,0.0
2019-01-22,-0.0,-2.329890560875513,-0.0,1.0,-2.0181942544459646,-1.491860465116279,0.0
2019-01-23,-0.0,-2.2501540779291926,-0.0,1.0,-2.0417722385811135,-1.5559131685270151,0.0
2019-01-24,-0.0,-2.240095791994526,-0.0,1.0,-2.0515908313376667,-1.5505986999657884,0.0
2019-01-25,-0.0,-2.1929390123107404,-0.0,1.0,-2.2880996179425503,-1.5941700863166832,0.0
2019-01-28,-0.0,-2.1527100558264434,-0.0,1.0,-2.3300120132852804,-1.5839163310013427,0.0
2019-01-29,-0.0,-2.1468596278605547,-0.0,1.0,-2.3695729664219005,-1.6126755542881583,0.0
2019-01-30,-0.0,-2.145047422092277,-0.0,1.0,-2.3690365827568995,-1.6170576909363188,0.0
2019-01-31,-0.0,-2.1777539341917023,-0.0,1.0,-2.3032904148783975,-1.6719599427753933,0.0
2019-02-01,-0.0,-2.176930806775768,-0.0,1.0,-2.3250789549239164,-1.6757105943152455,0.0
2019-02-04,-0.0,-2.1775305096913136,-0.0,1.0,-2.324048815506102,-1.6771715721464464,0.0
2019-02-05,-0.0,-2.172475616752725,-0.0,1.0,-2.3070137693631665,-1.6920539300057371,0.0
2019-02-06,-0.0,-2.1824806984630927,-0.0,1.0,-2.306299155783246,-1.726747961613392,0.0
2019-02-07,-0.0,-2.1685732786531404,-0.0,1.0,-2.298942369954673,-1.7272465645010433,0.0
2019-02-08,-0.0,-2.1621524276040915,-0.0,1.0,-2.3282668203428902,-1.7131537242472266,0.0
2019-02-11,-0.0,-2.1277717587576745,-0.0,1.0,-2.363380281690141,-1.7315998555435177,0.0
2019-02-12,-0.0,-2.118569865012769,-0.0,1.0,-2.424443633710325,-1.7536665450565487,0.0
2019-02-13,-0.0,-2.1556022611972754,-0.0,1.0,-2.383316422669952,-1.7085084794897814,0.0
2019-02-14,-0.0,-2.094877939194249,-0.0,1.0,-2.5134791073835556,-1.8800359442863563,0.0
2019-02-15,-0.0,-2.125740865781379,-0.0,1.0,-2.5042388776352316,-1.8724585490284342,0.0
2019-02-19,-0.0,-2.086900813988544,-0.0,1.0,-2.5633102200783844,-1.8866445583358455,0.0
2019-02-20,-0.0,-2.1107091717537116,-0.0,1.0,-2.551812495289773,-1.8738412841962468,0.0
2019-02-21,-0.0,-2.070837097259861,-0.0,1.0,-2.561502559470039,-1.895438121047877,0.0
2019-02-22,-0.0,-2.0740209763827058,-0.0,1.0,-2.583188711989738,-1.8882517165924693,0.0
2019-02-25,-0.0,-2.0641776290776366,-0.0,1.0,-2.6201809748308116,-1.919625883963197,0.0
2019-02-26,-0.0,-2.051598727079861,-0.0,1.0,-2.6172147295044708,-1.9080163661160783,0.0
2019-02-27,-0.0,-1.9536931818181817,-0.0,1.0,-2.497159090909091,-1.6514204545454545,0.0
2019-02-28,-0.0,-1.9653821497257642,-0.0,1.0,-2.50965168459292,-1.6479093952560726,0.0
2019-03-01,-0.0,-1.962146008253878,-0.0,1.0,-2.5122385086096486,-1.641027465490252,0.0
2019-03-04,-0.0,-1.970799800584004,-0.0,1.0,-2.5057332098853355,-1.6453956270920875,0.0
2019-03-05,-0.0,-1.9487363070093793,-0.0,1.0,-2.5502255316102245,-1.6607718192883225,0.0
2019-03-06,-0.0,-1.9439432989690721,-0.0,1.0,-2.558705612829324,-1.6565721649484537,0.0
2019-03-07,-0.0,-1.8633108826657212,-0.0,1.0,-2.590145338532435,-1.636228287841191,0.0
2019-03-08,-0.0,-1.843792682050176,-0.0,1.0,-2.692401696499173,-1.652361440586586,0.0
2019-03-11,-0.0,-1.8342179888024428,-0.0,1.0,-2.693812259143459,-1.7431105940522067,0.0
2019-03-12,-0.0,-1.7171134321817252,-0.0,1.0,-2.7266817617412897,-1.8602731721568915,0.0
2019-03-13,-0.0,-1.7065040650406502,-0.0,1.0,-2.4941056910569106,-1.5745257452574524,0.0
2019-03-14,-0.0,-1.7126359154453972,-0.0,1.0,-2.473289660295806,-1.5676369284797729,0.0
2019-03-15,-0.0,-1.702893628583073,-0.0,1.0,-2.49062627360413,-1.5990354571389758,0.0
2019-03-18,-0.0,-1.74557277255119,-0.0,1.0,-2.527877697841727,-1.644092418372994,0.0
2019-03-19,-0.0,-1.7522105409733342,-0.0,1.0,-2.537074427348047,-1.6730488059597577,0.0
2019-03-20,-0.0,-1.7505783385909568,-0.0,1.0,-2.5514896600070105,-1.7080967402733964,0.0
2019-03-21,-0.0,-1.7659529060254677,-0.0,1.0,-2.708330369211069,-1.6395390197054849,0.0
2019-03-22,-0.0,-1.7580225498699045,-0.0,1.0,-2.8303700491471524,-1.6390575310783462,0.0
2019-03-25,-0.0,-1.5463821892393323,-0.0,1.0,-2.9359212216355073,-1.6534180105608678,0.0
2019-03-26,-0.0,-1.5926031497185205,-0.0,1.0,-2.8866243853773246,-1.6467612057293521,0.0
2019-03-27,-0.0,-1.570249697659529,-0.0,1.0,-2.900690047663086,-1.6430248274880843,0.0
2019-03-28,-0.0,-1.5714687873882751,-0.0,1.0,-2.8694489408121617,-1.5968752199310297,0.0
2019-03-29,-0.0,-1.5550306705210462,-0.0,1.0,-2.878869068603257,-1.6167947542832968,0.0
2019-04-01,-0.0,-1.5705956729418378,-0.0,1.0,-2.854734475976398,-1.5991149199213264,0.0
2019-04-02,-0.0,-1.6075630252100839,-0.0,1.0,-2.892927170868347,-1.502310924369748,0.0
2019-04-03,-0.0,-1.606382978723404,-0.0,1.0,-2.948781175144427,-1.4900662251655628,0.0
2019-04-04,-0.0,-1.598955795335886,-0.0,1.0,-2.931569787678385,-1.430838844413505,0.0
2019-04-05,-0.0,-1.573463687150838,-0.0,1.0,-2.964106145251397,-1.4457402234636871,0.0
2019-04-08,-0.0,-1.5589754327191514,-0.0,1.0,-2.9721524288107206,-1.44821328866555,0.0
2019-04-09,-0.0,-1.5733648432612777,-0.0,1.0,-2.9375825397928685,-1.4397720164036978,0.0
2019-04-10,-0.0,-1.566250866250866,-0.0,1.0,-2.943104643104643,-1.4207207207207206,0.0
2019-04-11,-0.0,-1.5021486438886933,-0.0,1.0,-3.0798168369144068,-1.4628390278266996,0.0
2019-04-12,-0.0,-1.5125008853318223,-0.0,1.0,-3.100077909200368,-1.4700757844039944,0.0
2019-04-15,-0.0,-1.522709558563027,-0.0,1.0,-3.0743994898320697,-1.4884857932402749,0.0
2019-04-16,-0.0,-1.5273617715948613,-0.0,1.0,-3.085669671374832,-1.4847043793030026,0.0
2019-04-17,-0.0,-1.5104308552584413,-0.0,1.0,-3.1862499103878412,-1.4722919205677827,0.0
2019-04-18,-0.0,-1.5225005382903898,-0.0,1.0,-3.173688365750377,-1.4809445202038325,0.0
2019-04-22,-0.0,-1.541600918089227,-0.0,1.0,-3.158370391622436,-1.4726007746377852,0.0
2019-04-23,-0.0,-1.5498519962457584,-0.0,1.0,-3.2060501046855827,-1.4637932279257817,0.0
2019-04-24,-0.0,-1.5072926492997605,-0.0,1.0,-3.22531020970902,-1.5238371671141426,0.0
2019-04-25,-0.0,-1.4971378885588,-0.0,1.0,-3.2178103036011882,-1.5309035577132093,0.0
2019-04-26,-0.0,-1.4684979289295836,-0.0,1.0,-3.2708378751544216,-1.5275052685124626,0.0
2019-04-29,-0.0,-1.4334333601698017,-0.0,1.0,-3.2954695162116665,-1.59013393837371,0.0
2019-04-30,-0.0,-1.452812340828058,-0.0,1.0,-3.2707560212471805,-1.5528632758495233,0.0
2019-05-01,-0.0,-1.4677963615023475,-0.0,1.0,-3.3249706572769955,-1.5429137323943662,0.0
2019-05-02,-0.0,-1.4721853327431016,-0.0,1.0,-3.2943780433820273,-1.6113324479858346,0.0
2019-05-03,-0.0,-1.482862828923122,-0.0,1.0,-3.2828923122282005,-1.6049974202108055,0.0
2019-05-06,-0.0,-1.4091210491416786,-0.0,1.0,-3.317763206365579,-1.6406837103072276,0.0
2019-05-07,-0.0,-1.43499741906939,-0.0,1.0,-3.3019688813509327,-1.6371211562569132,0.0
2019-05-08,-0.0,-1.429946758077456,-0.0,1.0,-3.2166143971993284,-1.6467799576981983,0.0
2019-05-09,-0.0,-1.4262426315406447,-0.0,1.0,-3.2083545593479363,-1.6428935303107488,0.0
2019-05-10,-0.0,-1.412193362193362,-0.0,1.0,-3.188167388167388,-1.6145743145743146,0.0
2019-05-13,-0.0,-1.4084029979821273,-0.0,1.0,-3.182401268377054,-1.6158835399250506,0.0
2019-05-14,-0.0,-1.239395212095758,-0.042979140417191655,1.0,-3.146507069858603,-1.5709785804283916,0.0
2019-05-15,-0.0,-1.4396747683161393,-0.6015911872705019,1.0,-3.4615317363175384,-2.240076936527365,0.0
2019-05-16,-0.0,-1.4437219927950093,-0.6105790352341622,1.0,-3.4824707846410687,-2.249802302082418,0.0
2019-05-17,-0.0,-1.4322781988408382,-0.6260365581810076,1.0,-3.497369594293357,-2.360945162728489,0.0
2019-05-20,-0.0,-1.4069271758436945,-0.6452930728241563,1.0,-3.479484902309059,-2.3492895204262876,0.0
2019-05-21,-0.0,-1.4099378881987579,-0.6613132209405501,1.0,-3.458562555456966,-2.3433895297249334,0.0
2019-05-22,-0.0,-1.36000346740638,-0.6833391123439667,1.0,-3.363557558945908,-2.2615291262135924,0.0
2019-05-23,-0.0,-1.3524930747922437,-0.7285318559556787,1.0,-3.361928670360111,-2.2135560941828256,0.0
2019-05-24,-0.0,-1.2801105927077931,-0.7695697252462416,1.0,-3.36547433903577,-2.224987039917056,0.0
2019-05-28,-0.0,-1.253299756860021,-0.7787426189649184,1.0,-3.3978812087530392,-2.253647099687391,0.0
2019-05-29,-0.0,-1.2468741916012762,-0.7721824609812883,1.0,-3.3824264896093816,-2.221436578425455,0.0
2019-05-30,-0.0,-1.2403937483809688,-0.7678956912183749,1.0,-3.3884811328900786,-2.2380623434936533,0.0
2019-05-31,-0.0,-1.56539114796683,-0.9499450494554901,1.0,-3.6774902587671097,-2.7981816365271257,0.0
2019-06-03,-0.0,-1.6270022883295194,-1.0910131058872476,1.0,-3.8622841689203242,-2.82109423757021,0.0
2019-06-04,-0.0,-1.6139807897545357,-1.1668089647812165,1.0,-4.056243329775881,-2.8352187833511207,0.0
2019-06-05,-0.0,-1.5417052350097709,-1.1792656587473003,1.0,-3.912167026637869,-2.6518564229147383,0.0
2019-06-06,-0.0,-1.548876807877731,-1.1480151810442099,1.0,-3.89270694430198,-2.667863370602113,0.0
2019-06-07,-0.0,-1.6184863523573203,-1.1464019851116627,1.0,-3.8955748552522746,-2.678763440860215,0.0
2019-06-10,-0.0,-1.615313272877164,-1.1326257213520197,1.0,-3.8843775762572132,-2.6728153338829346,0.0
2019-06-11,-0.0,-1.6282777428151878,-1.2385147891755823,1.0,-3.9290958674218586,-2.6929934969582545,0.0
2019-06-12,-0.0,-1.6379871835276816,-1.2458241411913016,1.0,-3.9327660468536614,-2.688727807542809,0.0
2019-06-13,-0.0,-1.6742296327564374,-1.281131279020684,1.0,-3.9192697340650064,-2.6783452933727316,0.0
2019-06-14,-0.0,-1.6522976391231028,-1.3117622259696458,1.0,-3.9254848229342323,-2.6500843170320403,0.0
2019-06-17,-0.0,-1.6489731437598734,-1.309952606635071,1.0,-3.923328067403897,-2.649605055292259,0.0
2019-06-18,-0.0,-1.694331983805668,-1.3080119326656723,1.0,-3.9796505433624545,-2.6721713189857232,0.0
2019-06-19,-0.0,-1.6667730949340145,-1.3502554278416348,1.0,-3.9841421881651766,-2.6416560238399316,0.0
2019-06-20,-0.0,-1.6842161469457495,-1.3426954293037163,1.0,-3.9962622810764628,-2.6560230670653566,0.0
2019-06-21,-0.0,-1.7012071359897447,-1.3397072962290353,1.0,-3.9807712851191117,-2.660933660933661,0.0
2019-06-24,-0.0,-1.6613971373638114,-1.348002563554796,1.0,-3.9649647511215553,-2.7072206793420213,0.0
2019-06-25,-0.0,-1.623439000960615,-1.3598036076422246,1.0,-3.9773721848649806,-2.712882911730174,0.0
2019-06-26,-0.0,-1.6120021242697822,-1.3156664896441848,1.0,-3.926606479022836,-2.7670738183749335,0.0
2019-06-27,-0.0,-1.5782420597235414,-1.363300622559882,1.0,-3.8925820407301894,-2.717632162076607,0.0
2019-06-28,-0.0,-1.5389724961079396,-1.3478982874935133,1.0,-3.8290607161390757,-2.6628956927867153,0.0
2019-07-01,-0.0374025974025974,-1.5041038961038962,-1.357922077922078,1.0,-3.8513246753246753,-2.638857142857143,0.0
2019-07-02,-0.005111621114124765,-1.5364072605883579,-1.3580221155852283,1.0,-3.8687669518047154,-2.663467556853745,0.0
2019-07-03,-0.0011473870866798791,-1.537394388234067,-1.359549389798686,1.0,-3.8676332533639304,-2.6650672786064464,0.0
2019-07-05,-0.002918794954654435,-1.5187115605128738,-1.3574481392682165,1.0,-3.868966955071406,-2.6761180027103095,0.0
2019-07-08,-0.00364925450943593,-1.5196538421436763,-1.3573141486810552,1.0,-3.8684183088311963,-2.6773016369513085,0.0
2019-07-09,-0.0,-1.5095243051941294,-1.3533881544706983,1.0,-3.869470177995212,-2.676694077235349,0.0
2019-07-10,-0.0018875838926174498,-1.5035654362416109,-1.3650377516778525,1.0,-3.917890100671141,-2.6981963087248317,0.0
2019-07-11,-0.0015792798483891344,-1.5048431248683933,-1.368919772583702,1.0,-3.939882080437987,-2.713308064855759,0.0
2019-07-12,-0.0,-1.5717180334861895,-1.3663218513383812,1.0,-3.9829369734456646,-2.743308094273222,0.0
2019-07-15,-0.0,-1.6178575242977677,-1.4118338139485207,1.0,-3.966356936879205,-2.6842892235394635,0.0
2019-07-16,-0.0,-1.6102925475122787,-1.473521247063848,1.0,-3.9556907964979717,-2.6375186846038865,0.0
2019-07-17,-0.0,-1.6232503472593225,-1.4693877551020407,1.0,-3.954802863553798,-2.637461267229405,0.0
2019-07-18,-0.0,-1.621002132196162,-1.4722814498933903,1.0,-3.9502132196162054,-2.6174840085287845,0.0
2019-07-19,-0.020392910527439675,-1.624492846465941,-1.4746957078795644,1.0,-3.9470424941276963,-2.6102925475122785,0.0
2019-07-22,-0.012919068972880633,-1.609011317531497,-1.4648729446935724,1.0,-3.956544949818493,-2.633461456331412,0.0
2019-07-23,-0.01217833315683575,-1.6012919623001165,-1.4474213703272265,1.0,-3.913586783861061,-2.61537646934237,0.0
2019-07-24,-0.012196415314455403,-1.6013363028953231,-1.4792660939654259,1.0,-3.9151553717255276,-2.597624350408315,0.0
2019-07-25,-0.02628232301822806,-1.5502331496396777,-1.502543450614667,1.0,-3.947965239508266,-2.57068673166596,0.0
2019-07-26,-0.017970401691331923,-1.5490486257928118,-1.4998942917547566,1.0,-3.9447145877378436,-2.5593023255813954,0.0
2019-07-29,-0.004263937746508901,-1.5129517109050208,-1.521372987954376,1.0,-3.9850762178872188,-2.6360729133354655,0.0
2019-07-30,-0.0,-1.5191693290734825,-1.5223642172523961,1.0,-3.9758253461128863,-2.632268370607029,0.0
2019-07-31,-0.0,-1.5424558416684402,-1.5186209831879125,1.0,-3.9559480740583104,-2.6235369227495213,0.0
2019-08-01,-0.0,-1.6165518725785624,-1.5156048213517004,1.0,-3.9959104606112787,-2.6338786052518297,0.0
2019-08-02,-0.0,-1.5855517389437526,-1.5401459854014596,1.0,-3.9801416917131816,-2.6283812795191066,0.0
2019-08-05,-0.0,-1.5755726825090985,-1.5196959965746093,1.0,-3.9830871333761504,-2.625990152001713,0.0
2019-08-06,-0.0,-1.5472271726596079,-1.4690219100534647,1.0,-3.868644512003355,-2.598385575007862,0.0
2019-08-07,-0.0,-1.5693590411672746,-1.4208441896821262,1.0,-3.8351224596143823,-2.5967691505992705,0.0
2019-08-08,-0.0,-1.5711891042430592,-1.4315348349921426,1.0,-3.861288632792038,-2.612676794133054,0.0
2019-08-09,-0.0,-1.5201499531396439,-1.39883369780277,1.0,-3.8344267416432363,-2.6601062168072476,0.0
2019-08-12,-0.0,-1.5012050717803624,-1.4651577072199518,1.0,-3.8837891648328617,-2.628628313947396,0.0
2019-08-13,-0.0,-1.4772988205824025,-1.452562363010124,1.0,-3.885920050099154,-2.6215426364680097,0.0
2019-08-14,-0.0,-1.500260010400416,-1.4400416016640665,1.0,-3.8574102964118566,-2.60260010400416,0.0
2019-08-15,-0.0,-1.540187678498572,-1.463076295389637,1.0,-3.787841697266422,-2.4089147286821704,0.0
2019-08-16,-0.0,-1.5363191185472354,-1.4632728014690881,1.0,-3.785145888594165,-2.4172617833095287,0.0
2019-08-19,-0.0,-1.4527503526093088,-1.4713882732218417,1.0,-3.777654644368326,-2.372758412250655,0.0
2019-08-20,-0.0,-1.4612360116947274,-1.4541788486742615,1.0,-3.7887891924589168,-2.377457404980341,0.0
2019-08-21,-0.0,-1.4759470835838848,-1.4279414712367209,1.0,-3.765884946883143,-2.3522750050110246,0.0
2019-08-22,-0.0,-1.4805026428642665,-1.3993218310561484,1.0,-3.7503739902263886,-2.3428742395532063,0.0
2019-08-23,-0.0,-1.4752692461108894,-1.4020741922616675,1.0,-3.751894694854408,-2.3428400478659754,0.0
2019-08-26,-0.0,-1.406923001278395,-1.4007277018389224,1.0,-3.744911004031861,-2.2812469269348017,0.0
2019-08-27,-0.0,-1.3949686765857479,-1.388801879404855,1.0,-3.7257243539545812,-2.278974158183242,0.0
2019-08-28,-0.0,-1.3572828857086847,-1.4266810429327583,1.0,-3.7509311899627527,-2.2672025093118995,0.0
2019-08-29,-0.0,-1.3440765699775368,-1.439105381384901,1.0,-3.7428459810528376,-2.24045316925481,0.0
2019-08-30,-0.0,-1.3188503967485967,-1.4376814399071027,1.0,-3.7191794077801434,-2.201083801045094,0.0
2019-09-03,-0.0,-1.3423475816613357,-1.46796549384511,1.0,-3.7129979645245714,-2.169429097605893,0.0
2019-09-04,-0.0,-1.3024655406717143,-1.476024072995535,1.0,-3.7319937876140554,-2.1964667054940787,0.0
2019-09-05,-0.0,-1.3259044862518088,-1.467824409068982,1.0,-3.7183791606367578,-2.1357452966714905,0.0
2019-09-06,-0.0,-1.2969626620236023,-1.5222480170245696,1.0,-3.768233700909267,-2.0855097697813894,0.0
