Date,CARG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-15,1.0,-0.2775830168468205,-1.321452916544941,-0.0,-1.2254844678157562,-1.0445028727237315,0.0
2019-01-16,1.0,-0.2721919408214912,-1.3227564726494063,-0.0,-1.2236227370060346,-1.0481312049834535,0.0
2019-01-17,1.0,-0.2712424654870698,-1.3217480069998055,-0.0,-1.222875753451293,-1.0451098580594984,0.0
2019-01-18,1.0,-0.28124694615459783,-1.3163295221342712,-0.0,-1.2245675754910583,-1.0640085996286524,0.0
2019-01-22,1.0,-0.0,-1.469208211143695,-0.0,-1.5219941348973607,-1.0648700576398018,0.0
2019-01-23,1.0,-0.0,-1.392588098488296,-0.0,-1.5423428889225947,-1.1209363466302644,0.0
2019-01-24,1.0,-0.0,-1.3788230544059754,-0.0,-1.5563238114464517,-1.1117896436862824,0.0
2019-01-25,1.0,-0.0,-1.319650067294751,-0.0,-1.7047313386478933,-1.1521379024743763,0.0
2019-01-28,1.0,-0.0,-1.2791585026296792,-0.0,-1.741157058884191,-1.1359698875941013,0.0
2019-01-29,1.0,-0.0,-1.266501138009518,-0.0,-1.75,-1.1562693978895098,0.0
2019-01-30,1.0,-0.0,-1.2692665770145857,-0.0,-1.7519913106444602,-1.1509775524981898,0.0
2019-01-31,1.0,-0.0,-1.2898813532977567,-0.0,-1.7191337236412623,-1.1720636236464432,0.0
2019-02-01,1.0,-0.0,-1.289495536641063,-0.0,-1.733599750882292,-1.1668050653933983,0.0
2019-02-04,1.0,-0.0,-1.2850697505574857,-0.0,-1.7354664730591713,-1.1653788310947466,0.0
2019-02-05,1.0,-0.0,-1.2630215081627363,-0.0,-1.7156258097952837,-1.2040943249546514,0.0
2019-02-06,1.0,-0.0,-1.260031104199067,-0.0,-1.7139450492483155,-1.210005184033178,0.0
2019-02-07,1.0,-0.0,-1.2636888357339713,-0.0,-1.742187093754875,-1.1940616712599448,0.0
2019-02-08,1.0,-0.0,-1.24679186228482,-0.0,-1.7539384454877411,-1.215753781950965,0.0
2019-02-11,1.0,-0.0,-1.2497529001716694,-0.0,-1.7394787494147634,-1.2128699994797898,0.0
2019-02-12,1.0,-0.0,-1.2623010696582313,-0.0,-1.7405165666579703,-1.2150795721367076,0.0
2019-02-13,1.0,-0.0,-1.2836957088482195,-0.0,-1.730017206319412,-1.2003232702434956,0.0
2019-02-14,1.0,-0.0,-1.2395359774259287,-0.0,-1.7636515650310913,-1.2223441500757692,0.0
2019-02-15,1.0,-0.0,-1.133106495353207,-0.0,-1.7457721801838404,-1.199583566096186,0.0
2019-02-19,1.0,-0.0,-1.1000558403979899,-0.0,-1.7777552160008123,-1.1985887608508046,0.0
2019-02-20,1.0,-0.0,-1.1090345843278655,-0.0,-1.7764968767457214,-1.1929307805596465,0.0
2019-02-21,1.0,-0.0,-1.1327545943750634,-0.0,-1.7690120824449183,-1.1748908518631334,0.0
2019-02-22,1.0,-0.0,-1.140982776089159,-0.0,-1.7574974670719352,-1.1674265450861196,0.0
2019-02-25,1.0,-0.0,-1.1482672382993928,-0.0,-1.776348695962844,-1.1792987291379573,0.0
2019-02-26,1.0,-0.0,-1.1438185062452206,-0.0,-1.7789446851899056,-1.175426969156258,0.0
2019-02-27,1.0,-0.0,-1.1292819334864677,-0.0,-1.7005892339958053,-1.163637271546989,0.0
2019-02-28,1.0,-0.0,-1.127751552795031,-0.0,-1.6892422360248445,-1.151950310559006,0.0
2019-03-01,1.0,-0.0,-1.1271110669580766,-0.0,-1.696354063182992,-1.1437015696403736,0.0
2019-03-04,1.0,-0.0,-1.1127774143223794,-0.0,-1.7007196416888932,-1.218962306879372,0.0
2019-03-05,1.0,-0.0,-1.105332189880442,-0.0,-1.714674872622711,-1.2246884931645061,0.0
2019-03-06,1.0,-0.0,-1.1028499369482976,-0.0,-1.720201765447667,-1.2210844892812105,0.0
2019-03-07,1.0,-0.0,-1.046295365436815,-0.0,-1.7653061224489794,-1.2150397104654669,0.0
2019-03-08,1.0,-0.0,-1.0240494152194826,-0.0,-1.8233507164194218,-1.2156346514100553,0.0
2019-03-11,1.0,-0.0,-1.029392185979825,-0.0,-1.8302524450816737,-1.260945260894055,0.0
2019-03-12,1.0,-0.0,-0.9650121629315254,-0.0,-1.8671393820195643,-1.3435122405672584,0.0
2019-03-13,1.0,-0.0,-0.9917079530638853,-0.0,-1.8731681877444588,-1.3502477183833115,0.0
2019-03-14,1.0,-0.0,-0.9949960906958562,-0.0,-1.869741985926505,-1.347719572582747,0.0
2019-03-15,1.0,-0.0,-0.9811124845488256,-0.0,-1.7645488257107538,-1.1987144622991346,0.0
2019-03-18,1.0,-0.0,-1.01557258024135,-0.0,-1.7772269791197237,-1.214460968404186,0.0
2019-03-19,1.0,-0.0,-1.0165429269021875,-0.0,-1.741292540734466,-1.2249738402511336,0.0
2019-03-20,1.0,-0.0,-1.0211851703807335,-0.0,-1.7390826421504944,-1.2362346357549714,0.0
2019-03-21,1.0,-0.0,-1.01866453737898,-0.0,-1.7660944206008582,-1.2057590577901987,0.0
2019-03-22,1.0,-0.0,-1.0079293385526449,-0.0,-1.820234869015357,-1.1904044966375589,0.0
2019-03-25,1.0,-0.0,-0.9000841292621368,-0.04315336269609541,-1.8277824516256742,-1.1778096699163656,0.0
2019-03-26,1.0,-0.0,-0.9175611210494932,-0.07463724905585371,-1.7955177897038361,-1.1814748558934605,0.0
2019-03-27,1.0,-0.0,-0.9598668568711366,-0.06833095577746078,-1.6635282929148836,-1.0633856395625298,0.0
2019-03-28,1.0,-0.0,-0.9435422602089268,-0.09957264957264957,-1.6306267806267805,-1.0745489078822412,0.0
2019-03-29,1.0,-0.0,-0.9302556348343807,-0.0861409062987289,-1.6356376695175543,-1.0731937815999621,0.0
2019-04-01,1.0,-0.0,-0.9308334123447426,-0.07931165260263581,-1.6403716696691002,-1.0901204133876932,0.0
2019-04-02,1.0,-0.0,-0.9364120949101372,-0.1604792678899948,-1.6114911080711352,-1.0088211708099437,0.0
2019-04-03,1.0,-0.0,-0.9363683638254621,-0.1553443955940056,-1.6367891079279535,-0.998959958398336,0.0
2019-04-04,1.0,-0.0,-0.9371804582465442,-0.14476424919522818,-1.6381840560499905,-1.013823139556902,0.0
2019-04-05,1.0,-0.0,-0.9223917369468397,-0.1506206765848574,-1.6437979721406237,-1.0211788117123093,0.0
2019-04-08,1.0,-0.0,-0.9139123023013543,-0.15403920825835782,-1.646273321337248,-1.0210720712188652,0.0
2019-04-09,1.0,-0.0,-0.9132304457929189,-0.16269291413827702,-1.6813990157198144,-1.0207367767212958,0.0
2019-04-10,1.0,-0.0,-0.8863658002475483,-0.17614015043320955,-1.6726173474245454,-1.025421308197658,0.0
2019-04-11,1.0,-0.0,-0.8517236473991181,-0.2207786049599317,-1.6805917777040165,-0.9887619137939211,0.0
2019-04-12,1.0,-0.0,-0.8460483375112331,-0.22215390436551102,-1.6777183937946363,-0.9837771366409686,0.0
2019-04-15,1.0,-0.0,-0.8481174520483068,-0.21302391664693346,-1.6875680795642907,-0.9872128818375562,0.0
2019-04-16,1.0,-0.0,-0.8398941448891829,-0.20878030338830866,-1.6875856528519446,-0.9894144889182931,0.0
2019-04-17,1.0,-0.0,-0.8310262761668853,-0.27699256884744283,-1.7867793481956384,-0.9621642624702511,0.0
2019-04-18,1.0,-0.0,-0.8488196641518617,-0.2769043562910684,-1.781260647359455,-0.9604283280603553,0.0
2019-04-22,1.0,-0.0,-0.8551474897440907,-0.26680015628052356,-1.7917562023832778,-0.970062512209416,0.0
2019-04-23,1.0,-0.0,-0.8512424937753258,-0.26558609578674996,-1.794073133818288,-0.9711468046672851,0.0
2019-04-24,1.0,-0.0,-0.833049154771764,-0.2766600087689385,-1.78111755249184,-0.9808057680128611,0.0
2019-04-25,1.0,-0.0,-0.8443227919253141,-0.2962999169069847,-1.7828339606041352,-0.9643188816657705,0.0
2019-04-26,1.0,-0.0,-0.8256633702144326,-0.31376676784490354,-1.8022128659551553,-0.95407813570939,0.0
2019-04-29,1.0,-0.0,-0.8336597786700617,-0.3100577808246009,-1.808343942806777,-0.9446675154245422,0.0
2019-04-30,1.0,-0.0,-0.8262763718243673,-0.3052523373635518,-1.805913162660923,-0.9576092809241764,0.0
2019-05-01,1.0,-0.0,-0.810151388956935,-0.3204644554406937,-1.805839988241634,-0.9628631620204792,0.0
2019-05-02,1.0,-0.0,-0.8157275845173935,-0.31376776090151887,-1.7971582557569818,-0.972905438510534,0.0
2019-05-03,1.0,-0.0,-0.8159235668789809,-0.3131308182263596,-1.7975992160705536,-0.972954434100931,0.0
2019-05-06,1.0,-0.0,-0.790656763096169,-0.3242767787333855,-1.798182173573104,-0.9735144644253324,0.0
2019-05-07,1.0,-0.0,-0.7885630498533724,-0.3311339198435973,-1.7934017595307916,-0.9744868035190616,0.0
2019-05-08,1.0,-0.0,-0.7661048144919113,-0.36777099680325487,-1.727550130775937,-0.9821272885789015,0.0
2019-05-09,1.0,-0.0,-0.7636196645236139,-0.3670904432735534,-1.7207424952868953,-0.9824527481026732,0.0
2019-05-10,1.0,-0.0,-0.7658609543108023,-0.3718338399189463,-1.7104260143773822,-0.9765523230568823,0.0
2019-05-13,1.0,-0.0,-0.7704394913697238,-0.35686312430498474,-1.7162403906589951,-0.9913455494850844,0.0
2019-05-14,1.0,-0.0,-0.6579872659887864,-0.46982799581868284,-1.656609331939561,-0.9670721277202318,0.0
2019-05-15,1.0,-0.0,-0.6539265027062956,-0.4818630709334346,-1.658009685689868,-0.9540404519988606,0.0
2019-05-16,1.0,-0.0,-0.6683589594816748,-0.49052316023595394,-1.6774973406827194,-0.9987428681945653,0.0
2019-05-17,1.0,-0.0,-0.6558051709112036,-0.5017430037765082,-1.6588070107485233,-1.025370388302508,0.0
2019-05-20,1.0,-0.0,-0.6353254294701185,-0.5192838132107428,-1.6563271231550931,-1.0281635615775466,0.0
2019-05-21,1.0,-0.0,-0.6426705370101597,-0.5214804063860667,-1.6479438800193518,-1.0257861635220127,0.0
2019-05-22,1.0,-0.0,-0.6243959017977964,-0.540740382756621,-1.647689928474773,-1.0199594046008118,0.0
2019-05-23,1.0,-0.0,-0.6310604968526261,-0.5831050886550382,-1.6232761520349817,-0.9677574359713613,0.0
2019-05-24,1.0,-0.0,-0.5980284251327942,-0.601904579604728,-1.6155429008948654,-0.9698999856438724,0.0
2019-05-28,1.0,-0.0,-0.5821602987647229,-0.6030355261897923,-1.6226180216412909,-0.9800344728526287,0.0
2019-05-29,1.0,-0.0,-0.5794989044488902,-0.603267600266743,-1.6173192340668763,-0.963132323521006,0.0
2019-05-30,1.0,-0.0,-0.5819578284514837,-0.5966987882835607,-1.6275641637248353,-0.9643640873962408,0.0
2019-05-31,1.0,-0.0,-0.5908246391310562,-0.5994950216759564,-1.6227430803677765,-0.9508837120670763,0.0
2019-06-03,1.0,-0.0,-0.6031798766018036,-0.6402467963929758,-1.6208827717133365,-0.8817750355956336,0.0
2019-06-04,1.0,-0.0,-0.5785633055344959,-0.6491660348749053,-1.646986353297953,-0.8637225170583775,0.0
2019-06-05,1.0,-0.0,-0.5591372695798634,-0.683119678113596,-1.650322822120333,-0.7860484701038645,0.0
2019-06-06,1.0,-0.0,-0.5780292755927606,-0.6645466024411917,-1.6329794696721696,-0.8011036804938503,0.0
2019-06-07,1.0,-0.0,-0.5872340425531914,-0.666962824409633,-1.6207154547580078,-0.8012158054711246,0.0
2019-06-10,1.0,-0.0,-0.5883836025772714,-0.6534690447287328,-1.6198524605472033,-0.8072649173592306,0.0
2019-06-11,1.0,-0.0,-0.5876043464067527,-0.7075502494986708,-1.579722986522408,-0.7886489763559204,0.0
2019-06-12,1.0,-0.0,-0.590962085529077,-0.7074569789674952,-1.576598423728023,-0.788462435293569,0.0
2019-06-13,1.0,-0.0,-0.600214712471994,-0.715039208364451,-1.56586071695295,-0.7865011202389843,0.0
2019-06-14,1.0,-0.0,-0.5945038025474736,-0.7224373629449914,-1.569355666495591,-0.779405589511501,0.0
2019-06-17,1.0,-0.0,-0.5890692035068084,-0.7228595411303862,-1.5703227009886216,-0.7810110054094386,0.0
2019-06-18,1.0,-0.0,-0.5836436417799292,-0.7202569353937813,-1.571215788493763,-0.7795103332712716,0.0
2019-06-19,1.0,-0.0,-0.5766514912199201,-0.729443463718294,-1.5674068568243054,-0.77204311065688,0.0
2019-06-20,1.0,-0.0,-0.5863825412402449,-0.7385859152296835,-1.5704472171596804,-0.777699892518342,0.0
2019-06-21,1.0,-0.0,-0.5941995142910518,-0.7378105735101812,-1.5607136185316643,-0.7775546422566785,0.0
2019-06-24,1.0,-0.0,-0.5747271790548452,-0.7381387288651585,-1.5656409535853122,-0.8051145145426444,0.0
2019-06-25,1.0,-0.0,-0.5532411731739212,-0.7385111152624696,-1.5700074724453579,-0.8084718849243415,0.0
2019-06-26,1.0,-0.0,-0.5449988287655189,-0.7317873038182244,-1.5754977746544858,-0.8326540173342704,0.0
2019-06-27,1.0,-0.0,-0.5600394625575495,-0.7468758808606597,-1.5912806539509539,-0.7996805412007894,0.0
2019-06-28,1.0,-0.0,-0.5232590921905835,-0.755709049901325,-1.6166243774081384,-0.8032609717131848,0.0
2019-07-01,1.0,-0.0,-0.5259822560202788,-0.753415011970145,-1.6171431253814015,-0.7976341360371778,0.0
2019-07-02,1.0,-0.0,-0.5366494603472548,-0.7459408728296574,-1.6095260441107462,-0.8005631159080243,0.0
2019-07-03,1.0,-0.0,-0.5410303115221148,-0.7434029237307926,-1.5887627854840969,-0.7972537480734202,0.0
2019-07-05,1.0,-0.0,-0.5190782722268868,-0.7489971079391734,-1.5904935161862115,-0.806045340050378,0.0
2019-07-08,1.0,-0.0,-0.5246138097896892,-0.7401358645077237,-1.5802624232272473,-0.8078820026056207,0.0
2019-07-09,1.0,-0.0,-0.5202336253650396,-0.7405553237843602,-1.5743290223890973,-0.8003059379780281,0.0
2019-07-10,1.0,-0.0,-0.5126502947866859,-0.7416090246506662,-1.587809293904647,-0.8002414001207001,0.0
2019-07-11,1.0,-0.0,-0.5106432422383342,-0.7418665179401377,-1.593558282208589,-0.8016359918200409,0.0
2019-07-12,1.0,-0.0,-0.4984710896960712,-0.7491197183098591,-1.6032709414381023,-0.7822461082283172,0.0
2019-07-15,1.0,-0.0,-0.5417918033544333,-0.7767869519013075,-1.5631381971076097,-0.738714595943261,0.0
2019-07-16,1.0,-0.0,-0.5501846722068329,-0.8054016620498615,-1.551662049861496,-0.709510618651893,0.0
2019-07-17,1.0,-0.0,-0.5274891279468986,-0.8130464637216753,-1.529686427100023,-0.7074845502403295,0.0
2019-07-18,1.0,-0.0,-0.5259208419126058,-0.8075497597803707,-1.5367650423244108,-0.7053305879661406,0.0
2019-07-19,1.0,-0.0,-0.5284020689339497,-0.806655376024168,-1.5411269281823592,-0.7011031262873622,0.0
2019-07-22,1.0,-0.0,-0.5189340171253263,-0.801914007051605,-1.545629378634553,-0.7124868354778149,0.0
2019-07-23,1.0,-0.0,-0.5248282180485571,-0.7997251488776913,-1.543930371049015,-0.7123683005038938,0.0
2019-07-24,1.0,-0.0,-0.5254903753829272,-0.8033468977184399,-1.5382927163824245,-0.7051346531937269,0.0
2019-07-25,1.0,-0.0,-0.5281597512854238,-0.7367372155127745,-1.2929172147156125,-0.4279963330543266,0.0
2019-07-26,1.0,-0.0,-0.5127745940783189,-0.7368672397325692,-1.2989493791786055,-0.4310331104743712,0.0
2019-07-29,1.0,-0.0,-0.5228616476152936,-0.7424122979897517,-1.2619235317303903,-0.41446590461174615,0.0
2019-07-30,1.0,-0.0,-0.5146960192527715,-0.7450585868150077,-1.2602674872766009,-0.4252179745137492,0.0
2019-07-31,1.0,-0.0,-0.5402933291278978,-0.7427456237186565,-1.2446774956631446,-0.41487935656836467,0.0
2019-08-01,1.0,-0.0,-0.5661321460935346,-0.7362594066427643,-1.239234072731571,-0.3983294590441669,0.0
2019-08-02,1.0,-0.0,-0.5572744449692962,-0.7444496929617384,-1.2302393323886003,-0.40446386395843176,0.0
2019-08-05,1.0,-0.0,-0.5555468135326516,-0.7391817466561763,-1.2333202202989773,-0.4058615263571991,0.0
2019-08-06,1.0,-0.0,-0.5561376955019987,-0.7388520200256141,-1.1807738580354719,-0.405169402724415,0.0
2019-08-07,1.0,-0.0,-0.5974346905154154,-0.6963599278261552,-1.1788656154389268,-0.44987055777830076,0.0
2019-08-08,1.0,-0.0,-0.5977877147564133,-0.6974582254648153,-1.178591041029262,-0.448615360476975,0.0
2019-08-09,1.0,-0.0,-0.5854857588763169,-0.6942645337495124,-1.1635973468591496,-0.4583300819352322,0.0
2019-08-12,1.0,-0.0,-0.5914355499527262,-0.6803104317680428,-1.176686101481248,-0.49105735896627795,0.0
2019-08-13,1.0,-0.0,-0.5779964573902775,-0.6798661680771502,-1.1828773863412714,-0.4954930131863806,0.0
2019-08-14,1.0,-0.0,-0.5869735707003372,-0.67963296996314,-1.1667320210179595,-0.4878833032703317,0.0
2019-08-15,1.0,-0.0,-0.6076540256934533,-0.7004359399714517,-1.1285830021989893,-0.421241464449674,0.0
2019-08-16,1.0,-0.0,-0.6017508002005323,-0.7026339130770121,-1.126296710500945,-0.4256681192395203,0.0
2019-08-19,1.0,-0.0,-0.5811433840479484,-0.7133855847548793,-1.1358921161825726,-0.4115567850007684,0.0
2019-08-20,1.0,-0.0,-0.5812497599569844,-0.7132158082728426,-1.1372661981027,-0.4089564850021124,0.0
2019-08-21,1.0,-0.0,-0.5851357570179475,-0.7030986347599325,-1.1411642890013807,-0.40554532903819607,0.0
2019-08-22,1.0,-0.0,-0.5885644209396795,-0.6928029432053345,-1.1366214455430368,-0.41430980301985126,0.0
2019-08-23,1.0,-0.0,-0.5912956861543177,-0.6924756723622711,-1.1368477511301818,-0.41050494215002686,0.0
2019-08-26,1.0,-0.0,-0.5746001881467545,-0.6879021636876764,-1.1110818438381938,-0.38931326434619,0.0
2019-08-27,1.0,-0.0,-0.5733608867180162,-0.6846139395077964,-1.1074582002630096,-0.3918467029870374,0.0
2019-08-28,1.0,-0.0,-0.5628980295197422,-0.696223870532704,-1.1132838840188806,-0.3737544017382183,0.0
2019-08-29,1.0,-0.0,-0.5596155284613659,-0.7051761537886154,-1.1170244595706484,-0.35814197022963573,0.0
2019-08-30,1.0,-0.0,-0.5558791680669132,-0.7065830252791159,-1.1184048392517083,-0.35316082297150964,0.0
