Date,AMBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.0,-0.836747673562295,-0.0,-0.7236727589208006,-0.786938474928031,0.0
2018-12-12,1.0,-0.0,-0.8380253368188216,-0.0,-0.7274951404249616,-0.7858770695086803,0.0
2018-12-13,1.0,-0.0,-0.8327972121699505,-0.0,-0.7344524862618952,-0.7835075727114329,0.0
2018-12-14,1.0,-0.0,-0.8214704404622342,-0.0,-0.7434265617149557,-0.7845921956121253,0.0
2018-12-17,1.0,-0.0,-0.8175750091779861,-0.0,-0.7300670827353736,-0.7898074291626339,0.0
2018-12-18,1.0,-0.0,-0.8025716848855367,-0.0,-0.7243246835232747,-0.795693922982357,0.0
2018-12-19,1.0,-0.0,-0.8031113918159759,-0.0,-0.7250939068576937,-0.7959312568560316,0.0
2018-12-20,1.0,-0.0,-0.7899193014949066,-0.0,-0.7278409842571768,-0.7895885699166556,0.0
2018-12-21,1.0,-0.0,-0.7885419066109448,-0.0,-0.7267432294580276,-0.7754121557142387,0.0
2018-12-24,1.0,-0.0,-0.7558985159103623,-0.0,-0.7203593405508573,-0.8143736220342888,0.0
2018-12-26,1.0,-0.0,-0.8085928393005828,-0.0,-0.7063114071606994,-0.8156536219816819,0.0
2018-12-27,1.0,-0.0,-0.7655643583410848,-0.0,-0.6303364659845399,-0.8116239535555057,0.0
2018-12-28,1.0,-0.0,-0.7697585687261534,-0.0,-0.628202250793549,-0.8082977973003302,0.0
2018-12-31,1.0,-0.0,-0.7687103187327646,-0.0,-0.6289039953825434,-0.8089206695311998,0.0
2019-01-02,1.0,-0.0,-0.7695516831937358,-0.0,-0.6302750232662623,-0.8093129232052888,0.0
2019-01-03,1.0,-0.0,-0.7698629257487721,-0.0,-0.6292253860229206,-0.8110815062116785,0.0
2019-01-04,1.0,-0.0,-0.7745633362071719,-0.0,-0.6029313152600824,-0.8156592266181307,0.0
2019-01-07,1.0,-0.0,-0.7477813666154474,-0.0,-0.591583304587789,-0.7965442629119759,0.0
2019-01-08,1.0,-0.0,-0.7401089270063854,-0.0,-0.5955302366345312,-0.7944785276073619,0.0
2019-01-09,1.0,-0.0,-0.7317019813738359,-0.0,-0.5947559222451404,-0.798737421088818,0.0
2019-01-10,1.0,-0.0,-0.7290501920854545,-0.0,-0.596964112815067,-0.7973264203391948,0.0
2019-01-11,1.0,-0.0,-0.7204792142387939,-0.0,-0.6009258969626826,-0.8066251681316275,0.0
2019-01-14,1.0,-0.0,-0.7204607342952831,-0.0,-0.602773169739272,-0.8067545150082944,0.0
2019-01-15,1.0,-0.0,-0.7171508257340728,-0.0,-0.6025821816928332,-0.8139826392153175,0.0
2019-01-16,1.0,-0.0,-0.714759743308812,-0.0,-0.5949913914540617,-0.8205979026451713,0.0
2019-01-17,1.0,-0.0,-0.7121131520480645,-0.0,-0.595393810432769,-0.8216979065619425,0.0
2019-01-18,1.0,-0.0,-0.7103329145728643,-0.0,-0.6020414572864321,-0.8283291457286431,0.0
2019-01-22,1.0,-0.0,-0.7235355881510706,-0.0,-0.5507015813420726,-0.9075376244869388,0.0
2019-01-23,1.0,-0.0,-0.684294513771423,-0.0,-0.5519101267034756,-0.9553186736029107,0.0
2019-01-24,1.0,-0.0,-0.6887605310186367,-0.0,-0.5454429410262955,-0.9570142966556037,0.0
2019-01-25,1.0,-0.0,-0.6466346153846153,-0.0,-0.540897869022869,-1.0609407484407485,0.0
2019-01-28,1.0,-0.0,-0.6329472245721351,-0.0,-0.5631222750048805,-1.0576560161384787,0.0
2019-01-29,1.0,-0.0,-0.620094601206981,-0.0,-0.5654868700048932,-1.0765291143369762,0.0
2019-01-30,1.0,-0.0,-0.6209630064591897,-0.0,-0.5663208716643832,-1.074965746721472,0.0
2019-01-31,1.0,-0.0,-0.600153787004998,-0.0,-0.527681660899654,-1.0760604895552992,0.0
2019-02-01,1.0,-0.0,-0.5980458113086657,-0.0,-0.5412141598590422,-1.0643600832932885,0.0
2019-02-04,1.0,-0.0,-0.5826886957629007,-0.0,-0.5352561041606978,-1.0654506096202208,0.0
2019-02-05,1.0,-0.0,-0.5677777777777778,-0.0,-0.5314920634920636,-1.0753015873015874,0.0
2019-02-06,1.0,-0.0,-0.5614431023521933,-0.0,-0.5401780038143675,-1.0770184361093453,0.0
2019-02-07,1.0,-0.0,-0.5597927988050974,-0.0,-0.5475259795976738,-1.0706454380779864,0.0
2019-02-08,1.0,-0.0,-0.5605515396618158,-0.0,-0.5611565773970639,-1.0627328599178425,0.0
2019-02-11,1.0,-0.0,-0.5364905347695837,-0.0,-0.5610300210338454,-1.0894257122824909,0.0
2019-02-12,1.0,-0.0,-0.5371488496250159,-0.0,-0.5558344985381976,-1.0848798779712725,0.0
2019-02-13,1.0,-0.0,-0.5537001174640466,-0.0,-0.5499539667925966,-1.0710498745991937,0.0
2019-02-14,1.0,-0.0,-0.5253509023202521,-0.0,-0.576561952958401,-1.0808746300009549,0.0
2019-02-15,1.0,-0.0,-0.5508164369608811,-0.0,-0.562911799344304,-1.06929369449661,0.0
2019-02-19,1.0,-0.0,-0.5348504592696183,-0.0,-0.5770905508057083,-1.066395448622191,0.0
2019-02-20,1.0,-0.0,-0.5439310586065443,-0.0,-0.5698158806881418,-1.0662384329188792,0.0
2019-02-21,1.0,-0.0,-0.5479547986630591,-0.0,-0.5690275346172211,-1.0662104090402675,0.0
2019-02-22,1.0,-0.0,-0.5367265786543661,-0.0,-0.5786861778272625,-1.0657229203117542,0.0
2019-02-25,1.0,-0.0,-0.5310653250279509,-0.0,-0.5902252036415908,-1.0730873662354257,0.0
2019-02-26,1.0,-0.0,-0.5360821444565287,-0.0,-0.5946196660482375,-1.0680378734565927,0.0
2019-02-27,1.0,-0.0,-0.5333695930381367,-0.0,-0.5991489633990273,-1.0668991553621705,0.0
2019-02-28,1.0,-0.0,-0.5347585064355805,-0.0,-0.5964699885306487,-1.0547024340512299,0.0
2019-03-01,1.0,-0.0,-0.5354150071690298,-0.0,-0.6041739684562689,-1.0466464871754022,0.0
2019-03-04,1.0,-0.0,-0.5469784702005822,-0.0,-0.6084967529351547,-1.043603442208644,0.0
2019-03-05,1.0,-0.0,-0.5448483682759505,-0.0,-0.6167211643264731,-1.0441751618901072,0.0
2019-03-06,1.0,-0.0,-0.5400653343581859,-0.0,-0.6200038431975403,-1.042627466051755,0.0
2019-03-07,1.0,-0.0,-0.5220560030686613,-0.0,-0.6275732003580105,-1.0468929804372842,0.0
2019-03-08,1.0,-0.0,-0.5036207395964083,-0.0,-0.655820540053426,-1.0590261015094462,0.0
2019-03-11,1.0,-0.0,-0.5025337837837838,-0.0,-0.6617073804573804,-1.0841995841995842,0.0
2019-03-12,1.0,-0.0,-0.4924958848400736,-0.0,-0.6542297388890682,-1.080850789142433,0.0
2019-03-13,1.0,-0.0,-0.5140084115173084,-0.0,-0.6555160142348755,-1.0656745389841478,0.0
2019-03-14,1.0,-0.0,-0.5080684124069957,-0.0,-0.6576802911714498,-1.0551422037555962,0.0
2019-03-15,1.0,-0.0,-0.4945062047569803,-0.0,-0.6663650465356773,-1.0707730093071355,0.0
2019-03-18,1.0,-0.0,-0.508520413150435,-0.0,-0.6770388713303575,-1.0727249030660455,0.0
2019-03-19,1.0,-0.0,-0.5070998560397852,-0.0,-0.6817497709723858,-1.0829734327967544,0.0
2019-03-20,1.0,-0.0,-0.5054988216810683,-0.0,-0.6825085100811731,-1.0851008117308194,0.0
2019-03-21,1.0,-0.0,-0.503003787384093,-0.0,-0.6871163641112707,-1.0748661355622307,0.0
2019-03-22,1.0,-0.0,-0.4952133434220482,-0.0,-0.7390531960390827,-1.0555317959009114,0.0
2019-03-25,1.0,-0.0,-0.4501516485666765,-0.0,-0.7575905814825685,-1.0535498809640282,0.0
2019-03-26,1.0,-0.0,-0.4466694704150626,-0.0,-0.7505742292387823,-1.0378506033450874,0.0
2019-03-27,1.0,-0.0,-0.40685107751688643,-0.0,-0.7693470569314892,-1.040302348021872,0.0
2019-03-28,1.0,-0.0,-0.40874085483249906,-0.0,-0.767231420870235,-1.0328584263894238,0.0
2019-03-29,1.0,-0.0,-0.39604946202023444,-0.0,-0.7718002248273647,-1.0440019270916974,0.0
2019-04-01,1.0,-0.0,-0.4086553919362098,-0.0,-0.772265449167256,-1.0343064754678155,0.0
2019-04-02,1.0,-0.0,-0.42645594423564936,-0.0,-0.7991069994539206,-0.9866371141306094,0.0
2019-04-03,1.0,-0.0,-0.4279662376841362,-0.0,-0.7970409833434963,-0.9843383934015855,0.0
2019-04-04,1.0,-0.0,-0.4239427121800841,-0.0,-0.7975016858803505,-0.9897562698693041,0.0
2019-04-05,1.0,-0.0,-0.41443738100616345,-0.0,-0.7967988641130724,-1.0156829842847461,0.0
2019-04-08,1.0,-0.0,-0.39969096059747616,-0.0,-0.7979011073911922,-1.0215361833633787,0.0
2019-04-09,1.0,-0.0,-0.3816120095354681,-0.0,-0.8386379743573225,-1.001191933509439,0.0
2019-04-10,1.0,-0.0,-0.3675936344639126,-0.0,-0.8380003214917217,-1.0093554090982158,0.0
2019-04-11,1.0,-0.0,-0.3464635403246586,-0.0,-0.8699755217727391,-1.0043803143519712,0.0
2019-04-12,1.0,-0.0,-0.3417205692108668,-0.0,-0.8768434670116431,-1.015588615782665,0.0
2019-04-15,1.0,-0.0,-0.34266907589055245,-0.0,-0.8670947341249357,-1.0168753226639133,0.0
2019-04-16,1.0,-0.0,-0.3455936965156457,-0.0,-0.8660186650305163,-1.0175993799851455,0.0
2019-04-17,1.0,-0.0,-0.35320301916005414,-0.0,-0.8514611960518675,-1.0209341332817237,0.0
2019-04-18,1.0,-0.0,-0.35271342840549785,-0.0,-0.8487449183712977,-1.0249725753371621,0.0
2019-04-22,1.0,-0.0,-0.351993269479679,-0.0,-0.8547113642246958,-1.0291224436966089,0.0
2019-04-23,1.0,-0.0,-0.35910547266901843,-0.0,-0.8523900449852746,-1.0248551733065796,0.0
2019-04-24,1.0,-0.0,-0.35070140280561124,-0.0,-0.8522528928825394,-1.0293490206218892,0.0
2019-04-25,1.0,-0.0,-0.3649359490067455,-0.0,-0.7484683458134784,-0.9808465870412773,0.0
2019-04-26,1.0,-0.0,-0.3547747412778087,-0.0,-0.7644233748528226,-0.9792402553138748,0.0
2019-04-29,1.0,-0.0,-0.3534325402963833,-0.0,-0.7612535965102248,-0.9791170374037063,0.0
2019-04-30,1.0,-0.0,-0.35961968680089484,-0.0,-0.7608128262490678,-0.9867014665672383,0.0
2019-05-01,1.0,-0.0,-0.3509566188098856,-0.0,-0.7832180842816833,-0.9667276504697819,0.0
2019-05-02,1.0,-0.0,-0.352350241845467,-0.0,-0.7740295175492994,-0.974234156021332,0.0
2019-05-03,1.0,-0.0,-0.3635688192681568,-0.0,-0.7624605287598292,-0.9697851526221287,0.0
2019-05-06,1.0,-0.0,-0.36341659951651895,-0.0,-0.7618855761482675,-0.9739354118886753,0.0
2019-05-07,1.0,-0.0,-0.36447931526390864,-0.0,-0.760900576815729,-0.975779941698195,0.0
2019-05-08,1.0,-0.0,-0.37129263470093915,-0.0,-0.7546651013346514,-0.9634824518042511,0.0
2019-05-09,1.0,-0.0,-0.3707636273844065,-0.0,-0.7624236063954566,-0.9534230508056053,0.0
2019-05-10,1.0,-0.0,-0.373054429557199,-0.0,-0.7730296747841693,-0.9482625243679796,0.0
2019-05-13,1.0,-0.0,-0.3945769992281621,-0.0,-0.895432732642035,-1.0657740192623915,0.0
2019-05-14,1.0,-0.0,-0.3585212201591512,-0.0,-0.9048076923076924,-1.0522877984084882,0.0
2019-05-15,1.0,-0.0,-0.36260416320839284,-0.0,-0.9133494903887655,-1.043956043956044,0.0
2019-05-16,1.0,-0.0,-0.3648347999335879,-0.0,-0.9105097127677239,-1.045259837290387,0.0
2019-05-17,1.0,-0.0,-0.39112991694091837,-0.0,-0.789280677009873,-0.9538943739225827,0.0
2019-05-20,1.0,-0.0,-0.39704015604198273,-0.0,-0.7594971980556674,-0.9395337316944797,0.0
2019-05-21,1.0,-0.0,-0.39742598149924196,-0.0,-0.7565510627107632,-0.9397642545555794,0.0
2019-05-22,1.0,-0.0,-0.392259767363349,-0.0,-0.7519872326059601,-0.92486879661173,0.0
2019-05-23,1.0,-0.0,-0.3817118716708504,-0.0,-0.7547909141002878,-0.9247841792689647,0.0
2019-05-24,1.0,-0.0,-0.368050475493782,-0.0,-0.7502438429651305,-0.9297427456717875,0.0
2019-05-28,1.0,-0.0,-0.36338172399253055,-0.0,-0.737756761640865,-0.9106981507138125,0.0
2019-05-29,1.0,-0.0,-0.3659857396431902,-0.0,-0.7367851018382021,-0.9057432534071421,0.0
2019-05-30,1.0,-0.0,-0.36756985094442096,-0.0,-0.7433769838875144,-0.9063424054070364,0.0
2019-05-31,1.0,-0.0,-0.38249804464232,-0.0,-0.7308224535226521,-0.8949521689429035,0.0
2019-06-03,1.0,-0.0,-0.3957142429593272,-0.0,-0.7429443629724958,-0.8542184179810254,0.0
2019-06-04,1.0,-0.0,-0.3906989279511289,-0.0,-0.7631909923938431,-0.8406599988021799,0.0
2019-06-05,1.0,-0.0,-0.38646941982152916,-0.0,-0.7737985829059323,-0.8043639382170704,0.0
2019-06-06,1.0,-0.0,-0.41183617828354674,-0.0,-0.7255215742057847,-0.8261320531057373,0.0
2019-06-07,1.0,-0.0,-0.433284023668639,-0.0,-0.7083136094674556,-0.8169526627218934,0.0
2019-06-10,1.0,-0.0,-0.43010308060371566,-0.0,-0.7002983134949937,-0.8231975662344567,0.0
2019-06-11,1.0,-0.0,-0.43194160064096854,-0.0,-0.7168758716875872,-0.818629632926793,0.0
2019-06-12,1.0,-0.0,-0.42449076548488623,-0.0,-0.7177979690005345,-0.8270087297345448,0.0
2019-06-13,1.0,-0.0,-0.4271482685596683,-0.0,-0.719449995525994,-0.8360724192441912,0.0
2019-06-14,1.0,-0.0,-0.44109762342239217,-0.0,-0.7071297328232777,-0.8639115636013133,0.0
2019-06-17,1.0,-0.0,-0.43926162370513133,-0.0,-0.7112141652613828,-0.8608467839074923,0.0
2019-06-18,1.0,-0.0,-0.44723225030084235,-0.0,-0.7047533092659447,-0.8564380264741276,0.0
2019-06-19,1.0,-0.0,-0.4487191230802113,-0.0,-0.7181460108088302,-0.8864767488015631,0.0
2019-06-20,1.0,-0.0,-0.4623895862389586,-0.0,-0.7398419339841934,-0.8971021230435456,0.0
2019-06-21,1.0,-0.0,-0.4641121668884831,-0.0,-0.7340988579033706,-0.896901792070321,0.0
2019-06-24,1.0,-0.0,-0.4493109014154457,-0.0,-0.7445989570399801,-0.9101688601936925,0.0
2019-06-25,1.0,-0.0,-0.44912650882800137,-0.0,-0.7444999534551774,-0.9093617153318645,0.0
2019-06-26,1.0,-0.0,-0.445818317385361,-0.0,-0.7192431962221946,-0.9416863427364235,0.0
2019-06-27,1.0,-0.0,-0.45471591974498404,-0.0,-0.7550471904494032,-0.9154322145134072,0.0
2019-06-28,1.0,-0.0,-0.45428696412948383,-0.0,-0.7552180977377828,-0.9151356080489939,0.0
2019-07-01,1.0,-0.0,-0.4491898473353939,-0.0,-0.7674752583434797,-0.9052792607161813,0.0
2019-07-02,1.0,-0.0,-0.4522940644396619,-0.0,-0.7612675836686317,-0.905492654627117,0.0
2019-07-03,1.0,-0.0,-0.4506910429600974,-0.0,-0.7634854771784233,-0.9056250584968646,0.0
2019-07-05,1.0,-0.0,-0.4589719626168224,-0.0,-0.7547040498442368,-0.9015887850467289,0.0
2019-07-08,1.0,-0.0,-0.4596362277314065,-0.0,-0.7513080852124082,-0.9035754329139156,0.0
2019-07-09,1.0,-0.0,-0.4436575582852845,-0.0,-0.7684570067686136,-0.921502882928052,0.0
2019-07-10,1.0,-0.0,-0.43890962702719655,-0.0,-0.7769064274287147,-0.921045202170708,0.0
2019-07-11,1.0,-0.0,-0.4336926548007019,-0.0,-0.7876347455502632,-0.9122900476309852,0.0
2019-07-12,1.0,-0.0,-0.4419610670511896,-0.0,-0.7884078869000972,-0.9043290178991255,0.0
2019-07-15,1.0,-0.0,-0.44986993449713225,-0.0,-0.7954053969348419,-0.888833171404394,0.0
2019-07-16,1.0,-0.0,-0.4554945916287819,-0.0,-0.7980874745257877,-0.8817369493651042,0.0
2019-07-17,1.0,-0.0,-0.4465172963344895,-0.0,-0.7943501765569825,-0.8840348739101902,0.0
2019-07-18,1.0,-0.0,-0.44604294095618524,-0.0,-0.794657346149045,-0.8800399450755211,0.0
2019-07-19,1.0,-0.0,-0.44705955799725305,-0.0,-0.7947621425895868,-0.8796666250468224,0.0
2019-07-22,1.0,-0.0,-0.4382640777913266,-0.0,-0.787887315136166,-0.9005096457493043,0.0
2019-07-23,1.0,-0.0,-0.4418880900281338,-0.0,-0.7871834948421381,-0.8969365426695842,0.0
2019-07-24,1.0,-0.0,-0.4433514458809569,-0.0,-0.7882393354568734,-0.8912310286677908,0.0
2019-07-25,1.0,-0.0,-0.4429404609674703,-0.0,-0.7886972522845647,-0.8872532202226866,0.0
2019-07-26,1.0,-0.0,-0.4170013181692775,-0.0,-0.7642929401305908,-0.8841850341804359,0.0
2019-07-29,1.0,-0.0,-0.40776758597416946,-0.0,-0.7668803877657454,-0.8931496763505845,0.0
2019-07-30,1.0,-0.0,-0.4110984929867101,-0.0,-0.7661520518093368,-0.8920536509008319,0.0
2019-07-31,1.0,-0.0,-0.45192988941256207,-0.0,-0.7535655977574469,-0.8749653451621847,0.0
2019-08-01,1.0,-0.0,-0.46917871424177177,-0.0,-0.7448784989234082,-0.8619501691787144,0.0
2019-08-02,1.0,-0.0,-0.45794191024732805,-0.0,-0.767240582745557,-0.8548988203406535,0.0
2019-08-05,1.0,-0.0,-0.45317406563635243,-0.0,-0.7703959115817992,-0.8550581860722861,0.0
2019-08-06,1.0,-0.0,-0.4542619227857683,-0.0,-0.7212414837244513,-0.8525056775170327,0.0
2019-08-07,1.0,-0.0,-0.4729578740751925,-0.0,-0.7001056922844632,-0.8466857919371886,0.0
2019-08-08,1.0,-0.0,-0.46977025392986704,-0.0,-0.7037787182587666,-0.8494256348246676,0.0
2019-08-09,1.0,-0.0,-0.4616078950535564,-0.0,-0.6896437597785534,-0.8575039114213503,0.0
2019-08-12,1.0,-0.0,-0.4609762699630064,-0.0,-0.6940960630394899,-0.8525068423110469,0.0
2019-08-13,1.0,-0.0,-0.4492548972479269,-0.0,-0.694808316308136,-0.8603833673837279,0.0
2019-08-14,1.0,-0.0,-0.45462413083052317,-0.0,-0.6717299829896446,-0.8579187680921544,0.0
2019-08-15,1.0,-0.0,-0.4749867732643583,-0.0,-0.6559285168420433,-0.8083592969255187,0.0
2019-08-16,1.0,-0.0,-0.47035794183445184,-0.0,-0.668432827034028,-0.8048098434004474,0.0
2019-08-19,1.0,-0.0,-0.4591139648752456,-0.0,-0.6754038760371772,-0.7974022927844724,0.0
2019-08-20,1.0,-0.0,-0.4659662881891607,-0.0,-0.6752019197003394,-0.7852335245230013,0.0
2019-08-21,1.0,-0.0,-0.46874817283517517,-0.0,-0.6755247617377069,-0.7791907852423552,0.0
2019-08-22,1.0,-0.0,-0.4717394479334015,-0.0,-0.6708047319994158,-0.7784431137724551,0.0
2019-08-23,1.0,-0.0,-0.47399824510090677,-0.0,-0.675548405966657,-0.77525592278444,0.0
2019-08-26,1.0,-0.0,-0.4691479794609962,-0.0,-0.6678657422180964,-0.7639465057584637,0.0
2019-08-27,1.0,-0.0,-0.46812639383670746,-0.0,-0.6622643148840038,-0.7658643959799577,0.0
2019-08-28,1.0,-0.0,-0.45897510133178926,-0.0,-0.6746091488129705,-0.7616097278517662,0.0
2019-08-29,1.0,-0.0,-0.454706103884817,-0.0,-0.6767866971812625,-0.7654624989136418,0.0
2019-08-30,1.0,-0.0,-0.4456386697870619,-0.0,-0.6855912860073388,-0.7579960128282918,0.0
2019-09-03,1.0,-0.0,-0.44450862044069656,-0.0,-0.6854477719698501,-0.7579634389349352,0.0
2019-09-04,1.0,-0.0,-0.4127439890948113,-0.0,-0.7040227384784942,-0.7835494068853506,0.0
2019-09-05,1.0,-0.0,-0.4197881086088115,-0.0,-0.701441556185955,-0.7734614716609738,0.0
2019-09-06,1.0,-0.0,-0.4149025270758123,-0.0,-0.71985559566787,-0.7532996389891697,0.0
2019-09-09,1.0,-0.0,-0.4147425536827522,-0.0,-0.7196086354190718,-0.7517894250750403,0.0
2019-09-10,1.0,-0.0,-0.41784538998903065,-0.0,-0.7072917268056116,-0.7615322440967611,0.0
2019-09-11,1.0,-0.0,-0.42437884165873085,-0.0,-0.6992179609269038,-0.7621850921998096,0.0
2019-09-12,1.0,-0.0,-0.3926440492318335,-0.0,-0.7180411033926152,-0.7717118727120745,0.0
2019-09-13,1.0,-0.0,-0.3921189933988643,-0.0,-0.7179095442622005,-0.7725923150096566,0.0
2019-09-16,1.0,-0.0,-0.39345112846972013,-0.0,-0.7163981206583461,-0.772576600466953,0.0
2019-09-17,1.0,-0.0,-0.36687123635001584,-0.0,-0.7271731927276919,-0.787218716685395,0.0
2019-09-18,1.0,-0.0,-0.3679997688262151,-0.0,-0.7450153152632492,-0.7766572270704503,0.0
