Date,IWF,IWM,MTUM,SPY,STKL,VLUE,VXX
2018-11-19,-0.10716381287672695,-1.570064543660319,-0.0,-1.3326932309169468,1.0,-1.3242652157678563,0.0
2018-11-20,-0.04166886161302218,-1.5488595058736765,-0.0,-1.330084812727177,1.0,-1.3472580730126955,0.0
2018-11-21,-0.05860670844084039,-1.55715865409931,-0.0,-1.3490600810910431,1.0,-1.30082670738771,0.0
2018-11-23,-0.06524160611043335,-1.5340794568503684,-0.0,-1.3841298467087466,1.0,-1.3206916671086828,0.0
2018-11-26,-0.0650101745742744,-1.568812252329442,-0.0,-1.3939166755917318,1.0,-1.3272999892899218,0.0
2018-11-27,-0.04320034091514408,-1.578703457092633,-0.0,-1.3862994726468862,1.0,-1.3185425877590156,0.0
2018-11-28,-0.13198833252309186,-1.7090422946037918,-0.0,-1.6765313563441906,1.0,-1.5592489061740396,0.0
2018-11-29,-0.0365545155578042,-1.7904123450543892,-0.0,-1.8010371869466226,1.0,-1.6963066025803186,0.0
2018-11-30,-0.04121142419014759,-1.8137499201328988,-0.0,-1.829531659318893,1.0,-1.7048750878538113,0.0
2018-12-03,-0.03492246571831347,-1.8239779571959502,-0.0,-1.8378828655645265,1.0,-1.7110085864411122,0.0
2018-12-04,-0.01051214665726556,-1.8449458368053326,-0.0,-1.8386000897378372,1.0,-1.715659252612012,0.0
2018-12-06,-0.0,-1.6701429360161955,-0.0,-1.8287221642843998,1.0,-1.6357278694558617,0.0
2018-12-07,-0.0,-1.6705940108001964,-0.0,-1.8292218949435446,1.0,-1.6366593028964165,0.0
2018-12-10,-0.0,-1.6871255654725517,-0.0,-1.830602763173982,1.0,-1.5955495781880427,0.0
2018-12-11,-0.0,-1.6899443050370277,-0.0,-1.8282636636269047,1.0,-1.6021176326580573,0.0
2018-12-12,-0.0,-1.6905840577935594,-0.0,-1.8302314191257498,1.0,-1.6014448389861635,0.0
2018-12-13,-0.0,-1.6796898846224284,-0.0,-1.8307795616873206,1.0,-1.594163970453574,0.0
2018-12-14,-0.0,-1.6874541452677916,-0.0,-1.8299095133284422,1.0,-1.5966006358522864,0.0
2018-12-17,-0.0,-1.6718854299411372,-0.0,-1.78287517446447,1.0,-1.6135687845136237,0.0
2018-12-18,-0.0,-1.6259082787373438,-0.0,-1.741512805241215,1.0,-1.5885050625372246,0.0
2018-12-19,-0.0,-1.6261988443438375,-0.0,-1.7417048906892236,1.0,-1.5890867933519985,0.0
2018-12-20,-0.0,-1.5920710059171599,-0.0,-1.750887573964497,1.0,-1.5742603550295857,0.0
2018-12-21,-0.0,-1.5741140755443983,-0.0,-1.7317414910385895,1.0,-1.532196859127795,0.0
2018-12-24,-0.0,-1.52051649928264,-0.0,-1.690444763271162,1.0,-1.5279196556671448,0.0
2018-12-26,-0.0,-1.530325276711091,-0.0,-1.6286988931556359,1.0,-1.4881409532414727,0.0
2018-12-27,-0.0,-1.421016116981535,-0.0,-1.435692176326182,1.0,-1.48004055929128,0.0
2018-12-28,-0.0,-1.4254264392324094,-0.0,-1.4311833688699362,1.0,-1.4738272921108744,0.0
2018-12-31,-0.0,-1.4336609336609336,-0.0,-1.4327529110137804,1.0,-1.4748424313641704,0.0
2019-01-02,-0.0,-1.4294011082693947,-0.0,-1.4255647911338447,1.0,-1.473199062233589,0.0
2019-01-03,-0.0,-1.4336306821216818,-0.0,-1.4239623951711982,1.0,-1.4839485070241976,0.0
2019-01-04,-0.0,-1.4231438056594825,-0.0,-1.3747167623965855,1.0,-1.4717289350266112,0.0
2019-01-07,-0.0,-1.3420839656044514,-0.0,-1.3152250885179564,1.0,-1.4009104704097117,0.0
2019-01-08,-0.0,-1.3203604873628034,-0.0,-1.3213170879065552,1.0,-1.3931124760849865,0.0
2019-01-09,-0.0,-1.2983505984109422,-0.0,-1.3223373227396158,1.0,-1.4080257467565123,0.0
2019-01-10,-0.0,-1.2936499949683002,-0.0,-1.3308845728086949,1.0,-1.4071651403844219,0.0
2019-01-11,-0.0,-1.282389841655284,-0.0,-1.3446147619770326,1.0,-1.431881418525826,0.0
2019-01-14,-0.0,-1.2860974745685512,-0.0,-1.3499671035983603,1.0,-1.4249202894883346,0.0
2019-01-15,-0.0,-1.280503272284511,-0.0,-1.3509715387347168,1.0,-1.4418345086499924,0.0
2019-01-16,-0.0,-1.2736613017511893,-0.0,-1.337179876505719,1.0,-1.4503998380402874,0.0
2019-01-17,-0.0,-1.2787820642294485,-0.0,-1.3293779034538478,1.0,-1.4413249848515453,0.0
2019-01-18,-0.0,-1.2798976982097185,-0.0,-1.3471611253196931,1.0,-1.488081841432225,0.0
2019-01-22,-0.0,-1.298896959913909,-0.0,-1.477697067527576,1.0,-1.6040893193435568,0.0
2019-01-23,-0.0,-1.2674800306379252,-0.0,-1.5115986431775905,1.0,-1.691979428821534,0.0
2019-01-24,-0.0,-1.2590633608815427,-0.0,-1.5548760330578513,1.0,-1.6956473829201102,0.0
2019-01-25,-0.0,-1.122754150557198,-0.0,-1.726347509665681,1.0,-1.8365931316806912,0.0
2019-01-28,-0.0,-1.0889412034910428,-0.0,-1.8049494717501149,1.0,-1.8479559026182821,0.0
2019-01-29,-0.0,-1.0597049331489163,-0.0,-1.8217496542185339,1.0,-1.8815698478561549,0.0
2019-01-30,-0.0,-1.060200668896321,-0.0,-1.8216468688732559,1.0,-1.884500057663476,0.0
2019-01-31,-0.0,-1.0835164835164837,-0.0,-1.778658183921342,1.0,-1.9215153267784848,0.0
2019-02-01,-0.0,-1.0829177780354866,-0.0,-1.7953148556186942,1.0,-1.920213382813406,0.0
2019-02-04,-0.0,-1.0880444856348472,-0.0,-1.7918790546802597,1.0,-1.9124768303985173,0.0
2019-02-05,-0.0,-1.073180632067266,-0.0,-1.7835314583937374,1.0,-1.9420701652652943,0.0
2019-02-06,-0.0,-1.0666086451987236,-0.0,-1.7830577313606035,1.0,-1.952480417754569,0.0
2019-02-07,-0.0,-1.0678391959798996,-0.0,-1.7820497838027345,1.0,-1.993221923571345,0.0
2019-02-08,-0.0,-1.0572329615137535,-0.0,-1.801027857268002,1.0,-1.9818956958476903,0.0
2019-02-11,-0.0,-0.9976853191366242,-0.0,-1.7842717435333604,1.0,-2.0046872287483364,0.0
2019-02-12,-0.0,-1.0140540540540541,-0.0,-1.7440682788051212,1.0,-1.9318349928876246,0.0
2019-02-13,-0.0,-1.045581131003126,-0.0,-1.7307757885763002,1.0,-1.9070758738277922,0.0
2019-02-14,-0.0,-0.9920594115966866,-0.0,-1.7981719508711795,1.0,-1.9224221650956868,0.0
2019-02-15,-0.0,-1.02262313860252,-0.0,-1.7899198167239405,1.0,-1.9147766323024056,0.0
2019-02-19,-0.0,-0.9962795489668593,-0.0,-1.8143208745921813,1.0,-1.9131703966573177,0.0
2019-02-20,-0.0,-1.016193636987869,-0.0,-1.7988670176241701,1.0,-1.907072556649119,0.0
2019-02-21,-0.0,-1.0148169336384438,-0.0,-1.7992562929061784,1.0,-1.9067505720823796,0.0
2019-02-22,-0.0,-1.022565388341216,-0.0,-1.7812980796626587,1.0,-1.8944669211920906,0.0
2019-02-25,-0.0,-1.0086741727941175,-0.0,-1.814165900735294,1.0,-1.921645220588235,0.0
2019-02-26,-0.0,-1.022326334663659,-0.0,-1.838972757244491,1.0,-1.922783272601076,0.0
2019-02-27,-0.8431769928585215,-2.2615325226790195,-0.33449141092453194,-2.57228334298398,1.0,-2.6391623238756994,0.0
2019-02-28,-0.8773208225194649,-2.3538630465162704,-0.34797364743461767,-2.6774805350369335,1.0,-2.7253942902775004,0.0
2019-03-01,-0.8788515406162465,-2.359343737494998,-0.35734293717487,-2.683773509403762,1.0,-2.7246898759503804,0.0
2019-03-04,-0.8908479412963718,-2.4185690990623727,-0.3521198532409294,-2.7467386873216473,1.0,-2.78332653893192,0.0
2019-03-05,-0.9609062170706005,-2.466385669125395,-0.37407797681770283,-2.862065331928346,1.0,-2.873972602739726,0.0
2019-03-06,-0.9751090309541539,-2.483246463142219,-0.38495904690990324,-2.8955430273375176,1.0,-2.8983086905648334,0.0
2019-03-07,-0.9913774749840325,-2.4416648924845648,-0.4008941877794337,-2.9180327868852456,1.0,-2.8931232701724507,0.0
2019-03-08,-1.0189104974750187,-2.422477704953261,-0.5057483614483722,-2.914902761362415,1.0,-2.882561512839798,0.0
2019-03-11,-1.0594015185350603,-2.5110540419830283,-0.5626395712371595,-3.0177534613666817,1.0,-3.014850379633765,0.0
2019-03-12,-1.0633992805755397,-2.4615557553956835,-0.624213129496403,-3.0321492805755392,1.0,-3.0596897482014387,0.0
2019-03-13,-1.1072490281271439,-2.5032014635261834,-0.6872856162817288,-3.0535101760804944,1.0,-3.0825520237823008,0.0
2019-03-14,-1.106946983546618,-2.5022851919561244,-0.6896709323583181,-3.0491316270566724,1.0,-3.0779250457038394,0.0
2019-03-15,-1.1264976958525346,-2.5016129032258063,-0.7126728110599078,-3.0720046082949306,1.0,-3.1080645161290326,0.0
2019-03-18,-1.1705637982195845,-2.5759050445103853,-0.8119881305637981,-3.1332937685459936,1.0,-3.177685459940653,0.0
2019-03-19,-1.1714251582845536,-2.6000477840162466,-0.8125671962728467,-3.151953171664078,1.0,-3.209891291363039,0.0
2019-03-20,-1.1890913478942924,-2.6297815856160254,-0.8235790997948594,-3.1805237118378185,1.0,-3.2441172921443227,0.0
2019-03-21,-1.2004830917874396,-2.6281400966183575,-0.8301932367149758,-3.188768115942029,1.0,-3.2295893719806763,0.0
2019-03-22,-1.2214452214452214,-2.644706171021961,-0.9013617960986381,-3.246840878419826,1.0,-3.254079254079254,0.0
2019-03-25,-1.1664458629411056,-2.4818740214380344,-0.9437552691798144,-3.2355775021076716,1.0,-3.2160664819944595,0.0
2019-03-26,-1.1587915407854985,-2.4977643504531724,-0.9770392749244713,-3.224894259818731,1.0,-3.2258610271903323,0.0
2019-03-27,-1.163829530363395,-2.4770010865628396,-0.9777858263914041,-3.2298684051672097,1.0,-3.2244355909694553,0.0
2019-03-28,-1.1564049836700134,-2.474174428450466,-0.9998790371355994,-3.2294665537679936,1.0,-3.2363614370388296,0.0
2019-03-29,-1.139682920970454,-2.4524381455681,-1.0104491952918568,-3.1982944991592603,1.0,-3.2097045399951956,0.0
2019-04-01,-1.139226785499217,-2.4711550042153436,-1.013368661929423,-3.206190533542093,1.0,-3.213898590870769,0.0
2019-04-02,-1.1654563059791818,-2.4793028322440085,-1.0894456548051321,-3.203461631566207,1.0,-3.165940450254176,0.0
2019-04-03,-1.20516321211369,-2.5397790740970585,-1.1115799925530594,-3.307062181953581,1.0,-3.2479831202680893,0.0
2019-04-04,-1.2170281725255547,-2.5472450760408876,-1.1151832460732984,-3.3229867863375713,1.0,-3.2632759910246825,0.0
2019-04-05,-1.2397895264344776,-2.5487346529691806,-1.1284139313455275,-3.335379604109246,1.0,-3.275995990979704,0.0
2019-04-08,-1.2430023848374545,-2.5434919041044304,-1.1345550395380946,-3.3468055729885777,1.0,-3.2837956570854776,0.0
2019-04-09,-1.2772040302267003,-2.5191435768261967,-1.1586901763224182,-3.366876574307305,1.0,-3.272418136020151,0.0
2019-04-10,-1.270937813440321,-2.4951103309929787,-1.160356068204614,-3.3566950852557675,1.0,-3.2545135406218653,0.0
2019-04-11,-1.294810729506142,-2.4639007269992477,-1.184883429430935,-3.357984457257458,1.0,-3.232765104036099,0.0
2019-04-12,-1.294220885044503,-2.4649617650745896,-1.1849066064936695,-3.3586561363921277,1.0,-3.2332957252099788,0.0
2019-04-15,-1.295443101711984,-2.477970795568983,-1.1907099697885195,-3.3723564954682783,1.0,-3.251636455186304,0.0
2019-04-16,-1.2966091012227403,-2.4834236732635824,-1.1912265221227782,-3.3779150384469934,1.0,-3.256397327618808,0.0
2019-04-17,-1.296790434235368,-2.458275645059786,-1.204405286343612,-3.3775959723096283,1.0,-3.249465072372561,0.0
2019-04-18,-1.306048032189111,-2.4503960769520936,-1.2047026279391424,-3.365899660505469,1.0,-3.2466993587325534,0.0
2019-04-22,-1.3344328850545546,-2.4703121035270237,-1.216442527277341,-3.3913981223039835,1.0,-3.2744227353463584,0.0
2019-04-23,-1.3397712833545108,-2.4775095298602285,-1.2231257941550189,-3.3951715374841167,1.0,-3.2709021601016515,0.0
2019-04-24,-1.3343957164711882,-2.4644314125446205,-1.2404385517593066,-3.411269760326364,1.0,-3.2980622131565527,0.0
2019-04-25,-1.3419296895047474,-2.477290223248653,-1.2648190916089301,-3.4327687965101363,1.0,-3.3134462406979726,0.0
2019-04-26,-1.3668608414239483,-2.479870550161812,-1.2998058252427185,-3.4686084142394824,1.0,-3.329967637540453,0.0
2019-04-29,-1.364121243658124,-2.495641992975153,-1.298816183166385,-3.497723429166125,1.0,-3.35267334460778,0.0
2019-04-30,-1.36742671009772,-2.4932899022801305,-1.3055374592833877,-3.5052768729641692,1.0,-3.357915309446254,0.0
2019-05-01,-1.3827289329506913,-2.4889120793112443,-1.318288546830159,-3.502478476389251,1.0,-3.3523349856509257,0.0
2019-05-02,-1.376613218615565,-2.489897014730804,-1.3097379741885022,-3.4982401251466557,1.0,-3.361621692087081,0.0
2019-05-03,-1.3678249678249677,-2.4519948519948516,-1.3043758043758042,-3.4402831402831398,1.0,-3.305405405405405,0.0
2019-05-06,-1.36966640806827,-2.4153090250840443,-1.329971554176364,-3.4747866563227303,1.0,-3.3403154900439618,0.0
2019-05-07,-1.366394399066511,-2.4257746661480613,-1.344483339815895,-3.479709581226501,1.0,-3.348761830675483,0.0
2019-05-08,-1.32743248481716,-2.40315286212689,-1.3373820907093938,-3.491407158547616,1.0,-3.362062281948572,0.0
2019-05-09,-1.3863912515188337,-2.497637370055353,-1.4074524098825436,-3.6842176319697586,1.0,-3.5250438774132578,0.0
2019-05-10,-1.4041592557121356,-2.530578738541524,-1.434122314954166,-3.7415515118347242,1.0,-3.5713503899302226,0.0
2019-05-13,-1.3921836567368133,-2.5259633779721233,-1.4237496583766058,-3.7467887400929216,1.0,-3.5762503416233944,0.0
2019-05-14,-1.2465286874508774,-2.323290542310715,-1.472753471312549,-3.6239193083573484,1.0,-3.4326696358396647,0.0
2019-05-15,-1.2303857255313566,-2.3339018630280766,-1.495408029388612,-3.638152715822619,1.0,-3.4220676987667282,0.0
2019-05-16,-1.2143418982695333,-2.3361300471945463,-1.503932878867331,-3.635159937073938,1.0,-3.4200314630309387,0.0
2019-05-17,-1.215949467035136,-2.3292538491906827,-1.5237531254112384,-3.634557178576128,1.0,-3.456112646400842,0.0
2019-05-20,-1.2254136333553936,-2.3119788219722035,-1.5634679020516213,-3.656915949702184,1.0,-3.478491065519523,0.0
2019-05-21,-1.2106444796619125,-2.309825673534073,-1.5600898045430533,-3.6516111991547815,1.0,-3.474511357633386,0.0
2019-05-22,-1.2089177030960574,-2.291346917173856,-1.5894416512304843,-3.6648584281555974,1.0,-3.4763164858428155,0.0
2019-05-23,-1.2181528662420384,-2.290207006369427,-1.6267250530785564,-3.6768842887473463,1.0,-3.457669851380043,0.0
2019-05-24,-1.1877137595369638,-2.233359642199421,-1.6337805840568271,-3.658510918179426,1.0,-3.441199684293607,0.0
2019-05-28,-1.1856468118604042,-2.22290737339281,-1.6319863552873262,-3.6487798478089744,1.0,-3.430595644187877,0.0
2019-05-29,-1.1736979166666668,-2.2079427083333334,-1.6131510416666668,-3.627994791666667,1.0,-3.398046875,0.0
2019-05-30,-1.1719745222929938,-2.2009619134277916,-1.6097751202391786,-3.620434160925517,1.0,-3.395684388405044,0.0
2019-05-31,-1.1754226267880366,-2.2052015604681405,-1.610143042912874,-3.6195058517555267,1.0,-3.393498049414825,0.0
2019-06-03,-1.1483904065666282,-2.1748108246761575,-1.607926125432859,-3.576503783506477,1.0,-3.317814544055406,0.0
2019-06-04,-1.1464102564102565,-2.1715384615384616,-1.605897435897436,-3.5757692307692306,1.0,-3.3207692307692303,0.0
2019-06-05,-1.101469123505976,-2.085283864541833,-1.594497011952191,-3.498256972111554,1.0,-3.170692231075697,0.0
2019-06-06,-1.0938745019920317,-2.107320717131474,-1.572335657370518,-3.489168326693227,1.0,-3.1876245019920315,0.0
2019-06-07,-1.097027972027972,-2.137862137862138,-1.579170829170829,-3.4843906093906094,1.0,-3.1891858141858145,0.0
2019-06-10,-1.0763062272898132,-2.157874953013407,-1.5806289938604186,-3.4969302092469614,1.0,-3.2180177922566093,0.0
2019-06-11,-1.104708097928437,-2.16045197740113,-1.6415568110483365,-3.4591337099811676,1.0,-3.1890772128060267,0.0
2019-06-12,-1.1067168863779033,-2.1638418079096047,-1.642059008160703,-3.4552416823603265,1.0,-3.1871939736346513,0.0
2019-06-13,-1.1217544744139147,-2.19208469876481,-1.6647340559616841,-3.4479455507940515,1.0,-3.1775901184774393,0.0
2019-06-14,-1.1296062594649168,-2.178319030792529,-1.6862695608278644,-3.458859162039374,1.0,-3.1667087329631496,0.0
2019-06-17,-1.1323251417769375,-2.16937618147448,-1.686074354127284,-3.454694391934467,1.0,-3.1599243856332704,0.0
2019-06-18,-1.1333417434086037,-2.1710609309953326,-1.6897943736596446,-3.4569193894285357,1.0,-3.1639964677683867,0.0
2019-06-19,-1.1378660299107703,-2.135980897323112,-1.7114490385823802,-3.4455196682166647,1.0,-3.1367349503581754,0.0
2019-06-20,-1.1530379746835444,-2.1573417721518986,-1.7151898734177216,-3.470126582278481,1.0,-3.162405063291139,0.0
2019-06-21,-1.1592002024803847,-2.1672994178688936,-1.71057960010124,-3.4573525689698807,1.0,-3.160465704884839,0.0
2019-06-24,-1.1519614066268884,-2.1609749904786084,-1.722737082645677,-3.467182937666624,1.0,-3.1924590580170116,0.0
2019-06-25,-1.1512498413906864,-2.1457936810049487,-1.7280801928689251,-3.471006217485091,1.0,-3.192488262910798,0.0
2019-06-26,-1.1218029880982527,-2.1469992403140035,-1.7106862496834643,-3.4593567991896688,1.0,-3.2225879969612565,0.0
2019-06-27,-1.1356446918891558,-2.1271668986460837,-1.724028849803872,-3.4497026445653547,1.0,-3.2168796659496395,0.0
2019-06-28,-1.1452408039438757,-2.0883579825559346,-1.733535583364935,-3.46062444697257,1.0,-3.2127417519908987,0.0
2019-07-01,-1.1501951403751731,-2.0713836082084858,-1.7256704016114817,-3.450585421125519,1.0,-3.191741155734609,0.0
2019-07-02,-1.13595166163142,-2.08484390735146,-1.7197885196374623,-3.4500251762336354,1.0,-3.197255790533736,0.0
2019-07-03,-1.1327377956718672,-2.08517866129844,-1.7187971816809262,-3.447911424257675,1.0,-3.197156517362859,0.0
2019-07-05,-1.1301404212637913,-2.062061183550652,-1.7145185556670013,-3.4388164493480446,1.0,-3.1920762286860582,0.0
2019-07-08,-1.1405948242564696,-2.13441483198146,-1.7445603192996009,-3.55053431183211,1.0,-3.304750869061414,0.0
2019-07-09,-1.1286354900704678,-2.118898142216528,-1.735297885970532,-3.5359385009609228,1.0,-3.2935297885970534,0.0
2019-07-10,-1.1274987186058432,-2.118144541260892,-1.734879548949257,-3.537672988211174,1.0,-3.2957457713992824,0.0
2019-07-11,-1.14019052523172,-2.118048403707518,-1.7552780638516994,-3.5557415036045317,1.0,-3.304067971163749,0.0
2019-07-12,-1.1420814479638008,-2.135229476405947,-1.761344537815126,-3.574660633484163,1.0,-3.314802844214609,0.0
2019-07-15,-1.1608519534822945,-2.183980138507775,-1.8139291781000915,-3.604730171174703,1.0,-3.30327975957141,0.0
2019-07-16,-1.1835932381077185,-2.183200104835539,-1.8452365351854276,-3.606080461276372,1.0,-3.2863320665705675,0.0
2019-07-17,-1.1849521562459038,-2.198191112858828,-1.838510945077992,-3.603355616725652,1.0,-3.2829990824485518,0.0
2019-07-18,-1.1835666623053775,-2.1932487243229097,-1.838545073923852,-3.597409394216931,1.0,-3.2712285751668198,0.0
2019-07-19,-1.1990813648293963,-2.1998687664041996,-1.8461942257217847,-3.6031496062992128,1.0,-3.2750656167979,0.0
2019-07-22,-1.1945683547625296,-2.1960115455261087,-1.83862503279979,-3.6025977433744427,1.0,-3.287982156914196,0.0
2019-07-23,-1.1928787281566153,-2.2058862173170413,-1.8403626330311391,-3.607016160819866,1.0,-3.2927342004992775,0.0
2019-07-24,-1.1873692468619246,-2.1931223849372383,-1.8407426778242675,-3.5865585774058575,1.0,-3.267520920502092,0.0
2019-07-25,-1.1995809324253537,-2.1609481403876374,-1.8653745416448404,-3.6122315348349927,1.0,-3.25785751702462,0.0
2019-07-26,-1.1851561479158501,-2.1503985365216254,-1.8588788710309683,-3.61609826211943,1.0,-3.2562393832483996,0.0
2019-07-29,-1.1819491747445638,-2.124312287136495,-1.8670421797222947,-3.632826827351323,1.0,-3.293031176316479,0.0
2019-07-30,-1.186552406064601,-2.1309162821357943,-1.8872775214238628,-3.656954515491101,1.0,-3.3223467369808835,0.0
2019-07-31,-1.174339523934083,-2.135888046037144,-1.8689510855349203,-3.6119539628563957,1.0,-3.287470572848548,0.0
2019-08-01,-1.1738618524332811,-2.165881737310309,-1.8647305075876506,-3.60374149659864,1.0,-3.27407116692831,0.0
2019-08-02,-1.1729382457060442,-2.1523534810541496,-1.8928805559197586,-3.613478431886718,1.0,-3.279664350334338,0.0
2019-08-05,-1.1551589369463262,-2.137441375716519,-1.8698540906722252,-3.598879624804586,1.0,-3.266284523189161,0.0
2019-08-06,-1.0623419322205363,-2.0782751643904906,-1.7926150733434496,-3.5082195245321195,1.0,-3.203970662620131,0.0
2019-08-07,-1.0394736842105263,-2.109817813765182,-1.7640435222672064,-3.5092358299595143,1.0,-3.2292510121457494,0.0
2019-08-08,-1.0326382592928376,-2.1609895091309417,-1.8058541639683978,-3.6218106462893407,1.0,-3.3305271337909597,0.0
2019-08-09,-1.031086694358837,-2.201795524587967,-1.8698914645584885,-3.7744874715261956,1.0,-3.5221760686051184,0.0
2019-08-12,-1.0489491525423729,-2.2048813559322036,-1.9418305084745764,-3.8344406779661018,1.0,-3.529220338983051,0.0
2019-08-13,-1.031919191919192,-2.1675420875420874,-1.9237710437710438,-3.823703703703704,1.0,-3.5210774410774413,0.0
2019-08-14,-1.0058799398331737,-2.2286339395596886,-1.9602078490359633,-3.8900587993983318,1.0,-3.5894981539723783,0.0
2019-08-15,-1.0092114445219817,-2.311374738311235,-2.0436845778087926,-3.999581297976273,1.0,-3.59288206559665,0.0
2019-08-16,-1.0099051339285714,-2.303292410714286,-2.047433035714286,-3.999302455357143,1.0,-3.590959821428572,0.0
2019-08-19,-1.0197716513505988,-2.251183514341409,-2.0627958785853524,-4.01670843776107,1.0,-3.5733778891673627,0.0
2019-08-20,-0.9980681661377121,-2.2343038498689114,-2.052435490547813,-3.983579412170553,1.0,-3.5305643714640533,0.0
2019-08-21,-1.0404427415921667,-2.292464878671775,-2.167447140627217,-4.093089257840215,1.0,-3.5969916276429683,0.0
2019-08-22,-1.0398571428571426,-2.3137142857142856,-2.176285714285714,-4.133,1.0,-3.6228571428571423,0.0
2019-08-23,-1.0391397849462365,-2.315985663082437,-2.1859498207885304,-4.150394265232975,1.0,-3.645448028673835,0.0
