Date,AMP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.12839160022196908,-0.40342883845906713,-0.01991880603989602,-0.6266246093635911,-0.7422529863605828,0.0
2018-11-16,1.0,-0.1280966414752998,-0.40127221265793234,-0.01963759446762569,-0.625951971054244,-0.742989699746141,0.0
2018-11-19,1.0,-0.12833678559967324,-0.4004434460425358,-0.02205560579980745,-0.6244712197683577,-0.7421011173673308,0.0
2018-11-20,1.0,-0.10315244576281045,-0.3977781655324842,-0.0,-0.6380212877333798,-0.769237480369918,0.0
2018-11-21,1.0,-0.10263615295480881,-0.3939455388180765,-0.0,-0.637630359212051,-0.7626882966396292,0.0
2018-11-23,1.0,-0.10281592212758561,-0.39422909786198507,-0.0,-0.6374645112694827,-0.7625296946520657,0.0
2018-11-26,1.0,-0.10210584248182371,-0.39848796454537555,-0.0,-0.6355473162818991,-0.7604785215653332,0.0
2018-11-27,1.0,-0.10276656893198247,-0.39861236101837605,-0.0,-0.6383139315470142,-0.7632885302058234,0.0
2018-11-28,1.0,-0.10065709135314298,-0.4108856195848113,-0.0,-0.6346746525556783,-0.7612374251322904,0.0
2018-11-29,1.0,-0.10574652322225137,-0.4137146855593457,-0.0,-0.6355287326161112,-0.7605469547217119,0.0
2018-11-30,1.0,-0.10358191426893716,-0.41920140927774513,-0.0,-0.6393129770992366,-0.7738990017615971,0.0
2018-12-03,1.0,-0.10465218796837805,-0.4195491815323126,-0.0,-0.640021159667323,-0.774620154583125,0.0
2018-12-04,1.0,-0.09970665884423585,-0.4214139043707833,-0.0,-0.6380463479026108,-0.7742446465239073,0.0
2018-12-06,1.0,-0.09264097220183756,-0.4218451874247806,-0.0,-0.6411776792790678,-0.7797575366190155,0.0
2018-12-07,1.0,-0.08693607641440117,-0.42357090374724465,-0.0,-0.6432329169728142,-0.7852755326965466,0.0
2018-12-10,1.0,-0.07282929537948973,-0.423941315720256,-0.0,-0.6447672209720315,-0.7809860595610371,0.0
2018-12-11,1.0,-0.05543979103689139,-0.4342734716637807,-0.0,-0.6439409503125643,-0.8012209080503626,0.0
2018-12-12,1.0,-0.054803769043355745,-0.4346728505591922,-0.0,-0.6437314703378637,-0.8021545777438578,0.0
2018-12-13,1.0,-0.05504856363156196,-0.43375685906276595,-0.0,-0.644238387276622,-0.8013145925643358,0.0
2018-12-14,1.0,-0.05743282881614455,-0.4280769682036841,-0.0,-0.6469846298251789,-0.8007157104305995,0.0
2018-12-17,1.0,-0.049402950128775464,-0.4270662608288457,-0.0,-0.6418578787169281,-0.8083879653476939,0.0
2018-12-18,1.0,-0.03970172730185546,-0.4188342897090093,-0.0,-0.6409950190789665,-0.8132882817278845,0.0
2018-12-19,1.0,-0.03999300923363724,-0.4188342897090093,-0.0,-0.6408785063062538,-0.8131426407619936,0.0
2018-12-20,1.0,-0.040329146313096066,-0.41535822284252155,-0.0,-0.641166550360549,-0.8107990230286113,0.0
2018-12-21,1.0,-0.036184019931629875,-0.41598586244857755,-0.0,-0.6453444579639609,-0.7994959151746914,0.0
2018-12-24,1.0,-0.0334656506244024,-0.416046127546142,-0.0,-0.6468287312027352,-0.8011184191464087,0.0
2018-12-26,1.0,-0.03268388286834217,-0.4189820152178926,-0.0,-0.6348282222734609,-0.7956536776573669,0.0
2018-12-27,1.0,-0.016944837340876946,-0.40585572842998585,-0.0,-0.6070438472418671,-0.7990099009900989,0.0
2018-12-28,1.0,-0.017258940697148034,-0.4056133997283839,-0.0,-0.6071751923947488,-0.7992587143503849,0.0
2018-12-31,1.0,-0.01898859552310609,-0.40334493590287795,-0.0,-0.607606757789286,-0.7999547216798256,0.0
2019-01-02,1.0,-0.018504371445547913,-0.4032198738081091,-0.0,-0.6074470192117251,-0.8002150355091532,0.0
2019-01-03,1.0,-0.005717536623524392,-0.41163419143791785,-0.0,-0.6028161001280046,-0.8243777556535344,0.0
2019-01-04,1.0,-0.0,-0.41270921985815606,-0.0,-0.5968510638297873,-0.8273475177304965,0.0
2019-01-07,1.0,-0.0,-0.40608850357233633,-0.0,-0.5942221343650278,-0.8236423710146564,0.0
2019-01-08,1.0,-0.0,-0.3966275659824047,-0.0,-0.6012294157455448,-0.8219039025490639,0.0
2019-01-09,1.0,-0.0,-0.3910361147106879,-0.0,-0.6009070933573722,-0.8251169079948165,0.0
2019-01-10,1.0,-0.0,-0.3910250992985717,-0.0,-0.6009465055353671,-0.8250091551874701,0.0
2019-01-11,1.0,-0.0,-0.3986264891380519,-0.0,-0.5934407848633497,-0.8110441485634197,0.0
2019-01-14,1.0,-0.0,-0.4009753909972532,-0.0,-0.5950725937552553,-0.8067997085038399,0.0
2019-01-15,1.0,-0.0,-0.39717324377274,-0.0,-0.5974811083123426,-0.8041141897565072,0.0
2019-01-16,1.0,-0.0,-0.39205879065608584,-0.0,-0.6000055884654074,-0.8020006706158489,0.0
2019-01-17,1.0,-0.0,-0.395939512741529,-0.0,-0.6001680201624195,-0.8042285074208906,0.0
2019-01-18,1.0,-0.0020245191766955347,-0.39455629288044086,-0.0,-0.6020413901698346,-0.8132099876279384,0.0
2019-01-22,1.0,-0.0,-0.2974209768085647,-0.0,-0.5876670150560719,-0.9396627213920511,0.0
2019-01-23,1.0,-0.0,-0.260875714204899,-0.0,-0.5906545228262714,-0.97700401651864,0.0
2019-01-24,1.0,-0.0,-0.26147840108631076,-0.0,-0.5915867492715494,-0.9758691900760982,0.0
2019-01-25,1.0,-0.0,-0.1865110984632897,-0.0,-0.5748719408081958,-1.0843767785998861,0.0
2019-01-28,1.0,-0.0,-0.177905022362761,-0.0,-0.5888670484004216,-1.0819872945332307,0.0
2019-01-29,1.0,-0.0,-0.1717938473831402,-0.0,-0.5844700644940357,-1.0974259460076479,0.0
2019-01-30,1.0,-0.0,-0.17203687319843605,-0.0,-0.5846628043037758,-1.097234510117298,0.0
2019-01-31,1.0,-0.0,-0.17484811318063834,-0.0,-0.5441684018369035,-1.1333181208819418,0.0
2019-02-01,1.0,-0.0,-0.18342886920270973,-0.0,-0.5844768687395054,-1.127120606797522,0.0
2019-02-04,1.0,-0.0,-0.1816550406668789,-0.0,-0.5856898897218443,-1.127123795189441,0.0
2019-02-05,1.0,-0.0,-0.1781599212552834,-0.0,-0.5820160963464768,-1.134850327137977,0.0
2019-02-06,1.0,-0.0,-0.17060101375814626,-0.0,-0.5779000724112962,-1.1479797248370747,0.0
2019-02-07,1.0,-0.0,-0.16571097596293077,-0.0,-0.5749493194323777,-1.15537214016797,0.0
2019-02-08,1.0,-0.0,-0.16527008611441332,-0.0,-0.5834613934877787,-1.150743715387515,0.0
2019-02-11,1.0,-0.0,-0.16178392032751662,-0.0,-0.5908074678435585,-1.150953805057925,0.0
2019-02-12,1.0,-0.0,-0.16771811495188532,-0.0,-0.5949356048492601,-1.144605634212286,0.0
2019-02-13,1.0,-0.0,-0.16966050459248924,-0.0,-0.5957446808510638,-1.1412335774909894,0.0
2019-02-14,1.0,-0.0,-0.16361572713250486,-0.0,-0.6058903989988649,-1.1407700590786065,0.0
2019-02-15,1.0,-0.0,-0.19379506862060944,-0.0,-0.5875494301000233,-1.1263375203535706,0.0
2019-02-19,1.0,-0.0,-0.19832791453785417,-0.0,-0.5796272642823966,-1.1249419414770088,0.0
2019-02-20,1.0,-0.0,-0.20512894981412638,-0.0,-0.5736814591078067,-1.1254646840148699,0.0
2019-02-21,1.0,-0.0,-0.20215515989427518,-0.0,-0.5739057190159459,-1.1284963257718783,0.0
2019-02-22,1.0,-0.0,-0.20187616171003717,-0.0,-0.5737685873605948,-1.128630343866171,0.0
2019-02-25,1.0,-0.0,-0.20732133496417962,-0.0,-0.5770866095870464,-1.1277884559380278,0.0
2019-02-26,1.0,-0.0,-0.2163795620437956,-0.0,-0.5821313868613138,-1.1211970802919708,0.0
2019-02-27,1.0,-0.0,-0.21886682242990657,-0.0,-0.5831191588785047,-1.1186039719626168,0.0
2019-02-28,1.0,-0.0,-0.22530025422985886,-0.0,-0.5891411706262236,-1.107711639052044,0.0
2019-03-01,1.0,-0.0,-0.22331259674640028,-0.0,-0.5947311545313823,-1.1026315020882618,0.0
2019-03-04,1.0,-0.0,-0.21876185750561863,-0.0,-0.5964507749335979,-1.1035579813782435,0.0
2019-03-05,1.0,-0.0,-0.2132830321108966,-0.0,-0.6070655670585482,-1.1041410773819968,0.0
2019-03-06,1.0,-0.0,-0.21326667836052157,-0.0,-0.6080804537215694,-1.1021165877331462,0.0
2019-03-07,1.0,-0.0,-0.1999182099666998,-0.0,-0.6166384296313607,-1.1045159782672198,0.0
2019-03-08,1.0,-0.0,-0.18860855821577005,-0.0,-0.6154363987590001,-1.1228414212960254,0.0
2019-03-11,1.0,-0.0,-0.19070517519425303,-0.0,-0.618032546547427,-1.1233836680838587,0.0
2019-03-12,1.0,-0.0,-0.16468230578804668,-0.0,-0.6311741129317459,-1.1512141930920663,0.0
2019-03-13,1.0,-0.0,-0.1755537810901133,-0.0,-0.6372401147487653,-1.1446485079703073,0.0
2019-03-14,1.0,-0.0,-0.1774966002483297,-0.0,-0.6357239992904866,-1.1430852007331638,0.0
2019-03-15,1.0,-0.0,-0.16893813699928895,-0.0,-0.6404953780516711,-1.1533538753259067,0.0
2019-03-18,1.0,-0.0,-0.16949911890325858,-0.0,-0.6507870135300619,-1.1664526149159224,0.0
2019-03-19,1.0,-0.0,-0.17216501017842173,-0.0,-0.6486348940246677,-1.1728535504729973,0.0
2019-03-20,1.0,-0.0,-0.18239654292830776,-0.0,-0.6449299282777661,-1.1735738078804427,0.0
2019-03-21,1.0,-0.0,-0.18279247095554021,-0.0,-0.6764131968418841,-1.1428056798054698,0.0
2019-03-22,1.0,-0.0,-0.18315238639439418,-0.0,-0.6970918167874651,-1.1271841448377493,0.0
2019-03-25,1.0,-0.0,-0.1734442575684767,-0.0,-0.7025468524747718,-1.1274026910139356,0.0
2019-03-26,1.0,-0.0,-0.17853485149707815,-0.0,-0.7005843725525635,-1.1331104283390565,0.0
2019-03-27,1.0,-0.0,-0.1866598502390762,-0.0,-0.6920879319159174,-1.128469611764352,0.0
2019-03-28,1.0,-0.0,-0.1869473684210526,-0.0,-0.6898345864661654,-1.1307067669172932,0.0
2019-03-29,1.0,-0.0,-0.1885130055630732,-0.0,-0.6896406555405201,-1.128912945421741,0.0
2019-04-01,1.0,-0.0,-0.19209141482483838,-0.0,-0.6898511502029769,-1.1251240414975192,0.0
2019-04-02,1.0,-0.0,-0.19412438921397115,-0.0,-0.6958134765035894,-1.1262894371719854,0.0
2019-04-03,1.0,-0.0,-0.19320523699842407,-0.0,-0.7263910777063887,-1.111074069584192,0.0
2019-04-04,1.0,-0.0,-0.19010392994576253,-0.0,-0.7182377359633972,-1.1216556070660244,0.0
2019-04-05,1.0,-0.0,-0.1885819967862232,-0.0,-0.7219779886608253,-1.121304914653003,0.0
2019-04-08,1.0,-0.0,-0.18775361879958816,-0.0,-0.7240021803646054,-1.1165283750227122,0.0
2019-04-09,1.0,-0.0,-0.1865818567317886,-0.0,-0.7253672573072846,-1.1169771316068453,0.0
2019-04-10,1.0,-0.0,-0.17557344307934397,-0.0,-0.722780366761484,-1.1277613024269202,0.0
2019-04-11,1.0,-0.0,-0.1777589288419012,-0.0,-0.728423858713762,-1.1231104783254067,0.0
2019-04-12,1.0,-0.0,-0.17602496894033515,-0.0,-0.7286748886397381,-1.1255113481409653,0.0
2019-04-15,1.0,-0.0,-0.17410456602971108,-0.0,-0.7377646808639913,-1.126105052100738,0.0
2019-04-16,1.0,-0.0,-0.1803298605837864,-0.0,-0.7352914375968167,-1.1217386021929958,0.0
2019-04-17,1.0,-0.0,-0.2130668993951067,-0.0,-0.6812422883625748,-1.1151102952240513,0.0
2019-04-18,1.0,-0.0,-0.21694252181763468,-0.0,-0.6831477580499549,-1.1092386397833283,0.0
2019-04-22,1.0,-0.0,-0.21950706342049894,-0.0,-0.6809137360985873,-1.1052599939885783,0.0
2019-04-23,1.0,-0.0,-0.225341107170764,-0.0,-0.6823946624992487,-1.0976137524794134,0.0
2019-04-24,1.0,-0.0,-0.22172829123239118,-0.0,-0.6817649355720421,-1.1001411708166882,0.0
2019-04-25,1.0,-0.0,-0.21527777777777776,-0.0,-0.6895141895141895,-1.1014610389610389,0.0
2019-04-26,1.0,-0.0,-0.20440308396578724,-0.0,-0.720395133116492,-1.0868570051800988,0.0
2019-04-29,1.0,-0.0,-0.20832956906676306,-0.0,-0.7207516487487579,-1.0823320384256332,0.0
2019-04-30,1.0,-0.0,-0.21518187562054336,-0.0,-0.7194090922766796,-1.0741041610253632,0.0
2019-05-01,1.0,-0.0,-0.22170379289584585,-0.0,-0.7229680915111378,-1.0655629139072849,0.0
2019-05-02,1.0,-0.0,-0.21779944038270602,-0.0,-0.7175136143454584,-1.073412161145711,0.0
2019-05-03,1.0,-0.0,-0.2174239918202869,-0.0,-0.717860042702914,-1.0719634318708087,0.0
2019-05-06,1.0,-0.0,-0.20073902724787457,-0.0,-0.722714573256827,-1.0807222038633701,0.0
2019-05-07,1.0,-0.0,-0.20122006190461883,-0.0,-0.72145926615981,-1.0823992547405115,0.0
2019-05-08,1.0,-0.0,-0.21917193066491034,-0.0,-0.7171511540879563,-1.0573900547854984,0.0
2019-05-09,1.0,-0.0,-0.22035824287551212,-0.0,-0.7214796208247362,-1.0485033342304357,0.0
2019-05-10,1.0,-0.0,-0.21992346328629514,-0.0,-0.7246472135852667,-1.0451447022243483,0.0
2019-05-13,1.0,-0.0,-0.218403182865177,-0.0,-0.7269137575159293,-1.046097699602142,0.0
2019-05-14,1.0,-0.0,-0.23797020209470424,-0.0,-0.7010768549933619,-1.0112405959581061,0.0
2019-05-15,1.0,-0.0,-0.23842408145196992,-0.0,-0.7012837538733954,-1.0114504943190201,0.0
2019-05-16,1.0,-0.0,-0.24107090146998053,-0.0,-0.6980046047582502,-1.0126926028691186,0.0
2019-05-17,1.0,-0.0,-0.23751331518522903,-0.0,-0.7072434607645876,-1.0141732749437804,0.0
2019-05-20,1.0,-0.0,-0.23264412695595588,-0.0,-0.7087289614576864,-1.0165646167953382,0.0
2019-05-21,1.0,-0.0,-0.2370407649723201,-0.0,-0.703869267888333,-1.0195091624974097,0.0
2019-05-22,1.0,-0.0,-0.2353846153846154,-0.0,-0.7050295857988166,-1.0181656804733727,0.0
2019-05-23,1.0,-0.0,-0.2351792687255946,-0.0,-0.706425275115371,-1.0166252514495326,0.0
2019-05-24,1.0,-0.0,-0.22244536326048434,-0.0,-0.707383343177791,-1.0235380980507973,0.0
2019-05-28,1.0,-0.0,-0.22912016915306005,-0.0,-0.6991953482908493,-1.0083695524491953,0.0
2019-05-29,1.0,-0.0,-0.2336188185604505,-0.0,-0.6987446471519915,-1.0007039361764531,0.0
2019-05-30,1.0,-0.0,-0.23114811774363783,-0.0,-0.6965814471678199,-1.00410460888941,0.0
2019-05-31,1.0,-0.0,-0.22920696324951642,-0.0,-0.6918410409706347,-1.009583260066819,0.0
2019-06-03,1.0,-0.0,-0.2265833553345654,-0.0,-0.691073366775206,-1.015840887089677,0.0
2019-06-04,1.0,-0.0,-0.21653508643207234,-0.0,-0.6796877292871188,-1.0386523053444077,0.0
2019-06-05,1.0,-0.0,-0.2145261863637694,-0.0,-0.6837143944494862,-1.0292455868146022,0.0
2019-06-06,1.0,-0.0,-0.22551399409235806,-0.0,-0.673909864592168,-1.0251805925189366,0.0
2019-06-07,1.0,-0.0,-0.22478327085285846,-0.0,-0.6790065604498593,-1.0249824273664478,0.0
2019-06-10,1.0,-0.0,-0.2252297067946392,-0.0,-0.670890150406742,-1.0300520863814595,0.0
2019-06-11,1.0,-0.0,-0.22545081366368566,-0.0,-0.6736548893124176,-1.0330450080633338,0.0
2019-06-12,1.0,-0.0,-0.23653210955540616,-0.0,-0.6620969863494197,-1.0244365847242114,0.0
2019-06-13,1.0,-0.0,-0.23131734953129107,-0.0,-0.6619747101597406,-1.0270128201384223,0.0
2019-06-14,1.0,-0.0,-0.22815264679260708,-0.0,-0.670764109901019,-1.0208765219422464,0.0
2019-06-17,1.0,-0.0,-0.21649424279618912,-0.0,-0.683850604944766,-1.0220936349289849,0.0
2019-06-18,1.0,-0.0,-0.18352545770806922,-0.0,-0.7101624458268228,-1.054482738288275,0.0
2019-06-19,1.0,-0.0,-0.18871755635336357,-0.0,-0.710846918957095,-1.0431993408274969,0.0
2019-06-20,1.0,-0.0,-0.18740050704557515,-0.0,-0.7144920700430398,-1.046046813277519,0.0
2019-06-21,1.0,-0.0,-0.19084824719167376,-0.0,-0.7120028304390129,-1.0455228941238905,0.0
2019-06-24,1.0,-0.0,-0.20361964275187172,-0.0,-0.7103106761775629,-1.033690974473855,0.0
2019-06-25,1.0,-0.0,-0.18199245015925447,-0.0,-0.7272914946325351,-1.039872596437419,0.0
2019-06-26,1.0,-0.0,-0.17933752073951173,-0.0,-0.7493481867741171,-1.034101682863238,0.0
2019-06-27,1.0,-0.0,-0.1667161255860882,-0.0,-0.7493323045878094,-1.051516410469464,0.0
2019-06-28,1.0,-0.0,-0.1258181601808878,-0.0,-0.7920683089372844,-1.0572414613828396,0.0
2019-07-01,1.0,-0.0,-0.12247264509990484,-0.0,-0.8001605613701237,-1.0507254995242628,0.0
2019-07-02,1.0,-0.0,-0.12553482291419063,-0.0,-0.7936474922747802,-1.0520560969812216,0.0
2019-07-03,1.0,-0.0,-0.12334134829459434,-0.0,-0.79627155876154,-1.0488912636922254,0.0
2019-07-05,1.0,-0.0,-0.14996897804827608,-0.0,-0.769108045026147,-1.0353945696812126,0.0
2019-07-08,1.0,-0.0,-0.15468976322090516,-0.0,-0.7661769487717639,-1.0351769192113276,0.0
2019-07-09,1.0,-0.0,-0.15388014848859818,-0.0,-0.7619173884862412,-1.0304048082022272,0.0
2019-07-10,1.0,-0.0,-0.14412475679500028,-0.0,-0.772979187547904,-1.0308649254171334,0.0
2019-07-11,1.0,-0.0,-0.15014439794895976,-0.0,-0.7622738256615784,-1.0344786939352864,0.0
2019-07-12,1.0,-0.0,-0.13193381227181722,-0.0,-0.7828288776351431,-1.0295018254622543,0.0
2019-07-15,1.0,-0.0,-0.15357899693901578,-0.0,-0.7849952907935013,-1.004679773958088,0.0
2019-07-16,1.0,-0.0,-0.15248654530482605,-0.0,-0.7751374878687175,-1.01329294474017,0.0
2019-07-17,1.0,-0.0,-0.1673327847654872,-0.0,-0.7665745856353592,-1.004848947925238,0.0
2019-07-18,1.0,-0.0,-0.16801079210534034,-0.0,-0.7592891287134519,-1.0053373999237514,0.0
2019-07-19,1.0,-0.0,-0.17385326468523285,-0.0,-0.7461385443482331,-1.0053533816990405,0.0
2019-07-22,1.0,-0.0,-0.17469421197401536,-0.0,-0.7487856264996782,-1.0027213671212032,0.0
2019-07-23,1.0,-0.0,-0.17945041116736413,-0.0,-0.7459541716660326,-1.0010535249187906,0.0
2019-07-24,1.0,-0.0,-0.18045684536866427,-0.0,-0.7472434266327396,-0.9970167587961746,0.0
2019-07-25,1.0,-0.0,-0.1779324055666004,-0.0,-0.7511986902116712,-0.9945035668342884,0.0
2019-07-26,1.0,-0.0,-0.19320712694877507,-0.0,-0.7449595592544836,-0.9923221193295041,0.0
2019-07-29,1.0,-0.0,-0.20574092535037825,-0.0,-0.7460857327156514,-0.980208760921832,0.0
2019-07-30,1.0,-0.0,-0.2065274763943464,-0.0,-0.7460559497976658,-0.9797959063984517,0.0
2019-07-31,1.0,-0.0,-0.19676217849077632,-0.0,-0.7512977681320938,-0.9847200633486817,0.0
2019-08-01,1.0,-0.0,-0.19998826532109013,-0.0,-0.7501686860093291,-0.9835127761316631,0.0
2019-08-02,1.0,-0.0,-0.1995229822443391,-0.0,-0.7440004711286475,-1.0010305939165511,0.0
2019-08-05,1.0,-0.0,-0.2012405848471422,-0.0,-0.7438192290651306,-1.0087136316644514,0.0
2019-08-06,1.0,-0.0,-0.2058194391537492,-0.0,-0.7241187329680312,-1.0002930231195242,0.0
2019-08-07,1.0,-0.0,-0.20814042079352985,-0.0,-0.7213854539061126,-1.0007911856062826,0.0
2019-08-08,1.0,-0.0,-0.20869641756887597,-0.0,-0.7215033887861984,-1.0037848780917171,0.0
2019-08-09,1.0,-0.0,-0.20548185891241322,-0.0,-0.7184983454859586,-1.0043632317198161,0.0
2019-08-12,1.0,-0.0,-0.20362944533879704,-0.0,-0.7144446070540026,-1.0089272647446217,0.0
2019-08-13,1.0,-0.0,-0.20286438380385455,-0.0,-0.7260269935757648,-1.018005540166205,0.0
2019-08-14,1.0,-0.0,-0.20259204712812956,-0.0,-0.7233873343151693,-1.019499263622975,0.0
2019-08-15,1.0,-0.0,-0.21258388770037803,-0.0,-0.7205990094657563,-0.9973624827828739,0.0
2019-08-16,1.0,-0.0,-0.21415597351614227,-0.0,-0.722095271576727,-0.993349739262905,0.0
2019-08-19,1.0,-0.0,-0.2114861107045634,-0.0,-0.7231215057225654,-0.9925357843280742,0.0
2019-08-20,1.0,-0.0,-0.21680446405095094,-0.0,-0.7197113558678314,-0.984983493528879,0.0
2019-08-21,1.0,-0.0,-0.21840053724196326,-0.0,-0.7219772840082922,-0.9794154573856171,0.0
2019-08-22,1.0,-0.0,-0.21967950027729938,-0.0,-0.719051927960536,-0.9802095799643888,0.0
2019-08-23,1.0,-0.0,-0.21850824697124507,-0.0,-0.7185812290176616,-0.9821923806743541,0.0
2019-08-26,1.0,-0.0,-0.21108531630876376,-0.0,-0.7148578061520603,-0.9759721416134649,0.0
2019-08-27,1.0,-0.0,-0.20959976798143853,-0.0,-0.7138631090487239,-0.976740139211137,0.0
2019-08-28,1.0,-0.0,-0.20000579642939947,-0.0,-0.7225539067934152,-0.9756260143751448,0.0
2019-08-29,1.0,-0.0,-0.19821071831842266,-0.0,-0.7304206838646169,-0.9666174469440343,0.0
2019-08-30,1.0,-0.0,-0.18599959653015935,-0.0,-0.736649471166316,-0.9592495460964292,0.0
2019-09-03,1.0,-0.0,-0.17975200667453034,-0.0,-0.734025719957421,-0.9631750050346671,0.0
2019-09-04,1.0,-0.0,-0.18020479779094514,-0.0,-0.7331875970776045,-0.9630098371972616,0.0
2019-09-05,1.0,-0.0,-0.19226465440564658,-0.0,-0.7306114251283963,-0.94631739018162,0.0
2019-09-06,1.0,-0.0,-0.1930343401860572,-0.0,-0.7301309291374757,-0.9480590329619846,0.0
2019-09-09,1.0,-0.0,-0.19048166125743174,-0.0,-0.7296148433236637,-0.9520636470689606,0.0
2019-09-10,1.0,-0.0,-0.1924215001867333,-0.0,-0.7224568358757791,-0.9579419115745929,0.0
2019-09-11,1.0,-0.0,-0.21067700049162788,-0.0,-0.6711587958009196,-1.0100928309089332,0.0
2019-09-12,1.0,-0.0,-0.19369851134557017,-0.0,-0.6820638820638821,-1.0148287324757914,0.0
