Date,BCSF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-04,1.0,-0.0,-0.053573410276328934,-0.34399622683386977,-0.8557318832538009,-0.5210853401398291,0.0
2019-09-05,1.0,-0.0,-0.07223313868209118,-0.3399939113829464,-0.8621758503307225,-0.4931226302825672,0.0
2019-09-06,1.0,-0.0,-0.06875534350092391,-0.3449074712485176,-0.8641440745745883,-0.48015665076256925,0.0
2019-09-09,1.0,-0.0,-0.07916033697003177,-0.34821157298715644,-0.8641071675182986,-0.47054274271509466,0.0
2019-09-10,1.0,-0.0,-0.08586193555518709,-0.3274470789808213,-0.861935555187089,-0.48822749129497595,0.0
2019-09-11,1.0,-0.0,-0.08806786780148117,-0.3237537305184039,-0.8604786116944844,-0.4910467558306621,0.0
2019-09-12,1.0,-0.0,-0.06020464601769912,-0.33404314159292037,-0.8707411504424779,-0.5005254424778762,0.0
2019-09-13,1.0,-0.0,-0.060638739112401495,-0.3294068851099129,-0.8700953961012028,-0.5049633623669293,0.0
2019-09-16,1.0,-0.0,-0.06165500843263568,-0.328071000027648,-0.8699991705604246,-0.5050457574165722,0.0
2019-09-17,1.0,-0.0,-0.07203647416413374,-0.32462006079027356,-0.8697153909919867,-0.4968499585520862,0.0
2019-09-18,1.0,-0.0,-0.07393286365520099,-0.32045862688216603,-0.8694294792098357,-0.49899157342174333,0.0
2019-09-19,1.0,-0.0,-0.07079279080053073,-0.32228549314462623,-0.8741983635559486,-0.49698695267580717,0.0
2019-09-20,1.0,-0.0,-0.07087571870853604,-0.32270013268465275,-0.8736455108359132,-0.49706988058381246,0.0
2019-09-23,1.0,-0.0,-0.07048129524230536,-0.32124108968337295,-0.8726308227883075,-0.498535668895397,0.0
2019-09-24,1.0,-0.0,-0.07054493122630283,-0.32158968256164727,-0.875321728060222,-0.5000968643622173,0.0
2019-09-25,1.0,-0.0,-0.05187934520676952,-0.3255408137827881,-0.8931113757859457,-0.49932138603440157,0.0
2019-09-26,1.0,-0.0,-0.047182611103419626,-0.33097051086806034,-0.8929807559185934,-0.497798698601689,0.0
2019-09-27,1.0,-0.0,-0.039529085872576177,-0.335983379501385,-0.8948199445983379,-0.4997229916897507,0.0
2019-09-30,1.0,-0.0,-0.036555331101087524,-0.3297174640949719,-0.8996042836981486,-0.5013421147300551,0.0
2019-10-01,1.0,-0.0,-0.030746583712920786,-0.3351849794467281,-0.9038717920231085,-0.5076658149094545,0.0
2019-10-02,1.0,-0.0,-0.016027681660899653,-0.33550173010380624,-0.9176470588235294,-0.49898961937716263,0.0
2019-10-03,1.0,-0.0,-0.031094356236757378,-0.3266833603918439,-0.9130733881841446,-0.480834319363804,0.0
2019-10-04,1.0,-0.0,-0.03893318669232884,-0.3185592521308771,-0.9103931811932912,-0.48163321418751714,0.0
2019-10-07,1.0,-0.0,-0.043143592834054674,-0.3099764422286747,-0.9048649537062401,-0.4812633539692106,0.0
2019-10-08,1.0,-0.0,-0.04633204633204633,-0.30775760562994603,-0.9033379884443714,-0.48084558722856596,0.0
2019-10-09,1.0,-0.0,-0.04634518042780166,-0.2927393457791324,-0.9118271376476351,-0.4704729766505198,0.0
2019-10-10,1.0,-0.0,-0.052610136346352324,-0.2886903145200717,-0.90898473572709,-0.465777608778315,0.0
2019-10-11,1.0,-0.0,-0.056360577444914794,-0.290811896233583,-0.9066807771627048,-0.45973081515250186,0.0
2019-10-14,1.0,-0.0,-0.04481093690663484,-0.2999240492594803,-0.924374762653936,-0.44341669831280855,0.0
2019-10-15,1.0,-0.0,-0.04464697425882225,-0.30016003471939673,-0.9237800743212087,-0.4438657878319364,0.0
2019-10-16,1.0,-0.0,-0.04524654084644336,-0.3056240015163413,-0.9199859196880669,-0.43692291029216646,0.0
2019-10-17,1.0,-0.0,-0.046135102206579126,-0.30523893326113444,-0.9197509137674292,-0.43636117503722754,0.0
2019-10-18,1.0,-0.0,-0.05110497237569061,-0.3052757014407973,-0.9189416097930885,-0.4329704257393565,0.0
2019-10-21,1.0,-0.0,-0.05071482725008123,-0.3049388064551067,-0.9178219430304343,-0.4342304776345717,0.0
2019-10-22,1.0,-0.0,-0.05015020704213917,-0.3055021786787193,-0.9170748870064143,-0.43370591896939026,0.0
2019-10-23,1.0,-0.0,-0.049918831168831175,-0.300974025974026,-0.9170725108225108,-0.43766233766233764,0.0
2019-10-24,1.0,-0.0,-0.05013663789604698,-0.30103628344922756,-0.9169079249979708,-0.43762006547796206,0.0
2019-10-25,1.0,-0.0,-0.05088734985391191,-0.29674818742560327,-0.9185964722432637,-0.4391029109403744,0.0
2019-10-28,1.0,-0.0,-0.05792006922286518,-0.29809096317127254,-0.9295603266453951,-0.4184468119625764,0.0
2019-10-29,1.0,-0.0,-0.05769490609377111,-0.29855424942575326,-0.9304418321848399,-0.4156465342521281,0.0
2019-10-30,1.0,-0.0,-0.05882988785299284,-0.29890555330360763,-0.929441967301716,-0.4151601134981759,0.0
2019-10-31,1.0,-0.0,-0.06364964293442978,-0.29268556589482797,-0.9262064488206015,-0.4225005410084397,0.0
2019-11-01,1.0,-0.0,-0.06212961710188067,-0.29016371262346097,-0.935516168312813,-0.4181572182383981,0.0
2019-11-04,1.0,-0.0,-0.05458445040214477,-0.3201876675603217,-0.8988471849865952,-0.40731903485254695,0.0
2019-11-05,1.0,-0.0,-0.0809062364660026,-0.4157102641836293,-0.8467139454309225,-0.36349610220874834,0.0
2019-11-06,1.0,-0.0,-0.07129015529899833,-0.4191708288981686,-0.8421900161030597,-0.39668113212696854,0.0
2019-11-07,1.0,-0.0,-0.09544043144304624,-0.4154001198452906,-0.8263332788582012,-0.38655553739717813,0.0
2019-11-08,1.0,-0.0,-0.07585248937792788,-0.4158132694193267,-0.8323346769800631,-0.3995805643316266,0.0
2019-11-11,1.0,-0.0,-0.0624127453395746,-0.44493717664449367,-0.8199611289042182,-0.41006268648545063,0.0
2019-11-12,1.0,-0.0,-0.03717959217099337,-0.444025878306445,-0.8287063576556657,-0.41986733273278193,0.0
2019-11-13,1.0,-0.0,-0.04976250966530432,-0.5266486247652712,-0.7760410913509334,-0.40906329393571195,0.0
2019-11-14,1.0,-0.0,-0.046680469289164944,-0.5344651483781918,-0.7662387853692201,-0.41314009661835743,0.0
2019-11-15,1.0,-0.0,-0.046690780572659255,-0.5354391584062733,-0.7656073114835575,-0.41339702349725266,0.0
2019-11-18,1.0,-0.0,-0.0436707809819007,-0.5420656445453036,-0.7724303979631373,-0.40930979133226325,0.0
2019-11-19,1.0,-0.0,-0.08562847104159582,-0.5440609769919528,-0.7852204465601269,-0.41859344894026973,0.0
2019-11-20,1.0,-0.0,-0.08646520717097624,-0.546744456087683,-0.7822368234727689,-0.4167209493330312,0.0
2019-11-21,1.0,-0.0,-0.06788203444502046,-0.5996486377512816,-0.7628592822994068,-0.449657277806578,0.0
2019-11-22,1.0,-0.0,-0.07013144240747146,-0.6027902686498328,-0.7612706099388908,-0.448287789692148,0.0
2019-11-25,1.0,-0.0,-0.07066689722750591,-0.6049340019597671,-0.7622917747420601,-0.44411781658885235,0.0
2019-11-26,1.0,-0.0,-0.06381446269086719,-0.606914433880726,-0.7616537021031402,-0.4486027081532699,0.0
2019-11-27,1.0,-0.0,-0.0554003053786984,-0.6020857941286625,-0.76635648641641,-0.4571173403243929,0.0
2019-11-29,1.0,-0.0,-0.06002847430049105,-0.6161489961356307,-0.7783943981172097,-0.45096899787895517,0.0
2019-12-02,1.0,-0.0,-0.049055621438694935,-0.6021461834379429,-0.7913979116651724,-0.4498307928152026,0.0
2019-12-03,1.0,-0.0,-0.045567069660333914,-0.587881404720783,-0.7953367875647669,-0.44974093264248705,0.0
2019-12-04,1.0,-0.0,-0.059548254620123205,-0.6006883188246521,-0.7928391705468952,-0.4390201579084362,0.0
2019-12-05,1.0,-0.0,-0.06219529785085821,-0.5970575508437905,-0.7903649213904514,-0.4351363046300303,0.0
2019-12-06,1.0,-0.0,-0.1383011955811774,-0.5765200352142674,-0.7832050663107375,-0.34180558316530824,0.0
2019-12-09,1.0,-0.0,-0.08256801497049086,-0.6125809702029653,-0.8132143371239384,-0.3706060169857493,0.0
2019-12-10,1.0,-0.0,-0.06755066299724795,-0.7469664748561422,-0.9404240680510383,-0.3724355766825119,0.0
2019-12-11,1.0,-0.0,-0.06133834822128193,-0.7544272057671211,-0.9401974612129761,-0.3783106096223163,0.0
2019-12-12,1.0,-0.0,-0.05369820172009383,-0.7498358092259578,-0.9419859265050823,-0.3818921032056294,0.0
2019-12-13,1.0,-0.0,-0.06552970618222263,-0.7906818673340129,-0.8959742948064385,-0.3373806654926314,0.0
2019-12-16,1.0,-0.0,-0.06968053044002412,-0.7960216998191683,-0.8689873417721519,-0.2791742013261001,0.0
2019-12-17,1.0,-0.0,-0.044035846724351055,-0.8573238566131026,-0.9143386897404202,-0.27453646477132265,0.0
2019-12-18,1.0,-0.0,-0.05914532114815292,-0.9167202986227315,-0.9469043634959455,-0.2951473806152658,0.0
2019-12-19,1.0,-0.0,-0.08288865172536464,-0.927719025904725,-0.92454965880793,-0.2988907215161217,0.0
2019-12-20,1.0,-0.0,-0.10825242718446602,-0.9345307443365697,-0.9158576051779934,-0.27757281553398055,0.0
2019-12-23,1.0,-0.0,-0.1157054183369973,-0.9283266520108626,-0.9211496185180397,-0.2677162808741756,0.0
2019-12-24,1.0,-0.0,-0.11545419304819744,-0.9241504070293319,-0.9237950639617521,-0.2669918594133609,0.0
2019-12-26,1.0,-0.0,-0.10873973925639788,-0.9199742475454692,-0.9095445034604862,-0.2807983260904555,0.0
2019-12-27,1.0,-0.0,-0.11878729237219804,-0.9295597484276731,-0.9004031607805192,-0.2765360425737784,0.0
2019-12-30,1.0,-0.0,-0.11602750094613348,-0.8841301879651823,-0.866122114292923,-0.28749842311088686,0.0
2019-12-31,1.0,-0.0,-0.1348191335966397,-0.8668735502476334,-0.858253401040687,-0.27465362673186633,0.0
2020-01-02,1.0,-0.0,-0.13948228198039708,-0.8703505906006536,-0.859606685096758,-0.2720532797185222,0.0
2020-01-03,1.0,-0.0,-0.14276719660003148,-0.8777270580827956,-0.8524476625216434,-0.2751456005036991,0.0
2020-01-06,1.0,-0.0,-0.14863168465980417,-0.8818415767009793,-0.8401644489078585,-0.26770022596033144,0.0
2020-01-07,1.0,-0.0,-0.14891747725133356,-0.8821148415437716,-0.8375588327580797,-0.26915594603074994,0.0
2020-01-08,1.0,-0.0,-0.1436033781670316,-0.8842352205192369,-0.8383171723490774,-0.2618079449483891,0.0
2020-01-09,1.0,-0.0,-0.14525419484097168,-0.8845792637114951,-0.83809166040571,-0.26255321813173055,0.0
2020-01-10,1.0,-0.0,-0.1462002197606391,-0.823538146289312,-0.7733495679030677,-0.2266207347132718,0.0
2020-01-13,1.0,-0.0,-0.14941507478157856,-0.8272175329483192,-0.7652302680290242,-0.21975418332592922,0.0
2020-01-14,1.0,-0.0,-0.14427652251982642,-0.8560825976357922,-0.7836301062397127,-0.2087086637737543,0.0
2020-01-15,1.0,-0.0,-0.1455324504104992,-0.857823455384431,-0.7833043686702224,-0.20965422184934382,0.0
2020-01-16,1.0,-0.0,-0.14232813713193573,-0.8452487606761035,-0.7877620498118618,-0.21101355790479603,0.0
2020-01-17,1.0,-0.05580518915784897,-0.1644006377735904,-0.7514132482968546,-0.7697057544571678,-0.15761704594868822,0.0
2020-01-21,1.0,-0.03701468517400926,-0.17346322958875765,-0.7495186366640801,-0.7533695433514384,-0.16041612782711154,0.0
2020-01-22,1.0,-0.028763594733829424,-0.1700057240984545,-0.7520320549513452,-0.7417859187178021,-0.16943331425300517,0.0
2020-01-23,1.0,-0.03812232468614439,-0.16099284667758337,-0.7466459823608838,-0.7417621879399006,-0.18532563417506964,0.0
2020-01-24,1.0,-0.038308243727598563,-0.15727598566308246,-0.7415340501792115,-0.738437275985663,-0.19182795698924732,0.0
2020-01-27,1.0,-0.0355058227271433,-0.135873124341562,-0.7416645311921641,-0.7343754448905212,-0.19988041342786367,0.0
2020-01-28,1.0,-0.02164600414196147,-0.1502737666316775,-0.7489290476325569,-0.7327016369258702,-0.18340945842435244,0.0
2020-01-29,1.0,-0.010975644253345027,-0.1538570337472773,-0.7511810132669515,-0.7299369183332862,-0.18282368249837347,0.0
2020-01-30,1.0,-0.031221693840579712,-0.14914515398550726,-0.7385926177536232,-0.7467447916666666,-0.16488337862318841,0.0
2020-01-31,1.0,-0.006122275445707321,-0.16850429409597234,-0.7445650633485444,-0.7493835208752586,-0.16581162665457327,0.0
2020-02-03,1.0,-0.007344727435210008,-0.16060656836461126,-0.727072162645219,-0.7336907953529938,-0.16398570151921357,0.0
2020-02-04,1.0,-0.003579554914257173,-0.14764970309118153,-0.7224596259503857,-0.7290637660247516,-0.1720961207614185,0.0
2020-02-05,1.0,-0.0,-0.15124035281146636,-0.7179162072767366,-0.7262403528114664,-0.1609151047409041,0.0
2020-02-06,1.0,-0.0,-0.15688975835560576,-0.734356487476924,-0.7193122640729618,-0.14479376188245668,0.0
2020-02-07,1.0,-0.0,-0.15946898755095296,-0.7324831992949212,-0.7174451911424479,-0.1448165693511072,0.0
2020-02-10,1.0,-0.0,-0.1505959426353602,-0.7347023039445071,-0.7219576646756035,-0.14539348729665005,0.0
2020-02-11,1.0,-0.0,-0.14658204198263547,-0.7292284866468842,-0.7159028464666447,-0.15584130124189471,0.0
2020-02-12,1.0,-0.0,-0.14427860696517414,-0.7282922404551825,-0.7220802067013,-0.15403644759627277,0.0
2020-02-13,1.0,-0.01756630681060909,-0.1728108756497401,-0.6723977075836332,-0.6921764627482341,-0.1106490737038518,0.0
2020-02-14,1.0,-0.019631869156389013,-0.17159905170347087,-0.6690551663514557,-0.6925494792360353,-0.11091872885645028,0.0
2020-02-18,1.0,-0.01909810084436513,-0.17236235782968864,-0.6667288176224595,-0.6904882401512933,-0.114934874677037,0.0
2020-02-19,1.0,-0.026271096486572554,-0.16617131939284574,-0.6604925167179705,-0.6898418426918587,-0.11084279800445812,0.0
2020-02-20,1.0,-0.028444586224313475,-0.16614828402052265,-0.6626791078501741,-0.6887577425100353,-0.11231623999787331,0.0
2020-02-21,1.0,-0.013705556738343625,-0.17835852671918245,-0.6686448797104534,-0.6887374920161805,-0.1118000851607409,0.0
2020-02-24,1.0,-0.0,-0.17284883872481294,-0.6507572400490055,-0.6748168808487344,-0.10825535020723091,0.0
2020-02-25,1.0,-0.003852157711868674,-0.2023767561307216,-0.6398861976937409,-0.5734679490407373,-0.09814190039780453,0.0
2020-02-26,1.0,-0.009999999999999998,-0.1977037037037037,-0.6164197530864197,-0.5597283950617283,-0.08528395061728394,0.0
2020-02-27,1.0,-0.020739427079484715,-0.1918766472080593,-0.6080199019680288,-0.5625508017438853,-0.07995270819478313,0.0
2020-02-28,1.0,-0.025965550194625084,-0.24578700790154534,-0.5345313847516491,-0.4583828636692073,-0.06619583712094726,0.0
2020-03-02,1.0,-0.0,-0.27267580382628387,-0.5630676322804369,-0.45825764902927507,-0.06499021018612441,0.0
2020-03-03,1.0,-0.008609918444308138,-0.2769485903814262,-0.5055544196824098,-0.41850110179695127,-0.0621322610690838,0.0
2020-03-04,1.0,-0.0,-0.30198074828268456,-0.509837049552053,-0.3521107974123558,-0.059133450414601066,0.0
2020-03-05,1.0,-0.0,-0.318364959708864,-0.47084308118880513,-0.33129711463478034,-0.04568494931115155,0.0
2020-03-06,1.0,-0.0,-0.29698928389181833,-0.4674902194250723,-0.3116176220445654,-0.050114815444803534,0.0
2020-03-09,1.0,-0.0,-0.2967440670376767,-0.469050512804111,-0.3139939017889507,-0.052431821574020765,0.0
2020-03-10,1.0,-0.07541786436708187,-0.2620249121686362,-0.41771531991908867,-0.28293409986159906,-0.09117427871819439,0.0
2020-03-11,1.0,-0.03786994367639529,-0.30904249871991807,-0.4056733230926779,-0.23676395289298513,-0.05878136200716846,0.0
2020-03-12,1.0,-0.054252083580203024,-0.29659912311885295,-0.3538531421574436,-0.2263301339021211,-0.04392305565430343,0.0
2020-03-13,1.0,-0.0986491253553568,-0.291465211346517,-0.35840717146355133,-0.23344607914340854,-0.09308792098109604,0.0
2020-03-16,1.0,-0.034090230651356246,-0.40906286692272487,-0.35548966148580075,-0.19144659595215824,-0.0,0.0
2020-03-17,1.0,-0.22015848811339148,-0.42461815363847716,-0.4731645126615504,-0.27590430717696174,-0.10596705247106467,0.0
2020-03-18,1.0,-0.21260520746173156,-0.44772850322390123,-0.41536644189594923,-0.27659103214057196,-0.1087020721563223,0.0
2020-03-19,1.0,-0.21009366767489512,-0.4364572153380818,-0.4136988974534101,-0.2718070055615182,-0.10722997365596644,0.0
2020-03-20,1.0,-0.2460973130749785,-0.6209637486643559,-0.39839983320737016,-0.30528263532355165,-0.03539131114643872,0.0
2020-03-23,1.0,-0.2713725059692071,-0.5762823503581523,-0.4906551033290336,-0.3476960232730466,-0.05845706287564837,0.0
2020-03-24,1.0,-0.29058050708914185,-0.5612757482983087,-0.6105579169515204,-0.4296287489225099,-0.08037333174806052,0.0
2020-03-25,1.0,-0.29496145948037267,-0.5592690693729354,-0.6029582452903188,-0.42778488735454306,-0.09112824023094551,0.0
2020-03-26,1.0,-0.2912378054237895,-0.5590858915838779,-0.6112055848921507,-0.4298755929472836,-0.0919776842984576,0.0
2020-03-27,1.0,-0.3060786358338956,-0.5740354535974974,-0.637735386125253,-0.4499171931546341,-0.09912286082316138,0.0
2020-03-30,1.0,-0.29795494146058144,-0.5730443554550179,-0.6487023507474093,-0.4485984165316541,-0.0885886344878183,0.0
2020-03-31,1.0,-0.29752845732972766,-0.6228539085592101,-0.6657128482485378,-0.4619835230488648,-0.09637758631532607,0.0
2020-04-01,1.0,-0.30189805794733204,-0.6388347683992207,-0.6487021557413111,-0.464207152284583,-0.08886933567971843,0.0
2020-04-02,1.0,-0.2979724608388075,-0.6532971197574533,-0.6561710459828197,-0.4660497726124306,-0.08467028802425468,0.0
2020-04-03,1.0,-0.2912596887012414,-0.6610057344508161,-0.6577604133845864,-0.452328439095091,-0.08847438401915685,0.0
2020-04-06,1.0,-0.2945552389996834,-0.6756568534346311,-0.6588793922127255,-0.451661918328585,-0.08480531813865147,0.0
2020-04-07,1.0,-0.2783318788181025,-0.6473320034908365,-0.6514773718987658,-0.4680214437102605,-0.07165565390849021,0.0
2020-04-08,1.0,-0.2789405562395429,-0.6549546989929602,-0.633077627300565,-0.4815481264008587,-0.10834359314329009,0.0
2020-04-09,1.0,-0.28035685837183366,-0.6707981519834315,-0.6315755934363549,-0.48934204237693163,-0.11416281663214911,0.0
2020-04-13,1.0,-0.2689313052334177,-0.7804461381779954,-0.6203554650284175,-0.5120404743914058,-0.10351851243470549,0.0
2020-04-14,1.0,-0.27523177066210797,-0.7655006903806957,-0.6339009796830823,-0.5120980998093234,-0.10082845683476888,0.0
2020-04-15,1.0,-0.26063603314446665,-0.7748010349457963,-0.6237841024465333,-0.5104968394851472,-0.105426915140995,0.0
2020-04-16,1.0,-0.26247629014324025,-0.7714696840865982,-0.6294394662829486,-0.5108574792334357,-0.09608215056576624,0.0
2020-04-17,1.0,-0.2567912548275185,-0.7861818419846829,-0.6166786672776069,-0.5113242128690189,-0.10195064476009688,0.0
2020-04-20,1.0,-0.27489297735368123,-0.7591908761151597,-0.6320381686872978,-0.5103427992549263,-0.09140224175680532,0.0
2020-04-21,1.0,-0.2785335862384721,-0.7591078553208189,-0.6310746288181045,-0.5099417882137485,-0.09166721172084505,0.0
2020-04-22,1.0,-0.2695904336776253,-0.76905281678668,-0.6262422208465023,-0.509497898406699,-0.0838682349874556,0.0
2020-04-23,1.0,-0.257914429803156,-0.7819098747356434,-0.6178949080852448,-0.5077924190662111,-0.08810802017244183,0.0
2020-04-24,1.0,-0.25698760290241757,-0.7789997722318031,-0.6214492564995282,-0.5088341522142322,-0.08759314092343735,0.0
2020-04-27,1.0,-0.27521821880947694,-0.7849642318041609,-0.6133753363523003,-0.5146682417798779,-0.0932598280501411,0.0
2020-04-28,1.0,-0.276382239129009,-0.7851052666098249,-0.6102511969567784,-0.514625828031744,-0.09300190201351086,0.0
2020-04-29,1.0,-0.2904794768148805,-0.7749515265043215,-0.618488941470308,-0.5202931414111538,-0.08209274047783365,0.0
2020-04-30,1.0,-0.2907178663870778,-0.7531208020707055,-0.628092133285279,-0.5300940336161987,-0.07444054913010714,0.0
2020-05-01,1.0,-0.3074553498279535,-0.7359003768638376,-0.6314927085040145,-0.5393413075536622,-0.06288710470260528,0.0
2020-05-04,1.0,-0.307818068861786,-0.7350488833665763,-0.6336853807670928,-0.5416080829218848,-0.051662688421672175,0.0
2020-05-05,1.0,-0.3077654932580952,-0.7355073652439224,-0.6200912043568124,-0.5526393491027196,-0.06476165480135165,0.0
2020-05-06,1.0,-0.30716253443526165,-0.7368162140889414,-0.6159648432375704,-0.5516528925619835,-0.06795224977043159,0.0
2020-05-07,1.0,-0.319083919300782,-0.7418019320496813,-0.6150686731944536,-0.549648419530788,-0.06022869159492673,0.0
2020-05-08,1.0,-0.3208385440663463,-0.7457710787862831,-0.6133087606134403,-0.5520963601658658,-0.05900743763575331,0.0
2020-05-11,1.0,-0.3213157894736842,-0.7410526315789474,-0.6160526315789474,-0.5541118421052631,-0.056973684210526315,0.0
2020-05-12,1.0,-0.3300884371700106,-0.739110348468849,-0.6314347940865892,-0.5548112460401268,-0.04444957761351637,0.0
2020-05-13,1.0,-0.32809922807943526,-0.7421983242066371,-0.636174704756878,-0.5563106155571683,-0.036022959688592725,0.0
2020-05-14,1.0,-0.3256575682382134,-0.7526220016542596,-0.6227956989247311,-0.5586435070306037,-0.048833746898263024,0.0
2020-05-15,1.0,-0.32563296375972206,-0.7514148601687903,-0.6227370511335429,-0.559391030944895,-0.05043852391196426,0.0
2020-05-18,1.0,-0.3280654673160388,-0.7449226385713813,-0.6117019514296127,-0.5575986482457013,-0.07083457575456382,0.0
2020-05-19,1.0,-0.3383495948404167,-0.719960310897966,-0.6438564577476434,-0.5609062344964445,-0.04435257152306929,0.0
2020-05-20,1.0,-0.34211222869242985,-0.7128110111169931,-0.6498478030704076,-0.5614081524616199,-0.042482795129698256,0.0
2020-05-21,1.0,-0.34503407662277513,-0.7016806722689076,-0.6609541454377027,-0.5631906305829418,-0.037550453252167014,0.0
2020-05-22,1.0,-0.3457783073511402,-0.7091649290040711,-0.6570681494720816,-0.56240691093238,-0.03538212027934995,0.0
2020-05-26,1.0,-0.3464887593947621,-0.7106247723736052,-0.6585107439658312,-0.5622289176571863,-0.033076184484984936,0.0
2020-05-27,1.0,-0.3435005795661534,-0.7126676602086438,-0.6510349395595297,-0.5628415300546448,-0.0417618811061434,0.0
2020-05-28,1.0,-0.3480966567361801,-0.7103608076795764,-0.653359814630917,-0.563422707712678,-0.034922211188348234,0.0
2020-05-29,1.0,-0.3482837377114296,-0.7106682996259641,-0.6542650028135447,-0.5639998675978949,-0.0328357220879812,0.0
2020-06-01,1.0,-0.34832539052157796,-0.7127018797987822,-0.6522703203600742,-0.5637410643367752,-0.03249933809902039,0.0
2020-06-02,1.0,-0.3487347641759406,-0.7093932167461579,-0.6520601483836778,-0.5667064122946476,-0.03527424483306836,0.0
2020-06-03,1.0,-0.3489535037753345,-0.7090343091800239,-0.6539276725394092,-0.5658365346403498,-0.0339117763942244,0.0
2020-06-04,1.0,-0.3494348404255319,-0.7167553191489362,-0.6425199468085107,-0.5737034574468085,-0.042054521276595744,0.0
