Date,ADI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.32405910547661587,-0.47749510763209396,-0.10981593352051958,-0.41680138404379025,-0.507983777191639,0.0
2018-10-19,1.0,-0.32125993157463173,-0.47442531173127495,-0.10552209686996353,-0.41719682189611784,-0.5091186699465604,0.0
2018-10-22,1.0,-0.3210023191356977,-0.47542281803269415,-0.1069630635216924,-0.4164545505967532,-0.5083432320832626,0.0
2018-10-23,1.0,-0.32234349375106036,-0.47494768987162816,-0.11013402703161229,-0.41350449584346555,-0.5066165243454165,0.0
2018-10-24,1.0,-0.3239317205516618,-0.47193646846032106,-0.10439746778204839,-0.41566809857562736,-0.5102023513452408,0.0
2018-10-25,1.0,-0.3201495474222747,-0.466155057064148,-0.10243436217462192,-0.41524709057176584,-0.5070838252656434,0.0
2018-10-26,1.0,-0.31335362958411306,-0.46068765187274807,-0.09286931262743346,-0.42222718766583806,-0.5039242521576404,0.0
2018-10-29,1.0,-0.30053487853799865,-0.4729496322710051,-0.08042678850011144,-0.4174838422108313,-0.5144305772230889,0.0
2018-10-30,1.0,-0.28262390507374135,-0.48109590574538946,-0.06517784680827247,-0.42758794391738736,-0.5420759522010468,0.0
2018-10-31,1.0,-0.28262451035254615,-0.4807498601007275,-0.06516508114157807,-0.42747621712367095,-0.5419977616116396,0.0
2018-11-01,1.0,-0.27875178256857647,-0.4855576992981573,-0.06101277857003048,-0.4281799625311075,-0.5426558174649777,0.0
2018-11-02,1.0,-0.27483574988672405,-0.5143860444041686,-0.0625,-0.42815473493429995,-0.552021975532397,0.0
2018-11-05,1.0,-0.27467859772328257,-0.5147816729908818,-0.06249646032734892,-0.42813048649260915,-0.5516509033244605,0.0
2018-11-06,1.0,-0.2830947994898682,-0.5216947711492136,-0.05812668272637098,-0.4254782485475415,-0.5456709649992915,0.0
2018-11-07,1.0,-0.2851100070972321,-0.5231511710432931,-0.05493257629524485,-0.42830376153300215,-0.5473953158268275,0.0
2018-11-08,1.0,-0.2696587956163145,-0.5307592362444921,-0.036436560840582985,-0.4277765224268444,-0.559936730312959,0.0
2018-11-09,1.0,-0.2671539463992294,-0.5336846280242507,-0.037225905150433454,-0.43342399002776355,-0.5615615615615616,0.0
2018-11-12,1.0,-0.2670728251629357,-0.5345423632757155,-0.036610937942759984,-0.43340889770473223,-0.5620572400113346,0.0
2018-11-13,1.0,-0.2666742254599053,-0.5365231440800476,-0.03228549562062417,-0.43416763513705037,-0.5648969641996655,0.0
2018-11-14,1.0,-0.26927444078573864,-0.5363915067559896,-0.03159418644260247,-0.43613035085727264,-0.5652322016577722,0.0
2018-11-15,1.0,-0.2708966457439859,-0.5408560311284046,-0.028004203470703513,-0.44409099946036523,-0.5563066261467238,0.0
2018-11-16,1.0,-0.27516547752084586,-0.5551448465572079,-0.029341814951717816,-0.4506719390240408,-0.5550875383248803,0.0
2018-11-19,1.0,-0.2754906173900587,-0.5536742587021916,-0.03372009740724824,-0.44824523707205266,-0.553788855464833,0.0
2018-11-20,1.0,-0.2830443658529573,-0.5580378964317548,-0.037723913856062566,-0.447540182293913,-0.5489232007820811,0.0
2018-11-21,1.0,-0.30260556007909734,-0.573601256252181,-0.04068279632429917,-0.47339188088868206,-0.5177387460742119,0.0
2018-11-23,1.0,-0.3022661243463103,-0.5674317257408483,-0.04279488669378268,-0.47501452643811737,-0.5177803602556653,0.0
2018-11-26,1.0,-0.30236275393065765,-0.5666250108983115,-0.042924816181812896,-0.47577668633206427,-0.5185271295300647,0.0
2018-11-27,1.0,-0.30074185696070477,-0.5688825779529385,-0.036889996522545494,-0.47446968818824614,-0.5168656543410224,0.0
2018-11-28,1.0,-0.3003942257522175,-0.5727288538465998,-0.03614702301582701,-0.4732738129746652,-0.5161748507159836,0.0
2018-11-29,1.0,-0.2867134879972368,-0.5681307927004778,-0.022537562604340568,-0.477059466927638,-0.5238903920326982,0.0
2018-11-30,1.0,-0.28606821848352154,-0.5686794192210187,-0.022585849274026272,-0.47695321502650384,-0.5265326112007375,0.0
2018-12-03,1.0,-0.28679594254833396,-0.5697193884923273,-0.026269398607057192,-0.47865791983354045,-0.5284801895789383,0.0
2018-12-04,1.0,-0.28420110828907874,-0.5703359501269915,-0.026927961209882244,-0.4770260909720619,-0.5277072269683676,0.0
2018-12-06,1.0,-0.27138851915833595,-0.5311942454192744,-0.05148537282999632,-0.46925887117328874,-0.5086233751522189,0.0
2018-12-07,1.0,-0.2692100564042969,-0.5329214024545789,-0.04849635781298716,-0.4712451461126385,-0.5125421615033587,0.0
2018-12-10,1.0,-0.2636379037723063,-0.5339676982154958,-0.045657330020329796,-0.47128416534899487,-0.5090354641969731,0.0
2018-12-11,1.0,-0.27749936294912086,-0.5289221099125117,-0.054616495370763615,-0.4778447860924715,-0.4924261728814519,0.0
2018-12-12,1.0,-0.2778391234179903,-0.5287239163056712,-0.05501288258444463,-0.47790141283728305,-0.4918599054333362,0.0
2018-12-13,1.0,-0.27670589566594994,-0.5258006110671042,-0.056750028290143716,-0.4796593866696843,-0.49009844970012445,0.0
2018-12-14,1.0,-0.27691045873635384,-0.5229650998359635,-0.05845918886814865,-0.48025906442672095,-0.48962045364556817,0.0
2018-12-17,1.0,-0.27119361299968964,-0.5235139786159619,-0.05275481705080825,-0.4746805089288233,-0.49897029367788526,0.0
2018-12-18,1.0,-0.2648232450963862,-0.5167762603270949,-0.041701792839880854,-0.47858708480863255,-0.5082054740628337,0.0
2018-12-19,1.0,-0.2692340126493324,-0.5159803232607167,-0.04106816584680253,-0.47702037947997183,-0.5076879831342235,0.0
2018-12-20,1.0,-0.2761748200215407,-0.5293917578368573,-0.02902329799897965,-0.48282410294201006,-0.5168924664134686,0.0
2018-12-21,1.0,-0.2751941267824368,-0.5303120146830439,-0.02679655513200621,-0.48524636453480163,-0.5061414654807285,0.0
2018-12-24,1.0,-0.25469101123595506,-0.5121629213483146,-0.0351685393258427,-0.4814325842696629,-0.5255337078651686,0.0
2018-12-26,1.0,-0.2572705685151558,-0.5158541695767566,-0.03182008660427434,-0.4696465986869675,-0.5190669087861433,0.0
2018-12-27,1.0,-0.23498059366970972,-0.4993713442300333,-0.036024708905045645,-0.4387197288580331,-0.5241349149948068,0.0
2018-12-28,1.0,-0.23479092648264552,-0.49961738179830556,-0.03593878108772889,-0.4386717682426893,-0.5239682973490024,0.0
2018-12-31,1.0,-0.23457228751024872,-0.49989068051380153,-0.03613009018857612,-0.43856244875649086,-0.5238043181197048,0.0
2019-01-02,1.0,-0.23435579470650897,-0.5002867990494659,-0.032449263882439704,-0.43858403212149355,-0.5257163147687853,0.0
2019-01-03,1.0,-0.23528930131004366,-0.49757096069868995,-0.039383187772925765,-0.43954694323144106,-0.5174672489082969,0.0
2019-01-04,1.0,-0.2539844482435339,-0.4969117079358077,-0.035046600121325766,-0.4540616555451388,-0.5173992168973695,0.0
2019-01-07,1.0,-0.23287820268726542,-0.47766958603057175,-0.05578523635968014,-0.44902899417940484,-0.5045422401131481,0.0
2019-01-08,1.0,-0.233668205267445,-0.4676622318761879,-0.05848493076296497,-0.4535161553081727,-0.5018191691555797,0.0
2019-01-09,1.0,-0.2343172428788867,-0.47094477060230483,-0.058463796477495104,-0.4539302022178734,-0.5003533376821048,0.0
2019-01-10,1.0,-0.23317982396381173,-0.476006213041938,-0.05703463498378614,-0.45456031828214843,-0.5042374036024743,0.0
2019-01-11,1.0,-0.2344955428945288,-0.47858681132949865,-0.05441212550772837,-0.45506092740506504,-0.5034757244500178,0.0
2019-01-14,1.0,-0.2300486152837712,-0.47782269077402084,-0.056836182880865234,-0.45501720653302014,-0.5114710220134374,0.0
2019-01-15,1.0,-0.23232323232323232,-0.4842188825928663,-0.05619884481673099,-0.4560236511456023,-0.5086912485286469,0.0
2019-01-16,1.0,-0.22585060082664987,-0.4886814660717707,-0.04781977937754907,-0.4529055922043084,-0.5219938138121698,0.0
2019-01-17,1.0,-0.22664075756746402,-0.48346926487492475,-0.05232908205156276,-0.4524330833652636,-0.5220044884777493,0.0
2019-01-18,1.0,-0.2255236105766588,-0.48353581441372107,-0.055934253202132925,-0.45459293057006217,-0.5290253422021879,0.0
2019-01-22,1.0,-0.12942847593582887,-0.5176860516934046,-0.0,-0.54400623885918,-0.5940842245989304,0.0
2019-01-23,1.0,-0.125378945904603,-0.5197329995828119,-0.0,-0.5453483521068002,-0.5907662355722431,0.0
2019-01-24,1.0,-0.11799629967138872,-0.5321293458150388,-0.0,-0.5162234556650926,-0.5950625465992875,0.0
2019-01-25,1.0,-0.02067124113576986,-0.555482185409549,-0.0,-0.5603628951221613,-0.7345181016910224,0.0
2019-01-28,1.0,-0.02357280770006628,-0.5567562894441083,-0.0,-0.5642200512953517,-0.7372121840869139,0.0
2019-01-29,1.0,-0.01957274826789838,-0.5512413394919169,-0.0,-0.5679561200923787,-0.748094688221709,0.0
2019-01-30,1.0,-0.024347324390595698,-0.5484494446848406,-0.0,-0.56111351507284,-0.7508437905668541,0.0
2019-01-31,1.0,-0.016979058197385166,-0.5599907439546453,-0.0,-0.5560279995371977,-0.7595163716302209,0.0
2019-02-01,1.0,-0.012221610819890526,-0.5593848648961742,-0.0,-0.5655825537953604,-0.7588983173564251,0.0
2019-02-04,1.0,-0.008844681591462709,-0.5569249507017747,-0.0,-0.5645806750956965,-0.7695452963693308,0.0
2019-02-05,1.0,-0.0,-0.5448582738594007,-0.0,-0.5462163021179463,-0.7983183564968649,0.0
2019-02-06,1.0,-0.0,-0.5397889868478104,-0.0,-0.5500216794334442,-0.800780459603989,0.0
2019-02-07,1.0,-0.0,-0.5362087943919819,-0.0,-0.5408724871096692,-0.8196222698569027,0.0
2019-02-08,1.0,-0.0,-0.5344782570856661,-0.0,-0.544834788662934,-0.8216761915813292,0.0
2019-02-11,1.0,-0.0,-0.5355609699501102,-0.0,-0.5461480450168233,-0.8188594964613064,0.0
2019-02-12,1.0,-0.0,-0.5463291286403534,-0.0,-0.5500203452886124,-0.8101203278497936,0.0
2019-02-13,1.0,-0.0,-0.5459034010049083,-0.0,-0.5503470709535012,-0.8080799279718858,0.0
2019-02-14,1.0,-0.0,-0.5484161319357742,-0.0,-0.5527714061728753,-0.8023286199587701,0.0
2019-02-15,1.0,-0.0,-0.5528127087387099,-0.0,-0.5507797752156361,-0.8005982632939331,0.0
2019-02-19,1.0,-0.0,-0.5450696055684455,-0.0,-0.5567285382830627,-0.7984628770301624,0.0
2019-02-20,1.0,-0.0,-0.5479662986635677,-0.0,-0.5654851830331203,-0.7918361417780361,0.0
2019-02-21,1.0,-0.0,-0.547806327565111,-0.0,-0.5666550136922449,-0.7987822641729301,0.0
2019-02-22,1.0,-0.0,-0.54802786928257,-0.0,-0.5647610996122788,-0.802407952657202,0.0
2019-02-25,1.0,-0.0,-0.5449128034352817,-0.0,-0.5695673765080477,-0.8066777670668652,0.0
2019-02-26,1.0,-0.0,-0.5402574605032182,-0.0,-0.572674078408426,-0.81275599765945,0.0
2019-02-27,1.0,-0.0,-0.5416166876334806,-0.0,-0.5712237792925895,-0.8127907316930458,0.0
2019-02-28,1.0,-0.0,-0.5373597727073022,-0.0,-0.5685832283764388,-0.8230866114056413,0.0
2019-03-01,1.0,-0.0,-0.5404541187514668,-0.0,-0.5832551044355785,-0.8098451067824455,0.0
2019-03-04,1.0,-0.0,-0.5432671146453828,-0.0,-0.5792423486604654,-0.8118489392294376,0.0
2019-03-05,1.0,-0.0,-0.5315164344093609,-0.0,-0.5987828541188922,-0.8096372082083848,0.0
2019-03-06,1.0,-0.0,-0.5282209490230645,-0.0,-0.6001469075951227,-0.8097840458351698,0.0
2019-03-07,1.0,-0.0,-0.5156121610517667,-0.0,-0.6130120906209648,-0.805992487381148,0.0
2019-03-08,1.0,-0.0,-0.5079374446739451,-0.0,-0.6278843316612571,-0.8149011507819417,0.0
2019-03-11,1.0,-0.0,-0.5075568990042674,-0.0,-0.6303342816500711,-0.8255986249407302,0.0
2019-03-12,1.0,-0.0,-0.5086376879837547,-0.0,-0.621118926395715,-0.8132375879219519,0.0
2019-03-13,1.0,-0.0,-0.514757098164217,-0.0,-0.6252582492178738,-0.8114042854613068,0.0
2019-03-14,1.0,-0.0,-0.519345808162664,-0.0,-0.616678945041992,-0.8107558567850301,0.0
2019-03-15,1.0,-0.0,-0.5135534164058347,-0.0,-0.6213606567058406,-0.8178999586606036,0.0
2019-03-18,1.0,-0.0,-0.52034693756312,-0.0,-0.6267747876195569,-0.8232341234479891,0.0
2019-03-19,1.0,-0.0,-0.519151724548758,-0.0,-0.6275987371180081,-0.8317745874784059,0.0
2019-03-20,1.0,-0.0,-0.5146146504414221,-0.0,-0.629712479121928,-0.838254593175853,0.0
2019-03-21,1.0,-0.0,-0.5174151607323909,-0.0,-0.6380091847080575,-0.8266237251744497,0.0
2019-03-22,1.0,-0.0,-0.5157992287226092,-0.0,-0.6540312696182476,-0.8196167528623959,0.0
2019-03-25,1.0,-0.0,-0.46907017491758984,-0.0,-0.6788524930953583,-0.8218156980370029,0.0
2019-03-26,1.0,-0.0,-0.45701222245465145,-0.0,-0.6802737351701881,-0.8510892627678331,0.0
2019-03-27,1.0,-0.0,-0.44382022471910115,-0.0,-0.6879631843174755,-0.8565025101601721,0.0
2019-03-28,1.0,-0.0,-0.4437998983344795,-0.0,-0.6927608169123584,-0.8536016505696259,0.0
2019-03-29,1.0,-0.0,-0.432523051131601,-0.0,-0.6964136031612981,-0.8647168003831877,0.0
2019-04-01,1.0,-0.0,-0.4347005422896006,-0.0,-0.6939509242891811,-0.8674236749857687,0.0
2019-04-02,1.0,-0.0,-0.4344493022698688,-0.0,-0.6920404863149069,-0.8680900760615679,0.0
2019-04-03,1.0,-0.0,-0.43593427314357547,-0.0,-0.6892041543204334,-0.8678878213761935,0.0
2019-04-04,1.0,-0.0,-0.43885508359425773,-0.0,-0.6812193536952796,-0.8337862586400426,0.0
2019-04-05,1.0,-0.0,-0.4323692926425361,-0.0,-0.6855926188786373,-0.8392181215992429,0.0
2019-04-08,1.0,-0.0,-0.42546794399410465,-0.0,-0.6789683124539425,-0.8432424465733235,0.0
2019-04-09,1.0,-0.015227527592516082,-0.4137106769757422,-0.0,-0.6875405772295343,-0.8345924570619135,0.0
2019-04-10,1.0,-0.016988644742663324,-0.40746202624981565,-0.0,-0.6893673499483851,-0.8355994691048517,0.0
2019-04-11,1.0,-0.020798300734578282,-0.40652565123757267,-0.0,-0.6896480514499809,-0.8331710770864679,0.0
2019-04-12,1.0,-0.022545754619669327,-0.40414370339807254,-0.0,-0.689723261913884,-0.8307447466918157,0.0
2019-04-15,1.0,-0.01440402247855664,-0.4047323277136941,-0.0,-0.7054125998225377,-0.8331558710440697,0.0
2019-04-16,1.0,-0.0060615020697811954,-0.4025133057362507,-0.0,-0.7087817859254879,-0.8394736842105263,0.0
2019-04-17,1.0,-0.0016575403285481723,-0.40109516057421934,-0.0,-0.707799319224508,-0.8493118247743081,0.0
2019-04-18,1.0,-0.0022202486678507996,-0.40008880994671403,-0.0,-0.7054470100651273,-0.8525754884547069,0.0
2019-04-22,1.0,-0.0041431150306294575,-0.39978100677695244,-0.0,-0.7038856500251547,-0.8515581071883046,0.0
2019-04-23,1.0,-0.0004738915380742233,-0.40514764683233123,-0.0,-0.702870005627462,-0.8533305689660279,0.0
2019-04-24,1.0,-0.0012424197603904748,-0.38926194349948234,-0.0,-0.7054281910959916,-0.862209732288123,0.0
2019-04-25,1.0,-0.0,-0.4139530734231421,-0.0,-0.717251018526779,-0.842596722871502,0.0
2019-04-26,1.0,-0.0,-0.4126047163342575,-0.0,-0.7105506364964373,-0.858122410040843,0.0
2019-04-29,1.0,-0.0,-0.39998807607464376,-0.0,-0.7085196446670244,-0.8724736183151494,0.0
2019-04-30,1.0,-0.0,-0.4035385577696363,-0.0,-0.7134602210109314,-0.8615852023947816,0.0
2019-05-01,1.0,-0.0,-0.3898386132695756,-0.0,-0.7226838015540944,-0.8761506276150627,0.0
2019-05-02,1.0,-0.0,-0.39017099127107496,-0.0,-0.7208238670333613,-0.8783630276216668,0.0
2019-05-03,1.0,-0.0,-0.4053131270777801,-0.0,-0.7143969570816735,-0.8752583186079247,0.0
2019-05-06,1.0,-0.0,-0.3765304595120491,-0.0,-0.7286334381080677,-0.8884298757671006,0.0
2019-05-07,1.0,-0.0,-0.36703692584809366,-0.0,-0.7365355749024317,-0.8985289702791954,0.0
2019-05-08,1.0,-0.0,-0.3691788392030349,-0.021029363443558265,-0.7123398153956447,-0.8845475998446695,0.0
2019-05-09,1.0,-0.0,-0.37397765061865246,-0.019263608855867462,-0.7142215165223644,-0.8883729290871507,0.0
2019-05-10,1.0,-0.0,-0.3726306333283425,-0.020392274292558764,-0.7173229525378051,-0.8841143883814943,0.0
2019-05-13,1.0,-0.0,-0.3725560645528309,-0.016946615168118805,-0.7167579867660708,-0.8878409533219558,0.0
2019-05-14,1.0,-0.0,-0.3695371399393266,-0.022827621421920522,-0.7210524734929264,-0.890217162766948,0.0
2019-05-15,1.0,-0.0,-0.378481736878557,-0.020536601523683338,-0.7277846366948718,-0.8844289198711194,0.0
2019-05-16,1.0,-0.0,-0.38119227539882455,-0.035774259325896604,-0.7077785774259325,-0.8739654551997121,0.0
2019-05-17,1.0,-0.0,-0.379237416158076,-0.02640642939150402,-0.6957822224907849,-0.9198743126472899,0.0
2019-05-20,1.0,-0.0,-0.3956941576582048,-0.010263573424025264,-0.708156200655897,-0.9224462528847321,0.0
2019-05-21,1.0,-0.0,-0.3963185689428859,-0.0,-0.7275557861961598,-0.9287218779572026,0.0
2019-05-22,1.0,-0.0,-0.39663968229723545,-0.0,-0.7278142660760654,-0.9303803268672676,0.0
2019-05-23,1.0,-0.0,-0.39010434197239985,-0.030017441326764784,-0.7447752516752854,-0.8949542547657662,0.0
2019-05-24,1.0,-0.0,-0.38884133292571077,-0.02858453072454907,-0.745826964231122,-0.8939468052583308,0.0
2019-05-28,1.0,-0.0,-0.37970580140065446,-0.031010122633719685,-0.7496253708064466,-0.8978867855286096,0.0
2019-05-29,1.0,-0.0,-0.3808171491388787,-0.03074996946378405,-0.7498473189202394,-0.8922071576890191,0.0
2019-05-30,1.0,-0.0,-0.37529785544082606,-0.03253497892099957,-0.7466243050039714,-0.9004704588501252,0.0
2019-05-31,1.0,-0.0,-0.3720553637446912,-0.03602309878089767,-0.7482049558495523,-0.8991108802590972,0.0
2019-06-03,1.0,-0.0,-0.37561257723799957,-0.04885398593735731,-0.7441633945149606,-0.8752320944814782,0.0
2019-06-04,1.0,-0.0,-0.37486678237568893,-0.05797631010017966,-0.7599342285557688,-0.8521969489357816,0.0
2019-06-05,1.0,-0.0,-0.3770835868110476,-0.05928336780630247,-0.7581518432899379,-0.8472137729650809,0.0
2019-06-06,1.0,-0.0,-0.38501795168258995,-0.038611330858638104,-0.7504411854195825,-0.8685875981257226,0.0
2019-06-07,1.0,-0.0,-0.39263244278289405,-0.03814473724202912,-0.7445366402237014,-0.8641074739369623,0.0
2019-06-10,1.0,-0.0,-0.3937443061038567,-0.03422411175220164,-0.7416641360461586,-0.867112055876101,0.0
2019-06-11,1.0,-0.0,-0.39600433637912336,-0.031190955552113986,-0.7617159671674152,-0.9085024004955862,0.0
2019-06-12,1.0,-0.0,-0.4000744093755813,-0.036057543250449554,-0.7616729707943201,-0.902585725801451,0.0
2019-06-13,1.0,-0.0,-0.39866728653339534,-0.036944057027739036,-0.7604834960483496,-0.9032697969936463,0.0
2019-06-14,1.0,-0.0,-0.39622641509433965,-0.04687548409083868,-0.7610992347492022,-0.893980233602875,0.0
2019-06-17,1.0,-0.0,-0.4005953119186408,-0.04638472032742156,-0.756697259084708,-0.8968746124271364,0.0
2019-06-18,1.0,-0.0,-0.4095406470022642,-0.044880741912471704,-0.7558698551533762,-0.8913805403058218,0.0
2019-06-19,1.0,-0.0,-0.4235645970279448,-0.028599021776379328,-0.7636686501137107,-0.8995607339792517,0.0
2019-06-20,1.0,-0.0,-0.42421787361336166,-0.031253895051726294,-0.7616228343512402,-0.8989467780132121,0.0
2019-06-21,1.0,-0.0,-0.42598366277982164,-0.032206771840119726,-0.7614890565567126,-0.8981106191931157,0.0
2019-06-24,1.0,-0.0,-0.4032560464970939,-0.03296668958190113,-0.7613274170364351,-0.9272857946378351,0.0
2019-06-25,1.0,-0.0,-0.4089008176767992,-0.033674552150302725,-0.7551026777354722,-0.9232257661818865,0.0
2019-06-26,1.0,-0.0,-0.40858500594009883,-0.0379541049209029,-0.768930156943663,-0.9108985181016696,0.0
2019-06-27,1.0,-0.0,-0.41103163944154664,-0.035043882937189616,-0.7674672830059031,-0.909797919855077,0.0
2019-06-28,1.0,-0.0,-0.40908806995627733,-0.03479075577763898,-0.7691442848219863,-0.9099937539038101,0.0
2019-07-01,1.0,-0.006242586928022973,-0.3977152131843436,-0.037767650914538986,-0.780978837630314,-0.8986203882889069,0.0
2019-07-02,1.0,-0.007933533233383309,-0.39580209895052476,-0.037200149925037486,-0.7838268365817092,-0.898644427786107,0.0
2019-07-03,1.0,-0.00478184773096637,-0.4043630453806725,-0.031535191898987375,-0.7825040630078759,-0.9022065258157268,0.0
2019-07-05,1.0,-0.006836699653482346,-0.4120438298005182,-0.023101176911310212,-0.7767926825461243,-0.903037492585771,0.0
2019-07-08,1.0,-0.006837980453991944,-0.4105286164798452,-0.024323227276985045,-0.777562681487495,-0.9031442220626347,0.0
2019-07-09,1.0,-0.00412100777371921,-0.408853922762324,-0.024944584933345823,-0.7785582716743156,-0.9054977990072118,0.0
2019-07-10,1.0,-0.010967036400562413,-0.4028120606155288,-0.022246523980628024,-0.7848773629120449,-0.9036400562412124,0.0
2019-07-11,1.0,-0.027377161765624023,-0.3924267965286882,-0.028781919210838485,-0.7793282137728663,-0.8937379034775551,0.0
2019-07-12,1.0,-0.04400162160476502,-0.38887329653537905,-0.023450899678797515,-0.7778089624847975,-0.8843671063710357,0.0
2019-07-15,1.0,-0.04260565578375679,-0.4021474499032399,-0.03218053561395842,-0.7666521006305013,-0.8777389350146702,0.0
2019-07-16,1.0,-0.03608520724823005,-0.39540903845554065,-0.021021114680472817,-0.7715123350902909,-0.8948320494027383,0.0
2019-07-17,1.0,-0.03775175644028103,-0.394504293520687,-0.021077283372365342,-0.7746760343481656,-0.8945823575331774,0.0
2019-07-18,1.0,-0.03711681338577761,-0.39423737279140914,-0.020665542860710494,-0.7754573265904975,-0.8942061559592932,0.0
2019-07-19,1.0,-0.03688076261915924,-0.394686669792155,-0.028817002656665106,-0.7663072355055477,-0.8988279418659165,0.0
2019-07-22,1.0,-0.035733266639572325,-0.38806390095976495,-0.024978897677181356,-0.7680620251977366,-0.9094006940319505,0.0
2019-07-23,1.0,-0.04206967790402855,-0.383541490593796,-0.0264813597520894,-0.7697436379002723,-0.9083168998654021,0.0
2019-07-24,1.0,-0.04249327242005132,-0.3835659302834971,-0.024688653858188872,-0.7696977282683523,-0.9086613680455599,0.0
2019-07-25,1.0,-0.03437009110901665,-0.4004712535344015,-0.020452403393025446,-0.7631793905120954,-0.9232485076971411,0.0
2019-07-26,1.0,-0.03544494720965309,-0.40698843640020105,-0.018162393162393164,-0.7604323780794369,-0.921222976370035,0.0
2019-07-29,1.0,-0.03000501127536958,-0.40353294913555504,-0.02643447757454272,-0.747557003257329,-0.9245176647456778,0.0
2019-07-30,1.0,-0.025534981357897044,-0.40649183820534507,-0.030673308894946266,-0.746060093367171,-0.9243976564213429,0.0
2019-07-31,1.0,-0.02312827102071516,-0.40985301952427217,-0.031997242157385065,-0.7426744805540757,-0.9262903882917046,0.0
2019-08-01,1.0,-0.01621061229618925,-0.4099148628695298,-0.041845999183186204,-0.7432377242310956,-0.9304137476045364,0.0
2019-08-02,1.0,-0.0,-0.41009255178492726,-0.04271862998174149,-0.7475917647799534,-0.9476169489391173,0.0
2019-08-05,1.0,-0.0,-0.40915958451369216,-0.03830657853320743,-0.7483789738747246,-0.9517784073024866,0.0
2019-08-06,1.0,-0.0,-0.4108241466537585,-0.047906061647044126,-0.7138128103432123,-0.9503763155429249,0.0
2019-08-07,1.0,-0.002553403500031139,-0.4025658591268606,-0.04157065454318989,-0.7132403313196737,-0.953945319798219,0.0
2019-08-08,1.0,-0.007830707560361704,-0.39206364003604616,-0.02970696995121345,-0.7145831391193561,-0.9632391783971909,0.0
2019-08-09,1.0,-0.004583604323453808,-0.3846511195763263,-0.028895289417448664,-0.7062467094056799,-0.9726532255566911,0.0
2019-08-12,1.0,-0.0028461824031679244,-0.38231654498205664,-0.030256156416285113,-0.7099059522336344,-0.9683207523821309,0.0
2019-08-13,1.0,-0.0021322620519159457,-0.3784610630407911,-0.027472187886279358,-0.7108158220024722,-0.9713535228677379,0.0
2019-08-14,1.0,-0.003065584938378646,-0.37452777605747195,-0.02551557564872732,-0.718121013191305,-0.9753204929708306,0.0
2019-08-15,1.0,-0.02054417609293794,-0.39284622439620914,-0.034760012228676244,-0.6891470498318557,-0.919871598899419,0.0
2019-08-16,1.0,-0.020494937444556608,-0.4020678474197792,-0.03037533266036524,-0.6801566180294271,-0.9258205622342541,0.0
2019-08-19,1.0,-0.028968713789107762,-0.3892785265597365,-0.03021894248947978,-0.6808562541928401,-0.9200158565591265,0.0
2019-08-20,1.0,-0.02553100845961901,-0.39297669040228833,-0.03907248493700931,-0.6743959588582558,-0.9110522792282879,0.0
