Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WKHS
2018-10-24,-1.8425843031930769,-4.364070426738287,-0.0,-3.817964786630857,-3.8964488212473887,0.0,1.0
2018-10-25,-1.5162870762711864,-3.781117584745763,-0.0,-3.5022510593220337,-3.4416048728813555,0.0,1.0
2018-10-26,-1.4008185189921987,-3.632817495843459,-0.0,-3.432280342754828,-3.3234428955109347,0.0,1.0
2018-10-29,-1.3897816234033786,-4.025683285263013,-0.0,-3.6725724488394453,-3.646339788490592,0.0,1.0
2018-10-30,-1.4377867371055193,-4.0766022521896295,-0.0,-3.719588488808564,-3.668427637981371,0.0,1.0
2018-10-31,-1.607430617726052,-4.294091316025067,-0.0,-4.0598328857057595,-3.9597135183527308,0.0,1.0
2018-11-01,-1.5384387936132464,-4.298639858072146,-0.0,-4.020106445890005,-3.9269662921348316,0.0,1.0
2018-11-02,-1.5256484149855907,-4.088184438040346,-0.0,-3.967723342939481,-3.8275216138328525,0.0,1.0
2018-11-05,-1.522043795620438,-4.218102189781021,-0.0,-4.02978102189781,-3.828613138686131,0.0,1.0
2018-11-06,-1.5231218088986143,-4.2163384390955505,-0.0,-4.024945295404814,-3.823340627279358,0.0,1.0
2018-11-07,-1.5372583739117605,-4.276228419654715,-0.0,-4.0712704736609115,-3.8708868230780586,0.0,1.0
2018-11-08,-1.4715229704216488,-4.66079295154185,-0.0,-4.361862806796727,-4.238986784140969,0.0,1.0
2018-11-09,-1.5105416801816414,-4.8154395069737275,-0.0,-4.519461563412261,-4.372526759649692,0.0,1.0
2018-11-12,-1.6300017322016285,-5.054564351290491,-0.0,-4.945782089035164,-4.691668110168023,0.0,1.0
2018-11-13,-1.428806855636124,-4.818721160184575,-0.0,-4.746374423203691,-4.485992089650627,0.0,1.0
2018-11-14,-1.45192467922013,-4.871188135310782,-0.0,-4.805865689051824,-4.534910848191968,0.0,1.0
2018-11-15,-1.4335040475797125,-4.837270774822402,-0.0,-4.779613414835619,-4.4703452833305795,0.0,1.0
2018-11-16,-1.3993797943528643,-4.743430716500734,-0.0,-4.726293455198303,-4.452097274359393,0.0,1.0
2018-11-19,-1.4460109470890694,-4.819704760325095,-0.0,-4.798308177143805,-4.52247470558965,0.0,1.0
2018-11-20,-1.2057679844458846,-4.694264419961114,-0.0,-4.74254698639015,-4.559624108878808,0.0,1.0
2018-11-21,-1.2260022360645264,-4.640313049033701,-0.0,-4.712346270563808,-4.393068199968057,0.0,1.0
2018-11-23,-1.2176461270394423,-4.57167749089181,-0.0,-4.688103912561381,-4.363060351655315,0.0,1.0
2018-11-26,-1.2308560374012574,-4.698210543285507,-0.0,-4.764630017733355,-4.427535063678865,0.0,1.0
2018-11-27,-1.2018849206349207,-4.888392857142858,-0.0,-4.900958994708995,-4.543154761904762,0.0,1.0
2018-11-28,-1.2083402283633957,-4.878206188978984,-0.0,-4.910805891113686,-4.550554360417012,0.0,1.0
2018-11-29,-1.0567127603710835,-5.183616313670576,-0.0,-5.302293015928584,-4.961316296166638,0.0,1.0
2018-11-30,-1.060558188520274,-5.20221169036335,-0.0,-5.325785501140952,-4.964542741793927,0.0,1.0
2018-12-03,-1.051110327811068,-5.2335213253436725,-0.0,-5.352837504406063,-4.986781811773,0.0,1.0
2018-12-04,-1.048134328358209,-5.624626865671642,-0.0,-5.684328358208955,-5.299626865671641,0.0,1.0
2018-12-06,-0.8933290877248845,-4.5890781722655625,-0.0,-4.934246139149816,-4.504378283712784,0.0,1.0
2018-12-07,-0.9006527622989969,-4.58828212068142,-0.0,-4.935042190733959,-4.497054609138671,0.0,1.0
2018-12-10,-0.7303844951547359,-4.5922163175992505,-0.0,-4.916223819943733,-4.391216005001563,0.0,1.0
2018-12-11,-0.7183385579937305,-4.610971786833856,-0.0,-4.927272727272727,-4.417398119122257,0.0,1.0
2018-12-12,-0.7213166144200627,-4.610188087774295,-0.0,-4.926802507836991,-4.415673981191223,0.0,1.0
2018-12-13,-0.7148419249338109,-4.56751284846597,-0.0,-4.908736956860302,-4.382806416446036,0.0,1.0
2018-12-14,-0.7293478260869565,-4.513198757763975,-0.0,-4.914751552795031,-4.370652173913044,0.0,1.0
2018-12-17,-0.6329094292803971,-4.531172456575683,-0.0,-4.872673697270472,-4.471929280397022,0.0,1.0
2018-12-18,-0.5507290867229471,-4.4601688411358404,-0.0,-4.8531082118188795,-4.48518802762855,0.0,1.0
2018-12-19,-0.5399712781235041,-4.657092707834689,-0.0,-5.082016913993936,-4.677517153342907,0.0,1.0
2018-12-20,-0.5429649065267301,-4.730403410954411,-0.0,-5.315021318465071,-4.810429649065267,0.0,1.0
2018-12-21,-1.1679564944572265,-6.057728508680192,-0.0,-6.759046224639197,-5.9313951056264385,0.0,1.0
2018-12-24,-1.0457290767903367,-6.142364106988784,-0.0,-7.037532355478861,-6.344693701466782,0.0,1.0
2018-12-26,-1.0154759380962477,-6.16493534025864,-0.0,-6.824676701293195,-6.194827220691118,0.0,1.0
2018-12-27,-0.7151162790697675,-7.157218992248063,-0.0,-7.746366279069768,-7.606346899224807,0.0,1.0
2018-12-28,-0.6869565217391305,-7.167874396135266,-0.0,-7.724154589371981,-7.57536231884058,0.0,1.0
2018-12-31,-0.6947470346163157,-7.174776083272815,-0.0,-7.743403534253208,-7.594529169692569,0.0,1.0
2019-01-02,-0.6536352800953515,-7.068414779499404,-0.0,-7.622407628128724,-7.493444576877235,0.0,1.0
2019-01-03,-0.8616104407781334,-7.269391775424771,-0.0,-7.770499876877617,-7.722974636788969,0.0,1.0
2019-01-04,-0.5858611825192803,-7.773264781491003,-0.0,-8.117223650385604,-8.230591259640104,0.0,1.0
2019-01-07,-0.32844195079844624,-6.454682779456193,-0.0,-6.8631851532153645,-6.933534743202417,0.0,1.0
2019-01-08,-0.3505065746928217,-6.356542358266867,-0.0,-6.9262772149170075,-6.923043759430912,0.0,1.0
2019-01-09,-0.33159947984395316,-6.325747724317296,-0.0,-6.989596879063719,-7.026224534026874,0.0,1.0
2019-01-10,-0.3426026504453617,-6.322181186182924,-0.0,-7.024114707799261,-7.036063436888985,0.0,1.0
2019-01-11,-0.3672203765227021,-6.370985603543743,-0.0,-7.184274640088593,-7.225692137320043,0.0,1.0
2019-01-14,-0.3696236559139785,-6.440636200716845,-0.0,-7.272401433691756,-7.318996415770609,0.0,1.0
2019-01-15,-0.3611236973266878,-6.472813774354328,-0.0,-7.352741277752606,-7.468509288627096,0.0,1.0
2019-01-16,-0.2887544802867384,-6.416666666666666,-0.0,-7.25560035842294,-7.440412186379929,0.0,1.0
2019-01-17,-0.29378909740840037,-6.38337801608579,-0.0,-7.239499553172475,-7.424709562109026,0.0,1.0
2019-01-18,-0.3178206583427923,-6.39750283768445,-0.0,-7.334392735527809,-7.651759364358684,0.0,1.0
2019-01-22,-0.0,-6.712609970674487,-0.0,-8.358015640273704,-8.367302052785925,0.0,1.0
2019-01-23,-0.0,-6.475594800098111,-0.0,-8.46701005641403,-8.58523424086338,0.0,1.0
2019-01-24,-0.0,-6.526576019777504,-0.0,-8.540667490729296,-8.654635352286775,0.0,1.0
2019-01-25,-0.0,-6.337239583333334,-0.0,-9.384114583333334,-9.3203125,0.0,1.0
2019-01-28,-0.0,-6.217323245499608,-0.0,-9.54056874510827,-9.331333159405165,0.0,1.0
2019-01-29,-0.0,-6.09554803436605,-0.0,-9.549075761520438,-9.39052330122364,0.0,1.0
2019-01-30,-0.0,-6.105372978612416,-0.0,-9.562597809076683,-9.414449660928534,0.0,1.0
2019-01-31,-0.0,-6.192538481607095,-0.0,-9.376728411166187,-9.52021914949126,0.0,1.0
2019-02-01,-0.0,-6.123479161273623,-0.0,-9.336784882215895,-9.426352575718354,0.0,1.0
2019-02-04,-0.0,-6.135549207997922,-0.0,-9.367177356530771,-9.46455466112698,0.0,1.0
2019-02-05,-0.0,-6.104058272632674,-0.0,-9.362382934443287,-9.54786680541103,0.0,1.0
2019-02-06,-0.0,-6.028201811125486,-0.0,-9.313065976714102,-9.531694695989652,0.0,1.0
2019-02-07,-0.0,-5.976020408163265,-0.0,-9.158163265306122,-9.376275510204081,0.0,1.0
2019-02-08,-0.0,-5.918761106879918,-0.0,-9.16070068545316,-9.307692307692308,0.0,1.0
2019-02-11,-0.0,-5.885107471852611,-0.0,-9.26663254861822,-9.436796315250769,0.0,1.0
2019-02-12,-0.0,-5.945820433436532,-0.0,-9.376676986584107,-9.477296181630546,0.0,1.0
2019-02-13,-0.0,-5.99565772669221,-0.0,-9.233461047254151,-9.31366538952746,0.0,1.0
2019-02-14,-0.0,-5.8295308895155085,-0.0,-9.386054857728785,-9.41861061266342,0.0,1.0
2019-02-15,-0.0,-5.959774532410965,-0.0,-9.31129900076864,-9.350243402510888,0.0,1.0
2019-02-19,-0.0,-5.775835866261398,-0.0,-9.301418439716311,-9.252026342451874,0.0,1.0
2019-02-20,-0.0,-5.830749682337992,-0.0,-9.31740787801779,-9.264803049555272,0.0,1.0
2019-02-21,-0.0,-5.840040496076942,-0.0,-9.269298911667931,-9.200455580865603,0.0,1.0
2019-02-22,-0.0,-5.779678068410464,-0.0,-9.238430583501007,-9.132796780684105,0.0,1.0
2019-02-25,-0.0,-5.76417004048583,-0.0,-9.332236842105264,-9.207236842105264,0.0,1.0
2019-02-26,-0.0,-5.764854614412137,-0.0,-9.323135271807837,-9.196460176991149,0.0,1.0
2019-02-27,-0.0,-5.735991923271075,-0.0,-9.345280161534577,-9.158505805148915,0.0,1.0
2019-02-28,-0.0,-5.733854692230071,-0.0,-9.33678102926337,-9.156659939455096,0.0,1.0
2019-03-01,-0.0,-5.739097554827326,-0.0,-9.33879505923872,-9.13007310310058,0.0,1.0
2019-03-04,-0.0,-5.733232093140977,-0.0,-9.356871678056187,-9.219691217413311,0.0,1.0
2019-03-05,-0.0,-5.725173210161663,-0.0,-9.587118296125226,-9.3484731845009,0.0,1.0
2019-03-06,-0.0,-5.727857878475798,-0.0,-9.647528321318228,-9.371266735324408,0.0,1.0
2019-03-07,-0.0,-5.486315255955398,-0.0,-9.6386213887481,-9.217181956411554,0.0,1.0
2019-03-08,-0.0,-5.431357454452143,-0.0,-9.898896587118296,-9.330510649217347,0.0,1.0
2019-03-11,-0.0,-5.317271113365458,-0.0,-9.69540958660918,-9.348719249302562,0.0,1.0
2019-03-12,-0.0,-4.844120553359684,-0.0,-9.49629446640316,-9.363142292490119,0.0,1.0
2019-03-13,-0.0,-5.05628803245436,-0.0,-9.744421906693711,-9.554006085192697,0.0,1.0
2019-03-14,-0.0,-5.099108280254778,-0.0,-9.785222929936307,-9.593630573248408,0.0,1.0
2019-03-15,-0.0,-5.133592736705577,-0.0,-9.986770428015564,-9.819974059662776,0.0,1.0
2019-03-18,-0.0,-5.383097840575846,-0.0,-10.224473473740336,-10.051986137030125,0.0,1.0
2019-03-19,-0.0,-5.579225842383737,-0.0,-10.712336396546924,-10.555834029518241,0.0,1.0
2019-03-20,-0.0,-5.636772561147035,-0.0,-10.791116109080686,-10.68569018836098,0.0,1.0
2019-03-21,-0.0,-5.749928387281582,-0.0,-11.155542824405616,-10.739616155829276,0.0,1.0
2019-03-22,-0.0,-5.978614457831325,-0.0,-11.951204819277109,-11.190963855421685,0.0,1.0
2019-03-25,-0.0,-5.306165413533835,-0.0,-12.388571428571428,-11.380751879699249,0.0,1.0
2019-03-26,-0.0,-5.453048780487804,-0.0,-12.468597560975608,-11.565853658536584,0.0,1.0
2019-03-27,-0.0,-5.412615384615385,-0.0,-12.66830769230769,-11.688307692307692,0.0,1.0
2019-03-28,-0.0,-5.3733456448137895,-0.0,-12.650661742074485,-11.75469375192367,0.0,1.0
2019-03-29,-0.0,-5.394984326018809,-0.0,-12.921630094043888,-12.031347962382446,0.0,1.0
2019-04-01,-0.0,-5.523930269413628,-0.0,-13.0513470681458,-12.120443740095087,0.0,1.0
2019-04-02,-0.0,-5.458114374034004,-0.0,-12.83029366306028,-11.623183925811439,0.0,1.0
2019-04-03,-0.0,-5.467821782178217,-0.0,-12.856435643564355,-11.616336633663366,0.0,1.0
2019-04-04,-0.0,-5.475241357832451,-0.0,-12.953285580815946,-11.714419184054812,0.0,1.0
2019-04-05,-0.0,-5.345808846272813,-0.0,-12.899474172595115,-11.685431487782246,0.0,1.0
2019-04-08,-0.0,-5.375275938189845,-0.0,-13.221065909807631,-11.93945127719962,0.0,1.0
2019-04-09,-0.0,-5.408491476358957,-0.0,-13.635252492762946,-12.120939208748794,0.0,1.0
2019-04-10,-0.0,-5.312399355877617,-0.0,-13.767793880837358,-12.125925925925927,0.0,1.0
2019-04-11,-0.0,-5.23761408083442,-0.0,-14.116362451108213,-12.240547588005215,0.0,1.0
2019-04-12,-0.0,-5.237785016286645,-0.0,-14.099999999999998,-12.235504885993485,0.0,1.0
2019-04-15,-0.0,-5.162745729938769,-0.0,-13.930712213986466,-12.133419271672576,0.0,1.0
2019-04-16,-0.0,-5.1600644122383255,-0.0,-13.926247987117552,-12.119484702093397,0.0,1.0
2019-04-17,-0.0,-4.996810207336523,-0.0,-13.886124401913873,-12.01499202551834,0.0,1.0
2019-04-18,-0.0,-5.226631682518859,-0.0,-14.247622171203673,-12.323056739914726,0.0,1.0
2019-04-22,-0.0,-5.345553292600136,-0.0,-14.812287847929396,-12.786490156143925,0.0,1.0
2019-04-23,-0.0,-5.3834126444595505,-0.0,-14.838885112168592,-12.768184908225695,0.0,1.0
2019-04-24,-0.0,-5.146503148823334,-0.0,-14.495193901226385,-12.50381173351011,0.0,1.0
2019-04-25,-0.0,-5.306506849315069,-0.0,-15.073630136986301,-12.866780821917807,0.0,1.0
2019-04-26,-0.0,-5.066621803499327,-0.0,-14.965343203230148,-12.615410497981157,0.0,1.0
2019-04-29,-0.0,-5.1261506989430625,-0.0,-15.198090692124106,-12.77054210705762,0.0,1.0
2019-04-30,-0.0,-5.125343406593406,-0.0,-15.34993131868132,-12.865384615384615,0.0,1.0
2019-05-01,-0.0,-5.086746987951808,-0.0,-15.453356282271944,-12.883648881239242,0.0,1.0
2019-05-02,-0.0,-5.174050632911393,-0.0,-15.706047819971872,-13.281293952180029,0.0,1.0
2019-05-03,-0.0,-5.224858356940509,-0.0,-15.819050991501417,-13.36685552407932,0.0,1.0
2019-05-06,-0.0,-4.924806746310612,-0.0,-15.8109627547435,-13.400913562895292,0.0,1.0
2019-05-07,-0.0,-4.841868512110727,-0.0,-15.548442906574396,-13.211764705882354,0.0,1.0
2019-05-08,-0.0,-4.706804536357573,-0.09106070713809206,-14.82488325550367,-12.73282188125417,0.0,1.0
2019-05-09,-0.7360661125980186,-0.7389303657792178,-0.7362539324787529,-0.7422172136920693,-0.7420293938113349,0.6579799971827018,0.3420200028172982
2019-05-10,-0.7554053406203557,-0.7586173833836712,-0.7555971043674193,-0.762308835514646,-0.7621650127043483,0.6673378397813893,0.33266216021861067
2019-05-13,-0.7614453181533118,-0.7646775049447634,-0.7613970765594095,-0.7683921076752376,-0.7682956244874332,0.6691591490182835,0.33084085098171645
2019-05-14,-0.7738071959327335,-0.7768380915134923,-0.7749804458349628,-0.7815799765350019,-0.7813355494720374,0.6732499022291748,0.32675009777082514
2019-05-15,-0.7758561559943168,-0.778991720150899,-0.7772769585027681,-0.7837930527656656,-0.7834011072460927,0.6741462936651805,0.3258537063348194
2019-05-16,-0.7760082324692508,-0.7792424168177586,-0.777478316264027,-0.7839956877542019,-0.7836036654089283,0.6739844171117754,0.32601558288822463
2019-05-17,-0.797145003756574,-0.800801402454295,-0.7988980716253444,-0.8060105184072127,-0.8059103431004258,0.6834460305534685,0.31655396944653147
2019-05-20,-0.7970651575098914,-0.8006210246907397,-0.7988681324184905,-0.8059297841438373,-0.8057795362347874,0.6832774077227425,0.31672259227725746
2019-05-21,-0.7972648031259394,-0.8009217513275223,-0.7991183248171526,-0.806131650135257,-0.8060314597735697,0.6834485522492736,0.31655144775072636
2019-05-22,-0.8141466646282424,-0.8181215920093766,-0.81618508892626,-0.8238801406512766,-0.8237782194363755,0.6901085460938694,0.30989145390613054
2019-05-23,-0.8149224806201549,-0.8189004487964096,-0.8170134638922889,-0.8246634026927785,-0.8245104039167687,0.6904324765401877,0.3095675234598123
2019-05-24,-0.8165934402779198,-0.8205272299989783,-0.81889240829672,-0.8264534586696638,-0.8263512823132727,0.6900480228875038,0.30995197711249617
2019-05-28,-0.8215000770060065,-0.8255043893423687,-0.8237589198624159,-0.8315621951845579,-0.8314595205092664,0.6918219621130448,0.3081780378869552
2019-05-29,-0.8248776719031676,-0.8288951841359773,-0.8271439608550091,-0.8349729590522792,-0.83476693278393,0.6928663404584084,0.3071336595415916
2019-05-30,-0.8249201607087667,-0.8289378798804985,-0.8271865663953848,-0.8350159678582466,-0.8348614401977954,0.6927990110229731,0.30720098897702686
2019-05-31,-0.8239168467634044,-0.8279818874138107,-0.8260780076155191,-0.8339508078625089,-0.8337449830194504,0.6924976844705155,0.30750231552948437
2019-06-03,-0.8236958534828687,-0.8277600576190965,-0.8259594608498817,-0.8337277497684947,-0.8334190760366293,0.6918921699763351,0.308107830023665
2019-06-04,-0.8365560014593214,-0.8412987960598322,-0.839161932558503,-0.847448793453901,-0.847448793453901,0.6967738572992129,0.30322614270078696
2019-06-05,-0.8350767629456154,-0.8396565183450431,-0.8378870673952642,-0.8460057246942494,-0.8455893832943014,0.6956023939630498,0.3043976060369503
2019-06-06,-0.8570289238621864,-0.8620267971076139,-0.860272224585283,-0.8690450871969376,-0.868513398553807,0.7030518928115695,0.2969481071884305
2019-06-07,-0.856975754997873,-0.8621863037005528,-0.8602190557209697,-0.8689919183326243,-0.8685133985538067,0.7039025946405785,0.29609740535942153
2019-06-10,-0.859640705794552,-0.8649181726104804,-0.8628924782770938,-0.8719014872861028,-0.8713684098299483,0.7047817047817049,0.29521829521829523
2019-06-11,-0.8770123041899289,-0.8826494660957234,-0.8808607512602308,-0.8901837497967368,-0.8896959184779663,0.714889695918478,0.285110304081522
2019-06-12,-0.8786579075954177,-0.8844671263369346,-0.8826212063629946,-0.8919593897605732,-0.8914164721211791,0.7157826157771866,0.2842173842228134
2019-06-13,-0.8791960890820207,-0.8851167843563282,-0.8832156436719175,-0.8923954372623575,-0.8919065725149377,0.7168929929386203,0.2831070070613797
2019-06-14,-0.8692634637111959,-0.8746973691289611,-0.8731909399042341,-0.8818529079464141,-0.8811534943777909,0.7130252326895142,0.2869747673104858
2019-06-17,-0.8593658406608046,-0.8644817479349853,-0.8631494804156674,-0.8714095390354383,-0.870716759925393,0.7099387156941114,0.2900612843058886
2019-06-18,-0.86016,-0.8652799999999999,-0.864,-0.8722666666666666,-0.8715733333333334,0.7101866666666666,0.2898133333333333
2019-06-19,-0.8603050992105825,-0.8653189673565181,-0.864198847877107,-0.8724130573927887,-0.8716129720503522,0.7103691060379774,0.28963089396202263
2019-06-20,-0.8620505422877598,-0.8671795693754342,-0.8657904578725223,-0.8742319816209863,-0.8734839985040337,0.7111716621253407,0.2888283378746594
2019-06-21,-0.8615368184973569,-0.8666097079083676,-0.8652213381748278,-0.8736583542478774,-0.8729107705452022,0.7114326907673413,0.2885673092326587
2019-06-24,-0.8711467988790687,-0.8761586548825178,-0.8749191636128476,-0.8837572752748437,-0.8831105841776244,0.7155636990730762,0.2844363009269239
2019-06-25,-0.8649488401992821,-0.8696630417313977,-0.8685916322922805,-0.8772700487491294,-0.8766272030856592,0.7134515455081158,0.2865484544918841
2019-06-26,-0.8675333046841427,-0.8726901590030082,-0.8713472281908036,-0.8802105715513537,-0.8798882681564246,0.7146540610227761,0.28534593897722393
2019-06-27,-0.8676873489121676,-0.8726295997851194,-0.8715014773032501,-0.8802578565672844,-0.8799355358581789,0.7149073327961322,0.28509266720386783
2019-06-28,-0.8680279419666844,-0.8727028479312197,-0.8718968296614722,-0.8806555615260613,-0.8802256851155292,0.7149919398173026,0.2850080601826974
2019-07-01,-0.867794789148536,-0.8723072790760139,-0.8716626376578027,-0.8803652968036529,-0.8798818157399946,0.7147998925597636,0.28520010744023633
2019-07-02,-0.868361642657493,-0.8730380563319717,-0.872231778112234,-0.8809933347667168,-0.8805633197161901,0.714362502687594,0.28563749731240595
2019-07-03,-0.8707435344827585,-0.8757543103448274,-0.8746228448275861,-0.8835668103448275,-0.8832435344827585,0.7149784482758621,0.2850215517241379
2019-07-05,-0.8706966219492485,-0.875653251441194,-0.8746295996982922,-0.8835192069392813,-0.8831959484941544,0.7150476806206563,0.2849523193793438
2019-07-08,-0.8706966219492485,-0.875653251441194,-0.874575723290771,-0.8835192069392813,-0.8831959484941544,0.7150476806206563,0.2849523193793438
2019-07-09,-0.870985126104764,-0.8758892002586764,-0.8749191636128476,-0.883811166199612,-0.8835417115757707,0.7148631170510885,0.2851368829489114
2019-07-10,-0.8719525350593311,-0.8766990291262134,-0.8758360302049621,-0.8847896440129449,-0.8844660194174756,0.7152642934196333,0.28473570658036673
2019-07-11,-0.8729687415645414,-0.8776116179884468,-0.8768558008961831,-0.8858176321330238,-0.8854397235868919,0.7153268908924041,0.28467310910759597
2019-07-12,-0.8739800054039449,-0.8786273980005405,-0.8779248851661713,-0.8868954336665765,-0.8865171575249933,0.7156444204269117,0.2843555795730884
2019-07-15,-0.8747566515249837,-0.8795695435864157,-0.8788124594419208,-0.8875730045425049,-0.88703223015358,0.7161475232532987,0.2838524767467013
2019-07-16,-0.8785543737790319,-0.8831669199044931,-0.8827870631647492,-0.8913609724332537,-0.890601258953766,0.717440850879097,0.28255914912090296
2019-07-17,-0.879092241706933,-0.8837613334057223,-0.8832727075302675,-0.8919050979966339,-0.8911450133014821,0.7177371192790054,0.2822628807209946
2019-07-18,-0.8790510830030942,-0.8836653819010911,-0.8831768090765973,-0.8917539764399326,-0.8909939742684978,0.7174963357038163,0.2825036642961837
2019-07-19,-0.8785198849763985,-0.8830774239053767,-0.8825891161629863,-0.89110737344691,-0.8903477836254137,0.717378329987521,0.28262167001247895
2019-07-22,-0.8791530944625409,-0.8836590662323562,-0.8832247557003259,-0.8918023887079263,-0.8910423452768731,0.7175895765472313,0.28241042345276873
2019-07-23,-0.8784656285605774,-0.8830774239053769,-0.8825891161629864,-0.8911073734469102,-0.890402040041235,0.7174325864033422,0.2825674135966579
2019-07-24,-0.8732386762403498,-0.8777195918587701,-0.8773416833126383,-0.885601684392377,-0.8847918803649517,0.7153808778275657,0.2846191221724343
2019-07-25,-0.8766247833622185,-0.8810116984402082,-0.8808492201039864,-0.8891356152513,-0.8882690641247835,0.7161503466204506,0.2838496533795494
2019-07-26,-0.8720880069025021,-0.8763481449525451,-0.8762402933563416,-0.8843830888697152,-0.8835202761000862,0.7142471958584987,0.2857528041415013
2019-07-29,-0.8711676275661403,-0.8752626757907215,-0.8754243224311654,-0.8835605366668462,-0.8828061856781078,0.7143703863354707,0.2856296136645293
2019-07-30,-0.8693851202323956,-0.8735273548872989,-0.8736887406530744,-0.8818118241971059,-0.8811124858787455,0.7145085803432137,0.28549141965678626
2019-07-31,-0.870616751952599,-0.8751413950983034,-0.8750336654995962,-0.883167250201993,-0.882467007810396,0.7154322650148128,0.2845677349851872
2019-08-01,-0.8800065213847073,-0.8849519047877833,-0.8844628009347318,-0.8929406010542905,-0.8921254279658714,0.7189826639856529,0.28101733601434703
2019-08-02,-0.8930340046219876,-0.8983712996588534,-0.8979311103774624,-0.9068449433256301,-0.9061296357433697,0.7225707054033235,0.2774292945966766
2019-08-05,-0.8925310746892531,-0.897921020789792,-0.8974260257397426,-0.9064459355406446,-0.905730942690573,0.7224727752722473,0.2775272247277527
2019-08-06,-0.8981476361625657,-0.9038982582250485,-0.9032347249101466,-0.9123030135471386,-0.9118606580038707,0.7182748133812552,0.28172518661874485
2019-08-07,-0.9177881637479586,-0.9243763725434989,-0.9230812545751448,-0.9329354130300128,-0.9327664845993578,0.7234641590179627,0.27653584098203726
2019-08-08,-0.9200473960390454,-0.9266489871917846,-0.9254076623596456,-0.9352254133047453,-0.9350561417367264,0.7240873441290978,0.2759126558709022
2019-08-09,-0.921781394823104,-0.9283938058098791,-0.9272069628122529,-0.9370973211258055,-0.9371538374590257,0.7234090652198486,0.27659093478015145
2019-08-12,-0.9221550115891232,-0.9285996947255356,-0.9276951777941094,-0.9374187348069422,-0.9373056701905139,0.7229916897506926,0.2770083102493075
2019-08-13,-0.9207361824648563,-0.9269463106193191,-0.9262123863828826,-0.9358663128775475,-0.9358098571670523,0.7206571444701632,0.27934285552983684
2019-08-14,-0.9222548908741378,-0.9288702928870294,-0.927909080628746,-0.9375777451091258,-0.93752120321158,0.7194391043763428,0.28056089562365716
2019-08-15,-0.9288070055726148,-0.9355168884339816,-0.9346070738087116,-0.9439895371318094,-0.9434209029910157,0.7156260661890139,0.284373933810986
2019-08-16,-0.9286973332575197,-0.9354636947745493,-0.9345539318815033,-0.9438790015352247,-0.9434241200887018,0.715699095923125,0.2843009040768749
2019-08-19,-0.9305239179954441,-0.9369589977220957,-0.9364464692482916,-0.9457858769931663,-0.9451025056947607,0.7148633257403189,0.2851366742596811
