Date,IWF,IWM,MTUM,SPY,VIOT,VLUE,VXX
2019-05-24,-0.0,-1.369087751557871,-0.33363979977525793,-3.912044131167637,1.0,-3.6007763816528757,0.0
2019-05-28,-0.0,-1.3982063704772705,-0.31955468508401197,-3.956087001340068,1.0,-3.6343675909700033,0.0
2019-05-29,-0.0,-1.4161018689669338,-0.32337235571986034,-3.947730540151982,1.0,-3.5818443212158555,0.0
2019-05-30,-0.0,-1.4058968563797,-0.3240189028148757,-3.9467844668173417,1.0,-3.596465995479762,0.0
2019-05-31,-0.0,-1.4098192276088741,-0.32128184059161874,-3.942584223500411,1.0,-3.5975760065735414,0.0
2019-06-03,-0.0,-1.414161996943454,-0.3821701477330616,-3.9147223637289863,1.0,-3.4774325012735607,0.0
2019-06-04,-0.0,-1.410332178520481,-0.40207866313429796,-3.9281638475647034,1.0,-3.448950478907683,0.0
2019-06-05,-0.0,-1.3623043954948668,-0.45589554470248184,-3.91248878700289,1.0,-3.236419814611781,0.0
2019-06-06,-0.0,-1.364632082047197,-0.4446878422782037,-3.907597331474659,1.0,-3.240266852534103,0.0
2019-06-07,-0.0,-1.4196482110733561,-0.42904257445532684,-3.9050569658205077,1.0,-3.2401559064561263,0.0
2019-06-10,-0.0,-1.4244625796178345,-0.4086385350318471,-3.8786823248407645,1.0,-3.2403463375796178,0.0
2019-06-11,-0.0,-1.4218406867638251,-0.4339189458973847,-3.8978838091435413,1.0,-3.2283888999800356,0.0
2019-06-12,-0.0,-1.4241788958770092,-0.4373564939602676,-3.8961764999500854,1.0,-3.2253169611660177,0.0
2019-06-13,-0.0,-1.4210631494804158,-0.43425259792166265,-3.9017785771382894,1.0,-3.2349120703437246,0.0
2019-06-14,-0.0,-1.4037291853624487,-0.44690397846245883,-3.9035796191045966,1.0,-3.216970784724299,0.0
2019-06-17,-0.0,-1.3966118584952667,-0.4504235176880917,-3.9058295964125564,1.0,-3.2122571001494773,0.0
2019-06-18,-0.0,-1.3804770935223074,-0.4586286056492664,-3.9142629004890708,1.0,-3.2277672422397448,0.0
2019-06-19,-0.0,-1.3742684257514135,-0.48090467215554017,-3.8952484872532485,1.0,-3.169229243130642,0.0
2019-06-20,-0.0,-1.3731402499504066,-0.4727236659392977,-3.9005157706804203,1.0,-3.1722872445943264,0.0
2019-06-21,-0.0,-1.3758900316455696,-0.4638053797468354,-3.8830102848101267,1.0,-3.1664359177215187,0.0
2019-06-24,-0.0,-1.3659284160569507,-0.45758354755784064,-3.8909432469843783,1.0,-3.17292861380265,0.0
2019-06-25,-0.0,-1.3660272889064664,-0.4578801661063872,-3.8905477555863164,1.0,-3.1728297409531345,0.0
2019-06-26,-0.0,-1.362640615748964,-0.4423722123544504,-3.881981448588909,1.0,-3.1808762581409122,0.0
2019-06-27,-0.0,-1.378132118451025,-0.4675646231553927,-3.9056155293651575,1.0,-3.152520550658611,0.0
2019-06-28,-0.0,-1.320340324495449,-0.48595172140878506,-3.933913731697665,1.0,-3.153047091412742,0.0
2019-07-01,-0.0,-1.2963767400533124,-0.5019251653667687,-3.9493533418896236,1.0,-3.1250863856254316,0.0
2019-07-02,-0.0,-1.2903544278803436,-0.48988054102083123,-3.963175041958732,1.0,-3.1292328956461644,0.0
2019-07-03,-0.0,-1.2794582839066824,-0.5016805061289047,-3.974298141557928,1.0,-3.1299920917358643,0.0
2019-07-05,-0.0,-1.2777996845425867,-0.4905362776025236,-3.9616522082018926,1.0,-3.1280559936908516,0.0
2019-07-08,-0.0,-1.2802641955835963,-0.48964905362776023,-3.9598777602523656,1.0,-3.128154574132492,0.0
2019-07-09,-0.0,-1.2623952686052242,-0.49176934450468207,-3.963923114834894,1.0,-3.1388861508132084,0.0
2019-07-10,-0.0,-1.2624679676719892,-0.4920165582495565,-3.9623496944608716,1.0,-3.1393652671003354,0.0
2019-07-11,-0.0,-1.2752447829097022,-0.49075264563346843,-3.9704282464642464,1.0,-3.1537928988230637,0.0
2019-07-12,-0.0,-1.2969306930693068,-0.4915841584158416,-3.9692079207920794,1.0,-3.143366336633663,0.0
2019-07-15,-0.0,-1.2921237276410713,-0.49105642850083997,-3.9713410416049015,1.0,-3.127779424844352,0.0
2019-07-16,-0.0,-1.2927166716078664,-0.49234114042889615,-3.969759857693448,1.0,-3.1274829528609542,0.0
2019-07-17,-0.0,-1.296029237455551,-0.49012248123271435,-3.965626234689846,1.0,-3.1256420387198736,0.0
2019-07-18,-0.0,-1.298852848101266,-0.5081091772151899,-3.9690466772151898,1.0,-3.1133306962025316,0.0
2019-07-19,-0.0,-1.30213480925084,-0.5034591816564538,-3.9739078869341764,1.0,-3.103775449693615,0.0
2019-07-22,-0.0,-1.2979059660213355,-0.49288818648755434,-3.9675029632556305,1.0,-3.119221651521138,0.0
2019-07-23,-0.0,-1.3009382716049382,-0.4910617283950617,-3.9648395061728396,1.0,-3.119802469135802,0.0
2019-07-24,-0.0,-1.301173917332544,-0.5178060570188419,-3.952451415606195,1.0,-3.0934201440268327,0.0
2019-07-25,-0.0,-1.2706530291109364,-0.5270456333595593,-3.9649881982690793,1.0,-3.0720889063729344,0.0
2019-07-26,-0.0,-1.2603439803439804,-0.518918918918919,-3.9756265356265357,1.0,-3.073218673218673,0.0
2019-07-29,-0.0,-1.236795601806401,-0.518849401138818,-3.9707441586491257,1.0,-3.0910072648733555,0.0
2019-07-30,-0.0,-1.230882497300481,-0.5198782762344164,-3.970845194856189,1.0,-3.0948267399626976,0.0
2019-07-31,-0.0,-1.2784610843254944,-0.51352946964479,-3.966840499852406,1.0,-3.0807832332972547,0.0
2019-08-01,-0.0,-1.3101383845323389,-0.4661890273824713,-3.98086171361272,1.0,-3.0574148591618417,0.0
2019-08-02,-0.0,-1.2827000097684869,-0.4764091042297548,-3.9800722868027743,1.0,-3.0292077757155416,0.0
2019-08-05,-0.0,-1.271472241396312,-0.46701508726950003,-4.062518489300858,1.0,-3.0600532491864705,0.0
2019-08-06,-0.0,-1.2525030990750452,-0.41928101458949174,-3.878134833603509,1.0,-2.9856012205587867,0.0
2019-08-07,-0.0,-1.2751116601729544,-0.3682409959137128,-3.854414140454243,1.0,-3.005226646393614,0.0
2019-08-08,-0.0,-1.2757013789824063,-0.3651925820256776,-3.8583927722301476,1.0,-3.01093675701379,0.0
2019-08-09,-0.0,-1.2253057384760113,-0.33396048918156157,-3.808372530573848,1.0,-3.0397930385700844,0.0
2019-08-12,-0.0,-1.2069579894973743,-0.35240060015003755,-3.817048012003001,1.0,-3.001031507876969,0.0
2019-08-13,-0.0,-1.195583005801984,-0.33136814523675834,-3.8318360471645145,1.0,-2.999344937301142,0.0
2019-08-14,-0.0,-1.2342916003371103,-0.3291506695383463,-3.8070044011611577,1.0,-2.9937260043075193,0.0
2019-08-15,-0.0,-1.374686232863487,-0.46949217995752074,-3.9046147905000965,1.0,-2.905580227843213,0.0
2019-08-16,-0.0,-1.3730564944471269,-0.4729116368903911,-3.9069048768710766,1.0,-2.9042008691453405,0.0
2019-08-19,-0.0,-1.3286900104951818,-0.4675126419234806,-3.8858887510733706,1.0,-2.8589829214769584,0.0
2019-08-20,-0.0,-1.3435056265496854,-0.4886515353805074,-3.87802784665268,1.0,-2.8264352469959944,0.0
2019-08-21,-0.0,-1.3578244274809161,-0.5028625954198472,-3.8789122137404575,1.0,-2.802385496183206,0.0
2019-08-22,-0.0,-1.3607166682550271,-0.4981416182216716,-3.888115886781664,1.0,-2.7830934908986946,0.0
2019-08-23,-0.0,-1.3653974615898465,-0.49976142761713904,-3.8977001622292207,1.0,-2.780036263002195,0.0
2019-08-26,-0.0,-1.2973479523943399,-0.49114422265954455,-3.8705838253209635,1.0,-2.712116952488052,0.0
2019-08-27,-0.0,-1.2882512384334985,-0.47499766333302174,-3.858211047761473,1.0,-2.7252079633610617,0.0
2019-08-28,-0.0,-1.2428785607196402,-0.5201461769115442,-3.893928035982009,1.0,-2.7133620689655173,0.0
2019-08-29,-0.0,-1.216540642722117,-0.5696597353497164,-3.960775047258979,1.0,-2.704820415879017,0.0
2019-08-30,-0.0,-1.1804652915136102,-0.5871715173777903,-3.97409814448526,1.0,-2.677215786003579,0.0
2019-09-03,-0.0,-1.1889496511408635,-0.593249104280596,-3.9852913445219684,1.0,-2.6612294927399587,0.0
2019-09-04,-0.0,-1.1839449108574664,-0.5834355249504765,-4.0022639373644,1.0,-2.663427978492595,0.0
2019-09-05,-0.0,-1.225438431076749,-0.5796718838393362,-4.018951536865925,1.0,-2.604469168395248,0.0
2019-09-06,-0.0,-1.1969158878504673,-0.6045794392523365,-4.012429906542056,1.0,-2.5318691588785045,0.0
2019-09-09,-0.0,-1.216259248852674,-0.6112203802566264,-4.0184508757141515,1.0,-2.519902594361712,0.0
2019-09-10,-0.0,-1.1678935447338619,-0.7662325405813515,-4.0777651944129865,1.0,-2.4256323140807856,0.0
2019-09-11,-0.0,-1.1928693343447752,-0.7191352171439409,-4.092736582590556,1.0,-2.4776218471458376,0.0
2019-09-12,-0.0,-1.0709280303030302,-0.7732007575757576,-4.119981060606061,1.0,-2.505492424242424,0.0
2019-09-13,-0.0,-1.0808203783480053,-0.7639070987076232,-4.056096647312231,1.0,-2.4641318598988575,0.0
2019-09-16,-0.0,-1.0834347785373162,-0.7624309392265194,-4.054124918063489,1.0,-2.4640883977900554,0.0
2019-09-17,-0.0,-1.0906876522390856,-0.7590406595465616,-4.061083005433764,1.0,-2.4576541127974516,0.0
2019-09-18,-0.0,-1.0653411742742462,-0.730701017455428,-4.054046485578269,1.0,-2.484458134976197,0.0
2019-09-19,-0.0,-1.0433730454207,-0.734270290394639,-4.067665673864482,1.0,-2.4622114668652273,0.0
2019-09-20,-0.0,-1.059509374125548,-0.7630818020707023,-4.045424867083295,1.0,-2.4594720641731183,0.0
2019-09-23,-0.0,-1.0659566517189836,-0.773916292974589,-4.035407324364724,1.0,-2.4670216741405087,0.0
2019-09-24,-0.0,-1.0728061271569624,-0.8131401679431578,-3.9399280243609858,1.0,-2.401679431577005,0.0
2019-09-25,-0.0,-1.034823142308747,-0.8240563019833654,-3.925052554611096,1.0,-2.3560003655972945,0.0
2019-09-26,-0.0,-0.9483405212825802,-1.1297581098818674,-4.014719669979374,1.0,-2.282767672979561,0.0
2019-09-27,-0.0,-0.8936372269705603,-1.147008547008547,-4.093447293447293,1.0,-2.3624881291547957,0.0
2019-09-30,-0.0,-0.7676642126398318,-1.2505975714695476,-4.127928100200784,1.0,-2.4150492398890906,0.0
2019-10-01,-0.0,-0.7284647779479325,-1.2875191424196017,-4.127775650842266,1.0,-2.4274502297090352,0.0
2019-10-02,-0.0,-0.7878291059890057,-1.423184492236474,-4.117369080914263,1.0,-2.3156524254990836,0.0
2019-10-03,-0.0,-0.9103652140745685,-1.3775150185944502,-4.056355487746734,1.0,-2.19137980356632,0.0
2019-10-04,-0.0,-0.9607279693486589,-1.4259578544061302,-4.008524904214559,1.0,-2.1834291187739465,0.0
2019-10-07,-0.0,-0.9952743755424823,-1.4054392901919182,-4.025749831227698,1.0,-2.217668048992188,0.0
2019-10-08,-0.0,-0.9969242599000385,-1.3663975394079202,-4.033929257977701,1.0,-2.214436755094195,0.0
2019-10-09,-0.0,-1.0068460587620043,-1.3330797756014072,-4.011600266235619,1.0,-2.156793762479795,0.0
2019-10-10,-0.0,-1.1140730972117558,-1.4478146194423511,-3.71354559155991,1.0,-2.1443104747550867,0.0
2019-10-11,-0.0,-1.1339640491958372,-1.5885525070955535,-3.592242194891201,1.0,-2.1459791863765374,0.0
2019-10-14,-0.0,-1.0433634992458523,-1.687971342383107,-3.6284879336349922,1.0,-2.067024886877828,0.0
2019-10-15,-0.0,-1.0459824379189877,-1.725616089132282,-3.6283637050325748,1.0,-2.042016806722689,0.0
2019-10-16,-0.0,-1.0917814726840855,-1.775391923990499,-3.618432304038005,1.0,-2.0155819477434678,0.0
2019-10-17,-0.0,-1.0394309719304946,-1.857265610082108,-3.621157151040672,1.0,-2.029692572083254,0.0
2019-10-18,-0.0,-1.0891860688858956,-1.9095632095439674,-3.574850875505099,1.0,-2.0472387916105443,0.0
2019-10-21,-0.0,-1.0272876289653843,-1.9165943496287727,-3.5782470350014464,1.0,-2.1200462829042523,0.0
2019-10-22,-0.0,-0.977726128220027,-1.9485764090644973,-3.6060429982568274,1.0,-2.151946542707728,0.0
2019-10-23,-0.0,-0.9824254782017673,-1.9080493251772017,-3.6204485872414796,1.0,-2.1987571608894068,0.0
2019-10-24,-0.0,-0.9502604934630886,-2.077656541826403,-3.621842131131426,1.0,-2.1800845375012288,0.0
2019-10-25,-0.0,-0.9506536911432223,-2.075788852845768,-3.622431927651627,1.0,-2.181067531701563,0.0
2019-10-28,-0.0,-1.023767082590612,-2.130322836205189,-3.629827688651218,1.0,-2.1190334719746486,0.0
2019-10-29,-0.0,-1.0303733602421798,-2.283854692230071,-3.6279515640766906,1.0,-2.1486377396569125,0.0
2019-10-30,-0.0,-1.0316915623738394,-2.28391199031086,-3.6273718207509082,1.0,-2.149777957206298,0.0
2019-10-31,-0.0,-1.010821643286573,-2.276553106212425,-3.5505010020040078,1.0,-2.1821643286573145,0.0
2019-11-01,-0.0,-1.0433907178093225,-2.3159166414980366,-3.568106312292359,1.0,-2.140038256317326,0.0
2019-11-04,-0.0,-1.0067370537958773,-2.3679235796882856,-3.578582202111614,1.0,-2.1021618903971846,0.0
2019-11-05,-0.0,-1.0707657795452228,-2.671663097787295,-3.4895482818395025,1.0,-1.964821046191496,0.0
2019-11-06,-0.0,-1.056404958677686,-2.6801652892561987,-3.5054752066115706,1.0,-2.0884297520661157,0.0
2019-11-07,-0.0,-1.035224438902743,-2.7173732335827094,-3.5304447215295096,1.0,-2.1075436408977555,0.0
2019-11-08,-0.0,-0.9929438621977794,-2.7189996886998027,-3.5382380408840928,1.0,-2.1265954135104286,0.0
2019-11-11,-0.0,-0.9215107400997659,-2.760969154026265,-3.409345413824697,1.0,-2.0883640435712105,0.0
2019-11-12,-0.0,-0.9168210829730286,-2.8153180975911054,-3.448836730492073,1.0,-2.1133415688696724,0.0
2019-11-13,-0.0,-0.9455874673629242,-3.0686161879895564,-3.3649086161879893,1.0,-2.064751958224543,0.0
2019-11-14,-0.0,-0.9520719966513186,-3.0564043532858935,-3.3707618250313938,1.0,-2.0853913771452492,0.0
2019-11-15,-0.0,-0.9397878535773712,-3.074251247920133,-3.3173876871880204,1.0,-2.067803660565724,0.0
2019-11-18,-0.0,-0.9150933663468482,-3.0576704838543276,-3.3050655111936447,1.0,-2.0387908800165064,0.0
2019-11-19,-0.0,-1.106783511846803,-3.144650005409499,-3.4203180785459266,1.0,-2.1473547549496916,0.0
2019-11-20,-0.0,-1.1077600085864547,-3.0926263818825803,-3.3946549318450145,1.0,-2.138027261994204,0.0
2019-11-21,-0.0,-1.053116769095698,-3.2857769973661104,-3.3903643546971023,1.0,-2.2452809482001754,0.0
2019-11-22,-0.0,-1.0459127766820076,-3.260574183651107,-3.389765505150121,1.0,-2.2613412228796848,0.0
2019-11-25,-0.0,-1.059240905507377,-3.387318391710779,-3.5069264556819464,1.0,-2.309043811240005,0.0
2019-11-26,-0.0,-0.9950500618742266,-3.399032512093599,-3.526943413207335,1.0,-2.32883338958263,0.0
2019-11-27,-0.0,-1.0067537145429988,-3.3820351193156237,-3.5242008104457447,1.0,-2.343201260693381,0.0
2019-11-29,-0.0,-1.0025316455696203,-3.5455696202531644,-3.6345224395857305,1.0,-2.323935558112773,0.0
2019-12-02,-0.048415596654494054,-1.038991636235128,-3.713040405230298,-3.657910236777006,1.0,-2.321592649310873,0.0
2019-12-03,-0.004113775270333803,-1.0259755524212506,-3.692054536906441,-3.6807710390220967,1.0,-2.3507287259050305,0.0
2019-12-04,-0.03078556263269639,-1.0895258315640481,-3.676456711488559,-3.6601792875678227,1.0,-2.3382873319179054,0.0
2019-12-05,-0.05658129839189994,-1.0483621203097082,-3.757117331745087,-3.612745681953544,1.0,-2.4371649791542587,0.0
2019-12-06,-0.2120702091849002,-1.1711949987977879,-3.741283962490983,-3.60471267131522,1.0,-2.292858860302957,0.0
2019-12-09,-0.16458513663905033,-1.0399406454804005,-3.962903425250402,-3.781130208977371,1.0,-2.416965500185483,0.0
2019-12-10,-0.44165876134977644,-1.03076297601301,-4.62433934137417,-4.155712156118716,1.0,-2.29949857704296,0.0
2019-12-11,-0.46201844818231147,-1.0039338035811178,-4.638497015735214,-4.1477211068909385,1.0,-2.3126695604991863,0.0
2019-12-12,-0.46697409466974094,-1.0006781500067814,-4.63488403634884,-4.147565441475654,1.0,-2.312627153126271,0.0
2019-12-13,-0.4844281245750034,-1.006527947776418,-4.745410036719707,-4.124575003399973,1.0,-2.238814089487284,0.0
2019-12-16,-0.4643053267435475,-1.0234761120263591,-4.779516749038989,-4.167215815485997,1.0,-2.294206479956068,0.0
2019-12-17,-0.7463623395149787,-0.9079885877318117,-5.025392296718973,-4.314122681883025,1.0,-2.271469329529244,0.0
2019-12-18,-1.0241754961945977,-0.9864199373227878,-5.182211610207432,-4.380987912251903,1.0,-2.349500074615729,0.0
2019-12-19,-1.0107079119571685,-1.0685603807257584,-5.162552052349792,-4.295806067816776,1.0,-2.3346222486615114,0.0
2019-12-20,-0.9513202537247382,-1.0334857648620739,-5.133795545065643,-4.301666912523971,1.0,-2.331169789054433,0.0
2019-12-23,-0.9305953062392675,-1.0862907842014884,-4.936462507155123,-4.135947338294219,1.0,-2.220950200343446,0.0
2019-12-24,-0.9460777283808978,-1.0932166929585545,-4.92470959414886,-4.154883120608059,1.0,-2.2219991395382186,0.0
2019-12-26,-0.9148754448398575,-1.0794306049822062,-4.887829181494662,-4.111459074733095,1.0,-2.2412811387900353,0.0
2019-12-27,-0.9138053853825331,-1.113976349907394,-4.911525858384385,-4.086194614617467,1.0,-2.2215415301324977,0.0
2019-12-30,-0.9825439977106882,-1.1071684074974961,-4.980827013878953,-4.109743883245099,1.0,-2.1279152954643012,0.0
2019-12-31,-0.9544415881176807,-1.1263924592973436,-4.982005141388175,-4.102113681805198,1.0,-2.1165381319622965,0.0
2020-01-02,-0.9598968776854769,-1.1403609281008307,-4.997135491263249,-4.109137782870238,1.0,-2.1161558292752796,0.0
2020-01-03,-0.9261274158911954,-1.126843235504653,-4.994989262705798,-4.104652827487474,1.0,-2.163779527559055,0.0
2020-01-06,-0.9895175186674325,-1.1697300402067778,-4.984204480183803,-4.066197587593337,1.0,-2.149770246984492,0.0
2020-01-07,-0.981786892298867,-1.1626272766384627,-4.984224867345476,-4.0623834791338025,1.0,-2.1498637602179835,0.0
2020-01-08,-0.9783729590375251,-1.1548266972214265,-4.982096820395302,-4.055428244056145,1.0,-2.1518189630478375,0.0
2020-01-09,-0.9961167841219618,-1.185099956853157,-4.980296274989214,-4.052495325758666,1.0,-2.168416510858622,0.0
2020-01-10,-1.0331547705226583,-1.2002316490516867,-5.00521210366295,-4.057188359635152,1.0,-2.1821340668886635,0.0
2020-01-13,-1.051415366839977,-1.199306759098787,-5.003610629693819,-4.030329289428076,1.0,-2.1577123050259965,0.0
2020-01-14,-1.201195509549497,-1.1450648782621373,-5.100597754774749,-4.057296982067356,1.0,-2.0752296253098117,0.0
2020-01-15,-1.2208039906103287,-1.1644659624413145,-5.131161971830986,-4.069982394366197,1.0,-2.0849471830985915,0.0
2020-01-16,-1.2207868467410452,-1.1445977686435702,-5.109659424544921,-4.080005871990605,1.0,-2.1249266001174396,0.0
2020-01-17,-1.2418550044027001,-1.1247431758144995,-5.094071030231874,-4.092016436747872,1.0,-2.122982095685354,0.0
2020-01-21,-1.2443890274314215,-1.128208889540854,-5.085521490391669,-4.090509021563737,1.0,-2.1202875165028607,0.0
2020-01-22,-1.2424820302185713,-1.1216077453425262,-5.09505647645592,-4.088748716444184,1.0,-2.1213143611559335,0.0
2020-01-23,-1.2861139743778531,-1.0965984391105874,-5.053453099690767,-4.108231482844942,1.0,-2.180974819614195,0.0
2020-01-24,-1.2855036130364255,-1.1038194956496092,-5.066951777024038,-4.117534286978322,1.0,-2.1731308066656836,0.0
2020-01-27,-1.2481568858743732,-1.0610439398407547,-5.123562370982011,-4.105426127985845,1.0,-2.2067236803302857,0.0
2020-01-28,-1.1540246555474982,-1.122407541696882,-5.113850616388688,-4.027556200145033,1.0,-2.0854242204496014,0.0
2020-01-29,-1.1127709431751613,-1.1548037492677212,-5.208406561218513,-4.066490919742239,1.0,-2.103104862331576,0.0
2020-01-30,-1.153846153846154,-1.1348347470020475,-5.1811933313834455,-4.089061128985084,1.0,-2.0652237496343964,0.0
2020-01-31,-1.1363298109837774,-1.21163863670189,-5.257478791486829,-4.1619288584610805,1.0,-2.115791040333383,0.0
2020-02-03,-1.123367198838897,-1.141944847605225,-5.136719883889695,-4.055732946298984,1.0,-2.056023222060958,0.0
2020-02-04,-1.0896273917421953,-1.090778305279816,-5.0880448856279665,-4.0323694432455754,1.0,-2.085455330168321,0.0
2020-02-05,-0.9902569895509744,-1.0937588251906243,-5.032476701496753,-3.981784806551822,1.0,-2.022168878847783,0.0
2020-02-06,-1.0193324061196105,-1.0403337969401947,-5.056050069541029,-3.8969401947148814,1.0,-1.895549374130737,0.0
2020-02-07,-1.0222991689750693,-1.0422437673130194,-5.015650969529086,-3.8761772853185597,1.0,-1.89404432132964,0.0
2020-02-10,-1.0164158686730507,-1.0325581395348837,-4.947469220246238,-3.823939808481532,1.0,-1.8593707250342,0.0
2020-02-11,-0.9787468948385316,-1.0342257797405467,-4.988407397184654,-3.868065139387248,1.0,-1.9311344189897874,0.0
2020-02-12,-0.9816035145524437,-1.030752333882482,-4.930944535969247,-3.8418451400329485,1.0,-1.9435749588138385,0.0
2020-02-13,-0.9816136114160264,-1.0521405049396269,-4.924945115257959,-3.8474204171240394,1.0,-1.9152030735455545,0.0
2020-02-14,-0.9997237187456832,-1.057742782152231,-4.949578671087167,-3.861306810332919,1.0,-1.9457107335267303,0.0
2020-02-18,-0.9872024219072519,-1.067565707995046,-4.911930645383239,-3.8340443098940415,1.0,-1.9602311820558689,0.0
2020-02-19,-0.9412479740680714,-0.9968935710426797,-4.851701782820097,-3.8105078336034577,1.0,-1.9059967585089141,0.0
2020-02-20,-0.9703869439326138,-0.9748618057383521,-4.663200842326928,-3.70018425901553,1.0,-1.8527244011581994,0.0
2020-02-21,-0.9442472057856672,-0.9885601577909269,-4.668507560815253,-3.697698882314267,1.0,-1.850230111768573,0.0
2020-02-24,-0.8952707153207746,-1.0366223159004082,-4.686602555658016,-3.713344750362271,1.0,-1.8416545909629825,0.0
2020-02-25,-0.7752143978741394,-1.1083464186495953,-4.337480372025606,-3.238917743688851,1.0,-1.618915327938157,0.0
2020-02-26,-0.7930252000477727,-1.0091962259644094,-4.372745730323659,-3.2809029021855967,1.0,-1.4872805446076676,0.0
2020-02-27,-0.8320256776034236,-0.9888254873989539,-4.327151688064669,-3.276866381359962,1.0,-1.462791250594389,0.0
2020-02-28,-0.6726646673331113,-1.2452515828057316,-3.9601244029767857,-2.8772631345107187,1.0,-1.3521048539375764,0.0
2020-03-02,-0.5479057322218792,-1.0867551713491819,-3.721107337655655,-2.701245240300504,1.0,-1.2342286714006379,0.0
2020-03-03,-0.4452442652845762,-1.3228716767444093,-3.2410020155485166,-2.4585852768979746,1.0,-1.1301468471062481,0.0
2020-03-04,-0.3182406209573092,-1.4233967843282205,-3.257346146738126,-2.321751986693772,1.0,-0.9196082055072999,0.0
2020-03-05,-0.25780202092461774,-1.7167128677456855,-2.987570419386569,-2.16909594920862,1.0,-0.8109630689439328,0.0
2020-03-06,-0.2843377715487036,-1.9129292221443588,-2.847144358794674,-2.019446391030133,1.0,-0.6957778556412053,0.0
2020-03-09,-0.265804351550454,-1.829878362172349,-2.798355319513449,-1.982096967620353,1.0,-0.6899948603734796,0.0
2020-03-10,-0.8122493372306437,-1.0573040581877509,-2.045680103324043,-1.4665896268098702,1.0,-0.41587927401264363,0.0
2020-03-11,-0.6283748701973001,-1.277777777777778,-2.022196261682243,-1.2904984423676011,1.0,-0.27122274143302183,0.0
2020-03-12,-0.7111716621253406,-1.0531954421600198,-1.8817190983403518,-1.309450086698043,1.0,-0.23718107505573444,0.0
2020-03-13,-0.824718045112782,-0.7448308270676692,-1.4668964076858815,-1.093045112781955,1.0,-0.09189640768588138,0.0
2020-03-16,-0.6453225422518448,-0.9038800285646276,-1.295929540585575,-0.9156391335396334,1.0,-0.0,0.0
2020-03-17,-0.6415621788283659,-0.6224460431654676,-0.8348612538540596,-0.8787667009249743,1.0,-0.1333196300102775,0.0
2020-03-18,-0.6320727893090703,-0.6927576262236484,-0.7020187659937447,-0.8946748446321947,1.0,-0.1403793817783013,0.0
2020-03-19,-0.6569658951046176,-0.5652519156707826,-0.6641918449994044,-0.8985587803231826,1.0,-0.18533370389486642,0.0
2020-03-20,-0.6570554827435561,-0.5709122681599745,-0.6624170936097541,-0.8992414313515231,1.0,-0.18197704436236545,0.0
2020-03-23,-0.6701353169264856,-0.6876236448524174,-0.5479544195616047,-0.8972066154941837,1.0,-0.15367571417266754,0.0
2020-03-24,-0.6812541852129043,-0.6997282073502187,-0.5140820104778036,-0.8791113562059322,1.0,-0.16484815062827432,0.0
2020-03-25,-0.6949335517254217,-0.696534266463165,-0.3438558612217548,-0.8713844321185275,1.0,-0.11592152775192645,0.0
2020-03-26,-0.6940134687651152,-0.6958737954384789,-0.3424489340328161,-0.8702236112661382,1.0,-0.11805633069166946,0.0
2020-03-27,-0.6765077417259177,-0.6779153282563973,-0.30302811563864734,-0.8430721478326777,1.0,-0.10867289854549393,0.0
2020-03-30,-0.6898116220826831,-0.687524953722188,-0.2900439185510508,-0.8566658197524591,1.0,-0.10558600413778085,0.0
2020-03-31,-0.6506346025384101,-0.6884294905600675,-0.29339380515416796,-0.8051541679850929,1.0,-0.0781563126252505,0.0
2020-04-01,-0.6516609312451718,-0.6922536694992627,-0.28471100498630525,-0.8044104220802023,1.0,-0.07841140529531569,0.0
2020-04-02,-0.6608419645840293,-0.600868693618443,-0.23491480120280653,-0.7904109589041096,1.0,-0.0541262946876044,0.0
2020-04-03,-0.6625813992319253,-0.6008014693604942,-0.2333611621305727,-0.7911170479211889,1.0,-0.05156119552512941,0.0
2020-04-06,-0.6603049680275456,-0.5989506476471553,-0.20514838498114446,-0.7717330709952451,1.0,-0.043089030988686675,0.0
2020-04-07,-0.6349886483548108,-0.5665909890320724,-0.18584721644869376,-0.7733827902663639,1.0,-0.036868864515716436,0.0
2020-04-08,-0.6316699209372298,-0.5674274190966998,-0.17710700681796354,-0.7742709900451329,1.0,-0.05047853781889183,0.0
2020-04-09,-0.6209396478674324,-0.5329065059787214,-0.16144117000910146,-0.7564887173210306,1.0,-0.06666038979380472,0.0
2020-04-13,-0.6092222292310604,-0.5728568725162431,-0.15258941525263356,-0.7581845707437078,1.0,-0.06112407746167918,0.0
2020-04-14,-0.5897670313041834,-0.5835881592635793,-0.14870275212004666,-0.758330443554743,1.0,-0.07212887361684689,0.0
2020-04-15,-0.5736254805738755,-0.5923483261963555,-0.13424811677554466,-0.7533835526521426,1.0,-0.07204701028349952,0.0
2020-04-16,-0.5878637000155593,-0.580052901820445,-0.14218142212540844,-0.751859343395052,1.0,-0.049914423525750734,0.0
2020-04-17,-0.5657502484266314,-0.6106477159806076,-0.0945225691830528,-0.7004125387696106,1.0,-0.039928934927278746,0.0
2020-04-20,-0.5631464998797209,-0.6127315371662256,-0.09643372624488813,-0.6960548472456097,1.0,-0.03860957421217224,0.0
