Date,ELP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.3033968090581575,-1.0967061245496654,-0.0,-1.4017498713329901,-1.344879053010808,0.0
2018-11-12,1.0,-0.30698396275219864,-1.0699948266942576,-0.0,-1.4409725814795655,-1.3554061045007761,0.0
2018-11-13,1.0,-0.262380538662033,-1.0543772678489292,-0.0,-1.4444217304645575,-1.3494659375479123,0.0
2018-11-14,1.0,-0.26436605316973416,-1.053680981595092,-0.0,-1.445245398773006,-1.3491820040899798,0.0
2018-11-15,1.0,-0.2654812683077239,-1.0692738578549772,-0.0,-1.467547150418829,-1.3366565599465543,0.0
2018-11-16,1.0,-0.26023541453428867,-1.0537359263050154,-0.0,-1.4625383828045035,-1.3411463664278405,0.0
2018-11-19,1.0,-0.2604646402619998,-1.053474567597994,-0.0,-1.4622863575887832,-1.3409579367516118,0.0
2018-11-20,1.0,-0.18836677673355348,-1.0371856743713488,-0.0,-1.4741173482346965,-1.3803403606807214,0.0
2018-11-21,1.0,-0.1924562371470131,-1.0192105131163165,-0.0,-1.4665195365401011,-1.3375633244720873,0.0
2018-11-23,1.0,-0.19366144294797977,-1.007259800730987,-0.0,-1.468832924448005,-1.3370049566915336,0.0
2018-11-26,1.0,-0.19234234234234232,-1.0138138138138137,-0.0,-1.4654654654654655,-1.3334334334334335,0.0
2018-11-27,1.0,-0.17512437810945275,-1.017810945273632,-0.0,-1.4575124378109452,-1.3247263681592039,0.0
2018-11-28,1.0,-0.2009574303803984,-1.0156997992484686,-0.0,-1.5409481649251042,-1.389869768878365,0.0
2018-11-29,1.0,-0.15633859862292426,-0.9889631429728636,-0.0,-1.5273896314297286,-1.3900870797893883,0.0
2018-11-30,1.0,-0.1554891937034975,-0.9887128612643621,-0.0,-1.528066001923369,-1.3891785190059218,0.0
2018-12-03,1.0,-0.15106566091226648,-0.9919505897838302,-0.0,-1.5296410671796687,-1.389864830658634,0.0
2018-12-04,1.0,-0.14656828060244617,-0.9908521176589508,-0.0,-1.5282017588193673,-1.3885070251693115,0.0
2018-12-06,1.0,-0.12759818066219983,-0.8728908886389201,-0.0,-1.5424267618721572,-1.3477282730962976,0.0
2018-12-07,1.0,-0.1278239608801956,-0.8723716381418094,-0.0,-1.543031784841076,-1.3467481662591687,0.0
2018-12-10,1.0,-0.08414099040455182,-0.870967741935484,-0.0,-1.544529630165389,-1.32219489850041,0.0
2018-12-11,1.0,-0.0750096599690881,-0.8774149922720247,-0.0,-1.543566460587326,-1.3340417310664605,0.0
2018-12-12,1.0,-0.07791203479942001,-0.87791203479942,-0.0,-1.5452875785403577,-1.3321894635089415,0.0
2018-12-13,1.0,-0.07748756819388788,-0.8711437261623134,-0.0,-1.5507652199102013,-1.3284410756529716,0.0
2018-12-14,1.0,-0.08689981644285576,-0.84784078832963,-0.0,-1.5660805719254178,-1.3296299874408268,0.0
2018-12-17,1.0,-0.06002499038831219,-0.8446751249519416,-0.0,-1.5484909650134564,-1.352652825836217,0.0
2018-12-18,1.0,-0.035765379113018594,-0.8238435860753457,-0.0,-1.5478302336671435,-1.3612780162136384,0.0
2018-12-19,1.0,-0.040641099026903264,-0.8230299561152452,-0.0,-1.5458404884564017,-1.360570501812631,0.0
2018-12-20,1.0,-0.04087529010562213,-0.8056173921280727,-0.0,-1.5409937005636336,-1.3489793018519396,0.0
2018-12-21,1.0,-0.030238298680337988,-0.8220829773094086,-0.0,-1.5704927371119342,-1.324171651001614,0.0
2018-12-24,1.0,-0.024564897804334424,-0.8190828472518614,-0.0,-1.5726276853037418,-1.3259828330250867,0.0
2018-12-26,1.0,-0.02363277579402368,-0.83677880097726,-0.0,-1.5343450479233227,-1.3036083442961848,0.0
2018-12-27,1.0,-0.0,-0.7697793326157158,-0.0,-1.4066200215285254,-1.3087100825260136,0.0
2018-12-28,1.0,-0.0,-0.7716500156803011,-0.0,-1.4036557501904037,-1.3047802517808342,0.0
2018-12-31,1.0,-0.0,-0.77950812314873,-0.0,-1.4038237142087786,-1.3045956377344943,0.0
2019-01-02,1.0,-0.0,-0.7772050914306203,-0.0,-1.3992918608820364,-1.3053513804230907,0.0
2019-01-03,1.0,-0.0,-0.7862037871956719,-0.0,-1.3929666366095583,-1.3294409377817855,0.0
2019-01-04,1.0,-0.0,-0.8061546791805794,-0.0,-1.3559245555455282,-1.3501489035285623,0.0
2019-01-07,1.0,-0.0,-0.7615312625339811,-0.0,-1.3646330050358748,-1.3303177503453807,0.0
2019-01-08,1.0,-0.0,-0.7369264319729405,-0.0,-1.3855979349325738,-1.3280519827317638,0.0
2019-01-09,1.0,-0.0,-0.7353202846975089,-0.0,-1.3848754448398577,-1.3282473309608542,0.0
2019-01-10,1.0,-0.0,-0.7343916755602988,-0.0,-1.3849608680184988,-1.3274635361081466,0.0
2019-01-11,1.0,-0.0,-0.7228243900263169,-0.0,-1.3938177438779606,-1.3439047236718855,0.0
2019-01-14,1.0,-0.0,-0.7269587836928735,-0.0,-1.3947616271247252,-1.3631878728080011,0.0
2019-01-15,1.0,-0.0,-0.718838878605932,-0.0,-1.4030969256466976,-1.3925330684844928,0.0
2019-01-16,1.0,-0.0,-0.7218021281412723,-0.0,-1.381842879782658,-1.4243151460267152,0.0
2019-01-17,1.0,-0.0,-0.7136756019990913,-0.0,-1.394593366651522,-1.4351203998182644,0.0
2019-01-18,1.0,-0.0,-0.7232695747901472,-0.0,-1.4021833860832071,-1.461492592082932,0.0
2019-01-22,1.0,-0.0,-0.5429618698529062,-0.0,-1.6158423382681963,-1.6015137811205788,0.0
2019-01-23,1.0,-0.0,-0.4866363853693521,-0.0,-1.6422663160411188,-1.652354769304327,0.0
2019-01-24,1.0,-0.0,-0.48561702943714646,-0.0,-1.655815514430914,-1.6528909770831337,0.0
2019-01-25,1.0,-0.0,-0.2949572309528546,-0.0,-1.8253431470061665,-1.8528446389496718,0.0
2019-01-28,1.0,-0.0,-0.26728524393894043,-0.0,-1.8712960191559413,-1.8499950114736108,0.0
2019-01-29,1.0,-0.0,-0.25058876584657014,-0.0,-1.8794909054467104,-1.8807435987372851,0.0
2019-01-30,1.0,-0.0,-0.24652217741935487,-0.0,-1.8847278225806452,-1.9090221774193548,0.0
2019-01-31,1.0,-0.0,-0.26202640497749,-0.0,-1.8241691537255298,-1.9722798320602966,0.0
2019-02-01,1.0,-0.0,-0.25857439586605196,-0.0,-1.8386949693500176,-1.968792745326511,0.0
2019-02-04,1.0,-0.0,-0.26309125898916236,-0.0,-1.8366251392687125,-1.9645497822343765,0.0
2019-02-05,1.0,-0.0,-0.24163493272404166,-0.0,-1.823051535922823,-2.012795125666413,0.0
2019-02-06,1.0,-0.0,-0.24228402908425278,-0.0,-1.816647175471602,-2.025728377485127,0.0
2019-02-07,1.0,-0.0,-0.26095862351495286,-0.0,-1.8537484637443669,-2.006145022531749,0.0
2019-02-08,1.0,-0.0,-0.26873650663102705,-0.0,-1.8812069497275625,-1.9903875809602138,0.0
2019-02-11,1.0,-0.0,-0.25999484137219503,-0.0,-1.8917204023729688,-2.006912561258705,0.0
2019-02-12,1.0,-0.0,-0.2641939494405305,-0.0,-1.9082573559883962,-2.0078222130128474,0.0
2019-02-13,1.0,-0.0,-0.2921859647308269,-0.0,-1.8936753374360036,-1.9855717019186019,0.0
2019-02-14,1.0,-0.0,-0.2521937795316475,-0.0,-1.943766550703567,-1.996417259463108,0.0
2019-02-15,1.0,-0.0,-0.29096222083072426,-0.0,-1.9370173241494468,-1.9900855771237738,0.0
2019-02-19,1.0,-0.0,-0.25998645903859174,-0.0,-1.963126920472892,-1.9849487005885114,0.0
2019-02-20,1.0,-0.0,-0.2806239565943239,-0.0,-1.9624373956594325,-1.9739670283806343,0.0
2019-02-21,1.0,-0.0,-0.2813690196692231,-0.0,-1.9643136641101893,-1.9716178849063495,0.0
2019-02-22,1.0,-0.0,-0.27941176470588236,-0.0,-1.9675636211931582,-1.9678765123070503,0.0
2019-02-25,1.0,-0.0,-0.2747477931904162,-0.0,-1.9927490542244641,-1.9868116855821776,0.0
2019-02-26,1.0,-0.0,-0.2705154422945834,-0.0,-1.9957002779088668,-1.9773478055686644,0.0
2019-02-27,1.0,-0.0,-0.26383580292161896,-0.0,-2.0140321482800148,-1.957955913922195,0.0
2019-02-28,1.0,-0.0,-0.28476681755974315,-0.0,-2.0362669754711025,-1.9427308137698704,0.0
2019-03-01,1.0,-0.0,-0.2852329560410634,-0.0,-2.0484337983679914,-1.9308765464595945,0.0
2019-03-04,1.0,-0.0,-0.2619387593209582,-0.0,-2.060235866518589,-1.9663123380400864,0.0
2019-03-05,1.0,-0.0,-0.24398388635640836,-0.0,-2.0896851478850844,-1.9668716209053325,0.0
2019-03-06,1.0,-0.0,-0.23505701405462742,-0.0,-2.10612569610183,-1.962450278440732,0.0
2019-03-07,1.0,-0.0,-0.20442047377326564,-0.0,-2.120029610829103,-1.9631450930626055,0.0
2019-03-08,1.0,-0.0,-0.16573516766981944,-0.0,-2.2126504729148753,-1.995647033533964,0.0
2019-03-11,1.0,-0.0,-0.19192701133536078,-0.0,-2.2431849599115288,-2.0943323196018797,0.0
2019-03-12,1.0,-0.0,-0.10158000896458987,-0.0,-2.292021515015688,-2.209211116091439,0.0
2019-03-13,1.0,-0.0,-0.13259919396037917,-0.0,-2.3246863824714765,-2.2191065448146676,0.0
2019-03-14,1.0,-0.0,-0.13495888857385882,-0.0,-2.317096682733201,-2.2185426708250637,0.0
2019-03-15,1.0,-0.0,-0.11777790452289967,-0.0,-2.3363942280271486,-2.2493583528203955,0.0
2019-03-18,1.0,-0.0,-0.16656093200299904,-0.0,-2.341426841224984,-2.259357517734587,0.0
2019-03-19,1.0,-0.0,-0.17304915381505226,-0.0,-2.320972679489401,-2.2819846358227918,0.0
2019-03-20,1.0,-0.0,-0.174796042353758,-0.0,-2.3114621304171727,-2.299832205056992,0.0
2019-03-21,1.0,-0.0,-0.17656249999999998,-0.0,-2.3276041666666667,-2.2828703703703703,0.0
2019-03-22,1.0,-0.0,-0.18264462809917356,-0.0,-2.4420306965761513,-2.278512396694215,0.0
2019-03-25,1.0,-0.0,-0.08560936424145053,-0.0,-2.424202432866651,-2.228081248565527,0.0
2019-03-26,1.0,-0.0,-0.12492018343298311,-0.0,-2.434202124571893,-2.2457189295872757,0.0
2019-03-27,1.0,-0.0,-0.06902899217671422,-0.0,-2.4425333640128852,-2.2408536585365857,0.0
2019-03-28,1.0,-0.0,-0.06019519607270177,-0.0,-2.485068084857694,-2.2988720705978607,0.0
2019-03-29,1.0,-0.0,-0.04516690856313498,-0.0,-2.4730333817126273,-2.287314949201742,0.0
2019-04-01,1.0,-0.0,-0.054917796365734066,-0.0,-2.4417652148831843,-2.2719930775886934,0.0
2019-04-02,1.0,-0.0,-0.08575213084542734,-0.0,-2.472702142363511,-2.200587422252937,0.0
2019-04-03,1.0,-0.0,-0.08605495075168482,-0.0,-2.471631818443638,-2.202292494671966,0.0
2019-04-04,1.0,-0.0,-0.08187168243711054,-0.0,-2.4769789983844914,-2.210766212785599,0.0
2019-04-05,1.0,-0.0,-0.07677620921083084,-0.0,-2.484841471881509,-2.22402221707938,0.0
2019-04-08,1.0,-0.0,-0.07443609022556391,-0.0,-2.4849045691150957,-2.2243493348756505,0.0
2019-04-09,1.0,-0.0,-0.0516738597923714,-0.0,-2.5523154088417126,-2.228216493642832,0.0
2019-04-10,1.0,-0.0,-0.026917039706993776,-0.0,-2.5570606360095343,-2.229695947910005,0.0
2019-04-11,1.0,-0.0,-0.006730490281404119,-0.0,-2.5644328401508556,-2.2309834638816364,0.0
2019-04-12,1.0,-0.0,-0.015105740181268881,-0.0,-2.566639553799675,-2.2281547757378575,0.0
2019-04-15,1.0,-0.0,-0.02783311848119067,-0.0,-2.5665651001992265,-2.265205672096566,0.0
2019-04-16,1.0,-0.0,-0.03704570726283139,-0.0,-2.56428864048692,-2.251068063440042,0.0
2019-04-17,1.0,-0.0,-0.03139643861293346,-0.0,-2.586515932521087,-2.2395735707591378,0.0
2019-04-18,1.0,-0.0,-0.04055083504248462,-0.0,-2.5760914151772636,-2.2433636097275125,0.0
2019-04-22,1.0,-0.0,-0.03600731952068945,-0.0,-2.60025972492769,-2.2665722212384156,0.0
2019-04-23,1.0,-0.0,-0.05207289025181341,-0.0,-2.6066521200684085,-2.2386035265671995,0.0
2019-04-24,1.0,-0.0,-0.04291417165668663,-0.0,-2.5861218738992604,-2.241516966067864,0.0
2019-04-25,1.0,-0.0,-0.015882284246175406,-0.0,-2.5924325586827046,-2.230818638327689,0.0
2019-04-26,1.0,-0.0,-0.0008865772208759381,-0.0,-2.705419942076955,-2.204267391689816,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-2.6907393180072097,-2.2190768867088235,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-2.655042634519259,-2.2255807115554247,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-2.6326446766052354,-2.2365888015025237,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-2.621510673234811,-2.2429040581749944,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-2.609966038177773,-2.245579107623844,0.0
2019-05-06,1.0,-0.0,-0.008360810174281677,-0.0,-2.6247056052755537,-2.2548280734809234,0.0
2019-05-07,1.0,-0.0,-0.023063764525452727,-0.0,-2.6237244145578953,-2.2518728248687547,0.0
2019-05-08,1.0,-0.0,-0.0623439948917397,-0.0,-2.5419399779416034,-2.2006153131711845,0.0
2019-05-09,1.0,-0.0,-0.05846797628734163,-0.0,-2.5574218295943276,-2.1960362664186914,0.0
2019-05-10,1.0,-0.0,-0.06237658264606807,-0.0,-2.557207573469625,-2.188291323034034,0.0
2019-05-13,1.0,-0.0,-0.06189397898159438,-0.0,-2.552923416361842,-2.1913720025547234,0.0
2019-05-14,1.0,-0.0,-0.034591727329157496,-0.0,-2.4916765419558713,-2.11675413351391,0.0
2019-05-15,1.0,-0.0,-0.0441995227815021,-0.0,-2.5518122940574934,-2.0851607771844107,0.0
2019-05-16,1.0,-0.0,-0.046694379591139465,-0.0,-2.5604464438243837,-2.087352656454644,0.0
2019-05-17,1.0,-0.0,-0.029045404971011997,-0.0,-2.541817346880202,-2.169335859020722,0.0
2019-05-20,1.0,-0.0,-0.018580112398210804,-0.0,-2.545016630347517,-2.171005849294644,0.0
2019-05-21,1.0,-0.0,-0.039346315909349734,-0.0,-2.498576471928027,-2.156189500056941,0.0
2019-05-22,1.0,-0.0,-0.017713546645672835,-0.0,-2.473710847438565,-2.1319237473992017,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-2.4848908785674313,-2.1110800223838835,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-2.426243945398503,-2.0779392338177014,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-2.413857472274075,-2.076424728231031,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-2.4600760456273765,-2.0504766628092796,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-2.4386494647268733,-2.0513313203403785,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-2.458706030840147,-2.0288646216320037,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-2.5440520138850626,-1.965893437654967,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-2.548668679659621,-1.941312105407631,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-2.5785891757588852,-1.822674732634763,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-2.5465875370919884,-1.8486646884273,0.0
2019-06-07,1.0,-0.0,-0.010522360015031942,-0.0,-2.5176356901272348,-1.8403929779352555,0.0
2019-06-10,1.0,-0.0,-0.007518393211964986,-0.0,-2.5041082648622526,-1.8587079104237152,0.0
2019-06-11,1.0,-0.0,-0.012582674624939507,-0.0,-2.5158896596225198,-1.848739043931817,0.0
2019-06-12,1.0,-0.0,-0.02369439071566731,-0.0,-2.5105308403180744,-1.8387062110466366,0.0
2019-06-13,1.0,-0.0,-0.01429867150402817,-0.0,-2.485407885610628,-1.835565277703676,0.0
2019-06-14,1.0,-0.0,-0.020375421145515805,-0.0,-2.4837691855179425,-1.843788437884379,0.0
2019-06-17,1.0,-0.0,-0.022967631663283836,-0.0,-2.4693408823843606,-1.8490011750881314,0.0
2019-06-18,1.0,-0.0,-0.023775177645990277,-0.0,-2.4680237217502805,-1.8509376502644657,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-2.485235434956105,-1.8353285448257513,0.0
2019-06-20,1.0,-0.0,-0.013908872901678656,-0.0,-2.4784972022382092,-1.8366107114308552,0.0
2019-06-21,1.0,-0.0,-0.022489874227243658,-0.0,-2.4734598166702195,-1.8334576849285866,0.0
2019-06-24,1.0,-0.0,-0.009240465762204893,-0.0,-2.4586048499091975,-1.8734643734643734,0.0
2019-06-25,1.0,-0.0,-0.014255966682684607,-0.0,-2.4539484222329007,-1.871108975385765,0.0
2019-06-26,1.0,-0.0,-0.014056654195617318,-0.0,-2.452699091394976,-1.877979690005345,0.0
2019-06-27,1.0,-0.0,-0.006524413070217659,-0.0,-2.4698646986469863,-1.871490454034975,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-2.4799146439050412,-1.8548412910109362,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-2.470185676392573,-1.8348541114058357,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-2.4651954267482052,-1.8525392182930074,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-2.4581204767986375,-1.8632928905917412,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-2.451688380749801,-1.866046264291412,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-2.3792220014639756,-1.8492627836452995,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-2.3665988841962564,-1.8474373012148706,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-2.3746278790411033,-1.8481224212670393,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-2.3910994764397904,-1.844502617801047,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-2.382422181532828,-1.849071409887523,0.0
2019-07-15,1.0,-0.0,-0.009009009009009009,-0.0,-2.4079195474544313,-1.8208673790069139,0.0
2019-07-16,1.0,-0.0,-0.0009947123187267683,-0.0,-2.4011831841264852,-1.833150096853568,0.0
2019-07-17,1.0,-0.0,-0.03245604910017685,-0.0,-2.3663788619577657,-1.8024550088421931,0.0
2019-07-18,1.0,-0.0,-0.030833117051648068,-0.0,-2.3705164806644174,-1.789410848689333,0.0
2019-07-19,1.0,-0.0,-0.03601639939799678,-0.0,-2.367014375421662,-1.7866002387254138,0.0
2019-07-22,1.0,-0.0,-0.04030279300443749,-0.0,-2.399843382928739,-1.7804750717828244,0.0
2019-07-23,1.0,-0.0,-0.04611447670775015,-0.0,-2.3970127428452055,-1.7793503237936077,0.0
2019-07-24,1.0,-0.0,-0.047783861969211694,-0.0,-2.373902262630437,-1.744085132761649,0.0
2019-07-25,1.0,-0.0,-0.011928121449963854,-0.0,-2.4234224930290202,-1.728389961788702,0.0
2019-07-26,1.0,-0.0,-0.019065727940798603,-0.0,-2.406701269335526,-1.7132432293540263,0.0
2019-07-29,1.0,-0.0,-0.012598826829890334,-0.0,-2.3729150726855393,-1.7152257077276205,0.0
2019-07-30,1.0,-0.0,-0.027274120230859598,-0.0,-2.367792022064457,-1.7124470095510498,0.0
2019-07-31,1.0,-0.0,-0.07055089084579153,-0.0,-2.3546999795207864,-1.694501331148884,0.0
2019-08-01,1.0,-0.0,-0.10545696312586303,-0.0,-2.3390272592441055,-1.6698204879046694,0.0
2019-08-02,1.0,-0.0,-0.08596266939401687,-0.0,-2.3663513167987724,-1.6614676553311174,0.0
2019-08-05,1.0,-0.0,-0.08198060234813681,-0.0,-2.352730985196529,-1.6698825931597754,0.0
2019-08-06,1.0,-0.0,-0.08877622030022865,-0.0,-2.2367531563773735,-1.6451436524505418,0.0
2019-08-07,1.0,-0.0,-0.15034897246994958,-0.0,-2.1015897634742147,-1.5949495928654516,0.0
2019-08-08,1.0,-0.0,-0.14963149728471684,-0.0,-2.1040535298681147,-1.5950349107835529,0.0
2019-08-09,1.0,-0.0,-0.13079006128557175,-0.0,-2.047745736139484,-1.5722837189415175,0.0
2019-08-12,1.0,-0.0,-0.12460396273703125,-0.0,-2.070128150565092,-1.5340710266231616,0.0
2019-08-13,1.0,-0.0,-0.12457137488844003,-0.0,-2.0579642068673962,-1.514772887406642,0.0
2019-08-14,1.0,-0.0,-0.13698884758364313,-0.0,-2.009526022304833,-1.500325278810409,0.0
2019-08-15,1.0,-0.0,-0.17533378592441726,-0.0,-1.9431093007467752,-1.4074224937768727,0.0
2019-08-16,1.0,-0.0,-0.1888054977846098,-0.0,-1.922506555746451,-1.4098923953341171,0.0
2019-08-19,1.0,-0.0,-0.16095246620714349,-0.0,-1.9137051293527885,-1.4012621967594665,0.0
2019-08-20,1.0,-0.0,-0.16155419222903883,-0.0,-1.9025073352894104,-1.3815684182448653,0.0
2019-08-21,1.0,-0.0,-0.16681459128428153,-0.0,-1.9041448477855685,-1.3667790893760539,0.0
2019-08-22,1.0,-0.0,-0.17125287559723945,-0.0,-1.8851973102105823,-1.367501327198726,0.0
2019-08-23,1.0,-0.0,-0.17346531137644813,-0.0,-1.8992409782946424,-1.3660615207066447,0.0
2019-08-26,1.0,-0.0,-0.15866771570941515,-0.0,-1.875950694990821,-1.3363930413497682,0.0
2019-08-27,1.0,-0.0,-0.14624076488483267,-0.0,-1.8578878748370273,-1.3417644502390267,0.0
2019-08-28,1.0,-0.0,-0.14091481690630292,-0.0,-1.8636027974458105,-1.339342339602971,0.0
2019-08-29,1.0,-0.0,-0.10628290325364632,-0.0,-1.8686458962630532,-1.3402951583671354,0.0
2019-08-30,1.0,-0.0,-0.09291731132886367,-0.0,-1.8765257005329208,-1.328304968196665,0.0
2019-09-03,1.0,-0.0,-0.1103815286897558,-0.0,-1.8438693618299644,-1.337410411570319,0.0
2019-09-04,1.0,-0.0,-0.09430803571428571,-0.0,-1.8514766483516483,-1.3467977335164834,0.0
2019-09-05,1.0,-0.0,-0.11092559294460141,-0.0,-1.855295830122442,-1.314967034848874,0.0
2019-09-06,1.0,-0.0,-0.09637730690362269,-0.0,-1.9031954887218046,-1.272470950102529,0.0
2019-09-09,1.0,-0.0,-0.10741578790078128,-0.0,-1.8997993425265765,-1.2620928147547283,0.0
2019-09-10,1.0,-0.0,-0.06590035002808867,-0.11775636316494534,-1.9980553995073678,-1.1396655287152673,0.0
2019-09-11,1.0,-0.0,-0.04608195231707844,-0.1558997879797499,-2.0099952403617323,-1.1149668988793215,0.0
2019-09-12,1.0,-0.0,-0.025649883409620863,-0.1636583470075136,-2.00980222817169,-1.1190517315830382,0.0
2019-09-13,1.0,-0.0,-0.028343399482312338,-0.16734253666954269,-2.0065573770491802,-1.1117773943054357,0.0
2019-09-16,1.0,-0.0,-0.024371239340288297,-0.18497034760399983,-2.0056274620146315,-1.1138478853729274,0.0
2019-09-17,1.0,-0.0,-0.0,-0.18885234550804914,-2.01354509260862,-1.125108187640644,0.0
2019-09-18,1.0,-0.0,-0.10516521235680908,-0.20557462470534715,-1.8490136884330672,-0.9756833877837973,0.0
2019-09-19,1.0,-0.0,-0.09949653350940904,-0.19985968966655662,-1.8577500825354902,-0.9696682073291516,0.0
2019-09-20,1.0,-0.0,-0.12180438726702952,-0.23820715817252186,-1.8163450437077353,-0.9470559129143987,0.0
2019-09-23,1.0,-0.0,-0.12590091017668137,-0.24891890778798237,-1.7977019068407396,-0.9459659816317285,0.0
