Date,EA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.5298729654624852,-0.5857483128225486,-0.2741828768029641,-0.6073838824930529,-0.3110030435357946,0.0
2018-10-29,1.0,-0.5235206856766111,-0.5897807812757541,-0.26810614801384536,-0.6037250700510961,-0.3113894840942805,0.0
2018-10-30,1.0,-0.5511007338225483,-0.5993995997331554,-0.2795196797865243,-0.6105403602401601,-0.2949633088725817,0.0
2018-10-31,1.0,-0.5510347129506008,-0.6008344459279039,-0.2792389853137517,-0.6111148197596796,-0.29556074766355145,0.0
2018-11-01,1.0,-0.5207146997647221,-0.6833975517441266,-0.22317318511951445,-0.6504245234766598,-0.3321512599311215,0.0
2018-11-02,1.0,-0.5210413330152996,-0.6812280641973625,-0.2231233175452346,-0.6504923842300746,-0.3316522983609909,0.0
2018-11-05,1.0,-0.5231939422880142,-0.6770584623780613,-0.22283238965823043,-0.6511017122586807,-0.3367214680401119,0.0
2018-11-06,1.0,-0.5247416703611499,-0.6780002046175357,-0.22224874671759373,-0.6499676022235106,-0.3353340381270675,0.0
2018-11-07,1.0,-0.5214234584313324,-0.6779834338889457,-0.22776698367249548,-0.6471009305654974,-0.3343559327811296,0.0
2018-11-08,1.0,-0.5053654243255137,-0.6829152703022917,-0.21021630953589926,-0.644155580379811,-0.3424731728783724,0.0
2018-11-09,1.0,-0.5041974138514657,-0.6827229029855798,-0.2110554464829734,-0.6447769277638616,-0.3422584794529822,0.0
2018-11-12,1.0,-0.5062832946318809,-0.7023289168146428,-0.2076560579155853,-0.6478964622319355,-0.35070345581204754,0.0
2018-11-13,1.0,-0.4934708136892447,-0.7026761184411356,-0.19078791167791612,-0.6572601159990503,-0.3475901366889394,0.0
2018-11-14,1.0,-0.49379366479006986,-0.7022654819236248,-0.19083632910533813,-0.6571932442515092,-0.34735128535576204,0.0
2018-11-15,1.0,-0.49393138052617297,-0.7025698399783021,-0.19016137781394088,-0.6577841063195009,-0.34587740710604825,0.0
2018-11-16,1.0,-0.49401431139146057,-0.7028860175670634,-0.19069420422559094,-0.6576457421914742,-0.346084715298267,0.0
2018-11-19,1.0,-0.49629302135763836,-0.7014011699088559,-0.2047680587675146,-0.6529043667528227,-0.3455312202421439,0.0
2018-11-20,1.0,-0.4833322040788671,-0.6993698760078596,-0.18940985161596316,-0.6594620231723016,-0.3561555660952639,0.0
2018-11-21,1.0,-0.49088585457725165,-0.6936503665837088,-0.19802246586399408,-0.6581690993475483,-0.32239187462164526,0.0
2018-11-23,1.0,-0.49057301293900185,-0.6896319946227525,-0.1994622752478575,-0.6587800369685768,-0.3223323811124181,0.0
2018-11-26,1.0,-0.49077031707071045,-0.6886789280790827,-0.19958979186980935,-0.6599307353485088,-0.3233919505060354,0.0
2018-11-27,1.0,-0.48960359514387286,-0.6895499362800992,-0.1956200952444832,-0.6584613320812931,-0.3204104903078677,0.0
2018-11-28,1.0,-0.48987188946274063,-0.6869005298812798,-0.19649205178080356,-0.6592326782480381,-0.3211818364746126,0.0
2018-11-29,1.0,-0.4673413676010387,-0.6830681137226181,-0.17045076236766765,-0.6698848125707438,-0.33833810506691525,0.0
2018-11-30,1.0,-0.468944616511806,-0.6845172677923202,-0.16841509308289207,-0.6727944849635329,-0.33566456855496724,0.0
2018-12-03,1.0,-0.47088013411567475,-0.6987761944677284,-0.14886839899413243,-0.6876781223805533,-0.34668901927912826,0.0
2018-12-04,1.0,-0.4603519807280514,-0.7042960385438972,-0.15233538543897218,-0.6839199678800857,-0.3448875802997859,0.0
2018-12-06,1.0,-0.4439186763698072,-0.6470972163299938,-0.18996181835982118,-0.6739548999771564,-0.3084554384361845,0.0
2018-12-07,1.0,-0.45634191176470584,-0.6501444327731093,-0.19669117647058823,-0.6784729516806722,-0.3009125525210084,0.0
2018-12-10,1.0,-0.4373677872880529,-0.6570768379601003,-0.190483939206561,-0.6843492693722134,-0.28518892179516386,0.0
2018-12-11,1.0,-0.4442672048961521,-0.6532651865355816,-0.19587863793215704,-0.6860472687023895,-0.27592942248844327,0.0
2018-12-12,1.0,-0.44391990883932936,-0.6534917792609475,-0.19563731076021487,-0.6859189321178578,-0.27680286504965,0.0
2018-12-13,1.0,-0.44159182610959263,-0.648216842379279,-0.19842509436418068,-0.6912013536379019,-0.2744696082259534,0.0
2018-12-14,1.0,-0.4412455934195064,-0.6635983809896853,-0.19088653871262565,-0.6895156025590808,-0.27892022457239846,0.0
2018-12-17,1.0,-0.4305944397421707,-0.6665798554593397,-0.17937365713913667,-0.6813269093039911,-0.29757796731558045,0.0
2018-12-18,1.0,-0.42430717430717435,-0.6581196581196581,-0.16996891996891997,-0.6831455581455582,-0.301961926961927,0.0
2018-12-19,1.0,-0.42950607287449394,-0.6572307692307692,-0.1691336032388664,-0.6813603238866396,-0.3016356275303644,0.0
2018-12-20,1.0,-0.4229020922660304,-0.6458622134820593,-0.1809213707727522,-0.6788097617589219,-0.295302878880686,0.0
2018-12-21,1.0,-0.4219241383736603,-0.6469096977087478,-0.17893588344778896,-0.6824658237597073,-0.2787690135421347,0.0
2018-12-24,1.0,-0.39895398156711415,-0.6255381573492361,-0.18920815128998308,-0.6779666422170488,-0.2974136556430781,0.0
2018-12-26,1.0,-0.40290570696040257,-0.630551071439876,-0.1855474313930301,-0.6612857278511063,-0.2849365365745577,0.0
2018-12-27,1.0,-0.3654996778251665,-0.604829554171397,-0.18876376913871928,-0.6118560338743826,-0.29738271301893165,0.0
2018-12-28,1.0,-0.3664138545153069,-0.6040777474130254,-0.1888414652869469,-0.6125832898332668,-0.2987072803758406,0.0
2018-12-31,1.0,-0.36664005404409505,-0.6037278142848369,-0.18887797088988517,-0.6125099797334643,-0.29890069397531166,0.0
2019-01-02,1.0,-0.36622443338861244,-0.6059210122228365,-0.18045574596155026,-0.6143050181192802,-0.3041582212394816,0.0
2019-01-03,1.0,-0.36485445864777455,-0.6121053442168489,-0.16864315416602496,-0.6153087940859387,-0.31932850762359466,0.0
2019-01-04,1.0,-0.34340027594665035,-0.6205733558178752,-0.1669477234401349,-0.6091369001992949,-0.32601563697685115,0.0
2019-01-07,1.0,-0.3426873353348447,-0.6195086085411433,-0.16788186998345692,-0.6084798725568287,-0.325010722382207,0.0
2019-01-08,1.0,-0.3419118777480552,-0.6305691356885896,-0.1641607477784952,-0.6079082495464747,-0.33019709128924146,0.0
2019-01-09,1.0,-0.3410745553405216,-0.6264860381531656,-0.16416305716831014,-0.607716646699229,-0.3324731975547569,0.0
2019-01-10,1.0,-0.3421351592004667,-0.6232613835242102,-0.1645122662654672,-0.6096287881113943,-0.3308360711105653,0.0
2019-01-11,1.0,-0.34554586632976925,-0.6196037346316212,-0.16149508520013559,-0.6145810864943149,-0.3401226388931686,0.0
2019-01-14,1.0,-0.3495777675418394,-0.6140027637033625,-0.16806387225548902,-0.6105020727775219,-0.3286043298019346,0.0
2019-01-15,1.0,-0.3365405305708401,-0.6097261074052442,-0.18305616181488427,-0.6023485290953245,-0.3422888936706526,0.0
2019-01-16,1.0,-0.33071244223035834,-0.61484904867655,-0.15716343556809315,-0.5583098253406158,-0.34001560530580394,0.0
2019-01-17,1.0,-0.33425290113646583,-0.6095535098503703,-0.15727608024228612,-0.5570781732585685,-0.34045998380761044,0.0
2019-01-18,1.0,-0.33060314974856214,-0.6042940166822247,-0.1622451745008883,-0.558764190430305,-0.3553253636062513,0.0
2019-01-22,1.0,-0.28246653093960145,-0.6927632796594484,-0.040718119563205625,-0.7773150718736503,-0.29144302547967177,0.0
2019-01-23,1.0,-0.26963447764880216,-0.6681896764633243,-0.06152753766362065,-0.7817053593479871,-0.3060940973079773,0.0
2019-01-24,1.0,-0.276337391196605,-0.6758975312083759,-0.04953071275903727,-0.7818046649939596,-0.31403525075116934,0.0
2019-01-25,1.0,-0.22313006719454873,-0.7083504211489321,-0.0,-0.9400612006687907,-0.28313195999873814,0.0
2019-01-28,1.0,-0.21816638370118843,-0.7045840407470289,-0.0,-0.9406715714016224,-0.28063887316858455,0.0
2019-01-29,1.0,-0.21708992375070893,-0.6977125212678807,-0.0,-0.94791732308274,-0.28810889154956204,0.0
2019-01-30,1.0,-0.22781121317706685,-0.7035793474817866,-0.0,-0.9527399429838455,-0.28343363953120054,0.0
2019-01-31,1.0,-0.21445584172250629,-0.7170758042491029,-0.0,-0.9498237479754835,-0.29438851662485316,0.0
2019-02-01,1.0,-0.21579131987627156,-0.7198890270735675,-0.0,-0.9602347013616506,-0.2929302592557161,0.0
2019-02-04,1.0,-0.21734553921724986,-0.723134828235144,-0.0,-0.9636375235239705,-0.28557302797358936,0.0
2019-02-05,1.0,-0.1683698139969698,-0.7040069630250476,-0.0,-0.990425840559621,-0.3608200896167113,0.0
2019-02-06,1.0,-0.1805600781504396,-0.7009768804949528,-0.0,-1.0187235428199284,-0.3560078150439596,0.0
2019-02-07,1.0,-0.08787088942050202,-0.8016567286749742,-0.0,-1.279430142464384,-0.4015781768843504,0.0
2019-02-08,1.0,-0.054925069111014115,-0.8431907463989524,-0.0,-1.363196566273825,-0.3761457878655609,0.0
2019-02-11,1.0,-0.0,-0.9626033652857201,-0.0,-1.6479614925741555,-0.5034763648331756,0.0
2019-02-12,1.0,-0.0,-0.9610084172305662,-0.0,-1.6532431094239974,-0.5118418881003466,0.0
2019-02-13,1.0,-0.0,-0.9771255396878114,-0.0,-1.6529807372965792,-0.5213799402191963,0.0
2019-02-14,1.0,-0.0,-0.9554630593132154,-0.0,-1.6707596253902186,-0.5360665972944849,0.0
2019-02-15,1.0,-0.0,-0.9759297952361052,-0.0,-1.6672795653990806,-0.5356874216464689,0.0
2019-02-19,1.0,-0.0,-0.9593268467866539,-0.0,-1.6826742389443354,-0.5338873345304214,0.0
2019-02-20,1.0,-0.0,-0.985358281590871,-0.0,-1.6882446719248196,-0.5217318342003692,0.0
2019-02-21,1.0,-0.0,-0.9601369631383159,-0.0,-1.7140683124788638,-0.5530520798106189,0.0
2019-02-22,1.0,-0.0,-0.9635249366018597,-0.0,-1.7095519864750635,-0.5535080304311073,0.0
2019-02-25,1.0,-0.0,-0.9506366723259763,-0.0,-1.7255942275042446,-0.568251273344652,0.0
2019-02-26,1.0,-0.0,-0.951827172021561,-0.0,-1.7239505963244344,-0.5685242561860703,0.0
2019-02-27,1.0,-0.0,-0.9329921091917253,-0.0,-1.7496694391128174,-0.5825975687779911,0.0
2019-02-28,1.0,-0.0,-0.9274781496482627,-0.0,-1.7424429759113196,-0.5935195054359411,0.0
2019-03-01,1.0,-0.0,-0.9334186393687354,-0.0,-1.7324376199616123,-0.599445510769887,0.0
2019-03-04,1.0,-0.0,-0.9353146853146852,-0.0,-1.7248422309397917,-0.6038717380180795,0.0
2019-03-05,1.0,-0.0,-0.9239283730073934,-0.0,-1.7400743621522288,-0.6096841745373734,0.0
2019-03-06,1.0,-0.0,-0.9266270672193496,-0.0,-1.7369343190461946,-0.6097602666552712,0.0
2019-03-07,1.0,-0.0,-0.9000170546601859,-0.0,-1.7679713481708876,-0.5956766436428754,0.0
2019-03-08,1.0,-0.0,-0.8956065573770491,-0.0,-1.8570491803278688,-0.6188852459016393,0.0
2019-03-11,1.0,-0.0,-0.8921962637459702,-0.0,-1.8522722254118271,-0.6719074327606765,0.0
2019-03-12,1.0,-0.0,-0.8504355595264687,-0.0,-1.8865311592584322,-0.7302658029930758,0.0
2019-03-13,1.0,-0.0,-0.860888271411285,-0.0,-1.8810110697799491,-0.7397929458163403,0.0
2019-03-14,1.0,-0.0,-0.8609580140699915,-0.0,-1.8807187345969438,-0.739212259712327,0.0
2019-03-15,1.0,-0.0,-0.8553241261415269,-0.0,-1.8848351252867876,-0.7584686670565478,0.0
2019-03-18,1.0,-0.0,-0.8808549340609368,-0.0,-1.8886766712141883,-0.7779899954524784,0.0
2019-03-19,1.0,-0.0,-0.8837219915118879,-0.0,-1.8833569114224433,-0.7964222151234428,0.0
2019-03-20,1.0,-0.0,-0.9003069592706281,-0.0,-1.8795070325743346,-0.8017134741375361,0.0
2019-03-21,1.0,-0.0,-0.901470386148138,-0.0,-1.9034858687187943,-0.775685951170354,0.0
2019-03-22,1.0,-0.0,-0.9104126476262174,-0.0,-1.9519597233331765,-0.8428927680798005,0.0
2019-03-25,1.0,-0.0,-0.7870671246866586,-0.054869557144183456,-1.9657877634388636,-0.8343700677745799,0.0
2019-03-26,1.0,-0.0,-0.7914176316772507,-0.07401008591707135,-1.9495704146432575,-0.854361225252148,0.0
2019-03-27,1.0,-0.0,-0.7842259823800867,-0.07761152286393512,-1.9528737239546916,-0.8466414953619541,0.0
2019-03-28,1.0,-0.0,-0.7803956331062798,-0.08584491928711394,-1.9463935802929924,-0.8528972660259401,0.0
2019-03-29,1.0,-0.0,-0.780421799178798,-0.09173198954833893,-1.9425625233296004,-0.8512504665920119,0.0
2019-04-01,1.0,-0.0,-0.7952347582340575,-0.08773651016117731,-1.9459004905395936,-0.8429338939500117,0.0
2019-04-02,1.0,-0.0,-0.798735119047619,-0.14118303571428573,-1.9188988095238095,-0.7914806547619047,0.0
2019-04-03,1.0,-0.0,-0.7996462154361791,-0.14188623033237127,-1.9141606926729355,-0.7994134624336653,0.0
2019-04-04,1.0,-0.0,-0.796793437733035,-0.14285048471290082,-1.9229586129753915,-0.7980984340044743,0.0
2019-04-05,1.0,-0.0,-0.7871305649083427,-0.1618032173587729,-1.9313505424616535,-0.796109240553685,0.0
2019-04-08,1.0,-0.0,-0.7833909711187962,-0.16057575474343397,-1.9321899242919898,-0.7972240396298719,0.0
2019-04-09,1.0,-0.0,-0.7660152771919959,-0.18243591545995594,-1.9562303763062936,-0.7815736445006796,0.0
2019-04-10,1.0,-0.0,-0.7349104679975689,-0.20421712095002104,-1.9561924353639721,-0.7800271167422507,0.0
2019-04-11,1.0,-0.0,-0.7277401261977098,-0.2110773545220846,-1.9565318999766301,-0.7786866090207992,0.0
2019-04-12,1.0,-0.0,-0.7235483720278413,-0.20824963796888868,-1.9593590881487362,-0.780165366468912,0.0
2019-04-15,1.0,-0.0,-0.7260152343567456,-0.20454226833029582,-1.9582690779942986,-0.7842889854666105,0.0
2019-04-16,1.0,-0.0,-0.7344396389620158,-0.1845148552087251,-1.9766829635201204,-0.8054249717939076,0.0
2019-04-17,1.0,-0.0,-0.72194360333081,-0.22454579863739593,-2.009604466313399,-0.7751703255109766,0.0
2019-04-18,1.0,-0.0,-0.732270426266736,-0.21549888820551638,-1.9996688271750958,-0.7836022141268865,0.0
2019-04-22,1.0,-0.0,-0.7299672255735525,-0.21445874697192802,-2.0075998670023276,-0.7978435377380897,0.0
2019-04-23,1.0,-0.0,-0.7363571598195204,-0.2189503680835906,-2.0032296366658753,-0.7909285205414391,0.0
2019-04-24,1.0,-0.0,-0.7282814871016692,-0.2235868740515933,-1.9964908952959028,-0.7936267071320182,0.0
2019-04-25,1.0,-0.0,-0.7381467544684853,-0.21566321730950141,-1.9734242709313263,-0.7764346190028222,0.0
2019-04-26,1.0,-0.0,-0.7343220338983051,-0.2178436911487759,-1.9766007532956684,-0.7793314500941619,0.0
2019-04-29,1.0,-0.0,-0.7331450094161959,-0.21332391713747648,-1.9812617702448212,-0.7803672316384181,0.0
2019-04-30,1.0,-0.0,-0.7314409452525538,-0.21451772348538342,-1.9821117544602926,-0.7793155392364544,0.0
2019-05-01,1.0,-0.0,-0.7320218373493976,-0.2214796686746988,-1.969785391566265,-0.7830384036144579,0.0
2019-05-02,1.0,-0.0,-0.7304159404588063,-0.21574261623251212,-1.9615149088511,-0.8028640067831739,0.0
2019-05-03,1.0,-0.0,-0.7298379498775204,-0.2156585641605427,-1.9623139250047108,-0.8029960429621255,0.0
2019-05-06,1.0,-0.0,-0.6577704298535664,-0.24208786017949926,-1.983467170524327,-0.8403873405762873,0.0
2019-05-07,1.0,-0.0,-0.6679761453994699,-0.25127792502839835,-1.9758614161302537,-0.837892843619841,0.0
2019-05-08,1.0,-0.0,-0.6566330124442358,-0.29297957266964075,-1.90049307349143,-0.8458323550129139,0.0
2019-05-09,1.0,-0.0,-0.6524742704074439,-0.29672447013487474,-1.9091122703134544,-0.8411579491517459,0.0
2019-05-10,1.0,-0.0,-0.6539310021121802,-0.30030509270124384,-1.9025580849565829,-0.836939685519831,0.0
2019-05-13,1.0,-0.0,-0.6527758224224506,-0.2952273687174433,-1.9055328734337604,-0.8393167206344737,0.0
2019-05-14,1.0,-0.0,-0.5714945075233084,-0.39116588202713937,-1.836333425643866,-0.8165328163943507,0.0
2019-05-15,1.0,-0.0,-0.5927043207871165,-0.3825590569452824,-1.8529725715876921,-0.8127813616744791,0.0
2019-05-16,1.0,-0.0,-0.5935480872030865,-0.38869520754892395,-1.8550643796774045,-0.8110444847301632,0.0
2019-05-17,1.0,-0.0,-0.5941739453633155,-0.3881713436164282,-1.8510964504738898,-0.8125348448243821,0.0
2019-05-20,1.0,-0.0,-0.5855366917153726,-0.3989702198719733,-1.8438166805826144,-0.8103256331756193,0.0
2019-05-21,1.0,-0.0,-0.5835003495688651,-0.3873689116756001,-1.8700536005593105,-0.8199953390817991,0.0
2019-05-22,1.0,-0.0,-0.5785914179104477,-0.3916511194029851,-1.8713619402985076,-0.8225279850746269,0.0
2019-05-23,1.0,-0.0,-0.5813248799589763,-0.39830310941214864,-1.8654141998042049,-0.8167451400867092,0.0
2019-05-24,1.0,-0.0,-0.5510128228953727,-0.4142817320200706,-1.8644768630366104,-0.8162516260918046,0.0
2019-05-28,1.0,-0.0,-0.5441627194204514,-0.4177579641497167,-1.8655149995356182,-0.8163833937029814,0.0
2019-05-29,1.0,-0.0,-0.559879266310657,-0.4223821685628047,-1.8768980729045739,-0.7844903645228697,0.0
2019-05-30,1.0,-0.0,-0.5589309659222269,-0.4112914412539881,-1.8718268830628382,-0.7818005271188793,0.0
2019-05-31,1.0,-0.0,-0.5623641492854831,-0.40641909078296257,-1.8697220552189797,-0.7861998797576655,0.0
2019-06-03,1.0,-0.0,-0.5668523035854007,-0.4512818152529111,-1.8670318037464906,-0.7173562848069223,0.0
2019-06-04,1.0,-0.0,-0.5689631368217589,-0.4646785401997331,-1.8814027336738919,-0.6871001886879284,0.0
2019-06-05,1.0,-0.0,-0.5596367763904654,-0.4882179341657208,-1.8735981838819524,-0.6188422247446084,0.0
2019-06-06,1.0,-0.0,-0.5690492398457001,-0.47901066485137284,-1.8640798729294306,-0.6260494667574313,0.0
2019-06-07,1.0,-0.0,-0.5780994735886731,-0.4874296605554547,-1.8457524051552006,-0.6267471410419314,0.0
2019-06-10,1.0,-0.0,-0.5792287824550274,-0.47133988853142417,-1.8465721147310707,-0.6341021342154154,0.0
2019-06-11,1.0,-0.0,-0.5773584905660377,-0.5200272789270288,-1.831598090475108,-0.6175039781768583,0.0
2019-06-12,1.0,-0.0,-0.5825150027277687,-0.523413347881433,-1.8272413166030188,-0.6131114748136025,0.0
2019-06-13,1.0,-0.0,-0.5915640674874602,-0.530688554491564,-1.8154582763337892,-0.6222070223438212,0.0
2019-06-14,1.0,-0.0,-0.5877824344023324,-0.5314322157434402,-1.8165087463556853,-0.6197157434402333,0.0
2019-06-17,1.0,-0.0,-0.5856902126884365,-0.5321309832855127,-1.8160950949583277,-0.6204399508129526,0.0
2019-06-18,1.0,-0.0,-0.5786143481427531,-0.5324563000728333,-1.8173707210487984,-0.623634377276038,0.0
2019-06-19,1.0,-0.0,-0.579363277169717,-0.5464825832235797,-1.8184295381261637,-0.5973023298060766,0.0
2019-06-20,1.0,-0.0,-0.5844474761255115,-0.5430195543428831,-1.819463392451114,-0.6005457025920873,0.0
2019-06-21,1.0,-0.0,-0.5919341638628717,-0.5420569246158043,-1.8076293534600345,-0.6051195780667455,0.0
2019-06-24,1.0,-0.0,-0.555016699455552,-0.5397355538271492,-1.8245870888045022,-0.6558539598298029,0.0
2019-06-25,1.0,-0.0,-0.5030932594644506,-0.5564635272391505,-1.875854108956602,-0.6814404432132964,0.0
2019-06-26,1.0,-0.0,-0.4962392136957223,-0.5418762401365881,-1.8558903603894603,-0.720409764201006,0.0
2019-06-27,1.0,-0.0,-0.4898770453915134,-0.5450217250624018,-1.854765646667283,-0.7326892853841176,0.0
2019-06-28,1.0,-0.0,-0.48687615526802214,-0.5463493530499076,-1.8558687615526803,-0.7319316081330869,0.0
2019-07-01,1.0,-0.0,-0.4831455485777614,-0.5480236424085704,-1.8561137790912448,-0.7303287772441818,0.0
2019-07-02,1.0,-0.0,-0.4928479143595423,-0.539405684754522,-1.848468069398302,-0.7335271317829457,0.0
2019-07-03,1.0,-0.0,-0.4824176331962479,-0.5484959105401784,-1.857492722147775,-0.7324984982209695,0.0
2019-07-05,1.0,-0.0,-0.4772302225547036,-0.5367028240134656,-1.8890031793529083,-0.7725827566859922,0.0
2019-07-08,1.0,-0.0,-0.462654917298902,-0.5497384666132604,-1.914848499128222,-0.7850713915461099,0.0
2019-07-09,1.0,-0.0,-0.45299105040037685,-0.5508243052284504,-1.9161092793217145,-0.7904380593499765,0.0
2019-07-10,1.0,-0.0,-0.42866572371522865,-0.5426685525695426,-1.941254125412541,-0.8022159358793022,0.0
2019-07-11,1.0,-0.0,-0.4228153046764289,-0.549456778460085,-1.9503542749173357,-0.8010392064241852,0.0
2019-07-12,1.0,-0.0,-0.4443241716867469,-0.5413215361445783,-1.9190512048192772,-0.8016283885542169,0.0
2019-07-15,1.0,-0.0,-0.4220630238329353,-0.5373882099545816,-1.9296717703797348,-0.7931825630940674,0.0
2019-07-16,1.0,-0.0,-0.41740666697661444,-0.49332837416895253,-1.9176158817239295,-0.8209121762982937,0.0
2019-07-17,1.0,-0.0,-0.4105263157894737,-0.4977643223102003,-1.9240801117838846,-0.8252911038658592,0.0
2019-07-18,1.0,-0.0,-0.41136236739251814,-0.5053973571561511,-1.9213660897077982,-0.8148148148148148,0.0
2019-07-19,1.0,-0.0,-0.4146954740175079,-0.5069379772769603,-1.9241944496181784,-0.8105326876513317,0.0
2019-07-22,1.0,-0.0,-0.41916724819725515,-0.5078390323331007,-1.92142358688067,-0.8038613631076994,0.0
2019-07-23,1.0,-0.0,-0.42530551554295803,-0.5110821987825844,-1.9153849728172483,-0.7948050741136564,0.0
2019-07-24,1.0,-0.0,-0.42509858501507775,-0.5245650661099514,-1.9078172117838088,-0.781767571329158,0.0
2019-07-25,1.0,-0.0,-0.41864453921750416,-0.5263767847209345,-1.914379751529761,-0.7761913591692936,0.0
2019-07-26,1.0,-0.0,-0.4076905258281214,-0.5288394718554552,-1.9202223766504518,-0.776094510076442,0.0
2019-07-29,1.0,-0.0,-0.37180019371800194,-0.5253447719201144,-1.9131036391310363,-0.8020847746875144,0.0
2019-07-30,1.0,-0.0,-0.374244730409114,-0.529219131958858,-1.9035099857017665,-0.8053134080531341,0.0
2019-07-31,1.0,-0.0,-0.38470414474291514,-0.5291239730453245,-1.8976276193113635,-0.8040708944890612,0.0
2019-08-01,1.0,-0.0,-0.42879857830987234,-0.4973577140719263,-1.9453304026563158,-0.805078800916616,0.0
2019-08-02,1.0,-0.0,-0.40366455250176175,-0.5425416960300681,-1.9548508339206014,-0.7971341320178529,0.0
2019-08-05,1.0,-0.0,-0.40060947022972343,-0.529254571026723,-1.9551336146272857,-0.803187998124707,0.0
2019-08-06,1.0,-0.0,-0.40114007263365975,-0.5278352411161679,-1.8748678343217027,-0.7932239231370386,0.0
2019-08-07,1.0,-0.0,-0.4237761597289005,-0.508861107294958,-1.854833539405596,-0.791912808535971,0.0
2019-08-08,1.0,-0.0,-0.42078208187993393,-0.5111988250413072,-1.8621718377088305,-0.7955296493482652,0.0
2019-08-09,1.0,-0.0,-0.4040749350471763,-0.5050366926477962,-1.8457541364693013,-0.803272710697844,0.0
2019-08-12,1.0,-0.0,-0.40275434356331796,-0.5000228008573122,-1.8526152583337132,-0.8047790596926444,0.0
2019-08-13,1.0,-0.0,-0.3826665451562927,-0.4963091223913242,-1.8661259455025974,-0.8115374100063794,0.0
2019-08-14,1.0,-0.0,-0.3963077202213554,-0.49374036106323144,-1.8445976594393543,-0.8013698630136986,0.0
2019-08-15,1.0,-0.0,-0.421706047256708,-0.5102567525475014,-1.7938859965291682,-0.7238908912917723,0.0
2019-08-16,1.0,-0.0,-0.4537836792574449,-0.4892355291994328,-1.695930557346053,-0.6582011946199132,0.0
2019-08-19,1.0,-0.0,-0.4439988053078466,-0.497503946750864,-1.6903613943764135,-0.6348935443956137,0.0
2019-08-20,1.0,-0.0,-0.44894051570079146,-0.4973619266445409,-1.6884094970640795,-0.6202450855246362,0.0
2019-08-21,1.0,-0.0,-0.46045679222771435,-0.5035367308675643,-1.6931140276120675,-0.604056587693881,0.0
