Date,FCBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.0,-0.8145668764225465,-0.0,-0.38339804525371535,-0.4797697148212612,0.0
2018-12-26,1.0,-0.0,-0.8173790462004947,-0.0,-0.3702955023007155,-0.4721121366066441,0.0
2018-12-27,1.0,-0.0,-0.7866841874726237,-0.0,-0.3196258792610342,-0.4702790446007575,0.0
2018-12-28,1.0,-0.0,-0.7953976084093082,-0.0,-0.3194297373382577,-0.46788398460704045,0.0
2018-12-31,1.0,-0.0,-0.8077083008472374,-0.0,-0.3219761941888871,-0.4692031810385155,0.0
2019-01-02,1.0,-0.0,-0.8071619621387208,-0.0,-0.32041860344335094,-0.46921498870393935,0.0
2019-01-03,1.0,-0.0,-0.8091394349694051,-0.0,-0.3154016404114048,-0.47928655123030856,0.0
2019-01-04,1.0,-0.0,-0.8105783925194913,-0.0,-0.30036003833501695,-0.47923951614992094,0.0
2019-01-07,1.0,-0.0,-0.7883895607893062,-0.0,-0.29395289624443033,-0.46380649267982177,0.0
2019-01-08,1.0,-0.0,-0.7762555917039448,-0.0,-0.3033753558357056,-0.4620272468483123,0.0
2019-01-09,1.0,-0.0,-0.7711072752195766,-0.0,-0.3028633802101843,-0.464486977712342,0.0
2019-01-10,1.0,-0.0,-0.7693771406824813,-0.0,-0.30417353799314983,-0.46355448433337565,0.0
2019-01-11,1.0,-0.0,-0.7690376569037657,-0.0,-0.30376569037656903,-0.46301508811969067,0.0
2019-01-14,1.0,-0.0,-0.7685203978079967,-0.0,-0.3090623097219403,-0.45943271767810023,0.0
2019-01-15,1.0,-0.0,-0.7581818642735824,-0.0,-0.3033183765558851,-0.4735721347630999,0.0
2019-01-16,1.0,-0.0,-0.7553029919505897,-0.0,-0.3015491317774515,-0.47438363792841587,0.0
2019-01-17,1.0,-0.0,-0.7519971685711396,-0.0,-0.30040954596015773,-0.47562948730913135,0.0
2019-01-18,1.0,-0.0,-0.7467984551275536,-0.0,-0.3082376257749771,-0.4858725480231731,0.0
2019-01-22,1.0,-0.0,-0.8591041918581218,-0.0,-0.17906086255542122,-0.4810056428859331,0.0
2019-01-23,1.0,-0.0,-0.8505802341162492,-0.0,-0.17846939549465274,-0.4992036002325993,0.0
2019-01-24,1.0,-0.0,-0.8511933324914761,-0.0,-0.17459275161005175,-0.4997600707159995,0.0
2019-01-25,1.0,-0.0,-0.8961447075956159,-0.0,-0.09166858281597304,-0.5670524513936793,0.0
2019-01-28,1.0,-0.0,-0.8930998498307413,-0.0,-0.08847260047341494,-0.5636692203924762,0.0
2019-01-29,1.0,-0.0,-0.8837716484926235,-0.0,-0.11017318794098782,-0.5718280949326492,0.0
2019-01-30,1.0,-0.0,-0.8799160180253994,-0.0,-0.10295473166734945,-0.5775553052027858,0.0
2019-01-31,1.0,-0.0,-0.8908736769266254,-0.0,-0.0752710218098875,-0.5967349240113791,0.0
2019-02-01,1.0,-0.0,-0.8898609472009851,-0.0,-0.07924983323926317,-0.5964390168813176,0.0
2019-02-04,1.0,-0.0,-0.8854946181445412,-0.0,-0.08039466940030754,-0.5969246540235776,0.0
2019-02-05,1.0,-0.0,-0.869867726890435,-0.0,-0.07699365394907867,-0.6017534470015546,0.0
2019-02-06,1.0,-0.0,-0.8471397390995381,-0.0,-0.0792345566214913,-0.6115679407136694,0.0
2019-02-07,1.0,-0.0,-0.8453341452275841,-0.0,-0.08139239864007712,-0.6104176181052418,0.0
2019-02-08,1.0,-0.0,-0.8530281209732434,-0.0,-0.08446398342555396,-0.5891002804517548,0.0
2019-02-11,1.0,-0.0,-0.8483598258580541,-0.0,-0.08934899260909182,-0.5934241166346057,0.0
2019-02-12,1.0,-0.0,-0.8508057353127776,-0.0,-0.09734805227762973,-0.5895952290318488,0.0
2019-02-13,1.0,-0.0,-0.8541006464697679,-0.0,-0.09879579160856888,-0.582304474584865,0.0
2019-02-14,1.0,-0.0,-0.8272170087230741,-0.0,-0.121538109407187,-0.5944151979858091,0.0
2019-02-15,1.0,-0.0,-0.8182282228631225,-0.0,-0.13118603404711468,-0.6028687373982288,0.0
2019-02-19,1.0,-0.0,-0.815086459367917,-0.0,-0.1310515190872743,-0.6005297068785493,0.0
2019-02-20,1.0,-0.0,-0.8150697152761847,-0.0,-0.12961688460656115,-0.604343503861742,0.0
2019-02-21,1.0,-0.0,-0.7948691871551703,-0.0,-0.130355190562152,-0.6172993313162646,0.0
2019-02-22,1.0,-0.0,-0.7862783434476804,-0.0,-0.14122844882309626,-0.6116344615697128,0.0
2019-02-25,1.0,-0.0,-0.7816287638165417,-0.0,-0.142624825308093,-0.6166941938762546,0.0
2019-02-26,1.0,-0.0,-0.7814143775569843,-0.0,-0.14372474779559374,-0.615937793814957,0.0
2019-02-27,1.0,-0.0,-0.7863026235509458,-0.0,-0.1513371974781371,-0.6045607077486272,0.0
2019-02-28,1.0,-0.0,-0.7834944048830113,-0.0,-0.150559511698881,-0.6091810783316378,0.0
2019-03-01,1.0,-0.0,-0.7925073507046537,-0.0,-0.14650714792659433,-0.5957112440433946,0.0
2019-03-04,1.0,-0.0,-0.78630553094545,-0.0,-0.14772813567902798,-0.5972661688393874,0.0
2019-03-05,1.0,-0.0,-0.770271295289626,-0.0,-0.1616141184799373,-0.5964956638264519,0.0
2019-03-06,1.0,-0.0,-0.7659155711438015,-0.0,-0.1615149756503747,-0.5958466856753551,0.0
2019-03-07,1.0,-0.0,-0.751278369732235,-0.0,-0.17343006121060983,-0.5942215169147838,0.0
2019-03-08,1.0,-0.0,-0.7567526670197473,-0.0,-0.16347633098786918,-0.601800711205266,0.0
2019-03-11,1.0,-0.0,-0.7550916755548783,-0.0,-0.1684443090050282,-0.6159530702422672,0.0
2019-03-12,1.0,-0.0,-0.7276509412157476,-0.0,-0.18336372274583324,-0.6570790210328975,0.0
2019-03-13,1.0,-0.0,-0.742335390946502,-0.0,-0.186059670781893,-0.6436213991769548,0.0
2019-03-14,1.0,-0.0,-0.7412302086273705,-0.0,-0.18740537350201442,-0.6375323975467679,0.0
2019-03-15,1.0,-0.0,-0.7236690186016678,-0.0,-0.18912123155869148,-0.6529570237331623,0.0
2019-03-18,1.0,-0.0,-0.742440801457195,-0.0,-0.2058808222742649,-0.6538121259432735,0.0
2019-03-19,1.0,-0.0,-0.7452379085992005,-0.0,-0.20349611977737714,-0.6642104988111102,0.0
2019-03-20,1.0,-0.0,-0.7563031810446393,-0.0,-0.20395339704149756,-0.6578871580049744,0.0
2019-03-21,1.0,-0.0,-0.7601467312983099,-0.0,-0.20269880780820124,-0.6573300144111096,0.0
2019-03-22,1.0,-0.0,-0.751087328992804,-0.0,-0.2419801249439861,-0.6428552600363762,0.0
2019-03-25,1.0,-0.0,-0.7845180997293749,-0.0,-0.24648321320436217,-0.6484820878325877,0.0
2019-03-26,1.0,-0.0,-0.8087996974935177,-0.0,-0.2577517286084702,-0.634399308556612,0.0
2019-03-27,1.0,-0.0,-0.8183199066916212,-0.0,-0.2549434453576369,-0.6392166436108173,0.0
2019-03-28,1.0,-0.0,-0.8173846947362706,-0.0,-0.2522192360941445,-0.6450579580313273,0.0
2019-03-29,1.0,-0.0,-0.8139061524683149,-0.0,-0.2522322034358292,-0.6477867940402203,0.0
2019-04-01,1.0,-0.0,-0.8239610795531759,-0.0,-0.2552659473269372,-0.6386812708939201,0.0
2019-04-02,1.0,-0.0,-0.8294849505596001,-0.0,-0.26597305226556556,-0.6210474845159187,0.0
2019-04-03,1.0,-0.0,-0.8320401519262074,-0.0,-0.25428648941942483,-0.6266413456321216,0.0
2019-04-04,1.0,-0.0,-0.8281300901292213,-0.0,-0.2556737973721359,-0.6309316972526876,0.0
2019-04-05,1.0,-0.0,-0.8196351377069683,-0.0,-0.25948179766727386,-0.6397052826187434,0.0
2019-04-08,1.0,-0.0,-0.8193137947909305,-0.0,-0.25876787559132186,-0.6406666304170519,0.0
2019-04-09,1.0,-0.0,-0.8115033392394712,-0.0,-0.2825678070055881,-0.6318386261414747,0.0
2019-04-10,1.0,-0.0,-0.81265160393557,-0.0,-0.28282140034340847,-0.6299910059687661,0.0
2019-04-11,1.0,-0.0,-0.8121896655208164,-0.0,-0.299312489769193,-0.6167130463250942,0.0
2019-04-12,1.0,-0.0,-0.8118247298919568,-0.0,-0.29911055331223396,-0.6174287896976972,0.0
2019-04-15,1.0,-0.0,-0.8135051743439914,-0.0,-0.29571580700652594,-0.6213035524124184,0.0
2019-04-16,1.0,-0.0,-0.8076252248323977,-0.0,-0.29386275685398155,-0.623753202158391,0.0
2019-04-17,1.0,-0.0,-0.8069730672772871,-0.0,-0.2918711154726856,-0.6271398975029986,0.0
2019-04-18,1.0,-0.0,-0.8007637752318604,-0.0,-0.28993453355155485,-0.6370703764320786,0.0
2019-04-22,1.0,-0.0,-0.801668490153173,-0.0,-0.29450218818380747,-0.6390590809628008,0.0
2019-04-23,1.0,-0.0,-0.8117192636423407,-0.0,-0.2892559719482797,-0.6384505807582731,0.0
2019-04-24,1.0,-0.0,-0.8232720669161346,-0.0,-0.29405128769535555,-0.6341899625797931,0.0
2019-04-25,1.0,-0.0,-0.8239409464000441,-0.0,-0.29876604418002534,-0.6316586790062249,0.0
2019-04-26,1.0,-0.0,-0.8190050245707029,-0.0,-0.29794047816244273,-0.6438076307216609,0.0
2019-04-29,1.0,-0.0,-0.8240094846838898,-0.0,-0.29606551049105295,-0.6371281259477791,0.0
2019-04-30,1.0,-0.0,-0.8294047914426709,-0.0,-0.29410305185675295,-0.6333636589198578,0.0
2019-05-01,1.0,-0.0,-0.8191430774314353,-0.0,-0.3150126665932372,-0.6194514814406873,0.0
2019-05-02,1.0,-0.0,-0.8182068585594271,-0.0,-0.32675939953174493,-0.6095028233025754,0.0
2019-05-03,1.0,-0.0,-0.8329291815927252,-0.0,-0.3170570405070267,-0.6055938275006889,0.0
2019-05-06,1.0,-0.0,-0.8396601343017679,-0.0,-0.3135809236672605,-0.5876113471289571,0.0
2019-05-07,1.0,-0.0,-0.8411092271509052,-0.0,-0.30946781162828857,-0.5842039052671881,0.0
2019-05-08,1.0,-0.0,-0.8323511758607519,-0.0,-0.31693675997162657,-0.578927265782725,0.0
2019-05-09,1.0,-0.0,-0.8317171497058182,-0.0,-0.30910873828720853,-0.5831063412508172,0.0
2019-05-10,1.0,-0.0,-0.8315430752453653,-0.0,-0.31698473282442746,-0.5777262813522355,0.0
2019-05-13,1.0,-0.0,-0.8333060779503952,-0.0,-0.31291905151267374,-0.579313164349959,0.0
2019-05-14,1.0,-0.0,-0.8225345274061285,-0.0,-0.31090850237375917,-0.5640105740181269,0.0
2019-05-15,1.0,-0.0,-0.8235278242564905,-0.0,-0.3133804717439413,-0.5618556701030928,0.0
2019-05-16,1.0,-0.0,-0.8286410395235516,-0.0,-0.31055766107200866,-0.5678938819707634,0.0
2019-05-17,1.0,-0.0,-0.827314902737459,-0.0,-0.3188366477658103,-0.5668900404243198,0.0
2019-05-20,1.0,-0.0,-0.822520789880001,-0.0,-0.3193379743749492,-0.5669474767722188,0.0
2019-05-21,1.0,-0.0,-0.8273332611520138,-0.0,-0.31233759203118233,-0.5671286271113036,0.0
2019-05-22,1.0,-0.0,-0.8219619088843197,-0.0,-0.31798506655123904,-0.5653608916783898,0.0
2019-05-23,1.0,-0.0,-0.8200892253616331,-0.0,-0.330025686088955,-0.5536839259159118,0.0
2019-05-24,1.0,-0.0,-0.8152428675341469,-0.0,-0.3263018939087799,-0.552520272636655,0.0
2019-05-28,1.0,-0.0,-0.820259419394688,-0.0,-0.3135590944490695,-0.5516824663641002,0.0
2019-05-29,1.0,-0.0,-0.8396531020680453,-0.0,-0.3072448298865911,-0.5215743829219479,0.0
2019-05-30,1.0,-0.0,-0.8398708506777671,-0.0,-0.3064894866047604,-0.522040772761234,0.0
2019-05-31,1.0,-0.0,-0.8482918509833183,-0.0,-0.3015775728828013,-0.514949634919789,0.0
2019-06-03,1.0,-0.0,-0.857150429343793,-0.0,-0.3003286335206191,-0.4927647620057246,0.0
2019-06-04,1.0,-0.0,-0.8472976913086119,-0.0,-0.29249609033318313,-0.5108277891165478,0.0
2019-06-05,1.0,-0.0,-0.8349812478690759,-0.0,-0.3000078680269611,-0.4876603110493325,0.0
2019-06-06,1.0,-0.0,-0.8388128572177652,-0.0,-0.29316763672591895,-0.4897750511247444,0.0
2019-06-07,1.0,-0.0,-0.8436156829856379,-0.0,-0.28994129363664956,-0.487262815808785,0.0
2019-06-10,1.0,-0.0,-0.8476447048361363,-0.0,-0.2791567494049643,-0.48874009363638743,0.0
2019-06-11,1.0,-0.0,-0.8515383405838881,-0.0,-0.2838723203522197,-0.4852717647675455,0.0
2019-06-12,1.0,-0.0,-0.858670300584397,-0.0,-0.28313110930579943,-0.4788123378495244,0.0
2019-06-13,1.0,-0.0,-0.8478295020160235,-0.0,-0.2842331256218254,-0.4861496570141907,0.0
2019-06-14,1.0,-0.0,-0.8417789404839765,-0.0,-0.30270765206017003,-0.4716023544800524,0.0
2019-06-17,1.0,-0.0,-0.833302841013042,-0.0,-0.32103186011865864,-0.4592927524110713,0.0
2019-06-18,1.0,-0.0,-0.8083771276178524,-0.0,-0.33121552017151673,-0.47499150260151124,0.0
2019-06-19,1.0,-0.0,-0.7986892608162093,-0.0,-0.33549178829734455,-0.47682707120290346,0.0
2019-06-20,1.0,-0.0,-0.8006072344657906,-0.0,-0.3364131288279328,-0.48036957545935194,0.0
2019-06-21,1.0,-0.0,-0.804444560778976,-0.0,-0.330436603497016,-0.4826457962517014,0.0
2019-06-24,1.0,-0.0,-0.8064600702637512,-0.0,-0.32966283886529285,-0.48565885375701323,0.0
2019-06-25,1.0,-0.0,-0.7665283831329097,-0.0,-0.36131386861313874,-0.49779446515780085,0.0
2019-06-26,1.0,-0.0,-0.7632021880917316,-0.0,-0.35714285714285715,-0.5095729013254786,0.0
2019-06-27,1.0,-0.0,-0.7611210432222105,-0.0,-0.37603848985171945,-0.4919286991271427,0.0
2019-06-28,1.0,-0.0,-0.7539653361344537,-0.0,-0.3802521008403361,-0.4918329831932773,0.0
2019-07-01,1.0,-0.0,-0.7603216735434023,-0.0,-0.3734198838401093,-0.49428398728022915,0.0
2019-07-02,1.0,-0.0,-0.7694429847609039,-0.0,-0.3624802942722018,-0.4955070940620074,0.0
2019-07-03,1.0,-0.0,-0.7790559928396557,-0.0,-0.35241003501197776,-0.5009871798246769,0.0
2019-07-05,1.0,-0.0,-0.7919246510651695,-0.0,-0.33602686535837967,-0.49564487354391856,0.0
2019-07-08,1.0,-0.0,-0.7985719161000709,-0.0,-0.32625416743233665,-0.5003018927361983,0.0
2019-07-09,1.0,-0.0,-0.799469663157342,-0.0,-0.325238257764709,-0.5007219932263908,0.0
2019-07-10,1.0,-0.0,-0.809520062942565,-0.0,-0.31626016260162604,-0.4968004196170994,0.0
2019-07-11,1.0,-0.0,-0.8235794356397371,-0.0,-0.26164154103852594,-0.49176652493235407,0.0
2019-07-12,1.0,-0.0,-0.8160551524697255,-0.0,-0.2636267396524568,-0.5023625706834671,0.0
2019-07-15,1.0,-0.0,-0.8188978411321145,-0.0,-0.2739128189236649,-0.4895413696932135,0.0
2019-07-16,1.0,-0.0,-0.8211951326633424,-0.0,-0.27124292763582813,-0.49107396594931146,0.0
2019-07-17,1.0,-0.0,-0.8321761350437498,-0.0,-0.26528663242392175,-0.4836486591126139,0.0
2019-07-18,1.0,-0.0,-0.8323741192866544,-0.0,-0.2651043951789816,-0.48339226262678403,0.0
2019-07-19,1.0,-0.0,-0.8300243996404264,-0.0,-0.2606652112495184,-0.4776935918839091,0.0
2019-07-22,1.0,-0.0,-0.8137345917788437,-0.0,-0.2775284955387075,-0.48751869616793025,0.0
2019-07-23,1.0,-0.0,-0.8167659420850416,-0.0,-0.27637245042675535,-0.4854696887651169,0.0
2019-07-24,1.0,-0.0,-0.8182754978488807,-0.0,-0.2768117062111961,-0.4811036401576629,0.0
2019-07-25,1.0,-0.0,-0.8388722879043783,-0.0,-0.2598674808366896,-0.4996751981291412,0.0
2019-07-26,1.0,-0.0,-0.8393970893970895,-0.0,-0.25909563409563413,-0.5002598752598753,0.0
2019-07-29,1.0,-0.0,-0.8407363049364716,-0.0,-0.2646323682566132,-0.49822953551343474,0.0
2019-07-30,1.0,-0.0,-0.8435308532547773,-0.0,-0.26752522224249853,-0.49589405354675564,0.0
2019-07-31,1.0,-0.0,-0.8715754318217398,-0.0,-0.257892814277514,-0.4797265563846997,0.0
2019-08-01,1.0,-0.0,-0.8723526793895129,-0.0,-0.2617869577737637,-0.483756119270138,0.0
2019-08-02,1.0,-0.0,-0.8713207448614485,-0.0,-0.2641228551281047,-0.47629867585990754,0.0
2019-08-05,1.0,-0.0,-0.8604950937837055,-0.0,-0.2852708284008102,-0.484913056059769,0.0
2019-08-06,1.0,-0.0,-0.8574783425529694,-0.0,-0.27040496816616216,-0.48144765682079116,0.0
2019-08-07,1.0,-0.0,-0.8766763696849985,-0.0,-0.2415531760058218,-0.48076723152094814,0.0
2019-08-08,1.0,-0.0,-0.8761015935737124,-0.0,-0.2426235474562612,-0.4809057113889827,0.0
2019-08-09,1.0,-0.0,-0.8715140215955877,-0.0,-0.2305341930138015,-0.48735078588259667,0.0
2019-08-12,1.0,-0.0,-0.8697520318890096,-0.0,-0.2513330227260962,-0.46730858829010713,0.0
2019-08-13,1.0,-0.0,-0.8567260521559515,-0.0,-0.24830880454428095,-0.4769429382907307,0.0
2019-08-14,1.0,-0.0,-0.8625508260847188,-0.0,-0.23637346235009524,-0.4745483555509805,0.0
2019-08-15,1.0,-0.0,-0.874996822814732,-0.0,-0.22916401901227665,-0.4375873725948708,0.0
2019-08-16,1.0,-0.0,-0.8674031746031746,-0.0,-0.23365079365079366,-0.4386285714285714,0.0
2019-08-19,1.0,-0.0,-0.8672678775562047,-0.0,-0.23322748634573862,-0.4398323383716499,0.0
2019-08-20,1.0,-0.0,-0.8769769744357848,-0.0,-0.23520601152547535,-0.42649336142773736,0.0
2019-08-21,1.0,-0.0,-0.8792067155283914,-0.0,-0.23727524029317038,-0.41959372067662504,0.0
2019-08-22,1.0,-0.0,-0.8801895878744868,-0.0,-0.2317889187408121,-0.42261874588127946,0.0
2019-08-23,1.0,-0.0,-0.8786389318199093,-0.0,-0.23185284653778915,-0.42314221287592796,0.0
2019-08-26,1.0,-0.0,-0.8766912746604851,-0.0,-0.2266622993776613,-0.4162362367406586,0.0
2019-08-27,1.0,-0.0,-0.8758834033349262,-0.0,-0.2250446417343628,-0.41412439324966677,0.0
2019-08-28,1.0,-0.0,-0.8767542868619919,-0.0,-0.21488288016871282,-0.41899525495217294,0.0
2019-08-29,1.0,-0.0,-0.877505456187442,-0.0,-0.21526227328600456,-0.41584928379700475,0.0
2019-08-30,1.0,-0.0,-0.8692429061584312,-0.0,-0.22665230784642743,-0.40857522101730576,0.0
2019-09-03,1.0,-0.0,-0.8741793214053024,-0.0,-0.2317195409211647,-0.3999899764446449,0.0
2019-09-04,1.0,-0.0,-0.8649779514932853,-0.0,-0.23321306875125275,-0.40732110643415514,0.0
2019-09-05,1.0,-0.0,-0.8705084576118506,-0.0,-0.23110799719747774,-0.40063557201481337,0.0
2019-09-06,1.0,-0.0,-0.864397099721891,-0.0,-0.2434197457290425,-0.3752979737783075,0.0
2019-09-09,1.0,-0.0,-0.8730671704867499,-0.0,-0.24680554865012677,-0.36605677919753393,0.0
2019-09-10,1.0,-0.0,-0.8795129724615308,-0.0,-0.21463074548080277,-0.39577212290224595,0.0
2019-09-11,1.0,-0.0,-0.8770046817412093,-0.0,-0.21543480426337286,-0.3978483912740313,0.0
2019-09-12,1.0,-0.0,-0.8762447719577774,-0.0,-0.21611730730930095,-0.3971818362875921,0.0
2019-09-13,1.0,-0.0,-0.8683268639411201,-0.0,-0.2147250088218985,-0.4374905479659223,0.0
2019-09-16,1.0,-0.0,-0.8643162931251575,-0.0,-0.2170234197935029,-0.43689247041047596,0.0
2019-09-17,1.0,-0.0,-0.8387592214920562,-0.0,-0.22710678047183824,-0.4519223506307123,0.0
2019-09-18,1.0,-0.0,-0.8380842062852539,-0.0,-0.22922542304593072,-0.45082091055600326,0.0
2019-09-19,1.0,-0.0,-0.8297690333618477,-0.0,-0.2422382126503296,-0.4439692044482464,0.0
2019-09-20,1.0,-0.0,-0.8475951274645234,-0.0,-0.23785005651136507,-0.4261961572271757,0.0
2019-09-23,1.0,-0.0,-0.8563477737665462,-0.0,-0.22234757320497392,-0.4283243080625752,0.0
2019-09-24,1.0,-0.0,-0.8645773504807094,-0.0,-0.21720564365089276,-0.4154326382819329,0.0
