Date,DPHC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-09,1.0,-0.0,-0.020425032344626,-0.08895970099190188,-0.08854041880300925,-0.0,0.0
2020-01-10,1.0,-0.0,-0.020999449273280176,-0.08820008141177597,-0.08749371453200201,-0.0005507267198237675,0.0
2020-01-13,1.0,-0.0,-0.02106246855006829,-0.08786811396257159,-0.08822754175352839,-0.0009345122564876717,0.0
2020-01-14,1.0,-0.0,-0.021681713407606606,-0.08976421436803689,-0.08909191317710334,-0.0,0.0
2020-01-15,1.0,-0.0,-0.01954487503307594,-0.09120540761588607,-0.09201125784801904,-0.0,0.0
2020-01-16,1.0,-0.0,-0.019265922647681354,-0.09018424090821628,-0.09317875697517798,-0.0,0.0
2020-01-17,1.0,-0.0,-0.01948989412897016,-0.09035129932627525,-0.09325072184793069,-0.0,0.0
2020-01-21,1.0,-0.0,-0.019969924812030075,-0.08998496240601504,-0.09305263157894736,-0.0,0.0
2020-01-22,1.0,-0.0,-0.019294383698410977,-0.09090252968135397,-0.09268280947397543,-0.0,0.0
2020-01-23,1.0,-0.0,-0.019293223315451417,-0.09081286535639539,-0.09270129182804493,-0.0,0.0
2020-01-24,1.0,-0.0,-0.01894673487812218,-0.0914715618417093,-0.09331327114053567,-0.0,0.0
2020-01-27,1.0,-0.0,-0.019543895541247972,-0.08969252060894158,-0.09420542752271498,-0.0,0.0
2020-01-28,1.0,-0.0,-0.019976047904191618,-0.08962874251497006,-0.0880119760479042,-0.0,0.0
2020-01-29,1.0,-0.0,-0.020126041878430576,-0.08935340755533763,-0.08636379943317031,-0.0,0.0
2020-01-30,1.0,-0.0,-0.01989787987133342,-0.08916976574551282,-0.08671840434309494,-0.0,0.0
2020-01-31,1.0,-0.0,-0.020244657825821806,-0.08865557774403005,-0.08688581439008933,-0.0,0.0
2020-02-03,1.0,-0.0,-0.017106167223446347,-0.08463051152652404,-0.08290094060226977,-0.0,0.0
2020-02-04,1.0,-0.0,-0.016274885779892525,-0.08374168501290154,-0.0835996496460952,-0.0,0.0
2020-02-05,1.0,-0.0,-0.01615612063867534,-0.08363098758131282,-0.08295683027794204,-0.0,0.0
2020-02-06,1.0,-0.0,-0.014373522458628843,-0.08921985815602838,-0.07843971631205675,-0.0,0.0
2020-02-07,1.0,-0.0,-0.013672383205204022,-0.08987581312832643,-0.07918391484328799,-0.0,0.0
2020-02-10,1.0,-0.0,-0.012155649010064735,-0.08963757501299438,-0.0795137740395974,-0.0,0.0
2020-02-11,1.0,-0.0,-0.012261097592666966,-0.08939497743863545,-0.0795671997921047,-0.0,0.0
2020-02-12,1.0,-0.0,-0.012085341650127587,-0.0895236745109158,-0.07976561761648238,-0.0,0.0
2020-02-13,1.0,-0.0,-0.011939628702347773,-0.08984836317256366,-0.0791723746988521,-0.0,0.0
2020-02-14,1.0,-0.0,-0.01161569062599601,-0.08897099618712595,-0.07988148218101117,-0.0,0.0
2020-02-18,1.0,-0.0,-0.012077636891690868,-0.08849850062572312,-0.08003352931453803,-0.0,0.0
2020-02-19,1.0,-0.0,-0.012013500436639995,-0.08834289220892633,-0.07976350633718048,-0.0,0.0
2020-02-20,1.0,-0.0,-0.011884109281878798,-0.08900690387679235,-0.07925886587596624,-0.0,0.0
2020-02-21,1.0,-0.0,-0.01252946723243753,-0.08827204148986327,-0.07788778877887788,-0.0,0.0
2020-02-24,1.0,-0.0,-0.01206533626539036,-0.08709150134647271,-0.07681362230558464,-0.0,0.0
2020-02-25,1.0,-0.0,-0.018188327962764053,-0.10011934598400765,-0.07515216612960973,-0.0,0.0
2020-02-26,1.0,-0.0,-0.013806124255118296,-0.09539205852852675,-0.0708124373119358,-0.0,0.0
2020-02-27,1.0,-0.0,-0.013181651895821286,-0.09517459493267563,-0.07173792468638997,-0.0,0.0
2020-02-28,1.0,-0.0,-0.022051258067533438,-0.08870779160041156,-0.05843700308670844,-0.0,0.0
2020-03-02,1.0,-0.0,-0.02018727816177844,-0.0874976648608257,-0.05988464412478984,-0.0,0.0
2020-03-03,1.0,-0.0,-0.02859469627454579,-0.07002431638832814,-0.04838043677739035,-0.0,0.0
2020-03-04,1.0,-0.0,-0.029625489100055896,-0.07035055497883894,-0.04078210378617629,-0.0,0.0
2020-03-05,1.0,-0.0,-0.03468946874328436,-0.06236639408231821,-0.03399952495673713,-0.0,0.0
2020-03-06,1.0,-0.0,-0.03471289029416747,-0.06346338433741743,-0.03106543955733725,-0.0,0.0
2020-03-09,1.0,-0.0,-0.034671388772966695,-0.0626882169161187,-0.030543305399217242,-0.0,0.0
2020-03-10,1.0,-0.006634393351540796,-0.03074560735175178,-0.08610645505374327,-0.04866784663533107,-0.0,0.0
2020-03-11,1.0,-0.0,-0.03915641639733067,-0.08660218104029577,-0.03684283953774967,-0.0,0.0
2020-03-12,1.0,-0.0014502094747019015,-0.03092629252796833,-0.08027945306385527,-0.03830394549053911,-0.0,0.0
2020-03-13,1.0,-0.01412738429339295,-0.03430766303572278,-0.09227988393664083,-0.04845883080435714,-0.0,0.0
2020-03-16,1.0,-0.016168187417036392,-0.035553270111574845,-0.09424666052785784,-0.04989177359754129,-0.0,0.0
2020-03-17,1.0,-0.0474425116013792,-0.05354781842221243,-0.11758224664921058,-0.07767090970367874,-0.0,0.0
2020-03-18,1.0,-0.045571047775271684,-0.06175671519376665,-0.09646042649169571,-0.07773733852778347,-0.0,0.0
2020-03-19,1.0,-0.04378826530612245,-0.0607015306122449,-0.09507653061224489,-0.0759438775510204,-0.0,0.0
2020-03-20,1.0,-0.04281447062728178,-0.07194465010595114,-0.08917766601138656,-0.07259567515126758,-0.0,0.0
2020-03-23,1.0,-0.043186412235090704,-0.08052479690817324,-0.0772066769219034,-0.07039245350182433,-0.0,0.0
2020-03-24,1.0,-0.048970874280120515,-0.08468198171855731,-0.06876517626717858,-0.06890502040453095,-0.0,0.0
2020-03-25,1.0,-0.050631483987370315,-0.08312033278203777,-0.051671427855460327,-0.06752117476068761,-0.0,0.0
2020-03-26,1.0,-0.04192570128885519,-0.08393985342431134,-0.06508718726307809,-0.07263078089461714,-0.0,0.0
2020-03-27,1.0,-0.04188494736316919,-0.07926707578705783,-0.053697051339619814,-0.0724691912388365,-0.0,0.0
2020-03-30,1.0,-0.03789337673470909,-0.07735218477058978,-0.056430071189852035,-0.07073016188547504,-0.0,0.0
2020-03-31,1.0,-0.03717910521872982,-0.0779333631262724,-0.05619693132727543,-0.07005064799642484,-0.0,0.0
2020-04-01,1.0,-0.05240968417863725,-0.10552624271035822,-0.019628386054378832,-0.08469869480699806,-0.0,0.0
2020-04-02,1.0,-0.051053361927589254,-0.1075438375173458,-0.019048820486943358,-0.08386527059417181,-0.0,0.0
2020-04-03,1.0,-0.04996156802459646,-0.11306561157243482,-0.021219490681821045,-0.07581809705018838,-0.0,0.0
2020-04-06,1.0,-0.05015326008804571,-0.11482523304363182,-0.021229360344109896,-0.07517943413600414,-0.0,0.0
2020-04-07,1.0,-0.04590114752868822,-0.1098902472561814,-0.018662966574164355,-0.07557688942223556,-0.0,0.0
2020-04-08,1.0,-0.04591479573978699,-0.10996799839992,-0.01865093254662733,-0.07551627581379068,-0.0,0.0
2020-04-09,1.0,-0.047523468764414746,-0.10348696595314974,-0.02159250994227868,-0.07409023474997818,-0.0,0.0
2020-04-13,1.0,-0.05992663572391077,-0.0788541198782253,-0.030094325497829016,-0.07881668912511854,-0.0,0.0
2020-04-14,1.0,-0.060691513918870024,-0.07706225122593365,-0.03153113809066294,-0.07848470858340716,-0.0,0.0
2020-04-15,1.0,-0.0572613177947109,-0.07992180885502266,-0.028860999053737735,-0.07903780068728522,-0.0,0.0
2020-04-16,1.0,-0.05905232941059512,-0.07590312037876999,-0.029824408793229857,-0.07790384113531582,-0.0,0.0
2020-04-17,1.0,-0.05969388389471197,-0.0760192472677086,-0.030163999651858207,-0.07748641625324829,-0.0,0.0
2020-04-20,1.0,-0.06254580688438653,-0.07130346206879418,-0.03095613719084235,-0.07741518738897653,-0.0,0.0
2020-04-21,1.0,-0.06338492137485238,-0.07218596556653614,-0.03162409099384673,-0.07589035987320529,-0.0,0.0
2020-04-22,1.0,-0.06097288992417108,-0.07428012092977153,-0.028584526936610993,-0.075197006492541,-0.0,0.0
2020-04-23,1.0,-0.06188327465661725,-0.07333763078296227,-0.02902018148460356,-0.07540784449843804,-0.0,0.0
2020-04-24,1.0,-0.06217295340128463,-0.07209285023435756,-0.02985888946754954,-0.07587481090196663,-0.0,0.0
2020-04-27,1.0,-0.06576491376521242,-0.07372887683233369,-0.02777432119658545,-0.07708867375127548,-0.0,0.0
2020-04-28,1.0,-0.07045056024673241,-0.06463046100657871,-0.028615487930755742,-0.07991443956672595,-0.0,0.0
2020-04-29,1.0,-0.07143479072081597,-0.06363579824615959,-0.028820200261210273,-0.07996765968032837,-0.0,0.0
2020-04-30,1.0,-0.07111017296397928,-0.05830860349901287,-0.030358717111389794,-0.08188782795485304,-0.0,0.0
2020-05-01,1.0,-0.07324975173783516,-0.05592105263157895,-0.029716981132075472,-0.08242303872889772,-0.0,0.0
2020-05-04,1.0,-0.07369463004206879,-0.0501979707993071,-0.030326651818856718,-0.08309824300915615,-0.0,0.0
2020-05-05,1.0,-0.07359912859423931,-0.05084850660362178,-0.026959115721199668,-0.0863855227815668,-0.0,0.0
2020-05-06,1.0,-0.0731474951437091,-0.05140863368100664,-0.025487794315974414,-0.08722764559593184,-0.0,0.0
2020-05-07,1.0,-0.07449693517429261,-0.05194724784843044,-0.02528635997771036,-0.08659525725961241,-0.0,0.0
2020-05-08,1.0,-0.0739892550320616,-0.05186799039389963,-0.02578544725310094,-0.08624446039959396,-0.0,0.0
2020-05-11,1.0,-0.07486048727371715,-0.048739745350606926,-0.026863159978717348,-0.0869000334088125,-0.0,0.0
2020-05-12,1.0,-0.07539274793567477,-0.0480334748752739,-0.02849821112445374,-0.08605172264382188,-0.0,0.0
2020-05-13,1.0,-0.07519697680737027,-0.04428582013979796,-0.02893521377232198,-0.08653394916886901,-0.0,0.0
2020-05-14,1.0,-0.07547565580040964,-0.04359252770031834,-0.028181526540483184,-0.08662981516669545,-0.0,0.0
2020-05-15,1.0,-0.07605383600004935,-0.04358446108486202,-0.02825032999839627,-0.08573790108683584,-0.0,0.0
2020-05-18,1.0,-0.07725841309046003,-0.04375424513738809,-0.02731707317073171,-0.0866193269527632,-0.0,0.0
2020-05-19,1.0,-0.0783803450955241,-0.03650760369516151,-0.033436524870805014,-0.08504051603991168,-0.0,0.0
2020-05-20,1.0,-0.07860902580032789,-0.03557560741096853,-0.033664928565265095,-0.08484646770952751,-0.0,0.0
2020-05-21,1.0,-0.0788896555122961,-0.0336848849243507,-0.03494159972401557,-0.08456951357744813,-0.0,0.0
2020-05-22,1.0,-0.07893180922349231,-0.034046117461568784,-0.034464919195900674,-0.0843269609775325,-0.0,0.0
2020-05-26,1.0,-0.07892143578625804,-0.03401000221724027,-0.03446576827375527,-0.08440294646596536,-0.0,0.0
2020-05-27,1.0,-0.08146742412106125,-0.028959075281272718,-0.04030856818938003,-0.08157833121788315,-0.0,0.0
2020-05-28,1.0,-0.08179510560169553,-0.028612268033615103,-0.040404662739975845,-0.08142543805604159,-0.0,0.0
2020-05-29,1.0,-0.0818951180753169,-0.028308511031449796,-0.04034393978589995,-0.0813284551042783,-0.0,0.0
2020-06-01,1.0,-0.08189734809760182,-0.029044058777883158,-0.03929200487762819,-0.08150319632453473,-0.0,0.0
2020-06-02,1.0,-0.08253694581280788,-0.029482758620689654,-0.037598522167487686,-0.08190886699507388,-0.0,0.0
2020-06-03,1.0,-0.0827420546932742,-0.029637841832963786,-0.03673318551367332,-0.08270509977827052,-0.0,0.0
2020-06-04,1.0,-0.08286013426125516,-0.02853975488082774,-0.038048900658988735,-0.08229352712939582,-0.0,0.0
2020-06-05,1.0,-0.08143230193141505,-0.029291486007094993,-0.03731030744974379,-0.08373571147024043,-0.0,0.0
2020-06-08,1.0,-0.08102156556398933,-0.02604352479486265,-0.041433439541378084,-0.08171048261099562,-0.0,0.0
2020-06-09,1.0,-0.08215806443673239,-0.025166752812030815,-0.041768195131556274,-0.08155504688769105,-0.0,0.0
2020-06-10,1.0,-0.08223744910135443,-0.024825007073527784,-0.04191218984118393,-0.08120409895557824,-0.0,0.0
2020-06-11,1.0,-0.0864742278206424,-0.0165035620085291,-0.051285527645623295,-0.07826558532797595,-0.0,0.0
2020-06-12,1.0,-0.0859251579778831,-0.012107523696682464,-0.05793345181674566,-0.07822373617693525,-0.0,0.0
2020-06-15,1.0,-0.08644519584371993,-0.010069847224621765,-0.059370140928499154,-0.07816472098131648,-0.0,0.0
2020-06-16,1.0,-0.08690717070522627,-0.008994225929033213,-0.05893747224004343,-0.07894931648818043,-0.0,0.0
2020-06-17,1.0,-0.0864734895191122,-0.008360049321824907,-0.059223181257706536,-0.07898890258939581,-0.0,0.0
2020-06-18,1.0,-0.087010136384936,-0.007189187856068266,-0.05993045108146102,-0.07899474683700398,-0.0,0.0
2020-06-19,1.0,-0.08696510293954382,-0.007351943454179876,-0.06012310804643073,-0.0791197404615935,-0.0,0.0
2020-06-22,1.0,-0.08802043485772107,-0.007416273846837286,-0.05738048816604556,-0.08117179594758016,-0.0,0.0
2020-06-23,1.0,-0.09006080680245206,-0.007848032430294642,-0.057852976072770415,-0.08016116274471032,-0.0,0.0
2020-06-24,1.0,-0.09006080680245206,-0.007773877793157999,-0.057865335178959865,-0.08021059916946807,-0.0,0.0
2020-06-25,1.0,-0.08985059883936289,-0.007642918878873936,-0.05746388443017657,-0.07976293369551797,-0.0,0.0
2020-06-26,1.0,-0.08990470077029429,-0.00732026466521825,-0.057302982421489235,-0.0799056883270788,-0.0,0.0
2020-06-29,1.0,-0.08986547306378624,-0.006559883599057942,-0.05733732845041246,-0.07929814177733388,-0.0,0.0
2020-06-30,1.0,-0.0882436488038632,-0.01117711716829898,-0.055601526510145854,-0.08003062900616284,-0.0,0.0
2020-07-01,1.0,-0.08879411582916127,-0.011088447988132766,-0.05717287842264664,-0.07912726373694295,-0.0,0.0
2020-07-02,1.0,-0.09286422200198216,-0.0062933597621407334,-0.05953914767096134,-0.08016600594648167,-0.0,0.0
2020-07-06,1.0,-0.09302527254707632,-0.0061942517343904855,-0.059514370664023784,-0.08010406342913776,-0.0,0.0
2020-07-07,1.0,-0.0899694242600547,-0.00938316229899855,-0.057549236844385565,-0.08098238490771574,-0.0,0.0
2020-07-08,1.0,-0.08992142547794345,-0.009206211718121636,-0.05782342386933119,-0.08043061312875086,-0.0,0.0
2020-07-09,1.0,-0.08993923192118715,-0.009443186178046757,-0.05778536863079989,-0.08047129296154655,-0.0,0.0
2020-07-10,1.0,-0.09066042873409574,-0.008973216495866132,-0.058134066042873404,-0.07991732263973464,-0.0,0.0
2020-07-13,1.0,-0.09125451755037378,-0.008688548938066242,-0.058121689192534284,-0.07963265508193475,-0.0,0.0
2020-07-14,1.0,-0.08989875264244478,-0.008529997156667614,-0.05680483613751838,-0.08101024835890272,-0.0,0.0
2020-07-15,1.0,-0.09007928164153815,-0.008200269631791815,-0.057414255853359894,-0.08116164302234975,-0.0,0.0
2020-07-16,1.0,-0.08983785121921031,-0.009295704913974502,-0.05725956182695879,-0.08138383463299914,-0.0,0.0
2020-07-17,1.0,-0.09037442424842751,-0.009583477787132881,-0.057698974790748356,-0.08051854786786192,-0.0,0.0
2020-07-20,1.0,-0.09242507082857,-0.009468661464287488,-0.058899547691237134,-0.0818132113922163,-0.0,0.0
2020-07-21,1.0,-0.09011718216047619,-0.010748946851739093,-0.058292843562437094,-0.08348141612714825,-0.0,0.0
2020-07-22,1.0,-0.08893251167875957,-0.012200576483450949,-0.05725077030116291,-0.08402494781830831,-0.0,0.0
2020-07-23,1.0,-0.08946890660167374,-0.012509481590171477,-0.057585893880799315,-0.083922953530882,-0.0,0.0
2020-07-24,1.0,-0.0935467796187866,-0.009704746480627881,-0.05875171296873054,-0.08377974336613929,-0.0,0.0
2020-07-27,1.0,-0.09523928277513155,-0.008279508217162522,-0.057482730242649445,-0.08592483603082371,-0.0,0.0
2020-07-28,1.0,-0.0949209200219528,-0.00772090006486055,-0.05624158060170633,-0.08843486504016365,-0.0,0.0
2020-07-29,1.0,-0.09522498278991175,-0.007259528130671505,-0.056924713686713806,-0.09220852368733963,-0.0,0.0
2020-07-30,1.0,-0.09550034420176481,-0.004255585455910883,-0.057688215783215466,-0.09419863570936854,-0.0,0.0
2020-07-31,1.0,-0.09532216462574812,-0.00483309543485338,-0.05769664187514086,-0.09423284000701174,-0.0,0.0
2020-08-03,1.0,-0.08801563831386898,-0.010839055686431757,-0.0616635757606135,-0.09255175179189012,-0.0,0.0
2020-08-04,1.0,-0.21446842001705255,-0.026169082442447693,-0.18198662031875124,-0.21704269692398503,-0.0,0.0
2020-08-05,1.0,-0.2169488711819389,-0.028917662682602922,-0.18866201859229748,-0.22549800796812747,-0.0,0.0
2020-08-06,1.0,-0.2233610682412937,-0.014074347446822788,-0.20167080453599945,-0.23840837415285512,-0.0,0.0
2020-08-07,1.0,-0.2239431640263304,-0.0176770652704591,-0.20394282732032526,-0.23795013384063704,-0.0,0.0
2020-08-10,1.0,-0.22776850587501477,-0.014278730255061616,-0.20613968542962627,-0.23761358080884706,-0.0,0.0
2020-08-11,1.0,-0.22385358345032902,-0.02065325868164211,-0.20118743551142612,-0.24582621492244455,-0.0,0.0
2020-08-12,1.0,-0.2246397670126484,-0.01996308775969793,-0.20350835605072895,-0.24511082138200785,-0.0,0.0
2020-08-13,1.0,-0.2256112034179919,-0.019717880031195956,-0.20519819605981485,-0.24490522532297987,-0.0,0.0
2020-08-14,1.0,-0.23032704637833976,-0.018571744417422063,-0.20935730199493188,-0.2424531029439276,-0.0,0.0
2020-08-17,1.0,-0.2305231816248405,-0.019498085920884728,-0.20928966397277754,-0.24210974053594217,-0.0,0.0
2020-08-18,1.0,-0.23402573750493957,-0.018315207119907907,-0.22785767056680922,-0.23792588010927268,-0.0,0.0
2020-08-19,1.0,-0.23759139784946234,-0.016963440860215055,-0.2275268817204301,-0.23836559139784946,-0.0,0.0
2020-08-20,1.0,-0.2398561176082159,-0.021304325160303752,-0.23104592767650786,-0.24550367525674663,-0.0,0.0
2020-08-21,1.0,-0.23581808020120165,-0.026774486516696942,-0.22946066787760236,-0.2545060779656281,-0.0,0.0
2020-08-24,1.0,-0.23740081114441897,-0.03533768294833362,-0.23348615764415445,-0.2571327808146711,-0.0,0.0
2020-08-25,1.0,-0.24620661171865182,-0.04051069331465819,-0.22122860888146673,-0.28772288961913484,-0.0,0.0
2020-08-26,1.0,-0.24802158273381292,-0.039244604316546756,-0.22339928057553954,-0.28789568345323735,-0.0,0.0
2020-08-27,1.0,-0.30629283253189954,-0.00282079436598387,-0.25856650637991746,-0.3254704479194275,-0.0,0.0
2020-08-28,1.0,-0.32432486457313053,-0.00643652427689048,-0.28148799648189976,-0.38665120834749234,-0.0,0.0
2020-08-31,1.0,-0.32548556797951717,-0.004560638489388515,-0.2839197487648271,-0.38633408677214814,-0.0,0.0
2020-09-01,1.0,-0.32957211032920813,-0.01443824314486775,-0.26613685998544045,-0.4120156919841462,-0.0,0.0
2020-09-02,1.0,-0.3333738626461588,-0.014509493991529373,-0.26666261373538414,-0.4118994062455671,-0.0,0.0
2020-09-03,1.0,-0.33676113525535084,-0.012201342555752791,-0.2657974740364408,-0.42561873865050703,-0.0,0.0
2020-09-04,1.0,-0.31951298438637654,-0.017433864574063585,-0.25020224900897986,-0.43534099182914004,-0.0,0.0
2020-09-08,1.0,-0.32225462794183174,-0.018592781625956983,-0.25100255195041926,-0.43350751407623445,-0.0,0.0
2020-09-09,1.0,-0.3124848778127268,-0.030284700379062827,-0.23411162190499235,-0.43941043632551013,-0.0,0.0
2020-09-10,1.0,-0.35231838765227375,-0.01900631417820014,-0.2822884112507175,-0.47235155303271886,-0.0,0.0
2020-09-11,1.0,-0.3490683496479478,-0.027648978189936464,-0.2894126738794436,-0.4805083290400138,-0.0,0.0
2020-09-14,1.0,-0.3868699543076304,-0.017211581713582235,-0.3401358933686877,-0.6232628613366794,-0.0,0.0
2020-09-15,1.0,-0.406151085412357,-0.048326396331281316,-0.3924432370460833,-0.645440271166164,-0.0,0.0
2020-09-16,1.0,-0.4135452137722285,-0.05233951317946778,-0.3843359818388195,-0.6721654685332323,-0.0,0.0
2020-09-17,1.0,-0.40582715799590274,-0.06431624472040263,-0.3806874225448291,-0.6783176104605578,-0.0,0.0
2020-09-18,1.0,-0.4018121535774848,-0.06458960795727772,-0.38358938017261013,-0.6809496089696541,-0.0,0.0
2020-09-21,1.0,-0.39673705877868415,-0.07262839572056619,-0.39648293563060655,-0.6754085029605347,-0.0,0.0
2020-09-22,1.0,-0.43425354159099167,-0.03123864874682165,-0.4367183851382907,-0.6923875252970785,-0.0,0.0
2020-09-23,1.0,-0.43077088716623596,-0.039351851851851846,-0.48118540051679587,-0.740336993970715,-0.0,0.0
2020-09-24,1.0,-0.4666816496235532,-0.04949994381391168,-0.5142431733902686,-0.7788515563546465,-0.0,0.0
2020-09-25,1.0,-0.48688376957266943,-0.0601342125904192,-0.5408012084943207,-0.817215234000523,-0.0,0.0
2020-09-28,1.0,-0.5012397426058208,-0.060363657831040786,-0.56003896333904,-0.8301847806836294,-0.0,0.0
2020-09-29,1.0,-0.5274329805727531,-0.07996584220317789,-0.5725090731647808,-0.8699258897801091,-0.0,0.0
2020-09-30,1.0,-0.5278108314263921,-0.07987795575896263,-0.5751029748283752,-0.8683142639206713,-0.0,0.0
2020-10-01,1.0,-0.537514654161782,-0.08860368976368237,-0.5778984389461344,-0.8811007589313261,-0.0,0.0
2020-10-02,1.0,-0.5387259607940293,-0.08116812734198384,-0.5774674057787,-0.8994456659750395,-0.0,0.0
2020-10-05,1.0,-0.5507558048932523,-0.07190275829827021,-0.5896213183730714,-0.9044101605111422,-0.0,0.0
2020-10-06,1.0,-0.5551610290911356,-0.061857596710895156,-0.5873045536659814,-0.9103905811997757,-0.0,0.0
2020-10-07,1.0,-0.5673457838143746,-0.05316606929510156,-0.5951078412878074,-0.9284411746211406,-0.0,0.0
2020-10-08,1.0,-0.5675081637779453,-0.0483232856066315,-0.5968035669429791,-0.9272795779954787,-0.0,0.0
2020-10-09,1.0,-0.5803331542181623,-0.04412554919872302,-0.6058728703732971,-0.9304927774441318,-0.0,0.0
2020-10-12,1.0,-0.622966850288471,-0.039962189119593206,-0.6289644382150656,-0.9676651781348806,-0.0,0.0
2020-10-13,1.0,-0.639536796394381,-0.03332565713721749,-0.6353258545251176,-0.9816100273053261,-0.0,0.0
2020-10-14,1.0,-0.6410121417524925,-0.03079859168832878,-0.6393998223158172,-0.9792372741930175,-0.0,0.0
2020-10-15,1.0,-0.6450665170171327,-0.033109959396560265,-0.6416994025022283,-0.9811837718284753,-0.0,0.0
2020-10-16,1.0,-0.6619737105491427,-0.022986588376593047,-0.654166944685394,-0.9971308467338359,-0.0,0.0
2020-10-19,1.0,-0.6607613518833617,-0.022920628565709138,-0.6536215927668235,-0.999032462549628,-0.0,0.0
2020-10-20,1.0,-0.664300542422822,-0.020725909060470102,-0.6571017210205585,-1.0061608518047278,-0.0,0.0
2020-10-21,1.0,-0.6862155907850654,-0.026318516215936172,-0.7015162504749076,-1.0398231616758193,-0.0,0.0
2020-10-22,1.0,-0.7161979832410169,-0.019173412867490414,-0.7142451356341429,-1.1010154807555743,-0.0,0.0
2020-10-23,1.0,-0.7289102907080436,-0.007169609416800429,-0.7249866238630284,-1.1059033351168182,-0.0,0.0
