Date,IWF,IWM,MTUM,PRFT,SPY,VLUE,VXX
2018-10-17,-0.2123950541902,-0.9427568310181652,-0.0,1.0,-0.4600213707830866,-0.4377957563730728,0.0
2018-10-18,-0.21237749213812476,-0.943180777333374,-0.0,1.0,-0.4598357402375355,-0.43779195798858117,0.0
2018-10-19,-0.19510270959128562,-0.935582729010529,-0.0,1.0,-0.4644840246381649,-0.4390872955669509,0.0
2018-10-22,-0.19630000911327805,-0.9393359458063733,-0.0,1.0,-0.4636228317992649,-0.43850056198547954,0.0
2018-10-23,-0.19814128652129018,-0.9392881005892,-0.0,1.0,-0.46203608090870435,-0.437617688149183,0.0
2018-10-24,-0.1964795144157815,-0.9395447647951441,-0.0,1.0,-0.461608497723824,-0.4372382397572079,0.0
2018-10-25,-0.17637290950065235,-0.91421539556399,-0.0,1.0,-0.45890167239947816,-0.41575732416083505,0.0
2018-10-26,-0.16676470588235293,-0.9044117647058822,-0.0,1.0,-0.46041176470588235,-0.4095882352941176,0.0
2018-10-29,-0.15473610216156056,-0.910110714076504,-0.0,1.0,-0.4538984242282233,-0.4101985823911898,0.0
2018-10-30,-0.15182571520599691,-0.9099879944950368,-0.0,1.0,-0.4538959327691723,-0.4124622997862435,0.0
2018-10-31,-0.1571486785423216,-0.8910234020258471,-0.0,1.0,-0.453603446268483,-0.40892420537897317,0.0
2018-11-01,-0.15386852821407795,-0.8930773705642815,-0.0,1.0,-0.4530831878999418,-0.4086387434554974,0.0
2018-11-02,-0.16221623032095328,-0.8613261430518107,-0.0,1.0,-0.46913687628656753,-0.40662781595198755,0.0
2018-11-05,-0.1589123691915239,-0.8706844073397687,-0.0,1.0,-0.4700408731194017,-0.39916514479519954,0.0
2018-11-06,-0.15868367642795014,-0.8700782835604524,-0.0,1.0,-0.47057118005218906,-0.40002899391127866,0.0
2018-11-07,-0.15792993167611571,-0.8747201628143626,-0.0,1.0,-0.47181276348306445,-0.40296554731792417,0.0
2018-11-08,-0.15251927871513885,-0.8750217429118107,-0.0,1.0,-0.46918304632689745,-0.40230184959703136,0.0
2018-11-09,-0.15132609831118335,-0.8757762172828044,-0.0,1.0,-0.4717950206024027,-0.40282049793975977,0.0
2018-11-12,-0.150676613462873,-0.8661808928984501,-0.0,1.0,-0.47443904695813094,-0.4001850566736063,0.0
2018-11-13,-0.13738615795673284,-0.8670956991409775,-0.0,1.0,-0.47326687160628605,-0.3952365903410234,0.0
2018-11-14,-0.13730391311842785,-0.8671780727460783,-0.0,1.0,-0.47328046888467507,-0.39530540711371603,0.0
2018-11-15,-0.1365151428078846,-0.8679673581978048,-0.0,1.0,-0.47330613183150394,-0.3955807137520832,0.0
2018-11-16,-0.13359325726735852,-0.8603004414884468,-0.0,1.0,-0.4725646465225617,-0.4003497505876956,0.0
2018-11-19,-0.13412641536476996,-0.8600257990540348,-0.0,1.0,-0.47220868568152496,-0.4002006593091587,0.0
2018-11-20,-0.12011994859345994,-0.8589176067399686,-0.0,1.0,-0.4723689847208339,-0.4045123518492074,0.0
2018-11-21,-0.11961436737479737,-0.8583454199016011,-0.0,1.0,-0.4702101640929386,-0.3957284645792452,0.0
2018-11-23,-0.12017960158003922,-0.8540452982466112,-0.0,1.0,-0.4715678194890449,-0.39597601523203274,0.0
2018-11-26,-0.11940213684928393,-0.8588031370766083,-0.0,1.0,-0.46956694703341667,-0.3937826778813367,0.0
2018-11-27,-0.11508183723169282,-0.8599139151611258,-0.0,1.0,-0.4663589511242,-0.3903834173415643,0.0
2018-11-28,-0.1147113805018977,-0.8627145527672352,-0.0,1.0,-0.4651334050869541,-0.38984875092052346,0.0
2018-11-29,-0.10250787224471435,-0.8553475033738192,-0.0,1.0,-0.46243814664867294,-0.39122244714349974,0.0
2018-11-30,-0.10204712895787639,-0.8557448962375569,-0.0,1.0,-0.46237556942804114,-0.39182273212980145,0.0
2018-12-03,-0.10313080691480377,-0.8562137507742553,-0.0,1.0,-0.4633143758094488,-0.39281491074947916,0.0
2018-12-04,-0.09729517175518916,-0.8594781338651237,-0.0,1.0,-0.4605791646771339,-0.39137151363649125,0.0
2018-12-06,-0.09198401243477297,-0.8467025646719218,-0.0,1.0,-0.4571166870212057,-0.37981569890085487,0.0
2018-12-07,-0.10021689561203494,-0.8474500862021022,-0.0,1.0,-0.45856737667537956,-0.3744786163172238,0.0
2018-12-10,-0.09336289316890674,-0.8502979077178883,-0.0,1.0,-0.4577525287515588,-0.369821255369267,0.0
2018-12-11,-0.09855602671766303,-0.8483966630636622,-0.0,1.0,-0.4592999085391203,-0.3652892103877387,0.0
2018-12-12,-0.09764617815852948,-0.8487620948737143,-0.0,1.0,-0.4592309185172863,-0.3667969724694336,0.0
2018-12-13,-0.09731841099229874,-0.8452545847415369,-0.0,1.0,-0.4624632943653388,-0.36520028810460414,0.0
2018-12-14,-0.09803324099722992,-0.8440720221606648,-0.0,1.0,-0.4626869806094183,-0.3653185595567867,0.0
2018-12-17,-0.09864898604599551,-0.8464504674452797,-0.0,1.0,-0.4660582017921048,-0.3629983077648625,0.0
2018-12-18,-0.09019694378551332,-0.8404865669995035,-0.0,1.0,-0.4635626413637116,-0.3641253378937496,0.0
2018-12-19,-0.09408713406726817,-0.8395276329222194,-0.0,1.0,-0.4619098860469608,-0.3636012471373783,0.0
2018-12-20,-0.09317981974060233,-0.8301000219828534,-0.0,1.0,-0.4647449989008573,-0.359859309738404,0.0
2018-12-21,-0.09057792385647769,-0.8314434401533827,-0.0,1.0,-0.46483155299917833,-0.3521500958641468,0.0
2018-12-24,-0.09027815877544304,-0.8362593954024251,-0.0,1.0,-0.4666977560761508,-0.34992044768749664,0.0
2018-12-26,-0.09169865773639359,-0.8467695826186392,-0.0,1.0,-0.4462958425222576,-0.3378801492009039,0.0
2018-12-27,-0.07015867961577245,-0.8261423340232448,-0.0,1.0,-0.4121159051106512,-0.34511489677864465,0.0
2018-12-28,-0.06754355724097695,-0.8290328568776685,-0.0,1.0,-0.41181150388501425,-0.34349889946697076,0.0
2018-12-31,-0.06799437799994697,-0.8283964040414755,-0.0,1.0,-0.41183802275318887,-0.34365801267601903,0.0
2019-01-02,-0.06752565020281555,-0.8284418993080409,-0.0,1.0,-0.41151674222540363,-0.343699461809698,0.0
2019-01-03,-0.07605641270346217,-0.8257515508191506,-0.0,1.0,-0.4188537193149886,-0.330337733948359,0.0
2019-01-04,-0.055718320268165866,-0.8342439359146938,-0.0,1.0,-0.41285929210547156,-0.33660622377068655,0.0
2019-01-07,-0.04310613943808533,-0.8183922996878251,-0.0,1.0,-0.4141779396462018,-0.32575442247658687,0.0
2019-01-08,-0.04467764559197881,-0.8117564548807731,-0.0,1.0,-0.4171385526520859,-0.3239648812925347,0.0
2019-01-09,-0.04529145650252197,-0.8142062295252457,-0.0,1.0,-0.4175029899641204,-0.3229421246945037,0.0
2019-01-10,-0.04571918698341737,-0.8132245152570566,-0.0,1.0,-0.4177886364817799,-0.32242553412694286,0.0
2019-01-11,-0.045852948061067905,-0.8095139015318995,-0.0,1.0,-0.4192566776769227,-0.32622434913781895,0.0
2019-01-14,-0.041322098453030025,-0.8073200636527275,-0.0,1.0,-0.4193514726215011,-0.34072470195393006,0.0
2019-01-15,-0.04307243051572196,-0.8058090420816604,-0.0,1.0,-0.4188872086353444,-0.33952130155915944,0.0
2019-01-16,-0.04991124569280569,-0.8041662315965334,-0.0,1.0,-0.42458494309282657,-0.3317844836587658,0.0
2019-01-17,-0.051156235318682464,-0.8023959910215587,-0.0,1.0,-0.4242574515842773,-0.33217622801064883,0.0
2019-01-18,-0.05336871978137482,-0.7975877653983604,-0.0,1.0,-0.4285789363043935,-0.3481448391843599,0.0
2019-01-22,-0.0,-0.9453606355365617,-0.0,1.0,-0.44188668362129985,-0.23460318292650953,0.0
2019-01-23,-0.0,-0.9280762564991335,-0.0,1.0,-0.4507903996638832,-0.24707210755737619,0.0
2019-01-24,-0.0,-0.932800084197232,-0.0,1.0,-0.4459559016997316,-0.2524075146029574,0.0
2019-01-25,-0.0,-0.9667897659342702,-0.0,1.0,-0.47820080235925505,-0.2118015887775977,0.0
2019-01-28,-0.0,-0.9598427706363539,-0.0,1.0,-0.4856581323701264,-0.21040050993307127,0.0
2019-01-29,-0.0,-0.947217196977759,-0.0,1.0,-0.48805469830797066,-0.22517824837714168,0.0
2019-01-30,-0.0,-0.9504760380830466,-0.0,1.0,-0.4917193375470037,-0.22471131023815238,0.0
2019-01-31,-0.0,-0.9590985644398107,-0.0,1.0,-0.48648648648648646,-0.2277113909161387,0.0
2019-02-01,-0.0,-0.9587198887789751,-0.0,1.0,-0.4872069085367484,-0.22762879982889073,0.0
2019-02-04,-0.0,-0.9545782456515349,-0.0,1.0,-0.4872685494429156,-0.22999438907740402,0.0
2019-02-05,-0.0,-0.9551222118338453,-0.0,1.0,-0.47981835180980364,-0.2363830639775611,0.0
2019-02-06,-0.0,-0.9493626913929936,-0.0,1.0,-0.4819496031852069,-0.24084119391817865,0.0
2019-02-07,-0.0,-0.9440930803511861,-0.0,1.0,-0.4820804312438289,-0.24244122434819737,0.0
2019-02-08,-0.0,-0.9435238146148501,-0.0,1.0,-0.4916876035708559,-0.23758486128187312,0.0
2019-02-11,-0.0,-0.9389819622116363,-0.0,1.0,-0.49290799122196655,-0.2443130118289354,0.0
2019-02-12,-0.0,-0.9338249095052956,-0.0,1.0,-0.5001206596058453,-0.24737900522858292,0.0
2019-02-13,-0.0,-0.9454126226607326,-0.0,1.0,-0.494610971097646,-0.2410853128854094,0.0
2019-02-14,-0.0,-0.8613877118644068,-0.0,1.0,-0.5305084745762711,-0.2564088983050848,0.0
2019-02-15,-0.0,-0.7701574823247147,-0.0,1.0,-0.528982363000587,-0.2532734373005947,0.0
2019-02-19,-0.0,-0.764991114496065,-0.0,1.0,-0.5258695100279259,-0.24785478547854786,0.0
2019-02-20,-0.0,-0.752133289443699,-0.0,1.0,-0.5329298863089661,-0.24700579849593599,0.0
2019-02-21,-0.0,-0.738906036532915,-0.0,1.0,-0.5345089308303396,-0.2565652987906694,0.0
2019-02-22,-0.0,-0.7421096661343068,-0.0,1.0,-0.5287094075595102,-0.26422795142849903,0.0
2019-02-25,-0.0,-0.7351653944020357,-0.0,1.0,-0.5372010178117048,-0.2721628498727735,0.0
2019-02-26,-0.0,-0.7322700447700448,-0.0,1.0,-0.539504477004477,-0.27197802197802196,0.0
2019-02-27,-0.0,-0.6893638841659244,-0.0,1.0,-0.6553315521010444,-0.3541413650716541,0.0
2019-02-28,-0.0,-0.6863640046452588,-0.0,1.0,-0.6531179949766387,-0.3612228914035704,0.0
2019-03-01,-0.0,-0.6861331605378261,-0.0,1.0,-0.6560289432474756,-0.3577676980398509,0.0
2019-03-04,-0.0,-0.6921121657067142,-0.0,1.0,-0.6569589789351288,-0.35502014548011135,0.0
2019-03-05,-0.0,-0.6826360286147842,-0.0,1.0,-0.667515716453501,-0.35958161716887066,0.0
2019-03-06,-0.0,-0.684486316246742,-0.0,1.0,-0.6634176802780192,-0.36709926151172895,0.0
2019-03-07,-0.0,-0.6848264838945629,-0.0,1.0,-0.666675696908948,-0.357570503616612,0.0
2019-03-08,-0.0,-0.6834722449201939,-0.0,1.0,-0.6885656697717493,-0.3517186904178242,0.0
2019-03-11,-0.0,-0.6816547256306789,-0.0,1.0,-0.6847291992643224,-0.3786818194295753,0.0
2019-03-12,-0.0,-0.6577276130785656,-0.0,1.0,-0.6996588923708367,-0.41584625197592834,0.0
2019-03-13,-0.0,-0.6604991513869953,-0.0,1.0,-0.7032915055229404,-0.4185470632425364,0.0
2019-03-14,-0.0,-0.6651180905221576,-0.0,1.0,-0.6984449328177595,-0.4183102901493866,0.0
2019-03-15,-0.0,-0.6620153743315508,-0.0,1.0,-0.7017045454545454,-0.42151292335115864,0.0
2019-03-18,-0.0,-0.6693083169980398,-0.0,1.0,-0.705068608232988,-0.4259591150938113,0.0
2019-03-19,-0.0,-0.6692611361536523,-0.0,1.0,-0.7045944508217376,-0.42593162919618105,0.0
2019-03-20,-0.0,-0.6854273048650468,-0.0,1.0,-0.6940687952415688,-0.42621065035632116,0.0
2019-03-21,-0.0,-0.6825530010628181,-0.0,1.0,-0.6858812999944062,-0.42842758852156404,0.0
2019-03-22,-0.0,-0.6787400247274362,-0.0,1.0,-0.7041418455659211,-0.42705406316735983,0.0
2019-03-25,-0.0,-0.6535774175517048,-0.0,1.0,-0.7140301844605924,-0.4272498602571269,0.0
2019-03-26,-0.0,-0.6512451514981168,-0.0,1.0,-0.7105233571308113,-0.4489572207543988,0.0
2019-03-27,-0.0,-0.6407584269662921,-0.0,1.0,-0.7185955056179776,-0.4496348314606742,0.0
2019-03-28,-0.0,-0.6388326585695007,-0.0,1.0,-0.7173020692757536,-0.4553812415654521,0.0
2019-03-29,-0.0,-0.6382601850029521,-0.0,1.0,-0.7166474541007114,-0.45665926279978636,0.0
2019-04-01,-0.0,-0.6453254604245746,-0.0,1.0,-0.7180092787853225,-0.4484183888654576,0.0
2019-04-02,-0.0,-0.6520737974221449,-0.0,1.0,-0.7274156861643875,-0.42865968380556574,0.0
2019-04-03,-0.0,-0.6525416584707899,-0.0,1.0,-0.723354033776379,-0.43411920083176436,0.0
2019-04-04,-0.0,-0.6527343859945397,-0.0,1.0,-0.71564074418081,-0.44622702580990176,0.0
2019-04-05,-0.0,-0.6505043105877051,-0.0,1.0,-0.7162619034202965,-0.45061137093593284,0.0
2019-04-08,-0.0,-0.6475919723027557,-0.0,1.0,-0.7196779913868326,-0.4474906409209897,0.0
2019-04-09,-0.0,-0.6389288636812551,-0.0,1.0,-0.7463246705606817,-0.43649651513868903,0.0
2019-04-10,-0.0,-0.6328032481813568,-0.0,1.0,-0.7529464839564654,-0.43382394405909885,0.0
2019-04-11,-0.0,-0.6357880518895799,-0.0,1.0,-0.739848608492557,-0.4383318794495877,0.0
2019-04-12,-0.0,-0.6366348616623041,-0.0,1.0,-0.7406344113259591,-0.43733288299698836,0.0
2019-04-15,-0.0,-0.6393253364870192,-0.0,1.0,-0.7332882806780424,-0.4431491806048319,0.0
2019-04-16,-0.0,-0.6553296810256125,-0.0,1.0,-0.7116994354681719,-0.4139158486053561,0.0
2019-04-17,-0.0,-0.6539724045843996,-0.0,1.0,-0.7220151329698453,-0.4058083898965172,0.0
2019-04-18,-0.0,-0.6431753633680458,-0.0,1.0,-0.720554658350504,-0.4206994486829648,0.0
2019-04-22,-0.0,-0.6405827030949125,-0.0,1.0,-0.7245276700248375,-0.4256411687550582,0.0
2019-04-23,-0.0,-0.6466992323796231,-0.0,1.0,-0.7315003489183531,-0.413119330076762,0.0
2019-04-24,-0.0,-0.6363509632810104,-0.0,1.0,-0.7331251568293976,-0.41860205760169517,0.0
2019-04-25,-0.0,-0.6323230069988568,-0.0,1.0,-0.742074003847977,-0.4139642528511279,0.0
2019-04-26,-0.0,-0.6382529450989108,-0.0,1.0,-0.7327183818626362,-0.40742387197154917,0.0
2019-04-29,-0.0,-0.6362853491860658,-0.0,1.0,-0.7322351241735652,-0.4094394133007389,0.0
2019-04-30,-0.0,-0.6345924011228772,-0.0,1.0,-0.729508880180105,-0.41532560660385226,0.0
2019-05-01,-0.0,-0.6230681406811284,-0.0,1.0,-0.737462058979143,-0.4241318815961683,0.0
2019-05-02,-0.0,-0.6268818700431334,-0.0,1.0,-0.7212188673994713,-0.43470154445526643,0.0
2019-05-03,-0.0,-0.6895271250362635,-0.0,1.0,-0.7491151726138672,-0.4624310995068175,0.0
2019-05-06,-0.0,-0.6684137371865408,-0.0,1.0,-0.7496380378757167,-0.47767417617420516,0.0
2019-05-07,-0.0,-0.6694267515923568,-0.0,1.0,-0.7494788650839607,-0.47631731325998844,0.0
2019-05-08,-0.0,-0.6688661225907275,-0.0,1.0,-0.741477108294264,-0.483677721826706,0.0
2019-05-09,-0.0,-0.6691935997222304,-0.0,1.0,-0.7339776048146756,-0.4902925262579208,0.0
2019-05-10,-0.0,-0.6683249934920313,-0.0,1.0,-0.7375408555809447,-0.48659358458913027,0.0
2019-05-13,-0.0,-0.6685464746370525,-0.0,1.0,-0.7360460408352132,-0.4873908265371046,0.0
2019-05-14,-0.0,-0.6329629948611949,-0.0,1.0,-0.7466482932851032,-0.4912008727356243,0.0
2019-05-15,-0.0,-0.6374600615986874,-0.0,1.0,-0.7500359805417232,-0.4909760801358625,0.0
2019-05-16,-0.0,-0.6393107224159295,-0.0,1.0,-0.7530761029305824,-0.4892084257845143,0.0
2019-05-17,-0.0,-0.6349880158248867,-0.0,1.0,-0.7583528256663491,-0.4944121978688383,0.0
2019-05-20,-0.0,-0.6310465382851903,-0.0,1.0,-0.749656121045392,-0.48495529573590096,0.0
2019-05-21,-0.0,-0.6349711728766888,-0.0,1.0,-0.7458623755844305,-0.4875369302699137,0.0
2019-05-22,-0.0,-0.6237299810573446,-0.0,1.0,-0.7608633258710751,-0.4855059985075484,0.0
2019-05-23,-0.0,-0.6118589099675688,-0.0,1.0,-0.7878483483052549,-0.4703096748270814,0.0
2019-05-24,-0.0,-0.610038720780152,-0.0,1.0,-0.7898178689229887,-0.4683780295425211,0.0
2019-05-28,-0.0,-0.6174494717501149,-0.0,1.0,-0.7855133210840607,-0.4679604960955443,0.0
2019-05-29,-0.0,-0.6187537671134583,-0.0,1.0,-0.7860566573864126,-0.4653999598174564,0.0
2019-05-30,-0.0,-0.615572264952359,-0.0,1.0,-0.7839800252554242,-0.47038227528412346,0.0
2019-05-31,-0.0,-0.6225575990589045,-0.0,1.0,-0.7788138754196196,-0.46782199523713885,0.0
2019-06-03,-0.0,-0.6217996448822957,-0.0,1.0,-0.780628901998969,-0.4614239074402887,0.0
2019-06-04,-0.0,-0.614119063315085,-0.0,1.0,-0.8084496546189344,-0.44366419215225433,0.0
2019-06-05,-0.0,-0.6141683019082559,-0.0,1.0,-0.8170520149020277,-0.4126780991382987,0.0
2019-06-06,-0.0,-0.6157410039224602,-0.0,1.0,-0.8033085100335398,-0.42334148143937234,0.0
2019-06-07,-0.0,-0.6097124346442373,-0.0,1.0,-0.8049840872925664,-0.4268299613548534,0.0
2019-06-10,-0.0,-0.6117750589036818,-0.0,1.0,-0.7987623129985523,-0.42819428279444743,0.0
2019-06-11,-0.0,-0.6119178198971328,-0.0,1.0,-0.8104060697337387,-0.41934017220312014,0.0
2019-06-12,-0.0,-0.6090048067351176,-0.0,1.0,-0.8102050684035382,-0.4250120879433431,0.0
2019-06-13,-0.0,-0.6097644247183339,-0.0,1.0,-0.8084101513599635,-0.42693752133834073,0.0
2019-06-14,-0.0,-0.6134544729571929,-0.0,1.0,-0.8014297513599726,-0.4331975734100425,0.0
2019-06-17,-0.0,-0.6019348210718566,-0.0,1.0,-0.8209291707094343,-0.4308544032874836,0.0
2019-06-18,-0.0,-0.6148224277720681,-0.0,1.0,-0.8165753111796278,-0.42346123101518784,0.0
2019-06-19,-0.0,-0.613567051446487,-0.0,1.0,-0.8202365683340458,-0.41641727233860626,0.0
2019-06-20,-0.0,-0.614399041205342,-0.0,1.0,-0.8203686793745008,-0.41875927405547314,0.0
2019-06-21,-0.0,-0.6166209889231472,-0.0,1.0,-0.8198869475847893,-0.41832248486924745,0.0
2019-06-24,-0.0,-0.5888742026320327,-0.0,1.0,-0.835009482213666,-0.4495143957243837,0.0
2019-06-25,-0.0,-0.6027867528271406,-0.0,1.0,-0.8298234479575353,-0.4522270943918763,0.0
2019-06-26,-0.0,-0.5994919315262262,-0.0,1.0,-0.8087526341618314,-0.47850812620882766,0.0
2019-06-27,-0.0,-0.6058362495300343,-0.0,1.0,-0.8256644590334615,-0.46062411429563,0.0
2019-06-28,-0.0,-0.6032396846937891,-0.0,1.0,-0.8257731065746542,-0.45840672191262666,0.0
2019-07-01,-0.0,-0.6037321624588364,-0.0,1.0,-0.8234155641573748,-0.46152290715812583,0.0
2019-07-02,-0.0,-0.6086529858284989,-0.0,1.0,-0.8158282102346525,-0.4617715819551476,0.0
2019-07-03,-0.0,-0.6080644230214166,-0.0,1.0,-0.8159672112220747,-0.46233331409109274,0.0
2019-07-05,-0.0,-0.6105536332179932,-0.0,1.0,-0.8101211072664359,-0.46286043829296425,0.0
2019-07-08,-0.0,-0.6106753561335718,-0.0,1.0,-0.80970644212469,-0.46329084722302327,0.0
2019-07-09,-0.0,-0.6127693903422842,-0.0,1.0,-0.8094675579117205,-0.45894318312780913,0.0
2019-07-10,-0.0,-0.5994753833736884,-0.0,1.0,-0.8192666897267381,-0.4637380375879165,0.0
2019-07-11,-0.0,-0.5969520290942678,-0.0,1.0,-0.8261848409628817,-0.46317035155573516,0.0
2019-07-12,-0.0,-0.6015174244172629,-0.0,1.0,-0.8177648280636972,-0.46552619432264025,0.0
2019-07-15,-0.0,-0.594001441961067,-0.0,1.0,-0.8150540735400144,-0.4748954578226388,0.0
2019-07-16,-0.0,-0.590458916335579,-0.0,1.0,-0.8005700466401796,-0.48802326250935685,0.0
2019-07-17,-0.0,-0.5982723869853153,-0.0,1.0,-0.7964583933198964,-0.48462424416930605,0.0
2019-07-18,-0.0,-0.6012277010864866,-0.0,1.0,-0.8036542839851292,-0.47701662872128875,0.0
2019-07-19,-0.0,-0.6021787371393987,-0.0,1.0,-0.8070549583561486,-0.4726937375716879,0.0
2019-07-22,-0.0,-0.587964030435785,-0.0,1.0,-0.8060006917223888,-0.4882118976250865,0.0
2019-07-23,-0.0,-0.5862873940861144,-0.0,1.0,-0.8070782177647127,-0.48867369877226347,0.0
2019-07-24,-0.0,-0.5899714285714286,-0.0,1.0,-0.7921142857142858,-0.47508571428571433,0.0
2019-07-25,-0.0,-0.5752353780313838,-0.0,1.0,-0.8106134094151213,-0.4672182596291013,0.0
2019-07-26,-0.0,-0.58473439328633,-0.0,1.0,-0.8062112865012989,-0.463534381868524,0.0
2019-07-29,-0.0,-0.5794315097843166,-0.0,1.0,-0.8075417797457506,-0.46979002999571495,0.0
2019-07-30,-0.0,-0.5854717951648855,-0.0,1.0,-0.8071383665771276,-0.4650225752986227,0.0
2019-07-31,-0.0,-0.5892663121175731,-0.0,1.0,-0.804912220506662,-0.46505975867787497,0.0
2019-08-01,-0.0,-0.5925203625100379,-0.0,1.0,-0.8071584260640129,-0.4682803716875072,0.0
2019-08-02,-0.0,-0.528181674814698,-0.10033117804762655,1.0,-0.9963728118593282,-0.5291909793407981,0.0
2019-08-05,-0.0,-0.5314231136580707,-0.10464820120980581,1.0,-1.0026106335561922,-0.5450175103470233,0.0
2019-08-06,-0.0,-0.5311509368820815,-0.10658799158846237,1.0,-0.9554627915005807,-0.5454631053639245,0.0
2019-08-07,-0.0,-0.5490527634257084,-0.09068420228589322,1.0,-0.9405667762642869,-0.5510568341944574,0.0
2019-08-08,-0.0,-0.549063224512814,-0.08841406103139293,1.0,-0.9422896171439313,-0.5532614825490318,0.0
2019-08-09,-0.0,-0.5411039890472338,-0.078442964714668,1.0,-0.9273445765137843,-0.5646897753438297,0.0
2019-08-12,-0.0,-0.5396312074380423,-0.080692807612177,1.0,-0.9307192387823006,-0.5585061724556112,0.0
2019-08-13,-0.0,-0.5348988910632746,-0.07681794178858758,1.0,-0.9357624328270121,-0.558786071506228,0.0
2019-08-14,-0.0,-0.5348346016462183,-0.07519801211368224,1.0,-0.9378164311228451,-0.5582543873272247,0.0
2019-08-15,-0.0,-0.5365014414581978,-0.08512353141758888,1.0,-0.9256021575374315,-0.5526519730927804,0.0
2019-08-16,-0.0,-0.5294647013188518,-0.09039565554693561,1.0,-0.9324127230411172,-0.5509076803723817,0.0
2019-08-19,-0.0,-0.5223275114579462,-0.09027003592220983,1.0,-0.9354329245633594,-0.5487117552334944,0.0
2019-08-20,-0.0,-0.5238994489505294,-0.08665098136338308,1.0,-0.9385796545105567,-0.5466534579902174,0.0
2019-08-21,-0.0,-0.5264571254195911,-0.1735123588648154,1.0,-0.8598413182789137,-0.4917607567897467,0.0
2019-08-22,-0.0,-0.5233568957738005,-0.19169799969920287,1.0,-0.8414197623702812,-0.4514964656339299,0.0
2019-08-23,-0.0,-0.5152049229298602,-0.19772374238260246,1.0,-0.8233958656948261,-0.4508901899868562,0.0
2019-08-26,-0.0,-0.49657383172073055,-0.1949827956356792,1.0,-0.8125459518277799,-0.4368143987295239,0.0
2019-08-27,-0.0,-0.49353580956289755,-0.1974436398815631,1.0,-0.8056931781536748,-0.43496232886752073,0.0
2019-08-28,-0.0,-0.4858608058608059,-0.2033992673992674,1.0,-0.809934065934066,-0.43120879120879124,0.0
2019-08-29,-0.0,-0.47506007854170323,-0.2120039856983764,1.0,-0.8191196295645039,-0.4244475704823867,0.0
2019-08-30,-0.0,-0.4743087624948852,-0.2148243409130765,1.0,-0.8145203717776348,-0.419126673291635,0.0
2019-09-03,-0.0,-0.46953582563594515,-0.20487193682799615,1.0,-0.8202453451440892,-0.4191555698009849,0.0
2019-09-04,-0.0,-0.44670494622402285,-0.21865982686758578,1.0,-0.8166078871433151,-0.43271444810399606,0.0
2019-09-05,-0.0,-0.44153214141063474,-0.19796910258635653,1.0,-0.823178846265116,-0.43033616848926687,0.0
2019-09-06,-0.0,-0.43738091113805644,-0.20509267278711243,1.0,-0.8294936197240026,-0.41500664010624166,0.0
2019-09-09,-0.0,-0.4395211308235973,-0.20631761142362612,1.0,-0.8285590653396797,-0.4103851146689744,0.0
2019-09-10,-0.0,-0.4610724375964815,-0.13680715346750938,1.0,-0.8281827978912415,-0.4865872484198875,0.0
2019-09-11,-0.0,-0.4166122812221893,-0.251082764758232,1.0,-0.8867991693859388,-0.41198457431029367,0.0
2019-09-12,-0.0,-0.4134167679943059,-0.2522316794685489,1.0,-0.8874818351671165,-0.4125270618938877,0.0
