Date,BWB,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-04,1.0,-0.0,-0.43128400740449874,-0.0,-0.645173052111965,-0.7282773321366466,0.0
2019-01-07,1.0,-0.0,-0.40486350456808357,-0.0,-0.6326385469664643,-0.6978773455878331,0.0
2019-01-08,1.0,-0.0,-0.36652006597031334,-0.0,-0.6863936228697086,-0.6958493677844969,0.0
2019-01-09,1.0,-0.0,-0.35951694798957046,-0.0,-0.6846987786469054,-0.7003705228489091,0.0
2019-01-10,1.0,-0.0,-0.3546679103453952,-0.0,-0.69166826698856,-0.6971002167293078,0.0
2019-01-11,1.0,-0.0,-0.3549440298507463,-0.0,-0.6916428884986829,-0.697020412642669,0.0
2019-01-14,1.0,-0.0,-0.36261682242990656,-0.0,-0.7095382078064871,-0.6766080263881253,0.0
2019-01-15,1.0,-0.0,-0.3820224719101124,-0.0,-0.7227535060083086,-0.6833021997936822,0.0
2019-01-16,1.0,-0.0,-0.3901977935159843,-0.0,-0.7683191783527552,-0.6630738410315735,0.0
2019-01-17,1.0,-0.0,-0.4001698754246885,-0.0,-0.7675821064552661,-0.6635334088335221,0.0
2019-01-18,1.0,-0.0,-0.39927009364302485,-0.0,-0.7670523665374713,-0.6627436557557925,0.0
2019-01-22,1.0,-0.0,-0.4056590479948145,-0.0,-0.7640560268297496,-0.6485359186089114,0.0
2019-01-23,1.0,-0.0,-0.4033388699642465,-0.0,-0.7652093128008783,-0.6466878747783001,0.0
2019-01-24,1.0,-0.0,-0.4086988386514827,-0.0,-0.7589356184462734,-0.6512008118164393,0.0
2019-01-25,1.0,-0.0,-0.42257382761181245,-0.0,-0.736476837836294,-0.6969497915119666,0.0
2019-01-28,1.0,-0.0,-0.42810064190738195,-0.0,-0.7364740944520862,-0.7010832187070152,0.0
2019-01-29,1.0,-0.0,-0.4330416258851978,-0.0,-0.7256318728769647,-0.7200472105475272,0.0
2019-01-30,1.0,-0.0,-0.44047722468363587,-0.0,-0.7375843396171777,-0.7176903251961891,0.0
2019-01-31,1.0,-0.0,-0.4402993700514362,-0.0,-0.7249031959775762,-0.7244697451309021,0.0
2019-02-01,1.0,-0.0,-0.43808340317313527,-0.0,-0.7197352830679421,-0.7321041528191197,0.0
2019-02-04,1.0,-0.0,-0.43756330487628414,-0.0,-0.7172623354073215,-0.7391115612791203,0.0
2019-02-05,1.0,-0.0,-0.4263195950831526,-0.0,-0.7134345625451917,-0.7525379609544468,0.0
2019-02-06,1.0,-0.0,-0.4255146654312766,-0.0,-0.7192286533283145,-0.7506731910704462,0.0
2019-02-07,1.0,-0.0,-0.4291056674880418,-0.0,-0.7282794607914191,-0.7415857370633425,0.0
2019-02-08,1.0,-0.0,-0.43444566537505064,-0.0,-0.7326643918801687,-0.7245676941761611,0.0
2019-02-11,1.0,-0.0,-0.43730108211330365,-0.0,-0.7388461315896071,-0.7172038655170418,0.0
2019-02-12,1.0,-0.0,-0.43697017041344793,-0.0,-0.7390562161849377,-0.717240980238984,0.0
2019-02-13,1.0,-0.0,-0.4368150882454723,-0.0,-0.7358691890644826,-0.7111258507324951,0.0
2019-02-14,1.0,-0.0,-0.4386369533254533,-0.0,-0.7386628996454003,-0.7056245855796119,0.0
2019-02-15,1.0,-0.0,-0.4380856277929941,-0.0,-0.7390514631685167,-0.7059535822401615,0.0
2019-02-19,1.0,-0.0,-0.4223783068021532,-0.0,-0.7527274820806586,-0.7035032672212788,0.0
2019-02-20,1.0,-0.0,-0.4226305330760591,-0.0,-0.7517495608098379,-0.7055553955591396,0.0
2019-02-21,1.0,-0.0,-0.4202309974365621,-0.0,-0.7536219361156715,-0.7064143552521674,0.0
2019-02-22,1.0,-0.0,-0.42065411412448894,-0.0,-0.75499510566016,-0.7033742154661139,0.0
2019-02-25,1.0,-0.0,-0.4163190148747015,-0.0,-0.7546105820410277,-0.7061886814166931,0.0
2019-02-26,1.0,-0.0,-0.41642211864894413,-0.0,-0.7547327234018067,-0.7058806605673514,0.0
2019-02-27,1.0,-0.0,-0.4147176433359225,-0.0,-0.7557895342481518,-0.7063087943384828,0.0
2019-02-28,1.0,-0.0,-0.41293961894894377,-0.0,-0.7545616761641629,-0.7105566108329017,0.0
2019-03-01,1.0,-0.0,-0.42263226835241186,-0.0,-0.7245856825559542,-0.7003246198530668,0.0
2019-03-04,1.0,-0.0,-0.4217360420514278,-0.0,-0.7063219207273761,-0.7132547236823412,0.0
2019-03-05,1.0,-0.0,-0.4152754828784685,-0.0,-0.7186769984616261,-0.7148595521622699,0.0
2019-03-06,1.0,-0.0,-0.41422915895303475,-0.0,-0.7214548147304264,-0.7124263051465353,0.0
2019-03-07,1.0,-0.0,-0.4050614894101572,-0.0,-0.7216465497608746,-0.7200239125483945,0.0
2019-03-08,1.0,-0.0,-0.39614084751148215,-0.0,-0.758456339004593,-0.7339900054883156,0.0
2019-03-11,1.0,-0.0,-0.39880654928128406,-0.0,-0.7531085569828625,-0.7876186836767689,0.0
2019-03-12,1.0,-0.0,-0.3661787066575236,-0.0,-0.775140872365165,-0.8401061387555528,0.0
2019-03-13,1.0,-0.0,-0.38678820954151544,-0.0,-0.7781942487031095,-0.8336082041440523,0.0
2019-03-14,1.0,-0.0,-0.38784318427047115,-0.0,-0.7759561203692603,-0.833413259800983,0.0
2019-03-15,1.0,-0.0,-0.3822309079975947,-0.0,-0.7815694527961515,-0.8428141912206856,0.0
2019-03-18,1.0,-0.0,-0.3926410366114541,-0.0,-0.796192164293136,-0.8672147179267772,0.0
2019-03-19,1.0,-0.0,-0.3921285929016227,-0.0,-0.7994723764532655,-0.8759471149421763,0.0
2019-03-20,1.0,-0.0,-0.4073857875817997,-0.0,-0.7874589081077759,-0.8774463117146457,0.0
2019-03-21,1.0,-0.0,-0.40995909328576263,-0.0,-0.7907298619013933,-0.8750038446159999,0.0
2019-03-22,1.0,-0.0,-0.40353003324943293,-0.0,-0.8453124514465057,-0.8585811503682297,0.0
2019-03-25,1.0,-0.0,-0.408865921613797,-0.0,-0.8455001089561996,-0.8586371135946207,0.0
2019-03-26,1.0,-0.0,-0.4184779224014449,-0.0,-0.8483527433518093,-0.8470760416017936,0.0
2019-03-27,1.0,-0.0,-0.4093443388880237,-0.0,-0.8545709391060582,-0.8508643513471422,0.0
2019-03-28,1.0,-0.0,-0.40324492979719184,-0.0,-0.8516692667706708,-0.865210608424337,0.0
2019-03-29,1.0,-0.0,-0.4068812638546317,-0.0,-0.8523525554965813,-0.862936713603297,0.0
2019-04-01,1.0,-0.0,-0.41889611201400173,-0.0,-0.8573884235529441,-0.8490748843605451,0.0
2019-04-02,1.0,-0.0,-0.43024666397088557,-0.0,-0.8674608852530405,-0.8128091075927711,0.0
2019-04-03,1.0,-0.0,-0.42891334079323634,-0.0,-0.8710058435907001,-0.8083737411413652,0.0
2019-04-04,1.0,-0.0,-0.42537011064360286,-0.0,-0.8853669939223936,-0.8059841047218326,0.0
2019-04-05,1.0,-0.0,-0.4187738028344883,-0.0,-0.8915215083973278,-0.8113879003558718,0.0
2019-04-08,1.0,-0.0,-0.4126365054602184,-0.0,-0.894789391575663,-0.8126989079563182,0.0
2019-04-09,1.0,-0.0,-0.41009375000000003,-0.0,-0.9041874999999999,-0.81075,0.0
2019-04-10,1.0,-0.0,-0.40109255501794905,-0.0,-0.9130638364289058,-0.807429374122054,0.0
2019-04-11,1.0,-0.0,-0.3892267864383519,-0.0,-0.9408627304201365,-0.7889647858769221,0.0
2019-04-12,1.0,-0.0,-0.3924922118380062,-0.0,-0.936448598130841,-0.7863239875389408,0.0
2019-04-15,1.0,-0.0,-0.39358418804751066,-0.0,-0.9335972815412913,-0.7903170495994015,0.0
2019-04-16,1.0,-0.0,-0.3901329928053073,-0.0,-0.931790575263961,-0.7926620363160681,0.0
2019-04-17,1.0,-0.0,-0.3888733140204966,-0.0,-0.933588761174968,-0.7925116032769522,0.0
2019-04-18,1.0,-0.0,-0.37005066616626003,-0.0,-0.929255019703509,-0.828235441296053,0.0
2019-04-22,1.0,-0.0,-0.3631433765908093,-0.0,-0.9364303178484107,-0.8350260171776064,0.0
2019-04-23,1.0,-0.0,-0.3830339821015083,-0.0,-0.925339508104387,-0.8207021716002254,0.0
2019-04-24,1.0,-0.0,-0.3865653514372022,-0.0,-0.9083803058142069,-0.8192519697299991,0.0
2019-04-25,1.0,-0.0,-0.38281152550829484,-0.0,-0.9173942871398278,-0.8181364600224522,0.0
2019-04-26,1.0,-0.0,-0.38146484496849464,-0.0,-0.9206438330525923,-0.8172375070185289,0.0
2019-04-29,1.0,-0.0,-0.3856514825554204,-0.0,-0.9211174508153276,-0.8111183861815233,0.0
2019-04-30,1.0,-0.0,-0.3796449408754797,-0.0,-0.9276153630151945,-0.8127983526255032,0.0
2019-05-01,1.0,-0.0,-0.36332916145181476,-0.0,-0.944962453066333,-0.8206508135168962,0.0
2019-05-02,1.0,-0.0,-0.36281441621824556,-0.0,-0.9305155800275311,-0.8351895882868227,0.0
2019-05-03,1.0,-0.0,-0.3829452980174066,-0.0,-0.9253149841329689,-0.833694661765168,0.0
2019-05-06,1.0,-0.0,-0.37311182991552305,-0.0,-0.9253839148321452,-0.841911880162045,0.0
2019-05-07,1.0,-0.0,-0.3682092555331992,-0.0,-0.9274710764587526,-0.8482142857142857,0.0
2019-05-08,1.0,-0.0,-0.38187165608084855,-0.0,-0.9106723819655205,-0.8362692030912675,0.0
2019-05-09,1.0,-0.0,-0.37801928573672144,-0.0,-0.932971071394918,-0.8300091088984515,0.0
2019-05-10,1.0,-0.0,-0.379685534591195,-0.0,-0.939937106918239,-0.8250314465408805,0.0
2019-05-13,1.0,-0.0,-0.37980693645253594,-0.0,-0.9372386252869227,-0.8273118888155206,0.0
2019-05-14,1.0,-0.0,-0.35244121843786835,-0.0,-0.9401017432843228,-0.8093864383646628,0.0
2019-05-15,1.0,-0.0,-0.3563193386991516,-0.0,-0.9612480188943099,-0.7900804872743094,0.0
2019-05-16,1.0,-0.0,-0.36085607940446646,-0.0,-0.9562344913151365,-0.7846464019851115,0.0
2019-05-17,1.0,-0.0,-0.34729926554897894,-0.0,-0.947255880256593,-0.8043943103287987,0.0
2019-05-20,1.0,-0.0,-0.33518193301907134,-0.0,-0.9454354992759652,-0.8003512339402902,0.0
2019-05-21,1.0,-0.0,-0.33772429288110556,-0.0,-0.9402603797974824,-0.7998214890277308,0.0
2019-05-22,1.0,-0.0,-0.33438000246275085,-0.0,-0.9421253540204407,-0.8019332594508065,0.0
2019-05-23,1.0,-0.0,-0.3277282508453735,-0.0,-0.9507531509375962,-0.7956347986474024,0.0
2019-05-24,1.0,-0.0,-0.31675095785440616,-0.0,-0.9525517241379311,-0.795831417624521,0.0
2019-05-28,1.0,-0.0,-0.314481786709966,-0.0,-0.9539229803008487,-0.7952268619221227,0.0
2019-05-29,1.0,-0.0,-0.328756231077403,-0.0,-0.9602434325208722,-0.7691978347961712,0.0
2019-05-30,1.0,-0.0,-0.32616771207600026,-0.0,-0.9493636197551916,-0.7693502222763535,0.0
2019-05-31,1.0,-0.0,-0.3355619036042059,-0.0,-0.9445389898498753,-0.7588585668267185,0.0
2019-06-03,1.0,-0.0,-0.3450401982711721,-0.0,-0.9537871002841082,-0.7235991053617845,0.0
2019-06-04,1.0,-0.0,-0.34293660630611567,-0.0,-0.966927658030775,-0.7132017291937484,0.0
2019-06-05,1.0,-0.0,-0.33462756107759395,-0.0,-0.9847380682157577,-0.667313780538797,0.0
2019-06-06,1.0,-0.0,-0.33508447256880186,-0.0,-0.9610172527013314,-0.6887946988239508,0.0
2019-06-07,1.0,-0.0,-0.3446175891097976,-0.0,-0.9536987282822854,-0.6869365335243895,0.0
2019-06-10,1.0,-0.0,-0.3417412045319022,-0.0,-0.9522957662492547,-0.6874776386404294,0.0
2019-06-11,1.0,-0.0,-0.3444015675012714,-0.0,-0.963594483831404,-0.6834485027969728,0.0
2019-06-12,1.0,-0.0,-0.3436583468007422,-0.0,-0.9628898066678638,-0.6862093733165738,0.0
2019-06-13,1.0,-0.0,-0.3641188641338571,-0.0,-0.9653962637560347,-0.6690755344987855,0.0
2019-06-14,1.0,-0.0,-0.35461503827104907,-0.0,-0.9884736605132822,-0.6585622092150684,0.0
2019-06-17,1.0,-0.0,-0.3442001744308442,-0.0,-1.006736639499564,-0.6564614598057202,0.0
2019-06-18,1.0,-0.0,-0.33406547117583346,-0.0,-1.0109820676375014,-0.6637080274401252,0.0
2019-06-19,1.0,-0.0,-0.33167202089650827,-0.0,-1.0200558441168524,-0.650644008766926,0.0
2019-06-20,1.0,-0.0,-0.33900039117744407,-0.0,-1.0184756115908886,-0.6516113501639935,0.0
2019-06-21,1.0,-0.0,-0.34323104693140793,-0.0,-1.011823104693141,-0.6533694344163659,0.0
2019-06-24,1.0,-0.0,-0.3263729631864816,-0.0,-1.0149969824984912,-0.6761315630657816,0.0
2019-06-25,1.0,-0.0,-0.3330003027550712,-0.0,-1.013987284287012,-0.6805631244323342,0.0
2019-06-26,1.0,-0.0,-0.33168452037750734,-0.0,-0.9864959184292781,-0.7164446332655601,0.0
2019-06-27,1.0,-0.0,-0.33956187524686293,-0.0,-1.0002430650502843,-0.698477805122596,0.0
2019-06-28,1.0,-0.0,-0.33390026119176336,-0.0,-1.0045556702909555,-0.6986575958209318,0.0
2019-07-01,1.0,-0.0,-0.33773808438895475,-0.0,-1.0011543485525076,-0.6988365381694462,0.0
2019-07-02,1.0,-0.0,-0.33913386783284744,-0.0,-1.0011236637512146,-0.6966715257531584,0.0
2019-07-03,1.0,-0.0,-0.3434395601057204,-0.0,-0.995382325242276,-0.6991220342072485,0.0
2019-07-05,1.0,-0.0,-0.3326756116811366,-0.0,-0.9993018031692065,-0.7036913362880214,0.0
2019-07-08,1.0,-0.0,-0.3341024317678132,-0.0,-0.9967212119372172,-0.7050608700932025,0.0
2019-07-09,1.0,-0.0,-0.32829628732360244,-0.0,-0.9917025013627279,-0.7082853855005753,0.0
2019-07-10,1.0,-0.0,-0.3082050660525997,-0.0,-1.0116046539813357,-0.7101563446854927,0.0
2019-07-11,1.0,-0.0,-0.3104317202015908,-0.0,-1.0131762705689478,-0.7123990527658024,0.0
2019-07-12,1.0,-0.0,-0.31745019436345967,-0.0,-1.0209851797862002,-0.6984936831875608,0.0
2019-07-15,1.0,-0.0,-0.3509650400582666,-0.0,-1.0050072833211945,-0.678714493809177,0.0
2019-07-16,1.0,-0.0,-0.3570799550575446,-0.0,-1.0056785399775288,-0.6739242658892837,0.0
2019-07-17,1.0,-0.0,-0.3720338212564779,-0.0,-0.9962420826135711,-0.6623329393581234,0.0
2019-07-18,1.0,-0.0,-0.3726202366899724,-0.0,-0.9941584188383424,-0.6599473349677654,0.0
2019-07-19,1.0,-0.0,-0.3737912637545849,-0.0,-0.9932098578313983,-0.6643123465397557,0.0
2019-07-22,1.0,-0.0,-0.35446528682687356,-0.0,-0.9889390587593564,-0.6869905148640868,0.0
2019-07-23,1.0,-0.0,-0.360001213555414,-0.0,-0.986135129395346,-0.6877521919844665,0.0
2019-07-24,1.0,-0.0,-0.36051059701039995,-0.0,-0.9863557806009521,-0.6851823777326339,0.0
2019-07-25,1.0,-0.0,-0.3595962045654349,-0.0,-0.9877830660563253,-0.6841179858732228,0.0
2019-07-26,1.0,-0.0,-0.3500833459615093,-0.0,-0.9950901651765419,-0.6855887255644794,0.0
2019-07-29,1.0,-0.0,-0.3513636778254127,-0.0,-1.002432424214783,-0.6867341664386268,0.0
2019-07-30,1.0,-0.0,-0.3492850623668999,-0.0,-1.0015515667782173,-0.6914511712808032,0.0
2019-07-31,1.0,-0.0,-0.35401515382040594,-0.0,-0.996896205459027,-0.6919940358457841,0.0
2019-08-01,1.0,-0.0,-0.3688063918340067,-0.0,-0.9886684691800589,-0.6804690585411792,0.0
2019-08-02,1.0,-0.0,-0.362796913917745,-0.0,-0.9868780754510662,-0.6877771702812708,0.0
2019-08-05,1.0,-0.0,-0.36060449731435684,-0.0,-0.9813674020574759,-0.6926835189512336,0.0
2019-08-06,1.0,-0.0,-0.3632428882719919,-0.0,-0.9314050326855915,-0.6903674517178593,0.0
2019-08-07,1.0,-0.0,-0.3516852264291017,-0.0,-0.9268002969561989,-0.6910764662212324,0.0
2019-08-08,1.0,-0.0,-0.34710007130972187,-0.0,-0.9262835749940576,-0.6978844782505348,0.0
2019-08-09,1.0,-0.0,-0.3318073072038279,-0.0,-0.9045396816020322,-0.7172815075169094,0.0
2019-08-12,1.0,-0.0,-0.32905529002183276,-0.0,-0.9196022894907654,-0.7017466218209713,0.0
2019-08-13,1.0,-0.0,-0.3220119110796627,-0.0,-0.9226959136741554,-0.7036087033433576,0.0
2019-08-14,1.0,-0.0,-0.32862761211552005,-0.0,-0.9066682319793378,-0.6996360648039446,0.0
2019-08-15,1.0,-0.0,-0.3476249674752089,-0.0,-0.8862644193240626,-0.657203157073058,0.0
2019-08-16,1.0,-0.0,-0.3427372685185185,-0.0,-0.8945891203703703,-0.6562210648148148,0.0
2019-08-19,1.0,-0.0,-0.3274644843385298,-0.0,-0.9045327493300291,-0.6495980174624671,0.0
2019-08-20,1.0,-0.0,-0.33619649525998274,-0.0,-0.9013789141051421,-0.6351335823039357,0.0
2019-08-21,1.0,-0.0,-0.3432309148807987,-0.0,-0.9054709240611643,-0.6201623777146628,0.0
2019-08-22,1.0,-0.0,-0.3438847679834397,-0.0,-0.8948594100396757,-0.6363061353573687,0.0
2019-08-23,1.0,-0.0,-0.34444732371656445,-0.0,-0.9003483919265209,-0.6344764043649765,0.0
2019-08-26,1.0,-0.0,-0.3394411881864224,-0.0,-0.8901439708643943,-0.6156603880953736,0.0
2019-08-27,1.0,-0.0,-0.34006954737202144,-0.0,-0.89801618971611,-0.6122448979591837,0.0
2019-08-28,1.0,-0.0,-0.34435025829837024,-0.0,-0.8929132060393299,-0.6168621742729115,0.0
2019-08-29,1.0,-0.0,-0.3312801209113982,-0.0,-0.8986796703453389,-0.6216956112584482,0.0
2019-08-30,1.0,-0.0,-0.3192203727414995,-0.0,-0.9133589415279557,-0.612747190211979,0.0
2019-09-03,1.0,-0.0,-0.3300713266761769,-0.0,-0.9300427960057062,-0.5929529243937233,0.0
2019-09-04,1.0,-0.0,-0.33650684735683445,-0.0,-0.9330703033421962,-0.5894444920948051,0.0
2019-09-05,1.0,-0.0,-0.34955903271692745,-0.0,-0.9229018492176388,-0.5724893314366999,0.0
2019-09-06,1.0,-0.0,-0.34632157218100473,-0.0,-0.9266296652885542,-0.5587868833890242,0.0
2019-09-09,1.0,-0.0,-0.3575113378684807,-0.0,-0.9289682539682539,-0.5479591836734694,0.0
2019-09-10,1.0,-0.0,-0.3619386014781126,-0.0,-0.9032120523024445,-0.5773735076748152,0.0
2019-09-11,1.0,-0.0,-0.36355886448239605,-0.0,-0.9042652951038618,-0.5738114858912791,0.0
2019-09-12,1.0,-0.0,-0.35704953419677343,-0.0,-0.9079470574869348,-0.5752669847761872,0.0
2019-09-13,1.0,-0.0,-0.354595024423492,-0.0,-0.9053163694195161,-0.5800579347949563,0.0
2019-09-16,1.0,-0.0,-0.3578002499715941,-0.0,-0.9020281786160663,-0.5807862742870128,0.0
2019-09-17,1.0,-0.0,-0.35467742393682,-0.0,-0.9054288230447999,-0.5807221385756086,0.0
2019-09-18,1.0,-0.0,-0.35467742393682,-0.0,-0.9036391011618988,-0.5825402687423653,0.0
2019-09-19,1.0,-0.0,-0.35278077600409025,-0.0,-0.9066352326308015,-0.5810089189342726,0.0
2019-09-20,1.0,-0.0,-0.35770019364392297,-0.0,-0.9136006378858639,-0.5763754413942362,0.0
2019-09-23,1.0,-0.0,-0.3632265243815448,-0.0,-0.9063257910805489,-0.5837589522641025,0.0
2019-09-24,1.0,-0.0,-0.3626788780767029,-0.0,-0.9132512879221523,-0.586090440755581,0.0
2019-09-25,1.0,-0.0,-0.36896482642168227,-0.0,-0.9138547837783692,-0.5791190864600326,0.0
2019-09-26,1.0,-0.0,-0.3540567186684452,-0.0,-1.0002319781940499,-0.5454387287594966,0.0
2019-09-27,1.0,-0.0,-0.3379247821255191,-0.0,-1.02047142773586,-0.566122711586828,0.0
2019-09-30,1.0,-0.0,-0.30217072455265476,-0.0,-1.0502786740979762,-0.5809621589909064,0.0
2019-10-01,1.0,-0.0,-0.2915896081021576,-0.0,-1.057214149420226,-0.5867606047262586,0.0
2019-10-02,1.0,-0.0,-0.3008216273522396,-0.0,-1.072002827104868,-0.572105898636511,0.0
2019-10-03,1.0,-0.0,-0.33088665340975554,-0.0,-1.0546262720786057,-0.5388349514563108,0.0
2019-10-04,1.0,-0.0,-0.34824412264759336,-0.0,-1.0454945183795508,-0.5376091927068066,0.0
2019-10-07,1.0,-0.0,-0.3402862985685072,-0.0,-1.0369558866491382,-0.5442009932807479,0.0
2019-10-08,1.0,-0.0,-0.34846675791374243,-0.0,-1.0224526049098694,-0.5412504732228661,0.0
2019-10-09,1.0,-0.0,-0.35580241900397364,-0.0,-1.018244046755808,-0.5264379151318269,0.0
2019-10-10,1.0,-0.0,-0.37407232889621866,-0.0,-1.022499705501237,-0.5484155966544941,0.0
2019-10-11,1.0,-0.0,-0.39944576405384,-0.09911209139237642,-0.7806526411039475,-0.5485239226331863,0.0
2019-10-14,1.0,-0.0,-0.3885424343783661,-0.11398038437553151,-0.7918249333862464,-0.5402800612279608,0.0
2019-10-15,1.0,-0.0,-0.3902611950880577,-0.11939536598508267,-0.7901931312214628,-0.5361731091007063,0.0
2019-10-16,1.0,-0.0,-0.4014038477933445,-0.13387706385518203,-0.7822330842024496,-0.524283156668277,0.0
2019-10-17,1.0,-0.0,-0.3990035587188612,-0.1393594306049822,-0.7849964412811387,-0.5236156583629893,0.0
2019-10-18,1.0,-0.0,-0.3654988963721772,-0.1237761050427302,-0.8073461995585488,-0.5331654309808138,0.0
2019-10-21,1.0,-0.0,-0.3866707962608402,-0.11718662011487781,-0.7993017231670234,-0.5125014078161955,0.0
2019-10-22,1.0,-0.0,-0.3771341635205951,-0.11804812080915085,-0.80100862117541,-0.5211866794387784,0.0
2019-10-23,1.0,-0.0,-0.3763843877694801,-0.1077638438776948,-0.8051852895589685,-0.5287586304072143,0.0
2019-10-24,1.0,-0.0,-0.36603645034917387,-0.15877476863680234,-0.7918866746153408,-0.5221427354794754,0.0
2019-10-25,1.0,-0.0,-0.3649351018205572,-0.1687068647220881,-0.7875543184981112,-0.5190434263966599,0.0
2019-10-28,1.0,-0.0,-0.42884383500182277,-0.19065645943748072,-0.7214604189450661,-0.4632231289083313,0.0
2019-10-29,1.0,-0.0,-0.4273651510872634,-0.23547020615645295,-0.6907653205309234,-0.4704603219429539,0.0
2019-10-30,1.0,-0.0,-0.43125953551449403,-0.2366220263321467,-0.6882804995196926,-0.46917556648019443,0.0
2019-10-31,1.0,-0.0,-0.43569154481165295,-0.23125686755134814,-0.6888682275378243,-0.46164032344405936,0.0
2019-11-01,1.0,-0.0,-0.4425133312642835,-0.23652061055779702,-0.6907146686228592,-0.4516829839460542,0.0
2019-11-04,1.0,-0.0,-0.42841813971875525,-0.2520189755463941,-0.7078838877280172,-0.43542101993561866,0.0
2019-11-05,1.0,-0.0,-0.4405753432445493,-0.3032206714232923,-0.6804059239887432,-0.4184314505813127,0.0
2019-11-06,1.0,-0.0,-0.43003979729149366,-0.30317519397600706,-0.6772983651616228,-0.4526011395195694,0.0
2019-11-07,1.0,-0.0,-0.4493652790484904,-0.3027504574565416,-0.6625400274473925,-0.4444476212259835,0.0
2019-11-08,1.0,-0.0,-0.43394390383514597,-0.3041785918717802,-0.6688322839152834,-0.4550944476244992,0.0
2019-11-11,1.0,-0.0,-0.4527996878396834,-0.24995122495052816,-0.6556760221856797,-0.42871874912901703,0.0
2019-11-12,1.0,-0.0,-0.4695171110060883,-0.24781073642656584,-0.6432681882627673,-0.4194212004114426,0.0
