Date,ASB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.07279530313631247,-0.8997657652176557,-0.0,-0.5107230858151066,-0.5587260061448605,0.0
2018-10-24,1.0,-0.0706247338645903,-0.895948658677535,-0.0,-0.5124399294360971,-0.5625342174098181,0.0
2018-10-25,1.0,-0.043212984628143235,-0.8645558747741611,-0.0,-0.5146165921274768,-0.5394366614341143,0.0
2018-10-26,1.0,-0.040963286506905915,-0.8596387675599103,-0.0,-0.5141659780427341,-0.5364478810057844,0.0
2018-10-29,1.0,-0.027421819891841052,-0.8651246179167646,-0.0,-0.5081413120150482,-0.5384140606630614,0.0
2018-10-30,1.0,-0.0037487454985536336,-0.8705059330538992,-0.0,-0.5142570399669402,-0.5632268728968652,0.0
2018-10-31,1.0,-0.00841987912926128,-0.852432083553365,-0.0,-0.5134072639793463,-0.5594965675057209,0.0
2018-11-01,1.0,-0.000615348551000674,-0.8578544847188443,-0.0,-0.5125853429835614,-0.5591760189878981,0.0
2018-11-02,1.0,-0.005188596746924737,-0.8354223750947357,-0.0,-0.5191511688917391,-0.5551798519209468,0.0
2018-11-05,1.0,-0.0030885780885780883,-0.8409965034965035,-0.0,-0.5194055944055944,-0.5502622377622377,0.0
2018-11-06,1.0,-0.005243685728435342,-0.8421067963993357,-0.0,-0.51781396568299,-0.5479651586214932,0.0
2018-11-07,1.0,-0.0046582042622569,-0.842348899499243,-0.0,-0.5166821940142075,-0.547688366134855,0.0
2018-11-08,1.0,-0.0,-0.8414644726568149,-0.0,-0.5006796032273924,-0.5497845513172736,0.0
2018-11-09,1.0,-0.0,-0.841808236622001,-0.0,-0.5025323416201197,-0.5497641304662403,0.0
2018-11-12,1.0,-0.0,-0.8280565167243368,-0.0,-0.508073817762399,-0.5473760092272203,0.0
2018-11-13,1.0,-0.0,-0.822250200297585,-0.0,-0.5002002975849834,-0.538972187249628,0.0
2018-11-14,1.0,-0.0,-0.8220256498339631,-0.0,-0.501517233482194,-0.5391904271155387,0.0
2018-11-15,1.0,-0.0,-0.8243895432347026,-0.0,-0.5020396437805228,-0.5462798046538351,0.0
2018-11-16,1.0,-0.0,-0.8242020283276353,-0.0,-0.5023127531818312,-0.5464418076823628,0.0
2018-11-19,1.0,-0.0,-0.8241631949432552,-0.0,-0.502169228559115,-0.5467892544174687,0.0
2018-11-20,1.0,-0.0,-0.8122427983539093,-0.0,-0.4923411065386374,-0.5532407407407408,0.0
2018-11-21,1.0,-0.0,-0.8100382815823054,-0.0,-0.4917907273500638,-0.5338437544307387,0.0
2018-11-23,1.0,-0.0,-0.7981183405123554,-0.0,-0.4991498526411244,-0.5365279981863522,0.0
2018-11-26,1.0,-0.0,-0.8013541460098019,-0.0,-0.49709623502082206,-0.534462732655316,0.0
2018-11-27,1.0,-0.0,-0.8013994300708179,-0.0,-0.49078802584431336,-0.5292441384758626,0.0
2018-11-28,1.0,-0.0,-0.8056849295734893,-0.0,-0.4888361983797669,-0.5281564908120925,0.0
2018-11-29,1.0,-0.0,-0.7915093548116453,-0.0,-0.4783958385770618,-0.526750006991638,0.0
2018-11-30,1.0,-0.0,-0.7917458897215077,-0.0,-0.4787775416620064,-0.5255843865339447,0.0
2018-12-03,1.0,-0.0,-0.7918612781429171,-0.0,-0.4790938330303455,-0.5258565235631381,0.0
2018-12-04,1.0,-0.0,-0.7999160369437448,-0.0,-0.47388748950461795,-0.5249650153932269,0.0
2018-12-06,1.0,-0.0,-0.7846217673904025,-0.0,-0.46712764486239805,-0.514119762135251,0.0
2018-12-07,1.0,-0.0,-0.7849834070796461,-0.0,-0.4675884955752213,-0.5129148230088496,0.0
2018-12-10,1.0,-0.0,-0.7882853223593964,-0.0,-0.46134430727023323,-0.49388203017832655,0.0
2018-12-11,1.0,-0.0,-0.7908658472875251,-0.0,-0.45593774918199564,-0.5028183342956913,0.0
2018-12-12,1.0,-0.0,-0.7933478584627265,-0.0,-0.45635566342149536,-0.50823243884277,0.0
2018-12-13,1.0,-0.0,-0.7976108176865857,-0.0,-0.45623980311367973,-0.5114066863921688,0.0
2018-12-14,1.0,-0.0,-0.8014058781203299,-0.0,-0.45433663585542705,-0.5117064260806996,0.0
2018-12-17,1.0,-0.0,-0.7996357515383978,-0.0,-0.4447418527001297,-0.5150804382019372,0.0
2018-12-18,1.0,-0.0,-0.7903181568842568,-0.0,-0.43749314317059795,-0.5149204607789358,0.0
2018-12-19,1.0,-0.0,-0.7937111074398371,-0.0,-0.44223250178974616,-0.51753951208767,0.0
2018-12-20,1.0,-0.0,-0.7896848295001786,-0.0,-0.44247520127497053,-0.5156211359327344,0.0
2018-12-21,1.0,-0.0,-0.7917156849333808,-0.0,-0.44422861207627695,-0.4999316024185385,0.0
2018-12-24,1.0,-0.0,-0.7754208479508309,-0.0,-0.4344184275652008,-0.5096679448478421,0.0
2018-12-26,1.0,-0.0,-0.7788167887354395,-0.0,-0.4215561741574552,-0.5022566957649793,0.0
2018-12-27,1.0,-0.0,-0.7538404785117652,-0.0,-0.38075413032594657,-0.5003557218518616,0.0
2018-12-28,1.0,-0.0,-0.7568471505319708,-0.0,-0.378963446750237,-0.4976825028968714,0.0
2018-12-31,1.0,-0.0,-0.7606695663635165,-0.0,-0.3785158824304731,-0.49690259654672464,0.0
2019-01-02,1.0,-0.0,-0.7601949420442571,-0.0,-0.3772128556375132,-0.4969441517386723,0.0
2019-01-03,1.0,-0.0,-0.759916767634199,-0.0,-0.3784175314755307,-0.4956013275035558,0.0
2019-01-04,1.0,-0.0,-0.7621743460711852,-0.0,-0.36208523352728417,-0.49669759396131474,0.0
2019-01-07,1.0,-0.0,-0.7448639429413133,-0.0,-0.35542806935938187,-0.4838876398687237,0.0
2019-01-08,1.0,-0.0,-0.7321635917946071,-0.0,-0.3658624693587924,-0.4822861566249516,0.0
2019-01-09,1.0,-0.0,-0.7288524505633331,-0.0,-0.3655090623146931,-0.48382189908990125,0.0
2019-01-10,1.0,-0.0,-0.7264457272446139,-0.0,-0.36790021647252863,-0.48270796825069584,0.0
2019-01-11,1.0,-0.0,-0.7140424653646706,-0.0,-0.3717396352003302,-0.49413069838239465,0.0
2019-01-14,1.0,-0.0,-0.7130948694126149,-0.0,-0.3751935583772066,-0.49248993496438526,0.0
2019-01-15,1.0,-0.0,-0.7084365964477489,-0.0,-0.3770652622883106,-0.49607600165220983,0.0
2019-01-16,1.0,-0.0,-0.7073101527032604,-0.0,-0.3714919521254643,-0.5006448617416426,0.0
2019-01-17,1.0,-0.0,-0.69540391755217,-0.0,-0.36566380745103055,-0.49939828447061835,0.0
2019-01-18,1.0,-0.0,-0.6882357486927178,-0.0,-0.37137116509105894,-0.5163184874166045,0.0
2019-01-22,1.0,-0.0,-0.760995743583129,-0.0,-0.28628917838256157,-0.532335869985812,0.0
2019-01-23,1.0,-0.0,-0.7228869062967356,-0.0,-0.2856221958640606,-0.5700067041410964,0.0
2019-01-24,1.0,-0.0,-0.7166778298727394,-0.0,-0.2943737441393168,-0.5650729043227368,0.0
2019-01-25,1.0,-0.0,-0.7388510374729018,-0.0,-0.24698048931557756,-0.5949726437493548,0.0
2019-01-28,1.0,-0.0,-0.7456746505948979,-0.0,-0.25089624357042656,-0.6012625344209487,0.0
2019-01-29,1.0,-0.0,-0.7417553746608223,-0.0,-0.24452097683155916,-0.6227823001461072,0.0
2019-01-30,1.0,-0.0,-0.7431405821694297,-0.0,-0.2458947918026367,-0.6215898707740504,0.0
2019-01-31,1.0,-0.0,-0.7468952202045502,-0.0,-0.20256731371321227,-0.6595961177207262,0.0
2019-02-01,1.0,-0.0,-0.7454702329594478,-0.0,-0.20561089758673884,-0.6635030198446937,0.0
2019-02-04,1.0,-0.0,-0.744919044754257,-0.0,-0.20407522691009916,-0.6667102613062699,0.0
2019-02-05,1.0,-0.0,-0.7486188568585866,-0.0,-0.20762967035844265,-0.6620323095855262,0.0
2019-02-06,1.0,-0.0,-0.735747364014547,-0.0,-0.2056722744041234,-0.6749430941105674,0.0
2019-02-07,1.0,-0.0,-0.7273464264232851,-0.0,-0.19929914485211433,-0.6884855775517142,0.0
2019-02-08,1.0,-0.0,-0.7415668636577586,-0.0,-0.2156529470215993,-0.6577061869149103,0.0
2019-02-11,1.0,-0.0,-0.7310596130655901,-0.0,-0.21485870078120903,-0.6756147433544801,0.0
2019-02-12,1.0,-0.0,-0.7352917991433902,-0.0,-0.2218514333762514,-0.6705205349869932,0.0
2019-02-13,1.0,-0.0,-0.743892828999212,-0.0,-0.22012083004990807,-0.6627265563435777,0.0
2019-02-14,1.0,-0.0,-0.7261550612083717,-0.0,-0.241068842964328,-0.6653942345662761,0.0
2019-02-15,1.0,-0.0,-0.7275432544176126,-0.0,-0.2407500065836252,-0.6651831564532693,0.0
2019-02-19,1.0,-0.0,-0.7284302095689996,-0.0,-0.24154474759456965,-0.6661130881771451,0.0
2019-02-20,1.0,-0.0,-0.7197641670834101,-0.0,-0.24567683520648542,-0.6666491195746586,0.0
2019-02-21,1.0,-0.0,-0.7112462806435474,-0.0,-0.24657029254548807,-0.6753824683360982,0.0
2019-02-22,1.0,-0.0,-0.7045849344633363,-0.0,-0.25367163236300466,-0.673737958625046,0.0
2019-02-25,1.0,-0.0,-0.7026314401729684,-0.0,-0.25713231028845646,-0.6769498497073249,0.0
2019-02-26,1.0,-0.0,-0.6989943663454957,-0.0,-0.2618596324961828,-0.6716948349391881,0.0
2019-02-27,1.0,-0.0,-0.7049832661343453,-0.0,-0.2596252668195114,-0.6706459008617283,0.0
2019-02-28,1.0,-0.0,-0.7109234828496043,-0.0,-0.26699208443271766,-0.6606332453825857,0.0
2019-03-01,1.0,-0.0,-0.7183298692414954,-0.0,-0.25828093346312714,-0.6543713331053171,0.0
2019-03-04,1.0,-0.0,-0.7203523534052064,-0.0,-0.24861951091243753,-0.6605311596108334,0.0
2019-03-05,1.0,-0.0,-0.7209503806773432,-0.0,-0.24688894723024415,-0.6574954056182725,0.0
2019-03-06,1.0,-0.0,-0.7204010393427994,-0.0,-0.24920605758379047,-0.6549959318653054,0.0
2019-03-07,1.0,-0.0,-0.720786207258509,-0.0,-0.2479596924449576,-0.6554438817015246,0.0
2019-03-08,1.0,-0.0,-0.7250124577093551,-0.0,-0.23520155262398698,-0.6624616433685645,0.0
2019-03-11,1.0,-0.0,-0.7266098360655738,-0.0,-0.23472786885245903,-0.6616131147540985,0.0
2019-03-12,1.0,-0.0,-0.7227430600893114,-0.0,-0.2297808999033766,-0.658919384743948,0.0
2019-03-13,1.0,-0.0,-0.7218667572014311,-0.0,-0.23263952364785462,-0.6570734637382153,0.0
2019-03-14,1.0,-0.0,-0.7216346781564172,-0.0,-0.23334638986812897,-0.6563258911084998,0.0
2019-03-15,1.0,-0.0,-0.7142108572626283,-0.0,-0.24271641165374133,-0.6630685390903375,0.0
2019-03-18,1.0,-0.0,-0.7212811988813255,-0.0,-0.25117408052345525,-0.6659279193710095,0.0
2019-03-19,1.0,-0.0,-0.7232809274257583,-0.0,-0.250330845376105,-0.6731247684082368,0.0
2019-03-20,1.0,-0.0,-0.7459570714495736,-0.0,-0.25382908770147816,-0.6732511828071956,0.0
2019-03-21,1.0,-0.0,-0.7512968766886414,-0.0,-0.23562628336755645,-0.7149302928779856,0.0
2019-03-22,1.0,-0.0,-0.7475117294497329,-0.0,-0.26317359585604644,-0.7012990535079868,0.0
2019-03-25,1.0,-0.0,-0.748643074250977,-0.0,-0.26487190620929224,-0.7003365175857578,0.0
2019-03-26,1.0,-0.0,-0.7537622682660851,-0.0,-0.2617230098146129,-0.7107960741548528,0.0
2019-03-27,1.0,-0.0,-0.7559244293982746,-0.0,-0.26072949656000877,-0.7134978704815989,0.0
2019-03-28,1.0,-0.0,-0.7563293732077019,-0.0,-0.25820019117847876,-0.7165915608357231,0.0
2019-03-29,1.0,-0.0,-0.7542883634677793,-0.0,-0.25692001418091576,-0.7158908069486487,0.0
2019-04-01,1.0,-0.0,-0.7578551167357626,-0.0,-0.25766419375954613,-0.7119517783111499,0.0
2019-04-02,1.0,-0.0,-0.7615846994535519,-0.0,-0.2667486338797814,-0.7039071038251367,0.0
2019-04-03,1.0,-0.0,-0.7622390995519616,-0.0,-0.26936946781772486,-0.700333296907442,0.0
2019-04-04,1.0,-0.0,-0.7578301758211803,-0.0,-0.25688973694970696,-0.7111898596156467,0.0
2019-04-05,1.0,-0.0,-0.7103696098562629,-0.0,-0.16424537987679672,-0.6921201232032854,0.0
2019-04-08,1.0,-0.0,-0.7069297277881827,-0.0,-0.16720116992072248,-0.691484721758986,0.0
2019-04-09,1.0,-0.0,-0.6989048280117229,-0.0,-0.18795310812895263,-0.6839426191577973,0.0
2019-04-10,1.0,-0.0,-0.6946294058667764,-0.0,-0.18749517957683112,-0.6887677712934159,0.0
2019-04-11,1.0,-0.0,-0.6874871372710434,-0.0,-0.20402860670919942,-0.6810300473348426,0.0
2019-04-12,1.0,-0.0,-0.6880882579848788,-0.0,-0.19914622229079873,-0.684410841948259,0.0
2019-04-15,1.0,-0.0,-0.6866642573183954,-0.0,-0.20994888739738757,-0.6848314316691622,0.0
2019-04-16,1.0,-0.0,-0.6898435881499897,-0.0,-0.21045680546923554,-0.6892997721151854,0.0
2019-04-17,1.0,-0.0,-0.6910952689565781,-0.0,-0.20075178224238496,-0.7005055087491899,0.0
2019-04-18,1.0,-0.0,-0.6836253369272237,-0.0,-0.20485175202156333,-0.7032707858179555,0.0
2019-04-22,1.0,-0.0,-0.6922976841009628,-0.0,-0.20835284933645593,-0.7015092375748114,0.0
2019-04-23,1.0,-0.0,-0.6912208576186512,-0.0,-0.2074833472106578,-0.7032941298917568,0.0
2019-04-24,1.0,-0.0,-0.6961612684504251,-0.0,-0.21204297710321804,-0.6996296875814948,0.0
2019-04-25,1.0,-0.0,-0.6885956890920968,-0.0,-0.2147615937295885,-0.7092880470280862,0.0
2019-04-26,1.0,-0.0,-0.6811048336472066,-0.0,-0.22549173467252562,-0.7090133919229964,0.0
2019-04-29,1.0,-0.0,-0.6788618949240304,-0.0,-0.22450900912680768,-0.7117602447762755,0.0
2019-04-30,1.0,-0.0,-0.6801091491092278,-0.0,-0.22152546375252538,-0.7221158135019548,0.0
2019-05-01,1.0,-0.0,-0.6793666631656339,-0.0,-0.22959773133074257,-0.7168102090116585,0.0
2019-05-02,1.0,-0.0,-0.6867476199218443,-0.0,-0.20842403419969052,-0.7275039995803719,0.0
2019-05-03,1.0,-0.0,-0.6868583699979048,-0.0,-0.20767860884139952,-0.7243347999161952,0.0
2019-05-06,1.0,-0.0,-0.6828389387925632,-0.0,-0.2100741591811155,-0.7183256736996031,0.0
2019-05-07,1.0,-0.0,-0.6894574327304808,-0.0,-0.19774773605957602,-0.7075949038636187,0.0
2019-05-08,1.0,-0.0,-0.6806511724209328,-0.0,-0.21049226150421865,-0.6970081267146332,0.0
2019-05-09,1.0,-0.0,-0.6811215243618288,-0.0,-0.21055765546523067,-0.6972505566198933,0.0
2019-05-10,1.0,-0.0,-0.6810945144839369,-0.0,-0.21408786145124128,-0.6935462994123585,0.0
2019-05-13,1.0,-0.0,-0.6810746454084273,-0.0,-0.21146081374883527,-0.6957241950512475,0.0
2019-05-14,1.0,-0.0,-0.67685073361256,-0.0,-0.2124264460261582,-0.680319654649639,0.0
2019-05-15,1.0,-0.0,-0.6739470378630573,-0.0,-0.2124637904073419,-0.67710015637417,0.0
2019-05-16,1.0,-0.0,-0.6769881990764496,-0.0,-0.20915854284248334,-0.6792970754232941,0.0
2019-05-17,1.0,-0.0,-0.6748644411893199,-0.0,-0.21447845193123125,-0.6804923804384139,0.0
2019-05-20,1.0,-0.0,-0.6732485383116218,-0.0,-0.21214996409888195,-0.6789670735460048,0.0
2019-05-21,1.0,-0.0,-0.6832186964637296,-0.0,-0.19693676647319033,-0.6768007364033853,0.0
2019-05-22,1.0,-0.0,-0.6757355186806475,-0.0,-0.20317112898299908,-0.666140690216838,0.0
2019-05-23,1.0,-0.0,-0.6791443850267379,-0.0,-0.20005092946269418,-0.6672778202189967,0.0
2019-05-24,1.0,-0.0,-0.686316541622008,-0.0,-0.1972132904608789,-0.6684019802990864,0.0
2019-05-28,1.0,-0.0,-0.6943289369626777,-0.0,-0.18857623918977526,-0.6681803107222123,0.0
2019-05-29,1.0,-0.0,-0.7016958647382359,-0.0,-0.18399877775514362,-0.660648808311265,0.0
2019-05-30,1.0,-0.0,-0.6994959780063129,-0.0,-0.18126972813359127,-0.6647999185419,0.0
2019-05-31,1.0,-0.0,-0.7063901517086376,-0.0,-0.17180875517188537,-0.6757930224242734,0.0
2019-06-03,1.0,-0.0,-0.7117293692409511,-0.0,-0.17110421015119892,-0.662602453800336,0.0
2019-06-04,1.0,-0.0,-0.7092940216282392,-0.0,-0.15463680881452765,-0.6865435625382574,0.0
2019-06-05,1.0,-0.0,-0.701080889069319,-0.0,-0.16028113264995433,-0.6759362630670862,0.0
2019-06-06,1.0,-0.0,-0.7062389043875222,-0.0,-0.15059599289880804,-0.679330459041339,0.0
2019-06-07,1.0,-0.0,-0.7101750824663792,-0.0,-0.15095153514336462,-0.6763004313625983,0.0
2019-06-10,1.0,-0.0,-0.7108058097386631,-0.0,-0.14384933208283693,-0.6801348508276089,0.0
2019-06-11,1.0,-0.0,-0.7160911356354576,-0.0,-0.14079743681025278,-0.6859583990235467,0.0
2019-06-12,1.0,-0.0,-0.7207919282283274,-0.0,-0.13800289729839632,-0.6826949958065419,0.0
2019-06-13,1.0,-0.0,-0.7262716174974567,-0.0,-0.14354018311291963,-0.6733977619532046,0.0
2019-06-14,1.0,-0.0,-0.7206865861411316,-0.0,-0.15450731087094724,-0.6677177368086459,0.0
2019-06-17,1.0,-0.0,-0.7167043750158884,-0.0,-0.1629254899966952,-0.6624806162137428,0.0
2019-06-18,1.0,-0.0,-0.6962904337613929,-0.0,-0.1764660828716587,-0.6802828767647885,0.0
2019-06-19,1.0,-0.0,-0.6996431302574561,-0.0,-0.1761152179454499,-0.6733112413968901,0.0
2019-06-20,1.0,-0.0,-0.7021667559911186,-0.0,-0.17533113850394302,-0.6746293035244877,0.0
2019-06-21,1.0,-0.0,-0.7020435237390616,-0.0,-0.1748858330994719,-0.674286297420721,0.0
2019-06-24,1.0,-0.0,-0.6999465009043895,-0.0,-0.1770310549512139,-0.6705984255980435,0.0
2019-06-25,1.0,-0.0,-0.690211855775107,-0.0,-0.18226726420859646,-0.6738897942554491,0.0
2019-06-26,1.0,-0.0,-0.6847360912981454,-0.0,-0.167388424699409,-0.6952822498471571,0.0
2019-06-27,1.0,-0.0,-0.6772508345862746,-0.0,-0.1729823398995948,-0.698121862337861,0.0
2019-06-28,1.0,-0.0,-0.6686708618888692,-0.0,-0.180479478229854,-0.6985299737586302,0.0
2019-07-01,1.0,-0.0,-0.6756235568749841,-0.0,-0.1714495952906549,-0.6902895130801046,0.0
2019-07-02,1.0,-0.0,-0.6791319118728292,-0.0,-0.16687371650229446,-0.689273128311741,0.0
2019-07-03,1.0,-0.0,-0.6833409355835994,-0.0,-0.16106634230398864,-0.6896761441386651,0.0
2019-07-05,1.0,-0.0,-0.6975289888095599,-0.0,-0.15205833206744646,-0.6821864398197378,0.0
2019-07-08,1.0,-0.0,-0.7006611444638651,-0.0,-0.1489981508219976,-0.6834612559211692,0.0
2019-07-09,1.0,-0.0,-0.70077288341079,-0.0,-0.14454940391998383,-0.6804404930288946,0.0
2019-07-10,1.0,-0.0,-0.6874052743255531,-0.0,-0.1543902192583611,-0.6842224916641406,0.0
2019-07-11,1.0,-0.0,-0.6867210456986523,-0.0,-0.16415036984496909,-0.6823133042861484,0.0
2019-07-12,1.0,-0.0,-0.6801610208111804,-0.0,-0.17395817509747327,-0.6776545647880906,0.0
2019-07-15,1.0,-0.0,-0.6922102917341978,-0.0,-0.1753444084278768,-0.6648602106969206,0.0
2019-07-16,1.0,-0.0,-0.6999364918074431,-0.0,-0.17302171980185446,-0.6673694906642957,0.0
2019-07-17,1.0,-0.0,-0.7204241212642659,-0.0,-0.15740061239466557,-0.652757041273376,0.0
2019-07-18,1.0,-0.0,-0.7198291116841095,-0.0,-0.156630770008595,-0.651473785327873,0.0
2019-07-19,1.0,-0.0,-0.7208431387433893,-0.0,-0.15516586958172018,-0.6543940889192541,0.0
2019-07-22,1.0,-0.0,-0.7123728041310181,-0.0,-0.1499519060395889,-0.6689363640965929,0.0
2019-07-23,1.0,-0.0,-0.7135189873417721,-0.0,-0.14830379746835443,-0.6698227848101265,0.0
2019-07-24,1.0,-0.0,-0.7126748428947902,-0.0,-0.14866713967159945,-0.6726130143928645,0.0
2019-07-25,1.0,-0.0,-0.7214771919130346,-0.0,-0.13860103626943004,-0.6797978258660977,0.0
2019-07-26,1.0,-0.0,-0.7161784862175745,-0.0,-0.14213919488298898,-0.6798822275242398,0.0
2019-07-29,1.0,-0.0,-0.7118540724556679,-0.0,-0.14638483816879222,-0.6822824043493725,0.0
2019-07-30,1.0,-0.0,-0.7124046771733604,-0.0,-0.14811896288764614,-0.6814438230808336,0.0
2019-07-31,1.0,-0.0,-0.7239363594774564,-0.0,-0.14321659126721903,-0.6744014639353428,0.0
2019-08-01,1.0,-0.0,-0.7321559970566592,-0.0,-0.13947882570855852,-0.6657278424805257,0.0
2019-08-02,1.0,-0.0,-0.7372807690341056,-0.0,-0.13568031906734163,-0.6836682517768574,0.0
2019-08-05,1.0,-0.0,-0.7349785407725322,-0.0,-0.1347588391579808,-0.6849581034130391,0.0
2019-08-06,1.0,-0.0,-0.732826555175472,-0.0,-0.12063854047890536,-0.6804003547447105,0.0
2019-08-07,1.0,-0.0,-0.7371388123467403,-0.0,-0.10589781833809439,-0.6849356624617641,0.0
2019-08-08,1.0,-0.0,-0.7412787026043903,-0.0,-0.10415035238841035,-0.6806780003536514,0.0
2019-08-09,1.0,-0.0,-0.7400625504439065,-0.0,-0.09811339790153349,-0.6839941485068604,0.0
2019-08-12,1.0,-0.0,-0.7400110847987101,-0.0,-0.10613694764951882,-0.6731495943971381,0.0
2019-08-13,1.0,-0.0,-0.7382660536553327,-0.0,-0.10678017480927601,-0.6810993785681807,0.0
2019-08-14,1.0,-0.0,-0.742994657796593,-0.0,-0.09711722608608002,-0.6797701844572119,0.0
2019-08-15,1.0,-0.0,-0.7439563753329647,-0.0,-0.10189978388701815,-0.6670854902749157,0.0
2019-08-16,1.0,-0.0,-0.7499937089509047,-0.0,-0.09273006366541685,-0.6736707013261531,0.0
2019-08-19,1.0,-0.0,-0.7472488731082068,-0.0,-0.09118380297650525,-0.67978645715293,0.0
2019-08-20,1.0,-0.0,-0.753290465186376,-0.0,-0.08494926152918719,-0.6735908771224757,0.0
2019-08-21,1.0,-0.0,-0.7522882719774694,-0.0,-0.08730637698652183,-0.6749899416616375,0.0
2019-08-22,1.0,-0.0,-0.7524396378269618,-0.0,-0.0857394366197183,-0.6769366197183099,0.0
2019-08-23,1.0,-0.0,-0.7472030169704589,-0.0,-0.08354494028912635,-0.6833940917661848,0.0
2019-08-26,1.0,-0.0,-0.7433411623607016,-0.0,-0.07805706861226325,-0.6772275248613262,0.0
2019-08-27,1.0,-0.0,-0.7424200833478901,-0.0,-0.07339106131310359,-0.6796346667332119,0.0
2019-08-28,1.0,-0.0,-0.7365876753631855,-0.0,-0.07512895267997309,-0.6801225984899455,0.0
2019-08-29,1.0,-0.0,-0.7100298404399615,-0.0,-0.06584626008039655,-0.6902513008952132,0.0
2019-08-30,1.0,-0.0,-0.7073501157692497,-0.0,-0.06739248238829498,-0.688457559485689,0.0
2019-09-03,1.0,-0.0,-0.7031022842076731,-0.0,-0.06638247542074267,-0.6946011876894265,0.0
2019-09-04,1.0,-0.0,-0.710634098198865,-0.0,-0.06407599309153714,-0.6925980754996299,0.0
2019-09-05,1.0,-0.0,-0.7273420024089869,-0.0,-0.06110960890833558,-0.6696738034954893,0.0
2019-09-06,1.0,-0.0,-0.7261481935088794,-0.0,-0.05810165339865279,-0.6652296387017759,0.0
2019-09-09,1.0,-0.0,-0.725678455961595,-0.0,-0.0584892720681885,-0.6651072793181151,0.0
2019-09-10,1.0,-0.0,-0.7263261055984319,-0.0,-0.054171260565968396,-0.6695822614234962,0.0
2019-09-11,1.0,-0.0,-0.7215689156744574,-0.0,-0.053579303248566815,-0.6747268361997159,0.0
2019-09-12,1.0,-0.0,-0.7147895084857836,-0.0,-0.05796782014547057,-0.6762422550388165,0.0
2019-09-13,1.0,-0.0,-0.712498469824948,-0.0,-0.05890561880279105,-0.6768759946137838,0.0
2019-09-16,1.0,-0.0,-0.717783914562917,-0.0,-0.051100955546323226,-0.6749676189545198,0.0
2019-09-17,1.0,-0.0,-0.7281508289724653,-0.0,-0.050349684550300776,-0.6668459920770773,0.0
2019-09-18,1.0,-0.0,-0.7375220631496372,-0.0,-0.04013041772896646,-0.673808589919592,0.0
2019-09-19,1.0,-0.0,-0.7229847094801223,-0.0,-0.06218960244648319,-0.6612844036697247,0.0
2019-09-20,1.0,-0.0,-0.7349480122324159,-0.0,-0.06485626911314984,-0.6466788990825688,0.0
