Date,IWF,IWM,MTUM,OPI,SPY,VLUE,VXX
2018-11-09,-0.48910798747585105,-2.0021317700353074,-0.0,1.0,-1.6994870428352542,-1.470987942175738,0.0
2018-11-12,-0.4869328734412311,-1.9646457946404883,-0.0,1.0,-1.715839745290528,-1.4656407535155211,0.0
2018-11-13,-0.4268117831074036,-1.9433654848800836,-0.0,1.0,-1.7050312825860272,-1.4419968717413973,0.0
2018-11-14,-0.42653101154372924,-1.9453466379703908,-0.0,1.0,-1.7064501402204395,-1.4435531207200158,0.0
2018-11-15,-0.4278232405891981,-1.9605891980360068,-0.0,1.0,-1.7265466448445173,-1.4317512274959083,0.0
2018-11-16,-0.4216469655946642,-1.9575381364326752,-0.0,1.0,-1.750841973188932,-1.4736842105263157,0.0
2018-11-19,-0.4209101116174625,-1.9581269400964272,-0.0,1.0,-1.7514695198467736,-1.4740770094445546,0.0
2018-11-20,-0.32223098147418217,-1.9462619892261204,-0.0,1.0,-1.7708579687294708,-1.5300223360924978,0.0
2018-11-21,-0.32074498936650125,-1.9148675646065605,-0.0,1.0,-1.745118257395115,-1.4638138815492685,0.0
2018-11-23,-0.322806791870337,-1.8907898121944946,-0.0,1.0,-1.7529585798816567,-1.465140210959609,0.0
2018-11-26,-0.32169543931976297,-1.9056944086575625,-0.0,1.0,-1.751417160525638,-1.4628317443957743,0.0
2018-11-27,-0.2984705499511877,-1.9539212495932312,-0.0,1.0,-1.7752684672958021,-1.4806378132118452,0.0
2018-11-28,-0.2996225432773656,-1.952102043472602,-0.0,1.0,-1.7753481712872576,-1.4808017701418716,0.0
2018-11-29,-0.2413705583756345,-1.900761421319797,-0.0,1.0,-1.7394670050761423,-1.4635786802030457,0.0
2018-11-30,-0.24275362318840582,-1.9057971014492754,-0.0,1.0,-1.7466310704296977,-1.4612890922959574,0.0
2018-12-03,-0.2401954562761772,-1.903731437999746,-0.0,1.0,-1.7436857469221985,-1.4583703515674578,0.0
2018-12-04,-0.21839883182020187,-1.923623896895435,-0.0,1.0,-1.7445241571963686,-1.4622563646752587,0.0
2018-12-06,-0.17966203983101994,-1.7700663850331928,-0.0,1.0,-1.7121303560651782,-1.3731442365721185,0.0
2018-12-07,-0.2082975854884177,-1.7947052334844957,-0.0,1.0,-1.7422478244882953,-1.382951342076235,0.0
2018-12-10,-0.14982264173630735,-1.7913785847411772,-0.0,1.0,-1.7307761678590754,-1.3401070161726687,0.0
2018-12-11,-0.14519525843913592,-1.7946928214694027,-0.0,1.0,-1.7303688549250857,-1.347012455623082,0.0
2018-12-12,-0.14695793464524282,-1.7943672142986096,-0.0,1.0,-1.730697478485888,-1.345970993560811,0.0
2018-12-13,-0.14662263584509155,-1.7852897027919543,-0.0,1.0,-1.7317322125487842,-1.3404983488441908,0.0
2018-12-14,-0.14641932180931155,-1.7999759079684394,-0.0,1.0,-1.731072697705234,-1.345539962657351,0.0
2018-12-17,-0.12947015907188134,-1.7914125104652552,-0.0,1.0,-1.7131324004305704,-1.346190647051788,0.0
2018-12-18,-0.11103899935099416,-1.7650598855389696,-0.0,1.0,-1.6924892324030916,-1.3314649831848486,0.0
2018-12-19,-0.10459756529960997,-1.7698853563408579,-0.0,1.0,-1.698971752747902,-1.3359531970216285,0.0
2018-12-20,-0.09998236642567448,-1.7414330218068534,-0.0,1.0,-1.7104567095750307,-1.3259860106977017,0.0
2018-12-21,-0.08811725702320712,-1.7322165997789796,-0.0,1.0,-1.7017972430640378,-1.2942476589309602,0.0
2018-12-24,-0.049416767224041834,-1.6905131299201288,-0.0,1.0,-1.688559443774062,-1.3175889214503247,0.0
2018-12-26,-0.0527177089421391,-1.7753360607831676,-0.0,1.0,-1.6853886616014027,-1.331092928112215,0.0
2018-12-27,-0.0,-1.6580986684130103,-0.0,1.0,-1.5091683038637853,-1.290056756166776,0.0
2018-12-28,-0.0,-1.658384753999891,-0.0,1.0,-1.510511658384754,-1.2917053459291215,0.0
2018-12-31,-0.0,-1.6560533946058316,-0.0,1.0,-1.5167131681164177,-1.297992231522512,0.0
2019-01-02,-0.0,-1.6818535392821425,-0.0,1.0,-1.5396710745638404,-1.3346482942549172,0.0
2019-01-03,-0.0,-1.6920668642030523,-0.0,1.0,-1.5813719461061106,-1.317157712305026,0.0
2019-01-04,-0.0,-1.7872377419728758,-0.0,1.0,-1.5949345079401878,-1.413585255592906,0.0
2019-01-07,-0.0,-1.7009976035222647,-0.0,1.0,-1.5338014824722732,-1.338404949005183,0.0
2019-01-08,-0.0,-1.740694648715918,-0.0,1.0,-1.54870460459328,-1.3673492476524494,0.0
2019-01-09,-0.0,-1.7206993795826282,-0.0,1.0,-1.5452340665538633,-1.3742244782853918,0.0
2019-01-10,-0.0,-1.7209499097472922,-0.0,1.0,-1.5452955776173287,-1.3745487364620939,0.0
2019-01-11,-0.0,-1.7002598576432042,-0.0,1.0,-1.553496780024856,-1.395322562422325,0.0
2019-01-14,-0.0,-1.6986579451900305,-0.0,1.0,-1.552159693244615,-1.3881245065974963,0.0
2019-01-15,-0.0,-1.6932466798530659,-0.0,1.0,-1.5543938965809552,-1.4037298671941227,0.0
2019-01-16,-0.0,-1.6917149445975588,-0.0,1.0,-1.5163957477923393,-1.416502615445188,0.0
2019-01-17,-0.0,-1.6887734943839252,-0.0,1.0,-1.5291527911045888,-1.426313709996049,0.0
2019-01-18,-0.0,-1.6832170232238874,-0.0,1.0,-1.5521679441711473,-1.4847843496167488,0.0
2019-01-22,-0.0,-1.7988485066570707,-0.0,1.0,-1.7078685378433491,-1.490704090200312,0.0
2019-01-23,-0.0,-1.7542270531400965,-0.0,1.0,-1.7420289855072464,-1.542391304347826,0.0
2019-01-24,-0.0,-1.7528089887640448,-0.0,1.0,-1.7454995771414763,-1.5425274858040354,0.0
2019-01-25,-0.0,-1.7048841577958673,-0.0,1.0,-1.9224796493425171,-1.6344395742016278,0.0
2019-01-28,-0.0,-1.6846993849629723,-0.0,1.0,-1.9533701518764905,-1.637881260198318,0.0
2019-01-29,-0.0,-1.6538243982150713,-0.0,1.0,-1.9595877066180631,-1.671485136069386,0.0
2019-01-30,-0.0,-1.6522504400301736,-0.0,1.0,-1.958511440784511,-1.6753834548654765,0.0
2019-01-31,-0.0,-1.6774617067833697,-0.0,1.0,-1.8784620193810566,-1.6960925289152857,0.0
2019-02-01,-0.0,-1.6776418940106617,-0.0,1.0,-1.8936970837253055,-1.7002195045468798,0.0
2019-02-04,-0.0,-1.6808363682029384,-0.0,1.0,-1.9024237096571643,-1.695780484741931,0.0
2019-02-05,-0.0,-1.6613756613756612,-0.0,1.0,-1.9004787100025193,-1.7370244394053918,0.0
2019-02-06,-0.0,-1.6668762970882334,-0.0,1.0,-1.889440915665681,-1.7325954342494183,0.0
2019-02-07,-0.0,-1.6698913248319618,-0.0,1.0,-1.886676298762485,-1.7252339971103712,0.0
2019-02-08,-0.0,-1.6844706329595134,-0.0,1.0,-1.929671165177723,-1.7217892669327757,0.0
2019-02-11,-0.0,-1.6030325627641064,-0.0,1.0,-1.883668903803132,-1.7275664926671639,0.0
2019-02-12,-0.0,-1.599788082772376,-0.0,1.0,-1.8972824731987037,-1.7357890800299178,0.0
2019-02-13,-0.0,-1.6242828635569966,-0.0,1.0,-1.890371663756548,-1.7213145422798704,0.0
2019-02-14,-0.0,-1.586904761904762,-0.0,1.0,-1.9275689223057646,-1.7511278195488722,0.0
2019-02-15,-0.0,-1.6236282686398695,-0.0,1.0,-1.9108923308459271,-1.7362513325390356,0.0
2019-02-19,-0.0,-1.588951310861423,-0.0,1.0,-1.9265917602996254,-1.72665418227216,0.0
2019-02-20,-0.0,-1.5985383221937661,-0.0,1.0,-1.9227934286963582,-1.7251546005371976,0.0
2019-02-21,-0.0,-1.5790757300981804,-0.0,1.0,-1.93440060033769,-1.7399787380401475,0.0
2019-02-22,-0.0,-1.5744561140285074,-0.0,1.0,-1.943485871467867,-1.7336209052263067,0.0
2019-02-25,-0.0,-1.5595223208703264,-0.0,1.0,-1.953232462173315,-1.739589846192322,0.0
2019-02-26,-0.0,-1.5583604098975259,-0.0,1.0,-1.9574481379655086,-1.732629342664334,0.0
2019-02-27,-0.0,-1.5539644822411205,-0.0,1.0,-1.9671085542771387,-1.7319909954977488,0.0
2019-02-28,-0.0,-1.5522163786626597,-0.0,1.0,-1.9671925870272977,-1.7415477084898574,0.0
2019-03-01,-0.0,-1.5611348229977404,-0.0,1.0,-1.9828019081094654,-1.7328019081094652,0.0
2019-03-04,-0.0,-1.5611487576637624,-0.0,1.0,-2.053694740238787,-1.8388512423362375,0.0
2019-03-05,-0.0,-1.542513265174065,-0.0,1.0,-2.082697036365989,-1.845606315517018,0.0
2019-03-06,-0.0,-1.5369435817805384,-0.0,1.0,-2.090450310559006,-1.842585403726708,0.0
2019-03-07,-0.0,-1.4965868109222051,-0.0,1.0,-2.1174652241112826,-1.8259273570324575,0.0
2019-03-08,-0.0,-1.4893589241415328,-0.0,1.0,-2.186577882230056,-1.852330591461026,0.0
2019-03-11,-0.0,-1.5061605061605061,-0.0,1.0,-2.2224442224442225,-1.9314019314019313,0.0
2019-03-12,-0.0,-1.4221536811050022,-0.0,1.0,-2.2580796566984045,-2.0249430065710072,0.0
2019-03-13,-0.0,-1.4441995592065717,-0.0,1.0,-2.2427035330261136,-1.9917852133840912,0.0
2019-03-14,-0.0,-1.4315978217558774,-0.0,1.0,-2.2355558507105857,-1.9738345065745784,0.0
2019-03-15,-0.0,-1.414453489923929,-0.0,1.0,-2.2545709328706796,-2.003870278926999,0.0
2019-03-18,-0.0,-1.463943451369537,-0.0,1.0,-2.2903554679535105,-2.0424794399510637,0.0
2019-03-19,-0.0,-1.4722450657894737,-0.0,1.0,-2.30859375,-2.072231359649123,0.0
2019-03-20,-0.0,-1.4647485919793717,-0.0,1.0,-2.263554319060867,-2.057338671371378,0.0
2019-03-21,-0.0,-1.4578442551478972,-0.0,1.0,-2.276410222013549,-1.973103494533503,0.0
2019-03-22,-0.0,-1.4571544605387843,-0.0,1.0,-2.335183430350616,-1.9762420468390414,0.0
2019-03-25,-0.0,-1.3214544019988164,-0.0,1.0,-2.324610428036031,-1.9289894141626667,0.0
2019-03-26,-0.0,-1.335688103965345,-0.0,1.0,-2.3522825724758416,-1.9764745084971678,0.0
2019-03-27,-0.0,-1.3138389886892883,-0.0,1.0,-2.3642714570858283,-1.9753160345974718,0.0
2019-03-28,-0.0,-1.3041052212036668,-0.0,1.0,-2.3464195562641157,-1.9922944068021788,0.0
2019-03-29,-0.0,-1.298939695162359,-0.0,1.0,-2.337640821736249,-1.9903247183565274,0.0
2019-04-01,-0.0,-1.3192394628373887,-0.0,1.0,-2.3438372556840843,-1.9849754022071535,0.0
2019-04-02,-0.0,-1.3416440711593147,-0.0,1.0,-2.352423781495933,-1.9192513722637392,0.0
2019-04-03,-0.0,-1.3415360190513992,-0.0,1.0,-2.3588013494741022,-1.9147979096381558,0.0
2019-04-04,-0.0,-1.340026507620941,-0.0,1.0,-2.363154406891981,-1.9237243207422132,0.0
2019-04-05,-0.0,-1.3281768689417077,-0.0,1.0,-2.3676138627008365,-1.9434338069313501,0.0
2019-04-08,-0.0,-1.3183627437972667,-0.0,1.0,-2.372893724293485,-1.9426827650258722,0.0
2019-04-09,-0.0,-1.2963996280058456,-0.0,1.0,-2.4202869669190914,-1.926066161817457,0.0
2019-04-10,-0.0,-1.2826763829082477,-0.0,1.0,-2.42464392182842,-1.9173898641934417,0.0
2019-04-11,-0.0,-1.270811240721103,-0.0,1.0,-2.447309119830329,-1.9097295864262993,0.0
2019-04-12,-0.0,-1.2726731887890006,-0.0,1.0,-2.435748281332628,-1.90183765203596,0.0
2019-04-15,-0.0,-1.2771562851658171,-0.0,1.0,-2.430131727013967,-1.912159925862183,0.0
2019-04-16,-0.0,-1.2737134541606032,-0.0,1.0,-2.429421881201217,-1.911496229660008,0.0
2019-04-17,-0.0,-1.265678979537603,-0.0,1.0,-2.4723624767472767,-1.9055939410045177,0.0
2019-04-18,-0.0,-1.241748905300307,-0.0,1.0,-2.3959218351741716,-1.8977844585321222,0.0
2019-04-22,-0.0,-1.2494905002958385,-0.0,1.0,-2.4108868581947274,-1.913812372625074,0.0
2019-04-23,-0.0,-1.2597162652589904,-0.0,1.0,-2.4143846915209504,-1.924381392279776,0.0
2019-04-24,-0.0,-1.2548864758144125,-0.0,1.0,-2.4040144784468573,-1.9222112537018756,0.0
2019-04-25,-0.0,-1.2517643954884243,-0.0,1.0,-2.419167601081723,-1.924938988193391,0.0
2019-04-26,-0.0,-1.2317797729073146,-0.0,1.0,-2.4462635331396885,-1.9234222339582783,0.0
2019-04-29,-0.0,-1.2288902092823661,-0.0,1.0,-2.447415329768271,-1.9257278669043376,0.0
2019-04-30,-0.0,-1.2195411392405062,-0.0,1.0,-2.4434335443037973,-1.9298523206751053,0.0
2019-05-01,-0.0,-1.22304293345644,-0.0,1.0,-2.4438435665765352,-1.9281804392270663,0.0
2019-05-02,-0.0,-1.2259381171823567,-0.0,1.0,-2.4167215273206053,-1.9406188281764316,0.0
2019-05-03,-0.0,-1.2207064715961513,-0.0,1.0,-2.4239488598919205,-1.9454988796625803,0.0
2019-05-06,-0.0,-1.2234514739980127,-0.0,1.0,-2.432792315336204,-1.9684001324942033,0.0
2019-05-07,-0.0,-1.2241470861542547,-0.0,1.0,-2.4392008495951147,-1.974113898845082,0.0
2019-05-08,-0.0,-1.215193189259987,-0.0,1.0,-2.3916175507531108,-1.9419777341191882,0.0
2019-05-09,-0.0,-1.2109390315624387,-0.0,1.0,-2.3859373978958374,-1.9377899758217345,0.0
2019-05-10,-0.0,-1.2110835184943147,-0.0,1.0,-2.39177885243759,-1.932231080904457,0.0
2019-05-13,-0.0,-1.20793308501601,-0.0,1.0,-2.3889433444422665,-1.937855322485787,0.0
2019-05-14,-0.0,-1.0832958126969834,-0.0,1.0,-2.420724255483373,-1.928089020389786,0.0
2019-05-15,-0.0,-1.0946137035608692,-0.0,1.0,-2.433988944594421,-1.8989587350559196,0.0
2019-05-16,-0.0,-1.0987789203084835,-0.0,1.0,-2.4314267352185093,-1.8965295629820051,0.0
2019-05-17,-0.0,-1.0854822073233625,-0.0,1.0,-2.4196106240330066,-1.9415291387313047,0.0
2019-05-20,-0.0,-1.060962221504682,-0.0,1.0,-2.4405553761704875,-1.9563448498546983,0.0
2019-05-21,-0.0,-1.0711062403300668,-0.0,1.0,-2.4257349149045897,-1.9498452810727178,0.0
2019-05-22,-0.0,-1.0533557263742652,-0.0,1.0,-2.4531361023189717,-1.953039209353401,0.0
2019-05-23,-0.0,-1.0509960673070724,-0.0,1.0,-2.4600606021533102,-1.9359809167687447,0.0
2019-05-24,-0.0,-1.0132085150038472,-0.0,1.0,-2.46229802513465,-1.9364580661708133,0.0
2019-05-28,-0.0,-1.0087162725116965,-0.0,1.0,-2.463692879574441,-1.9366147535730307,0.0
2019-05-29,-0.0,-1.014489053424395,-0.0,1.0,-2.4591178911086997,-1.9092359737026872,0.0
2019-05-30,-0.0,-1.008991200102028,-0.0,1.0,-2.4552353016196915,-1.912511159290907,0.0
2019-05-31,-0.0,-1.0073290421260597,-0.0,1.0,-2.4509591485564974,-1.9147919189344211,0.0
2019-06-03,-0.0,-1.0235630358844077,-0.0,1.0,-2.475389012384884,-1.8522070498570975,0.0
2019-06-04,-0.0,-1.007227540734166,-0.0,1.0,-2.486337412033221,-1.8463830596589106,0.0
2019-06-05,-0.0,-0.983923029174426,-0.0,1.0,-2.4773432650527623,-1.746058348851645,0.0
2019-06-06,-0.0,-0.9887082764610995,-0.0,1.0,-2.458369524754932,-1.7571659014766103,0.0
2019-06-07,-0.0,-1.015078183172003,-0.0,1.0,-2.4386944651278233,-1.7512410027302059,0.0
2019-06-10,-0.0,-1.022631709126886,-0.0,1.0,-2.407308929013109,-1.7536482809794707,0.0
2019-06-11,-0.0,-1.0376390605686032,-0.0,1.0,-2.407478368355995,-1.7353522867737947,0.0
2019-06-12,-0.0,-1.0416563658838072,-0.0,1.0,-2.404573547589617,-1.7342398022249692,0.0
2019-06-13,-0.0,-1.0804718379446638,-0.031373517786561264,1.0,-2.3685153162055337,-1.6955286561264822,0.0
2019-06-14,-0.0,-1.0807238589339756,-0.030881353838552283,1.0,-2.368661602124637,-1.6959421901056142,0.0
2019-06-17,-0.0,-1.0808977679121965,-0.030275003082994207,1.0,-2.356394129979036,-1.6984215069675668,0.0
2019-06-18,-0.0,-1.1434932580746315,-0.030793352148008782,1.0,-2.3920978363123235,-1.7051740357478833,0.0
2019-06-19,-0.0,-1.1051714481299397,-0.05557284211836456,1.0,-2.368722384715913,-1.693695936274815,0.0
2019-06-20,-0.0,-1.1146743199401048,-0.05446718243074619,1.0,-2.3712253556276517,-1.6987147491889194,0.0
2019-06-21,-0.0,-1.126584649971898,-0.05433085617935427,1.0,-2.3588334478236432,-1.7052394929120092,0.0
2019-06-24,-0.0,-1.1129001942234196,-0.06434433932710983,1.0,-2.354050498089092,-1.7339765678842178,0.0
2019-06-25,-0.0,-1.1076441102756893,-0.06535087719298247,1.0,-2.3568922305764413,-1.7357142857142858,0.0
2019-06-26,-0.0,-1.103849765258216,-0.040625978090766825,1.0,-2.327449139280125,-1.7878560250391233,0.0
2019-06-27,-0.0,-1.1023830538393644,-0.08510906569158996,1.0,-2.3520993569537256,-1.7647207161770266,0.0
2019-06-28,-0.0,-1.0884850009433369,-0.08496320986101502,1.0,-2.3542544494056976,-1.7612728759197531,0.0
2019-07-01,-0.0,-1.086828041496385,-0.08550770198050928,1.0,-2.3524677774284815,-1.762590380383527,0.0
2019-07-02,-0.0,-1.0898192317348734,-0.08027868440873713,1.0,-2.350175746924429,-1.7564649761486317,0.0
2019-07-03,-0.0,-1.0801533915886088,-0.0902118564154146,1.0,-2.358647136480795,-1.7575281322688125,0.0
2019-07-05,-0.0,-1.040372476720205,-0.10330604337228923,1.0,-2.350978063871008,-1.7549528154490344,0.0
2019-07-08,-0.0,-1.0451931491436428,-0.09801225153144141,1.0,-2.349418677334667,-1.7581572696587073,0.0
2019-07-09,-0.0,-1.0356942277691108,-0.09622464898595944,1.0,-2.347145085803432,-1.7611232449297973,0.0
2019-07-10,-0.0,-1.0375803733066984,-0.09794618890068044,1.0,-2.3475248142830387,-1.759535551532555,0.0
2019-07-11,-0.0,-1.0339417427178397,-0.1065758219777472,1.0,-2.3525440680085006,-1.7577197149643704,0.0
2019-07-12,-0.0,-1.05513439007581,-0.10437942484806717,1.0,-2.353486623645135,-1.7522711609548274,0.0
2019-07-15,-0.0,-1.0624373119358075,-0.12449849548645937,1.0,-2.3537487462387165,-1.7281218655967905,0.0
2019-07-16,-0.0,-1.065042174320525,-0.16925960637300844,1.0,-2.3333333333333335,-1.6803498906591692,0.0
2019-07-17,-0.0,-1.0807298175456137,-0.16258435391152215,1.0,-2.3302299425143715,-1.6748937765558611,0.0
2019-07-18,-0.0,-1.0790031152647974,-0.15869158878504672,1.0,-2.329906542056075,-1.6629283489096574,0.0
2019-07-19,-0.0,-1.0802042468397783,-0.1562363783548166,1.0,-2.3322124665296715,-1.6583847063951678,0.0
2019-07-22,-0.0,-1.0752038847039782,-0.14928718172196975,1.0,-2.3321919940235323,-1.6688040839195668,0.0
2019-07-23,-0.0,-1.0806973848069739,-0.14937733499377337,1.0,-2.3297633872976338,-1.6668119551681195,0.0
2019-07-24,-0.0,-1.079922995715084,-0.15102775880270758,1.0,-2.3221759920511706,-1.6568962305160528,0.0
2019-07-25,-0.0,-1.0686876201103463,-0.15491909986981586,1.0,-2.3271340896410635,-1.6485028826483168,0.0
2019-07-26,-0.0,-1.0489861722577045,-0.16047622000372047,1.0,-2.338872697959943,-1.652446208222236,0.0
2019-07-29,-0.0,-1.0333043909699826,-0.16311089059786654,1.0,-2.3384395931530637,-1.667080129000248,0.0
2019-07-30,-0.0,-1.033629087299125,-0.1711236582490538,1.0,-2.3300241980517464,-1.6697896630886642,0.0
2019-07-31,-0.0,-1.06680766359791,-0.1714356805175417,1.0,-2.320975367006718,-1.6612341378452353,0.0
2019-08-01,-0.0,-1.1050675257093296,-0.16769916986742658,1.0,-2.2935200099120308,-1.6287324990707468,0.0
2019-08-02,-0.0,-1.092023780034679,-0.17265296011890016,1.0,-2.296383453059202,-1.6316571711667078,0.0
2019-08-05,-0.0,-1.0864754605019162,-0.16429719371986648,1.0,-2.3026332055878354,-1.6278279144517243,0.0
2019-08-06,-0.0,-1.073114495479643,-0.13494326800558218,1.0,-2.2372428857472237,-1.6222923366300588,0.0
2019-08-07,-0.0,-1.0875528700906345,-0.10531722054380664,1.0,-2.223262839879154,-1.6261631419939575,0.0
2019-08-08,-0.0,-1.0887878787878789,-0.11309090909090909,1.0,-2.2307878787878788,-1.6280000000000001,0.0
2019-08-09,-0.0,-1.0585474456946868,-0.09158192430350802,1.0,-2.211324387748962,-1.6558156327095492,0.0
2019-08-12,-0.0,-1.051003244022588,-0.10236693499939925,1.0,-2.2169289919500184,-1.6371500660819416,0.0
2019-08-13,-0.0,-1.027999280532406,-0.09161220696684454,1.0,-2.229630073745428,-1.6463816775586066,0.0
2019-08-14,-0.0,-1.038569132789715,-0.07880483304565204,1.0,-2.2084399738110827,-1.62621272543301,0.0
2019-08-15,-0.0,-1.0692365923251617,-0.0867058755022419,1.0,-2.164444185640249,-1.5027077388924475,0.0
2019-08-16,-0.0,-1.0635531455891785,-0.09509649583114688,1.0,-2.170427380327678,-1.501545099411113,0.0
2019-08-19,-0.0,-1.041550925925926,-0.09571759259259258,1.0,-2.1677662037037035,-1.4820023148148147,0.0
2019-08-20,-0.0,-1.0455646556696274,-0.101741838735725,1.0,-2.160110739416311,-1.4602606990425655,0.0
2019-08-21,-0.0,-1.044185244771317,-0.1408296943231441,1.0,-2.1332452309813834,-1.4276028499195585,0.0
2019-08-22,-0.0,-1.0484167049105095,-0.13050711335474988,1.0,-2.132859109683341,-1.4247934832491969,0.0
2019-08-23,-0.0,-1.0483648881239243,-0.1310384394721744,1.0,-2.1329890992541594,-1.4248422260470452,0.0
2019-08-26,-0.0,-1.0140916521052927,-0.11600248013077052,1.0,-2.1219773406234146,-1.3846457358660729,0.0
2019-08-27,-0.0,-1.008267716535433,-0.10933633295838019,1.0,-2.115916760404949,-1.3907761529808773,0.0
2019-08-28,-0.0,-0.9973596988933207,-0.11645413179034884,1.0,-2.1217347340037076,-1.3821695410370205,0.0
2019-08-29,-0.0,-0.9846231550592065,-0.12475447555979573,1.0,-2.1261013524889165,-1.3765643414333018,0.0
2019-08-30,-0.0,-0.9715226980847619,-0.12831537215924954,1.0,-2.1240158579485175,-1.3599865989167457,0.0
2019-09-03,-0.0,-0.7887356007831353,-0.0,1.0,-1.736056094340482,-1.028320356963985,0.0
2019-09-04,-0.0,-0.7618327402135231,-0.0,1.0,-1.6754448398576511,-1.0111654804270462,0.0
2019-09-05,-0.0,-0.7522750252780586,-0.0,1.0,-1.6491405460060669,-0.9947685409064931,0.0
2019-09-06,-0.0,-0.745107482159275,-0.0,1.0,-1.667440129591524,-0.9655444157436189,0.0
2019-09-09,-0.0,-0.7420640133105652,-0.0,1.0,-1.6646525679758306,-0.9717150488200008,0.0
2019-09-10,-0.0,-0.7465792349726775,-0.0,1.0,-1.6475628415300545,-0.9774426229508196,0.0
2019-09-11,-0.0,-0.7378789202411111,-0.0,1.0,-1.6421333100375644,-0.9879444395911592,0.0
2019-09-12,-0.0,-0.7032766198163701,-0.0,1.0,-1.6531047386971849,-0.9950393803576869,0.0
2019-09-13,-0.0,-0.7055137299273249,-0.0,1.0,-1.658992993602855,-0.987292745550285,0.0
