Date,IWF,IWM,MTUM,SPY,USCR,VLUE,VXX
2018-11-19,-0.3155959656183236,-1.3464003577284245,-0.0,-1.122770407909773,1.0,-1.1836836090823273,0.0
2018-11-20,-0.2269496495849694,-1.3435061384760674,-0.0,-1.150653611014464,1.0,-1.249316566429743,0.0
2018-11-21,-0.22752781333070787,-1.3330215614846903,-0.0,-1.1428079157231466,1.0,-1.2194053362213253,0.0
2018-11-23,-0.23172636139237318,-1.4035061205984587,-0.0,-1.1592866858092792,1.0,-1.2430608029822177,0.0
2018-11-26,-0.23028438886647842,-1.4159943525615168,-0.0,-1.1564643001210166,1.0,-1.2396127470754337,0.0
2018-11-27,-0.2219655501431226,-1.4152061467383117,-0.0,-1.1504544769748404,1.0,-1.234218852006227,0.0
2018-11-28,-0.22312057449907094,-1.4134485009792597,-0.0,-1.1508562245769096,1.0,-1.2344197258072616,0.0
2018-11-29,-0.16286141575274177,-1.4022931206380858,-0.0,-1.1610169491525424,1.0,-1.258823529411765,0.0
2018-11-30,-0.163996606278385,-1.405499825323152,-0.0,-1.1662923591355991,1.0,-1.2549782901631983,0.0
2018-12-03,-0.1619627007080882,-1.4053056746783685,-0.0,-1.1654034107908646,1.0,-1.2539144310362023,0.0
2018-12-04,-0.1465332736050968,-1.4156089791448907,-0.0,-1.161465332736051,1.0,-1.2537454581653475,0.0
2018-12-06,-0.12887793563351696,-1.3391321155890594,-0.0,-1.1484488257465932,1.0,-1.2158596694694113,0.0
2018-12-07,-0.1565281173594132,-1.3531051344743277,-0.0,-1.1675794621026896,1.0,-1.2127628361858191,0.0
2018-12-10,-0.10884518504165859,-1.3672253439255957,-0.0,-1.1755473745398177,1.0,-1.1924045727572175,0.0
2018-12-11,-0.13734845902916404,-1.3650129022834607,-0.0,-1.192852621841375,1.0,-1.173572228443449,0.0
2018-12-12,-0.12851186339720044,-1.3974486250372282,-0.0,-1.2231708527747445,1.0,-1.2146331778020452,0.0
2018-12-13,-0.12839579615308347,-1.3917806860995439,-0.0,-1.2258576244299029,1.0,-1.211382113821138,0.0
2018-12-14,-0.12295163868904876,-1.4290067945643485,-0.0,-1.2228217426059154,1.0,-1.2212230215827338,0.0
2018-12-17,-0.09214524082283208,-1.4321860835782239,-0.0,-1.204213776958709,1.0,-1.2522787269014293,0.0
2018-12-18,-0.05967604433077579,-1.4304698861641842,-0.0,-1.2322852414623138,1.0,-1.292362469284389,0.0
2018-12-19,-0.060428263376962034,-1.4302191464821223,-0.0,-1.2319342059074267,1.0,-1.2922120254751517,0.0
2018-12-20,-0.05565565565565565,-1.4082582582582583,-0.0,-1.253103103103103,1.0,-1.288038038038038,0.0
2018-12-21,-0.046354322092907595,-1.4073908286083756,-0.0,-1.2534069432010346,1.0,-1.2664876156371232,0.0
2018-12-24,-0.015984213122841637,-1.3781450419338925,-0.0,-1.2466699555994079,1.0,-1.292599901332018,0.0
2018-12-26,-0.015584415584415584,-1.4048027444253859,-0.0,-1.2078902229845625,1.0,-1.2724822347463856,0.0
2018-12-27,-0.0,-1.3426520589346431,-0.0,-1.0866547034378542,1.0,-1.2930676237249716,0.0
2018-12-28,-0.0,-1.3452847101004861,-0.0,-1.0834552059253668,1.0,-1.2889088078501676,0.0
2018-12-31,-0.0,-1.3510271546635184,-0.0,-1.083305785123967,1.0,-1.2882172373081466,0.0
2019-01-02,-0.0,-1.3548906353565005,-0.0,-1.0888173468421551,1.0,-1.2906921693021494,0.0
2019-01-03,-0.0,-1.4061626024238263,-0.0,-1.2213826603208873,1.0,-1.2789853294735294,0.0
2019-01-04,-0.0,-1.4309098952956791,-0.0,-1.1822740008848251,1.0,-1.3025119205623554,0.0
2019-01-07,-0.0,-1.383946584686329,-0.0,-1.1549140167163032,1.0,-1.2646748006532809,0.0
2019-01-08,-0.0,-1.362050790608529,-0.0,-1.1688548155246765,1.0,-1.2606133205558216,0.0
2019-01-09,-0.0,-1.3440011481056255,-0.0,-1.1685323383084576,1.0,-1.2712399540757748,0.0
2019-01-10,-0.0,-1.3406624922326849,-0.0,-1.1699727546484393,1.0,-1.2692031929640073,0.0
2019-01-11,-0.0,-1.3264621284755513,-0.0,-1.1795302013422817,1.0,-1.2878715244487056,0.0
2019-01-14,-0.0,-1.333509412216673,-0.0,-1.193190549366116,1.0,-1.2754514022281982,0.0
2019-01-15,-0.0,-1.3220462142130502,-0.0,-1.2074310904422807,1.0,-1.3147798285132974,0.0
2019-01-16,-0.0,-1.3021180103246972,-0.0,-1.1883533555266077,1.0,-1.3341535195638539,0.0
2019-01-17,-0.0,-1.2909344759520485,-0.0,-1.1880025034904433,1.0,-1.3354677194164943,0.0
2019-01-18,-0.0,-1.2820624757469925,-0.0,-1.196788901823826,1.0,-1.3717500970120293,0.0
2019-01-22,-0.0,-1.3074949698189133,-0.0,-1.25,1.0,-1.472686116700201,0.0
2019-01-23,-0.0,-1.2544748651237836,-0.0,-1.2638027529874452,1.0,-1.5238239298139464,0.0
2019-01-24,-0.0,-1.2540540540540541,-0.0,-1.273402374336954,1.0,-1.5243243243243245,0.0
2019-01-25,-0.0,-1.1977867098188653,-0.0,-1.33742235214282,1.0,-1.6848149501487708,0.0
2019-01-28,-0.0,-1.1715734978821313,-0.0,-1.3760393243737905,1.0,-1.681692203106207,0.0
2019-01-29,-0.0,-1.174067213548558,-0.0,-1.3818999735379731,1.0,-1.7364382111669754,0.0
2019-01-30,-0.0,-1.1769157493649451,-0.0,-1.3842612193056734,1.0,-1.7310012701100763,0.0
2019-01-31,-0.0,-1.2009957099729887,-0.0,-1.3307028229437,1.0,-1.7645781473438908,0.0
2019-02-01,-0.0,-1.208832536399291,-0.0,-1.3613066136571215,1.0,-1.8024499006071026,0.0
2019-02-04,-0.0,-1.2166747717080024,-0.0,-1.35883719673637,1.0,-1.8278489220295024,0.0
2019-02-05,-0.0,-1.2109784429196606,-0.0,-1.356043006105138,1.0,-1.835755578367281,0.0
2019-02-06,-0.0,-1.20380478841269,-0.0,-1.3574555477490138,1.0,-1.843268659136356,0.0
2019-02-07,-0.0,-1.2165076956427487,-0.0,-1.3781703880338176,1.0,-1.8247886407977456,0.0
2019-02-08,-0.0,-1.2148715441855413,-0.0,-1.4052468632882515,1.0,-1.8114170876106677,0.0
2019-02-11,-0.0,-1.193128607208973,-0.0,-1.4187084830665362,1.0,-1.8330066427093543,0.0
2019-02-12,-0.0,-1.2124972665646183,-0.0,-1.4261425759895037,1.0,-1.8282309206210365,0.0
2019-02-13,-0.0,-1.239181446111869,-0.0,-1.412169167803547,1.0,-1.8056207366984993,0.0
2019-02-14,-0.0,-1.2351623128210734,-0.0,-1.429336539512515,1.0,-1.8006339490654715,0.0
2019-02-15,-0.0,-1.2834654277124897,-0.0,-1.404208800218639,1.0,-1.7783000819896146,0.0
2019-02-19,-0.0,-1.2604922774654805,-0.0,-1.4223107569721116,1.0,-1.7748731102985318,0.0
2019-02-20,-0.0,-1.275805570726379,-0.0,-1.419388312397597,1.0,-1.7663025669033312,0.0
2019-02-21,-0.0,-1.302314103970169,-0.0,-1.419828909848651,1.0,-1.7615156832638739,0.0
2019-02-22,-0.0,-1.2905664511887804,-0.0,-1.434808809028158,1.0,-1.7528760819546398,0.0
2019-02-25,-0.0,-1.2820371796282037,-0.0,-1.4542954570454294,1.0,-1.7635573644263556,0.0
2019-02-26,-0.0,-1.284150901891773,-0.0,-1.4460514738231414,1.0,-1.7691377034755829,0.0
2019-02-27,-0.0,-1.2879705040721992,-0.0,-1.4484921857803215,1.0,-1.7665089148139996,0.0
2019-02-28,-0.0,-1.2839859216893972,-0.0,-1.4430268367795867,1.0,-1.7723273207215136,0.0
2019-03-01,-0.0,-1.2710991839640724,-0.0,-1.443726381510488,1.0,-1.7619256257188236,0.0
2019-03-04,-0.0,-1.2707512045554095,-0.0,-1.4357752956636007,1.0,-1.768725361366623,0.0
2019-03-05,-0.0,-1.2544076454111055,-0.0,-1.467128027681661,1.0,-1.770857362552864,0.0
2019-03-06,-0.0,-1.248297825609488,-0.0,-1.4750164726553918,1.0,-1.7675159235668791,0.0
2019-03-07,-0.0,-1.1806104523495828,-0.0,-1.5481444883618796,1.0,-1.7609244620114186,0.0
2019-03-08,-0.0,-1.1673544501449922,-0.0,-1.6172763774258307,1.0,-1.7919362034351995,0.0
2019-03-11,-0.0,-1.1526559794447857,-0.0,-1.5837010556889908,1.0,-1.8492990001675698,0.0
2019-03-12,-0.0,-1.083960822057408,-0.0,-1.6319424786276397,1.0,-1.945705712506369,0.0
2019-03-13,-0.0,-1.113051418136164,-0.0,-1.6481766820749872,1.0,-1.9455572675911659,0.0
2019-03-14,-0.0,-1.1265858792740513,-0.0,-1.622973203618365,1.0,-1.9396939181885418,0.0
2019-03-15,-0.0,-1.1166619034009717,-0.0,-1.6406401829094028,1.0,-1.9586167476421836,0.0
2019-03-18,-0.0,-1.1505954445600648,-0.0,-1.6550468262226847,1.0,-1.9753150653254712,0.0
2019-03-19,-0.0,-1.1568012999071495,-0.0,-1.6486188486536677,1.0,-1.9976787372330547,0.0
2019-03-20,-0.0,-1.1566194886131982,-0.0,-1.6493680470615644,1.0,-2.0184635098142,0.0
2019-03-21,-0.0,-1.1581953835392866,-0.0,-1.6967824667754723,1.0,-1.9738283982280251,0.0
2019-03-22,-0.0,-1.1533215755437978,-0.0,-1.7573780129335683,1.0,-1.9681951793062902,0.0
2019-03-25,-0.0,-1.059838961941725,-0.0,-1.7774430863696924,1.0,-1.9554538608584833,0.0
2019-03-26,-0.0,-1.0677223325931986,-0.0,-1.7840364613766506,1.0,-1.9914105410774805,0.0
2019-03-27,-0.0,-1.0529673416832492,-0.0,-1.8075032190097153,1.0,-1.9923329041320377,0.0
2019-03-28,-0.0,-1.0547711495470056,-0.0,-1.8096246617249088,1.0,-2.018649252853277,0.0
2019-03-29,-0.0,-1.044839355066494,-0.0,-1.8121690008238203,1.0,-2.027362598564199,0.0
2019-04-01,-0.0,-1.050429563375309,-0.0,-1.8035777333176415,1.0,-2.0304225020595505,0.0
2019-04-02,-0.0,-1.0640009394633316,-0.0,-1.814749574305678,1.0,-1.9929540250132114,0.0
2019-04-03,-0.0,-1.0567570727145195,-0.0,-1.8120762216506896,1.0,-1.9763853168108485,0.0
2019-04-04,-0.0,-1.0528908174035416,-0.0,-1.8348188108361676,1.0,-1.9759587193620265,0.0
2019-04-05,-0.0,-1.0494182630156306,-0.0,-1.8409331296274534,1.0,-1.9858385239158536,0.0
2019-04-08,-0.0,-1.0365467962984656,-0.0,-1.8333138104720628,1.0,-1.9869977743938152,0.0
2019-04-09,-0.0,-1.0116265413975336,-0.0,-1.8884321785085143,1.0,-1.9719318849089842,0.0
2019-04-10,-0.0,-0.9973031599929648,-0.0,-1.8994547693029256,1.0,-1.9658791112153369,0.0
2019-04-11,-0.0,-0.986212156770711,-0.0,-1.9224360478760854,1.0,-1.958519126965501,0.0
2019-04-12,-0.0,-0.9847995774399906,-0.0,-1.922824109396091,1.0,-1.9612653324725626,0.0
2019-04-15,-0.0,-0.9863697785089008,-0.0,-1.920157452558604,1.0,-1.9685682392338875,0.0
2019-04-16,-0.0,-1.0002929287011542,-0.0,-1.9060870584099827,1.0,-1.9521940359716445,0.0
2019-04-17,-0.0,-0.8992710784595076,-0.0,-1.9062733168799861,1.0,-1.9340526889743443,0.0
2019-04-18,-0.0,-0.895292766934558,-0.0,-1.8970723306544202,1.0,-1.948163030998852,0.0
2019-04-22,-0.0,-0.8935876015440456,-0.0,-1.9082790804862593,1.0,-1.9594399953909085,0.0
2019-04-23,-0.0,-0.8942213516160626,-0.0,-1.9091432851299188,1.0,-1.9579996543181424,0.0
2019-04-24,-0.0,-0.8878789622044526,-0.0,-1.9042742909739399,1.0,-1.9606512109532301,0.0
2019-04-25,-0.0,-0.896990274500777,-0.0,-1.922656384876561,1.0,-1.935029061403004,0.0
2019-04-26,-0.0,-0.8715828164484264,-0.0,-1.9241327819894325,1.0,-1.9474500344589938,0.0
2019-04-29,-0.0,-0.8538421748376344,-0.0,-1.9252255876774527,1.0,-1.9684464624403701,0.0
2019-04-30,-0.0,-0.8496292464217968,-0.0,-1.930620221877335,1.0,-1.9678680232223944,0.0
2019-05-01,-0.0,-0.807639287765652,-0.0,-1.9670304422745548,1.0,-1.969155657668007,0.0
2019-05-02,-0.0,-0.8070296347346658,-0.0,-1.9467608545830462,1.0,-1.9893751435791407,0.0
2019-05-03,-0.0,-0.8421887390959556,-0.0,-1.8730599297609607,1.0,-1.9491899852724597,0.0
2019-05-06,-0.0,-0.8001017869260348,-0.0,-1.8968559149513686,1.0,-1.9578715222800271,0.0
2019-05-07,-0.0,-0.7974970270117221,-0.0,-1.9009570190837533,1.0,-1.9643241406648169,0.0
2019-05-08,-0.0,-0.8043038543656591,-0.0,-1.869479716822115,1.0,-1.9448252612653107,0.0
2019-05-09,-0.0,-0.80178361097089,-0.0,-1.8629760502552022,1.0,-1.9440798698749227,0.0
2019-05-10,-0.0,-0.8082577592519575,-0.0,-1.883568974257872,1.0,-1.9410803807807133,0.0
2019-05-13,-0.0,-0.8012246286427033,-0.0,-1.9124617303549154,1.0,-1.9558339947839891,0.0
2019-05-14,-0.0,-0.7156780840991368,-0.0,-1.9148426622110835,1.0,-1.939014202172097,0.0
2019-05-15,-0.0,-0.7298850574712644,-0.0,-1.927351858051557,1.0,-1.9224974891195181,0.0
2019-05-16,-0.0,-0.7378381387064457,-0.0,-1.9132249805187578,1.0,-1.9150061226761663,0.0
2019-05-17,-0.0,-0.7192962921723639,-0.0,-1.8937200757153991,1.0,-1.9542923950562299,0.0
2019-05-20,-0.0,-0.6957732360639305,-0.0,-1.9088377791390545,1.0,-1.9642479256000442,0.0
2019-05-21,-0.0,-0.699777406789093,-0.0,-1.9008347245409014,1.0,-1.964218141346689,0.0
2019-05-22,-0.0,-0.6897031024129878,-0.0,-1.9058712331813632,1.0,-1.9643055709996664,0.0
2019-05-23,-0.0,-0.6879755623437934,-0.0,-1.9147459039155792,1.0,-1.9512913079700083,0.0
2019-05-24,-0.0,-0.6563762102351314,-0.0,-1.918063623789765,1.0,-1.958063623789765,0.0
2019-05-28,-0.0,-0.6313307816053696,-0.0,-1.9425861208187718,1.0,-1.9733178010761634,0.0
2019-05-29,-0.0,-0.6384602621536419,-0.0,-1.9459100713456114,1.0,-1.9462419113987057,0.0
2019-05-30,-0.0,-0.6323228976864889,-0.0,-1.9376069791839214,1.0,-1.9516316051018718,0.0
2019-05-31,-0.0,-0.637272225289895,-0.0,-1.9342352291551628,1.0,-1.9502484815019325,0.0
2019-06-03,-0.0,-0.6518823852706788,-0.0,-1.9641659796647428,1.0,-1.879967023907667,0.0
2019-06-04,-0.0,-0.6553827553992417,-0.0,-1.9585096444468868,1.0,-1.8815189316920373,0.0
2019-06-05,-0.0,-0.6584680252986649,-0.0,-1.9557813935888428,1.0,-1.7914481863884535,0.0
2019-06-06,-0.0,-0.6875,-0.0,-1.903011658031088,1.0,-1.806724956822107,0.0
2019-06-07,-0.0,-0.7237652653193559,-0.0,-1.8832270614935696,1.0,-1.7966605425267481,0.0
2019-06-10,-0.0,-0.7218296564000215,-0.0,-1.870165596849884,1.0,-1.8020928852688927,0.0
2019-06-11,-0.0,-0.7233409115513695,-0.0,-1.8891956262855907,1.0,-1.8004222150048719,0.0
2019-06-12,-0.0,-0.7575114304376225,-0.0,-1.90654256477248,1.0,-1.7790659699542781,0.0
2019-06-13,-0.0,-0.7569138820972562,-0.0,-1.8989948383591415,1.0,-1.7773974463461015,0.0
2019-06-14,-0.0,-0.7685003274394238,-0.0,-1.9054245797860732,1.0,-1.783398821218075,0.0
2019-06-17,-0.0,-0.7616117615028586,-0.0,-1.8975769126054995,1.0,-1.7858970868499864,0.0
2019-06-18,-0.0,-0.7856675749318801,-0.0,-1.8907356948228882,1.0,-1.7731880108991827,0.0
2019-06-19,-0.0,-0.7715564287273522,-0.0,-1.9308011351233356,1.0,-1.7549661645928836,0.0
2019-06-20,-0.0,-0.7861108087514969,-0.0,-1.9072602590617176,1.0,-1.74910199194514,0.0
2019-06-21,-0.0,-0.7959826275787187,-0.0,-1.8902280130293159,1.0,-1.742671009771987,0.0
2019-06-24,-0.0,-0.7660036952505163,-0.0,-1.882512770351049,1.0,-1.7856754700576025,0.0
2019-06-25,-0.0,-0.7676943117672602,-0.0,-1.8785280069474601,1.0,-1.7814806773773342,0.0
2019-06-26,-0.0,-0.7602307357422724,-0.0,-1.8739116238572049,1.0,-1.8077383543752719,0.0
2019-06-27,-0.0,-0.7370868899102648,-0.0,-1.8803348653972423,1.0,-1.8542897789450647,0.0
2019-06-28,-0.0,-0.7271335629544585,-0.0,-1.886556229839812,1.0,-1.8534798534798536,0.0
2019-07-01,-0.0,-0.7177639480292609,-0.0,-1.8973141172617098,1.0,-1.8440331913964405,0.0
2019-07-02,-0.0,-0.7320618613038963,-0.0,-1.8807038635991038,1.0,-1.85201377124433,0.0
2019-07-03,-0.0,-0.7227359781121752,-0.0,-1.8969083447332422,1.0,-1.8522571819425446,0.0
2019-07-05,-0.0,-0.7022813064172001,-0.0,-1.910170140598501,1.0,-1.8583073472290605,0.0
2019-07-08,-0.0,-0.7037807079936532,-0.0,-1.907369918476774,1.0,-1.860206817311375,0.0
2019-07-09,-0.0,-0.7027956754395543,-0.0,-1.9035710385497433,1.0,-1.8539368788904664,0.0
2019-07-10,-0.0,-0.7110504774897681,-0.0,-1.8944065484311052,1.0,-1.8516234652114598,0.0
2019-07-11,-0.0,-0.6957836203638719,-0.0,-1.8922960643524267,1.0,-1.8106138314527884,0.0
2019-07-12,-0.0,-0.7133081896551725,-0.0,-1.8643857758620692,1.0,-1.8102370689655174,0.0
2019-07-15,-0.0,-0.7686270293516826,-0.0,-1.8393721105257501,1.0,-1.767766906784217,0.0
2019-07-16,-0.0,-0.7664712526219545,-0.0,-1.8455870488893669,1.0,-1.7663099015758617,0.0
2019-07-17,-0.0,-0.7924639862395184,-0.0,-1.8301440550419263,1.0,-1.7525800903031605,0.0
2019-07-18,-0.0,-0.7959462297836588,-0.0,-1.7454316320100818,1.0,-1.7096198277672756,0.0
2019-07-19,-0.0,-0.8009158191789574,-0.0,-1.8123103136148235,1.0,-1.7112507321228903,0.0
2019-07-22,-0.0,-0.7513118142788996,-0.0,-1.7931838660094346,1.0,-1.7557640324375894,0.0
2019-07-23,-0.0,-0.7631787240778851,-0.0,-1.7767927813835682,1.0,-1.736794892090127,0.0
2019-07-24,-0.0,-0.762143368442581,-0.0,-1.6764495347172512,1.0,-1.6744554657940485,0.0
2019-07-25,-0.0,-0.7540077110389611,-0.0,-1.6700994318181819,1.0,-1.6489955357142858,0.0
2019-07-26,-0.0,-0.7435377597567157,-0.0,-1.6690319310694373,1.0,-1.6558540293968576,0.0
2019-07-29,-0.0,-0.732843012934314,-0.0,-1.67227998985544,1.0,-1.6671569870656862,0.0
2019-07-30,-0.0,-0.7328259766615932,-0.0,-1.6713343480466767,1.0,-1.6694063926940639,0.0
2019-07-31,-0.0,-0.7556097065691949,-0.0,-1.6601177784546657,1.0,-1.660930043659255,0.0
2019-08-01,-0.0,-0.7590587996137622,-0.0,-1.6613813081262387,1.0,-1.6616354119022207,0.0
2019-08-02,-0.0,-0.7522786292581088,-0.0,-1.652426294617852,1.0,-1.6872040327918936,0.0
2019-08-05,-0.0,-0.7451927968257198,-0.0,-1.6516430969579816,1.0,-1.6901007223522229,0.0
2019-08-06,-0.0,-0.743708807669263,-0.0,-1.5694028360295584,1.0,-1.6798981426003594,0.0
2019-08-07,-0.0,-0.7548560613606934,-0.0,-1.5452236278513798,1.0,-1.680496065345154,0.0
2019-08-08,-0.0,-0.7612646253422953,-0.0,-1.5424943988050783,1.0,-1.6751306945481703,0.0
2019-08-09,-0.0,-0.745355083534572,-0.0,-1.5110640185303827,1.0,-1.6718742299541667,0.0
2019-08-12,-0.0,-0.7374469764230048,-0.0,-1.5533195225411855,1.0,-1.6416099437703462,0.0
2019-08-13,-0.0,-0.7162208758189252,-0.0,-1.5556376533175704,1.0,-1.6540071917639527,0.0
2019-08-14,-0.0,-0.7123767258382642,-0.0,-1.558284023668639,1.0,-1.6603057199211044,0.0
2019-08-15,-0.0,-0.7607588181068362,-0.0,-1.536752219688516,1.0,-1.5543156566881762,0.0
2019-08-16,-0.0,-0.7840987314386861,-0.0,-1.5334349493558854,1.0,-1.5993214672042482,0.0
2019-08-19,-0.0,-0.7605833700386628,-0.0,-1.5492096119023149,1.0,-1.5842020261341945,0.0
2019-08-20,-0.0,-0.7671887961743034,-0.0,-1.5430146879422242,1.0,-1.569462743375787,0.0
2019-08-21,-0.0,-0.7769065939417552,-0.0,-1.5466056296873478,1.0,-1.5464595305347228,0.0
2019-08-22,-0.0,-0.7799240949785908,-0.0,-1.546175554690541,1.0,-1.5396068509147527,0.0
2019-08-23,-0.0,-0.7855227882037533,-0.0,-1.5552035096271022,1.0,-1.5337557884474773,0.0
2019-08-26,-0.0,-0.7732091690544413,-0.0,-1.5169054441260743,1.0,-1.4854345749761222,0.0
2019-08-27,-0.0,-0.7674496006085963,-0.0,-1.4914891593761888,1.0,-1.4957208063902625,0.0
2019-08-28,-0.0,-0.790155936094901,-0.0,-1.479144743135942,1.0,-1.5140151152779109,0.0
2019-08-29,-0.0,-0.7804866389406759,-0.0,-1.4973947129403893,1.0,-1.5024140733304654,0.0
2019-08-30,-0.0,-0.7543275632490014,-0.0,-1.5173578086361044,1.0,-1.4839261936465664,0.0
2019-09-03,-0.0,-0.7653610013802294,-0.0,-1.5031174146875446,1.0,-1.4909333206415687,0.0
2019-09-04,-0.0,-0.736684135302525,-0.0,-1.5157694140066698,1.0,-1.5117675083373034,0.0
2019-09-05,-0.0,-0.7680102306635721,-0.0,-1.5056600198929568,1.0,-1.4627480699095343,0.0
2019-09-06,-0.0,-0.7714962121212121,-0.0,-1.500757575757576,1.0,-1.4626420454545455,0.0
2019-09-09,-0.0,-0.7400694543551687,-0.0,-1.5171019456733743,1.0,-1.5000237857380714,0.0
2019-09-10,-0.0,-0.7385571313380448,-0.0,-1.5318977375136364,1.0,-1.4727505573210644,0.0
2019-09-11,-0.0,-0.7391160482155519,-0.029307492318600803,-1.5353344363034744,1.0,-1.423209643110376,0.0
2019-09-12,-0.0,-0.715406056597534,-0.037794680398733876,-1.5428733405773136,1.0,-1.4283082156186517,0.0
2019-09-13,-0.0,-0.7124568945155653,-0.031083187680098257,-1.5431527233218387,1.0,-1.437243138551656,0.0
2019-09-16,-0.0,-0.7238247611877089,-0.030163286433579597,-1.5214342854453908,1.0,-1.4302856336172416,0.0
2019-09-17,-0.0,-0.7158999952916804,-0.030839493384810963,-1.52544846744197,1.0,-1.4361316446160366,0.0
2019-09-18,-0.0,-0.7152542372881355,-0.02773069679849341,-1.5259416195856874,1.0,-1.4392184557438794,0.0
2019-09-19,-0.0,-0.7218013269963767,-0.031904380970307275,-1.5104700955249164,1.0,-1.4415321631923204,0.0
