Date,IWF,IWM,MTUM,SPY,ST,VLUE,VXX
2018-11-16,-0.08524609916260015,-0.6883547201638653,-0.0,-0.5661184408699319,1.0,-0.6725103921923007,0.0
2018-11-19,-0.08689759036144579,-0.6878012048192771,-0.0,-0.5651807228915663,1.0,-0.6721385542168674,0.0
2018-11-20,-0.06566474682025437,-0.6839752819774418,-0.0,-0.5671046316294697,1.0,-0.6829853611711063,0.0
2018-11-21,-0.07115613825983313,-0.6806019070321812,-0.0,-0.5670738974970203,1.0,-0.6609356376638856,0.0
2018-11-23,-0.07162641093605741,-0.6776960419334663,-0.0,-0.5679482979420437,1.0,-0.6609583941388449,0.0
2018-11-26,-0.07106704775515064,-0.68054066928665,-0.0,-0.5663332142431821,1.0,-0.6593128498273193,0.0
2018-11-27,-0.06847237914015579,-0.6808883867515015,-0.0,-0.5652910745079385,1.0,-0.6585300588690016,0.0
2018-11-28,-0.06391135070380355,-0.711171009284217,-0.0,-0.5618748128182091,1.0,-0.6579514824797844,0.0
2018-11-29,-0.038760841154805756,-0.7032196744683379,-0.0,-0.5628489960793632,1.0,-0.6653498871331829,0.0
2018-11-30,-0.03795173561578697,-0.7036970993818354,-0.0,-0.5628269139324774,1.0,-0.6674393723252496,0.0
2018-12-03,-0.03782836087008202,-0.7036728871983835,-0.0,-0.5627600142636396,1.0,-0.6673303221205278,0.0
2018-12-04,-0.039798473646553784,-0.7043882661578821,-0.0,-0.5668375864536132,1.0,-0.6701645599809205,0.0
2018-12-06,-0.031916453988089996,-0.6763472087770248,-0.0,-0.5660476986711255,1.0,-0.6592155827393,0.0
2018-12-07,-0.03546910755148742,-0.6760546852080033,-0.0,-0.5659801678108315,1.0,-0.6562224960394296,0.0
2018-12-10,-0.024827666783502747,-0.677503212992172,-0.0,-0.5658955485453908,1.0,-0.652646337188924,0.0
2018-12-11,-0.02678388877530157,-0.6767824283669713,-0.0,-0.5662295177731694,1.0,-0.6510208254227882,0.0
2018-12-12,-0.024793871703409156,-0.6782351909245073,-0.0,-0.566516577977896,1.0,-0.6542599847962107,0.0
2018-12-13,-0.025424224692802807,-0.6794031597425395,-0.0,-0.5659157401989467,1.0,-0.6549444119368052,0.0
2018-12-14,-0.026938488987686093,-0.6762993945421042,-0.0,-0.5671122290795285,1.0,-0.654567258474948,0.0
2018-12-17,-0.02276047449307544,-0.67653246070239,-0.0,-0.5654181031964004,1.0,-0.6570443522468299,0.0
2018-12-18,-0.014188933794667518,-0.6702526676940075,-0.0,-0.5634867560259355,1.0,-0.6596400430320123,0.0
2018-12-19,-0.028211792879880845,-0.6702783213107094,-0.0,-0.5614614059168833,1.0,-0.6605239332963407,0.0
2018-12-20,-0.02743751636649306,-0.6613808955745003,-0.0,-0.5642875847420641,1.0,-0.6564927696470657,0.0
2018-12-21,-0.023128423615337793,-0.6637104019940295,-0.0,-0.5686462046778541,1.0,-0.6428136683766629,0.0
2018-12-24,-0.0009237341954852491,-0.6448242018359217,-0.0,-0.5697996651463542,1.0,-0.6711217597136424,0.0
2018-12-26,-0.00028686173264486515,-0.6493402180149168,-0.0,-0.5554216867469879,1.0,-0.6635398737808376,0.0
2018-12-27,-0.0,-0.622322151774991,-0.0,-0.5043432114627265,1.0,-0.6663687400497165,0.0
2018-12-28,-0.0,-0.6218172671119931,-0.0,-0.5054361496967495,1.0,-0.6676821599262137,0.0
2018-12-31,-0.0,-0.6258077149011162,-0.0,-0.5047973369884473,1.0,-0.6666759909368094,0.0
2019-01-02,-0.0,-0.626522213823801,-0.0,-0.506060860558215,1.0,-0.6668626298255927,0.0
2019-01-03,-0.0,-0.6261088568630194,-0.0,-0.5105638729536869,1.0,-0.6617042115572968,0.0
2019-01-04,-0.0,-0.6260835523740282,-0.0,-0.5082489793635703,1.0,-0.6619036966612606,0.0
2019-01-07,-0.0,-0.6051840617675445,-0.0,-0.5036260857576176,1.0,-0.6486695160623192,0.0
2019-01-08,-0.0,-0.590254248960141,-0.0,-0.5170922513290912,1.0,-0.6472743299451835,0.0
2019-01-09,-0.0,-0.5816596049083805,-0.0,-0.5169757332306169,1.0,-0.6526990590436361,0.0
2019-01-10,-0.0,-0.5828768066070199,-0.0,-0.5165863730213351,1.0,-0.6534618031658637,0.0
2019-01-11,-0.0,-0.5858638599576795,-0.0,-0.5138915606364561,1.0,-0.6483277913655225,0.0
2019-01-14,-0.0,-0.5860827009787749,-0.0,-0.5155339271967448,1.0,-0.6477510172660288,0.0
2019-01-15,-0.0,-0.581264791678133,-0.0,-0.5153833452584072,1.0,-0.6552919808464968,0.0
2019-01-16,-0.0,-0.5827738029719317,-0.0,-0.5127407815079802,1.0,-0.6563015960374243,0.0
2019-01-17,-0.0,-0.5828561990750937,-0.0,-0.5126899361374146,1.0,-0.6571239815018718,0.0
2019-01-18,-0.0,-0.5815346398012696,-0.0,-0.5164504554236821,1.0,-0.6621584322384764,0.0
2019-01-22,-0.0,-0.5793543398414847,-0.0,-0.4680621910469195,1.0,-0.7141476346966391,0.0
2019-01-23,-0.0,-0.5683419445749178,-0.0,-0.46998038294697875,1.0,-0.7246428867460559,0.0
2019-01-24,-0.0,-0.570859498188055,-0.0,-0.469390577885972,1.0,-0.7260781764364159,0.0
2019-01-25,-0.0,-0.5556358783295334,-0.0,-0.4410276372129234,1.0,-0.7837401990769061,0.0
2019-01-28,-0.0,-0.5496125759518368,-0.0,-0.4544567701655611,1.0,-0.7831540219633202,0.0
2019-01-29,-0.0,-0.5448379804069329,-0.0,-0.4552736610008652,1.0,-0.7908956431940607,0.0
2019-01-30,-0.0,-0.5437391838329705,-0.0,-0.45386032490370115,1.0,-0.7936694021101992,0.0
2019-01-31,-0.0,-0.5493327377296331,-0.0,-0.4316265564799821,1.0,-0.810960969345022,0.0
2019-02-01,-0.0,-0.548312348195092,-0.0,-0.43108406153158935,1.0,-0.8124179904519947,0.0
2019-02-04,-0.0,-0.5465392460949506,-0.0,-0.4282560706401766,1.0,-0.8194875234023526,0.0
2019-02-05,-0.0,-0.5324457373014098,-0.0,-0.42249384649809796,1.0,-0.8421067352875363,0.0
2019-02-06,-0.0,-0.529156639991046,-0.0,-0.42573731042587726,1.0,-0.8432480832727071,0.0
2019-02-07,-0.0,-0.5272227982178385,-0.0,-0.4174909630958052,1.0,-0.8573990528763974,0.0
2019-02-08,-0.0,-0.5164119977362762,-0.0,-0.4209394453876627,1.0,-0.8923033389926429,0.0
2019-02-11,-0.0,-0.5074834174272919,-0.0,-0.4233233176483928,1.0,-0.9038210782924203,0.0
2019-02-12,-0.0,-0.5111029077691959,-0.0,-0.4299466151749205,1.0,-0.8985688323489324,0.0
2019-02-13,-0.0,-0.5161042944785277,-0.0,-0.42993069756873437,1.0,-0.8942285844126335,0.0
2019-02-14,-0.0,-0.5272299003887958,-0.0,-0.4170332321139711,1.0,-0.8936629111445356,0.0
2019-02-15,-0.0,-0.5338619376474265,-0.0,-0.41557961747236194,1.0,-0.8925171228010345,0.0
2019-02-19,-0.0,-0.5317889464397518,-0.0,-0.42042802663782797,1.0,-0.8936763617735785,0.0
2019-02-20,-0.0,-0.5347811236978426,-0.0,-0.4189958444811294,1.0,-0.8924403711504526,0.0
2019-02-21,-0.0,-0.530268962572933,-0.0,-0.4195531521275082,1.0,-0.8963142165931407,0.0
2019-02-22,-0.0,-0.5333997438451686,-0.0,-0.42211470044115557,1.0,-0.8906503486551871,0.0
2019-02-25,-0.0,-0.5364170421490903,-0.0,-0.4246563622882564,1.0,-0.8906633205954485,0.0
2019-02-26,-0.0,-0.5381105819954946,-0.0,-0.42450597393709544,1.0,-0.8889047306738145,0.0
2019-02-27,-0.0,-0.5405605771149953,-0.0,-0.4215448661287103,1.0,-0.8892247155769725,0.0
2019-02-28,-0.0,-0.5442853883882742,-0.0,-0.4254591080187065,1.0,-0.8818295882285845,0.0
2019-03-01,-0.0,-0.5458926178323972,-0.0,-0.4289869122636936,1.0,-0.8764791423113113,0.0
2019-03-04,-0.0,-0.5414577159790289,-0.0,-0.4301344882607705,1.0,-0.8777353544563483,0.0
2019-03-05,-0.0,-0.5317369712883155,-0.0,-0.44831325988926307,1.0,-0.873993949426337,0.0
2019-03-06,-0.0,-0.5324523347414089,-0.0,-0.44716862655554285,1.0,-0.8746146820413289,0.0
2019-03-07,-0.0,-0.5169474614441689,-0.0,-0.4591065879871148,1.0,-0.8746543516063742,0.0
2019-03-08,-0.0,-0.5126209146585771,-0.0,-0.4608494075897201,1.0,-0.888415087859882,0.0
2019-03-11,-0.0,-0.5108470479917138,-0.0,-0.471774657613074,1.0,-0.894579353205202,0.0
2019-03-12,-0.0,-0.49375866851595007,-0.0,-0.48035136384650945,1.0,-0.9153663892741564,0.0
2019-03-13,-0.0,-0.503045420267997,-0.0,-0.48523696270085276,1.0,-0.9120888682638205,0.0
2019-03-14,-0.0,-0.5041315125684962,-0.0,-0.4844742106636514,1.0,-0.9107013423791714,0.0
2019-03-15,-0.0,-0.5089775199419869,-0.0,-0.4805221174764322,1.0,-0.9111530094271211,0.0
2019-03-18,-0.0,-0.5238039570973493,-0.0,-0.486366426045533,1.0,-0.912353508489932,0.0
2019-03-19,-0.0,-0.523937884559039,-0.0,-0.4861705244652798,1.0,-0.9198652212130092,0.0
2019-03-20,-0.0,-0.5252913718697707,-0.0,-0.4841029856442474,1.0,-0.9263130082494202,0.0
2019-03-21,-0.0,-0.5274398326803547,-0.0,-0.47152914837835447,1.0,-0.946769964945356,0.0
2019-03-22,-0.0,-0.5263701256563035,-0.0,-0.4849861365111203,1.0,-0.9383222228777064,0.0
2019-03-25,-0.0,-0.4861119249926751,-0.0,-0.5033401699384705,1.0,-0.9404922355698799,0.0
2019-03-26,-0.0,-0.4902565911295301,-0.0,-0.5021015195602975,1.0,-0.9468300855303765,0.0
2019-03-27,-0.0,-0.46792596720734464,-0.0,-0.5142404599184583,1.0,-0.950957674595958,0.0
2019-03-28,-0.0,-0.4658021641966596,-0.0,-0.5194366031521995,1.0,-0.955216419665961,0.0
2019-03-29,-0.0,-0.45379363117311194,-0.0,-0.523338630878804,1.0,-0.9659779857554888,0.0
2019-04-01,-0.0,-0.45407937770706264,-0.0,-0.5229971419311117,1.0,-0.9693862518047084,0.0
2019-04-02,-0.0,-0.45112179487179493,-0.0,-0.5276887464387464,1.0,-0.9889007597340932,0.0
2019-04-03,-0.0,-0.4504756242568371,-0.0,-0.5430737217598097,1.0,-0.97910225921522,0.0
2019-04-04,-0.0,-0.4525336276059531,-0.0,-0.5319574100032808,1.0,-0.9980017298458052,0.0
2019-04-05,-0.0,-0.4426151133952849,-0.0,-0.5464487405503928,1.0,-0.9989541936833298,0.0
2019-04-08,-0.0,-0.43881604492099996,-0.0,-0.5494160867357606,1.0,-0.9985364833786327,0.0
2019-04-09,-0.0,-0.449769394512772,-0.0,-0.5019512771996215,1.0,-1.0047599337748345,0.0
2019-04-10,-0.0,-0.44788090446312295,-0.0,-0.4976322954895229,1.0,-1.0141470344501007,0.0
2019-04-11,-0.0,-0.44474066174945937,-0.0,-0.5106193903847863,1.0,-1.0068129980153442,0.0
2019-04-12,-0.0,-0.4429727086852165,-0.0,-0.5110083859306013,1.0,-1.0092452662458886,0.0
2019-04-15,-0.0,-0.4437301892940724,-0.0,-0.5069170838640875,1.0,-1.011701276772225,0.0
2019-04-16,-0.0,-0.4488781007637203,-0.0,-0.5095909063998579,1.0,-1.001687289088864,0.0
2019-04-17,-0.0,-0.45257918283902704,-0.0,-0.4949186690764718,1.0,-1.0153773221534177,0.0
2019-04-18,-0.0,-0.4424012338355676,-0.0,-0.4951951595681575,1.0,-1.028354490449638,0.0
2019-04-22,-0.0,-0.4357630097405499,-0.0,-0.5065979565696583,1.0,-1.0364004646867833,0.0
2019-04-23,-0.0,-0.42232389554056865,-0.0,-0.4956178139576339,1.0,-1.0530318785465997,0.0
2019-04-24,-0.0,-0.41272997032640946,-0.0,-0.4977744807121662,1.0,-1.0568545994065282,0.0
2019-04-25,-0.0,-0.41289690201087115,-0.0,-0.5031930376926961,1.0,-1.0541479787328838,0.0
2019-04-26,-0.0,-0.41015729535250217,-0.0,-0.5053968065177961,1.0,-1.0578930153727215,0.0
2019-04-29,-0.0,-0.3995835192622341,-0.0,-0.5045069165551093,1.0,-1.070771976796073,0.0
2019-04-30,-0.0,-0.39617421312548345,-0.0,-0.5067531385732136,1.0,-1.0720235616112335,0.0
2019-05-01,-0.0,-0.39788690476190475,-0.0,-0.5124107142857143,1.0,-1.0658928571428572,0.0
2019-05-02,-0.0,-0.39519176411080364,-0.0,-0.5028712547234372,1.0,-1.0773304769555774,0.0
2019-05-03,-0.0,-0.40139314738189497,-0.0,-0.5008781591402971,1.0,-1.0745393385526747,0.0
2019-05-06,-0.0,-0.39717346027967865,-0.0,-0.5011306158881285,1.0,-1.0770008925914907,0.0
2019-05-07,-0.0,-0.3844912595248767,-0.0,-0.5116689078141341,1.0,-1.0920663379650382,0.0
2019-05-08,-0.0,-0.390842971265053,-0.0,-0.5189579110528199,1.0,-1.0710325503755813,0.0
2019-05-09,-0.0,-0.39111641079147413,-0.0,-0.5186167834252496,1.0,-1.071337009986585,0.0
2019-05-10,-0.0,-0.3916010968049595,-0.0,-0.5189854554124941,1.0,-1.069861707200763,0.0
2019-05-13,-0.0,-0.39151941357013026,-0.0,-0.517327691528353,1.0,-1.0710092672606455,0.0
2019-05-14,-0.0,-0.39661965053682596,-0.0,-0.5390514570990347,1.0,-1.071757240383748,0.0
2019-05-15,-0.0,-0.40276273022751896,-0.0,-0.548904538341158,1.0,-1.0578728782954134,0.0
2019-05-16,-0.0,-0.40304216867469883,-0.0,-0.5512650602409638,1.0,-1.0577409638554216,0.0
2019-05-17,-0.0,-0.4037859636451186,-0.0,-0.546346454797159,1.0,-1.0593776333212952,0.0
2019-05-20,-0.0,-0.4051010268300762,-0.0,-0.5453642084976964,1.0,-1.060766659640459,0.0
2019-05-21,-0.0,-0.4055406505290447,-0.0,-0.5467398185271154,1.0,-1.0622494197087993,0.0
2019-05-22,-0.0,-0.4042928990540055,-0.0,-0.5392168602562567,1.0,-1.0501736319003712,0.0
2019-05-23,-0.0,-0.40102343118771877,-0.0,-0.5420893557171499,1.0,-1.0494059909626836,0.0
2019-05-24,-0.0,-0.387447373921352,-0.0,-0.5417276283180557,1.0,-1.056671941715685,0.0
2019-05-28,-0.0,-0.37929181345912694,-0.0,-0.5475607571505344,1.0,-1.0587567922613004,0.0
2019-05-29,-0.0,-0.3857798438524346,-0.0,-0.5471124620060791,1.0,-1.047023064544967,0.0
2019-05-30,-0.0,-0.3850232336470869,-0.0,-0.5457226259978554,1.0,-1.0479268437984035,0.0
2019-05-31,-0.0,-0.38040947889930155,-0.0,-0.56148152569689,1.0,-1.0426789231779383,0.0
2019-06-03,-0.0,-0.3823520652788946,-0.0,-0.561839244766074,1.0,-1.033860448494595,0.0
2019-06-04,-0.0,-0.3825319174322873,-0.0,-0.5432824245316787,1.0,-1.0570934256055362,0.0
2019-06-05,-0.0,-0.3909166321028619,-0.0,-0.5409432956094092,1.0,-1.0307222847662498,0.0
2019-06-06,-0.0,-0.39057827258460903,-0.0,-0.5333254374796436,1.0,-1.0370710330737571,0.0
2019-06-07,-0.0,-0.3973976046133373,-0.0,-0.529232589087683,1.0,-1.0306372911429837,0.0
2019-06-10,-0.0,-0.39338354748190807,-0.0,-0.5292275882439816,1.0,-1.0311918475852901,0.0
2019-06-11,-0.0,-0.392050667376957,-0.0,-0.5266506851342152,1.0,-1.0408416940424399,0.0
2019-06-12,-0.0,-0.3929913872199367,-0.0,-0.5260899162399739,1.0,-1.0406665285464822,0.0
2019-06-13,-0.0,-0.39651700035540816,-0.0,-0.5278699206255183,1.0,-1.0373474706788295,0.0
2019-06-14,-0.0,-0.3966598921975789,-0.0,-0.5375099407970311,1.0,-1.0112515095284382,0.0
2019-06-17,-0.0,-0.40635802286761014,-0.0,-0.5301799273199989,1.0,-1.0179336425680268,0.0
2019-06-18,-0.0,-0.3927570024497506,-0.0,-0.5341636905640329,1.0,-1.024615566246569,0.0
2019-06-19,-0.0,-0.3811632713315618,-0.0,-0.537732506643047,1.0,-1.0335990552111012,0.0
2019-06-20,-0.0,-0.3856504894567178,-0.0,-0.5382249430692337,1.0,-1.0335669712832343,0.0
2019-06-21,-0.0,-0.3840676457498888,-0.0,-0.5514612075359739,1.0,-1.0313900014834594,0.0
2019-06-24,-0.0,-0.38135391923990497,-0.0,-0.5516627078384798,1.0,-1.0361342042755344,0.0
2019-06-25,-0.0,-0.3840125857104693,-0.0,-0.5495859182522485,1.0,-1.0347294369081896,0.0
2019-06-26,-0.0,-0.3855025200118589,-0.0,-0.53536910761933,1.0,-1.0438482063445005,0.0
2019-06-27,-0.0,-0.3881676447922224,-0.0,-0.5378504949908116,1.0,-1.037969055664236,0.0
2019-06-28,-0.0,-0.3857451659708033,-0.0,-0.538687039175624,1.0,-1.0366882828462292,0.0
2019-07-01,-0.0,-0.3790002957704821,-0.0,-0.5474711623779946,1.0,-1.0312333629103816,0.0
2019-07-02,-0.0,-0.38354018912529547,-0.0,-0.5379137115839244,1.0,-1.033628841607565,0.0
2019-07-03,-0.0,-0.38835353236772097,-0.0,-0.5318947679574342,1.0,-1.0357079515223175,0.0
2019-07-05,-0.0,-0.38205135782039534,-0.0,-0.5326379244112172,1.0,-1.0403061375254867,0.0
2019-07-08,-0.0,-0.3795732608310184,-0.0,-0.5364678763520302,1.0,-1.0392162657367456,0.0
2019-07-09,-0.0,-0.37826498049875895,-0.0,-0.5356340858054603,1.0,-1.0408344167356105,0.0
2019-07-10,-0.0,-0.427263955086406,-0.0,-0.47396122693646014,1.0,-1.022836925056288,0.0
2019-07-11,-0.0,-0.4256458266288289,-0.0,-0.47997425470290517,1.0,-1.0199818612679559,0.0
2019-07-12,-0.0,-0.4200250604656584,-0.0,-0.49672174141096254,1.0,-0.997260832823382,0.0
2019-07-15,-0.0,-0.44067302364914124,-0.0,-0.4902458227626629,1.0,-0.9851281602659435,0.0
2019-07-16,-0.0,-0.44286630891273915,-0.0,-0.49714185720951937,1.0,-0.9764640690620625,0.0
2019-07-17,-0.0,-0.4467582465657538,-0.0,-0.4943564616326888,1.0,-0.9754425875696329,0.0
2019-07-18,-0.0,-0.4470224735476725,-0.0,-0.4924067974465853,1.0,-0.9754277552686041,0.0
2019-07-19,-0.0,-0.4499635409071022,-0.0,-0.4954353215691994,1.0,-0.9712994020708764,0.0
2019-07-22,-0.0,-0.4476684844419819,-0.0,-0.4918783354232889,1.0,-0.9766702633344025,0.0
2019-07-23,-0.0,-0.44863083607943777,-0.0,-0.4898661456358811,1.0,-0.9777201014843545,0.0
2019-07-24,-0.0,-0.44437274513829816,-0.0,-0.4941776904349866,1.0,-0.9946029976828088,0.0
2019-07-25,-0.0,-0.43978305482263264,-0.0,-0.5002931691586044,1.0,-0.9916153620639108,0.0
2019-07-26,-0.0,-0.4365990859017931,-0.0,-0.5014356029532403,1.0,-0.9917672565334582,0.0
2019-07-29,-0.0,-0.43848451133103006,-0.0,-0.5007905369795631,1.0,-0.9886104116648123,0.0
2019-07-30,-0.0,-0.4392315351724946,-0.0,-0.502050020500205,1.0,-0.9873191589058747,0.0
2019-07-31,-0.0,-0.40584664348441096,-0.0,-0.527907113809159,1.0,-1.01317262922143,0.0
2019-08-01,-0.0,-0.41888669747726004,-0.0,-0.5229460422124753,1.0,-1.001854522975479,0.0
2019-08-02,-0.0,-0.4163695825108276,-0.0,-0.5186942046492443,1.0,-1.011225361656993,0.0
2019-08-05,-0.0,-0.4136429181012919,-0.0,-0.5210853123804479,1.0,-1.008092757717548,0.0
2019-08-06,-0.0,-0.41482773658962063,-0.0,-0.48928623346416633,1.0,-1.003285361244367,0.0
2019-08-07,-0.0,-0.4220681251088028,-0.0,-0.47232054778622407,1.0,-1.0070214124064294,0.0
2019-08-08,-0.0,-0.44259658193307483,-0.0,-0.45503374982047967,1.0,-0.9746948154531092,0.0
2019-08-09,-0.0,-0.42994022252095077,-0.0,-0.4388639418814175,1.0,-0.9913622972857019,0.0
2019-08-12,-0.0,-0.4274774259915419,-0.0,-0.447851182992342,1.0,-0.9821408160932679,0.0
2019-08-13,-0.0,-0.4233361896600971,-0.0,-0.44518708940302765,1.0,-0.9878034847186519,0.0
2019-08-14,-0.0,-0.43041831591536867,-0.0,-0.43175669903465563,1.0,-0.9854486431073269,0.0
2019-08-15,-0.0,-0.44661671080060844,-0.0,-0.4249253479069243,1.0,-0.9454898867541832,0.0
2019-08-16,-0.0,-0.45119720885737596,-0.0,-0.4201344925578909,1.0,-0.9423201373062097,0.0
2019-08-19,-0.0,-0.44402985074626866,-0.0,-0.4240545393334082,1.0,-0.9374368757715184,0.0
2019-08-20,-0.0,-0.44727191288037843,-0.0,-0.4212927969541726,1.0,-0.9309089891100473,0.0
2019-08-21,-0.0,-0.4517689833589708,-0.0,-0.4210599916095651,1.0,-0.9239826597678646,0.0
2019-08-22,-0.0,-0.453381777529346,-0.0,-0.4183063163778647,1.0,-0.9231693683622135,0.0
2019-08-23,-0.0,-0.455784593039495,-0.0,-0.41749064298083904,1.0,-0.9198648120216748,0.0
2019-08-26,-0.0,-0.44928741751233847,-0.0,-0.4125769422725004,1.0,-0.9108578716796984,0.0
2019-08-27,-0.0,-0.4462036703850306,-0.0,-0.40429595593323553,1.0,-0.917540897389764,0.0
2019-08-28,-0.0,-0.4318257307351639,-0.0,-0.42274689991142606,1.0,-0.9133912754650133,0.0
2019-08-29,-0.0,-0.42833831176015047,-0.0,-0.43055094590109527,1.0,-0.906875760592986,0.0
2019-08-30,-0.0,-0.4276647635940358,-0.0,-0.4329305470871903,1.0,-0.9108696857158695,0.0
2019-09-03,-0.0,-0.4031149419016966,-0.0,-0.4026512465222847,1.0,-0.9218809666684851,0.0
2019-09-04,-0.0,-0.39324095794010144,-0.0,-0.4040968850580983,1.0,-0.9303093120942665,0.0
2019-09-05,-0.0,-0.4140472577498374,-0.0,-0.3936429655321917,1.0,-0.9020431389551269,0.0
2019-09-06,-0.0,-0.41465332574093655,-0.0,-0.39328615201062933,1.0,-0.90363079259199,0.0
2019-09-09,-0.0,-0.408892266768003,-0.0,-0.3941261094975706,1.0,-0.9113759127059525,0.0
2019-09-10,-0.0,-0.4095844050358738,-0.0,-0.3992960606470827,1.0,-0.898578583998917,0.0
2019-09-11,-0.0,-0.4073512694202349,-0.0,-0.41742001840524007,1.0,-0.8818816651328967,0.0
2019-09-12,-0.0,-0.41343263371699385,-0.0,-0.41473256601218683,1.0,-0.8800270819228165,0.0
2019-09-13,-0.0,-0.41246306887485434,-0.0,-0.4237118152495053,1.0,-0.8743664109722712,0.0
2019-09-16,-0.0,-0.4193294207151397,-0.0,-0.42011737854581027,1.0,-0.8776219976089557,0.0
2019-09-17,-0.0,-0.41088032189657986,-0.0,-0.4237670599749878,1.0,-0.8840737317166006,0.0
