Date,IWF,IWM,MTUM,SPY,TD,VLUE,VXX
2018-11-12,-0.08038810739196507,-0.2892101469041031,-0.0,-0.3218057125043837,1.0,-0.256906830845965,0.0
2018-11-13,-0.07389172110333599,-0.28715423830661574,-0.0,-0.32231677295547506,1.0,-0.25503498807885405,0.0
2018-11-14,-0.07510571439655507,-0.2867478760135004,-0.0,-0.3229623307599798,1.0,-0.2549171742250844,0.0
2018-11-15,-0.07474860984635655,-0.28678821227210205,-0.0,-0.3238525177765292,1.0,-0.2521070272993238,0.0
2018-11-16,-0.07422820090970676,-0.28491241652956545,-0.0,-0.32337172166844086,1.0,-0.25303396883770446,0.0
2018-11-19,-0.07591653439665519,-0.2844837598234679,-0.0,-0.3224807401958887,1.0,-0.25279702682822963,0.0
2018-11-20,-0.07135406606142553,-0.2832721653467259,-0.0,-0.3230442341124203,1.0,-0.2539501641877535,0.0
2018-11-21,-0.06752898677387405,-0.28666317077434017,-0.0,-0.32624444056011964,1.0,-0.2617258055118569,0.0
2018-11-23,-0.06704324113751461,-0.2939423451499805,-0.0,-0.3247370471367355,1.0,-0.2620763537202961,0.0
2018-11-26,-0.06673027494353143,-0.29564218397071423,-0.0,-0.32375963860113716,1.0,-0.26106005140587274,0.0
2018-11-27,-0.06454808570152096,-0.29591499776616614,-0.0,-0.32242963423398924,1.0,-0.25955206775315165,0.0
2018-11-28,-0.06488334596033181,-0.2952580764224799,-0.0,-0.3226878023194825,1.0,-0.25978592381063387,0.0
2018-11-29,-0.06730263798306238,-0.2965248710211233,-0.0,-0.3231772607806872,1.0,-0.25984619877348386,0.0
2018-11-30,-0.0670703216260416,-0.29653064403083873,-0.0,-0.32316408379409706,1.0,-0.26012382213223273,0.0
2018-12-03,-0.06632156618534231,-0.2967150585762659,-0.0,-0.3230841085120461,1.0,-0.25993461254038064,0.0
2018-12-04,-0.062012041173043306,-0.29920372887939406,-0.0,-0.3215187415032045,1.0,-0.25937075160225287,0.0
2018-12-06,-0.059722355193872666,-0.28214456677836286,-0.0,-0.3218382000957396,1.0,-0.2510674964097654,0.0
2018-12-07,-0.04787306004909066,-0.28944164202469996,-0.0,-0.329989756672658,1.0,-0.26539881332019094,0.0
2018-12-10,-0.03715075222597482,-0.29133404973902366,-0.0,-0.3314591648756524,1.0,-0.2589998464844949,0.0
2018-12-11,-0.030350209510629302,-0.2946988044439319,-0.0,-0.33048860185291973,1.0,-0.26659747049552146,0.0
2018-12-12,-0.030371181977202396,-0.2947157987813083,-0.0,-0.33043077100513235,1.0,-0.2666897333871557,0.0
2018-12-13,-0.030567517686865584,-0.29483235927406953,-0.0,-0.3302829898492772,1.0,-0.26678329744693946,0.0
2018-12-14,-0.032498606653469916,-0.2895854553840832,-0.0,-0.3330770856956162,1.0,-0.26667691657217535,0.0
2018-12-17,-0.026466586174514653,-0.2892542977059737,-0.0,-0.3284463098181261,1.0,-0.27229345138848965,0.0
2018-12-18,-0.023813164131182632,-0.28709578778380856,-0.0,-0.3278992431771271,1.0,-0.2723606757893127,0.0
2018-12-19,-0.02004629009736223,-0.28864362363472906,-0.0,-0.3304768645153886,1.0,-0.2736471623405191,0.0
2018-12-20,-0.020364067459558682,-0.28800336532945814,-0.0,-0.3303950437875253,1.0,-0.27335653371065816,0.0
2018-12-21,-0.018673780487804877,-0.28795731707317074,-0.0,-0.33147865853658537,1.0,-0.26737804878048776,0.0
2018-12-24,-0.018284428683101678,-0.2894430780377128,-0.0,-0.33260881999656805,1.0,-0.26629678354210756,0.0
2018-12-26,-0.01860209344660194,-0.29175515776699024,-0.0,-0.32454111043689315,1.0,-0.26133950242718446,0.0
2018-12-27,-0.010784038874871506,-0.2842538080553219,-0.0,-0.3098215120082235,1.0,-0.2641061583029623,0.0
2018-12-28,-0.009863627872221184,-0.28511115262469644,-0.0,-0.3096768167382776,1.0,-0.26347842331402954,0.0
2018-12-31,-0.010405963345601286,-0.2843985278457601,-0.0,-0.3097315373549797,1.0,-0.26369869411698765,0.0
2019-01-02,-0.009878802592018525,-0.2842630114474593,-0.0,-0.30938019384115484,1.0,-0.26390782274178787,0.0
2019-01-03,-0.006508322423789042,-0.28604825135590056,-0.0,-0.30748083037217133,1.0,-0.27017018889096694,0.0
2019-01-04,-0.0,-0.2885998583833339,-0.0,-0.3021652442887489,1.0,-0.2725934483658182,0.0
2019-01-07,-0.0,-0.2805556068638135,-0.0,-0.2996915347531354,1.0,-0.26685014499713694,0.0
2019-01-08,-0.0,-0.2760160126920877,-0.0,-0.3028022211153541,1.0,-0.26596196063239064,0.0
2019-01-09,-0.0,-0.2732819643120484,-0.0,-0.3025733667600649,1.0,-0.2675121663471465,0.0
2019-01-10,-0.0,-0.27802151015345883,-0.0,-0.3020492030876882,1.0,-0.2710612539567946,0.0
2019-01-11,-0.0,-0.2734992027883867,-0.0,-0.30405280136452967,1.0,-0.2764470317772257,0.0
2019-01-14,-0.0,-0.27464331434720496,-0.0,-0.3065548525946678,1.0,-0.2741238241896881,0.0
2019-01-15,-0.0,-0.27097337245144276,-0.0,-0.30371003082407994,1.0,-0.28218888104876144,0.0
2019-01-16,-0.0,-0.2733489426543279,-0.0,-0.30404727394358344,1.0,-0.2808562827517003,0.0
2019-01-17,-0.0,-0.2807269606105275,-0.0,-0.30386431063758323,1.0,-0.2813240535144515,0.0
2019-01-18,-0.0,-0.28201154040073945,-0.0,-0.3041960000746951,1.0,-0.28117121995854416,0.0
2019-01-22,-0.0,-0.2638572513287775,-0.0,-0.2887514914849767,1.0,-0.25525183497848647,0.0
2019-01-23,-0.0,-0.2509459581786911,-0.0,-0.291463745813343,1.0,-0.2680365710147551,0.0
2019-01-24,-0.0,-0.2525751733376781,-0.0,-0.2886185484892919,1.0,-0.26913955719690796,0.0
2019-01-25,-0.0,-0.23554677588894124,-0.0,-0.3000108738990177,1.0,-0.2767588531661169,0.0
2019-01-28,-0.0,-0.2314123184849972,-0.0,-0.3097068498627847,1.0,-0.27632081129709396,0.0
2019-01-29,-0.0,-0.22953115338449784,-0.0,-0.30680536863929,1.0,-0.28230822391154115,0.0
2019-01-30,-0.0,-0.2277575536949399,-0.0,-0.30582453585729885,1.0,-0.2865671641791045,0.0
2019-01-31,-0.0,-0.2233701266924039,-0.0,-0.3036630235803744,1.0,-0.2854294673119098,0.0
2019-02-01,-0.0,-0.2230741344933841,-0.0,-0.30407830342577485,1.0,-0.28542686242523113,0.0
2019-02-04,-0.0,-0.22673113139214834,-0.0,-0.3019520498334058,1.0,-0.28212371432710415,0.0
2019-02-05,-0.0,-0.22510814675378737,-0.0,-0.30159821897228906,1.0,-0.283281145360097,0.0
2019-02-06,-0.0,-0.21695381497031996,-0.0,-0.30443752714637323,1.0,-0.2883668741856088,0.0
2019-02-07,-0.0,-0.21661388109673335,-0.0,-0.30712152746357796,1.0,-0.2860555605827527,0.0
2019-02-08,-0.0,-0.2168140792591387,-0.0,-0.30618409390996076,1.0,-0.2857633801797891,0.0
2019-02-11,-0.0,-0.21701203510994482,-0.0,-0.3096914306397611,1.0,-0.2830875033933581,0.0
2019-02-12,-0.0,-0.20989134779606816,-0.0,-0.32314037574039756,1.0,-0.28389476361786403,0.0
2019-02-13,-0.0,-0.2045198969782711,-0.0,-0.3236659774367903,1.0,-0.2855769579569775,0.0
2019-02-14,-0.0,-0.1824259269351645,-0.0,-0.34025469144549203,1.0,-0.293948807382782,0.0
2019-02-15,-0.0,-0.19998183964405702,-0.0,-0.330500317806229,1.0,-0.28555343684736223,0.0
2019-02-19,-0.0,-0.20032757051865333,-0.0,-0.33259326660600547,1.0,-0.28691537761601454,0.0
2019-02-20,-0.0,-0.1932656994291117,-0.0,-0.33527871713755864,1.0,-0.2895712883167885,0.0
2019-02-21,-0.0,-0.19417334304442824,-0.0,-0.3350691915513474,1.0,-0.29158776402039327,0.0
2019-02-22,-0.0,-0.19320188613978553,-0.0,-0.33684708795310137,1.0,-0.29054927449159795,0.0
2019-02-25,-0.0,-0.19205575930081928,-0.0,-0.34028500009122925,1.0,-0.2922436914992611,0.0
2019-02-26,-0.0,-0.19333771161704613,-0.0,-0.33851430239346175,1.0,-0.29241462346760067,0.0
2019-02-27,-0.0,-0.18888686463836762,-0.0,-0.3352158863180907,1.0,-0.2977227181635999,0.0
2019-02-28,-0.0,-0.19231470674058943,-0.0,-0.33856142398599354,1.0,-0.29287642252699153,0.0
2019-03-01,-0.0,-0.19202718838982272,-0.0,-0.3321943602461651,1.0,-0.312831817764306,0.0
2019-03-04,-0.0,-0.18398659102630224,-0.0,-0.32509393649156415,1.0,-0.33281146393575484,0.0
2019-03-05,-0.0,-0.1789805744645525,-0.0,-0.3331119597100005,1.0,-0.3326692124633349,0.0
2019-03-06,-0.0,-0.1803251493032515,-0.0,-0.3316928408169284,1.0,-0.3312320283123203,0.0
2019-03-07,-0.0,-0.16495091731313652,-0.0,-0.33848670907018635,1.0,-0.33486525239898524,0.0
2019-03-08,-0.0,-0.16187558474436353,-0.0,-0.33754655023756674,1.0,-0.33506998587441067,0.0
2019-03-11,-0.0,-0.16407383598126551,-0.0,-0.33540269997244926,1.0,-0.3372577830838461,0.0
2019-03-12,-0.0,-0.14606056124523978,-0.0,-0.34290309461308094,1.0,-0.35967020371945135,0.0
2019-03-13,-0.0,-0.14667258535863573,-0.0,-0.34345059741797057,1.0,-0.359449561646876,0.0
2019-03-14,-0.0,-0.14701585011744253,-0.0,-0.34280271504928883,1.0,-0.3596700512308347,0.0
2019-03-15,-0.0,-0.14892240582603233,-0.0,-0.3409670622158146,1.0,-0.35848951979594107,0.0
2019-03-18,-0.0,-0.15219490455321993,-0.0,-0.34293990938126717,1.0,-0.36180643244447747,0.0
2019-03-19,-0.0,-0.15514029138875432,-0.0,-0.3373141558296382,1.0,-0.37062637403584603,0.0
2019-03-20,-0.0,-0.15813241770545644,-0.0,-0.3345711726505934,1.0,-0.3733858326491005,0.0
2019-03-21,-0.0,-0.1568327899394504,-0.0,-0.336245924545878,1.0,-0.3699860270144388,0.0
2019-03-22,-0.0,-0.1559555854643338,-0.0,-0.35668087333632426,1.0,-0.3566621803499327,0.0
2019-03-25,-0.0,-0.1501695041537831,-0.0,-0.3562567522259062,1.0,-0.3562567522259062,0.0
2019-03-26,-0.0,-0.15344666542125912,-0.0,-0.35445544554455444,1.0,-0.3602092284700168,0.0
2019-03-27,-0.0,-0.15264198820807523,-0.0,-0.3557728188670796,1.0,-0.3573960743339055,0.0
2019-03-28,-0.0,-0.14879760456629548,-0.0,-0.3573687657902124,1.0,-0.36526621128473846,0.0
2019-03-29,-0.0,-0.14483945168589754,-0.0,-0.3579937538570867,1.0,-0.3672694630935238,0.0
2019-04-01,-0.0,-0.14885417641006454,-0.0,-0.3577214479468712,1.0,-0.36413806005050975,0.0
2019-04-02,-0.0,-0.1461780262390122,-0.0,-0.3579724057447249,1.0,-0.37813164680859074,0.0
2019-04-03,-0.0,-0.1471357351142884,-0.0,-0.3576709622801242,1.0,-0.3764650550277491,0.0
2019-04-04,-0.0,-0.14751941044874325,-0.0,-0.3586562141635178,1.0,-0.3737897843701239,0.0
2019-04-05,-0.0,-0.14269582564836072,-0.0,-0.36093650016938306,1.0,-0.3784017766401927,0.0
2019-04-08,-0.0,-0.1397715941374574,-0.0,-0.36292826099226727,1.0,-0.37873229101992434,0.0
2019-04-09,-0.0,-0.12904381268380966,-0.0,-0.3858306311741196,1.0,-0.3703529145614961,0.0
2019-04-10,-0.0,-0.12905354449472095,-0.0,-0.3855957767722474,1.0,-0.37072021116138765,0.0
2019-04-11,-0.0,-0.1251389281341245,-0.0,-0.3864180088537251,1.0,-0.37223321088819816,0.0
2019-04-12,-0.0,-0.1262906021553998,-0.0,-0.38654005576908584,1.0,-0.3712600798854473,0.0
2019-04-15,-0.0,-0.1251063186345852,-0.0,-0.3937097170506738,1.0,-0.37129302360746214,0.0
2019-04-16,-0.0,-0.1245321537938074,-0.0,-0.39505122679671845,1.0,-0.37070432119768626,0.0
2019-04-17,-0.0,-0.11218810344174775,-0.0,-0.3979591836734694,1.0,-0.3830032940820112,0.0
2019-04-18,-0.0,-0.10911398159021175,-0.0,-0.3957725671426948,1.0,-0.3891245880525777,0.0
2019-04-22,-0.0,-0.11065146023492797,-0.0,-0.3969485928990265,1.0,-0.39002220240241375,0.0
2019-04-23,-0.0,-0.10923269581056468,-0.0,-0.39746508803885855,1.0,-0.39067243472981183,0.0
2019-04-24,-0.0,-0.09776690003225377,-0.0,-0.3977650027510577,1.0,-0.40174929326275444,0.0
2019-04-25,-0.0,-0.09289534574972501,-0.0,-0.3944922808481584,1.0,-0.4091909115047605,0.0
2019-04-26,-0.0,-0.09166508808486455,-0.0,-0.40532297783671145,1.0,-0.3973100966092063,0.0
2019-04-29,-0.0,-0.09513609826370459,-0.0,-0.4068541966790507,1.0,-0.3935286981575555,0.0
2019-04-30,-0.0,-0.09958821185266713,-0.0,-0.4047478983623356,1.0,-0.3933240981460045,0.0
2019-05-01,-0.0,-0.09450165292396549,-0.0,-0.4095261617965573,1.0,-0.3958847892996922,0.0
2019-05-02,-0.0,-0.09267486899065845,-0.0,-0.4111035163666742,1.0,-0.3948887369940001,0.0
2019-05-03,-0.0,-0.09199658217032185,-0.0,-0.41160163296306845,1.0,-0.3951960505079275,0.0
2019-05-06,-0.0,-0.09205933682373472,-0.0,-0.4125123302223234,1.0,-0.39238561347598455,0.0
2019-05-07,-0.0,-0.09174573055028462,-0.0,-0.41254269449715364,1.0,-0.3932447817836812,0.0
2019-05-08,-0.0,-0.10256653631497019,-0.0,-0.4090891833402938,1.0,-0.3866699570978397,0.0
2019-05-09,-0.0,-0.1035864137760817,-0.0,-0.41003588312354045,1.0,-0.3849556682045148,0.0
2019-05-10,-0.0,-0.10353338776130172,-0.0,-0.4102792914237977,1.0,-0.3848373806223775,0.0
2019-05-13,-0.0,-0.1031740005315312,-0.0,-0.4082539200425225,1.0,-0.3869167394358176,0.0
2019-05-14,-0.0,-0.10820565842654384,-0.0,-0.3986464893317041,1.0,-0.37302378043049156,0.0
2019-05-15,-0.0,-0.10546845697997148,-0.0,-0.39912609706698665,1.0,-0.3707336283849673,0.0
2019-05-16,-0.0,-0.10560356948688625,-0.0,-0.3982115070958549,1.0,-0.37089668360173217,0.0
2019-05-17,-0.0,-0.09812453113278319,-0.0,-0.3952363090772693,1.0,-0.38210802700675167,0.0
2019-05-20,-0.0,-0.09312613642754045,-0.0,-0.3977918158471892,1.0,-0.38360170206384614,0.0
2019-05-21,-0.0,-0.09542549802290061,-0.0,-0.3942579786735631,1.0,-0.3843631116358389,0.0
2019-05-22,-0.0,-0.0904442613125562,-0.0,-0.40058435720707225,1.0,-0.3819111477374888,0.0
2019-05-23,-0.0,-0.09106071964017992,-0.0,-0.3979010494752624,1.0,-0.385119940029985,0.0
2019-05-24,-0.0,-0.06217441182555056,-0.0,-0.4150790814887254,1.0,-0.40340022191713837,0.0
2019-05-28,-0.0,-0.0691311061730255,-0.0,-0.41132160747241153,1.0,-0.4027155286053256,0.0
2019-05-29,-0.0,-0.06945959159113986,-0.0,-0.41177466059945095,1.0,-0.3991011996540183,0.0
2019-05-30,-0.0,-0.07094390832328105,-0.0,-0.41576824487334135,1.0,-0.3981076598311218,0.0
2019-05-31,-0.0,-0.07501554579886563,-0.0,-0.4133863460777478,1.0,-0.39593736456311596,0.0
2019-06-03,-0.0,-0.07778424779758439,-0.0,-0.4080620620996675,1.0,-0.3925465371827864,0.0
2019-06-04,-0.0,-0.07255686407092278,-0.0,-0.410097481264439,1.0,-0.39559737796059424,0.0
2019-06-05,-0.0,-0.07561263268247936,-0.0,-0.41063706310725046,1.0,-0.38579478443192244,0.0
2019-06-06,-0.0,-0.07050238563008701,-0.0,-0.41442604546730283,1.0,-0.3861352792590514,0.0
2019-06-07,-0.0,-0.07233022436977939,-0.0,-0.41440985878563136,1.0,-0.38612952766228414,0.0
2019-06-10,-0.0,-0.0732351124173952,-0.0,-0.4122470374599846,1.0,-0.3865810509762809,0.0
2019-06-11,-0.0,-0.07150610075604462,-0.0,-0.41415899393667194,1.0,-0.3857324650048657,0.0
2019-06-12,-0.0,-0.07033106881515169,-0.0,-0.41403252671570007,1.0,-0.38713903393034266,0.0
2019-06-13,-0.0,-0.062386352985284464,-0.0,-0.41366576061486554,1.0,-0.39853781985190745,0.0
2019-06-14,-0.0,-0.06059584035975268,-0.0,-0.4157391793142215,1.0,-0.39737680344762977,0.0
2019-06-17,-0.0,-0.05637910085054677,-0.0,-0.411795494906066,1.0,-0.4011589868211982,0.0
2019-06-18,-0.0,-0.062305063220215534,-0.0,-0.40711204078964575,1.0,-0.3982406663802925,0.0
2019-06-19,-0.0,-0.0543301341415502,-0.0,-0.4088230341808385,1.0,-0.4077379281959177,0.0
2019-06-20,-0.0,-0.05886762749030118,-0.0,-0.40759413010476603,1.0,-0.40770658020503403,0.0
2019-06-21,-0.0,-0.06023983511335957,-0.0,-0.40530260445943417,1.0,-0.408150646430579,0.0
2019-06-24,-0.0,-0.06056742110296461,-0.0,-0.4044328601698888,1.0,-0.4101708263796433,0.0
2019-06-25,-0.0,-0.05266416510318949,-0.0,-0.4119324577861163,1.0,-0.4115572232645403,0.0
2019-06-26,-0.0,-0.05292682926829268,-0.0,-0.41260787992495307,1.0,-0.41063789868667916,0.0
2019-06-27,-0.0,-0.053329581691990244,-0.0,-0.41196773588444946,1.0,-0.41052335396736067,0.0
2019-06-28,-0.0,-0.04263217097862767,-0.0,-0.42101612298462693,1.0,-0.41109861267341585,0.0
2019-07-01,-0.0,-0.04266441821247892,-0.0,-0.4229717069514709,1.0,-0.40805696083942294,0.0
2019-07-02,-0.0,-0.044252593730102256,-0.0,-0.421645005430915,1.0,-0.40683171654369077,0.0
2019-07-03,-0.0,-0.042465907387981415,-0.0,-0.4243406264049154,1.0,-0.4063951745841451,0.0
2019-07-05,-0.0,-0.04532933570692402,-0.0,-0.4235547643586621,1.0,-0.40502201817670763,0.0
2019-07-08,-0.0,-0.047287300784688284,-0.0,-0.4184504747457723,1.0,-0.40700788433807145,0.0
2019-07-09,-0.0,-0.046664045091099754,-0.0,-0.41804767522423836,1.0,-0.40786098159279444,0.0
2019-07-10,-0.0,-0.046737196891676804,-0.0,-0.41760134818837186,1.0,-0.40812657990824824,0.0
2019-07-11,-0.0,-0.05208158703548477,-0.0,-0.4006519511967961,1.0,-0.40998416689950634,0.0
2019-07-12,-0.0,-0.05401883772011466,-0.0,-0.39129220803395254,1.0,-0.41612374818510106,0.0
2019-07-15,-0.0,-0.06753889674681754,-0.0,-0.39348991290106455,1.0,-0.4000595548276632,0.0
2019-07-16,-0.0,-0.07106164383561644,-0.0,-0.39740917212626564,1.0,-0.39275610482430023,0.0
2019-07-17,-0.0,-0.07243490722301839,-0.0,-0.39636336565483615,1.0,-0.3923247287413225,0.0
2019-07-18,-0.0,-0.07280063967867303,-0.0,-0.39805121148446365,1.0,-0.38866057980177404,0.0
2019-07-19,-0.0,-0.07416570556940363,-0.0,-0.3963317087689274,1.0,-0.38970943859518586,0.0
2019-07-22,-0.0,-0.06948736085774915,-0.0,-0.3985331893823759,1.0,-0.3934142436990432,0.0
2019-07-23,-0.0,-0.07106154819972448,-0.0,-0.3972334959228507,1.0,-0.39341698626056526,0.0
2019-07-24,-0.0,-0.07162498606517781,-0.0,-0.3967336776782728,1.0,-0.38961762847906056,0.0
2019-07-25,-0.0,-0.0680490383367027,-0.0,-0.40273012222490123,1.0,-0.38392343787673644,0.0
2019-07-26,-0.0,-0.06394497283868217,-0.0,-0.40402692029590076,1.0,-0.38604297606466803,0.0
2019-07-29,-0.0,-0.06327191926673456,-0.0,-0.40096287380798074,1.0,-0.3874456068882511,0.0
2019-07-30,-0.0,-0.06239347906632087,-0.0,-0.40061133753241945,1.0,-0.38951463505001854,0.0
2019-07-31,-0.0,-0.057636461165677076,-0.0,-0.401956976120452,1.0,-0.3901004383774485,0.0
2019-08-01,-0.0,-0.059582479650036005,-0.0,-0.3996714472931318,1.0,-0.38654779703564246,0.0
2019-08-02,-0.0,-0.05985563575791227,-0.0,-0.39676105867110867,1.0,-0.39420692208032576,0.0
2019-08-05,-0.0,-0.060968850460037693,-0.0,-0.3980157410486643,1.0,-0.38855633152274327,0.0
2019-08-06,-0.0,-0.06358094045272872,-0.0,-0.3905475844031459,1.0,-0.3877295415615273,0.0
2019-08-07,-0.0,-0.06819979762671327,-0.0,-0.38349737834605835,1.0,-0.38807837365467757,0.0
2019-08-08,-0.0,-0.0638924149603547,-0.0,-0.38217708850745996,1.0,-0.39361995695126667,0.0
2019-08-09,-0.0,-0.06319927982216017,-0.0,-0.3822086678547152,1.0,-0.39178041924638535,0.0
2019-08-12,-0.0,-0.06182993097371127,-0.0,-0.38706124247319723,1.0,-0.3869143780290792,0.0
2019-08-13,-0.0,-0.0631546123227617,-0.0,-0.3862098061155235,1.0,-0.3849441458627584,0.0
2019-08-14,-0.0,-0.064156819639095,-0.0,-0.3843913162956857,1.0,-0.38345699367958236,0.0
2019-08-15,-0.0,-0.0635247408278803,-0.0,-0.3852657892802,1.0,-0.3893096095875303,0.0
2019-08-16,-0.0,-0.07124602401220835,-0.0,-0.37360495688466416,1.0,-0.39375609038592363,0.0
2019-08-19,-0.0,-0.07293637816685346,-0.0,-0.3725450570446988,1.0,-0.39170693171170845,0.0
2019-08-20,-0.0,-0.07202900939508818,-0.0,-0.3702360676153325,1.0,-0.38913612805157227,0.0
2019-08-21,-0.0,-0.07081981635233958,-0.0,-0.37398508091860483,1.0,-0.38800608493246086,0.0
2019-08-22,-0.0,-0.07188009601114023,-0.0,-0.3673525477765359,1.0,-0.3930593473441193,0.0
2019-08-23,-0.0,-0.07144296839212093,-0.0,-0.3671461291800275,1.0,-0.3937700412276684,0.0
2019-08-26,-0.0,-0.06873780031741977,-0.0,-0.3657989309885619,1.0,-0.3897148694747979,0.0
2019-08-27,-0.0,-0.0684761592061581,-0.0,-0.3658750136806391,1.0,-0.38975228922695265,0.0
2019-08-28,-0.0,-0.06748846623753169,-0.0,-0.3675304071919619,1.0,-0.3885008844070825,0.0
2019-08-29,-0.0,-0.061807176196032675,-0.0,-0.3758386814469078,1.0,-0.3855929113185531,0.0
2019-08-30,-0.0,-0.05911052047113652,-0.0,-0.37831097194662394,1.0,-0.38306238735868636,0.0
2019-09-03,-0.0,-0.06437987036632438,-0.0,-0.3776855290947492,1.0,-0.3786322918942539,0.0
2019-09-04,-0.0,-0.06858785430993704,-0.0,-0.3757595604555543,1.0,-0.3749590656041917,0.0
2019-09-05,-0.0,-0.06790112228750206,-0.0,-0.37579351365116326,1.0,-0.3752478309111083,0.0
2019-09-06,-0.0,-0.06683743913959742,-0.0,-0.37873337693481574,1.0,-0.3711576193590582,0.0
2019-09-09,-0.0,-0.058645850392124756,-0.0,-0.3804064996269811,1.0,-0.380552067980421,0.0
2019-09-10,-0.0,-0.05814291951680979,-0.0,-0.3853696696259642,1.0,-0.3757276961141028,0.0
2019-09-11,-0.0,-0.06388438927615893,-0.0,-0.3736599748830607,1.0,-0.38252370638661887,0.0
2019-09-12,-0.0,-0.05709606986899563,-0.0,-0.37822052401746725,1.0,-0.3841885007278021,0.0
2019-09-13,-0.0,-0.05662540953767747,-0.0,-0.3816163087004005,1.0,-0.3819257371678194,0.0
