Date,IWF,IWM,MTUM,SIBN,SPY,VLUE,VXX
2019-09-17,-0.0,-0.4844556475813228,-0.8234905773616613,1.0,-2.4683711439202978,-1.225303084863762,0.0
2019-09-18,-0.0,-0.4823154987089413,-0.830120698973158,1.0,-2.4693448627874854,-1.2231429772413378,0.0
2019-09-19,-0.0,-0.47499398893964895,-0.8353570569848522,1.0,-2.4808247174801634,-1.2198845876412598,0.0
2019-09-20,-0.0,-0.47237419587566887,-0.837551854746588,1.0,-2.481212048337642,-1.221006432994649,0.0
2019-09-23,-0.0,-0.47313962581964747,-0.8357095590446971,1.0,-2.4807796426637796,-1.226132467063707,0.0
2019-09-24,-0.0,-0.4737095415714114,-0.8360004812898568,1.0,-2.4799663097100226,-1.2264468776320538,0.0
2019-09-25,-0.0,-0.4631186929360885,-0.8325324363286882,1.0,-2.48954829408938,-1.2214680442095147,0.0
2019-09-26,-0.0,-0.4580532885261641,-0.8369539126260201,1.0,-2.4878780604896784,-1.2180748919827171,0.0
2019-09-27,-0.0,-0.48171173346209567,-0.8259295026557218,1.0,-2.5028971511347176,-1.2251327860936745,0.0
2019-09-30,-0.0,-0.4809598646034816,-0.828941005802708,1.0,-2.509973404255319,-1.224673597678917,0.0
2019-10-01,-0.0,-0.4914434298845014,-0.8244542540968737,1.0,-2.511398681743968,-1.219749652294854,0.0
2019-10-02,-0.0,-0.4639287004697097,-0.8281946284475491,1.0,-2.5299891605443814,-1.1998675177646634,0.0
2019-10-03,-0.0,-0.5363208390441571,-0.8019188367796913,1.0,-2.4987783803110664,-1.122102377689053,0.0
2019-10-04,-0.0,-0.5903437756658454,-0.8335093277015136,1.0,-2.371289452070867,-1.0713363839023817,0.0
2019-10-07,-0.0,-0.5924693520140104,-0.7989492119089318,1.0,-2.3694687682428484,-1.0768826619964973,0.0
2019-10-08,-0.0,-0.5963458058490456,-0.7904967602591794,1.0,-2.37294962348958,-1.0775786585721792,0.0
2019-10-09,-0.0,-0.5975454440199144,-0.7620701632511289,1.0,-2.3759986106286903,-1.0534907954150747,0.0
2019-10-10,-0.0,-0.6577597518788023,-0.8584635571990934,1.0,-2.33836335440773,-1.1098652033878087,0.0
2019-10-11,-0.0,-0.6820819623093031,-0.9729584205803171,1.0,-2.223930601256357,-1.1036793299431649,0.0
2019-10-14,-0.0,-0.6292376681614349,-1.0369506726457398,1.0,-2.2496860986547085,-1.0631988041853513,0.0
2019-10-15,-0.0,-0.6433642160991456,-1.0726146071471543,1.0,-2.25562507520154,-1.0444591505234027,0.0
2019-10-16,-0.0,-0.6768079198358082,-1.1029820113485451,1.0,-2.236810334419896,-1.0198599541229023,0.0
2019-10-17,-0.0,-0.6275330663754398,-1.1723698580269386,1.0,-2.2238805970149254,-1.043502002184201,0.0
2019-10-18,-0.0,-0.6745544132854796,-1.209258470709897,1.0,-2.1544497840501244,-1.0448324107305798,0.0
2019-10-21,-0.0,-0.6644352482960079,-1.2081913339824732,1.0,-2.1517161635832522,-1.0613437195715678,0.0
2019-10-22,-0.0,-0.6345745003948248,-1.2101682560894125,1.0,-2.1511267691186298,-1.078357529004434,0.0
2019-10-23,-0.0,-0.6365294582598651,-1.1830729008329786,1.0,-2.1513345898948133,-1.1091384447011612,0.0
2019-10-24,-0.0,-0.6150961952178992,-1.2921507160858072,1.0,-2.1430327616940192,-1.0963181510848854,0.0
2019-10-25,-0.0,-0.6172710510141365,-1.2802089735709894,1.0,-2.147019053472649,-1.1017824216349108,0.0
2019-10-28,-0.0,-0.6606340412434595,-1.302246845183133,1.0,-2.117636195752539,-1.0752231455832562,0.0
2019-10-29,-0.0,-0.6604206738226718,-1.400508779549544,1.0,-2.0618601476701617,-1.0818390519327417,0.0
2019-10-30,-0.0,-0.6552559642147118,-1.4020874751491055,1.0,-2.0683399602385686,-1.0870402584493042,0.0
2019-10-31,-0.0,-0.6525043608273112,-1.4103538499875405,1.0,-2.0579990032394715,-1.1088960877149265,0.0
2019-11-01,-0.0,-0.6807093963907903,-1.429869321717486,1.0,-2.046235220908525,-1.0659614187927815,0.0
2019-11-04,-0.0,-0.6550522648083623,-1.4705077152812345,1.0,-2.056495769039323,-1.0399452463912395,0.0
2019-11-05,-0.0,-0.6672857521889095,-1.5882196869196072,1.0,-2.168015388697267,-1.2095383390819847,0.0
2019-11-06,-0.0,-0.6510161647327117,-1.5716010463478436,1.0,-2.168622979408411,-1.316117781205983,0.0
2019-11-07,-0.0,-0.6295753050203347,-1.5473698246549767,1.0,-2.1731448763250882,-1.3169544636309087,0.0
2019-11-08,-0.0,-0.6135285074527104,-1.5622618808903148,1.0,-2.1833433594011096,-1.3248445959494686,0.0
2019-11-11,-0.0,-0.5916053714825562,-1.624401106687361,1.0,-2.1846278426344563,-1.3473918617990417,0.0
2019-11-12,-0.0,-0.592767507758737,-1.6252192686547025,1.0,-2.182566455269195,-1.3462420725947917,0.0
2019-11-13,-0.0,-0.6181668156501409,-1.815718902564808,1.0,-2.1184762428659836,-1.3237983909784776,0.0
2019-11-14,-0.0,-0.6139759036144579,-1.830912220309811,1.0,-2.1138037865748713,-1.3259896729776248,0.0
2019-11-15,-0.0,-0.6074394344931714,-1.8586919223114406,1.0,-2.0756983048521036,-1.3211172877633655,0.0
2019-11-18,-0.0,-0.6180495867768595,-1.7756694214876032,1.0,-1.9752727272727275,-1.2426446280991736,0.0
2019-11-19,-0.0,-0.7273917838433968,-1.8227874276261375,1.0,-2.043079680176455,-1.2995588640749933,0.0
2019-11-20,-0.0,-0.7232754606532296,-1.7790860107762925,1.0,-1.933679239007517,-1.2160580057207477,0.0
2019-11-21,-0.0,-0.5605742495602338,-1.6121545707314304,1.0,-1.4183737161663734,-1.0833002326505135,0.0
2019-11-22,-0.0,-0.548780487804878,-1.6115144639818488,1.0,-1.4302892796369824,-1.0815655133295519,0.0
2019-11-25,-0.0,-0.5512102196324518,-1.5974338861497086,1.0,-1.4061519497982968,-1.0480165844912595,0.0
2019-11-26,-0.0,-0.537351822858421,-1.6002012972489374,1.0,-1.3975061507492732,-1.0565309774099754,0.0
2019-11-27,-0.0,-0.634133042529989,-1.5088331515812432,1.0,-1.2946564885496183,-1.0149400218102507,0.0
2019-11-29,-0.0,-0.632763720013145,-1.5650673677292146,1.0,-1.3262679373425348,-0.9530069010844561,0.0
2019-12-02,-0.0,-0.6533643720208403,-1.6425008313934153,1.0,-1.3103314488415918,-0.936426116838488,0.0
2019-12-03,-0.0,-0.6438000552333609,-1.619110742888705,1.0,-1.3146092239712788,-0.9458160729080365,0.0
2019-12-04,-0.0,-0.6855741138856734,-1.5926354666225677,1.0,-1.29248663248994,-0.9416239457582273,0.0
2019-12-05,-0.0,-0.685626102292769,-1.5914902998236333,1.0,-1.2936507936507937,-0.9406966490299824,0.0
2019-12-06,-0.0,-0.7525853876683996,-1.6196545363072279,1.0,-1.3318240259377272,-0.885963441220862,0.0
2019-12-09,-0.0,-0.665564235616126,-1.694645606432115,1.0,-1.4021212294006957,-0.9398985003136227,0.0
2019-12-10,-0.0,-0.6569035021415973,-2.070357772738725,1.0,-1.65803728898967,-0.9134542705971277,0.0
2019-12-11,-0.0,-0.6466910836069715,-2.0842384440515285,1.0,-1.6601414498610763,-0.9237181106339984,0.0
2019-12-12,-0.0,-0.6234737104410666,-2.0434836780463494,1.0,-1.6405432344879145,-0.9223149763269374,0.0
2019-12-13,-0.0,-0.6192057128539212,-2.068717113505387,1.0,-1.648083187171135,-0.9280881984465045,0.0
2019-12-16,-0.0,-0.6120222025987133,-2.1078592153399773,1.0,-1.674025482528069,-0.913649552163492,0.0
2019-12-17,-0.0,-0.5889412220143235,-2.1968514097683722,1.0,-1.7458545712626623,-0.9203819601264598,0.0
2019-12-18,-0.0,-0.6117598571232312,-2.3876906168429732,1.0,-1.8798598708613823,-0.9897650776205523,0.0
2019-12-19,-0.0,-0.6547217827911136,-2.396244583533943,1.0,-1.8383657748125732,-0.9887199944975583,0.0
2019-12-20,-0.0,-0.6948275862068967,-2.4177931034482762,1.0,-1.8274482758620691,-0.9564827586206898,0.0
2019-12-23,-0.0,-0.7067370296758275,-2.386059899938318,1.0,-1.8329792337742443,-0.9277636899458569,0.0
2019-12-24,-0.0,-0.7094510936855137,-2.377631035905902,1.0,-1.8616728573393864,-0.9297702572568441,0.0
2019-12-26,-0.0,-0.7082903336773305,-2.381080151358789,1.0,-1.85187478500172,-0.9387684898520811,0.0
2019-12-27,-0.0,-0.7205424479346848,-2.4079429876150282,1.0,-1.8581609354459285,-0.9323323877395697,0.0
2019-12-30,-0.0,-0.7333286634911741,-2.4599327542729057,1.0,-1.897380218548613,-0.9140515550574391,0.0
2019-12-31,-0.0,-0.7444708846584547,-2.460876259798432,1.0,-1.8878079507278835,-0.9056550951847703,0.0
2020-01-02,-0.0,-0.7486131591882592,-2.472017414507408,1.0,-1.8934063619127868,-0.9079418580155887,0.0
2020-01-03,-0.0,-0.7132032454905115,-2.3066452088781597,1.0,-1.768054717360692,-0.9175886810165625,0.0
2020-01-06,-0.0,-0.7310400866738894,-2.3391115926327193,1.0,-1.7793201516793065,-0.9219257854821234,0.0
2020-01-07,-0.0,-0.7248985115020298,-2.3405953991880923,1.0,-1.778146143437077,-0.9222598105548038,0.0
2020-01-08,-0.0,-0.7189763726220296,-2.3387042177239183,1.0,-1.7636585200731163,-0.9486832306546611,0.0
2020-01-09,-0.0,-0.7396016799891614,-2.3278011109605745,1.0,-1.7519983742040375,-0.9547486790407804,0.0
2020-01-10,-0.0,-0.7398667029379761,-2.3447361262241566,1.0,-1.7613574537540804,-0.9549102285092492,0.0
2020-01-13,-0.0,-0.7341942426688188,-2.297820823244552,1.0,-1.7403147699757868,-0.9535243475921442,0.0
2020-01-14,-0.0,-0.7137414608512875,-2.3077377824487653,1.0,-1.71117971623752,-0.8359169732002103,0.0
2020-01-15,-0.0,-0.7092601148439047,-2.3244010296350073,1.0,-1.734076958616593,-0.8324863045343541,0.0
2020-01-16,-0.0,-0.6944407851402976,-2.2946910815439336,1.0,-1.7464102226320641,-0.8512712422605716,0.0
2020-01-17,-0.0,-0.6613670424187138,-2.280185052453248,1.0,-1.7057405356095656,-0.8685736626050694,0.0
2020-01-21,-0.0,-0.6649066323245332,-2.2252414681262076,1.0,-1.7041854475209273,-0.8448164842240825,0.0
2020-01-22,-0.0,-0.6561211340206186,-2.239046391752577,1.0,-1.6993556701030925,-0.8487757731958764,0.0
2020-01-23,-0.0,-0.657518361035949,-2.2367607267104757,1.0,-1.698041489498776,-0.8501481767813426,0.0
2020-01-24,-0.0,-0.6630884635281945,-2.2473486808070358,1.0,-1.7079022245214692,-0.8482281427832385,0.0
2020-01-27,-0.0,-0.6396782146100947,-2.2895419748280785,1.0,-1.6840534578954196,-0.8743350201115869,0.0
2020-01-28,-0.0,-0.714182392004734,-2.39647577092511,1.0,-1.6684857650075613,-0.7959760668025511,0.0
2020-01-29,-0.0,-0.7188420983692448,-2.3905298316851136,1.0,-1.648961949047089,-0.790883489423014,0.0
2020-01-30,-0.0,-0.6998503481033249,-2.364109571214783,1.0,-1.6638688268592623,-0.7787103910469126,0.0
2020-01-31,-0.0,-0.7386644147070288,-2.342665973756009,1.0,-1.639859685591789,-0.7748473431206964,0.0
2020-02-03,-0.0,-0.7276959859066314,-2.2564489744557696,1.0,-1.5693343400025168,-0.7382030955077388,0.0
2020-02-04,-0.0,-0.6978177473114898,-2.249418275580152,1.0,-1.5762530658449152,-0.7654235582667757,0.0
2020-02-05,-0.0,-0.701686686998195,-2.2282940187962903,1.0,-1.5523121926930976,-0.7416443642248086,0.0
2020-02-06,-0.0,-0.6839185564496465,-2.2126310655937576,1.0,-1.500792489636674,-0.6987320165813217,0.0
2020-02-07,-0.0,-0.7104050150574642,-2.229795341404954,1.0,-1.5069141417245406,-0.698789256960236,0.0
2020-02-10,-0.0,-0.6898504339262633,-2.2434911060503477,1.0,-1.5208961654459283,-0.7007447528774543,0.0
2020-02-11,-0.0,-0.682083410109944,-2.2290399852588907,1.0,-1.5094281678029604,-0.7215772986917265,0.0
2020-02-12,-0.0,-0.6774827925270404,-2.2283062930186825,1.0,-1.5210176991150441,-0.7187192723697148,0.0
2020-02-13,-0.0,-0.688672860395004,-2.239771119177998,1.0,-1.5228573186488648,-0.701408970651572,0.0
2020-02-14,-0.0,-0.6777626531369879,-2.2382130924390546,1.0,-1.5459720331642122,-0.7253433980942952,0.0
2020-02-18,-0.0,-0.6783329210981944,-2.2331189710610935,1.0,-1.5434701953994558,-0.7286049962898837,0.0
2020-02-19,-0.0,-0.7208379819015742,-2.235403495723317,1.0,-1.5179124829552497,-0.7239370273955621,0.0
2020-02-20,-0.0,-0.7229095430525334,-2.2382965495803546,1.0,-1.5275101025800435,-0.7282561392601803,0.0
2020-02-21,-0.0,-0.714695429889644,-2.249205062659767,1.0,-1.5402456512251388,-0.7305941766943076,0.0
2020-02-24,-0.0,-0.7379896295370776,-2.2508902355219593,1.0,-1.5385768726182296,-0.7198100830886488,0.0
2020-02-25,-0.0,-0.790029047364989,-2.1419171260892758,1.0,-1.3434109905744263,-0.6526765072025609,0.0
2020-02-26,-0.0,-0.7263911336873702,-2.1142345878549986,1.0,-1.3655622258138997,-0.5660932809974601,0.0
2020-02-27,-0.0,-0.7257330491387753,-2.105075177141541,1.0,-1.3668990149202143,-0.5629932599804136,0.0
2020-02-28,-0.0,-0.9018789144050106,-1.9396220195582903,1.0,-1.1396000439512142,-0.5128557301395451,0.0
2020-03-02,-0.0,-0.8535031847133757,-1.9323522951899847,1.0,-1.1816384801229958,-0.5233911706567098,0.0
2020-03-03,-0.0,-0.991106770163985,-1.6520845113864184,1.0,-1.0389657122294762,-0.45843828715365237,0.0
2020-03-04,-0.0,-1.0368842147637498,-1.6493232023348263,1.0,-0.933125345946762,-0.4126201378755095,0.0
2020-03-05,-0.0,-1.1646088573199218,-1.4431043523859464,1.0,-0.8003527673165849,-0.3590599227725604,0.0
2020-03-06,-0.0,-1.2458276526726528,-1.402378825631141,1.0,-0.7413379718866061,-0.3116919749894222,0.0
2020-03-09,-0.0,-1.2164352930215225,-1.3860523618745926,1.0,-0.7297586881580174,-0.3262834249510855,0.0
2020-03-10,-0.2076040055361068,-0.8452739558739722,-1.0452251078726695,1.0,-0.643531710494179,-0.3290319954408532,0.0
2020-03-11,-0.1111461205198897,-0.9726270185112248,-1.047499015360378,1.0,-0.5547853485624261,-0.2525009846396219,0.0
2020-03-12,-0.1520693702904313,-0.8528910598659548,-0.9747055927903368,1.0,-0.5638608050285887,-0.2430989435419743,0.0
2020-03-13,-0.26799891429734685,-0.6752052656578679,-0.7877790595100767,1.0,-0.5031892515437334,-0.1586483001967836,0.0
2020-03-16,-0.17438316167741522,-0.8530176147848686,-0.7374787435428498,1.0,-0.44364231398594667,-0.0,0.0
2020-03-17,-0.2688760635449515,-0.6095674421372047,-0.5106503242696495,1.0,-0.4418397096447909,-0.14401737371333373,0.0
2020-03-18,-0.28746643885770073,-0.6968513546497437,-0.41661581645106177,1.0,-0.5022272394434952,-0.14785208689284843,0.0
2020-03-19,-0.2914522768201698,-0.7956971957808078,-0.4681952662721893,1.0,-0.5427064574221765,-0.11782865963467969,0.0
2020-03-20,-0.28919300950912363,-0.8040992032896428,-0.46401953225391934,1.0,-0.540349524543819,-0.11488049344641481,0.0
2020-03-23,-0.2894786970601308,-0.8492602704933647,-0.40304146295002863,1.0,-0.5292399517429678,-0.10378436726141342,0.0
2020-03-24,-0.38917456925337246,-0.9215306531320956,-0.34549886469881125,1.0,-0.559803659676773,-0.12311339655402698,0.0
2020-03-25,-0.41595642422300544,-0.9272669016340916,-0.20887536046139057,1.0,-0.5739186158282602,-0.07808394745273951,0.0
2020-03-26,-0.425933629876156,-0.9276136836378764,-0.19680629780152964,1.0,-0.5720823066338123,-0.07769848635156325,0.0
2020-03-27,-0.42874132167652357,-0.9313126767806634,-0.1988621753664181,1.0,-0.5789406016970944,-0.07630496271535099,0.0
2020-03-30,-0.41145598557537505,-0.9253010496490437,-0.24389851246055763,1.0,-0.5897997295382832,-0.04932706549037285,0.0
2020-03-31,-0.41929426999028807,-0.9236969893169309,-0.2441243120751052,1.0,-0.599384914211719,-0.05079313693752023,0.0
2020-04-01,-0.41879927620524754,-0.9140170608763087,-0.24056481840506658,1.0,-0.5980677265089829,-0.05981000387747189,0.0
2020-04-02,-0.42261013601758357,-0.884592106520562,-0.22654731946612303,1.0,-0.5993692861465932,-0.05230465390373651,0.0
2020-04-03,-0.4035679389794181,-0.8928987928262994,-0.2225864405711224,1.0,-0.5704289721688152,-0.062438932139817827,0.0
2020-04-06,-0.4041527506459134,-0.8898796395488059,-0.22241477093704706,1.0,-0.5704833322830676,-0.06386665826454092,0.0
2020-04-07,-0.3803558236887466,-0.866319871952721,-0.20721497168185177,1.0,-0.569533366165969,-0.054666338340310275,0.0
2020-04-08,-0.37677455116558367,-0.8681981954238907,-0.19705601576694484,1.0,-0.5690881655529209,-0.06836448742031842,0.0
2020-04-09,-0.37733677563843354,-0.8817070515412609,-0.19378518771968026,1.0,-0.578618308501042,-0.07910043858284861,0.0
2020-04-13,-0.37428776037612477,-0.8914282155867609,-0.19232805056512126,1.0,-0.5785098234579817,-0.0771242644082573,0.0
2020-04-14,-0.3676240535636067,-0.9130842875915148,-0.17908766660409234,1.0,-0.5856016519617046,-0.08331768975658595,0.0
2020-04-15,-0.37354158825743317,-0.9130598419269853,-0.18319533308242378,1.0,-0.5889787981432694,-0.07759377744323172,0.0
2020-04-16,-0.38663828188591826,-0.8985974578924301,-0.1906580677477929,1.0,-0.593231482061236,-0.061549057667021484,0.0
2020-04-17,-0.3773916316416787,-0.9141208205256884,-0.17574179787968133,1.0,-0.59701398908475,-0.07229784831566402,0.0
2020-04-20,-0.36778489601413833,-0.935430933821441,-0.1702590967904819,1.0,-0.6036544955344464,-0.07873891501246569,0.0
2020-04-21,-0.372763920382968,-0.9403187200806248,-0.1622260015117158,1.0,-0.6010959939531367,-0.07300327538422775,0.0
2020-04-22,-0.3587870045158053,-0.9655669844455594,-0.14212242849974913,1.0,-0.6059959859508279,-0.06353487205218264,0.0
2020-04-23,-0.3466571125926849,-0.972957816686398,-0.13493052526637175,1.0,-0.5982304193407689,-0.06271418779986292,0.0
2020-04-24,-0.3405624254597953,-0.993942627581445,-0.13762475676354277,1.0,-0.6032577992593057,-0.06311593748038415,0.0
2020-04-27,-0.35357951685958733,-0.9917903875188727,-0.1265412682435833,1.0,-0.6030133366884751,-0.07052088575742325,0.0
2020-04-28,-0.36250196448216254,-0.976960553198177,-0.12773848813452776,1.0,-0.608989470375609,-0.06694955209806695,0.0
2020-04-29,-0.37353033637221,-0.9707010374096197,-0.1287645394530022,1.0,-0.6111285759195222,-0.05954102483495756,0.0
2020-04-30,-0.375007859163785,-0.972933039924552,-0.12929896259038037,1.0,-0.6138635649166929,-0.0525306507387614,0.0
2020-05-01,-0.381992457573853,-0.9714959145191704,-0.12592708988057827,1.0,-0.6165619107479573,-0.04670018856065368,0.0
2020-05-04,-0.3891968060122123,-0.969156098324722,-0.12052606857679662,1.0,-0.6218255832159073,-0.03068733364646939,0.0
2020-05-05,-0.38893934174678235,-0.9702188958131086,-0.11608680675163624,1.0,-0.622428209062725,-0.03388344345974384,0.0
2020-05-06,-0.4055525657665643,-0.9742315362942797,-0.13245116971097534,1.0,-0.6326252809522301,-0.020798379182626864,0.0
2020-05-07,-0.4047339531046737,-0.9817876066884538,-0.12244185677570835,1.0,-0.6380683440682806,-0.0258273312815306,0.0
2020-05-08,-0.4042978669375318,-0.9943816658202134,-0.11474733367191468,1.0,-0.6387125444388014,-0.0220606907059421,0.0
2020-05-11,-0.41351951761345607,-0.9730879086004444,-0.12554744525547445,1.0,-0.6485560139638211,-0.01291653443351317,0.0
2020-05-12,-0.40941430567907505,-0.9760830898234024,-0.11335916656079278,1.0,-0.6529983483674247,-0.024361580485325877,0.0
2020-05-13,-0.4106234096692112,-0.987531806615776,-0.10881043256997454,1.0,-0.6578562340966921,-0.015807888040712467,0.0
2020-05-14,-0.4139820710190376,-0.978364851594919,-0.0992429281890462,1.0,-0.6602046311254711,-0.015869999049700653,0.0
