Date,IWF,IWM,MTUM,SPY,VLUE,VOD,VXX
2018-10-29,-0.09305103148751356,-0.4455211726384365,-0.0,-0.6102334419109664,-0.5656351791530945,1.0,0.0
2018-10-30,-0.07750652457590257,-0.44785776424532403,-0.0,-0.6128207916485429,-0.58041539799913,1.0,0.0
2018-10-31,-0.08097012909847134,-0.4323178307135526,-0.0,-0.6110570950143143,-0.5765138011127316,1.0,0.0
2018-11-01,-0.07344968036037008,-0.43756912038410706,-0.0,-0.6102014943489872,-0.5761875219162194,1.0,0.0
2018-11-02,-0.07178109234481246,-0.4684963807852599,-0.0,-0.6134294801491555,-0.5881223952621188,1.0,0.0
2018-11-05,-0.07385037748798902,-0.4644612216884008,-0.0,-0.6140013726835963,-0.5930816746739876,1.0,0.0
2018-11-06,-0.07136178638213618,-0.46312286877131226,-0.0,-0.6175888241117589,-0.5978990210097899,1.0,0.0
2018-11-07,-0.07133740288568258,-0.47444506104328527,-0.0,-0.6234739178690344,-0.6054384017758047,1.0,0.0
2018-11-08,-0.06077744365050901,-0.4725908351035948,-0.0,-0.6192236598890942,-0.6062846580406654,1.0,0.0
2018-11-09,-0.06320773000359921,-0.4757606799745286,-0.0,-0.6203936986073811,-0.6092638223649602,1.0,0.0
2018-11-12,-0.062324040850124204,-0.4682859508694452,-0.0,-0.6220811482197074,-0.6074523875241512,1.0,0.0
2018-11-13,-0.04229168947771817,-0.4631282163582613,-0.0,-0.6253969122960693,-0.6065367349173327,1.0,0.0
2018-11-14,-0.06280675973548862,-0.5231153563556209,-0.0,-0.6939897134459956,-0.6591036002939015,1.0,0.0
2018-11-15,-0.06274128429552353,-0.5299560899419443,-0.0,-0.7051248047623258,-0.649161583119677,1.0,0.0
2018-11-16,-0.056522768993900636,-0.5225321253034879,-0.0,-0.7132705631550897,-0.6685320068691893,1.0,0.0
2018-11-19,-0.06161783892776658,-0.5226248369113984,-0.0,-0.7121041394852331,-0.6689004863005575,1.0,0.0
2018-11-20,-0.008286475288546908,-0.5174903817697544,-0.0,-0.7277005031074283,-0.7059485054749927,1.0,0.0
2018-11-21,-0.010442638819629814,-0.5104279721920741,-0.0,-0.7256167316887155,-0.6868381684315509,1.0,0.0
2018-11-23,-0.010100413467217956,-0.5281453041937388,-0.0,-0.7253101004134672,-0.6897814530419374,1.0,0.0
2018-11-26,-0.008905061980414781,-0.5382680985769652,-0.0,-0.723735984142481,-0.6875832075974084,1.0,0.0
2018-11-27,-0.01821482602118003,-0.5522541603630862,-0.0,-0.7472919818456883,-0.7079576399394856,1.0,0.0
2018-11-28,-0.02202001819836215,-0.5417349105247194,-0.0,-0.7557173187746437,-0.7135881104033971,1.0,0.0
2018-11-29,-0.006577761758875473,-0.5321979936324863,-0.0,-0.750825974650087,-0.7139424520934703,1.0,0.0
2018-11-30,-0.005535166355814933,-0.5333614102641238,-0.0,-0.7515793273569581,-0.717766680705132,1.0,0.0
2018-12-03,-0.005262999609034315,-0.533277194670837,-0.0,-0.7513458241857388,-0.7175423295539984,1.0,0.0
2018-12-04,-0.0,-0.5404081387311033,-0.0,-0.7478435969104078,-0.7171881104799687,1.0,0.0
2018-12-06,-0.0,-0.4873664178012004,-0.0,-0.7452788757136583,-0.6951837212706777,1.0,0.0
2018-12-07,-0.0,-0.48770275809568425,-0.0,-0.7467353750658781,-0.6934766059612344,1.0,0.0
2018-12-10,-0.0,-0.48342125094197436,-0.0,-0.7391455567793173,-0.6757869109037158,1.0,0.0
2018-12-11,-0.0,-0.485803866922139,-0.0,-0.7345410207280962,-0.6827498112988446,1.0,0.0
2018-12-12,-0.0,-0.485861928816118,-0.0,-0.7347152064100332,-0.6825175637229287,1.0,0.0
2018-12-13,-0.0,-0.4876220362622036,-0.0,-0.7344258484425847,-0.6835774058577405,1.0,0.0
2018-12-14,-0.0,-0.49317857870087556,-0.0,-0.7318265119120343,-0.6839165721267126,1.0,0.0
2018-12-17,-0.0,-0.48905511582731725,-0.0,-0.7129106143631672,-0.6973123423501784,1.0,0.0
2018-12-18,-0.0,-0.4753786787997466,-0.0,-0.7060127858089039,-0.6982952254794679,1.0,0.0
2018-12-19,-0.0,-0.4758159767234178,-0.0,-0.7065364560827356,-0.6984126984126984,1.0,0.0
2018-12-20,-0.0,-0.4632104146355451,-0.0,-0.7113322245799163,-0.6929517692263578,1.0,0.0
2018-12-21,-0.0,-0.4673611309847466,-0.0,-0.7203731791775176,-0.6740691984088372,1.0,0.0
2018-12-24,-0.0,-0.46171634121274413,-0.0,-0.7177400936393743,-0.6753739865250658,1.0,0.0
2018-12-26,-0.0,-0.46835299776476247,-0.0,-0.6973375208669326,-0.6637240754887813,1.0,0.0
2018-12-27,-0.0,-0.43463418630690664,-0.0,-0.6328754403692274,-0.6634623262419095,1.0,0.0
2018-12-28,-0.0,-0.44085169190400697,-0.0,-0.6318537145356147,-0.6606078827966981,1.0,0.0
2018-12-31,-0.0,-0.4455361541408944,-0.0,-0.6314521867644645,-0.6599157041983689,1.0,0.0
2019-01-02,-0.0,-0.4455608180250226,-0.0,-0.6290141539135434,-0.6631259068634161,1.0,0.0
2019-01-03,-0.0,-0.4484510600900802,-0.0,-0.6233384598484016,-0.6745578380753597,1.0,0.0
2019-01-04,-0.0,-0.4506253754983887,-0.0,-0.6028729040362664,-0.6773990933420722,1.0,0.0
2019-01-07,-0.0,-0.42768949967790426,-0.0,-0.5946961563238137,-0.6617457590723642,1.0,0.0
2019-01-08,-0.0,-0.42043079890692814,-0.0,-0.598778331457965,-0.6599153405133151,1.0,0.0
2019-01-09,-0.0,-0.4049544587441897,-0.0,-0.6042343964104355,-0.6776108976597973,1.0,0.0
2019-01-10,-0.0,-0.40189754340697736,-0.0,-0.6091759393646186,-0.6766381766381766,1.0,0.0
2019-01-11,-0.0,-0.3961624370946474,-0.0,-0.6118033316289458,-0.6831454021905865,1.0,0.0
2019-01-14,-0.0,-0.39729125716901365,-0.0,-0.6115135033253454,-0.6837825466490751,1.0,0.0
2019-01-15,-0.0,-0.3984168152590911,-0.0,-0.6093910412276435,-0.6938725887502026,1.0,0.0
2019-01-16,-0.0,-0.3992327642100713,-0.0,-0.593473092716663,-0.708828614653123,1.0,0.0
2019-01-17,-0.0,-0.400693148493735,-0.0,-0.576059717408691,-0.6892028792322048,1.0,0.0
2019-01-18,-0.0,-0.39192011137288496,-0.0,-0.5748286571000214,-0.7104840436924394,1.0,0.0
2019-01-22,-0.0,-0.3031497104170523,-0.0,-0.5475101155687196,-0.7939333033612778,1.0,0.0
2019-01-23,-0.0,-0.2856348765187009,-0.0,-0.5533497445670875,-0.8080150348076973,1.0,0.0
2019-01-24,-0.0,-0.2828966579066125,-0.0,-0.5646253085928168,-0.8070398980648245,1.0,0.0
2019-01-25,-0.0,-0.21114224493159714,-0.0,-0.6762265809570902,-0.859732981704302,1.0,0.0
2019-01-28,-0.0,-0.18905099346950116,-0.0,-0.7263304154508823,-0.8635542587189107,1.0,0.0
2019-01-29,-0.0,-0.17265866495864546,-0.0,-0.7319891949093541,-0.8801693168843465,1.0,0.0
2019-01-30,-0.0,-0.1721996323734195,-0.0,-0.7308249317662786,-0.8820531387511836,1.0,0.0
2019-01-31,-0.0,-0.18068422815046323,-0.0,-0.7135841053689027,-0.8962216765263981,1.0,0.0
2019-02-01,-0.0,-0.18115455613357942,-0.0,-0.7213178945013146,-0.8944174078424791,1.0,0.0
2019-02-04,-0.0,-0.17792868321037336,-0.0,-0.723228258439526,-0.8934160518667561,1.0,0.0
2019-02-05,-0.0,-0.1659443590102055,-0.0,-0.7177687683489444,-0.9123165105550118,1.0,0.0
2019-02-06,-0.0,-0.16776251363979744,-0.0,-0.7228952743347975,-0.9072213983940012,1.0,0.0
2019-02-07,-0.0,-0.16724046239538726,-0.0,-0.7180003918604978,-0.9137627004786296,1.0,0.0
2019-02-08,-0.0,-0.16682544130008406,-0.0,-0.721854861305688,-0.9132530120481928,1.0,0.0
2019-02-11,-0.0,-0.15951471579420357,-0.0,-0.72815097730847,-0.9207200629072118,1.0,0.0
2019-02-12,-0.0,-0.16650260160315006,-0.0,-0.7285613837716215,-0.9174799606243849,1.0,0.0
2019-02-13,-0.0,-0.17836742733335212,-0.0,-0.7277638650496637,-0.9076788879822167,1.0,0.0
2019-02-14,-0.0,-0.1697032942238267,-0.0,-0.7432874548736462,-0.9074063628158846,1.0,0.0
2019-02-15,-0.0,-0.17869338224918865,-0.0,-0.7393819669817977,-0.903993227035417,1.0,0.0
2019-02-19,-0.0,-0.17601875123549182,-0.0,-0.743638982237158,-0.9043517551043462,1.0,0.0
2019-02-20,-0.0,-0.17473368935605096,-0.0,-0.7430985278743183,-0.9077449068972337,1.0,0.0
2019-02-21,-0.0,-0.16837585106082437,-0.0,-0.7440743565838913,-0.912647964516767,1.0,0.0
2019-02-22,-0.0,-0.1726931436475005,-0.0,-0.7364439551754313,-0.9135687470008751,1.0,0.0
2019-02-25,-0.0,-0.17107353608715387,-0.0,-0.747588515660463,-0.9183783477076713,1.0,0.0
2019-02-26,-0.0,-0.17522375337405882,-0.0,-0.7527489700241512,-0.9133683761897998,1.0,0.0
2019-02-27,-0.0,-0.18036373969877806,-0.0,-0.747200909349247,-0.914123330491617,1.0,0.0
2019-02-28,-0.0,-0.17726484550442026,-0.0,-0.7433411978737315,-0.9219989198101141,1.0,0.0
2019-03-01,-0.0,-0.17563497926018523,-0.0,-0.750951758622649,-0.9144837774873572,1.0,0.0
2019-03-04,-0.0,-0.16531535375949477,-0.0,-0.7479730306392421,-0.9316093425507098,1.0,0.0
2019-03-05,-0.0,-0.17102280877922824,-0.0,-0.7534930426050781,-0.9445129823554727,1.0,0.0
2019-03-06,-0.0,-0.16317339338298978,-0.0,-0.7823199953807956,-0.9415093250187655,1.0,0.0
2019-03-07,-0.0,-0.11526928843270673,-0.0,-0.831103678929766,-0.9368008303540537,1.0,0.0
2019-03-08,-0.0,-0.09794637929532053,-0.0,-0.8549684840386905,-0.9517529845760595,1.0,0.0
2019-03-11,-0.0,-0.09688388590859791,-0.0,-0.8448392108580307,-0.989710667487468,1.0,0.0
2019-03-12,-0.0,-0.06750215306031539,-0.0,-0.8656193389362399,-1.0366168740533959,1.0,0.0
2019-03-13,-0.0,-0.08305449330783937,-0.0,-0.8718630497131931,-1.0326541586998088,1.0,0.0
2019-03-14,-0.0,-0.08045083560046638,-0.0,-0.8773356453107716,-1.0318096206164609,1.0,0.0
2019-03-15,-0.0,-0.06992250856010092,-0.0,-0.8891692196792215,-1.0444524538955968,1.0,0.0
2019-03-18,-0.0,-0.08112557543977318,-0.0,-0.9026858937227523,-1.0648760708514984,1.0,0.0
2019-03-19,-0.0,-0.08285146091479273,-0.0,-0.9024934985467341,-1.0741930549181584,1.0,0.0
2019-03-20,-0.0,-0.07712318286151493,-0.0,-0.9048814078041316,-1.0784085692425402,1.0,0.0
2019-03-21,-0.0,-0.07437966018824105,-0.0,-0.9312125657010146,-1.050268915780467,1.0,0.0
2019-03-22,-0.0,-0.06858338976790003,-0.0,-0.9779905189927969,-1.031644400664902,1.0,0.0
2019-03-25,-0.0,-0.0,-0.0,-1.0108761881550086,-1.0356446502559105,1.0,0.0
2019-03-26,-0.0,-0.0,-0.0,-1.010989010989011,-1.0585671311928295,1.0,0.0
2019-03-27,-0.0,-0.0,-0.0,-1.0129614841206462,-1.0584802506296456,1.0,0.0
2019-03-28,-0.0,-0.0,-0.0,-1.0135089392867034,-1.0636981875250022,1.0,0.0
2019-03-29,-0.0,-0.0,-0.0,-1.0167713587276046,-1.0776062134480304,1.0,0.0
2019-04-01,-0.0,-0.0,-0.0,-1.0202129635361852,-1.0751872717142326,1.0,0.0
2019-04-02,-0.0,-0.0,-0.0,-1.0345798150381986,-1.0584268967863661,1.0,0.0
2019-04-03,-0.0,-0.0,-0.0,-1.0358755489577534,-1.0568441887796127,1.0,0.0
2019-04-04,-0.0,-0.0,-0.0,-1.02805101312564,-1.0749061346076272,1.0,0.0
2019-04-05,-0.0,-0.0,-0.0,-1.024896908814684,-1.0755898676092146,1.0,0.0
2019-04-08,-0.0,-0.0,-0.0,-1.0440979260876344,-1.0745672852019335,1.0,0.0
2019-04-09,-0.0,-0.0,-0.0,-1.065563514654822,-1.0624667646782822,1.0,0.0
2019-04-10,-0.0,-0.0,-0.0,-1.0651637680706905,-1.0572017360352204,1.0,0.0
2019-04-11,-0.0,-0.0,-0.0,-1.0710962625284917,-1.051238017922378,1.0,0.0
2019-04-12,-0.0,-0.0,-0.0,-1.0725650464840581,-1.0471703999500843,1.0,0.0
2019-04-15,-0.0,-0.0,-0.0,-1.0777941130470143,-1.050267446588883,1.0,0.0
2019-04-16,-0.0,-0.0,-0.0,-1.0880877742946709,-1.0467084639498432,1.0,0.0
2019-04-17,-0.0,-0.0,-0.0,-1.0999121651295565,-1.0370474935692326,1.0,0.0
2019-04-18,-0.0,-0.0,-0.0,-1.0927815630004083,-1.0470344437815944,1.0,0.0
2019-04-22,-0.0,-0.0,-0.0,-1.098166467141327,-1.0522336336714764,1.0,0.0
2019-04-23,-0.0,-0.0,-0.0,-1.0985915492957747,-1.0523048807385702,1.0,0.0
2019-04-24,-0.0,-0.0,-0.0,-1.0883778001510194,-1.0578593002768688,1.0,0.0
2019-04-25,-0.0,-0.0,-0.0,-1.0925359002682655,-1.0635000789016884,1.0,0.0
2019-04-26,-0.0,-0.0,-0.0,-1.1072230124861704,-1.0538327801485696,1.0,0.0
2019-04-29,-0.0,-0.0,-0.0,-1.1268943606036539,-1.050198570293884,1.0,0.0
2019-04-30,-0.0,-0.0,-0.0,-1.1170310665439658,-1.0562624948433978,1.0,0.0
2019-05-01,-0.0,-0.0,-0.0,-1.0624648985959437,-1.0576599063962557,1.0,0.0
2019-05-02,-0.0,-0.0,-0.0,-1.0306740839730242,-1.0771358423718806,1.0,0.0
2019-05-03,-0.0,-0.0,-0.0,-1.0305459743326808,-1.0768465864951369,1.0,0.0
2019-05-06,-0.0,-0.0,-0.0,-1.0271410403548495,-1.0746921430565464,1.0,0.0
2019-05-07,-0.0,-0.0,-0.0,-1.0272896615957778,-1.0773362309841663,1.0,0.0
2019-05-08,-0.0,-0.0,-0.0,-1.0129898113091391,-1.0651337458060148,1.0,0.0
2019-05-09,-0.0,-0.0,-0.0,-1.0181348742853629,-1.0555726317083667,1.0,0.0
2019-05-10,-0.0,-0.0,-0.0,-1.0168867055572612,-1.0534233957629722,1.0,0.0
2019-05-13,-0.0,-0.0,-0.0,-1.0198862763178116,-1.0537267558014447,1.0,0.0
2019-05-14,-0.0,-0.0,-0.0,-1.0681465530890781,-1.098514835808607,1.0,0.0
2019-05-15,-0.0,-0.0,-0.0,-1.111352525801195,-1.0838419017797232,1.0,0.0
2019-05-16,-0.0,-0.0,-0.0,-1.1112428690468559,-1.0936478430869816,1.0,0.0
2019-05-17,-0.0,-0.0,-0.0,-1.0957306691509525,-1.116707892961547,1.0,0.0
2019-05-20,-0.0,-0.0,-0.0,-1.0949155806637993,-1.1149772099890864,1.0,0.0
2019-05-21,-0.0,-0.0,-0.0,-1.0974973427384287,-1.123393564595613,1.0,0.0
2019-05-22,-0.0,-0.0,-0.0,-1.1045006760672205,-1.1148670401133216,1.0,0.0
2019-05-23,-0.0,-0.0,-0.0,-1.111179005595935,-1.1048755386891362,1.0,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.106156363286388,-1.1019537390523244,1.0,0.0
2019-05-28,-0.0,-0.0,-0.0,-1.117212215120408,-1.110885144295952,1.0,0.0
2019-05-29,-0.0,-0.0,-0.0,-1.1254549553902147,-1.0954681611749928,1.0,0.0
2019-05-30,-0.0,-0.0,-0.0,-1.1225425315556703,-1.1056590373502924,1.0,0.0
2019-05-31,-0.0,-0.0,-0.0,-1.121109498467989,-1.1042089985486212,1.0,0.0
2019-06-03,-0.0,-0.0,-0.0,-1.1325787938055083,-1.0736798230145244,1.0,0.0
2019-06-04,-0.0,-0.0,-0.0,-1.1272884670877554,-1.0789701497322775,1.0,0.0
2019-06-05,-0.0,-0.0,-0.0,-1.1272854240731336,-1.0469146775012697,1.0,0.0
2019-06-06,-0.0,-0.0,-0.0,-1.1100428367444073,-1.063049341583373,1.0,0.0
2019-06-07,-0.0,-0.0,-0.0,-1.1082136958455089,-1.068002795070512,1.0,0.0
2019-06-10,-0.0,-0.0,-0.0,-1.099765555696363,-1.0684007096692434,1.0,0.0
2019-06-11,-0.0,-0.0,-0.0,-1.1120083934759801,-1.0673067751883765,1.0,0.0
2019-06-12,-0.0,-0.0,-0.0,-1.1104544010168416,-1.0671750873848111,1.0,0.0
2019-06-13,-0.0,-0.0,-0.0,-1.1134584791600382,-1.0681832643970728,1.0,0.0
2019-06-14,-0.0,-0.0,-0.0,-1.1189673809372418,-1.0602785019393401,1.0,0.0
2019-06-17,-0.0,-0.0,-0.0,-1.1142966239221053,-1.0676488369873038,1.0,0.0
2019-06-18,-0.0,-0.0,-0.0,-1.1136992840095468,-1.0685123309466986,1.0,0.0
2019-06-19,-0.0,-0.0,-0.0,-1.1058417284419946,-1.0621238040930114,1.0,0.0
2019-06-20,-0.0,-0.0,-0.0,-1.105574912891986,-1.0619892302819134,1.0,0.0
2019-06-21,-0.0,-0.0,-0.0,-1.1047763841378437,-1.0626187761307488,1.0,0.0
2019-06-24,-0.0,-0.0,-0.0,-1.092137826004188,-1.0806523256551812,1.0,0.0
2019-06-25,-0.0,-0.0,-0.0,-1.0927007299270073,-1.0808949539828627,1.0,0.0
2019-06-26,-0.0,-0.0,-0.0,-1.098567498339816,-1.0636561996015557,1.0,0.0
2019-06-27,-0.0,-0.0,-0.0,-1.094286348783351,-1.0782018336981696,1.0,0.0
2019-06-28,-0.0,-0.0,-0.0,-1.0925031766200761,-1.0841168996188055,1.0,0.0
2019-07-01,-0.0,-0.0,-0.0,-1.0991559842619623,-1.0738355121208276,1.0,0.0
2019-07-02,-0.0,-0.0,-0.0,-1.0906324298621017,-1.0794420668885718,1.0,0.0
2019-07-03,-0.0,-0.0,-0.0,-1.0917303242575043,-1.077942248565723,1.0,0.0
2019-07-05,-0.0,-0.0,-0.0,-1.0895929035323935,-1.0784729922382386,1.0,0.0
2019-07-08,-0.0,-0.0,-0.0,-1.0860020332952092,-1.0909899606049054,1.0,0.0
2019-07-09,-0.0,-0.0,-0.0,-1.0851543641214585,-1.0910621267945622,1.0,0.0
2019-07-10,-0.0,-0.0,-0.0,-1.0828278337091497,-1.0930860355067171,1.0,0.0
2019-07-11,-0.0,-0.0,-0.0,-1.0904182678565757,-1.0854956013592911,1.0,0.0
2019-07-12,-0.0,-0.0,-0.0,-1.0896588960172777,-1.086355840691101,1.0,0.0
2019-07-15,-0.0,-0.007861286334675248,-0.0,-1.1054299933432656,-1.0565822423685296,1.0,0.0
2019-07-16,-0.0,-0.03854783421626675,-0.0,-1.1036771579931441,-0.973979432845123,1.0,0.0
2019-07-17,-0.0,-0.04394466923873153,-0.0,-1.1197892161475487,-0.9728992189705468,1.0,0.0
2019-07-18,-0.0,-0.044142986935680945,-0.0,-1.120617813841286,-0.9681380995645228,1.0,0.0
2019-07-19,-0.0,-0.04889723134678555,-0.0,-1.1088065071171596,-0.9707492569998437,1.0,0.0
2019-07-22,-0.0,-0.047364137240170294,-0.0,-1.0997996493864264,-0.9833145504633108,1.0,0.0
2019-07-23,-0.0,-0.05166363807256094,-0.0,-1.0973118616454665,-0.9840528855191427,1.0,0.0
2019-07-24,-0.0,-0.05111090219673467,-0.0,-1.0979912882705023,-0.9845821190185203,1.0,0.0
2019-07-25,-0.0,-0.04745051365572538,-0.0,-1.1024805813079428,-0.9820846905537459,1.0,0.0
2019-07-26,-0.0,-0.03860000626115268,-0.0,-1.1084744701499547,-0.9835331684563129,1.0,0.0
2019-07-29,-0.0,-0.12739598747376027,-0.0,-1.310987989951478,-1.002890670704429,1.0,0.0
2019-07-30,-0.0,-0.122540404562528,-0.0,-1.3126572245770012,-1.0108204969158137,1.0,0.0
2019-07-31,-0.0,-0.1365121959610555,-0.0,-1.2985172188392335,-1.0053325076547288,1.0,0.0
2019-08-01,-0.0,-0.1434552817626467,-0.0,-1.2915093692085937,-0.996979888804997,1.0,0.0
2019-08-02,-0.0,-0.12808339353906492,-0.0,-1.3158564695358999,-0.9963876561048612,1.0,0.0
2019-08-05,-0.0,-0.12213399333127084,-0.0,-1.3157677632257399,-0.9995875012890585,1.0,0.0
2019-08-06,-0.0,-0.12590692808693013,-0.0,-1.2590692808693011,-0.989639928458138,1.0,0.0
2019-08-07,-0.0,-0.1293959279825004,-0.0,-1.2386336866902237,-0.9972741039878847,1.0,0.0
2019-08-08,-0.0,-0.12814814814814815,-0.0,-1.240875420875421,-0.997979797979798,1.0,0.0
2019-08-09,-0.0,-0.1127382146439318,-0.0,-1.2214978268137748,-1.0091608157806755,1.0,0.0
2019-08-12,-0.0,-0.10916680581065286,-0.0,-1.2339622641509433,-0.9963265987644014,1.0,0.0
2019-08-13,-0.0,-0.09936335455484817,-0.0,-1.2357254758174727,-0.9981333955534816,1.0,0.0
2019-08-14,-0.0,-0.10468703353567518,-0.0,-1.2185292068862572,-0.9938965734567287,1.0,0.0
2019-08-15,-0.0,-0.137235740577869,-0.0,-1.1977263103032674,-0.9224730447245839,1.0,0.0
2019-08-16,-0.0,-0.15402394786684215,-0.0,-1.1562710667394305,-0.8999069050752785,1.0,0.0
2019-08-19,-0.0,-0.1526339342795039,-0.0,-1.1536568213783405,-0.8902633934279504,1.0,0.0
2019-08-20,-0.0,-0.15661537481283253,-0.0,-1.1525056548472397,-0.8767402593265157,1.0,0.0
2019-08-21,-0.0,-0.1569158253447562,-0.0,-1.1547819994267334,-0.873116978247715,1.0,0.0
2019-08-22,-0.0,-0.15909813648794757,-0.0,-1.1408446225275075,-0.8801437384723018,1.0,0.0
2019-08-23,-0.0,-0.15594374443171694,-0.0,-1.1407661957490136,-0.8851660939289805,1.0,0.0
2019-08-26,-0.0,-0.13629214896829392,-0.0,-1.1395005032712633,-0.8696527428283846,1.0,0.0
2019-08-27,-0.0,-0.1334024049480393,-0.0,-1.1323035383504443,-0.8738815107845906,1.0,0.0
2019-08-28,-0.0,-0.12014189740691907,-0.0,-1.1532617567652415,-0.8659509009857475,1.0,0.0
2019-08-29,-0.0,-0.11991347419900934,-0.0,-1.155025393441595,-0.8600225719480846,1.0,0.0
2019-08-30,-0.0,-0.11470183772971622,-0.0,-1.1572384048006,-0.8534504313039128,1.0,0.0
2019-09-03,-0.0,-0.12965625,-0.0,-1.15946875,-0.8358749999999999,1.0,0.0
2019-09-04,-0.0,-0.106465544219816,-0.0,-1.17096451148526,-0.8520685986105027,1.0,0.0
2019-09-05,-0.0,-0.11457195468306233,-0.0,-1.171811117006336,-0.8345869354889048,1.0,0.0
2019-09-06,-0.0,-0.10406702303916972,-0.0,-1.22023195473444,-0.8017756103660633,1.0,0.0
2019-09-09,-0.0,-0.09896403868423524,-0.0,-1.2208694563550435,-0.809927701793371,1.0,0.0
2019-09-10,-0.0,-0.0949341343596483,-0.0,-1.245408179229638,-0.7886354391564192,1.0,0.0
2019-09-11,-0.0,-0.09451553358570847,-0.0,-1.247755216969621,-0.7863779995619935,1.0,0.0
2019-09-12,-0.0,-0.08784375,-0.0,-1.2490937500000001,-0.7880625,1.0,0.0
2019-09-13,-0.0,-0.08737378473850385,-0.0,-1.2526493482134484,-0.7860514551877208,1.0,0.0
2019-09-16,-0.0,-0.09705534458071344,-0.0,-1.2342962086783291,-0.7814231463612027,1.0,0.0
2019-09-17,-0.0,-0.061061809123462554,-0.0,-1.2500077845243656,-0.8027401525766775,1.0,0.0
2019-09-18,-0.0,-0.045341460380644356,-0.0,-1.2495646224654808,-0.8149023510386864,1.0,0.0
2019-09-19,-0.0,-0.047599788445384685,-0.0,-1.2462433500295553,-0.8172541455371309,1.0,0.0
2019-09-20,-0.0,-0.04849357069111159,-0.00819697775552983,-1.2546381753902949,-0.8172574539311078,1.0,0.0
2019-09-23,-0.0,-0.04873697060756879,-0.009985288133471062,-1.2526371803299214,-0.8188249287883057,1.0,0.0
2019-09-24,-0.0,-0.04078338868369596,-0.0,-1.2378099878953412,-0.8251652751482045,1.0,0.0
2019-09-25,-0.0,-0.02851581809194266,-0.0,-1.248671527434503,-0.8122528423133958,1.0,0.0
2019-09-26,-0.0,-0.0,-0.07051762940735185,-1.285415103775944,-0.7698487121780446,1.0,0.0
2019-09-27,-0.0,-0.0,-0.07384498863923251,-1.3031431456702853,-0.7787490532693764,1.0,0.0
2019-09-30,-0.0,-0.0,-0.10774879716383895,-1.2859584704988607,-0.7716510508989618,1.0,0.0
2019-10-01,-0.0,-0.0,-0.13054731393220126,-1.2599898996275487,-0.7658291774509186,1.0,0.0
