Date,IWF,IWM,MTUM,SPY,UPS,VLUE,VXX
2018-11-21,-0.14708079837762836,-0.42072259579464194,-0.0,-0.5390916853452876,1.0,-0.5614526630376775,0.0
2018-11-23,-0.14789539626262896,-0.4139631594380615,-0.0,-0.5418388292058752,1.0,-0.5620451576786714,0.0
2018-11-26,-0.1473456987527982,-0.4169864619976548,-0.0,-0.5402409124826778,1.0,-0.5603880183349322,0.0
2018-11-27,-0.14440279660791663,-0.4168859824015737,-0.0,-0.5384001914028231,1.0,-0.5586569901906053,0.0
2018-11-28,-0.14623118250970799,-0.41097930740996863,-0.0,-0.5417841374541199,1.0,-0.5607479121229852,0.0
2018-11-29,-0.13235837600971437,-0.40459849004804394,-0.0,-0.5398870175809092,1.0,-0.5629586611055383,0.0
2018-11-30,-0.13225474412098498,-0.404576526168545,-0.0,-0.5403151310406714,1.0,-0.5621420465042625,0.0
2018-12-03,-0.13368234578673224,-0.40535681235292564,-0.0,-0.5415774305280135,1.0,-0.5634171492028238,0.0
2018-12-04,-0.12689323974879943,-0.4092828117578764,-0.0,-0.5394216053617605,1.0,-0.5630376273154256,0.0
2018-12-06,-0.12146538143173748,-0.4268777869749807,-0.0,-0.5470881952417825,1.0,-0.5746976048703639,0.0
2018-12-07,-0.12850879538042026,-0.4269903224081698,-0.0,-0.5479602202855157,1.0,-0.5699085708175159,0.0
2018-12-10,-0.11734070255619918,-0.42708720837540526,-0.0,-0.5483339533400647,1.0,-0.5643832704469363,0.0
2018-12-11,-0.11330887435529324,-0.42904237783803906,-0.0,-0.5474291487212208,1.0,-0.5688307545063009,0.0
2018-12-12,-0.11226362403255405,-0.42969227904997476,-0.0,-0.5473017899412218,1.0,-0.5703875103061252,0.0
2018-12-13,-0.11032475162909945,-0.4263433393868177,-0.0,-0.563294519816259,1.0,-0.570692233735712,0.0
2018-12-14,-0.11220267492458422,-0.4216343201900745,-0.0,-0.5654448864091407,1.0,-0.570303531861502,0.0
2018-12-17,-0.10827957562509997,-0.42090952710987906,-0.0,-0.5633630111425069,1.0,-0.5731193687689929,0.0
2018-12-18,-0.10210146465718531,-0.4148270006368075,-0.0,-0.5617968584164721,1.0,-0.5746656760772659,0.0
2018-12-19,-0.10514303911681971,-0.41414999203863917,-0.0,-0.5603736532031208,1.0,-0.5741202696247546,0.0
2018-12-20,-0.1059017176839143,-0.4147396925690923,-0.0,-0.5600392916876842,1.0,-0.5741365120662649,0.0
2018-12-21,-0.10256206869199651,-0.4158007456175141,-0.0,-0.5642367996615637,1.0,-0.5614341238994209,0.0
2018-12-24,-0.08711204629142556,-0.40010520778537617,-0.0,-0.5632298790110468,1.0,-0.5797738032614413,0.0
2018-12-26,-0.08520202949604354,-0.39993164909697937,-0.0,-0.5636057730224243,1.0,-0.5801414337916349,0.0
2018-12-27,-0.08869359916054564,-0.3985834207764953,-0.0,-0.5580010493179434,1.0,-0.57799055613851,0.0
2018-12-28,-0.0887816140203589,-0.39844159932836604,-0.0,-0.5581383146185329,1.0,-0.5782086262986672,0.0
2018-12-31,-0.09126952868583431,-0.3950111592490481,-0.0,-0.5594065905212026,1.0,-0.5800183799396088,0.0
2019-01-02,-0.09068955560805313,-0.39483423891645014,-0.0,-0.5591253904506917,1.0,-0.5802294143895845,0.0
2019-01-03,-0.09686983443969249,-0.3928580799202372,-0.0,-0.5637708918216882,1.0,-0.5702778579487313,0.0
2019-01-04,-0.09064480645330261,-0.3939814572311561,-0.0,-0.56233303650935,1.0,-0.5720496569063958,0.0
2019-01-07,-0.0843014210144176,-0.38274037962866925,-0.0,-0.5610932475884244,1.0,-0.5649828855927809,0.0
2019-01-08,-0.08707472425042721,-0.36976334731500177,-0.0,-0.5697529905235358,1.0,-0.5626068044119932,0.0
2019-01-09,-0.08496055864476916,-0.3621621621621621,-0.0,-0.5706970128022759,1.0,-0.5684727789990948,0.0
2019-01-10,-0.08547273714418677,-0.36104863104009927,-0.0,-0.5710850849298068,1.0,-0.5677499418288994,0.0
2019-01-11,-0.08616762437231454,-0.3587513589066625,-0.0,-0.5723973701920588,1.0,-0.5710772894341771,0.0
2019-01-14,-0.09352760021738568,-0.36067907145260214,-0.0,-0.5719831267306746,1.0,-0.5617608239952383,0.0
2019-01-15,-0.09264248704663212,-0.3559844559585492,-0.0,-0.5758549222797927,1.0,-0.5661917098445596,0.0
2019-01-16,-0.07634221657108753,-0.3590834782157407,-0.0,-0.5715027116796845,1.0,-0.5879803824895555,0.0
2019-01-17,-0.06847509190011408,-0.35832171377867916,-0.0,-0.5489415642033211,1.0,-0.5594625427810875,0.0
2019-01-18,-0.07132463686722998,-0.3631072422331708,-0.0,-0.550787532228831,1.0,-0.5675592882852986,0.0
2019-01-22,-0.0,-0.3171459437213848,-0.0,-0.642831421369412,1.0,-0.6121456865065076,0.0
2019-01-23,-0.0,-0.2791482999510221,-0.0,-0.6556079705101436,1.0,-0.6430283814090171,0.0
2019-01-24,-0.0,-0.287577479338843,-0.0,-0.6465392561983472,1.0,-0.6485537190082645,0.0
2019-01-25,-0.0,-0.2173856209150327,-0.0,-0.7232418300653595,1.0,-0.6737777777777778,0.0
2019-01-28,-0.0,-0.18881664499349804,-0.0,-0.7520676202860858,1.0,-0.6598959687906372,0.0
2019-01-29,-0.0,-0.1746255047544614,-0.0,-0.757301029047805,1.0,-0.6732577829881463,0.0
2019-01-30,-0.0,-0.17315757938885562,-0.0,-0.7567666136973454,1.0,-0.6751243910698935,0.0
2019-01-31,-0.0,-0.18753092528451262,-0.0,-0.7140029688273133,1.0,-0.7027005911612282,0.0
2019-02-01,-0.0,-0.19382599084162325,-0.0,-0.7344333912311174,1.0,-0.7034580767408811,0.0
2019-02-04,-0.0,-0.197558794128479,-0.0,-0.7307570894933445,1.0,-0.7023201978218552,0.0
2019-02-05,-0.0,-0.1934356440847217,-0.0,-0.7289641036421927,1.0,-0.705444894097861,0.0
2019-02-06,-0.0,-0.1874293228139382,-0.0,-0.7348849441157135,1.0,-0.707534516765286,0.0
2019-02-07,-0.0,-0.18594736842105264,-0.0,-0.7293157894736843,1.0,-0.7163421052631579,0.0
2019-02-08,-0.0,-0.1826928145922294,-0.0,-0.7379408508619326,1.0,-0.7152459275660288,0.0
2019-02-11,-0.0,-0.18591667983357033,-0.0,-0.7381102859851476,1.0,-0.7093801021751724,0.0
2019-02-12,-0.0,-0.19095887525670055,-0.0,-0.7336633142014639,1.0,-0.7082038860512875,0.0
2019-02-13,-0.0,-0.1959989470913398,-0.0,-0.7314556462226902,1.0,-0.7047907344037904,0.0
2019-02-14,-0.0,-0.1439385974135212,-0.0,-0.7606192829355484,1.0,-0.7239774997371465,0.0
2019-02-15,-0.0,-0.16927644369712574,-0.0,-0.7463874730702538,1.0,-0.7116283957753139,0.0
2019-02-19,-0.0,-0.15251340834998423,-0.0,-0.7656693658639184,1.0,-0.71090545798717,0.0
2019-02-20,-0.0,-0.12040725984949094,-0.0,-0.7772049058667292,1.0,-0.7063510663229435,0.0
2019-02-21,-0.0,-0.12512366571205416,-0.0,-0.7761520437386097,1.0,-0.7022129653736007,0.0
2019-02-22,-0.0,-0.12041135121062223,-0.0,-0.7870085915126269,1.0,-0.6960687321010154,0.0
2019-02-25,-0.0,-0.11257776151393173,-0.0,-0.7947357415442522,1.0,-0.7065188980082597,0.0
2019-02-26,-0.0,-0.1146217169737358,-0.0,-0.7874558996471971,1.0,-0.7112766235463218,0.0
2019-02-27,-0.0,-0.11249052560048091,-0.0,-0.796084786074593,1.0,-0.7050521418676982,0.0
2019-02-28,-0.0,-0.11446050877147115,-0.0,-0.7969358676043817,1.0,-0.7030772046328009,0.0
2019-03-01,-0.0,-0.11858027756723556,-0.0,-0.7904916233240113,1.0,-0.704555552651525,0.0
2019-03-04,-0.0,-0.12114790979961282,-0.0,-0.7977031339925704,1.0,-0.697143305603516,0.0
2019-03-05,-0.0,-0.12632515771012748,-0.0,-0.7924246786901553,1.0,-0.6988456403947334,0.0
2019-03-06,-0.0,-0.12457797901018086,-0.0,-0.7930068831950587,1.0,-0.6995995707817529,0.0
2019-03-07,-0.0,-0.11797929086915594,-0.0,-0.8000732140989436,1.0,-0.6967628909109925,0.0
2019-03-08,-0.0,-0.10648634453781512,-0.0,-0.8172531512605041,1.0,-0.7022846638655462,0.0
2019-03-11,-0.0,-0.10829620646930113,-0.0,-0.81630770041916,1.0,-0.7116231249835236,0.0
2019-03-12,-0.0,-0.08768572415809478,-0.0,-0.8284028386890997,1.0,-0.741860032426973,0.0
2019-03-13,-0.0,-0.09693074851337298,-0.0,-0.8294178821898082,1.0,-0.74024692674862,0.0
2019-03-14,-0.0,-0.09366575020687078,-0.0,-0.8355710968155245,1.0,-0.7400635293489576,0.0
2019-03-15,-0.0,-0.09207222608045303,-0.0,-0.8373844756664351,1.0,-0.7416261552433356,0.0
2019-03-18,-0.0,-0.11151214782093412,-0.0,-0.8411086570058719,1.0,-0.7409093357754674,0.0
2019-03-19,-0.0,-0.1140798315925836,-0.0,-0.8391223382722045,1.0,-0.7456616198418481,0.0
2019-03-20,-0.0,-0.11838654735191544,-0.0,-0.8371678066452188,1.0,-0.7479520938657439,0.0
2019-03-21,-0.0,-0.12040550796920742,-0.0,-0.8283367667787053,1.0,-0.76187249268134,0.0
2019-03-22,-0.0,-0.12001743726670844,-0.0,-0.8435005312917199,1.0,-0.7610822003650927,0.0
2019-03-25,-0.0,-0.08727341696697104,-0.0,-0.8608935974205435,1.0,-0.7613731812393314,0.0
2019-03-26,-0.0,-0.09019714479945615,-0.0,-0.8586539768864717,1.0,-0.7703874915023793,0.0
2019-03-27,-0.0,-0.08193020156135244,-0.0,-0.8641840981421537,1.0,-0.7740391154149552,0.0
2019-03-28,-0.0,-0.082033270712516,-0.0,-0.8609273326254459,1.0,-0.7796836287402326,0.0
2019-03-29,-0.0,-0.08774081037630453,-0.0,-0.859968936483283,1.0,-0.7771328919044116,0.0
2019-04-01,-0.0,-0.08782440565344082,-0.0,-0.8596171128237249,1.0,-0.7757686337518043,0.0
2019-04-02,-0.0,-0.09227959217054686,-0.0,-0.8656561801428494,1.0,-0.768196935826836,0.0
2019-04-03,-0.0,-0.09084470594644657,-0.0,-0.8654354280733295,1.0,-0.7676990547792216,0.0
2019-04-04,-0.0,-0.09091899844699342,-0.0,-0.8651881317603465,1.0,-0.7684657929869493,0.0
2019-04-05,-0.0,-0.08897796684118674,-0.0,-0.8718913612565445,1.0,-0.7660340314136126,0.0
2019-04-08,-0.0,-0.08677877408628819,-0.0,-0.874192581286964,1.0,-0.7644926548744925,0.0
2019-04-09,-0.0,-0.08215251044311574,-0.0,-0.8889343926611516,1.0,-0.7591394326589676,0.0
2019-04-10,-0.0,-0.07876207630587849,-0.0,-0.891790841111293,1.0,-0.7585557556901915,0.0
2019-04-11,-0.0,-0.0793766345816819,-0.0,-0.8490387985656125,1.0,-0.7678017741109224,0.0
2019-04-12,-0.0,-0.07997951316818071,-0.0,-0.8469148448661616,1.0,-0.7687683640186538,0.0
2019-04-15,-0.0,-0.07998057152108799,-0.0,-0.8472975525513371,1.0,-0.7711217248171836,0.0
2019-04-16,-0.0,-0.08628223109289028,-0.0,-0.8439961160858777,1.0,-0.7668842377818537,0.0
2019-04-17,-0.0,-0.08789431113507683,-0.0,-0.8455378808304125,1.0,-0.7627123213804259,0.0
2019-04-18,-0.0,-0.08249339729423813,-0.0,-0.8459817819220612,1.0,-0.7664798145852423,0.0
2019-04-22,-0.0,-0.08660439501106851,-0.0,-0.8463635872793045,1.0,-0.7666702661843313,0.0
2019-04-23,-0.0,-0.08418808032822285,-0.0,-0.8444180522565321,1.0,-0.7705949039084432,0.0
2019-04-24,-0.0,-0.07712006038061352,-0.0,-0.8400991967221954,1.0,-0.7783438460294356,0.0
2019-04-25,-0.0,-0.08208491915674683,-0.0,-0.8476259886090641,1.0,-0.7695629875563473,0.0
2019-04-26,-0.0,-0.11719853148828015,-0.0,-0.8205309234679468,1.0,-0.8863315447613669,0.0
2019-04-29,-0.0,-0.10508924536827835,-0.0,-0.8185155896972436,1.0,-0.9006156800723001,0.0
2019-04-30,-0.0,-0.10957356678904263,-0.0,-0.8171138096582885,1.0,-0.8973736232702625,0.0
2019-05-01,-0.0,-0.1033205113700645,-0.0,-0.8209921936870687,1.0,-0.9040898291661953,0.0
2019-05-02,-0.0,-0.10519164354866103,-0.0,-0.8182641680348751,1.0,-0.9073486950121722,0.0
2019-05-03,-0.0,-0.11237928007023705,-0.0,-0.8146364949446316,1.0,-0.9050950182672972,0.0
2019-05-06,-0.0,-0.09968873797396717,-0.0,-0.8173174872665535,1.0,-0.9126485568760611,0.0
2019-05-07,-0.0,-0.09145027780927542,-0.0,-0.8245265903163623,1.0,-0.9188116566504139,0.0
2019-05-08,-0.0,-0.09890917311931273,-0.0,-0.8141920533544339,1.0,-0.9128751483637596,0.0
2019-05-09,-0.0,-0.09847414523876802,-0.0,-0.8171799943486862,1.0,-0.9100028256569652,0.0
2019-05-10,-0.0,-0.09713704321284232,-0.0,-0.8188112935590538,1.0,-0.9102676426532516,0.0
2019-05-13,-0.0,-0.09673590504451038,-0.0,-0.8163628656210259,1.0,-0.9129574678536103,0.0
2019-05-14,-0.0,-0.07532845897414349,-0.0,-0.82469115051685,1.0,-0.9013362467434237,0.0
2019-05-15,-0.0,-0.07058823529411765,-0.0,-0.8290345116668995,1.0,-0.8948162637976805,0.0
2019-05-16,-0.0,-0.0702481653688869,-0.0,-0.8359195563273766,1.0,-0.894795809758557,0.0
2019-05-17,-0.0,-0.06685166498486377,-0.0,-0.8266061217625293,1.0,-0.9095470344208991,0.0
2019-05-20,-0.0,-0.06394664574342879,-0.0,-0.827159110015132,1.0,-0.9111136019727624,0.0
2019-05-21,-0.0,-0.06540433041091286,-0.0,-0.824514719475645,1.0,-0.9111229377328367,0.0
2019-05-22,-0.0,-0.060516956509563416,-0.0,-0.8289226805567224,1.0,-0.9110028284186059,0.0
2019-05-23,-0.0,-0.05629343196592693,-0.0,-0.8233579914817306,1.0,-0.9224108944182918,0.0
2019-05-24,-0.0,-0.044563180127003665,-0.0,-0.8252440764259937,1.0,-0.9276302906537611,0.0
2019-05-28,-0.0,-0.0388048009400442,-0.0,-0.8286657527348011,1.0,-0.9302800548359118,0.0
2019-05-29,-0.0,-0.032285091884041786,-0.0,-0.8272356588281294,1.0,-0.9333351952186785,0.0
2019-05-30,-0.0,-0.027875537679459245,-0.0,-0.8253449527959331,1.0,-0.9399195575666163,0.0
2019-05-31,-0.0,-0.026115647019349063,-0.0,-0.8355608992282741,1.0,-0.9344312716698355,0.0
2019-06-03,-0.0,-0.02487492663294111,-0.0,-0.8362447245590989,1.0,-0.9338159255429163,0.0
2019-06-04,-0.0,-0.021087959725912462,-0.0,-0.827492658369459,1.0,-0.948203048524682,0.0
2019-06-05,-0.0,-0.02691868719204966,-0.0,-0.8266291790774712,1.0,-0.9301840046766696,0.0
2019-06-06,-0.0,-0.03654568210262829,-0.0,-0.8192740926157698,1.0,-0.9254345709915172,0.0
2019-06-07,-0.0,-0.051820533503935916,-0.0,-0.8101026397040416,1.0,-0.919612806319713,0.0
2019-06-10,-0.0,-0.0533774208786018,-0.0,-0.8020506265803441,1.0,-0.9232265414432188,0.0
2019-06-11,-0.0,-0.04880419988333657,-0.0,-0.7993944612649648,1.0,-0.9295019582789367,0.0
2019-06-12,-0.0,-0.05362399333518467,-0.0,-0.7974729241877256,1.0,-0.9258816995279089,0.0
2019-06-13,-0.0,-0.0669686275599522,-0.0,-0.7993719954427987,1.0,-0.9124406035512823,0.0
2019-06-14,-0.0,-0.06975842198581561,-0.0,-0.805684840425532,1.0,-0.8949468085106382,0.0
2019-06-17,-0.0,-0.06852426323953024,-0.0,-0.8050908486594283,1.0,-0.8961610901839131,0.0
2019-06-18,-0.0,-0.07164815686708949,-0.0,-0.8027252333342565,1.0,-0.8951449857368378,0.0
2019-06-19,-0.0,-0.06664454399646037,-0.0,-0.809634422874841,1.0,-0.8890548089154361,0.0
2019-06-20,-0.0,-0.06874307862679956,-0.0,-0.8092469545957918,1.0,-0.890531561461794,0.0
2019-06-21,-0.0,-0.06993511175198269,-0.0,-0.815595363540569,1.0,-0.8874715767289668,0.0
2019-06-24,-0.0,-0.07853083853083853,-0.0,-0.814054054054054,1.0,-0.8794455994455994,0.0
2019-06-25,-0.0,-0.09199621780966682,-0.0,-0.8082207019300294,1.0,-0.8808053840591802,0.0
2019-06-26,-0.0,-0.08939749608763693,-0.0,-0.8277162977867204,1.0,-0.8774591996422982,0.0
2019-06-27,-0.0,-0.07562387589928057,-0.0,-0.8193570143884892,1.0,-0.9152709082733813,0.0
2019-06-28,-0.0,-0.08480724348339566,-0.0,-0.8121080898686838,1.0,-0.9149959227286787,0.0
2019-07-01,-0.0,-0.08993684210526315,-0.0,-0.8070175438596491,1.0,-0.9100631578947368,0.0
2019-07-02,-0.0,-0.09487208258527828,-0.0,-0.7980531867145422,1.0,-0.9122811938958707,0.0
2019-07-03,-0.0,-0.09982889680513869,-0.0,-0.7916748478303554,1.0,-0.9134666629267062,0.0
2019-07-05,-0.0,-0.08852486606266304,-0.0,-0.7995848643796808,1.0,-0.9168606771198564,0.0
2019-07-08,-0.0,-0.085835344295415,-0.0,-0.8037207475166958,1.0,-0.9164375105224761,0.0
2019-07-09,-0.0,-0.08282148366288039,-0.0,-0.8038704249053429,1.0,-0.9179638199411022,0.0
2019-07-10,-0.0,-0.07336026482634797,-0.0,-0.811142905234809,1.0,-0.9208326319923693,0.0
2019-07-11,-0.0,-0.09256243213897937,-0.0,-0.7134093376764387,1.0,-0.9084690553745928,0.0
2019-07-12,-0.0,-0.08901263072117344,-0.0,-0.7041966589705283,1.0,-0.9231019964688306,0.0
2019-07-15,-0.0,-0.10422796120736624,-0.0,-0.6950528495150919,1.0,-0.9249482401656314,0.0
2019-07-16,-0.0,-0.10655514385353096,-0.0,-0.6976351351351352,1.0,-0.9203084132519617,0.0
2019-07-17,-0.0,-0.10610888689163059,-0.0,-0.6965438352806601,1.0,-0.9209085709616799,0.0
2019-07-18,-0.0,-0.10241392522852921,-0.0,-0.7024467677486452,1.0,-0.9319886145930265,0.0
2019-07-19,-0.0,-0.10563611491108071,-0.0,-0.6984404924760602,1.0,-0.9319015047879617,0.0
2019-07-22,-0.0,-0.09792544747933658,-0.0,-0.6933603371832066,1.0,-0.9455908916744211,0.0
2019-07-23,-0.0,-0.09744811346585619,-0.0,-0.695936695690269,1.0,-0.9447182520124857,0.0
2019-07-24,-0.0,-0.09747885357641456,-0.0,-0.6960937286140538,1.0,-0.9438011551832689,0.0
2019-07-25,-0.0,-0.15866758084790308,-0.0,-0.6804936578676722,1.0,-1.0176551251285566,0.0
2019-07-26,-0.0,-0.1258868316317702,-0.0,-0.7234238910999596,1.0,-1.0346945838380341,0.0
2019-07-29,-0.0,-0.1358987692841047,-0.0,-0.7275957704974866,1.0,-1.0255387993297511,0.0
2019-07-30,-0.0,-0.1440555394851027,-0.0,-0.7290714492334394,1.0,-1.0195834538617299,0.0
2019-07-31,-0.0,-0.1644378835243719,-0.0,-0.7202732430241983,1.0,-1.0098124348732198,0.0
2019-08-01,-0.0,-0.18339589950909616,-0.0,-0.707883338146116,1.0,-0.9964192896332659,0.0
2019-08-02,-0.0,-0.17947976878612718,-0.0,-0.7046531791907515,1.0,-1.0060404624277457,0.0
2019-08-05,-0.0,-0.17551609643424282,-0.0,-0.7101198209903278,1.0,-1.0016168615562293,0.0
2019-08-06,-0.0,-0.17861832714815873,-0.0,-0.6792749072223808,1.0,-0.9968027405081359,0.0
2019-08-07,-0.0,-0.18623401042705337,-0.0,-0.6604370245861941,1.0,-1.002250648129683,0.0
2019-08-08,-0.0,-0.18952554536652047,-0.0,-0.66061969584781,1.0,-0.997721706441875,0.0
2019-08-09,-0.0,-0.1820091401969968,-0.0,-0.649862329330949,1.0,-1.00669902637032,0.0
2019-08-12,-0.0,-0.17970101835304797,-0.0,-0.6528522395257141,1.0,-1.004113125124103,0.0
2019-08-13,-0.0,-0.17257790368271955,-0.0,-0.6512181303116148,1.0,-1.0090651558073656,0.0
2019-08-14,-0.0,-0.1790391780512589,-0.0,-0.6354860562267134,1.0,-1.008100937111889,0.0
2019-08-15,-0.0,-0.2034734611953613,-0.0,-0.6264217216770741,1.0,-0.9577665031222123,0.0
2019-08-16,-0.0,-0.20388078842454488,-0.0,-0.6270874571356881,1.0,-0.9569544732220022,0.0
2019-08-19,-0.0,-0.1974240569711806,-0.0,-0.6300489596083231,1.0,-0.9543507288305328,0.0
2019-08-20,-0.0,-0.2030296304516702,-0.0,-0.6248196648540673,1.0,-0.9465375651980912,0.0
2019-08-21,-0.0,-0.20314580559254328,-0.0,-0.6261651131824234,1.0,-0.9447680869951175,0.0
2019-08-22,-0.0,-0.20439109583344886,-0.0,-0.6257588778310648,1.0,-0.9419787652815125,0.0
2019-08-23,-0.0,-0.20675982920201852,-0.0,-0.627460766372761,1.0,-0.9385016358897578,0.0
2019-08-26,-0.0,-0.20093702631941573,-0.0,-0.6203114234532175,1.0,-0.9347113132148271,0.0
2019-08-27,-0.0,-0.20182244926135579,-0.0,-0.6287173823001518,1.0,-0.9307469280684798,0.0
2019-08-28,-0.0,-0.1921431134914281,-0.0,-0.6423819120448334,1.0,-0.9261518924440273,0.0
2019-08-29,-0.0,-0.169207526438676,-0.0,-0.6365883807169346,1.0,-0.9410795220436754,0.0
2019-08-30,-0.0,-0.16457779118558538,-0.0,-0.6398266736143488,1.0,-0.9381016372761428,0.0
2019-09-03,-0.0,-0.16544651915220313,-0.0,-0.6410846974308355,1.0,-0.9353733103013354,0.0
2019-09-04,-0.0,-0.16295199714888836,-0.0,-0.6402938838171999,1.0,-0.938207637689503,0.0
2019-09-05,-0.0,-0.1631333881128458,-0.0,-0.6397973158038893,1.0,-0.9360449192002191,0.0
2019-09-06,-0.0,-0.16015859994531034,-0.0,-0.6512715340442985,1.0,-0.9230516817063167,0.0
2019-09-09,-0.0,-0.16745089456694207,-0.0,-0.6533895059364229,1.0,-0.9148383213875363,0.0
2019-09-10,-0.0,-0.1658919391884502,-0.0,-0.6669036421305917,1.0,-0.9015366947391448,0.0
2019-09-11,-0.0,-0.16389678547999126,-0.0,-0.684862234856768,1.0,-0.8847036956046359,0.0
2019-09-12,-0.0,-0.15263776193208206,-0.0,-0.6928667049148977,1.0,-0.8865393546977024,0.0
2019-09-13,-0.0,-0.15158055790825387,-0.0,-0.6916750908445124,1.0,-0.8889101390672385,0.0
2019-09-16,-0.0,-0.15218163438157428,-0.0,-0.691210622660583,1.0,-0.8887462091199695,0.0
