Date,IWF,IWM,MTUM,NRK,SPY,VLUE,VXX
2018-11-05,-0.03725202885482417,-0.14355556807935077,-0.0,1.0,-0.13861023444544635,-0.08950912984670875,0.0
2018-11-06,-0.0338918291681997,-0.1424164378909235,-0.0,1.0,-0.14332210681232843,-0.0954773158237342,0.0
2018-11-07,-0.03366146186920118,-0.14249547408916044,-0.0,1.0,-0.14283491740212717,-0.09535528400090518,0.0
2018-11-08,-0.03132003664810769,-0.1417858904785397,-0.0,1.0,-0.14140531397561493,-0.0950313623229262,0.0
2018-11-09,-0.03175610857175103,-0.14214773432650527,-0.0,1.0,-0.14138592630212743,-0.09546583149935103,0.0
2018-11-12,-0.031768790677406206,-0.13497518941790015,-0.0,1.0,-0.14463233950435064,-0.09432238294044056,0.0
2018-11-13,-0.024758538146797675,-0.13162802349208116,-0.0,1.0,-0.14397249979124335,-0.0913658251454338,0.0
2018-11-14,-0.025361915367483296,-0.13127783964365256,-0.0,1.0,-0.14415367483296213,-0.09117483296213809,0.0
2018-11-15,-0.025191508292899945,-0.13103198987890838,-0.0,1.0,-0.14425336095316216,-0.08976907784064843,0.0
2018-11-16,-0.02367767275957308,-0.12767345352597467,-0.0,1.0,-0.1441340161829815,-0.09242064648651649,0.0
2018-11-19,-0.023076282247091167,-0.128030324067646,-0.0,1.0,-0.1446641304045986,-0.09269389908639028,0.0
2018-11-20,-0.01926481163909941,-0.1261824417768435,-0.0,1.0,-0.14423023731813908,-0.09330917740775573,0.0
2018-11-21,-0.020210074791025077,-0.12394137703475581,-0.0,1.0,-0.14279036515618124,-0.08789320281566212,0.0
2018-11-23,-0.020395261262747037,-0.1225364888265853,-0.0,1.0,-0.1433577966520986,-0.08805420411753387,0.0
2018-11-26,-0.020140959237226426,-0.1239094893318862,-0.0,1.0,-0.1425804058417025,-0.08724085344910493,0.0
2018-11-27,-0.01721118590269797,-0.12488370820336014,-0.0,1.0,-0.1407814808734198,-0.08527609040661085,0.0
2018-11-28,-0.017215425459123627,-0.1252292196951036,-0.0,1.0,-0.14072036565673154,-0.08531078085228673,0.0
2018-11-29,-0.011883856740311186,-0.12284069097888677,-0.0,1.0,-0.1401151631477927,-0.08642681150542465,0.0
2018-11-30,-0.012129049823032942,-0.12316907160359379,-0.0,1.0,-0.14102913150013613,-0.0849578001633542,0.0
2018-12-03,-0.01294608752591946,-0.12362217614318455,-0.0,1.0,-0.14182036450944013,-0.08576612463167084,0.0
2018-12-04,-0.012594389771828913,-0.12350407545729629,-0.0,1.0,-0.14150969113758416,-0.08542103971867078,0.0
2018-12-06,-0.012873251061677117,-0.10098912363379793,-0.0,1.0,-0.14221813970206476,-0.07518937124752054,0.0
2018-12-07,-0.011967996591983172,-0.10110893672537509,-0.0,1.0,-0.14236457792510349,-0.07581506183686781,0.0
2018-12-10,-0.00633629907331626,-0.1009979671040473,-0.0,1.0,-0.14190669799614541,-0.07082134276737863,0.0
2018-12-11,-0.006073809995378623,-0.10119495609691688,-0.0,1.0,-0.14187627913118112,-0.07124843203274576,0.0
2018-12-12,-0.006656628892939219,-0.10117019309506828,-0.0,1.0,-0.142206197004517,-0.0707266819874792,0.0
2018-12-13,-0.006601618716909386,-0.10054265305852994,-0.0,1.0,-0.14275340313444856,-0.07041286523455552,0.0
2018-12-14,-0.005540642397154305,-0.10438623170199543,-0.0,1.0,-0.14143845126482685,-0.07099691892678155,0.0
2018-12-17,-0.0035344543356412793,-0.10373887240356082,-0.0,1.0,-0.13928123969666997,-0.07228486646884273,0.0
2018-12-18,-0.0021544646024093217,-0.10162767173316167,-0.0,1.0,-0.1382010220569882,-0.07171476990580786,0.0
2018-12-19,-0.0002892035072498061,-0.10247006086419266,-0.0,1.0,-0.13913317821508855,-0.07265580838953083,0.0
2018-12-20,-0.0,-0.09724169560374762,-0.0,1.0,-0.14254078490467142,-0.0705759025093363,0.0
2018-12-21,-0.0,-0.09857612267250822,-0.0,1.0,-0.1440768550653875,-0.07697383180036686,0.0
2018-12-24,-0.0,-0.09068968231065873,-0.0,1.0,-0.14000891943650148,-0.08098323670610458,0.0
2018-12-26,-0.0,-0.09408105364533173,-0.0,1.0,-0.13139332101304044,-0.0759780317030636,0.0
2018-12-27,-0.0,-0.08470816227656373,-0.0,1.0,-0.11246398245658769,-0.07779789377055868,0.0
2018-12-28,-0.0,-0.08416037603300508,-0.0,1.0,-0.11375509317801535,-0.07937055344803362,0.0
2018-12-31,-0.0,-0.08256493548015807,-0.0,1.0,-0.11533001675341782,-0.08099190464619595,0.0
2019-01-02,-0.0,-0.08270859452959087,-0.0,1.0,-0.11566409948059259,-0.08095591433615638,0.0
2019-01-03,-0.0,-0.08575221695194886,-0.0,1.0,-0.10968756444627759,-0.09348577026190967,0.0
2019-01-04,-0.0,-0.08644745953987021,-0.0,1.0,-0.10177229474980122,-0.09419323398907384,0.0
2019-01-07,-0.0,-0.08087983023495178,-0.0,1.0,-0.09969884493690993,-0.09013050052733905,0.0
2019-01-08,-0.0,-0.07875894988066826,-0.0,1.0,-0.10107652465343016,-0.089663839943127,0.0
2019-01-09,-0.0,-0.0825960204198546,-0.0,1.0,-0.10203562017033518,-0.0884266272867309,0.0
2019-01-10,-0.0,-0.08238289205702648,-0.0,1.0,-0.10221486761710795,-0.08831466395112016,0.0
2019-01-11,-0.0,-0.07720335312253167,-0.0,1.0,-0.1036767141437562,-0.09310265752796393,0.0
2019-01-14,-0.0,-0.07505899667588621,-0.0,1.0,-0.09835316805805781,-0.09532086579207795,0.0
2019-01-15,-0.0,-0.07348518495019352,-0.0,1.0,-0.09918152401497365,-0.09628830657953176,0.0
2019-01-16,-0.0,-0.07212403965617789,-0.0,1.0,-0.09509622454930397,-0.1005730368417049,0.0
2019-01-17,-0.0,-0.0729693741677763,-0.0,1.0,-0.0948069241011984,-0.10038678587280452,0.0
2019-01-18,-0.0,-0.07285613945469638,-0.0,1.0,-0.09759274631249601,-0.10660877338611838,0.0
2019-01-22,-0.0,-0.040506389188804386,-0.0,1.0,-0.06588517257335406,-0.08008732484605437,0.0
2019-01-23,-0.0,-0.0347594216639014,-0.0,1.0,-0.06707750651813225,-0.08327802796871296,0.0
2019-01-24,-0.0,-0.03204019243074152,-0.0,1.0,-0.0717586558286134,-0.08113136004929261,0.0
2019-01-25,-0.0,-0.013658026269905848,-0.0,1.0,-0.067743810298733,-0.08098337789143321,0.0
2019-01-28,-0.0,-0.007680223424681445,-0.0,1.0,-0.07697678477919358,-0.07901320765695002,0.0
2019-01-29,-0.0,-0.00802129712512061,-0.0,1.0,-0.07570244475186291,-0.07878308785064111,0.0
2019-01-30,-0.0,-0.008867659193658983,-0.0,1.0,-0.07665934474623154,-0.07668258893808909,0.0
2019-01-31,-0.0,-0.011419839492347891,-0.0,1.0,-0.08112868607689436,-0.07393150429264651,0.0
2019-02-01,-0.0,-0.011095829739620972,-0.0,1.0,-0.0798503461619152,-0.07458215809226323,0.0
2019-02-04,-0.0,-0.01163563442189085,-0.0,1.0,-0.0786512923948654,-0.07559664688531088,0.0
2019-02-05,-0.0,-0.012708600770218228,-0.0,1.0,-0.07864394911891703,-0.07565643599019722,0.0
2019-02-06,-0.0,-0.015507672216780934,-0.0,1.0,-0.07648896973088942,-0.07398209038757522,0.0
2019-02-07,-0.0,-0.01405774633111471,-0.0,1.0,-0.07638508433482148,-0.07520777722085581,0.0
2019-02-08,-0.0,-0.0164634430120538,-0.0,1.0,-0.07883836738493043,-0.0681923954018709,0.0
2019-02-11,-0.0,-0.016393633495173893,-0.0,1.0,-0.08115314308335371,-0.06677378415825444,0.0
2019-02-12,-0.0,-0.018535800107318666,-0.0,1.0,-0.08141054055945687,-0.06657256841564986,0.0
2019-02-13,-0.0,-0.019386766576794237,-0.0,1.0,-0.081387070042135,-0.06640055090631092,0.0
2019-02-14,-0.0,-0.018909600888213637,-0.0,1.0,-0.08446210483258342,-0.06533045053468123,0.0
2019-02-15,-0.0,-0.027048528241845667,-0.0,1.0,-0.08077121063222426,-0.06209930272825121,0.0
2019-02-19,-0.0,-0.027167198899792546,-0.0,1.0,-0.07778373464488006,-0.06052306473042586,0.0
2019-02-20,-0.0,-0.02640410160801678,-0.0,1.0,-0.07848986250291308,-0.06034723840596598,0.0
2019-02-21,-0.0,-0.027891465817795967,-0.0,1.0,-0.07800748592017351,-0.060132227935775,0.0
2019-02-22,-0.0,-0.028206771956407715,-0.0,1.0,-0.0784078326242788,-0.05895448452707034,0.0
2019-02-25,-0.0,-0.028479682391405883,-0.0,1.0,-0.0799626342830453,-0.059224661373190095,0.0
2019-02-26,-0.0,-0.031080058224163026,-0.0,1.0,-0.07466666666666666,-0.05873653566229985,0.0
2019-02-27,-0.0,-0.029312393690146096,-0.0,1.0,-0.07894307617028218,-0.05679567537339516,0.0
2019-02-28,-0.0,-0.027540792540792544,-0.0,1.0,-0.07748251748251749,-0.060477855477855474,0.0
2019-03-01,-0.0,-0.02601031563995389,-0.0,1.0,-0.08115125336189732,-0.057143522453399154,0.0
2019-03-04,-0.0,-0.026972573225411984,-0.0,1.0,-0.08092936586502067,-0.05670529319280265,0.0
2019-03-05,-0.0,-0.027393607771762443,-0.0,1.0,-0.07861026419818921,-0.05326856864631757,0.0
2019-03-06,-0.0,-0.026798650794570725,-0.0,1.0,-0.07846023669050572,-0.05385230605171954,0.0
2019-03-07,-0.0,-0.02553595406769459,-0.0,1.0,-0.08038153447238043,-0.0516506922257721,0.0
2019-03-08,-0.0,-0.021853238010266153,-0.0,1.0,-0.08676407540873435,-0.05009095859935344,0.0
2019-03-11,-0.0,-0.021892130446901418,-0.0,1.0,-0.08719687819381212,-0.05228560810183034,0.0
2019-03-12,-0.0,-0.01731682338702169,-0.0,1.0,-0.08917931291313658,-0.057268876268503854,0.0
2019-03-13,-0.0,-0.01831147005275197,-0.0,1.0,-0.09093879837542598,-0.05784043695439055,0.0
2019-03-14,-0.0,-0.01740317949436235,-0.0,1.0,-0.09260685855685505,-0.05720521978663305,0.0
2019-03-15,-0.0,-0.016172349369453526,-0.0,1.0,-0.095014012143858,-0.05649229332087809,0.0
2019-03-18,-0.0,-0.019414284875872996,-0.0,1.0,-0.09657843770174307,-0.05778508128411292,0.0
2019-03-19,-0.0,-0.020926316285313898,-0.0,1.0,-0.09450404512641757,-0.062201914810933026,0.0
2019-03-20,-0.0,-0.02178112851926022,-0.0,1.0,-0.09425138414418659,-0.06195075980680881,0.0
2019-03-21,-0.0,-0.02181938268838383,-0.0,1.0,-0.1130715793694788,-0.0445351292061283,0.0
2019-03-22,-0.0,-0.021194376615063654,-0.0,1.0,-0.11808634219198216,-0.046075247149190396,0.0
2019-03-25,-0.0,-0.0023806437166326855,-0.0,1.0,-0.12828369730468706,-0.04786036699626404,0.0
2019-03-26,-0.0,-0.00552094293449348,-0.0,1.0,-0.12650880158889663,-0.05019683875772873,0.0
2019-03-27,-0.0,-0.0014177358758063372,-0.0,1.0,-0.1297346471019116,-0.050294180194229814,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.12853999574135852,-0.054415974637423994,0.0
2019-03-29,-0.0,-0.0009110700932367835,-0.0,1.0,-0.12881584552037484,-0.05348099768091249,0.0
2019-04-01,-0.0,-0.00594702175046202,-0.0,1.0,-0.13005259915651804,-0.048666066436051744,0.0
2019-04-02,-0.0,-0.006590410715344041,-0.0,1.0,-0.13116813844603803,-0.04756711906596337,0.0
2019-04-03,-0.0,-0.007311726017657167,-0.0,1.0,-0.12861290513716894,-0.04912010428393672,0.0
2019-04-04,-0.0,-0.006902267211270941,-0.0,1.0,-0.13347540401349672,-0.043544663470076364,0.0
2019-04-05,-0.0,-0.005783223910312625,-0.0,1.0,-0.1356450427816359,-0.04365860017539285,0.0
2019-04-08,-0.0,-0.004496722126239557,-0.0,1.0,-0.13350531323219653,-0.045345892599342054,0.0
2019-04-09,-0.0,-0.0007231000841641081,-0.0,1.0,-0.1429960051683875,-0.041690868786969974,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.14166883901699173,-0.04324952010806455,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.14156073404494782,-0.04314705777819901,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.13942842272114314,-0.043471574913056844,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.13667889691087703,-0.04688128772635815,0.0
2019-04-16,-0.0,-0.0016199406415910891,-0.0,1.0,-0.13588582374572844,-0.04493266013172364,0.0
2019-04-17,-0.0,-0.0,-0.004213167331384546,1.0,-0.14236008378995704,-0.03690071836869948,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.14237316243973513,-0.042182447079448945,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.1434930206058304,-0.043478776944259806,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.1447343430986183,-0.042293813209249326,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.1436840919065751,-0.042513315065893266,0.0
2019-04-25,-0.0,-0.0,-0.003168650534635605,1.0,-0.1444287528333907,-0.03916309649549625,0.0
2019-04-26,-0.0,-0.0,-0.008259370297076633,1.0,-0.1457180438208771,-0.031011150742395334,0.0
2019-04-29,-0.0,-0.0,-0.01089508002371073,1.0,-0.14656787196206283,-0.02806164789567279,0.0
2019-04-30,-0.0,-0.0013394656361869087,-0.010016358075910954,1.0,-0.1471634148076148,-0.026848581114719897,0.0
2019-05-01,-0.0,-0.0024308684722288104,-0.010292652848266377,1.0,-0.14476118199497226,-0.028292937437746052,0.0
2019-05-02,-0.0,-0.0019321037409321513,-0.009850173059598882,1.0,-0.13931297709923665,-0.034256317860698875,0.0
2019-05-03,-0.0,-0.005553910829534016,-0.008597311859790395,1.0,-0.13684646811534135,-0.033205044703653264,0.0
2019-05-06,-0.0,-0.004311059525783452,-0.00839709121917711,1.0,-0.13667479925148637,-0.03497406258142455,0.0
2019-05-07,-0.0,-0.0029733347548479574,-0.007510335595910776,1.0,-0.13852660009239845,-0.03558524941658671,0.0
2019-05-08,-0.0,-0.0,-0.010977925468787087,1.0,-0.13254213149774507,-0.043294564443389506,0.0
2019-05-09,-0.0,-0.0,-0.010567765350539061,1.0,-0.1314388054036744,-0.04403828591083226,0.0
2019-05-10,-0.0,-0.0,-0.008642283082256017,1.0,-0.13372983368353575,-0.044754680247397226,0.0
2019-05-13,-0.0,-0.0,-0.008486243976547108,1.0,-0.13316875163197,-0.04523227383863081,0.0
2019-05-14,-0.0,-0.0,-0.01951323352018733,1.0,-0.122744151943045,-0.0403510016793207,0.0
2019-05-15,-0.0,-0.0,-0.019591585331185445,1.0,-0.12530796929783,-0.039585899744148584,0.0
2019-05-16,-0.0,-0.0,-0.020968085862534652,1.0,-0.12369986021276091,-0.039981519653138106,0.0
2019-05-17,-0.0,-0.0,-0.023251402079702155,1.0,-0.1199563665682543,-0.042471454487247894,0.0
2019-05-20,-0.0,-0.0,-0.02474138850378586,1.0,-0.11845769198867205,-0.04173331911414454,0.0
2019-05-21,-0.0,-0.0,-0.025698112313777506,1.0,-0.11695601714786481,-0.041590677624878614,0.0
2019-05-22,-0.0,-0.0,-0.026660507864316847,1.0,-0.116555334470343,-0.04116922493841198,0.0
2019-05-23,-0.0,-0.0,-0.029079886806303797,1.0,-0.11601169826065334,-0.03894289401707378,0.0
2019-05-24,-0.0,-0.0,-0.03074869468660666,1.0,-0.1132610390530867,-0.03725754246698325,0.0
2019-05-28,-0.0,-0.0,-0.030390396067681257,1.0,-0.1135031666509122,-0.03770441440589848,0.0
2019-05-29,-0.0,-0.0,-0.030534351145038167,1.0,-0.11325318262798353,-0.03606781740741177,0.0
2019-05-30,-0.0,-0.0,-0.03162670123136747,1.0,-0.11095268956578094,-0.03577446532728451,0.0
2019-05-31,-0.0,-0.0,-0.03401480852669308,1.0,-0.11200716845878136,-0.033000848896434634,0.0
2019-06-03,-0.0,-0.0,-0.035810437461056444,1.0,-0.11092300638380419,-0.028932858368896884,0.0
2019-06-04,-0.0,-0.0,-0.034572779228109786,1.0,-0.10849267386344927,-0.03287941861285543,0.0
2019-06-05,-0.0,-0.0,-0.038495311018229075,1.0,-0.10789926591970779,-0.024387388336670066,0.0
2019-06-06,-0.0,-0.0,-0.038838020747956815,1.0,-0.10910240498325643,-0.022937498536402593,0.0
2019-06-07,-0.0,-0.0,-0.0391058178109651,1.0,-0.10931107646500288,-0.023831573024488028,0.0
2019-06-10,-0.0,-0.0,-0.03594020898739515,1.0,-0.11065554566327727,-0.02485825406494541,0.0
2019-06-11,-0.0,-0.0,-0.03862987408135561,1.0,-0.10899686373636662,-0.022632589055844216,0.0
2019-06-12,-0.0,-0.0,-0.040701080207137336,1.0,-0.11034046441877358,-0.020549710616959954,0.0
2019-06-13,-0.0,-0.0,-0.04298135479858724,1.0,-0.1097943043544583,-0.020604766318951456,0.0
2019-06-14,-0.0,-0.0,-0.0426403445968944,1.0,-0.10965833734345841,-0.02140819943427894,0.0
2019-06-17,-0.0,-0.0,-0.0424598051871846,1.0,-0.10911864804600399,-0.021992723858702032,0.0
2019-06-18,-0.0,-0.0,-0.04171212067893632,1.0,-0.10967613283128644,-0.02161851473883004,0.0
2019-06-19,-0.0,-0.0,-0.04024288745355012,1.0,-0.11103426448005439,-0.020971315366851487,0.0
2019-06-20,-0.0,-0.0,-0.04088208757601677,1.0,-0.11029609927000457,-0.020564076725683417,0.0
2019-06-21,-0.0,-0.0,-0.04026295128839101,1.0,-0.10732490420558011,-0.024209329849189703,0.0
2019-06-24,-0.0,-0.0,-0.04310000704440322,1.0,-0.1031065818207434,-0.027860614741587807,0.0
2019-06-25,-0.0,-0.0,-0.04368618327517125,1.0,-0.10546723536254363,-0.025838062674045613,0.0
2019-06-26,-0.0,-0.0,-0.04371777667914401,1.0,-0.10836452668502955,-0.025025307813640325,0.0
2019-06-27,-0.0,-0.0,-0.04438239313822518,1.0,-0.10720344973844197,-0.026603515717046045,0.0
2019-06-28,-0.0,-0.0,-0.04389801138707814,1.0,-0.10684521353718482,-0.02804333219383966,0.0
2019-07-01,-0.0,-0.0,-0.04554655870445344,1.0,-0.10781706054043876,-0.02353827323227568,0.0
2019-07-02,-0.0,-0.0,-0.04551122194513716,1.0,-0.1072201571542841,-0.023573142615160213,0.0
2019-07-03,-0.0,-0.0,-0.04495108644530148,1.0,-0.10725707835575204,-0.023598438528830777,0.0
2019-07-05,-0.0,-0.0,-0.04567864917338354,1.0,-0.10768959228099077,-0.02330999588162617,0.0
2019-07-08,-0.0,-0.0,-0.047323406060034864,1.0,-0.10872484802789689,-0.022030064558691862,0.0
2019-07-09,-0.0,-0.0,-0.0472736692138324,1.0,-0.10792290212054492,-0.02222981008112468,0.0
2019-07-10,-0.0,-0.0,-0.04591326055981441,1.0,-0.11003167649933467,-0.021620093969689478,0.0
2019-07-11,-0.0,-0.0,-0.047191064246370144,1.0,-0.11208614934597738,-0.020216316950332023,0.0
2019-07-12,-0.0,-0.0,-0.047528068685725074,1.0,-0.11379611284083405,-0.018032361543541844,0.0
2019-07-15,-0.0,-0.0,-0.04644295619101615,1.0,-0.11289465291803975,-0.021815905413226557,0.0
2019-07-16,-0.0,-0.0,-0.04597021980619239,1.0,-0.11292838572441505,-0.022866934530843774,0.0
2019-07-17,-0.0,-0.0,-0.04598857088770838,1.0,-0.11471705256681772,-0.022432294932620295,0.0
2019-07-18,-0.0,-0.0,-0.04626006360315415,1.0,-0.11445021102533486,-0.021504486505018502,0.0
2019-07-19,-0.0,-0.0,-0.046893484124355275,1.0,-0.11344816164292813,-0.022642312970236125,0.0
2019-07-22,-0.0,-0.0,-0.04592114288417418,1.0,-0.11246718228907969,-0.02423188817143263,0.0
2019-07-23,-0.0,-0.0,-0.0453003274580038,1.0,-0.11217505408376777,-0.02468347696563464,0.0
2019-07-24,-0.0,-0.0,-0.045279941376009075,1.0,-0.11209474393371706,-0.02456061555190469,0.0
2019-07-25,-0.0,-0.0,-0.046243798724309,1.0,-0.11100874084573588,-0.023942830144105833,0.0
2019-07-26,-0.0,-0.0,-0.045954187646266215,1.0,-0.11117414840555044,-0.024832754178190673,0.0
2019-07-29,-0.0,-0.0,-0.045871559633027525,1.0,-0.11321692808523232,-0.024693696359869784,0.0
2019-07-30,-0.0,-0.0,-0.046082237974803784,1.0,-0.1134423348650542,-0.027855946995333596,0.0
2019-07-31,-0.0,-0.0,-0.04606817615140757,1.0,-0.11344882039347921,-0.027807131068710446,0.0
2019-08-01,-0.0,-0.0,-0.04528413809467315,1.0,-0.11396369676118165,-0.027132518685490572,0.0
2019-08-02,-0.0,-0.0,-0.05303443209554729,1.0,-0.11012109291689376,-0.021706675513637766,0.0
2019-08-05,-0.0,-0.0,-0.05247505983270539,1.0,-0.11013957015236606,-0.02219141726499372,0.0
2019-08-06,-0.0,-0.0,-0.053745044364734755,1.0,-0.10124834812157825,-0.024919765905229374,0.0
2019-08-07,-0.0,-0.0,-0.05147864184008762,1.0,-0.09921209765749213,-0.02702893686181677,0.0
2019-08-08,-0.0,-0.0,-0.05286950379657425,1.0,-0.09835776090411442,-0.025993289775737238,0.0
2019-08-09,-0.0,-0.0,-0.05227459739038439,1.0,-0.09659104267074176,-0.026625132244034323,0.0
2019-08-12,-0.0,-0.0,-0.05302522490739107,1.0,-0.09554889163285706,-0.02740048215440701,0.0
2019-08-13,-0.0,-0.0,-0.05263405290433271,1.0,-0.09582006416207386,-0.026675440967366654,0.0
2019-08-14,-0.0,-0.0,-0.05371871778048552,1.0,-0.09090589558534072,-0.026994095041709628,0.0
2019-08-15,-0.0,-0.0,-0.05568415637860082,1.0,-0.08965815563037785,-0.02375607931163487,0.0
2019-08-16,-0.0,-0.0,-0.056065036846414784,1.0,-0.09009240846882677,-0.023570008188092177,0.0
2019-08-19,-0.0,-0.0,-0.057335916347679955,1.0,-0.08920735692278965,-0.020481280926150685,0.0
2019-08-20,-0.0,-0.0,-0.05605993418442364,1.0,-0.090391392629589,-0.020479846897098978,0.0
2019-08-21,-0.0,-0.0,-0.05415957669984382,1.0,-0.09204913638376727,-0.019265285191487378,0.0
2019-08-22,-0.0,-0.0,-0.05386550511285551,1.0,-0.093638629428618,-0.017155435466213224,0.0
2019-08-23,-0.0,-0.0,-0.05392031297301073,1.0,-0.094835013855576,-0.01557879048971893,0.0
2019-08-26,-0.0,-0.0,-0.05420595475869757,1.0,-0.09336244135816804,-0.01365599888522458,0.0
2019-08-27,-0.0,-0.0,-0.054988207684175054,1.0,-0.09382733261301453,-0.012988974475154812,0.0
2019-08-28,-0.0,-0.0,-0.053006697051437075,1.0,-0.09360757138870802,-0.016056645893405264,0.0
2019-08-29,-0.0,-0.0,-0.052717903381530117,1.0,-0.0936405830144125,-0.01686693731315505,0.0
2019-08-30,-0.0,-0.0,-0.05474909563120304,1.0,-0.08887162600871903,-0.015826453946758186,0.0
2019-09-03,-0.0,-0.0,-0.05191342352682039,1.0,-0.08866321195469459,-0.01872268400978449,0.0
2019-09-04,-0.0,-0.0,-0.05652183982583723,1.0,-0.08276205475010423,-0.018713233591180694,0.0
2019-09-05,-0.0,-0.0,-0.054868177613320995,1.0,-0.08449352451433857,-0.016986586493987047,0.0
2019-09-06,-0.0,-0.0,-0.056293455914624285,1.0,-0.08604559839227552,-0.012623871012450626,0.0
2019-09-09,-0.0,-0.0,-0.05599177848086649,1.0,-0.08536754347474654,-0.013348421514514677,0.0
2019-09-10,-0.0,-0.0,-0.07611233098347395,1.0,-0.07955622327516468,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.09057635285396591,1.0,-0.06768902891030393,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.09090909090909091,1.0,-0.06672609193938622,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.08474929877836761,1.0,-0.07428313127332575,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.09171832036165353,1.0,-0.07340261919187212,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.09254079254079255,1.0,-0.07296037296037297,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.09611616515045486,1.0,-0.07020060648472125,-0.0,0.0
