Date,IWF,IWM,MLAB,MTUM,SPY,VLUE,VXX
2018-11-21,-0.24291919283322777,-1.4072029680571896,1.0,-0.0,-1.1128857117002986,-0.7614695502669442,0.0
2018-11-23,-0.24538878842676312,-1.3873417721518986,1.0,-0.0,-1.1230560578661843,-0.7650542495479203,0.0
2018-11-26,-0.24415713575335657,-1.394738031734551,1.0,-0.0,-1.1200216988382081,-0.7617196329279871,0.0
2018-11-27,-0.22811122109241427,-1.4029964905965984,1.0,-0.0,-1.114190587600108,-0.7539818230900747,0.0
2018-11-28,-0.2294713160854893,-1.3995950506186727,1.0,-0.0,-1.1153655793025872,-0.7550056242969629,0.0
2018-11-29,-0.1966414107847047,-1.3770215782710797,1.0,-0.0,-1.103150338960521,-0.7540431565421596,0.0
2018-11-30,-0.20168294109706159,-1.4015659451919182,1.0,-0.0,-1.1344102956396525,-0.7621833235836746,0.0
2018-12-03,-0.19829098268495615,-1.4027883966719137,1.0,-0.0,-1.1345626264897684,-0.7618169552507309,0.0
2018-12-04,-0.18276574714709318,-1.4153113487285471,1.0,-0.0,-1.1324916883817056,-0.7622427891095337,0.0
2018-12-06,-0.16960006970462665,-1.3240393831140542,1.0,-0.0,-1.1453777119456303,-0.7175220005227848,0.0
2018-12-07,-0.1639909257481895,-1.3271529534944593,1.0,-0.0,-1.148634499607364,-0.7228863100951051,0.0
2018-12-10,-0.12568353067814855,-1.333649085037675,1.0,-0.0,-1.1499677072120558,-0.6964047362755651,0.0
2018-12-11,-0.1270558856453974,-1.3329458365624731,1.0,-0.0,-1.1496598639455782,-0.6958580900714717,0.0
2018-12-12,-0.1272766415500538,-1.3328310010764262,1.0,-0.0,-1.1494079655543596,-0.6961894510226049,0.0
2018-12-13,-0.12665634142144208,-1.3262347272414385,1.0,-0.0,-1.1559112028910685,-0.6933832386852521,0.0
2018-12-14,-0.13115247388556936,-1.3141469285990628,1.0,-0.0,-1.1604264282336758,-0.6929028930060611,0.0
2018-12-17,-0.11231775621018429,-1.312540082944974,1.0,-0.0,-1.1455385010047459,-0.7050750352729916,0.0
2018-12-18,-0.09129881154499152,-1.297962648556876,1.0,-0.0,-1.1446943972835313,-0.7105263157894737,0.0
2018-12-19,-0.08723720535145466,-1.299851348481631,1.0,-0.0,-1.1476746655340837,-0.712423019749416,0.0
2018-12-20,-0.0848702257860308,-1.279046212281072,1.0,-0.0,-1.1526482380248997,-0.703734965182528,0.0
2018-12-21,-0.0785094521524081,-1.2777801064677035,1.0,-0.0,-1.1525338475080689,-0.6828184599907783,0.0
2018-12-24,-0.060006648936170214,-1.2573969414893618,1.0,-0.0,-1.145279255319149,-0.6929022606382979,0.0
2018-12-26,-0.060324253147889056,-1.2741749650234546,1.0,-0.0,-1.1102789893835898,-0.6701094560118508,0.0
2018-12-27,-0.0,-1.2256198347107439,1.0,-0.0,-1.0210940574576939,-0.6887445887445888,0.0
2018-12-28,-0.0,-1.2259846870313365,1.0,-0.0,-1.0260872997079487,-0.6946088878364511,0.0
2018-12-31,-0.0,-1.2267919166403538,1.0,-0.0,-1.0257341332491319,-0.6944269024313231,0.0
2019-01-02,-0.0,-1.2252049826553135,1.0,-0.0,-1.0217202775149794,-0.6950883002207504,0.0
2019-01-03,-0.0050055178937411324,-1.2233170424089548,1.0,-0.0,-1.0333044300804037,-0.6797256818540123,0.0
2019-01-04,-0.0,-1.2259036144578315,1.0,-0.0,-1.007002034110468,-0.6788061336254108,0.0
2019-01-07,-0.0,-1.1835220318237454,1.0,-0.0,-0.9943390452876377,-0.6471465728274174,0.0
2019-01-08,-0.0,-1.1625739927439374,1.0,-0.0,-1.0114187511934314,-0.6449875883139201,0.0
2019-01-09,-0.0,-1.1456369949254075,1.0,-0.0,-1.0124766301652104,-0.6573696058605822,0.0
2019-01-10,-0.0,-1.1453532733099343,1.0,-0.0,-1.0124370517320311,-0.6572562185258659,0.0
2019-01-11,-0.0,-1.1219707667061023,1.0,-0.0,-1.0181658588711218,-0.6762202801205969,0.0
2019-01-14,-0.0,-1.1196265243902437,1.0,-0.0,-1.0197027439024389,-0.671608231707317,0.0
2019-01-15,-0.0,-1.0764269470230772,1.0,-0.0,-0.9713678559445251,-0.6803489542556761,0.0
2019-01-16,-0.0,-1.0777522595940139,1.0,-0.0,-0.9433249370277079,-0.6831382427026227,0.0
2019-01-17,-0.0,-1.0485895137389778,1.0,-0.0,-0.9331528301196443,-0.6771065822692182,0.0
2019-01-18,-0.0,-1.0201060135258637,1.0,-0.0,-0.9223907877901663,-0.7131785779564979,0.0
2019-01-22,-0.0,-1.1028797373918233,1.0,-0.0,-1.047150104446434,-0.580162638018502,0.0
2019-01-23,-0.0,-1.020504848619439,1.0,-0.0,-1.0495965652527945,-0.6311347990228737,0.0
2019-01-24,-0.0,-1.0211953612845674,1.0,-0.0,-0.9453345227475468,-0.6016770740410348,0.0
2019-01-25,-0.0,-0.990720861686256,1.0,-0.0,-1.0698664531858375,-0.5782904552236091,0.0
2019-01-28,-0.0,-0.9578985638974731,1.0,-0.0,-1.1093619341937828,-0.5684421014361024,0.0
2019-01-29,-0.0,-0.9429029788164947,1.0,-0.0,-1.1180588471214494,-0.585043934808765,0.0
2019-01-30,-0.0,-0.941399416909621,1.0,-0.0,-1.114795918367347,-0.5880830903790089,0.0
2019-01-31,-0.0,-0.9582451273815606,1.0,-0.0,-1.069056135484342,-0.6226001897948755,0.0
2019-02-01,-0.0,-0.9599254767297436,1.0,-0.0,-1.0705413896398042,-0.6226346167896545,0.0
2019-02-04,-0.0,-0.9652529381706693,1.0,-0.0,-1.0690926344988685,-0.6155193809767137,0.0
2019-02-05,-0.0,-0.9590831112895573,1.0,-0.0,-1.0643501113260578,-0.6266014527138007,0.0
2019-02-06,-0.0,-0.9446086480569238,1.0,-0.0,-1.0601350118591497,-0.6442255062944718,0.0
2019-02-07,-0.0,-0.9455328152931305,1.0,-0.0,-1.0553427456130748,-0.6472948816168691,0.0
2019-02-08,-0.0,-0.9500531349628054,1.0,-0.0,-1.0859320605372127,-0.6284949979845358,0.0
2019-02-11,-0.0,-0.9263416602472395,1.0,-0.0,-1.0892850592421406,-0.6525806096621547,0.0
2019-02-12,-0.0,-0.9124469850636179,1.0,-0.0,-1.1115249861700165,-0.6640236031716762,0.0
2019-02-13,-0.0,-0.9124361283681947,1.0,-0.0,-1.106311803845164,-0.6573172076609197,0.0
2019-02-14,-0.0,-0.9300069553757733,1.0,-0.0,-1.0927261412307352,-0.6379909946187355,0.0
2019-02-15,-0.0,-0.9340296866410117,1.0,-0.0,-1.0927615906175554,-0.6381894814000367,0.0
2019-02-19,-0.0,-0.917723137627416,1.0,-0.0,-1.1024441927587594,-0.6333345511672939,0.0
2019-02-20,-0.0,-0.9077680525164114,1.0,-0.0,-1.1081327498176514,-0.6311086797957696,0.0
2019-02-21,-0.0,-0.8776549316264185,1.0,-0.0,-1.1117980797206868,-0.6474396275821939,0.0
2019-02-22,-0.0,-0.8844909679060808,1.0,-0.0,-1.1106386072038674,-0.639515865227347,0.0
2019-02-25,-0.0,-0.8752509215664804,1.0,-0.0,-1.124822073798314,-0.6496952443519837,0.0
2019-02-26,-0.0,-0.8772262773722627,1.0,-0.0,-1.1241605839416058,-0.6482481751824817,0.0
2019-02-27,-0.0,-0.8773368317481142,1.0,-0.0,-1.1358915491417951,-0.6309536824459749,0.0
2019-02-28,-0.0,-0.87545587162655,1.0,-0.0,-1.1340991976659374,-0.637381473377097,0.0
2019-03-01,-0.0,-0.8807657247037375,1.0,-0.0,-1.1253965360072928,-0.6401458523245214,0.0
2019-03-04,-0.0,-0.8939221655723876,1.0,-0.0,-1.1435278582694495,-0.6305248872097715,0.0
2019-03-05,-0.0,-0.8921935788823037,1.0,-0.0,-1.1283859942551722,-0.6154237719521507,0.0
2019-03-06,-0.0,-0.8956999417927823,1.0,-0.0,-1.1243815483119908,-0.6179059953434226,0.0
2019-03-07,-0.0,-0.8850399419026871,1.0,-0.0,-1.136165577342048,-0.6098765432098766,0.0
2019-03-08,-0.0,-0.881045799567306,1.0,-0.0,-1.177477906934106,-0.6083751970958161,0.0
2019-03-11,-0.0,-0.8812391792831621,1.0,-0.0,-1.1801304011492983,-0.6223155413121155,0.0
2019-03-12,-0.0,-0.8502194450643458,1.0,-0.0,-1.2062039723276055,-0.6629844528751023,0.0
2019-03-13,-0.0,-0.8674409891345073,1.0,-0.0,-1.2109404271262643,-0.6683402023229674,0.0
2019-03-14,-0.0,-0.8538986175115207,1.0,-0.0,-1.1984147465437789,-0.6343225806451612,0.0
2019-03-15,-0.0,-0.849052421589272,1.0,-0.0,-1.2117182016328643,-0.6335291292622558,0.0
2019-03-18,-0.0,-0.8570576837084514,1.0,-0.0,-1.2206364584885974,-0.6486436130570875,0.0
2019-03-19,-0.0,-0.8539836299466846,1.0,-0.0,-1.2336862656754524,-0.6669294886235638,0.0
2019-03-20,-0.0,-0.8580717910167261,1.0,-0.0,-1.233715467017478,-0.6669047171584289,0.0
2019-03-21,-0.0,-0.8528928090895499,1.0,-0.0,-1.2298923605920165,-0.654694274181492,0.0
2019-03-22,-0.0,-0.8484117713553637,1.0,-0.0,-1.2633105994950826,-0.6563171182033988,0.0
2019-03-25,-0.0,-0.7719115347382531,1.0,-0.0,-1.2954799314915484,-0.6558939608310373,0.0
2019-03-26,-0.0,-0.7732693317332933,1.0,-0.0,-1.2993324833120827,-0.6774919372984324,0.0
2019-03-27,-0.0,-0.7560194430837636,1.0,-0.0,-1.3164776366856326,-0.6955424092844493,0.0
2019-03-28,-0.0,-0.7627392120075047,1.0,-0.0,-1.3081425891181988,-0.6814258911819887,0.0
2019-03-29,-0.0,-0.7508065121164379,1.0,-0.0,-1.3068872383524646,-0.6935253957536199,0.0
2019-04-01,-0.0,-0.7707124010554091,1.0,-0.0,-1.3174519411986432,-0.681153411232567,0.0
2019-04-02,-0.0,-0.7944901717593115,1.0,-0.0,-1.3481414665313642,-0.6157778028338409,0.0
2019-04-03,-0.0,-0.7943552933218084,1.0,-0.0,-1.3494306437671464,-0.6143410124394002,0.0
2019-04-04,-0.0,-0.7944090720717326,1.0,-0.0,-1.3383566288663677,-0.634705948837735,0.0
2019-04-05,-0.0,-0.7857223796033995,1.0,-0.0,-1.3518413597733712,-0.6395845136921625,0.0
2019-04-08,-0.0,-0.7787900463050108,1.0,-0.0,-1.3566615216654747,-0.6291834506644581,0.0
2019-04-09,-0.0,-0.7664095583787054,1.0,-0.0,-1.3877041742286753,-0.6268905021173624,0.0
2019-04-10,-0.0,-0.7476170741815168,1.0,-0.0,-1.3819086011377766,-0.6379459744565422,0.0
2019-04-11,-0.0,-0.730454768094646,1.0,-0.0,-1.4140009796164426,-0.6233374778644363,0.0
2019-04-12,-0.0,-0.731713747645951,1.0,-0.0,-1.4116760828625234,-0.6230885122410545,0.0
2019-04-15,-0.0,-0.7363313698837033,1.0,-0.0,-1.4045838997130342,-0.6349494034133817,0.0
2019-04-16,-0.0,-0.7470300751879698,1.0,-0.0,-1.3920676691729323,-0.6203007518796992,0.0
2019-04-17,-0.0,-0.7398930964390574,1.0,-0.0,-1.4136113829707144,-0.6107430550327486,0.0
2019-04-18,-0.0,-0.750395897745268,1.0,-0.0,-1.411017268682603,-0.6090415504109795,0.0
2019-04-22,-0.0,-0.7527694808877462,1.0,-0.0,-1.4132103293130176,-0.6148814699988657,0.0
2019-04-23,-0.0,-0.7563578564940964,1.0,-0.0,-1.4099682107175298,-0.6181123221313958,0.0
2019-04-24,-0.0,-0.7635204372082431,1.0,-0.0,-1.4151201184105657,-0.6165698888003339,0.0
2019-04-25,-0.0,-0.7752599306851505,1.0,-0.0,-1.4284571733252085,-0.604829188406901,0.0
2019-04-26,-0.0,-0.7655296092796093,1.0,-0.0,-1.435744810744811,-0.6143925518925519,0.0
2019-04-29,-0.0,-0.7668346312414108,1.0,-0.0,-1.4378531073446326,-0.6126889601465872,0.0
2019-04-30,-0.0,-0.7565628815628817,1.0,-0.0,-1.4412774725274726,-0.6177884615384616,0.0
2019-05-01,-0.0,-0.7422251088866815,1.0,-0.0,-1.4544968289141897,-0.6238633758691832,0.0
2019-05-02,-0.0,-0.7501333333333333,1.0,-0.0,-1.4218666666666666,-0.6375238095238095,0.0
2019-05-03,-0.0,-0.7741603446303992,1.0,-0.0,-1.4068468605848043,-0.6312759711791391,0.0
2019-05-06,-0.0,-0.7991354021923731,1.0,-0.0,-1.4174772271113172,-0.6431990118882199,0.0
2019-05-07,-0.0,-0.8132781672604682,1.0,-0.0,-1.3975405125847604,-0.6201586024594874,0.0
2019-05-08,-0.0,-0.7803671787186212,1.0,-0.0,-1.3304233795429,-0.6359310603222179,0.0
2019-05-09,-0.0,-0.7826233688315585,1.0,-0.0,-1.3315584220788963,-0.6356307184640768,0.0
2019-05-10,-0.0,-0.7903620715239649,1.0,-0.0,-1.3011945392491466,-0.6182297076717613,0.0
2019-05-13,-0.0,-0.7898738872403561,1.0,-0.0,-1.297959940652819,-0.6213278931750741,0.0
2019-05-14,-0.0,-0.7358691266551737,1.0,-0.0,-1.314418809375344,-0.6176869750210908,0.0
2019-05-15,-0.0,-0.7344846796657382,1.0,-0.004902506963788301,-1.3723676880222841,-0.6022655524605386,0.0
2019-05-16,-0.0,-0.7364862354645763,1.0,-0.009473566890812498,-1.3664227068395438,-0.6027417617119292,0.0
2019-05-17,-0.0,-0.7365895394687895,1.0,-0.0112342831634551,-1.3723681273714754,-0.5998065620117551,0.0
2019-05-20,-0.0,-0.7381580413864843,1.0,-0.007021584872013968,-1.3732956867407213,-0.5966489579076419,0.0
2019-05-21,-0.0,-0.6713032581453634,1.0,-0.0,-1.1330827067669174,-0.3284461152882206,0.0
2019-05-22,-0.0,-0.6722279825305558,1.0,-0.0,-1.135670971187985,-0.3340874100606403,0.0
2019-05-23,-0.0,-0.671019998116347,1.0,-0.0,-1.1447273412237466,-0.32367437917935515,0.0
2019-05-24,-0.0,-0.6569820172009383,1.0,-0.008006254886630182,-1.1437372947615325,-0.31874902267396404,0.0
2019-05-28,-0.0,-0.6542384476646558,1.0,-0.0029852602773804346,-1.1333727221842156,-0.3190496921450339,0.0
2019-05-29,-0.0,-0.645299534968542,1.0,-0.0049542567095225065,-1.1011215464575543,-0.288045956049968,0.0
2019-05-30,-0.0,-0.645760496154197,1.0,-0.0022193171799471012,-1.1042471042471043,-0.2879336028942328,0.0
2019-05-31,-0.0,-0.6578396578396578,1.0,-0.000637000637000637,-1.0971274304607637,-0.2777626110959444,0.0
2019-06-03,-0.0,-0.6633087015533102,1.0,-0.020358920223194087,-1.092987483034233,-0.2394510631880561,0.0
2019-06-04,-0.0,-0.660510897586126,1.0,-0.38373564565268337,-1.8859620342160768,-0.7568783688774314,0.0
2019-06-05,-0.0,-0.6416246472683536,1.0,-0.3994078734329463,-1.8601563584216128,-0.7247999259841792,0.0
2019-06-06,-0.0,-0.6389391199517782,1.0,-0.41206472852042475,-1.8670654240274491,-0.7186442249733388,0.0
2019-06-07,-0.0,-0.6644370122630993,1.0,-0.409884801189149,-1.850613154960981,-0.7201783723522854,0.0
2019-06-10,-0.0,-0.6659712563745943,1.0,-0.39624478442280947,-1.847612424663885,-0.7262401483541957,0.0
2019-06-11,-0.0,-0.669506914373516,1.0,-0.4345578991479257,-1.8243702565535225,-0.7277087116450157,0.0
2019-06-12,-0.0,-0.6582389646406287,1.0,-0.430783452738618,-1.8124335567367693,-0.7206840767275249,0.0
2019-06-13,-0.0,-0.6816786079836235,1.0,-0.45519679910672745,-1.8069228621941007,-0.7086628826649298,0.0
2019-06-14,-0.0,-0.681261923595924,1.0,-0.4566097436136057,-1.8075473454004003,-0.7076915918291379,0.0
2019-06-17,-0.0,-0.6977580569827183,1.0,-0.45198505371321807,-1.7912190565156467,-0.7297991592713685,0.0
2019-06-18,-0.0,-0.7368271282902537,1.0,-0.44761678918662556,-1.8217216030353331,-0.7365425658050746,0.0
2019-06-19,-0.0,-0.7224361717301384,1.0,-0.4759663386107546,-1.834307992202729,-0.7217230067037512,0.0
2019-06-20,-0.0,-0.7355359907120743,1.0,-0.49883900928792574,-1.8570046439628485,-0.7460332817337462,0.0
2019-06-21,-0.0,-0.7419604429614586,1.0,-0.49968567145413223,-1.8465109531408677,-0.7476183567870787,0.0
2019-06-24,-0.0,-0.7160187079801227,1.0,-0.5012179674559096,-1.8631978953522361,-0.7913865341518075,0.0
2019-06-25,-0.0,-0.7116265471201637,1.0,-0.5005847383295975,-1.865948737939772,-0.7946593899230094,0.0
2019-06-26,-0.0,-0.726401437627914,1.0,-0.48135576299106475,-1.8786003094893426,-0.9054060799680528,0.0
2019-06-27,-0.0,-0.7240241891148983,1.0,-0.481383377480134,-1.8783047628567147,-0.9140386825928333,0.0
2019-06-28,-0.0,-0.6794390182819935,1.0,-0.49526671675432005,-1.9118958176809417,-0.9221136989732032,0.0
2019-07-01,-0.0,-0.6715019191466028,1.0,-0.49773191765116387,-1.8995563531229749,-0.9159563331837893,0.0
2019-07-02,-0.0,-0.6799003735990037,1.0,-0.48976338729763386,-1.8962391033623909,-0.9154171855541717,0.0
2019-07-03,-0.0,-0.6860830136030694,1.0,-0.48422940854053514,-1.893567193183517,-0.9189296925606657,0.0
2019-07-05,-0.0,-0.695891908002583,1.0,-0.4747404500521584,-1.880880234464259,-0.9159505240673589,0.0
2019-07-08,-0.0,-0.6936999651931778,1.0,-0.4764059469941823,-1.884043558251703,-0.918253692009348,0.0
2019-07-09,-0.0,-0.6882072662298988,1.0,-0.4748858447488585,-1.8821719277347628,-0.9180563827675203,0.0
2019-07-10,-0.0,-0.6712967556305188,1.0,-0.4713761285841849,-1.8954757416410357,-0.9226609782716538,0.0
2019-07-11,-0.0,-0.6622720063441713,1.0,-0.48691514670896113,-1.8955689928628074,-0.9116276764472642,0.0
2019-07-12,-0.0,-0.6774033450791602,1.0,-0.48498684798253017,-1.893840885403742,-0.9067943818551789,0.0
2019-07-15,-0.0,-0.6882426050211286,1.0,-0.49336316181953765,-1.8843649018145663,-0.9054934128759632,0.0
2019-07-16,-0.0,-0.7022710257050162,1.0,-0.5042176191664587,-1.887347142500624,-0.8974294983778387,0.0
2019-07-17,-0.0,-0.6956392024265327,1.0,-0.503704440356024,-1.8780269504251406,-0.895032569240714,0.0
2019-07-18,-0.0,-0.6896551724137931,1.0,-0.5088273916638296,-1.8138709206750645,-0.8512231895335831,0.0
2019-07-19,-0.0,-0.693633434234938,1.0,-0.5017576408553852,-1.8374670442339616,-0.8494775900790938,0.0
2019-07-22,-0.0,-0.6782052533932234,1.0,-0.4906259154379455,-1.8404940923737918,-0.8730104481984181,0.0
2019-07-23,-0.0,-0.6686071896376073,1.0,-0.48779896182021054,-1.8283122301460242,-0.8666375588221025,0.0
2019-07-24,-0.0,-0.6671346954585068,1.0,-0.4942868209547787,-1.8226493657402925,-0.8575578580420258,0.0
2019-07-25,-0.0,-0.6404597479113343,1.0,-0.505626116772106,-1.8448833727724925,-0.8383638383155455,0.0
2019-07-26,-0.0,-0.6377649325626203,1.0,-0.5064547206165703,-1.8415703275529864,-0.8311175337186898,0.0
2019-07-29,-0.0,-0.6297671279109012,1.0,-0.5077865098114844,-1.8416662648859745,-0.8421001880333638,0.0
2019-07-30,-0.0,-0.625096599690881,1.0,-0.5142484544049459,-1.837422720247295,-0.853216769706337,0.0
2019-07-31,-0.0,-0.7256306911479324,1.0,-0.518783898094243,-1.864308105687416,-0.8671443499029706,0.0
2019-08-01,-0.0,-0.7456896551724138,1.0,-0.520709472849782,-1.8419540229885059,-0.8460166468489894,0.0
2019-08-02,-0.0,-0.7224654263257387,1.0,-0.556710775047259,-1.8472788777236095,-0.8481743110138296,0.0
2019-08-05,-0.0,-0.7206079570853821,1.0,-0.5489991556151592,-1.8470670044206028,-0.8503948740873193,0.0
2019-08-06,-0.0,-0.7125474161288733,1.0,-0.529090102960737,-1.8224543080939948,-0.8622592245923444,0.0
2019-08-07,-0.0,-0.7181652998084762,1.0,-0.5031184010214604,-1.8191818494327947,-0.8704513087462554,0.0
2019-08-08,-0.0,-0.7518232518232517,1.0,-0.5305126555126555,-2.017160017160017,-1.063009438009438,0.0
2019-08-09,-0.0,-0.7240149094781684,1.0,-0.5145367412140575,-2.0020234291799786,-1.0842917997870074,0.0
2019-08-12,-0.0,-0.7148751586965721,1.0,-0.5371878967414303,-1.9894731273804482,-1.0483495556495979,0.0
2019-08-13,-0.0,-0.691326127076193,1.0,-0.5303981017664118,-1.9993672554706037,-1.05183232269971,0.0
2019-08-14,-0.0,-0.7057556979308897,1.0,-0.5223715996218885,-1.986608549522109,-1.0368658754332527,0.0
2019-08-15,-0.0,-0.7272960229602297,1.0,-0.5337740877408774,-1.9457769577695778,-0.9182041820418205,0.0
2019-08-16,-0.0,-0.7259957963807864,1.0,-0.5377044138001743,-1.9457630594145692,-0.9168503614087251,0.0
2019-08-19,-0.0,-0.7000610873549176,1.0,-0.5445937690897984,-1.9499083689676235,-0.8960496843819996,0.0
2019-08-20,-0.0,-0.7033279220779222,1.0,-0.5490056818181819,-1.9453632305194806,-0.8753551136363638,0.0
2019-08-21,-0.0,-0.7060639805628669,1.0,-0.5453026928528042,-1.9434095970844298,-0.8669771208746708,0.0
2019-08-22,-0.0,-0.7099337078083092,1.0,-0.5382824755832195,-1.949192854612621,-0.8630636101411872,0.0
2019-08-23,-0.0,-0.7034232050893668,1.0,-0.5399878824598606,-1.942896092093305,-0.8626173886701,0.0
2019-08-26,-0.0,-0.678733478003551,1.0,-0.5315150917340699,-1.9145294929966463,-0.8072104951666996,0.0
2019-08-27,-0.0,-0.6753527705393579,1.0,-0.5332120556566203,-1.906730911057574,-0.8013668321943065,0.0
2019-08-28,-0.0,-0.6575934751633665,1.0,-0.5474377241684273,-1.9147545816341571,-0.7934948164889698,0.0
2019-08-29,-0.0,-0.641315014720314,1.0,-0.5551521099116781,-1.918891069676153,-0.7914622178606476,0.0
2019-08-30,-0.0,-0.6276559370878718,1.0,-0.5600058613784008,-1.9205294778488742,-0.776241879548674,0.0
2019-09-03,-0.0,-0.6176942136714765,1.0,-0.5459359665743574,-1.9100714181606178,-0.7846766749259096,0.0
2019-09-04,-0.0,-0.6132451619177283,1.0,-0.5523193620538753,-1.9132062627637847,-0.7835748322473985,0.0
2019-09-05,-0.0,-0.6379713534054371,1.0,-0.5494494787099289,-1.9340836012861737,-0.7503166715385365,0.0
2019-09-06,-0.0,-0.6366637537625013,1.0,-0.5494222740071852,-1.9329546557918245,-0.7358481405961744,0.0
2019-09-09,-0.0,-0.6476963452566097,1.0,-0.5511761275272161,-1.9342923794712288,-0.7268662519440124,0.0
