Date,CAH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.2943397964353152,-1.1851885966932254,-0.0,-0.9846175102473174,-1.1413899507207663,0.0
2018-10-19,1.0,-0.2658251006220271,-1.1691822173435786,-0.0,-0.9915386022685694,-1.1471825832418587,0.0
2018-10-22,1.0,-0.26621566028248844,-1.1615852264935778,-0.0,-0.9940119760479041,-1.1491977876308452,0.0
2018-10-23,1.0,-0.2639626442043582,-1.1635689434169567,-0.0,-0.9981230543856436,-1.152215711408167,0.0
2018-10-24,1.0,-0.2600941972655357,-1.1583977319493346,-0.0,-0.9988568293017513,-1.1552883076500984,0.0
2018-10-25,1.0,-0.20787159190853122,-1.0894898856640283,-0.0,-0.9908531222515391,-1.1093667546174142,0.0
2018-10-26,1.0,-0.18699539890615505,-1.0690164076742772,-0.0,-0.9905807795815609,-1.0941053910929768,0.0
2018-10-29,1.0,-0.16056094929881337,-1.0759870550161812,-0.0,-0.9790291262135922,-1.0994174757281554,0.0
2018-10-30,1.0,-0.1456624946050928,-1.0771687526974536,-0.0,-0.9804920155373328,-1.1126025032369444,0.0
2018-10-31,1.0,-0.1473395830657934,-1.0550918196994992,-0.0,-0.9740165232652711,-1.1041907452591926,0.0
2018-11-01,1.0,-0.115863074811256,-1.0867364447494854,-0.0,-0.9775652024708306,-1.109471516815374,0.0
2018-11-02,1.0,-0.11751890298603102,-1.0729206715365884,-0.0,-0.9769319492502884,-1.104489726173694,0.0
2018-11-05,1.0,-0.11914839040656662,-1.070112436407165,-0.0,-0.9776409730238125,-1.108289513060579,0.0
