Date,IWF,IWM,MTUM,PLD,SPY,VLUE,VXX
2018-11-29,-0.011800212750166985,-0.3698884298542909,-0.0,1.0,-0.6221210696880489,-0.47000470029438685,0.0
2018-11-30,-0.011526094484293842,-0.36982438783081867,-0.0,1.0,-0.6225327726935445,-0.46952757853079397,0.0
2018-12-03,-0.010456062291434929,-0.3700160672351996,-0.0,1.0,-0.6222716598689902,-0.4691385490050673,0.0
2018-12-04,-0.009964887987735522,-0.36991246723703086,-0.0,1.0,-0.6233371247712773,-0.46948716680678504,0.0
2018-12-06,-0.0037811765276195555,-0.33933635504278065,-0.0,1.0,-0.6248878978112805,-0.45582567806675234,0.0
2018-12-07,-0.015635671772855887,-0.34274075519562885,-0.0,1.0,-0.630183432530003,-0.45072690018538397,0.0
2018-12-10,-0.007060878848906898,-0.3415669812923107,-0.0,1.0,-0.6316938829980832,-0.4460971052823139,0.0
2018-12-11,-0.0,-0.3459780177025581,-0.0,1.0,-0.6300213986966248,-0.4556463379048731,0.0
2018-12-12,-0.0002676659528907923,-0.34653007591979756,-0.0,1.0,-0.6318133151644929,-0.4546914541561223,0.0
2018-12-13,-0.0,-0.34502048727825896,-0.0,1.0,-0.6514709129720048,-0.457050322643963,0.0
2018-12-14,-0.0023800176661105117,-0.3338649523996467,-0.0,1.0,-0.6595102561586024,-0.45787123368338406,0.0
2018-12-17,-0.0,-0.3306851793003985,-0.0,1.0,-0.6490992202204894,-0.4646654770343934,0.0
2018-12-18,-0.0,-0.34107072303437375,-0.0,1.0,-0.6595713156854999,-0.4687129593046227,0.0
2018-12-19,-0.003146601917692822,-0.3427566214910433,-0.0,1.0,-0.6607368499293872,-0.471024008324868,0.0
2018-12-20,-0.003836633663366336,-0.34136138613861383,-0.0,1.0,-0.659950495049505,-0.4700990099009901,0.0
2018-12-21,-0.0009123862599561068,-0.3400981431706655,-0.0,1.0,-0.6617019702611397,-0.46319631100041925,0.0
2018-12-24,-0.0,-0.33601574996923833,-0.0,1.0,-0.6609573028177679,-0.4639842500307617,0.0
2018-12-26,-0.0,-0.3363819370231379,-0.0,1.0,-0.6760444367124785,-0.4728732261351492,0.0
2018-12-27,-0.0,-0.31602665051483947,-0.0,1.0,-0.6358570563294973,-0.47089036947304663,0.0
2018-12-28,-0.0,-0.3177658338175479,-0.0,1.0,-0.6345632384272709,-0.46874394731745106,0.0
2018-12-31,-0.0,-0.3208877474377923,-0.0,1.0,-0.6339253264846267,-0.46805417585346354,0.0
2019-01-02,-0.0,-0.32012394393473576,-0.0,1.0,-0.6323319373502142,-0.4683240940230942,0.0
2019-01-03,-0.0,-0.32533703893317734,-0.0,1.0,-0.6630342036617177,-0.4495233915990151,0.0
2019-01-04,-0.0,-0.3259604190919674,-0.0,1.0,-0.6489862242918122,-0.4503298409002716,0.0
2019-01-07,-0.0,-0.31078072254542843,-0.0,1.0,-0.6440182910771146,-0.43934496875673346,0.0
2019-01-08,-0.0,-0.31099458890006226,-0.0,1.0,-0.6438730067519035,-0.4394244122013121,0.0
2019-01-09,-0.0,-0.32510367441411897,-0.0,1.0,-0.6486401774520204,-0.43728903462243224,0.0
2019-01-10,-0.0,-0.32456732391650195,-0.0,1.0,-0.6489177071783252,-0.4369666875572482,0.0
2019-01-11,-0.0,-0.32040243784463573,-0.0,1.0,-0.652945728934894,-0.4451484956950759,0.0
2019-01-14,-0.0,-0.32172106394801053,-0.0,1.0,-0.6507863648442973,-0.44333582972966445,0.0
2019-01-15,-0.0,-0.3187610319897478,-0.0,1.0,-0.650047150421936,-0.4491621732717557,0.0
2019-01-16,-0.0,-0.3211130001676205,-0.0,1.0,-0.62800220301238,-0.4454874164890688,0.0
2019-01-17,-0.0,-0.3247614503816794,-0.0,1.0,-0.6226383587786259,-0.43812022900763353,0.0
2019-01-18,-0.0,-0.3209426219673154,-0.0,1.0,-0.6205034676393655,-0.4583043363490197,0.0
2019-01-22,-0.0,-0.2453220968433081,-0.0,1.0,-0.7278960148550206,-0.40739418178355474,0.0
2019-01-23,-0.0,-0.20780643471220023,-0.0,1.0,-0.7369674454049677,-0.4366649996427806,0.0
2019-01-24,-0.0,-0.2101894155720541,-0.0,1.0,-0.7314391776127926,-0.43796402055968014,0.0
2019-01-25,-0.0,-0.14607361227670546,-0.0,1.0,-0.8415777484714064,-0.41016664668504976,0.0
2019-01-28,-0.0,-0.1546465562502983,-0.0,1.0,-0.82234738198654,-0.4095269915517159,0.0
2019-01-29,-0.0,-0.1422997750011968,-0.0,1.0,-0.8212695677150654,-0.4300349466226243,0.0
2019-01-30,-0.0,-0.14067058879801023,-0.0,1.0,-0.8205385755966901,-0.4303343377816042,0.0
2019-01-31,-0.0,-0.15310856049736968,-0.0,1.0,-0.7983500717360115,-0.4397417503586801,0.0
2019-02-01,-0.0,-0.15286349935409788,-0.0,1.0,-0.800224869623463,-0.4391416678627817,0.0
2019-02-04,-0.0,-0.14939038967248386,-0.0,1.0,-0.7999043748505857,-0.4413339708343294,0.0
2019-02-05,-0.0,-0.14463471137541498,-0.0,1.0,-0.7968283537531943,-0.44680088844307514,0.0
2019-02-06,-0.0,-0.15567395285778843,-0.0,1.0,-0.7880978997692838,-0.4347215945579525,0.0
2019-02-07,-0.0,-0.15717583228232157,-0.0,1.0,-0.7938271898722128,-0.4286224210551365,0.0
2019-02-08,-0.0,-0.16860700426160033,-0.0,1.0,-0.8094421827012356,-0.4027093302859319,0.0
2019-02-11,-0.0,-0.16013835877862595,-0.0,1.0,-0.8161736641221373,-0.4091841603053435,0.0
2019-02-12,-0.0,-0.16213249331806032,-0.0,1.0,-0.8134068346697212,-0.41089156166475754,0.0
2019-02-13,-0.0,-0.17818025628176676,-0.0,1.0,-0.8071682535137328,-0.4008876798625528,0.0
2019-02-14,-0.0,-0.15768706506923022,-0.0,1.0,-0.8229667360164526,-0.41071812899060195,0.0
2019-02-15,-0.0,-0.18139445944976934,-0.0,1.0,-0.8098094987690322,-0.3990008843846356,0.0
2019-02-19,-0.0,-0.17426267061181636,-0.0,1.0,-0.8149756609716522,-0.39691705640927744,0.0
2019-02-20,-0.0,-0.1720058201941655,-0.0,1.0,-0.8168070033156024,-0.396512654151659,0.0
2019-02-21,-0.0,-0.16128338154780408,-0.0,1.0,-0.8247304372773567,-0.4047863820020561,0.0
2019-02-22,-0.0,-0.16453788748564868,-0.0,1.0,-0.8287169919632607,-0.3986318407960199,0.0
2019-02-25,-0.0,-0.1638492481563069,-0.0,1.0,-0.8309788334450724,-0.399578584426779,0.0
2019-02-26,-0.0,-0.16669860126461006,-0.0,1.0,-0.8309781567350066,-0.39741808775627513,0.0
2019-02-27,-0.0,-0.16808836919538028,-0.0,1.0,-0.832558585326113,-0.3954809028609767,0.0
2019-02-28,-0.0,-0.16204926297594469,-0.0,1.0,-0.8269553944399096,-0.41170115715177413,0.0
2019-03-01,-0.0,-0.1642704558001104,-0.0,1.0,-0.8262967141108418,-0.4096200465640977,0.0
2019-03-04,-0.0,-0.15738585926441304,-0.0,1.0,-0.8261078189102949,-0.4156810057340275,0.0
2019-03-05,-0.0,-0.14900216398172636,-0.0,1.0,-0.8403943255590286,-0.41502765087761484,0.0
2019-03-06,-0.0,-0.14839299021611096,-0.0,1.0,-0.8421356282602948,-0.41337532152215195,0.0
2019-03-07,-0.0,-0.1464594458679566,-0.0,1.0,-0.8478411839363968,-0.40041667664455566,0.0
2019-03-08,-0.0,-0.1343585787976667,-0.0,1.0,-0.8792604734127175,-0.3968326664416912,0.0
2019-03-11,-0.0,-0.13717145827792152,-0.0,1.0,-0.8753294484609618,-0.4054936286481127,0.0
2019-03-12,-0.0,-0.1188560561732007,-0.0,1.0,-0.88765359859567,-0.4315632923737078,0.0
2019-03-13,-0.0,-0.13211789432523582,-0.0,1.0,-0.888362090033726,-0.4234322303142871,0.0
2019-03-14,-0.0,-0.12929075761647651,-0.0,1.0,-0.892599741027583,-0.4212455107375827,0.0
2019-03-15,-0.0,-0.12480713183610491,-0.0,1.0,-0.8946878597144327,-0.42962454997428423,0.0
2019-03-18,-0.0,-0.13244870377196216,-0.0,1.0,-0.894434205676373,-0.4304214276938199,0.0
2019-03-19,-0.0,-0.13005701873472714,-0.0,1.0,-0.8996865203761755,-0.43859995556981707,0.0
2019-03-20,-0.0,-0.13627591667079025,-0.0,1.0,-0.8980404770151913,-0.4398535306051759,0.0
2019-03-21,-0.0,-0.1379787839074207,-0.0,1.0,-0.9246556712247471,-0.41007888034420514,0.0
2019-03-22,-0.0,-0.13637722313555523,-0.0,1.0,-0.9406167488666368,-0.4138893040402531,0.0
2019-03-25,-0.0,-0.10100935134332788,-0.0,1.0,-0.9582900400771855,-0.41460095987333623,0.0
2019-03-26,-0.0,-0.10570398906424755,-0.0,1.0,-0.9546663352802287,-0.4250279607307071,0.0
2019-03-27,-0.0,-0.10074682598954443,-0.0,1.0,-0.9594722429673885,-0.4292257903908389,0.0
2019-03-28,-0.0,-0.09660209907012689,-0.0,1.0,-0.957569865131005,-0.43881036073093516,0.0
2019-03-29,-0.0,-0.1002640494220805,-0.0,1.0,-0.9540902750099641,-0.43670286966919086,0.0
2019-04-01,-0.0,-0.10782114550620607,-0.0,1.0,-0.954638353023279,-0.4299386870046358,0.0
2019-04-02,-0.0,-0.10616915666185783,-0.0,1.0,-0.9289678949556202,-0.4100056238843925,0.0
2019-04-03,-0.0,-0.10498996131433329,-0.0,1.0,-0.9425346457078498,-0.4009108270897605,0.0
2019-04-04,-0.0,-0.10419320074458706,-0.0,1.0,-0.9450867052023122,-0.39999510140099936,0.0
2019-04-05,-0.0,-0.10032378335949764,-0.0,1.0,-0.9515551412872841,-0.40104984301412877,0.0
2019-04-08,-0.0,-0.09721473054479478,-0.0,1.0,-0.9528514686412004,-0.40175550433972446,0.0
2019-04-09,-0.0,-0.0853613614596891,-0.0,1.0,-0.9824169347511112,-0.3879570737457332,0.0
2019-04-10,-0.0,-0.07558367667255247,-0.0,1.0,-0.9794977437708455,-0.39734157347459287,0.0
2019-04-11,-0.0,-0.08758676510264649,-0.0,1.0,-0.9622525814917465,-0.40288440312967544,0.0
2019-04-12,-0.0,-0.08949483071194081,-0.0,1.0,-0.9582292126022833,-0.40220000979959825,0.0
2019-04-15,-0.0,-0.08744635193133048,-0.0,1.0,-0.9565938353492002,-0.3945327740928599,0.0
2019-04-16,-0.0,-0.08939556683917586,-0.0,1.0,-0.9545454545454545,-0.3972268333170589,0.0
2019-04-17,-0.0,-0.0878437897621611,-0.0,1.0,-0.9779778800039151,-0.38110502104335914,0.0
2019-04-18,-0.0,-0.09393212204319505,-0.0,1.0,-0.9729663548655664,-0.38180126352906607,0.0
2019-04-22,-0.0,-0.0864434754760673,-0.0,1.0,-0.9833961520459192,-0.39363929741581055,0.0
2019-04-23,-0.0,-0.08820990851027102,-0.0,1.0,-0.9794579665113068,-0.3983378954896304,0.0
2019-04-24,-0.0,-0.09514289945209536,-0.0,1.0,-0.9769978774865492,-0.395922799743324,0.0
2019-04-25,-0.0,-0.10500643755570963,-0.0,1.0,-0.9875953253441616,-0.3833812023373279,0.0
2019-04-26,-0.0,-0.09887467777116796,-0.0,1.0,-0.9991820345032719,-0.380601824310926,0.0
2019-04-29,-0.0,-0.09957117715588824,-0.0,1.0,-1.000099149790546,-0.3790744367052525,0.0
2019-04-30,-0.0,-0.09336145923811888,-0.0,1.0,-1.0081399677379328,-0.3801960541010051,0.0
2019-05-01,-0.0,-0.08952182125459789,-0.0,1.0,-0.9982851178049509,-0.39752957550452334,0.0
2019-05-02,-0.0,-0.09207618385438654,-0.0,1.0,-0.9723622457848079,-0.4187628814779867,0.0
2019-05-03,-0.0,-0.08183448756912959,-0.0,1.0,-0.983782571869862,-0.42553933535947386,0.0
2019-05-06,-0.0,-0.06779956210191083,-0.0,1.0,-0.9886793391719745,-0.431578423566879,0.0
2019-05-07,-0.0,-0.06522929841159189,-0.0,1.0,-0.992107752825773,-0.4323308270676692,0.0
2019-05-08,-0.0,-0.08137274449207457,-0.0,1.0,-0.9694696441032798,-0.44143156215731233,0.0
2019-05-09,-0.0,-0.08001392411358099,-0.0,1.0,-0.9625540802625691,-0.4438808493709285,0.0
2019-05-10,-0.0,-0.0814754057614396,-0.0,1.0,-0.9630154350905973,-0.4410061392389332,0.0
2019-05-13,-0.0,-0.07991838968923391,-0.0,1.0,-0.9671070637704958,-0.4410688960214974,0.0
2019-05-14,-0.0,-0.05080273249648573,-0.0,1.0,-0.9734395422821771,-0.44190978815753773,0.0
2019-05-15,-0.0,-0.05276146290903706,-0.0,1.0,-0.9829968905779576,-0.4320369182172647,0.0
2019-05-16,-0.0,-0.052858976891171236,-0.0,1.0,-0.9839522022516295,-0.4320560932253604,0.0
2019-05-17,-0.0,-0.051397365884998394,-0.0,1.0,-0.9843583977859596,-0.4352714423385802,0.0
2019-05-20,-0.0,-0.045551969648444234,-0.0,1.0,-0.9849474021334779,-0.4331009337045158,0.0
2019-05-21,-0.0,-0.048223663124676415,-0.0,1.0,-0.9841226794211188,-0.4330761075910357,0.0
2019-05-22,-0.0,-0.04705359567482164,-0.0,1.0,-0.9853111807835683,-0.4363196484558225,0.0
2019-05-23,-0.0,-0.04653802497162315,-0.0,1.0,-0.9885258846172827,-0.43246311010215666,0.0
2019-05-24,-0.0,-0.030158300302813957,-0.0,1.0,-0.9962579088603855,-0.43546123735197817,0.0
2019-05-28,-0.0,-0.015685887633798648,-0.0,1.0,-1.0052532925566025,-0.44542001677107484,0.0
2019-05-29,-0.0,-0.01550865427289314,-0.0,1.0,-1.007002317668524,-0.4430938409191775,0.0
2019-05-30,-0.0,-0.016453291891758554,-0.0,1.0,-1.0099657120303906,-0.440341399639853,0.0
2019-05-31,-0.0,-0.016774384528097094,-0.0,1.0,-1.0096946075287385,-0.44035226207509004,0.0
2019-06-03,-0.0,-0.026722994547330157,-0.0,1.0,-1.0235545512600088,-0.40588004126344746,0.0
2019-06-04,-0.0,-0.022093998125955513,-0.0,1.0,-1.0013068994427183,-0.44242244908023864,0.0
2019-06-05,-0.0,-0.024567744456383704,-0.0,1.0,-1.0261551235713589,-0.3914232685357038,0.0
2019-06-06,-0.0,-0.010911061303908771,-0.0,1.0,-1.0770178074431664,-0.3750892835151844,0.0
2019-06-07,-0.0,-0.015944207595061485,-0.0,1.0,-1.0714901796495726,-0.37689445279578104,0.0
2019-06-10,-0.0,-0.0182126947404691,-0.0,1.0,-1.0614555388742586,-0.3815067313135291,0.0
2019-06-11,-0.0,-0.018061587050927756,-0.0,1.0,-1.0721476510067116,-0.3772206869324911,0.0
2019-06-12,-0.0,-0.01929815902472731,-0.0,1.0,-1.0704555550071566,-0.3780662356250925,0.0
2019-06-13,-0.0,-0.042813757684995436,-0.0,1.0,-1.0647638329917781,-0.3615219377299326,0.0
2019-06-14,-0.0,-0.04554998394387768,-0.0,1.0,-1.0576538300027172,-0.36696885112269345,0.0
2019-06-17,-0.0,-0.04381958673809465,-0.0,1.0,-1.0554965808378798,-0.36941763152047796,0.0
2019-06-18,-0.0,-0.06621049522496801,-0.0,1.0,-1.0400955006399528,-0.35505070394801613,0.0
2019-06-19,-0.0,-0.0553247966180844,-0.0,1.0,-1.0541696364932287,-0.34829306658146336,0.0
2019-06-20,-0.0,-0.05712739260935886,-0.0,1.0,-1.0547163312503076,-0.348422969049845,0.0
2019-06-21,-0.0,-0.0592840612536314,-0.0,1.0,-1.054113939632675,-0.34856467575951555,0.0
2019-06-24,-0.0,-0.05703844539371342,-0.0,1.0,-1.0464455912491666,-0.36571273364774437,0.0
2019-06-25,-0.0,-0.05953587227837778,-0.0,1.0,-1.0450040777994711,-0.3668536687838272,0.0
2019-06-26,-0.0,-0.058159958439502266,-0.0,1.0,-1.041807881651535,-0.3738960492788759,0.0
2019-06-27,-0.0,-0.06680761099365749,-0.0,1.0,-1.0713095386146,-0.34913567964183556,0.0
2019-06-28,-0.0,-0.075700981124558,-0.0,1.0,-1.0646695552567358,-0.34979331640021916,0.0
2019-07-01,-0.0,-0.07304754559251611,-0.0,1.0,-1.0656333192346927,-0.34931455726121463,0.0
2019-07-02,-0.0,-0.08347933374460209,-0.0,1.0,-1.0476742751388033,-0.3364589759407773,0.0
2019-07-03,-0.0,-0.07221905870119581,-0.0,1.0,-1.0673417345448244,-0.3362382709019336,0.0
2019-07-05,-0.0,-0.05941329372447086,-0.0,1.0,-1.0755786607253373,-0.3405619507364773,0.0
2019-07-08,-0.0,-0.057233822005034796,-0.0,1.0,-1.0768300508416013,-0.33397502344636953,0.0
2019-07-09,-0.0,-0.0540273837424448,-0.0,1.0,-1.078031330948563,-0.3349451091649192,0.0
2019-07-10,-0.0,-0.04001973846533432,-0.0,1.0,-1.09013076733284,-0.3371823340735258,0.0
2019-07-11,-0.0,-0.04352958536225469,-0.0,1.0,-1.0779597658747726,-0.3378092567999607,0.0
2019-07-12,-0.0,-0.054270440716379674,-0.0,1.0,-1.0988594092577537,-0.3103244401744143,0.0
2019-07-15,-0.0,-0.06459176621581597,-0.0,1.0,-1.1154358771843222,-0.2881330832263797,0.0
2019-07-16,-0.0,-0.06872207548567055,-0.0,1.0,-1.1178692207054872,-0.2818740588975834,0.0
2019-07-17,-0.0,-0.07453816056658907,-0.0,1.0,-1.1164627804467335,-0.28537467188351245,0.0
2019-07-18,-0.0,-0.07428839923832134,-0.0,1.0,-1.1198407399164132,-0.2788535252367881,0.0
2019-07-19,-0.0,-0.07650246183536631,-0.0,1.0,-1.1163124427839772,-0.28139149367840266,0.0
2019-07-22,-0.0,-0.08709125616679475,-0.0,1.0,-1.1285668245035576,-0.26345538835312493,0.0
2019-07-23,-0.0,-0.09038637884458103,-0.0,1.0,-1.1282063991672655,-0.25980817368460185,0.0
2019-07-24,-0.0,-0.08882613757400114,-0.0,1.0,-1.1272695746947066,-0.26092987540561297,0.0
2019-07-25,-0.0,-0.07526375749170341,-0.0,1.0,-1.1487195997820596,-0.25261280895537175,0.0
2019-07-26,-0.0,-0.07818614096785378,-0.0,1.0,-1.1482738124721383,-0.2501362127891426,0.0
2019-07-29,-0.0,-0.08000098980500842,-0.0,1.0,-1.1426061565871524,-0.2518806295159854,0.0
2019-07-30,-0.0,-0.07701069730586371,-0.0018076465927099842,1.0,-1.138866877971474,-0.2585429873217116,0.0
2019-07-31,-0.0,-0.07450630590450705,-0.002750315914665874,1.0,-1.137491018112441,-0.26298966773210436,0.0
2019-08-01,-0.0,-0.08054639660857277,-0.014155737908124055,1.0,-1.1241540025286958,-0.26025733197808465,0.0
2019-08-02,-0.0,-0.07302662480532002,-0.026525920249190378,1.0,-1.1271662010827916,-0.24543274579120417,0.0
2019-08-05,-0.0,-0.07276027867726426,-0.03189088411343342,1.0,-1.122043960357178,-0.22644980865469533,0.0
2019-08-06,-0.0,-0.07629917435648371,-0.03768819815444391,1.0,-1.0853326857697911,-0.2290675084992715,0.0
2019-08-07,-0.0,-0.11045729657027573,-0.033312518013257755,1.0,-1.0457776923815927,-0.21222019406283021,0.0
2019-08-08,-0.0,-0.11483001031694619,-0.03922838839703448,1.0,-1.0408838983660837,-0.2043715060342139,0.0
2019-08-09,-0.0,-0.11073127584805527,-0.040018168344051065,1.0,-1.0361693480911285,-0.20365279338289785,0.0
2019-08-12,-0.0,-0.10869048185320838,-0.03267849498168673,1.0,-1.04019407315797,-0.19680825762260382,0.0
2019-08-13,-0.0,-0.09705693721941139,-0.029596902539252717,1.0,-1.0489560322097913,-0.19976721537328676,0.0
2019-08-14,-0.0,-0.10568511400881887,-0.028083661486948526,1.0,-1.0386946167087174,-0.18552665707750712,0.0
2019-08-15,-0.0,-0.117347891004106,-0.04110675625233296,1.0,-1.0159574468085106,-0.15852463605823067,0.0
2019-08-16,-0.0,-0.11448920023350845,-0.044670169293636895,1.0,-1.0196847635726796,-0.1562405137186223,0.0
2019-08-19,-0.0,-0.10820634698727807,-0.045039377417400626,1.0,-1.0234633487114964,-0.15331562514562652,0.0
2019-08-20,-0.0,-0.10353729156492011,-0.051373287750877926,1.0,-1.0178608804855926,-0.1528872764482895,0.0
2019-08-21,-0.0,-0.09898435865851675,-0.0803681409347619,1.0,-0.999256280939875,-0.14551328235758942,0.0
2019-08-22,-0.0,-0.09974204643164229,-0.07924519532430108,1.0,-0.9981176361227951,-0.14680114336176245,0.0
2019-08-23,-0.0,-0.10304069713544081,-0.07631871697413554,1.0,-0.9952720867711135,-0.1429961991285807,0.0
2019-08-26,-0.0,-0.0999400175333364,-0.07541641673972223,1.0,-0.9927328934619112,-0.13890555068518431,0.0
2019-08-27,-0.0,-0.09838219026548672,-0.07577433628318585,1.0,-0.9910352138643069,-0.13938053097345132,0.0
2019-08-28,-0.0,-0.09941911391821494,-0.07364805679775022,1.0,-0.9923470563828316,-0.13968927204831497,0.0
2019-08-29,-0.0,-0.10528736689588557,-0.07380235045192153,1.0,-0.9878797635748948,-0.13288562820542307,0.0
2019-08-30,-0.0,-0.1021973228021032,-0.07482837003191514,1.0,-0.9899432874888068,-0.12903818336279935,0.0
2019-09-03,-0.0,-0.10946073142174982,-0.0847356459055534,1.0,-0.9800730044307722,-0.12149039234142199,0.0
2019-09-04,-0.0,-0.08694454645611457,-0.0989028644876974,1.0,-0.9756013587954462,-0.13381380829966946,0.0
2019-09-05,-0.0,-0.08375117338645054,-0.08913157954987751,1.0,-0.9831490258030543,-0.13347986354374156,0.0
2019-09-06,-0.0,-0.07399553062434441,-0.1052811602134355,1.0,-0.9944132804305195,-0.1065809276234779,0.0
2019-09-09,-0.0,-0.07454280111278332,-0.10534956902449036,1.0,-0.9937747981940074,-0.1066037305604962,0.0
2019-09-10,-0.0,-0.07310532893989319,-0.12439495511873651,1.0,-0.982047494602886,-0.09292125894784685,0.0
2019-09-11,-0.0,-0.05979695893653829,-0.15476190476190477,1.0,-0.9907356824182829,-0.0709505599562961,0.0
2019-09-12,-0.0,-0.031184510250569477,-0.16446469248291573,1.0,-1.0015489749430524,-0.08072892938496583,0.0
