Date,IWF,IWM,MTUM,OTTR,SPY,VLUE,VXX
2018-12-12,-0.0,-0.6616787065703473,-0.0,1.0,-0.5438350778908054,-0.25163398692810457,0.0
2018-12-13,-0.0,-0.6610002947823523,-0.0,1.0,-0.5439717008941731,-0.25157217254593695,0.0
2018-12-14,-0.0,-0.6591020728951763,-0.0,1.0,-0.5449945967187346,-0.25196482955103644,0.0
2018-12-17,-0.0,-0.6570148815351479,-0.0,1.0,-0.5365919326414725,-0.2540140982964558,0.0
2018-12-18,-0.0,-0.6520521251979052,-0.0,1.0,-0.5327000365363537,-0.2510291072950919,0.0
2018-12-19,-0.0,-0.6522830271429267,-0.0,1.0,-0.5330636908532722,-0.251206081574972,0.0
2018-12-20,-0.0,-0.6450548383965836,-0.0,1.0,-0.5334125982723479,-0.2480102882655537,0.0
2018-12-21,-0.0,-0.6503523599641585,-0.0,1.0,-0.5417383091565157,-0.22962729760492093,0.0
2018-12-24,-0.0,-0.6309672762271414,-0.0,1.0,-0.5332050048123195,-0.24198748796920116,0.0
2018-12-26,-0.0,-0.6330132490579798,-0.0,1.0,-0.547878935213322,-0.2501276285401726,0.0
2018-12-27,-0.0,-0.6038272562710111,-0.0,1.0,-0.49413451818416904,-0.25293274090791545,0.0
2018-12-28,-0.0,-0.605731735964294,-0.0,1.0,-0.4927178764388066,-0.250599013389711,0.0
2018-12-31,-0.0,-0.6154245650480394,-0.0,1.0,-0.4938504756733788,-0.25138688888364297,0.0
2019-01-02,-0.0,-0.6146970733202839,-0.0,1.0,-0.4918519916043676,-0.2517746385868924,0.0
2019-01-03,-0.0,-0.6238942284703295,-0.0,1.0,-0.5338067230909004,-0.23318031846220055,0.0
2019-01-04,-0.0,-0.6247681552289912,-0.0,1.0,-0.5210919294240738,-0.23205878156655727,0.0
2019-01-07,-0.0,-0.6102891176401622,-0.0,1.0,-0.5148310549393861,-0.2197106478767557,0.0
2019-01-08,-0.0,-0.5914730697421596,-0.0,1.0,-0.5463332781887363,-0.22550989057736393,0.0
2019-01-09,-0.0,-0.599990506479328,-0.0,1.0,-0.5491527032800114,-0.22423695827597664,0.0
2019-01-10,-0.0,-0.5976397663607105,-0.0,1.0,-0.5603290022648707,-0.22610561449517225,0.0
2019-01-11,-0.0,-0.5786941089592416,-0.0,1.0,-0.5630672479096691,-0.24038209580980968,0.0
2019-01-14,-0.0,-0.5843292857825796,-0.0,1.0,-0.5722344392389329,-0.23369825031073715,0.0
2019-01-15,-0.0,-0.5834711932676401,-0.0,1.0,-0.5674794408880577,-0.24661344074420385,0.0
2019-01-16,-0.0,-0.5869883216229826,-0.0,1.0,-0.5654780460900218,-0.2455576604877581,0.0
2019-01-17,-0.0,-0.5907673860911271,-0.0,1.0,-0.5639088729016787,-0.24340527577937654,0.0
2019-01-18,-0.0,-0.5860187800226905,-0.0,1.0,-0.5646317618944167,-0.26320998382697275,0.0
2019-01-22,-0.0,-0.6387935145445874,-0.0,1.0,-0.6670481640438722,-0.07851692894611349,0.0
2019-01-23,-0.0,-0.6049883160856503,-0.0,1.0,-0.6748295102293862,-0.10465448996137156,0.0
2019-01-24,-0.0,-0.6024849164142799,-0.0,1.0,-0.6780340066296235,-0.10423771254143514,0.0
2019-01-25,-0.0,-0.594964184935967,-0.0,1.0,-0.7995803487446639,-0.017244290089959723,0.0
2019-01-28,-0.0,-0.5867583752194512,-0.0,1.0,-0.8031312378249682,-0.015054952983333734,0.0
2019-01-29,-0.0,-0.5708191743185598,-0.0,1.0,-0.8142096257200009,-0.025040368254886366,0.0
2019-01-30,-0.0,-0.5702473379323606,-0.0,1.0,-0.8129702184938586,-0.02045525563060356,0.0
2019-01-31,-0.0,-0.5879044610377179,-0.0,1.0,-0.7722573233773694,-0.03307486119088646,0.0
2019-02-01,-0.0,-0.5888434202024553,-0.0,1.0,-0.7715318161150597,-0.03268959245698423,0.0
2019-02-04,-0.0,-0.5859042425981729,-0.0,1.0,-0.7756014731907973,-0.030037786387334384,0.0
2019-02-05,-0.0,-0.5829932459845827,-0.0,1.0,-0.7739433426409872,-0.029665163122598506,0.0
2019-02-06,-0.0,-0.5909156005346573,-0.0,1.0,-0.7628174527401184,-0.03312965438227993,0.0
2019-02-07,-0.0,-0.5922626865671642,-0.0,1.0,-0.7685492537313433,-0.02724776119402985,0.0
2019-02-08,-0.0,-0.6087778948376592,-0.0,1.0,-0.785628771190499,-0.0,0.0
2019-02-11,-0.0,-0.5968953189855802,-0.0,1.0,-0.8023944912305958,-0.0,0.0
2019-02-12,-0.0,-0.5938819577735125,-0.0,1.0,-0.8028550863723608,-0.0025191938579654507,0.0
2019-02-13,-0.0,-0.5891526557126481,-0.0,1.0,-0.7990781429117311,-0.0,0.0
2019-02-14,-0.0,-0.5723629045782325,-0.0,1.0,-0.8161519848590114,-0.007235092594810858,0.0
2019-02-15,-0.0,-0.5866615524763867,-0.0,1.0,-0.809440475619696,-0.0011746655799012322,0.0
2019-02-19,-0.0,-0.588921702801988,-0.0,1.0,-0.8090470359432398,-0.0030492929001896805,0.0
2019-02-20,-0.0,-0.6024420082999495,-0.0,1.0,-0.7963873629668722,-0.0,0.0
2019-02-21,-0.0,-0.5921708356405132,-0.0,1.0,-0.8069432072609961,-0.008378072561812359,0.0
2019-02-22,-0.0,-0.6015163875425884,-0.0,1.0,-0.7963433945966697,-0.001463601900283123,0.0
2019-02-25,-0.0,-0.596771862201879,-0.0,1.0,-0.8043122139243555,-0.007949891592387376,0.0
2019-02-26,-0.0,-0.5923058427506612,-0.0,1.0,-0.8067804760759798,-0.005337821591728782,0.0
2019-02-27,-0.0,-0.5941582657652239,-0.0,1.0,-0.8077617111373095,-0.004066116497846643,0.0
2019-02-28,-0.0,-0.5939109506618532,-0.0,1.0,-0.8064019253910951,-0.006401925391095066,0.0
2019-03-01,-0.0,-0.5980995910512388,-0.0,1.0,-0.8074813567476546,-0.0,0.0
2019-03-04,-0.0,-0.5918205614658629,-0.0,1.0,-0.8096587497898705,-0.0,0.0
2019-03-05,-0.0,-0.5815555020467132,-0.0,1.0,-0.8263424030821093,-0.0,0.0
2019-03-06,-0.0,-0.5842582762281633,-0.0,1.0,-0.8244136666344948,-0.004246694334523695,0.0
2019-03-07,-0.0,-0.5620845775936808,-0.0,1.0,-0.8461371736826895,-0.0,0.0
2019-03-08,-0.0,-0.5506933145535345,-0.0,1.0,-0.8777289395080017,-0.0,0.0
2019-03-11,-0.0,-0.5548107159398387,-0.0,1.0,-0.8828218316554128,-0.0,0.0
2019-03-12,-0.0,-0.5383875265209455,-0.0,1.0,-0.9033897468791632,-0.025287413035969805,0.0
2019-03-13,-0.0,-0.554997028526149,-0.0,1.0,-0.8984746434231379,-0.022756537242472268,0.0
2019-03-14,-0.0,-0.5588410104011887,-0.0,1.0,-0.894898464586429,-0.022758791480931156,0.0
2019-03-15,-0.0,-0.5527695633806317,-0.0,1.0,-0.8953057826594767,-0.036977212295917106,0.0
2019-03-18,-0.0,-0.5634042980014544,-0.0,1.0,-0.8982171067479126,-0.04596404122470473,0.0
2019-03-19,-0.0,-0.5626241544921924,-0.0,1.0,-0.8990671125751213,-0.052830093791646764,0.0
2019-03-20,-0.0,-0.5785889679264866,-0.0,1.0,-0.8989950130369846,-0.05384401184720148,0.0
2019-03-21,-0.0,-0.5771242325475632,-0.0,1.0,-0.9048737967103768,-0.04456908966876374,0.0
2019-03-22,-0.0,-0.5728305916452671,-0.0,1.0,-0.9255040553253159,-0.044189062063003735,0.0
2019-03-25,-0.0,-0.521816899279488,-0.0,1.0,-0.9516551619892174,-0.045800372852320255,0.0
2019-03-26,-0.0,-0.5318879489387569,-0.0,1.0,-0.9489640848994478,-0.05192239501545008,0.0
2019-03-27,-0.0,-0.5364115827374613,-0.0,1.0,-0.9475632638571935,-0.0516760484811603,0.0
2019-03-28,-0.0,-0.5292660735948241,-0.0,1.0,-0.9306510311362718,-0.06735240598463405,0.0
2019-03-29,-0.0,-0.5188421212581674,-0.0,1.0,-0.9348376639821709,-0.0788633946208783,0.0
2019-04-01,-0.0,-0.523421485511831,-0.0,1.0,-0.934784259142098,-0.07247880551689231,0.0
2019-04-02,-0.0,-0.5329530252164475,-0.0,1.0,-0.9464371355731125,-0.04475351490521745,0.0
2019-04-03,-0.0,-0.5355597722960153,-0.0,1.0,-0.9358633776091082,-0.05864642631246047,0.0
2019-04-04,-0.0,-0.533745283257781,-0.0,1.0,-0.9380302377997822,-0.0607288474687872,0.0
2019-04-05,-0.0,-0.5272667292612988,-0.0,1.0,-0.9382343238510925,-0.07211916664551984,0.0
2019-04-08,-0.0,-0.5332077968344445,-0.0,1.0,-0.9385210443279556,-0.0729299200977149,0.0
2019-04-09,-0.0,-0.5194272465540524,-0.0,1.0,-0.9743432953705826,-0.05409055007770898,0.0
2019-04-10,-0.0,-0.5080928386013132,-0.0,1.0,-0.9811930574642439,-0.055631903089530206,0.0
2019-04-11,-0.0,-0.4906309751434035,-0.0,1.0,-1.0026513702995539,-0.056112173358827275,0.0
2019-04-12,-0.0,-0.4912320946118163,-0.0,1.0,-1.0011214762705816,-0.05645613498496202,0.0
2019-04-15,-0.0,-0.4889070647173091,-0.0,1.0,-1.0139811880175853,-0.05306205909416216,0.0
2019-04-16,-0.0,-0.4890770490125857,-0.0,1.0,-1.0172157986288755,-0.05174971861250384,0.0
2019-04-17,-0.0,-0.4862836505212469,-0.0,1.0,-1.0348607873773725,-0.04026536205527523,0.0
2019-04-18,-0.0,-0.48132301701168273,-0.0,1.0,-1.0240571838491495,-0.056620209059233456,0.0
2019-04-22,-0.0,-0.48211072842235125,-0.0,1.0,-1.0258057883102862,-0.06238112373412841,0.0
2019-04-23,-0.0,-0.48659703642724844,-0.0,1.0,-1.0227155793373122,-0.0632331755505248,0.0
2019-04-24,-0.0,-0.48537547382440327,-0.0,1.0,-1.0095533244544617,-0.06625858006351808,0.0
2019-04-25,-0.0,-0.48137345205199056,-0.0,1.0,-1.0186009620304983,-0.05864292293521645,0.0
2019-04-26,-0.0,-0.4832182267641887,-0.0,1.0,-1.0198272127220367,-0.045439486225438974,0.0
2019-04-29,-0.0,-0.4774476326384996,-0.0,1.0,-1.019392487640793,-0.051449977065389126,0.0
2019-04-30,-0.0,-0.46996817313812855,-0.0,1.0,-1.0203437301082112,-0.055837046467218335,0.0
2019-05-01,-0.0,-0.4590787291055251,-0.0,1.0,-1.0264897282123262,-0.06640296031644763,0.0
2019-05-02,-0.0,-0.4639451956749572,-0.0,1.0,-1.0248971140819507,-0.06735512895887119,0.0
2019-05-03,-0.0,-0.46997929606625255,-0.0,1.0,-1.020857296219615,-0.06520461109833091,0.0
2019-05-06,-0.0,-0.46931500525735387,-0.0,1.0,-1.0159515810530095,-0.07932192957710359,0.0
2019-05-07,-0.0,-0.4722087099004071,-0.0,1.0,-1.014951739675875,-0.0730689469776492,0.0
2019-05-08,-0.0,-0.4826726950445706,-0.0,1.0,-0.9890821280859043,-0.09715621548025792,0.0
2019-05-09,-0.0,-0.48283741110626166,-0.0,1.0,-0.9817206233472825,-0.1027958203897204,0.0
2019-05-10,-0.0,-0.4796273546273546,-0.0,1.0,-0.9850788288288288,-0.09464578214578213,0.0
2019-05-13,-0.0,-0.47933672816602263,-0.0,1.0,-0.9845953069423475,-0.09501266664960721,0.0
2019-05-14,-0.0,-0.42085892684907866,-0.0,1.0,-1.0090359916747043,-0.1082796081019341,0.0
2019-05-15,-0.0,-0.41741535962641496,-0.0,1.0,-1.0218263032333383,-0.09870057357494544,0.0
2019-05-16,-0.0,-0.41429819089207737,-0.0,1.0,-0.9958577666874611,-0.08516531503431067,0.0
2019-05-17,-0.0,-0.4025219926732624,-0.0,1.0,-0.9878884541580482,-0.10167717496947193,0.0
2019-05-20,-0.0,-0.3951727401798391,-0.0,1.0,-0.9926021869629114,-0.10304630482975066,0.0
2019-05-21,-0.0,-0.3972476607605017,-0.0,1.0,-0.9891996814652599,-0.10213020107505476,0.0
2019-05-22,-0.0,-0.38971354813086434,-0.0,1.0,-0.9931738072779627,-0.0993645435138758,0.0
2019-05-23,-0.0,-0.402670154483984,-0.0,1.0,-0.9941019693006268,-0.07099846996693154,0.0
2019-05-24,-0.0,-0.3905977660488523,-0.0,1.0,-0.999435374984657,-0.06485823002332147,0.0
2019-05-28,-0.0,-0.38726933647428347,-0.0,1.0,-0.9991411464468001,-0.06745681193561053,0.0
2019-05-29,-0.0,-0.38418440064874426,-0.0,1.0,-1.0023099228387478,-0.07087039858455792,0.0
2019-05-30,-0.0,-0.3847629352744442,-0.0,1.0,-1.004574070430848,-0.06984064528821562,0.0
2019-05-31,-0.0,-0.379783765230822,-0.0,1.0,-0.9915418372600457,-0.0803402878226973,0.0
2019-06-03,-0.0,-0.3904736341231302,-0.0,1.0,-1.005343939874576,-0.04433761987262389,0.0
2019-06-04,-0.0,-0.3827800322691048,-0.0,1.0,-0.9916638145993254,-0.07018530288955166,0.0
2019-06-05,-0.0,-0.3747397472522152,-0.0,1.0,-0.997942187575655,-0.04827385851934344,0.0
2019-06-06,-0.0,-0.3653678816590931,-0.0,1.0,-1.0036981533404234,-0.04805182248863966,0.0
2019-06-07,-0.0,-0.3617810310977531,-0.0,1.0,-1.0058656712800254,-0.056184405070654676,0.0
2019-06-10,-0.0,-0.3651054770659957,-0.0,1.0,-0.995935746080898,-0.058157538223340424,0.0
2019-06-11,-0.0,-0.36881085937689706,-0.0,1.0,-1.0141570141570142,-0.045336441562856655,0.0
2019-06-12,-0.0,-0.37509718172983475,-0.0,1.0,-1.014625850340136,-0.03982021379980563,0.0
2019-06-13,-0.0,-0.3880103157997178,-0.0,1.0,-1.012554133618802,-0.03240718213225634,0.0
2019-06-14,-0.0,-0.38458734324876054,-0.0,1.0,-1.0252746184504713,-0.020414114902303878,0.0
2019-06-17,-0.0,-0.3843220133119564,-0.0,1.0,-1.0274741291356946,-0.017417286109896516,0.0
2019-06-18,-0.0,-0.3759710623422024,-0.0,1.0,-1.0296416779957274,-0.022043115167993784,0.0
2019-06-19,-0.0,-0.3658052171385666,-0.0,1.0,-1.0361615036209946,-0.02010318017777993,0.0
2019-06-20,-0.0,-0.3676830895373942,-0.0,1.0,-1.0371394609805205,-0.021007689881862066,0.0
2019-06-21,-0.0,-0.3698231312322586,-0.0,1.0,-1.033311497682995,-0.023073003857631558,0.0
2019-06-24,-0.0,-0.351353295135809,-0.0,1.0,-0.9942703713470621,-0.051734471267950034,0.0
2019-06-25,-0.0,-0.35247629083245524,-0.0,1.0,-0.9925519685793658,-0.049813200498132,0.0
2019-06-26,-0.0,-0.3491237743629085,-0.0,1.0,-0.9689784959125453,-0.07923189413372331,0.0
2019-06-27,-0.0,-0.35418771347476785,-0.0,1.0,-0.9887429643527204,-0.062418819454466735,0.0
2019-06-28,-0.0,-0.3526539839822988,-0.0,1.0,-0.9898265951562086,-0.0625796676206739,0.0
2019-07-01,-0.0,-0.3547936630230654,-0.0,1.0,-0.9870467568738864,-0.0658255886743391,0.0
2019-07-02,-0.0,-0.36274037303002554,-0.0,1.0,-0.977878451973589,-0.06913586196925153,0.0
2019-07-03,-0.0,-0.361949904958976,-0.0,1.0,-0.9751930896754168,-0.06893481870022376,0.0
2019-07-05,-0.0,-0.3455152694682717,-0.0,1.0,-0.982820346476369,-0.0744131286191403,0.0
2019-07-08,-0.0,-0.3451548571565871,-0.0,1.0,-0.9833249237127274,-0.07424493620702083,0.0
2019-07-09,-0.0,-0.34012136912043367,-0.0,1.0,-0.9816747019740472,-0.0768031469621741,0.0
2019-07-10,-0.0,-0.33302941599884833,-0.0,1.0,-0.9883391717452853,-0.07800278324295791,0.0
2019-07-11,-0.0,-0.3325250294110586,-0.0,1.0,-0.992004993877698,-0.07637271614126911,0.0
2019-07-12,-0.0,-0.33082796754194893,-0.0,1.0,-1.0045240203939967,-0.05830959618929076,0.0
2019-07-15,-0.0,-0.3263749402199904,-0.0,1.0,-1.0121233859397416,-0.05270205643232903,0.0
2019-07-16,-0.0,-0.3273470754220671,-0.0,1.0,-1.0103065665502893,-0.05366110287436033,0.0
2019-07-17,-0.0,-0.3258647047582649,-0.0,1.0,-1.0067838715841773,-0.056038601184788844,0.0
2019-07-18,-0.0,-0.32809261773744014,-0.0,1.0,-1.0038828938278663,-0.05019176254794063,0.0
2019-07-19,-0.0,-0.3283301169799633,-0.0,1.0,-1.0039072737235843,-0.050246587091701815,0.0
2019-07-22,-0.0,-0.32834395664732985,-0.0,1.0,-1.01258086848576,-0.04633674711738165,0.0
2019-07-23,-0.0,-0.3293937874555309,-0.0,1.0,-1.010099563068548,-0.048134087816059025,0.0
2019-07-24,-0.0,-0.3304951345163137,-0.0,1.0,-1.0113766456783058,-0.04316924251097119,0.0
2019-07-25,-0.0,-0.3302417624338372,-0.0,1.0,-1.0105860473987889,-0.04341709980449192,0.0
2019-07-26,-0.0,-0.3224046319902786,-0.0,1.0,-1.0158212013629107,-0.04448521527794324,0.0
2019-07-29,-0.0,-0.3250364283496166,-0.0,1.0,-1.0178439194515443,-0.04586388935336693,0.0
2019-07-30,-0.0,-0.32380565447028176,-0.0,1.0,-1.0145305068948212,-0.05154984107258083,0.0
2019-07-31,-0.0,-0.32894768260942236,-0.0,1.0,-1.010912390458225,-0.04799541536330858,0.0
2019-08-01,-0.0,-0.33683834048640915,-0.0,1.0,-1.0059608965188365,-0.041559370529327615,0.0
2019-08-02,-0.0,-0.33224012548124915,-0.0,1.0,-1.0193212605161843,-0.02500118826940444,0.0
2019-08-05,-0.0,-0.33160695619120023,-0.0,1.0,-1.0194811365580156,-0.024636510500807757,0.0
2019-08-06,-0.0,-0.3321284286625559,-0.005032248919129634,1.0,-0.9899591277435208,-0.035438372669927,0.0
2019-08-07,-0.0,-0.33949365895054456,-0.0,1.0,-0.9826033661779265,-0.035146857762481734,0.0
2019-08-08,-0.0,-0.345502047733371,-0.006190274443346043,1.0,-0.9773101727627924,-0.024737560608200346,0.0
2019-08-09,-0.0,-0.34039660587876797,-0.00459425249636679,1.0,-0.9713796821527355,-0.027659275233228635,0.0
2019-08-12,-0.0,-0.3397450916077035,-0.006044702684972588,1.0,-0.9755634693781923,-0.02155475376036737,0.0
2019-08-13,-0.0,-0.3213723046535143,-0.003997460436898912,1.0,-0.9912291015119807,-0.034824934747336986,0.0
2019-08-14,-0.0,-0.3255236399418959,-0.0035612201864954787,1.0,-0.9823813317089172,-0.031418396513752875,0.0
2019-08-15,-0.0,-0.3399718134140425,-0.01106670055217984,1.0,-0.9558487165861885,-0.0035117713652011184,0.0
2019-08-16,-0.0,-0.33910250485257415,-0.01291709030409465,1.0,-0.954847952675848,-0.0038589518439781866,0.0
2019-08-19,-0.0,-0.3310157473063818,-0.01662215673634773,1.0,-0.9545998710746846,-0.0,0.0
2019-08-20,-0.0,-0.32873568494251026,-0.02506139122851307,1.0,-0.9412021205792577,-0.0,0.0
2019-08-21,-0.0,-0.32118539505552257,-0.0638166613352831,1.0,-0.8998537677649318,-0.0,0.0
2019-08-22,-0.0,-0.3267561347945955,-0.05374923101460503,1.0,-0.8979698785572695,-0.0,0.0
2019-08-23,-0.0,-0.3270962007429861,-0.054151377714975954,1.0,-0.8978508102194772,-0.0,0.0
2019-08-26,-0.0,-0.321667384454972,-0.05399279189428112,1.0,-0.8910397352494503,-0.0,0.0
2019-08-27,-0.0,-0.3199583352203252,-0.05606630134504778,1.0,-0.8883655631538426,-0.0,0.0
2019-08-28,-0.0,-0.3126597453122526,-0.06034697247291398,1.0,-0.8888738096853724,-0.0,0.0
2019-08-29,-0.0,-0.3066907775768535,-0.06521247739602169,1.0,-0.8884945750452079,-0.0,0.0
2019-08-30,-0.0,-0.31028392881401984,-0.06382737852646832,1.0,-0.8900738124349047,-0.0,0.0
2019-09-03,-0.0,-0.3146558557742396,-0.07397005865966073,1.0,-0.876225851018051,-0.0,0.0
2019-09-04,-0.0,-0.2965465635699871,-0.08460125620734224,1.0,-0.8863744586290561,-0.0,0.0
2019-09-05,-0.0,-0.2886931511774223,-0.06556714003235664,1.0,-0.8927287434837318,-0.0,0.0
2019-09-06,-0.0,-0.2857303244639048,-0.06684630066240035,1.0,-0.8928483215448523,-0.0,0.0
2019-09-09,-0.0,-0.2942282720637622,-0.06694129763130793,1.0,-0.8776698159674025,-0.0,0.0
2019-09-10,-0.0,-0.28743815344661605,-0.07949940672084536,1.0,-0.8718517025992343,-0.0,0.0
2019-09-11,-0.0,-0.3091398452394303,-0.05519793652573735,1.0,-0.8785690254569922,-0.0,0.0
2019-09-12,-0.0,-0.30961883408071744,-0.05567264573991031,1.0,-0.8768609865470851,-0.0,0.0
2019-09-13,-0.0,-0.3090843854416613,-0.05787903931110264,1.0,-0.8755410041934832,-0.0,0.0
2019-09-16,-0.0,-0.3062774442154315,-0.056971950891656964,1.0,-0.8770947217492607,-0.0,0.0
2019-09-17,-0.0,-0.27956147220046984,-0.06313905358541223,1.0,-0.8946862065107954,-0.0,0.0
2019-09-18,-0.0,-0.2922547793460783,-0.0666205109880293,1.0,-0.8744639985706629,-0.0,0.0
2019-09-19,-0.0,-0.3014489522960321,-0.07044137316094518,1.0,-0.8572670530539457,-0.0,0.0
2019-09-20,-0.0,-0.3057117358322178,-0.08165997322623829,1.0,-0.8437974118697011,-0.0,0.0
2019-09-23,-0.0,-0.31297522688251167,-0.0907753026958325,1.0,-0.8260530247285215,-0.0,0.0
