Date,EBSB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.09119344912646543,-0.705236121353915,-0.0,-0.3774381405284439,-0.36917325738117635,0.0
2018-10-22,1.0,-0.09332788601486097,-0.7159819217118198,-0.0,-0.3760181804254015,-0.3681025457702424,0.0
2018-10-23,1.0,-0.09123910320321088,-0.7167983229797785,-0.0,-0.37858220211161386,-0.3697880716823887,0.0
2018-10-24,1.0,-0.08976784618531397,-0.7132593577418694,-0.0,-0.3803691961546329,-0.37333810595213746,0.0
2018-10-25,1.0,-0.06726457399103139,-0.6865969108121576,-0.0,-0.38415545590433486,-0.35326357747882414,0.0
2018-10-26,1.0,-0.06713613855226815,-0.6845994973498892,-0.0,-0.3840545450021151,-0.35255182024037623,0.0
2018-10-29,1.0,-0.057356732103906405,-0.6887269482450922,-0.0,-0.37928812214951413,-0.3533363077533214,0.0
2018-10-30,1.0,-0.031686975629244905,-0.6962145425489413,-0.0,-0.38748501797842594,-0.3816170595285657,0.0
2018-10-31,1.0,-0.03323720976482872,-0.6880127280863123,-0.0,-0.3857206781683488,-0.3789588823149207,0.0
2018-11-01,1.0,-0.010438205326225058,-0.709698313445106,-0.0,-0.38848060586432825,-0.38260133031065496,0.0
2018-11-02,1.0,-0.012068837070699546,-0.7008865380317366,-0.0,-0.3899029029774765,-0.3804415307060022,0.0
2018-11-05,1.0,-0.006890718674593895,-0.7181273165999154,-0.0,-0.3931689843030921,-0.3694370506729023,0.0
2018-11-06,1.0,-0.014553791711316568,-0.7255214693348618,-0.0,-0.38946345353502626,-0.36254890721957783,0.0
2018-11-07,1.0,-0.014196408557694704,-0.7254862892580509,-0.0,-0.3886578167417997,-0.3622574780204727,0.0
2018-11-08,1.0,-0.0,-0.7261148072119309,-0.0,-0.38290505280340315,-0.36420745430712537,0.0
2018-11-09,1.0,-0.0,-0.7259145662766826,-0.0,-0.38358603972396055,-0.3639714066635336,0.0
2018-11-12,1.0,-0.0,-0.7204924504095529,-0.0,-0.38451100365143587,-0.36215829468074606,0.0
2018-11-13,1.0,-0.0,-0.7162231633577321,-0.0,-0.37787950745428284,-0.3539131924894122,0.0
2018-11-14,1.0,-0.0,-0.7160306464641519,-0.0,-0.3779404205321519,-0.3538295841186694,0.0
2018-11-15,1.0,-0.0,-0.7163375663705988,-0.0,-0.37764564829088065,-0.35283466686241405,0.0
2018-11-16,1.0,-0.0,-0.7172731279690484,-0.0,-0.3784465448846662,-0.3529800675841128,0.0
2018-11-19,1.0,-0.0,-0.7176917422200441,-0.0,-0.37875520705709387,-0.35393285959323695,0.0
2018-11-20,1.0,-0.0,-0.704262487183243,-0.0,-0.3699526390312973,-0.36709633318685614,0.0
2018-11-21,1.0,-0.0,-0.7042441282691422,-0.0,-0.37259131783697313,-0.34701989965339214,0.0
2018-11-23,1.0,-0.0,-0.6983558127709034,-0.0,-0.3753299271133496,-0.3477976608470349,0.0
2018-11-26,1.0,-0.0,-0.7024625293590643,-0.0,-0.3732535896752948,-0.3456500157388798,0.0
2018-11-27,1.0,-0.0,-0.7024274890208002,-0.0,-0.36878046426330774,-0.3418030017856281,0.0
2018-11-28,1.0,-0.0,-0.7073453421548268,-0.0,-0.3666151542956488,-0.3406818950113488,0.0
2018-11-29,1.0,-0.0,-0.699956797235023,-0.0,-0.3610311059907834,-0.33918970814132104,0.0
2018-11-30,1.0,-0.0,-0.7004924924924925,-0.0,-0.3607207207207207,-0.3411891891891892,0.0
2018-12-03,1.0,-0.0,-0.7006753671257241,-0.0,-0.36118922296728917,-0.34160117287956354,0.0
2018-12-04,1.0,-0.0,-0.7021123552401275,-0.0,-0.35651089745126713,-0.3390318172009495,0.0
2018-12-06,1.0,-0.0,-0.7113555935386022,-0.0,-0.3559546450323792,-0.34006596210789863,0.0
2018-12-07,1.0,-0.0,-0.7119884448724122,-0.0,-0.356957149735195,-0.3383726528647087,0.0
2018-12-10,1.0,-0.0,-0.7160057333970377,-0.0,-0.3520305781175346,-0.32087912087912085,0.0
2018-12-11,1.0,-0.0,-0.7173887041599885,-0.0,-0.34801330048082674,-0.3267468841949142,0.0
2018-12-12,1.0,-0.0,-0.7173444976076555,-0.0,-0.3478708133971292,-0.3271291866028708,0.0
2018-12-13,1.0,-0.0,-0.721511697660468,-0.0,-0.3476424715056989,-0.33036592681463706,0.0
2018-12-14,1.0,-0.0,-0.7255368208675602,-0.0,-0.3455589181918624,-0.3307873372724216,0.0
2018-12-17,1.0,-0.0,-0.7251912057349733,-0.0,-0.34083770888777004,-0.33153516027715835,0.0
2018-12-18,1.0,-0.0,-0.7184132735768094,-0.0,-0.33491465624106037,-0.3305759511776485,0.0
2018-12-19,1.0,-0.0,-0.7198853457542099,-0.0,-0.3371073689239221,-0.331637405947689,0.0
2018-12-20,1.0,-0.0,-0.7203231821006837,-0.0,-0.33757230960462786,-0.3325285652818282,0.0
2018-12-21,1.0,-0.0,-0.7239399714149595,-0.0,-0.34149595045259645,-0.31667460695569316,0.0
2018-12-24,1.0,-0.0,-0.7089914513722797,-0.0,-0.3328044708612565,-0.32624499751355707,0.0
2018-12-26,1.0,-0.0,-0.7123890680539535,-0.0,-0.32204985758339016,-0.3195546244203291,0.0
2018-12-27,1.0,-0.0,-0.6906222007855027,-0.0,-0.2860883345965686,-0.32008084705666184,0.0
2018-12-28,1.0,-0.0,-0.6957261029411765,-0.0,-0.28478860294117647,-0.3172794117647059,0.0
2018-12-31,1.0,-0.0,-0.7023570885463468,-0.0,-0.2848551876684869,-0.31688209949079515,0.0
2019-01-02,1.0,-0.0,-0.7018048713108339,-0.0,-0.2831391868870574,-0.31718771582485383,0.0
2019-01-03,1.0,-0.0,-0.702313470666851,-0.0,-0.28058896723351306,-0.32135121434167474,0.0
2019-01-04,1.0,-0.0,-0.7048221778908991,-0.0,-0.2658732888491436,-0.3223040058700786,0.0
2019-01-07,1.0,-0.0,-0.6951980928595755,-0.0,-0.26100578953343173,-0.3142013849472131,0.0
2019-01-08,1.0,-0.0,-0.6879207561710905,-0.0,-0.2659519006278759,-0.3128045878006211,0.0
2019-01-09,1.0,-0.0,-0.6893313979860293,-0.0,-0.2663521727297469,-0.31230155130182347,0.0
2019-01-10,1.0,-0.0,-0.6873115549409444,-0.0,-0.2683004239305389,-0.31139625036838886,0.0
2019-01-11,1.0,-0.0,-0.6754831684965066,-0.0,-0.271254877052899,-0.3216586516650032,0.0
2019-01-14,1.0,-0.0,-0.6748509374504069,-0.0,-0.27350427350427353,-0.31875580947198984,0.0
2019-01-15,1.0,-0.0,-0.6680808584976292,-0.0,-0.2710257050162216,-0.3296730721237834,0.0
2019-01-16,1.0,-0.0,-0.6659188252090557,-0.0,-0.2661409114601038,-0.334126498515648,0.0
2019-01-17,1.0,-0.0,-0.6735468618581073,-0.0,-0.26566797754086063,-0.3339774044690959,0.0
2019-01-18,1.0,-0.0,-0.667094144319509,-0.0,-0.2715551789680995,-0.35138663063640735,0.0
2019-01-22,1.0,-0.0,-0.7740410711054821,-0.0,-0.17817079790121224,-0.3094128822145829,0.0
2019-01-23,1.0,-0.0,-0.7755956938876627,-0.0,-0.18008197828926625,-0.29647313184090807,0.0
2019-01-24,1.0,-0.0,-0.7842098141800469,-0.0,-0.1675085693667689,-0.30337813458416024,0.0
2019-01-25,1.0,-0.0,-0.8233668569357615,-0.0,-0.13577058983419407,-0.3059708254054544,0.0
2019-01-28,1.0,-0.0,-0.8284879802291619,-0.0,-0.11579420354976411,-0.3024039541676028,0.0
2019-01-29,1.0,-0.0,-0.8214116852414725,-0.0,-0.11392547562760329,-0.31615445232466505,0.0
2019-01-30,1.0,-0.0,-0.8189066828839787,-0.0,-0.11142644773295493,-0.32207131112462556,0.0
2019-01-31,1.0,-0.0,-0.8184082392801849,-0.0,-0.09634931675903695,-0.32905513047770774,0.0
2019-02-01,1.0,-0.0,-0.8174961276853661,-0.0,-0.09576402451343524,-0.33155992547197344,0.0
2019-02-04,1.0,-0.0,-0.817047163669832,-0.0,-0.09623543672974612,-0.33155992547197344,0.0
2019-02-05,1.0,-0.0,-0.8009113449038398,-0.0,-0.09314481002479395,-0.3396099979896804,0.0
2019-02-06,1.0,-0.0,-0.7855025299244367,-0.0,-0.09319483761674431,-0.35031094665983104,0.0
2019-02-07,1.0,-0.0,-0.7846651064304023,-0.0,-0.09408224674022066,-0.3501615958988075,0.0
2019-02-08,1.0,-0.0,-0.7919407711348483,-0.0,-0.10585821644403809,-0.33220346542381196,0.0
2019-02-11,1.0,-0.0,-0.7866619019966944,-0.0,-0.10698173046857551,-0.33979541698307053,0.0
2019-02-12,1.0,-0.0,-0.7908997268126652,-0.0,-0.11126785794258588,-0.33707286488423127,0.0
2019-02-13,1.0,-0.0,-0.7831647431041397,-0.0,-0.11113586738558888,-0.3337418118622165,0.0
2019-02-14,1.0,-0.0,-0.7647900870070904,-0.0,-0.12469525151535485,-0.34720078731351633,0.0
2019-02-15,1.0,-0.0,-0.7662814655558543,-0.0,-0.12539191973483832,-0.34786795664247966,0.0
2019-02-19,1.0,-0.0,-0.7683200790762457,-0.0,-0.12757784067933683,-0.3505638675472885,0.0
2019-02-20,1.0,-0.0,-0.765406036651096,-0.0,-0.13236615163492632,-0.3480057491915199,0.0
2019-02-21,1.0,-0.0,-0.7755725190839695,-0.0,-0.12916479568926806,-0.3404131118096093,0.0
2019-02-22,1.0,-0.0,-0.7763580427118189,-0.0,-0.1337719790707597,-0.33547416406548247,0.0
2019-02-25,1.0,-0.0,-0.7721282299668837,-0.0,-0.14084570501700874,-0.3398589740701525,0.0
2019-02-26,1.0,-0.0,-0.774508920526221,-0.0,-0.14022796900342405,-0.3379437736529104,0.0
2019-02-27,1.0,-0.0,-0.7756099758938428,-0.0,-0.13907225088426792,-0.3382521909568117,0.0
2019-02-28,1.0,-0.0,-0.7738897275861292,-0.0,-0.13789684775016336,-0.3414298911696447,0.0
2019-03-01,1.0,-0.0,-0.7789928446064533,-0.0,-0.13385986229242608,-0.3372710499077449,0.0
2019-03-04,1.0,-0.0,-0.7783501675927383,-0.0,-0.13060985760241153,-0.3405844374957821,0.0
2019-03-05,1.0,-0.0,-0.7699001330057035,-0.0,-0.1426091661218693,-0.341824657904822,0.0
2019-03-06,1.0,-0.0,-0.7694596605126124,-0.0,-0.1429634138094272,-0.34178670453776966,0.0
2019-03-07,1.0,-0.0,-0.7827557439516584,-0.0,-0.13145137651913147,-0.34051092421816864,0.0
2019-03-08,1.0,-0.0,-0.7901920903954803,-0.0,-0.128045197740113,-0.3416271186440678,0.0
2019-03-11,1.0,-0.0,-0.7893961374557984,-0.0,-0.12947683380179525,-0.34787832079064285,0.0
2019-03-12,1.0,-0.0,-0.7935642337246771,-0.0,-0.12195506681389008,-0.337900263650089,0.0
2019-03-13,1.0,-0.0,-0.7986595417081785,-0.0,-0.12779639525405306,-0.3378317181414727,0.0
2019-03-14,1.0,-0.0,-0.794557362240289,-0.0,-0.1316847335140018,-0.33211382113821136,0.0
2019-03-15,1.0,-0.0,-0.7868722546755423,-0.0,-0.13576053978173255,-0.341552325318118,0.0
2019-03-18,1.0,-0.0,-0.7924313233785479,-0.0,-0.14259660321440784,-0.34469394733842473,0.0
2019-03-19,1.0,-0.0,-0.7922674405319561,-0.0,-0.1426776043689875,-0.35009025889449996,0.0
2019-03-20,1.0,-0.0,-0.8044805582334849,-0.0,-0.14245053482073175,-0.34841390074829,0.0
2019-03-21,1.0,-0.0,-0.8049638055842813,-0.0,-0.13533264391589106,-0.3577846719522004,0.0
2019-03-22,1.0,-0.0,-0.8013068286397937,-0.0,-0.15463371986011412,-0.3448371065709553,0.0
2019-03-25,1.0,-0.0,-0.7615862289393178,-0.0,-0.1756084197068627,-0.34580612757408336,0.0
2019-03-26,1.0,-0.0,-0.7818152566135743,-0.0,-0.18306557264014342,-0.3334942195867522,0.0
2019-03-27,1.0,-0.0,-0.79083453037394,-0.0,-0.18358741485566007,-0.3424540104721746,0.0
2019-03-28,1.0,-0.0,-0.7943456664036025,-0.0,-0.18258205282948795,-0.3442272874982591,0.0
2019-03-29,1.0,-0.0,-0.7930810610276386,-0.0,-0.18199313670933037,-0.3436282693377852,0.0
2019-04-01,1.0,-0.0,-0.801239640643499,-0.0,-0.184808598556074,-0.3353761868282378,0.0
2019-04-02,1.0,-0.0,-0.8048508502927239,-0.0,-0.19280271350246259,-0.3255273673450423,0.0
2019-04-03,1.0,-0.0,-0.8030964207789797,-0.0,-0.19910867647741515,-0.3189499094749548,0.0
2019-04-04,1.0,-0.0,-0.800208962154632,-0.0,-0.1967494775946134,-0.32482006036684463,0.0
2019-04-05,1.0,-0.0,-0.793849446357123,-0.0,-0.19884618963431655,-0.3335349399832512,0.0
2019-04-08,1.0,-0.0,-0.7949247291874464,-0.0,-0.1985340168402496,-0.3261348611723226,0.0
2019-04-09,1.0,-0.0,-0.7885549589754317,-0.0,-0.21488506147874395,-0.3208748808776701,0.0
2019-04-10,1.0,-0.0,-0.7404918283183137,-0.0,-0.11206877741168257,-0.32948569682951845,0.0
2019-04-11,1.0,-0.0,-0.7557113131091885,-0.0,-0.10018617895082686,-0.3344212024969883,0.0
2019-04-12,1.0,-0.0,-0.7545713659285245,-0.0,-0.09999999999999999,-0.3379302784477088,0.0
2019-04-15,1.0,-0.0,-0.7529362416107384,-0.0,-0.1156172730483928,-0.3391690215471565,0.0
2019-04-16,1.0,-0.0,-0.7526665191414029,-0.0,-0.11537950874087187,-0.34483292763885814,0.0
2019-04-17,1.0,-0.0,-0.7511079595816345,-0.0,-0.10957720262364828,-0.3552340010636412,0.0
2019-04-18,1.0,-0.0,-0.7459036385002549,-0.0,-0.10735903860224828,-0.3639608877851932,0.0
2019-04-22,1.0,-0.0,-0.7519652599933193,-0.0,-0.11070036744237835,-0.36425787774189955,0.0
2019-04-23,1.0,-0.0,-0.7593668603486275,-0.0,-0.10866225873238497,-0.35817805383022777,0.0
2019-04-24,1.0,-0.0,-0.7587796459191626,-0.0,-0.11107894443825854,-0.35708718405522766,0.0
2019-04-25,1.0,-0.0,-0.7628792438529616,-0.0,-0.1150270848659132,-0.35127845025524423,0.0
2019-04-26,1.0,-0.0,-0.7587513935340022,-0.0,-0.13014492753623189,-0.3407580824972129,0.0
2019-04-29,1.0,-0.0,-0.7665549597855229,-0.0,-0.13422698838248437,-0.3333556747095621,0.0
2019-04-30,1.0,-0.0,-0.7656756817215846,-0.0,-0.1306623716529092,-0.3406259087756974,0.0
2019-05-01,1.0,-0.0,-0.7658583551644612,-0.0,-0.13615906495600189,-0.33707261368979646,0.0
2019-05-02,1.0,-0.0,-0.7698643627736246,-0.0,-0.1254084784457675,-0.34296521778056316,0.0
2019-05-03,1.0,-0.0,-0.7708636231462634,-0.0,-0.12492450846623569,-0.3409980539960185,0.0
2019-05-06,1.0,-0.0,-0.7680671143934492,-0.0,-0.1269997099444432,-0.336129766393717,0.0
2019-05-07,1.0,-0.0,-0.77314670351714,-0.0,-0.12276556858199973,-0.3329247091338653,0.0
2019-05-08,1.0,-0.0,-0.7601764587928614,-0.0,-0.13408194639395762,-0.33373437604438205,0.0
2019-05-09,1.0,-0.0,-0.7598556728584793,-0.0,-0.13147578956746403,-0.3359392400552363,0.0
2019-05-10,1.0,-0.0,-0.7615156844847163,-0.0,-0.1319990204154329,-0.3328361199545829,0.0
2019-05-13,1.0,-0.0,-0.7623180664975298,-0.0,-0.13096986691592113,-0.33219833533627097,0.0
2019-05-14,1.0,-0.0,-0.7474139262004014,-0.0,-0.1358433137034341,-0.3223494122058272,0.0
2019-05-15,1.0,-0.0,-0.7469794514507452,-0.0,-0.13502072493165182,-0.32277978657729955,0.0
2019-05-16,1.0,-0.0,-0.7499448780702914,-0.0,-0.1320500948097191,-0.3228601666887154,0.0
2019-05-17,1.0,-0.0,-0.7443333554040036,-0.0,-0.12573660862080382,-0.33699706460085194,0.0
2019-05-20,1.0,-0.0,-0.7445263529619494,-0.0,-0.1252538183102322,-0.33733556987728436,0.0
2019-05-21,1.0,-0.0,-0.7485393059490085,-0.0,-0.12309667138810199,-0.34155895892351273,0.0
2019-05-22,1.0,-0.0,-0.7426587652573855,-0.0,-0.13035114098708653,-0.3382053776755705,0.0
2019-05-23,1.0,-0.0,-0.7500496502416311,-0.0,-0.13067943597325507,-0.3259703863892137,0.0
2019-05-24,1.0,-0.0,-0.7523809523809523,-0.0,-0.12775573192239859,-0.3244488536155203,0.0
2019-05-28,1.0,-0.0,-0.7537821232740965,-0.0,-0.12281165356411441,-0.3255158441787232,0.0
2019-05-29,1.0,-0.0,-0.7646955490656772,-0.0,-0.12217562196701874,-0.3089523725873389,0.0
2019-05-30,1.0,-0.0,-0.761263241176212,-0.0,-0.12067601424113227,-0.3157663399411015,0.0
2019-05-31,1.0,-0.0,-0.7604887804663634,-0.0,-0.12131601503263664,-0.315971077558735,0.0
2019-06-03,1.0,-0.0,-0.77060099471966,-0.0,-0.1361714248154072,-0.2842400473258693,0.0
2019-06-04,1.0,-0.0,-0.7663891323400526,-0.0,-0.13845311130587204,-0.2862182296231376,0.0
2019-06-05,1.0,-0.0,-0.7638248847926267,-0.0,-0.15346491609425267,-0.2564559603512738,0.0
2019-06-06,1.0,-0.0,-0.7664928292046936,-0.0,-0.14637114298131249,-0.26010430247718386,0.0
2019-06-07,1.0,-0.0,-0.771516059678155,-0.0,-0.14213738137120768,-0.25804069754815734,0.0
2019-06-10,1.0,-0.0,-0.77750600662352,-0.0,-0.1284443386220481,-0.25859867096690403,0.0
2019-06-11,1.0,-0.0,-0.7816079486289483,-0.0,-0.126041305102395,-0.26173637625824364,0.0
2019-06-12,1.0,-0.0,-0.7884694697084808,-0.0,-0.12694002474549046,-0.25524756343745253,0.0
2019-06-13,1.0,-0.0,-0.7907411026426074,-0.0,-0.1322389420884633,-0.2484094412958982,0.0
2019-06-14,1.0,-0.0,-0.7890933553231196,-0.0,-0.1410746061368864,-0.2398550410138449,0.0
2019-06-17,1.0,-0.0,-0.7813524367741236,-0.0,-0.15753826115271896,-0.23197655486812113,0.0
2019-06-18,1.0,-0.0,-0.7719423991659609,-0.0,-0.1616168197910558,-0.23843965161486502,0.0
2019-06-19,1.0,-0.0,-0.7731632165950615,-0.0,-0.16182788699388098,-0.2348652519203229,0.0
2019-06-20,1.0,-0.0,-0.7737342116132959,-0.0,-0.1627861475249462,-0.23743994434661622,0.0
2019-06-21,1.0,-0.0,-0.778038806229879,-0.0,-0.15539893848429479,-0.24179935612981812,0.0
2019-06-24,1.0,-0.0,-0.7816334522669915,-0.0,-0.15472978853015404,-0.23925245844574014,0.0
2019-06-25,1.0,-0.0,-0.7745441109348171,-0.0,-0.15673020495989914,-0.2421917450933513,0.0
2019-06-26,1.0,-0.0,-0.771417386198047,-0.0,-0.14371778420583312,-0.2597925139737706,0.0
2019-06-27,1.0,-0.0,-0.7627764234720529,-0.0,-0.14606912763364097,-0.2677172209646526,0.0
2019-06-28,1.0,-0.0,-0.761931694583424,-0.0,-0.14566021318251035,-0.26771807700674355,0.0
2019-07-01,1.0,-0.0,-0.7686790066932653,-0.0,-0.1379859158000305,-0.27352998888089475,0.0
2019-07-02,1.0,-0.0,-0.7719065147785933,-0.0,-0.1354577334407876,-0.27076299797434167,0.0
2019-07-03,1.0,-0.0,-0.7498178285159096,-0.0,-0.18493165809172613,-0.2733897144876013,0.0
2019-07-05,1.0,-0.0,-0.7573797275517188,-0.0,-0.18060185900691056,-0.26986510056741664,0.0
2019-07-08,1.0,-0.0,-0.7639023958977985,-0.0,-0.17162496684643266,-0.27471045884537176,0.0
2019-07-09,1.0,-0.0,-0.7617354039187966,-0.0,-0.1707349400251828,-0.2765468643000729,0.0
2019-07-10,1.0,-0.0,-0.7564074237737516,-0.0,-0.1753866548828988,-0.2776623950508175,0.0
2019-07-11,1.0,-0.0,-0.7602336603108123,-0.0,-0.16521547448473495,-0.2788934200374738,0.0
2019-07-12,1.0,-0.0,-0.7591718846459123,-0.0,-0.16366081665049828,-0.28192521386365643,0.0
2019-07-15,1.0,-0.0,-0.7519874914664494,-0.0,-0.17060494615604835,-0.27963619546785884,0.0
2019-07-16,1.0,-0.0,-0.7497250208984118,-0.0,-0.1613577368120023,-0.2887500549958203,0.0
2019-07-17,1.0,-0.0,-0.7623866704717581,-0.0,-0.1547647794876298,-0.2780936491559282,0.0
2019-07-18,1.0,-0.0,-0.7623712359155704,-0.0,-0.15506600188890599,-0.2789870192624481,0.0
2019-07-19,1.0,-0.0,-0.7624590920072921,-0.0,-0.15510992993476685,-0.2788113070790046,0.0
2019-07-22,1.0,-0.0,-0.7407391180529693,-0.0,-0.15093430305154548,-0.2989550702096432,0.0
2019-07-23,1.0,-0.0,-0.7430086788813886,-0.0,-0.14916279477513805,-0.29946524064171126,0.0
2019-07-24,1.0,-0.0,-0.7412648881466181,-0.0,-0.15077132685799674,-0.3054762009405353,0.0
2019-07-25,1.0,-0.0,-0.7157507057163021,-0.0,-0.19801958362738178,-0.2916152081863091,0.0
2019-07-26,1.0,-0.0,-0.7172401615644383,-0.0,-0.19714392919416426,-0.2927582934204428,0.0
2019-07-29,1.0,-0.0,-0.710431535453079,-0.0,-0.20054356232185075,-0.298627836577767,0.0
2019-07-30,1.0,-0.0,-0.7108106316696493,-0.0,-0.20176310731092992,-0.2968339188263626,0.0
2019-07-31,1.0,-0.0,-0.718092504691467,-0.0,-0.19796887073628436,-0.29168782426316364,0.0
2019-08-01,1.0,-0.0,-0.7170577518273812,-0.0,-0.19211098184691705,-0.28588361832429704,0.0
2019-08-02,1.0,-0.0,-0.7185840319536496,-0.0,-0.1901417723741386,-0.2858710441996225,0.0
2019-08-05,1.0,-0.0,-0.7177613970426924,-0.0,-0.1878811811680049,-0.2882278092229389,0.0
2019-08-06,1.0,-0.0,-0.7140531741725448,-0.0,-0.16442756375474768,-0.2918936516549105,0.0
2019-08-07,1.0,-0.0,-0.721134266279624,-0.0,-0.15280967029158185,-0.2923400199298124,0.0
2019-08-08,1.0,-0.0,-0.7232664905366192,-0.0,-0.15212871930356447,-0.29011650569535274,0.0
2019-08-09,1.0,-0.0,-0.7170380587043662,-0.0,-0.1412870134907978,-0.2967544502392138,0.0
2019-08-12,1.0,-0.0,-0.7173889642403496,-0.0,-0.14603113091778078,-0.28950031217033734,0.0
2019-08-13,1.0,-0.0,-0.71828141783029,-0.0,-0.14174006444683135,-0.2882062298603652,0.0
2019-08-14,1.0,-0.0,-0.724672101332991,-0.0,-0.12848492628966343,-0.28645398720499815,0.0
2019-08-15,1.0,-0.0,-0.734999153689912,-0.0,-0.12584631008801625,-0.25492975626269465,0.0
2019-08-16,1.0,-0.0,-0.7341670369665036,-0.0,-0.12751010389555428,-0.2543430880890412,0.0
2019-08-19,1.0,-0.0,-0.7350318741131372,-0.0,-0.1268399093546816,-0.25600948810809665,0.0
2019-08-20,1.0,-0.0,-0.7385376371361533,-0.0,-0.12450588707802228,-0.2507874098970554,0.0
2019-08-21,1.0,-0.0,-0.7362020381787749,-0.0,-0.1269094684209411,-0.25557744867476007,0.0
2019-08-22,1.0,-0.0,-0.7364375555837885,-0.0,-0.12706983441324693,-0.253970270613645,0.0
2019-08-23,1.0,-0.0,-0.7387436994366555,-0.0,-0.12844677877080776,-0.25064594010758606,0.0
2019-08-26,1.0,-0.0,-0.7386536511156188,-0.0,-0.12696501014198783,-0.2472954699121028,0.0
2019-08-27,1.0,-0.0,-0.7403956361166532,-0.0,-0.13891836821326992,-0.24317612599227406,0.0
2019-08-28,1.0,-0.0,-0.756259830803894,-0.0,-0.12283722314330656,-0.24648216639034137,0.0
2019-08-29,1.0,-0.0,-0.7489674260166063,-0.0,-0.12214179263359591,-0.25788801362571856,0.0
2019-08-30,1.0,-0.0,-0.7432541537415545,-0.0,-0.12932902732333318,-0.2520928058471083,0.0
2019-09-03,1.0,-0.0,-0.7438643462739849,-0.0,-0.13403880070546736,-0.2469985763158454,0.0
2019-09-04,1.0,-0.0,-0.7396817979055589,-0.0,-0.13392951972300698,-0.2505682180257875,0.0
2019-09-05,1.0,-0.0,-0.7488234047063811,-0.0,-0.13546745813016747,-0.2357006571973712,0.0
2019-09-06,1.0,-0.0,-0.7484697659642062,-0.0,-0.13908715450598327,-0.23043524303717036,0.0
2019-09-09,1.0,-0.0,-0.7617067741800009,-0.0,-0.12151946579312083,-0.21662256940069718,0.0
2019-09-10,1.0,-0.0,-0.7656616907078162,-0.0,-0.10353069439785308,-0.22741949010399196,0.0
2019-09-11,1.0,-0.0,-0.7684168622192424,-0.0,-0.1050117331545424,-0.2217566208514918,0.0
2019-09-12,1.0,-0.0,-0.7693966871191339,-0.0,-0.10252758988964043,-0.22218499361296673,0.0
2019-09-13,1.0,-0.0,-0.7673031026252983,-0.0,-0.10566093036888163,-0.22059624000334968,0.0
2019-09-16,1.0,-0.0,-0.7681226182000921,-0.0,-0.10467356254449516,-0.22109384815109512,0.0
2019-09-17,1.0,-0.0,-0.7604658482845452,-0.0,-0.10909663204280769,-0.22885321582205437,0.0
2019-09-18,1.0,-0.0,-0.7570574037149754,-0.0,-0.11245671109245463,-0.22936299716654424,0.0
2019-09-19,1.0,-0.0,-0.74917664827673,-0.0,-0.12550607287449392,-0.2230076986008265,0.0
2019-09-20,1.0,-0.0,-0.7501942420360765,-0.0,-0.12708678944163287,-0.22265387119128113,0.0
