Date,IWF,IWM,KMB,MTUM,SPY,VLUE,VXX
2019-01-10,-0.0,-0.271786751121668,1.0,-0.0,-0.7721298495645288,-0.5953021905515967,0.0
2019-01-11,-0.0,-0.25922492119414053,1.0,-0.0,-0.7783899764244655,-0.6113215543959101,0.0
2019-01-14,-0.0,-0.2598319061211545,1.0,-0.0,-0.773020403848187,-0.6101332064700286,0.0
2019-01-15,-0.0,-0.25944257695667133,1.0,-0.0,-0.771948863185199,-0.6154151557661258,0.0
2019-01-16,-0.0,-0.2541652364481293,1.0,-0.0,-0.7688326776331423,-0.6174055395664457,0.0
2019-01-17,-0.0,-0.24564929912721503,1.0,-0.0,-0.7755620206294631,-0.6235916424226395,0.0
2019-01-18,-0.0,-0.2484546520302675,1.0,-0.0,-0.7762176276244271,-0.639694127677715,0.0
2019-01-22,-0.0,-0.09198440670725194,1.0,-0.0,-0.9306045071024244,-0.6475221617003097,0.0
2019-01-23,-0.0,-0.07359944352292792,1.0,-0.0,-0.940018192519664,-0.6617529027770346,0.0
2019-01-24,-0.0,-0.09194412295104029,1.0,-0.0,-0.923801577261594,-0.6758269857077489,0.0
2019-01-25,-0.0,-0.0,1.0,-0.0,-1.0594279138582936,-0.680420844977807,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-1.1012696828565092,-0.6709359059658462,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-1.0983483691880638,-0.677501734906315,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-1.0928632846087705,-0.6808309988073115,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-1.056660371069881,-0.7208087990223307,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-1.065483663960269,-0.7246170586758182,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-1.0649499204865662,-0.7249951175961833,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-1.063809019159439,-0.7250467133335192,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-1.0558861146638492,-0.7245175999555136,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-1.047074890604532,-0.7400707935003762,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-1.0575547608404112,-0.7363377291014752,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-1.080614311431143,-0.7321388388838884,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-1.0800957881391746,-0.7372024228764615,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-1.0818550430816016,-0.7339640705074055,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-1.092728504488229,-0.7300287924123525,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-1.093245227606461,-0.7306562747091382,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-1.0982342138720158,-0.7270235909026699,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-1.0960054278687135,-0.731009527040398,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-1.0994404883011193,-0.7263761727139144,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-1.1043097357637417,-0.7217465027554049,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-1.112837262141437,-0.7272649815393354,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-1.1196192641000142,-0.7216650092342662,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-1.1250142126208074,-0.717509948834565,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-1.1213498466083398,-0.7192364504033631,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-1.1257277555309422,-0.7142938286330976,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-1.121810535886799,-0.7195828834460419,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-1.1359035045196613,-0.7156177820867433,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-1.1371884346959125,-0.7114371172197693,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-1.1411300621505804,-0.6967959814967222,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-1.1788377696190915,-0.6894504359798073,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-1.1806712962962962,-0.7128472222222222,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-1.1841102316036352,-0.7475813544415127,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-1.1873077261140899,-0.7425800591837333,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-1.1863002508897835,-0.7309936402357198,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-1.187320644216691,-0.7409370424597364,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-1.1968094534711964,-0.7574002954209749,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-1.1993175074183975,-0.7680415430267062,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-1.20064840427114,-0.7736831147199668,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-1.2174417221693625,-0.7559169838249287,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-1.2434386154353758,-0.7560514712498875,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-1.2528930536962666,-0.7219991075412762,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-1.2520570898536847,-0.7401035277220909,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-1.2536777897380695,-0.7363951680421001,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-1.233005366726297,-0.7485092426952893,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-1.2327876673524762,-0.7489936488057967,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-1.2376491646778043,-0.7456145584725538,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-1.2780593988549618,-0.7038108301526718,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-1.277595563241696,-0.7040968453694316,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-1.2875851851851852,-0.6753777777777777,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-1.2799952937023855,-0.661470129717328,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-1.2724660626850794,-0.6594540710118159,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-1.305190250745222,-0.6172190075398913,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-1.31163426842044,-0.5983587475264812,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-1.325770373390808,-0.5867944311760938,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-1.3178873362191683,-0.5873158827459981,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-1.3163372093023258,-0.590639534883721,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-1.315934784504054,-0.590281612368857,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-1.3123840982846546,-0.5851298099211869,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-1.2956169535657456,-0.5974830030377549,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-1.2991438107676678,-0.6031925700188651,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-1.3872406670059576,-0.606502409963177,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-1.396310703215219,-0.6426791466601836,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-1.4009319040077963,-0.6445060299671094,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-1.4060164139488054,-0.6449034383866736,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-1.4111792899227646,-0.6416033214274812,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-1.4131729213105744,-0.6403554307001741,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-1.4160287743244488,-0.6581511881705555,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-1.4250239072091804,-0.6597772773544744,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-1.4273171334940948,-0.6642552402151733,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-1.4273957402213113,-0.6549332675769812,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-1.4301579466929912,-0.6547384007897334,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-1.3943610174685872,-0.6703034017775054,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-1.4018631446695062,-0.6625195354395856,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-1.4022731450278783,-0.661264628392868,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-1.398935193684597,-0.6608530689676274,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-1.3896355490979537,-0.6373652984622836,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-1.4111205484438512,-0.6223078323120791,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-1.3775884158150344,-0.6019128206656139,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-1.3618379829926899,-0.6218708041175592,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-1.362725510660504,-0.6192634560906516,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-1.3594704987925226,-0.6219552189857189,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-1.3646466452151114,-0.6147360266952688,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-1.380883181589015,-0.5848038198048578,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-1.37485613103143,-0.5763021986129556,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-1.375549718131106,-0.5759570260618045,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-1.3777522327349898,-0.5697527043357797,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-1.3745656910664863,-0.569931099464107,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-1.385632657869934,-0.559701932139491,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-1.3866803278688524,-0.5407201405152225,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-1.3504211018832613,-0.5738975318750732,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-1.3638012958963284,-0.5159683225341972,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-1.3670131590313572,-0.5124247746839817,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-1.35942037319226,-0.515712601707829,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-1.351394788198829,-0.5185397772930777,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-1.3480401924226466,-0.49844866357348205,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-1.3480042106461065,-0.4970269424450197,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-1.3603320875295999,-0.4926535619525834,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-1.3600467556163758,-0.49090546242444977,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-1.3586083091126688,-0.4908816321878384,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-1.3567174811226672,-0.49269126656218837,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-1.372614911431338,-0.47525203622486756,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-1.3701828730695942,-0.47387730724382127,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-1.3641094176524113,-0.4793846678798908,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-1.3378827001106601,-0.49956019635104837,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-1.3491070412922306,-0.4947104993743601,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-1.3291877739199727,-0.5167340201491263,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-1.3751506802135354,-0.49494862522243266,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-1.377398537214972,-0.4908360820306898,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-1.3909004902382385,-0.4759897938705886,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-1.3911274144552073,-0.4746947899352325,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-1.3740468874473653,-0.47106520996927276,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-1.3751850586493566,-0.4718710852978021,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-1.3737080379260271,-0.47361977164659314,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-1.3744979061618663,-0.47426145913454687,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-1.375906365972024,-0.47878960890665145,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-1.3834704605187977,-0.4733459033253342,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-1.3934809242955237,-0.4557654500384648,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0,-1.3962140433902557,-0.45465689768224193,0.0
2019-07-16,-0.0,-0.0,1.0,-0.0,-1.4009638416790235,-0.45066727500855486,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0,-1.3473138548539114,-0.4247657592726063,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0,-1.3437681319592187,-0.41919708230873376,0.0
2019-07-19,-0.0,-0.0,1.0,-0.0,-1.3399071607108521,-0.406844837531244,0.0
2019-07-22,-0.0,-0.0,1.0,-0.0,-1.3468293889667682,-0.4018306258761441,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0,-1.347093327458486,-0.4067138490347809,0.0
2019-07-24,-0.0,-0.0,1.0,-0.0,-1.3379969941248806,-0.3946167509222572,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0,-1.3434939988569252,-0.3781128378194486,0.0
2019-07-26,-0.0,-0.0,1.0,-0.0,-1.346184171175335,-0.37261085886734996,0.0
2019-07-29,-0.0,-0.0,1.0,-0.0,-1.3453239367636256,-0.37569045740251966,0.0
2019-07-30,-0.0,-0.0,1.0,-0.0,-1.3391209688392978,-0.38233773302490137,0.0
2019-07-31,-0.0,-0.0,1.0,-0.0,-1.338353030880671,-0.3848101955231196,0.0
2019-08-01,-0.0,-0.0,1.0,-0.0,-1.2898204863044571,-0.3617850608543473,0.0
2019-08-02,-0.0,-0.0,1.0,-0.0,-1.2973201767149016,-0.348112483796725,0.0
2019-08-05,-0.0,-0.0,1.0,-0.0,-1.3006629163035153,-0.34043789451443357,0.0
2019-08-06,-0.0,-0.0,1.0,-0.0,-1.2465952424187396,-0.3474798308646139,0.0
2019-08-07,-0.0,-0.0,1.0,-0.0,-1.2290563405750303,-0.35418873188499395,0.0
2019-08-08,-0.0,-0.0,1.0,-0.0,-1.234074992893506,-0.3501305010724346,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0,-1.220601851851852,-0.351414609053498,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0,-1.2321070749627498,-0.33686995838257205,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-1.2276043933536447,-0.33259940090632123,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-1.2204115981944763,-0.32973758702471123,0.0
2019-08-15,-0.0,-0.0,1.0,-0.007386934673366833,-1.2032914572864322,-0.30185929648241205,0.0
2019-08-16,-0.0,-0.0,1.0,-0.012294359206913057,-1.211347088907364,-0.2956944549416774,0.0
2019-08-19,-0.0,-0.0,1.0,-0.011233419422782777,-1.2118803440234698,-0.2843459291391891,0.0
2019-08-20,-0.0,-0.0,1.0,-0.019395906140788816,-1.1996754867698451,-0.27718422366450324,0.0
2019-08-21,-0.0,-0.0,1.0,-0.06637717121588088,-1.1589081885856078,-0.25607940446650124,0.0
2019-08-22,-0.0,-0.0,1.0,-0.0632336518178434,-1.1572403524010424,-0.2611986598833602,0.0
2019-08-23,-0.0,-0.0,1.0,-0.06319472012703453,-1.1579495831679238,-0.25999900754267563,0.0
2019-08-26,-0.0,-0.0,1.0,-0.06331888483893212,-1.1506501822480544,-0.24884247857353956,0.0
2019-08-27,-0.0,-0.0,1.0,-0.06480023617398149,-1.1484697894115332,-0.24687561503641015,0.0
2019-08-28,-0.0,-0.0,1.0,-0.07059835360609412,-1.1529917680304707,-0.23371421550559038,0.0
2019-08-29,-0.0,-0.0,1.0,-0.07227761677882018,-1.1528316714966353,-0.23080701409695956,0.0
2019-08-30,-0.0,-0.0,1.0,-0.07460018123484607,-1.1565722122896818,-0.21794714800029388,0.0
2019-09-03,-0.0,-0.0,1.0,-0.08771586037966933,-1.1512063686466627,-0.21053276178812003,0.0
2019-09-04,-0.0,-0.0,1.0,-0.09125866418477063,-1.1486933307208111,-0.20931200862132307,0.0
2019-09-05,-0.0,-0.0,1.0,-0.08307481863259972,-1.155597352158089,-0.2039619922323457,0.0
2019-09-06,-0.0,-0.0,1.0,-0.09822039698836414,-1.1764691502884521,-0.16982008409113133,0.0
2019-09-09,-0.0,-0.0,1.0,-0.10065586608584993,-1.1806568449904558,-0.16594880328911948,0.0
2019-09-10,-0.0,-0.0,1.0,-0.19048787068606052,-1.182516127449778,-0.07984007456645982,0.0
2019-09-11,-0.0,-0.0,1.0,-0.2216262552045065,-1.1795248591721772,-0.04802841048248836,0.0
2019-09-12,-0.0,-0.0,1.0,-0.22184692953471866,-1.1788922338889296,-0.04679736642435813,0.0
2019-09-13,-0.0,-0.0,1.0,-0.22599921630094044,-1.1804222178683383,-0.042662617554858936,0.0
2019-09-16,-0.0,-0.0,1.0,-0.2294575922387182,-1.1794796413347053,-0.04096232054485766,0.0
2019-09-17,-0.0,-0.0,1.0,-0.23366493051270024,-1.18525832489941,-0.049542099676631035,0.0
2019-09-18,-0.0,-0.0,1.0,-0.2520180260486307,-1.186153617590254,-0.037933937503095136,0.0
2019-09-19,-0.0,-0.0,1.0,-0.25873435223821634,-1.1644650749364214,-0.04587541048369176,0.0
2019-09-20,-0.0,-0.0,1.0,-0.2736173263777289,-1.1507651989022671,-0.04798872598709422,0.0
2019-09-23,-0.0,-0.0,1.0,-0.28253991793959166,-1.135894013544911,-0.05328983143012507,0.0
2019-09-24,-0.0,-0.0,1.0,-0.29393579660681607,-1.1276895681851906,-0.05154078250976901,0.0
2019-09-25,-0.0,-0.0,1.0,-0.29440545616289415,-1.1353909261638826,-0.041316595828803,0.0
2019-09-26,-0.0,-0.0,1.0,-0.34223258379083005,-1.1646235993081147,-0.0,0.0
2019-09-27,-0.0,-0.0,1.0,-0.35739054509168017,-1.1373082200324311,-0.0,0.0
2019-09-30,-0.0,-0.0,1.0,-0.36601389132669687,-1.1414207266618188,-0.0,0.0
2019-10-01,-0.0,-0.0,1.0,-0.382034008664947,-1.12228594325211,-0.0,0.0
2019-10-02,-0.0,-0.0,1.0,-0.41986921529175053,-1.095221327967807,-0.0,0.0
2019-10-03,-0.0,-0.0,1.0,-0.4149183566302418,-1.0856442699607411,-0.0,0.0
2019-10-04,-0.0,-0.0,1.0,-0.4336957066279244,-1.0711888181954812,-0.0,0.0
2019-10-07,-0.0,-0.0,1.0,-0.44458595544900603,-1.0526670662271502,-0.0,0.0
2019-10-08,-0.0,-0.0,1.0,-0.47320065027833885,-0.9899748756096359,-0.0,0.0
2019-10-09,-0.0,-0.0,1.0,-0.46215374046176116,-0.9914125180950512,-0.0,0.0
2019-10-10,-0.0,-0.0,1.0,-0.5188454671692124,-0.9608212656219003,-0.0,0.0
2019-10-11,-0.0,-0.0,1.0,-0.573726474902419,-0.9103995226611641,-0.002038634612037889,0.0
2019-10-14,-0.0,-0.0,1.0,-0.5843541479932277,-0.9054377054078279,-0.0,0.0
