Date,FLR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-03,1.0,-0.15990182264442526,-1.0607699650015907,-0.0,-1.1592654879323667,-1.1654015726557885,0.0
2018-12-04,1.0,-0.150385138196647,-1.062664250113276,-0.0,-1.1549614861803352,-1.1630267331218849,0.0
2018-12-06,1.0,-0.12941176470588234,-0.9965631196298744,-0.0,-1.1471249173826834,-1.1331570830579423,0.0
2018-12-07,1.0,-0.11907079646017699,-1.0038938053097344,-0.0,-1.1550442477876106,-1.1468141592920356,0.0
2018-12-10,1.0,-0.0824724216424444,-1.007923305900893,-0.0,-1.157065312554719,-1.1300122570478024,0.0
2018-12-11,1.0,-0.07455948102042606,-1.0127991584115017,-0.0,-1.1561321995266065,-1.1397387569036554,0.0
2018-12-12,1.0,-0.06928017718715393,-1.0293687707641195,-0.0,-1.169700996677741,-1.161373200442968,0.0
2018-12-13,1.0,-0.06928896951462325,-1.025131631343746,-0.0,-1.1713640989336755,-1.1587982832618027,0.0
2018-12-14,1.0,-0.07134011499336576,-1.0212737726669616,-0.0,-1.1721804511278195,-1.1580716497125167,0.0
2018-12-17,1.0,-0.05235579040070453,-1.0193306913254074,-0.0,-1.1597974460590048,-1.1718626155878467,0.0
2018-12-18,1.0,-0.03232862329935693,-1.0048558554617437,-0.0,-1.158580865304694,-1.178879216063695,0.0
2018-12-19,1.0,-0.03176130895091434,-1.005118558054073,-0.0,-1.1588940414734448,-1.1790182868142445,0.0
2018-12-20,1.0,-0.029370811939778956,-0.9875119658863459,-0.0,-1.1632582020711864,-1.1710904185884605,0.0
2018-12-21,1.0,-0.02107312851579403,-0.9856771960190394,-0.0,-1.1643877109476417,-1.1559498052791,0.0
2018-12-24,1.0,-0.0,-0.9630186410102225,-0.0,-1.1590928614380207,-1.1730521432866594,0.0
2018-12-26,1.0,-0.0,-0.9774596275938471,-0.0,-1.1280412458988451,-1.1554816992628572,0.0
2018-12-27,1.0,-0.0,-0.9267430872262624,-0.0,-1.0468794938165087,-1.1350096552857554,0.0
2018-12-28,1.0,-0.0,-0.9310472279260781,-0.0,-1.044517453798768,-1.131252566735113,0.0
2018-12-31,1.0,-0.0,-0.9292228064410122,-0.0,-1.0458839960565232,-1.1326404863621427,0.0
2019-01-02,1.0,-0.0,-0.9277360581066109,-0.0,-1.0433337436907546,-1.132504411342279,0.0
2019-01-03,1.0,-0.0,-0.928635953026197,-0.0,-1.041389504804139,-1.1361172702636118,0.0
2019-01-04,1.0,-0.0,-0.9295538957593568,-0.0,-1.0149789804497775,-1.136933186400555,0.0
2019-01-07,1.0,-0.0,-0.897505814419761,-0.0,-0.9989173149410538,-1.1134814339562114,0.0
2019-01-08,1.0,-0.0,-0.8900320256204964,-0.0,-1.0018815052041634,-1.1112890312249801,0.0
2019-01-09,1.0,-0.0,-0.880500379681068,-0.0,-1.000759362135806,-1.1154230446425004,0.0
2019-01-10,1.0,-0.0,-0.8795397339086659,-0.0,-1.0010387949978026,-1.1147868472571816,0.0
2019-01-11,1.0,-0.0,-0.8682883892134112,-0.0,-1.0058414019364648,-1.1268304393054334,0.0
2019-01-14,1.0,-0.0,-0.8684041956922091,-0.0,-1.0069260949635679,-1.1281928096725118,0.0
2019-01-15,1.0,-0.0,-0.8626067433748946,-0.0,-1.0083791043579362,-1.1381149019765064,0.0
2019-01-16,1.0,-0.0,-0.8629972359091456,-0.0,-0.9917477867243522,-1.1511837519528905,0.0
2019-01-17,1.0,-0.0,-0.8599863831150627,-0.0,-0.9931114582081781,-1.1519083663743042,0.0
2019-01-18,1.0,-0.0,-0.861120077469335,-0.0,-1.0006052291801162,-1.1730955455132344,0.0
2019-01-22,1.0,-0.0,-0.8206546415156643,-0.0,-1.0446609155074915,-1.2623106451479753,0.0
2019-01-23,1.0,-0.0,-0.7900953170327393,-0.0,-1.0535018648984666,-1.3006630750103607,0.0
2019-01-24,1.0,-0.0,-0.7920467739260242,-0.0,-1.0535329241997016,-1.301044949411179,0.0
2019-01-25,1.0,-0.0,-0.7236986881083368,-0.0,-1.1172661870503597,-1.3909437156157427,0.0
2019-01-28,1.0,-0.0,-0.7026363674833904,-0.0,-1.1427785535948543,-1.3863145867716136,0.0
2019-01-29,1.0,-0.0,-0.6952922698136434,-0.0,-1.1530330687269175,-1.396697372330942,0.0
2019-01-30,1.0,-0.0,-0.6936722828162798,-0.0,-1.1507448117811823,-1.3995246785214106,0.0
2019-01-31,1.0,-0.0,-0.7052475037178669,-0.0,-1.118801784576163,-1.4249415763756108,0.0
2019-02-01,1.0,-0.0,-0.7039132284134411,-0.0,-1.1259464057847723,-1.4236495108464482,0.0
2019-02-04,1.0,-0.0,-0.7067681967073638,-0.0,-1.128557450972051,-1.4187263368358363,0.0
2019-02-05,1.0,-0.0,-0.6968666298201607,-0.0,-1.1185748905233621,-1.4360783980272949,0.0
2019-02-06,1.0,-0.0,-0.6977278529486851,-0.0,-1.1144157944004764,-1.4428133775848864,0.0
2019-02-07,1.0,-0.0,-0.6983660965024253,-0.0,-1.108969449408561,-1.447621479023062,0.0
2019-02-08,1.0,-0.0,-0.6882124407633523,-0.0,-1.118003671604833,-1.4630918328139009,0.0
2019-02-11,1.0,-0.0,-0.6765070808197493,-0.0,-1.123433021007145,-1.4785008342959824,0.0
2019-02-12,1.0,-0.0,-0.6829801835806812,-0.0,-1.133353349918504,-1.4729347173372223,0.0
2019-02-13,1.0,-0.0,-0.7048051948051948,-0.0,-1.143030303030303,-1.4811688311688311,0.0
2019-02-14,1.0,-0.0,-0.6959259902710216,-0.0,-1.1672602501737317,-1.4801077136900627,0.0
2019-02-15,1.0,-0.0,-0.7025476045561255,-0.0,-1.1661159899139206,-1.4787844535257804,0.0
2019-02-19,1.0,-0.0,-0.6894169780172039,-0.0,-1.1770788078894778,-1.477930315405335,0.0
2019-02-20,1.0,-0.0,-0.6936627375929711,-0.0,-1.1745465616980557,-1.481318776912705,0.0
2019-02-21,1.0,-0.0,-0.6951978753972745,-0.0,-1.1749749662588707,-1.4835212677957246,0.0
2019-02-22,1.0,-0.0,-0.6896791886127193,-0.0,-1.18491272363209,-1.4783441431245374,0.0
2019-02-25,1.0,-0.0,-0.6919242709107604,-0.0,-1.1965808228761314,-1.4838441694722575,0.0
2019-02-26,1.0,-0.0,-0.6958138314159484,-0.0,-1.1979353484099557,-1.4805126634880363,0.0
2019-02-27,1.0,-0.0,-0.6886028284951179,-0.0,-1.2087657077805507,-1.4811068785848767,0.0
2019-02-28,1.0,-0.0,-0.6916706830828551,-0.0,-1.2107084958156247,-1.4791657538448058,0.0
2019-03-01,1.0,-0.0,-0.69351161771153,-0.0,-1.2081104778605873,-1.4824199912319158,0.0
2019-03-04,1.0,-0.0,-0.6877465159084932,-0.0,-1.2045315102112366,-1.4902270137610658,0.0
2019-03-05,1.0,-0.0,-0.6767770011868655,-0.0,-1.2302079212273067,-1.4888126950635192,0.0
2019-03-06,1.0,-0.0,-0.6759535946563544,-0.0,-1.231543329231851,-1.4869924415538758,0.0
2019-03-07,1.0,-0.0,-0.636837266319338,-0.0,-1.2551114224420996,-1.48614333873298,0.0
2019-03-08,1.0,-0.0,-0.6332244104919191,-0.0,-1.2834496158261945,-1.4991168418263712,0.0
2019-03-11,1.0,-0.0,-0.6383813174079687,-0.0,-1.286433728496301,-1.5318655851680187,0.0
2019-03-12,1.0,-0.0,-0.6018451845184518,-0.0,-1.3138163816381638,-1.5847434743474347,0.0
2019-03-13,1.0,-0.0,-0.623445343946452,-0.0,-1.3207453303785446,-1.5784451178146623,0.0
2019-03-14,1.0,-0.0,-0.622569852608735,-0.0,-1.3218645447147122,-1.5767248394972422,0.0
2019-03-15,1.0,-0.0,-0.6191577134049594,-0.0,-1.3278933768529853,-1.586245976698853,0.0
2019-03-18,1.0,-0.0,-0.6451288152656386,-0.0,-1.3373449869583125,-1.5935569487026953,0.0
2019-03-19,1.0,-0.0,-0.6497865111794683,-0.0,-1.339148799412332,-1.6021762086221936,0.0
2019-03-20,1.0,-0.0,-0.6581031307550645,-0.0,-1.3387661141804788,-1.6072283609576428,0.0
2019-03-21,1.0,-0.0,-0.6588105321303628,-0.0,-1.3520069968698216,-1.5923863008654024,0.0
2019-03-22,1.0,-0.0,-0.6612619290280738,-0.0,-1.3846937830075048,-1.5866765496154918,0.0
2019-03-25,1.0,-0.0,-0.6015327428754991,-0.0,-1.3986967096507734,-1.588821072920013,0.0
2019-03-26,1.0,-0.0,-0.6116751269035533,-0.0,-1.40179972311952,-1.6011998154130134,0.0
2019-03-27,1.0,-0.0,-0.5938148131078029,-0.0,-1.4103332257915842,-1.6047840715306263,0.0
2019-03-28,1.0,-0.0,-0.5905065042900637,-0.0,-1.4047882646000553,-1.6176769074637882,0.0
2019-03-29,1.0,-0.0,-0.5930302330948535,-0.0,-1.405215785829679,-1.6174936533579507,0.0
2019-04-01,1.0,-0.0,-0.6021793332717703,-0.0,-1.4023455536060578,-1.6127066211099823,0.0
2019-04-02,1.0,-0.0,-0.6100471829031362,-0.0,-1.4086409473586825,-1.6070866870200757,0.0
2019-04-03,1.0,-0.0,-0.608396134818993,-0.0,-1.4116695177770584,-1.6034028387812658,0.0
2019-04-04,1.0,-0.0,-0.6074865815287802,-0.0,-1.4065796779566906,-1.6129927817878957,0.0
2019-04-05,1.0,-0.0,-0.6043145441892832,-0.0,-1.409835305033635,-1.6251449779633496,0.0
2019-04-08,1.0,-0.0,-0.6031140914936617,-0.0,-1.3919254087819217,-1.5980158001102334,0.0
2019-04-09,1.0,-0.0,-0.6020239190432383,-0.0,-1.4008279668813246,-1.5969641214351424,0.0
2019-04-10,1.0,-0.0,-0.5939237946408052,-0.0,-1.4026290389299993,-1.5996690720227973,0.0
2019-04-11,1.0,-0.0,-0.585252608835563,-0.0,-1.4212752264055533,-1.5905852066381647,0.0
2019-04-12,1.0,-0.0,-0.5856839970501475,-0.0,-1.4235342920353984,-1.5999262536873156,0.0
2019-04-15,1.0,-0.0,-0.5862816550578901,-0.0,-1.4222980764795423,-1.6042252871442408,0.0
2019-04-16,1.0,-0.0,-0.5887022337086949,-0.0,-1.4217740446741738,-1.6046704818165036,0.0
2019-04-17,1.0,-0.0,-0.5790008311016716,-0.0,-1.4351278973127712,-1.6031489518884479,0.0
2019-04-18,1.0,-0.0,-0.5752273671575643,-0.0,-1.4270347629379991,-1.6143299016665897,0.0
2019-04-22,1.0,-0.0,-0.3451810095537904,-0.0,-0.9330502580621547,-1.3822248252132217,0.0
2019-04-23,1.0,-0.0,-0.3654666812561549,-0.0,-0.9319035634825108,-1.350001823686034,0.0
2019-04-24,1.0,-0.0,-0.35194024412461283,-0.0,-0.9329932592457642,-1.3587174348697393,0.0
2019-04-25,1.0,-0.0,-0.3491687326819308,-0.0,-0.9356132419425405,-1.3611273151523988,0.0
2019-04-26,1.0,-0.0,-0.3537044482619979,-0.0,-0.9243393398881539,-1.3770240140356007,0.0
2019-04-29,1.0,-0.0,-0.3453960595094492,-0.0,-0.9236392879336186,-1.3863362210768726,0.0
2019-04-30,1.0,-0.0,-0.3445918777643748,-0.0,-0.92758708922762,-1.3831926015279454,0.0
2019-05-01,1.0,-0.0,-0.3179010102478378,-0.0,-0.9521404171814813,-1.3639436005523657,0.0
2019-05-02,1.0,-0.0,-0.3159061182967592,-0.0,-0.949207963958727,-1.3680787676209853,0.0
2019-05-03,1.0,-0.0,-0.40091785222579157,-0.0,-1.5227627351996327,-1.665580541532813,0.0
2019-05-06,1.0,-0.0,-0.35469359651136106,-0.0,-1.544181776451687,-1.691439063575855,0.0
2019-05-07,1.0,-0.0,-0.35319520374879404,-0.0,-1.5450452519869526,-1.6958239536913677,0.0
2019-05-08,1.0,-0.0,-0.3539253539253539,-0.0,-1.5418735061592206,-1.7006343077771648,0.0
2019-05-09,1.0,-0.0,-0.35370497820601055,-0.0,-1.5454003211745813,-1.6891030052764395,0.0
2019-05-10,1.0,-0.0,-0.35804343824774526,-0.0,-1.55756488128106,-1.685946990612921,0.0
2019-05-13,1.0,-0.0,-0.35314733686880334,-0.0,-1.5668434401660136,-1.6914918146184,0.0
2019-05-14,1.0,-0.0,-0.2930830219630001,-0.0,-1.5774172970017315,-1.6861387040918618,0.0
2019-05-15,1.0,-0.0,-0.2949623888762252,-0.0,-1.587736494187372,-1.6762708000911786,0.0
2019-05-16,1.0,-0.0,-0.29911488274477593,-0.0,-1.5846792590564833,-1.6786203120722694,0.0
2019-05-17,1.0,-0.0,-0.2917390112400622,-0.0,-1.5746595997441286,-1.7027323403088732,0.0
2019-05-20,1.0,-0.0,-0.2753563596491228,-0.0,-1.5836531432748537,-1.709703947368421,0.0
2019-05-21,1.0,-0.0,-0.2734867159682279,-0.0,-1.5819410207249156,-1.7095316351684469,0.0
2019-05-22,1.0,-0.0,-0.2678563278718452,-0.0,-1.5860526676098763,-1.7100543106202366,0.0
2019-05-23,1.0,-0.0,-0.26834830999407017,-0.0,-1.5884687314692332,-1.704648086484514,0.0
2019-05-24,1.0,-0.0,-0.24170228244066563,-0.0,-1.5910702918977901,-1.7139219787214697,0.0
2019-05-28,1.0,-0.0,-0.24047467491133945,-0.0,-1.591115758843321,-1.7151041193052652,0.0
2019-05-29,1.0,-0.0,-0.2471084501292693,-0.0,-1.5900576042091894,-1.69859844876854,0.0
2019-05-30,1.0,-0.0,-0.2422619587909594,-0.0,-1.5895434328764635,-1.70663520014523,0.0
2019-05-31,1.0,-0.0,-0.24711913619453768,-0.0,-1.5896470374739133,-1.7000272207603666,0.0
2019-06-03,1.0,-0.0,-0.24858859130120592,-0.0,-1.5933336344338558,-1.674585610406034,0.0
2019-06-04,1.0,-0.0,-0.23091835354582751,-0.0,-1.5893332131103197,-1.688066363103557,0.0
2019-06-05,1.0,-0.0,-0.22186538204201792,-0.0,-1.6006958383513985,-1.6379410321602212,0.0
2019-06-06,1.0,-0.0,-0.21997770345596432,-0.0,-1.6004905239687848,-1.6388405797101449,0.0
2019-06-07,1.0,-0.0,-0.2390082939445287,-0.0,-1.5892713814322663,-1.6308748773744761,0.0
2019-06-10,1.0,-0.0,-0.24480533926585094,-0.0,-1.5711679644048941,-1.6333704115684091,0.0
2019-06-11,1.0,-0.0,-0.25561158463117495,-0.0,-1.5782051854165735,-1.628675978401535,0.0
2019-06-12,1.0,-0.0,-0.2537400080382263,-0.0,-1.5783950341624615,-1.6335461974724246,0.0
2019-06-13,1.0,-0.0,-0.27516988555078686,-0.0,-1.5729613733905579,-1.6224964234620889,0.0
2019-06-14,1.0,-0.0,-0.2811520200662905,-0.0,-1.5750246349547614,-1.6229060288452926,0.0
2019-06-17,1.0,-0.0,-0.29090011666517096,-0.0,-1.564076101588441,-1.63214574172126,0.0
2019-06-18,1.0,-0.0,-0.3100193284487796,-0.0,-1.561603811749899,-1.6233649480828878,0.0
2019-06-19,1.0,-0.0,-0.30272796728236934,-0.0,-1.564244303626803,-1.627162824142735,0.0
2019-06-20,1.0,-0.0,-0.3082219522073714,-0.0,-1.563205976328698,-1.6288195850771792,0.0
2019-06-21,1.0,-0.0,-0.31307990271146746,-0.0,-1.564048283938384,-1.6269255022070084,0.0
2019-06-24,1.0,-0.0,-0.29593819184023856,-0.0,-1.5716351149866714,-1.6506122080151808,0.0
2019-06-25,1.0,-0.0,-0.3044127630685675,-0.0,-1.5694048427245983,-1.652093233763295,0.0
2019-06-26,1.0,-0.0,-0.3062290020884409,-0.0,-1.542813039135567,-1.6910469445201126,0.0
2019-06-27,1.0,-0.0,-0.2964058234758872,-0.0,-1.5458143767060966,-1.707324840764331,0.0
2019-06-28,1.0,-0.0,-0.2925055674226242,-0.0,-1.5464709357814843,-1.7058128437031312,0.0
2019-07-01,1.0,-0.0,-0.2847300911027512,-0.0,-1.5453020894710603,-1.7024430041245524,0.0
2019-07-02,1.0,-0.0,-0.29246951081289385,-0.0,-1.5350228952260054,-1.7062610509135423,0.0
2019-07-03,1.0,-0.0,-0.3094143877690313,-0.0,-1.5255494380488694,-1.7152477590207946,0.0
2019-07-05,1.0,-0.0,-0.2982679456289494,-0.0,-1.5282538527981089,-1.7195526662726734,0.0
2019-07-08,1.0,-0.0,-0.30035464217513863,-0.0,-1.5262344275711557,-1.720105483313631,0.0
2019-07-09,1.0,-0.0,-0.29678123295144576,-0.0,-1.5265048190580106,-1.7229950900163666,0.0
2019-07-10,1.0,-0.0,-0.30886961260729373,-0.0,-1.5140106271856124,-1.7186520732095008,0.0
2019-07-11,1.0,-0.0,-0.3078495502861815,-0.0,-1.5157626964658852,-1.7189515762696468,0.0
2019-07-12,1.0,-0.0,-0.310047238372093,-0.0,-1.515670421511628,-1.716388081395349,0.0
2019-07-15,1.0,-0.0,-0.3352887676216462,-0.0,-1.5079581628012733,-1.7042746703046838,0.0
2019-07-16,1.0,-0.0,-0.33713895838071417,-0.0,-1.5166704571298615,-1.694746418012281,0.0
2019-07-17,1.0,-0.0,-0.3405513602038031,-0.0,-1.515239741606769,-1.6933854972250024,0.0
2019-07-18,1.0,-0.0,-0.3376375375102301,-0.0,-1.5159134309357096,-1.6931890515595163,0.0
2019-07-19,1.0,-0.0,-0.3435798911303234,-0.0,-1.539179360505009,-1.6915969077352364,0.0
2019-07-22,1.0,-0.0,-0.373112122988143,-0.0,-1.4873540417474413,-1.6479419322843876,0.0
2019-07-23,1.0,-0.0,-0.3728248129113696,-0.0,-1.4875574790370572,-1.6477323956361014,0.0
2019-07-24,1.0,-0.0,-0.3719578150351542,-0.0,-1.4881467459888227,-1.6468361276365604,0.0
2019-07-25,1.0,-0.0,-0.36372641721824484,-0.0,-1.496375343329281,-1.6425773335134404,0.0
2019-07-26,1.0,-0.0,-0.35353944466945686,-0.0,-1.5015075829170605,-1.6452004860267315,0.0
2019-07-29,1.0,-0.0,-0.3418268581461306,-0.0,-1.5029937424030972,-1.6570026561022826,0.0
2019-07-30,1.0,-0.0,-0.34558062046917915,-0.0,-1.5009230492142827,-1.6561754243775044,0.0
2019-07-31,1.0,-0.0,-0.3662295525212924,-0.0,-1.4930827813077374,-1.6470190617818035,0.0
2019-08-01,1.0,-0.0,-0.3786399027859039,-0.0,-1.4856654214861156,-1.6363472703542015,0.0
2019-08-02,1.0,-0.0,-0.3723932472691162,-0.0,-1.4855105172880745,-1.6559537780987634,0.0
2019-08-05,1.0,-0.0,-0.6161973748706497,-0.3071728119383476,-1.6980011981918197,-1.8250095310712924,0.0
2019-08-06,1.0,-0.0,-0.5962260105071298,-0.27715235338265254,-1.6674707837461133,-1.8199313820092204,0.0
2019-08-07,1.0,-0.0,-0.6109116244171713,-0.25071011308215874,-1.6613430516104828,-1.836379227182593,0.0
2019-08-08,1.0,-0.0,-0.6099420227614344,-0.24495383293966072,-1.66775821344213,-1.8456087610049388,0.0
2019-08-09,1.0,-0.0,-0.5854323760628911,-0.22926359698379592,-1.658003101770148,-1.8751804909353442,0.0
2019-08-12,1.0,-0.0,-0.5776649746192893,-0.23649479027518033,-1.6619823670852256,-1.8671119422922788,0.0
2019-08-13,1.0,-0.0,-0.5628809752967597,-0.22505614372794355,-1.6757566035718106,-1.8832745160945354,0.0
2019-08-14,1.0,-0.0,-0.570796695976552,-0.21737276845190512,-1.6618172128963495,-1.8790833999467091,0.0
2019-08-15,1.0,-0.0,-0.5757416920012579,-0.2113429080616417,-1.6378551210818746,-1.8166998637173708,0.0
2019-08-16,1.0,-0.0,-0.586712955657251,-0.20735363736783965,-1.6354215980221978,-1.8306243753616327,0.0
2019-08-19,1.0,-0.0,-0.5679426087867204,-0.20715295596166935,-1.6376917840498506,-1.8236895847515318,0.0
2019-08-20,1.0,-0.0,-0.568622329031921,-0.2105428138550755,-1.6326210751789354,-1.8125489786322555,0.0
2019-08-21,1.0,-0.0,-0.5656960968482572,-0.22964934251721977,-1.6231475683573366,-1.7996242955541641,0.0
2019-08-22,1.0,-0.0,-0.5677944012928113,-0.22222801438773915,-1.6220612000208519,-1.800865349528228,0.0
2019-08-23,1.0,-0.0,-0.563853661082407,-0.22331819842388184,-1.6229841866290902,-1.808778247481864,0.0
2019-08-26,1.0,-0.0,-0.5297149631462296,-0.20844286376990875,-1.6200711303541055,-1.7961445286325448,0.0
2019-08-27,1.0,-0.0,-0.5251339101771735,-0.2015863205603626,-1.6180469715698393,-1.8056242274412855,0.0
2019-08-28,1.0,-0.0,-0.5233168622606547,-0.19909409100267653,-1.6200844142474777,-1.804766316656372,0.0
2019-08-29,1.0,-0.0,-0.5136136702866849,-0.20119409130680943,-1.6231406660147203,-1.8089968603633744,0.0
2019-08-30,1.0,-0.0,-0.5016416991586292,-0.20192899651138926,-1.6249230453519392,-1.8018161296942337,0.0
2019-09-03,1.0,-0.0,-0.5066022709756974,-0.21296819606432718,-1.6152699994862045,-1.8031649797050813,0.0
2019-09-04,1.0,-0.0,-0.4792095512556608,-0.21912309592424867,-1.625668999588308,-1.8221490325236724,0.0
2019-09-05,1.0,-0.0,-0.4725507411041677,-0.2193874916077054,-1.634973919330682,-1.8375768217734856,0.0
2019-09-06,1.0,-0.0,-0.46776603968049474,-0.22081937644936872,-1.6381860345271837,-1.8265395516619427,0.0
2019-09-09,1.0,-0.0,-0.4783818603452718,-0.22128317443957743,-1.636382375676372,-1.817315124967792,0.0
2019-09-10,1.0,-0.0,-0.49501317761356006,-0.18355640535372852,-1.636969665650354,-1.8521523435481373,0.0
2019-09-11,1.0,-0.0,-0.48837329474989666,-0.1965688300950806,-1.638848697809012,-1.843582058701943,0.0
2019-09-12,1.0,-0.0,-0.4805349029326725,-0.19940107393638995,-1.6401280462618752,-1.843143329202809,0.0
2019-09-13,1.0,-0.0,-0.4788688626476072,-0.21597265382224984,-1.64947172156619,-1.8348353014294592,0.0
