Date,BYD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.3992352919958158,-0.9267034592215851,-0.011687046856400823,-0.6302708942033691,-0.6392526061393067,0.0
2018-10-24,1.0,-0.3993752951004249,-0.9415610358478916,-0.014854901391058002,-0.6348745142193005,-0.6413031634765554,0.0
2018-10-25,1.0,-0.37763578274760384,-0.9097976570820022,-0.011288604898828542,-0.6335818246361378,-0.6175718849840256,0.0
2018-10-26,1.0,-0.38583157064496465,-0.9191194923457497,-0.019037034381386007,-0.6353565410676513,-0.6257483956548238,0.0
2018-10-29,1.0,-0.44806338028169007,-0.9629133496631964,-0.023193508879363136,-0.7269978567054501,-0.6661436007348438,0.0
2018-10-30,1.0,-0.4841128029832194,-0.9770820385332504,-0.03783405842137974,-0.738113735239279,-0.6472187694220012,0.0
2018-10-31,1.0,-0.4858820348410522,-0.961257677005678,-0.03974661052956854,-0.7341341882652864,-0.6415852292479431,0.0
2018-11-01,1.0,-0.5111067657411029,-0.9482205709816192,-0.05834962847086429,-0.7436840046929997,-0.6495111458740712,0.0
2018-11-02,1.0,-0.5083451985445341,-0.9788799240626482,-0.06019617149185255,-0.7460449295997468,-0.6615646258503401,0.0
2018-11-05,1.0,-0.5106888361045131,-0.9744259699129058,-0.05985748218527316,-0.7467933491686461,-0.6670229612034838,0.0
2018-11-06,1.0,-0.5288717561499026,-0.9921313038985812,-0.04991455708778762,-0.7449032309343082,-0.6582680920398999,0.0
2018-11-07,1.0,-0.5288109998410427,-0.9921713559052616,-0.04991257351772374,-0.7448338896836753,-0.6582419329200446,0.0
2018-11-08,1.0,-0.5027530204000792,-1.011368587839176,-0.014181025945731828,-0.7491780550604079,-0.6836997425232719,0.0
2018-11-09,1.0,-0.5049583498611662,-1.0130503768345895,-0.01301071003570012,-0.7499008330027767,-0.6857596191987307,0.0
2018-11-12,1.0,-0.5078106224465273,-1.0373708243210766,-0.008932147720900426,-0.7544660738604503,-0.6968677401265722,0.0
2018-11-13,1.0,-0.5016766467065868,-1.0397604790419164,-0.0,-0.7558483033932136,-0.6947305389221556,0.0
2018-11-14,1.0,-0.5026146660811943,-1.0390004391042273,-0.0,-0.7559378867111094,-0.6943036206139476,0.0
2018-11-15,1.0,-0.5056588520614389,-1.0637025060630558,-0.0,-0.7891269199676636,-0.6835084882780922,0.0
2018-11-16,1.0,-0.5037518153945457,-1.0576085202517347,-0.0,-0.7873971276424077,-0.6854929804744231,0.0
2018-11-19,1.0,-0.508475944462383,-1.0567484662576687,-0.0,-0.7856393283823054,-0.6853002906038101,0.0
2018-11-20,1.0,-0.4904097470746713,-1.0534400257348506,-0.0,-0.7858377900197032,-0.6913828461136355,0.0
2018-11-21,1.0,-0.48999799559029866,-1.0523551813990781,-0.0,-0.7837241932250952,-0.682782120665464,0.0
2018-11-23,1.0,-0.48920399613277477,-1.0710199806638736,-0.0,-0.7825894295842734,-0.6855462455688044,0.0
2018-11-26,1.0,-0.4892631239676081,-1.070746545264091,-0.0,-0.7829660368236575,-0.6859111236453005,0.0
2018-11-27,1.0,-0.48606811145510836,-1.0712074303405572,-0.0,-0.78042700333722,-0.6830445096698967,0.0
2018-11-28,1.0,-0.4849155269509252,-1.0776347546259053,-0.0,-0.7780772325020112,-0.6819388576025744,0.0
2018-11-29,1.0,-0.47559023609443773,-1.0702280912364945,-0.0,-0.7741896758703481,-0.681592637054822,0.0
2018-11-30,1.0,-0.4757141714011363,-1.0705769384652317,-0.0,-0.7749459870368889,-0.679683123949748,0.0
2018-12-03,1.0,-0.4728654269146171,-1.0716656668666267,-0.0,-0.7752049590081984,-0.6794641071785643,0.0
2018-12-04,1.0,-0.47286914765906357,-1.072549019607843,-0.0,-0.7763505402160864,-0.6798319327731093,0.0
2018-12-06,1.0,-0.4694420533688083,-1.0179982784255421,-0.0,-0.774278112528367,-0.6509899053134048,0.0
2018-12-07,1.0,-0.4710093896713615,-1.0179186228482004,-0.0,-0.7741001564945228,-0.6492957746478873,0.0
2018-12-10,1.0,-0.44498739577273605,-1.025092107814621,-0.0,-0.7759550126042272,-0.6321892573201473,0.0
2018-12-11,1.0,-0.4547817652764307,-1.0219980601357905,-0.0,-0.7793598448108633,-0.623627546071775,0.0
2018-12-12,1.0,-0.4508477212630269,-1.025703841966091,-0.0,-0.7812645823611759,-0.6308135013221341,0.0
2018-12-13,1.0,-0.4513367319142313,-1.0273183640113632,-0.0,-0.7806747869401098,-0.6321749620578279,0.0
2018-12-14,1.0,-0.45672048239642093,-1.0116319782143552,-0.0,-0.7895351099007974,-0.6324061466640731,0.0
2018-12-17,1.0,-0.4341043154299907,-1.0147081651660974,-0.0,-0.7745653523750388,-0.6574045327538031,0.0
2018-12-18,1.0,-0.42830079257684134,-1.0100521940846703,-0.0,-0.7716218828532767,-0.6562536245892132,0.0
2018-12-19,1.0,-0.41889379502672547,-1.0148346115113487,-0.0,-0.7790301340150282,-0.6605469052598961,0.0
2018-12-20,1.0,-0.42088866388878066,-1.0243389540091123,-0.0,-0.7812998948557186,-0.6677051287043888,0.0
2018-12-21,1.0,-0.4172901725140531,-1.0258964915681332,-0.0,-0.783485171544873,-0.6500484590036828,0.0
2018-12-24,1.0,-0.4019430201626894,-1.0099078607502217,-0.0,-0.7792127684182119,-0.6641350861636918,0.0
2018-12-26,1.0,-0.4037865748709122,-1.0200803212851404,-0.0,-0.7528781793842034,-0.6481162746222986,0.0
2018-12-27,1.0,-0.38401734320101666,-0.9930103909695747,-0.0,-0.7116319055094565,-0.6490992001196083,0.0
2018-12-28,1.0,-0.3737449423048104,-1.0078675258504421,-0.0,-0.716282032069534,-0.6485463809381089,0.0
2018-12-31,1.0,-0.3743069084369849,-1.0070433088565862,-0.0,-0.7163194964783456,-0.648733702982167,0.0
2019-01-02,1.0,-0.3736844076557174,-1.0070789168133638,-0.0,-0.7159444173939098,-0.6487508895464249,0.0
2019-01-03,1.0,-0.3679945982444295,-1.010315852652112,-0.0,-0.7134443694200615,-0.6594643259059195,0.0
2019-01-04,1.0,-0.3268936138410373,-1.0288853181869135,-0.0,-0.7047569223870557,-0.6762452823138149,0.0
2019-01-07,1.0,-0.3159001217128315,-1.009847674547265,-0.0,-0.7005864345516911,-0.6619333898867702,0.0
2019-01-08,1.0,-0.31287026066350715,-1.0233634478672988,-0.0,-0.6986818720379148,-0.6677280805687205,0.0
2019-01-09,1.0,-0.3145299145299145,-1.0350798959494611,-0.0,-0.7017094017094017,-0.6647342995169082,0.0
2019-01-10,1.0,-0.31084058403973264,-1.0456701146420704,-0.0,-0.7042832069905524,-0.6734381418275515,0.0
2019-01-11,1.0,-0.3151991026360067,-1.0283043559543839,-0.0,-0.70730977752851,-0.6881660123387549,0.0
2019-01-14,1.0,-0.3179845889129947,-1.025996857933717,-0.0,-0.7080122690207227,-0.6885613825091643,0.0
2019-01-15,1.0,-0.3144625773776027,-1.0277246295254174,-0.0,-0.7082348527480773,-0.7012192834365034,0.0
2019-01-16,1.0,-0.29282368371744427,-1.0363874836050215,-0.0,-0.6946973955405659,-0.7234776091437138,0.0
2019-01-17,1.0,-0.29351126438505076,-1.0359110844547736,-0.0,-0.6943809273906361,-0.7247066761629868,0.0
2019-01-18,1.0,-0.295183218468723,-1.0267766354084285,-0.0,-0.7005234813392084,-0.7435694648438972,0.0
2019-01-22,1.0,-0.045628257093225245,-1.1930515344528083,-0.0,-0.8487936691758348,-0.7727851766068327,0.0
2019-01-23,1.0,-0.03944468076878457,-1.176031555744615,-0.0,-0.8594686569472911,-0.7921806721064234,0.0
2019-01-24,1.0,-0.04031259671928196,-1.179046734757041,-0.0,-0.8546115753636646,-0.7948003714020428,0.0
2019-01-25,1.0,-0.0,-1.1902531197102706,-0.0,-0.9285911112860686,-0.8176593315750109,0.0
2019-01-28,1.0,-0.0,-1.1637300401164163,-0.0,-0.9617320852670496,-0.8074805317391647,0.0
2019-01-29,1.0,-0.0,-1.1406071583257866,-0.0,-0.9668071032011656,-0.8300586683466552,0.0
2019-01-30,1.0,-0.0,-1.143762298307753,-0.0,-0.9695395513577332,-0.8221959858323494,0.0
2019-01-31,1.0,-0.0,-1.1594294270628103,-0.0,-0.9392387106943021,-0.8417526991882733,0.0
2019-02-01,1.0,-0.0,-1.1600725809632757,-0.0,-0.944223107569721,-0.840321880793657,0.0
2019-02-04,1.0,-0.0,-1.1602068203347018,-0.0,-0.9409535838332808,-0.8457925481528261,0.0
2019-02-05,1.0,-0.0,-1.1531179742042363,-0.0,-0.9278980791227863,-0.8632903403936419,0.0
2019-02-06,1.0,-0.0,-1.1871265616512765,-0.0,-0.8794909598820516,-0.8133002250329789,0.0
2019-02-07,1.0,-0.0,-1.1784539155343938,-0.0,-0.8814694383153331,-0.8110943367011186,0.0
2019-02-08,1.0,-0.0,-1.182409163022869,-0.0,-0.8886739155670782,-0.7984367140037921,0.0
2019-02-11,1.0,-0.0,-1.1623636293046549,-0.0,-0.8855845013006173,-0.834491594517995,0.0
2019-02-12,1.0,-0.0,-1.1786506793319578,-0.0,-0.8870245649550357,-0.8273445711838673,0.0
2019-02-13,1.0,-0.0,-1.208085981453459,-0.0,-0.8683505994645558,-0.8035541070112132,0.0
2019-02-14,1.0,-0.0,-1.1901671200932764,-0.0,-0.8855421686746989,-0.8108433734939761,0.0
2019-02-15,1.0,-0.0,-1.2084159763543731,-0.0,-0.8771827480262901,-0.8035235095088087,0.0
2019-02-19,1.0,-0.0,-1.19069640914037,-0.0,-0.8942561790766361,-0.801259132597544,0.0
2019-02-20,1.0,-0.0,-1.1966645933758358,-0.0,-0.889869382677655,-0.8008863318301974,0.0
2019-02-21,1.0,-0.0,-1.2008397480755773,-0.0,-0.8887333799860042,-0.7981494440556722,0.0
2019-02-22,1.0,-0.0,-1.1986551616915422,-0.0,-0.8942397388059701,-0.7939210199004975,0.0
2019-02-25,1.0,-0.0,-1.233464125560538,-0.0,-0.953955797565663,-0.8164237668161435,0.0
2019-02-26,1.0,-0.0,-1.2402905839620006,-0.0,-0.9390093002833992,-0.812238055322716,0.0
2019-02-27,1.0,-0.0,-1.2268776909583798,-0.0,-0.9362143198851858,-0.8235129963323233,0.0
2019-02-28,1.0,-0.0,-1.2197036092741613,-0.0,-0.9281332164767746,-0.8359493267468727,0.0
2019-03-01,1.0,-0.0,-1.2161946230975114,-0.0,-0.92374066232573,-0.8547916749890145,0.0
2019-03-04,1.0,-0.0,-1.215047322391278,-0.0,-0.9161774689509204,-0.8622259494429135,0.0
2019-03-05,1.0,-0.0,-1.1931541318848105,-0.0,-0.938690737708192,-0.8622438790589927,0.0
2019-03-06,1.0,-0.0,-1.1936154061288904,-0.0,-0.9370330416716608,-0.8647568820168604,0.0
2019-03-07,1.0,-0.0,-1.1715801651573783,-0.0,-0.9614632784138508,-0.8562652092392388,0.0
2019-03-08,1.0,-0.0,-1.1697499899674948,-0.0,-0.9854729323006541,-0.8577792046229784,0.0
2019-03-11,1.0,-0.0,-1.1695587105124783,-0.0,-0.9848319378716175,-0.8904259191845649,0.0
2019-03-12,1.0,-0.0,-1.1256371569546957,-0.0,-1.0083594992456062,-0.9438078538514864,0.0
2019-03-13,1.0,-0.0,-1.1482604597795354,-0.0,-1.0110232348481745,-0.9385731262549686,0.0
2019-03-14,1.0,-0.0,-1.1514531313958247,-0.0,-1.0038886614817848,-0.9379860826852231,0.0
2019-03-15,1.0,-0.0,-1.148278978066212,-0.0,-1.004477121498398,-0.954694816396944,0.0
2019-03-18,1.0,-0.0,-1.1653491163445222,-0.0,-1.0129133727908612,-0.9606390463970863,0.0
2019-03-19,1.0,-0.0,-1.1625077849283787,-0.0,-1.0184347104006644,-0.971019306622379,0.0
2019-03-20,1.0,-0.0,-1.1686080372743155,-0.0,-1.0166819202928696,-0.9748315167651219,0.0
2019-03-21,1.0,-0.0,-1.1641840587527488,-0.0,-1.035268246130866,-0.9497946143313556,0.0
2019-03-22,1.0,-0.0,-1.157848655409631,-0.0,-1.0704190118824266,-0.9410047946633313,0.0
2019-03-25,1.0,-0.0,-1.046457703614757,-0.0,-1.1376340524201896,-0.9565235393979545,0.0
2019-03-26,1.0,-0.0,-1.064858343387278,-0.0,-1.1319216208345466,-0.963431376627699,0.0
2019-03-27,1.0,-0.0,-1.049301629531094,-0.0024941802460924506,-1.1411290322580645,-0.9640422347855006,0.0
2019-03-28,1.0,-0.0,-1.0457980211247027,-0.0024214085918256587,-1.1527992318289983,-0.9737819897298878,0.0
2019-03-29,1.0,-0.0,-1.0471398747390397,-0.0006263048016701461,-1.1543632567849686,-0.9732359081419625,0.0
2019-04-01,1.0,-0.0,-1.052980132450331,-0.005456287225623724,-1.150485234703653,-0.9561830980049149,0.0
2019-04-02,1.0,-0.0,-1.0541767302406928,-0.02331973015740818,-1.1453318897309903,-0.941409177979512,0.0
2019-04-03,1.0,-0.0,-1.0519085876035466,-0.01989759813512051,-1.1611372434750031,-0.9296923781376182,0.0
2019-04-04,1.0,-0.002293482340185981,-1.054292981944039,-0.0033359743129977902,-1.1573328885367584,-0.9526708644343439,0.0
2019-04-05,1.0,-0.027411548731642192,-1.0369242323097463,-0.0,-1.1543724966622162,-0.9534796395193592,0.0
2019-04-08,1.0,-0.028647679412868523,-1.0295233726700304,-0.002877277844960594,-1.156248696885034,-0.9527125641132563,0.0
2019-04-09,1.0,-0.03586039909827169,-1.0247557819153377,-0.005051348417800784,-1.1614761626450698,-0.9475244218084662,0.0
2019-04-10,1.0,-0.03384461487162388,-1.0069606535511837,-0.013212737579193065,-1.1587195731910638,-0.9553184394798265,0.0
2019-04-11,1.0,-0.058546545545462125,-0.9979164930410868,-0.02471039253271106,-1.1542211850987583,-0.9316193016084673,0.0
2019-04-12,1.0,-0.059343223870645105,-0.9955409234872478,-0.021711951991998667,-1.1568178029671612,-0.9339473245540924,0.0
2019-04-15,1.0,-0.050644528805640146,-0.9992073755788244,-0.020566517875766552,-1.1623211380418004,-0.9390096366442785,0.0
2019-04-16,1.0,-0.046462205183765315,-0.9943745312109343,-0.014084507042253521,-1.167222268522377,-0.9448704058671556,0.0
2019-04-17,1.0,-0.04353628023352794,-0.9855296080066722,-0.0158465387823186,-1.1739783152627188,-0.9512093411175979,0.0
2019-04-18,1.0,-0.04873473131279443,-0.9818234877225164,-0.015299954141826824,-1.169716930003752,-0.9533914203526911,0.0
2019-04-22,1.0,-0.06495840822639301,-0.9777619863729465,-0.0,-1.1763574802491326,-0.960581866822723,0.0
2019-04-23,1.0,-0.06720935086620747,-0.9892715508244625,-0.009768315591734501,-1.1690252556877478,-0.939261114589856,0.0
2019-04-24,1.0,-0.07311684522072617,-0.9765309100004169,-0.005669265079828255,-1.1709950393930553,-0.9422235191129268,0.0
2019-04-25,1.0,-0.05116123921110787,-0.9761080765542259,-0.03990326481257558,-1.1737480715506816,-0.9286577992744861,0.0
2019-04-26,1.0,-0.0545936542125756,-0.9797034214232458,-0.053930908789661176,-1.150733162124099,-0.90315632507663,0.0
2019-04-29,1.0,-0.05518498570659154,-0.9678087583378217,-0.04474458300534449,-1.1558188672991672,-0.9194597505903799,0.0
2019-04-30,1.0,-0.06044092147634382,-0.975641978366774,-0.0534637932458096,-1.1501114689125589,-0.8888200809181737,0.0
2019-05-01,1.0,-0.12054294134739113,-0.989415134282512,-0.0,-1.1743389647586235,-0.8666306919596529,0.0
2019-05-02,1.0,-0.10931780366056573,-1.003036605657238,-0.0,-1.1735440931780365,-0.8738352745424293,0.0
2019-05-03,1.0,-0.11359574379650027,-0.9991271457666571,-0.0,-1.1719938484558794,-0.8716904276985743,0.0
2019-05-06,1.0,-0.11180768911400814,-0.9619280910072242,-0.016108942954413355,-1.1808519471892387,-0.8810512330814582,0.0
2019-05-07,1.0,-0.10999708782293964,-0.9561925365062195,-0.013146399301077506,-1.192162083454674,-0.8887548362940466,0.0
2019-05-08,1.0,-0.12392897056997393,-0.9411399478455234,-0.038039653959187056,-1.1466534210853099,-0.8894407881120907,0.0
2019-05-09,1.0,-0.13169116125025873,-0.9360794866487271,-0.04102670254605672,-1.1540881805009315,-0.8770440902504658,0.0
2019-05-10,1.0,-0.12770715143484201,-0.9349455463994368,-0.046502960785125676,-1.1625326100459645,-0.8692285394840367,0.0
2019-05-13,1.0,-0.12344913151364766,-0.9322580645161291,-0.048221670802315965,-1.1592638544251448,-0.8724152191894128,0.0
2019-05-14,1.0,-0.04853055703570111,-0.8681805139976226,-0.15989670861171457,-1.1486248309218345,-0.8735910152887649,0.0
2019-05-15,1.0,-0.01712455340643095,-0.8713399860375344,-0.19124471274280316,-1.1712866001396245,-0.8556116791918197,0.0
2019-05-16,1.0,-0.01357131107089982,-0.8725941766737951,-0.19814114163513738,-1.174082908373088,-0.8541289685803587,0.0
2019-05-17,1.0,-0.011722606120434353,-0.8700641658440276,-0.20002467917077985,-1.1651036525172755,-0.8662800263244488,0.0
2019-05-20,1.0,-0.01667693571575272,-0.8644896282604231,-0.20718833436023823,-1.154692955432327,-0.8646128568494558,0.0
2019-05-21,1.0,-0.007103780517677799,-0.8831958847064587,-0.22834163468604557,-1.111823303666204,-0.8521678778476361,0.0
2019-05-22,1.0,-0.005703344604228623,-0.8725302480954903,-0.24096630952865933,-1.1111744816067137,-0.8434431906139244,0.0
2019-05-23,1.0,-0.0062314177493585305,-0.8679591088665336,-0.23524620209343053,-1.1148535820470002,-0.8485317476479453,0.0
2019-05-24,1.0,-0.0,-0.8340905403212722,-0.2665503813078047,-1.104494564335551,-0.8512899561901671,0.0
2019-05-28,1.0,-0.0,-0.8362331183842316,-0.2674696840653769,-1.1032566816725473,-0.8486433872733908,0.0
2019-05-29,1.0,-0.0,-0.8420647773279353,-0.2684615384615384,-1.1036032388663968,-0.8344534412955465,0.0
2019-05-30,1.0,-0.0,-0.8413681441003845,-0.26666666666666666,-1.1039870471564461,-0.8357417526816434,0.0
2019-05-31,1.0,-0.0,-0.8660178426601783,-0.24752635847526355,-1.100567721005677,-0.8409975669099756,0.0
2019-06-03,1.0,-0.0,-0.869193203374097,-0.27283367639342937,-1.0941599063647738,-0.7998547039593171,0.0
2019-06-04,1.0,-0.08189218743671783,-0.8419667085172735,-0.2640638289255194,-1.1281438580859424,-0.7339921428860718,0.0
2019-06-05,1.0,-0.08103760305650513,-0.8345063342047053,-0.27942891614719484,-1.1271667001809773,-0.699577719686306,0.0
2019-06-06,1.0,-0.08021562474857188,-0.8496258749698287,-0.257301472363022,-1.1137661919703918,-0.7219406227371471,0.0
2019-06-07,1.0,-0.07955551976809727,-0.849504791045978,-0.2664868346887833,-1.1070134471374506,-0.7234882035590627,0.0
2019-06-10,1.0,-0.08744756373023556,-0.8464020651823169,-0.26649725717973544,-1.112294288480155,-0.7208777024846724,0.0
2019-06-11,1.0,-0.08486757105943152,-0.8478278423772609,-0.2598110465116279,-1.1206799095607234,-0.724281330749354,0.0
2019-06-12,1.0,-0.08411290978605711,-0.8308793622386724,-0.24208899373627268,-1.1495159847067435,-0.7607988286016432,0.0
2019-06-13,1.0,-0.09506323949408405,-0.8266421868625051,-0.23651570787433698,-1.1452468380252958,-0.7764993880048959,0.0
2019-06-14,1.0,-0.09825434374745085,-0.8223753976670202,-0.24577861163227016,-1.145811240721103,-0.7663757239579085,0.0
2019-06-17,1.0,-0.09980422546700382,-0.8143812709030099,-0.24565625254914755,-1.1527857084590913,-0.7659678603474998,0.0
2019-06-18,1.0,-0.11294405879951,-0.8406696610861576,-0.236014699877501,-1.1441812984891793,-0.7495304205798284,0.0
2019-06-19,1.0,-0.12894694010416669,-0.8096516927083333,-0.25419108072916663,-1.1278076171875,-0.7484130859375,0.0
2019-06-20,1.0,-0.1294448291311963,-0.8137754062970958,-0.25453138365036043,-1.1262270375952101,-0.7491751863467884,0.0
2019-06-21,1.0,-0.12705384740523834,-0.8196274605498617,-0.2534976411257524,-1.1125752399544495,-0.7542703757930699,0.0
2019-06-24,1.0,-0.11462241069972272,-0.8174849127385417,-0.2672076333387702,-1.1070380035883216,-0.7712852715707063,0.0
2019-06-25,1.0,-0.10538565187211629,-0.7973949614143971,-0.2786329672124454,-1.124576374994896,-0.7771426238209955,0.0
2019-06-26,1.0,-0.09587751258852908,-0.7918696524337823,-0.27674294837679614,-1.1305522577475746,-0.7987882261432022,0.0
2019-06-27,1.0,-0.10281407446852087,-0.7862614180969155,-0.2704296891000696,-1.125261131364437,-0.8113709908655224,0.0
2019-06-28,1.0,-0.10274786027273845,-0.7815635365903599,-0.2720422621728982,-1.1276874564887998,-0.8111306769318973,0.0
2019-07-01,1.0,-0.1436065573770492,-0.755327868852459,-0.2656967213114754,-1.1460245901639343,-0.787704918032787,0.0
2019-07-02,1.0,-0.13140539876295415,-0.7638143612009994,-0.266046778355794,-1.1440216278212427,-0.790849137754475,0.0
2019-07-03,1.0,-0.1299638989169675,-0.7494256645881194,-0.28011158516573675,-1.1531424351821464,-0.7897522152937315,0.0
2019-07-05,1.0,-0.13157571036122842,-0.737791627372996,-0.28283242445364715,-1.153675837467711,-0.7944155151912748,0.0
2019-07-08,1.0,-0.1303777221834885,-0.736373702989788,-0.2828199975392691,-1.1542468113029571,-0.7974408399294591,0.0
2019-07-09,1.0,-0.12444171276377793,-0.7309157959434542,-0.28608891620569554,-1.1534931366523253,-0.802540463019873,0.0
2019-07-10,1.0,-0.12235110874287823,-0.7267286961511662,-0.2846251588310038,-1.1591999016272494,-0.8059187605033405,0.0
2019-07-11,1.0,-0.11787932381853329,-0.7278822029367005,-0.29420474643194994,-1.1647266894254102,-0.8083329905811706,0.0
2019-07-12,1.0,-0.06110472751149048,-0.7699441891004596,-0.309586342744583,-1.1485554826001314,-0.8145518713066316,0.0
2019-07-15,1.0,-0.06485621692579072,-0.7721212618451819,-0.3130409812528203,-1.1445624974361077,-0.8076055298026829,0.0
2019-07-16,1.0,-0.10137323221971715,-0.7590899774543964,-0.3495798319327731,-1.1201885632301702,-0.7689690510350482,0.0
2019-07-17,1.0,-0.09663711028480367,-0.749642463122625,-0.35459485964123727,-1.1117558125280922,-0.773464634495158,0.0
2019-07-18,1.0,-0.13432352584078674,-0.7465296045975152,-0.3520579545914444,-1.0556882107734025,-0.7584685742037314,0.0
2019-07-19,1.0,-0.1532258064516129,-0.7470821851191441,-0.33716971956556974,-1.0666639649862213,-0.7484195169395365,0.0
2019-07-22,1.0,-0.15339782247945927,-0.7567895738049946,-0.3405917351357915,-1.061075808475331,-0.7355810094305257,0.0
2019-07-23,1.0,-0.14296713538922884,-0.7670300279612595,-0.34084370061190583,-1.0640677553997648,-0.7374073023463144,0.0
2019-07-24,1.0,-0.13814801282831973,-0.765396013477855,-0.3364592213697073,-1.0728697276011856,-0.7466812812081355,0.0
2019-07-25,1.0,-0.13515599610009751,-0.7702713682157947,-0.33547286317842057,-1.0708076048098798,-0.7506906077348067,0.0
2019-07-26,1.0,-0.13258344838788272,-0.7676439535450338,-0.3374888329407943,-1.0730934784374238,-0.7499390887679689,0.0
2019-07-29,1.0,-0.13645042044115854,-0.768899540967624,-0.33696226185156597,-1.071292196449608,-0.748628996222123,0.0
2019-07-30,1.0,-0.141204173602371,-0.7651739677641995,-0.3370549307782875,-1.066460963826073,-0.7500304494336405,0.0
2019-07-31,1.0,-0.11760632230731627,-0.8216555320189017,-0.3414942154146977,-1.0641600130356852,-0.7286948020205313,0.0
2019-08-01,1.0,-0.09667117061786021,-0.8254923637554764,-0.3720263685869877,-1.0628096466445565,-0.7375015354379069,0.0
2019-08-02,1.0,-0.0865932085364355,-0.822307786834883,-0.38061688444681113,-1.064596731249744,-0.7420636546102486,0.0
2019-08-05,1.0,-0.0728995733508369,-0.8171562192320315,-0.37364620938628157,-1.0927961929766985,-0.7458976042008533,0.0
2019-08-06,1.0,-0.07107892714106558,-0.8171851612120232,-0.3686637808972855,-1.0457542780856832,-0.7427484930620172,0.0
2019-08-07,1.0,-0.05338035019455253,-0.8504782749675746,-0.3453307392996109,-1.03647859922179,-0.7675502594033723,0.0
2019-08-08,1.0,-0.033340109778410246,-0.8483838178491564,-0.3418581012400895,-1.0565968692823744,-0.7857288066680219,0.0
2019-08-09,1.0,-0.02271255060728745,-0.8342914979757086,-0.33874493927125504,-1.0446963562753036,-0.8081376518218624,0.0
2019-08-12,1.0,-0.019129661085497046,-0.8296529968454258,-0.36099652187980263,-1.0496238776995874,-0.7849631966351209,0.0
2019-08-13,1.0,-0.02592741935483871,-0.8007661290322581,-0.35858870967741935,-1.0464919354838709,-0.8005241935483871,0.0
2019-08-14,1.0,-0.0,-0.8236004832863472,-0.37019734192509063,-1.0368103101087394,-0.7967780910189287,0.0
2019-08-15,1.0,-0.014876098802752475,-0.8404200310250188,-0.3784654548347321,-1.001272821287936,-0.7425718945149357,0.0
2019-08-16,1.0,-0.00977302644700626,-0.8499740715624874,-0.37412740835294583,-0.9949738721129682,-0.7601420080577606,0.0
2019-08-19,1.0,-0.004154350083885915,-0.8524806263481665,-0.3737317248541983,-1.000159782695534,-0.7640009586961732,0.0
