Date,EGBN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-15,1.0,-0.0,-0.6880235514518934,-0.0,-0.477505687140372,-0.5107453499264017,0.0
2019-01-16,1.0,-0.0,-0.6909601497726665,-0.0,-0.4717571543193367,-0.5117945974859588,0.0
2019-01-17,1.0,-0.0,-0.7038116047584365,-0.0,-0.47584365137169216,-0.5178711121901217,0.0
2019-01-18,1.0,-0.0,-0.6973917793254132,-0.0,-0.4888433702034686,-0.5449132869042742,0.0
2019-01-22,1.0,-0.0,-0.7520952801058668,-0.0,-0.46032752536391713,-0.5445247022496692,0.0
2019-01-23,1.0,-0.0,-0.7252665304093244,-0.0,-0.46757443517649006,-0.5691598077666685,0.0
2019-01-24,1.0,-0.0,-0.7178635671786358,-0.0,-0.48354780683547804,-0.5660163276601632,0.0
2019-01-25,1.0,-0.0,-0.7071177874491085,-0.0,-0.5204829425803734,-0.5802049698160887,0.0
2019-01-28,1.0,-0.0,-0.6988441900914548,-0.0,-0.528726925882287,-0.5777927397183414,0.0
2019-01-29,1.0,-0.0,-0.6808839654736132,-0.0,-0.5263868192425564,-0.6043242331374589,0.0
2019-01-30,1.0,-0.0,-0.6775637776651462,-0.0,-0.5246381708621952,-0.613589007152109,0.0
2019-01-31,1.0,-0.0,-0.6733460203738946,-0.0,-0.49708944363595653,-0.6281484383745662,0.0
2019-02-01,1.0,-0.0,-0.6711405627000617,-0.0,-0.5065704498231032,-0.6302016061099568,0.0
2019-02-04,1.0,-0.0,-0.6641047936944265,-0.0,-0.5041373313511542,-0.6367282825166195,0.0
2019-02-05,1.0,-0.0,-0.6557372451126132,-0.0,-0.500574986677138,-0.6485008274198525,0.0
2019-02-06,1.0,-0.0,-0.6456463195691202,-0.0,-0.4971667414721723,-0.6623934021543986,0.0
2019-02-07,1.0,-0.0,-0.6410055208362525,-0.0,-0.4972395818737214,-0.6642098478266962,0.0
2019-02-08,1.0,-0.0,-0.6438502373395499,-0.0,-0.5129343032890487,-0.651967530826054,0.0
2019-02-11,1.0,-0.0,-0.6395001969944278,-0.0,-0.5083300500928688,-0.666347723307255,0.0
2019-02-12,1.0,-0.0,-0.657402171454422,-0.0,-0.5055134584935536,-0.6644989821307397,0.0
2019-02-13,1.0,-0.0,-0.656620051877749,-0.0,-0.5042291643171309,-0.658621856321191,0.0
2019-02-14,1.0,-0.0,-0.6308218403798327,-0.0,-0.5313983721456026,-0.6639158941894642,0.0
2019-02-15,1.0,-0.0,-0.6296359065615909,-0.0,-0.5312261672739598,-0.6637573087026523,0.0
2019-02-19,1.0,-0.0,-0.63340041382047,-0.0,-0.5334599359428587,-0.6675547745245316,0.0
2019-02-20,1.0,-0.0,-0.6362579401088929,-0.0,-0.5308246370235934,-0.6686989564428312,0.0
2019-02-21,1.0,-0.0,-0.6496150556030795,-0.0,-0.5322497861420017,-0.6695751354433989,0.0
2019-02-22,1.0,-0.0,-0.6430525475891941,-0.0,-0.5415194346289752,-0.665080360196056,0.0
2019-02-25,1.0,-0.0,-0.6371491516694802,-0.0,-0.5510571943578152,-0.6729421189665532,0.0
2019-02-26,1.0,-0.0,-0.6402402402402402,-0.0,-0.5488059488059488,-0.6709566709566709,0.0
2019-02-27,1.0,-0.0,-0.6482181734845881,-0.0,-0.5532256216340095,-0.6632290592414346,0.0
2019-02-28,1.0,-0.0,-0.6522955687528552,-0.0,-0.5541914116034719,-0.648698035632709,0.0
2019-03-01,1.0,-0.0,-0.6587876368613139,-0.0,-0.552463503649635,-0.6400547445255476,0.0
2019-03-04,1.0,-0.0,-0.6495074312396788,-0.0,-0.5549513125676214,-0.6427879961277831,0.0
2019-03-05,1.0,-0.0,-0.6374711135202991,-0.0,-0.5721948018601466,-0.6433197341017375,0.0
2019-03-06,1.0,-0.0,-0.6350804151933387,-0.0,-0.57280141439489,-0.6436922550473366,0.0
2019-03-07,1.0,-0.0,-0.6462322200280473,-0.0,-0.5624910563521365,-0.6532154202799004,0.0
2019-03-08,1.0,-0.0,-0.6424700184501845,-0.0,-0.5808925276752768,-0.6594787822878229,0.0
2019-03-11,1.0,-0.0,-0.6430258005067957,-0.0,-0.5793595945634646,-0.6571354526606773,0.0
2019-03-12,1.0,-0.0,-0.627444758553049,-0.0,-0.5867420527317833,-0.67051289447874,0.0
2019-03-13,1.0,-0.0,-0.6355522067986206,-0.0,-0.5918509287970557,-0.6705306169762657,0.0
2019-03-14,1.0,-0.0,-0.6371824948590957,-0.0,-0.5894517334260144,-0.6696498392562342,0.0
2019-03-15,1.0,-0.0,-0.6251342018976873,-0.0,-0.5911557322345704,-0.6854017351942664,0.0
2019-03-18,1.0,-0.0,-0.6360342459749292,-0.0,-0.5991876807994624,-0.686818806066096,0.0
2019-03-19,1.0,-0.0,-0.6386111029648963,-0.0,-0.5967330420246928,-0.6972931757529546,0.0
2019-03-20,1.0,-0.0,-0.6581683899556868,-0.0,-0.6010339734121122,-0.6950073855243721,0.0
2019-03-21,1.0,-0.0,-0.6617747541665429,-0.0,-0.5891981818721963,-0.7198241288137607,0.0
2019-03-22,1.0,-0.0,-0.657655230225735,-0.0,-0.6288844979342555,-0.7072929764684749,0.0
2019-03-25,1.0,-0.0,-0.6564213175159522,-0.0,-0.6331745603786585,-0.7061202480452953,0.0
2019-03-26,1.0,-0.0,-0.6543496621621623,-0.0,-0.629856418918919,-0.7322031853281854,0.0
2019-03-27,1.0,-0.0,-0.6429584049708925,-0.0,-0.6366844629445298,-0.7366754139896842,0.0
2019-03-28,1.0,-0.0,-0.6494146828397713,-0.0,-0.6375268459421035,-0.7379533561208749,0.0
2019-03-29,1.0,-0.0,-0.6481156614844836,-0.0,-0.6374992438448974,-0.7390055048091464,0.0
2019-04-01,1.0,-0.0,-0.661093169951408,-0.0,-0.6288896266562037,-0.7281864002655962,0.0
2019-04-02,1.0,-0.0,-0.6671596293725288,-0.0,-0.6382458576042012,-0.712733528506323,0.0
2019-04-03,1.0,-0.0,-0.6689696786845678,-0.0,-0.6313471111781566,-0.7167295217981595,0.0
2019-04-04,1.0,-0.0,-0.6613056945437217,-0.0,-0.5842863950440791,-0.7327257564927329,0.0
2019-04-05,1.0,-0.0,-0.6549917676994461,-0.0,-0.5847926957042359,-0.753779374345158,0.0
2019-04-08,1.0,-0.0,-0.6545552496109183,-0.0,-0.5852687657129175,-0.7531126541362386,0.0
2019-04-09,1.0,-0.0,-0.6391187050359712,-0.0,-0.6193645083932854,-0.7390887290167866,0.0
2019-04-10,1.0,-0.0,-0.6351379692602691,-0.0,-0.6220750816430476,-0.7388620906612338,0.0
2019-04-11,1.0,-0.0,-0.6293410841099092,-0.0,-0.642974859916699,-0.7241182992239236,0.0
2019-04-12,1.0,-0.0,-0.6279446142780075,-0.0,-0.6432895762153089,-0.7258286878858718,0.0
2019-04-15,1.0,-0.0,-0.6259693417493237,-0.0,-0.654824165915239,-0.724917342951608,0.0
2019-04-16,1.0,-0.0,-0.6224278290125866,-0.0,-0.6526780618222235,-0.7288593829793626,0.0
2019-04-17,1.0,-0.0,-0.6052258822820289,-0.0,-0.6560079563605679,-0.752539103703927,0.0
2019-04-18,1.0,-0.0,-0.5992884279080987,-0.0,-0.6544955677501055,-0.7613519869746126,0.0
2019-04-22,1.0,-0.0,-0.6064834433077062,-0.0,-0.657969610751256,-0.7623342817361825,0.0
2019-04-23,1.0,-0.0,-0.6118787878787878,-0.0,-0.654030303030303,-0.7643939393939393,0.0
2019-04-24,1.0,-0.0,-0.6016341352700861,-0.0,-0.655409290361628,-0.7691632622181873,0.0
2019-04-25,1.0,-0.0,-0.5998182644252613,-0.0,-0.6634862941087384,-0.7656519763743753,0.0
2019-04-26,1.0,-0.0,-0.5857898255637269,-0.0,-0.7007840515407524,-0.7523855831763203,0.0
2019-04-29,1.0,-0.0,-0.5819838979188819,-0.0,-0.6999240467871791,-0.7562205681300319,0.0
2019-04-30,1.0,-0.0,-0.5822673270335146,-0.0,-0.6992798760292911,-0.7569809486190027,0.0
2019-05-01,1.0,-0.0,-0.5811238141571394,-0.0,-0.7074312819265386,-0.752037217222087,0.0
2019-05-02,1.0,-0.0,-0.5884858812074002,-0.0,-0.695715676728335,-0.7586416747809154,0.0
2019-05-03,1.0,-0.0,-0.594705613874943,-0.0,-0.6914346569298646,-0.7566103757797048,0.0
2019-05-06,1.0,-0.0,-0.5828442849758263,-0.0,-0.6899686806336851,-0.767902210599933,0.0
2019-05-07,1.0,-0.0,-0.6024257938684707,-0.0,-0.6850124946669105,-0.760041445724386,0.0
2019-05-08,1.0,-0.0,-0.6007340451346761,-0.0,-0.6775357922834264,-0.7549745207473915,0.0
2019-05-09,1.0,-0.0,-0.6000060655687987,-0.0,-0.6819215721954326,-0.7508870894368119,0.0
2019-05-10,1.0,-0.0,-0.6034352185635091,-0.0,-0.6799248735270061,-0.7459331737905546,0.0
2019-05-13,1.0,-0.0,-0.602331566994701,-0.0,-0.6770325510976534,-0.7486146858440575,0.0
2019-05-14,1.0,-0.0,-0.5843580767734793,-0.0,-0.6756724411333512,-0.7319211321545043,0.0
2019-05-15,1.0,-0.0,-0.5849344586101635,-0.0,-0.6850122703058599,-0.7228107978691567,0.0
2019-05-16,1.0,-0.0,-0.5871328922551866,-0.0,-0.6799688650719995,-0.7266413196419483,0.0
2019-05-17,1.0,-0.0,-0.5870046689812044,-0.0,-0.6775410032323717,-0.7283909972464984,0.0
2019-05-20,1.0,-0.0,-0.5923715853548832,-0.0,-0.6773816306336021,-0.7288674323068158,0.0
2019-05-21,1.0,-0.0,-0.5926515652226161,-0.0,-0.6784233611728655,-0.7331610887460194,0.0
2019-05-22,1.0,-0.0,-0.5891846573045484,-0.0,-0.6785938856783543,-0.7264724376440999,0.0
2019-05-23,1.0,-0.0,-0.5923433527740393,-0.0,-0.687722446538059,-0.7107821145506207,0.0
2019-05-24,1.0,-0.0,-0.5724425887265135,-0.0,-0.6926334625708321,-0.717297942141366,0.0
2019-05-28,1.0,-0.0,-0.5774279774279775,-0.0,-0.6768636768636769,-0.7157113157113157,0.0
2019-05-29,1.0,-0.0,-0.5881917508068576,-0.0,-0.6750066621265509,-0.6977467207532645,0.0
2019-05-30,1.0,-0.0,-0.5850207223209,-0.0,-0.6727353463587922,-0.702575488454707,0.0
2019-05-31,1.0,-0.0,-0.5889781519580233,-0.0,-0.6643049832508227,-0.711173035306673,0.0
2019-06-03,1.0,-0.0,-0.5905136702568351,-0.0,-0.6647236359332466,-0.7036631554030063,0.0
2019-06-04,1.0,-0.0,-0.5930253194510176,-0.0,-0.6699006152389967,-0.6949538570752485,0.0
2019-06-05,1.0,-0.0,-0.580691515880231,-0.0,-0.6724244112730579,-0.6795213935892548,0.0
2019-06-06,1.0,-0.0,-0.5794732061762035,-0.0,-0.6607775922182181,-0.6896076880255486,0.0
2019-06-07,1.0,-0.0,-0.5955145118733509,-0.0,-0.6512166520082087,-0.6849604221635883,0.0
2019-06-10,1.0,-0.0,-0.5970643384507207,-0.0,-0.6399566389312082,-0.6927809680065627,0.0
2019-06-11,1.0,-0.0,-0.5991881397811507,-0.0,-0.642810918931639,-0.6995234733498059,0.0
2019-06-12,1.0,-0.0,-0.5992410202100432,-0.0,-0.6424852175447886,-0.7000558938605006,0.0
2019-06-13,1.0,-0.0,-0.609975855367764,-0.0,-0.6433955597432425,-0.6910664860726695,0.0
2019-06-14,1.0,-0.0,-0.605933949490787,-0.0,-0.6512038617766528,-0.686289515511862,0.0
2019-06-17,1.0,-0.0,-0.6008948809278503,-0.0,-0.6581790350593153,-0.6846427835506755,0.0
2019-06-18,1.0,-0.0,-0.5865574446769013,-0.0,-0.6650263723959101,-0.6950525974599994,0.0
2019-06-19,1.0,-0.0,-0.582735294117647,-0.0,-0.6700588235294117,-0.6884117647058823,0.0
2019-06-20,1.0,-0.0,-0.5792945056239327,-0.0,-0.6738707967728639,-0.6913020434603381,0.0
2019-06-21,1.0,-0.0,-0.5858767381569644,-0.0,-0.6636224369549846,-0.6965590384162149,0.0
2019-06-24,1.0,-0.0,-0.5857176567754115,-0.0,-0.6631172202229958,-0.700843608046723,0.0
2019-06-25,1.0,-0.0,-0.5706835592221567,-0.0,-0.6706835592221568,-0.7050088391278727,0.0
2019-06-26,1.0,-0.0,-0.566945853485903,-0.0,-0.6582222484369471,-0.7239884393063585,0.0
2019-06-27,1.0,-0.0,-0.5482848675137181,-0.0,-0.6526306523078729,-0.7334428827136947,0.0
2019-06-28,1.0,-0.0,-0.5424056189640035,-0.0,-0.6522388059701493,-0.731899326894937,0.0
2019-07-01,1.0,-0.0,-0.535837575332046,-0.0,-0.6697092036744485,-0.7199695746299222,0.0
2019-07-02,1.0,-0.0,-0.5371431913897987,-0.0,-0.6718530650444549,-0.7156644829199813,0.0
2019-07-03,1.0,-0.0,-0.5453267744202389,-0.0,-0.6626844694307801,-0.7200456781447646,0.0
2019-07-05,1.0,-0.0,-0.6032280141439489,-0.0,-0.5723736740047908,-0.6760009125128322,0.0
2019-07-08,1.0,-0.0,-0.6098250221219993,-0.0,-0.5639825307567151,-0.680643964262267,0.0
2019-07-09,1.0,-0.0,-0.6116857142857143,-0.0,-0.5648,-0.6806285714285715,0.0
2019-07-10,1.0,-0.0,-0.6027264153639508,-0.0,-0.5727186990940527,-0.6824326255322798,0.0
2019-07-11,1.0,-0.0,-0.5957277355860853,-0.0,-0.582444463407003,-0.6662115652643855,0.0
2019-07-12,1.0,-0.0,-0.5948052686979033,-0.0,-0.5801826406076641,-0.6698813689510967,0.0
2019-07-15,1.0,-0.0,-0.606243591204284,-0.0,-0.5764213284721431,-0.6656602483764383,0.0
2019-07-16,1.0,-0.0,-0.618144365290533,-0.0,-0.5786913855749148,-0.6641490000858296,0.0
2019-07-17,1.0,-0.0,-0.6374414352645411,-0.0,-0.5662781396411839,-0.6530967889384071,0.0
2019-07-18,1.0,-0.0,-0.637143347246841,-0.0,-0.5663274057979302,-0.6554691520384242,0.0
2019-07-19,1.0,-0.0,-0.7897569288725446,-0.0,-1.5160104045205847,-1.1789398152300654,0.0
2019-07-22,1.0,-0.0,-0.7712028015983478,-0.0,-1.512593723342163,-1.2058995195977191,0.0
2019-07-23,1.0,-0.0,-0.7748855578493852,-0.0,-1.5114442150614849,-1.2015977021811326,0.0
2019-07-24,1.0,-0.0,-0.775975626148125,-0.0,-1.5109547918813566,-1.1935570590080202,0.0
2019-07-25,1.0,-0.0,-0.7668618423993205,-0.0,-1.5178563447012023,-1.1849550797836679,0.0
2019-07-26,1.0,-0.0,-0.7565745412332008,-0.0,-1.521989552172166,-1.1863642452114123,0.0
2019-07-29,1.0,-0.0,-0.7485931219294328,-0.0,-1.5219294327824924,-1.195757034390353,0.0
2019-07-30,1.0,-0.0,-0.7582038769754219,-0.0,-1.5229439942695973,-1.1957290594081569,0.0
2019-07-31,1.0,-0.0,-0.7669937715642783,-0.0,-1.5195142716314918,-1.1943809651834925,0.0
2019-08-01,1.0,-0.0,-0.788157658466511,-0.0,-1.5169689351768718,-1.1840096965343867,0.0
2019-08-02,1.0,-0.0,-0.7852225172118975,-0.0,-1.520676776312829,-1.1938982135625253,0.0
2019-08-05,1.0,-0.0,-0.7789478421313172,-0.0,-1.5239638180099906,-1.1973358534719412,0.0
2019-08-06,1.0,-0.0,-0.7629662326197307,-0.0,-1.4686824100640037,-1.1823879938203488,0.0
2019-08-07,1.0,-0.0,-0.7612721594158272,-0.0,-1.4528218888840012,-1.1847974310473761,0.0
2019-08-08,1.0,-0.0,-0.7602938588773536,-0.0,-1.4528857997536513,-1.1859053316910082,0.0
2019-08-09,1.0,-0.0,-0.7441809686012489,-0.0,-1.4336870605703305,-1.1891348967203808,0.0
2019-08-12,1.0,-0.0,-0.7384662657477722,-0.0,-1.4795663052543786,-1.1715903603880427,0.0
2019-08-13,1.0,-0.0,-0.7239460075379087,-0.0,-1.483127355596459,-1.1753878516960294,0.0
2019-08-14,1.0,-0.0,-0.7311921801361494,-0.0,-1.4658753709198813,-1.166739396055158,0.0
2019-08-15,1.0,-0.0,-0.7519502786112302,-0.0,-1.44757822546078,-1.086798114016288,0.0
2019-08-16,1.0,-0.0,-0.7543121942847336,-0.0,-1.4438342057839184,-1.092594181755771,0.0
2019-08-19,1.0,-0.0,-0.7408545695138088,-0.0,-1.4446578733939472,-1.083066547146455,0.0
2019-08-20,1.0,-0.0,-0.7450988730597491,-0.0,-1.438826281097172,-1.0686370401871146,0.0
2019-08-21,1.0,-0.0,-0.749883242049845,-0.0,-1.4396042966925657,-1.0562561032564854,0.0
2019-08-22,1.0,-0.0,-0.7511450381679389,-0.0,-1.4360474978795588,-1.0536895674300253,0.0
2019-08-23,1.0,-0.0,-0.7489184833319196,-0.0,-1.4361268979557216,-1.0561540419034694,0.0
2019-08-26,1.0,-0.0,-0.7253950999247428,-0.0,-1.4263734425955348,-1.029141232544527,0.0
2019-08-27,1.0,-0.0,-0.7221549889412845,-0.0,-1.4206484997704796,-1.0303384384259067,0.0
2019-08-28,1.0,-0.0,-0.7150112396969445,-0.0,-1.4189076679710266,-1.0289318125052036,0.0
2019-08-29,1.0,-0.0,-0.7058113898248679,-0.0,-1.4243104954449022,-1.0297849328175048,0.0
2019-08-30,1.0,-0.0,-0.6955530689212152,-0.0,-1.4288200920054706,-1.0200588503460566,0.0
2019-09-03,1.0,-0.0,-0.7012028204064703,-0.0,-1.4257569473247615,-1.0207382828701783,0.0
2019-09-04,1.0,-0.0,-0.6951345970384504,-0.0,-1.4291758264548509,-1.0235596665145796,0.0
2019-09-05,1.0,-0.0,-0.704048298391432,-0.0,-1.4274490344456852,-1.0036802712649382,0.0
2019-09-06,1.0,-0.0,-0.7006062105653842,-0.0,-1.4333374572147304,-0.9899377293909027,0.0
2019-09-09,1.0,-0.0,-0.7017196585426203,-0.0,-1.4328013526330983,-0.9893603859952987,0.0
2019-09-10,1.0,-0.0,-0.7020243581303489,-0.0,-1.4312870309414087,-0.9812376563528636,0.0
2019-09-11,1.0,-0.0,-0.6956772097231934,-0.0,-1.4448648870974374,-0.9724838563731337,0.0
2019-09-12,1.0,-0.0,-0.6813439579397026,-0.0,-1.450957036063419,-0.9751499219584326,0.0
2019-09-13,1.0,-0.0,-0.6813535570027204,-0.0,-1.4711070810320666,-0.9691698953095375,0.0
2019-09-16,1.0,-0.0,-0.6850783182192909,-0.0,-1.4674361088211045,-0.9694971145919208,0.0
2019-09-17,1.0,-0.0,-0.6865727002967359,-0.0,-1.467359050445104,-0.9674002637652489,0.0
2019-09-18,1.0,-0.0,-0.6842777663301051,-0.0,-1.4658973830620234,-0.9710282299608489,0.0
2019-09-19,1.0,-0.0,-0.6740077245459775,-0.0,-1.4731695291313995,-0.9616237981756923,0.0
2019-09-20,1.0,-0.0,-0.6885825961736269,-0.0,-1.4689981485291095,-0.9567578687512858,0.0
2019-09-23,1.0,-0.0,-0.6915730105800503,-0.0,-1.4662220575521798,-0.9589971594417686,0.0
