Date,AAON,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-18,1.0,-0.0,-0.9481081081081081,-0.0,-0.5794594594594594,-0.7484357084357084,0.0
2019-01-22,1.0,-0.0,-1.0440041088173897,-0.0,-0.502998773981908,-0.7665595281487126,0.0
2019-01-23,1.0,-0.0,-0.9958573606416119,-0.0,-0.5088155365546497,-0.8094385895141513,0.0
2019-01-24,1.0,-0.0,-1.0100460583405648,-0.0,-0.5050397169748349,-0.8225085107803217,0.0
2019-01-25,1.0,-0.0,-1.0095351204614862,-0.0,-0.4874787919918561,-0.8962673905666778,0.0
2019-01-28,1.0,-0.0,-0.9812924004659768,-0.0,-0.5444733776468169,-0.9005345028438292,0.0
2019-01-29,1.0,-0.0,-0.9734221550717671,-0.0,-0.5459103083579425,-0.914531968958176,0.0
2019-01-30,1.0,-0.0,-0.9712037387031374,-0.0,-0.5451702690629189,-0.9199683859661181,0.0
2019-01-31,1.0,-0.0,-0.9849313654659924,-0.0,-0.5090652630130388,-0.9463308907007947,0.0
2019-02-01,1.0,-0.0,-0.9853483641879547,-0.0,-0.5204261040438515,-0.9417037266866619,0.0
2019-02-04,1.0,-0.0,-0.9839299262018071,-0.0,-0.5286916339057866,-0.9358921304917581,0.0
2019-02-05,1.0,-0.0,-0.9935729094678647,-0.0,-0.5362819626814098,-0.9255701451278507,0.0
2019-02-06,1.0,-0.0,-0.9891424619640387,-0.0,-0.5329183955739972,-0.9357538035961273,0.0
2019-02-07,1.0,-0.0,-0.9922606502435821,-0.0,-0.5306291676743945,-0.9322115882942335,0.0
2019-02-08,1.0,-0.0,-0.9947382996399888,-0.0,-0.5456590972029908,-0.9212821932982552,0.0
2019-02-11,1.0,-0.0,-0.9903114907802896,-0.0,-0.5613084696322533,-0.9209639893044415,0.0
2019-02-12,1.0,-0.0,-0.998603909054647,-0.0,-0.5001329610424146,-0.8252891902672517,0.0
2019-02-13,1.0,-0.0,-0.9829358281723547,-0.0,-0.49584925550138353,-0.8154565818948478,0.0
2019-02-14,1.0,-0.0,-0.9954969760715223,-0.0,-0.47833946884038914,-0.8130423349986852,0.0
2019-02-15,1.0,-0.0,-1.0172879346680717,-0.0,-0.4698695995785037,-0.8057494731296101,0.0
2019-02-19,1.0,-0.0,-1.0093888980398618,-0.0,-0.47932795256135724,-0.805633338823917,0.0
2019-02-20,1.0,-0.0,-1.010235414534289,-0.0,-0.477300491960247,-0.8142107174695415,0.0
2019-02-21,1.0,-0.0,-1.0069350417753706,-0.0,-0.4775932102638618,-0.8178725933753838,0.0
2019-02-22,1.0,-0.0,-1.0083639128566235,-0.0,-0.4870904823299944,-0.8104400145459355,0.0
2019-02-25,1.0,-0.0,-1.009416195856874,-0.0,-0.48528099910793937,-0.8092311758681072,0.0
2019-02-26,1.0,-0.0,-1.0073325406262386,-0.0,-0.48820848196591365,-0.8074052054432554,0.0
2019-02-27,1.0,-0.0,-1.0098061874731734,-0.0,-0.4983326179548982,-0.7936078185360056,0.0
2019-02-28,1.0,-0.0,-1.0074340844511995,-0.0,-0.49765413335095493,-0.7989823564395692,0.0
2019-03-01,1.0,-0.0,-1.014648600059926,-0.0,-0.4862336451709558,-0.828345041115957,0.0
2019-03-04,1.0,-0.0,-1.0273514561808272,-0.0,-0.493396194870766,-0.8229845855485337,0.0
2019-03-05,1.0,-0.0,-1.0057087209107087,-0.0,-0.5308438832734478,-0.8215185197622485,0.0
2019-03-06,1.0,-0.0,-1.0023879191470757,-0.0,-0.544882790165809,-0.8159956950190025,0.0
2019-03-07,1.0,-0.0,-0.9711683860344769,-0.0,-0.5859067845021674,-0.8032527974730334,0.0
2019-03-08,1.0,-0.0,-0.9666621493427295,-0.0,-0.6108890093508605,-0.8104756742105976,0.0
2019-03-11,1.0,-0.0,-0.9639713408393039,-0.0,-0.6195155237120435,-0.8282838621630843,0.0
2019-03-12,1.0,-0.0,-0.9201698074135433,-0.0,-0.6483053772347622,-0.8829295230206392,0.0
2019-03-13,1.0,-0.0,-0.9340217617298496,-0.0,-0.6565597061473422,-0.8746621387483541,0.0
2019-03-14,1.0,-0.0,-0.9303604787933302,-0.0,-0.6600359786895454,-0.8690929218847299,0.0
2019-03-15,1.0,-0.0,-0.9268690939410785,-0.0,-0.6616175653140633,-0.88566564758199,0.0
2019-03-18,1.0,-0.0,-0.9281723584049164,-0.0,-0.6694601578322508,-0.8942663593826383,0.0
2019-03-19,1.0,-0.0,-0.9326598153631771,-0.0,-0.6414213551646054,-0.909632468211113,0.0
2019-03-20,1.0,-0.0,-0.9362560890744607,-0.0,-0.6265483646485734,-0.9166666666666667,0.0
2019-03-21,1.0,-0.0,-0.939614783966684,-0.0,-0.6524032621898316,-0.8784313725490196,0.0
2019-03-22,1.0,-0.0,-0.937054133445237,-0.0,-0.6743600503566933,-0.8855784025737866,0.0
2019-03-25,1.0,-0.0,-0.8923824397015442,-0.0,-0.6935276765573485,-0.8845045982994967,0.0
2019-03-26,1.0,-0.0,-0.9150630391506306,-0.0,-0.6921035169210353,-0.8852722383264067,0.0
2019-03-27,1.0,-0.0,-0.9090052684833049,-0.0,-0.6968005303373923,-0.8832559924636265,0.0
2019-03-28,1.0,-0.0,-0.9109126705104766,-0.0,-0.6988468569821403,-0.9059204050063282,0.0
2019-03-29,1.0,-0.0,-0.9164672765657988,-0.0,-0.6980647431386348,-0.9040816326530612,0.0
2019-04-01,1.0,-0.0,-0.920170134983127,-0.0,-0.6982916197975253,-0.8967238470191226,0.0
2019-04-02,1.0,-0.0,-0.9325708672467021,-0.0,-0.7163555992141454,-0.8593530732528768,0.0
2019-04-03,1.0,-0.0,-0.933710988353682,-0.0,-0.7103550191759613,-0.8744590267759754,0.0
2019-04-04,1.0,-0.0,-0.9324528966367319,-0.0,-0.7082584962141223,-0.8810353935552034,0.0
2019-04-05,1.0,-0.0,-0.9213708966538557,-0.0,-0.7181693170198513,-0.8864285462430804,0.0
2019-04-08,1.0,-0.0,-0.9156299559471365,-0.0,-0.7231718061674008,-0.8854273127753305,0.0
2019-04-09,1.0,-0.0,-0.9203026038001407,-0.0,-0.7124912033779028,-0.8858902181562279,0.0
2019-04-10,1.0,-0.0,-0.9236120871398452,-0.0,-0.7136683063949403,-0.8764230498945889,0.0
2019-04-11,1.0,-0.0,-0.9011047002533071,-0.0,-0.7494370954123276,-0.8676118772867999,0.0
2019-04-12,1.0,-0.0,-0.8971476745819869,-0.0,-0.7491218209919911,-0.8664816636223128,0.0
2019-04-15,1.0,-0.0,-0.8946758446301889,-0.0,-0.7560932780782469,-0.8612067148978015,0.0
2019-04-16,1.0,-0.0,-0.8891047148154687,-0.0,-0.7778209429630937,-0.8647713226205191,0.0
2019-04-17,1.0,-0.0,-0.8977136405334838,-0.0,-0.762790205348952,-0.8678286641733117,0.0
2019-04-18,1.0,-0.0,-0.8978724873937969,-0.0,-0.7481177039441873,-0.8077640395109483,0.0
2019-04-22,1.0,-0.0,-0.89271261830708,-0.0,-0.6813150061870841,-0.7703086853282499,0.0
2019-04-23,1.0,-0.0,-0.8993780096308188,-0.0,-0.685292937399679,-0.75936329588015,0.0
2019-04-24,1.0,-0.0,-0.8851153179576057,-0.0,-0.6885415277962939,-0.7591987734968672,0.0
2019-04-25,1.0,-0.0,-0.8805249308863204,-0.0,-0.6979648935815874,-0.7522566032708257,0.0
2019-04-26,1.0,-0.0,-0.8639568919638105,-0.0,-0.7024348057477381,-0.7598456625864821,0.0
2019-04-29,1.0,-0.0,-0.8690385063400673,-0.0,-0.704463007954205,-0.7546177655007155,0.0
2019-04-30,1.0,-0.0,-0.8665512995440781,-0.0,-0.7054477686445473,-0.7558654198143033,0.0
2019-05-01,1.0,-0.0,-0.8618427624787719,-0.0,-0.7115647164596582,-0.7564516666111685,0.0
2019-05-02,1.0,-0.0,-0.8642143808255659,-0.0,-0.6996005326231691,-0.7650798934753662,0.0
2019-05-03,1.0,-0.0,-0.8358455639296575,-0.0,-0.7075895808541584,-0.7621314293269865,0.0
2019-05-06,1.0,-0.0,-0.8366663350247073,-0.0,-0.7014227440055715,-0.7783636785726129,0.0
2019-05-07,1.0,-0.0,-0.8082630691399664,-0.0,-0.746779089376054,-0.8176391231028668,0.0
2019-05-08,1.0,-0.0,-0.804869823283421,-0.0,-0.7490219883987589,-0.8185957102387698,0.0
2019-05-09,1.0,-0.0,-0.804254745288426,-0.0,-0.7551330029331446,-0.8120427497387142,0.0
2019-05-10,1.0,-0.0,-0.806723255187281,-0.0,-0.7533009970358395,-0.8083400700619779,0.0
2019-05-13,1.0,-0.0,-0.8079808889337506,-0.0,-0.7543487769590527,-0.8022946737996703,0.0
2019-05-14,1.0,-0.0,-0.7672811059907834,-0.0,-0.7681827289120416,-0.8039137113470914,0.0
2019-05-15,1.0,-0.0,-0.770825669665251,-0.0,-0.7888840584556733,-0.7844363441795137,0.0
2019-05-16,1.0,-0.0,-0.7738676657523249,-0.0,-0.7858433130394059,-0.7854084431658527,0.0
2019-05-17,1.0,-0.0,-0.771157774875247,-0.0,-0.770856358216953,-0.8070598479520412,0.0
2019-05-20,1.0,-0.0,-0.7624724504107393,-0.0,-0.7712549255326254,-0.8056167768650236,0.0
2019-05-21,1.0,-0.0,-0.7625961860153898,-0.0,-0.7726329876212781,-0.8103713616594178,0.0
2019-05-22,1.0,-0.0,-0.760950309519826,-0.0,-0.7744687970553789,-0.8107411745022587,0.0
2019-05-23,1.0,-0.0,-0.7739762750485892,-0.0,-0.7605723476978754,-0.816433214931975,0.0
2019-05-24,1.0,-0.0,-0.7520896021397527,-0.0,-0.7651621531260449,-0.8261116683383485,0.0
2019-05-28,1.0,-0.0,-0.7525800741458201,-0.0,-0.7595270699041448,-0.8277946628369125,0.0
2019-05-29,1.0,-0.0,-0.7526555892244681,-0.0,-0.7578835203622922,-0.8193866338117278,0.0
2019-05-30,1.0,-0.0,-0.7502904371494009,-0.0,-0.7502572443323265,-0.8187008331397087,0.0
2019-05-31,1.0,-0.0,-0.7471622967142382,-0.0,-0.7523730501161633,-0.8194158645867905,0.0
2019-06-03,1.0,-0.0,-0.7520502645502646,-0.0,-0.7560185185185185,-0.7988095238095237,0.0
2019-06-04,1.0,-0.0,-0.7461141609894835,-0.0,-0.7581519941795093,-0.8028308750578742,0.0
2019-06-05,1.0,-0.0,-0.7444725516606985,-0.0,-0.7639541377837643,-0.7768323532310523,0.0
2019-06-06,1.0,-0.0,-0.7495976615101652,-0.0,-0.7580714027654613,-0.776759615068808,0.0
2019-06-07,1.0,-0.0,-0.7573258869908016,-0.0,-0.7533180026281209,-0.7745072273324572,0.0
2019-06-10,1.0,-0.0,-0.7534615132226524,-0.0,-0.7523787650108276,-0.7752477196666447,0.0
2019-06-11,1.0,-0.0,-0.7577024358130349,-0.0,-0.7649111257406188,-0.7690256747860434,0.0
2019-06-12,1.0,-0.0,-0.7625638490690394,-0.0,-0.7692865381446696,-0.7635524798154556,0.0
2019-06-13,1.0,-0.0,-0.7773196556387506,-0.0,-0.7663687040274433,-0.7547910413299469,0.0
2019-06-14,1.0,-0.0,-0.7795787666710682,-0.0,-0.765680707777631,-0.7559421629473128,0.0
2019-06-17,1.0,-0.0,-0.7832320295983087,-0.0,-0.7613306025369979,-0.758786997885835,0.0
2019-06-18,1.0,-0.0,-0.7706682514527206,-0.0,-0.7654186476492341,-0.7655507131537242,0.0
2019-06-19,1.0,-0.0,-0.7547014458386851,-0.0,-0.774396469387083,-0.7643513486809603,0.0
2019-06-20,1.0,-0.0,-0.752315654151696,-0.0,-0.7771038665655801,-0.7668853215545374,0.0
2019-06-21,1.0,-0.0,-0.7524772096710266,-0.0,-0.7859360549610253,-0.7645329634033559,0.0
2019-06-24,1.0,-0.0,-0.7587236300915483,-0.0,-0.7843969749237096,-0.7738490115430542,0.0
2019-06-25,1.0,-0.0,-0.7308624755072897,-0.0,-0.8077114675699911,-0.7824715220351367,0.0
2019-06-26,1.0,-0.0,-0.7263742845734061,-0.0,-0.8048382803141222,-0.7963529881538666,0.0
2019-06-27,1.0,-0.0,-0.7177392464154718,-0.0,-0.8031677225741914,-0.8135378459486495,0.0
2019-06-28,1.0,-0.0,-0.7158235019662734,-0.0,-0.8041058454975671,-0.8127041258414983,0.0
2019-07-01,1.0,-0.0,-0.7118689223391501,-0.0,-0.8120087917943253,-0.8063474090848542,0.0
2019-07-02,1.0,-0.0,-0.721402644110693,-0.0,-0.7997935329181791,-0.808918045888974,0.0
2019-07-03,1.0,-0.0,-0.7147281142819086,-0.0,-0.809996337118311,-0.8051679930738236,0.0
2019-07-05,1.0,-0.0,-0.7049240527457853,-0.0,-0.814187948589551,-0.8192288432648974,0.0
2019-07-08,1.0,-0.0,-0.7080996260683761,-0.0,-0.8090277777777778,-0.8215478098290598,0.0
2019-07-09,1.0,-0.0,-0.6997463115027706,-0.0,-0.8094332064890847,-0.828827024500968,0.0
2019-07-10,1.0,-0.0,-0.6935995459250108,-0.0,-0.8149310540549564,-0.8302560849387333,0.0
2019-07-11,1.0,-0.0,-0.6865387187374615,-0.0,-0.8320181891132807,-0.8250300922830012,0.0
2019-07-12,1.0,-0.0,-0.7043504491218662,-0.0,-0.8360370022791258,-0.8113017830808419,0.0
2019-07-15,1.0,-0.0,-0.7383124287343216,-0.0,-0.8195385337715474,-0.7958280233416057,0.0
2019-07-16,1.0,-0.0,-0.7487155377950905,-0.0,-0.8227610060781088,-0.7865945800732059,0.0
2019-07-17,1.0,-0.0,-0.7427968373090323,-0.0,-0.8181452693647815,-0.7893326186009112,0.0
2019-07-18,1.0,-0.0,-0.7438575349802504,-0.0,-0.8160942625694584,-0.7874740577090446,0.0
2019-07-19,1.0,-0.0,-0.7489636266381385,-0.0,-0.8065659267183739,-0.7876103236159401,0.0
2019-07-22,1.0,-0.0,-0.7686041098623395,-0.0,-0.7846977455609496,-0.7718294872647469,0.0
2019-07-23,1.0,-0.0,-0.7720465890183029,-0.0,-0.7819301164725458,-0.7738435940099834,0.0
2019-07-24,1.0,-0.0,-0.7711345013656652,-0.0,-0.7829258543734595,-0.7768303244287523,0.0
2019-07-25,1.0,-0.0,-0.7602103651432947,-0.0,-0.7988549745364977,-0.7694637685983424,0.0
2019-07-26,1.0,-0.0,-0.7659773494136907,-0.0,-0.8001536765442823,-0.7746300070156683,0.0
2019-07-29,1.0,-0.0,-0.7657838416265383,-0.0,-0.8030363830925629,-0.7752140181915463,0.0
2019-07-30,1.0,-0.0,-0.7742746096629364,-0.0,-0.8042618776385445,-0.7719962474033372,0.0
2019-07-31,1.0,-0.0,-0.7932178400294878,-0.0,-0.7958985356700065,-0.7617866836444057,0.0
2019-08-01,1.0,-0.0,-0.8081980926886397,-0.0,-0.7852099715576376,-0.7527522168311862,0.0
2019-08-02,1.0,-0.0,-0.7919623339498907,-0.0,-0.8217252396166134,-0.7493526147637464,0.0
2019-08-05,1.0,-0.0,-0.8031684562577011,-0.0,-0.9067417708149973,-0.8105967259285337,0.0
2019-08-06,1.0,-0.0,-0.8022461783770668,-0.0,-0.8602031266248396,-0.8038753509653713,0.0
2019-08-07,1.0,-0.0,-0.814134398333044,-0.0,-0.8344851536725126,-0.8242055912484807,0.0
2019-08-08,1.0,-0.0,-0.8120180618270233,-0.0,-0.8340743313650574,-0.8273358805140675,0.0
2019-08-09,1.0,-0.0,-0.7978909765396902,-0.0,-0.807474324185072,-0.8295263284443376,0.0
2019-08-12,1.0,-0.0,-0.7999243180019951,-0.0,-0.8077333241597578,-0.8323987753276686,0.0
2019-08-13,1.0,-0.0,-0.7765089163237311,-0.0,-0.8059327846364882,-0.8468792866941014,0.0
2019-08-14,1.0,-0.0,-0.7797973574313686,-0.0,-0.7985554870952283,-0.8446635174916136,0.0
2019-08-15,1.0,-0.0,-0.8101569090602329,-0.0,-0.7865361903155053,-0.777695292728193,0.0
2019-08-16,1.0,-0.0,-0.8001219181793552,-0.0,-0.8133974532646979,-0.7730628555946898,0.0
2019-08-19,1.0,-0.0,-0.8024591271449804,-0.0,-0.8102283475206052,-0.7652682069990541,0.0
2019-08-20,1.0,-0.0,-0.8066417432892121,-0.0,-0.8069448654474419,-0.7544036913542824,0.0
2019-08-21,1.0,-0.0,-0.8094500908662583,-0.0,-0.8079693073971864,-0.7479975768997779,0.0
2019-08-22,1.0,-0.0,-0.8101968702675415,-0.0,-0.8043412417970721,-0.7507992596331818,0.0
2019-08-23,1.0,-0.0,-0.8156503585979327,-0.0,-0.808007003602815,-0.7434593757365568,0.0
2019-08-26,1.0,-0.0,-0.8072457966373098,-0.0,-0.8010741926874833,-0.7277155057379237,0.0
2019-08-27,1.0,-0.0,-0.8062452094511281,-0.0,-0.7969473789449129,-0.7293631485986602,0.0
2019-08-28,1.0,-0.0,-0.8038752205613077,-0.0,-0.801910976462363,-0.7234743815960315,0.0
2019-08-29,1.0,-0.0,-0.7950784189670673,-0.0,-0.8061669608071659,-0.7286470646998101,0.0
2019-08-30,1.0,-0.0,-0.7875506543546137,-0.0,-0.8128612236763436,-0.7211851458181093,0.0
2019-09-03,1.0,-0.0,-0.7977222166882492,-0.0,-0.8069528837533619,-0.7157087359298735,0.0
2019-09-04,1.0,-0.0,-0.8128536244425215,-0.0,-0.8071290687612328,-0.7082473540571124,0.0
2019-09-05,1.0,-0.0,-0.79847023611573,-0.0,-0.8037578982374458,-0.7233455271034254,0.0
2019-09-06,1.0,-0.0,-0.7924365852043181,-0.0,-0.8186966024240016,-0.7003775084442677,0.0
2019-09-09,1.0,-0.0,-0.8029569714247828,-0.0,-0.8229463634555461,-0.6890870516475502,0.0
2019-09-10,1.0,-0.0,-0.7917537400072976,-0.010183434504262446,-0.874912926659369,-0.640262712707732,0.0
2019-09-11,1.0,-0.0,-0.7885074231177096,-0.03549178154825027,-0.8738401378579004,-0.6160856309650053,0.0
2019-09-12,1.0,-0.0,-0.793529782226789,-0.03450561834996188,-0.8706287911432264,-0.6159965527528257,0.0
2019-09-13,1.0,-0.0,-0.7880605919984089,-0.045709171666279955,-0.8739765984951441,-0.6069143823129702,0.0
2019-09-16,1.0,-0.0,-0.7803849983405243,-0.05486226352472618,-0.8762031198141388,-0.6074676402256887,0.0
2019-09-17,1.0,-0.0,-0.7446251697750687,-0.061052771060390226,-0.8848510948421505,-0.6221552323848014,0.0
2019-09-18,1.0,-0.0,-0.7149656266525648,-0.059591485986250664,-0.8925502379693284,-0.6380552617662613,0.0
