Date,IWF,IWM,MTUM,SPY,TTWO,VLUE,VXX
2018-12-10,-0.6951538306857028,-0.7314699376633822,-0.32857430122662373,-0.8676050673637643,1.0,-0.3988739191634828,0.0
2018-12-11,-0.7048903199839002,-0.7267055745622861,-0.3361239686053532,-0.8706379553230026,1.0,-0.386516401690481,0.0
2018-12-12,-0.7049021975368268,-0.7265958303147388,-0.33635192787571444,-0.8704821701682364,1.0,-0.3864605972792401,0.0
2018-12-13,-0.701803833145434,-0.7203655983250121,-0.3396682235464648,-0.8800531486551779,1.0,-0.3845224673860525,0.0
2018-12-14,-0.7038782167451975,-0.6969916636462486,-0.35149611372880674,-0.8908622286657806,1.0,-0.3840360839273489,0.0
2018-12-17,-0.6944689732680421,-0.697639881191298,-0.3413341896122662,-0.882194749939793,1.0,-0.39816970378100663,0.0
2018-12-18,-0.6869759642258244,-0.686776331549948,-0.32835582528148205,-0.8856903297931805,1.0,-0.404894993212489,0.0
2018-12-19,-0.691588785046729,-0.6859573448358496,-0.3278217109992811,-0.8840162952312486,1.0,-0.40454509146097933,0.0
2018-12-20,-0.6776475263262468,-0.6655275183787006,-0.35020862308762174,-0.8855553347903835,1.0,-0.3948738327041526,0.0
2018-12-21,-0.6769127304375346,-0.6671413877680197,-0.34686288472189253,-0.8917240287997468,1.0,-0.3733285861223198,0.0
2018-12-24,-0.6465751268835819,-0.6387457213675886,-0.3591690600779006,-0.8886178541920762,1.0,-0.40122752488491953,0.0
2018-12-26,-0.6524894646480413,-0.6459731543624161,-0.3530903699079132,-0.8660839706570937,1.0,-0.38434524738567194,0.0
2018-12-27,-0.6034638895177723,-0.6136895328654441,-0.3534450230171308,-0.8049203833672931,1.0,-0.3977812995245642,0.0
2018-12-28,-0.6021420220990308,-0.6152279669645887,-0.35301881811667984,-0.8043519251800731,1.0,-0.3964249349473922,0.0
2018-12-31,-0.6054647695965581,-0.6117296297694079,-0.35139827150243425,-0.8063176963429823,1.0,-0.3991017851077481,0.0
2019-01-02,-0.6047444288903182,-0.6186296394385381,-0.33540161174378574,-0.8130225871136166,1.0,-0.4116756838560781,0.0
2019-01-03,-0.6043606631841926,-0.6199939435233552,-0.33276553864789155,-0.8129305776364599,1.0,-0.41524717995306226,0.0
2019-01-04,-0.5912741807760474,-0.6232889626305668,-0.3316867151853388,-0.8078358912477847,1.0,-0.41679550510954416,0.0
2019-01-07,-0.5559136200318554,-0.5894729043967849,-0.36541097158943586,-0.8005333925991778,1.0,-0.392784383450013,0.0
2019-01-08,-0.5561313247214716,-0.586149461450198,-0.36647296146870484,-0.8010882037235815,1.0,-0.3915312580967539,0.0
2019-01-09,-0.5563906990521327,-0.5874185426540285,-0.3664469786729858,-0.801244075829384,1.0,-0.39110633886255924,0.0
2019-01-10,-0.5578175895765473,-0.5832839798637844,-0.36667160201362153,-0.8044122001776725,1.0,-0.3892878294344092,0.0
2019-01-11,-0.5604660655311886,-0.5810234145979443,-0.36435489257486364,-0.8085272180785928,1.0,-0.3963412371516568,0.0
2019-01-14,-0.5652141637591864,-0.5816197758147131,-0.36641674708633365,-0.8088486378145646,1.0,-0.3895776111647242,0.0
2019-01-15,-0.5572163411361264,-0.5861786193529148,-0.37472044132995375,-0.8075518115401819,1.0,-0.4017444461010884,0.0
2019-01-16,-0.5485242896425297,-0.5936205316223648,-0.34628780934922093,-0.7716590284142988,1.0,-0.4062694775435381,0.0
2019-01-17,-0.546000585994726,-0.5921110460005861,-0.3514503369469675,-0.7700336946967477,1.0,-0.40290799882801054,0.0
2019-01-18,-0.5375290172814031,-0.5876414016728693,-0.35690334942333907,-0.7727624451895795,1.0,-0.4298979328641438,0.0
2019-01-22,-0.5132326920905019,-0.6224824003312879,-0.2652938297632045,-1.0216842977073375,1.0,-0.34194179874261194,0.0
2019-01-23,-0.4979479649083174,-0.5769042509130615,-0.3011032041869046,-1.0237584246394817,1.0,-0.36552581045973115,0.0
2019-01-24,-0.49755440015405356,-0.6282688234161371,-0.2561139996148662,-1.0510687463893702,1.0,-0.41833237049874833,0.0
2019-01-25,-0.47542751502079805,-0.6529040209520875,-0.14100292712987214,-1.2823139731936528,1.0,-0.2998382375596981,0.0
2019-01-28,-0.47310424265693984,-0.6524092916106737,-0.14409675561528124,-1.2729122672297946,1.0,-0.2969859857938184,0.0
2019-01-29,-0.46744150246305416,-0.6397398399014778,-0.14951508620689655,-1.2802878694581281,1.0,-0.31157635467980294,0.0
2019-01-30,-0.4746016509886734,-0.6332501439815703,-0.1584181224803225,-1.262507199078518,1.0,-0.3107314263774237,0.0
2019-01-31,-0.4264784843138758,-0.6624990411904579,-0.18301756539081074,-1.2243997852266624,1.0,-0.3388432921684436,0.0
2019-02-01,-0.43360892136127666,-0.6634493366660257,-0.17535089405883483,-1.2394924053066718,1.0,-0.33355124014612575,0.0
2019-02-04,-0.4350517049167725,-0.6694729558297775,-0.17195248529581364,-1.2411870987583133,1.0,-0.3265290431707224,0.0
2019-02-05,-0.41999538212883863,-0.6697452474409298,-0.16824443931347652,-1.2449780651119833,1.0,-0.34522435157392445,0.0
2019-02-06,-0.4202246326640511,-0.6545888145241942,-0.1713208708362182,-1.2458266020463113,1.0,-0.35448880683129474,0.0
2019-02-07,-0.4311144540554093,-0.7736408842087669,-0.012577827921942251,-1.5387154736534203,1.0,-0.42263173289875056,0.0
2019-02-08,-0.3764303508846007,-0.8030232656335767,-0.06717898914833424,-1.5848076679474727,1.0,-0.39099776210784104,0.0
2019-02-11,-0.37532231474827743,-0.8006932409012132,-0.06961998562793253,-1.588409350298009,1.0,-0.39299150357188145,0.0
2019-02-12,-0.3897256474804796,-0.7786832785766097,-0.05657720698041558,-1.622989290438196,1.0,-0.4188249349319452,0.0
2019-02-13,-0.3350921200588184,-0.8249718882449615,-0.07685321338984517,-1.658550298417092,1.0,-0.42946111928033903,0.0
2019-02-14,-0.33821102909248807,-0.8250108554059922,-0.06804168475900998,-1.6549283543204516,1.0,-0.45601389491967,0.0
2019-02-15,-0.33758791351914563,-0.8269948771381436,-0.07180689415646435,-1.6500824867587045,1.0,-0.4549361812972128,0.0
2019-02-19,-0.36863323074255494,-0.7960032944644327,-0.07052754779140838,-1.651740430881269,1.0,-0.44796046642680654,0.0
2019-02-20,-0.3695859320859321,-0.816961191961192,-0.06774081774081775,-1.6381237006237006,1.0,-0.4388860013860014,0.0
2019-02-21,-0.3690497024851242,-0.8114718235911795,-0.07083479173958697,-1.6635894294714735,1.0,-0.4602730136506825,0.0
2019-02-22,-0.3640373864430468,-0.8199248777078966,-0.07424877707896577,-1.652690426275332,1.0,-0.4567173305380852,0.0
2019-02-25,-0.33968895527633775,-0.8156137422019155,-0.0837799841841666,-1.6767419383182498,1.0,-0.47746243739565947,0.0
2019-02-26,-0.3413852167420615,-0.8165048970090912,-0.08502788879617022,-1.6706047696429356,1.0,-0.4784136325706004,0.0
2019-02-27,-0.3443976115208992,-0.8094046364594311,-0.08811907270811381,-1.6684668071654374,1.0,-0.4802423603793467,0.0
2019-02-28,-0.3470776797084267,-0.7992359372941642,-0.09291705089360208,-1.6557765775260178,1.0,-0.4961577306459404,0.0
2019-03-01,-0.32880937692782236,-0.8043095091213537,-0.11743192033136511,-1.6774037190446813,1.0,-0.478496518903675,0.0
2019-03-04,-0.316797253279338,-0.8073774099832732,-0.12179769345893125,-1.6662558323796108,1.0,-0.48961176159873226,0.0
2019-03-05,-0.3327893436838391,-0.7977681721947777,-0.11057692307692307,-1.674003175723359,1.0,-0.49554516584333097,0.0
2019-03-06,-0.33452380952380956,-0.7959435626102294,-0.11040564373897707,-1.6764550264550264,1.0,-0.49184303350970016,0.0
2019-03-07,-0.3483802909762208,-0.7527581205221748,-0.12219243110192958,-1.6992220122192432,1.0,-0.4728583358973232,0.0
2019-03-08,-0.2803804782647346,-0.7386878833674104,-0.18979464841319227,-1.7673570984087472,1.0,-0.46866388123388747,0.0
2019-03-11,-0.24994380759721282,-0.7396268824454933,-0.21105866486850977,-1.7745111260957518,1.0,-0.5202517419644864,0.0
2019-03-12,-0.22008265588809667,-0.6904037422226259,-0.2634542894772696,-1.7877741950133976,1.0,-0.5798174304010173,0.0
2019-03-13,-0.22903475606978543,-0.696214640368059,-0.2776841433972578,-1.7674121987883205,1.0,-0.5848858925887122,0.0
2019-03-14,-0.22204213938411668,-0.6989580921509608,-0.25973605001157674,-1.8279694373697615,1.0,-0.6219958323686038,0.0
2019-03-15,-0.22466980911933543,-0.6944509264012694,-0.26060577775703553,-1.8283007420544173,1.0,-0.6589349885658282,0.0
2019-03-18,-0.1924198250728863,-0.707420295307063,-0.3379102793191009,-1.794272547728769,1.0,-0.6703188187717484,0.0
2019-03-19,-0.17493866767314586,-0.7139554632949613,-0.33869598037365545,-1.7974146065295338,1.0,-0.6928665785997358,0.0
2019-03-20,-0.18651376581528692,-0.7053499502440412,-0.3362081220679524,-1.7969483011894043,1.0,-0.7135952234279487,0.0
2019-03-21,-0.20717565200927723,-0.6999574004827945,-0.3351635348132721,-1.81213612912387,1.0,-0.6788469730676385,0.0
2019-03-22,-0.19326689237518477,-0.6953888703447617,-0.36092699442086684,-1.8329121167326308,1.0,-0.6859949454007915,0.0
2019-03-25,-0.1733496102920462,-0.5907596957460793,-0.45375152596487933,-1.80960653582496,1.0,-0.6677622311954174,0.0
2019-03-26,-0.14533182290191637,-0.602803738317757,-0.49202303407910886,-1.7936373076559993,1.0,-0.6863022750873219,0.0
2019-03-27,-0.16046939064046373,-0.5865497902822943,-0.49309581035864086,-1.7930628210566002,1.0,-0.6795324944625101,0.0
2019-03-28,-0.14214899442923237,-0.5804456614106317,-0.5174204513265981,-1.7877915211028232,1.0,-0.6931356812387877,0.0
2019-03-29,-0.13363576221529155,-0.5864285039221245,-0.5249976372743597,-1.7893393819109724,1.0,-0.6910972497873547,0.0
2019-04-01,-0.10928001519756839,-0.6157864741641338,-0.5267382218844985,-1.8153020516717326,1.0,-0.682133358662614,0.0
2019-04-02,-0.10767776990314198,-0.6180486652492323,-0.5634301913536499,-1.7909756673753838,1.0,-0.6446019371604063,0.0
2019-04-03,-0.1249171950411659,-0.6161162108450837,-0.5514337087158134,-1.8058578593735213,1.0,-0.6334342765212453,0.0
2019-04-04,-0.12804733727810652,-0.6147218934911243,-0.5496804733727811,-1.80705325443787,1.0,-0.6341775147928994,0.0
2019-04-05,-0.13733250679509798,-0.6045014543893948,-0.5722187783129082,-1.8252348481235992,1.0,-0.6292022316532354,0.0
2019-04-08,-0.1382760756658884,-0.5985610139610236,-0.5743079048935055,-1.825701624815362,1.0,-0.6279601658169343,0.0
2019-04-09,-0.16762095619811052,-0.5757705887966409,-0.5819257562744536,-1.8354804847790822,1.0,-0.6106021566943411,0.0
2019-04-10,-0.1677941877084326,-0.5618866126727013,-0.591900905192949,-1.8351119580752737,1.0,-0.6074321105288233,0.0
2019-04-11,-0.17189436552578893,-0.5632090761750406,-0.5930975307464964,-1.8320621603584708,1.0,-0.6066831919153398,0.0
2019-04-12,-0.17240228789323167,-0.5618684461391802,-0.592278360343184,-1.832793136320305,1.0,-0.6071020019065778,0.0
2019-04-15,-0.15648108391775203,-0.5697724345212537,-0.6024998807308812,-1.8209054911502316,1.0,-0.6210581556223462,0.0
2019-04-16,-0.15079289716076344,-0.5600607729560345,-0.5882632228658247,-1.8219542303674865,1.0,-0.6267685879783496,0.0
2019-04-17,-0.14158871848440246,-0.5298893689758322,-0.6224300840415935,-1.8395612743934286,1.0,-0.6146431793362139,0.0
2019-04-18,-0.14411247803163443,-0.5320381893316867,-0.6134517645941195,-1.8342754001804968,1.0,-0.6260390443167245,0.0
2019-04-22,-0.15174745262355965,-0.5297114560518046,-0.6090372345490905,-1.8355870869441004,1.0,-0.6354156746976478,0.0
2019-04-23,-0.1596398456481349,-0.5277023486256014,-0.6068314992139487,-1.841598780429708,1.0,-0.6281739793244724,0.0
2019-04-24,-0.15801236329053736,-0.5100808368996672,-0.6111269614835949,-1.8400380408939612,1.0,-0.6358535425582502,0.0
2019-04-25,-0.15730283761981587,-0.5193603492455158,-0.6119388820347347,-1.8316883363386163,1.0,-0.6248932333681313,0.0
2019-04-26,-0.16005894656778855,-0.5112664004563606,-0.6086233124168093,-1.8403213538695569,1.0,-0.6334379159536034,0.0
2019-04-29,-0.15268776210446053,-0.5235417460922608,-0.6108940144872284,-1.8533644681662218,1.0,-0.6250476553564621,0.0
2019-04-30,-0.15175338288545837,-0.5174861825805221,-0.6099199542595769,-1.852582428054126,1.0,-0.6328854583571565,0.0
2019-05-01,-0.17290832856870594,-0.5130074328187536,-0.6019630264913284,-1.8480083857442346,1.0,-0.6286925862397561,0.0
2019-05-02,-0.1696911659085468,-0.5116590854680392,-0.5947330620062246,-1.8419918601867367,1.0,-0.6700502753172133,0.0
2019-05-03,-0.16863721219663969,-0.5135225695275477,-0.5984395194102723,-1.8386386482217223,1.0,-0.6675123258819586,0.0
2019-05-06,-0.1593663517511213,-0.47666762095619813,-0.6117473041320737,-1.8370073480293923,1.0,-0.6867067468269873,0.0
2019-05-07,-0.14368255180976028,-0.48023111450673295,-0.6273039824276573,-1.8359755515232548,1.0,-0.6878521631171809,0.0
2019-05-08,-0.15931882686849574,-0.46371807000946075,-0.6532639545884579,-1.75321665089877,1.0,-0.7008987701040681,0.0
2019-05-09,-0.16979881656804735,-0.4569467455621302,-0.6575621301775149,-1.7643076923076924,1.0,-0.6851124260355029,0.0
2019-05-10,-0.1698845353019118,-0.45736324058300204,-0.6611773613477191,-1.7638652280901004,1.0,-0.679869392390687,0.0
2019-05-13,-0.1684728597794709,-0.4562491126780559,-0.6588897827835881,-1.7672613695518433,1.0,-0.6815105768775732,0.0
2019-05-14,-0.0982864079936499,-0.3928187888126255,-0.7801746276322546,-1.7270859597515993,1.0,-0.6708222440117663,0.0
2019-05-15,-0.06613583138173303,-0.4169555035128806,-0.7908196721311476,-1.7497892271662765,1.0,-0.6601405152224825,0.0
2019-05-16,-0.06240908451034677,-0.41800009384824743,-0.8034817699779456,-1.7538360471118202,1.0,-0.6546853737506453,0.0
2019-05-17,-0.055349165295085816,-0.4123207147895603,-0.8087467669880084,-1.7392899130025865,1.0,-0.6868563367035033,0.0
2019-05-20,-0.05800366042517246,-0.3987986296869867,-0.8232202355812098,-1.7284715378478577,1.0,-0.6844056501947534,0.0
2019-05-21,-0.06533797123249035,-0.4034502209269531,-0.8182758296512175,-1.7287299050484157,1.0,-0.6847795431042587,0.0
2019-05-22,-0.056400150150150145,-0.3883258258258258,-0.8396677927927928,-1.7278997747747749,1.0,-0.6798517267267267,0.0
2019-05-23,-0.05985025737014506,-0.3901263453439401,-0.8672905942910623,-1.716612072999532,1.0,-0.6456247075339261,0.0
2019-05-24,-0.034059054382358435,-0.350588675014016,-0.9090356942627545,-1.7227621005419547,1.0,-0.6555783965613904,0.0
2019-05-28,-0.03611137064374474,-0.34742595533962445,-0.907923012239559,-1.723115014481921,1.0,-0.6570120526955059,0.0
2019-05-29,-0.05869179807782028,-0.35695623775310253,-0.9034244658019969,-1.7238033031631985,1.0,-0.6226089390687694,0.0
2019-05-30,-0.07673026040941372,-0.35083321728635747,-0.8847421436197372,-1.7091398598152532,1.0,-0.6204335515016478,0.0
2019-05-31,-0.06962406712093822,-0.3484448152783572,-0.8796180410698559,-1.704908913920178,1.0,-0.6328744263662912,0.0
2019-06-03,-0.056851244631228925,-0.35874936498406684,-0.9251373943564402,-1.7077079388537384,1.0,-0.56989793562093,0.0
2019-06-04,-0.0875242225708222,-0.3538340869244256,-0.922995293900526,-1.708590938451601,1.0,-0.5408784719018179,0.0
2019-06-05,-0.0850434545206352,-0.3514583428129408,-0.9447604313600583,-1.7021431496564592,1.0,-0.4668062064886017,0.0
2019-06-06,-0.0835910496634528,-0.36169728943059853,-0.9401491722757868,-1.692514098599236,1.0,-0.46998362743314537,0.0
2019-06-07,-0.08394409796512951,-0.3895388537351481,-0.9364046069103655,-1.6736013110574954,1.0,-0.468794100241271,0.0
2019-06-10,-0.06306838850491088,-0.3981447799199709,-0.9437068024736268,-1.6641960712986539,1.0,-0.47799199708985085,0.0
2019-06-11,-0.049569848422777556,-0.3987892029678183,-1.0002731121125221,-1.640766534662479,1.0,-0.462469843870909,0.0
2019-06-12,-0.047954866008462625,-0.40811683880067334,-1.006597206424314,-1.6337867964875563,1.0,-0.45338732426407025,0.0
2019-06-13,-0.05986686120736823,-0.41824730986686126,-1.007614444647091,-1.6166788254605144,1.0,-0.4571402516870327,0.0
2019-06-14,-0.05823430314620043,-0.42084414697445705,-0.9986340663843738,-1.612575695487866,1.0,-0.46286937121522564,0.0
2019-06-17,-0.060269482884195195,-0.4168790968681719,-0.9984522942461763,-1.6148943918426804,1.0,-0.46153495994173344,0.0
2019-06-18,-0.05949292184441714,-0.41472074286494603,-0.9991351449770131,-1.615367108197915,1.0,-0.4631526241522145,0.0
2019-06-19,-0.059013119070316394,-0.4126378864224431,-1.0110763085024286,-1.6128285441917471,1.0,-0.44396023423668796,0.0
2019-06-20,-0.06378339087770307,-0.4133200072687625,-1.0025440668726149,-1.6157096129383972,1.0,-0.44761948028348175,0.0
2019-06-21,-0.06544348063036468,-0.4215904446160134,-0.9985467096598393,-1.601798446795949,1.0,-0.45410781597711064,0.0
2019-06-24,-0.06971984718937603,-0.3850736765508459,-1.000136438057122,-1.5939148626523558,1.0,-0.4990904129525196,0.0
2019-06-25,-0.064090309071874,-0.35764031134780827,-1.0093313305111749,-1.612954617870636,1.0,-0.507851973235013,0.0
2019-06-26,-0.025332604337525058,-0.3581191908146528,-1.0077000182248952,-1.6006469837798432,1.0,-0.5644705667942409,0.0
2019-06-27,-0.024667153018420575,-0.3588364034287799,-1.014499361663323,-1.60222505927412,1.0,-0.5593653109611527,0.0
2019-06-28,-0.024204576533868174,-0.35527395386999727,-1.0162731333758777,-1.6037469231470507,1.0,-0.5588020785851036,0.0
2019-07-01,-0.045460750853242325,-0.3422980659840728,-1.0129692832764505,-1.6059158134243459,1.0,-0.5440273037542662,0.0
2019-07-02,-0.04052763247668865,-0.3456902433477371,-1.0136456675005685,-1.6068228337502843,1.0,-0.5419149420059132,0.0
2019-07-03,-0.038305809562804244,-0.34548018743460257,-1.0152404349210682,-1.6076156680769755,1.0,-0.5427869523679542,0.0
2019-07-05,-0.0418484187568157,-0.3259269356597601,-1.018947655398037,-1.6071428571428572,1.0,-0.5500272628135224,0.0
2019-07-08,-0.042075608869502,-0.32510905125408945,-1.019629225736096,-1.6072791712104688,1.0,-0.5496637586332243,0.0
2019-07-09,-0.03726933915098628,-0.3245159530951732,-1.021179892737024,-1.612398872829743,1.0,-0.5496773020634488,0.0
2019-07-10,-0.04434952515108829,-0.30249466078974874,-1.0132685054755306,-1.6300722497387194,1.0,-0.553823783341664,0.0
2019-07-11,-0.04916765214227235,-0.2975075047757664,-1.0167379241335395,-1.6334030746838897,1.0,-0.5514873101064314,0.0
2019-07-12,-0.02455326694857455,-0.3175555858682308,-1.0226890374209976,-1.6278361296776247,1.0,-0.5542217978447688,0.0
2019-07-15,-0.03031955997999909,-0.33269694077003503,-1.034637938088095,-1.6185281149143143,1.0,-0.5295240692758761,0.0
2019-07-16,-0.008627274769714671,-0.3231184003594698,-0.9816221073915974,-1.6086722084924736,1.0,-0.5713322848798024,0.0
2019-07-17,-0.009841811971957578,-0.3386212475283121,-0.974024806758943,-1.6060578824375336,1.0,-0.5653873809095812,0.0
2019-07-18,-0.016961321008705017,-0.33837386700170513,-0.9788207843489186,-1.5984474558018487,1.0,-0.554473660594095,0.0
2019-07-19,-0.03261552265589951,-0.33903095558546437,-0.9758636159712876,-1.5903992821893225,1.0,-0.5484522207267833,0.0
2019-07-22,-0.06484523603665918,-0.3999654158741138,-0.9849991353968528,-1.460617326647069,1.0,-0.41258862182258343,0.0
2019-07-23,-0.0691707275001078,-0.4081245418086161,-0.9858122385613868,-1.4488334986415972,1.0,-0.40049161240243214,0.0
2019-07-24,-0.06891350256432359,-0.4080937809765979,-0.9897858035598845,-1.4467956729733225,1.0,-0.3962418652760419,0.0
2019-07-25,-0.07779877996391443,-0.3959962196064954,-0.9879285161955496,-1.4536901795686916,1.0,-0.38048801443422975,0.0
2019-07-26,-0.06990332975295381,-0.3810955961331901,-0.996047261009667,-1.465392051557465,1.0,-0.3840171858216971,0.0
2019-07-29,-0.08255231737065093,-0.35571532503102665,-0.9855779518123851,-1.4585954551290283,1.0,-0.39705567680917536,0.0
2019-07-30,-0.07693627240758213,-0.34741401492409296,-0.9910798524744833,-1.4603739600308774,1.0,-0.4127283643537182,0.0
2019-07-31,-0.07382291085454311,-0.3543499721018069,-0.9921026653504442,-1.4583458517532941,1.0,-0.41345122108244986,0.0
2019-08-01,-0.08154432874833954,-0.37271285940780735,-0.976689377383554,-1.4548142434760252,1.0,-0.39923726271585896,0.0
