Date,AMEH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-5.718472176489957,-7.591702337833388,-4.148501810997694,-7.28251564043464,-7.186368126440566,0.0
2018-11-13,1.0,-5.507505589268605,-7.382944746087513,-3.9626317470456724,-7.09517725966145,-6.990737783455765,0.0
2018-11-14,1.0,-5.504947334822854,-7.376635812320461,-3.9610596872007666,-7.0903287583785515,-6.985317586977338,0.0
2018-11-15,1.0,-5.561573178594456,-7.465183752417795,-3.988394584139265,-7.1782720825274025,-7.043842682140554,0.0
2018-11-16,1.0,-5.433776932826363,-7.376742712294043,-3.814321926489227,-7.097591888466414,-6.963244613434728,0.0
2018-11-19,1.0,-5.446031746031746,-7.387936507936508,-3.82984126984127,-7.1079365079365076,-6.974285714285714,0.0
2018-11-20,1.0,-5.075420673076923,-7.015625,-3.4969951923076925,-6.775540865384616,-6.6844951923076925,0.0
2018-11-21,1.0,-4.943390720747009,-6.81120513568719,-3.4044353662095124,-6.58185001459002,-6.439159614823461,0.0
2018-11-23,1.0,-5.018951732306781,-6.878886585726977,-3.462244595795084,-6.70358306188925,-6.54841575362748,0.0
2018-11-26,1.0,-5.074018579562481,-6.990110878034163,-3.4827689541504347,-6.789331735091401,-6.630806113275398,0.0
2018-11-27,1.0,-4.971151015602001,-6.899911686782454,-3.3715042684721817,-6.676773623785693,-6.518398586988519,0.0
2018-11-28,1.0,-4.98111537326645,-6.9271171437002055,-3.3750368840365885,-6.690764237238123,-6.533490705222779,0.0
2018-11-29,1.0,-4.900058788947677,-6.925044091710758,-3.2633744855967075,-6.718988830099941,-6.586713697824809,0.0
2018-11-30,1.0,-4.912787271655864,-6.945492044784915,-3.265173836181497,-6.740129640542134,-6.6004714201532115,0.0
2018-12-03,1.0,-4.891106545347813,-6.926034634575873,-3.23686527737012,-6.718814206046375,-6.578514822424419,0.0
2018-12-04,1.0,-4.794449262792714,-6.843307314252674,-3.172015033246603,-6.6183868169991324,-6.4822202948829135,0.0
2018-12-06,1.0,-4.433485622144585,-6.238108035474335,-3.0217683418435906,-6.187852727761355,-5.993012631013168,0.0
2018-12-07,1.0,-4.438020973379941,-6.240924979833288,-3.0250067222371606,-6.190911535358968,-5.994084431298736,0.0
2018-12-10,1.0,-4.3112285336856,-6.180713342140026,-2.933685601056803,-6.112285336856011,-5.8821664464993395,0.0
2018-12-11,1.0,-4.312367864693446,-6.1828752642706135,-2.932875264270613,-6.114957716701904,-5.883720930232559,0.0
2018-12-12,1.0,-4.312367864693446,-6.1828752642706135,-2.932875264270613,-6.11522198731501,-5.88345665961945,0.0
2018-12-13,1.0,-4.300026364355392,-6.15950435011864,-2.9296071711046667,-6.108621144213024,-5.8665963617189565,0.0
2018-12-14,1.0,-4.294133122862404,-6.129965798474085,-2.9326493028150487,-6.099973691133912,-5.852144172586161,0.0
2018-12-17,1.0,-4.18374193548387,-6.028903225806451,-2.8369032258064517,-5.974451612903225,-5.782451612903226,0.0
2018-12-18,1.0,-4.098756029449099,-5.9235846661589235,-2.757044935262757,-5.892358466615892,-5.715156130997714,0.0
2018-12-19,1.0,-4.1055174167302315,-5.935163996948894,-2.75489448258327,-5.904144419018562,-5.726163234172388,0.0
2018-12-20,1.0,-4.040672859653528,-5.830529751443636,-2.75219683655536,-5.839819231734873,-5.643484810444389,0.0
2018-12-21,1.0,-4.050100704934542,-5.865810674723062,-2.746727089627392,-5.877139979859013,-5.636203423967775,0.0
2018-12-24,1.0,-3.996229260935143,-5.81649069884364,-2.751885369532428,-5.88034188034188,-5.693061840120663,0.0
2018-12-26,1.0,-4.018154311649017,-5.892839132627333,-2.726928895612708,-5.873928391326273,-5.702471003530005,0.0
2018-12-27,1.0,-3.6382276691020503,-5.5446617958991276,-2.453452745698798,-5.47466415272213,-5.457459344803205,0.0
2018-12-28,1.0,-3.6524419155998102,-5.593646277856804,-2.46135609293504,-5.510194404931246,-5.490279753437648,0.0
2018-12-31,1.0,-3.6923076923076925,-5.723173378345792,-2.4620207378828067,-5.629129491198457,-5.607185917530745,0.0
2019-01-02,1.0,-3.7133495145631064,-5.768689320388349,-2.458980582524272,-5.671844660194175,-5.658980582524272,0.0
2019-01-03,1.0,-3.7221277629341754,-5.76487733786738,-2.479961136750061,-5.677920816128249,-5.644644158367744,0.0
2019-01-04,1.0,-3.586634844868735,-5.715990453460621,-2.4038186157517902,-5.573031026252983,-5.586634844868735,0.0
2019-01-07,1.0,-3.4147188150890995,-5.511918537375608,-2.3677389493172876,-5.433464475815783,-5.414950242999306,0.0
2019-01-08,1.0,-3.420967368664661,-5.47789863457533,-2.3783846331867626,-5.453367276093497,-5.412635963897246,0.0
2019-01-09,1.0,-3.412716763005781,-5.451098265895954,-2.371791907514451,-5.456878612716763,-5.428901734104047,0.0
2019-01-10,1.0,-3.4118734118734118,-5.43982443982444,-2.370755370755371,-5.455994455994456,-5.4215754215754215,0.0
2019-01-11,1.0,-3.4170330941911597,-5.408933117333951,-2.3943531589909743,-5.470261513538533,-5.452210136542467,0.0
2019-01-14,1.0,-3.416666666666667,-5.3912742382271475,-2.3972760849492154,-5.454755309325947,-5.424053554939982,0.0
2019-01-15,1.0,-3.421443490368995,-5.403573915061498,-2.424692504061267,-5.482246460895799,-5.475284288698074,0.0
2019-01-16,1.0,-3.382027649769585,-5.366129032258065,-2.3979262672811057,-5.437557603686636,-5.458064516129032,0.0
2019-01-17,1.0,-3.3779926335174957,-5.358885819521179,-2.3968692449355435,-5.433471454880294,-5.453268876611418,0.0
2019-01-18,1.0,-3.3743068391866915,-5.345656192236599,-2.423290203327172,-5.45032347504621,-5.511783733826248,0.0
2019-01-22,1.0,-3.1622346368715086,-5.205139664804469,-2.2627932960893857,-5.374525139664804,-5.341899441340782,0.0
2019-01-23,1.0,-3.0890785729919017,-5.017071569271175,-2.2576056029765814,-5.263077259794265,-5.260013131976362,0.0
2019-01-24,1.0,-3.0910679187595544,-4.995195457523477,-2.2555143044332824,-5.2548591395501205,-5.24219261847565,0.0
2019-01-25,1.0,-3.2234283129805514,-5.066485753052917,-2.376978742650384,-5.485753052917231,-5.4615558570782445,0.0
2019-01-28,1.0,-3.259428571428572,-5.078857142857143,-2.4566857142857144,-5.5536,-5.508800000000001,0.0
2019-01-29,1.0,-3.2326373127553336,-5.013617793917385,-2.452337721289151,-5.513844757149341,-5.483885610531094,0.0
2019-01-30,1.0,-3.21802982376864,-4.986443741527339,-2.4450971531857206,-5.484184365115228,-5.459783099864437,0.0
2019-01-31,1.0,-3.224027459954233,-5.08466819221968,-2.4787185354691075,-5.52929061784897,-5.566361556064073,0.0
2019-02-01,1.0,-3.248848987108656,-5.110267034990792,-2.5048342541436464,-5.561694290976059,-5.594613259668508,0.0
2019-02-04,1.0,-3.250172453437572,-5.100712807541964,-2.5070131064612555,-5.552310876063463,-5.583352494826397,0.0
2019-02-05,1.0,-3.2385997236296635,-5.099493321050208,-2.5170428374021188,-5.56333486872409,-5.612390603408567,0.0
2019-02-06,1.0,-3.238644224118054,-5.103758358312198,-2.525939589578049,-5.567442932902929,-5.62139727922527,0.0
2019-02-07,1.0,-3.238172167089776,-5.10800830833141,-2.5259635356565893,-5.5744288022155555,-5.632125548119086,0.0
2019-02-08,1.0,-3.1879408418657564,-5.020250284414106,-2.511262798634812,-5.49556313993174,-5.5381114903299204,0.0
2019-02-11,1.0,-3.152046783625731,-4.933423301844354,-2.489428699955016,-5.431399010346379,-5.48582995951417,0.0
2019-02-12,1.0,-3.115044247787611,-4.855088495575222,-2.4400442477876108,-5.337168141592921,-5.376548672566372,0.0
2019-02-13,1.0,-3.0959116022099447,-4.874033149171271,-2.441767955801105,-5.326629834254144,-5.360883977900553,0.0
2019-02-14,1.0,-3.0995584988962475,-4.813686534216336,-2.4739514348785874,-5.332671081677704,-5.355187637969095,0.0
2019-02-15,1.0,-3.050206476852858,-4.77939578352532,-2.422516844164312,-5.230384698978483,-5.2519017604868505,0.0
2019-02-19,1.0,-3.0482997617500542,-4.742690058479532,-2.4119558154645873,-5.222655403941953,-5.233484946935239,0.0
2019-02-20,1.0,-3.061237785016287,-4.7593919652551575,-2.423452768729642,-5.231053203040173,-5.240390879478827,0.0
2019-02-21,1.0,-3.06804347826087,-4.761956521739131,-2.4321739130434783,-5.234130434782609,-5.242826086956522,0.0
2019-02-22,1.0,-3.06527868141401,-4.74712643678161,-2.4441552808501408,-5.211884623725873,-5.218824549989156,0.0
2019-02-25,1.0,-3.035598705501618,-4.710463861920172,-2.4414239482200646,-5.1920172599784244,-5.19546925566343,0.0
2019-02-26,1.0,-3.0349514563106794,-4.711111111111111,-2.442286947141316,-5.1920172599784244,-5.194822006472491,0.0
2019-02-27,1.0,-3.0445405405405404,-4.719351351351351,-2.451027027027027,-5.204540540540541,-5.202162162162162,0.0
2019-02-28,1.0,-3.052426343154246,-4.728552859618717,-2.460571923743501,-5.212521663778163,-5.209705372616985,0.0
2019-03-01,1.0,-3.0531222896790977,-4.734171725932351,-2.4661751951431046,-5.21856027753686,-5.2105377276669556,0.0
2019-03-04,1.0,-3.0225855022585506,-4.692406969240698,-2.4549365454936547,-5.164336416433642,-5.175736717573672,0.0
2019-03-05,1.0,-3.051813471502591,-4.6882556131260795,-2.4486183074265977,-5.202504317789292,-5.197970639032816,0.0
2019-03-06,1.0,-3.0421233612722975,-4.6574253169997855,-2.4504620674833437,-5.174081237911024,-5.167418869546529,0.0
2019-03-07,1.0,-3.0553648068669528,-4.603862660944206,-2.465450643776824,-5.184120171673819,-5.150429184549356,0.0
2019-03-08,1.0,-3.08168585704975,-4.624375407343037,-2.5668042580925485,-5.2515750597436455,-5.200738648707365,0.0
2019-03-11,1.0,-3.1832061068702284,-4.770543331836551,-2.6892680736416703,-5.41513246519982,-5.393354288280197,0.0
2019-03-12,1.0,-3.253902662993572,-4.79040404040404,-2.835629017447199,-5.531910009182736,-5.544995408631772,0.0
2019-03-13,1.0,-3.2649142857142857,-4.7618285714285715,-2.8795428571428574,-5.4715428571428575,-5.479314285714286,0.0
2019-03-14,1.0,-3.2610184973738296,-4.758163964375428,-2.8780543503082896,-5.46608814797899,-5.472939027175154,0.0
2019-03-15,1.0,-3.276075022872827,-4.7435956084172,-2.8975297346752056,-5.4686642268984444,-5.4871912168344,0.0
2019-03-18,1.0,-3.1416318451726415,-4.5504728392346605,-2.8717835935781837,-5.201451506487794,-5.2271827578623276,0.0
2019-03-19,1.0,-3.159928920479787,-4.597956463793869,-2.9000444247001336,-5.259440248778321,-5.295202132385606,0.0
2019-03-20,1.0,-3.088317857914058,-4.467501619520622,-2.824659900669402,-5.083783200172749,-5.129129777585835,0.0
2019-03-21,1.0,-3.0968925334484245,-4.460725075528701,-2.8299525248165733,-5.087397496763056,-5.104661199827364,0.0
2019-03-22,1.0,-3.1589958158995817,-4.5307201057035895,-2.9361374146663732,-5.204800704690597,-5.190927108566395,0.0
2019-03-25,1.0,-3.107475622968581,-4.324160346695558,-2.992199349945829,-5.1430119176598055,-5.101841820151679,0.0
2019-03-26,1.0,-3.0910861099091305,-4.321289485071397,-3.017308524448291,-5.11185633924708,-5.093898745131978,0.0
2019-03-27,1.0,-3.1172383847155887,-4.320451584889275,-3.0369083803734265,-5.130047763786366,-5.105948762483718,0.0
2019-03-28,1.0,-3.087904967602592,-4.287041036717063,-3.0475161987041037,-5.092224622030238,-5.0840172786177105,0.0
2019-03-29,1.0,-3.0769728331177233,-4.270806382061234,-3.061017680034498,-5.078050884001725,-5.074169900819319,0.0
2019-04-01,1.0,-3.05713058419244,-4.265893470790378,-3.041666666666667,-5.059063573883162,-5.054123711340207,0.0
2019-04-02,1.0,-3.0510574663533436,-4.238196966460158,-3.0704977568895537,-5.023071993163854,-4.980132450331126,0.0
2019-04-03,1.0,-3.0603337612323496,-4.243046640992726,-3.0738125802310656,-5.033162173727001,-4.984381685922123,0.0
2019-04-04,1.0,-3.040354954574266,-4.184872174096768,-3.027889287978027,-4.9566870906401865,-4.9184449609127405,0.0
2019-04-05,1.0,-3.0642629904559917,-4.189607635206787,-3.0392364793213154,-4.9768822905620365,-4.939130434782609,0.0
2019-04-08,1.0,-3.0632804232804234,-4.1718518518518515,-3.0421164021164024,-4.964232804232804,-4.922751322751322,0.0
2019-04-09,1.0,-3.095580460985409,-4.12983717487841,-3.064495665045464,-4.964685980122647,-4.891731867202369,0.0
2019-04-10,1.0,-3.075388492230155,-4.082948341033179,-3.0535489290214195,-4.932801343973121,-4.85510289794204,0.0
2019-04-11,1.0,-3.1108768971332204,-4.065556492411467,-3.0910623946037097,-4.956365935919055,-4.85539629005059,0.0
2019-04-12,1.0,-3.1099641879081528,-4.063408468506426,-3.089319570254898,-4.951548346323994,-4.85169580787866,0.0
2019-04-15,1.0,-3.101177955405974,-4.062473706352545,-3.0885570046276816,-4.935422801851073,-4.847076146403029,0.0
2019-04-16,1.0,-3.103281447202356,-4.062894404711821,-3.092763988220446,-4.932898611695414,-4.842658813630627,0.0
2019-04-17,1.0,-3.107225616178639,-4.055403412681693,-3.105329681904361,-4.946913840320202,-4.851063829787234,0.0
2019-04-18,1.0,-3.1031578947368423,-4.048842105263158,-3.0865263157894733,-4.949052631578947,-4.865052631578947,0.0
2019-04-22,1.0,-3.1251850285472615,-4.06809050539226,-3.09008246986678,-4.972932966800592,-4.889828716430535,0.0
2019-04-23,1.0,-3.126030873334743,-4.074645802495242,-3.095580460985409,-4.9693381264537955,-4.880312962571368,0.0
2019-04-24,1.0,-3.1089338390223342,-4.042772861356932,-3.091866835229667,-4.954277286135693,-4.872524230931311,0.0
2019-04-25,1.0,-3.1018304228908056,-4.026509572901325,-3.1041447506837785,-4.947401641068798,-4.85945718493583,0.0
2019-04-26,1.0,-3.1186404897614524,-4.025543592991345,-3.124129195693477,-4.970023221448174,-4.872070930968968,0.0
2019-04-29,1.0,-3.117560151962854,-4.015196285352469,-3.117138032925285,-4.972562262558042,-4.883284086112283,0.0
2019-04-30,1.0,-3.115798354777473,-4.008647964564438,-3.1168529846024047,-4.970048512971947,-4.881037755747733,0.0
2019-05-01,1.0,-3.125764929309981,-4.001266089892383,-3.117113315045368,-4.9784764718295,-4.878877400295421,0.0
2019-05-02,1.0,-3.092848180677541,-3.9738603094939355,-3.0796737766624847,-4.920117105813467,-4.8452530322040985,0.0
2019-05-03,1.0,-3.0929259104227707,-3.980535789033068,-3.0812055253244033,-4.92465466722478,-4.849937212222687,0.0
2019-05-06,1.0,-3.0823603002502082,-3.9314011676396996,-3.086321934945788,-4.913261050875729,-4.837572977481234,0.0
2019-05-07,1.0,-3.084586466165413,-3.9392230576441105,-3.100250626566416,-4.91687552213868,-4.844402673350042,0.0
2019-05-08,1.0,-3.0619689119170985,-3.893678756476684,-3.1036269430051813,-4.8640414507772025,-4.802072538860103,0.0
2019-05-09,1.0,-3.064168909128545,-3.8844959635686194,-3.103912233492031,-4.859242392879321,-4.787828606913683,0.0
2019-05-10,1.0,-3.0647898985717243,-3.8844959635686194,-3.106603187745808,-4.8588283999172015,-4.784723659697785,0.0
2019-05-13,1.0,-3.0743425139780496,-3.8887968523503833,-3.102712776972458,-4.856284945123214,-4.786084075377925,0.0
2019-05-14,1.0,-3.005965850648015,-3.7852293766714666,-3.2028389220325035,-4.834190495782761,-4.7436741411232255,0.0
2019-05-15,1.0,-3.0122229127822666,-3.8158276362129686,-3.2521234721359025,-4.876942200124301,-4.759685104619847,0.0
2019-05-16,1.0,-2.9861827180862037,-3.804495772324191,-3.251804495772324,-4.846978758506909,-4.733347081872552,0.0
2019-05-17,1.0,-3.0168364165454165,-3.82997297859073,-3.289336936187903,-4.868842236541259,-4.780710870920807,0.0
2019-05-20,1.0,-3.0161993769470405,-3.8103842159916925,-3.302180685358256,-4.863966770508827,-4.775493250259606,0.0
2019-05-21,1.0,-3.0031094527363185,-3.8055555555555554,-3.3055555555555554,-4.850538971807628,-4.764925373134329,0.0
2019-05-22,1.0,-2.9486761710794296,-3.7215885947046847,-3.264765784114053,-4.761099796334013,-4.670468431771894,0.0
2019-05-23,1.0,-2.955546492659054,-3.7202283849918434,-3.287928221859706,-4.768556280587275,-4.6594616639477975,0.0
2019-05-24,1.0,-2.942084942084942,-3.674456411298517,-3.3062385693964647,-4.752286120707174,-4.646006909164805,0.0
2019-05-28,1.0,-2.9490665584415585,-3.6590909090909096,-3.311079545454546,-4.739650974025975,-4.633116883116883,0.0
2019-05-29,1.0,-2.96243654822335,-3.668020304568528,-3.3155329949238577,-4.73989847715736,-4.6186802030456855,0.0
2019-05-30,1.0,-2.96105476673428,-3.661663286004057,-3.3091277890466535,-4.734279918864098,-4.617849898580122,0.0
2019-05-31,1.0,-2.966856445709638,-3.68035786905246,-3.309475396502643,-4.745221634810899,-4.6315575437169585,0.0
2019-06-03,1.0,-1.7487699876998768,-2.6256150061500616,-2.2681426814268146,-3.998769987699877,-3.7338560885608856,0.0
2019-06-04,1.0,-1.7198883666274971,-2.531433607520564,-2.1883078730904817,-3.768948296122209,-3.4801703877790833,0.0
2019-06-05,1.0,-1.6460481099656359,-2.318625429553265,-2.119175257731959,-3.4993814432989687,-3.162474226804124,0.0
2019-06-06,1.0,-1.576837416481069,-2.2550766409013496,-2.0100877767588106,-3.2751211843311934,-2.983754749115682,0.0
2019-06-07,1.0,-1.5905522288755822,-2.3224218230206253,-2.034996673320027,-3.3244178310046575,-3.0343313373253498,0.0
2019-06-10,1.0,-0.0,-1.400513986359593,-1.0821389740041514,-3.909558169417812,-2.4920430957793815,0.0
2019-06-11,1.0,-0.0,-1.3860753171511337,-1.09739286784537,-4.003296373988612,-2.5023474178403755,0.0
2019-06-12,1.0,-0.0,-1.3604871718079268,-1.0785664370570032,-4.010182689427973,-2.533792552660477,0.0
2019-06-13,1.0,-0.0,-1.4133720348313483,-1.1211089980982885,-3.979781803623261,-2.494645180662596,0.0
2019-06-14,1.0,-0.0,-1.3992802159352196,-1.1359592122363291,-3.983205038488454,-2.478556433070079,0.0
2019-06-17,1.0,-0.0,-1.3462802509710188,-1.1437107857783089,-4.046608903495668,-2.4225674733592273,0.0
2019-06-18,1.0,-0.0,-1.3676046534751913,-1.144277617579795,-4.025454907029929,-2.4060853137118423,0.0
2019-06-19,1.0,-0.0,-1.301856658015572,-1.2359752445597922,-4.05520063885007,-2.388999800359353,0.0
2019-06-20,1.0,-0.0,-1.3246078529323608,-1.2223998401438705,-4.054051353781597,-2.389949045858727,0.0
2019-06-21,1.0,-0.0,-1.3298259415871765,-1.2087717573016028,-3.9664667125577733,-2.3287442226374275,0.0
2019-06-24,1.0,-0.0,-1.2955912811914392,-1.2196469079790908,-3.963309991123385,-2.3843574316993785,0.0
2019-06-25,1.0,-0.0,-1.280323184550202,-1.2284954182678096,-3.962262291851414,-2.3821066114888167,0.0
2019-06-26,1.0,-0.0,-1.2887669084493238,-1.2182905312683787,-3.903842383846305,-2.3910017643599297,0.0
2019-06-27,1.0,-0.0,-1.287076167076167,-1.2377395577395578,-3.906535626535627,-2.3966584766584766,0.0
2019-06-28,1.0,-0.0,-1.244893970487638,-1.2392260334212841,-3.9064790384051595,-2.3818039675559466,0.0
2019-07-01,1.0,-0.0,-1.2387755102040816,-1.2374149659863944,-3.895529640427599,-2.346550048590865,0.0
2019-07-02,1.0,-0.0,-1.2775218115870992,-1.222233114400549,-3.9104989706891478,-2.3927065973924124,0.0
2019-07-03,1.0,-0.0,-1.2801842414739317,-1.2210897687181497,-3.906507252058016,-2.392297138377107,0.0
2019-07-05,1.0,-0.0,-1.1989736638264912,-1.2423508907823393,-3.863574748257165,-2.3776142525174286,0.0
2019-07-08,1.0,-0.0,-1.204435405771838,-1.2357156691845825,-3.8621925237265153,-2.3819484795661436,0.0
2019-07-09,1.0,-0.0,-1.1962454035223533,-1.2318560092897233,-3.8665569963228177,-2.382136636346042,0.0
2019-07-10,1.0,-0.0,-1.1576859823933443,-1.2219212537486699,-3.8980361807100707,-2.3963432330463386,0.0
2019-07-11,1.0,-0.0,-1.1329101750336603,-1.2594729755722254,-3.8722831313714177,-2.3525678015002884,0.0
2019-07-12,1.0,-0.0,-1.123100596268513,-1.263031352183112,-3.880265435660704,-2.3508366993652623,0.0
2019-07-15,1.0,-0.0,-1.15834055250746,-1.299355087111368,-3.8652420829723746,-2.3026277793820387,0.0
2019-07-16,1.0,-0.0,-1.1682233991333655,-1.3007221954742418,-3.8580645161290326,-2.302359171882523,0.0
2019-07-17,1.0,-0.0,-1.1909775888717156,-1.2926004636785164,-3.86620942812983,-2.310085007727975,0.0
2019-07-18,1.0,-0.0,-1.1904807784950382,-1.2961749686867716,-3.8614510068407366,-2.2868291742942484,0.0
2019-07-19,1.0,-0.0,-1.196836724852927,-1.3053332047449127,-3.859870768637284,-2.282090847719163,0.0
2019-07-22,1.0,-0.0,-1.1393654749353015,-1.2688584299817884,-3.8415604332406783,-2.3351864276813954,0.0
2019-07-23,1.0,-0.0,-1.1515006690881284,-1.2673484993309119,-3.8225960619384436,-2.316956604855668,0.0
2019-07-24,1.0,-0.0,-1.1526169744522055,-1.3024590948234618,-3.81848626925653,-2.294900009568462,0.0
2019-07-25,1.0,-0.0,-1.1074056378404205,-1.3279503105590063,-3.8499761108456756,-2.2702341137123745,0.0
2019-07-26,1.0,-0.0,-1.074787751597825,-1.3329199656586854,-3.8589144328913476,-2.272631880186969,0.0
2019-07-29,1.0,-0.0,-1.0162981319100268,-1.3319672131147542,-3.858940144872284,-2.323865802516203,0.0
2019-07-30,1.0,-0.0,-1.0066928004589348,-1.3420977148867004,-3.8650922650348982,-2.3473563438187206,0.0
2019-07-31,1.0,-0.0,-1.0445316989082551,-1.339015514269297,-3.8535721126221034,-2.3396858839302817,0.0
2019-08-01,1.0,-0.0,-1.0435393258426966,-1.250749063670412,-3.810393258426966,-2.258614232209738,0.0
2019-08-02,1.0,-0.0,-1.0066231343283583,-1.2826492537313434,-3.7847014925373137,-2.2542910447761195,0.0
2019-08-05,1.0,-0.0,-0.9871119985478308,-1.2145579960065347,-3.6690869486295155,-2.2052096569250317,0.0
2019-08-06,1.0,-0.0,-0.9656780779723665,-1.1839303000968056,-3.4866672533661887,-2.164305201091261,0.0
2019-08-07,1.0,-0.0,-1.0214423245230175,-1.1308419394363731,-3.432522317521442,-2.166987572203746,0.0
2019-08-08,1.0,-0.0,-1.0194463910301332,-1.1323580939032936,-3.4381569726699373,-2.16958654519972,0.0
2019-08-09,1.0,-0.0,-0.968338182440527,-1.1157795652918021,-3.33706999828855,-2.136145815505733,0.0
2019-08-12,1.0,-0.0,-0.9515029047739328,-1.0995200808284922,-3.2915719457775534,-2.0770396564789086,0.0
2019-08-13,1.0,-0.0,-0.9286254093542698,-1.0912755059198924,-3.2999412209253505,-2.0771685280040306,0.0
2019-08-14,1.0,-0.0,-0.944768636475713,-1.0734774389742747,-3.1830360812032548,-2.01767074874661,0.0
2019-08-15,1.0,-0.0,-1.0743358310626703,-1.2072547683923704,-3.2850817438692097,-1.9483140326975477,0.0
2019-08-16,1.0,-0.0,-1.0769754188993792,-1.2090669388449435,-3.2763460066343457,-1.9431827847239942,0.0
2019-08-19,1.0,-0.0,-1.0214789031326936,-1.2375413872145344,-3.3090245351897445,-1.9216402071483147,0.0
2019-08-20,1.0,-0.0,-1.0240514905149052,-1.2751524390243902,-3.284722222222222,-1.8849085365853657,0.0
2019-08-21,1.0,-0.0,-1.0245528180897738,-1.3316739790752616,-3.246625042186973,-1.8346270671616605,0.0
2019-08-22,1.0,-0.0,-1.031850353892821,-1.3158914728682172,-3.2478092349174252,-1.8303842264914056,0.0
