Date,IWF,IWM,MTUM,RCKT,SPY,VLUE,VXX
2018-11-21,-0.7766968987712113,-2.107080163838502,-0.0,1.0,-1.8390871854885897,-1.5913545933294324,0.0
2018-11-23,-0.7764221666911657,-2.1325885638688815,-0.0,1.0,-1.8425694546523592,-1.5981184771424373,0.0
2018-11-26,-0.7747410182940269,-2.1407684960693554,-0.0,1.0,-1.8380721475277348,-1.5934170891190946,0.0
2018-11-27,-0.7618421052631578,-2.138157894736842,-0.0,1.0,-1.8278508771929824,-1.5820906432748538,0.0
2018-11-28,-0.7651919561243143,-2.128555758683729,-0.0,1.0,-1.833126142595978,-1.585740402193784,0.0
2018-11-29,-0.67183160356673,-2.128416898114311,-0.0,1.0,-1.866978511913463,-1.6416459581932468,0.0
2018-11-30,-0.672514619883041,-2.1299707602339177,-0.0,1.0,-1.8700292397660818,-1.6373538011695905,0.0
2018-12-03,-0.6673488780059939,-2.1330312111687744,-0.0,1.0,-1.8712082450113299,-1.6378188728894088,0.0
2018-12-04,-0.645950485649602,-2.1506609216387935,-0.0,1.0,-1.8673774921492732,-1.6390856642079896,0.0
2018-12-06,-0.620592383638928,-2.009379407616361,-0.0,1.0,-1.855571227080395,-1.5666431593794075,0.0
2018-12-07,-0.6265604062345723,-2.008886381268072,-0.0,1.0,-1.8557020946470133,-1.561534663939629,0.0
2018-12-10,-0.5679476468950153,-2.015664160401003,-0.0,1.0,-1.8536619326093011,-1.524436090225564,0.0
2018-12-11,-0.550443342875096,-2.0283460168959015,-0.0,1.0,-1.8547092089646025,-1.5482789918313205,0.0
2018-12-12,-0.563455711366359,-2.045521809597632,-0.0,1.0,-1.881615108167148,-1.5560566556268056,0.0
2018-12-13,-0.5649194687764906,-2.053616840915513,-0.0,1.0,-1.883441650183668,-1.5621644532353773,0.0
2018-12-14,-0.5619378142927969,-2.073376301437779,-0.0,1.0,-1.8803031376159782,-1.5671081521354204,0.0
2018-12-17,-0.5123837910723157,-2.0902703853523525,-0.0,1.0,-1.8621105670285998,-1.6318926974664678,0.0
2018-12-18,-0.48372583479789105,-2.064956063268893,-0.0,1.0,-1.850615114235501,-1.6305799648506152,0.0
2018-12-19,-0.4729244419407084,-2.0718259277515667,-0.0,1.0,-1.860221111189353,-1.6367861418209986,0.0
2018-12-20,-0.46961750926508633,-2.04650024473813,-0.0,1.0,-1.8550451017411371,-1.6213551499895111,0.0
2018-12-21,-0.4590931321176553,-2.050094319849088,-0.0,1.0,-1.8587996925871586,-1.6186683434639837,0.0
2018-12-24,-0.42963065622617974,-2.0222437807497746,-0.0,1.0,-1.8472732312383064,-1.6303097498440857,0.0
2018-12-26,-0.43190769018171765,-2.070061493816071,-0.0,1.0,-1.8001796448559386,-1.607268707247979,0.0
2018-12-27,-0.39887862796833773,-1.9686675461741423,-0.0,1.0,-1.6608179419525064,-1.567941952506596,0.0
2018-12-28,-0.399960419552741,-1.96820370736856,-0.0,1.0,-1.6605316973415132,-1.5679794181674254,0.0
2018-12-31,-0.3907306723246254,-1.9935021880387214,-0.0,1.0,-1.6707996286964593,-1.5753878795915661,0.0
2019-01-02,-0.3854711608502748,-1.9923183895106285,-0.0,1.0,-1.6674392424342759,-1.5768492152837559,0.0
2019-01-03,-0.3916093170989942,-1.9889491794600318,-0.0,1.0,-1.6701296982530438,-1.5666357861302276,0.0
2019-01-04,-0.31320456193552637,-2.024523699650603,-0.0,1.0,-1.655877117806052,-1.5988529237260203,0.0
2019-01-07,-0.2624967624967625,-1.9737114737114736,-0.0,1.0,-1.6667961667961668,-1.572002072002072,0.0
2019-01-08,-0.26651171799341467,-1.9498999289818582,-0.0,1.0,-1.6750597198011492,-1.564723352056298,0.0
2019-01-09,-0.25978716543050634,-1.927055788455337,-0.0,1.0,-1.6794582392776525,-1.583231215736859,0.0
2019-01-10,-0.2626659791156375,-1.9202011086760344,-0.0,1.0,-1.6831893773365991,-1.5797988913239656,0.0
2019-01-11,-0.2573140416852572,-1.9250430237746192,-0.0,1.0,-1.6541525909873158,-1.5374466186500095,0.0
2019-01-14,-0.27192271735743223,-1.882143970084138,-0.0,1.0,-1.611093798691181,-1.467373013399813,0.0
2019-01-15,-0.27663947188142246,-1.8756305661082395,-0.0,1.0,-1.6084573706171763,-1.4670860061032573,0.0
2019-01-16,-0.23680682510664228,-1.8701401584399757,-0.0,1.0,-1.5296770262035346,-1.457221206581353,0.0
2019-01-17,-0.2450920619436654,-1.8579441531520546,-0.0,1.0,-1.532983782465553,-1.4607974637239363,0.0
2019-01-18,-0.25914559292904493,-1.8467959734839183,-0.0,1.0,-1.5410630984532285,-1.4909771667075864,0.0
2019-01-22,-0.0,-2.065475812090776,-0.0,1.0,-1.7780179263873879,-1.5133812217913674,0.0
2019-01-23,-0.0,-2.011287545437153,-0.0,1.0,-1.7936993814170015,-1.5722211593648365,0.0
2019-01-24,-0.0,-1.9663537269233196,-0.0,1.0,-1.8048642177556549,-1.529519248944616,0.0
2019-01-25,-0.0,-1.9502687301690085,-0.0,1.0,-1.969630253189147,-1.5555267758855142,0.0
2019-01-28,-0.0,-1.9184057031756319,-0.0,1.0,-2.010563836681789,-1.5519118600129618,0.0
2019-01-29,-0.0,-1.8969487996877235,-0.0,1.0,-2.0325287879773595,-1.576280007806909,0.0
2019-01-30,-0.0,-1.921228830248129,-0.0,1.0,-2.06688985164763,-1.5761454640934751,0.0
2019-01-31,-0.0,-1.954719927135515,-0.0,1.0,-1.9743022574978857,-1.576735410838592,0.0
2019-02-01,-0.0,-1.9549009384775808,-0.0,1.0,-1.9896376433785194,-1.5726668404588113,0.0
2019-02-04,-0.0,-1.9641462779802186,-0.0,1.0,-1.985163977095263,-1.5577824049973972,0.0
2019-02-05,-0.0,-1.9526165061181984,-0.0,1.0,-1.978000520697735,-1.578104660244728,0.0
2019-02-06,-0.0,-1.9297695972847722,-0.0,1.0,-2.0068533385549245,-1.5903661640885058,0.0
2019-02-07,-0.0,-1.940119760479042,-0.0,1.0,-2.0022780525904715,-1.5662587867742774,0.0
2019-02-08,-0.0,-1.9309781898916023,-0.0,1.0,-2.0203082147054983,-1.578686169518088,0.0
2019-02-11,-0.0,-1.9033718184203623,-0.0,1.0,-2.0686827604303333,-1.5879690369981634,0.0
2019-02-12,-0.0,-1.9117647058823528,-0.0,1.0,-2.0782339781550205,-1.5898144492696407,0.0
2019-02-13,-0.0,-1.9513527746692123,-0.0,1.0,-2.0656309657033773,-1.5659271937331316,0.0
2019-02-14,-0.0,-1.9156698169321262,-0.0,1.0,-2.1134095565395548,-1.5798691428193776,0.0
2019-02-15,-0.0,-1.8824883277438023,-0.0,1.0,-2.112316696258302,-1.5811139606760043,0.0
2019-02-19,-0.0,-1.855998949855605,-0.0,1.0,-2.1296271987398265,-1.577776319243896,0.0
2019-02-20,-0.0,-1.9053473848555815,-0.0,1.0,-2.0699973978662505,-1.5299895914650015,0.0
2019-02-21,-0.0,-1.9079367146298587,-0.0,1.0,-2.0748095579139267,-1.528094276971157,0.0
2019-02-22,-0.0,-1.9021739130434783,-0.0,1.0,-2.086045300702942,-1.5205024733142412,0.0
2019-02-25,-0.0,-1.8839070735992711,-0.0,1.0,-2.100540118435609,-1.5229387648857942,0.0
2019-02-26,-0.0,-1.8900160170848905,-0.0,1.0,-2.167111585691404,-1.616657768286172,0.0
2019-02-27,-0.0,-1.8728242747582529,-0.0,1.0,-2.1959319773257753,-1.6001333777925975,0.0
2019-02-28,-0.0,-1.870089226261819,-0.0,1.0,-2.1887734718337994,-1.5998135570648555,0.0
2019-03-01,-0.0,-1.8621698929022819,-0.0,1.0,-2.2127985099447884,-1.5770637929887583,0.0
2019-03-04,-0.0,-1.8550348953140579,-0.0,1.0,-2.1931538717181787,-1.5986041874376868,0.0
2019-03-05,-0.0,-1.8393237486687963,-0.0,1.0,-2.2183839190628323,-1.5983093716719914,0.0
2019-03-06,-0.0,-1.8554313633625596,-0.0,1.0,-2.2173883943511146,-1.6202396091292417,0.0
2019-03-07,-0.0,-1.8486855308047359,-0.0,1.0,-2.224162151314469,-1.6166298749080203,0.0
2019-03-08,-0.0,-1.8291447101743006,-0.0,1.0,-2.305364139981083,-1.6213349547358464,0.0
2019-03-11,-0.0,-1.8199687138679181,-0.0,1.0,-2.288512548459498,-1.6928517989525949,0.0
2019-03-12,-0.0,-1.746646488271308,-0.0,1.0,-2.336245442663548,-1.7961064868955081,0.0
2019-03-13,-0.0,-1.7853729482651155,-0.0,1.0,-2.3441374056375097,-1.7961770205692917,0.0
2019-03-14,-0.0,-1.7891311872620284,-0.0,1.0,-2.3411561093804085,-1.7925233644859813,0.0
2019-03-15,-0.0,-1.787767795438839,-0.0,1.0,-2.338562543192813,-1.7845196959225986,0.0
2019-03-18,-0.0,-1.8058906030855542,-0.0,1.0,-2.373632538569425,-1.8330995792426368,0.0
2019-03-19,-0.0,-1.817605633802817,-0.0,1.0,-2.360211267605634,-1.8643661971830985,0.0
2019-03-20,-0.0,-1.794062137049942,-0.0,1.0,-2.466971544715447,-1.9979674796747968,0.0
2019-03-21,-0.0,-1.7863684771033013,-0.0,1.0,-2.4523251686190983,-1.8610578629747956,0.0
2019-03-22,-0.0,-1.7848029082614585,-0.0,1.0,-2.4892009409081193,-1.854016679734835,0.0
2019-03-25,-0.0,-1.6803129802990082,-0.0,1.0,-2.4777141260304596,-1.828070420567277,0.0
2019-03-26,-0.0,-1.6953768207726412,-0.0,1.0,-2.482372809795229,-1.859052846386602,0.0
2019-03-27,-0.0,-1.6608121399466067,-0.0,1.0,-2.5032316987494734,-1.861388225375861,0.0
2019-03-28,-0.0,-1.6489092188599577,-0.0,1.0,-2.501477832512315,-1.886910626319493,0.0
2019-03-29,-0.0,-1.6426208740938841,-0.0,1.0,-2.5033429516503625,-1.8918291223872195,0.0
2019-04-01,-0.0,-1.6524244553759662,-0.0,1.0,-2.488756148981026,-1.8862262825017566,0.0
2019-04-02,-0.0,-1.6787317620650954,-0.0,1.0,-2.515712682379349,-1.8201459034792369,0.0
2019-04-03,-0.0,-1.6768125132107377,-0.0,1.0,-2.5645740858169517,-1.8042697104206298,0.0
2019-04-04,-0.0,-1.6785815202034473,-0.0,1.0,-2.5552415936705284,-1.8303192992370727,0.0
2019-04-05,-0.0,-1.6561859676393698,-0.0,1.0,-2.566734967851339,-1.8427188581926093,0.0
2019-04-08,-0.0,-1.6431391905231982,-0.0,1.0,-2.563319701029474,-1.8447327598364125,0.0
2019-04-09,-0.0,-1.6282359598245861,-0.0,1.0,-2.6043994907341914,-1.8405007780449851,0.0
2019-04-10,-0.0,-1.6232489033536155,-0.0,1.0,-2.6078958539691524,-1.8439932078675534,0.0
2019-04-11,-0.0,-1.6066548672566374,-0.0,1.0,-2.6366725663716815,-1.8363185840707967,0.0
2019-04-12,-0.0,-1.6185493629439818,-0.0,1.0,-2.657840415687949,-1.8415545590433482,0.0
2019-04-15,-0.0,-1.6302610928805823,-0.0,1.0,-2.6384648309316594,-1.8649593379940077,0.0
2019-04-16,-0.0,-1.6359358288770052,-0.0,1.0,-2.638645276292335,-1.8554723707664884,0.0
2019-04-17,-0.0,-1.6046046046046045,-0.0,1.0,-2.655369655369655,-1.8899613899613898,0.0
2019-04-18,-0.0,-1.6766053377936152,-0.0,1.0,-2.7147843793178676,-1.880808668460476,0.0
2019-04-22,-0.0,-1.66892137610008,-0.0,1.0,-2.7173612626372825,-1.8869735980798603,0.0
2019-04-23,-0.0,-1.6507240017551559,-0.0,1.0,-2.7675149919555357,-1.8949100482667838,0.0
2019-04-24,-0.0,-1.6674000733406673,-0.0,1.0,-2.7749174917491746,-1.8917491749174917,0.0
2019-04-25,-0.0,-1.6341805822373283,-0.0,1.0,-2.817348899069011,-1.9372691000443327,0.0
2019-04-26,-0.0,-1.6052651093807935,-0.0,1.0,-2.88587319243604,-1.9245087133852428,0.0
2019-04-29,-0.0,-1.592436040044494,-0.0,1.0,-2.88550241008528,-1.9377085650723025,0.0
2019-04-30,-0.0,-1.6255083179297596,-0.0,1.0,-2.862846580406654,-1.9054343807763399,0.0
2019-05-01,-0.0,-1.6171534195933455,-0.0,1.0,-2.9219223659889093,-1.8546395563770794,0.0
2019-05-02,-0.0,-1.5994552414605419,-0.0,1.0,-2.9153415783274443,-1.8468050647820966,0.0
2019-05-03,-0.0,-1.630447456638974,-0.0,1.0,-2.84856434922023,-1.8085556041393382,0.0
2019-05-06,-0.0,-1.5892961023851075,-0.0,1.0,-2.859656777196044,-1.8226439790575915,0.0
2019-05-07,-0.0,-1.597069065583285,-0.0,1.0,-2.840902495647127,-1.8168165989553104,0.0
2019-05-08,-0.0,-1.6073399756289872,-0.0,1.0,-2.7692638520536166,-1.7913411225001792,0.0
2019-05-09,-0.0,-1.6015484981002222,-0.0,1.0,-2.779267330991469,-1.7882285468492365,0.0
2019-05-10,-0.0,-1.6033679684700823,-0.0,1.0,-2.7803654604084556,-1.782156932998925,0.0
2019-05-13,-0.0,-1.6073505132438448,-0.0,1.0,-2.773383102433422,-1.7975019740147875,0.0
2019-05-14,-0.0,-1.5361990950226243,-0.011665723981900451,1.0,-2.749363687782805,-1.7729072398190042,0.0
2019-05-15,-0.0,-1.5328286401584832,-0.03742747983585681,1.0,-2.7556954860619784,-1.7491863591340033,0.0
2019-05-16,-0.0,-1.5321979027377015,-0.036596523330283626,1.0,-2.7258075867407983,-1.7431909353226829,0.0
2019-05-17,-0.0,-1.5167383184156744,-0.052223553456903236,1.0,-2.7103389949961243,-1.7684121502572414,0.0
2019-05-20,-0.0,-1.4670763827919227,-0.024988181265617613,1.0,-2.6132234753832644,-1.6482069291551291,0.0
2019-05-21,-0.0,-1.4825987637731792,-0.04461166353130879,1.0,-2.5623488309594196,-1.6290647675356087,0.0
2019-05-22,-0.0,-1.4541189087740465,-0.07286011126751123,1.0,-2.558482472015551,-1.6174006300690396,0.0
2019-05-23,-0.0,-1.4567162171251766,-0.04499899105401224,1.0,-2.5682383803053743,-1.6563529965695836,0.0
2019-05-24,-0.0,-1.393636302611264,-0.08545344700275223,1.0,-2.5615895817949923,-1.6720816271732566,0.0
2019-05-28,-0.0,-1.399638699317543,-0.07212632142379231,1.0,-2.5487086845978855,-1.670279673491235,0.0
2019-05-29,-0.0,-1.4266317133830746,-0.08247630570679572,1.0,-2.5810983397190292,-1.631578947368421,0.0
2019-05-30,-0.0,-1.422784980184053,-0.08006985960905488,1.0,-2.5792973735473903,-1.6351850607912946,0.0
2019-05-31,-0.0,-1.4410636149444633,-0.06098956580276002,1.0,-2.5801413665432515,-1.6495456075395492,0.0
2019-06-03,-0.0,-1.4416616576504373,-0.10999799639350831,1.0,-2.5612101783209775,-1.5658184732518532,0.0
2019-06-04,-0.0,-1.4482297929191716,-0.1366065464261857,1.0,-2.5868403473613895,-1.5083500334001336,0.0
2019-06-05,-0.0,-1.4060843054082717,-0.20566012725344646,1.0,-2.6297057264050903,-1.3863335100742313,0.0
2019-06-06,-0.0,-1.4345949535192561,-0.15922974767596282,1.0,-2.6120849933598937,-1.4342629482071712,0.0
2019-06-07,-0.0,-1.469109670591348,-0.15001984389469505,1.0,-2.5735547030030426,-1.4218812012170923,0.0
2019-06-10,-0.0,-1.4679215270413575,-0.15356574761399788,1.0,-2.584636797454931,-1.421659597030753,0.0
2019-06-11,-0.0,-1.47020966029724,-0.2054140127388535,1.0,-2.554604564755839,-1.404591295116773,0.0
2019-06-12,-0.0,-1.4766901314915661,-0.21237880196573253,1.0,-2.55498738212246,-1.3969318634612833,0.0
2019-06-13,-0.0,-1.5107290417166468,-0.24770091963214716,1.0,-2.5400506464081034,-1.3655870984939358,0.0
2019-06-14,-0.0,-1.4951989934441428,-0.29282828951725054,1.0,-2.520892656115489,-1.3131580690020528,0.0
2019-06-17,-0.0,-1.5081934585019572,-0.2881974391295694,1.0,-2.5084588336761096,-1.3295296225038147,0.0
2019-06-18,-0.0,-1.558357109680844,-0.28385641297856806,1.0,-2.491274633401898,-1.3017716143587021,0.0
2019-06-19,-0.0,-1.5552832063597217,-0.3078502815501822,1.0,-2.4951308380258364,-1.266445842994369,0.0
2019-06-20,-0.0,-1.5783005153957974,-0.288687723007797,1.0,-2.481300383243029,-1.2592837319941852,0.0
2019-06-21,-0.0,-1.5896538054968288,-0.28587473572938693,1.0,-2.46181289640592,-1.269423890063425,0.0
2019-06-24,-0.0,-1.5713528905370504,-0.28865638037216074,1.0,-2.4648036553870605,-1.2973313025627442,0.0
2019-06-25,-0.0,-1.6762386647391245,-0.2673150216848469,1.0,-2.3768563543172556,-1.250755684058352,0.0
2019-06-26,-0.0,-1.672324189198079,-0.24274718768502074,1.0,-2.3437273863561607,-1.3197158081705151,0.0
2019-06-27,-0.0,-1.6556439418841629,-0.288343961606732,1.0,-2.3406087699691014,-1.289593057655644,0.0
2019-06-28,-0.0,-1.6339297374951025,-0.28137651821862353,1.0,-2.3372730834530495,-1.2774585346741543,0.0
2019-07-01,-0.0,-1.5971966306922873,-0.30685706764938137,1.0,-2.4179389312977095,-1.258686496446433,0.0
2019-07-02,-0.0,-1.6317857856524345,-0.2906814094451475,1.0,-2.428495304069806,-1.309864783853993,0.0
2019-07-03,-0.0,-1.6324763554016253,-0.2915279072865326,1.0,-2.4247369122152658,-1.3116424670307714,0.0
2019-07-05,-0.0,-1.6035664382194423,-0.2972919023221771,1.0,-2.428371814491982,-1.32450595515337,0.0
2019-07-08,-0.0,-1.5963779212996871,-0.3044809907450563,1.0,-2.433184632798455,-1.324189360143818,0.0
2019-07-09,-0.0,-1.5957659277012182,-0.30017974835230676,1.0,-2.437321083815991,-1.3240796218627255,0.0
2019-07-10,-0.0,-1.6094832179009058,-0.30534096963239216,1.0,-2.4288758657432075,-1.3158630793819925,0.0
2019-07-11,-0.0,-1.6113516754380122,-0.3079075344747185,1.0,-2.425954300179868,-1.3166344680567585,0.0
2019-07-12,-0.0,-1.6160250432929266,-0.30931130944451846,1.0,-2.4272678833089114,-1.3078460103903025,0.0
2019-07-15,-0.0,-1.6385798974222339,-0.33584227003263833,1.0,-2.413841337507493,-1.272630386997935,0.0
2019-07-16,-0.0,-1.6350369827413873,-0.35556740187912306,1.0,-2.409875391483974,-1.2631438661957752,0.0
2019-07-17,-0.0,-1.6276312283506529,-0.36011191047162266,1.0,-2.407807087663203,-1.2657873701039168,0.0
2019-07-18,-0.0,-1.6241181512494232,-0.33625634601437326,1.0,-2.3955297685765147,-1.2373574207160283,0.0
2019-07-19,-0.0,-1.6286991976851242,-0.3584111534920426,1.0,-2.358213862948836,-1.2310272260949624,0.0
2019-07-22,-0.0,-1.6191981038909737,-0.3538745144512476,1.0,-2.3711238396207786,-1.2395154388043979,0.0
2019-07-23,-0.0,-1.6255674715441808,-0.3599578919665768,1.0,-2.3668662412000794,-1.2269886176722153,0.0
2019-07-24,-0.0,-1.6286091840105712,-0.4014535844070036,1.0,-2.3692765113974232,-1.2077964981830194,0.0
2019-07-25,-0.0,-1.619622591712853,-0.4018210609659541,1.0,-2.380047505938242,-1.1965558194774348,0.0
2019-07-26,-0.0,-1.6068274680374324,-0.3956768156056412,1.0,-2.3890206932911555,-1.1986292342164226,0.0
2019-07-29,-0.0,-1.5851358480611977,-0.39646531258243206,1.0,-2.391981007649697,-1.2209179635979952,0.0
2019-07-30,-0.0,-1.5827286396025364,-0.398574883964176,1.0,-2.3558214028894557,-1.200104595672354,0.0
2019-07-31,-0.0,-1.644817670892694,-0.389818324402039,1.0,-2.3266893216573,-1.173768134884329,0.0
2019-08-01,-0.0,-1.6636417052947705,-0.3942678070118169,1.0,-2.3121368414180323,-1.1585819677482536,0.0
2019-08-02,-0.0,-1.6350130890052357,-0.44816753926701575,1.0,-2.314267015706806,-1.1471204188481676,0.0
2019-08-05,-0.0,-1.6325596600196142,-0.4372670807453416,1.0,-2.3195161817587446,-1.148741418764302,0.0
2019-08-06,-0.0,-1.6264843699852365,-0.42891071313948265,1.0,-2.2235701906412477,-1.1399319596893254,0.0
2019-08-07,-0.0,-1.6517594369801665,-0.40556621880998084,1.0,-2.201023672424824,-1.1396033269353807,0.0
2019-08-08,-0.0,-1.6390312660174269,-0.4010763710917479,1.0,-2.2134161968221426,-1.1533828805740647,0.0
2019-08-09,-0.0,-1.6024888321633695,-0.38136566687938733,1.0,-2.1903637523931074,-1.2074026802807913,0.0
2019-08-12,-0.0,-1.594710006373486,-0.4001912045889101,1.0,-2.1993626513702993,-1.1792224346717652,0.0
2019-08-13,-0.0,-1.5800305849369185,-0.39282528354785273,1.0,-2.213903402574232,-1.1851025869759144,0.0
2019-08-14,-0.0,-1.5983383015158241,-0.38891355362465907,1.0,-2.187289909304243,-1.1678188621805035,0.0
2019-08-15,-0.0,-1.6531148361270953,-0.42425569176882666,1.0,-2.1390417813360023,-1.0383412559419565,0.0
2019-08-16,-0.0,-1.6404361370716511,-0.4254205607476635,1.0,-2.1195015576323986,-1.0451713395638629,0.0
2019-08-19,-0.0,-1.6055831265508684,-0.43808933002481387,1.0,-2.1340570719602976,-1.025744416873449,0.0
2019-08-20,-0.0,-1.617637951322227,-0.45048615841952067,1.0,-2.124605189818542,-1.0003715860531368,0.0
2019-08-21,-0.0,-1.6286935513845011,-0.47872142724400674,1.0,-2.1146627020999818,-0.9725577649755313,0.0
2019-08-22,-0.0,-1.6333993317658704,-0.46863012003464916,1.0,-2.1146516520232645,-0.9707338200717732,0.0
2019-08-23,-0.0,-1.6318069306930694,-0.4691831683168317,1.0,-2.114542079207921,-0.9725247524752475,0.0
2019-08-26,-0.0,-1.5956011908378398,-0.46357615894039744,1.0,-2.0819612370131844,-0.9346254328938575,0.0
2019-08-27,-0.0,-1.5953943371004984,-0.46311824036942517,1.0,-2.085611860493377,-0.9319479888200266,0.0
2019-08-28,-0.0,-1.5934653224826916,-0.46064618000728774,1.0,-2.085934653224827,-0.9330134823272197,0.0
2019-08-29,-0.0,-1.6070074047318041,-0.4686653422430919,1.0,-2.056769610499067,-0.8876648004334476,0.0
2019-08-30,-0.0,-1.5954719693339723,-0.4843675131768088,1.0,-2.0459990416866316,-0.8636200287494011,0.0
2019-09-03,-0.0,-1.5846858094049106,-0.46073360680102254,1.0,-2.0467273051542714,-0.8528030438142797,0.0
2019-09-04,-0.0,-1.514709414024976,-0.47958693563880883,1.0,-2.0933597502401535,-0.9161863592699327,0.0
2019-09-05,-0.0,-1.5484857571214392,-0.4794602698650674,1.0,-2.1030284857571213,-0.8660869565217391,0.0
2019-09-06,-0.0,-1.5437148666427458,-0.4854084439660328,1.0,-2.1035761272575053,-0.8474464776940557,0.0
