Date,IWF,IWM,MTUM,SDY,SPY,USMV,VLUE,WEC,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-09-25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12702330659325012,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009113779845255613,-0.05470641287321403,-1.182512934921916,-0.0,-0.0
2019-09-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12924814885133853,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010917030567685589,-0.0524966774254794,-1.180605657869755,-0.0,-0.0
2019-09-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13240393293117372,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007718614924238826,-0.05087160974682944,-1.1839880302094714,-0.0,-0.0
2019-09-30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1399220013316846,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009963854275658709,-0.05034243317797014,-1.177779891562827,-0.0,-0.0
2019-10-01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1423472301541976,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01066057490957548,-0.05161336379211879,-1.1749476489624975,-0.0,-0.0
2019-10-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1261730969760167,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016541852308275665,-0.05450753625936108,-1.172646696369324,-0.0,-0.0
2019-10-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11455108359133127,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06562529317947274,-1.1652828595553053,-0.0,-0.0
2019-10-04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11482142019054771,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06638663350072746,-1.1654620547237995,-0.0,-0.0
2019-10-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10043851464825528,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07412763575293899,-1.157981899608136,-0.0,-0.0
2019-10-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10464871440937698,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07212876962309618,-1.1627868890812532,-0.0,-0.0
2019-10-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09974490392941561,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07709050059678438,-1.1634955182662827,-0.0,-0.0
2019-10-10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09718484543561182,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08181031053284346,-1.161116701378326,-0.0,-0.0
2019-10-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09690567098451663,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08821531470333326,-1.1572931062753273,-0.0,-0.0
2019-10-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09160125403672537,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09725856257218961,-1.168352073167857,-0.0,-0.0
2019-10-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08706032526475038,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09715393343419061,-1.1796047655068078,-0.0,-0.0
2019-10-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08514458514458516,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09927234927234928,-1.178085428085428,-0.0,-0.0
2019-10-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08650617225559287,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0020810670198174335,-0.10062432010594521,-1.175637326774819,-0.0,-0.0
2019-10-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0887272040064254,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002244165170556553,-0.09534158556174999,-1.1759425493716338,-0.0,-0.0
2019-10-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0948018747337026,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00236708800833215,-0.08637504142404015,-1.183544004166075,-0.0,-0.0
2019-10-22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1017628775476309,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005646902507889055,-0.0785583790068095,-1.186679953496097,-0.0,-0.0
2019-10-23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11766104677430861,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07823460870805887,-1.1820321974651036,-0.0,-0.0
2019-10-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1211220022839741,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07972497145032355,-1.1782927293490673,-0.0,-0.0
2019-10-25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12107773009060563,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0757033857892227,-1.1876013352408203,-0.0,-0.0
2019-10-28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14786661885980637,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08449862555276683,-1.1579777698099676,-0.0,-0.0
2019-10-29,-0.0,-0.0,-0.0032739090952540266,-0.0,-0.0,-0.14823400086029728,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07630358935143144,-1.16190316876165,-0.0,-0.0
2019-10-30,-0.0,-0.0,-0.007789911347941408,-0.0,-0.0,-0.1422734115510526,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07500776601591437,-1.16449616478291,-0.0,-0.0
2019-10-31,-0.0,-0.0,-0.009989938191749316,-0.0,-0.0,-0.14005078817497962,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07579895548847683,-1.1698289492597385,-0.0,-0.0
2019-11-01,-0.0,-0.0,-0.00850605007787229,-0.0,-0.0,-0.16185455852402061,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007188211333413202,-0.0722894453096921,-1.1527255301305859,-0.0,-0.0
2019-11-04,-0.0,-0.0,-0.0013941637421277823,-0.0,-0.0,-0.16626604490168742,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07348204413249362,-1.1625883370991779,-0.0,-0.0
2019-11-05,-0.0,-0.0,-0.00041016237604651727,-0.0,-0.0,-0.16732212222838805,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07346731970950852,-1.171520254783217,-0.0,-0.0
2019-11-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16668673973262674,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02271468144044321,-0.054823557750210763,-1.1645429362880886,-0.0,-0.0
2019-11-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16336109372743465,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027295046454532325,-0.05798392143648005,-1.1583545949068503,-0.0,-0.0
2019-11-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1400102073055144,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03227452791211996,-0.08695652173913043,-1.1710695797992563,-0.0,-0.0
2019-11-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1648131889571749,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006438396254023997,-0.09760023412350015,-1.1699346405228757,-0.0,-0.0
2019-11-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16601253016747516,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00589941737159016,-0.09704785353843152,-1.168840350064601,-0.0,-0.0
2019-11-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15299826858828983,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008315653425024995,-0.10642085497597971,-1.1708976516204552,-0.0,-0.0
2019-11-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15297119941669704,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013124316441851988,-0.10351196986268077,-1.1608457892818083,-0.0,-0.0
2019-11-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1450821682609762,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03595781211675251,-0.09516801569781702,-1.1765759136620064,-0.0,-0.0
2019-11-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13292463746707045,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04665534135952927,-0.09813624836890958,-1.1843070635448212,-0.0,-0.0
2019-11-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14000098488206036,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04230068449303196,-0.09725710346186044,-1.1826710001477323,-0.0,-0.0
2019-11-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14618685872138912,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04878650355169692,-0.09959550118389897,-1.1719119968429361,-0.0,-0.0
2019-11-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14729486134775416,-0.0,1.0,-0.006840012840457318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04143516803713855,-0.10104452181643084,-1.1727041509247598,-0.0,-0.0
2019-11-22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1609693309240328,-0.0,1.0,-0.021361914898883637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.039307903660981705,-0.06967994257283597,-1.1840144558033614,-0.0,-0.0
2019-11-25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1609687680016029,-0.0,1.0,-0.028101284844841836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023768377288551606,-0.08255065494527514,-1.2091567109975705,-0.0,-0.0
2019-11-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15883887801696023,-0.0,1.0,-0.029580009032063828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02772341813437704,-0.07933162727683277,-1.2134075969692408,-0.0,-0.0
2019-11-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16099476439790575,-0.0,1.0,-0.029752315747080146,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030280910189287153,-0.08777184857027788,-1.2083165525573902,-0.0,-0.0
2019-11-29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15810017880077565,-0.0,1.0,-0.02991765091037296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.024175879523533707,-0.0878642121433428,-1.2182628623234029,-0.0,-0.0
2019-12-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.157174537573711,-0.0,1.0,-0.03134922634947835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0229071115367169,-0.0903936293533592,-1.21820976765284,-0.0,-0.0
2019-12-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15593784683684794,-0.0,1.0,-0.03425486832812027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015336494803753405,-0.09237211179497527,-1.2245232569871858,-0.0,-0.0
2019-12-04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14698758704208295,-0.0,1.0,-0.0342365526289232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012539105863356544,-0.10127157129881927,-1.2279241093954991,-0.0,-0.0
2019-12-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15180126732473304,-0.0,1.0,-0.031960818964429066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003736335866299765,-0.09893716391911338,-1.2381156749387796,-0.0,-0.0
2019-12-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15234967155128853,-0.0,1.0,-0.0342344618494189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0020970186963112686,-0.09590702374936837,-1.2419403739262254,-0.0,-0.0
2019-12-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1304095631998386,-0.0,1.0,-0.027438716836477355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021486936346212047,-0.09858266922223344,-1.2440230001008776,-0.0,-0.0
2019-12-10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13348130958987037,-0.0,1.0,-0.023583715885587452,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021944206225092064,-0.09902638349392122,-1.2442617161882663,-0.0,-0.0
2019-12-11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14408623918214486,-0.0,1.0,-0.024140897818715524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.020572903487018575,-0.08937699276279164,-1.2523154005769523,-0.0,-0.0
2019-12-12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14405707635480441,-0.0,1.0,-0.025401001872185396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01889895258816981,-0.08007387542377169,-1.2615746597176543,-0.0,-0.0
2019-12-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13941602145640403,-0.0,1.0,-0.022291382015080206,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02340468599767218,-0.08397854359597186,-1.26114569100754,-0.0,-0.0
2019-12-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14234622701331642,-0.0,1.0,-0.029042485732403298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009765377298668358,-0.10336081166772353,-1.2519720989220038,-0.0,-0.0
2019-12-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12617111088232266,-0.0,1.0,-0.025661484608256974,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01976732214557809,-0.11276124781221045,-1.2895089055904458,-0.0,-0.0
2019-12-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12917009884678748,-0.0,1.0,-0.027054159802306427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013411243822075784,-0.11524402800658978,-1.2892298187808895,-0.0,-0.0
2019-12-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13140604467805517,-0.0,1.0,-0.029939965473705907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00850274406740357,-0.1152508309499884,-1.2915152920563757,-0.0,-0.0
2019-12-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13065806451612902,-0.0,1.0,-0.030193548387096775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01192258064516129,-0.12152258064516129,-1.2863225806451613,-0.0,-0.0
2019-12-23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1224917795096186,-0.0,1.0,-0.027393004168500636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010201175465396266,-0.13486782487119073,-1.294151153457784,-0.0,-0.0
2019-12-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1255939552878249,-0.0,1.0,-0.02554981434840184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013683691221146108,-0.13758990470750138,-1.294108482849947,-0.0,-0.0
2019-12-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12505194265530853,-0.0,1.0,-0.025789528360689797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014492000831082485,-0.13827134843133182,-1.293527945148556,-0.0,-0.0
2019-12-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1264806733167082,-0.0,1.0,-0.026859933499584373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015508104738154612,-0.1358063175394846,-1.2930174563591021,-0.0,-0.0
2019-12-30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11791766295872752,-0.0,1.0,-0.02900509408462418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0247167065183491,-0.13340783865266662,-1.293949474997401,-0.0,-0.0
2019-12-31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.115995115995116,-0.0,1.0,-0.03013534928428545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022913256955810146,-0.13215389811134493,-1.2967032967032968,-0.0,-0.0
2020-01-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12324217736495252,-0.0,1.0,-0.02278034352135333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.028592185148668986,-0.12819781018110116,-1.2917336931140055,-0.0,-0.0
2020-01-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1326768592899715,-0.0,1.0,-0.017983933661570355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.026794506348795023,-0.12679450634879502,-1.2870951023581239,-0.0,-0.0
2020-01-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13753552053732887,-0.0,1.0,-0.009997416688194266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02394730043916301,-0.13125807284939292,-1.2805993283389305,-0.0,-0.0
2020-01-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14511041009463724,-0.0,1.0,-0.007938149661271139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016729585768216374,-0.1284066814914413,-1.2875575321921706,-0.0,-0.0
2020-01-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14580801944106925,-0.0,1.0,-0.01227993071533828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014503244486957423,-0.13582895995449965,-1.276854269538016,-0.0,-0.0
2020-01-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1453369551157677,-0.0,1.0,-0.012624498771180959,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015961712585693958,-0.13586858103738195,-1.2771957056008278,-0.0,-0.0
2020-01-10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15655118520448033,-0.0,1.0,-0.008335504037509768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01174785100286533,-0.13922896587653033,-1.2889815056004168,-0.0,-0.0
2020-01-13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14776014385114533,-0.0,1.0,-0.008834336642952075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016730513642404816,-0.1420530060198577,-1.2906210095640163,-0.0,-0.0
2020-01-14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14636947329957717,-0.0,1.0,-0.010988150545492511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01571227227645247,-0.14430756381479357,-1.2926345461189122,-0.0,-0.0
2020-01-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.146596721996033,-0.0,1.0,-0.010648293141246478,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01578974840797578,-0.14336047604134042,-1.2934805303267565,-0.0,-0.0
2020-01-16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13996206708410194,-0.0,1.0,-0.01392605679544805,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015381017953181428,-0.15394008677804047,-1.274935695913118,-0.0,-0.0
2020-01-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13504472967716843,-0.0,1.0,-0.018280824581874758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003448722935304032,-0.15659276546091017,-1.2796317904835992,-0.0,-0.0
2020-01-21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12910069336644936,-0.0,1.0,-0.017489392528200354,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012651350512263274,-0.1622167028873021,-1.265704232639967,-0.0,-0.0
2020-01-22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12485453464015105,-0.0,1.0,-0.01841268199332799,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013628487936072825,-0.16449869404432493,-1.2646564431456724,-0.0,-0.0
2020-01-23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13528519651440765,-0.0,1.0,-0.010436213145515771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16111867979333214,-1.263655759195949,-0.0,-0.0
2020-01-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14626972556842885,-0.0,1.0,-0.008516841862963247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.026522417453131795,-0.15565615488887183,-1.2206450292846365,-0.0,-0.0
2020-01-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13727584891262876,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027750222561363346,-0.16980796133791173,-1.2087498410275976,-0.0,-0.0
2020-01-28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17453820319059613,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10986041141897564,-0.15472816960537364,-1.1847449622166246,-0.0,-0.0
2020-01-29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20290930288015682,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09867253119949126,-0.15452690707718394,-1.1935295832118915,-0.0,-0.0
2020-01-30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19876500675801023,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10227122147722154,-0.1548511912649405,-1.1943391726075319,-0.0,-0.0
2020-01-31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.22995359378372543,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11844377293330455,-0.15260090654003883,-1.1970375566587523,-0.0,-0.0
2020-02-03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.217311975099949,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12551986906007673,-0.1426654860608012,-1.1976709866108561,-0.0,-0.0
2020-02-04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2534285482431226,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.123914631177473,-0.1337336687494928,-1.1938651302442587,-0.0,-0.0
2020-02-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2537855188666468,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12040523336132405,-0.12040523336132405,-1.214183167646342,-0.0,-0.0
2020-02-06,-0.0,-0.0,-0.023026947010608843,-0.0,-0.0,-0.2928534225170646,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08267770498094794,-0.10759615121028537,-1.2351764028619205,-0.0,-0.0
2020-02-07,-0.0,-0.0,-0.020507758951581946,-0.0,-0.0,-0.29684158578713604,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08161978395569447,-0.10588364314306081,-1.23679881559467,-0.0,-0.0
2020-02-10,-0.0,-0.0,-0.03579985129292539,-0.0,-0.0,-0.275961776774158,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11775397240657615,-0.10748216892022142,-1.2168369454465342,-0.0,-0.0
2020-02-11,-0.0,-0.0,-0.029907108795722042,-0.0,-0.0,-0.28244990214724774,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12439703409686045,-0.10311750599520383,-1.2165440061743709,-0.0,-0.0
2020-02-12,-0.0,-0.0,-0.01724616751832926,-0.0,-0.0,-0.28610308820262165,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18345923128193733,-0.10158853588091535,-1.1887636080870916,-0.0,-0.0
2020-02-13,-0.0,-0.0,-0.017931111172889272,-0.0,-0.0,-0.28692557893858944,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18053431931277975,-0.10775346807150206,-1.1868727586111034,-0.0,-0.0
2020-02-14,-0.0,-0.0,-0.01764494058336334,-0.0,-0.0,-0.29093376914766905,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17462120162876374,-0.10719924655826708,-1.17957951303288,-0.0,-0.0
2020-02-18,-0.0,-0.0,-0.05326972768833234,-0.0,-0.0,-0.31717636368799157,-0.0,1.0,-0.0,-0.01416929323906068,-0.0,-0.0,-0.0,-0.0,-0.17761308458982877,-0.07365760854132948,-1.2036516455121107,-0.0,-0.0
2020-02-19,-0.0,-0.0,-0.05095377947592027,-0.0,-0.0,-0.3146189159134327,-0.0,1.0,-0.0,-0.02192694819081292,-0.0,-0.0,-0.0,-0.0,-0.17789626757149782,-0.07191126571811468,-1.2140229819508994,-0.0,-0.0
2020-02-20,-0.0,-0.0,-0.052515044850686955,-0.0,-0.0,-0.33808334279550356,-0.0,1.0,-0.0,-0.013881003747019418,-0.0,-0.0,-0.0,-0.0,-0.2035312819348246,-0.05748268422845464,-1.1731577154536164,-0.0,-0.0
2020-02-21,-0.0,-0.0,-0.051617127889761985,-0.0,-0.0,-0.34586038036670086,-0.0,1.0,-0.0,-0.017452454162396082,-0.0,-0.0,-0.0,-0.0,-0.2111092130736818,-0.050990775538093606,-1.1700261929165243,-0.0,-0.0
2020-02-24,-0.0,-0.0,-0.0399692325223634,-0.0,-0.0,-0.35929576662298446,-0.0,1.0,-0.0,-0.011025012819782349,-0.0,-0.0,-0.0,-0.0,-0.2167967637171671,-0.060651814711412455,-1.1611304199190928,-0.0,-0.0
2020-02-25,-0.0,-0.0,-0.03419205041738073,-0.0,-0.0,-0.3209685444192603,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18046879318923104,-0.10616949527337056,-1.1223395433688983,-0.0,-0.0
2020-02-26,-0.0,-0.0,-0.014007989347536618,-0.0,-0.0,-0.22836218375499337,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2445006657789614,-0.11416777629826896,-1.0620505992010651,-0.0,-0.0
2020-02-27,-0.0,-0.0,-0.0069337031308336445,-0.0,-0.0,-0.25993386313936745,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25660035201877435,-0.11371273134567177,-1.0296282468398315,-0.0,-0.0
2020-02-28,-0.0,-0.0,-0.08361411158458032,-0.0,-0.0,-0.20694182935288868,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24006540481617283,-0.0956793182043405,-0.8511544941036566,-0.0,-0.0
2020-03-02,-0.0,-0.0,-0.09001786835369682,-0.0,-0.0,-0.18121891147920993,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24863572704882408,-0.10624426522432028,-0.7885014729318588,-0.0,-0.0
2020-03-03,-0.0,-0.0,-0.047135061391541604,-0.0,-0.0,-0.1454524783992724,-0.0,1.0,-0.0,-0.003910868576625739,-0.0,-0.0,-0.0,-0.0,-0.24461118690313777,-0.14281491587085038,-0.6898362892223737,-0.0,-0.0
2020-03-04,-0.0,-0.0,-0.028693143398097642,-0.0,-0.0,-0.12153450840733895,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24300139746652843,-0.17344362800342605,-0.6873055943740702,-0.0,-0.0
2020-03-05,-0.0,-0.0,-0.035976622018056535,-0.0,-0.0,-0.13001159802606144,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2536556523321129,-0.178086553112137,-0.6763923316580629,-0.0,-0.0
