Date,HSY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.14265080713678843,-0.5200792976493911,-0.0,-0.5828943642027754,-0.586434437836307,0.0
2018-10-25,1.0,-0.10773419880081413,-0.47843665768194066,-0.0,-0.6017932779580835,-0.5624896859013147,0.0
2018-10-26,1.0,-0.07942515651678998,-0.5071997723392145,-0.0,-0.6698918611269209,-0.5892145702902676,0.0
2018-10-29,1.0,-0.060629208396989764,-0.5124766593108131,-0.0,-0.6623663215073842,-0.5936739659367397,0.0
2018-10-30,1.0,-0.027403956751782838,-0.5303945249597424,-0.0,-0.679922935357718,-0.6377961812744422,0.0
2018-10-31,1.0,-0.02897225635018143,-0.5188433955255864,-0.0,-0.6761907483070945,-0.6332180919454842,0.0
2018-11-01,1.0,-0.008601720344068814,-0.5367930729002943,-0.0,-0.6771640042294172,-0.6351556025490812,0.0
2018-11-02,1.0,-0.013936194368755676,-0.5100193006357856,-0.0,-0.6843494550408719,-0.6300522252497729,0.0
2018-11-05,1.0,-0.015484714172065008,-0.5072167291737698,-0.0,-0.6848221388794181,-0.6337083759518127,0.0
2018-11-06,1.0,-0.015037807720734552,-0.5067655921314459,-0.0,-0.6857410881801126,-0.6351128546250498,0.0
2018-11-07,1.0,-0.014743899321042017,-0.5064628845771427,-0.0,-0.6849237237578478,-0.634697877901196,0.0
2018-11-08,1.0,-0.0,-0.5036291003207112,-0.0,-0.6726776571203511,-0.6369493051257525,0.0
2018-11-09,1.0,-0.0,-0.5045326576576576,-0.0,-0.672972972972973,-0.6378096846846847,0.0
2018-11-12,1.0,-0.0,-0.48628035910280587,-0.0,-0.6889651872906876,-0.6390679087045845,0.0
2018-11-13,1.0,-0.0,-0.47384855581576896,-0.0,-0.6834504293520687,-0.6307293409166945,0.0
2018-11-14,1.0,-0.0,-0.4735506539137224,-0.0,-0.6842530883132093,-0.6307409163157748,0.0
2018-11-15,1.0,-0.0,-0.47271815725705374,-0.0,-0.6843996323427011,-0.6281647773166588,0.0
2018-11-16,1.0,-0.0,-0.465054285952295,-0.0,-0.681392830366812,-0.6303001693832783,0.0
2018-11-19,1.0,-0.0,-0.46535010971307944,-0.0,-0.6817487431602922,-0.6304474627114407,0.0
2018-11-20,1.0,-0.0,-0.44991450162722707,-0.0,-0.672568812400022,-0.6355562910254289,0.0
2018-11-21,1.0,-0.0,-0.4427912309918371,-0.0,-0.6708618853913566,-0.6164241448032979,0.0
2018-11-23,1.0,-0.0,-0.43223343332424324,-0.0,-0.6765475865830378,-0.6182437960185437,0.0
2018-11-26,1.0,-0.0,-0.4353277906501295,-0.0,-0.6744445958838762,-0.6161373858525283,0.0
2018-11-27,1.0,-0.0,-0.4364114806575878,-0.0,-0.6668927350659215,-0.6095165753350333,0.0
2018-11-28,1.0,-0.0,-0.43283946597199613,-0.0,-0.6695159014436123,-0.6112015630087919,0.0
2018-11-29,1.0,-0.0,-0.4159714584618686,-0.0,-0.6565358512835644,-0.6099412537889964,0.0
2018-11-30,1.0,-0.0,-0.4173086731269965,-0.0,-0.659436823879956,-0.6076020723163236,0.0
2018-12-03,1.0,-0.0,-0.4171250704376526,-0.0,-0.6590012611693992,-0.6072128156277672,0.0
2018-12-04,1.0,-0.0,-0.4168828737261615,-0.0,-0.6537299061170996,-0.6041137293711718,0.0
2018-12-06,1.0,-0.0,-0.36037789716836666,-0.0,-0.6536115653144384,-0.581458122453217,0.0
2018-12-07,1.0,-0.0,-0.36028648536433466,-0.0,-0.6543491799875442,-0.58034046086776,0.0
2018-12-10,1.0,-0.0,-0.3549421513044817,-0.0,-0.6465200995356712,-0.5638644467817655,0.0
2018-12-11,1.0,-0.0,-0.3549421513044817,-0.0,-0.6478284292347554,-0.5625817706061927,0.0
2018-12-12,1.0,-0.0,-0.3555989115366843,-0.0,-0.6497663911279972,-0.5617651589053756,0.0
2018-12-13,1.0,-0.0,-0.35532056875930396,-0.0,-0.6498126379549305,-0.5614958164365278,0.0
2018-12-14,1.0,-0.0,-0.3434154106863173,-0.0,-0.6608211158754205,-0.5633553290368963,0.0
2018-12-17,1.0,-0.0,-0.3412708584318048,-0.0,-0.6579089021608182,-0.5640427549791095,0.0
2018-12-18,1.0,-0.0,-0.33684291226904506,-0.0,-0.6557716388541055,-0.5628785361989216,0.0
2018-12-19,1.0,-0.0,-0.3375015982610919,-0.0,-0.6565400843881857,-0.5631760644418873,0.0
2018-12-20,1.0,-0.0,-0.32788278312818664,-0.0,-0.6811299376834733,-0.5660503682340217,0.0
2018-12-21,1.0,-0.0,-0.3250390395002944,-0.0,-0.6810536825128639,-0.5539001100785911,0.0
2018-12-24,1.0,-0.0,-0.30509550904287747,-0.0,-0.6716876651087178,-0.5633509449298923,0.0
2018-12-26,1.0,-0.0,-0.30430395075432665,-0.0,-0.6618144205055755,-0.5567132549573641,0.0
2018-12-27,1.0,-0.0,-0.27405984879791917,-0.0,-0.6042735250504412,-0.5525682475630211,0.0
2018-12-28,1.0,-0.0,-0.27481175613310665,-0.0,-0.6031333495263541,-0.5510080155453,0.0
2018-12-31,1.0,-0.0,-0.2754390652707266,-0.0,-0.6029100978939442,-0.550780965336313,0.0
2019-01-02,1.0,-0.0,-0.2748149047214468,-0.0,-0.6019419832503945,-0.5507221750212404,0.0
2019-01-03,1.0,-0.0,-0.27682309414857365,-0.0,-0.6210446889299971,-0.5361697984616883,0.0
2019-01-04,1.0,-0.0,-0.2813188942994888,-0.0,-0.5998255687186569,-0.5415122223029774,0.0
2019-01-07,1.0,-0.0,-0.25616454642729763,-0.0,-0.5957198906194269,-0.5259303293306384,0.0
2019-01-08,1.0,-0.0,-0.243626264064948,-0.0,-0.6059678108531548,-0.5242605516782984,0.0
2019-01-09,1.0,-0.0,-0.2415494461180824,-0.0,-0.6054747728728325,-0.5250610811964798,0.0
2019-01-10,1.0,-0.0,-0.23888032261890643,-0.0,-0.6092515715810699,-0.5240422251215752,0.0
2019-01-11,1.0,-0.0,-0.23025174126987902,-0.0,-0.6129745406137828,-0.5339339624884114,0.0
2019-01-14,1.0,-0.0,-0.23293497113259998,-0.0,-0.6127966927225641,-0.530209793532752,0.0
2019-01-15,1.0,-0.0,-0.23073628099566895,-0.0,-0.6107039169958594,-0.5382656703631431,0.0
2019-01-16,1.0,-0.0,-0.2335865501393089,-0.0,-0.6102207510775605,-0.5375419712809277,0.0
2019-01-17,1.0,-0.0,-0.2222426428358106,-0.0,-0.5760527464448987,-0.49902363941280525,0.0
2019-01-18,1.0,-0.0,-0.22447609123538265,-0.0,-0.5771679981475049,-0.5139747597545443,0.0
2019-01-22,1.0,-0.0,-0.1160090139808683,-0.0,-0.666413723325975,-0.5170621780721119,0.0
2019-01-23,1.0,-0.0,-0.0962229387379088,-0.0,-0.67639336711193,-0.530469829571626,0.0
2019-01-24,1.0,-0.0,-0.10197489002932553,-0.0,-0.657532991202346,-0.5315478372434018,0.0
2019-01-25,1.0,-0.0,-0.012338728594886229,-0.0,-0.8012901712409102,-0.5321369927281258,0.0
2019-01-28,1.0,-0.0,-0.003680521368122465,-0.0,-0.8106055278148955,-0.529995077009635,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.8081202512290937,-0.544188562960175,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.8059090588318318,-0.5464232786808121,0.0
2019-01-31,1.0,-0.0,-0.002399717680272909,-0.0,-0.7819080108222561,-0.5683801905658158,0.0
2019-02-01,1.0,-0.0,-0.001033421800502619,-0.0,-0.7779082603283464,-0.5697442281043756,0.0
2019-02-04,1.0,-0.0,-0.004731081558197011,-0.0,-0.7869836412851594,-0.5620571966576439,0.0
2019-02-05,1.0,-0.0,-0.007466201893636064,-0.0,-0.7867068632530971,-0.561095671016063,0.0
2019-02-06,1.0,-0.0,-0.016724918486547346,-0.0,-0.7785414369824775,-0.550444512209425,0.0
2019-02-07,1.0,-0.0,-0.015550603963879441,-0.0,-0.77945350064501,-0.5504866893397443,0.0
2019-02-08,1.0,-0.0,-0.01684309574217831,-0.0,-0.7965419901199718,-0.5389790637497059,0.0
2019-02-11,1.0,-0.0,-0.01799504073680482,-0.0,-0.8107450702562287,-0.5328374070138151,0.0
2019-02-12,1.0,-0.0,-0.026925262858766695,-0.0,-0.812494079757507,-0.528677654636734,0.0
2019-02-13,1.0,-0.0,-0.03859541117135889,-0.0,-0.8066677716477636,-0.522553453460564,0.0
2019-02-14,1.0,-0.0,-0.026370806804143304,-0.0,-0.8240520764040673,-0.5253254775254205,0.0
2019-02-15,1.0,-0.0,-0.018982229402261713,-0.0,-0.8280433336500997,-0.5287227976812696,0.0
2019-02-19,1.0,-0.0,-0.013854562737642585,-0.0,-0.8341492395437262,-0.5284220532319391,0.0
2019-02-20,1.0,-0.0,-0.01884908844572271,-0.0,-0.8310475149152623,-0.5270376268688646,0.0
2019-02-21,1.0,-0.0,-0.012673276743467198,-0.0,-0.8320612502080509,-0.5329909408659677,0.0
2019-02-22,1.0,-0.0,-0.009236116070365874,-0.0,-0.8452236425527863,-0.5259825275536194,0.0
2019-02-25,1.0,-0.0,-0.002322240842710079,-0.0,-0.8554943739525975,-0.5362461096480727,0.0
2019-02-26,1.0,-0.0,-0.0033765176369165927,-0.0,-0.859431499796451,-0.5318853420819464,0.0
2019-02-27,1.0,-0.0,-0.0013163563256904888,-0.0,-0.8693456512373748,-0.522713130056005,0.0
2019-02-28,1.0,-0.0,-0.0016285474793437914,-0.0,-0.8684468925877141,-0.524871272901449,0.0
2019-03-01,1.0,-0.0,-0.00028745957599712543,-0.0,-0.8804407713498622,-0.5147921906815188,0.0
2019-03-04,1.0,-0.0,-0.004799155348658636,-0.0,-0.8814368671113884,-0.513341651869271,0.0
2019-03-05,1.0,-0.0,-0.0079322981965474,-0.0,-0.8823898157970875,-0.5207107724949368,0.0
2019-03-06,1.0,-0.0,-0.0051645911767545126,-0.0,-0.8913505164591177,-0.5168452553335263,0.0
2019-03-07,1.0,-0.0,-0.00395825836631882,-0.0,-0.8939186757826557,-0.5010675302866738,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.9227104544025537,-0.49561074701941915,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.9245259968725568,-0.5187890930414386,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9298998569384835,-0.536678012924868,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.9388110150114326,-0.5465254995526395,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9393126738180373,-0.5438021454112038,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9397383177570094,-0.5524984423676013,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.9476723748305127,-0.5632501381007382,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.949419088182666,-0.5708057158698556,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.9480708444132256,-0.5605840148512368,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9717791411042944,-0.5322899712032052,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9916563424439332,-0.5367247351520822,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9964408351505126,-0.5100132842068326,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9518856297756964,-0.5129898940103524,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9531380753138076,-0.5080728525719912,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.938616537658189,-0.5186632264405947,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9402405134889211,-0.5189976145390158,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9419113668781665,-0.5173872411588215,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9752230661455644,-0.4828060860801809,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9732035597832749,-0.47843781411655106,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9767527044516618,-0.46519010524773513,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9785831155827981,-0.46345454101443256,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9794742879457204,-0.4611573475215386,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9953247007563704,-0.4524759503586028,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9996578606515312,-0.44419462841222906,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0156949028236157,-0.4290184574012957,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0168973443536948,-0.42847361471120454,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.0115649246084029,-0.4282925877128776,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.012775190774557,-0.4252626959553356,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.0078138270766095,-0.418840544541241,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.0025489767678974,-0.42507222100842373,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.9985465820454434,-0.42381667554866526,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.001089957854963,-0.42106283001501715,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.9959120485716358,-0.42299412205800535,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.0025916775662453,-0.41953688901806907,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.1097335399690047,-0.38989151627255914,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.1260865196201577,-0.38609757323016625,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.1307365403475242,-0.38391128322478435,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.134033074076871,-0.38301996023056206,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.141744391227628,-0.37905218048903455,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.1368519030967774,-0.3788080802998667,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.1404278799127185,-0.367660705776128,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.1470832599008032,-0.3706034895138347,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.111214133567222,-0.39473750156621973,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.1137781563979856,-0.3917967477637744,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.11717399473882,-0.38814981836402357,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.1189580826313679,-0.3880365022061773,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.1058680736172004,-0.3711575140571202,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.1211940890607954,-0.35822671823861946,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.1140584864651255,-0.35578442995455445,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.1046710022007369,-0.36809178803689324,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.1034108565368586,-0.3628628505191506,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0965853178508167,-0.363560322771108,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0980425908621452,-0.3610141149854915,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.114683183404611,-0.34318930344590276,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.1127353754989104,-0.3359044051029653,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.1132786684616325,-0.3344021539591237,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.1116111831323532,-0.3343932685957488,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0970252381991417,-0.3273935074065992,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.1042025783582996,-0.3236300954138241,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.118784264691738,-0.2857555063960758,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.1022330027823357,-0.27583172813963996,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.1116567588524164,-0.2380225099273949,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.1306183087298967,-0.22756213743338208,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.1269384190525644,-0.23338919442018552,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.1187750294464076,-0.23693757361601886,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.1337921930982462,-0.22336413350933432,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.1338675465472543,-0.22293188781522505,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.141335160162525,-0.2209439667391099,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.1531791224629635,-0.20962597169387803,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.1584191063899945,-0.19690510398756386,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.1541375497047128,-0.19874826474671184,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.1554528173476333,-0.19135903874586374,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.147425132941506,-0.184881985259819,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1406337502333395,-0.1927618069815195,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.1153264636784443,-0.21074178316391803,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.116845361304277,-0.20889829522989975,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.0991993296713527,-0.22830742016572012,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.139015978038995,-0.20724525468665683,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.1395163371097508,-0.20608448854173997,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1470753261326974,-0.19079347267031374,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1413099295084264,-0.19284813967601885,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.1314844419730776,-0.18539885544820556,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1341921134331123,-0.18266067374079048,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.1339138893392315,-0.18197188317854415,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.1290859109704543,-0.18094666081452562,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0010388291241516228,-1.1250750265478555,-0.18241839420102499,0.0
2019-07-11,1.0,-0.0,-0.0,-0.002217192480022172,-1.1254099496512542,-0.1819483578918195,0.0
2019-07-12,1.0,-0.0,-0.0,-0.02345623978432996,-1.0534080536627821,-0.045872338618947545,0.0
2019-07-15,1.0,-0.0,-0.0,-0.008391725758402215,-1.048965719800277,-0.040573994041874714,0.0
2019-07-16,1.0,-0.0,-0.0,-0.030475791238734017,-1.0404736952420877,-0.02504715992454412,0.0
2019-07-17,1.0,-0.0,-0.0,-0.02687640638472377,-1.0457403629786965,-0.030388425059409897,0.0
2019-07-18,1.0,-0.0,-0.0,-0.04550591747521058,-1.0580019191811494,-0.02889433841560934,0.0
2019-07-19,1.0,-0.0,-0.0,-0.04559523555403761,-1.057527696544069,-0.03148547398979657,0.0
2019-07-22,1.0,-0.0,-0.0,-0.05460481392966883,-1.0625853533629226,-0.01664390576988733,0.0
2019-07-23,1.0,-0.0,-0.0,-0.05650260616935829,-1.063915235409724,-0.01578655045714774,0.0
2019-07-24,1.0,-0.0,-0.0,-0.06491134940014864,-1.0522136107867077,-0.0062214672470538275,0.0
2019-07-25,1.0,-0.0,-0.0,-0.06980636413711283,-1.0487267488665735,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.07241966375824643,-1.0556714194509471,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.07297910601130331,-1.0677770166124336,-0.0,0.0
2019-07-30,1.0,-0.0,-0.0,-0.07623087800488496,-1.0662681578609077,-0.0,0.0
2019-07-31,1.0,-0.0,-0.0,-0.07675161283408706,-1.0665494995391902,-0.0,0.0
2019-08-01,1.0,-0.0,-0.0,-0.090322168243416,-1.0404414898150516,-0.0,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09234013547480084,-1.0377880969624675,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09011269402509037,-1.0361896661705294,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.09568290835647564,-1.008141883362787,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.09222468526496298,-0.9990380191559664,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.10083066557864122,-0.9915050321176742,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.10000624388619477,-0.9812891543696797,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.10314554381293167,-0.9772405758508779,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.09900558450455688,-0.9770184143328696,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.10060994520831179,-0.967000930424894,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.10758467882567754,-0.9439714420532179,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11202489900239097,-0.9491507956138182,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.11231176941882204,-0.9420670953427697,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.10559605709005032,-0.948002875038505,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.13185078909612624,-0.9177495388399263,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.12674411457372917,-0.9221423156514434,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.12593669382908151,-0.9215019859956594,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.12464474218432807,-0.9053999187982136,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.12597674088206046,-0.9036147023604149,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1254602095723591,-0.8974390095885423,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1259254763927661,-0.8969737427681354,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.13044710837518225,-0.8945002429936822,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.11825684380032205,-0.8946256038647343,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.12394814188509079,-0.8891573056327253,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.11631177179590196,-0.89252711932503,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.12400144514471519,-0.8831439926137048,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.12581144361597363,-0.8839560262877585,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.17186056784868076,-0.8360909200433717,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.2092539063289604,-0.8121323603727437,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.2150485436893204,-0.8076051779935276,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.2113405188974945,-0.8108430567632606,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.22127417519908987,-0.8102551600845116,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.222953483648182,-0.8083079423115986,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.24651973347001538,-0.8037109174782163,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.24937528163532835,-0.7989021342837246,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.2650807310876158,-0.7839111548233751,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.2759191176470588,-0.7665645424836601,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.295512794434726,-0.7385582360359628,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.29970748354594945,-0.731656780693914,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.33842023748064015,-0.7266288074341766,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.34116428423451417,-0.7304951315516883,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.3494801070917129,-0.7259614386816927,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.3685757456585184,-0.7012398319292944,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.3920732341620722,-0.6884635389576614,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.38988810609200164,-0.6822213012847078,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.3997130201509763,-0.6798303075675338,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.4277459033309943,-0.6360671977545712,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.43409671307356457,-0.6253810033775434,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.44670497065859693,-0.5979921074692784,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.4854775222705614,-0.586223327118293,-0.0,0.0
