Date,IWF,IWM,MTUM,NUV,SPY,VLUE,VXX
2018-12-10,-0.005003603703498364,-0.12183289904086046,-0.0,1.0,-0.15304651549592505,-0.10614292842490436,0.0
2018-12-11,-0.0071947432627259625,-0.12117389375623822,-0.0,1.0,-0.1537373849395586,-0.10416435621603637,0.0
2018-12-12,-0.006849789930531483,-0.12136884870838476,-0.0,1.0,-0.1536904283198602,-0.10468808497067347,0.0
2018-12-13,-0.006541654539658781,-0.11964852466286918,-0.0,1.0,-0.1558909539450889,-0.10386262525466718,0.0
2018-12-14,-0.005688992493305027,-0.12279898430670606,-0.0,1.0,-0.1547544714093438,-0.10430282090774119,0.0
2018-12-17,-0.0,-0.12248537890414368,-0.0,1.0,-0.14868582963485283,-0.1114383287015914,0.0
2018-12-18,-0.0,-0.12245208186504151,-0.0,1.0,-0.14858422121802578,-0.11089921645039592,0.0
2018-12-19,-0.0011061182163843762,-0.122336674732112,-0.0,1.0,-0.14821984099550642,-0.11098513653646734,0.0
2018-12-20,-0.0011188154368905218,-0.12120500566313987,-0.0,1.0,-0.14844332716373382,-0.11048647752700352,0.0
2018-12-21,-0.0005370569280343716,-0.12060370706987249,-0.0,1.0,-0.14814508799471204,-0.10778319424935967,0.0
2018-12-24,-0.0,-0.1084634346754314,-0.0,1.0,-0.14339906874828814,-0.1176253081347576,0.0
2018-12-26,-0.0,-0.10841975982532752,-0.0,1.0,-0.14050218340611353,-0.11569323144104803,0.0
2018-12-27,-0.0,-0.09903003545387652,-0.0,1.0,-0.12173389524382904,-0.11710482306508797,0.0
2018-12-28,-0.0,-0.10039709598491839,-0.0,1.0,-0.1208669260492292,-0.11574612597435588,0.0
2018-12-31,-0.0,-0.10157430814707809,-0.0,1.0,-0.12059441167422388,-0.11540467878496047,0.0
2019-01-02,-0.0,-0.10136770191317833,-0.0,1.0,-0.12016524726927551,-0.11541906760966349,0.0
2019-01-03,-0.0,-0.10428613736101015,-0.0,1.0,-0.1141130226422206,-0.12774950865573595,0.0
2019-01-04,-0.0,-0.10522790897035779,-0.0,1.0,-0.10542882783931849,-0.1288023895950815,0.0
2019-01-07,-0.0,-0.09828504784371936,-0.0,1.0,-0.10310917910249953,-0.12392981154080632,0.0
2019-01-08,-0.0,-0.09841736917448703,-0.0,1.0,-0.10309633635544245,-0.12398600286305074,0.0
2019-01-09,-0.0,-0.09640931908186647,-0.0,1.0,-0.10295227877776453,-0.12512417054078753,0.0
2019-01-10,-0.0,-0.0961569022142176,-0.0,1.0,-0.10316241127238054,-0.12497351414344739,0.0
2019-01-11,-0.0,-0.08782636382933559,-0.0,1.0,-0.10553757164084059,-0.13333156442368924,0.0
2019-01-14,-0.0,-0.08679096119638975,-0.0,1.0,-0.10198300283286119,-0.12883589169246987,0.0
2019-01-15,-0.0,-0.0846339564890431,-0.0,1.0,-0.10222040450149741,-0.13245906830085624,0.0
2019-01-16,-0.0,-0.0838487609954238,-0.0,1.0,-0.10336687459612012,-0.13157582391496433,0.0
2019-01-17,-0.0,-0.0813220437340086,-0.0,1.0,-0.10479807971301205,-0.13274511355543248,0.0
2019-01-18,-0.0,-0.08296474825860105,-0.0,1.0,-0.1067881452445904,-0.13450486002595544,0.0
2019-01-22,-0.0,-0.051307423991292095,-0.0,1.0,-0.0695767261212676,-0.11602305618088712,0.0
2019-01-23,-0.0,-0.048577205701040585,-0.0,1.0,-0.07022735118607289,-0.11411944567736845,0.0
2019-01-24,-0.0,-0.0463387573964497,-0.0,1.0,-0.07422337278106508,-0.11217948717948717,0.0
2019-01-25,-0.0,-0.03184813493742821,-0.0,1.0,-0.05803760353062089,-0.11924309292062149,0.0
2019-01-28,-0.0,-0.023704653807991093,-0.0,1.0,-0.06977081871203504,-0.11656300670361316,0.0
2019-01-29,-0.0,-0.024692700968127923,-0.0,1.0,-0.06497697523478009,-0.11896733021501867,0.0
2019-01-30,-0.0,-0.026645540530733692,-0.0,1.0,-0.06740608142432086,-0.11544788214518976,0.0
2019-01-31,-0.0,-0.02949770250118209,-0.0,1.0,-0.06759132406251137,-0.11529928104654405,0.0
2019-02-01,-0.0,-0.030090002432498177,-0.0,1.0,-0.07364388226708829,-0.11251520311359765,0.0
2019-02-04,-0.0,-0.02860859838537107,-0.0,1.0,-0.0766827156891353,-0.11054372142787666,0.0
2019-02-05,-0.0,-0.02087949548321118,-0.0,1.0,-0.07359565609096885,-0.1230003165404563,0.0
2019-02-06,-0.0,-0.019679957132766643,-0.0,1.0,-0.0731665733005334,-0.12497259906958619,0.0
2019-02-07,-0.0,-0.014891960288105898,-0.0,1.0,-0.06953231458049446,-0.13223914736227368,0.0
2019-02-08,-0.0,-0.0138404931894052,-0.0,1.0,-0.07208996320573113,-0.13242281732011013,0.0
2019-02-11,-0.0,-0.017026396383257984,-0.0,1.0,-0.07125322055320597,-0.12703563268679208,0.0
2019-02-12,-0.0,-0.021348068450135097,-0.0,1.0,-0.06913171539154354,-0.1266278815023977,0.0
2019-02-13,-0.0,-0.020608165545381682,-0.0,1.0,-0.06962086804459233,-0.12415903626162776,0.0
2019-02-14,-0.0,-0.016222860480965825,-0.0,1.0,-0.07442069905559343,-0.12636306104566256,0.0
2019-02-15,-0.0,-0.02370078068861364,-0.0,1.0,-0.07089529516362796,-0.12332687834167612,0.0
2019-02-19,-0.0,-0.02099696048632219,-0.0,1.0,-0.07254711246200608,-0.12224924012158055,0.0
2019-02-20,-0.0,-0.025157003067036658,-0.0,1.0,-0.06822939486879898,-0.12369164110802784,0.0
2019-02-21,-0.0,-0.028249138151563505,-0.0,1.0,-0.06740081129478262,-0.1225103848168496,0.0
2019-02-22,-0.0,-0.02631675089813067,-0.0,1.0,-0.07021859587164343,-0.12126895207940083,0.0
2019-02-25,-0.0,-0.024822651886643225,-0.0,1.0,-0.06974678461482302,-0.12221505664188459,0.0
2019-02-26,-0.0,-0.026479826633227007,-0.0,1.0,-0.07041807689498161,-0.1205653899534929,0.0
2019-02-27,-0.0,-0.018057117707467357,-0.0,1.0,-0.07911144799256688,-0.12538510440608341,0.0
2019-02-28,-0.0,-0.015227431427556384,-0.0,1.0,-0.07715395263938062,-0.1326856876845239,0.0
2019-03-01,-0.0,-0.01436566935691279,-0.0,1.0,-0.07758441208528775,-0.1327446633926494,0.0
2019-03-04,-0.0,-0.01292786837079477,-0.0,1.0,-0.07383330884873415,-0.13746878213603644,0.0
2019-03-05,-0.0,-0.010084177765797115,-0.0,1.0,-0.07925207993824514,-0.1359587320647446,0.0
2019-03-06,-0.0,-0.009766558421665338,-0.0,1.0,-0.07859812511488266,-0.13703817168065682,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.0899571865443425,-0.13328440366972477,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.09408015688197083,-0.13156024022551785,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.09726141689774484,-0.12970233859291797,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.10044711973148045,-0.1381116932337532,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.10431149192294778,-0.13926852623332048,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.1050610256282781,-0.1378234606875637,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.10430884184308842,-0.1410211706102117,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.1084866691701089,-0.14323444736512705,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.10977475669710043,-0.1443639008728805,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.1094124888514829,-0.14675845088999712,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.13116899458915315,-0.12716748458537813,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.13642742455466075,-0.12785567088511574,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.1367773491667297,-0.12384338048054862,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.14278663004821993,-0.12282788908154355,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.14317175041134034,-0.12249082394633591,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.14072713453255636,-0.1260450975424373,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.14106495678840258,-0.12613731403806677,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.14024885728796344,-0.12943118334179787,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.1516250523085507,-0.11646102537440242,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.14578024666191008,-0.12829986749566813,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.141625976873749,-0.13326279019365367,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.14329101001722708,-0.13278887258342373,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.14319632371713045,-0.1333035486341588,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.14611117516686525,-0.13500390740100185,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.14588352898959348,-0.13570769467370689,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.14823788828634796,-0.1337512659769496,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.14714518341859958,-0.1350540446974651,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.14618413121817972,-0.13624530310219682,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.14626670428604407,-0.1361992459024803,0.0
2019-04-17,-0.0,-0.0,-0.0013082223718978293,1.0,-0.17535360862131497,-0.11860784415315269,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.17193059920521545,-0.1267369678709644,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.17343418431775873,-0.1284287815864502,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.17481871086172557,-0.12707815286872975,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.17354662504877097,-0.12702562101703732,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.17689774989914236,-0.1244908317174425,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.1797162991233669,-0.12285889202954241,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.182832853063513,-0.12106711173118799,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.1827131196703784,-0.12116984379482099,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.18254755133456832,-0.12201581130795523,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.1761238409473259,-0.1280011476414664,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.17652964107378,-0.1272473631373776,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.17364692399854142,-0.12863989164973694,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.17360541026543136,-0.12944503081714293,0.0
2019-05-08,-0.0,-0.0,-0.001307787876806382,1.0,-0.17356960700974303,-0.13292355979860065,0.0
2019-05-09,-0.0,-0.0,-0.0027319190097120374,1.0,-0.17486895938721359,-0.1295243323791224,0.0
2019-05-10,-0.0,-0.0,-0.0017255578650143143,1.0,-0.17650365373805507,-0.12901159522595657,0.0
2019-05-13,-0.0,-0.0,-0.00234029757079727,1.0,-0.17601914075778574,-0.1290824464607902,0.0
2019-05-14,-0.0,-0.0,-0.01059078562473882,1.0,-0.16915221479314668,-0.12614918512327622,0.0
2019-05-15,-0.0,-0.0,-0.012994807295879759,1.0,-0.16901077681809876,-0.12268089658951543,0.0
2019-05-16,-0.0,-0.0,-0.012783349002402591,1.0,-0.17050558863470178,-0.12245377624569101,0.0
2019-05-17,-0.0,-0.0,-0.013072151485471759,1.0,-0.1677571008814887,-0.1250799869409076,0.0
2019-05-20,-0.0,-0.0,-0.01694163677861102,1.0,-0.16328659928268666,-0.1239908705575481,0.0
2019-05-21,-0.0,-0.0,-0.015654556128106453,1.0,-0.1650903398343226,-0.12378840258300178,0.0
2019-05-22,-0.0,-0.0,-0.015737644969177723,1.0,-0.16534322432347714,-0.1249477588548741,0.0
2019-05-23,-0.0,-0.0,-0.020746617257532067,1.0,-0.1608450005871684,-0.1232270775975678,0.0
2019-05-24,-0.0,-0.0,-0.020567227986027836,1.0,-0.16028882748553255,-0.12251707418799854,0.0
2019-05-28,-0.0,-0.0,-0.019455252918287938,1.0,-0.16205311675763195,-0.12422635990912177,0.0
2019-05-29,-0.0,-0.0,-0.02217765565380458,1.0,-0.16334370808318902,-0.11674849262264127,0.0
2019-05-30,-0.0,-0.0,-0.021271326720800805,1.0,-0.16545234154034644,-0.11666644943498039,0.0
2019-05-31,-0.0,-0.0,-0.024022732308815284,1.0,-0.16540882962499512,-0.11402651233723067,0.0
2019-06-03,-0.0,-0.0,-0.026801388834705266,1.0,-0.16437144826330644,-0.10923419030156441,0.0
2019-06-04,-0.0,-0.0,-0.023027729658621727,1.0,-0.1559972387563984,-0.12344842856584655,0.0
2019-06-05,-0.0,-0.0,-0.02596306205678365,1.0,-0.15493415071304256,-0.11790529132140168,0.0
2019-06-06,-0.0,-0.0,-0.01571422996370637,1.0,-0.1503388706047637,-0.13479375073172636,0.0
2019-06-07,-0.0,-0.0,-0.016456619102176856,1.0,-0.1495937923133007,-0.13589730236433706,0.0
2019-06-10,-0.0,-0.0,-0.012719035592470122,1.0,-0.15382612544588226,-0.13531387507485615,0.0
2019-06-11,-0.0,-0.0,-0.012506493506493506,1.0,-0.1545974025974026,-0.1315974025974026,0.0
2019-06-12,-0.0,-0.0,-0.011832705546174828,1.0,-0.15479932458760876,-0.13225094168073775,0.0
2019-06-13,-0.0,-0.0,-0.016947168535233984,1.0,-0.15446245090133445,-0.129217282730276,0.0
2019-06-14,-0.0,-0.0,-0.013820990222592054,1.0,-0.15325306844185563,-0.13310016642396505,0.0
2019-06-17,-0.0,-0.0,-0.013716618560990197,1.0,-0.15492628130119354,-0.13151051824115245,0.0
2019-06-18,-0.0,-0.0,-0.013324320459656558,1.0,-0.15522508352074044,-0.13138429940073054,0.0
2019-06-19,-0.0,-0.0,-0.02042646084278642,1.0,-0.15669382398419937,-0.12227289855637417,0.0
2019-06-20,-0.0,-0.0,-0.018086748926342558,1.0,-0.15512566008848752,-0.12427179427296199,0.0
2019-06-21,-0.0,-0.0,-0.018098549521264173,1.0,-0.15423337398479461,-0.12506811282077895,0.0
2019-06-24,-0.0,-0.0,-0.016960598426014908,1.0,-0.1541648268876133,-0.12754214176255163,0.0
2019-06-25,-0.0,-0.0,-0.01759565115613702,1.0,-0.15806174734049472,-0.12483418732280803,0.0
2019-06-26,-0.0,-0.0,-0.017110934590392354,1.0,-0.1590249111247119,-0.12606617790684047,0.0
2019-06-27,-0.0,-0.0,-0.020486088486349127,1.0,-0.16138659021307097,-0.12132664364370888,0.0
2019-06-28,-0.0,-0.0,-0.02009912612495109,1.0,-0.16046693622016434,-0.1237250554323725,0.0
2019-07-01,-0.0,-0.0,-0.021113543947450734,1.0,-0.1628870816390366,-0.11929152330309666,0.0
2019-07-02,-0.0,-0.0,-0.020456794624720036,1.0,-0.16131048492108965,-0.12038387416011251,0.0
2019-07-03,-0.0,-0.0,-0.021162436349902978,1.0,-0.16136846080716788,-0.11977287822157395,0.0
2019-07-05,-0.0,-0.0,-0.02097437766899281,1.0,-0.1608296010832205,-0.1201437350276013,0.0
2019-07-08,-0.0,-0.0,-0.02212925675411502,1.0,-0.1616426216262006,-0.11948234742151151,0.0
2019-07-09,-0.0,-0.0,-0.022213252431608963,1.0,-0.15990677204723897,-0.11994635486517102,0.0
2019-07-10,-0.0,-0.0,-0.02135171048174878,1.0,-0.16329694380031787,-0.11809228524530366,0.0
2019-07-11,-0.0,-0.0,-0.022267998226904125,1.0,-0.1644155302338922,-0.11706344032750123,0.0
2019-07-12,-0.0,-0.0,-0.021907620041753652,1.0,-0.164365866388309,-0.11851513569937369,0.0
2019-07-15,-0.0,-0.0,-0.022299351505108367,1.0,-0.17134879108547865,-0.11117055285168126,0.0
2019-07-16,-0.0,-0.0,-0.026276629072681704,1.0,-0.1710265246449457,-0.10804354636591479,0.0
2019-07-17,-0.0,-0.0,-0.02506200234956272,1.0,-0.17209241613366402,-0.10815820388983162,0.0
2019-07-18,-0.0,-0.0,-0.02404699738903394,1.0,-0.1731201044386423,-0.10831592689295039,0.0
2019-07-19,-0.0,-0.0,-0.02440553139812747,1.0,-0.17254932685653102,-0.10883900706441545,0.0
2019-07-22,-0.0,-0.0,-0.022496276748621744,1.0,-0.17342512998719725,-0.11048258563478171,0.0
2019-07-23,-0.0,-0.0,-0.023581082847507255,1.0,-0.17390395022352356,-0.10967033541606755,0.0
2019-07-24,-0.0,-0.0,-0.028959949839329098,1.0,-0.17156516968414454,-0.10574235180395537,0.0
2019-07-25,-0.0,-0.0,-0.027791212957032123,1.0,-0.1709826272238853,-0.10844586203741227,0.0
2019-07-26,-0.0,-0.0,-0.02734048117154812,1.0,-0.1712866108786611,-0.10890428870292887,0.0
2019-07-29,-0.0,-0.0,-0.026745738747938105,1.0,-0.17207341659466394,-0.11030817165449167,0.0
2019-07-30,-0.0,-0.0,-0.027478215291882328,1.0,-0.1708314223940248,-0.11204874533184826,0.0
2019-07-31,-0.0,-0.0,-0.0279785406036439,1.0,-0.1706913965659719,-0.11302910660178128,0.0
2019-08-01,-0.0,-0.0,-0.028376695720558356,1.0,-0.17018153221049873,-0.11215675994495052,0.0
2019-08-02,-0.0,-0.0,-0.02737211924176083,1.0,-0.16972549225243175,-0.11384074880050339,0.0
2019-08-05,-0.0,-0.0,-0.02877255420204901,1.0,-0.169364229918746,-0.11030133329844165,0.0
2019-08-06,-0.0,-0.0,-0.029867787681808155,1.0,-0.15471046929534338,-0.1128929715983548,0.0
2019-08-07,-0.0,-0.0,-0.02631067835454675,1.0,-0.1521021351529826,-0.11641698281778043,0.0
2019-08-08,-0.0,-0.0,-0.028185068131184918,1.0,-0.15192218019791723,-0.11516242681726337,0.0
2019-08-09,-0.0,-0.0,-0.028034846448143934,1.0,-0.1489116947575225,-0.11556457450108572,0.0
2019-08-12,-0.0,-0.0,-0.03366203727605968,1.0,-0.1484588775878982,-0.10860137332851465,0.0
2019-08-13,-0.0,-0.0,-0.03324317362184441,1.0,-0.1469345698093766,-0.10781813498196807,0.0
2019-08-14,-0.0,-0.0,-0.03374730021598272,1.0,-0.14366707806232645,-0.1082099146354006,0.0
2019-08-15,-0.0,-0.0,-0.036658338138253574,1.0,-0.14136715997181112,-0.10329937856364918,0.0
2019-08-16,-0.0,-0.0,-0.035831537909100236,1.0,-0.13974812762901406,-0.10686621524571663,0.0
2019-08-19,-0.0,-0.0,-0.03607175854635048,1.0,-0.13937224104301407,-0.1078046401806796,0.0
2019-08-20,-0.0,-0.0,-0.03522934366898534,1.0,-0.14014733437716576,-0.10802381991324213,0.0
2019-08-21,-0.0,-0.0,-0.03866227254658066,1.0,-0.13783773386507314,-0.10583075798571484,0.0
2019-08-22,-0.0,-0.0,-0.03720751330213475,1.0,-0.13807295339444836,-0.10684018206295275,0.0
2019-08-23,-0.0,-0.0,-0.03693843594009984,1.0,-0.13935748112120824,-0.1036221681812364,0.0
2019-08-26,-0.0,-0.0,-0.0366659886086249,1.0,-0.1353870016273393,-0.09930583807973963,0.0
2019-08-27,-0.0,-0.0,-0.036195703268920486,1.0,-0.13446659297938027,-0.09982086366581545,0.0
2019-08-28,-0.0,-0.0,-0.03508615869465766,1.0,-0.13393991765363697,-0.10175113099171454,0.0
2019-08-29,-0.0,-0.0,-0.03619949719393586,1.0,-0.13423398257954747,-0.09926610630031235,0.0
2019-08-30,-0.0,-0.0,-0.03581112907537778,1.0,-0.13335285356010743,-0.10390701582411427,0.0
2019-09-03,-0.0,-0.0,-0.037837080083600955,1.0,-0.1376229800683081,-0.09893204873324157,0.0
2019-09-04,-0.0,-0.0,-0.04140504604098475,1.0,-0.13281200249627467,-0.09939248825095201,0.0
2019-09-05,-0.0,-0.0,-0.04070330006111224,1.0,-0.13314829904257486,-0.09933285801588919,0.0
2019-09-06,-0.0,-0.0,-0.043944034260588884,1.0,-0.1378429553570294,-0.0889936587411521,0.0
2019-09-09,-0.0,-0.0,-0.0440384908343066,1.0,-0.13685065759406898,-0.08859747118265375,0.0
2019-09-10,-0.0,-0.0,-0.047899479629394594,1.0,-0.13997969285442313,-0.08131742606929813,0.0
2019-09-11,-0.0,-0.0,-0.05204489252425338,1.0,-0.1388878320968867,-0.07721767801661278,0.0
2019-09-12,-0.0,-0.0,-0.054540154126951935,1.0,-0.13863820726019063,-0.07431301967146624,0.0
2019-09-13,-0.0,-0.0,-0.054978990533083576,1.0,-0.13706778717156887,-0.07358375942894749,0.0
2019-09-16,-0.0,-0.0,-0.06790810776220645,1.0,-0.13837588788635055,-0.073552185320279,0.0
2019-09-17,-0.0,-0.0,-0.06826178747361014,1.0,-0.1383020919966733,-0.07294478920094684,0.0
2019-09-18,-0.0,-0.0,-0.0732544439321756,1.0,-0.13812048563085907,-0.06929716715332207,0.0
2019-09-19,-0.0,-0.0,-0.07417937782559138,1.0,-0.13638401147526286,-0.07015791293656588,0.0
2019-09-20,-0.0,-0.0,-0.0690656501048969,1.0,-0.13861740776748707,-0.07154735710996266,0.0
2019-09-23,-0.0,-0.0,-0.06963143076529306,1.0,-0.13541080112618378,-0.07471205528538521,0.0
