Date,CHE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.2237132974434995,-0.6556656523887545,-0.13214220696470833,-0.30423135939247353,-0.2849600790616629,0.0
2018-09-25,1.0,-0.2252294412812313,-0.6542651379247588,-0.1345448872942828,-0.3029664872734836,-0.28289524998050075,0.0
2018-09-26,1.0,-0.22604218136426288,-0.655345486698047,-0.13627025199594311,-0.3026291836787767,-0.28029022442982343,0.0
2018-09-27,1.0,-0.22780665280665283,-0.6505977130977132,-0.1375779625779626,-0.30265072765072765,-0.2801455301455302,0.0
2018-09-28,1.0,-0.23017483609116451,-0.6497294203351026,-0.13739723176188992,-0.30356957019460923,-0.2808564887085025,0.0
2018-10-01,1.0,-0.2304670222453493,-0.6492780018212566,-0.137400806556524,-0.30375959411994274,-0.2808898139716404,0.0
2018-10-02,1.0,-0.23096935324418544,-0.6449867318799105,-0.1389250221135335,-0.3047244913887299,-0.28201259170612414,0.0
2018-10-03,1.0,-0.2306952066373638,-0.6386902130094411,-0.13794897136466489,-0.3072121511612786,-0.2862753257561965,0.0
2018-10-04,1.0,-0.23241908228259456,-0.6352788249057585,-0.13830755232029118,-0.30942415182633565,-0.2843364097231249,0.0
2018-10-05,1.0,-0.22910722622814755,-0.6358873268662136,-0.1352129480728329,-0.3093583026404524,-0.2841987861181719,0.0
2018-10-08,1.0,-0.22782874617737003,-0.633934587674286,-0.13142072254185455,-0.313870315658529,-0.284559166537086,0.0
2018-10-09,1.0,-0.22836482388616747,-0.6341393878132856,-0.13267501231112147,-0.3131690122592852,-0.28346681180830935,0.0
2018-10-10,1.0,-0.22937396351575456,-0.6331882255389718,-0.13396558872305142,-0.3136660447761194,-0.2810167910447761,0.0
2018-10-11,1.0,-0.2032437911809427,-0.6352002027369488,-0.10357323872275721,-0.30486568677141407,-0.2873289406994425,0.0
2018-10-12,1.0,-0.19986209362310697,-0.6464744490129478,-0.09832213908113492,-0.3136859309957351,-0.2954771816022678,0.0
2018-10-15,1.0,-0.2013899534978793,-0.6450508457253821,-0.09987735704430477,-0.31388931473248505,-0.29487965659972404,0.0
2018-10-16,1.0,-0.19917054938303208,-0.6584916286928473,-0.09052275869131125,-0.31585684296759,-0.2959909886846551,0.0
2018-10-17,1.0,-0.19084973935927932,-0.6393036084822106,-0.08327850599726708,-0.3151222227845539,-0.3019636621286503,0.0
2018-10-18,1.0,-0.18988815223442482,-0.6379371425679438,-0.08403765372741537,-0.3165646034718356,-0.30209018675034166,0.0
2018-10-19,1.0,-0.18945955528541764,-0.643139340525756,-0.08192777186851036,-0.3164919211872562,-0.30154991642607504,0.0
2018-10-22,1.0,-0.19008306320907617,-0.641486021069692,-0.08088533225283631,-0.3175141815235008,-0.3024716369529984,0.0
2018-10-23,1.0,-0.18946248004257582,-0.642312273499075,-0.07876530069185737,-0.31977495628373753,-0.3039610735193492,0.0
2018-10-24,1.0,-0.1895429801240663,-0.6414989239144194,-0.07600962147107229,-0.32024306874287883,-0.30469679706291936,0.0
2018-10-25,1.0,-0.1768262340764331,-0.6251990445859873,-0.07521397292993631,-0.31988953025477707,-0.290953423566879,0.0
2018-10-26,1.0,-0.17071061474599722,-0.6193911840284642,-0.06644099624431705,-0.3261267048823878,-0.2881745404230085,0.0
2018-10-29,1.0,-0.16744759556103575,-0.6223427866831072,-0.06369913686806411,-0.32443896424167695,-0.2881627620221948,0.0
2018-10-30,1.0,-0.18695727899280934,-0.6271055708989575,-0.07227986365106616,-0.32761065910278425,-0.27414097683560995,0.0
2018-10-31,1.0,-0.1981149960729085,-0.7318473580153292,-0.04341467378057037,-0.3950383229965062,-0.3399236248408851,0.0
2018-11-01,1.0,-0.18713260192333742,-0.7484762291751321,-0.029987809833401057,-0.3993498577813897,-0.3439523229039686,0.0
2018-11-02,1.0,-0.1949509116409537,-0.725887366490452,-0.024355378142194413,-0.4099687129140145,-0.34197324414715724,0.0
2018-11-05,1.0,-0.19231495213698258,-0.7333692867736281,-0.02426857219900229,-0.41062424160711875,-0.3359040043144128,0.0
2018-11-06,1.0,-0.18545592376001732,-0.7305068226120858,-0.02723630062811349,-0.4181828026857266,-0.3460309724929608,0.0
2018-11-07,1.0,-0.18345372399426452,-0.7301355409463518,-0.030517003489976463,-0.41617292968644315,-0.3451289126964802,0.0
2018-11-08,1.0,-0.17953975234035666,-0.7310815550219872,-0.02700515283135943,-0.41465454447352096,-0.3455364610030485,0.0
2018-11-09,1.0,-0.17835941716135997,-0.7310307609282245,-0.027846735024284943,-0.41573124662709127,-0.3453858607663249,0.0
2018-11-12,1.0,-0.1780053908355795,-0.7291374663072776,-0.027601078167115906,-0.4161455525606469,-0.34452830188679245,0.0
2018-11-13,1.0,-0.16851946103774343,-0.7310278320966489,-0.018349361120784335,-0.4187136696043503,-0.3421553132785085,0.0
2018-11-14,1.0,-0.167540111263404,-0.7355478513262921,-0.016797011475718243,-0.42183342739659757,-0.34583030987126767,0.0
2018-11-15,1.0,-0.16769119265562504,-0.736933938206319,-0.015408155047915605,-0.4244221941857032,-0.33991893270340645,0.0
2018-11-16,1.0,-0.16664433666496958,-0.7323615316594764,-0.01420188107934296,-0.42388595621533265,-0.3425332940325303,0.0
2018-11-19,1.0,-0.16665771956194975,-0.7355593729869014,-0.008079235559372988,-0.4284678977882757,-0.34536718917758213,0.0
2018-11-20,1.0,-0.1498182401368545,-0.7342831177162408,-0.0,-0.43261520367796424,-0.3561958729819309,0.0
2018-11-21,1.0,-0.14684865515857087,-0.737454837414693,-0.0,-0.4337749230563362,-0.35822293590258264,0.0
2018-11-23,1.0,-0.14812932901880033,-0.7266333270933063,-0.0,-0.4394137940256198,-0.36009413526595885,0.0
2018-11-26,1.0,-0.1475777991658646,-0.7297882579403272,-0.0,-0.4377874024168539,-0.358384130039568,0.0
2018-11-27,1.0,-0.14275819814060045,-0.7314526226058232,-0.0,-0.4346945842989957,-0.35501744852020567,0.0
2018-11-28,1.0,-0.14032417421025928,-0.7447995941146627,-0.0,-0.43144009185826054,-0.3537344121338354,0.0
2018-11-29,1.0,-0.139245232697693,-0.7430057340978797,-0.0,-0.43077743699159887,-0.3539938658487798,0.0
2018-11-30,1.0,-0.1396595880909188,-0.7440507950058691,-0.0,-0.4327446377120905,-0.3513499092946324,0.0
2018-12-03,1.0,-0.140343851780661,-0.7442468898499651,-0.0,-0.43320518981259004,-0.351860750707459,0.0
2018-12-04,1.0,-0.13274878737807153,-0.749853419327328,-0.0,-0.4310804328127499,-0.351420499973349,0.0
2018-12-06,1.0,-0.12869076389618575,-0.7314017022170852,-0.0,-0.42870652516549335,-0.33807922664705264,0.0
2018-12-07,1.0,-0.13265011168046248,-0.7309420575482855,-0.002364998029168309,-0.42816975430298254,-0.3336486664038891,0.0
2018-12-10,1.0,-0.11684485006518905,-0.7370273794002608,-0.0,-0.4303780964797914,-0.3233116036505867,0.0
2018-12-11,1.0,-0.11422087745839637,-0.7380145025822944,-0.0,-0.42975637748448015,-0.32641243674683085,0.0
2018-12-12,1.0,-0.11438036361739312,-0.7378772465242456,-0.0,-0.42974150298667085,-0.3264470355009521,0.0
2018-12-13,1.0,-0.1147562376030901,-0.7386209416431777,-0.0,-0.4292984653930473,-0.32720012527403697,0.0
2018-12-14,1.0,-0.1103218704130845,-0.7554780876494023,-0.0,-0.42485321870413084,-0.330467603271126,0.0
2018-12-17,1.0,-0.11355147561681309,-0.7586669472355201,-0.0,-0.431716555315903,-0.32637171865958226,0.0
2018-12-18,1.0,-0.11044909315205123,-0.7581038872411349,-0.0,-0.43074621381138617,-0.32546786004882017,0.0
2018-12-19,1.0,-0.1068333420872945,-0.7594674090025737,-0.0,-0.4331635064866852,-0.3267503545354273,0.0
2018-12-20,1.0,-0.10744105445570551,-0.7583889093105078,-0.0,-0.43304626371895183,-0.3267604894186841,0.0
2018-12-21,1.0,-0.10481993880273034,-0.760101472395847,-0.0,-0.43434369851191257,-0.31600282448936895,0.0
2018-12-24,1.0,-0.08514129443938012,-0.7438208100013023,-0.0,-0.4351087381169423,-0.340408907409819,0.0
2018-12-26,1.0,-0.08624033513485557,-0.7518295363450648,-0.0,-0.4177807659486437,-0.3300664580693543,0.0
2018-12-27,1.0,-0.07258943738749017,-0.73593468725438,-0.0,-0.3926878121751477,-0.3341953804416724,0.0
2018-12-28,1.0,-0.07185583210827799,-0.7366553454656055,-0.0,-0.3924570385765702,-0.3336290363461246,0.0
2018-12-31,1.0,-0.0739792036520416,-0.7335024093329952,-0.0,-0.3934821202130358,-0.3351762617296475,0.0
2019-01-02,1.0,-0.07404494952057226,-0.7337780934503577,-0.0,-0.39376490284612653,-0.33509208056415196,0.0
2019-01-03,1.0,-0.08183043776867703,-0.7292244295780022,-0.01592348586981406,-0.40696461730216466,-0.3097448681097856,0.0
2019-01-04,1.0,-0.0881339493095791,-0.7294724214502667,-0.014242323693815563,-0.4119809081395645,-0.3085836800326705,0.0
2019-01-07,1.0,-0.07588575469077502,-0.7175938786332988,-0.02699563120280815,-0.4064244046566832,-0.2983913735195333,0.0
2019-01-08,1.0,-0.07710734007413197,-0.7033460248619482,-0.030333593887894302,-0.4150382006606319,-0.29567059179505284,0.0
2019-01-09,1.0,-0.07715387912558937,-0.7030584201104358,-0.03040770530243816,-0.4149668440029248,-0.29580696402007006,0.0
2019-01-10,1.0,-0.07769853070893924,-0.7013533607197762,-0.03067113586531919,-0.4156354746843419,-0.2948410998261045,0.0
2019-01-11,1.0,-0.074412269195843,-0.6972051256180001,-0.03528907274745233,-0.4169609524770457,-0.2985571587125416,0.0
2019-01-14,1.0,-0.0791869467631705,-0.6947771921418304,-0.03782815928176935,-0.4174211282878975,-0.2926638589766222,0.0
2019-01-15,1.0,-0.08498127999597961,-0.6915094102570546,-0.03402266502500188,-0.41671482775083546,-0.28552403447496044,0.0
2019-01-16,1.0,-0.090427268845294,-0.6841325261862299,-0.04594207631056743,-0.4203612067016653,-0.27100550099218806,0.0
2019-01-17,1.0,-0.09536347451039395,-0.6778254219012513,-0.04476040021063718,-0.4182401765340154,-0.2713959728177738,0.0
2019-01-18,1.0,-0.09608899179543966,-0.6705088840791261,-0.04874918206070367,-0.4197412795087331,-0.2816479589268636,0.0
2019-01-22,1.0,-0.0,-0.8120118298324107,-0.0,-0.5349713101286621,-0.1807588281388236,0.0
2019-01-23,1.0,-0.0,-0.7912605382414745,-0.0,-0.5446466999164535,-0.1957771082812223,0.0
2019-01-24,1.0,-0.0,-0.7760346706541299,-0.0,-0.5707732468256583,-0.18759662417315054,0.0
2019-01-25,1.0,-0.0,-0.8066846416035,-0.0,-0.6366179986773159,-0.10034593274660426,0.0
2019-01-28,1.0,-0.0,-0.7996289896320391,-0.0,-0.6425848749745883,-0.098953039235617,0.0
2019-01-29,1.0,-0.0,-0.7873873415143336,-0.0,-0.6491929324303681,-0.10934874484444218,0.0
2019-01-30,1.0,-0.0,-0.7826297172812174,-0.0,-0.643153421380767,-0.11894037712802503,0.0
2019-01-31,1.0,-0.0,-0.7878440658976905,-0.0,-0.6337942097624322,-0.12461487535966184,0.0
2019-02-01,1.0,-0.0,-0.786973804912853,-0.0,-0.6386453980226277,-0.12256650698195902,0.0
2019-02-04,1.0,-0.0,-0.7889559921514665,-0.0,-0.635756695461611,-0.12351247356216395,0.0
2019-02-05,1.0,-0.0,-0.7946442234123948,-0.0,-0.631395052282581,-0.12433052792654935,0.0
2019-02-06,1.0,-0.0,-0.7919483633951577,-0.0,-0.632956603821721,-0.1263106870423757,0.0
2019-02-07,1.0,-0.0,-0.7907291188325936,-0.0,-0.6327618756058982,-0.12765957446808512,0.0
2019-02-08,1.0,-0.0,-0.789492503767272,-0.0,-0.6327229075677471,-0.13186728986284577,0.0
2019-02-11,1.0,-0.0,-0.779281584198946,-0.0,-0.635214654863634,-0.1439645909021133,0.0
2019-02-12,1.0,-0.0,-0.7833184085966484,-0.0,-0.6395548164257389,-0.1356530638352309,0.0
2019-02-13,1.0,-0.0,-0.7844475109884494,-0.0,-0.6369722988858224,-0.13405908208116118,0.0
2019-02-14,1.0,-0.0,-0.7697329680739393,-0.0,-0.6478916510919379,-0.14260477738805397,0.0
2019-02-15,1.0,-0.0,-0.7755823787191513,-0.0,-0.6459854949898773,-0.14115476282001999,0.0
2019-02-19,1.0,-0.0,-0.762686681865922,-0.0,-0.6590670389630351,-0.1399441555447396,0.0
2019-02-20,1.0,-0.0,-0.7487668362000665,-0.0,-0.6640938482377898,-0.14294476959644237,0.0
2019-02-21,1.0,-0.0,-0.7630316025935571,-0.0,-0.6596977587175168,-0.1299586460407413,0.0
2019-02-22,1.0,-0.0,-0.7630282139665517,-0.0,-0.6663092046470063,-0.1239627218179497,0.0
2019-02-25,1.0,-0.0,-0.765814060346148,-0.0,-0.6655945269821821,-0.12130494715882985,0.0
2019-02-26,1.0,-0.0,-0.7656353703987339,-0.0,-0.6675601164037372,-0.11951804768468884,0.0
2019-02-27,1.0,-0.0,-0.7561667646532554,-0.0,-0.6783057692799264,-0.12167378134505764,0.0
2019-02-28,1.0,-0.0,-0.7540405073649755,-0.0,-0.6760689443535188,-0.1271736906710311,0.0
2019-03-01,1.0,-0.0,-0.7556283258288989,-0.0,-0.6844300040933279,-0.11829717560376588,0.0
2019-03-04,1.0,-0.0,-0.7509655966236092,-0.0,-0.680598542013045,-0.1263077119836296,0.0
2019-03-05,1.0,-0.0,-0.7380067177764672,-0.0,-0.6989564370144355,-0.1270736647778262,0.0
2019-03-06,1.0,-0.0,-0.7373522398010205,-0.0,-0.6984794481909792,-0.12831098233288032,0.0
2019-03-07,1.0,-0.0,-0.7307278594478308,-0.0,-0.7078573989653231,-0.12249654253956871,0.0
2019-03-08,1.0,-0.0,-0.729832062641665,-0.0,-0.7371986400164847,-0.10869565217391305,0.0
2019-03-11,1.0,-0.0,-0.725334025165391,-0.0,-0.7334284602412764,-0.13560773122324554,0.0
2019-03-12,1.0,-0.0,-0.7033694971833925,-0.0,-0.7456707698727311,-0.15892968912998123,0.0
2019-03-13,1.0,-0.0,-0.7039746211525354,-0.0,-0.7528708510303603,-0.16496250852079075,0.0
2019-03-14,1.0,-0.0,-0.7083759339362957,-0.0,-0.7481714510420762,-0.16502818193734436,0.0
2019-03-15,1.0,-0.0,-0.6908599328013438,-0.012940991180176397,-0.7437526249475009,-0.17739395212095757,0.0
2019-03-18,1.0,-0.0,-0.6974914180089781,-0.030525481911803543,-0.7327700026406128,-0.17982571956693952,0.0
2019-03-19,1.0,-0.0,-0.6971202113606341,-0.030885072655217966,-0.7320739762219287,-0.18192866578599737,0.0
2019-03-20,1.0,-0.0,-0.699674766651683,-0.02929744308416404,-0.7328855866099051,-0.18231576720695944,0.0
2019-03-21,1.0,-0.0,-0.6998149127445796,-0.02969328397673189,-0.7352459016393442,-0.17937599153886832,0.0
2019-03-22,1.0,-0.0,-0.6945357218571125,-0.03829234683061268,-0.7399830400678398,-0.17717829128683488,0.0
2019-03-25,1.0,-0.0,-0.641844344081504,-0.07864194937506565,-0.7313044848230227,-0.17398382522844238,0.0
2019-03-26,1.0,-0.0,-0.6444134519235829,-0.08194305562865112,-0.7288037471712014,-0.17625388137466447,0.0
2019-03-27,1.0,-0.0,-0.6319983169852998,-0.0886212428011676,-0.7341888658058747,-0.1749020432850343,0.0
2019-03-28,1.0,-0.0,-0.6278023365961478,-0.09688453846963477,-0.726081465108936,-0.1805336280391538,0.0
2019-03-29,1.0,-0.0,-0.6198042723350521,-0.106703146374829,-0.719088708828791,-0.18512574976323265,0.0
2019-04-01,1.0,-0.0,-0.6227377946127947,-0.10624473905723907,-0.7192497895622896,-0.18223905723905723,0.0
2019-04-02,1.0,-0.0,-0.6231355042016806,-0.11727941176470587,-0.7130777310924369,-0.17258403361344538,0.0
2019-04-03,1.0,-0.0,-0.6219557001889566,-0.11710056686961999,-0.713415914339702,-0.17189796346840228,0.0
2019-04-04,1.0,-0.0,-0.6223932342280821,-0.11435625361138835,-0.7129274570573094,-0.17678730892472552,0.0
2019-04-05,1.0,-0.0,-0.596746953516772,-0.11996258476888301,-0.700366357471354,-0.18120404292358458,0.0
2019-04-08,1.0,-0.0,-0.5941720340743819,-0.12128610014543943,-0.7009401620610847,-0.180760440473717,0.0
2019-04-09,1.0,-0.0,-0.5814328435834092,-0.1359251072682356,-0.7157976856065531,-0.16728643869457807,0.0
2019-04-10,1.0,-0.0,-0.5768731838937318,-0.14648194271481943,-0.719541303445413,-0.1515670402656704,0.0
2019-04-11,1.0,-0.0,-0.557482887367766,-0.1663036714374611,-0.7310464633893382,-0.13801597179008504,0.0
2019-04-12,1.0,-0.0,-0.5601851851851852,-0.16728739913097457,-0.7226619077177736,-0.13625077591558038,0.0
2019-04-15,1.0,-0.0,-0.5615215422434985,-0.167783671885108,-0.7194979945659206,-0.1388795445723897,0.0
2019-04-16,1.0,-0.0,-0.5580064724919094,-0.1731003236245955,-0.7196893203883495,-0.13820064724919093,0.0
2019-04-17,1.0,-0.0,-0.5432226653545347,-0.18998290775366447,-0.7288030248096545,-0.12769979800072512,0.0
2019-04-18,1.0,-0.0,-0.5556045895851721,-0.19285083848190643,-0.7250661959399823,-0.12239759098696848,0.0
2019-04-22,1.0,-0.0,-0.555783834390929,-0.19065328201393947,-0.727920524290024,-0.12628731925517528,0.0
2019-04-23,1.0,-0.0,-0.5630505391711056,-0.19727166428478626,-0.7269585552812784,-0.11113420813303884,0.0
2019-04-24,1.0,-0.0,-0.5615826254124127,-0.19045021172680748,-0.7375107162341205,-0.1083054061777466,0.0
2019-04-25,1.0,-0.0,-0.5647746460579296,-0.19321989868814132,-0.7365372126250163,-0.10320820885829328,0.0
2019-04-26,1.0,-0.0,-0.5618354348108671,-0.19331860132588066,-0.7398934095931367,-0.10471857532822047,0.0
2019-04-29,1.0,-0.0,-0.5607520319925212,-0.19499337817133658,-0.7368667064841986,-0.10418343763795478,0.0
2019-04-30,1.0,-0.0,-0.559041213285896,-0.19417248811904328,-0.7367231931856545,-0.10699353364323369,0.0
2019-05-01,1.0,-0.0,-0.5659965148638456,-0.18648079273843274,-0.7441025774402455,-0.10426799136518505,0.0
2019-05-02,1.0,-0.0,-0.5635815621264876,-0.18728888426960455,-0.7508184794470717,-0.0966325417034766,0.0
2019-05-03,1.0,-0.0,-0.576787990738091,-0.18651299529099566,-0.7446731014387179,-0.09368577152223119,0.0
2019-05-06,1.0,-0.0,-0.5648083170890189,-0.18996751137102016,-0.7442495126705653,-0.10003898635477584,0.0
2019-05-07,1.0,-0.0,-0.5678717155703408,-0.19694882657171817,-0.7359981287522416,-0.09813654910725889,0.0
2019-05-08,1.0,-0.0,-0.545503889994572,-0.21750368321745198,-0.6965545762361395,-0.12517769908759596,0.0
2019-05-09,1.0,-0.0,-0.5457905756455658,-0.21642929149326648,-0.6948070411249256,-0.12782071496885258,0.0
2019-05-10,1.0,-0.0,-0.5457859358841779,-0.2190279214064116,-0.6969751809720787,-0.1235522233712513,0.0
2019-05-13,1.0,-0.0,-0.546917790523433,-0.21823489898206996,-0.6971270604040717,-0.12129902340722368,0.0
2019-05-14,1.0,-0.0,-0.4973771079096189,-0.27475114511630283,-0.6659331098543976,-0.1208577496865324,0.0
2019-05-15,1.0,-0.0,-0.49351946721311474,-0.2869620901639344,-0.6733862704918032,-0.10760758196721311,0.0
2019-05-16,1.0,-0.0,-0.49314541960281877,-0.28632927610506087,-0.6754644458680333,-0.1075208199871877,0.0
2019-05-17,1.0,-0.0,-0.48932078664649625,-0.2898900028204405,-0.6692136099074383,-0.1155867798261583,0.0
2019-05-20,1.0,-0.0,-0.48784802338101824,-0.2918781725888325,-0.6686919961031637,-0.11528995539147824,0.0
