Date,AXS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.25395317479774454,-0.747119392007845,-0.0,-0.5547009070850699,-0.5087031135082128,0.0
2018-09-25,1.0,-0.25233415233415235,-0.750061425061425,-0.0,-0.5569717444717445,-0.5118857493857494,0.0
2018-09-26,1.0,-0.2521576215485734,-0.7500230351055008,-0.0,-0.5570195644829387,-0.512147178967413,0.0
2018-09-27,1.0,-0.25544712453200763,-0.7434787945743572,-0.0,-0.5575707358988523,-0.5123058982385074,0.0
2018-09-28,1.0,-0.255009666431399,-0.7438855985515697,-0.0,-0.5574615644275325,-0.5123515512320864,0.0
2018-10-01,1.0,-0.25504879995089313,-0.7442145970167577,-0.0,-0.5574243447302192,-0.512491559756921,0.0
2018-10-02,1.0,-0.25514276941971137,-0.7462388701258827,-0.0,-0.5568621430764508,-0.5120356155971754,0.0
2018-10-03,1.0,-0.2564340223066704,-0.7334321994624153,-0.0,-0.5697469645008805,-0.5299842432106775,0.0
2018-10-04,1.0,-0.2631155405614535,-0.7269181961682504,-0.0,-0.578755145625058,-0.5262929833792441,0.0
2018-10-05,1.0,-0.24446773099919866,-0.7178080502989582,-0.0,-0.5850027738396104,-0.534765456450718,0.0
2018-10-08,1.0,-0.24169741697416977,-0.7142681426814268,-0.0,-0.5858856088560886,-0.533210332103321,0.0
2018-10-09,1.0,-0.239306251729758,-0.7141363510563056,-0.0,-0.5867954119130354,-0.5348565454042252,0.0
2018-10-10,1.0,-0.24006393508130205,-0.7133372268158485,-0.0,-0.5872806073832724,-0.5331202163956598,0.0
2018-10-11,1.0,-0.19194510739856802,-0.6967482100238663,-0.0,-0.5656622911694511,-0.5289081145584725,0.0
2018-10-12,1.0,-0.19091364131554928,-0.6889261843771163,-0.0,-0.5518063775284869,-0.5127344463092188,0.0
2018-10-15,1.0,-0.15950269569572517,-0.7224464543499396,-0.0,-0.5482426420764223,-0.5159237545296527,0.0
2018-10-16,1.0,-0.1526374859708193,-0.7374032724909918,-0.0,-0.5479650304211708,-0.5155059365585681,0.0
2018-10-17,1.0,-0.13320950750210409,-0.7020924630699132,-0.0,-0.5436340946687175,-0.5232318541950838,0.0
2018-10-18,1.0,-0.1323132313231323,-0.7005313434569264,-0.0,-0.5466159519177725,-0.5240556313695887,0.0
2018-10-19,1.0,-0.11802297130026772,-0.6908086012838597,-0.0,-0.5473387259276318,-0.5224387575923315,0.0
2018-10-22,1.0,-0.11817447961713659,-0.6804474427723001,-0.0,-0.5549501239693247,-0.5294355071210286,0.0
2018-10-23,1.0,-0.11570343413337955,-0.6819744100742281,-0.0,-0.5586171042370679,-0.5319585246801259,0.0
2018-10-24,1.0,-0.11497682502896872,-0.688180764774044,-0.0,-0.5609212050984936,-0.5328215527230591,0.0
2018-10-25,1.0,-0.08177458706077007,-0.646512801817213,-0.0,-0.5707395047533582,-0.5052861830113015,0.0
2018-10-26,1.0,-0.09876578645235363,-0.6681687715269805,-0.0,-0.5804822043628014,-0.5228473019517795,0.0
2018-10-29,1.0,-0.0810540741163707,-0.6746416947410495,-0.0,-0.5726888597042197,-0.5266373551076343,0.0
2018-10-30,1.0,-0.08793502816780577,-0.6758271611999199,-0.0,-0.5735937544682433,-0.5223197689382024,0.0
2018-10-31,1.0,-0.09205222821458985,-0.6575645756457564,-0.0,-0.5713312517740562,-0.5175702526256032,0.0
2018-11-01,1.0,-0.07057854525831464,-0.6768439887528757,-0.0,-0.5727796870118435,-0.5199806867562271,0.0
2018-11-02,1.0,-0.0747974822885207,-0.654520308222078,-0.0,-0.5779446216376415,-0.5152840893053713,0.0
2018-11-05,1.0,-0.07859347130602191,-0.6480280852750488,-0.0,-0.5797117861895189,-0.5248435774751563,0.0
2018-11-06,1.0,-0.07751806204844879,-0.6471454880294659,-0.0,-0.5813854653633659,-0.5272134863295085,0.0
2018-11-07,1.0,-0.0782793867120954,-0.6485235661555934,-0.0,-0.5837876206700737,-0.5287336740488359,0.0
2018-11-08,1.0,-0.0568389656433777,-0.6485551084723825,-0.0,-0.5759025296153522,-0.5325135766341202,0.0
2018-11-09,1.0,-0.05775024637477122,-0.649021540194284,-0.0,-0.5758130367450373,-0.5331268478107841,0.0
2018-11-12,1.0,-0.05718051543789786,-0.6336689194873664,-0.0,-0.5827140413359881,-0.5307776437925908,0.0
2018-11-13,1.0,-0.04284879026644764,-0.6306762814266225,-0.0,-0.5829551465879668,-0.5277166801236183,0.0
2018-11-14,1.0,-0.04198728671796587,-0.6326809412289506,-0.0,-0.5840860934537749,-0.5292461246793799,0.0
2018-11-15,1.0,-0.04167603417266187,-0.6381800809352518,-0.0,-0.5877360611510791,-0.5426315197841727,0.0
2018-11-16,1.0,-0.04113124964929016,-0.634784804444195,-0.0,-0.5864149037652208,-0.5433477358172942,0.0
2018-11-19,1.0,-0.04637567104190674,-0.6349813091992468,-0.0,-0.5854015008853537,-0.5438882486860226,0.0
2018-11-20,1.0,-0.007769486599033005,-0.6286576674771527,-0.0,-0.5922975881054191,-0.5660546099885414,0.0
2018-11-21,1.0,-0.014277793179927917,-0.6247019683947879,-0.0,-0.5929858608261713,-0.5403936789575825,0.0
2018-11-23,1.0,-0.015704196094723722,-0.6133222545353829,-0.0,-0.5985597562664451,-0.542085583714167,0.0
2018-11-26,1.0,-0.014899745208817991,-0.6180901739226764,-0.0,-0.59657139692035,-0.5399080536169271,0.0
2018-11-27,1.0,-0.005982576091751213,-0.6220500661667402,-0.0,-0.5930469783855316,-0.5358678870754301,0.0
2018-11-28,1.0,-0.0038153165606856507,-0.6358307990047,-0.0,-0.5902128836051976,-0.5348631462538015,0.0
2018-11-29,1.0,-0.0,-0.6236826978348343,-0.0,-0.5810363233241179,-0.5325322311334958,0.0
2018-11-30,1.0,-0.0,-0.6314223532328714,-0.0,-0.5922201713545828,-0.5312543045262955,0.0
2018-12-03,1.0,-0.0,-0.6313905789720012,-0.0,-0.5913333149794896,-0.5303801998733585,0.0
2018-12-04,1.0,-0.0,-0.631794224223125,-0.0,-0.5860876249039201,-0.5272592511255079,0.0
2018-12-06,1.0,-0.0,-0.5901608629319344,-0.0,-0.5806857418163326,-0.5057412810149622,0.0
2018-12-07,1.0,-0.0,-0.5901889418187658,-0.0,-0.5809559492586843,-0.5050848364823637,0.0
2018-12-10,1.0,-0.0,-0.6068945149944962,-0.0,-0.5900340967057749,-0.4878782183800037,0.0
2018-12-11,1.0,-0.0,-0.6093190928411935,-0.0,-0.5853756961071803,-0.49554760431519196,0.0
2018-12-12,1.0,-0.0,-0.6146287323028613,-0.0,-0.5880458027665737,-0.504371836171192,0.0
2018-12-13,1.0,-0.0,-0.6111201254800152,-0.0,-0.5907296230190924,-0.5024879658175131,0.0
2018-12-14,1.0,-0.0,-0.6163489656666306,-0.0,-0.5882974114588975,-0.5030326004548901,0.0
2018-12-17,1.0,-0.0,-0.6125970664365833,-0.0,-0.5720718291630716,-0.5116210094909405,0.0
2018-12-18,1.0,-0.0,-0.6042068595927117,-0.0,-0.5657824222936764,-0.5095391211146838,0.0
2018-12-19,1.0,-0.0,-0.6045252265294085,-0.0,-0.5660822476006648,-0.5102139295480135,0.0
2018-12-20,1.0,-0.0,-0.591778993727479,-0.0,-0.57205391698919,-0.5053249699719738,0.0
2018-12-21,1.0,-0.0,-0.591236206620822,-0.0,-0.571405725251879,-0.5027453488991951,0.0
2018-12-24,1.0,-0.0,-0.573190419478629,-0.0,-0.5616249834590445,-0.5117374619558025,0.0
2018-12-26,1.0,-0.0,-0.573378659709595,-0.0,-0.554773763406857,-0.507102010699133,0.0
2018-12-27,1.0,-0.0,-0.5414302795939655,-0.0,-0.4965273360978961,-0.5061185030656118,0.0
2018-12-28,1.0,-0.0,-0.5414536111323107,-0.0,-0.4964511943829657,-0.5060418733623344,0.0
2018-12-31,1.0,-0.0,-0.5470000509761941,-0.0,-0.4963042259264923,-0.5055054289646734,0.0
2019-01-02,1.0,-0.0,-0.5466473045959442,-0.0,-0.49556710486089883,-0.5054519514929176,0.0
2019-01-03,1.0,-0.0,-0.5472838561591431,-0.0,-0.5107115531752104,-0.49237439428717167,0.0
2019-01-04,1.0,-0.0,-0.5494561221126296,-0.0,-0.4919749486548848,-0.4941555313268592,0.0
2019-01-07,1.0,-0.0,-0.5429140207640358,-0.0,-0.48820683398850917,-0.4887864126600141,0.0
2019-01-08,1.0,-0.0,-0.5271444766343367,-0.0,-0.5039425620355208,-0.4881219297140697,0.0
2019-01-09,1.0,-0.0,-0.5201992252351965,-0.0,-0.503370729989435,-0.4919001861447905,0.0
2019-01-10,1.0,-0.0,-0.5208485367019804,-0.0,-0.503208435038627,-0.49236266639824855,0.0
2019-01-11,1.0,-0.0,-0.5,-0.0,-0.5056278578965882,-0.506833827445857,0.0
2019-01-14,1.0,-0.0,-0.5010307204987682,-0.0,-0.5081954849414249,-0.5047262305797174,0.0
2019-01-15,1.0,-0.0,-0.49507940902569786,-0.0,-0.506430746772042,-0.5154161737685937,0.0
2019-01-16,1.0,-0.0,-0.49448007041368036,-0.0,-0.49903181189488244,-0.5212624166981014,0.0
2019-01-17,1.0,-0.0,-0.4962696877590495,-0.0,-0.49722424577356883,-0.5185008415182497,0.0
2019-01-18,1.0,-0.0,-0.48938482535510286,-0.0,-0.49893848253551026,-0.5390992266087044,0.0
2019-01-22,1.0,-0.0,-0.4799156482634213,-0.0,-0.5213293020656012,-0.5394700068599304,0.0
2019-01-23,1.0,-0.0,-0.4302572933549432,-0.0,-0.5209177471636953,-0.5812651944894651,0.0
2019-01-24,1.0,-0.0,-0.41000502765208646,-0.0,-0.540422322775264,-0.5633986928104576,0.0
2019-01-25,1.0,-0.0,-0.35486010151248504,-0.0,-0.6008365853036448,-0.5948682633203255,0.0
2019-01-28,1.0,-0.0,-0.33648127823578955,-0.0,-0.62630490824166,-0.5896015722708594,0.0
2019-01-29,1.0,-0.0,-0.31475150525563833,-0.0,-0.629681600163282,-0.606847637514032,0.0
2019-01-30,1.0,-0.0,-0.3144934932380709,-0.0,-0.6291656034702731,-0.6080122480224547,0.0
2019-01-31,1.0,-0.0,-0.3137324840764331,-0.0,-0.6198980891719745,-0.614140127388535,0.0
2019-02-01,1.0,-0.0,-0.31485879498167174,-0.0,-0.6313955289379937,-0.6352160669110435,0.0
2019-02-04,1.0,-0.0,-0.3064717186931907,-0.0,-0.6273827455461486,-0.663143406222407,0.0
2019-02-05,1.0,-0.0,-0.2938962016771815,-0.0,-0.6228678245969312,-0.6794921722875613,0.0
2019-02-06,1.0,-0.0,-0.2868718348266459,-0.0,-0.6260745357745747,-0.6841449162446436,0.0
2019-02-07,1.0,-0.0,-0.2764341085271318,-0.0,-0.6229457364341084,-0.6845994832041343,0.0
2019-02-08,1.0,-0.0,-0.2740966973806812,-0.0,-0.6349518583704318,-0.6792110984573972,0.0
2019-02-11,1.0,-0.0,-0.2654320987654321,-0.0,-0.6406266210187779,-0.6875972611266729,0.0
2019-02-12,1.0,-0.0,-0.2648593908234011,-0.0,-0.6447508504063774,-0.6870504531172912,0.0
2019-02-13,1.0,-0.0,-0.2795620816686556,-0.0,-0.6384060602915996,-0.6763347688476106,0.0
2019-02-14,1.0,-0.0,-0.29561648079306074,-0.0,-0.6246902106567535,-0.6612711689384552,0.0
2019-02-15,1.0,-0.0,-0.3073803311720183,-0.0,-0.6192813412208416,-0.6565834000671644,0.0
2019-02-19,1.0,-0.0,-0.2963026782197716,-0.0,-0.5538844033083891,-0.6114365892083498,0.0
2019-02-20,1.0,-0.0,-0.280861925096942,-0.0,-0.5581161340990527,-0.6152505767437295,0.0
2019-02-21,1.0,-0.0,-0.2961472392638037,-0.0,-0.5534723926380368,-0.6043680981595092,0.0
2019-02-22,1.0,-0.0,-0.300852857562984,-0.0,-0.5469806881678266,-0.6029065777864915,0.0
2019-02-25,1.0,-0.0,-0.2935542387229411,-0.0,-0.5288668520981981,-0.5962268714475754,0.0
2019-02-26,1.0,-0.0,-0.29365520911443843,-0.0,-0.5286035654676955,-0.5966473960475073,0.0
2019-02-27,1.0,-0.0,-0.2941503639397383,-0.0,-0.5370589800014509,-0.586970715546635,0.0
2019-02-28,1.0,-0.0,-0.298496276955807,-0.0,-0.5406150275601973,-0.5784498597814525,0.0
2019-03-01,1.0,-0.0,-0.30078313835444265,-0.0,-0.539398627090786,-0.5769119211060622,0.0
2019-03-04,1.0,-0.0,-0.28244911578244913,-0.0,-0.5478335478335479,-0.5530530530530531,0.0
2019-03-05,1.0,-0.0,-0.2695656322305179,-0.0,-0.5631991985306395,-0.5525606469002695,0.0
2019-03-06,1.0,-0.0,-0.26849047153385647,-0.0,-0.564099506284733,-0.5525317814296278,0.0
2019-03-07,1.0,-0.0,-0.2583557662529481,-0.0,-0.5735045381994902,-0.5503966457822141,0.0
2019-03-08,1.0,-0.0,-0.25012590229981535,-0.0,-0.5921484927696108,-0.5558646490323509,0.0
2019-03-11,1.0,-0.0,-0.24949844093688817,-0.0,-0.5918638659930869,-0.5758139759735079,0.0
2019-03-12,1.0,-0.0,-0.22004633581270577,-0.0,-0.607291793683697,-0.6113644677478357,0.0
2019-03-13,1.0,-0.0,-0.22644559280938503,-0.0,-0.6118635350591463,-0.6108104136562906,0.0
2019-03-14,1.0,-0.0,-0.21258097921633795,-0.0,-0.6092045372444188,-0.5864942321123233,0.0
2019-03-15,1.0,-0.0,-0.20134341701500472,-0.0,-0.6164496097808491,-0.5984246260903182,0.0
2019-03-18,1.0,-0.0,-0.21080844013449637,-0.0,-0.6204619657911408,-0.6052580283611909,0.0
2019-03-19,1.0,-0.0,-0.2089486552567237,-0.0,-0.6249388753056235,-0.611075794621027,0.0
2019-03-20,1.0,-0.0,-0.21017439012442443,-0.0,-0.6244978936024297,-0.6146272166160478,0.0
2019-03-21,1.0,-0.0,-0.21277170575954807,-0.0,-0.6194277293380818,-0.6238978263539237,0.0
2019-03-22,1.0,-0.0,-0.21146776541412743,-0.0,-0.6368705435345785,-0.618908983247391,0.0
2019-03-25,1.0,-0.0,-0.16594537763759504,-0.0,-0.6574243869043253,-0.6216777916330471,0.0
2019-03-26,1.0,-0.0,-0.1737525364887661,-0.0,-0.6356257487225876,-0.6354546121311395,0.0
2019-03-27,1.0,-0.0,-0.15345037795659594,-0.0,-0.6465008534503779,-0.6384784198975859,0.0
2019-03-28,1.0,-0.0,-0.14463452566096424,-0.0,-0.6314152410575428,-0.6539657853810265,0.0
2019-03-29,1.0,-0.0,-0.14155872560694063,-0.0,-0.6315584825876691,-0.6570755060876328,0.0
2019-04-01,1.0,-0.0,-0.15101454917035667,-0.0,-0.6339594180331858,-0.6479976643472337,0.0
2019-04-02,1.0,-0.0,-0.16160197583476596,-0.0,-0.6450277246422431,-0.6147364342962299,0.0
2019-04-03,1.0,-0.0,-0.1632574015347745,-0.0,-0.6387470042847805,-0.6187755694884892,0.0
2019-04-04,1.0,-0.0,-0.1606178727937438,-0.0,-0.6350628283659782,-0.6254509357673776,0.0
2019-04-05,1.0,-0.0,-0.14853232748198655,-0.0,-0.6361042603607524,-0.6332753034479423,0.0
2019-04-08,1.0,-0.0,-0.1458368580060423,-0.0,-0.6376555891238671,-0.6334501510574018,0.0
2019-04-09,1.0,-0.0,-0.1283454840506697,-0.0,-0.6731174461694964,-0.6206069707171749,0.0
2019-04-10,1.0,-0.0,-0.12364940161829548,-0.0,-0.6696060855661611,-0.6293182809244634,0.0
2019-04-11,1.0,-0.0,-0.13908196109530252,-0.0,-0.5608993795773662,-0.6324345757335448,0.0
2019-04-12,1.0,-0.0,-0.13594884122575676,-0.0,-0.562209722967769,-0.6357271220855603,0.0
2019-04-15,1.0,-0.0,-0.1349857762439957,-0.0,-0.5627710674812293,-0.634029753299445,0.0
2019-04-16,1.0,-0.0,-0.1356513222331048,-0.0,-0.5644093092672916,-0.6319201529779395,0.0
2019-04-17,1.0,-0.0,-0.14976664267304432,-0.0,-0.5481923514523881,-0.6240276778043513,0.0
2019-04-18,1.0,-0.0,-0.15413324678937362,-0.0,-0.5518568315638185,-0.6121285177801475,0.0
2019-04-22,1.0,-0.0,-0.15307236612847022,-0.0,-0.5552328958067139,-0.6148449297247067,0.0
2019-04-23,1.0,-0.0,-0.1462345134796529,-0.0,-0.5511577188993549,-0.6226857222402673,0.0
2019-04-24,1.0,-0.0,-0.15319168720070667,-0.0,-0.5518387651680692,-0.6195778511320842,0.0
2019-04-25,1.0,-0.0,-0.15443862710878417,-0.0,-0.558999418266434,-0.6135194880744619,0.0
2019-04-26,1.0,-0.0,-0.15109877292026314,-0.0,-0.5550319600615873,-0.6266971492558204,0.0
2019-04-29,1.0,-0.0,-0.14541340052258306,-0.0,-0.5542413213885778,-0.6333053378126166,0.0
2019-04-30,1.0,-0.0,-0.13503692142840504,-0.0,-0.5539378974585945,-0.6404528407370309,0.0
2019-05-01,1.0,-0.0,-0.11961556276053728,-0.0,-0.5745252431681334,-0.6217461787864752,0.0
2019-05-02,1.0,-0.0,-0.11592156136410994,-0.0,-0.5690736924964693,-0.6302178593753618,0.0
2019-05-03,1.0,-0.0,-0.12207245740179871,-0.0,-0.5619494601530529,-0.627933322544101,0.0
2019-05-06,1.0,-0.0,-0.10861483756263132,-0.0,-0.5670414925304209,-0.6333325636703687,0.0
2019-05-07,1.0,-0.0,-0.1094236850001154,-0.0,-0.5659057862302952,-0.6326770835737531,0.0
2019-05-08,1.0,-0.0,-0.1078068623170087,-0.0,-0.5566382460414129,-0.6337186587916255,0.0
2019-05-09,1.0,-0.0,-0.10911262720235224,-0.0,-0.5584958537201663,-0.6294764891002228,0.0
2019-05-10,1.0,-0.0,-0.10867917594910544,-0.0,-0.5626191405801428,-0.6254105326014561,0.0
2019-05-13,1.0,-0.0,-0.10517660683265778,-0.0,-0.5814707585408222,-0.6295309785755645,0.0
2019-05-14,1.0,-0.0,-0.08598858090063542,-0.0,-0.5886361543420204,-0.6276130398747582,0.0
2019-05-15,1.0,-0.0,-0.09099923898254272,-0.0,-0.5937089223531582,-0.621428406706178,0.0
2019-05-16,1.0,-0.0,-0.09083999355091324,-0.0,-0.5909897044936315,-0.6214155745445332,0.0
2019-05-17,1.0,-0.0,-0.08699969976211923,-0.0,-0.5975657636435022,-0.6249566964595026,0.0
2019-05-20,1.0,-0.0,-0.08277549512949542,-0.0,-0.5993721434836804,-0.6261483772679008,0.0
2019-05-21,1.0,-0.0,-0.08411947872217738,-0.0,-0.5962864721485411,-0.6261330873025026,0.0
2019-05-22,1.0,-0.0,-0.07676343763691286,-0.0,-0.6061060253187908,-0.6230543961998755,0.0
2019-05-23,1.0,-0.0,-0.07532617480660432,-0.0,-0.6322826463456875,-0.6015933494977485,0.0
2019-05-24,1.0,-0.0,-0.04335648148148148,-0.0,-0.6502777777777778,-0.6212037037037037,0.0
2019-05-28,1.0,-0.0,-0.045264253498323116,-0.0,-0.6455186769978027,-0.6221579738637678,0.0
2019-05-29,1.0,-0.0,-0.04663164472009442,-0.0,-0.6454143620837287,-0.6221563953622921,0.0
2019-05-30,1.0,-0.0,-0.04672486049688578,-0.0,-0.6467850610109055,-0.6218944638681145,0.0
2019-05-31,1.0,-0.0,-0.049752280409316105,-0.0,-0.6456452285039589,-0.6197388526184192,0.0
2019-06-03,1.0,-0.0,-0.06223806987890435,-0.0,-0.6743152191530251,-0.5788510963439765,0.0
2019-06-04,1.0,-0.0,-0.060547010926299674,-0.0,-0.659080891734521,-0.6001809450901245,0.0
2019-06-05,1.0,-0.0,-0.05326152004787552,-0.0,-0.6924918289370713,-0.5559545182525434,0.0
2019-06-06,1.0,-0.0,-0.06053218647225225,-0.0,-0.6858397920930981,-0.5534831305627747,0.0
2019-06-07,1.0,-0.0,-0.06538285190279688,-0.0,-0.6775561668959192,-0.5495873452544705,0.0
2019-06-10,1.0,-0.0,-0.06877059685097034,-0.0,-0.6667658366898571,-0.5530025631636762,0.0
2019-06-11,1.0,-0.0,-0.06732600564492072,-0.014800706762431446,-0.6654122398402901,-0.5471213199017876,0.0
2019-06-12,1.0,-0.0,-0.07265888397055113,-0.0181417857388592,-0.6607187908534208,-0.5420059172954749,0.0
2019-06-13,1.0,-0.0,-0.07037935294925182,-0.01814396192742415,-0.6584221845970806,-0.5410698759895667,0.0
2019-06-14,1.0,-0.0,-0.0723306282483815,-0.008730737667548099,-0.6513631804504422,-0.5471642199325248,0.0
2019-06-17,1.0,-0.0,-0.06910226314469996,-0.008865692731955237,-0.6534858809854821,-0.5476673427991887,0.0
2019-06-18,1.0,-0.0,-0.06902521812424539,-0.01305328382349591,-0.6466045515638881,-0.5493769505888785,0.0
2019-06-19,1.0,-0.0,-0.06827281827281827,-0.022113022113022112,-0.6496723996723996,-0.534966784966785,0.0
2019-06-20,1.0,-0.0,-0.0706340885262342,-0.026279801249031315,-0.6472398231298718,-0.5351005151114555,0.0
2019-06-21,1.0,-0.0,-0.07467140481559943,-0.025421991389325497,-0.6403790519146222,-0.537483769561949,0.0
