Date,BANC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.0,-0.8697016780609075,-0.0,-0.5815102548166563,-0.656308266003729,0.0
2018-11-13,1.0,-0.0,-0.8620083836764886,-0.0,-0.5728331894957465,-0.6473924300332882,0.0
2018-11-14,1.0,-0.0,-0.8617149199889002,-0.0,-0.5740449542133013,-0.6475195017420529,0.0
2018-11-15,1.0,-0.0,-0.8661725025586948,-0.0,-0.5763421517848836,-0.6589647365319604,0.0
2018-11-16,1.0,-0.0,-0.8646663153653017,-0.0,-0.575958587768513,-0.659124019714206,0.0
2018-11-19,1.0,-0.0,-0.8649159794134061,-0.0,-0.5762696099708564,-0.6592360637440318,0.0
2018-11-20,1.0,-0.0,-0.8484829605632047,-0.0,-0.5720827362781135,-0.6945050152638464,0.0
2018-11-21,1.0,-0.0,-0.8446907709883595,-0.0,-0.5707536974712075,-0.6722141600024701,0.0
2018-11-23,1.0,-0.0,-0.8329426280074029,-0.0,-0.5772671190623073,-0.6743059839605182,0.0
2018-11-26,1.0,-0.0,-0.8366327474560593,-0.0,-0.5749306197964847,-0.6720012334258404,0.0
2018-11-27,1.0,-0.0,-0.8357585804629459,-0.0,-0.5678148216368885,-0.6663596733591208,0.0
2018-11-28,1.0,-0.0,-0.8407408545013361,-0.0,-0.5657155143287158,-0.6651104217219032,0.0
2018-11-29,1.0,-0.0,-0.8281920886750509,-0.0,-0.5556198422607266,-0.6613477876914644,0.0
2018-11-30,1.0,-0.0,-0.8295451078500167,-0.0,-0.5558470878970009,-0.6655276565884614,0.0
2018-12-03,1.0,-0.0,-0.8292630872892467,-0.0,-0.5549559437787737,-0.6646544101954328,0.0
2018-12-04,1.0,-0.0,-0.840740967170019,-0.0,-0.5507428012471725,-0.6653114874365715,0.0
2018-12-06,1.0,-0.0,-0.812586320783042,-0.0,-0.5405932864949258,-0.6492824115774934,0.0
2018-12-07,1.0,-0.0,-0.8132551848512173,-0.0,-0.5401863540727382,-0.6522693116922152,0.0
2018-12-10,1.0,-0.0,-0.8118935650931604,-0.0,-0.5300017858205845,-0.6344722900172629,0.0
2018-12-11,1.0,-0.0,-0.8138973350026829,-0.0,-0.5254575806355453,-0.6415966136051989,0.0
2018-12-12,1.0,-0.0,-0.8170804666467245,-0.0,-0.5264433143882741,-0.6478312892611428,0.0
2018-12-13,1.0,-0.0,-0.8160397105436277,-0.0,-0.5269720710483823,-0.6472399976077986,0.0
2018-12-14,1.0,-0.0,-0.8505249780628763,-0.0,-0.5208024448546098,-0.6544827377530333,0.0
2018-12-17,1.0,-0.0,-0.848440045863255,-0.0,-0.5115865065475832,-0.6573230342164021,0.0
2018-12-18,1.0,-0.0,-0.8355221637866266,-0.0,-0.506175807663411,-0.6635612321562735,0.0
2018-12-19,1.0,-0.0,-0.867939786016422,-0.0,-0.549048270714108,-0.6932694700174172,0.0
2018-12-20,1.0,-0.0,-0.8535958639051423,-0.0,-0.5548744620909569,-0.6874090585430791,0.0
2018-12-21,1.0,-0.0,-0.8527353983664664,-0.0,-0.5522884882108182,-0.6771151178918169,0.0
2018-12-24,1.0,-0.0,-0.8332670115399922,-0.0,-0.540267531910986,-0.687501913128654,0.0
2018-12-26,1.0,-0.0,-0.8458806386983183,-0.0,-0.5151478355898246,-0.6746402768502217,0.0
2018-12-27,1.0,-0.0,-0.816734127101368,-0.0,-0.47064732472597276,-0.6671196856442225,0.0
2018-12-28,1.0,-0.0,-0.8232424762017383,-0.0,-0.4691361674451605,-0.6639271566250813,0.0
2018-12-31,1.0,-0.0,-0.830986750452026,-0.0,-0.46954382428787383,-0.6635741174378279,0.0
2019-01-02,1.0,-0.0,-0.8302188527260341,-0.0,-0.4675866970711049,-0.6636657091242929,0.0
2019-01-03,1.0,-0.0,-0.8316819934737466,-0.0,-0.46342331652328683,-0.671403144467517,0.0
2019-01-04,1.0,-0.0,-0.8363137393767704,-0.0,-0.4393000472143532,-0.6752832861189801,0.0
2019-01-07,1.0,-0.0,-0.8181421464521573,-0.0,-0.4298431908765601,-0.6612748378087453,0.0
2019-01-08,1.0,-0.0,-0.80534262485482,-0.0,-0.43914053426248556,-0.6591173054587689,0.0
2019-01-09,1.0,-0.0,-0.7971934707604882,-0.0,-0.4386071728856803,-0.6635064219651503,0.0
2019-01-10,1.0,-0.0,-0.7994368323269857,-0.0,-0.4383708778448676,-0.665118439386902,0.0
2019-01-11,1.0,-0.0,-0.7717258971534582,-0.0,-0.4422575221751986,-0.6847643341642994,0.0
2019-01-14,1.0,-0.0,-0.766124379831545,-0.0,-0.4345505942079151,-0.6838294680973809,0.0
2019-01-15,1.0,-0.0,-0.7592887089778806,-0.0,-0.43839814948677175,-0.6937400607199653,0.0
2019-01-16,1.0,-0.0,-0.7593839396653855,-0.0,-0.42580980726442624,-0.7043950645823099,0.0
2019-01-17,1.0,-0.0,-0.7639965297860034,-0.0,-0.4246674378253326,-0.7031810294968189,0.0
2019-01-18,1.0,-0.0,-0.7579884756416974,-0.0,-0.4332693091205402,-0.7189337058378442,0.0
2019-01-22,1.0,-0.0,-0.8192424953095685,-0.0,-0.3168972795497186,-0.7953506097560976,0.0
2019-01-23,1.0,-0.0,-0.802594505752524,-0.0,-0.31947053298896455,-0.812896219769899,0.0
2019-01-24,1.0,-0.0,-0.7903958278397938,-0.0,-0.3360874278515133,-0.8034338284843691,0.0
2019-01-25,1.0,-0.0,-0.7600502512562813,-0.0,-0.3543311797080641,-0.876794687724336,0.0
2019-01-28,1.0,-0.0,-0.7420243011911175,-0.0,-0.37984078529957505,-0.8709223678697552,0.0
2019-01-29,1.0,-0.0,-0.7464262216639751,-0.0,-0.3648543573180214,-0.8793289072312938,0.0
2019-01-30,1.0,-0.0,-0.7463159467942012,-0.0,-0.36472874009864,-0.8780451352563144,0.0
2019-01-31,1.0,-0.0,-0.7526300059772862,-0.0,-0.32854154213986847,-0.9074417214584579,0.0
2019-02-01,1.0,-0.0,-0.7515766712715478,-0.0,-0.33422427773439845,-0.9174124572046368,0.0
2019-02-04,1.0,-0.0,-0.7512256744969471,-0.0,-0.3311576984389569,-0.9253767257196138,0.0
2019-02-05,1.0,-0.0,-0.744328595895556,-0.0,-0.3302484901295033,-0.9301403203028755,0.0
2019-02-06,1.0,-0.0,-0.7197223551938727,-0.0,-0.3270105313547152,-0.9451292484442317,0.0
2019-02-07,1.0,-0.0,-0.7165665082070141,-0.0,-0.32986515980506476,-0.9433730977367177,0.0
2019-02-08,1.0,-0.0,-0.7321342492166787,-0.0,-0.36448541817305374,-0.9161544950590504,0.0
2019-02-11,1.0,-0.0,-0.7280982261373236,-0.0,-0.3645770483890431,-0.9240678170628697,0.0
2019-02-12,1.0,-0.0,-0.7268416442659096,-0.0,-0.37246670089703704,-0.9210184541967441,0.0
2019-02-13,1.0,-0.0,-0.7315749583143853,-0.0,-0.3774442928603911,-0.9226314991662877,0.0
2019-02-14,1.0,-0.0,-0.7174375493830912,-0.0,-0.39947122105391114,-0.9220506898437975,0.0
2019-02-15,1.0,-0.0,-0.7112247382517652,-0.0,-0.4052532261991721,-0.9271061602142683,0.0
2019-02-19,1.0,-0.0,-0.7133176642959617,-0.0,-0.4089008272030768,-0.9302219101981014,0.0
2019-02-20,1.0,-0.0,-0.7192371171832018,-0.0,-0.4035699003606577,-0.9336145241151659,0.0
2019-02-21,1.0,-0.0,-0.722642723623326,-0.0,-0.4043452946403947,-0.9373946618453712,0.0
2019-02-22,1.0,-0.0,-0.7141413832164836,-0.0,-0.41438324709916424,-0.9330435048832012,0.0
2019-02-25,1.0,-0.0,-0.7102059637257917,-0.0,-0.42440823854903165,-0.939471257300953,0.0
2019-02-26,1.0,-0.0,-0.7078955453149002,-0.0,-0.42807987711213513,-0.936221198156682,0.0
2019-02-27,1.0,-0.0,-0.6837999506660088,-0.0,-0.47323630981746423,-0.9263381845091267,0.0
2019-02-28,1.0,-0.0,-0.7059904675866795,-0.0,-0.504688327466434,-0.9044889567303198,0.0
2019-03-01,1.0,-0.0,-0.7104165369528671,-0.0,-0.5023348483905111,-0.9004109333167299,0.0
2019-03-04,1.0,-0.0,-0.7186950756991768,-0.0,-0.45647682772655795,-0.9082667817828621,0.0
2019-03-05,1.0,-0.0,-0.7131329994435168,-0.0,-0.4685277932356396,-0.9099115810301119,0.0
2019-03-06,1.0,-0.0,-0.7399150743099787,-0.0,-0.49504600141542815,-0.9819211220485106,0.0
2019-03-07,1.0,-0.0,-0.766965470373127,-0.0,-0.47522733892107055,-0.9939160544966182,0.0
2019-03-08,1.0,-0.0,-0.7626886592561203,-0.0,-0.48658604165987557,-1.010496463148287,0.0
2019-03-11,1.0,-0.0,-0.7619360995031423,-0.0,-0.49192195057747357,-1.03658977986904,0.0
2019-03-12,1.0,-0.0,-0.7254275637186398,-0.0,-0.518233845744327,-1.083682704465296,0.0
2019-03-13,1.0,-0.0,-0.7402928071292171,-0.0,-0.528359409025428,-1.0815437703105633,0.0
2019-03-14,1.0,-0.0,-0.7435030140656398,-0.0,-0.5256530475552579,-1.0798057602143336,0.0
2019-03-15,1.0,-0.0,-0.7401374224903636,-0.0,-0.5317915200268141,-1.0798391151332327,0.0
2019-03-18,1.0,-0.0,-0.763623424156161,-0.0,-0.5442252948352989,-1.0810627626406397,0.0
2019-03-19,1.0,-0.0,-0.7699648931456423,-0.0,-0.5402706295374757,-1.09816285490303,0.0
2019-03-20,1.0,-0.0,-0.7876024274008298,-0.0,-0.5416738094421778,-1.0992217231803065,0.0
2019-03-21,1.0,-0.0,-0.7942199717543316,-0.0,-0.5322586200957596,-1.1181151183217939,0.0
2019-03-22,1.0,-0.0,-0.7924521857923497,-0.0,-0.5316939890710383,-1.0911543715846994,0.0
2019-03-25,1.0,-0.0,-0.7492468605084114,-0.0,-0.5461192160579494,-1.0894966658768572,0.0
2019-03-26,1.0,-0.0,-0.758436884633666,-0.0,-0.5475996469070414,-1.0890880695321519,0.0
2019-03-27,1.0,-0.0,-0.7558656751892975,-0.0,-0.5486401140878069,-1.0909646531526942,0.0
2019-03-28,1.0,-0.0,-0.7548762637437452,-0.0,-0.5446437689348811,-1.1045375633999388,0.0
2019-03-29,1.0,-0.0,-0.7517593064762875,-0.0,-0.5432262451130375,-1.1046744858065611,0.0
2019-04-01,1.0,-0.0,-0.7595388696184452,-0.0,-0.5411820716860505,-1.09994558933551,0.0
2019-04-02,1.0,-0.0,-0.7723161353704393,-0.0,-0.5564212879840104,-1.058911209729327,0.0
2019-04-03,1.0,-0.0,-0.7722758854431453,-0.0,-0.564039993221488,-1.052940179630571,0.0
2019-04-04,1.0,-0.0,-0.7673734401947855,-0.0,-0.5487132663758412,-1.0656048155287277,0.0
2019-04-05,1.0,-0.0,-0.7525863817702346,-0.0,-0.5484819798498884,-1.0797890323889379,0.0
2019-04-08,1.0,-0.0,-0.7550930922827847,-0.0,-0.5465461413923367,-1.0712695628710198,0.0
2019-04-09,1.0,-0.0,-0.7471000033819202,-0.0,-0.57019175487842,-1.064628496060063,0.0
2019-04-10,1.0,-0.0,-0.7359051447488429,-0.0,-0.5757524575211972,-1.066378407593825,0.0
2019-04-11,1.0,-0.0,-0.7284596181094393,-0.0,-0.6018149922407394,-1.043316915187909,0.0
2019-04-12,1.0,-0.0,-0.7319629046837858,-0.0,-0.5778566406642338,-1.0381331815594763,0.0
2019-04-15,1.0,-0.0,-0.7317490685731549,-0.0,-0.5833920719632129,-1.0413519954351695,0.0
2019-04-16,1.0,-0.0,-0.7451782779324455,-0.0,-0.5755878308120619,-1.0334753295542212,0.0
2019-04-17,1.0,-0.0,-0.7372299616394105,-0.0,-0.5728851201292147,-1.0548489131166296,0.0
2019-04-18,1.0,-0.0,-0.7246503791069924,-0.0,-0.5745914069081718,-1.070598146588037,0.0
2019-04-22,1.0,-0.0,-0.7325908121466537,-0.0,-0.5809269101865331,-1.0718372321337892,0.0
2019-04-23,1.0,-0.0,-0.741689539493748,-0.0,-0.5765646708007184,-1.070312764731795,0.0
2019-04-24,1.0,-0.0,-0.7286787599837552,-0.0,-0.575233518343035,-1.0804453770136726,0.0
2019-04-25,1.0,-0.0,-0.7167345553292601,-0.0,-0.5858112695179906,-1.0918873048200952,0.0
2019-04-26,1.0,-0.0,-0.7082639290206344,-0.0,-0.5960499031172452,-1.095115069517626,0.0
2019-04-29,1.0,-0.0,-0.7133669094126455,-0.0,-0.5987545089498401,-1.090859593003471,0.0
2019-04-30,1.0,-0.0,-0.7145582124122897,-0.0,-0.5968049594659036,-1.094897472579876,0.0
2019-05-01,1.0,-0.0,-0.7172726652568389,-0.0,-0.6093185074015963,-1.0842826932260046,0.0
2019-05-02,1.0,-0.0,-0.7221464612027819,-0.0,-0.5917768989499522,-1.0953225146597572,0.0
2019-05-03,1.0,-0.0,-0.7274896866796221,-0.0,-0.5883877126589615,-1.093484709010944,0.0
2019-05-06,1.0,-0.0,-0.7213131519738188,-0.0,-0.5876457353241972,-1.1000545442149041,0.0
2019-05-07,1.0,-0.0,-0.7242471726393241,-0.0,-0.5835604305763727,-1.0986851069628014,0.0
2019-05-08,1.0,-0.0,-0.7359611231101513,-0.0,-0.5770450863930886,-1.0617238120950325,0.0
2019-05-09,1.0,-0.0,-0.7374129891194162,-0.0,-0.5751841589511388,-1.0664661755761304,0.0
2019-05-10,1.0,-0.0,-0.7381016765819362,-0.0,-0.5808207138994051,-1.0613169280692265,0.0
2019-05-13,1.0,-0.0,-0.7353527167122548,-0.0,-0.5773477864451424,-1.0641947793198931,0.0
2019-05-14,1.0,-0.0,-0.7234949387320192,-0.0,-0.5704914757591902,-1.0357951518380395,0.0
2019-05-15,1.0,-0.0,-0.7299589329237754,-0.0,-0.5772428299555941,-1.031584922039331,0.0
2019-05-16,1.0,-0.0,-0.7357599705320965,-0.0,-0.574557144292268,-1.038308274453337,0.0
2019-05-17,1.0,-0.0,-0.7354743645557752,-0.0,-0.5742942299320184,-1.0390475871538127,0.0
2019-05-20,1.0,-0.0,-0.7276496155132064,-0.0,-0.5756268806419258,-1.0400534938147779,0.0
2019-05-21,1.0,-0.0,-0.7347483647043118,-0.0,-0.5640768922707249,-1.038512882125217,0.0
2019-05-22,1.0,-0.0,-0.7241782079092274,-0.0,-0.5778408142833305,-1.0351743700984481,0.0
2019-05-23,1.0,-0.0,-0.7254176252875862,-0.0,-0.5854422993564736,-1.0234403654429662,0.0
2019-05-24,1.0,-0.0,-0.7194582182435356,-0.0,-0.5809511131818031,-1.0274884355552598,0.0
2019-05-28,1.0,-0.0,-0.722779179391847,-0.0,-0.5693135041827115,-1.027486389589696,0.0
2019-05-29,1.0,-0.0,-0.7341214649976819,-0.0,-0.5699715212928008,-1.0074177097821047,0.0
2019-05-30,1.0,-0.0,-0.7267198404785643,-0.0,-0.5732801595214356,-1.0233964772349617,0.0
2019-05-31,1.0,-0.0,-0.7277471249085954,-0.0,-0.5679385760818985,-1.028119391078907,0.0
2019-06-03,1.0,-0.0,-0.7339707536557931,-0.0,-0.5699728710381791,-1.004466353470522,0.0
2019-06-04,1.0,-0.0,-0.7392052410415908,-0.0,-0.5557356979783609,-1.0137974390364954,0.0
2019-06-05,1.0,-0.0,-0.7348697394789578,-0.0,-0.5657314629258517,-1.0394121576486306,0.0
2019-06-06,1.0,-0.0,-0.7433997530122494,-0.0,-0.5500483962484564,-1.0441907813490872,0.0
2019-06-07,1.0,-0.0,-0.7754444817175445,-0.0,-0.54209996645421,-1.0370680979537068,0.0
2019-06-10,1.0,-0.0,-0.7783148707620007,-0.0,-0.5280966767371601,-1.050419603893924,0.0
2019-06-11,1.0,-0.0,-0.786151466236212,-0.0,-0.52515469464622,-1.0516545601291363,0.0
2019-06-12,1.0,-0.0,-0.7893409549428378,-0.0,-0.5231002017484869,-1.0500336247478144,0.0
2019-06-13,1.0,-0.0,-0.7939314339597225,-0.0,-0.5262342560786691,-1.0474843402707619,0.0
2019-06-14,1.0,-0.0,-0.7921338855776677,-0.0,-0.5324780280836447,-1.0427315890493989,0.0
2019-06-17,1.0,-0.0,-0.7844654340836014,-0.0,-0.5183547695605574,-1.0466237942122185,0.0
2019-06-18,1.0,-0.0,-0.7657058882468855,-0.0,-0.5205236966033198,-1.053672222036672,0.0
2019-06-19,1.0,-0.0,-0.7742118432026689,-0.0,-0.5151292743953294,-1.0468056713928273,0.0
2019-06-20,1.0,-0.0,-0.7761837881219905,-0.0,-0.5175561797752809,-1.0502942750133764,0.0
2019-06-21,1.0,-0.0,-0.7842297265638074,-0.0,-0.507647511630242,-1.0549215167843635,0.0
2019-06-24,1.0,-0.0,-0.7816858905579399,-0.0,-0.5073766094420601,-1.0639082618025753,0.0
2019-06-25,1.0,-0.0,-0.7739891369945684,-0.0,-0.5118017836786696,-1.0669885334942668,0.0
2019-06-26,1.0,-0.0,-0.7716826035900017,-0.0,-0.49172957557456803,-1.0917631269921155,0.0
2019-06-27,1.0,-0.0,-0.7602063029572322,-0.0,-0.49720352322582806,-1.0916976456009913,0.0
2019-06-28,1.0,-0.0,-0.7450383212289567,-0.0,-0.5092205227751933,-1.092573379296496,0.0
2019-07-01,1.0,-0.0,-0.747586437280775,-0.0,-0.5079004509771171,-1.0850843494237514,0.0
2019-07-02,1.0,-0.0,-0.7538676980528141,-0.0,-0.498532942117898,-1.0817884769271806,0.0
2019-07-03,1.0,-0.0,-0.7598467177607465,-0.0,-0.4903032322559147,-1.082072642452516,0.0
2019-07-05,1.0,-0.0,-0.7652110238317135,-0.0,-0.4838237252030355,-1.0793835707628812,0.0
2019-07-08,1.0,-0.0,-0.7748939439489594,-0.0,-0.47790359755486517,-1.0875171192838293,0.0
2019-07-09,1.0,-0.0,-0.7750576133061687,-0.0,-0.47667078587889516,-1.0881734077018135,0.0
2019-07-10,1.0,-0.0,-0.7609073294581412,-0.0,-0.4870047437696265,-1.0927707623438232,0.0
2019-07-11,1.0,-0.0,-0.7560284161024581,-0.0,-0.4971817363172465,-1.0820131407797753,0.0
2019-07-12,1.0,-0.0,-0.7239089795655257,-0.0,-0.4915232385740992,-1.0076709856249597,0.0
2019-07-15,1.0,-0.0,-0.7445697711891717,-0.0,-0.4907508862391234,-0.9873670641314856,0.0
2019-07-16,1.0,-0.0,-0.747517730496454,-0.0,-0.48004513217279177,-0.9961315280464217,0.0
2019-07-17,1.0,-0.0,-0.748493344935383,-0.0,-0.47661864707209384,-0.9976795900609108,0.0
2019-07-18,1.0,-0.0,-0.7485605841294349,-0.0,-0.4757309659365049,-0.9922802277332818,0.0
2019-07-19,1.0,-0.0,-0.7507400257400257,-0.0,-0.4747104247104247,-0.992084942084942,0.0
2019-07-22,1.0,-0.0,-0.731497861117365,-0.0,-0.47013605223376537,-1.0147309510790903,0.0
2019-07-23,1.0,-0.0,-0.7351172289582865,-0.0,-0.46878718682661696,-1.0122535618949604,0.0
2019-07-24,1.0,-0.0,-0.7350614266417959,-0.0,-0.4689007525567634,-1.012092365086512,0.0
2019-07-25,1.0,-0.0,-0.7550174802537875,-0.0,-0.45296516897578665,-1.029101385471967,0.0
2019-07-26,1.0,-0.0,-0.6964518610172892,-0.0,-0.5686051566732434,-1.0790890546099055,0.0
2019-07-29,1.0,-0.0,-0.6669129500268672,-0.0,-0.5792920472864052,-1.1122044599677592,0.0
2019-07-30,1.0,-0.0,-0.65652115423421,-0.0,-0.5870047756776754,-1.1196609941481133,0.0
2019-07-31,1.0,-0.0,-0.6719701301759226,-0.0,-0.5806115241010462,-1.1111709105587138,0.0
2019-08-01,1.0,-0.0,-0.6908650937689049,-0.0,-0.5734691133965181,-1.096592054849768,0.0
2019-08-02,1.0,-0.0,-0.6916525853328828,-0.0,-0.5624197363974316,-1.125447786414329,0.0
2019-08-05,1.0,-0.0,-0.687846049966239,-0.0,-0.5597569209993247,-1.1284942606347061,0.0
2019-08-06,1.0,-0.0,-0.6887710875508435,-0.0,-0.5285723811428952,-1.1166566646662666,0.0
2019-08-07,1.0,-0.0,-0.7048324913586813,-0.0,-0.49990029247540546,-1.1188181334751397,0.0
2019-08-08,1.0,-0.0,-0.7033602552597467,-0.0,-0.4996510120650114,-1.120716588559843,0.0
2019-08-09,1.0,-0.0,-0.6992707988067616,-0.0,-0.4895591647331786,-1.1257209148160423,0.0
2019-08-12,1.0,-0.0,-0.6953049932076472,-0.0,-0.5117126669096451,-1.1063583048938073,0.0
2019-08-13,1.0,-0.0,-0.686374470338983,-0.0,-0.509567002118644,-1.1144729872881356,0.0
2019-08-14,1.0,-0.0,-0.697915979687397,-0.0,-0.48941502341225357,-1.1101694915254239,0.0
2019-08-15,1.0,-0.0,-0.7270278165471129,-0.0,-0.4746664935570775,-1.0441104871953002,0.0
2019-08-16,1.0,-0.0,-0.7260358488115339,-0.0,-0.4734056370957267,-1.0477334718794649,0.0
2019-08-19,1.0,-0.0,-0.7212227300722877,-0.0,-0.4734675354144381,-1.046938312425038,0.0
2019-08-20,1.0,-0.0,-0.7262848086936835,-0.0,-0.4678676541932145,-1.040072447362463,0.0
2019-08-21,1.0,-0.0,-0.7302725041973395,-0.0,-0.463353997158724,-1.0351285031641482,0.0
2019-08-22,1.0,-0.0,-0.7321849091906191,-0.0,-0.46027291202942033,-1.0334526920223233,0.0
2019-08-23,1.0,-0.0,-0.7316144438349091,-0.0,-0.46232534125012104,-1.0330117138339412,0.0
2019-08-26,1.0,-0.0,-0.7290529695024077,-0.0,-0.45624398073836275,-1.024975922953451,0.0
2019-08-27,1.0,-0.0,-0.7288222643084133,-0.0,-0.4583186209995827,-1.0228228421018843,0.0
2019-08-28,1.0,-0.0,-0.7226799166533098,-0.0,-0.4593043757012341,-1.0236896938611957,0.0
2019-08-29,1.0,-0.0,-0.7049054430258231,-0.0,-0.4588973152859109,-1.0360948449649612,0.0
2019-08-30,1.0,-0.0,-0.6933987823925031,-0.0,-0.46642017021005316,-1.0276352277436012,0.0
2019-09-03,1.0,-0.0,-0.7097041307047995,-0.0,-0.4674352686391287,-1.0076754036752764,0.0
2019-09-04,1.0,-0.0,-0.7053767548467195,-0.0,-0.46547607678349723,-1.0125425779136026,0.0
2019-09-05,1.0,-0.0,-0.718384966988319,-0.0,-0.4624492127983748,-0.9933659217877095,0.0
2019-09-06,1.0,-0.0,-0.7161682716675114,-0.0,-0.46889254941713127,-0.9827040040547389,0.0
2019-09-09,1.0,-0.0,-0.7148060174188441,-0.0,-0.46907363420427556,-0.9831828978622328,0.0
2019-09-10,1.0,-0.0,-0.7149596327370586,-0.0,-0.47066645559601067,-0.9804337501978787,0.0
2019-09-11,1.0,-0.0,-0.6948458191749499,-0.0,-0.5318365143383403,-0.9490298199371209,0.0
2019-09-12,1.0,-0.0,-0.614188626017824,-0.0,-0.6085144579085722,-0.9830416105661345,0.0
2019-09-13,1.0,-0.0,-0.6137705338809034,-0.0,-0.6169147843942505,-0.9777335728952772,0.0
2019-09-16,1.0,-0.0,-0.6122697811717898,-0.0,-0.6187832894821279,-0.9775717127639094,0.0
2019-09-17,1.0,-0.0,-0.5985619362501204,-0.0,-0.625076236638526,-0.9863255545212339,0.0
2019-09-18,1.0,-0.0,-0.5896620406065278,-0.0,-0.619088923156001,-1.0037907992803907,0.0
2019-09-19,1.0,-0.0,-0.5769267869200347,-0.0,-0.6432269058872705,-0.995144850647889,0.0
2019-09-20,1.0,-0.0,-0.5911328464335125,-0.0,-0.643093851549178,-0.9831408255847625,0.0
2019-09-23,1.0,-0.0,-0.594149261416664,-0.0,-0.637691886847102,-0.9863868953754062,0.0
