Date,AXP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-17,1.0,-0.13591687728166246,-0.20045441780909348,-0.08462893467105767,-0.6361083454596512,-0.49582599371984376,0.0
2018-12-18,1.0,-0.1374537797863599,-0.20611647493837304,-0.0840437551355793,-0.6425636811832375,-0.4976119556285949,0.0
2018-12-19,1.0,-0.13648853393595442,-0.20649187231966307,-0.08420430908297168,-0.6429727022932128,-0.49783005058935315,0.0
2018-12-20,1.0,-0.13570365809860963,-0.20476117182289263,-0.08657842080960444,-0.6418603458006259,-0.49640859884049043,0.0
2018-12-21,1.0,-0.13460847240051346,-0.2041591784338896,-0.08521181001283697,-0.6444929396662387,-0.49894736842105264,0.0
2018-12-24,1.0,-0.14358536459141955,-0.21689178698959788,-0.07630802670392796,-0.655333022822543,-0.4954975935413755,0.0
2018-12-26,1.0,-0.14543396032215733,-0.21948897408846463,-0.0733602655482078,-0.6456269459382962,-0.48923140261945813,0.0
2018-12-27,1.0,-0.13014148559878727,-0.2081101566447701,-0.07713491662455786,-0.6192016169782718,-0.49196563921172315,0.0
2018-12-28,1.0,-0.12947060012123662,-0.20883006668013743,-0.07688421903414831,-0.6191402303495656,-0.49143766417458074,0.0
2018-12-31,1.0,-0.13010532696825036,-0.20817862645550755,-0.07675986966734864,-0.6191053522265162,-0.49165214316385036,0.0
2019-01-02,1.0,-0.12995177620117657,-0.20811977680713006,-0.07544120988714116,-0.6190824854192442,-0.49221097280783704,0.0
2019-01-03,1.0,-0.13045124167171412,-0.20707147183525138,-0.07833636180092873,-0.6191197254189381,-0.4887694326670705,0.0
2019-01-04,1.0,-0.11859417846989861,-0.21021912500943418,-0.07751138393418702,-0.6165689702885607,-0.4928929029661124,0.0
2019-01-07,1.0,-0.11336721664455071,-0.20410104904734483,-0.08267194111314188,-0.6147317293007186,-0.48882101099121206,0.0
2019-01-08,1.0,-0.11404144689148314,-0.19643526735494837,-0.08481863860210485,-0.6179036572257081,-0.486613503987201,0.0
2019-01-09,1.0,-0.11287865544539619,-0.19119446594910472,-0.08450915266088954,-0.6182853432559998,-0.49044776864870265,0.0
2019-01-10,1.0,-0.11354899905147023,-0.18938145873895465,-0.0847686086565823,-0.6191403324846488,-0.48931655933303386,0.0
2019-01-11,1.0,-0.11119714264305516,-0.17558758148712442,-0.09241451657217074,-0.619876614131928,-0.4986387591477883,0.0
2019-01-14,1.0,-0.11333483247132899,-0.17672338405416887,-0.09397096669415086,-0.6181195812407866,-0.49643954726032535,0.0
2019-01-15,1.0,-0.10934413522366414,-0.17370539844472782,-0.09786712674718076,-0.616732928262446,-0.5028129922736478,0.0
2019-01-16,1.0,-0.10105810841233709,-0.17947819996497985,-0.08725016884708707,-0.6135527928558921,-0.5200990569577507,0.0
2019-01-17,1.0,-0.10210112443965841,-0.18213919010292756,-0.0827928176103779,-0.6152863689865017,-0.5220004507775913,0.0
2019-01-18,1.0,-0.10559923874392749,-0.18340261431361748,-0.08676816747633596,-0.6088546101066761,-0.5194821455401413,0.0
2019-01-22,1.0,-0.0,-0.10943737290050462,-0.0,-0.8320654766387989,-0.569104466370415,0.0
2019-01-23,1.0,-0.0,-0.09510787757150024,-0.005318615153035625,-0.8362518815855494,-0.5721023582538886,0.0
2019-01-24,1.0,-0.0,-0.09734313454928624,-0.005544544519430995,-0.8329360997516245,-0.5730198951303344,0.0
2019-01-25,1.0,-0.0,-0.02029658478130617,-0.0,-0.9248302376672658,-0.5513780707010185,0.0
2019-01-28,1.0,-0.0,-0.025091116455507895,-0.0,-0.9060570748518582,-0.5482111422408449,0.0
2019-01-29,1.0,-0.0,-0.02963182457959849,-0.0,-0.8971775687087932,-0.542509321678149,0.0
2019-01-30,1.0,-0.0,-0.027490305530170175,-0.0,-0.8950033344036358,-0.5474349791291032,0.0
2019-01-31,1.0,-0.0,-0.02767208578346593,-0.0,-0.8924000592973267,-0.5506497998715225,0.0
2019-02-01,1.0,-0.0,-0.02613554879707242,-0.0,-0.897559528224909,-0.5489454293697302,0.0
2019-02-04,1.0,-0.0,-0.025566847167618624,-0.0,-0.8970897312266647,-0.5499592018396261,0.0
2019-02-05,1.0,-0.0,-0.024283488711392468,-0.0,-0.8897351566557036,-0.5588417122085115,0.0
2019-02-06,1.0,-0.0,-0.016495202294984666,-0.0,-0.8918290632110001,-0.5647442872687705,0.0
2019-02-07,1.0,-0.0,-0.013116214610968126,-0.0,-0.886829340724609,-0.5748119184319936,0.0
2019-02-08,1.0,-0.0,-0.014091134224863794,-0.0,-0.8943288756810303,-0.5680534918276374,0.0
2019-02-11,1.0,-0.0,-0.020884247944901135,-0.0,-0.8908390727986374,-0.556839220913871,0.0
2019-02-12,1.0,-0.0,-0.02848679338434954,-0.0,-0.8828684275487534,-0.5571463836089855,0.0
2019-02-13,1.0,-0.0,-0.025584201324764223,-0.0,-0.8804757331757405,-0.5563271034941272,0.0
2019-02-14,1.0,-0.0,-0.03406296114117068,-0.0,-0.872675848499754,-0.552680767338908,0.0
2019-02-15,1.0,-0.0,-0.035495384615384616,-0.0,-0.8731323076923078,-0.5528861538461538,0.0
2019-02-19,1.0,-0.0,-0.02882936068678818,-0.0,-0.8793446978082798,-0.5516690035175755,0.0
2019-02-20,1.0,-0.0,-0.039252842447211694,-0.0,-0.877196436481764,-0.5445685878820692,0.0
2019-02-21,1.0,-0.0,-0.043011811023622046,-0.0,-0.8765009842519687,-0.541117125984252,0.0
2019-02-22,1.0,-0.0,-0.045787635862883,-0.0,-0.8743913834653027,-0.5388776865194511,0.0
2019-02-25,1.0,-0.0,-0.044918129517627976,-0.0,-0.8746373604759798,-0.5390175542115356,0.0
2019-02-26,1.0,-0.0,-0.05070346453212857,-0.0,-0.8681218847447638,-0.5365482358140791,0.0
2019-02-27,1.0,-0.0,-0.04896541603482855,-0.0,-0.8527124198992321,-0.5441471408306022,0.0
2019-02-28,1.0,-0.0,-0.05295340589458236,-0.0,-0.8550324079735845,-0.5379234438057967,0.0
2019-03-01,1.0,-0.0,-0.05338844187923402,-0.0,-0.8596933160507717,-0.5325882266624276,0.0
2019-03-04,1.0,-0.0,-0.05117051952494991,-0.0,-0.8664532525292019,-0.5260495576951273,0.0
2019-03-05,1.0,-0.0,-0.045445646321765946,-0.0,-0.875923841221673,-0.5259164994371299,0.0
2019-03-06,1.0,-0.0,-0.04443900648476691,-0.0,-0.8773033157959134,-0.5253395326073658,0.0
2019-03-07,1.0,-0.0,-0.026760838750672075,-0.0,-0.8978200303045114,-0.5193313456180654,0.0
2019-03-08,1.0,-0.0,-0.014429063209551014,-0.0,-0.9120095705461558,-0.5150516370028565,0.0
2019-03-11,1.0,-0.0,-0.014913638485540896,-0.0,-0.9067344782683472,-0.5352939731210535,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.915523590618126,-0.5559674748523269,0.0
2019-03-13,1.0,-0.0,-0.00520755839904776,-0.0,-0.9174230025293855,-0.557183950800972,0.0
2019-03-14,1.0,-0.0,-0.0012404177727058474,-0.0,-0.9239375821776774,-0.5556823538167655,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9252944977384561,-0.5599184850141657,0.0
2019-03-18,1.0,-0.0,-0.0023445489237522757,-0.0,-0.9257975207642232,-0.5660589130272118,0.0
2019-03-19,1.0,-0.0,-0.0015219181158154737,-0.0,-0.9270976273047079,-0.5663281854245154,0.0
2019-03-20,1.0,-0.0,-0.00922638395759364,-0.0,-0.925338800820123,-0.565809871480722,0.0
2019-03-21,1.0,-0.0,-0.010145290581162324,-0.0,-0.9166583166332665,-0.5781813627254508,0.0
2019-03-22,1.0,-0.0,-0.011215656755739555,-0.0,-0.9244260444109897,-0.5734537699159453,0.0
2019-03-25,1.0,-0.0,-0.0,-0.006348412896775806,-0.9246938265433642,-0.5683579105223694,0.0
2019-03-26,1.0,-0.0,-0.0,-0.014944834503510532,-0.9151705115346039,-0.577382146439318,0.0
2019-03-27,1.0,-0.0,-0.0,-0.015160233157381233,-0.9136417081530033,-0.5728866985215021,0.0
2019-03-28,1.0,-0.0,-0.0,-0.01184319016565475,-0.9167478699747647,-0.5699722659470804,0.0
2019-03-29,1.0,-0.0,-0.0,-0.012915958828819825,-0.9151094234036175,-0.5702258419106625,0.0
2019-04-01,1.0,-0.0,-0.0004498200719712115,-0.012045181927229106,-0.9185325869652139,-0.5679728108756498,0.0
2019-04-02,1.0,-0.0,-0.0022263914946841776,-0.02056285178236398,-0.916447779862414,-0.5623264540337711,0.0
2019-04-03,1.0,-0.0,-0.0006247188765055726,-0.020615722924683895,-0.915463041631266,-0.5621720225898346,0.0
2019-04-04,1.0,-0.0,-0.0,-0.007776750361571473,-0.8063399483130617,-0.5568437774142305,0.0
2019-04-05,1.0,-0.0,-0.0,-0.014446075877421494,-0.8023966276701558,-0.5513664566854545,0.0
2019-04-08,1.0,-0.0,-0.0,-0.013499431602879879,-0.8026477832512315,-0.5521978021978022,0.0
2019-04-09,1.0,-0.0,-0.0,-0.02158290444228352,-0.811446054597633,-0.5387187818703603,0.0
2019-04-10,1.0,-0.0,-0.0,-0.021091958099832116,-0.7964342295050957,-0.5470431060982242,0.0
2019-04-11,1.0,-0.0,-0.0,-0.01932481277611094,-0.794608896973706,-0.5485128398969973,0.0
2019-04-12,1.0,-0.0,-0.0,-0.020427441256346674,-0.7946865037194474,-0.5464399574920298,0.0
2019-04-15,1.0,-0.0,-0.0,-0.018528584595750713,-0.7982416751353012,-0.546569612175927,0.0
2019-04-16,1.0,-0.0,-0.0,-0.020607349639607704,-0.7962424672102091,-0.5463783528299657,0.0
2019-04-17,1.0,-0.0,-0.0,-0.01147603047655104,-0.7973356679759595,-0.5574038143012635,0.0
2019-04-18,1.0,-0.0,-0.0,-0.013131743327654741,-0.7948372137043347,-0.5581109218247208,0.0
2019-04-22,1.0,-0.0,-0.0,-0.011423821398883744,-0.8006175038593992,-0.5629735185844912,0.0
2019-04-23,1.0,-0.0,-0.0,-0.011368771554287074,-0.7965750981091687,-0.5704364371506719,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0057782850620630615,-0.8043467922195272,-0.5677462310362866,0.0
2019-04-25,1.0,-0.0,-0.0,-0.01013344751302362,-0.8045148552534552,-0.5640952448916482,0.0
2019-04-26,1.0,-0.0,-0.0,-0.02556215275293893,-0.8214464553973818,-0.537544411855879,0.0
2019-04-29,1.0,-0.0,-0.0,-0.02811081920229281,-0.8272510150465727,-0.5329591593026033,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0314426339179051,-0.827041620872557,-0.5307975342858507,0.0
2019-05-01,1.0,-0.0,-0.0,-0.03515186273806964,-0.8232370301335817,-0.5312686691997036,0.0
2019-05-02,1.0,-0.0,-0.0,-0.03292004109032705,-0.8150935282734896,-0.540982823287704,0.0
2019-05-03,1.0,-0.0,-0.0,-0.03529299393476288,-0.8132909881083147,-0.5393285257175605,0.0
2019-05-06,1.0,-0.0,-0.0,-0.03225420811017598,-0.8157756312165264,-0.5429179418515685,0.0
2019-05-07,1.0,-0.0,-0.0,-0.03365683415403739,-0.8147200841420854,-0.5420232346894871,0.0
2019-05-08,1.0,-0.0,-0.0,-0.05564418200433344,-0.7832091240267626,-0.542155765613467,0.0
2019-05-09,1.0,-0.0,-0.0,-0.05801999048072346,-0.7839838172298905,-0.5377915278438838,0.0
2019-05-10,1.0,-0.0,-0.0,-0.05855759392771314,-0.7846860351678684,-0.5361791229447737,0.0
2019-05-13,1.0,-0.0,-0.0,-0.05968409534230935,-0.7853608639802084,-0.5337789618916219,0.0
2019-05-14,1.0,-0.0,-0.0,-0.08329425007034988,-0.7471625551074008,-0.5145389738298471,0.0
2019-05-15,1.0,-0.0,-0.0,-0.08576655174839935,-0.7488918595651868,-0.5106123501958301,0.0
2019-05-16,1.0,-0.0,-0.0,-0.08651298046481086,-0.7477310569639549,-0.510916723341385,0.0
2019-05-17,1.0,-0.0,-0.0,-0.09862665788731069,-0.7430157087762205,-0.5099708399962374,0.0
2019-05-20,1.0,-0.0,-0.0,-0.09785034652883826,-0.7431457770468696,-0.508351932338776,0.0
2019-05-21,1.0,-0.0,-0.0,-0.10480216038511213,-0.7346718328049784,-0.508770693906305,0.0
2019-05-22,1.0,-0.0,-0.0,-0.10792445756595903,-0.7322976709311588,-0.5029289095084118,0.0
2019-05-23,1.0,-0.0,-0.0,-0.11473528929683659,-0.7297164399278806,-0.49710820240241643,0.0
2019-05-24,1.0,-0.0,-0.0,-0.11410322399513359,-0.7316222918908801,-0.4938935941228768,0.0
2019-05-28,1.0,-0.0,-0.0,-0.11318678746166631,-0.7326591286841305,-0.49514244914202776,0.0
2019-05-29,1.0,-0.0,-0.0,-0.11413869722839436,-0.7338556893930535,-0.49091334346860016,0.0
2019-05-30,1.0,-0.0,-0.0,-0.11490247439075728,-0.7340146873099771,-0.4898264652228822,0.0
2019-05-31,1.0,-0.0,-0.0,-0.11313296690445564,-0.7342766927844697,-0.4914980704011227,0.0
2019-06-03,1.0,-0.0,-0.0,-0.11238681975170353,-0.7339447400354709,-0.487258471016522,0.0
2019-06-04,1.0,-0.0,-0.0,-0.11395034070755157,-0.7387986558387006,-0.48086437039111357,0.0
2019-06-05,1.0,-0.0,-0.0,-0.118958763125565,-0.7407570524559004,-0.4582647597413133,0.0
2019-06-06,1.0,-0.0,-0.0,-0.12576736859174834,-0.7358630435286214,-0.4549540157991058,0.0
2019-06-07,1.0,-0.0,-0.0,-0.13121899197848563,-0.7308155979042055,-0.45634534242129177,0.0
2019-06-10,1.0,-0.0,-0.0,-0.13687358026980667,-0.7249548004264984,-0.4560984655324278,0.0
2019-06-11,1.0,-0.0,-0.0,-0.16371855801553264,-0.7004288860554074,-0.4541787411614698,0.0
2019-06-12,1.0,-0.0,-0.0,-0.16405869671048057,-0.6990518580337066,-0.45510814382084985,0.0
2019-06-13,1.0,-0.0,-0.0,-0.16069315888370797,-0.6977521052265293,-0.461363583640708,0.0
2019-06-14,1.0,-0.0,-0.0,-0.16872303910199915,-0.7008905793404147,-0.4496034138874716,0.0
2019-06-17,1.0,-0.0,-0.0,-0.16797200852720362,-0.6974001297617944,-0.4518027620724812,0.0
2019-06-18,1.0,-0.0,-0.0,-0.16726506219452875,-0.6968566862013852,-0.45222487317875426,0.0
2019-06-19,1.0,-0.0,-0.0,-0.16415526699534752,-0.6993958752864383,-0.45107978612596344,0.0
2019-06-20,1.0,-0.0,-0.0,-0.1674078191587919,-0.6972160459514546,-0.45147767278117473,0.0
2019-06-21,1.0,-0.0,-0.0,-0.1676470588235294,-0.6932839277443261,-0.45495599814729043,0.0
2019-06-24,1.0,-0.0,-0.0,-0.16770128787176874,-0.6928333178912258,-0.45578152506254055,0.0
2019-06-25,1.0,-0.0,-0.0,-0.1667323153919229,-0.6937371116105564,-0.4565444055701013,0.0
2019-06-26,1.0,-0.0,-0.0,-0.16184689594397164,-0.6860462419702696,-0.4711625426126481,0.0
2019-06-27,1.0,-0.0,-0.0,-0.1637582958184434,-0.6843644126792593,-0.4723859469995823,0.0
2019-06-28,1.0,-0.0,-0.0,-0.162345793525647,-0.6883869770893238,-0.468138391614878,0.0
2019-07-01,1.0,-0.0,-0.0,-0.16438705489614241,-0.6982103115727003,-0.4556750741839763,0.0
2019-07-02,1.0,-0.0,-0.0,-0.1640853234407605,-0.6993739856248551,-0.45511245073035006,0.0
2019-07-03,1.0,-0.0,-0.0,-0.1633361087982237,-0.6981681931723563,-0.45138310667036724,0.0
2019-07-05,1.0,-0.0,-0.0,-0.15605183347118828,-0.6881720430107526,-0.4533820420917195,0.0
2019-07-08,1.0,-0.0,-0.0,-0.1566586234631736,-0.6883603355164886,-0.4530391818913019,0.0
2019-07-09,1.0,-0.0,-0.0,-0.15632389742176916,-0.6884082925821338,-0.45111003971807057,0.0
2019-07-10,1.0,-0.0,-0.0,-0.15785484611851172,-0.68929719797887,-0.44958658704639415,0.0
2019-07-11,1.0,-0.0,-0.0,-0.15869405385534419,-0.6903317709769322,-0.4485341420825292,0.0
2019-07-12,1.0,-0.0,-0.0,-0.15867947068553576,-0.68918856827789,-0.4495037676897629,0.0
2019-07-15,1.0,-0.0,-0.017306590257879655,-0.17911747851002865,-0.6671174785100287,-0.42872206303724925,0.0
2019-07-16,1.0,-0.0,-0.008861653415950976,-0.14586418206255553,-0.6659225003986605,-0.45741166822334095,0.0
2019-07-17,1.0,-0.0,-0.02301202901516702,-0.14089182982013326,-0.6627555313004525,-0.44725652045387365,0.0
2019-07-18,1.0,-0.0,-0.022417242633684976,-0.14057384503455803,-0.6636276827937432,-0.44693524918152056,0.0
2019-07-19,1.0,-0.0,-0.022660569244420177,-0.144700020476418,-0.6585898573476213,-0.4492298591677474,0.0
2019-07-22,1.0,-0.0,-0.03033494356555782,-0.15302548135259506,-0.6754733395911079,-0.43059593855170675,0.0
2019-07-23,1.0,-0.0,-0.029987858239215594,-0.15552908295342605,-0.6763877116217268,-0.42899360839385126,0.0
2019-07-24,1.0,-0.0,-0.029400972387854326,-0.14987157141546648,-0.6805338959728465,-0.43353820750389876,0.0
2019-07-25,1.0,-0.0,-0.018036393637988726,-0.15343539441719758,-0.6955814273273135,-0.42476050786084246,0.0
2019-07-26,1.0,-0.0,-0.015928676200953427,-0.15257150715071507,-0.6976760176017602,-0.42571965529886324,0.0
2019-07-29,1.0,-0.0,-0.0110803324099723,-0.15567409171035462,-0.6901627709988325,-0.4324076829742909,0.0
2019-07-30,1.0,-0.0,-0.010327455919395467,-0.1576826196473552,-0.686741470116785,-0.43514998855049236,0.0
2019-07-31,1.0,-0.0,-0.0074938124484370695,-0.15821798514987626,-0.6877348977908149,-0.4382390686589055,0.0
2019-08-01,1.0,-0.0,-0.007913570052298376,-0.161482704835306,-0.6854298559500871,-0.4389622901183595,0.0
2019-08-02,1.0,-0.0,-0.0025205655232464885,-0.16892371852157373,-0.6852730230746316,-0.43472881006393066,0.0
2019-08-05,1.0,-0.0,-0.0,-0.16425806747131438,-0.6917756452831917,-0.43423493575796435,0.0
2019-08-06,1.0,-0.0,-0.004218158602763464,-0.16649186009393951,-0.6769802544575676,-0.43239545806922336,0.0
2019-08-07,1.0,-0.0,-0.0,-0.1650113895216401,-0.6794533029612756,-0.4334396355353075,0.0
2019-08-08,1.0,-0.0,-0.0,-0.16107504839995446,-0.6811069354287665,-0.4354401548798542,0.0
2019-08-09,1.0,-0.0,-0.0,-0.1599064316860465,-0.6736691497093024,-0.4375,0.0
2019-08-12,1.0,-0.0,-0.0,-0.17023450091938888,-0.68037047967129,-0.4195137454314317,0.0
2019-08-13,1.0,-0.0,-0.0,-0.16783629715427767,-0.6847675501351321,-0.4185233131203016,0.0
2019-08-14,1.0,-0.0,-0.0,-0.16714350590372387,-0.6854904632152589,-0.4180290644868302,0.0
2019-08-15,1.0,-0.0,-0.0,-0.17775317456730988,-0.6764878666003886,-0.405237471191649,0.0
2019-08-16,1.0,-0.0,-0.0,-0.17736650622556666,-0.6735588547669085,-0.4087858450274558,0.0
2019-08-19,1.0,-0.0,-0.0,-0.17796093485378797,-0.6734560234842497,-0.40666139776448007,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1774117222885729,-0.6762962796042995,-0.39971156229578386,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1575830187399688,-0.691321744241246,-0.41164635938241745,0.0
2019-08-22,1.0,-0.0,-0.0,-0.1567493050690411,-0.6913828561097426,-0.4118059165178874,0.0
2019-08-23,1.0,-0.0,-0.0,-0.15809571150978355,-0.6891861358398482,-0.41221925979483937,0.0
2019-08-26,1.0,-0.0,-0.0,-0.1556872681205321,-0.690276898018279,-0.416274545290019,0.0
2019-08-27,1.0,-0.0,-0.0,-0.15272349366287868,-0.6878205273027133,-0.41867925807107514,0.0
2019-08-28,1.0,-0.0,-0.0,-0.1526958957330984,-0.6872670597004811,-0.4188746583542274,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1524523868693943,-0.6873009059485349,-0.419469986218738,0.0
2019-08-30,1.0,-0.0,-0.0,-0.15172164808881267,-0.6899002662575027,-0.4147975991696376,0.0
2019-09-03,1.0,-0.0,-0.0,-0.15637767194095206,-0.6908561496964088,-0.4099496648082523,0.0
