Date,ELF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-03,1.0,-0.3814765985497693,-1.7425840474620962,-0.0,-1.7181938035596571,-1.749637442320369,0.0
2019-01-04,1.0,-0.32330630394977766,-1.7568663353387393,-0.0,-1.698077426105153,-1.7610515302118754,0.0
2019-01-07,1.0,-0.27304535911953687,-1.6953368534894078,-0.0,-1.6762516699535595,-1.7170939627202748,0.0
2019-01-08,1.0,-0.27390311945219376,-1.6797489221405022,-0.0,-1.6765787471468425,-1.7101191985797617,0.0
2019-01-09,1.0,-0.27041042180484415,-1.6677417314867515,-0.0,-1.6736229684436856,-1.7120723455384812,0.0
2019-01-10,1.0,-0.2729688686408504,-1.6631232599341939,-0.0,-1.6801442672741076,-1.7112756264236901,0.0
2019-01-11,1.0,-0.3056886429583643,-1.7388487752210002,-0.0,-1.8299480396787908,-1.873608205681895,0.0
2019-01-14,1.0,-0.3171126238457909,-1.7344476646222282,-0.0,-1.8268517894453058,-1.861494911370223,0.0
2019-01-15,1.0,-0.30995612554843066,-1.7223084711441106,-0.0,-1.8290921363482955,-1.888558893013837,0.0
2019-01-16,1.0,-0.28658084518433646,-1.7277751567028377,-0.0,-1.8177529150097729,-1.9077980723866008,0.0
2019-01-17,1.0,-0.2934467166093001,-1.7204562327056758,-0.0,-1.8227711412566645,-1.912330431261389,0.0
2019-01-18,1.0,-0.3050652600256982,-1.6975045648204505,-0.0,-1.816528031378914,-1.943531480354365,0.0
2019-01-22,1.0,-0.0032087053571428575,-1.810825892857143,-0.0,-2.063197544642857,-2.098214285714286,0.0
2019-01-23,1.0,-0.0,-1.7402155022592978,-0.0,-2.071185262426138,-2.140285019117136,0.0
2019-01-24,1.0,-0.0028519755147468004,-1.734974958263773,-0.0,-2.0795770728992764,-2.1387033945464666,0.0
2019-01-25,1.0,-0.0,-1.6801535945388608,-0.0,-2.200312877764346,-2.2304629168740666,0.0
2019-01-28,1.0,-0.004624688722874422,-1.6614727854855922,-0.0,-2.2199217360369974,-2.2288865172536463,0.0
2019-01-29,1.0,-0.0,-1.651496749303422,-0.0,-2.2334786025576907,-2.258912624133743,0.0
2019-01-30,1.0,-0.002640593776762775,-1.6473023123037398,-0.0,-2.2279474735940625,-2.258920924921496,0.0
2019-01-31,1.0,-0.0,-1.6738990332975296,-0.0,-2.198496240601504,-2.2883637665592556,0.0
2019-02-01,1.0,-0.0,-1.6760017233950883,-0.0,-2.209966968260807,-2.294844176360764,0.0
2019-02-04,1.0,-0.0,-1.67664799655321,-0.0,-2.210254200775528,-2.293910670687922,0.0
2019-02-05,1.0,-0.0,-1.6661162957645368,-0.0,-2.203804737975592,-2.3089016511127065,0.0
2019-02-06,1.0,-0.0,-1.6583578765893257,-0.0,-2.2101860498527404,-2.3148480712592483,0.0
2019-02-07,1.0,-0.0,-1.6582133390644032,-0.0,-2.200730711369009,-2.3049645390070923,0.0
2019-02-08,1.0,-0.0,-1.6738707585908799,-0.0,-2.2262805273395294,-2.3039406382825445,0.0
2019-02-11,1.0,-0.0,-1.6912894024720253,-0.0,-2.286476998464127,-2.335990638484605,0.0
2019-02-12,1.0,-0.007267121779343758,-1.704103354620862,-0.0,-2.292520002936211,-2.336563165235264,0.0
2019-02-13,1.0,-0.026865671641791045,-1.6854022570076448,-0.0,-2.262686567164179,-2.305642519111758,0.0
2019-02-14,1.0,-0.05362867968522297,-1.6444185368697173,-0.0,-2.276522879626931,-2.311935295832119,0.0
2019-02-15,1.0,-0.04602723763746268,-1.6778093365377615,-0.0,-2.2615978442939335,-2.2972835190444982,0.0
2019-02-19,1.0,-0.07407407407407407,-1.650116652085156,-0.0,-2.2717993584135314,-2.294692330125401,0.0
2019-02-20,1.0,-0.07254301545640128,-1.6628025663458734,-0.0,-2.2656751239428403,-2.2898075240594924,0.0
2019-02-21,1.0,-0.07004373177842567,-1.6573615160349857,-0.0,-2.267711370262391,-2.293513119533528,0.0
2019-02-22,1.0,-0.06275787187839306,-1.6610930148389431,-0.0,-2.2420557365182776,-2.272602243937749,0.0
2019-02-25,1.0,-0.07579835600494653,-1.663562959191096,-0.0,-2.2539463155597583,-2.281006765112388,0.0
2019-02-26,1.0,-0.07048104956268222,-1.6684402332361516,-0.0,-2.2675655976676388,-2.2821428571428575,0.0
2019-02-27,1.0,-0.0798163131423573,-1.6609811210729644,-0.0,-2.267147751293826,-2.2812158320577303,0.0
2019-02-28,1.0,-0.1704591464895943,-1.825410964450563,-0.0,-2.509433962264151,-2.5925176127621667,0.0
2019-03-01,1.0,-0.18229166666666666,-1.8664021164021163,-0.0,-2.589699074074074,-2.62880291005291,0.0
2019-03-04,1.0,-0.18115044978129902,-1.8530989518857803,-0.0,-2.587356606420731,-2.6311793348188495,0.0
2019-03-05,1.0,-0.2172005628673123,-1.833705819054714,-0.0,-2.598874265375383,-2.6275970532240707,0.0
2019-03-06,1.0,-0.2295095525597552,-1.8225953188321893,-0.0,-2.5984616657017616,-2.619965263419072,0.0
2019-03-07,1.0,-0.2504535708395184,-1.7702457529275935,-0.0,-2.618753092528451,-2.607207652977074,0.0
2019-03-08,1.0,-0.2832682237552988,-1.762613249106475,-0.0,-2.649322583326407,-2.61665696949547,0.0
2019-03-11,1.0,-0.28642161799261495,-1.77660288687479,-0.0,-2.6597012420275257,-2.669352131587781,0.0
2019-03-12,1.0,-0.27850025333558526,-1.6992906603614255,-0.07794291504813376,-2.6662725890896812,-2.7224286438101672,0.0
2019-03-13,1.0,-0.3086148648648649,-1.696537162162162,-0.13918918918918918,-2.6205236486486485,-2.681081081081081,0.0
2019-03-14,1.0,-0.3104355948034304,-1.7014519826781014,-0.1377260762503184,-2.642608474144519,-2.698904644646345,0.0
2019-03-15,1.0,-0.3211330091289139,-1.6929442880300316,-0.15118163979182664,-2.6497739100759325,-2.7166624008190428,0.0
2019-03-18,1.0,-0.3119242134538502,-1.7207543890144272,-0.23552928906657397,-2.6668694594124807,-2.756040326786025,0.0
2019-03-19,1.0,-0.3076654443862406,-1.7326698096734765,-0.23930504627204469,-2.6748734066701587,-2.7761480705430417,0.0
2019-03-20,1.0,-0.31516691492158067,-1.7443266450538861,-0.23622185227372297,-2.6778235345658463,-2.788399193901691,0.0
2019-03-21,1.0,-0.3634174618746099,-1.7633996254347633,-0.24962097565325964,-2.7609025238562386,-2.7807901542852047,0.0
2019-03-22,1.0,-0.3578702876541004,-1.738699303198142,-0.3098088261568698,-2.7738967303912814,-2.753082008218689,0.0
2019-03-25,1.0,-0.32991163081317504,-1.5533339284120324,-0.450325805587789,-2.8235294117647056,-2.7689904489868784,0.0
2019-03-26,1.0,-0.3160449438202247,-1.575191011235955,-0.48674157303370785,-2.82076404494382,-2.7899325842696627,0.0
2019-03-27,1.0,-0.3236719310839914,-1.5572505384063173,-0.4881550610193826,-2.8204414931801867,-2.7840093323761668,0.0
2019-03-28,1.0,-0.3087520259319287,-1.5563659283270304,-0.5201692778678192,-2.81694579506573,-2.8018188366648658,0.0
2019-03-29,1.0,-0.3049702863317125,-1.5531244372411308,-0.5242211417251935,-2.8177561678372047,-2.8041599135602375,0.0
2019-04-01,1.0,-0.30151706700379266,-1.5739570164348926,-0.5268195773884775,-2.8253566913491057,-2.8025103846848474,0.0
2019-04-02,1.0,-0.317312011499416,-1.5645494564729134,-0.5870990926242027,-2.7900458179858054,-2.7249124067918427,0.0
2019-04-03,1.0,-0.3113589351560392,-1.567856821656624,-0.5880924543574063,-2.793236801870672,-2.7330695206403455,0.0
2019-04-04,1.0,-0.323970548131988,-1.5924915916734843,-0.570039087355695,-2.81838014725934,-2.7852013453322426,0.0
2019-04-05,1.0,-0.3397033397033397,-1.5921375921375922,-0.5771225771225772,-2.8104468104468103,-2.7806897806897806,0.0
2019-04-08,1.0,-0.33968599691442053,-1.5826300027225702,-0.5740992830565387,-2.802976676649424,-2.775841727924494,0.0
2019-04-09,1.0,-0.3747270742358078,-1.5526746724890828,-0.5951601164483261,-2.816502911208151,-2.758551673944687,0.0
2019-04-10,1.0,-0.37691958200817816,-1.528759654702408,-0.6129940935938211,-2.820626987732849,-2.7473875511131305,0.0
2019-04-11,1.0,-0.40532652316672746,-1.4892375045603794,-0.6424662531922656,-2.8438526085370306,-2.7399671652681503,0.0
2019-04-12,1.0,-0.4051959890610757,-1.4896080218778487,-0.6416590701914311,-2.8408386508659977,-2.738468550592525,0.0
2019-04-15,1.0,-0.39179375453885257,-1.4876543209876545,-0.6377995642701526,-2.8259803921568625,-2.7344771241830066,0.0
2019-04-16,1.0,-0.3898920243172126,-1.4854368932038835,-0.6366935849741402,-2.8266944923328188,-2.73486979402958,0.0
2019-04-17,1.0,-0.3888081395348837,-1.4587572674418605,-0.6390806686046512,-2.840207122093023,-2.7574491279069764,0.0
2019-04-18,1.0,-0.399708242159008,-1.452771699489424,-0.6188001458789205,-2.853665207877462,-2.7924872355944568,0.0
2019-04-22,1.0,-0.4208107362809082,-1.4607960290467874,-0.6213806416030885,-2.8744369886938137,-2.814688850078132,0.0
2019-04-23,1.0,-0.40935564389387075,-1.4778589257649994,-0.6245724322825182,-2.8938707589904777,-2.839142091152815,0.0
2019-04-24,1.0,-0.40116332748592004,-1.4512048748961313,-0.6339211522481765,-2.8949312159542053,-2.8515372541778228,0.0
2019-04-25,1.0,-0.39523721617131247,-1.436865423666236,-0.6535905482739524,-2.8970832564149895,-2.84742477386007,0.0
2019-04-26,1.0,-0.402917966599376,-1.399614608184988,-0.6581024041108461,-2.888328133602496,-2.8271242429803634,0.0
2019-04-29,1.0,-0.3973132131026868,-1.4079867500920131,-0.6574346705925653,-2.9038461538461537,-2.834744203165256,0.0
2019-04-30,1.0,-0.3981967062287239,-1.405373079400129,-0.6608703652589936,-2.904315024381268,-2.8318152543932285,0.0
2019-05-01,1.0,-0.4108177720540888,-1.3900285162358568,-0.6693036519179468,-2.9053444945267226,-2.8232913255450285,0.0
2019-05-02,1.0,-0.40810313075506444,-1.3941988950276243,-0.6629834254143646,-2.899171270718232,-2.8436464088397786,0.0
2019-05-03,1.0,-0.4088524891874482,-1.3904481457624,-0.6650409496641208,-2.896935676819729,-2.840894451090457,0.0
2019-05-06,1.0,-0.40247366010077873,-1.3517178195144297,-0.674942739349519,-2.8935409986257445,-2.8390288593678425,0.0
2019-05-07,1.0,-0.3926672777268561,-1.3496791934005499,-0.6824931255728689,-2.895783684692942,-2.8452795600366634,0.0
2019-05-08,1.0,-0.36648834889835885,-1.3215160032641218,-0.6810227581829721,-2.8720645570767975,-2.8260041708223773,0.0
2019-05-09,1.0,-0.3697722942937494,-1.3180622335117482,-0.6851129456590765,-2.876803048172004,-2.8220992470289397,0.0
2019-05-10,1.0,-0.36372763782402334,-1.3245710113179991,-0.6806316173786052,-2.906352683461117,-2.8521358159912373,0.0
2019-05-13,1.0,-0.36754634279974435,-1.3259063099260342,-0.6691626335494475,-2.909140717742672,-2.859830152497489,0.0
2019-05-14,1.0,-0.2972178863281609,-1.2542466256542097,-0.8668625470572031,-2.917362960242402,-2.846295106050867,0.0
2019-05-15,1.0,-0.27820796460176994,-1.2641961651917406,-0.9008112094395281,-2.9399889380530975,-2.8351769911504427,0.0
2019-05-16,1.0,-0.2652157875322759,-1.266783474732571,-0.9121172998893398,-2.9417189229066767,-2.835761711545555,0.0
2019-05-17,1.0,-0.26150454670708184,-1.236888031597318,-0.9313860567649491,-2.9072288049967856,-2.8483512446036556,0.0
2019-05-20,1.0,-0.2575938331650913,-1.2170322107001927,-0.9459484261723411,-2.907313939616408,-2.849041020464348,0.0
2019-05-21,1.0,-0.2430797433547204,-1.2190650779101742,-0.9560953253895509,-2.900916590284143,-2.8467461044912925,0.0
2019-05-22,1.0,-0.2392199945070036,-1.2038817174768837,-0.9706124691018951,-2.900942964387073,-2.8402453538405203,0.0
2019-05-23,1.0,-0.23843058350100602,-1.2012072434607646,-0.9782330345710627,-2.8984817998902503,-2.8294311322480334,0.0
2019-05-24,1.0,-0.21642063058137415,-1.1538181155458356,-1.006652086750501,-2.8996719518862766,-2.835793694186258,0.0
2019-05-28,1.0,-0.22017679759409461,-1.140982411373371,-1.010298004192108,-2.9032169871502784,-2.8386949785837965,0.0
2019-05-29,1.0,-0.2352619589977221,-1.1487927107061504,-1.0102050113895216,-2.9031435079726653,-2.814305239179954,0.0
2019-05-30,1.0,-0.22244654492062038,-1.1559144718729926,-1.0128475727264385,-2.942920069743966,-2.8426172341011284,0.0
2019-05-31,1.0,-0.22624185106969055,-1.156092186208796,-1.0168946836837756,-2.9438986318978975,-2.8387659535396197,0.0
2019-06-03,1.0,-0.20893620893620896,-1.1405951405951407,-1.0338520338520338,-2.9272909272909273,-2.7893347893347893,0.0
2019-06-04,1.0,-0.19203426904848706,-1.1502916514764856,-1.0329019321910318,-2.9296390812978492,-2.8092417061611377,0.0
2019-06-05,1.0,-0.17583400411412217,-1.108577050353278,-1.0558983990698505,-2.9017976925140863,-2.701636705124765,0.0
2019-06-06,1.0,-0.1711478338543993,-1.121750781598928,-1.0483251451540867,-2.889682894149174,-2.701652523447968,0.0
2019-06-07,1.0,-0.1780785086933142,-1.12556013622513,-1.0605843341100556,-2.892095357590966,-2.7059508872557805,0.0
2019-06-10,1.0,-0.15906244408659867,-1.1330291644301307,-1.0553766326713188,-2.885220969762033,-2.7135444623367326,0.0
2019-06-11,1.0,-0.18246530906469635,-1.1468733105063977,-1.1015498287979817,-2.8706073166336274,-2.7091367814020546,0.0
2019-06-12,1.0,-0.18422939068100355,-1.15089605734767,-1.096326164874552,-2.8421146953405017,-2.6870071684587815,0.0
2019-06-13,1.0,-0.1993878836979026,-1.1706724277612748,-1.1083805923125394,-2.837339094427941,-2.685930326762085,0.0
2019-06-14,1.0,-0.20971935802026362,-1.1534116381242714,-1.126423383842912,-2.8239038823634894,-2.6527391733165966,0.0
2019-06-17,1.0,-0.21244309559939303,-1.1427296259930375,-1.1246987414085512,-2.815049540301705,-2.6312594840667676,0.0
2019-06-18,1.0,-0.20952296506472778,-1.1287462316013477,-1.1151799964532718,-2.798545841461252,-2.614825323638943,0.0
2019-06-19,1.0,-0.21521335807050093,-1.101952469299408,-1.13578938068734,-2.789380687339871,-2.592366816856613,0.0
2019-06-20,1.0,-0.22016242937853106,-1.1136122881355932,-1.1220868644067796,-2.781779661016949,-2.590130649717514,0.0
2019-06-21,1.0,-0.22779445523574077,-1.1203425746070987,-1.1203425746070987,-2.773265053858379,-2.587586085113897,0.0
2019-06-24,1.0,-0.22849818792539558,-1.1004154512507736,-1.1260496773623265,-2.7698223282948824,-2.614602669495271,0.0
2019-06-25,1.0,-0.2281926646045073,-1.0803358373840035,-1.1336279275298276,-2.778082191780822,-2.6176756517896598,0.0
2019-06-26,1.0,-0.18849152998117774,-1.1170565564219772,-1.1371336380747514,-2.80433808371426,-2.7159630725105317,0.0
2019-06-27,1.0,-0.19991031390134528,-1.102152466367713,-1.1578475336322869,-2.8014349775784755,-2.7073542600896863,0.0
2019-06-28,1.0,-0.20701377706208623,-1.0781893004115226,-1.1580783682232958,-2.802200751476114,-2.700662014671676,0.0
2019-07-01,1.0,-0.23228980322003578,-1.0556350626118067,-1.1637745974955278,-2.8100178890876566,-2.6829159212880143,0.0
2019-07-02,1.0,-0.22007859949982134,-1.0642193640585924,-1.1588960342979635,-2.805287602715256,-2.6832797427652735,0.0
2019-07-03,1.0,-0.21827275162990087,-1.062784674466375,-1.1612038939001519,-2.8050370634991517,-2.683665267482361,0.0
2019-07-05,1.0,-0.219562304600268,-1.0609200535953551,-1.1562304600267976,-2.8051808843233585,-2.6906654756587765,0.0
2019-07-08,1.0,-0.22031626909675692,-1.060662914321451,-1.1570624497453765,-2.8053247565442687,-2.690788885910837,0.0
2019-07-09,1.0,-0.21663840042845664,-1.0504329197536375,-1.1594215835044184,-2.8043381237168616,-2.6953494599660806,0.0
2019-07-10,1.0,-0.2409671040805321,-1.0236383246449758,-1.1649289951465038,-2.846935106956678,-2.7113967283839653,0.0
2019-07-11,1.0,-0.2530515576607761,-1.0151211513936964,-1.1918382218983423,-2.904263071597741,-2.7448533430497357,0.0
2019-07-12,1.0,-0.2515757741847081,-1.031515483694163,-1.1936603635699279,-2.9135836302183247,-2.7444962090070337,0.0
2019-07-15,1.0,-0.2592152199762188,-1.0622884844050122,-1.221897009055154,-2.900667703283637,-2.7026433732735757,0.0
2019-07-16,1.0,-0.27945481156238566,-1.0569886571533114,-1.2486278814489573,-2.889864617636297,-2.672521039151116,0.0
2019-07-17,1.0,-0.2797215607254076,-1.0716248397142334,-1.2442755083348598,-2.8905477193625204,-2.673017036087195,0.0
2019-07-18,1.0,-0.28649885583524026,-1.0699313501144163,-1.2505263157894737,-2.8843935926773456,-2.6620594965675055,0.0
2019-07-19,1.0,-0.30133846718005136,-1.0722405573890723,-1.2516501650165017,-2.8839383938393843,-2.6585075174184087,0.0
2019-07-22,1.0,-0.2969136367799249,-1.0567817565711146,-1.2407729645571939,-2.8857954025093875,-2.678175657111457,0.0
2019-07-23,1.0,-0.2927432655305113,-1.066245189664651,-1.2401502657137622,-2.8854682059739782,-2.677936595198827,0.0
2019-07-24,1.0,-0.29541907647112825,-1.066923712475902,-1.262462131644175,-2.887726062609015,-2.6676764894886627,0.0
2019-07-25,1.0,-0.2980435180106052,-1.04680928871823,-1.2621137319436826,-2.886542329493509,-2.648930334613275,0.0
2019-07-26,1.0,-0.0,-0.46361960928861046,-0.7304091411721342,-2.7974198304460005,-2.38046443051972,0.0
2019-07-29,1.0,-0.0,-0.41950396243029053,-0.7243909597886703,-2.78859700616378,-2.4052685647196945,0.0
2019-07-30,1.0,-0.0,-0.41224756646810984,-0.7197442975446753,-2.7452419003341566,-2.3870405346505885,0.0
2019-07-31,1.0,-0.0,-0.4375863322428208,-0.7200290803344238,-2.7351508542348237,-2.37739003998546,0.0
2019-08-01,1.0,-0.0,-0.4533120510774142,-0.7142131611405353,-2.7249510266270045,-2.3629108321845753,0.0
2019-08-02,1.0,-0.0,-0.43700587509973166,-0.7224196707042867,-2.7281497062450137,-2.36563429317473,0.0
2019-08-05,1.0,-0.0,-0.43050528449399156,-0.716229911683799,-2.735847690748516,-2.356449978282901,0.0
2019-08-06,1.0,-0.0,-0.41873356548930424,-0.6845284627958212,-2.662497334944211,-2.3410560727737897,0.0
2019-08-07,1.0,-0.0,-0.4090716105292952,-0.6657939428247948,-2.658293235210869,-2.3429804698556467,0.0
2019-08-08,1.0,-0.0,-0.41855060215508133,-0.6745545460947954,-2.6338474540460592,-2.3157968871047254,0.0
2019-08-09,1.0,-0.0,-0.38849871358041865,-0.6440442250191224,-2.596133787636465,-2.324942632640289,0.0
2019-08-12,1.0,-0.0,-0.3736798221234019,-0.668496386881601,-2.608254585881045,-2.297873818788216,0.0
2019-08-13,1.0,-0.0,-0.3371206872661771,-0.6596923929610642,-2.6179853124566996,-2.3132880698351115,0.0
2019-08-14,1.0,-0.0,-0.3504261754193016,-0.6490239208138576,-2.587159747044267,-2.2871185042617546,0.0
2019-08-15,1.0,-0.0,-0.37965896070634225,-0.6659702096111073,-2.537574981465256,-2.1567028375008426,0.0
2019-08-16,1.0,-0.0,-0.37058229552339284,-0.6698754628071357,-2.533759676876473,-2.1574554022214745,0.0
2019-08-19,1.0,-0.0,-0.3170028818443804,-0.6840024127069231,-2.5559949065076064,-2.1448964546612155,0.0
