Date,BPFH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-28,1.0,-0.0,-0.6704491194562255,-0.0,-0.4595680139314102,-0.6787349380670168,0.0
2018-12-31,1.0,-0.0,-0.6726138630552667,-0.0,-0.4591048298727206,-0.677980388300413,0.0
2019-01-02,1.0,-0.0,-0.6718320139239796,-0.0,-0.45710515973274946,-0.6783167705350627,0.0
2019-01-03,1.0,-0.0,-0.672906653174804,-0.0,-0.45349523568597694,-0.6844028445343903,0.0
2019-01-04,1.0,-0.0,-0.6804952519678423,-0.0,-0.4286954816661532,-0.6920081795008264,0.0
2019-01-07,1.0,-0.0,-0.6600264871426995,-0.0,-0.42103520582717147,-0.6780432623330759,0.0
2019-01-08,1.0,-0.0,-0.6493624521494864,-0.0,-0.42854782297375454,-0.6760761201839663,0.0
2019-01-09,1.0,-0.0,-0.6369416233176451,-0.0,-0.42977458508793664,-0.6856026202075248,0.0
2019-01-10,1.0,-0.0,-0.6343503260062175,-0.0,-0.43241904866708847,-0.6843379460232744,0.0
2019-01-11,1.0,-0.0,-0.6329406583727843,-0.0,-0.4335296708136079,-0.6859242541010679,0.0
2019-01-14,1.0,-0.0,-0.6343511660563341,-0.0,-0.4395220132712905,-0.679506594344558,0.0
2019-01-15,1.0,-0.0,-0.6275607267914748,-0.0,-0.4392180650141994,-0.6903967575615539,0.0
2019-01-16,1.0,-0.0,-0.629610275310102,-0.0,-0.4234714926153084,-0.6972689017849776,0.0
2019-01-17,1.0,-0.0,-0.646076146076146,-0.0,-0.4272949272949273,-0.7016317016317016,0.0
2019-01-18,1.0,-0.0,-0.6424779255616409,-0.0,-0.43483849334972624,-0.7169162847881972,0.0
2019-01-22,1.0,-0.0,-0.6646507069858603,-0.0,-0.3225535489290214,-0.8127397452050957,0.0
2019-01-23,1.0,-0.0,-0.6568803227252353,-0.0,-0.3208202599731062,-0.8237337516808607,0.0
2019-01-24,1.0,-0.0,-0.6522408963585434,-0.0,-0.3290196078431373,-0.8198599439775911,0.0
2019-01-25,1.0,-0.0,-0.6348316197921092,-0.0,-0.2848726881354972,-0.912595236072167,0.0
2019-01-28,1.0,-0.0,-0.6339401820546164,-0.0,-0.2826652343529146,-0.9103578899756883,0.0
2019-01-29,1.0,-0.0,-0.6205049732211171,-0.0,-0.281107427243617,-0.9321318257814051,0.0
2019-01-30,1.0,-0.0,-0.6189572116746954,-0.0,-0.27903088693680933,-0.9356758288466988,0.0
2019-01-31,1.0,-0.0,-0.6259814620595823,-0.0,-0.24844808526318776,-0.9600895716998782,0.0
2019-02-01,1.0,-0.0,-0.6239850093691444,-0.0,-0.25518142070296973,-0.9599682016921243,0.0
2019-02-04,1.0,-0.0,-0.6150906002265005,-0.0,-0.2538788221970555,-0.9622876557191393,0.0
2019-02-05,1.0,-0.0,-0.6093882632561824,-0.0,-0.2534095410559674,-0.9666968479429574,0.0
2019-02-06,1.0,-0.0,-0.606388401200657,-0.0,-0.24984425440335278,-0.9755054652545733,0.0
2019-02-07,1.0,-0.0,-0.6008826524838746,-0.0,-0.2482177209460224,-0.9799139979631096,0.0
2019-02-08,1.0,-0.0,-0.6130402764402652,-0.0,-0.26590381238316435,-0.953435676655526,0.0
2019-02-11,1.0,-0.0,-0.6000851667849539,-0.0,-0.26705464868701206,-0.9717530163236338,0.0
2019-02-12,1.0,-0.0,-0.6069670148276745,-0.0,-0.2756353701226627,-0.9634004041323959,0.0
2019-02-13,1.0,-0.0,-0.6046630360789653,-0.0,-0.27609484910369864,-0.9556103925572952,0.0
2019-02-14,1.0,-0.0,-0.5844429270513257,-0.0,-0.2958632070103562,-0.9648059633549562,0.0
2019-02-15,1.0,-0.0,-0.583202846975089,-0.0,-0.2974804270462633,-0.9663202846975089,0.0
2019-02-19,1.0,-0.0,-0.5826233151910637,-0.0,-0.2999173624369532,-0.9670304619154817,0.0
2019-02-20,1.0,-0.0,-0.5855118738774695,-0.0,-0.29726031302562933,-0.9680987541693986,0.0
2019-02-21,1.0,-0.0,-0.572877781893825,-0.0,-0.3003732938192802,-0.9763200638303934,0.0
2019-02-22,1.0,-0.0,-0.566402463363175,-0.0,-0.3058390830814849,-0.9788732394366197,0.0
2019-02-25,1.0,-0.0,-0.5698675591407076,-0.0,-0.3107068279985125,-0.9799193340770617,0.0
2019-02-26,1.0,-0.0,-0.5687491065046462,-0.0,-0.315482487491065,-0.9749535382416011,0.0
2019-02-27,1.0,-0.0,-0.5684008809312702,-0.0,-0.3201384320567457,-0.9716271487000544,0.0
2019-02-28,1.0,-0.0,-0.5729071363220494,-0.0,-0.3247083714547118,-0.9614878774016468,0.0
2019-03-01,1.0,-0.0,-0.5784904474969301,-0.0,-0.3161892794928178,-0.9610760487763087,0.0
2019-03-04,1.0,-0.0,-0.5728147027767473,-0.0,-0.3154875717017208,-0.9654690220027967,0.0
2019-03-05,1.0,-0.0,-0.5633633633633633,-0.0,-0.3322179322179322,-0.9644215644215645,0.0
2019-03-06,1.0,-0.0,-0.561299176578225,-0.0,-0.3329997712717292,-0.9648044373284538,0.0
2019-03-07,1.0,-0.0,-0.5638203342219165,-0.0,-0.32361624673947315,-0.9789606443660962,0.0
2019-03-08,1.0,-0.0,-0.5608183937152889,-0.0,-0.31901240252079077,-0.9978130125751777,0.0
2019-03-11,1.0,-0.0,-0.5630728308323937,-0.0,-0.3224911093763553,-1.0057246942492843,0.0
2019-03-12,1.0,-0.0,-0.551525886349778,-0.0,-0.32884230087981653,-1.023345625598885,0.0
2019-03-13,1.0,-0.0,-0.5589583394155256,-0.0,-0.34230578343502754,-1.0182173824190583,0.0
2019-03-14,1.0,-0.0,-0.5570869590609122,-0.0,-0.3460258132336623,-1.0169362845295802,0.0
2019-03-15,1.0,-0.0,-0.5502709034997804,-0.0,-0.3485429784741544,-1.0298726021379412,0.0
2019-03-18,1.0,-0.0,-0.5610748945458837,-0.0,-0.3591634465060028,-1.029527152591369,0.0
2019-03-19,1.0,-0.0,-0.5633482156056888,-0.0,-0.35953993081221725,-1.033854705656249,0.0
2019-03-20,1.0,-0.0,-0.5825872274606622,-0.0,-0.36410958089175766,-1.027841399208781,0.0
2019-03-21,1.0,-0.0,-0.5864234449760766,-0.0,-0.35299043062200963,-1.0510167464114832,0.0
2019-03-22,1.0,-0.0,-0.5840784972693992,-0.0,-0.37913340935005696,-1.0374482386124948,0.0
2019-03-25,1.0,-0.0,-0.5703229647268938,-0.0,-0.37377585950290215,-1.0325048370293197,0.0
2019-03-26,1.0,-0.0,-0.5849818932750726,-0.0,-0.37290874809206,-1.0349564540747613,0.0
2019-03-27,1.0,-0.0,-0.5907227680993429,-0.0,-0.37672554102115857,-1.0465971426849117,0.0
2019-03-28,1.0,-0.0,-0.5919855378125942,-0.0,-0.37417896956914737,-1.0468213317264239,0.0
2019-03-29,1.0,-0.0,-0.5941784433663784,-0.0,-0.3736402808328562,-1.045409347033477,0.0
2019-04-01,1.0,-0.0,-0.6008245313111252,-0.0,-0.37555294754897534,-1.0328307905269178,0.0
2019-04-02,1.0,-0.0,-0.6066299340619637,-0.0,-0.38617408845933826,-1.0180351067353144,0.0
2019-04-03,1.0,-0.0,-0.606924582267048,-0.0,-0.38696372121029654,-1.016799638717447,0.0
2019-04-04,1.0,-0.0,-0.5970571757143278,-0.0,-0.31922861439565947,-1.0324359390204347,0.0
2019-04-05,1.0,-0.0,-0.5852924692486948,-0.0,-0.3210229786731955,-1.0434205480664287,0.0
2019-04-08,1.0,-0.0,-0.5788650976228397,-0.0,-0.32619595351855135,-1.0442694508346606,0.0
2019-04-09,1.0,-0.0,-0.571880450527685,-0.0,-0.346882667691489,-1.037455287196618,0.0
2019-04-10,1.0,-0.0,-0.5678206415785432,-0.0,-0.3519229633130501,-1.0340875524310273,0.0
2019-04-11,1.0,-0.0,-0.5662369152522325,-0.0,-0.3624696906972618,-1.0282689691880065,0.0
2019-04-12,1.0,-0.0,-0.5665838803145881,-0.0,-0.3606528295192478,-1.0293891549878778,0.0
2019-04-15,1.0,-0.0,-0.5651646498417112,-0.0,-0.36512914583271694,-1.0283736205213172,0.0
2019-04-16,1.0,-0.0,-0.5607283260914546,-0.0,-0.36259643522213353,-1.0325441163429991,0.0
2019-04-17,1.0,-0.0,-0.5410505146101976,-0.0,-0.37326984502543475,-1.0432095114160653,0.0
2019-04-18,1.0,-0.0,-0.5258238182571141,-0.0,-0.38046500621191504,-1.051765958705555,0.0
2019-04-22,1.0,-0.0,-0.5267324971087982,-0.0,-0.3857604602200279,-1.0528422738190553,0.0
2019-04-23,1.0,-0.0,-0.5320027324838873,-0.0,-0.3813894086548457,-1.0566990406605483,0.0
2019-04-24,1.0,-0.0,-0.5222064309824125,-0.0,-0.3848522532125304,-1.0537987801267248,0.0
2019-04-25,1.0,-0.0,-0.5279466271312083,-0.0,-0.39063009636767976,-1.0465826538176426,0.0
2019-04-26,1.0,-0.0,-0.5284895632293121,-0.0,-0.38700674010511005,-1.053712996229104,0.0
2019-04-29,1.0,-0.0,-0.5233458992549497,-0.0,-0.38555611623972214,-1.0594259253762355,0.0
2019-04-30,1.0,-0.0,-0.5207009207009207,-0.0,-0.38191268191268196,-1.0673596673596673,0.0
2019-05-01,1.0,-0.0,-0.5214986619090098,-0.0,-0.3964317573595004,-1.055605114481118,0.0
2019-05-02,1.0,-0.0,-0.5202771005530119,-0.0,-0.38359992864363446,-1.0693048700719512,0.0
2019-05-03,1.0,-0.0,-0.5317297087841664,-0.0,-0.38197859846791254,-1.0670362752988167,0.0
2019-05-06,1.0,-0.0,-0.5463478938222781,-0.0,-0.3816885373599377,-1.0679189885553357,0.0
2019-05-07,1.0,-0.0,-0.5353070373379065,-0.0,-0.3932966272527605,-1.08006137738063,0.0
2019-05-08,1.0,-0.0,-0.5305938812237553,-0.0,-0.4043191361727655,-1.0644871025794842,0.0
2019-05-09,1.0,-0.0,-0.5307279325755077,-0.0,-0.4019675474640833,-1.0666446717255031,0.0
2019-05-10,1.0,-0.0,-0.5300734963251837,-0.0,-0.40320983950802464,-1.0665666716664168,0.0
2019-05-13,1.0,-0.0,-0.5300680843406017,-0.0,-0.40208751987042984,-1.067154554452476,0.0
2019-05-14,1.0,-0.0,-0.5219190404797601,-0.0,-0.4178710644677661,-1.058710644677661,0.0
2019-05-15,1.0,-0.0,-0.5239839106681875,-0.0,-0.42114426367293034,-1.05658281803446,0.0
2019-05-16,1.0,-0.0,-0.5278311516752732,-0.0,-0.41746727512909815,-1.056953284496217,0.0
2019-05-17,1.0,-0.0,-0.5239727056843118,-0.0,-0.417110048997505,-1.0648991493071212,0.0
2019-05-20,1.0,-0.0,-0.515668659676111,-0.0,-0.4203947961421746,-1.0684733948261875,0.0
2019-05-21,1.0,-0.0,-0.5177187819088234,-0.0,-0.41600096101867984,-1.0694636314493362,0.0
2019-05-22,1.0,-0.0,-0.5171073094867807,-0.0,-0.4110838617059457,-1.062597200622084,0.0
2019-05-23,1.0,-0.0,-0.520037055852733,-0.0,-0.41544392313898937,-1.0529241251531543,0.0
2019-05-24,1.0,-0.0,-0.5250149611011371,-0.0,-0.4131059245960502,-1.0540993417115498,0.0
2019-05-28,1.0,-0.0,-0.5289335246293639,-0.0,-0.405428024868484,-1.0546389287422284,0.0
2019-05-29,1.0,-0.0,-0.5366973845098566,-0.0,-0.40079329575616596,-1.04479436938952,0.0
2019-05-30,1.0,-0.0,-0.5338063439065108,-0.0,-0.39753756260434053,-1.0497853565466253,0.0
2019-05-31,1.0,-0.0,-0.5428111299991053,-0.0,-0.3897885538755182,-1.0497151889296472,0.0
2019-06-03,1.0,-0.0,-0.5462863933452168,-0.0,-0.3909982174688057,-1.0336007130124776,0.0
2019-06-04,1.0,-0.0,-0.5422059567377786,-0.0,-0.3774584188758963,-1.055758874111101,0.0
2019-06-05,1.0,-0.0,-0.5330589524176117,-0.0,-0.38107363870547484,-1.0467829331122496,0.0
2019-06-06,1.0,-0.0,-0.5481459595213474,-0.0,-0.3597577190131482,-1.0467425025853154,0.0
2019-06-07,1.0,-0.0,-0.5566163213430674,-0.0,-0.3582005734046641,-1.0408772500221675,0.0
2019-06-10,1.0,-0.0,-0.5574351253210522,-0.0,-0.34980663064978007,-1.0449620641809112,0.0
2019-06-11,1.0,-0.0,-0.5605401083770098,-0.0,-0.35033016493441116,-1.0502206034763555,0.0
2019-06-12,1.0,-0.0,-0.5594499064365699,-0.0,-0.35052128196750526,-1.060296432708587,0.0
2019-06-13,1.0,-0.0,-0.5552349791790601,-0.0,-0.35466983938132063,-1.0645151695419393,0.0
2019-06-14,1.0,-0.0,-0.5537514497278971,-0.0,-0.3628036994082136,-1.0572754036934606,0.0
2019-06-17,1.0,-0.0,-0.5463877648179005,-0.0,-0.3756843608664604,-1.0534099024041896,0.0
2019-06-18,1.0,-0.0,-0.5307715221924337,-0.0,-0.3835269585939827,-1.0645516830503425,0.0
2019-06-19,1.0,-0.0,-0.5282597696360011,-0.0,-0.38566624006666866,-1.062382809012173,0.0
2019-06-20,1.0,-0.0,-0.5330711476582052,-0.0,-0.38380407579549514,-1.0625074484566799,0.0
2019-06-21,1.0,-0.0,-0.5386861313868613,-0.0,-0.37735736630418587,-1.063250409652912,0.0
2019-06-24,1.0,-0.0,-0.5219093735054997,-0.0,-0.3871652319464371,-1.0798959827833572,0.0
2019-06-25,1.0,-0.0,-0.5258211760494048,-0.0,-0.3822309734777291,-1.0753005757928338,0.0
2019-06-26,1.0,-0.0,-0.5199259126486229,-0.0,-0.37333452829061364,-1.0941327597538388,0.0
2019-06-27,1.0,-0.0,-0.5115536183424887,-0.0,-0.38097086219250065,-1.092936470026272,0.0
2019-06-28,1.0,-0.0,-0.5283080974325215,-0.0,-0.3698007062062362,-1.0943204261176613,0.0
2019-07-01,1.0,-0.0,-0.5416288497609971,-0.0,-0.36310280147637203,-1.1206208023234707,0.0
2019-07-02,1.0,-0.0,-0.545655130723893,-0.0,-0.35644551911742484,-1.1203868822729335,0.0
2019-07-03,1.0,-0.0,-0.5525663502811196,-0.0,-0.34813493742820867,-1.1220905628438425,0.0
2019-07-05,1.0,-0.0,-0.6335975379612694,-0.0,-0.21731556484626774,-1.0524634904044363,0.0
2019-07-08,1.0,-0.0,-0.6344367015098723,-0.0,-0.2156794425087108,-1.0534552845528455,0.0
2019-07-09,1.0,-0.0,-0.637128109957664,-0.0,-0.20846140462796495,-1.0541089137621065,0.0
2019-07-10,1.0,-0.0,-0.6441797791880379,-0.0,-0.2012808252919528,-1.0523051957460372,0.0
2019-07-11,1.0,-0.0,-0.6403739832691696,-0.0,-0.21081425304657425,-1.0434191101977017,0.0
2019-07-12,1.0,-0.0,-0.6351902763710027,-0.0,-0.2186080162060483,-1.0401099696136593,0.0
2019-07-15,1.0,-0.0,-0.6511648097236289,-0.0,-0.22517725365359573,-1.0175951381855013,0.0
2019-07-16,1.0,-0.0,-0.6644461252036304,-0.0,-0.2297533162671631,-1.0147777519199441,0.0
2019-07-17,1.0,-0.0,-0.6780612690192884,-0.0,-0.22250021819451316,-1.0086695953219098,0.0
2019-07-18,1.0,-0.0,-0.6756324977488599,-0.0,-0.22055363522816393,-1.0085107619019955,0.0
2019-07-19,1.0,-0.0,-0.6766978446522977,-0.0,-0.2214605240225411,-1.0066229012955326,0.0
2019-07-22,1.0,-0.0,-0.6543849940290682,-0.0,-0.21332245944135378,-1.0449130574083243,0.0
2019-07-23,1.0,-0.0,-0.6586510434883992,-0.0,-0.21111694065524075,-1.0450040806808907,0.0
2019-07-24,1.0,-0.0,-0.6580280705841244,-0.0,-0.20872401141459435,-1.0451051190961504,0.0
2019-07-25,1.0,-0.0,-0.6511682039046816,-0.0,-0.21714335593121709,-1.0413163024818877,0.0
2019-07-26,1.0,-0.0,-0.6472656477015168,-0.0,-0.2184285465217644,-1.0400999593188818,0.0
2019-07-29,1.0,-0.0,-0.6247633472169632,-0.0,-0.2257303468965718,-1.062155943261585,0.0
2019-07-30,1.0,-0.0,-0.6248980780430985,-0.0,-0.22877111240535822,-1.0583867210250437,0.0
2019-07-31,1.0,-0.0,-0.6288269393224388,-0.0,-0.22756270208861312,-1.05659937662035,0.0
2019-08-01,1.0,-0.0,-0.6354881880600489,-0.0,-0.22364133597113928,-1.0502443849645058,0.0
2019-08-02,1.0,-0.0,-0.641649204615884,-0.0,-0.2244193253253844,-1.0852935100197738,0.0
2019-08-05,1.0,-0.0,-0.6415406427221172,-0.0,-0.22031545368620037,-1.091830103969754,0.0
2019-08-06,1.0,-0.0,-0.6414202226072656,-0.0,-0.20992041349740098,-1.085401309800006,0.0
2019-08-07,1.0,-0.0,-0.6393394624348538,-0.0,-0.19292030216080108,-1.0956549745271418,0.0
2019-08-08,1.0,-0.0,-0.6374563898091413,-0.0,-0.19727931044592337,-1.097041836465449,0.0
2019-08-09,1.0,-0.0,-0.633941627186056,-0.0,-0.18827864537638184,-1.1022986488857693,0.0
2019-08-12,1.0,-0.0,-0.6295115530856976,-0.0,-0.2102369113775958,-1.0850833577069319,0.0
2019-08-13,1.0,-0.0,-0.6336127581271723,-0.0,-0.20425270905745246,-1.0829219849870022,0.0
2019-08-14,1.0,-0.0,-0.6362392266480317,-0.0,-0.19039715816445377,-1.0850803633822501,0.0
2019-08-15,1.0,-0.0,-0.6599454258222031,-0.0,-0.1813873330461008,-1.0309923883383598,0.0
2019-08-16,1.0,-0.0,-0.6596918831915383,-0.0,-0.1793228328351345,-1.0352092435042537,0.0
2019-08-19,1.0,-0.0,-0.6558506819813352,-0.0,-0.17877961234745154,-1.036870064608758,0.0
2019-08-20,1.0,-0.0,-0.657976999627176,-0.0,-0.17496917032320974,-1.034930740772606,0.0
2019-08-21,1.0,-0.0,-0.657755084478357,-0.0,-0.17483721063652793,-1.0359427440406186,0.0
2019-08-22,1.0,-0.0,-0.6591462890233065,-0.0,-0.17039818822922342,-1.0371814350829918,0.0
2019-08-23,1.0,-0.0,-0.6560861718280001,-0.0,-0.1689918927435758,-1.0396768556449996,0.0
2019-08-26,1.0,-0.0,-0.6530060091703928,-0.0,-0.16238999800643636,-1.0325520462506763,0.0
2019-08-27,1.0,-0.0,-0.651193218989106,-0.0,-0.15942770998663142,-1.0337628352817363,0.0
2019-08-28,1.0,-0.0,-0.6530658699672784,-0.0,-0.1542466922748613,-1.038070849338455,0.0
2019-08-29,1.0,-0.0,-0.6362216352844282,-0.0,-0.15946721195081084,-1.0443327369288007,0.0
2019-08-30,1.0,-0.0,-0.636794864511731,-0.0,-0.15801283872067262,-1.0456172243367607,0.0
2019-09-03,1.0,-0.0,-0.6345017611635041,-0.0,-0.15867515055107373,-1.0474093852971254,0.0
2019-09-04,1.0,-0.0,-0.6388422938049072,-0.0,-0.1559150484746823,-1.0483325277912035,0.0
2019-09-05,1.0,-0.0,-0.6547302270282511,-0.0,-0.1484742116288286,-1.0275717601766403,0.0
2019-09-06,1.0,-0.0,-0.6554919519383359,-0.0,-0.145771933801859,-1.0325323055996372,0.0
2019-09-09,1.0,-0.0,-0.6580162620052695,-0.0,-0.14445986911068928,-1.0306258322237016,0.0
2019-09-10,1.0,-0.0,-0.6601507167544903,-0.0,-0.1368916085897218,-1.035979375602017,0.0
2019-09-11,1.0,-0.0,-0.6670063694267515,-0.0,-0.1322009907997169,-1.0316489738145789,0.0
2019-09-12,1.0,-0.0,-0.6631903227629867,-0.0,-0.13054660561867615,-1.0325589282686112,0.0
2019-09-13,1.0,-0.0,-0.6614360572156919,-0.0,-0.1477694377566917,-1.0232544965302366,0.0
2019-09-16,1.0,-0.0,-0.6602763776405958,-0.0,-0.14781672990881803,-1.023645013309169,0.0
2019-09-17,1.0,-0.0,-0.625481204710145,-0.0,-0.16038269927536233,-1.044723731884058,0.0
2019-09-18,1.0,-0.0,-0.6314269535673839,-0.0,-0.15413363533408833,-1.045696489241223,0.0
2019-09-19,1.0,-0.0,-0.6176462289438786,-0.0,-0.170988403261759,-1.0329843966028045,0.0
2019-09-20,1.0,-0.0,-0.6434363912823111,-0.0,-0.16424508644478233,-1.0081094779523567,0.0
2019-09-23,1.0,-0.0,-0.6498832005854043,-0.0,-0.15212068334693649,-1.0124679857026258,0.0
