Date,IWF,IWM,MTUM,SPY,SSTI,VLUE,VXX
2018-11-23,-1.0402684563758389,-2.746271439224459,-0.0,-2.427013422818792,1.0,-2.1077554064131245,0.0
2018-11-26,-1.0381387541961955,-2.7617493472584855,-0.0,-2.4224170085788885,1.0,-2.102573666542335,0.0
2018-11-27,-1.0125391849529781,-2.7456205052553937,-0.0,-2.3905587313295227,1.0,-2.0712705144753825,0.0
2018-11-28,-1.0101019462465246,-2.787117701575533,-0.0,-2.3931417979610754,1.0,-2.077386468952734,0.0
2018-11-29,-0.9273187488700055,-2.7169589585969987,-0.0,-2.343699150244079,1.0,-2.0518893509311154,0.0
2018-11-30,-0.9318739213370879,-2.7333999454991376,-0.0,-2.3645199382323554,1.0,-2.053592515214824,0.0
2018-12-03,-0.9263425253991292,-2.7324927431059507,-0.0,-2.3617561683599417,1.0,-2.0504354136429606,0.0
2018-12-04,-0.8987824822823913,-2.76376521897147,-0.0,-2.36443757950209,1.0,-2.059058695257132,0.0
2018-12-06,-0.8631168831168831,-2.545800865800866,-0.0,-2.314372294372294,1.0,-1.9347186147186146,0.0
2018-12-07,-0.8749133148404993,-2.547676837725381,-0.0,-2.3176144244105408,1.0,-1.9283113730929264,0.0
2018-12-10,-0.7978188634233621,-2.5476697622901936,-0.0,-2.3037403084263444,1.0,-1.8709210189997445,0.0
2018-12-11,-0.8107900792636155,-2.543765447882042,-0.0,-2.3078496548197394,1.0,-1.8606494502684736,0.0
2018-12-12,-0.8118128355919202,-2.5433392994119153,-0.0,-2.307593965737663,1.0,-1.8602233017983465,0.0
2018-12-13,-0.8105576841209026,-2.531119625372499,-0.0,-2.3178373776074928,1.0,-1.8547467007237124,0.0
2018-12-14,-0.8173469387755102,-2.510544217687075,-0.0,-2.3231292517006805,1.0,-1.8523809523809525,0.0
2018-12-17,-0.7757427413909521,-2.50227886563133,-0.0,-2.286883862255233,1.0,-1.87525320729237,0.0
2018-12-18,-0.7812711291413117,-2.5041413116970928,-0.0,-2.288286004056795,1.0,-1.8779580797836377,0.0
2018-12-19,-0.7787827557058327,-2.5052409129332207,-0.0,-2.289940828402367,1.0,-1.879120879120879,0.0
2018-12-20,-0.7709017428643598,-2.4676265050096826,-0.0,-2.312368443209565,1.0,-1.8686537004294013,0.0
2018-12-21,-0.7576494257691341,-2.476485874758991,-0.0,-2.327269678933691,1.0,-1.8216111995976192,0.0
2018-12-24,-0.7126550868486353,-2.420512820512821,-0.0,-2.3008271298593876,1.0,-1.8373035566583955,0.0
2018-12-26,-0.7136146365584308,-2.4731333443217407,-0.0,-2.2462502060326357,1.0,-1.8082248228119333,0.0
2018-12-27,-0.5487910530046468,-2.386075450893912,-0.0,-2.0849019453414193,1.0,-1.856107741986296,0.0
2018-12-28,-0.5337597725657427,-2.4108031272210377,-0.0,-2.094211482271184,1.0,-1.8582484403379926,0.0
2018-12-31,-0.5297002293759393,-2.4218935379261257,-0.0,-2.0974452266076096,1.0,-1.860476152811833,0.0
2019-01-02,-0.5266113088177145,-2.422933965994464,-0.0,-2.098220640569395,1.0,-1.8604982206405694,0.0
2019-01-03,-0.5685035591458051,-2.43805486683196,-0.0,-2.1632408222026713,1.0,-1.8282812125089978,0.0
2019-01-04,-0.4458588462777957,-2.52408959071866,-0.0,-2.1753142120528524,1.0,-1.911537222043184,0.0
2019-01-07,-0.4058083553346793,-2.4202515918620904,-0.0,-2.1154682404100016,1.0,-1.8235750892995806,0.0
2019-01-08,-0.40977269212927164,-2.391603525591464,-0.0,-2.118911396319777,1.0,-1.8113499304159577,0.0
2019-01-09,-0.40457838754431946,-2.3695082472637585,-0.0,-2.115384615384616,1.0,-1.8183289656235548,0.0
2019-01-10,-0.4039143165356757,-2.3686238249345046,-0.0,-2.1155031591924796,1.0,-1.817306210510094,0.0
2019-01-11,-0.4119095245422372,-2.318433605170026,-0.0,-2.1177873519002923,1.0,-1.8453608247422677,0.0
2019-01-14,-0.43033725011445134,-2.295895009919121,-0.0,-2.098199298031436,1.0,-1.8056615290706546,0.0
2019-01-15,-0.43064688790334915,-2.2858999847071417,-0.0,-2.1053677932405566,1.0,-1.824514451751032,0.0
2019-01-16,-0.4159474528373941,-2.291071564958375,-0.0,-2.0976094096081876,1.0,-1.8331169327121364,0.0
2019-01-17,-0.4185691379705276,-2.284950752080629,-0.0,-2.0991830190119876,1.0,-1.832709780865847,0.0
2019-01-18,-0.4228874865322456,-2.26427581960905,-0.0,-2.1093581653070648,1.0,-1.8993381560720333,0.0
2019-01-22,-0.0,-2.513202112337974,-0.0,-2.5554488718194914,1.0,-1.9326292206753082,0.0
2019-01-23,-0.0,-2.4194582465138645,-0.0,-2.5872736015387083,1.0,-2.0072928353902872,0.0
2019-01-24,-0.0,-2.40598187795686,-0.0,-2.609894956298613,1.0,-2.002726325074172,0.0
2019-01-25,-0.0,-2.312577319587629,-0.0,-2.861443298969072,1.0,-2.07340206185567,0.0
2019-01-28,-0.0,-2.278800891898588,-0.0,-2.9085803947477085,1.0,-2.0710215542158723,0.0
2019-01-29,-0.0,-2.2399470461691213,-0.0,-2.9224722819791498,1.0,-2.111616746649015,0.0
2019-01-30,-0.0,-2.2383514027973184,-0.0,-2.921708185053381,1.0,-2.1160307870561947,0.0
2019-01-31,-0.0,-2.2821215139442232,-0.0,-2.8295152722443557,1.0,-2.188496015936255,0.0
2019-02-01,-0.0,-2.2745358090185674,-0.0,-2.8464854111405833,1.0,-2.168103448275862,0.0
2019-02-04,-0.0,-2.1773935318603908,-0.0,-2.773935318603906,1.0,-2.053794428434198,0.0
2019-02-05,-0.0,-2.167973751600512,-0.0,-2.7594430217669657,1.0,-2.07514404609475,0.0
2019-02-06,-0.0,-2.1782178217821784,-0.0,-2.740817630150112,1.0,-2.065633982753114,0.0
2019-02-07,-0.0,-2.181411332214497,-0.0,-2.753855989770639,1.0,-2.05650123871174,0.0
2019-02-08,-0.0,-2.1413650135544566,-0.0,-2.7595279859671504,1.0,-2.0723170148301704,0.0
2019-02-11,-0.0,-2.117873775493817,-0.0,-2.8194957443391684,1.0,-2.0922595150152565,0.0
2019-02-12,-0.0,-2.125140924464487,-0.0,-2.8400708648735704,1.0,-2.087534224512804,0.0
2019-02-13,-0.0,-2.162869062901155,-0.0,-2.8091302952503208,1.0,-2.0511071887034658,0.0
2019-02-14,-0.0,-2.095997422887976,-0.0,-2.8820971249093987,1.0,-2.075461061448015,0.0
2019-02-15,-0.0,-2.139758064516129,-0.0,-2.864435483870968,1.0,-2.060322580645161,0.0
2019-02-19,-0.0,-2.087744978450029,-0.0,-2.9564934536878913,1.0,-2.0878262990973413,0.0
2019-02-20,-0.0,-2.1199413728523737,-0.0,-2.93428873870206,1.0,-2.0885107075971012,0.0
2019-02-21,-0.0,-2.0862783329271264,-0.0,-2.93468194004387,1.0,-2.1031765374928915,0.0
2019-02-22,-0.0,-2.1089916034890357,-0.0,-2.9164424879758704,1.0,-2.126518301133121,0.0
2019-02-25,-0.0,-2.120161423159282,-0.0,-2.9620326140668753,1.0,-2.1537637950914186,0.0
2019-02-26,-0.0,-2.122312824314307,-0.0,-2.964253356395684,1.0,-2.149987645169261,0.0
2019-02-27,-0.0,-2.119037812010874,-0.0,-2.9799818765960953,1.0,-2.1388911771974626,0.0
2019-02-28,-0.0,-2.123557533794923,-0.0,-2.9821134190570393,1.0,-2.1369106495219254,0.0
2019-03-01,-0.0,-2.1383884703570257,-0.0,-2.9559449721585325,1.0,-2.094251555846708,0.0
2019-03-04,-0.0,-2.1246105919003115,-0.0,-2.94023610427939,1.0,-2.1333005410723067,0.0
2019-03-05,-0.0,-2.10387367382186,-0.0,-2.973435315404227,1.0,-2.1470515667406858,0.0
2019-03-06,-0.0,-2.1019385575817315,-0.0,-2.9752751766058814,1.0,-2.1369311647773945,0.0
2019-03-07,-0.0,-2.0699803793328972,-0.0,-2.997138652714192,1.0,-2.108240680183126,0.0
2019-03-08,-0.0,-2.040009899356542,-0.0,-3.0947038442501236,1.0,-2.1147500412473192,0.0
2019-03-11,-0.0,-2.026479621482527,-0.0,-3.075371461774716,1.0,-2.1988876898812983,0.0
2019-03-12,-0.0,-1.9617046513598237,-0.0,-3.1748707955604507,1.0,-2.335762094382784,0.0
2019-03-13,-0.0,-2.0155778894472363,-0.0,-3.1123115577889444,1.0,-2.247319932998325,0.0
2019-03-14,-0.0,-2.0282433791485084,-0.0,-3.1045926919208853,1.0,-2.2479886020784448,0.0
2019-03-15,-0.0,-1.9775598404255321,-0.0,-3.066904920212766,1.0,-2.266622340425532,0.0
2019-03-18,-0.0,-2.024928249282493,-0.0,-2.9832718327183274,1.0,-2.191881918819188,0.0
2019-03-19,-0.0,-2.0311572700296736,-0.0,-2.98846027035938,1.0,-2.2231289152654137,0.0
2019-03-20,-0.0,-2.0000824538258577,-0.0,-3.0040402374670183,1.0,-2.241259894459103,0.0
2019-03-21,-0.0,-1.9912776611209821,-0.0,-2.9637376837344536,1.0,-2.1213051203359714,0.0
2019-03-22,-0.0,-1.9281933802038074,-0.0,-2.9613713563472626,1.0,-2.0099533928430366,0.0
2019-03-25,-0.0,-1.7549133846034335,-0.0,-3.014681892332789,1.0,-1.9986017245397343,0.0
2019-03-26,-0.0,-1.7574404761904765,-0.0,-3.0087719298245617,1.0,-2.065867794486216,0.0
2019-03-27,-0.0,-1.7525990776205738,-0.0,-3.01164699445009,1.0,-2.0526068943953724,0.0
2019-03-28,-0.0,-1.7566257524822142,-0.0,-3.0052380580095384,1.0,-2.0560550386990855,0.0
2019-03-29,-0.0,-1.77208245160279,-0.0,-3.012069911435065,1.0,-2.0534524649267185,0.0
2019-04-01,-0.0,-1.8015237197612317,-0.0,-3.014608859566447,1.0,-2.0380929940307886,0.0
2019-04-02,-0.0,-1.8149655604257982,-0.09721352536005008,-2.9937382592360673,1.0,-1.9211803381340011,0.0
2019-04-03,-0.0,-1.8238448194291124,-0.08484466172527994,-3.0585081217473586,1.0,-1.9179940072543766,0.0
2019-04-04,-0.0,-1.8365567533291058,-0.04882688649334179,-3.066661382371592,1.0,-1.9743183259353203,0.0
2019-04-05,-0.0,-1.8141656091370557,-0.0501269035532995,-3.0758248730964466,1.0,-1.99127538071066,0.0
2019-04-08,-0.0,-1.8139922265408108,-0.04434044578408821,-3.079558975172523,1.0,-1.994209566114064,0.0
2019-04-09,-0.0,-1.800524934383202,-0.06442376521116677,-3.099817068321005,1.0,-1.9887854927225004,0.0
2019-04-10,-0.0,-1.7119768894440974,-0.10688632104934416,-3.0138194878201126,1.0,-1.9750156152404748,0.0
2019-04-11,-0.0,-1.6906379323807295,-0.12719606465214336,-3.0242055126102914,1.0,-1.966190364644335,0.0
2019-04-12,-0.0,-1.6891248341010225,-0.1299086579748614,-3.0246701537981107,1.0,-1.963307049730658,0.0
2019-04-15,-0.0,-1.693877551020408,-0.12870435530534052,-3.0225975447650324,1.0,-1.9740401907889593,0.0
2019-04-16,-0.0,-1.6918745601001015,-0.1486666145303824,-3.0158754985532177,1.0,-1.9640259638695547,0.0
2019-04-17,-0.0,-1.6770025839793283,-0.14861796257145096,-3.0307728447263336,1.0,-1.9738469971028114,0.0
2019-04-18,-0.0,-1.6720117747308079,-0.07614842358044774,-2.9996901386629484,1.0,-1.9986056239832675,0.0
2019-04-22,-0.0,-1.6874027993779162,-0.05427682737169518,-3.0222395023328152,1.0,-2.0120528771384136,0.0
2019-04-23,-0.0,-1.6890566625155665,-0.05845267745952677,-3.035024906600249,1.0,-2.0007783312577834,0.0
2019-04-24,-0.0,-1.6782716816910168,-0.061781162573826556,-3.0286757848927577,1.0,-2.0024867889337896,0.0
2019-04-25,-0.0,-1.6471131639722867,-0.12886836027713627,-2.977906081601232,1.0,-1.944418783679754,0.0
2019-04-26,-0.0,-1.6506953996637628,-0.14412349075347697,-2.9371083600794745,1.0,-1.9098272963472414,0.0
2019-04-29,-0.0,-1.6391353811149034,-0.13378839590443686,-2.913917330299583,1.0,-1.897535077739856,0.0
2019-04-30,-0.0,-1.605610436618656,-0.14403137018324408,-2.8861322675514667,1.0,-1.9052107684186712,0.0
2019-05-01,-0.0,-1.589786080144622,-0.1402530882796023,-2.921512503766195,1.0,-1.8807622777945165,0.0
2019-05-02,-0.0,-1.6052453595851808,-0.12376944465319005,-2.884496881340648,1.0,-1.9013301270008267,0.0
2019-05-03,-0.0,-1.6316342616920652,-0.1167329780046543,-2.866901884242925,1.0,-1.89167479918925,0.0
2019-05-06,-0.0,-1.590181110612184,-0.1341864990270918,-2.865139949109415,1.0,-1.8943271965274662,0.0
2019-05-07,-0.0,-1.6197469498418435,-0.16154541346588341,-2.85035396897123,1.0,-1.8995330622081636,0.0
2019-05-08,-0.0,-1.6002833283626603,-0.22286012526096036,-2.7494780793319418,1.0,-1.8833880107366539,0.0
2019-05-09,-0.0,-1.598196318103898,-0.22709994782738316,-2.751434746962808,1.0,-1.876499962733845,0.0
2019-05-10,-0.0,-1.5985249199135814,-0.23280935707367953,-2.749832377262907,1.0,-1.868658273113313,0.0
2019-05-13,-0.08455793784630208,-1.6883481891913594,-0.2077411065606681,-2.902272544768329,1.0,-2.1471934473620817,0.0
2019-05-14,-0.0,-1.4933322812278071,-0.4376232936163497,-2.8518109366369444,1.0,-2.1080249349009703,0.0
2019-05-15,-0.0,-1.503704287515763,-0.46209016393442626,-2.857266708701135,1.0,-2.0584804539722574,0.0
2019-05-16,-0.0,-1.5066887000314764,-0.47883223166509287,-2.8372678627636136,1.0,-2.0462700661000945,0.0
2019-05-17,-0.0,-1.4772079772079771,-0.5183602405824628,-2.851772712883824,1.0,-2.0665558721114277,0.0
2019-05-20,-0.0,-1.4631354594253236,-0.5209977897063468,-2.8489895800442064,1.0,-2.0607041364066943,0.0
2019-05-21,-0.0,-1.4461296660117877,-0.5170923379174852,-2.84573673870334,1.0,-2.0496660117878194,0.0
2019-05-22,-0.0,-1.432003768844221,-0.527324120603015,-2.8453988693467336,1.0,-2.0470320351758793,0.0
2019-05-23,-0.0,-1.4541720544610937,-0.6242488780710428,-2.677188712253746,1.0,-1.8506123069901876,0.0
2019-05-24,-0.0,-1.402848269070525,-0.6560109082645255,-2.666388909931066,1.0,-1.8499356109385654,0.0
2019-05-28,-0.0,-1.3754742753073304,-0.6606465320989527,-2.6831840947032934,1.0,-1.8691758992259826,0.0
2019-05-29,-0.0,-1.404106463878327,-0.6717110266159696,-2.7027376425855514,1.0,-1.8260076045627376,0.0
2019-05-30,-0.0,-1.4001355625847265,-0.6496460310287694,-2.672239795149872,1.0,-1.8092333182708238,0.0
2019-05-31,-0.0,-1.3893106818010974,-0.6512064947756144,-2.6640607381793577,1.0,-1.8125234909418926,0.0
2019-06-03,-0.0,-1.3920704845814977,-0.6856566863286792,-2.647875755991936,1.0,-1.7409840961696408,0.0
2019-06-04,-0.0,-1.3661308411214952,-0.7076635514018691,-2.697420560747663,1.0,-1.7054205607476633,0.0
2019-06-05,-0.0,-1.3335304990757855,-0.766728280961183,-2.7185951940850277,1.0,-1.5748613678373382,0.0
2019-06-06,-0.0,-1.3422823755639377,-0.7804896087567488,-2.7141483618075584,1.0,-1.558982323792619,0.0
2019-06-07,-0.0,-1.396300698261774,-0.7729163571534691,-2.699896003565592,1.0,-1.559203684445105,0.0
2019-06-10,-0.0,-1.4022587116427672,-0.7443346459618101,-2.7013894048592024,1.0,-1.5819897466379376,0.0
2019-06-11,-0.0,-1.4000299535719634,-0.7999850232140183,-2.7156657181368877,1.0,-1.5726374120113824,0.0
2019-06-12,-0.0,-1.4093672596262103,-0.8095023643323577,-2.7228101778878635,1.0,-1.5641372063349097,0.0
2019-06-13,-0.0,-1.4465451271663292,-0.834946357566209,-2.684822567334384,1.0,-1.5361242403781228,0.0
2019-06-14,-0.0,-1.4220512437439308,-0.8833196384552178,-2.6790916560842613,1.0,-1.4854709793082843,0.0
2019-06-17,-0.0,-1.4245684824030485,-0.881117836060674,-2.677351864305462,1.0,-1.4892027198684898,0.0
2019-06-18,-0.0,-1.4320388349514563,-0.884839432412248,-2.666168782673637,1.0,-1.4852128454070201,0.0
2019-06-19,-0.0,-1.4515554235652237,-0.8932363204395278,-2.6503081149305814,1.0,-1.4292820550894645,0.0
2019-06-20,-0.0,-1.4602560285799344,-0.8961744566835368,-2.652203036618041,1.0,-1.4340577552843106,0.0
2019-06-21,-0.0,-1.4616755793226381,-0.8972073677956031,-2.634878193701723,1.0,-1.4333778966131905,0.0
2019-06-24,-0.0,-1.4280283265001863,-0.899217294073798,-2.6450242266120014,1.0,-1.4820723071188968,0.0
2019-06-25,-0.0,-1.3735619386921993,-0.9084094114154235,-2.6536777258220146,1.0,-1.48660283530023,0.0
2019-06-26,-0.0,-1.3581460674157302,-0.8780307510348905,-2.6205647545830866,1.0,-1.535260201064459,0.0
2019-06-27,-0.0,-1.358139534883721,-0.8638612033960872,-2.607678110003692,1.0,-1.5531930601698045,0.0
2019-06-28,-0.0,-1.3089340999557717,-0.8740970072239422,-2.6337166445525577,1.0,-1.554548135043491,0.0
2019-07-01,-0.0,-1.2896597437030488,-0.886802179997054,-2.65296803652968,1.0,-1.5354249521284429,0.0
2019-07-02,-0.0,-1.297205882352941,-0.8787499999999999,-2.6422794117647057,1.0,-1.5347794117647058,0.0
2019-07-03,-0.0,-1.3172007366482503,-0.8625414364640883,-2.638453038674033,1.0,-1.5482872928176794,0.0
2019-07-05,-0.0,-1.2870799323479667,-0.8714611368482977,-2.639899992646518,1.0,-1.5550408118243988,0.0
2019-07-08,-0.0,-1.283159134403062,-0.8722214043868688,-2.6455174444280876,1.0,-1.5595465920800824,0.0
2019-07-09,-0.0,-1.2844090775125256,-0.8667845564397287,-2.6562039493073972,1.0,-1.5606395520188623,0.0
2019-07-10,-0.0,-1.2717888217077127,-0.866833800324436,-2.6723934522931723,1.0,-1.5625276507889692,0.0
2019-07-11,-0.0,-1.2765065116621293,-0.8584357295268927,-2.661393569273784,1.0,-1.5614009270840998,0.0
2019-07-12,-0.0,-1.3092927510660197,-0.8495809439788266,-2.6372592265843258,1.0,-1.555727098956036,0.0
2019-07-15,-0.0,-1.3431091510474091,-0.8785740536567438,-2.613744946710768,1.0,-1.5148107313487686,0.0
2019-07-16,-0.0,-1.3856023871689667,-0.8513987318164863,-2.6690041029466616,1.0,-1.5538977993286087,0.0
2019-07-17,-0.0,-1.3853662171224201,-0.850756277475598,-2.6594888607406304,1.0,-1.5553982564637507,0.0
2019-07-18,-0.0,-1.3847125241420295,-0.8477195067597683,-2.658297429802407,1.0,-1.5375872827217354,0.0
2019-07-19,-0.0,-1.3898267271510374,-0.8505242805086636,-2.6641630103368783,1.0,-1.5321633078009964,0.0
2019-07-22,-0.0,-1.3461852153926004,-0.8290205382961371,-2.665900496774672,1.0,-1.57336694594795,0.0
2019-07-23,-0.0,-1.3528800475059382,-0.8221496437054632,-2.6671615201900236,1.0,-1.5806116389548692,0.0
2019-07-24,-0.0,-1.3544806292729543,-0.8326839667720355,-2.6220686613247075,1.0,-1.5420127912960375,0.0
2019-07-25,-0.0,-1.351698334678307,-0.8276722177389775,-2.625486024502971,1.0,-1.531362335852102,0.0
2019-07-26,-0.0,-1.3644314868804666,-0.828862973760933,-2.592128279883382,1.0,-1.5032798833819243,0.0
2019-07-29,-0.0,-1.3390708190503975,-0.8321785427758733,-2.591350010940121,1.0,-1.5308146743490627,0.0
2019-07-30,-0.0,-1.3387683796768088,-0.8362207017033046,-2.5767215024020964,1.0,-1.5274421313146018,0.0
2019-07-31,-0.0,-1.3921596886935217,-0.8233047488650285,-2.508034877855444,1.0,-1.482669164805073,0.0
2019-08-01,-0.0,-1.420053225922463,-0.8198230597712725,-2.49198014816946,1.0,-1.4608357908365102,0.0
2019-08-02,-0.0,-1.397420279469724,-0.838480831243282,-2.465137943389466,1.0,-1.4647796488713722,0.0
2019-08-05,-0.0,-1.3890955924441901,-0.8317830566685748,-2.4796078992558677,1.0,-1.4546365197481397,0.0
2019-08-06,-0.0,-1.3828009828009828,-0.8122148122148123,-2.384906984906985,1.0,-1.4400842400842402,0.0
2019-08-07,-0.0,-1.410504053577723,-0.7670074021854071,-2.3864645752555513,1.0,-1.485794853718717,0.0
2019-08-08,-0.0,-1.4031436158759778,-0.738749730854805,-2.4705375726692025,1.0,-1.5647742768965762,0.0
2019-08-09,-0.0,-1.3659146080251323,-0.7184063972583179,-2.444452377552478,1.0,-1.6109524489504499,0.0
2019-08-12,-0.0,-1.354303220290681,-0.7351809632373896,-2.4547591906526076,1.0,-1.5802935309204902,0.0
2019-08-13,-0.0,-1.3486669036615713,-0.729328119445432,-2.4574475648773553,1.0,-1.5744756487735514,0.0
2019-08-14,-0.0,-1.3787007454739084,-0.7285764998225062,-2.4244941427050053,1.0,-1.5679801206957755,0.0
2019-08-15,-0.0,-1.4466162253047499,-0.7597730138713745,-2.373055905842791,1.0,-1.4262995656438278,0.0
2019-08-16,-0.0,-1.435995547516349,-0.7451648810352024,-2.331570891888131,1.0,-1.4442743843049952,0.0
2019-08-19,-0.0,-1.3949475427940363,-0.7482054113749309,-2.334345665378244,1.0,-1.4247653230259523,0.0
2019-08-20,-0.0,-1.4203268289319453,-0.7502585671929947,-2.332620837068193,1.0,-1.391918913328277,0.0
2019-08-21,-0.0,-1.4287486218302095,-0.7771499448732084,-2.3199421168687984,1.0,-1.365077177508269,0.0
2019-08-22,-0.0,-1.4333195706028077,-0.7633498486099642,-2.3165428020919347,1.0,-1.3681530415634462,0.0
2019-08-23,-0.0,-1.441944194419442,-0.7699231461607698,-2.3454960880703455,1.0,-1.3663366336633662,0.0
2019-08-26,-0.0,-1.3943150684931507,-0.7748630136986302,-2.3432876712328765,1.0,-1.3368493150684932,0.0
2019-08-27,-0.0,-1.3831378198531932,-0.7666872470329971,-2.3478081909857993,1.0,-1.362488852301571,0.0
2019-08-28,-0.0,-1.3748371614672608,-0.7712718546451834,-2.3535824477202607,1.0,-1.356667809393212,0.0
2019-08-29,-0.0,-1.3653846153846154,-0.7854503148097454,-2.3564878182315905,1.0,-1.3364358061866959,0.0
2019-08-30,-0.0,-1.342551597302636,-0.7923165996866699,-2.3617600980859614,1.0,-1.3149649206457326,0.0
2019-09-03,-0.0,-1.3384165021444618,-0.7912043025393152,-2.3535979304241272,1.0,-1.3245966369392062,0.0
2019-09-04,-0.0,-1.3085620870512908,-0.8062802261426334,-2.3567876847626184,1.0,-1.3398951025134527,0.0
2019-09-05,-0.0,-1.3312950129093626,-0.7950808533768174,-2.367373284413643,1.0,-1.300720206549803,0.0
