Date,BCLI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-27,1.0,-0.0,-1.7901972872996301,-0.0,-1.6613440197287297,-1.7136868064118371,0.0
2018-12-28,1.0,-0.0,-1.7940035707689466,-0.0,-1.6558517515237332,-1.7065812965585176,0.0
2018-12-31,1.0,-0.0,-1.808652657601978,-0.0,-1.6610630407911002,-1.710754017305315,0.0
2019-01-02,1.0,-0.0,-1.8131078486031098,-0.0,-1.6670383447934092,-1.714551198661959,0.0
2019-01-03,1.0,-0.0,-1.8212930122581048,-0.0,-1.706676622487711,-1.694418517827142,0.0
2019-01-04,1.0,-0.0,-1.8146440427886388,-0.0,-1.6487151112750522,-1.6843723103405877,0.0
2019-01-07,1.0,-0.0,-1.7469981294877213,-0.0,-1.6420080854401737,-1.6449043625173476,0.0
2019-01-08,1.0,-0.0,-1.715248120300752,-0.0,-1.6609323308270676,-1.6389172932330827,0.0
2019-01-09,1.0,-0.0,-1.6909788867562379,-0.0,-1.657929462571977,-1.64917226487524,0.0
2019-01-10,1.0,-0.0,-1.6853406909788868,-0.0,-1.6653071017274472,-1.647432821497121,0.0
2019-01-11,1.0,-0.0,-1.6696750902527078,-0.0,-1.6767749699157641,-1.6703971119133574,0.0
2019-01-14,1.0,-0.0,-1.6822655636736912,-0.0,-1.6951271058510957,-1.6609504256989311,0.0
2019-01-15,1.0,-0.0,-1.6735662973334957,-0.0,-1.709606721051991,-1.7046755144283452,0.0
2019-01-16,1.0,-0.0,-1.659114315139032,-0.0,-1.693584539892167,-1.7053371297025504,0.0
2019-01-17,1.0,-0.0,-1.6543269814297852,-0.0,-1.7025124408301977,-1.7118582352227212,0.0
2019-01-18,1.0,-0.0,-1.6603424910681286,-0.0,-1.7306270789700626,-1.768880128126155,0.0
2019-01-22,1.0,-0.0,-1.74527245173618,-0.0,-1.959280490215458,-1.8844303880872373,0.0
2019-01-23,1.0,-0.0,-1.699575371549894,-0.0,-1.9932988322717622,-1.941945329087049,0.0
2019-01-24,1.0,-0.0,-1.7025405081016205,-0.0,-2.0137360805494433,-1.9517903580716145,0.0
2019-01-25,1.0,-0.0,-1.5686031286610158,-0.0,-2.2382330645717046,-2.0844876300737374,0.0
2019-01-28,1.0,-0.0,-1.5020519835841313,-0.0,-2.2823529411764705,-2.0555403556771545,0.0
2019-01-29,1.0,-0.0,-1.4705234917795968,-0.0,-2.2968975717135582,-2.1115085643530302,0.0
2019-01-30,1.0,-0.0,-1.4683239223247488,-0.0,-2.297479685993665,-2.120300234127531,0.0
2019-01-31,1.0,-0.0,-1.5038231039470966,-0.0,-2.2127161259213337,-2.172005235241441,0.0
2019-02-01,1.0,-0.0,-1.5027303518352113,-0.0,-2.2343955208405335,-2.175157254441142,0.0
2019-02-04,1.0,-0.0,-1.5115197779319915,-0.0,-2.2569049271339345,-2.1712005551700204,0.0
2019-02-05,1.0,-0.0,-1.4945840855436743,-0.0,-2.2503124566032495,-2.1985835300652683,0.0
2019-02-06,1.0,-0.0,-1.469618235986974,-0.0,-2.246518395344003,-2.212429848264394,0.0
2019-02-07,1.0,-0.0,-1.4707616707616709,-0.0,-2.263601263601264,-2.2856440856440856,0.0
2019-02-08,1.0,-0.0,-1.4753369557547102,-0.0,-2.30696492837485,-2.2743631359819347,0.0
2019-02-11,1.0,-0.0,-1.4084585809157635,-0.0,-2.285494582313876,-2.296609577070954,0.0
2019-02-12,1.0,-0.0,-1.4140959876326331,-0.0,-2.3189515845688993,-2.293865504883705,0.0
2019-02-13,1.0,-0.0,-1.4532318860812508,-0.0,-2.2807482898226996,-2.246335334357113,0.0
2019-02-14,1.0,-0.0,-1.3998877114183452,-0.0,-2.3335672678784474,-2.2845111937679836,0.0
2019-02-15,1.0,-0.0,-1.4201237519336238,-0.0,-2.3299817184643508,-2.2812543945999155,0.0
2019-02-19,1.0,-0.0,-1.3930773542600896,-0.0,-2.34129764573991,-2.272351457399103,0.0
2019-02-20,1.0,-0.0,-1.3979806478754733,-0.0,-2.345533585752349,-2.2681250876454917,0.0
2019-02-21,1.0,-0.0,-1.394091101396136,-0.0,-2.370117049781413,-2.286983500211536,0.0
2019-02-22,1.0,-0.0,-1.4013662934009437,-0.0,-2.3667863934079865,-2.2745968025917316,0.0
2019-02-25,1.0,-0.0,-1.3805489427251085,-0.0,-2.3626943005181347,-2.2585072118750875,0.0
2019-02-26,1.0,-0.0,-1.3604304061089898,-0.0,-2.348698368622006,-2.232905241235682,0.0
2019-02-27,1.0,-0.0,-1.3530144666712813,-0.0,-2.361113033847858,-2.207794005675919,0.0
2019-02-28,1.0,-0.0,-1.352733564013841,-0.0,-2.3591695501730103,-2.208442906574395,0.0
2019-03-01,1.0,-0.0,-1.3471742434710514,-0.0,-2.359264888766063,-2.202501036341025,0.0
2019-03-04,1.0,-0.0,-1.3347847121432026,-0.0,-2.352477710968277,-2.224065242933167,0.0
2019-03-05,1.0,-0.0,-1.3246870653685674,-0.0,-2.39346314325452,-2.2358831710709315,0.0
2019-03-06,1.0,-0.0,-1.311685611311339,-0.0,-2.39284724147491,-2.226434710285556,0.0
2019-03-07,1.0,-0.0,-1.257468092445671,-0.0,-2.436081407381856,-2.205381165919283,0.0
2019-03-08,1.0,-0.0,-1.2376063567962872,-0.0,-2.5475001757963573,-2.24674776738626,0.0
2019-03-11,1.0,-0.0,-1.2332318152843684,-0.0,-2.527303633401799,-2.322048303704228,0.0
2019-03-12,1.0,-0.0,-1.1170106047578103,-0.0,-2.5877758670106052,-2.4605904270564634,0.0
2019-03-13,1.0,-0.0,-1.1573238206173557,-0.0,-2.63075131042516,-2.4920646476412345,0.0
2019-03-14,1.0,-0.0,-1.1413574920908829,-0.0,-2.5998705780845555,-2.448950244463618,0.0
2019-03-15,1.0,-0.0,-1.0999355254674406,-0.0,-2.593667168135253,-2.4702342574683,0.0
2019-03-18,1.0,-0.0,-1.146413199426112,-0.0,-2.5680057388809185,-2.459182209469154,0.0
2019-03-19,1.0,-0.0,-1.1383213497543958,-0.0,-2.5214636577205094,-2.4592439666832773,0.0
2019-03-20,1.0,-0.0,-1.144307780320366,-0.0,-2.532680205949657,-2.47404176201373,0.0
2019-03-21,1.0,-0.0,-1.1298056461909491,-0.0,-2.545467442190382,-2.4179316215065967,0.0
2019-03-22,1.0,-0.0,-1.141946697566628,-0.0,-2.6573001158748553,-2.4428592120509847,0.0
2019-03-25,1.0,-0.0,-0.8944907940161104,-0.0,-2.80804085155351,-2.489571346375144,0.0
2019-03-26,1.0,-0.0,-0.9517236342389718,-0.0,-2.8297546012269943,-2.522056675430909,0.0
2019-03-27,1.0,-0.0,-0.9058155615401412,-0.0,-2.8511536501928814,-2.521580901084504,0.0
2019-03-28,1.0,-0.0,-0.902141343272674,-0.0,-2.850105970912811,-2.5560915004019584,0.0
2019-03-29,1.0,-0.0,-0.8862253500476505,-0.0,-2.863939593871417,-2.5806759035261346,0.0
2019-04-01,1.0,-0.0,-0.8989529179175515,-0.0,-2.8504063850040273,-2.5729662444167825,0.0
2019-04-02,1.0,-0.0,-0.9444566894423627,-0.0,-2.90647270589964,-2.4961428256557197,0.0
2019-04-03,1.0,-0.0,-0.945435852243519,-0.0,-2.9057795402805313,-2.492546082103253,0.0
2019-04-04,1.0,-0.0,-0.9361296472831269,-0.0,-2.8966781550194325,-2.500183324778177,0.0
2019-04-05,1.0,-0.0,-0.9215368761960842,-0.0,-2.923818636832033,-2.5151626674517886,0.0
2019-04-08,1.0,-0.0,-0.8994930570861802,-0.0,-2.92807288222761,-2.519506281683932,0.0
2019-04-09,1.0,-0.0,-0.8697924333873104,-0.0,-2.9942587958192255,-2.4964669512733697,0.0
2019-04-10,1.0,-0.0,-0.8273826872631885,-0.0,-2.972967064995628,-2.4862285048090937,0.0
2019-04-11,1.0,-0.0,-0.793181486348372,-0.0,-3.0310994305738066,-2.4760548985253323,0.0
2019-04-12,1.0,-0.0,-0.7989321240491515,-0.0,-3.037741369221767,-2.4775453481568164,0.0
2019-04-15,1.0,-0.0,-0.8050393006684787,-0.0,-3.0412840667009475,-2.499669433629619,0.0
2019-04-16,1.0,-0.0,-0.8123208115856796,-0.0,-3.0395500992428137,-2.49944865103286,0.0
2019-04-17,1.0,-0.0,-0.7414921465968587,-0.0,-3.058682373472949,-2.471495055264689,0.0
2019-04-18,1.0,-0.0,-0.75185508511567,-0.0,-3.045977011494253,-2.477011494252874,0.0
2019-04-22,1.0,-0.0,-0.7684635130179684,-0.0,-3.0677667766776677,-2.4978364503116977,0.0
2019-04-23,1.0,-0.0,-0.7111015552210995,-0.0,-2.990611338063499,-2.465132946319788,0.0
2019-04-24,1.0,-0.0,-0.6862647518839755,-0.0,-2.955637707948244,-2.467439215128679,0.0
2019-04-25,1.0,-0.0,-0.7103453216793236,-0.0,-3.0037971056025214,-2.4502794096575435,0.0
2019-04-26,1.0,-0.0,-0.6921137918617213,-0.0,-3.059344616492618,-2.450486136118113,0.0
2019-04-29,1.0,-0.0,-0.6744018966879803,-0.0,-3.049859903728716,-2.4600905237445216,0.0
2019-04-30,1.0,-0.0,-0.6823210334736992,-0.0,-3.0298337020912136,-2.4250945685532797,0.0
2019-05-01,1.0,-0.0,-0.6621936577441909,-0.0,-3.0261317889681476,-2.374320220354545,0.0
2019-05-02,1.0,-0.0,-0.6401093125919697,-0.0,-3.010370681802256,-2.35666736738841,0.0
2019-05-03,1.0,-0.0,-0.652407912210806,-0.0,-2.9913329139582023,-2.345914587264975,0.0
2019-05-06,1.0,-0.0,-0.5449702929727515,-0.0,-2.9330055316533494,-2.351225841699105,0.0
2019-05-07,1.0,-0.0,-0.5555479732496247,-0.0,-2.9203630408079704,-2.348096082980756,0.0
2019-05-08,1.0,-0.0,-0.5483366215388802,-0.0,-2.893802299476155,-2.3610449690455133,0.0
2019-05-09,1.0,-0.0,-0.5459797458030313,-0.0,-2.8947189560252835,-2.3560116903418744,0.0
2019-05-10,1.0,-0.0,-0.537210714526685,-0.0,-2.8811821064705483,-2.328790230078942,0.0
2019-05-13,1.0,-0.0,-0.5148331681532871,-0.0,-2.8023125206475057,-2.290056161215725,0.0
2019-05-14,1.0,-0.0,-0.33222466269218703,-0.03175400062754942,-2.71063696266081,-2.2009413241292752,0.0
2019-05-15,1.0,-0.0,-0.340883493930672,-0.05330997372043549,-2.7095482417719934,-2.1532974596420975,0.0
2019-05-16,1.0,-0.0,-0.33881903353057197,-0.07871055226824458,-2.6400394477317555,-2.106139053254438,0.0
2019-05-17,1.0,-0.0,-0.34289105447276363,-0.06565467266366817,-2.655734632683658,-2.18259620189905,0.0
2019-05-20,1.0,-0.0,-0.30494677520350655,-0.09611772072636193,-2.664245460237946,-2.1964934251721977,0.0
2019-05-21,1.0,-0.0,-0.3165445286299839,-0.10613588374115018,-2.615265184449137,-2.172463048068563,0.0
2019-05-22,1.0,-0.0,-0.29373101010727354,-0.1273640478700316,-2.6187759657716874,-2.160910274694612,0.0
2019-05-23,1.0,-0.0,-0.2347333929103366,-0.09198689305927912,-2.5394101876675603,-2.091569854036342,0.0
2019-05-24,1.0,-0.0,-0.18147448015122872,-0.11478024574669186,-2.524338374291115,-2.0867793005671076,0.0
2019-05-28,1.0,-0.0,-0.16843971631205676,-0.116193853427896,-2.5306737588652486,-2.094858156028369,0.0
2019-05-29,1.0,-0.0,-0.1971343003112338,-0.12302542721240238,-2.5211697692172175,-2.031005931058782,0.0
2019-05-30,1.0,-0.0,-0.19368236326411234,-0.11336648142731795,-2.513366481427318,-2.029306814858146,0.0
2019-05-31,1.0,-0.0,-0.20114372410573614,-0.12032444418509658,-2.5048724981035186,-2.008986403687927,0.0
2019-06-03,1.0,-0.0,-0.20143096186025042,-0.15215509780162714,-2.4787375223587795,-1.937741619064105,0.0
2019-06-04,1.0,-0.0,-0.2085299873374007,-0.1572464602279268,-2.4709335789110165,-1.919016921837228,0.0
2019-06-05,1.0,-0.0,-0.18072083357057447,-0.21271992256448213,-2.498605021921084,-1.8017422991516254,0.0
2019-06-06,1.0,-0.0,-0.18984748463464604,-0.1712383337127248,-2.48964261324835,-1.840086501251992,0.0
2019-06-07,1.0,-0.0,-0.19682610889923177,-0.16228340716648912,-2.4405876745359727,-1.8078842595188698,0.0
2019-06-10,1.0,-0.0,-0.19437169127890777,-0.12092504876010031,-2.44279743661187,-1.8144887155196434,0.0
2019-06-11,1.0,-0.0,-0.18435662965382102,-0.20248203788373612,-2.3130306988896145,-1.7431417374265186,0.0
2019-06-12,1.0,-0.0,-0.19850167079874959,-0.2078797024900291,-2.271316158240811,-1.7120297509970894,0.0
2019-06-13,1.0,-0.0,-0.23201555411535968,-0.23503996543529923,-2.247353640095053,-1.6863253402462737,0.0
2019-06-14,1.0,-0.0,-0.22256968782013262,-0.25362592332991857,-2.248072464549523,-1.6674394780827086,0.0
2019-06-17,1.0,-0.0,-0.22148048452220728,-0.2564199192462988,-2.2469986541049796,-1.6586271870794076,0.0
2019-06-18,1.0,-0.0,-0.22786444324905863,-0.2516406670252824,-2.2478752017213552,-1.651855836471221,0.0
2019-06-19,1.0,-0.0,-0.18129649309245482,-0.2912858660998937,-2.2106801275239105,-1.6302337938363445,0.0
2019-06-20,1.0,-0.0,-0.16891785357649658,-0.29678877384769015,-2.1805854837861984,-1.6093971724391654,0.0
2019-06-21,1.0,-0.0,-0.17724675324675324,-0.29714285714285715,-2.1377662337662335,-1.5825974025974023,0.0
2019-06-24,1.0,-0.0,-0.12918254976704788,-0.2957433290978399,-2.1968975010588734,-1.672596357475646,0.0
2019-06-25,1.0,-0.0,-0.11249206685001058,-0.298022001269304,-2.2021895493970804,-1.6760101544319865,0.0
2019-06-26,1.0,-0.0,-0.10776545166402536,-0.2782884310618067,-2.1710512414157423,-1.7254622292657158,0.0
2019-06-27,1.0,-0.0,-0.10027530707327403,-0.3155442609063956,-2.1765141889030075,-1.7019800931808555,0.0
2019-06-28,1.0,-0.0,-0.09648798521256934,-0.31940850277264327,-2.1690520200686563,-1.696276736202799,0.0
2019-07-01,1.0,-0.0,-0.07462843891641194,-0.3324022346368715,-2.18462106039844,-1.678665542321071,0.0
2019-07-02,1.0,-0.0,-0.0767652320319899,-0.326423234767968,-2.1805219404398613,-1.6777859623276858,0.0
2019-07-03,1.0,-0.0,-0.06536189069423928,-0.337201941337835,-2.192973201097278,-1.6798375184638108,0.0
2019-07-05,1.0,-0.0,-0.05189399926242031,-0.3395500763921816,-2.190822401348717,-1.6861598440545809,0.0
2019-07-08,1.0,-0.0,-0.06,-0.33160949868073875,-2.192981530343008,-1.6925065963060686,0.0
2019-07-09,1.0,-0.0,-0.043496577145866244,-0.3322274881516587,-2.189415481832543,-1.7007898894154816,0.0
2019-07-10,1.0,-0.0,-0.07801492459427022,-0.33731670406512554,-2.130407556228148,-1.6727026039764128,0.0
2019-07-11,1.0,-0.0,-0.07135767643525048,-0.3500496264953247,-2.1345661599540304,-1.6678159118215536,0.0
2019-07-12,1.0,-0.0,-0.0733796417193294,-0.3479396250065284,-2.129054159920614,-1.6723768736616702,0.0
2019-07-15,1.0,-0.0,-0.08363903154805576,-0.3524263704014255,-2.1242532229326065,-1.6802221989309298,0.0
2019-07-16,1.0,-0.0,-0.10611102308139228,-0.35990070247715633,-2.138699624993398,-1.6770189616014368,0.0
2019-07-17,1.0,-0.0,-0.10797846826200502,-0.3657197676277781,-2.166444598411768,-1.6894419868890902,0.0
2019-07-18,1.0,-0.0,-0.1080532250307273,-0.3749265216694277,-2.177737401806231,-1.6831614385721159,0.0
2019-07-19,1.0,-0.0,-0.11773822884933996,-0.3875260541927209,-2.169686280797392,-1.6694457805568916,0.0
2019-07-22,1.0,-0.0,-0.1008610086100861,-0.38039467351195255,-2.178298304722178,-1.688325578907963,0.0
2019-07-23,1.0,-0.0,-0.11259695105643219,-0.37769457074083984,-2.173682802888473,-1.6851029687082106,0.0
2019-07-24,1.0,-0.0,-0.11167458495702771,-0.3904339934874286,-2.1647894090642184,-1.6712752895959004,0.0
2019-07-25,1.0,-0.0,-0.08856442502397954,-0.40141745710327187,-2.181978045401258,-1.6568261749973354,0.0
2019-07-26,1.0,-0.0,-0.0601215222257755,-0.40645986568596093,-2.198006609103507,-1.6653341861208826,0.0
2019-07-29,1.0,-0.0,-0.05557629740252814,-0.41036855298949276,-2.194090351485413,-1.6735825910715239,0.0
2019-07-30,1.0,-0.0,-0.05160095263297168,-0.4114845197142101,-2.1691982005821644,-1.6601217253241598,0.0
2019-07-31,1.0,-0.0,-0.053939490277115455,-0.4130238965718222,-2.169395432628623,-1.662215863932602,0.0
2019-08-01,1.0,-0.0,-0.0749233858184508,-0.40056007608580785,-2.163637324315756,-1.6446687097115078,0.0
2019-08-02,1.0,-0.0,-0.06639135959339264,-0.3968127911901737,-2.168413807708598,-1.6627488352393054,0.0
2019-08-05,1.0,-0.0,-0.06943484502100059,-0.39486416077409753,-2.1736934446275717,-1.67861130309958,0.0
2019-08-06,1.0,-0.0,-0.06151852811609225,-0.37247991707696293,-2.0900751490023324,-1.658616221819124,0.0
2019-08-07,1.0,-0.0,-0.05495578860785523,-0.3479333744602098,-2.075313592432655,-1.6626567962163272,0.0
2019-08-08,1.0,-0.0,-0.04648537711646999,-0.3382760389943561,-2.0759876859928172,-1.6700872242175475,0.0
2019-08-09,1.0,-0.0,-0.049848865208258625,-0.33459705927557765,-2.068702290076336,-1.670065064808648,0.0
2019-08-12,1.0,-0.0,-0.07375841750841751,-0.34474957912457915,-2.102483164983165,-1.73989898989899,0.0
2019-08-13,1.0,-0.0,-0.04781937270355184,-0.3419244901219447,-2.1563448532935725,-1.7790084669045207,0.0
2019-08-14,1.0,-0.0,-0.05306553911205074,-0.3355179704016913,-2.132135306553911,-1.7646934460887949,0.0
2019-08-15,1.0,-0.0,-0.08129831567091587,-0.35027901500025593,-2.0432089284800083,-1.6447550299493165,0.0
2019-08-16,1.0,-0.0,-0.08008602591018486,-0.3532182907470941,-2.0398381893594144,-1.64749859183778,0.0
2019-08-19,1.0,-0.0,-0.05118170266836087,-0.36243964421855146,-2.042185514612452,-1.6267852604828463,0.0
2019-08-20,1.0,-0.0,-0.05497951545192453,-0.35526781649891254,-2.036467553487431,-1.611198219614587,0.0
2019-08-21,1.0,-0.0,-0.055348509266720386,-0.3985697018533441,-2.0046333601933926,-1.5777095084609187,0.0
2019-08-22,1.0,-0.0,-0.06338770388958595,-0.3793726474278545,-1.9987452948557087,-1.577314930991217,0.0
2019-08-23,1.0,-0.0,-0.06643832166423211,-0.3844758978491915,-2.009469601571551,-1.5766382914420993,0.0
2019-08-26,1.0,-0.0,-0.02149190922298482,-0.3905615951104654,-2.0386754170632733,-1.559090225940584,0.0
2019-08-27,1.0,-0.0,-0.015990833914516292,-0.39199960147454416,-2.022865398027299,-1.5507123642522667,0.0
2019-08-28,1.0,-0.0,-0.0038802109242861405,-0.39836832156004376,-2.024873146950552,-1.5474579643816535,0.0
2019-08-29,1.0,-0.0,-0.0,-0.4049238099965255,-2.0230307241772967,-1.5355636074849852,0.0
2019-08-30,1.0,-0.0,-0.0,-0.410616319873474,-2.0200168042307123,-1.5117876736025304,0.0
2019-09-03,1.0,-0.0,-0.0,-0.4211177052423344,-2.0180019782393672,-1.506429277942631,0.0
2019-09-04,1.0,-0.0,-0.0,-0.41116600790513835,-2.021195652173913,-1.508300395256917,0.0
2019-09-05,1.0,-0.0,-0.0,-0.3950095780735793,-2.028243037477283,-1.4885799891939684,0.0
2019-09-06,1.0,-0.0,-0.0,-0.3972193665246977,-2.0275126058647865,-1.470749498213149,0.0
2019-09-09,1.0,-0.0,-0.0,-0.39503209053941496,-2.0275341727499874,-1.4767527313703395,0.0
2019-09-10,1.0,-0.0,-0.0,-0.44236989120846815,-2.0304322258159364,-1.427717338037832,0.0
2019-09-11,1.0,-0.0,-0.0,-0.44509775099220933,-2.0293007986672547,-1.425351560586016,0.0
2019-09-12,1.0,-0.0,-0.0,-0.4527027027027027,-2.0279083431257345,-1.4155895025460241,0.0
2019-09-13,1.0,-0.0,-0.0,-0.44822861616754744,-2.0264239577216676,-1.4186729301233119,0.0
