Date,IWF,IWM,MTUM,NFH,SPY,VLUE,VXX
2020-03-27,-0.123508412388854,-0.1626119723663769,-0.11167487521898654,1.0,-0.20374838858956135,-0.05118500644564175,0.0
2020-03-30,-0.12182289003612132,-0.16246350756238764,-0.11129987299807023,1.0,-0.2040937505154299,-0.04967919642415346,0.0
2020-03-31,-0.11704663127270336,-0.16637354328637882,-0.10991304919541742,1.0,-0.19974029816400665,-0.05060898436857937,0.0
2020-04-01,-0.13461730200405464,-0.20065472431785703,-0.07700488550633122,1.0,-0.21708930173817675,-0.03237063378643358,0.0
2020-04-02,-0.13766739873511782,-0.19042586568470418,-0.07321785366336961,1.0,-0.21957099687907664,-0.03038359285985568,0.0
2020-04-03,-0.13633365216530888,-0.19242059434677924,-0.07355123849731192,1.0,-0.2153600052772189,-0.031465417724858995,0.0
2020-04-06,-0.14259718775847807,-0.17806451612903224,-0.07262200165425972,1.0,-0.22626964433416047,-0.03468982630272952,0.0
2020-04-07,-0.1316264032622293,-0.16212044904391337,-0.06589443244033596,1.0,-0.23293746852306144,-0.03206992348057772,0.0
2020-04-08,-0.1328056431427364,-0.16253291291486527,-0.06823131684166044,1.0,-0.2330396905373338,-0.028719565712056694,0.0
2020-04-09,-0.13422742605085625,-0.15858523611831865,-0.07068954333160353,1.0,-0.2320965230928905,-0.026093020238713027,0.0
2020-04-13,-0.14057207681711367,-0.14238716473543472,-0.07516408718904465,1.0,-0.23312535450935906,-0.029349323393566162,0.0
2020-04-14,-0.14421440036317063,-0.13468117187373338,-0.08229705410269299,1.0,-0.23244540281132964,-0.027675545971886702,0.0
2020-04-15,-0.12267772396702246,-0.1499700351479616,-0.06661915482920035,1.0,-0.2382934611833687,-0.0421451594616045,0.0
2020-04-16,-0.15762514932822755,-0.12044446626409412,-0.09187163500090006,1.0,-0.2537843454923331,-0.012748130328767572,0.0
2020-04-17,-0.15227220602208316,-0.12992693555257037,-0.0828773631270273,1.0,-0.2554306870679205,-0.017725500475082732,0.0
2020-04-20,-0.15793950696046194,-0.12177127807495379,-0.08689535587508793,1.0,-0.2540445927598109,-0.01518051397817801,0.0
2020-04-21,-0.16423571082485422,-0.11364509715469566,-0.08529229946702754,1.0,-0.2778975155798373,-0.02968940571065778,0.0
2020-04-22,-0.15631666666666666,-0.12941666666666668,-0.07325000000000001,1.0,-0.28575,-0.021933333333333332,0.0
2020-04-23,-0.15385895707461594,-0.1312394933506433,-0.07135367254206822,1.0,-0.2851317388192607,-0.02283583828498194,0.0
2020-04-24,-0.16207197236475837,-0.12093772009256465,-0.07997115739343329,1.0,-0.2942113559378878,-0.019720293792132006,0.0
2020-04-27,-0.17337236058473202,-0.12814699512723335,-0.07527409312398484,1.0,-0.2957667839740119,-0.019389550622631292,0.0
2020-04-28,-0.1775587156118429,-0.12130332594984866,-0.07517627365110499,1.0,-0.2984393229739098,-0.01839671294026141,0.0
2020-04-29,-0.17356978631322692,-0.12513524479307547,-0.07211928590749254,1.0,-0.29699756559372464,-0.022721125236678387,0.0
2020-04-30,-0.18261195811589753,-0.08757119956342303,-0.09420512295780892,1.0,-0.3318496538081108,-0.009140830178382619,0.0
2020-05-01,-0.23782050164717364,-0.03590664272890484,-0.10160185459552735,1.0,-0.36771191019853233,-0.0,0.0
2020-05-04,-0.23948433726566706,-0.027277307712354707,-0.10040481609534896,1.0,-0.3702416734715152,-0.0,0.0
2020-05-05,-0.24019820916282705,-0.028131791706511342,-0.10146918195253411,1.0,-0.3688776840824132,-0.0,0.0
2020-05-06,-0.2391803107727605,-0.02953036465394376,-0.09785518128411028,1.0,-0.3715368303959398,-0.0,0.0
2020-05-07,-0.23942632366762973,-0.03317436557942006,-0.0951021686914749,1.0,-0.37281999512653596,-0.0,0.0
2020-05-08,-0.2431346516665502,-0.03504297393613305,-0.09206205017119698,1.0,-0.3766857661938369,-0.0,0.0
2020-05-11,-0.2509969915343175,-0.014395158469180717,-0.10055621632967186,1.0,-0.383159588609809,-0.0,0.0
2020-05-12,-0.25068668101261393,-0.015780541996885878,-0.09884707570111444,1.0,-0.38420896096852636,-0.0,0.0
2020-05-13,-0.25084219161822974,-0.007889546351084811,-0.09898587910841145,1.0,-0.38775723935696704,-0.0,0.0
2020-05-14,-0.25232208953139185,-0.00769956002514142,-0.09489140303093792,1.0,-0.3910189259026468,-0.0,0.0
2020-05-15,-0.2572828273991776,-0.0035692415361735634,-0.09446242673431897,1.0,-0.3942962120549383,-0.0,0.0
2020-05-18,-0.25973408470546805,-0.012503301928326145,-0.09967420973848728,1.0,-0.3891168442370344,-0.0,0.0
2020-05-19,-0.26097350888603726,-0.0,-0.1135760367043437,1.0,-0.3833213212157435,-0.0,0.0
2020-05-20,-0.2607679465776294,-0.0,-0.11359283015552238,1.0,-0.3829540462173799,-0.0,0.0
2020-05-21,-0.2581379346848039,-0.0,-0.12706646200532826,1.0,-0.37911748619418123,-0.0,0.0
2020-05-22,-0.26855129993205307,-0.0,-0.12688195114973358,1.0,-0.39264385080284664,-0.0,0.0
2020-05-26,-0.2687261727908933,-0.0,-0.1263983103935852,1.0,-0.39473071897764495,-0.0,0.0
2020-05-27,-0.2693526158472195,-0.0,-0.12856401353117003,1.0,-0.39193857278373395,-0.0,0.0
2020-05-28,-0.2753617990423758,-0.0,-0.13440812007962272,1.0,-0.383533884475369,-0.0,0.0
2020-05-29,-0.2759962695936009,-0.0,-0.1348326697514258,1.0,-0.38261774095197104,-0.0,0.0
2020-06-01,-0.27577546150948135,-0.0,-0.13639870113560934,1.0,-0.3818374266697763,-0.0,0.0
2020-06-02,-0.2761952746837493,-0.0,-0.13673906393392476,1.0,-0.38650063879941704,-0.0,0.0
2020-06-03,-0.2761282660332542,-0.0,-0.1369754552652415,1.0,-0.38638163103721296,-0.0,0.0
2020-06-04,-0.2762077903376773,-0.0,-0.13708690330477355,1.0,-0.386672906616747,-0.0,0.0
2020-06-05,-0.27116564417177913,-0.0,-0.1343558282208589,1.0,-0.39888127029953085,-0.0,0.0
2020-06-08,-0.26713316981676527,-0.0,-0.14936517097099988,1.0,-0.3869932188717357,-0.0,0.0
2020-06-09,-0.2696777220397705,-0.0,-0.1497166985455989,1.0,-0.3850553971633765,-0.0,0.0
2020-06-10,-0.27234134797767223,-0.0,-0.15548169156565564,1.0,-0.37863323518254244,-0.0,0.0
2020-06-11,-0.2721461683326091,-0.0,-0.14334347385194843,1.0,-0.39531725336810086,-0.0,0.0
2020-06-12,-0.2629196529611467,-0.0,-0.16098148048355518,1.0,-0.37238418566219395,-0.0,0.0
2020-06-15,-0.2651177021092794,-0.0,-0.15859189403210713,1.0,-0.3760168454394932,-0.0,0.0
2020-06-16,-0.27284761006745484,-0.0,-0.15324218466671502,1.0,-0.38721259157177057,-0.0,0.0
2020-06-17,-0.27845394736842105,-0.0,-0.15632309941520467,1.0,-0.3927083333333333,-0.0,0.0
2020-06-18,-0.27913269223737613,-0.0,-0.15859812058941825,1.0,-0.39048959742586564,-0.0,0.0
2020-06-19,-0.2793173462108325,-0.0,-0.15912125701951746,1.0,-0.3907516142603669,-0.0,0.0
2020-06-22,-0.28520790478989133,-0.0,-0.14975756685277697,1.0,-0.4016309138995005,-0.0,0.0
2020-06-23,-0.28712470813186003,-0.0,-0.15022705962383484,1.0,-0.40118769649390523,-0.0,0.0
2020-06-24,-0.29197941832801577,-0.0,-0.14857163934123896,1.0,-0.4036847832100769,-0.0,0.0
2020-06-25,-0.293950256846151,-0.0,-0.14634687165083707,1.0,-0.4075169074984294,-0.0,0.0
2020-06-26,-0.29385689483210814,-0.0,-0.14548779136345166,1.0,-0.40765025303830665,-0.0,0.0
2020-06-29,-0.2906275919270113,-0.0,-0.14778361441341814,1.0,-0.40473689060916046,-0.0,0.0
2020-06-30,-0.29064894304440136,-0.0,-0.1464229668605188,1.0,-0.40913874273054557,-0.0,0.0
2020-07-01,-0.2900909879482494,-0.0,-0.145839100824982,1.0,-0.4096672388018382,-0.0,0.0
2020-07-02,-0.28695234399541736,-0.0,-0.14429846443816177,1.0,-0.4165973723598869,-0.0,0.0
2020-07-06,-0.2865362911432219,-0.0,-0.14625617495235804,1.0,-0.4173805250790949,-0.0,0.0
2020-07-07,-0.28480591497227353,-0.0,-0.1444177449168207,1.0,-0.41922365988909427,-0.0,0.0
2020-07-08,-0.28546587987199173,-0.0,-0.14276993655080558,1.0,-0.421613422371853,-0.0,0.0
2020-07-09,-0.28888189093064615,-0.0,-0.1432831950207469,1.0,-0.42021710136336693,-0.0,0.0
2020-07-10,-0.28998073217726394,-0.0,-0.14406402845709204,1.0,-0.41864902919816216,-0.0,0.0
2020-07-13,-0.29226180551696035,-0.0,-0.1439448674484522,1.0,-0.41634709794549735,-0.0,0.0
2020-07-14,-0.28198990573740074,-0.0,-0.13547465300972317,1.0,-0.438116974690121,-0.0,0.0
2020-07-15,-0.2866589612899559,-0.0,-0.15211171533054174,1.0,-0.4559940883339334,-0.0,0.0
2020-07-16,-0.291268226839794,-0.0,-0.1583429972814205,1.0,-0.4514933176175358,-0.0,0.0
2020-07-17,-0.2897121535181237,-0.0,-0.1601431617423089,1.0,-0.4538912579957356,-0.0,0.0
2020-07-20,-0.2972248803827751,-0.0,-0.16325358851674643,1.0,-0.4534162679425838,-0.0,0.0
2020-07-21,-0.29578354779411764,-0.0,-0.1643688725490196,1.0,-0.45467601102941174,-0.0,0.0
2020-07-22,-0.28933863806723176,-0.0,-0.15923811720386705,1.0,-0.473409060331738,-0.0,0.0
2020-07-23,-0.2914974301718994,-0.0,-0.16042657221505707,1.0,-0.47304086700417713,-0.0,0.0
2020-07-24,-0.2868680653039248,-0.0,-0.15793319616175988,1.0,-0.4781647212660808,-0.0,0.0
2020-07-27,-0.2873596536997314,-0.0,-0.16565211509845984,1.0,-0.47946740873867083,-0.0,0.0
2020-07-28,-0.28792683398429947,-0.0,-0.164159480258324,1.0,-0.48147646854093357,-0.0,0.0
2020-07-29,-0.2927876303879101,-0.0,-0.16707134671043686,1.0,-0.48262465764068296,-0.0,0.0
2020-07-30,-0.2922321237889995,-0.0,-0.16700642631098683,1.0,-0.48224513172966776,-0.0,0.0
2020-07-31,-0.2894240961017548,-0.0,-0.1730459702430024,1.0,-0.5004122011541632,-0.0,0.0
2020-08-03,-0.28946489936180664,-0.0,-0.1730387825233186,1.0,-0.5011683848797251,-0.0,0.0
2020-08-04,-0.2872932538586034,-0.0,-0.17234437295227567,1.0,-0.5140725535862315,-0.0,0.0
2020-08-05,-0.28788028349752237,-0.0,-0.17262551082857874,1.0,-0.5137109351864647,-0.0,0.0
2020-08-06,-0.2880609686272187,-0.0,-0.17404094848861776,1.0,-0.51225098225039,-0.0,0.0
2020-08-07,-0.2896389949109414,-0.0,-0.18431933842239184,1.0,-0.5139750318066157,-0.0,0.0
2020-08-10,-0.2899280003182307,-0.0,-0.1852102311150006,1.0,-0.51380325390827,-0.0,0.0
2020-08-11,-0.29199347055778957,-0.0,-0.1878209977306207,1.0,-0.5108691324600868,-0.0,0.0
2020-08-12,-0.29007618403516794,-0.0,-0.1815089610725439,1.0,-0.5175541543174268,-0.0,0.0
2020-08-13,-0.291259040825679,-0.0,-0.18420370997628965,1.0,-0.5170057183845066,-0.0,0.0
2020-08-14,-0.3027210884353741,-0.0,-0.1950851346455742,1.0,-0.5148331521957896,-0.0,0.0
2020-08-17,-0.3039985503744866,-0.0,-0.19507529999194653,1.0,-0.5142747845695417,-0.0,0.0
2020-08-18,-0.3036095556540305,-0.0,-0.19574588083632116,1.0,-0.5149055311606172,-0.0,0.0
2020-08-19,-0.3030781692993114,-0.0,-0.1958890238963143,1.0,-0.5261441879303361,-0.0,0.0
2020-08-20,-0.3096225759650162,-0.0,-0.20105441690336556,1.0,-0.5327666183051678,-0.0,0.0
2020-08-21,-0.31347166178488767,-0.0,-0.2076360582536204,1.0,-0.5271706847463182,-0.0,0.0
2020-08-24,-0.3156563579536108,-0.0,-0.2129050830728738,1.0,-0.5277183747326862,-0.0,0.0
2020-08-25,-0.31642153833477527,-0.0,-0.22174844477402875,1.0,-0.5217319655584395,-0.0,0.0
2020-08-26,-0.31588596382812173,-0.0,-0.22222222222222224,1.0,-0.5217731635974128,-0.0,0.0
2020-08-27,-0.3119609740032522,-0.0,-0.2212913982257168,1.0,-0.5250807895766009,-0.0,0.0
2020-08-28,-0.314659793814433,-0.0,-0.22323711340206187,1.0,-0.5239587628865979,-0.0,0.0
2020-08-31,-0.31524366310657553,-0.0,-0.22378994773483174,1.0,-0.5267833164624951,-0.0,0.0
2020-09-01,-0.316471416152668,-0.0,-0.21387175559879124,1.0,-0.5394502628637661,-0.0,0.0
2020-09-02,-0.32016925246826516,-0.0,-0.2144486849746951,1.0,-0.5395544677673608,-0.0,0.0
2020-09-03,-0.3299914184649518,-0.0,-0.22835255457646986,1.0,-0.534692425225527,-0.0,0.0
2020-09-04,-0.30236359064621576,-0.0,-0.2034406168803956,1.0,-0.5895566172156567,-0.0,0.0
2020-09-08,-0.30263406047651975,-0.0,-0.20313907923136562,1.0,-0.589761321011714,-0.0,0.0
2020-09-09,-0.2994694849408915,-0.0,-0.19641589038806967,1.0,-0.5927565896653996,-0.0,0.0
2020-09-10,-0.2967509326219703,-0.0,-0.1907342183690057,1.0,-0.596565450263635,-0.0,0.0
2020-09-11,-0.2953532914185785,-0.001457301078402798,-0.19130199442061874,1.0,-0.5937460965149686,-0.0,0.0
2020-09-14,-0.2935741547959205,-0.0,-0.19171168164848687,1.0,-0.6003295305232861,-0.0,0.0
2020-09-15,-0.2931229333221715,-0.00544137959901218,-0.19708258339960655,1.0,-0.5972123393746599,-0.0,0.0
2020-09-16,-0.2940806309518815,-0.0,-0.19312413474850024,1.0,-0.6006838108822419,-0.009711792591349582,0.0
2020-09-17,-0.2855671619832279,-0.0053384896698123125,-0.18926417116795227,1.0,-0.601252653481578,-0.02032409256184451,0.0
2020-09-18,-0.3080632716049383,-0.008766289437585733,-0.19997427983539096,1.0,-0.6214849108367627,-0.0050368655692729775,0.0
2020-09-21,-0.30359752428436343,-0.015946015645147426,-0.21002750795151723,1.0,-0.6166509069027765,-0.0028367575002149056,0.0
2020-09-22,-0.29976277765796855,-0.024908345913306016,-0.20886348932499463,1.0,-0.6165839982747466,-0.006469700237222343,0.0
2020-09-23,-0.29821004960103514,-0.023377183523830065,-0.2102005607073539,1.0,-0.6158723312486521,-0.008885054992452018,0.0
2020-09-24,-0.2948982664429819,-0.018626059276465778,-0.20647825525874305,1.0,-0.6177571299522518,-0.013055448014797608,0.0
2020-09-25,-0.300618154213209,-0.0171998698622709,-0.20837219390521636,1.0,-0.6262227524129703,-0.016527491595271664,0.0
2020-09-28,-0.30567980972746517,-0.02016190621658775,-0.21578040105609989,1.0,-0.6310414802854089,-0.009360885029130028,0.0
2020-09-29,-0.3061558254650123,-0.018055343553064828,-0.21526854052639613,1.0,-0.6310865915087551,-0.01003074641836935,0.0
2020-09-30,-0.31763736753050137,-0.01649746192893401,-0.21985484014605042,1.0,-0.6589633983435748,-0.013425060112209458,0.0
2020-10-01,-0.31761013289406315,-0.016984618124346103,-0.21948667720321435,1.0,-0.6586826347305389,-0.013267146005386995,0.0
2020-10-02,-0.3326406613511621,-0.031915614482867664,-0.23158584238700786,1.0,-0.6625708671199151,-0.0,0.0
2020-10-05,-0.3246536396046753,-0.03932939212058306,-0.223340403447809,1.0,-0.6650345232185567,-0.0040615551243287145,0.0
2020-10-06,-0.33014602830146034,-0.027555495275554953,-0.22123513721235138,1.0,-0.6738776617387766,-0.007663095076630951,0.0
2020-10-07,-0.3257658394691392,-0.040155440414507776,-0.22188891918916465,1.0,-0.6733933278792836,-0.011339878192891555,0.0
2020-10-08,-0.3285766390079329,-0.03613112063463116,-0.2240813349138324,1.0,-0.6812254946658156,-0.009528585757271814,0.0
2020-10-09,-0.326020103731583,-0.03511268187451232,-0.22444577041354935,1.0,-0.6896084821223665,-0.019805388534447146,0.0
2020-10-12,-0.3269751641188082,-0.03521094431437359,-0.223821328558968,1.0,-0.6893219483083138,-0.020038562181517696,0.0
2020-10-13,-0.32656432849177397,-0.03540533718822423,-0.2234918886670797,1.0,-0.68857988573002,-0.020513526536793558,0.0
2020-10-14,-0.32679423641703376,-0.03510462555066079,-0.22402716593245228,1.0,-0.6887160425844346,-0.01975495594713656,0.0
2020-10-15,-0.32494589990331046,-0.02990469174455546,-0.22699019291864264,1.0,-0.692204981813159,-0.028109028960817718,0.0
2020-10-16,-0.32534254461715595,-0.030397236614853194,-0.22592976396085204,1.0,-0.691859527921704,-0.02929188255613126,0.0
2020-10-19,-0.3227566036859942,-0.027575321479968433,-0.23058353836869228,1.0,-0.7043312752425607,-0.03588505640406667,0.0
2020-10-20,-0.32480163808548757,-0.027386741745584847,-0.23217069595364961,1.0,-0.7099844102659563,-0.03248249063452545,0.0
2020-10-21,-0.32614183535131597,-0.02882053199943902,-0.24101257538217008,1.0,-0.7107194614557525,-0.030713851619840124,0.0
2020-10-22,-0.326484818736414,-0.027884907556739825,-0.24035247645092678,1.0,-0.7114741836710843,-0.031180609120445037,0.0
2020-10-23,-0.32935811995790953,-0.02541798199462177,-0.2423944814684906,1.0,-0.7120542499707705,-0.029135975681047588,0.0
2020-10-26,-0.3293347363498188,-0.025347831170349586,-0.24225417981994624,1.0,-0.7121477844031334,-0.029276277329591958,0.0
2020-10-27,-0.32781782437745743,-0.023497472383448792,-0.25081913499344693,1.0,-0.7166963115521439,-0.02155495225613181,0.0
2020-10-28,-0.32152076977235394,-0.022647265900023472,-0.25156066651020886,1.0,-0.719220840178362,-0.0319173902839709,0.0
2020-10-29,-0.30949715458531585,-0.020337718070715553,-0.24813415430543895,1.0,-0.7202864073141152,-0.034051683925739346,0.0
2020-10-30,-0.3130024303608151,-0.020027107870630022,-0.24523275378575435,1.0,-0.7233361375958123,-0.03526360067302299,0.0
2020-11-02,-0.30092916841761214,-0.013680720922631553,-0.24366157725171594,1.0,-0.726689078769202,-0.049633468739786156,0.0
2020-11-03,-0.3065533186977439,-0.012611518520248494,-0.2447335232845999,1.0,-0.7277079732822644,-0.043860058853753096,0.0
2020-11-04,-0.3065763345403575,-0.01259198691741619,-0.24452750846863686,1.0,-0.7283494918817895,-0.04413035860296695,0.0
2020-11-05,-0.2737210115371169,-0.03158140076914113,-0.22062696655401468,1.0,-0.7360214427222935,-0.06875655518004894,0.0
2020-11-06,-0.2732949646993033,-0.031269660041475404,-0.22065848032248295,1.0,-0.7360253512594077,-0.06883053335508074,0.0
