Date,IWF,IWM,MTUM,SPY,VLUE,VXRT,VXX
2019-02-08,-4.609521262369618,-5.423107782829634,-4.3586520460016045,-5.614602834982616,-5.739235089596149,1.0,0.0
2019-02-11,-4.639935414424112,-5.450753498385361,-4.389666307857912,-5.651506996770721,-5.778794402583423,1.0,0.0
2019-02-12,-4.701988558975756,-5.520021792427131,-4.441024244075185,-5.72623263415963,-5.8512666848270225,1.0,0.0
2019-02-13,-4.714520098441346,-5.552091878589008,-4.461033634126333,-5.747060432048127,-5.870112113754444,1.0,0.0
2019-02-14,-4.76158940397351,-5.585540838852096,-4.51462472406181,-5.80546357615894,-5.926324503311258,1.0,0.0
2019-02-15,-4.714871514488792,-5.547293603061782,-4.466375068343357,-5.7443958447238925,-5.864406779661016,1.0,0.0
2019-02-19,-4.745753424657535,-5.543013698630137,-4.496164383561644,-5.7495890410958905,-5.862739726027398,1.0,0.0
2019-02-20,-4.7495890410958905,-5.543287671232878,-4.501369863013699,-5.745479452054795,-5.857534246575343,1.0,0.0
2019-02-21,-4.745688475225841,-5.540925266903915,-4.497946892964687,-5.7393922803175474,-5.850533807829182,1.0,0.0
2019-02-22,-4.744663382594417,-5.536945812807882,-4.500273672687466,-5.738368910782704,-5.847016967706622,1.0,0.0
2019-02-25,-4.774317993937723,-5.570680628272251,-4.538715899696886,-5.7817580600716445,-5.890603472030862,1.0,0.0
2019-02-26,-4.764156129741616,-5.55497526113249,-4.531610775151182,-5.764980758658603,-5.871907641561297,1.0,0.0
2019-02-27,-4.639764831640833,-5.388562266167825,-4.419027258150722,-5.590326028861571,-5.685996793158738,1.0,0.0
2019-02-28,-4.638161411010154,-5.388562266167825,-4.419294494922501,-5.590593265633351,-5.687332977017638,1.0,0.0
2019-03-01,-4.658791946308725,-5.4136912751677855,-4.441879194630872,-5.618523489932886,-5.712751677852349,1.0,0.0
2019-03-04,-4.636096256684492,-5.390909090909091,-4.422994652406417,-5.594652406417112,-5.693582887700534,1.0,0.0
2019-03-05,-4.678609913793103,-5.425915948275862,-4.453933189655173,-5.643049568965517,-5.738146551724138,1.0,0.0
2019-03-06,-4.675377155172414,-5.425377155172414,-4.452316810344827,-5.64520474137931,-5.741648706896552,1.0,0.0
2019-03-07,-4.69818967846528,-5.420426911645501,-4.4750067549310995,-5.670629559578492,-5.755471494190759,1.0,0.0
2019-03-08,-4.831111111111111,-5.561111111111111,-4.635277777777778,-5.835555555555556,-5.914444444444445,1.0,0.0
2019-03-11,-4.870406732117812,-5.61430575035063,-4.6877980364656375,-5.891725105189341,-5.985974754558205,1.0,0.0
2019-03-12,-5.0100835494093925,-5.733218092768655,-4.8568135983866325,-6.051282051282052,-6.158743877845001,1.0,0.0
2019-03-13,-5.160650887573965,-5.88905325443787,-5.014497041420119,-6.207692307692309,-6.314497041420119,1.0,0.0
2019-03-14,-5.204057279236277,-5.940930787589499,-5.057875894988067,-6.261336515513126,-6.368735083532219,1.0,0.0
2019-03-15,-5.247295673076923,-5.975961538461539,-5.101862980769231,-6.305288461538462,-6.417668269230769,1.0,0.0
2019-03-18,-5.384093711467325,-6.135018495684341,-5.268803945745993,-6.460542540073983,-6.577990135635019,1.0,0.0
2019-03-19,-5.4219956750077225,-6.140562248995983,-5.314488724127277,-6.450417052826691,-6.565338276181649,1.0,0.0
2019-03-20,-6.321064139941691,-7.297376093294461,-6.165087463556851,-7.74963556851312,-7.910349854227405,1.0,0.0
2019-03-21,-6.266184448462929,-7.242314647377938,-6.111392405063291,-7.6980108499095845,-7.848462929475588,1.0,0.0
2019-03-22,-6.316921954777535,-7.2873814733770965,-6.192195477753464,-7.771699489423779,-7.901167031363968,1.0,0.0
2019-03-25,-6.102256699576869,-6.958744710860366,-6.044076163610719,-7.522919605077575,-7.632933709449929,1.0,0.0
2019-03-26,-6.231821454283657,-7.10943124550036,-6.194744420446364,-7.6691864650827934,-7.792296616270699,1.0,0.0
2019-03-27,-6.2917271407837445,-7.153846153846153,-6.251814223512337,-7.734034833091437,-7.853410740203192,1.0,0.0
2019-03-28,-6.311224489795919,-7.180393586005832,-6.293731778425656,-7.764577259475219,-7.8932215743440235,1.0,0.0
2019-03-29,-6.323712093533066,-7.19327731092437,-6.320058458165875,-7.783704786262332,-7.915601023017904,1.0,0.0
2019-04-01,-6.286181818181818,-7.1658181818181825,-6.282545454545454,-7.7487272727272725,-7.88,1.0,0.0
2019-04-02,-6.302986161689732,-7.173343044428259,-6.3222869628550615,-7.7549162418062645,-7.863073561544065,1.0,0.0
2019-04-03,-6.299854439592431,-7.167758369723435,-6.318413391557496,-7.748180494905386,-7.855895196506549,1.0,0.0
2019-04-04,-6.266184448462929,-7.121157323688969,-6.273056057866184,-7.697287522603978,-7.808679927667269,1.0,0.0
2019-04-05,-6.2544144144144145,-7.083963963963964,-6.25009009009009,-7.668468468468468,-7.779459459459459,1.0,0.0
2019-04-08,-6.258471521268925,-7.080389329488104,-6.255227108868061,-7.67267483777938,-7.78226387887527,1.0,0.0
2019-04-09,-6.5965045592705165,-7.453267477203648,-6.589665653495441,-8.129939209726444,-8.224164133738602,1.0,0.0
2019-04-10,-6.811806656101426,-7.783676703645008,-6.804675118858955,-8.556259904912837,-8.663232963549921,1.0,0.0
2019-04-11,-6.915430861723447,-7.8408817635270545,-6.911022044088177,-8.665330661322646,-8.74749498997996,1.0,0.0
2019-04-12,-6.912259615384615,-7.837740384615385,-6.907852564102564,-8.661858974358974,-8.744791666666666,1.0,0.0
2019-04-15,-6.922521075873143,-7.85748695303091,-6.923725411481333,-8.6756322761943,-8.76555600160578,1.0,0.0
2019-04-16,-6.924126856684062,-7.8586912886391,-6.926134082697711,-8.67322360497792,-8.761942994781212,1.0,0.0
2019-04-17,-6.927309236947791,-7.845783132530121,-6.938955823293172,-8.68273092369478,-8.76546184738956,1.0,0.0
2019-04-18,-6.940040241448692,-7.856740442655935,-6.940845070422535,-8.706237424547282,-8.79718309859155,1.0,0.0
2019-04-22,-7.0774272839000405,-8.004506349856616,-7.0634985661614085,-8.864809504301515,-8.956575174108972,1.0,0.0
2019-04-23,-7.043620057072972,-7.971463514064411,-7.034651447207501,-8.815735833673054,-8.90134529147982,1.0,0.0
2019-04-24,-7.038728088055443,-7.954341622503057,-7.043620057072972,-8.818181818181818,-8.91112922951488,1.0,0.0
2019-04-25,-7.034637326813367,-7.942135289323553,-7.054604726976365,-8.815403422982886,-8.903015484922577,1.0,0.0
2019-04-26,-7.010556232237109,-7.900527811611856,-7.029232643118149,-8.78846934632562,-8.872513195290297,1.0,0.0
2019-04-29,-7.014622258326564,-7.895613322502031,-7.028838342810723,-8.793663688058489,-8.884646628757109,1.0,0.0
2019-04-30,-7.014622258326564,-7.894800974817222,-7.029244516653128,-8.794476035743298,-8.884240454914703,1.0,0.0
2019-05-01,-7.041174072564208,-7.912759885854056,-7.056665307786385,-8.83611903791276,-8.919282511210763,1.0,0.0
2019-05-02,-7.032179226069246,-7.910794297352342,-7.044806517311609,-8.821995926680245,-8.923421588594705,1.0,0.0
2019-05-03,-7.045714285714285,-7.924489795918366,-7.057959183673469,-8.843673469387754,-8.944897959183674,1.0,0.0
2019-05-06,-6.938882187374347,-7.772014475271411,-6.965018094089265,-8.715319662243667,-8.81825492561319,1.0,0.0
2019-05-07,-6.924126856684062,-7.759534323564832,-6.961059815335206,-8.69690887193898,-8.802890405459655,1.0,0.0
2019-05-08,-6.886227544910179,-7.706187624750498,-6.944910179640719,-8.636726546906187,-8.746107784431139,1.0,0.0
2019-05-09,-6.86908077994429,-7.6780740151213696,-6.926382809391166,-8.608834062873061,-8.711102268205332,1.0,0.0
2019-05-10,-6.8589590782677785,-7.665077473182359,-6.917759237187127,-8.594358363130711,-8.69368295589988,1.0,0.0
2019-05-13,-6.855268389662029,-7.669980119284294,-6.913717693836979,-8.610337972166999,-8.711729622266402,1.0,0.0
2019-05-14,-6.672380210362291,-7.439423451499806,-6.8741721854304645,-8.443708609271523,-8.525905726529023,1.0,0.0
2019-05-15,-6.6173508907823395,-7.400464756003099,-6.847792408985283,-8.4004647560031,-8.463981409759876,1.0,0.0
2019-05-16,-6.606119287374129,-7.405499612703331,-6.858636715724245,-8.396591789310612,-8.46281951975213,1.0,0.0
2019-05-17,-6.6658851113716295,-7.4630715123094955,-6.931223134036733,-8.464243845252051,-8.553731926533802,1.0,0.0
2019-05-20,-6.392897196261682,-7.120747663551402,-6.651214953271028,-8.065046728971963,-8.153271028037382,1.0,0.0
2019-05-21,-6.09644128113879,-6.784697508896796,-6.349466192170818,-7.63238434163701,-7.723843416370107,1.0,0.0
2019-05-22,-6.110873440285205,-6.785739750445633,-6.377183600713013,-7.645989304812835,-7.7311942959001785,1.0,0.0
2019-05-23,-6.111546685673557,-6.780114041339986,-6.388453314326443,-7.642195295794725,-7.715609408410549,1.0,0.0
2019-05-24,-6.078368794326241,-6.720212765957448,-6.379432624113475,-7.604255319148936,-7.67872340425532,1.0,0.0
2019-05-28,-6.090198863636364,-6.72265625,-6.390269886363636,-7.616832386363636,-7.69140625,1.0,0.0
2019-05-29,-6.063183903988705,-6.6883162725026475,-6.353335686551359,-7.565478291563712,-7.627956230144722,1.0,0.0
2019-05-30,-6.048943661971831,-6.669718309859155,-6.335211267605633,-7.545774647887323,-7.611619718309859,1.0,0.0
2019-05-31,-6.040787623066104,-6.664205344585092,-6.3238396624472575,-7.533755274261604,-7.598804500703235,1.0,0.0
2019-06-03,-5.972183588317106,-6.588317107093185,-6.271905424200279,-7.447844228094576,-7.490611961057024,1.0,0.0
2019-06-04,-5.959750173490631,-6.573907009021513,-6.25850104094379,-7.430256766134629,-7.4757113115891745,1.0,0.0
2019-06-05,-5.865049538776904,-6.453023573624871,-6.192005466347797,-7.3300307482063545,-7.324564400409976,1.0,0.0
2019-06-06,-5.854216456128372,-6.466370775008536,-6.171048139296688,-7.318538750426766,-7.331512461590986,1.0,0.0
2019-06-07,-5.848464163822526,-6.474744027303754,-6.168259385665529,-7.3116040955631405,-7.326962457337884,1.0,0.0
2019-06-10,-5.796541200406918,-6.438792811122414,-6.1241098677517805,-7.262461851475076,-7.287555103424889,1.0,0.0
2019-06-11,-5.855087358684481,-6.499828708461802,-6.215484755053101,-7.332990750256937,-7.3549160671462825,1.0,0.0
2019-06-12,-5.887931034482759,-6.543793103448276,-6.2524137931034485,-7.387586206896552,-7.411379310344827,1.0,0.0
2019-06-13,-5.937782412234967,-6.6093152589502955,-6.311435523114355,-7.440041710114702,-7.46020159888773,1.0,0.0
2019-06-14,-5.948173913043478,-6.603478260869565,-6.329391304347825,-7.447304347826086,-7.4546086956521735,1.0,0.0
2019-06-17,-5.938194444444445,-6.587847222222223,-6.319097222222223,-7.436458333333333,-7.440625000000001,1.0,0.0
2019-06-18,-5.9378472222222225,-6.590625,-6.318055555555556,-7.435416666666667,-7.440277777777778,1.0,0.0
2019-06-19,-5.920096852300242,-6.551020408163265,-6.310273261847112,-7.407471463161536,-7.401245243860255,1.0,0.0
2019-06-20,-5.9645093945720244,-6.596729297146833,-6.346207376478775,-7.445720250521921,-7.4411969380654135,1.0,0.0
2019-06-21,-5.90113675508095,-6.533241474336893,-6.2752325180847395,-7.368928694454013,-7.368584223217361,1.0,0.0
2019-06-24,-5.9294117647058835,-6.551557093425606,-6.305882352941177,-7.4013840830449835,-7.413494809688581,1.0,0.0
2019-06-25,-5.935226879113267,-6.546241773467266,-6.318323519224108,-7.414963630065813,-7.423276757880153,1.0,0.0
2019-06-26,-5.892684610075915,-6.5272601794340925,-6.28191856452726,-7.383022774327123,-7.421670117322291,1.0,0.0
2019-06-27,-5.908399585205669,-6.527134462495679,-6.305565157276184,-7.395782924300034,-7.428966470791566,1.0,0.0
2019-06-28,-5.895244658855962,-6.4844934527911775,-6.293935217091661,-7.380771881461061,-7.404548587181254,1.0,0.0
2019-07-01,-5.914108313211452,-6.480510520869266,-6.304932735426009,-7.391859261814419,-7.403242497412902,1.0,0.0
2019-07-02,-5.897074010327022,-6.476075731497418,-6.28881239242685,-7.372461273666093,-7.388640275387264,1.0,0.0
2019-07-03,-5.885223367697594,-6.465979381443298,-6.27766323024055,-7.358762886597938,-7.376632302405498,1.0,0.0
2019-07-05,-5.867717614804661,-6.443454420836189,-6.258396161754626,-7.340301576422206,-7.3608636052090475,1.0,0.0
2019-07-08,-5.87002743484225,-6.450274348422497,-6.259945130315502,-7.345336076817558,-7.367969821673526,1.0,0.0
2019-07-09,-5.860321807600137,-6.434097911674084,-6.250941458404656,-7.332762752482027,-7.356727148236905,1.0,0.0
2019-07-10,-5.8702814001372685,-6.449210706932053,-6.2645847632120795,-7.354152367879204,-7.378517501715855,1.0,0.0
2019-07-11,-5.897074010327022,-6.461962134251291,-6.2939759036144585,-7.376247848537005,-7.393803786574871,1.0,0.0
2019-07-12,-5.901893287435456,-6.461273666092944,-6.2946643717728055,-7.375903614457831,-7.389672977624785,1.0,0.0
2019-07-15,-5.921961325966851,-6.499654696132597,-6.330455801104972,-7.389848066298343,-7.3884668508287294,1.0,0.0
2019-07-16,-5.900857632933104,-6.450771869639794,-6.313550600343054,-7.330703259005146,-7.309433962264151,1.0,0.0
2019-07-17,-5.8723113690679405,-6.430522362581085,-6.276544895868898,-7.291567087743258,-7.270740867190168,1.0,0.0
2019-07-18,-5.8710337768679635,-6.425452064141931,-6.2756738314568405,-7.2848857045377,-7.260661890139884,1.0,0.0
2019-07-19,-5.889952153110047,-6.436431989063568,-6.289131920710868,-7.292891319207108,-7.268284347231715,1.0,0.0
2019-07-22,-5.908404802744426,-6.458319039451116,-6.307032590051459,-7.322813036020584,-7.308747855917667,1.0,0.0
2019-07-23,-5.911088225197392,-6.4668726398901475,-6.311019567456231,-7.326810847923103,-7.31307929969104,1.0,0.0
2019-07-24,-5.904353788138498,-6.455947891669522,-6.310250257113473,-7.31504970860473,-7.296194720603359,1.0,0.0
2019-07-25,-5.913923182441701,-6.437928669410152,-6.325788751714678,-7.32681755829904,-7.289094650205762,1.0,0.0
2019-07-26,-5.911210147411724,-6.425779910867329,-6.329448063078504,-7.32807679122386,-7.287281453548166,1.0,0.0
2019-07-29,-5.9037341555327165,-6.405275779376499,-6.326481671805412,-7.326824254881809,-7.295991778006166,1.0,0.0
2019-07-30,-5.910432395332876,-6.414550446122169,-6.339052848318462,-7.34111187371311,-7.311942347288951,1.0,0.0
2019-07-31,-5.92360633172746,-6.440467997247075,-6.355127322780455,-7.359600825877496,-7.332415691672402,1.0,0.0
2019-08-01,-5.941318605453918,-6.479116327235071,-6.372109078356921,-7.37797721781153,-7.347946151190888,1.0,0.0
2019-08-02,-5.968468468468468,-6.493416493416494,-6.414067914067914,-7.403326403326403,-7.37075537075537,1.0,0.0
2019-08-05,-5.973620270739327,-6.503644567858383,-6.420340159666782,-7.423811176674765,-7.388753904894134,1.0,0.0
2019-08-06,-5.815807327001357,-6.359565807327002,-6.26797829036635,-7.244233378561737,-7.2337177747625505,1.0,0.0
2019-08-07,-5.901413305756635,-6.488796966563253,-6.3526370217166495,-7.360220613581523,-7.367804205446398,1.0,0.0
2019-08-08,-5.954371299198885,-6.558342041100662,-6.418321142459074,-7.446185997910136,-7.453848833159178,1.0,0.0
2019-08-09,-5.833162393162393,-6.425299145299145,-6.291623931623931,-7.303247863247863,-7.335384615384615,1.0,0.0
2019-08-12,-6.165881926838102,-6.789931184353495,-6.698659905831221,-7.783773994929374,-7.780876494023905,1.0,0.0
2019-08-13,-6.100322465066284,-6.704407022572555,-6.625223934073809,-7.69939089931924,-7.700107488355427,1.0,0.0
2019-08-14,-6.011327433628319,-6.6361061946902655,-6.5430088495575225,-7.60070796460177,-7.607433628318583,1.0,0.0
2019-08-15,-5.927824267782427,-6.552649930264994,-6.466178521617852,-7.478730822873081,-7.4428172942817294,1.0,0.0
2019-08-16,-5.933333333333334,-6.55846422338569,-6.473298429319373,-7.486561954624782,-7.452006980802793,1.0,0.0
2019-08-19,-5.935191637630662,-6.520905923344948,-6.47595818815331,-7.481533101045296,-7.429268292682926,1.0,0.0
2019-08-20,-5.886583679114799,-6.474066390041494,-6.430497925311203,-7.422199170124482,-7.364799446749655,1.0,0.0
2019-08-21,-5.889119170984456,-6.4621761658031085,-6.446632124352331,-7.40587219343696,-7.338169257340241,1.0,0.0
2019-08-22,-5.864074328974536,-6.441156228492774,-6.416379903647625,-7.379215416379903,-7.311080523055748,1.0,0.0
