Date,EXR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.09150558609682567,-0.47143617156030704,-0.0,-0.5488815139462416,-0.42155397360220903,0.0
2018-10-31,1.0,-0.09516981132075472,-0.45582389937106915,-0.0,-0.5471446540880502,-0.4175849056603773,0.0
2018-11-01,1.0,-0.07467385281821387,-0.47468896388455145,-0.0,-0.5489094847126379,-0.4202639399586964,0.0
2018-11-02,1.0,-0.07887027717268835,-0.4540173764991612,-0.0,-0.5545707203485315,-0.4163849871053356,0.0
2018-11-05,1.0,-0.08954958162720313,-0.4429156387497139,-0.0,-0.5647142602812889,-0.4460947633459651,0.0
2018-11-06,1.0,-0.08542469810309172,-0.4417013454517603,-0.0,-0.5713191554545687,-0.4546197247823534,0.0
2018-11-07,1.0,-0.08476868509020388,-0.44219041057439584,-0.0,-0.5702620633340989,-0.45448978029549103,0.0
2018-11-08,1.0,-0.06821171946159296,-0.44109907904058293,-0.0,-0.563986438619573,-0.4568363525958911,0.0
2018-11-09,1.0,-0.06723561588330632,-0.4419570502431118,-0.0,-0.5660453808752026,-0.4571768638573744,0.0
2018-11-12,1.0,-0.06695606087373496,-0.4271508972061681,-0.0,-0.5740857582717108,-0.45559397319738537,0.0
2018-11-13,1.0,-0.042989202595385426,-0.4246060575694566,-0.0,-0.5821579778039432,-0.45547010045845127,0.0
2018-11-14,1.0,-0.0439216275806775,-0.424032872319102,-0.0,-0.5824062938464623,-0.4551513329324514,0.0
2018-11-15,1.0,-0.04360807928741688,-0.42857859741563165,-0.0,-0.5905658010287291,-0.4463179023961862,0.0
2018-11-16,1.0,-0.04060278361870431,-0.42124762190848103,-0.0,-0.5898918594172424,-0.4515119655552218,0.0
2018-11-19,1.0,-0.03553261143288844,-0.4278519264668849,-0.0,-0.5980357592545958,-0.4568622513220851,0.0
2018-11-20,1.0,-0.0,-0.4211831296333399,-0.0,-0.6056151071929473,-0.47770987778000396,0.0
2018-11-21,1.0,-0.0016385709675016758,-0.41550187442587955,-0.0,-0.6042106308498225,-0.4613322078502446,0.0
2018-11-23,1.0,-0.004185559818625741,-0.39962130649260047,-0.0,-0.619138970551597,-0.4684588170810703,0.0
2018-11-26,1.0,-0.003561643835616438,-0.4029389788293898,-0.0,-0.6174595267745953,-0.4666749688667497,0.0
2018-11-27,1.0,-0.0,-0.4064516129032258,-0.0,-0.6129528535980149,-0.46198511166253103,0.0
2018-11-28,1.0,-0.0,-0.40246748088571144,-0.0,-0.6159269188759806,-0.4639807367689405,0.0
2018-11-29,1.0,-0.0,-0.38873744443625824,-0.0,-0.6049018885532552,-0.4622166556153147,0.0
2018-11-30,1.0,-0.0,-0.3895644483749724,-0.0,-0.6069717738963815,-0.4600191613236053,0.0
2018-12-03,1.0,-0.0,-0.39097466702774564,-0.0,-0.6090499519929097,-0.461902065535833,0.0
2018-12-04,1.0,-0.0,-0.3904691721935642,-0.0,-0.6061164333087693,-0.45981331368214196,0.0
2018-12-06,1.0,-0.0,-0.3404123020997752,-0.0,-0.6114698426364376,-0.4396852728751136,0.0
2018-12-07,1.0,-0.0,-0.35095653856386194,-0.0,-0.6274699494521973,-0.440128667134254,0.0
2018-12-10,1.0,-0.0,-0.3464881821882708,-0.0,-0.6218300246653417,-0.4263751526617017,0.0
2018-12-11,1.0,-0.0,-0.3484121654034347,-0.0,-0.6178403530653362,-0.43228916818574303,0.0
2018-12-12,1.0,-0.0,-0.3487942411517696,-0.0,-0.6191721655668866,-0.43157768446310735,0.0
2018-12-13,1.0,-0.0,-0.3449816269183658,-0.0,-0.6265100751735235,-0.43019429834041834,0.0
2018-12-14,1.0,-0.0,-0.3333573625528643,-0.0,-0.6373510188389081,-0.43218954248366015,0.0
2018-12-17,1.0,-0.0,-0.3292895939511401,-0.0,-0.6240040198119302,-0.4394515828009475,0.0
2018-12-18,1.0,-0.0,-0.3409195457957049,-0.0,-0.6357165339079486,-0.44447134590707693,0.0
2018-12-19,1.0,-0.0,-0.34114797771857597,-0.0,-0.6358198110922741,-0.4449261322354081,0.0
2018-12-20,1.0,-0.0,-0.33090716282656896,-0.0,-0.6388219415790997,-0.4403740480092548,0.0
2018-12-21,1.0,-0.0,-0.32875365654821853,-0.0,-0.6391886059559775,-0.4297942742051503,0.0
2018-12-24,1.0,-0.0,-0.31170531930091905,-0.0,-0.6315538835182627,-0.43780656221724845,0.0
2018-12-26,1.0,-0.0,-0.31201113297183164,-0.0,-0.6429531167522434,-0.4443831277892414,0.0
2018-12-27,1.0,-0.0,-0.28536630631466614,-0.0,-0.5906602329142114,-0.44383612490140584,0.0
2018-12-28,1.0,-0.0,-0.28619778385646066,-0.0,-0.5896425425379016,-0.44230145115675273,0.0
2018-12-31,1.0,-0.0,-0.28425277223588363,-0.0,-0.5914025889667331,-0.4442073029276667,0.0
2019-01-02,1.0,-0.0,-0.2835222399925828,-0.0,-0.5900841387942424,-0.4442667408386065,0.0
2019-01-03,1.0,-0.0,-0.2920987190916342,-0.0,-0.6282785154600479,-0.42560878337165114,0.0
2019-01-04,1.0,-0.0,-0.29841010053776007,-0.0,-0.6074117371989712,-0.4322656067336918,0.0
2019-01-07,1.0,-0.0,-0.27490397221519425,-0.0,-0.6066425926351864,-0.41849713641695613,0.0
2019-01-08,1.0,-0.0,-0.264822678755882,-0.0,-0.6138872948467807,-0.41673361643521173,0.0
2019-01-09,1.0,-0.0,-0.2664691289966924,-0.0,-0.6141813671444322,-0.4163221242190371,0.0
2019-01-10,1.0,-0.0,-0.2638965453877251,-0.0,-0.6176957001102535,-0.41535740536567434,0.0
2019-01-11,1.0,-0.0,-0.2517034990791897,-0.0,-0.6220073664825045,-0.4282918968692449,0.0
2019-01-14,1.0,-0.0,-0.2533373159019369,-0.0,-0.6197642625738115,-0.42455713071249684,0.0
2019-01-15,1.0,-0.0,-0.24861954721148535,-0.0,-0.6178906681391496,-0.4342674397202282,0.0
2019-01-16,1.0,-0.0,-0.2514797669223151,-0.0,-0.6186231833989728,-0.4330362283792809,0.0
2019-01-17,1.0,-0.0,-0.25428748536400575,-0.0,-0.6143903390958974,-0.4271644052620704,0.0
2019-01-18,1.0,-0.0,-0.253283085175252,-0.0,-0.613728844908906,-0.4450198834735966,0.0
2019-01-22,1.0,-0.0,-0.16189490628952513,-0.0,-0.7427158790387489,-0.3950097734851098,0.0
2019-01-23,1.0,-0.0,-0.13093236926336152,-0.0,-0.7527114467957723,-0.41907108480898986,0.0
2019-01-24,1.0,-0.0,-0.12714594743867078,-0.0,-0.758296129240116,-0.4158420398582409,0.0
2019-01-25,1.0,-0.0,-0.05773884983289155,-0.0,-0.868871729860551,-0.37833352541200876,0.0
2019-01-28,1.0,-0.0,-0.06279223593276008,-0.0,-0.8452432543393473,-0.37283032639189834,0.0
2019-01-29,1.0,-0.0,-0.05759871441689624,-0.0,-0.842378328741965,-0.39570707070707073,0.0
2019-01-30,1.0,-0.0,-0.05521162929334617,-0.0,-0.8413812078690328,-0.3962718393176503,0.0
2019-01-31,1.0,-0.0,-0.06891351536616018,-0.0,-0.8104878327430596,-0.4055066834228265,0.0
2019-02-01,1.0,-0.0,-0.06854258502158371,-0.0,-0.8099490669894708,-0.4054998515405523,0.0
2019-02-04,1.0,-0.0,-0.07308651009627479,-0.0,-0.8162546593793591,-0.39747078597726904,0.0
2019-02-05,1.0,-0.0,-0.0675795757479095,-0.0,-0.8130055366948439,-0.3979129166761603,0.0
2019-02-06,1.0,-0.0,-0.05698349459305635,-0.0,-0.8122253841775754,-0.4073989755264656,0.0
2019-02-07,1.0,-0.0,-0.0629176196241984,-0.0,-0.7916274272388896,-0.38768554643706,0.0
2019-02-08,1.0,-0.0,-0.0748545861297539,-0.0,-0.8040044742729306,-0.35825503355704696,0.0
2019-02-11,1.0,-0.0,-0.06783310901749663,-0.0,-0.8126962763571108,-0.3626065500224316,0.0
2019-02-12,1.0,-0.0,-0.06161041983707814,-0.0,-0.8102452779518395,-0.3660594396204458,0.0
2019-02-13,1.0,-0.0,-0.07499607878285419,-0.0,-0.8069192677407067,-0.3587801653633288,0.0
2019-02-14,1.0,-0.0,-0.043261791024692194,-0.0,-0.8278050640292448,-0.3716387449819462,0.0
2019-02-15,1.0,-0.0,-0.06413360233131585,-0.0,-0.8162071284465366,-0.36130912351490696,0.0
2019-02-19,1.0,-0.0,-0.05963569638381668,-0.0,-0.8186537773003938,-0.35944772645900464,0.0
2019-02-20,1.0,-0.0,-0.06395843597438079,-0.0,-0.8203968289514937,-0.35508577059166035,0.0
2019-02-21,1.0,-0.0,-0.05808911992372824,-0.0,-0.8420538896329421,-0.3698726533947745,0.0
2019-02-22,1.0,-0.0,-0.06341497259418581,-0.0,-0.8478919493975346,-0.401420014338907,0.0
2019-02-25,1.0,-0.0,-0.07095131296140549,-0.0,-0.8605270535463976,-0.40475189234650966,0.0
2019-02-26,1.0,-0.0,-0.07700404668896633,-0.0,-0.8605646651540315,-0.4015812495614138,0.0
2019-02-27,1.0,-0.0,-0.07644980934334573,-0.0,-0.8676164409198306,-0.3953025943341053,0.0
2019-02-28,1.0,-0.0,-0.08282057880822591,-0.0,-0.8723299721591841,-0.3844372177900475,0.0
2019-03-01,1.0,-0.0,-0.08599324070597071,-0.0,-0.8882369508073601,-0.3727703717611716,0.0
2019-03-04,1.0,-0.0,-0.08154597080771578,-0.0,-0.8815178110480123,-0.3835828600929272,0.0
2019-03-05,1.0,-0.0,-0.07446433191429311,-0.0,-0.8946303831408613,-0.38290566126490583,0.0
2019-03-06,1.0,-0.0,-0.07158182632683376,-0.0,-0.9080470610426048,-0.37811520052813996,0.0
2019-03-07,1.0,-0.0,-0.0656841510500047,-0.0,-0.9153404275355493,-0.37322252566155006,0.0
2019-03-08,1.0,-0.0,-0.0506419231590688,-0.0,-0.9538906950805667,-0.3685422055577968,0.0
2019-03-11,1.0,-0.0,-0.052352139286824674,-0.0,-0.9523832300959032,-0.3868892449716595,0.0
2019-03-12,1.0,-0.0,-0.03470069740410694,-0.0,-0.9689558310732275,-0.4178855094924448,0.0
2019-03-13,1.0,-0.0,-0.04935064935064935,-0.0,-0.9681029251122709,-0.41004976332079135,0.0
2019-03-14,1.0,-0.0,-0.04367328236911279,-0.0,-0.9691320809318253,-0.39877492946198184,0.0
2019-03-15,1.0,-0.0,-0.034129692832764506,-0.0,-0.9758187495461477,-0.4106213540532036,0.0
2019-03-18,1.0,-0.0,-0.044863823665666984,-0.0,-0.9782995635530197,-0.4150635164460049,0.0
2019-03-19,1.0,-0.0,-0.04354743953784392,-0.0,-0.9820816606286106,-0.42220699108978754,0.0
2019-03-20,1.0,-0.0,-0.04583762065755304,-0.0,-0.9820667352638542,-0.4219706992013328,0.0
2019-03-21,1.0,-0.0,-0.04663923182441702,-0.0,-1.0017391730354692,-0.40118557711150304,0.0
2019-03-22,1.0,-0.0,-0.04611584537483018,-0.0,-1.0182783747066815,-0.40563171545016674,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.0431059790586161,-0.40331735003424996,0.0
2019-03-26,1.0,-0.0,-0.001230557196298484,-0.0,-1.0502313447529041,-0.40962787950383933,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0533939990162322,-0.40602557796360056,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0265393818057522,-0.4149860833048489,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.024686243450713,-0.41225782868283173,0.0
2019-04-01,1.0,-0.0,-0.004077745763539581,-0.0,-1.0312301606680665,-0.40645602383161594,0.0
2019-04-02,1.0,-0.0,-0.0141173611954805,-0.0,-1.040238124164743,-0.37548293038512937,0.0
2019-04-03,1.0,-0.0,-0.013201400369541962,-0.0,-1.0492803656520469,-0.36871535544101913,0.0
2019-04-04,1.0,-0.0,-0.01363449890200053,-0.0,-1.0509182171384446,-0.34863293033133036,0.0
2019-04-05,1.0,-0.0,-0.01459430725366066,-0.0,-1.0611801092156767,-0.3405016189049437,0.0
2019-04-08,1.0,-0.0,-0.0137221269296741,-0.0,-1.0609040175875146,-0.3412412726789553,0.0
2019-04-09,1.0,-0.0,-0.0028626880155264434,-0.0,-1.0986899563318777,-0.3244541484716157,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.1067730436258698,-0.31823362514246917,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.085766687581447,-0.327477194845311,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.081100599407814,-0.3261596976481067,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.08084921801576,-0.3289876376605538,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.0772473263320166,-0.33146256864823204,0.0
2019-04-17,1.0,-0.0,-0.0008460032389838292,-0.0,-1.10335742428271,-0.3129486838606753,0.0
2019-04-18,1.0,-0.0,-0.005875158869091868,-0.0,-1.0716289777223569,-0.32051989160931393,0.0
2019-04-22,1.0,-0.0,-0.0032756087574363547,-0.0,-1.0769045497242227,-0.328355692574484,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.0678293171237667,-0.34430856067732835,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.0656800597748801,-0.34459736315649936,0.0
2019-04-25,1.0,-0.0,-0.009738372093023256,-0.0,-1.0787790697674418,-0.3339389534883721,0.0
2019-04-26,1.0,-0.0,-0.005576433507091769,-0.0,-1.0888107649412049,-0.33012486361983273,0.0
2019-04-29,1.0,-0.0,-0.012808360675659256,-0.0,-1.0943006440636773,-0.3233199659739944,0.0
2019-04-30,1.0,-0.0,-0.0022842146189735613,-0.0,-1.0989502332814929,-0.3288054043545879,0.0
2019-05-01,1.0,-0.0,-0.005405667466608489,-0.0,-1.0795093690155868,-0.3391510920417909,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.0737050333357754,-0.36847632305174977,0.0
2019-05-03,1.0,-0.0,-0.005788252533886922,-0.0,-1.069923067529613,-0.36658932714617176,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.0712421648252481,-0.36769834882076047,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.072454228528243,-0.36544040566566716,0.0
2019-05-08,1.0,-0.0,-0.0018994739918176504,-0.0,-1.0468293395675043,-0.3864942528735632,0.0
2019-05-09,1.0,-0.0,-0.0020919993188839425,-0.0,-1.0381911503563697,-0.3922741978642146,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.0407836671354445,-0.38392900441297706,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.051258313640461,-0.38497332326357586,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.0522695344668895,-0.36985903211742477,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.0681173131504258,-0.3577129272493511,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.0656123414267349,-0.3599582797681131,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.0531162677681933,-0.3767221479771595,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.0451234806096856,-0.36663129461701716,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0371670352918552,-0.3669343206077507,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0384430562229696,-0.3642479577126382,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0423519243235457,-0.35855081510648007,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.041395326565792,-0.3528059758666922,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.0404586914366425,-0.353546719015585,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.0405182116429992,-0.35417514787231497,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.035529361235057,-0.3505929513946885,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0321958421641702,-0.349177243826352,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.0611464665653496,-0.313473594224924,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.0635742094767828,-0.31036938562339755,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.0889374500681424,-0.26079702993561726,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.132989959887019,-0.24053547269231682,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.1217189424808112,-0.24729934615749075,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.1167025326932625,-0.24809042968288125,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.1300978696177635,-0.2396265314343942,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.128121966809498,-0.2392462299661466,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.1234176466412702,-0.24274187823864846,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.1279892139934244,-0.23733945171133242,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.1303258145363408,-0.23409939944200125,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.1286109077166544,-0.233389234003354,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.1347962382445143,-0.22219341457091005,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.134085714958886,-0.22201540890135005,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1283459000942508,-0.22792177191328933,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.1114359820796982,-0.24652204668710212,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.1116956029439518,-0.24724004529156443,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.102906798271506,-0.25842404779333633,0.0
2019-06-27,1.0,-0.0,-0.0,-0.008264658520412997,-1.1155394524959743,-0.24429288623662027,0.0
2019-06-28,1.0,-0.0,-0.0,-0.004168138466972801,-1.1132226539503118,-0.2375132462027552,0.0
2019-07-01,1.0,-0.0,-0.0,-0.004847515060240964,-1.1148814006024095,-0.23343373493975902,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0060702278670153155,-1.1012093761673516,-0.22740007471049684,0.0
2019-07-03,1.0,-0.0,-0.0,-0.012285299761314176,-1.1054195722375626,-0.2223522253942996,0.0
2019-07-05,1.0,-0.0,-0.0,-0.017772373313378387,-1.1017234525173631,-0.21897434698220425,0.0
2019-07-08,1.0,-0.0,-0.0,-0.018579975694119847,-1.1011031130223428,-0.21742077217911565,0.0
2019-07-09,1.0,-0.0,-0.0,-0.018108322818823307,-1.0997710173372586,-0.21867844291789337,0.0
2019-07-10,1.0,-0.0,-0.0,-0.013354538438150477,-1.1128937951680427,-0.21254999181420586,0.0
2019-07-11,1.0,-0.0,-0.0,-0.015450161524415936,-1.115173931363828,-0.2103094714172012,0.0
2019-07-12,1.0,-0.0,-0.0,-0.01723693763319984,-1.1214314152556266,-0.20330686901332584,0.0
2019-07-15,1.0,-0.0,-0.0,-0.011004383101743915,-1.1201156392800522,-0.20031707544530447,0.0
2019-07-16,1.0,-0.0,-0.0,-0.031756394413485975,-1.1131758726013663,-0.18666791018676118,0.0
2019-07-17,1.0,-0.0,-0.0,-0.03160718451131327,-1.1144856543037087,-0.18654070445533005,0.0
2019-07-18,1.0,-0.0,-0.0,-0.03840616727813124,-1.1034923141225097,-0.18011888728927694,0.0
2019-07-19,1.0,-0.0,-0.0,-0.05111865345986008,-1.082011498233705,-0.1757521183994828,0.0
2019-07-22,1.0,-0.0,-0.0,-0.05973676893131894,-1.0947261099267773,-0.1627120215033831,0.0
2019-07-23,1.0,-0.0,-0.0,-0.057736346603132004,-1.091809118456663,-0.16360944692466053,0.0
2019-07-24,1.0,-0.0,-0.0,-0.05643779804620584,-1.0938006389184685,-0.16468355016435945,0.0
2019-07-25,1.0,-0.0,-0.0,-0.05929557595800282,-1.0997201729839736,-0.15360421821882012,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0596390692515655,-1.1011160662707675,-0.1499410772465744,0.0
2019-07-29,1.0,-0.0,-0.0,-0.06114193250115581,-1.0939204808136846,-0.15651872399445216,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0641052363417402,-1.0885847286875565,-0.16325065425322494,0.0
2019-07-31,1.0,-0.0,-0.0,-0.06525466932381703,-1.086550493581128,-0.1654771284237846,0.0
2019-08-01,1.0,-0.0,-0.0,-0.06576724596764863,-1.0855992409691526,-0.16275194964478282,0.0
2019-08-02,1.0,-0.0,-0.0,-0.08658339116354383,-1.0876012028683784,-0.1390238260467268,0.0
2019-08-05,1.0,-0.0,-0.0,-0.08301581803486896,-1.0943540006927606,-0.1318323519224108,0.0
2019-08-06,1.0,-0.0,-0.0,-0.08988074957410563,-1.042612152186258,-0.13894378194207838,0.0
2019-08-07,1.0,-0.0,-0.0,-0.086077150798852,-1.0302140064631307,-0.14352218028971095,0.0
2019-08-08,1.0,-0.0,-0.0,-0.1023416782776754,-1.016899635938694,-0.1280506989078161,0.0
2019-08-09,1.0,-0.0,-0.0,-0.10021250419416172,-1.0085001677664691,-0.12815121351079298,0.0
2019-08-12,1.0,-0.0,-0.0,-0.10060941580909435,-1.0133044623523897,-0.11837846284349399,0.0
2019-08-13,1.0,-0.0,-0.0,-0.09659621802002225,-1.013548387096774,-0.11454949944382647,0.0
2019-08-14,1.0,-0.0,-0.0,-0.09701492537313433,-1.0067097745692901,-0.11072235262854867,0.0
2019-08-15,1.0,-0.0,-0.0,-0.1140148212728858,-0.9828029642545771,-0.0827593722755013,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11949202728489022,-0.9982453446801044,-0.0755598447130042,0.0
2019-08-19,1.0,-0.0,-0.0,-0.12143184746762181,-1.0011356935374671,-0.06145849258523161,0.0
2019-08-20,1.0,-0.0,-0.0,-0.12416648507300067,-0.9985399869252561,-0.05643931139681848,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1394275764501034,-0.9883121123081945,-0.04879747524213733,0.0
2019-08-22,1.0,-0.0,-0.0,-0.13621732132759146,-0.990321458088651,-0.04843620862151464,0.0
2019-08-23,1.0,-0.0,-0.0,-0.1334279325765394,-0.9796181630546956,-0.03695820433436533,0.0
2019-08-26,1.0,-0.0,-0.0,-0.1330301549185031,-0.9706526127887456,-0.021378328410225897,0.0
2019-08-27,1.0,-0.0,-0.0,-0.13350574468987153,-0.9657650400644423,-0.020540975961334636,0.0
2019-08-28,1.0,-0.0,-0.0,-0.13302528667415586,-0.9671675957523475,-0.019373026134509,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1368421052631579,-0.96924706131526,-0.011881817219104099,0.0
2019-08-30,1.0,-0.0,-0.0,-0.14166544094471642,-0.9547813662247064,-0.004769809417747053,0.0
2019-09-03,1.0,-0.0,-0.0,-0.1548896495243695,-0.9391444950757019,-0.0058797589298838744,0.0
2019-09-04,1.0,-0.0,-0.0,-0.16839795171909291,-0.9201170446232627,-0.0015675619186957886,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1581523210529604,-0.9244434262865235,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.17052724003846637,-0.9200359576870009,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.1728516648157073,-0.9225949751692056,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.1991531641058964,-0.8969752866455657,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.23259830247888627,-0.8735072976559045,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.23396957006671015,-0.8704518192722911,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.23248829052109807,-0.86786666946714,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.2303788974858988,-0.8664318215176868,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.23146189768182104,-0.8626473729399199,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.23172927922268288,-0.8623361393809942,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.23483865567320972,-0.857845394048466,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.24346459991621283,-0.85121491411814,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.2481133657554922,-0.8481678685225558,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.2584029653829239,-0.8357730728152291,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.2561016382480776,-0.8334796054831161,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.2876020786933927,-0.8335136281684166,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.2928996598639456,-0.8329506802721088,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.3199009647400325,-0.8144796380090498,-0.0,0.0
