Date,APA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.3143209767708379,-1.103980253008331,-0.0,-0.9777405562657028,-1.0117688544100145,0.0
2018-10-19,1.0,-0.2916011186855445,-1.0885334731690264,-0.0,-0.978937248732739,-1.0107935675581192,0.0
2018-10-22,1.0,-0.291779505547305,-1.0788416178911504,-0.0,-0.9829649689875076,-1.0144142570105705,0.0
2018-10-23,1.0,-0.28926306582112404,-1.080428602667833,-0.0,-0.9867483052700634,-1.0170566367811065,0.0
2018-10-24,1.0,-0.28839987701497777,-1.0918873808582596,-0.0,-0.9918742038915974,-1.0201607589932797,0.0
2018-10-25,1.0,-0.24257971506105833,-1.0291299185888738,-0.0,-0.9904172320217097,-0.9779935549525102,0.0
2018-10-26,1.0,-0.21589287213500125,-1.0124674670472673,-0.0,-1.0025186802115693,-0.9669633112249182,0.0
2018-10-29,1.0,-0.19336924297465446,-1.0181218422481104,-0.0,-0.9932773811015073,-0.9708129775773519,0.0
2018-10-30,1.0,-0.2108595387840671,-1.0229769392033543,-0.0,-0.9973165618448637,-0.9617190775681341,0.0
2018-10-31,1.0,-0.21265158144768095,-1.0068341876067841,-0.0,-0.9923323748801934,-0.9553694211776472,0.0
2018-11-01,1.0,-0.19960893622332238,-1.0155177434788036,-0.0,-0.9905562258185298,-0.954528435328868,0.0
2018-11-02,1.0,-0.22375946173254835,-0.967157275021026,-0.0,-1.0459629941126998,-0.9683767872161481,0.0
2018-11-05,1.0,-0.22241372062718062,-0.9701542729833116,-0.0,-1.045819496405902,-0.9652360334608433,0.0
2018-11-06,1.0,-0.21388535031847133,-0.972271762208068,-0.0,-1.0682802547770702,-0.9918471337579619,0.0
2018-11-07,1.0,-0.21290870488322716,-0.9741401273885351,-0.0,-1.0669639065817411,-0.9923142250530786,0.0
2018-11-08,1.0,-0.17656460296096907,-0.9746803499327052,-0.0,-1.054971399730821,-0.9997055854643339,0.0
2018-11-09,1.0,-0.18448913644287596,-0.9894553339852884,-0.0,-1.0647136357838345,-1.013223351332965,0.0
2018-11-12,1.0,-0.18815823272540458,-0.9656648685675143,-0.0,-1.103305077489511,-1.0240602791334874,0.0
2018-11-13,1.0,-0.15716950733485965,-0.9570931908759434,-0.0,-1.1058678877300094,-1.0197150852200458,0.0
2018-11-14,1.0,-0.15589822012658766,-0.9609617263497727,-0.0,-1.10827917250754,-1.0227263072936579,0.0
2018-11-15,1.0,-0.15709892362890826,-0.9753118059114984,-0.0,-1.1288655390398088,-1.010037587561934,0.0
2018-11-16,1.0,-0.15592108066646782,-0.9688072612604934,-0.0,-1.1257936677035838,-1.0107810968594195,0.0
2018-11-19,1.0,-0.1544167803547067,-0.9699010914051842,-0.0,-1.1273021828103684,-1.0116388130968623,0.0
2018-11-20,1.0,-0.11367966467674329,-0.9592277403785089,-0.0,-1.1314196197976205,-1.0295524789364494,0.0
2018-11-21,1.0,-0.11070421349496991,-0.9530243717641116,-0.0,-1.1291408847918507,-1.0163741213116135,0.0
2018-11-23,1.0,-0.11079173183412944,-0.9688464302320665,-0.0,-1.128545462231052,-1.018937312423384,0.0
2018-11-26,1.0,-0.11215230664857531,-0.9670115332428766,-0.0,-1.1355580054274084,-1.0254409769335142,0.0
2018-11-27,1.0,-0.10056925996204934,-0.9687117857895846,-0.0,-1.1289900906599197,-1.0184693232131563,0.0
2018-11-28,1.0,-0.10034164241427306,-0.9731747437681892,-0.0,-1.1269138301910666,-1.0173773672445063,0.0
2018-11-29,1.0,-0.055469760841437454,-0.9594724320714554,-0.0,-1.1282190408614716,-1.0306356692683334,0.0
2018-11-30,1.0,-0.056045103361870956,-0.9612862810607643,-0.0,-1.131802046356233,-1.027145541866778,0.0
2018-12-03,1.0,-0.05182429890918209,-0.9650603920257449,-0.0,-1.134074476532787,-1.0284197768211645,0.0
2018-12-04,1.0,-0.050344971775036586,-0.9656282667781727,-0.0,-1.1360652310265522,-1.0294794062303994,0.0
2018-12-06,1.0,-0.03569398197027531,-0.8894664176074069,-0.0,-1.138146674246731,-0.9974011207666693,0.0
2018-12-07,1.0,-0.02430173292558614,-0.8963098878695208,-0.0,-1.1459734964322121,-1.0108868501529051,0.0
2018-12-10,1.0,-0.0,-0.8963181029963303,-0.0,-1.1448159051498166,-0.9916118885349035,0.0
2018-12-11,1.0,-0.0,-0.9150646912370923,-0.0,-1.1386474021468511,-1.0277539692257458,0.0
2018-12-12,1.0,-0.0,-0.9176037620118586,-0.0,-1.1387446329993867,-1.0328358208955226,0.0
2018-12-13,1.0,-0.0,-0.9190328123721463,-0.0,-1.138532035021684,-1.0337533753375339,0.0
2018-12-14,1.0,-0.0,-0.9056187126850412,-0.0,-1.1487282244213626,-1.0349227120307516,0.0
2018-12-17,1.0,-0.0,-0.9009662820565092,-0.0,-1.1384188853100665,-1.037754311574999,0.0
2018-12-18,1.0,-0.0,-0.8809938794536094,-0.0,-1.1303554780916865,-1.0419926229175955,0.0
2018-12-19,1.0,-0.0,-0.8861897786458334,-0.0,-1.1368815104166665,-1.0459391276041667,0.0
2018-12-20,1.0,-0.0,-0.8690779625359064,-0.0,-1.139337298215803,-1.0373831775700935,0.0
2018-12-21,1.0,-0.0,-0.8699424308765101,-0.0,-1.14205789345658,-1.0421227600745966,0.0
2018-12-24,1.0,-0.0,-0.8376659959758552,-0.0,-1.1270422535211266,-1.0594366197183098,0.0
2018-12-26,1.0,-0.0,-0.8383943178644108,-0.0,-1.1059415027333308,-1.045927935836559,0.0
2018-12-27,1.0,-0.0,-0.7898742936224197,-0.0,-1.0200284473148042,-1.0342905470341754,0.0
2018-12-28,1.0,-0.0,-0.7967470296458645,-0.0,-1.0181489598954128,-1.0302610835544277,0.0
2018-12-31,1.0,-0.0,-0.7938663998768662,-0.0,-1.0209327381868554,-1.0331306756964753,0.0
2019-01-02,1.0,-0.0,-0.7927176253460474,-0.0,-1.0171870193786527,-1.0350661334973854,0.0
2019-01-03,1.0,-0.0,-0.7963984112906335,-0.0,-1.010450005784136,-1.0492422781783828,0.0
2019-01-04,1.0,-0.0,-0.8050391765248119,-0.0,-0.977492702412045,-1.0583038869257952,0.0
2019-01-07,1.0,-0.0,-0.7711937879301896,-0.0,-0.9638885747672358,-1.0343774737080176,0.0
2019-01-08,1.0,-0.0,-0.7640660870874262,-0.0,-0.9671446313650219,-1.0322908434006999,0.0
2019-01-09,1.0,-0.0,-0.7569527961515334,-0.0,-0.966025255562237,-1.0352901383042694,0.0
2019-01-10,1.0,-0.0,-0.771711124583207,-0.0,-0.9699530160654745,-1.0473628372234012,0.0
2019-01-11,1.0,-0.0,-0.7634204635987708,-0.0,-0.973785044956182,-1.0565271823665543,0.0
2019-01-14,1.0,-0.0,-0.763376121776667,-0.0,-0.9701616873035708,-1.0530500965579916,0.0
2019-01-15,1.0,-0.0,-0.7562599288902337,-0.0,-0.9745063923140933,-1.0516680535592708,0.0
2019-01-16,1.0,-0.0,-0.7570262919310969,-0.0,-0.9602221214868542,-1.0602901178603807,0.0
2019-01-17,1.0,-0.0,-0.7506713567078936,-0.0,-0.9665267218881197,-1.0650932334808427,0.0
2019-01-18,1.0,-0.0,-0.7526611922141119,-0.0,-0.9711070559610706,-1.0779729318734794,0.0
2019-01-22,1.0,-0.0,-0.6810749932036195,-0.0,-1.0386811138296634,-1.1638898598003806,0.0
2019-01-23,1.0,-0.0,-0.6315011475473606,-0.0,-1.0481580892363949,-1.2102929163262923,0.0
2019-01-24,1.0,-0.0,-0.6463320164226508,-0.0,-1.012510651483461,-1.214424045239755,0.0
2019-01-25,1.0,-0.0,-0.5601014906438312,-0.0,-1.0583967649857278,-1.3459800190294955,0.0
2019-01-28,1.0,-0.0,-0.5256532066508314,-0.0,-1.0986144101346,-1.334560570071259,0.0
2019-01-29,1.0,-0.0,-0.5189199920587652,-0.0,-1.0951756998213222,-1.3564820329561245,0.0
2019-01-30,1.0,-0.0,-0.5125940074012176,-0.0,-1.0915204329314394,-1.3750746090485855,0.0
2019-01-31,1.0,-0.0,-0.5273328552075863,-0.0,-1.0492071081361065,-1.4078412622519723,0.0
2019-02-01,1.0,-0.0,-0.5249210599944042,-0.0,-1.061593189176226,-1.4104480594747992,0.0
2019-02-04,1.0,-0.0,-0.5272647317502199,-0.0,-1.0662429039737749,-1.4042536179739349,0.0
2019-02-05,1.0,-0.0,-0.5294023585848491,-0.0,-1.0573256046372177,-1.41083349990006,0.0
2019-02-06,1.0,-0.0,-0.5423133703068268,-0.0,-1.0424131189402703,-1.405258747955153,0.0
2019-02-07,1.0,-0.0,-0.5191785672135016,-0.0,-1.0443762539832406,-1.3705102482395057,0.0
2019-02-08,1.0,-0.0,-0.5151287723179018,-0.0,-1.0485858745457417,-1.3863564544161795,0.0
2019-02-11,1.0,-0.0,-0.48882725832012675,-0.0,-1.0464738510301108,-1.4266640253565768,0.0
2019-02-12,1.0,-0.0,-0.5017855725736052,-0.0,-1.0447980319022299,-1.4213554479803188,0.0
2019-02-13,1.0,-0.0,-0.5136228435455086,-0.0,-1.0408487011699386,-1.411421772754313,0.0
2019-02-14,1.0,-0.0,-0.46588413782089666,-0.0,-1.0764562622270133,-1.450153711023276,0.0
2019-02-15,1.0,-0.0,-0.48195082950229867,-0.0,-1.0708374975014991,-1.4448131121327206,0.0
2019-02-19,1.0,-0.0,-0.46883241428913935,-0.0,-1.0837129385439144,-1.4432989690721651,0.0
2019-02-20,1.0,-0.0,-0.4763998241477159,-0.0,-1.081531513528636,-1.4387114823548222,0.0
2019-02-21,1.0,-0.0,-0.5004590268630503,-0.0,-1.0722468367061828,-1.4188320759988826,0.0
2019-02-22,1.0,-0.0,-0.5012570334011732,-0.0,-1.0707131170437767,-1.4185721696795563,0.0
2019-02-25,1.0,-0.0,-0.4937074148296593,-0.0,-1.085571142284569,-1.4287775551102204,0.0
2019-02-26,1.0,-0.0,-0.49484990581539817,-0.0,-1.087371247645385,-1.4256342431165083,0.0
2019-02-27,1.0,-0.0,-0.4986165136143081,-0.0,-1.0949592974295224,-1.4165296547299193,0.0
2019-02-28,1.0,-0.0,-0.5056612864370031,-0.0,-1.1009796836103751,-1.4084557937846303,0.0
2019-03-01,1.0,-0.0,-0.5048376088963829,-0.0,-1.1018507366815207,-1.4078847003091253,0.0
2019-03-04,1.0,-0.0,-0.5043146698775838,-0.0,-1.1110977322897853,-1.398233995584989,0.0
2019-03-05,1.0,-0.0,-0.49549404570325073,-0.0,-1.1295059542967492,-1.3981734792404248,0.0
2019-03-06,1.0,-0.0,-0.4954006828680458,-0.0,-1.131191002209279,-1.390279172524603,0.0
2019-03-07,1.0,-0.0,-0.43723716575418553,-0.0,-1.1386177894152185,-1.3914544156153297,0.0
2019-03-08,1.0,-0.0,-0.4165829751335717,-0.0,-1.1860362350861688,-1.4146145502751777,0.0
2019-03-11,1.0,-0.0,-0.4107281256373649,-0.0,-1.2033040995308992,-1.465102998164389,0.0
2019-03-12,1.0,-0.0,-0.3478618759517636,-0.0,-1.226118450837552,-1.541795283368317,0.0
2019-03-13,1.0,-0.0,-0.3657183086925912,-0.0,-1.2438812274816748,-1.5316602476498118,0.0
2019-03-14,1.0,-0.0,-0.3651464313822957,-0.0,-1.245888737003438,-1.5312538834348204,0.0
2019-03-15,1.0,-0.0,-0.36089320549537207,-0.0,-1.2516083509733116,-1.538040094633296,0.0
2019-03-18,1.0,-0.0,-0.38666163964643285,-0.0,-1.2583050563445186,-1.5441749403041347,0.0
2019-03-19,1.0,-0.0,-0.3919731035931919,-0.0,-1.2483715066190375,-1.562176927926035,0.0
2019-03-20,1.0,-0.0,-0.4065517095998988,-0.0,-1.2427589696024284,-1.5667186643619038,0.0
2019-03-21,1.0,-0.0,-0.40678756037623925,-0.0,-1.3205660537242607,-1.5095754597068045,0.0
2019-03-22,1.0,-0.0,-0.4008185189921985,-0.0,-1.3627062284179563,-1.4995523724261415,0.0
2019-03-25,1.0,-0.0,-0.32688735010977876,-0.0,-1.3940212801891574,-1.5013511231210945,0.0
2019-03-26,1.0,-0.0,-0.34226620232735916,-0.0,-1.3928055720716894,-1.5118916164104306,0.0
2019-03-27,1.0,-0.0,-0.31951633432329235,-0.0,-1.4047518031395843,-1.5184132371658887,0.0
2019-03-28,1.0,-0.0,-0.3086424993632736,-0.0,-1.3964258426012393,-1.539731725952967,0.0
2019-03-29,1.0,-0.0,-0.30947759304582667,-0.0,-1.3770360367963541,-1.5332517512026331,0.0
2019-04-01,1.0,-0.0,-0.3289212162219309,-0.0,-1.3816128895843023,-1.5183744238169745,0.0
2019-04-02,1.0,-0.0,-0.34733066047689387,-0.0,-1.403798269677147,-1.4691707111204895,0.0
2019-04-03,1.0,-0.0,-0.3415833263299437,-0.0,-1.3963358265400454,-1.4640726111437936,0.0
2019-04-04,1.0,-0.0,-0.33665169872066425,-0.0,-1.4496314496314497,-1.449927984410743,0.0
2019-04-05,1.0,-0.0,-0.3291332569683085,-0.0,-1.4547961478087479,-1.4586143990496796,0.0
2019-04-08,1.0,-0.0,-0.35749687540404257,-0.0,-1.473171572641469,-1.4791190794293843,0.0
2019-04-09,1.0,-0.0,-0.3509544787077827,-0.0,-1.4931329359937808,-1.4748207653105296,0.0
2019-04-10,1.0,-0.0,-0.3447680690399137,-0.0,-1.4993311758360301,-1.4708953613807982,0.0
2019-04-11,1.0,-0.0,-0.34485738980121,-0.0,-1.5200518582541054,-1.45656871218669,0.0
2019-04-12,1.0,-0.0,-0.3416350138121547,-0.0,-1.5207613950276242,-1.4539450966850829,0.0
2019-04-15,1.0,-0.0,-0.3409639593033281,-0.0,-1.5154336954647354,-1.454647352991895,0.0
2019-04-16,1.0,-0.0,-0.35038572598370904,-0.0,-1.5103219411283024,-1.449079860362884,0.0
2019-04-17,1.0,-0.0,-0.31266962477921856,-0.0,-1.5289708353078018,-1.466290440701331,0.0
2019-04-18,1.0,-0.0,-0.2949753443291957,-0.0,-1.518789321543955,-1.437170549226322,0.0
2019-04-22,1.0,-0.0,-0.30961735565425347,-0.0,-1.522847625555176,-1.4381192347113085,0.0
2019-04-23,1.0,-0.0,-0.31139088213809996,-0.0,-1.560649679886564,-1.4247411163150432,0.0
2019-04-24,1.0,-0.0,-0.2688750268875027,-0.0,-1.5765110776511078,-1.4566143256614326,0.0
2019-04-25,1.0,-0.0,-0.25711206896551725,-0.0,-1.5820258620689656,-1.4712068965517242,0.0
2019-04-26,1.0,-0.0,-0.2571986123156982,-0.0,-1.570338248048569,-1.5089765828274069,0.0
2019-04-29,1.0,-0.0,-0.2273380668205776,-0.0,-1.5772095657098053,-1.5514222241582087,0.0
2019-04-30,1.0,-0.0,-0.2369050206476853,-0.0,-1.5745272766789828,-1.5354053466637687,0.0
2019-05-01,1.0,-0.0,-0.23567017482821606,-0.0,-1.5928068191702183,-1.520483604418544,0.0
2019-05-02,1.0,-0.0,-0.24408864845999476,-0.0,-1.5898263676817033,-1.5287496728034202,0.0
2019-05-03,1.0,-0.0,-0.1880594382468363,-0.0,-1.6575245822126197,-1.5637814718462015,0.0
2019-05-06,1.0,-0.0,-0.17083057942278032,-0.0,-1.6582066534478959,-1.5772637144745538,0.0
2019-05-07,1.0,-0.0,-0.18030182684670373,-0.0,-1.655193716353367,-1.5771776542229283,0.0
2019-05-08,1.0,-0.0,-0.18420591840308176,-0.0,-1.618543162318333,-1.5747679915951671,0.0
2019-05-09,1.0,-0.0,-0.1827091354567728,-0.0,-1.631562828141407,-1.5609467973398667,0.0
2019-05-10,1.0,-0.0,-0.19064669665080128,-0.0,-1.6255622025239074,-1.5504126457359941,0.0
2019-05-13,1.0,-0.0,-0.19393099865806676,-0.0,-1.6043461322020693,-1.5305398034717113,0.0
2019-05-14,1.0,-0.0,-0.1417572076311062,-0.0,-1.6154931987338526,-1.5202754726666097,0.0
2019-05-15,1.0,-0.0,-0.13870981513896596,-0.0,-1.6132860863254066,-1.5173120437177134,0.0
2019-05-16,1.0,-0.0,-0.14091782283884738,-0.0,-1.6099039487726787,-1.51812166488794,0.0
2019-05-17,1.0,-0.0,-0.11573267621192165,-0.0,-1.5811700726515698,-1.5517695543187322,0.0
2019-05-20,1.0,-0.0,-0.11581632653061225,-0.0,-1.58218537414966,-1.5536989795918368,0.0
2019-05-21,1.0,-0.0,-0.11583733480644201,-0.0,-1.579866570348022,-1.5536480686695278,0.0
2019-05-22,1.0,-0.0,-0.11246278179498087,-0.0,-1.5836665248830284,-1.5573798383666526,0.0
2019-05-23,1.0,-0.0,-0.14812942366026288,-0.0,-1.5405712841253791,-1.5243090663970342,0.0
2019-05-24,1.0,-0.0,-0.15722097410029248,-0.0,-1.552202110974524,-1.5295239710058919,0.0
2019-05-28,1.0,-0.0,-0.14386199966504773,-0.0,-1.5384776419360242,-1.5045637246692347,0.0
2019-05-29,1.0,-0.0,-0.16967284488120413,-0.0,-1.5198822407430443,-1.4568976240825975,0.0
2019-05-30,1.0,-0.0,-0.1665218290916615,-0.0,-1.5131802193254706,-1.4585143803020897,0.0
2019-05-31,1.0,-0.0,-0.17763239617407148,-0.0,-1.5030433522421431,-1.4599395470166867,0.0
2019-06-03,1.0,-0.0,-0.19746741767051762,-0.0,-1.5146157957488797,-1.399210623689512,0.0
2019-06-04,1.0,-0.0,-0.16956807357529974,-0.0,-1.485999343077681,-1.4501970766956809,0.0
2019-06-05,1.0,-0.0,-0.15712773752340636,-0.0,-1.4894976797199382,-1.4240413579744362,0.0
2019-06-06,1.0,-0.0,-0.1291139240506329,-0.0,-1.4476190476190478,-1.4417520594735784,0.0
2019-06-07,1.0,-0.0,-0.12174612753973044,-0.0,-1.4568497284248643,-1.4447394890364114,0.0
2019-06-10,1.0,-0.0,-0.12651110486364914,-0.0,-1.4402184826699866,-1.4494959636933211,0.0
2019-06-11,1.0,-0.0,-0.12168141592920355,-0.0,-1.4543443282381336,-1.4465406275140789,0.0
2019-06-12,1.0,-0.0,-0.11393370254434544,-0.0,-1.4516012521069106,-1.4476683521952,0.0
2019-06-13,1.0,-0.0,-0.15829716060690535,-0.0,-1.4097805742503284,-1.4142805941619212,0.0
2019-06-14,1.0,-0.0,-0.1561280560643466,-0.0,-1.4174165803934062,-1.4082583419606596,0.0
2019-06-17,1.0,-0.0,-0.1661289680168877,-0.0,-1.3949894451746523,-1.4218345481339865,0.0
2019-06-18,1.0,-0.0,-0.20586841481715507,-0.0,-1.353329120922518,-1.3899376036647975,0.0
2019-06-19,1.0,-0.0,-0.17086019814436235,-0.0,-1.354930020443466,-1.405645541751848,0.0
2019-06-20,1.0,-0.0,-0.17468125295136155,-0.0,-1.3539272784511254,-1.406540217220211,0.0
2019-06-21,1.0,-0.0,-0.17452737103840235,-0.0,-1.3672100090776336,-1.4050597939771876,0.0
2019-06-24,1.0,-0.0,-0.16789675178592572,-0.0,-1.370998934364763,-1.4079409559142757,0.0
2019-06-25,1.0,-0.0,-0.17436120216421153,-0.0,-1.3672445795979622,-1.4076853204849729,0.0
2019-06-26,1.0,-0.0,-0.17085924810838649,-0.0,-1.3764608010141426,-1.4141742265182429,0.0
2019-06-27,1.0,-0.0,-0.14762434450977277,-0.0,-1.3754568568250436,-1.4495868425234386,0.0
2019-06-28,1.0,-0.0,-0.10906053615464165,-0.0,-1.4143663988545065,-1.453981385729059,0.0
2019-07-01,1.0,-0.0,-0.09704123262169762,-0.0,-1.416366300946647,-1.4474591040519664,0.0
2019-07-02,1.0,-0.0,-0.10299988142761154,-0.0,-1.4071775819137584,-1.442235484763448,0.0
2019-07-03,1.0,-0.0,-0.1415929203539823,-0.0,-1.3866175469507067,-1.4760741600929004,0.0
2019-07-05,1.0,-0.0,-0.12857771906649054,-0.0,-1.3898562907809935,-1.4846083023097554,0.0
2019-07-08,1.0,-0.0,-0.12960294588536664,-0.0,-1.38604707012488,-1.4869516490553953,0.0
2019-07-09,1.0,-0.0,-0.1293966829580963,-0.0,-1.388149987981732,-1.4885425847287876,0.0
2019-07-10,1.0,-0.0,-0.1473110523362988,-0.0,-1.3802196040714916,-1.4798829846918329,0.0
2019-07-11,1.0,-0.0,-0.14399229472670358,-0.0,-1.3881932739385183,-1.4810177381812344,0.0
2019-07-12,1.0,-0.0,-0.16859178170402864,-0.0,-1.3894232704149394,-1.4666156880106251,0.0
2019-07-15,1.0,-0.0,-0.18042087474349172,-0.0,-1.396451132660041,-1.4467468716050376,0.0
2019-07-16,1.0,-0.0,-0.20502209722780232,-0.0,-1.4097629570108476,-1.402892728003214,0.0
2019-07-17,1.0,-0.0,-0.20333980268478086,-0.0,-1.432718744945819,-1.4072861070677665,0.0
2019-07-18,1.0,-0.0,-0.20215687858469988,-0.0,-1.4278213102835446,-1.4091202843525326,0.0
2019-07-19,1.0,-0.0,-0.21064184382748669,-0.0,-1.4520547945205478,-1.4021787732206006,0.0
2019-07-22,1.0,-0.0,-0.20259008088896152,-0.0,-1.4430100498406733,-1.4397009559604543,0.0
2019-07-23,1.0,-0.0,-0.2037332026303966,-0.0,-1.4397336927664095,-1.440999877465997,0.0
2019-07-24,1.0,-0.0,-0.2041440633030142,-0.0,-1.4368397438512055,-1.4378186564424684,0.0
2019-07-25,1.0,-0.0,-0.1988666476415671,-0.0,-1.442496636634188,-1.435402992376371,0.0
2019-07-26,1.0,-0.0,-0.22740969906384345,-0.0,-1.3914178954558238,-1.3990517899473665,0.0
2019-07-29,1.0,-0.0,-0.1868986529826812,-0.0,-1.388269724182168,-1.4338518280949326,0.0
2019-07-30,1.0,-0.0,-0.19914845758354757,-0.0,-1.3896609897172236,-1.427900064267352,0.0
2019-07-31,1.0,-0.0,-0.26357872632556634,-0.0,-1.3726931308807495,-1.4019706820659856,0.0
2019-08-01,1.0,-0.0,-0.2799967788693832,-0.0,-1.3654372684812368,-1.381019487840232,0.0
2019-08-02,1.0,-0.0,-0.26722749959748837,-0.0,-1.3708340041861213,-1.3870954757687974,0.0
2019-08-05,1.0,-0.0,-0.25901481004507404,-0.0,-1.373591435930457,-1.3918625241468126,0.0
2019-08-06,1.0,-0.0,-0.2650382648003489,-0.0,-1.3161505214322533,-1.3840754986319839,0.0
2019-08-07,1.0,-0.0,-0.2702927544269699,-0.0,-1.2902983005189559,-1.4009032206948462,0.0
2019-08-08,1.0,-0.0,-0.25727479001632103,-0.0,-1.2966442418693525,-1.426814219179173,0.0
2019-08-09,1.0,-0.0,-0.2417029702970297,-0.0,-1.2767524752475248,-1.4419405940594061,0.0
2019-08-12,1.0,-0.0,-0.2366922407656411,-0.0,-1.284070236494503,-1.4340346436763427,0.0
2019-08-13,1.0,-0.0,-0.22059811164223914,-0.0,-1.2858215146367478,-1.4441196223284476,0.0
2019-08-14,1.0,-0.0,-0.22817974703433108,-0.0,-1.2586613245345275,-1.4411579857019405,0.0
2019-08-15,1.0,-0.0,-0.24843024843024844,-0.0,-1.2354822354822355,-1.4160914160914158,0.0
2019-08-16,1.0,-0.0,-0.24056548662226895,-0.0,-1.2352299723487947,-1.4187405070685828,0.0
2019-08-19,1.0,-0.0,-0.24329583933367063,-0.0,-1.232787140466275,-1.4159887907212083,0.0
2019-08-20,1.0,-0.0,-0.2352596413081702,-0.0,-1.2422146680733013,-1.4298831711796194,0.0
2019-08-21,1.0,-0.0,-0.24332540827064736,-0.0,-1.2464824414389835,-1.4077639630510193,0.0
2019-08-22,1.0,-0.0,-0.24566316608323607,-0.0,-1.2530532866588877,-1.3908206923376119,0.0
2019-08-23,1.0,-0.0,-0.2443104454386306,-0.0,-1.2551254619723788,-1.3908578097646374,0.0
2019-08-26,1.0,-0.0,-0.22796212179536532,-0.0,-1.2447840480406498,-1.3766648702748479,0.0
2019-08-27,1.0,-0.0,-0.22664260205061254,-0.0,-1.2342075957144505,-1.3792481087515842,0.0
2019-08-28,1.0,-0.0,-0.21591910215650975,-0.0,-1.2511586930708238,-1.3633125215459454,0.0
2019-08-29,1.0,-0.0,-0.20141843971631204,-0.0,-1.2522139160437031,-1.3799501629288862,0.0
2019-08-30,1.0,-0.0,-0.18694158075601372,-0.0,-1.2611302023673157,-1.3702176403207331,0.0
2019-09-03,1.0,-0.0,-0.21234133659580975,-0.0,-1.276189019727787,-1.334684202477443,0.0
2019-09-04,1.0,-0.0,-0.19827981651376148,-0.0,-1.2803899082568808,-1.343960244648318,0.0
2019-09-05,1.0,-0.0,-0.2044586959841197,-0.0,-1.2787066727744691,-1.3342113299740417,0.0
2019-09-06,1.0,-0.0,-0.2062756419996961,-0.0,-1.2732487463911262,-1.319290381401003,0.0
2019-09-09,1.0,-0.0,-0.22157212871851373,-0.0,-1.2728619733292807,-1.3048516393754035,0.0
2019-09-10,1.0,-0.0,-0.23179588577512453,-0.0,-1.1959770333472755,-1.3746530286322673,0.0
2019-09-11,1.0,-0.0,-0.21481256178237398,-0.0,-1.2256482396775912,-1.3615694623982968,0.0
2019-09-12,1.0,-0.0,-0.2020063839489284,-0.0,-1.2333561331509348,-1.3645690834473323,0.0
2019-09-13,1.0,-0.0,-0.2019910327532487,-0.0,-1.2304886389543277,-1.3672391519112392,0.0
2019-09-16,1.0,-0.0,-0.2045445895025311,-0.0,-1.230578921326076,-1.3710653522627791,0.0
2019-09-17,1.0,-0.0,-0.38339386772531464,-0.0,-1.4808683165807923,-1.3591097221049075,0.0
2019-09-18,1.0,-0.0,-0.40843004443677466,-0.0,-1.49419733379352,-1.4116225894128305,0.0
2019-09-19,1.0,-0.0,-0.4153607045719466,-0.0,-1.4848681086215085,-1.417001251996719,0.0
2019-09-20,1.0,-0.0,-0.4256800588158976,-0.0,-1.4911127448860442,-1.407948795571509,0.0
