Date,IWF,IWM,KSS,MTUM,SPY,VLUE,VXX
2018-12-17,-0.0,-1.0329596323733312,1.0,-0.0,-0.8606742463257141,-1.0678603969417266,0.0
2018-12-18,-0.0,-1.014560050369904,1.0,-0.0,-0.8499527782150165,-1.0706359200377773,0.0
2018-12-19,-0.0,-1.018158850465814,1.0,-0.0,-0.8542949628927838,-1.0750828990999528,0.0
2018-12-20,-0.0,-1.000863659561104,1.0,-0.0,-0.8581242884622934,-1.0667373297216662,0.0
2018-12-21,-0.0,-0.9982035460438959,1.0,-0.0,-0.8545653362493165,-1.0525658048894788,0.0
2018-12-24,-0.0,-0.9666524487184459,1.0,-0.0,-0.8385358098414052,-1.0723952072589087,0.0
2018-12-26,-0.0,-0.9889792300874725,1.0,-0.0,-0.8067897190859696,-1.057647104157836,0.0
2018-12-27,-0.0,-0.9596503786309009,1.0,-0.0,-0.7657386128169386,-1.042082658327996,0.0
2018-12-28,-0.0,-0.969549467964682,1.0,-0.0,-0.7648856690061128,-1.0388649913214099,0.0
2018-12-31,-0.0,-0.9700011320327534,1.0,-0.0,-0.7648390626768801,-1.038602316893702,0.0
2019-01-02,-0.0,-0.9694866669181157,1.0,-0.0,-0.7636631086636745,-1.038584845170294,0.0
2019-01-03,-0.0,-0.9698536070027166,1.0,-0.0,-0.7624509507998793,-1.0407108361002113,0.0
2019-01-04,-0.0,-0.9701470147014702,1.0,-0.0,-0.7392739273927392,-1.0409540954095409,0.0
2019-01-07,-0.0,-0.9340525362988139,1.0,-0.0,-0.7387224295267298,-1.0217608157535003,0.0
2019-01-08,-0.0,-0.9266403570243058,1.0,-0.0,-0.7420794452845498,-1.0195478183897024,0.0
2019-01-09,-0.0,-0.9195271066588098,1.0,-0.0,-0.7409767236299353,-1.022466116676488,0.0
2019-01-10,-0.0,-0.9174058669807501,1.0,-0.0,-0.7420957709153815,-1.0211638264198168,0.0
2019-01-11,-0.0,-0.9212742175856928,1.0,-0.0,-0.7624068554396423,-1.042101341281669,0.0
2019-01-14,-0.0,-0.9212645392186103,1.0,-0.0,-0.7649120190873845,-1.0418282135401133,0.0
2019-01-15,-0.0,-0.9182875027945451,1.0,-0.0,-0.7656308219688501,-1.0421789999254787,0.0
2019-01-16,-0.0,-0.9134461595685327,1.0,-0.0,-0.7608703738143947,-1.0452296819787985,0.0
2019-01-17,-0.0,-0.9091957014836575,1.0,-0.0,-0.7624288848399212,-1.0468151563603911,0.0
2019-01-18,-0.0,-0.9065203550428822,1.0,-0.0,-0.77221826897869,-1.0664020074154525,0.0
2019-01-22,-0.0,-0.9180640971771267,1.0,-0.0,-0.7213797318461361,-1.180449978990794,0.0
2019-01-23,-0.0,-0.8920915633134282,1.0,-0.0,-0.7298269790231204,-1.205979176236411,0.0
2019-01-24,-0.0,-0.8885145482388974,1.0,-0.0,-0.7369831546707505,-1.2029862174578867,0.0
2019-01-25,-0.0,-0.839512462768459,1.0,-0.0,-0.7706537074776612,-1.3089434080576894,0.0
2019-01-28,-0.0,-0.8352274961657948,1.0,-0.0,-0.786896850053089,-1.3103936450509261,0.0
2019-01-29,-0.0,-0.8095369458128079,1.0,-0.0,-0.8003546798029557,-1.3309950738916256,0.0
2019-01-30,-0.0,-0.8092113019216411,1.0,-0.0,-0.7979329586984715,-1.3226313514363186,0.0
2019-01-31,-0.0,-0.8224313787264207,1.0,-0.0,-0.7457960855353838,-1.3698657110227228,0.0
2019-02-01,-0.0,-0.8205998421468035,1.0,-0.0,-0.7531176006314128,-1.3726124704025255,0.0
2019-02-04,-0.0,-0.8269558666085094,1.0,-0.0,-0.7765177049050319,-1.3617907133510447,0.0
2019-02-05,-0.0,-0.8174971260950569,1.0,-0.0,-0.7732588100051532,-1.373250881991517,0.0
2019-02-06,-0.0,-0.8189569700575055,1.0,-0.0,-0.7786634939520127,-1.368272853460242,0.0
2019-02-07,-0.0,-0.8299087663625545,1.0,-0.0,-0.7888139627132091,-1.3479174930583102,0.0
2019-02-08,-0.0,-0.8353137543218216,1.0,-0.0,-0.8060644597226085,-1.3327107260660491,0.0
2019-02-11,-0.0,-0.8189445088090769,1.0,-0.0,-0.8053613519236148,-1.3707402820502579,0.0
2019-02-12,-0.0,-0.8096381684277937,1.0,-0.0,-0.8218860070445084,-1.3710774895933397,0.0
2019-02-13,-0.0,-0.83939889185634,1.0,-0.0,-0.8010124765814964,-1.3457169051700084,0.0
2019-02-14,-0.0,-0.8602938264760623,1.0,-0.0,-0.7795113451867105,-1.3201599809923574,0.0
2019-02-15,-0.0,-0.8104454805469576,1.0,-0.0,-0.782627434079066,-1.3250009795086783,0.0
2019-02-19,-0.0,-0.7837509788566953,1.0,-0.0,-0.8090446358653093,-1.3226311667971808,0.0
2019-02-20,-0.0,-0.7874848259388338,1.0,-0.0,-0.8079257547871717,-1.3205153306966364,0.0
2019-02-21,-0.0,-0.8113406490412777,1.0,-0.0,-0.7992345842933573,-1.2945678915921428,0.0
2019-02-22,-0.0,-0.7740527596462092,1.0,-0.0,-0.8151094975087869,-1.2731837317986947,0.0
2019-02-25,-0.0,-0.7636674702542965,1.0,-0.0,-0.834162843144879,-1.290496928221479,0.0
2019-02-26,-0.0,-0.7616709531603147,1.0,-0.0,-0.8365676876315175,-1.2986127347829475,0.0
2019-02-27,-0.0,-0.7514462087976084,1.0,-0.0,-0.8568544473347051,-1.274139068990954,0.0
2019-02-28,-0.0,-0.76655526193067,1.0,-0.0,-0.8710943572205814,-1.248600963780507,0.0
2019-03-01,-0.0,-0.7647881306559988,1.0,-0.0,-0.8750922437565543,-1.2440284304967568,0.0
2019-03-04,-0.0,-0.7541059807871088,1.0,-0.0,-0.8792996591261234,-1.2401224047102573,0.0
2019-03-05,-0.0,-0.7430002718341034,1.0,-0.0,-0.895305036697604,-1.2450390276105783,0.0
2019-03-06,-0.0,-0.7455010797408622,1.0,-0.0,-0.9910021594817244,-1.2625369911221307,0.0
2019-03-07,-0.0,-0.7302828419834843,1.0,-0.0,-1.0055850321139348,-1.2534407787130488,0.0
2019-03-08,-0.0,-0.7135143847207671,1.0,-0.0,-1.0469820291723748,-1.268877427673463,0.0
2019-03-11,-0.0,-0.7104061327679009,1.0,-0.0,-1.0570053824824661,-1.3102267166856956,0.0
2019-03-12,-0.0,-0.668344819048405,1.0,-0.0,-1.0859571658482237,-1.3723022324928817,0.0
2019-03-13,-0.0,-0.6868875602059459,1.0,-0.0,-1.0969523334994187,-1.3682943032718817,0.0
2019-03-14,-0.0,-0.6870055092995319,1.0,-0.0,-1.0973861894701957,-1.3579387763555775,0.0
2019-03-15,-0.0,-0.6780013302294646,1.0,-0.0,-1.1052128367143332,-1.3737529098769536,0.0
2019-03-18,-0.0,-0.6984506864844439,1.0,-0.0,-1.1208800436662887,-1.3793508838224797,0.0
2019-03-19,-0.0,-0.7031711225436452,1.0,-0.0,-1.1191279413004978,-1.3946192122796661,0.0
2019-03-20,-0.0,-0.6984402079722704,1.0,-0.0,-1.123811134125206,-1.4048695946231557,0.0
2019-03-21,-0.0,-0.6974367636501837,1.0,-0.0,-1.135931759638529,-1.3894261222076771,0.0
2019-03-22,-0.0,-0.6962025316455696,1.0,-0.0,-1.174411689745986,-1.3770707671395803,0.0
2019-03-25,-0.0,-0.5909911422694261,1.0,-0.0,-1.2239620502917592,-1.3830233827295244,0.0
2019-03-26,-0.0,-0.6263494348249439,1.0,-0.0,-1.2217941662080354,-1.3853774183988823,0.0
2019-03-27,-0.0,-0.6124814893166913,1.0,-0.0,-1.2335519356885973,-1.3850222128199703,0.0
2019-03-28,-0.0,-0.6082753942682719,1.0,-0.0,-1.2246057317279972,-1.4066050534169916,0.0
2019-03-29,-0.0,-0.5878341169991952,1.0,-0.0,-1.2292540348201804,-1.418943533697632,0.0
2019-04-01,-0.0,-0.6021208907741251,1.0,-0.0,-1.2321951219512197,-1.4074655355249206,0.0
2019-04-02,-0.0,-0.6186089749007014,1.0,-0.0,-1.2482464294768867,-1.3586157356545254,0.0
2019-04-03,-0.0,-0.6200092948582534,1.0,-0.0,-1.252904643204191,-1.3519793823144197,0.0
2019-04-04,-0.0,-0.6182141045154743,1.0,-0.0,-1.260569930661255,-1.3491459496025706,0.0
2019-04-05,-0.0,-0.6231705765070208,1.0,-0.0,-1.2577100920544693,-1.3612607644338863,0.0
2019-04-08,-0.0,-0.6097301890800935,1.0,-0.0,-1.2778415126407479,-1.3614616528574464,0.0
2019-04-09,-0.0,-0.5953944562899787,1.0,-0.0,-1.3129637526652453,-1.356076759061834,0.0
2019-04-10,-0.0,-0.5862391961510623,1.0,-0.0,-1.3289479286413761,-1.3424873334184868,0.0
2019-04-11,-0.0,-0.5547342334643651,1.0,-0.0,-1.3733977097931978,-1.3446846692873013,0.0
2019-04-12,-0.0,-0.5614783833383126,1.0,-0.0,-1.3675472664418933,-1.3388246340318382,0.0
2019-04-15,-0.0,-0.5656876576461032,1.0,-0.0,-1.358855970244966,-1.3506049335214398,0.0
2019-04-16,-0.0,-0.5682226211849192,1.0,-0.0,-1.3600495853637684,-1.346328118320937,0.0
2019-04-17,-0.0,-0.5351866085916817,1.0,-0.0,-1.382825177214109,-1.3522077034759588,0.0
2019-04-18,-0.0,-0.5410172097194346,1.0,-0.0,-1.3731904172182603,-1.356194217875902,0.0
2019-04-22,-0.0,-0.54007535536907,1.0,-0.0,-1.3786607295769824,-1.3628189758520297,0.0
2019-04-23,-0.0,-0.5809848646344064,1.0,-0.0,-1.348582391814112,-1.3339586442123215,0.0
2019-04-24,-0.0,-0.6662309564590282,1.0,-0.0,-1.4692148201568558,-1.3719011989542953,0.0
2019-04-25,-0.0,-0.6444696282864913,1.0,-0.0,-1.491976427923844,-1.3966455122393473,0.0
2019-04-26,-0.0,-0.627248425535771,1.0,-0.0,-1.490281364686693,-1.4133478319967379,0.0
2019-04-29,-0.0,-0.6227637121246434,1.0,-0.0,-1.489514923683138,-1.4169119978259885,0.0
2019-04-30,-0.0,-0.6266570148848573,1.0,-0.0,-1.4915169886440756,-1.4060987196308194,0.0
2019-05-01,-0.0,-0.6146565711195241,1.0,-0.0,-1.5179826933477556,-1.3743014241932576,0.0
2019-05-02,-0.0,-0.6136097341144661,1.0,-0.0,-1.5137449301487156,-1.3791347453808023,0.0
2019-05-03,-0.0,-0.6254276967405006,1.0,-0.0,-1.5024761390239512,-1.374167116873762,0.0
2019-05-06,-0.0,-0.5682936740867838,1.0,-0.0,-1.539802230550413,-1.4071883325055312,0.0
2019-05-07,-0.0,-0.5712480823030411,1.0,-0.0,-1.5369551484523056,-1.404024907499323,0.0
2019-05-08,-0.0,-0.5368922283867021,1.0,-0.0,-1.4477305491241097,-1.3839063387357478,0.0
2019-05-09,-0.0,-0.5317924116877454,1.0,-0.0,-1.4474487570867858,-1.3818578281726994,0.0
2019-05-10,-0.0,-0.5236878572665858,1.0,-0.0,-1.4436601420405335,-1.3631560713667072,0.0
2019-05-13,-0.0,-0.5239644328779007,1.0,-0.0,-1.4386467143786597,-1.374886141834743,0.0
2019-05-14,-0.0,-0.445831380735313,1.0,-0.0,-1.4456609721808034,-1.3687215098197931,0.0
2019-05-15,-0.0,-0.4506759926643067,1.0,-0.0,-1.459077920416258,-1.3551840320723332,0.0
2019-05-16,-0.0,-0.4562641686984046,1.0,-0.0,-1.4563069421275503,-1.3647718037555072,0.0
2019-05-17,-0.0,-0.4535914678545423,1.0,-0.0,-1.4407846832569495,-1.3888722319784126,0.0
2019-05-20,-0.0,-0.43442448944932704,1.0,-0.0,-1.4323016176283276,-1.3789750774848217,0.0
2019-05-21,-0.0,-0.4129284274193548,1.0,-0.0,-1.4241011424731183,-1.363239247311828,0.0
2019-05-22,-0.0,-0.3849979278905926,1.0,-0.0,-1.7188838237325599,-1.5007597734493714,0.0
2019-05-23,-0.0,-0.3982532751091703,1.0,-0.0,-1.7097678694552978,-1.4886692714318548,0.0
2019-05-24,-0.0,-0.38836333578251286,1.0,-0.0,-1.7140889052167523,-1.4897593681116825,0.0
2019-05-28,-0.0,-0.3810157972079353,1.0,-0.0,-1.7184515062454078,-1.4927443056576046,0.0
2019-05-29,-0.0,-0.38959908361970214,1.0,-0.0,-1.724077892325315,-1.4682245131729668,0.0
2019-05-30,-0.0,-0.3860017338139344,1.0,-0.0,-1.7130081671761646,-1.4636583474015605,0.0
2019-05-31,-0.0,-0.4026315789473684,1.0,-0.0,-1.697776769509982,-1.4367967332123412,0.0
2019-06-03,-0.0,-0.4085440043260782,1.0,-0.0,-1.7051958000991394,-1.392591591185616,0.0
2019-06-04,-0.0,-0.40103743797925123,1.0,-0.0,-1.6967072620658548,-1.4128552097428957,0.0
2019-06-05,-0.0,-0.3816593107752664,1.0,-0.0,-1.7444162097097766,-1.3319958985332798,0.0
2019-06-06,-0.0,-0.3903922708771302,1.0,-0.0,-1.7064006798765488,-1.3760790803775103,0.0
2019-06-07,-0.0,-0.428379768346675,1.0,-0.0,-1.679531326863736,-1.3641160949868074,0.0
2019-06-10,-0.0,-0.4124623827226058,1.0,-0.0,-1.6583908656399364,-1.3547087980173482,0.0
2019-06-11,-0.0,-0.4179071317485003,1.0,-0.0,-1.6688291490779827,-1.3567207287269496,0.0
2019-06-12,-0.0,-0.41412975947457176,1.0,-0.0,-1.6670808555959882,-1.3565279133753438,0.0
2019-06-13,-0.0,-0.4441581519324745,1.0,-0.0,-1.6621945801865838,-1.336117281208352,0.0
2019-06-14,-0.0,-0.4421052631578948,1.0,-0.0,-1.6705307572729293,-1.3288030202087497,0.0
2019-06-17,-0.0,-0.4452340765745758,1.0,-0.0,-1.6699387048058987,-1.32655236741583,0.0
2019-06-18,-0.0,-0.45503676796314346,1.0,-0.0,-1.654957030211748,-1.3198812793479224,0.0
2019-06-19,-0.0,-0.43582155477031803,1.0,-0.0,-1.6717314487632509,-1.3094522968197881,0.0
2019-06-20,-0.0,-0.44308781243087814,1.0,-0.0,-1.6683477106834772,-1.3123645211236452,0.0
2019-06-21,-0.0,-0.45346114767857937,1.0,-0.0,-1.6532667756328137,-1.3108185713654636,0.0
2019-06-24,-0.0,-0.4232729206363273,1.0,-0.0,-1.655780564541144,-1.3521513714716178,0.0
2019-06-25,-0.0,-0.43673360582903853,1.0,-0.0,-1.652034832059712,-1.3541407499555713,0.0
2019-06-26,-0.0,-0.4334208301819638,1.0,-0.0,-1.623971170529875,-1.3916003025314767,0.0
2019-06-27,-0.0,-0.42046010768477726,1.0,-0.0,-1.6299559471365639,-1.3993681306456636,0.0
2019-06-28,-0.0,-0.4005603486613893,1.0,-0.0,-1.64609090100507,-1.4005603486613891,0.0
2019-07-01,-0.0,-0.4024800708591674,1.0,-0.0,-1.6422940655447298,-1.3838795394154118,0.0
2019-07-02,-0.0,-0.40647672978233945,1.0,-0.0,-1.6337816315696339,-1.3837816315696339,0.0
2019-07-03,-0.0,-0.4125187870214835,1.0,-0.0,-1.624613208381222,-1.3833436477765007,0.0
2019-07-05,-0.0,-0.37562670419561967,1.0,-0.0,-1.633037206438561,-1.3892602691529599,0.0
2019-07-08,-0.0,-0.38152274428640626,1.0,-0.0,-1.6298383900656128,-1.392135276762517,0.0
2019-07-09,-0.0,-0.37245751518887027,1.0,-0.0,-1.6322532358897597,-1.3978603504446596,0.0
2019-07-10,-0.0,-0.3453376772034868,1.0,-0.0,-1.6507440345161575,-1.4064893898036452,0.0
2019-07-11,-0.0,-0.34779350174139223,1.0,-0.0,-1.6521624123793148,-1.4086320151655425,0.0
2019-07-12,-0.0,-0.3391192968508458,1.0,-0.0,-1.6565081047656904,-1.421094474625679,0.0
2019-07-15,-0.0,-0.3555310223007286,1.0,-0.0,-1.6573636564362992,-1.4030911901081917,0.0
2019-07-16,-0.0,-0.35936465916611515,1.0,-0.009618354290756675,-1.6672843591440547,-1.3758658724906243,0.0
2019-07-17,-0.0,-0.3750055219331183,1.0,-0.0024296505720722713,-1.666961169766312,-1.373194327870301,0.0
2019-07-18,-0.0,-0.3745131504091725,1.0,-0.01150934313596779,-1.6309570697124853,-1.3591527723075578,0.0
2019-07-19,-0.0,-0.37584743909373225,1.0,-0.00813541529982942,-1.6356996019769936,-1.3541967370861216,0.0
2019-07-22,-0.0,-0.3628392301284581,1.0,-0.0,-1.635801657240563,-1.3855934061116226,0.0
2019-07-23,-0.0,-0.3644298245614035,1.0,-0.0,-1.6374561403508772,-1.3840789473684212,0.0
2019-07-24,-0.0,-0.3643098233463376,1.0,-0.0,-1.6373997282251347,-1.381712181650813,0.0
2019-07-25,-0.0,-0.35595961361947637,1.0,-0.0,-1.6449145504611216,-1.369946238909043,0.0
2019-07-26,-0.0,-0.34018773193625845,1.0,-0.0,-1.6514734774066797,-1.3741977734119186,0.0
2019-07-29,-0.0,-0.33155641003233416,1.0,-0.0,-1.6555536135628768,-1.3823735034518918,0.0
2019-07-30,-0.0,-0.32206358938425156,1.0,-0.0068757116580537795,-1.6534991679075064,-1.3969519138127353,0.0
2019-07-31,-0.0,-0.3243172383657417,1.0,-0.007603233559099847,-1.6467992134585974,-1.3909110771247541,0.0
2019-08-01,-0.0,-0.3335065609977913,1.0,-0.0,-1.6313715300333462,-1.3657702135030962,0.0
2019-08-02,-0.0,-0.341915006171751,1.0,-0.0,-1.6449479809557397,-1.421530594251455,0.0
2019-08-05,-0.0,-0.33417096503989774,1.0,-0.0,-1.6592602389454656,-1.415156725300886,0.0
2019-08-06,-0.0,-0.33343402088547514,1.0,-0.0,-1.5861741606973332,-1.3955294726849057,0.0
2019-08-07,-0.0,-0.3297776248440793,1.0,-0.0,-1.5739601703299066,-1.3975654866875995,0.0
2019-08-08,-0.0,-0.3335482761585419,1.0,-0.0,-1.5733384919611384,-1.3919697360502106,0.0
2019-08-09,-0.0,-0.3030885556837114,1.0,-0.0,-1.5388098594557649,-1.4299201161946262,0.0
2019-08-12,-0.0,-0.298924639412819,1.0,-0.0,-1.5498421097550568,-1.4185798412562944,0.0
2019-08-13,-0.0,-0.2614384638259909,1.0,-0.0,-1.5494710905306088,-1.437401758783296,0.0
2019-08-14,-0.0,-0.263621353880022,1.0,-0.0,-1.5372761525760976,-1.4326658481859362,0.0
2019-08-15,-0.0,-0.28777923784494086,1.0,-0.0,-1.5312195328727056,-1.4199058963163917,0.0
2019-08-16,-0.0,-0.286059424405544,1.0,-0.0,-1.5247742974611114,-1.427711609375662,0.0
2019-08-19,-0.0,-0.26556174089068824,1.0,-0.0,-1.5297739541160593,-1.421938259109312,0.0
2019-08-20,-0.0,-0.2683296814427777,1.0,-0.0,-1.5236811056800943,-1.4217090847800438,0.0
2019-08-21,-0.0,-0.256523963841037,1.0,-0.0,-1.5503155381204161,-1.4572317925976461,0.0
2019-08-22,-0.0,-0.2569849160095989,1.0,-0.0,-1.5497943092218032,-1.4784881727802537,0.0
2019-08-23,-0.0,-0.2556684239852557,1.0,-0.0,-1.5494406583515494,-1.481033817667481,0.0
2019-08-26,-0.0,-0.2367953275774505,1.0,-0.0,-1.532630777044185,-1.46288302014559,0.0
2019-08-27,-0.0,-0.2318613986900486,1.0,-0.0,-1.5247411789562644,-1.469047115994084,0.0
2019-08-28,-0.0,-0.22433732905622153,1.0,-0.0,-1.5341043390173899,-1.4623923687320615,0.0
2019-08-29,-0.0,-0.2071992235304047,1.0,-0.0,-1.535257627547791,-1.4774866016795376,0.0
2019-08-30,-0.0,-0.19521426468732916,1.0,-0.0,-1.5413600235501914,-1.4687749695109131,0.0
2019-09-03,-0.0,-0.19856217943328008,1.0,-0.0,-1.5413688724459766,-1.4642226519801564,0.0
2019-09-04,-0.0,-0.19450521709861998,1.0,-0.0,-1.5452709525412318,-1.4675614271289128,0.0
2019-09-05,-0.0,-0.19950480506945317,1.0,-0.0,-1.5441269041923706,-1.4528935330899324,0.0
2019-09-06,-0.0,-0.1992596905672933,1.0,-0.0,-1.5331891532190984,-1.4265929129928465,0.0
2019-09-09,-0.0,-0.19491102611009478,1.0,-0.0,-1.5330533843339431,-1.4297355729253285,0.0
2019-09-10,-0.0,-0.21112881583361287,1.0,-0.0,-1.48440120764844,-1.4976937269372694,0.0
2019-09-11,-0.0,-0.19835542876321532,1.0,-0.0,-1.52009565363316,-1.4769256586675619,0.0
2019-09-12,-0.0,-0.20872404554588078,1.0,-0.0,-1.5089584728734091,-1.4684778968519758,0.0
2019-09-13,-0.0,-0.20518828451882845,1.0,-0.0,-1.509916317991632,-1.4689958158995817,0.0
2019-09-16,-0.0,-0.20755743398752982,1.0,-0.0,-1.507720634389254,-1.4693476168556723,0.0
2019-09-17,-0.0,-0.24394116663880996,1.0,-0.0,-1.490514791910413,-1.4440498077887347,0.0
2019-09-18,-0.0,-0.21485943775100402,1.0,-0.0,-1.4800451807228916,-1.4885374832663991,0.0
2019-09-19,-0.0,-0.22403480152256663,1.0,-0.0,-1.4653030493161,-1.4935792864014723,0.0
