Date,AVB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.19225240764697427,-0.40036414163192946,-0.0,-0.454314599204638,-0.3487374826314024,0.0
2018-10-19,1.0,-0.18053143659157408,-0.39053690796203344,-0.0,-0.45861978733020903,-0.3491923781430644,0.0
2018-10-22,1.0,-0.18034387502381408,-0.3821204038864545,-0.0,-0.4643503524480853,-0.35459135073347303,0.0
2018-10-23,1.0,-0.17341179875548696,-0.3918045439197338,-0.0,-0.48012638078240316,-0.36650426896917665,0.0
2018-10-24,1.0,-0.1722259712715704,-0.38771329412898875,-0.0,-0.4814904077894534,-0.3686734792249108,0.0
2018-10-25,1.0,-0.14239436286680382,-0.35804308245253125,-0.0,-0.5111016528339363,-0.3530301955498806,0.0
2018-10-26,1.0,-0.13165358021797727,-0.35014649009726945,-0.0,-0.514426344779093,-0.34761514121645376,0.0
2018-10-29,1.0,-0.12693773527555005,-0.35006663705019986,-0.0,-0.5138768734363675,-0.34726086651546684,0.0
2018-10-30,1.0,-0.10544505572012979,-0.35576244886443786,-0.0,-0.5197959279635116,-0.37003338505666056,0.0
2018-10-31,1.0,-0.10891759923369856,-0.34191528631170715,-0.0,-0.5186552344461837,-0.36679671985608486,0.0
2018-11-01,1.0,-0.08228606328251627,-0.3699466773155434,-0.0,-0.5238777571586292,-0.37292992882478687,0.0
2018-11-02,1.0,-0.08674113193438333,-0.34967518811048276,-0.0,-0.5306351357666963,-0.36972472776557463,0.0
2018-11-05,1.0,-0.0886372145263946,-0.3457740546611756,-0.0,-0.5310745039311119,-0.3744384125795582,0.0
2018-11-06,1.0,-0.08291143711587821,-0.3447382673605388,-0.0,-0.5406315492029105,-0.38648833211670236,0.0
2018-11-07,1.0,-0.08376431692053371,-0.3462982642578817,-0.0,-0.5433227063407722,-0.3881922304876609,0.0
2018-11-08,1.0,-0.07185741088180113,-0.34498123827392124,-0.0,-0.5389071294559099,-0.3894699812382739,0.0
2018-11-09,1.0,-0.07182890509579533,-0.3449335178106606,-0.0,-0.5389395680416481,-0.3893487794010741,0.0
2018-11-12,1.0,-0.07146862296154385,-0.3329517312275127,-0.0,-0.544413812438671,-0.3874818933694687,0.0
2018-11-13,1.0,-0.0489135481474603,-0.3309267341443031,-0.0,-0.5537190082644629,-0.38791902683628937,0.0
2018-11-14,1.0,-0.05045082729131809,-0.33068414203383534,-0.0,-0.5547267150027887,-0.3879670942554378,0.0
2018-11-15,1.0,-0.0497737556561086,-0.3305487875623622,-0.0,-0.5562594268476622,-0.38382642998027616,0.0
2018-11-16,1.0,-0.04481291132764354,-0.32350410455570805,-0.0,-0.5604055719634427,-0.39678147019836746,0.0
2018-11-19,1.0,-0.041201035858432676,-0.3271119613652801,-0.0,-0.5650561089984368,-0.399645381797821,0.0
2018-11-20,1.0,-0.0008139534883720931,-0.3219767441860465,-0.0,-0.5766279069767442,-0.42618604651162795,0.0
2018-11-21,1.0,-0.0032523700781952806,-0.31667935321661705,-0.0,-0.5760616335663045,-0.4106520886674509,0.0
2018-11-23,1.0,-0.004216589861751152,-0.3092165898617512,-0.0,-0.5792165898617512,-0.41149769585253454,0.0
2018-11-26,1.0,-0.004008108357136275,-0.31000644982954023,-0.0,-0.5786188150741731,-0.410854141711969,0.0
2018-11-27,1.0,-0.0,-0.3109149277688603,-0.0,-0.5751203852327448,-0.40701673927998167,0.0
2018-11-28,1.0,-0.0003212409077350221,-0.30607374773410434,-0.0,-0.5783024712604117,-0.4098575067116404,0.0
2018-11-29,1.0,-0.0,-0.2943796731892457,-0.0,-0.5696234176495988,-0.4086725301697689,0.0
2018-11-30,1.0,-0.0,-0.2942366256079269,-0.0,-0.5696786509704104,-0.40873142129903184,0.0
2018-12-03,1.0,-0.0,-0.2949596086016612,-0.0,-0.5708271703265446,-0.4098077141881898,0.0
2018-12-04,1.0,-0.0,-0.29595079213763675,-0.0,-0.5664805483680603,-0.4073267057061147,0.0
2018-12-06,1.0,-0.0,-0.2633344440741975,-0.0,-0.5660335443740976,-0.3921137398644896,0.0
2018-12-07,1.0,-0.0,-0.2696428172038201,-0.0,-0.5763682315313905,-0.3905526604191362,0.0
2018-12-10,1.0,-0.0,-0.2658345918095407,-0.0,-0.5732211068668384,-0.38178466731811317,0.0
2018-12-11,1.0,-0.0,-0.2667614835885242,-0.0,-0.5705904575657237,-0.3849418875975022,0.0
2018-12-12,1.0,-0.0,-0.26687409712190246,-0.0,-0.570974552728081,-0.3845982886987443,0.0
2018-12-13,1.0,-0.0,-0.26443565153242576,-0.0,-0.5856526501687792,-0.38539780475264346,0.0
2018-12-14,1.0,-0.0,-0.25055993549543093,-0.0,-0.60051962013976,-0.3886624260885146,0.0
2018-12-17,1.0,-0.0,-0.24692074259193145,-0.0,-0.5876026419136023,-0.3968225633702249,0.0
2018-12-18,1.0,-0.0,-0.2561750653565311,-0.0,-0.5972009375281709,-0.4003200216352655,0.0
2018-12-19,1.0,-0.0,-0.25719444757928,-0.0,-0.5981266222773953,-0.4017605236429297,0.0
2018-12-20,1.0,-0.0,-0.25049451537493256,-0.0,-0.5989030749865133,-0.39839956842294555,0.0
2018-12-21,1.0,-0.0,-0.24912210069560942,-0.0,-0.6007067928157641,-0.3868572323245879,0.0
2018-12-24,1.0,-0.0,-0.24374902415631344,-0.0,-0.5990007360649522,-0.38775009479624384,0.0
2018-12-26,1.0,-0.0,-0.24462675435622755,-0.0,-0.6169457816349131,-0.3984676927249305,0.0
2018-12-27,1.0,-0.0,-0.22520242914979757,-0.0,-0.5776051751452209,-0.3975312444992079,0.0
2018-12-28,1.0,-0.0,-0.22668806754468898,-0.0,-0.5764604999890065,-0.39559376442910227,0.0
2018-12-31,1.0,-0.0,-0.22812843633164726,-0.0,-0.5759621728612272,-0.3951616450406862,0.0
2019-01-02,1.0,-0.0,-0.22774236095845238,-0.0,-0.5754011870740822,-0.39514178940426464,0.0
2019-01-03,1.0,-0.0,-0.2331043651672945,-0.0,-0.6053622867272325,-0.3773543097717705,0.0
2019-01-04,1.0,-0.0,-0.2363929075511644,-0.0,-0.5880160550458715,-0.380954481298518,0.0
2019-01-07,1.0,-0.0,-0.2176451437873033,-0.0,-0.5842430819316332,-0.3684861638632664,0.0
2019-01-08,1.0,-0.0,-0.2081157787551184,-0.0,-0.5914379184089088,-0.3669649240635223,0.0
2019-01-09,1.0,-0.0,-0.21430589053299437,-0.0,-0.5930513004367383,-0.36546943919344677,0.0
2019-01-10,1.0,-0.0,-0.2146256655438444,-0.0,-0.5929153536890145,-0.3656633706400087,0.0
2019-01-11,1.0,-0.0,-0.20830065359477123,-0.0,-0.5963398692810458,-0.37400871459694984,0.0
2019-01-14,1.0,-0.0,-0.2094958074703256,-0.0,-0.5937928781443972,-0.3746488075792225,0.0
2019-01-15,1.0,-0.0,-0.20819893644843518,-0.0,-0.5930607619213668,-0.3781492459245053,0.0
2019-01-16,1.0,-0.0,-0.21066221142162816,-0.0,-0.5800642249609443,-0.3790357576809582,0.0
2019-01-17,1.0,-0.0,-0.21676164360083983,-0.0,-0.564719996572261,-0.3608337975063199,0.0
2019-01-18,1.0,-0.0,-0.21587698677996076,-0.0,-0.5630917207617158,-0.37764454700338584,0.0
2019-01-22,1.0,-0.0,-0.12678510710642638,-0.0,-0.6829309758585514,-0.3154114246854811,0.0
2019-01-23,1.0,-0.0,-0.10846808510638298,-0.0,-0.6922553191489361,-0.32693617021276594,0.0
2019-01-24,1.0,-0.0,-0.11134958243906586,-0.0,-0.6850761809643214,-0.32856626787649545,0.0
2019-01-25,1.0,-0.0,-0.046165015374103176,-0.0,-0.795908780321148,-0.29321831226511785,0.0
2019-01-28,1.0,-0.0,-0.0500922137663494,-0.0,-0.7795984991414581,-0.2901659847794289,0.0
2019-01-29,1.0,-0.0,-0.03774266941674286,-0.0,-0.7784983733441069,-0.310106530013396,0.0
2019-01-30,1.0,-0.0,-0.035823754789272036,-0.0,-0.777713920817369,-0.31502767134951043,0.0
2019-01-31,1.0,-0.0,-0.04493855557685345,-0.0,-0.7510915170489638,-0.3337592912060997,0.0
2019-02-01,1.0,-0.0,-0.044528205455823165,-0.0,-0.7512936817223536,-0.33367405609148404,0.0
2019-02-04,1.0,-0.0,-0.04428705520948886,-0.0,-0.7618184145404897,-0.3271823534431266,0.0
2019-02-05,1.0,-0.0,-0.046998891636115606,-0.0,-0.7628740728109813,-0.32159604399352026,0.0
2019-02-06,1.0,-0.0,-0.061092907726455974,-0.0,-0.7535355670647923,-0.2993129690307578,0.0
2019-02-07,1.0,-0.0,-0.06356988883722896,-0.0,-0.755167166828691,-0.2946447440720233,0.0
2019-02-08,1.0,-0.0,-0.07026616290605146,-0.0,-0.764147160014353,-0.27631551174620594,0.0
2019-02-11,1.0,-0.0,-0.0607612076078448,-0.0,-0.7635559692808938,-0.29132375653204134,0.0
2019-02-12,1.0,-0.0,-0.05710921401236385,-0.0,-0.7525127213087177,-0.2930526935531351,0.0
2019-02-13,1.0,-0.0,-0.06725164657113399,-0.0,-0.7497422300780675,-0.2872503840245776,0.0
2019-02-14,1.0,-0.0,-0.05780322396636596,-0.0,-0.7536179832252341,-0.3012908541609448,0.0
2019-02-15,1.0,-0.0,-0.0765477472910462,-0.0,-0.743489005766428,-0.2922079293665378,0.0
2019-02-19,1.0,-0.0,-0.06993994310399325,-0.0,-0.7475081656305973,-0.28981140027394375,0.0
2019-02-20,1.0,-0.0,-0.07504741833508957,-0.0,-0.7445310853530032,-0.2879241306638567,0.0
2019-02-21,1.0,-0.0,-0.05326815289308441,-0.0,-0.7515065953053226,-0.30235155295208394,0.0
2019-02-22,1.0,-0.0,-0.05706579002823787,-0.0,-0.7533822227841699,-0.2968348295191133,0.0
2019-02-25,1.0,-0.0,-0.05385996409335727,-0.0,-0.7577991340162636,-0.30049635653184076,0.0
2019-02-26,1.0,-0.0,-0.05667836455118177,-0.0,-0.7597775992558454,-0.29761955097036064,0.0
2019-02-27,1.0,-0.0,-0.05570476895421381,-0.0,-0.7637517183039019,-0.2954002326319129,0.0
2019-02-28,1.0,-0.0,-0.05185200836731675,-0.0,-0.75751685084624,-0.30356878737295834,0.0
2019-03-01,1.0,-0.0,-0.052858410444923315,-0.0,-0.7596019774369375,-0.30018591287446655,0.0
2019-03-04,1.0,-0.0,-0.04394654750864177,-0.0,-0.7639532923025041,-0.29986931961891916,0.0
2019-03-05,1.0,-0.0,-0.0361723256354455,-0.0,-0.7770922690105433,-0.29962602210061484,0.0
2019-03-06,1.0,-0.0,-0.03294405845458577,-0.0,-0.7809431292631935,-0.297911431165924,0.0
2019-03-07,1.0,-0.0,-0.032621989793766605,-0.0,-0.7834127620091941,-0.2926911560035427,0.0
2019-03-08,1.0,-0.0,-0.021520378826314898,-0.0,-0.8069296465415187,-0.28555724674446137,0.0
2019-03-11,1.0,-0.0,-0.023578687757792236,-0.0,-0.8034825870646767,-0.2990389930688438,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.8150928825775452,-0.3299798361148054,0.0
2019-03-13,1.0,-0.0,-0.009405940594059406,-0.0,-0.8168962548428755,-0.32608695652173914,0.0
2019-03-14,1.0,-0.0,-0.0009344801953913136,-0.0,-0.8152277795476267,-0.30763512796007225,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8161431157491215,-0.3135768288787137,0.0
2019-03-18,1.0,-0.0,-0.005984042553191489,-0.0,-0.8201141043239534,-0.3187199725463281,0.0
2019-03-19,1.0,-0.0,-0.003051204366230473,-0.0,-0.826081351124863,-0.3196029136852962,0.0
2019-03-20,1.0,-0.0,-0.007816032556036431,-0.0,-0.8250974312598238,-0.32026354886635233,0.0
2019-03-21,1.0,-0.0,-0.00852529601722282,-0.0,-0.8377395048439181,-0.30656620021528525,0.0
2019-03-22,1.0,-0.0,-0.0065040650406504065,-0.0,-0.8535284552845528,-0.3079891598915989,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.8630983126721763,-0.289105544077135,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.8636226121531679,-0.2973247471691589,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8645104139659494,-0.2960634344481895,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.857007002680038,-0.3043139967147921,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.8570008428241092,-0.30406500551077303,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.857606017377772,-0.30383002636925605,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.8725947018724652,-0.28462334972819053,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.8755742478162407,-0.28124663000107836,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8790860180481427,-0.26439885966604504,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8819810552483821,-0.26106896403926105,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.8822836332476436,-0.2599400171379606,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9038440900603121,-0.24251464875190487,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9018905173708719,-0.24396472178708611,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.9127492265383292,-0.23577689927810244,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.9052563965314206,-0.23584198693929984,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.9040881849315068,-0.23632277397260273,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.9011440179621512,-0.23720731316155244,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.9522799575821846,-0.21191594347176834,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.9660950471749504,-0.21288649685137165,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.9690049653301834,-0.21834328586740162,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.964219116775991,-0.22960314152205866,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.964267685081539,-0.23059195364456442,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.973397823458283,-0.2251291634604815,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.9877944184205317,-0.21140946977194255,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.9846464735212072,-0.21185230742196937,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.9854951430706342,-0.21221045228781155,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.9598196699785531,-0.2286514640871887,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.9459075510873128,-0.23964594033438968,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.9434835779175401,-0.24030398322851154,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.9438123883004228,-0.23569155660171745,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.9469698622962267,-0.23534033127468737,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9285339627589824,-0.2569717632660197,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.920117762512267,-0.2606695016901101,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.9242754888268158,-0.2579870810055866,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9259744513593187,-0.2576700513156458,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9165584696615598,-0.24740327187743444,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.9118941785307823,-0.23545706371191136,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.911842416170816,-0.23622537752669,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.9120208122809658,-0.238008213110877,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9115760111576011,-0.23411651110395879,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9080013721538528,-0.235989022769178,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9092644220458932,-0.23527771820716278,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9175131798894176,-0.22555827011272556,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9166043460609816,-0.22012350163458047,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.9137084027510787,-0.2222222222222222,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.9109048228766539,-0.22311139564660692,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.9094219874771052,-0.2203220172935213,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9039938719492734,-0.2238015192459093,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9231698785219106,-0.19686658610528102,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9168238360634895,-0.20233529000402636,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9448719566040117,-0.15762583575122996,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.9807114122379843,-0.13658691509633708,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9761491209489516,-0.14206735861046388,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9688418826017979,-0.14644103648863036,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9785413180248692,-0.13978859067511173,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9782778989265978,-0.13886477674507228,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.9717291255752794,-0.14911666772708956,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.9618924967276105,-0.14932652113330236,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.9643400050671396,-0.14694704839118317,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.9638907648151276,-0.14652625358770896,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.9714436248682825,-0.13603793466807165,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.9711177636294641,-0.13707467217607622,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.9688765182186235,-0.1397815452091768,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.9630664380807247,-0.1534488962262154,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.9621484457602031,-0.15246352294353985,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.9688575434422398,-0.15545736499978757,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.9926197687811953,-0.14039503434153833,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.9911472332437391,-0.14204957549383507,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.9898884314269257,-0.14335388356763443,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.9852157982190789,-0.14507264283583995,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.9966245086310033,-0.1397624337720048,0.0
2019-07-05,1.0,-0.0,-0.0,-0.003363108626266521,-1.00104963262858,-0.13767324293640082,0.0
2019-07-08,1.0,-0.0,-0.0,-0.007979121654865553,-0.9997432990352322,-0.13145228570817377,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0076652963343610825,-1.0003425830763961,-0.13315775950668038,0.0
2019-07-10,1.0,-0.0,-0.0,-0.005570195171069263,-1.0067913533431883,-0.13004263341688624,0.0
2019-07-11,1.0,-0.0,-0.0,-0.004673097534833869,-1.0090032154340836,-0.12994640943193997,0.0
2019-07-12,1.0,-0.0,-0.0,-0.006120476752926017,-1.015762912058413,-0.12563083861269195,0.0
2019-07-15,1.0,-0.0,-0.0,-0.013552114430531989,-1.0173106247718047,-0.11687893301260711,0.0
2019-07-16,1.0,-0.0,-0.0,-0.021717182566107447,-1.0138551758211072,-0.11249543531029149,0.0
2019-07-17,1.0,-0.0,-0.0,-0.025450057454143082,-0.9955951823637059,-0.10688598544495041,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0229855755953519,-1.0,-0.10137446094364073,0.0
2019-07-19,1.0,-0.0,-0.0,-0.023633426846892798,-1.0021890674147753,-0.09948567542293632,0.0
2019-07-22,1.0,-0.0,-0.0,-0.02851970181043664,-1.0106283280085198,-0.09075612353567626,0.0
2019-07-23,1.0,-0.0,-0.0,-0.026129988694780403,-1.01217977432222,-0.09477186920074229,0.0
2019-07-24,1.0,-0.0,-0.0,-0.02777244921883326,-1.0105931751817039,-0.09305795340708059,0.0
2019-07-25,1.0,-0.0,-0.0,-0.030613331062525284,-1.0126455623443256,-0.08564494496838611,0.0
2019-07-26,1.0,-0.0,-0.0,-0.02955193396025701,-1.0150206374196844,-0.08299646823539425,0.0
2019-07-29,1.0,-0.0,-0.0,-0.03253588516746411,-1.0088463583200424,-0.08514619883040936,0.0
2019-07-30,1.0,-0.0,-0.0,-0.03557051268397623,-1.0027263626488316,-0.09167394406696629,0.0
2019-07-31,1.0,-0.0,-0.0,-0.03609169933526504,-1.002130560763593,-0.09235980910175558,0.0
2019-08-01,1.0,-0.0,-0.0,-0.046757613808074576,-0.9901462106540107,-0.09136569689488583,0.0
2019-08-02,1.0,-0.0,-0.0,-0.027257276853903577,-1.0126928124260481,-0.1113740507282232,0.0
2019-08-05,1.0,-0.0,-0.0,-0.022242299087936672,-1.02536138358286,-0.103489072448804,0.0
2019-08-06,1.0,-0.0,-0.0,-0.03076758605943981,-0.9957665169980757,-0.11158862518708573,0.0
2019-08-07,1.0,-0.0,-0.0,-0.02895460651158824,-0.9884650647107738,-0.11473102918914309,0.0
2019-08-08,1.0,-0.0,-0.0,-0.02904856356772666,-0.9893787190479237,-0.11438138503209844,0.0
2019-08-09,1.0,-0.0,-0.0,-0.026126853307277285,-0.981966098814733,-0.11604146310378521,0.0
2019-08-12,1.0,-0.0,-0.0,-0.02570628658691779,-0.9868499194027318,-0.1084245355052176,0.0
2019-08-13,1.0,-0.0,-0.0,-0.021346886912325287,-0.9917619652689538,-0.10461668784413383,0.0
2019-08-14,1.0,-0.0,-0.0,-0.021872099890323127,-0.9860794735509998,-0.10121910064962457,0.0
2019-08-15,1.0,-0.0,-0.0,-0.035470014179664694,-0.9676370005838686,-0.0821377929768955,0.0
2019-08-16,1.0,-0.0,-0.0,-0.03873055642551415,-0.9718133416849357,-0.07735671782023176,0.0
2019-08-19,1.0,-0.0,-0.0,-0.03907160699417152,-0.9731473771856787,-0.0693796835970025,0.0
2019-08-20,1.0,-0.0,-0.0,-0.04003492142678972,-0.9729774673650952,-0.06564396773925334,0.0
2019-08-21,1.0,-0.0,-0.0,-0.05475157278408737,-0.9634159001723314,-0.058094387808068436,0.0
2019-08-22,1.0,-0.0,-0.0,-0.05283152038528606,-0.9624055467906668,-0.0606368844972183,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0518658420156905,-0.962351085467602,-0.06124693869079739,0.0
2019-08-26,1.0,-0.0,-0.0,-0.051108272907053394,-0.9570904746209625,-0.051767468688200396,0.0
2019-08-27,1.0,-0.0,-0.0,-0.05242450459358135,-0.9571540394677214,-0.05032340460594076,0.0
2019-08-28,1.0,-0.0,-0.0,-0.05218931498949623,-0.9585204102648597,-0.04887341928574371,0.0
2019-08-29,1.0,-0.0,-0.0,-0.05301487378880454,-0.9577238782941431,-0.046493447715443635,0.0
2019-08-30,1.0,-0.0,-0.0,-0.05489005579258287,-0.9497251394814571,-0.04660321627830653,0.0
2019-09-03,1.0,-0.0,-0.0,-0.06656003937007875,-0.9378075787401574,-0.046157316272965876,0.0
2019-09-04,1.0,-0.0,-0.0,-0.07150913602526505,-0.9335151651867194,-0.04571088735311609,0.0
2019-09-05,1.0,-0.0,-0.0,-0.06216111145213103,-0.9384118020174739,-0.045526159638246064,0.0
2019-09-06,1.0,-0.0,-0.0,-0.07222426245562492,-0.9459746194964704,-0.02201411841514669,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0719560959686633,-0.9449567488167129,-0.023237310266035583,0.0
2019-09-10,1.0,-0.0,-0.0,-0.10480296314287449,-0.9192017325480195,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.13060337826863733,-0.8996061393535812,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.13634525157741464,-0.8859812328102249,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.13243292424027983,-0.8894437817181909,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.13580346517678857,-0.881179531656548,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.13501231974795008,-0.88461849173971,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.13813237433327946,-0.8822329077097139,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.1410116668685156,-0.8774776956925436,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.14416378944817979,-0.8749369031033578,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.14573605805186668,-0.8755887049501748,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.15975292194028948,-0.8588586770019581,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.15745984401136662,-0.8579173300550192,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.16987166429007947,-0.8672030963536361,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.18201571797006683,-0.848729768698089,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.2048006509357201,-0.8293734743694061,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.21107900199438318,-0.8240058610444055,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.21678592542759872,-0.8218253725562147,-0.0,0.0
