Date,CHL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.10564873268632809,-0.35329313106567417,-0.0,-0.4763026476962216,-0.42035710920569114,0.0
2018-11-09,1.0,-0.10446986672956718,-0.35447576365137395,-0.0,-0.4789008137752093,-0.4209222785705862,0.0
2018-11-12,1.0,-0.10439534331195058,-0.3660014255167498,-0.0,-0.47990021382751247,-0.4255642670468045,0.0
2018-11-13,1.0,-0.0798287525426936,-0.36619518425658737,-0.0,-0.4907516911869057,-0.42852074364917925,0.0
2018-11-14,1.0,-0.08340079043855055,-0.3691967049188134,-0.0,-0.49657159182896055,-0.43166992047997715,0.0
2018-11-15,1.0,-0.08308329761394485,-0.37210077630137645,-0.0,-0.5025241701195409,-0.4235843215697481,0.0
2018-11-16,1.0,-0.08417990175036963,-0.37413554633471646,-0.0,-0.5031001096961892,-0.42326036152048463,0.0
2018-11-19,1.0,-0.08239843414331409,-0.3754236883563279,-0.0,-0.5048694323769514,-0.42426123072516353,0.0
2018-11-20,1.0,-0.06809541912183996,-0.371127162136476,-0.0,-0.5064626496863714,-0.43031267819806124,0.0
2018-11-21,1.0,-0.06991720331186753,-0.3664520085863232,-0.0,-0.5048946760078316,-0.4176161158681858,0.0
2018-11-23,1.0,-0.07118947715807836,-0.356135967186837,-0.0,-0.5104426948281553,-0.4194757437178822,0.0
2018-11-26,1.0,-0.07041987882217036,-0.36086946271542075,-0.0,-0.5087111299714737,-0.4175212768465474,0.0
2018-11-27,1.0,-0.07343222555032568,-0.36385679646270147,-0.0,-0.5161413017638948,-0.4237626586792184,0.0
2018-11-28,1.0,-0.07194210350902253,-0.3723515688235014,-0.0,-0.5136885206875208,-0.42265390658477364,0.0
2018-11-29,1.0,-0.056379891958198675,-0.36536057181948994,-0.0,-0.5117359816942275,-0.42549125993725084,0.0
2018-11-30,1.0,-0.055051306964950114,-0.36827262601606753,-0.0,-0.5137332037822594,-0.43277958148683554,0.0
2018-12-03,1.0,-0.05713809761785774,-0.3703624378287047,-0.0,-0.5166464386854192,-0.43561552557054806,0.0
2018-12-04,1.0,-0.040485439235650345,-0.39621685526093564,-0.0,-0.5278065963760948,-0.4482109682244794,0.0
2018-12-06,1.0,-0.03659856900771983,-0.3511579740161928,-0.0,-0.5344097156844286,-0.43143946526077953,0.0
2018-12-07,1.0,-0.04517119244391972,-0.35249114521841796,-0.0,-0.5370011806375443,-0.4266115702479339,0.0
2018-12-10,1.0,-0.018214679717390794,-0.3635190010093186,-0.0,-0.5486233363847616,-0.4168955237894045,0.0
2018-12-11,1.0,-0.015873761330014557,-0.36472080026299725,-0.0,-0.5479265486310054,-0.4196684356361245,0.0
2018-12-12,1.0,-0.013184536422281866,-0.36744832132598765,-0.0,-0.5492301172481988,-0.4245185289824363,0.0
2018-12-13,1.0,-0.013729977116704805,-0.37033192573545026,-0.0,-0.5486093090188493,-0.42643138550095544,0.0
2018-12-14,1.0,-0.016647802301452557,-0.3625730994152047,-0.0,-0.5525844180343331,-0.4262167515563101,0.0
2018-12-17,1.0,-0.02081306215440112,-0.36618648693547234,-0.0,-0.5634478012198305,-0.42276384175427767,0.0
2018-12-18,1.0,-0.010802396339449974,-0.3577055521486862,-0.0,-0.5633520449077787,-0.4267418274446908,0.0
2018-12-19,1.0,-0.012926357503420294,-0.3572203613718922,-0.0,-0.5622965513987829,-0.4263575034202953,0.0
2018-12-20,1.0,-0.011113982941328508,-0.34690664724265136,-0.0,-0.568786860593529,-0.42287177800230263,0.0
2018-12-21,1.0,-0.007485555217665911,-0.34838241830218253,-0.0,-0.5742824393553065,-0.40908559264544203,0.0
2018-12-24,1.0,-0.0005354814676848575,-0.3405894952505122,-0.0,-0.5728953250139691,-0.41413671074688024,0.0
2018-12-26,1.0,-0.0006716694459885121,-0.34081434130072263,-0.0,-0.5649203261070965,-0.4096952010376135,0.0
2018-12-27,1.0,-0.0,-0.31783032864271904,-0.0,-0.5217596547228343,-0.408308231803264,0.0
2018-12-28,1.0,-0.0,-0.31888224987645447,-0.0,-0.5207107237521901,-0.406666966170987,0.0
2018-12-31,1.0,-0.0,-0.3189118763618393,-0.0,-0.5206774939910596,-0.40672102792191744,0.0
2019-01-02,1.0,-0.0,-0.3186104998428167,-0.0,-0.5201868235505457,-0.4066780437418601,0.0
2019-01-03,1.0,-0.0,-0.31904184081614306,-0.0,-0.5325828052671789,-0.3954878432430003,0.0
2019-01-04,1.0,-0.0,-0.3204085281365932,-0.0,-0.5174987708398515,-0.39695168283198495,0.0
2019-01-07,1.0,-0.0,-0.31659096981031254,-0.0,-0.515807284709235,-0.3939798735417223,0.0
2019-01-08,1.0,-0.0,-0.3160601001669449,-0.0,-0.5160601001669449,-0.39383416805787425,0.0
2019-01-09,1.0,-0.0,-0.31339798051688095,-0.0,-0.5156131844668831,-0.3950891864240914,0.0
2019-01-10,1.0,-0.0,-0.3136622475309191,-0.0,-0.5154818044309992,-0.39525313640003557,0.0
2019-01-11,1.0,-0.0,-0.3072263667743013,-0.0,-0.5179155995991538,-0.4017815388041421,0.0
2019-01-14,1.0,-0.0,-0.3082286376191749,-0.0,-0.5173082063619353,-0.4020315423683507,0.0
2019-01-15,1.0,-0.0,-0.3046009054617632,-0.0,-0.516492339258235,-0.40913044447913643,0.0
2019-01-16,1.0,-0.0,-0.30527019498607244,-0.0,-0.5107966573816156,-0.41234540389972146,0.0
2019-01-17,1.0,-0.0,-0.30513985391056475,-0.0,-0.5105781222162836,-0.4112328523071441,0.0
2019-01-18,1.0,-0.0,-0.30569091152934863,-0.0,-0.5116679333005498,-0.4178774196432563,0.0
2019-01-22,1.0,-0.0,-0.24957302872352224,-0.0,-0.58489519795941,-0.3835643783963624,0.0
2019-01-23,1.0,-0.0,-0.2441724038695681,-0.0,-0.5884488521904677,-0.3811126115157284,0.0
2019-01-24,1.0,-0.0,-0.2477810000878812,-0.0,-0.5684374725371298,-0.3808111433342122,0.0
2019-01-25,1.0,-0.0,-0.19938275716601167,-0.0,-0.6367592530917648,-0.3841559537289904,0.0
2019-01-28,1.0,-0.0,-0.1738367573570239,-0.0,-0.6710494169905609,-0.3761021654636313,0.0
2019-01-29,1.0,-0.0,-0.16504984277781498,-0.0,-0.6687629624673848,-0.39631141143150245,0.0
2019-01-30,1.0,-0.0,-0.1619622909680428,-0.0,-0.6604188411912323,-0.3983877057007706,0.0
2019-01-31,1.0,-0.0,-0.16635173287686458,-0.0,-0.6493341929173243,-0.40739835048796214,0.0
2019-02-01,1.0,-0.0,-0.16510273058792135,-0.0,-0.6485146313261585,-0.4099884372498443,0.0
2019-02-04,1.0,-0.0,-0.16611812844689558,-0.0,-0.6471490837929194,-0.41053638142679233,0.0
2019-02-05,1.0,-0.0,-0.16385097585915617,-0.0,-0.6450895834259548,-0.4139732361179034,0.0
2019-02-06,1.0,-0.0,-0.15349902187444425,-0.0,-0.6500533523030411,-0.41946025253423436,0.0
2019-02-07,1.0,-0.0,-0.1540086734126543,-0.0,-0.6560658289780941,-0.4138774602468586,0.0
2019-02-08,1.0,-0.0,-0.15078569040454698,-0.0,-0.6630112559901928,-0.4151120026746907,0.0
2019-02-11,1.0,-0.0,-0.13709515412602397,-0.0,-0.6644717751835897,-0.43052610432802835,0.0
2019-02-12,1.0,-0.0,-0.130248251513865,-0.0,-0.6700332938573951,-0.4342055281210198,0.0
2019-02-13,1.0,-0.0,-0.1332188036857723,-0.0,-0.6672541888846746,-0.43060172686910153,0.0
2019-02-14,1.0,-0.0,-0.12368368099805487,-0.0,-0.6773313658416616,-0.43474858586536097,0.0
2019-02-15,1.0,-0.0,-0.13785229791139667,-0.0,-0.6713080074321147,-0.4294061023930514,0.0
2019-02-19,1.0,-0.0,-0.1250362763701306,-0.0,-0.6817725192543811,-0.42558321241209957,0.0
2019-02-20,1.0,-0.0,-0.14003526549561415,-0.0,-0.6758252795571725,-0.4161328482467692,0.0
2019-02-21,1.0,-0.0,-0.13837432486720527,-0.0,-0.6763826273266973,-0.4170869972771504,0.0
2019-02-22,1.0,-0.0,-0.14501046444315802,-0.0,-0.6673865609832125,-0.41408024224072676,0.0
2019-02-25,1.0,-0.0,-0.14746461207668876,-0.0,-0.6761781042823867,-0.41609926536463,0.0
2019-02-26,1.0,-0.0,-0.15527629153365408,-0.0,-0.6806573445438604,-0.41216671912234165,0.0
2019-02-27,1.0,-0.0,-0.15180895951162582,-0.0,-0.675531914893617,-0.41700332166262677,0.0
2019-02-28,1.0,-0.0,-0.15134103916507688,-0.0,-0.6736393221860623,-0.41943665132981706,0.0
2019-03-01,1.0,-0.0,-0.1516716438017828,-0.0,-0.6720255068819184,-0.42162696185194337,0.0
2019-03-04,1.0,-0.0,-0.14943353897924846,-0.0,-0.6761862030286035,-0.4177902411665732,0.0
2019-03-05,1.0,-0.0,-0.15490346792060405,-0.0,-0.6760636614369037,-0.42973730614459466,0.0
2019-03-06,1.0,-0.0,-0.15401654536413364,-0.0,-0.6782469146964424,-0.42803218661000864,0.0
2019-03-07,1.0,-0.0,-0.15101829089514876,-0.0,-0.6836193869956472,-0.4207131419292271,0.0
2019-03-08,1.0,-0.0,-0.13849647967295026,-0.0,-0.7127413127413127,-0.41994094935271403,0.0
2019-03-11,1.0,-0.0,-0.14047211768730755,-0.0,-0.7106625612954727,-0.4296499030676246,0.0
2019-03-12,1.0,-0.0,-0.12692645901791086,-0.0,-0.726500671078817,-0.4606377562826861,0.0
2019-03-13,1.0,-0.0,-0.13991740905716407,-0.0,-0.7276354862657758,-0.45241740905716404,0.0
2019-03-14,1.0,-0.0,-0.14139961971896303,-0.0,-0.7256411445531699,-0.4517460464684877,0.0
2019-03-15,1.0,-0.0,-0.13260414242494764,-0.0,-0.7332790318827088,-0.46132185245520124,0.0
2019-03-18,1.0,-0.0,-0.13940974669862305,-0.0,-0.7371587010667794,-0.473166032238357,0.0
2019-03-19,1.0,-0.0,-0.13913714847222872,-0.0,-0.7345468157783913,-0.4659351457582705,0.0
2019-03-20,1.0,-0.0,-0.14530708990774524,-0.0,-0.7127088513466409,-0.46578207422210866,0.0
2019-03-21,1.0,-0.0,-0.1461736887360275,-0.0,-0.7358416025655922,-0.4418907299388813,0.0
2019-03-22,1.0,-0.0,-0.14652520407916092,-0.0,-0.8369546786812975,-0.43882469781750355,0.0
2019-03-25,1.0,-0.0,-0.12879242115361553,-0.0,-0.8343446456409642,-0.4352320422112963,0.0
2019-03-26,1.0,-0.0,-0.13303481149790553,-0.0,-0.834753719485772,-0.43966970003370404,0.0
2019-03-27,1.0,-0.0,-0.12525583299222268,-0.0,-0.8447184031205606,-0.43786569068888304,0.0
2019-03-28,1.0,-0.0,-0.12349012705836969,-0.0,-0.8404175808279287,-0.44709115895556567,0.0
2019-03-29,1.0,-0.0,-0.11187915407854984,-0.0,-0.845679758308157,-0.45933534743202414,0.0
2019-04-01,1.0,-0.0,-0.12063837504533914,-0.0,-0.8442268165880789,-0.4532462821907871,0.0
2019-04-02,1.0,-0.0,-0.1421986073707451,-0.0,-0.8833976271926632,-0.4005871363757673,0.0
2019-04-03,1.0,-0.0,-0.14262493934983017,-0.0,-0.88418243571082,-0.3991994177583697,0.0
2019-04-04,1.0,-0.0,-0.14354497483160275,-0.0,-0.8764438392140652,-0.4117403885903266,0.0
2019-04-05,1.0,-0.0,-0.13723580403233662,-0.0,-0.8811726891984026,-0.4165773838511737,0.0
2019-04-08,1.0,-0.0,-0.13334469079315633,-0.0,-0.8830343887658497,-0.4173623110808246,0.0
2019-04-09,1.0,-0.0,-0.12054573855315827,-0.0,-0.9234843307624719,-0.3966611344332715,0.0
2019-04-10,1.0,-0.0,-0.10890317553087864,-0.0,-0.9182739138905124,-0.40802162478082993,0.0
2019-04-11,1.0,-0.0,-0.09367304644642205,-0.0,-0.9437279044252103,-0.4007314397171766,0.0
2019-04-12,1.0,-0.0,-0.09851882378609005,-0.0,-0.9309350076361784,-0.3947298247315217,0.0
2019-04-15,1.0,-0.0,-0.09954630370963437,-0.0,-0.928403328723585,-0.39823373850595634,0.0
2019-04-16,1.0,-0.0,-0.10376097051029588,-0.0,-0.926360829504291,-0.40101621569056484,0.0
2019-04-17,1.0,-0.0,-0.09355074227305915,-0.0,-0.9328303723533706,-0.4073010464833293,0.0
2019-04-18,1.0,-0.0,-0.09406783785099031,-0.0,-0.9307022239525038,-0.4084383668305027,0.0
2019-04-22,1.0,-0.0,-0.1007964039673621,-0.0,-0.9315972052572434,-0.4105633458738457,0.0
2019-04-23,1.0,-0.0,-0.10668556348353045,-0.0,-0.929210243377969,-0.4076580979376405,0.0
2019-04-24,1.0,-0.0,-0.08714484986418032,-0.0,-0.9336074199153268,-0.4264493551623718,0.0
2019-04-25,1.0,-0.0,-0.08112740896735803,-0.0,-0.9423072213923647,-0.42532507285060117,0.0
2019-04-26,1.0,-0.0,-0.0773794929632717,-0.0,-0.9466238415142451,-0.4278183690482028,0.0
2019-04-29,1.0,-0.0,-0.08206500392772978,-0.0,-0.9498723487824038,-0.422869206598586,0.0
2019-04-30,1.0,-0.0,-0.08356641640904854,-0.0,-0.9523529123116934,-0.41758673143922664,0.0
2019-05-01,1.0,-0.0,-0.08411054388376203,-0.0,-0.950250343608875,-0.4199882191242882,0.0
2019-05-02,1.0,-0.0,-0.08432286555446515,-0.0,-0.9417811579980372,-0.4272571148184494,0.0
2019-05-03,1.0,-0.0,-0.0861100894936864,-0.0,-0.938948142699522,-0.4268235871031017,0.0
2019-05-06,1.0,-0.0,-0.06828921916701354,-0.0,-0.9444920545530228,-0.43573859601870674,0.0
2019-05-07,1.0,-0.0,-0.0686867697131519,-0.0,-0.9455454033265561,-0.43539181343850286,0.0
2019-05-08,1.0,-0.0,-0.082444536646084,-0.0,-0.9181900275791375,-0.43999707124203746,0.0
2019-05-09,1.0,-0.0,-0.0821804162701608,-0.0,-0.9177219822853377,-0.44015811434009217,0.0
2019-05-10,1.0,-0.0,-0.08510690108605659,-0.0,-0.9128476111625188,-0.43714995373301513,0.0
2019-05-13,1.0,-0.0,-0.08473131893550193,-0.0,-0.9113486401597234,-0.4387280562927613,0.0
2019-05-14,1.0,-0.0,-0.06799276672694395,-0.01885473176612417,-0.8913080168776372,-0.43291139240506327,0.0
2019-05-15,1.0,-0.0,-0.0777636044188789,-0.023225589063515368,-0.8929216106284146,-0.41288599003586124,0.0
2019-05-16,1.0,-0.0,-0.080953527570431,-0.03077293522754635,-0.8820852395858415,-0.4141102817240549,0.0
2019-05-17,1.0,-0.0,-0.07736976531251506,-0.03329960001927618,-0.8727772155558768,-0.4260758517661799,0.0
2019-05-20,1.0,-0.0,-0.06124459394521864,-0.041830850552618926,-0.872801537722249,-0.42681403171552135,0.0
2019-05-21,1.0,-0.0,-0.060544952586724286,-0.044100348097467296,-0.8699075741207539,-0.42611931340775416,0.0
2019-05-22,1.0,-0.0,-0.05785064451859142,-0.046832617201565084,-0.8700400873760772,-0.42571833217311983,0.0
2019-05-23,1.0,-0.0,-0.05779944289693594,-0.044856401882624145,-0.8698732110267987,-0.4287772548266257,0.0
2019-05-24,1.0,-0.0,-0.04105333588224049,-0.05684859491493022,-0.864820302045498,-0.42687822596061936,0.0
2019-05-28,1.0,-0.0,-0.04809302770732641,-0.05304589175479734,-0.8647892041919892,-0.4267358951045605,0.0
2019-05-29,1.0,-0.0,-0.0442579717094222,-0.05058738911532006,-0.8694797410692878,-0.43318149124910094,0.0
2019-05-30,1.0,-0.0,-0.04246254009287184,-0.0528986547943894,-0.8654555028962613,-0.43278759155536406,0.0
2019-05-31,1.0,-0.0,-0.04660844598636201,-0.053092475176456516,-0.8640985763847351,-0.4288551262112693,0.0
2019-06-03,1.0,-0.0,-0.04768158158636168,-0.05460579723986438,-0.8640466071343297,-0.4213265842127883,0.0
2019-06-04,1.0,-0.0,-0.05488962021667587,-0.03973191765355882,-0.8452761296211776,-0.46227389560162385,0.0
2019-06-05,1.0,-0.0,-0.051625329940789,-0.05512091884051078,-0.8517109361995576,-0.4194944474829382,0.0
2019-06-06,1.0,-0.0,-0.06682361893890752,-0.04028441654181827,-0.8364367078071865,-0.4345199876340634,0.0
2019-06-07,1.0,-0.0,-0.07298871063576946,-0.04142602495543672,-0.8287344028520499,-0.4335591206179441,0.0
2019-06-10,1.0,-0.0,-0.07613515115589804,-0.04884410195613515,-0.8125666864256076,-0.4335269709543568,0.0
2019-06-11,1.0,-0.0,-0.07279301567666578,-0.06066084639722149,-0.8189690034969194,-0.42641006732164516,0.0
2019-06-12,1.0,-0.0,-0.06698110971534213,-0.059894290251475434,-0.817330710341068,-0.4259913251641345,0.0
2019-06-13,1.0,-0.0,-0.05667814317938976,-0.052712810162649885,-0.8213700581740472,-0.4436898967113855,0.0
2019-06-14,1.0,-0.0,-0.05954917838708149,-0.043282663257091444,-0.8145096367855282,-0.4504427712269735,0.0
2019-06-17,1.0,-0.0,-0.06676952290529313,-0.04298599572751009,-0.8105388084500356,-0.4533111796819369,0.0
2019-06-18,1.0,-0.0,-0.07276783595196279,-0.04343285707504628,-0.8070204585370485,-0.4501590164712584,0.0
2019-06-19,1.0,-0.0,-0.074638196915777,-0.04275207591933571,-0.8065954922894425,-0.4484697508896797,0.0
2019-06-20,1.0,-0.0,-0.07726106783203496,-0.043392551776553295,-0.8054816644499334,-0.448912217366521,0.0
2019-06-21,1.0,-0.0,-0.07574856707969653,-0.04492591623659239,-0.8089518871738768,-0.44866458962589484,0.0
2019-06-24,1.0,-0.0,-0.07152377778835627,-0.04438996524967868,-0.8105155424382349,-0.4537535107345171,0.0
2019-06-25,1.0,-0.0,-0.07563705644200999,-0.04303405572755418,-0.8091688497261253,-0.4537032626815909,0.0
2019-06-26,1.0,-0.0,-0.07545192559601781,-0.04108414509252864,-0.8033915259485078,-0.46176197394431606,0.0
2019-06-27,1.0,-0.0,-0.06551830938936935,-0.05215257427393801,-0.7979415338431849,-0.4668477354489792,0.0
2019-06-28,1.0,-0.0,-0.06802284082798002,-0.048179871520342615,-0.7968118010944563,-0.4662384011420414,0.0
2019-07-01,1.0,-0.0,-0.05989106391075803,-0.052374949456508814,-0.8087909996907927,-0.4574840044716124,0.0
2019-07-02,1.0,-0.0,-0.06300484652665589,-0.05176755678038582,-0.8059963888624917,-0.4549558110804903,0.0
2019-07-03,1.0,-0.0,-0.06326588771729838,-0.05222285551439156,-0.8035527690700104,-0.45580412273202237,0.0
2019-07-05,1.0,-0.0,-0.060817547357926216,-0.05298390542657741,-0.8025210084033613,-0.45748468879077053,0.0
2019-07-08,1.0,-0.0,-0.05914884526832973,-0.05266905603949586,-0.801642496024305,-0.4600887707388859,0.0
2019-07-09,1.0,-0.0,-0.0567179049245659,-0.052542935762406304,-0.8023057216054654,-0.46057500711642474,0.0
2019-07-10,1.0,-0.0,-0.06786483862565414,-0.055196419691695676,-0.7875494305131301,-0.4573180838720371,0.0
2019-07-11,1.0,-0.0,-0.06644392312978366,-0.05947726357195327,-0.7880855903888533,-0.45558162128859503,0.0
2019-07-12,1.0,-0.0,-0.077338512921335,-0.05760712509178767,-0.7808702655328422,-0.4529218087500296,0.0
2019-07-15,1.0,-0.0,-0.09394606624523522,-0.07173804957738475,-0.7729478892913795,-0.4289603901792267,0.0
2019-07-16,1.0,-0.0,-0.08710817929430748,-0.08124718221294165,-0.7748855088626818,-0.4296561706570486,0.0
2019-07-17,1.0,-0.0,-0.0780108302395422,-0.08498663955165646,-0.7694672373430443,-0.43221641561635415,0.0
2019-07-18,1.0,-0.0,-0.08004504293154413,-0.09602120771360204,-0.7460000938394408,-0.4239665931591048,0.0
2019-07-19,1.0,-0.0,-0.08185762870880732,-0.10141902193033893,-0.7390641491732145,-0.42314999413627297,0.0
2019-07-22,1.0,-0.0,-0.08324347133011392,-0.1012471283229406,-0.7377748605185428,-0.421960710769375,0.0
2019-07-23,1.0,-0.0,-0.0918042827864025,-0.09496101203797498,-0.7423025277391694,-0.4266767179438856,0.0
2019-07-24,1.0,-0.0,-0.0923739179525781,-0.0962081294693263,-0.7398852088821979,-0.42380974783590514,0.0
2019-07-25,1.0,-0.0,-0.07329128224439842,-0.10315853888156656,-0.7651807569196009,-0.4119751459235549,0.0
2019-07-26,1.0,-0.0,-0.06895983812907323,-0.10067524645319154,-0.7684163470813825,-0.4147236665647131,0.0
2019-07-29,1.0,-0.0,-0.06043697320713848,-0.1017092809718887,-0.7673871074068842,-0.4248716862080332,0.0
2019-07-30,1.0,-0.0,-0.06207528980225258,-0.10275341531660749,-0.7636201180371041,-0.4228643984104964,0.0
2019-07-31,1.0,-0.0,-0.050641553855208944,-0.10413184226015303,-0.7695114773396114,-0.4300647439670394,0.0
2019-08-01,1.0,-0.0,-0.059751681324366264,-0.10435968583925129,-0.7640031980435499,-0.42341155998683155,0.0
2019-08-02,1.0,-0.0,-0.06025674000982066,-0.10402880725793252,-0.7647017560268431,-0.4093109172960461,0.0
2019-08-05,1.0,-0.0,-0.06046782264634005,-0.10857674851623414,-0.7607122076108461,-0.39771907366461073,0.0
2019-08-06,1.0,-0.0,-0.0652652559853524,-0.11168795049482003,-0.7462627760910375,-0.39444225554499734,0.0
2019-08-07,1.0,-0.0,-0.08186607514210455,-0.10871574472018115,-0.7307176856601507,-0.38934331531031935,0.0
2019-08-08,1.0,-0.0,-0.08194444444444444,-0.105625,-0.7342361111111112,-0.39298611111111115,0.0
2019-08-09,1.0,-0.0,-0.07358949639627232,-0.10891520910802002,-0.7186108433181839,-0.3942294449800303,0.0
2019-08-12,1.0,-0.0,-0.0641016785245562,-0.12175634915152772,-0.743478160760747,-0.37318965715733005,0.0
2019-08-13,1.0,-0.0,-0.06568352275341646,-0.11869047071274098,-0.7474117701191736,-0.36886301937146276,0.0
2019-08-14,1.0,-0.0,-0.07401123466697238,-0.11888111888111888,-0.7352745615040697,-0.3646222629829187,0.0
2019-08-15,1.0,-0.0,-0.08962104264117687,-0.12338146566334487,-0.7105506971278783,-0.33620319526359793,0.0
2019-08-16,1.0,-0.0,-0.06814223006712034,-0.13640058527068769,-0.7809879926608914,-0.33699514596929653,0.0
2019-08-19,1.0,-0.0,-0.05388903022873928,-0.13833059647986679,-0.787057381409441,-0.3335337789393344,0.0
2019-08-20,1.0,-0.0,-0.061284674223573865,-0.13243019076582804,-0.7875541424753479,-0.32266611372223764,0.0
2019-08-21,1.0,-0.0,-0.06839866651339234,-0.11647315783423381,-0.7971490975974249,-0.317116909989654,0.0
2019-08-22,1.0,-0.0,-0.07512817591432151,-0.10005696707303177,-0.7788082488321749,-0.32468952945197677,0.0
2019-08-23,1.0,-0.0,-0.07698101150264744,-0.10172083257257622,-0.7820887347087822,-0.3214807376300895,0.0
2019-08-26,1.0,-0.0,-0.06846280767579052,-0.10279592251881654,-0.7771172840901386,-0.31186854417647986,0.0
2019-08-27,1.0,-0.0,-0.06891485658748277,-0.10205004181452434,-0.7775919354474154,-0.311687724611803,0.0
2019-08-28,1.0,-0.0,-0.07270382187224221,-0.09730047745118005,-0.7770235105107143,-0.31577399135609713,0.0
2019-08-29,1.0,-0.0,-0.07267954926008056,-0.09734353079603567,-0.7769833009005748,-0.3157215911662216,0.0
2019-08-30,1.0,-0.0,-0.07035857113807362,-0.09808174608554192,-0.7779886576741455,-0.3129758919089903,0.0
2019-09-03,1.0,-0.0,-0.07617712877777527,-0.10352856077216935,-0.7765772282375281,-0.3041660073690635,0.0
2019-09-04,1.0,-0.0,-0.06745179592667103,-0.10576640520807432,-0.7786116322701688,-0.3086416962408734,0.0
2019-09-05,1.0,-0.0,-0.05824605849487661,-0.0982379153566016,-0.7855640254246873,-0.3199348548937999,0.0
