Date,CAJ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.22832039898389614,-0.3094455708592603,-0.007504253186977091,-0.42604115686685773,-0.3592020322076953,0.0
2018-10-18,1.0,-0.22829177347937546,-0.3094383593567933,-0.007410859939408064,-0.42610114192495924,-0.3591936611512468,0.0
2018-10-19,1.0,-0.22159959246051958,-0.301092946788311,-0.0003704904367156023,-0.43136664659843466,-0.3611355531885333,0.0
2018-10-22,1.0,-0.2215997221900683,-0.2970714203032758,-0.0,-0.4333603426322491,-0.36302812825558517,0.0
2018-10-23,1.0,-0.22230966875766764,-0.29703016133885785,-0.0,-0.43274461239323164,-0.36267678988912294,0.0
2018-10-24,1.0,-0.22208315950493673,-0.2994715616743151,-0.0,-0.43369026097436614,-0.3624901497241923,0.0
2018-10-25,1.0,-0.2064211862869581,-0.27566660620351896,-0.0,-0.4377607473245057,-0.34751949936513693,0.0
2018-10-26,1.0,-0.18012407981851014,-0.289504143710357,-0.0,-0.48379554609009684,-0.36147506829019865,0.0
2018-10-29,1.0,-0.17957681266783962,-0.28845263450319475,-0.0,-0.4859246226502454,-0.3610750995462543,0.0
2018-10-30,1.0,-0.18613925664865869,-0.28934127849011104,-0.0,-0.4865171926082218,-0.3566046047902803,0.0
2018-10-31,1.0,-0.18543678027218796,-0.2942421775037804,-0.0,-0.48812376410375713,-0.3585669419564964,0.0
2018-11-01,1.0,-0.15930072218197117,-0.32110220394044925,-0.0,-0.4926963797415103,-0.36408254843760957,0.0
2018-11-02,1.0,-0.1581901004977928,-0.3305156382079459,-0.0,-0.4922748191978962,-0.36709871325255944,0.0
2018-11-05,1.0,-0.15786631606132462,-0.33134552626018365,-0.0,-0.49228746507642107,-0.3663043223064823,0.0
2018-11-06,1.0,-0.16085262218883514,-0.3337245880088267,-0.0,-0.48997605521385973,-0.3629747875487112,0.0
2018-11-07,1.0,-0.16071344754752406,-0.3336775404834546,-0.0,-0.4896503168270359,-0.36282562778690447,0.0
2018-11-08,1.0,-0.14211801994965972,-0.3354153071688263,-0.0,-0.4848046984245362,-0.3682530064323669,0.0
2018-11-09,1.0,-0.1421912508448505,-0.33542312443191086,-0.0,-0.4847693849488428,-0.36821497657724844,0.0
2018-11-12,1.0,-0.1420871666202026,-0.3230183068488059,-0.0,-0.4913112164296999,-0.36676424124152035,0.0
2018-11-13,1.0,-0.12753302441385989,-0.31869423888235704,-0.0,-0.4946630702907071,-0.3644788712912373,0.0
2018-11-14,1.0,-0.1275992438563327,-0.3186407856517129,-0.0,-0.4946516667435106,-0.36442436258010974,0.0
2018-11-15,1.0,-0.12738001936286938,-0.3210548153612097,-0.0,-0.4999538979300171,-0.35671476649301553,0.0
2018-11-16,1.0,-0.12424632945183414,-0.3144704745247848,-0.0,-0.5000230128411653,-0.3625442997192434,0.0
2018-11-19,1.0,-0.12287286711032307,-0.3153568056738895,-0.0,-0.5012780067699818,-0.36320722131392913,0.0
2018-11-20,1.0,-0.09925325270295034,-0.3096939710463624,-0.0,-0.5056807769836907,-0.37600787978742894,0.0
2018-11-21,1.0,-0.10023007357798583,-0.30599785872115537,-0.0,-0.5050912321465182,-0.36663705323583684,0.0
2018-11-23,1.0,-0.10042593900189054,-0.3055144295378448,-0.0,-0.5051363232580918,-0.3666719814135709,0.0
2018-11-26,1.0,-0.1002687192566952,-0.3061122244488978,-0.0,-0.5046912005829841,-0.36620969211149573,0.0
2018-11-27,1.0,-0.09778979169979328,-0.30597642141607795,-0.0,-0.5033505213184017,-0.3644231424482656,0.0
2018-11-28,1.0,-0.09775768453097666,-0.30719949110570915,-0.0,-0.5027148601676625,-0.3641774768839312,0.0
2018-11-29,1.0,-0.09276018099547512,-0.3041628959276018,-0.0,-0.5009502262443439,-0.3645475113122172,0.0
2018-11-30,1.0,-0.09180387354288566,-0.3054610604617408,-0.0,-0.501655554043634,-0.3689617635052388,0.0
2018-12-03,1.0,-0.09011562004080707,-0.3062344139650873,-0.0,-0.5018363182951712,-0.36887327136703696,0.0
2018-12-04,1.0,-0.09006373182735705,-0.30604885350751854,-0.0,-0.502778344786918,-0.36914563062756567,0.0
2018-12-06,1.0,-0.0865764178505319,-0.2812283949240616,-0.0,-0.5044269497535627,-0.3579696246571066,0.0
2018-12-07,1.0,-0.08709806894706328,-0.28098381126521876,-0.0,-0.5045266021495785,-0.3572224947598448,0.0
2018-12-10,1.0,-0.07310652981773139,-0.28260484869934527,-0.0,-0.5072995929923907,-0.34898690497257123,0.0
2018-12-11,1.0,-0.0700453690383977,-0.28412083656080556,-0.0,-0.5064955184242559,-0.3524621002545093,0.0
2018-12-12,1.0,-0.06991722367314417,-0.2842503651896773,-0.0,-0.5063299544066221,-0.3527732282767474,0.0
2018-12-13,1.0,-0.07021078735275885,-0.2848950491541936,-0.0,-0.5058675050925516,-0.3531795235143035,0.0
2018-12-14,1.0,-0.07353950368583002,-0.2757620702632103,-0.0,-0.5111903127974674,-0.3532198437119518,0.0
2018-12-17,1.0,-0.06613995983492596,-0.27488800123584844,-0.0,-0.5059475205790833,-0.3598967183810386,0.0
2018-12-18,1.0,-0.0585743756309529,-0.2678312777070623,-0.0,-0.5056621164903656,-0.36257297107492426,0.0
2018-12-19,1.0,-0.06387979702567932,-0.2670518199591415,-0.0,-0.5036794587351449,-0.36210267337389884,0.0
2018-12-20,1.0,-0.06385729625490325,-0.2634277825258037,-0.0,-0.503867814958473,-0.3602217693335963,0.0
2018-12-21,1.0,-0.06172650878533231,-0.26277420058932666,-0.0,-0.5057732183782604,-0.35241733056859104,0.0
2018-12-24,1.0,-0.05662142173496911,-0.25704776820673453,-0.0,-0.5052858261550509,-0.35628208474723744,0.0
2018-12-26,1.0,-0.057451403887688976,-0.2608423326133909,-0.0,-0.4929373650107991,-0.34861771058315333,0.0
2018-12-27,1.0,-0.038926004763008705,-0.24790828046955676,-0.0,-0.46496238066134166,-0.35572930936373787,0.0
2018-12-28,1.0,-0.04321831226511787,-0.24854800136658695,-0.0,-0.4752306115476597,-0.36827382985992485,0.0
2018-12-31,1.0,-0.04104581311328216,-0.2528593111999487,-0.0,-0.47572524958847295,-0.3681723924150758,0.0
2019-01-02,1.0,-0.04102882066193449,-0.2528863422560506,-0.0,-0.47594714786624476,-0.36814760968100574,0.0
2019-01-03,1.0,-0.04491932898813976,-0.2515653381771557,-0.0,-0.47859814082701146,-0.3618976386366065,0.0
2019-01-04,1.0,-0.03250596049046322,-0.2551728542234332,-0.0,-0.4753278269754768,-0.36576123978201636,0.0
2019-01-07,1.0,-0.02439485627836611,-0.24264582282736594,-0.0,-0.4760463943519919,-0.35812741637249956,0.0
2019-01-08,1.0,-0.02437896683619856,-0.24320121054180152,-0.0,-0.47578916396956833,-0.3582867470892354,0.0
2019-01-09,1.0,-0.02362055933484505,-0.23966994205089445,-0.0,-0.4757705551356345,-0.3605652137398169,0.0
2019-01-10,1.0,-0.02403291144554289,-0.23885985349369265,-0.0,-0.4760195621602334,-0.36003190395231194,0.0
2019-01-11,1.0,-0.024236060065105532,-0.23725716685918302,-0.0,-0.4767825265147537,-0.36190276173474745,0.0
2019-01-14,1.0,-0.026786464018809304,-0.23761440927029978,-0.0,-0.4742421697875556,-0.36060962297422117,0.0
2019-01-15,1.0,-0.020847694846566813,-0.22765348540870253,-0.0,-0.4647490129723632,-0.37569718618787995,0.0
2019-01-16,1.0,-0.011590268351258223,-0.23025999791166335,-0.0,-0.4602276286937454,-0.3862587449096795,0.0
2019-01-17,1.0,-0.008703637995449898,-0.23374590386341343,-0.0,-0.4600822358122352,-0.3846715785518983,0.0
2019-01-18,1.0,-0.009966637990725781,-0.23269476908873454,-0.0,-0.45997608006882224,-0.39562307224238863,0.0
2019-01-22,1.0,-0.0,-0.15831247328896758,-0.0,-0.499012963754401,-0.3778211938050756,0.0
2019-01-23,1.0,-0.0,-0.15581461472846175,-0.0,-0.5006499045452699,-0.37448718469474795,0.0
2019-01-24,1.0,-0.0,-0.15981041502096371,-0.0,-0.48953839298373536,-0.3761317372546637,0.0
2019-01-25,1.0,-0.0,-0.12012638486622243,-0.0,-0.5232009397849027,-0.38207117250319,0.0
2019-01-28,1.0,-0.0,-0.11808845958312149,-0.0,-0.5323029994916115,-0.38318251143873916,0.0
2019-01-29,1.0,-0.0,-0.1200487012987013,-0.0,-0.5269480519480519,-0.38222402597402594,0.0
2019-01-30,1.0,-0.0,-0.11794871794871795,-0.0,-0.5229350359785142,-0.3860545251849599,0.0
2019-01-31,1.0,-0.0,-0.11793142671433214,-0.0,-0.5314429639259018,-0.38182482937926554,0.0
2019-02-01,1.0,-0.0,-0.11669848491002884,-0.0,-0.5288395141963524,-0.38539339534505873,0.0
2019-02-04,1.0,-0.0,-0.11417434731414186,-0.0,-0.5286856957245523,-0.38726704291688663,0.0
2019-02-05,1.0,-0.0,-0.11011140540649832,-0.0,-0.5278311328575184,-0.38393416769445404,0.0
2019-02-06,1.0,-0.0,-0.10222860378579518,-0.0,-0.531730302540042,-0.3883675780618023,0.0
2019-02-07,1.0,-0.0,-0.10005662056135242,-0.0,-0.5307773194208525,-0.39132896546145757,0.0
2019-02-08,1.0,-0.0,-0.10114311103930201,-0.0,-0.5311830997293695,-0.38732479702710343,0.0
2019-02-11,1.0,-0.0,-0.1013407099301377,-0.0,-0.5272584097241853,-0.3905423413964383,0.0
2019-02-12,1.0,-0.0,-0.10985231640704025,-0.0,-0.5284038033582844,-0.3848270281205745,0.0
2019-02-13,1.0,-0.0,-0.11828609576986102,-0.0,-0.524670753171087,-0.3800853715279885,0.0
2019-02-14,1.0,-0.0,-0.13593599228047604,-0.0,-0.5056087166291412,-0.36876809263428756,0.0
2019-02-15,1.0,-0.0,-0.13937492458066852,-0.0,-0.5042637062065082,-0.3675435420940429,0.0
2019-02-19,1.0,-0.0,-0.13986056258563714,-0.0,-0.506186024018699,-0.36894495043120823,0.0
2019-02-20,1.0,-0.0,-0.1485489721886336,-0.0,-0.5033051189036679,-0.3634623135832326,0.0
2019-02-21,1.0,-0.0,-0.15603536828536324,-0.0,-0.5013394026062962,-0.3567443453040343,0.0
2019-02-22,1.0,-0.0,-0.1545231190591268,-0.0,-0.5039672949895279,-0.3553649105848236,0.0
2019-02-25,1.0,-0.0,-0.15564454152004206,-0.0,-0.5101524895845972,-0.35661125267969096,0.0
2019-02-26,1.0,-0.0,-0.15312146207342714,-0.0,-0.5121502506873685,-0.3564006145883875,0.0
2019-02-27,1.0,-0.0,-0.14865083538978113,-0.0,-0.5171527974432623,-0.35695214207694487,0.0
2019-02-28,1.0,-0.0,-0.1424949290060852,-0.0,-0.5124340770791076,-0.3734685598377282,0.0
2019-03-01,1.0,-0.0,-0.14379708791097212,-0.0,-0.5078691387608391,-0.379058952541478,0.0
2019-03-04,1.0,-0.0,-0.1383058699229941,-0.0,-0.49982729544669524,-0.39368510880386853,0.0
2019-03-05,1.0,-0.0,-0.13807463383915333,-0.0,-0.500497694354724,-0.3928332012919739,0.0
2019-03-06,1.0,-0.0,-0.13684659610344757,-0.0,-0.506694025150844,-0.3880299859821628,0.0
2019-03-07,1.0,-0.0,-0.11407993507810915,-0.0,-0.531000202880909,-0.3837492391965916,0.0
2019-03-08,1.0,-0.0,-0.09913274155698398,-0.0,-0.5595755535149475,-0.3818998061422304,0.0
2019-03-11,1.0,-0.0,-0.10089280266823941,-0.0,-0.556547558520266,-0.37627870086026316,0.0
2019-03-12,1.0,-0.0,-0.0869663197574367,-0.0,-0.5651274276817175,-0.3966032942719004,0.0
2019-03-13,1.0,-0.0,-0.08937525688450473,-0.0,-0.5681463214138923,-0.39753390875462397,0.0
2019-03-14,1.0,-0.0,-0.08742463393626185,-0.0,-0.5705467372134039,-0.39280587342602846,0.0
2019-03-15,1.0,-0.0,-0.08616789371940936,-0.0,-0.5697774852959321,-0.40056759758154076,0.0
2019-03-18,1.0,-0.0,-0.08901628826293023,-0.0,-0.5721174741809302,-0.4085311588053894,0.0
2019-03-19,1.0,-0.0,-0.08983103555509485,-0.0,-0.5712449466155282,-0.4120866590649943,0.0
2019-03-20,1.0,-0.0,-0.09552102376599635,-0.0,-0.5678286521522353,-0.4140975569220542,0.0
2019-03-21,1.0,-0.0,-0.09395806110385166,-0.0,-0.5784124613693402,-0.40173812042395207,0.0
2019-03-22,1.0,-0.0,-0.09512780213417156,-0.0,-0.5767019604599223,-0.39616593597485317,0.0
2019-03-25,1.0,-0.0,-0.07288456006246662,-0.0,-0.5851518513952246,-0.39678625734599104,0.0
2019-03-26,1.0,-0.0,-0.06820783255661843,-0.0,-0.5842940070313138,-0.3915051917259422,0.0
2019-03-27,1.0,-0.0,-0.07192294263826991,-0.0,-0.5847281838532788,-0.3971165102380317,0.0
2019-03-28,1.0,-0.0,-0.07024614941701454,-0.0,-0.5800242653560632,-0.4061156922823829,0.0
2019-03-29,1.0,-0.0,-0.06602184984392968,-0.0,-0.580458353868901,-0.4070970921636274,0.0
2019-04-01,1.0,-0.0,-0.07366690640090413,-0.0,-0.5827802321997327,-0.3984177540326723,0.0
2019-04-02,1.0,-0.0,-0.07498715973292244,-0.0,-0.5831741140215716,-0.3963020030816641,0.0
2019-04-03,1.0,-0.0,-0.07592440427280198,-0.0,-0.5800534100246508,-0.3982539030402629,0.0
2019-04-04,1.0,-0.0,-0.07452624655732315,-0.0,-0.5884819336539648,-0.3923212891026432,0.0
2019-04-05,1.0,-0.0,-0.07048984468339307,-0.0,-0.5875870308573312,-0.40182507312651916,0.0
2019-04-08,1.0,-0.0,-0.0672509206114094,-0.0,-0.5857968688925919,-0.4041638379723919,0.0
2019-04-09,1.0,-0.0,-0.06313360257149922,-0.0,-0.596039726366109,-0.40132283853952033,0.0
2019-04-10,1.0,-0.0,-0.04079595910220375,-0.0,-0.5770703490977229,-0.4188765326489877,0.0
2019-04-11,1.0,-0.0,-0.030178298522669383,-0.0,-0.5889556800815079,-0.41856342333163526,0.0
2019-04-12,1.0,-0.0,-0.029893630028120798,-0.0,-0.5915556098952602,-0.4163100623548111,0.0
2019-04-15,1.0,-0.0,-0.030421041900295646,-0.0,-0.5898664491793251,-0.41863594657967174,0.0
2019-04-16,1.0,-0.0,-0.029155707790486676,-0.0,-0.5909841580524803,-0.41872081880645096,0.0
2019-04-17,1.0,-0.0,-0.026006951543651607,-0.0,-0.5839092210181968,-0.43465548967491313,0.0
2019-04-18,1.0,-0.0,-0.03854433623782676,-0.0,-0.5842542286007175,-0.4274320861096873,0.0
2019-04-22,1.0,-0.0,-0.04494151024855575,-0.0,-0.5842190744433707,-0.42671820069488703,0.0
2019-04-23,1.0,-0.0,-0.04199291189318388,-0.0,-0.577206791395368,-0.44129646418857665,0.0
2019-04-24,1.0,-0.0,-0.04043504233011309,-0.0,-0.5772344326116958,-0.442190042639092,0.0
2019-04-25,1.0,-0.0,-0.019027044991898966,-0.0,-0.5929334053425283,-0.46522786755847284,0.0
2019-04-26,1.0,-0.0,-0.018501560874089492,-0.0,-0.5886576482830385,-0.4740270551508845,0.0
2019-04-29,1.0,-0.0,-0.02495465632622428,-0.0,-0.5923864323388998,-0.46742552171284424,0.0
2019-04-30,1.0,-0.0,-0.020972314876584387,-0.0,-0.5944171114076051,-0.46933372248165445,0.0
2019-05-01,1.0,-0.0,-0.02525526151281517,-0.0,-0.5894978120441758,-0.4690352156699313,0.0
2019-05-02,1.0,-0.0,-0.02674198053233841,-0.0,-0.5850720136732185,-0.4725180815807575,0.0
2019-05-03,1.0,-0.0,-0.030198195194131253,-0.0,-0.5825188087447638,-0.4713544380301357,0.0
2019-05-06,1.0,-0.0,-0.02113966759695089,-0.0,-0.5831007622776689,-0.47848544174615737,0.0
2019-05-07,1.0,-0.0,-0.01996498832944315,-0.0,-0.5835695231743915,-0.48049349783261086,0.0
2019-05-08,1.0,-0.0,-0.025578157790845057,-0.0,-0.570989257589295,-0.48126831092733807,0.0
2019-05-09,1.0,-0.0,-0.025764627659574466,-0.0,-0.5685048204787234,-0.4835231050531915,0.0
2019-05-10,1.0,-0.0,-0.02825978142988237,-0.0,-0.5782097272044715,-0.4791232168182197,0.0
2019-05-13,1.0,-0.0,-0.026685276226981084,-0.0,-0.5746604449629197,-0.4818140154987084,0.0
2019-05-14,1.0,-0.0,-0.01339175002066628,-0.0,-0.5776018847648178,-0.47563445482350997,0.0
2019-05-15,1.0,-0.0,-0.016637006994164632,-0.0,-0.5821090096428423,-0.4705334602491412,0.0
2019-05-16,1.0,-0.0,-0.01593460173869743,-0.0,-0.5883768699296636,-0.47052721123721397,0.0
2019-05-17,1.0,-0.0,-0.010351278320515484,-0.0,-0.5901060070671378,-0.4781126584909582,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.598789441936893,-0.4812072300684319,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.5953316289414063,-0.483195111305107,0.0
2019-05-22,1.0,-0.0,-0.0015480199987448486,-0.0,-0.5972219316779281,-0.4931698847352676,0.0
2019-05-23,1.0,-0.0,-0.0015146733985484382,-0.0,-0.5861575681077101,-0.5160618491637741,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.5831479538300105,-0.5155089192025184,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.5933831602060637,-0.517903893252259,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.600265352539803,-0.5057071855783001,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.5993935948455561,-0.5061798580843493,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.6035851957955048,-0.5028753186021528,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.6120856063785144,-0.4861099454469156,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.6049504327960933,-0.49093538448640833,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.6150405658414813,-0.46525899729561054,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.610193811345866,-0.46932706704375315,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.6104071739175665,-0.4701953685787404,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.6034311081608098,-0.47099946064805215,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.6122542295381802,-0.466142910587355,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.6085448427699082,-0.4684709010094297,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.6075290015979413,-0.4676987569261419,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.614203614182867,-0.4605282267266956,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.6057254122131079,-0.46569724086502606,0.0
2019-06-18,1.0,-0.0,-0.0027590182836435516,-0.0,-0.5949596442101796,-0.46127079558557077,0.0
2019-06-19,1.0,-0.0,-0.007404664938911514,-0.0,-0.5925994487638323,-0.45684725821712124,0.0
2019-06-20,1.0,-0.0,-0.011576648951509907,-0.0,-0.5913154533844188,-0.45698924731182794,0.0
2019-06-21,1.0,-0.0,-0.012338037468020138,-0.0,-0.5968267723033754,-0.4540727902946274,0.0
2019-06-24,1.0,-0.0,-0.009407881163606354,-0.0,-0.5983082318960181,-0.455415721064576,0.0
2019-06-25,1.0,-0.0,-0.0024145118352353633,-0.0,-0.6045153435004231,-0.4567554739253359,0.0
2019-06-26,1.0,-0.0,-0.00344237627027807,-0.0,-0.5995918619751407,-0.4582483045781543,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.5985969256164242,-0.46474775611265856,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.6001071656740102,-0.46077118067720463,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.6086123810700605,-0.4507805099056798,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.6063473127789547,-0.45046175363541,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.6081714944042133,-0.4491030283080974,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.6072140991630164,-0.4492565858473687,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.6090768755788823,-0.4491715550066893,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.6087591541183247,-0.44834608738583065,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.6111385628989088,-0.4477249330862672,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.6152037132542547,-0.44773594636410524,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.6050929168898596,-0.4551485434092876,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.60987100623367,-0.447445841133993,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.6171744810418252,-0.4401629394943115,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.6222648435727691,-0.440058569984945,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.6394327731092436,-0.4614075630252101,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.6386756137066409,-0.46486043038347463,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.6321391757999032,-0.47148536929128887,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.6297260417760051,-0.4695706938175711,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.6219841386093035,-0.47056854087760785,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.6459333151706939,-0.44975585221199993,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.6507588532883642,-0.45716694772344013,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.6540767639234893,-0.45714225393742347,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.6548274770496993,-0.4555450036931518,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.6566429280868958,-0.45658375773969273,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.6550304974567865,-0.4555201452058842,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.6625712476250791,-0.44849060586869327,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.6644753476611883,-0.4425621576064054,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.6513676791407955,-0.44629971471723445,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.6445896694734197,-0.45000209459176405,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.6448942813436432,-0.450640179375956,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.6313351555490643,-0.4551922715796941,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.6349034169135134,-0.4511243689765948,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.6327340746129065,-0.4456198690637015,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.6285138476241923,-0.44912842035278716,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.6239527367792668,-0.4345293233701805,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.6178130148270181,-0.441495057660626,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.6177226643634195,-0.4387480206469657,0.0
2019-08-20,1.0,-0.0,-0.0,-0.003719143370933464,-0.609019944417198,-0.4307667157103155,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.6068930355868257,-0.4324666054858774,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.606599139951495,-0.4314508732956977,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.6062171949383571,-0.4282255767587582,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.6011423035782761,-0.4170618983228723,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.5977298844781356,-0.4183585008366767,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.6113419110232727,-0.4053563505828258,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.6155040009674883,-0.40009674883599056,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.6165205907071677,-0.3845399607796054,0.0
2019-09-03,1.0,-0.0,-0.0,-0.006622781568258669,-0.6123371816162788,-0.38190039816723026,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.6098666295641113,-0.37777026892727245,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.6109215694053238,-0.3726544213908835,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.6162928916712894,-0.3648466597987162,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.617243838655995,-0.3638957128140107,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.6247623197591506,-0.35590635398510534,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.6018252157524056,-0.3821049499057633,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.6005642085187539,-0.38608550540368725,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.602917824533545,-0.3819968241365621,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.6023072493695768,-0.3832972618787602,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.6006662172344053,-0.3821231708767895,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.6033829740823732,-0.3796030062067461,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.5886381631037213,-0.3907957244655582,0.0
2019-09-20,1.0,-0.0,-0.001900990099009901,-0.0,-0.5881188118811881,-0.39017821782178214,0.0
2019-09-23,1.0,-0.0,-0.0013089264819625965,-0.0,-0.5920909108938381,-0.38980227277234597,0.0
