Date,IWF,IWM,MTUM,SPY,TAP,VLUE,VXX
2018-11-02,-0.22453805763758067,-0.7644795382580465,-0.0,-1.0680187582668643,1.0,-0.9511403262655819,0.0
2018-11-05,-0.23474956542830575,-0.7553462424707926,-0.0,-1.0765654687310506,1.0,-0.9758256862190241,0.0
2018-11-06,-0.23946166592571635,-0.7589621307036334,-0.0,-1.0727882633472092,1.0,-0.9703350442549408,0.0
2018-11-07,-0.23829924824185594,-0.7608115754587341,-0.0,-1.0717403605205724,1.0,-0.9708592676420661,0.0
2018-11-08,-0.2063783870194229,-0.7569338981696108,-0.0,-1.0589880904803772,1.0,-0.9741827192070978,0.0
2018-11-09,-0.20546959337891327,-0.7576266442765183,-0.0,-1.0608532245811844,1.0,-0.9742513294150573,0.0
2018-11-12,-0.20542589267903452,-0.7334929184121286,-0.0,-1.076920007979254,1.0,-0.9737881508078995,0.0
2018-11-13,-0.16212664277180408,-0.7369175627240144,-0.0,-1.1000398247710077,1.0,-0.9834328952608523,0.0
2018-11-14,-0.16148449334290038,-0.7388184644821812,-0.0,-1.1011321055568841,1.0,-0.9848919716176353,0.0
2018-11-15,-0.16042546410644568,-0.7414947016174009,-0.0,-1.107919687674289,1.0,-0.9739462990996732,0.0
2018-11-16,-0.15547169811320757,-0.7293346573982126,-0.0,-1.106216484607746,1.0,-0.9811717974180736,0.0
2018-11-19,-0.15667818420111998,-0.72870249017038,-0.0,-1.1054052980658486,1.0,-0.9807776321537789,0.0
2018-11-20,-0.07612208258527828,-0.7293836026331539,-0.0,-1.13836026331538,1.0,-1.0457610213445043,0.0
2018-11-21,-0.07823652352222091,-0.7160376986474231,-0.0,-1.1328522418076423,1.0,-1.0162466974249773,0.0
2018-11-23,-0.08096702949992111,-0.6974680548982489,-0.0,-1.1445417258242625,1.0,-1.0208629121312511,0.0
2018-11-26,-0.07991956787446279,-0.7027559831250246,-0.0,-1.1419390450656468,1.0,-1.0180972282458698,0.0
2018-11-27,-0.06897767332549941,-0.7021151586368977,-0.0,-1.1350176263219742,1.0,-1.0108499804151978,0.0
2018-11-28,-0.07007442224833528,-0.7000391696043868,-0.0,-1.135605170387779,1.0,-1.0112808460634548,0.0
2018-11-29,-0.03499555795897872,-0.6830314032986983,-0.0,-1.129282706941172,1.0,-1.0153346981343427,0.0
2018-11-30,-0.033952049497293114,-0.6840680587780356,-0.0,-1.130355761794277,1.0,-1.0186388244392885,0.0
2018-12-03,-0.03515836753659103,-0.6851622396035003,-0.0,-1.1317277162549368,1.0,-1.0200185859211648,0.0
2018-12-04,-0.024889060389735675,-0.688134285163033,-0.0,-1.1277638433339765,1.0,-1.0179818637854525,0.0
2018-12-06,-0.009931673076205055,-0.604301235858567,-0.0,-1.1326961132061382,1.0,-0.9867453235261173,0.0
2018-12-07,-0.009631897259762563,-0.6040095572313895,-0.0,-1.1332039124916,1.0,-0.9864481445531249,0.0
2018-12-10,-0.0,-0.5974787128165433,-0.0,-1.1255114453168198,1.0,-0.9631390762652514,0.0
2018-12-11,-0.0,-0.598377581120944,-0.0,-1.1234513274336284,1.0,-0.9654867256637168,0.0
2018-12-12,-0.0,-0.5985471440687341,-0.0,-1.1233083815774918,1.0,-0.9655960765514953,0.0
2018-12-13,-0.0,-0.5953152622274602,-0.0,-1.124263406010607,1.0,-0.9633912787271656,0.0
2018-12-14,-0.0,-0.584054183384253,-0.0,-1.1325873302168072,1.0,-0.9642949166267897,0.0
2018-12-17,-0.0,-0.5766666666666665,-0.0,-1.1168498168498169,1.0,-0.9695238095238096,0.0
2018-12-18,-0.0,-0.5594624046494733,-0.0,-1.1069378859426082,1.0,-0.9660007264802035,0.0
2018-12-19,-0.0,-0.5626524889843778,-0.0,-1.110629620188631,1.0,-0.9682458759695568,0.0
2018-12-20,-0.0,-0.5518977256265393,-0.0,-1.1083949007677822,1.0,-0.9613211647109954,0.0
2018-12-21,-0.0,-0.5485206248650205,-0.0,-1.1099632855805917,1.0,-0.9409329781873154,0.0
2018-12-24,-0.0,-0.5291321132399199,-0.0,-1.1000857878181298,1.0,-0.9452745210180155,0.0
2018-12-26,-0.0,-0.5396353336873784,-0.0,-1.0720127456186936,1.0,-0.9288015577978405,0.0
2018-12-27,-0.0,-0.48932921657109896,-0.0,-0.9762833780069895,1.0,-0.92732331286262,0.0
2018-12-28,-0.0,-0.4904240534219179,-0.0,-0.9744415443544286,1.0,-0.924883902240602,0.0
2018-12-31,-0.0,-0.48850379815518186,-0.0,-0.9760919696147585,1.0,-0.9266142159522518,0.0
2019-01-02,-0.0,-0.4868755292125317,-0.0,-0.9731414055884844,1.0,-0.926943268416596,0.0
2019-01-03,-0.0,-0.4876313114198577,-0.0,-0.9716367333107422,1.0,-0.9294137580481194,0.0
2019-01-04,-0.0,-0.4988836265223275,-0.0,-0.9424560216508797,1.0,-0.9416441136671178,0.0
2019-01-07,-0.0,-0.4657570539144257,-0.0,-0.9279374751622731,1.0,-0.9180023844217777,0.0
2019-01-08,-0.0,-0.450135483444584,-0.0,-0.9389663604520522,1.0,-0.9153724142488929,0.0
2019-01-09,-0.0,-0.45368226030569714,-0.0,-0.9399854429960961,1.0,-0.9147422748627011,0.0
2019-01-10,-0.0,-0.4505174751182092,-0.0,-0.9428628112290448,1.0,-0.9131699897496943,0.0
2019-01-11,-0.0,-0.44893000965154595,-0.0,-0.9520085199853563,1.0,-0.9272140313508836,0.0
2019-01-14,-0.0,-0.45150334631904904,-0.0,-0.9512203243099258,1.0,-0.9269470249392336,0.0
2019-01-15,-0.0,-0.44853922091782283,-0.0,-0.9469717182497333,1.0,-0.939601120597652,0.0
2019-01-16,-0.0,-0.4484596169858451,-0.0,-0.9335886761032473,1.0,-0.9484762697751872,0.0
2019-01-17,-0.0,-0.4432580333010778,-0.0,-0.9401381427475057,1.0,-0.953385164670159,0.0
2019-01-18,-0.0,-0.44838590480029555,-0.0,-0.9430951661123987,1.0,-0.9677180960059122,0.0
2019-01-22,-0.0,-0.29494949494949496,-0.0,-1.06587913028591,1.0,-1.0632425954459854,0.0
2019-01-23,-0.0,-0.24882290270474622,-0.0,-1.0853008901261298,1.0,-1.1026566312678283,0.0
2019-01-24,-0.0,-0.2531376448803237,-0.0,-1.0735203346821207,1.0,-1.10246210822303,0.0
2019-01-25,-0.0,-0.11100965759438103,-0.0,-1.215873573309921,1.0,-1.1849692712906057,0.0
2019-01-28,-0.0,-0.0926726410121244,-0.0,-1.2422772799156563,1.0,-1.1793709365665084,0.0
2019-01-29,-0.0,-0.0848395166120565,-0.0,-1.2447591868371912,1.0,-1.1936722686114927,0.0
2019-01-30,-0.0,-0.0821140217889504,-0.0,-1.2428516024397984,1.0,-1.2007897613087473,0.0
2019-01-31,-0.0,-0.05574224839771349,-0.0,-1.2080027715226052,1.0,-1.2006582366187424,0.0
2019-02-01,-0.0,-0.05597416576964477,-0.0,-1.2167436369318378,1.0,-1.1996249869787146,0.0
2019-02-04,-0.0,-0.059659485753995836,-0.0,-1.2223419041000694,1.0,-1.1926337734537873,0.0
2019-02-05,-0.0,-0.04973276879294787,-0.0,-1.2171860900950926,1.0,-1.203616297633095,0.0
2019-02-06,-0.0,-0.049133650473974784,-0.0,-1.2201118094378276,1.0,-1.2030973297683947,0.0
2019-02-07,-0.0,-0.05102892102335929,-0.0,-1.2303948832035596,1.0,-1.1946259733036706,0.0
2019-02-08,-0.0,-0.05090769713230426,-0.0,-1.248440712219938,1.0,-1.1850587128471375,0.0
2019-02-11,-0.0,-0.026077255612885233,-0.0,-1.2488843954818019,1.0,-1.2113024682749964,0.0
2019-02-12,-0.0,-0.04017903975941532,-0.0,-1.2490820715459665,1.0,-1.2075742210721405,0.0
2019-02-13,-0.0,-0.1198149749915385,-0.0,-1.361400473844534,1.0,-1.2794930615621827,0.0
2019-02-14,-0.0,-0.07046437300244406,-0.0,-1.3940966347057715,1.0,-1.2955442752397066,0.0
2019-02-15,-0.0,-0.060950451971043845,-0.0,-1.394171261393046,1.0,-1.2956753310078393,0.0
2019-02-19,-0.0,-0.04693411244709143,-0.0,-1.4058883020564108,1.0,-1.2928793497396713,0.0
2019-02-20,-0.0,-0.0449320402890628,-0.0,-1.4076084921556147,1.0,-1.291758714943648,0.0
2019-02-21,-0.0,-0.046501179377737845,-0.0,-1.4073907671571382,1.0,-1.2902018046351418,0.0
2019-02-22,-0.0,-0.058869643123786765,-0.0,-1.3957368971181126,1.0,-1.2784082424966403,0.0
2019-02-25,-0.0,-0.053680693719734225,-0.0,-1.4105634595893237,1.0,-1.289688051353279,0.0
2019-02-26,-0.0,-0.05955782824484886,-0.0,-1.4151000150398556,1.0,-1.2853060610618139,0.0
2019-02-27,-0.0,-0.058268131206740896,-0.0,-1.4211555823051458,1.0,-1.2822374360517603,0.0
2019-02-28,-0.0,-0.05921720494792646,-0.0,-1.4185810429747718,1.0,-1.282024288453585,0.0
2019-03-01,-0.0,-0.06419567262464722,-0.0,-1.4273941674506117,1.0,-1.2713452492944497,0.0
2019-03-04,-0.0,-0.06330016895062887,-0.0,-1.4088980664539141,1.0,-1.2822601839684626,0.0
2019-03-05,-0.0,-0.05441741357234315,-0.0,-1.428447691496573,1.0,-1.283008209685923,0.0
2019-03-06,-0.0,-0.04073091439034415,-0.0,-1.4214341766002765,1.0,-1.2746160457382012,0.0
2019-03-07,-0.0,-0.02945343374841548,-0.0,-1.4306912236223996,1.0,-1.2681008127656401,0.0
2019-03-08,-0.0,-0.005056603773584906,-0.0,-1.4824150943396226,1.0,-1.2861132075471697,0.0
2019-03-11,-0.0,-0.010509821906290606,-0.0,-1.4917067950775815,1.0,-1.3195368034854391,0.0
2019-03-12,-0.0,-0.0,-0.0,-1.5097925150281168,1.0,-1.3683924762458792,0.0
2019-03-13,-0.0,-0.0,-0.0,-1.5234423676012463,1.0,-1.3705996884735203,0.0
2019-03-14,-0.0,-0.0,-0.0,-1.5217374427451285,1.0,-1.3599487617421007,0.0
2019-03-15,-0.0,-0.0,-0.0,-1.5203676298777165,1.0,-1.3740166679647947,0.0
2019-03-18,-0.0,-0.0,-0.0,-1.54361278625202,1.0,-1.3978952347168025,0.0
2019-03-19,-0.0,-0.0030482977038796518,-0.0,-1.5429136975455264,1.0,-1.412905779889153,0.0
2019-03-20,-0.0,-0.010527570316224377,-0.0,-1.5414746543778801,1.0,-1.4206658191641506,0.0
2019-03-21,-0.0,-0.013423351866560762,-0.0,-1.5526211278792692,1.0,-1.405321683876092,0.0
2019-03-22,-0.0,-0.012651132997037393,-0.0,-1.5908399391464487,1.0,-1.400072063415806,0.0
2019-03-25,-0.0,-0.0,-0.0,-1.588528481012658,1.0,-1.3671677215189872,0.0
2019-03-26,-0.0,-0.0,-0.0,-1.5918676499900337,1.0,-1.3946182977875223,0.0
2019-03-27,-0.0,-0.0,-0.0,-1.59398526190002,1.0,-1.3892850029874526,0.0
2019-03-28,-0.0,-0.0,-0.0,-1.5824333479456423,1.0,-1.4027418005021322,0.0
2019-03-29,-0.0,-0.0,-0.0,-1.581101546309581,1.0,-1.404232424677188,0.0
2019-04-01,-0.0,-0.0,-0.0,-1.5839779886753331,1.0,-1.4035808278172104,0.0
2019-04-02,-0.0,-0.0,-0.0,-1.6070335783826744,1.0,-1.3666997814424797,0.0
2019-04-03,-0.0,-0.0,-0.0,-1.6052986971719099,1.0,-1.366777883698761,0.0
2019-04-04,-0.0,-0.0,-0.0,-1.6078844776831889,1.0,-1.3701169544116478,0.0
2019-04-05,-0.0,-0.0,-0.0,-1.6020643112346167,1.0,-1.3677649861055974,0.0
2019-04-08,-0.0,-0.0,-0.0,-1.600300585350419,1.0,-1.3547698149027052,0.0
2019-04-09,-0.0,-0.0,-0.0,-1.6312740546760307,1.0,-1.3365075586239734,0.0
2019-04-10,-0.0,-0.0,-0.0,-1.6291154303847681,1.0,-1.3376041253470845,0.0
2019-04-11,-0.0,-0.0,-0.0,-1.646874255302248,1.0,-1.3248470887282546,0.0
2019-04-12,-0.0,-0.0,-0.0,-1.6473324322175402,1.0,-1.3281784209270893,0.0
2019-04-15,-0.0,-0.0,-0.0,-1.6439092356687899,1.0,-1.336982484076433,0.0
2019-04-16,-0.0,-0.0,-0.0,-1.6466887021623988,1.0,-1.3356696268567558,0.0
2019-04-17,-0.0,-0.0,-0.0,-1.294426848170362,1.0,-1.0751061392277108,0.0
2019-04-18,-0.0,-0.0,-0.0,-1.2933405049248663,1.0,-1.0683430261875146,0.0
2019-04-22,-0.0,-0.0,-0.0,-1.3157787303531334,1.0,-1.0863101313193169,0.0
2019-04-23,-0.0,-0.0,-0.0,-1.3186417657045841,1.0,-1.0769779286926995,0.0
2019-04-24,-0.0,-0.0,-0.0,-1.3112533441701377,1.0,-1.0752480612279454,0.0
2019-04-25,-0.0,-0.0,-0.0,-1.336160501396553,1.0,-1.0700660807956945,0.0
2019-04-26,-0.0,-0.0,-0.0,-1.3563088897992626,1.0,-1.0575925167281168,0.0
2019-04-29,-0.0,-0.0,-0.0,-1.3611746627966534,1.0,-1.0535086221615162,0.0
2019-04-30,-0.0,-0.0,-0.0,-1.3586715363347783,1.0,-1.054647233505137,0.0
2019-05-01,-0.0,-0.0,-0.0,-1.3620371635469326,1.0,-1.0537300177619893,0.0
2019-05-02,-0.0,-0.0,-0.0,-1.4602891943870646,1.0,-1.101218035472612,0.0
2019-05-03,-0.0,-0.0,-0.0,-1.4612368561753697,1.0,-1.1031901621814293,0.0
2019-05-06,-0.0,-0.0,-0.0,-1.456363636363636,1.0,-1.108698752228164,0.0
2019-05-07,-0.0,-0.0,-0.0,-1.4570368255780761,1.0,-1.1113688267199544,0.0
2019-05-08,-0.0,-0.0,-0.0,-1.4294862722898387,1.0,-1.1085833569204642,0.0
2019-05-09,-0.0,-0.0,-0.0,-1.4225406935598017,1.0,-1.1160651096956828,0.0
2019-05-10,-0.0,-0.0,-0.0,-1.4228713046556916,1.0,-1.117578332448221,0.0
2019-05-13,-0.0,-0.0,-0.0,-1.4212333616539223,1.0,-1.1188756726139903,0.0
2019-05-14,-0.0,-0.0,-0.0,-1.4043058027146793,1.0,-1.0849994766042081,0.0
2019-05-15,-0.0,-0.0,-0.0,-1.4187858041078665,1.0,-1.0742978901774487,0.0
2019-05-16,-0.0,-0.0,-0.0,-1.4162269820748454,1.0,-1.077955204584367,0.0
2019-05-17,-0.0,-0.0,-0.0,-1.404262019735461,1.0,-1.0949331653719645,0.0
2019-05-20,-0.0,-0.0,-0.0,-1.4040983319928664,1.0,-1.0927719690876665,0.0
2019-05-21,-0.0,-0.0,-0.0,-1.3999720543542808,1.0,-1.0931987284731197,0.0
2019-05-22,-0.0,-0.0,-0.0,-1.402380703040458,1.0,-1.088386218452194,0.0
2019-05-23,-0.0,-0.0,-0.0,-1.4304300812724546,1.0,-1.0576232167149184,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.4220330147697653,1.0,-1.0531711555169416,0.0
2019-05-28,-0.0,-0.0,-0.0,-1.4243644950687597,1.0,-1.0483400472287818,0.0
2019-05-29,-0.0,-0.0,-0.0,-1.4127714009127368,1.0,-1.0445650670723274,0.0
2019-05-30,-0.0,-0.0,-0.0,-1.4261993260846908,1.0,-1.0475909264598604,0.0
2019-05-31,-0.0,-0.0,-0.0,-1.4167188043100452,1.0,-1.0591588460201597,0.0
2019-06-03,-0.0,-0.0,-0.0,-1.4541960947237227,1.0,-1.007893643539676,0.0
2019-06-04,-0.0,-0.0,-0.0,-1.438080388080388,1.0,-1.0269577269577268,0.0
2019-06-05,-0.0,-0.0,-0.0,-1.4317364654316336,1.0,-0.9925350135260076,0.0
2019-06-06,-0.0,-0.0,-0.0,-1.4073769649645536,1.0,-1.0173636083427513,0.0
2019-06-07,-0.0,-0.0,-0.0,-1.4036782081578134,1.0,-1.021096612897702,0.0
2019-06-10,-0.0,-0.0,-0.0,-1.3782132250025603,1.0,-1.035537500426723,0.0
2019-06-11,-0.0,-0.0,-0.0,-1.433266380385095,1.0,-1.029851780024934,0.0
2019-06-12,-0.0,-0.0,-0.0,-1.4298548721492743,1.0,-1.0255701451278507,0.0
2019-06-13,-0.0,-0.0,-0.0,-1.4396151982836183,1.0,-1.0208318914803791,0.0
2019-06-14,-0.0,-0.0,-0.0,-1.4484070704624856,1.0,-1.0107233041613337,0.0
2019-06-17,-0.0,-0.0,-0.0,-1.4441710562794567,1.0,-1.021312725256446,0.0
2019-06-18,-0.0,-0.0,-0.0,-1.442203742203742,1.0,-1.0227997227997228,0.0
2019-06-19,-0.0,-0.0,-0.0,-1.444732386579593,1.0,-1.010538682146436,0.0
2019-06-20,-0.0,-0.0,-0.0,-1.4405570300920343,1.0,-1.0064113612078178,0.0
2019-06-21,-0.0,-0.0,-0.0,-1.4335514984498794,1.0,-1.0111608680675164,0.0
2019-06-24,-0.0,-0.0,-0.0,-1.4115579447947895,1.0,-1.0344601812605534,0.0
2019-06-25,-0.0,-0.0,-0.0,-1.40888018955393,1.0,-1.025067820473198,0.0
2019-06-26,-0.0,-0.0,-0.0,-1.372373300370828,1.0,-1.0612553220711443,0.0
2019-06-27,-0.0,-0.0,-0.0,-1.3877046648130986,1.0,-1.0448288882023822,0.0
2019-06-28,-0.0,-0.0,-0.0,-1.3889079434764713,1.0,-1.0409178213746741,0.0
2019-07-01,-0.0,-0.0,-0.0,-1.3863123332649294,1.0,-1.0338942472125316,0.0
2019-07-02,-0.0,-0.0,-0.0,-1.3810516245857392,1.0,-1.035532474631863,0.0
2019-07-03,-0.0,-0.0,-0.0,-1.3440820319087934,1.0,-1.0289405336121697,0.0
2019-07-05,-0.0,-0.0,-0.0,-1.342312879298719,1.0,-1.0292650033715443,0.0
2019-07-08,-0.0,-0.0,-0.0,-1.341750841750842,1.0,-1.0252525252525253,0.0
2019-07-09,-0.0,-0.0,-0.0,-1.3404326906900847,1.0,-1.024191649002389,0.0
2019-07-10,-0.0,-0.0,-0.0,-1.3315839052617413,1.0,-1.0326672049522272,0.0
2019-07-11,-0.0,-0.0,-0.0,-1.3304745568896512,1.0,-1.032791847442236,0.0
2019-07-12,-0.0,-0.0,-0.0,-1.3413086761380892,1.0,-1.03330746127628,0.0
2019-07-15,-0.0,-0.0,-0.0,-1.359954094376561,1.0,-1.0154593937757375,0.0
2019-07-16,-0.0,-0.0,-0.0,-1.3782250258669606,1.0,-0.9594472814659057,0.0
2019-07-17,-0.0,-0.0,-0.0,-1.380713377501171,1.0,-0.9653349394365254,0.0
2019-07-18,-0.0,-0.0,-0.0,-1.3645202897112807,1.0,-0.9426861130403148,0.0
2019-07-19,-0.0,-0.0,-0.0,-1.3626958418721493,1.0,-0.9426522112778476,0.0
2019-07-22,-0.0,-0.0,-0.0,-1.3526902344654255,1.0,-0.9542974304705844,0.0
2019-07-23,-0.0,-0.0,-0.0,-1.3522794944749554,1.0,-0.9561304836895388,0.0
2019-07-24,-0.0,-0.0,-0.0,-1.3615517930942542,1.0,-0.9713371550459938,0.0
2019-07-25,-0.0,-0.0,-0.0,-1.348792653519638,1.0,-0.9544808905625475,0.0
2019-07-26,-0.0,-0.0,-0.0,-1.3512183847322194,1.0,-0.9506372581390741,0.0
2019-07-29,-0.0,-0.0,-0.0,-1.3437644418036576,1.0,-0.9572192513368984,0.0
2019-07-30,-0.0,-0.0,-0.0,-1.341367583451646,1.0,-0.9603790405124312,0.0
2019-07-31,-0.0,-0.0,-0.0,-1.3353066929781288,1.0,-0.9536260483473112,0.0
2019-08-01,-0.0,-0.0,-0.0,-1.3583660958219497,1.0,-0.9734124075431464,0.0
2019-08-02,-0.0,-0.0,-0.0,-1.3573980699235315,1.0,-0.9818345744147995,0.0
2019-08-05,-0.0,-0.0,-0.0,-1.357785928642881,1.0,-0.9766588862954317,0.0
2019-08-06,-0.0,-0.0,-0.0,-1.306252254024458,1.0,-0.9723287761057015,0.0
2019-08-07,-0.0,-0.0,-0.0,-1.2895476532880115,1.0,-0.9788534448947573,0.0
2019-08-08,-0.0,-0.0,-0.0,-1.2980725103258375,1.0,-0.9799711532157608,0.0
2019-08-09,-0.0,-0.0,-0.0,-1.2710600039090494,1.0,-0.9864812039872305,0.0
2019-08-12,-0.0,-0.0,-0.0,-1.289484817912585,1.0,-0.9649819377095064,0.0
2019-08-13,-0.0,-0.0,-0.0,-1.2848370642321063,1.0,-0.9640988985996946,0.0
2019-08-14,-0.0,-0.0,-0.0,-1.2673158422568018,1.0,-0.9677461097991007,0.0
2019-08-15,-0.0,-0.0,-0.0,-1.2540514775977123,1.0,-0.9235780108039404,0.0
2019-08-16,-0.0,-0.0,-0.0,-1.262630440315602,1.0,-0.9188406719266989,0.0
2019-08-19,-0.0,-0.0,-0.0,-1.2618149545151987,1.0,-0.9078576183080288,0.0
2019-08-20,-0.0,-0.0,-0.0,-1.249976402479313,1.0,-0.896359689141994,0.0
2019-08-21,-0.0,-0.0,-0.0,-1.255532188706488,1.0,-0.883298283059732,0.0
2019-08-22,-0.0,-0.0,-0.0,-1.2470625097916341,1.0,-0.8862603791320696,0.0
2019-08-23,-0.0,-0.0,-0.0,-1.232895839151075,1.0,-0.869899779701511,0.0
2019-08-26,-0.0,-0.0,-0.0,-1.2131052034464784,1.0,-0.853156716646736,0.0
2019-08-27,-0.0,-0.0,-0.0,-1.199945228821811,1.0,-0.8428980038948393,0.0
2019-08-28,-0.0,-0.0,-0.0,-1.2040748061426183,1.0,-0.8368253002888856,0.0
2019-08-29,-0.0,-0.0,-0.0,-1.2039872165576015,1.0,-0.8397199817379395,0.0
2019-08-30,-0.0,-0.0,-0.0,-1.2038531553398057,1.0,-0.8301274271844661,0.0
2019-09-03,-0.0,-0.0,-0.0,-1.202720305352761,1.0,-0.8265426675956499,0.0
2019-09-04,-0.0,-0.0,-0.0,-1.2061899550042563,1.0,-0.8340629940411042,0.0
2019-09-05,-0.0,-0.0,-0.0,-1.209111866051929,1.0,-0.8241324921135648,0.0
2019-09-06,-0.0,-0.0,-0.0,-1.2311836092364494,1.0,-0.7951759828102775,0.0
2019-09-09,-0.0,-0.0,-0.0,-1.230683090705487,1.0,-0.7958596894767109,0.0
2019-09-10,-0.0,-0.0,-0.0,-1.1739407551292946,1.0,-0.8611144834284328,0.0
2019-09-11,-0.0,-0.0,-0.0,-1.172467154170586,1.0,-0.8617896046363444,0.0
2019-09-12,-0.0,-0.0,-0.0,-1.176697086377831,1.0,-0.8551678137222204,0.0
2019-09-13,-0.0,-0.0,-0.0,-1.1733531301133266,1.0,-0.8567662565905098,0.0
2019-09-16,-0.0,-0.0,-0.0,-1.1732835549080314,1.0,-0.8619559278819888,0.0
2019-09-17,-0.0,-0.0,-0.0,-1.1766295273080543,1.0,-0.8592853456389082,0.0
2019-09-18,-0.0,-0.0,-0.0,-1.17327594102024,1.0,-0.879506670330006,0.0
2019-09-19,-0.0,-0.0,-0.0,-1.1555379312448524,1.0,-0.8948540402037641,0.0
2019-09-20,-0.0,-0.0,-0.0,-1.1594773636169369,1.0,-0.893305247733309,0.0
2019-09-23,-0.0,-0.0,-0.0,-1.1532690246516613,1.0,-0.9090491502067065,0.0
2019-09-24,-0.0,-0.0,-0.0,-1.1536367529210252,1.0,-0.9050284455863461,0.0
2019-09-25,-0.0,-0.0,-0.0,-1.1576554585952281,1.0,-0.8935741746506378,0.0
2019-09-26,-0.0,-0.0,-0.0,-1.2389459995045824,1.0,-0.8574126826851621,0.0
2019-09-27,-0.0,-0.0,-0.0,-1.2651389627035983,1.0,-0.8611310845030793,0.0
2019-09-30,-0.0,-0.0,-0.0,-1.2771616541353383,1.0,-0.8556704260651629,0.0
2019-10-01,-0.0,-0.0,-0.007423881719082821,-1.2713319132940732,1.0,-0.8536837489036461,0.0
2019-10-02,-0.0,-0.0,-0.04607028955761154,-1.287094635132148,1.0,-0.8244655656951593,0.0
2019-10-03,-0.0,-0.0,-0.038364937837498427,-1.2894009795303276,1.0,-0.811785759136004,0.0
2019-10-04,-0.0,-0.0,-0.054269425808686884,-1.2746858168761221,1.0,-0.8207502598507039,0.0
2019-10-07,-0.0,-0.0,-0.06548739179525781,-1.245954083552879,1.0,-0.8249278635052063,0.0
2019-10-08,-0.0,-0.0,-0.07201704100491808,-1.235660808821226,1.0,-0.8248598189393227,0.0
2019-10-09,-0.0,-0.0,-0.060094804465789305,-1.2423439156739224,1.0,-0.816098047776461,0.0
