Date,COLD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.18344888626641098,-0.7552736391798202,-0.0,-0.5427939224074347,-0.4687712051925063,0.0
2018-10-18,1.0,-0.18300345122562756,-0.7545795109288812,-0.0,-0.543435296893897,-0.46877673224978617,0.0
2018-10-19,1.0,-0.17130984431698465,-0.7470443638066253,-0.0,-0.5427250380428421,-0.4652932225213625,0.0
2018-10-22,1.0,-0.17135909530366505,-0.7369700875985117,-0.0,-0.549614742331468,-0.4717428881141417,0.0
2018-10-23,1.0,-0.17372583479789105,-0.7369947275922671,-0.0,-0.5476859988283539,-0.47070884592852963,0.0
2018-10-24,1.0,-0.17191842944498084,-0.7356563972029609,-0.0,-0.5476462155124492,-0.4706106088533895,0.0
2018-10-25,1.0,-0.1357000852030673,-0.6942629934677648,-0.0,-0.5666287986367509,-0.4435103663731894,0.0
2018-10-26,1.0,-0.12178137197090949,-0.6818296689411171,-0.0,-0.569258416870244,-0.43509392637520006,0.0
2018-10-29,1.0,-0.10456512634371072,-0.6882311880496997,-0.0,-0.5614128158592768,-0.437889152589697,0.0
2018-10-30,1.0,-0.0955079706301125,-0.6886289399480722,-0.0,-0.5620759931879729,-0.44562941455652033,0.0
2018-10-31,1.0,-0.10158959136682665,-0.6679335312231254,-0.0,-0.5624046383887702,-0.44222820206952035,0.0
2018-11-01,1.0,-0.08661919144337611,-0.679680789160132,-0.0,-0.5619717919587686,-0.4426556568483472,0.0
2018-11-02,1.0,-0.09287013058570719,-0.6515785993718661,-0.0,-0.5719598875971127,-0.43859165794258637,0.0
2018-11-05,1.0,-0.09570355643914294,-0.6465374420145792,-0.0,-0.5731996907444223,-0.4457698254914955,0.0
2018-11-06,1.0,-0.09303226520560075,-0.6453041120150534,-0.0,-0.5774530964635564,-0.4514084896784548,0.0
2018-11-07,1.0,-0.09222723373640665,-0.6465591189573591,-0.0,-0.5765793187415258,-0.45172805002905453,0.0
2018-11-08,1.0,-0.07068077176057883,-0.646404297303223,-0.0,-0.5684334575750932,-0.45508112256084193,0.0
2018-11-09,1.0,-0.0708432678341418,-0.6462769601797802,-0.0,-0.5683904738414317,-0.4550412453068048,0.0
2018-11-12,1.0,-0.07865297458550859,-0.6502495553898228,-0.0,-0.6447994951523148,-0.49475073145545295,0.0
2018-11-13,1.0,-0.05781839856944168,-0.6450569101075757,-0.0,-0.6462490420368425,-0.48931338877692937,0.0
2018-11-14,1.0,-0.057266219747755934,-0.6462333825701625,-0.0,-0.646858311555505,-0.4901999772753096,0.0
2018-11-15,1.0,-0.05727739726027398,-0.6554223744292238,-0.0,-0.660587899543379,-0.4805936073059361,0.0
2018-11-16,1.0,-0.052256057535888585,-0.6462513199577614,-0.0,-0.6631182396757899,-0.49233711007734243,0.0
2018-11-19,1.0,-0.05001714873670973,-0.6483079913113067,-0.0,-0.6658282839830799,-0.49396936092374527,0.0
2018-11-20,1.0,-0.02503192848020434,-0.6416063573151696,-0.0,-0.6677735206470838,-0.5036753228324109,0.0
2018-11-21,1.0,-0.027615462411506912,-0.6346780537139005,-0.0,-0.664260029216766,-0.4827227778402068,0.0
2018-11-23,1.0,-0.02761824324324324,-0.6405686936936937,-0.0,-0.663597972972973,-0.48353040540540543,0.0
2018-11-26,1.0,-0.026670797307573154,-0.6468020390345566,-0.0,-0.661616019376461,-0.48125721688681106,0.0
2018-11-27,1.0,-0.01142743719162933,-0.6683491181307776,-0.0,-0.6698803380026088,-0.4859354619179947,0.0
2018-11-28,1.0,-0.013163120567375888,-0.663290780141844,-0.0,-0.672595744680851,-0.4878297872340426,0.0
2018-11-29,1.0,-0.0,-0.6486274509803922,-0.0,-0.663921568627451,-0.48854341736694684,0.0
2018-11-30,1.0,-0.0,-0.6497141896435777,-0.0,-0.6662463573189868,-0.4861017709033849,0.0
2018-12-03,1.0,-0.0,-0.6512195121951219,-0.0,-0.6663302495093916,-0.4859545836837678,0.0
2018-12-04,1.0,-0.0,-0.6519321579256196,-0.0,-0.66014697253346,-0.48207549805806255,0.0
2018-12-06,1.0,-0.0,-0.5919535552480942,-0.0,-0.6657171536312091,-0.4552508070860801,0.0
2018-12-07,1.0,-0.0,-0.6004702922921281,-0.0,-0.6789434828972193,-0.45481639460804413,0.0
2018-12-10,1.0,-0.0,-0.6002434735560666,-0.0,-0.6726633301771947,-0.4323278777221697,0.0
2018-12-11,1.0,-0.0,-0.6006061262041347,-0.0,-0.6713118302846629,-0.434002597683732,0.0
2018-12-12,1.0,-0.0,-0.6014681185329649,-0.0,-0.6709735088574679,-0.4362641529877025,0.0
2018-12-13,1.0,-0.0,-0.5975080080351811,-0.0,-0.6815245127314187,-0.4355556762039199,0.0
2018-12-14,1.0,-0.0,-0.5827443731651626,-0.0,-0.6966402087637273,-0.43892030009785804,0.0
2018-12-17,1.0,-0.0,-0.5805743105832587,-0.0,-0.6917758073700481,-0.4392201523902492,0.0
2018-12-18,1.0,-0.0,-0.5776106888810754,-0.0,-0.6899899926973737,-0.4370757038920293,0.0
2018-12-19,1.0,-0.0,-0.5784571227424115,-0.0,-0.6908829980233407,-0.4384392515772657,0.0
2018-12-20,1.0,-0.0,-0.5717058966270323,-0.0,-0.689746285960797,-0.43476502467038747,0.0
2018-12-21,1.0,-0.0,-0.5706514457217889,-0.0,-0.6907575635769221,-0.41830800975426746,0.0
2018-12-24,1.0,-0.0,-0.5668645064698963,-0.0,-0.6888300716500909,-0.4178162763340819,0.0
2018-12-26,1.0,-0.0,-0.5683445491251682,-0.0,-0.6996231493943472,-0.42382234185733514,0.0
2018-12-27,1.0,-0.0,-0.5371496906358862,-0.0,-0.6450891696563199,-0.4174335777049862,0.0
2018-12-28,1.0,-0.0,-0.540114315406599,-0.0,-0.6434658352818914,-0.4144972720187061,0.0
2018-12-31,1.0,-0.0,-0.5411599625818522,-0.0,-0.6430724456917161,-0.4142240931296123,0.0
2019-01-02,1.0,-0.0,-0.5411177800296204,-0.0,-0.64304830202406,-0.4141398394262998,0.0
2019-01-03,1.0,-0.0,-0.5458634034096852,-0.0,-0.6722361677648782,-0.396689676812049,0.0
2019-01-04,1.0,-0.0,-0.5504057428214731,-0.0,-0.6502288805659593,-0.40028089887640456,0.0
2019-01-07,1.0,-0.0,-0.5258836129953588,-0.0,-0.6422451165400113,-0.38198092517978277,0.0
2019-01-08,1.0,-0.0,-0.5178503269803303,-0.0,-0.6467085676480318,-0.38003511539733836,0.0
2019-01-09,1.0,-0.0,-0.5255644090305445,-0.0,-0.6493002349576055,-0.37902237205026046,0.0
2019-01-10,1.0,-0.0,-0.5228369373739437,-0.0,-0.6523270954070822,-0.3778753606168143,0.0
2019-01-11,1.0,-0.0,-0.5197305843337875,-0.0,-0.6600940898223605,-0.3909612072289776,0.0
2019-01-14,1.0,-0.0,-0.5184804135908845,-0.0,-0.6592504951259034,-0.39435170657681523,0.0
2019-01-15,1.0,-0.0,-0.5144358307363432,-0.0,-0.6580472351714014,-0.40304427331496123,0.0
2019-01-16,1.0,-0.0,-0.5165584998589128,-0.0,-0.6433317086935331,-0.405330528691994,0.0
2019-01-17,1.0,-0.0,-0.5145795399174211,-0.0,-0.6443977124099197,-0.4055856179314236,0.0
2019-01-18,1.0,-0.0,-0.5117463107021942,-0.0,-0.645336365750911,-0.42736412270953406,0.0
2019-01-22,1.0,-0.0,-0.5056284934355908,-0.0,-0.7753282204601586,-0.3188093071623554,0.0
2019-01-23,1.0,-0.0,-0.4664898182101896,-0.0,-0.7854932251436894,-0.34875555902317235,0.0
2019-01-24,1.0,-0.0,-0.4608688873876215,-0.0,-0.7925999064594917,-0.3448786571740373,0.0
2019-01-25,1.0,-0.0,-0.41766855569090616,-0.0,-0.9562258354960013,-0.2742704305916,0.0
2019-01-28,1.0,-0.0,-0.40441780912731035,-0.0,-0.975391795497335,-0.2719365702314974,0.0
2019-01-29,1.0,-0.0,-0.3812717008136977,-0.0,-0.9752975164992447,-0.29391184499986744,0.0
2019-01-30,1.0,-0.0,-0.3809649423619721,-0.0,-0.9727769131340842,-0.2841541586430663,0.0
2019-01-31,1.0,-0.0,-0.3928109235929535,-0.0,-0.9506906478620288,-0.29759923936296645,0.0
2019-02-01,1.0,-0.0,-0.39320246893957456,-0.0,-0.9684230045829029,-0.28745132321385997,0.0
2019-02-04,1.0,-0.0,-0.3950381679389313,-0.0,-0.9730173876166242,-0.2824957591178965,0.0
2019-02-05,1.0,-0.0,-0.3828556263269639,-0.0,-0.9645700636942675,-0.3065021231422505,0.0
2019-02-06,1.0,-0.0,-0.38201232469188273,-0.0,-0.9686570335741607,-0.3054876753081173,0.0
2019-02-07,1.0,-0.0,-0.38602147672466625,-0.0,-0.9855578352740546,-0.2930267259985611,0.0
2019-02-08,1.0,-0.0,-0.39237435008665517,-0.0,-0.9984002133048927,-0.2755099320090655,0.0
2019-02-11,1.0,-0.0,-0.37337462953568473,-0.0,-0.9982377913651777,-0.298373962032414,0.0
2019-02-12,1.0,-0.0,-0.3682968682968683,-0.0,-1.008553196053196,-0.3044294294294294,0.0
2019-02-13,1.0,-0.0,-0.38274585546434897,-0.0,-1.003058103975535,-0.2967165620473201,0.0
2019-02-14,1.0,-0.0,-0.3702388637830859,-0.0,-1.0160318485044115,-0.3036636539703034,0.0
2019-02-15,1.0,-0.0,-0.39225552984231205,-0.0,-1.0048974759162586,-0.2937678273505194,0.0
2019-02-19,1.0,-0.0,-0.37297239230851864,-0.0,-1.0226393812439574,-0.28996132774734124,0.0
2019-02-20,1.0,-0.0,-0.3812248186946011,-0.0,-1.0166532366371206,-0.28812785388127854,0.0
2019-02-21,1.0,-0.0,-0.38346653749899084,-0.0,-1.0215010360323995,-0.28602567207556306,0.0
2019-02-22,1.0,-0.0,-0.3835579587334894,-0.0,-1.022677749979824,-0.2838888440534797,0.0
2019-02-25,1.0,-0.0,-0.3911221184987617,-0.0,-1.0407696704134122,-0.2897150477642,0.0
2019-02-26,1.0,-0.0,-0.4005165828593411,-0.0,-1.0597917181875636,-0.28750034347264586,0.0
2019-02-27,1.0,-0.0,-0.40147729144928335,-0.0,-1.0542314240210884,-0.2901587127244769,0.0
2019-02-28,1.0,-0.0,-0.3948514414861364,-0.0,-1.0500799294415963,-0.31125627032688385,0.0
2019-03-01,1.0,-0.0,-0.40574233941032073,-0.0,-1.0589679234354745,-0.2933502496069724,0.0
2019-03-04,1.0,-0.0,-0.39409192177572405,-0.0,-1.0635365954286657,-0.2928734494045163,0.0
2019-03-05,1.0,-0.0,-0.3776525198938992,-0.0,-1.0903514588859418,-0.29503757736516356,0.0
2019-03-06,1.0,-0.0,-0.373004636184448,-0.0,-1.1117958968379558,-0.29135781904999863,0.0
2019-03-07,1.0,-0.0,-0.3442650195274631,-0.0,-1.1409855136692242,-0.2846023876132177,0.0
2019-03-08,1.0,-0.0,-0.33012919317321976,-0.0,-1.1976851722108568,-0.2746405851525937,0.0
2019-03-11,1.0,-0.0,-0.33090672180834485,-0.0,-1.193581282044019,-0.30813245333257794,0.0
2019-03-12,1.0,-0.0,-0.29158299386080666,-0.0,-1.2131791841184232,-0.3640484250387286,0.0
2019-03-13,1.0,-0.0,-0.3098155067048976,-0.0,-1.212761027601587,-0.37367857039418423,0.0
2019-03-14,1.0,-0.0,-0.30639059747610387,-0.0,-1.2145600508244536,-0.36680239105951656,0.0
2019-03-15,1.0,-0.0,-0.3042473273620341,-0.0,-1.2180005778676681,-0.36709043629008953,0.0
2019-03-18,1.0,-0.0,-0.3124818070675904,-0.0,-1.2204983408045642,-0.3778890376666472,0.0
2019-03-19,1.0,-0.0,-0.3124890421366372,-0.0,-1.2191280462860148,-0.3904505873414762,0.0
2019-03-20,1.0,-0.0,-0.3250139472061544,-0.0,-1.2188390051971696,-0.3924009748363039,0.0
2019-03-21,1.0,-0.0,-0.3275953234240056,-0.0,-1.2248399036484343,-0.3851418835556078,0.0
2019-03-22,1.0,-0.0,-0.3226283853781264,-0.0,-1.2510581619061714,-0.3861772976172858,0.0
2019-03-25,1.0,-0.0,-0.24948018859636278,-0.0,-1.2883122968342753,-0.390722464638182,0.0
2019-03-26,1.0,-0.0,-0.2645455884519075,-0.0,-1.284047724259832,-0.3973486522315511,0.0
2019-03-27,1.0,-0.0,-0.23807568201818716,-0.0,-1.2971545907890878,-0.3982106189498387,0.0
2019-03-28,1.0,-0.0,-0.22980783335778202,-0.0,-1.2899222531905532,-0.4141117793750917,0.0
2019-03-29,1.0,-0.0,-0.23355330693650098,-0.0,-1.2908344332013493,-0.408593635430415,0.0
2019-04-01,1.0,-0.0,-0.2448584421299692,-0.0,-1.2945283849200528,-0.3944550388734047,0.0
2019-04-02,1.0,-0.0,-0.25996427211760914,-0.0,-1.3130875333118577,-0.3554631446393534,0.0
2019-04-03,1.0,-0.0,-0.25811265544989026,-0.0,-1.320175566934894,-0.34782735918068763,0.0
2019-04-04,1.0,-0.0,-0.2567151937666598,-0.0,-1.318814259351475,-0.3536717537127625,0.0
2019-04-05,1.0,-0.0,-0.24660673365062577,-0.0,-1.3327163758152651,-0.3585698337152594,0.0
2019-04-08,1.0,-0.0,-0.24627128596594244,-0.0,-1.3337052260716382,-0.3560481503229595,0.0
2019-04-09,1.0,-0.0,-0.234703196347032,-0.0,-1.370128148475475,-0.34111062012078364,0.0
2019-04-10,1.0,-0.0,-0.23016947157820405,-0.0,-1.3762210191832411,-0.3358244086148052,0.0
2019-04-11,1.0,-0.0,-0.23992316784869977,-0.0,-1.381855791962175,-0.3333037825059102,0.0
2019-04-12,1.0,-0.0,-0.24365721005438776,-0.0,-1.3681905041893283,-0.3280317506982214,0.0
2019-04-15,1.0,-0.0,-0.24571210026183402,-0.0,-1.3630666941249154,-0.3331764290547498,0.0
2019-04-16,1.0,-0.0,-0.2503462297787076,-0.0,-1.3603441671332175,-0.3359460176208858,0.0
2019-04-17,1.0,-0.0,-0.24986655595753512,-0.0,-1.4016665678192277,-0.31389004210900895,0.0
2019-04-18,1.0,-0.0,-0.23709624699135293,-0.0,-1.3902772412563515,-0.34412979526342374,0.0
2019-04-22,1.0,-0.0,-0.2311301021932708,-0.0,-1.3993605450307776,-0.3576166855913464,0.0
2019-04-23,1.0,-0.0,-0.22620685529700305,-0.0,-1.4091942334150864,-0.3555661901058802,0.0
2019-04-24,1.0,-0.0,-0.21710565609508453,-0.0,-1.4094248342590934,-0.3597921519440961,0.0
2019-04-25,1.0,-0.0,-0.22344716321591823,-0.0,-1.4125063487795404,-0.35170744823877387,0.0
2019-04-26,1.0,-0.0,-0.2112014831648825,-0.0,-1.4251839004844207,-0.35389629806829737,0.0
2019-04-29,1.0,-0.0,-0.21321471705894482,-0.0,-1.4001531799569917,-0.3324005066721654,0.0
2019-04-30,1.0,-0.0,-0.1814748096926027,-0.0,-1.3837526875472137,-0.34022894996804,0.0
2019-05-01,1.0,-0.0,-0.18640185561032185,-0.0,-1.3650333429979704,-0.3479559292548565,0.0
2019-05-02,1.0,-0.0,-0.17685520034717198,-0.0,-1.3668450744973237,-0.3494286127585708,0.0
2019-05-03,1.0,-0.0,-0.1655810468065483,-0.0,-1.3700714779801706,-0.3465240949965414,0.0
2019-05-06,1.0,-0.0,-0.14970507840598474,-0.0,-1.375571860164005,-0.3520069054812257,0.0
2019-05-07,1.0,-0.0,-0.14901091306976877,-0.0,-1.3781565838348355,-0.35227043681073456,0.0
2019-05-08,1.0,-0.0,-0.15050940327045462,-0.0,-1.3257327131075027,-0.37755771810165234,0.0
2019-05-09,1.0,-0.0,-0.15483703639664564,-0.0,-1.3235353448027436,-0.4033889513270511,0.0
2019-05-10,1.0,-0.0,-0.15443125504206523,-0.0,-1.3245937536014751,-0.40215512273827364,0.0
2019-05-13,1.0,-0.0,-0.1542383133154757,-0.0,-1.324030069990495,-0.4019701028255422,0.0
2019-05-14,1.0,-0.0,-0.1299869102498435,-0.0,-1.3162882021512718,-0.3992942917306926,0.0
2019-05-15,1.0,-0.0,-0.13332763191653127,-0.0,-1.3219875138972035,-0.3953932552239231,0.0
2019-05-16,1.0,-0.0,-0.12819447905418502,-0.0,-1.2728908824099456,-0.3676938837666473,0.0
2019-05-17,1.0,-0.0,-0.13594122645905865,-0.0,-1.249787549000795,-0.3555744400888182,0.0
2019-05-20,1.0,-0.0,-0.12705140745571136,-0.0,-1.2437235083143137,-0.3463210520595587,0.0
2019-05-21,1.0,-0.0,-0.14119489214654032,-0.0,-1.2212953214006101,-0.33722091736184223,0.0
2019-05-22,1.0,-0.0,-0.1405358639521994,-0.0,-1.2233757806796983,-0.33974099007759484,0.0
2019-05-23,1.0,-0.0,-0.14007782101167313,-0.0,-1.2369487678339819,-0.3251188932122784,0.0
2019-05-24,1.0,-0.0,-0.12194596341890472,-0.0,-1.2466126121272527,-0.3251892357837459,0.0
2019-05-28,1.0,-0.0,-0.12530646334563678,-0.0,-1.243311690061158,-0.3255920467710214,0.0
2019-05-29,1.0,-0.0,-0.13274550391139547,-0.0,-1.2489314228877122,-0.3065673808435711,0.0
2019-05-30,1.0,-0.0,-0.13440410311782966,-0.0,-1.2584154406802537,-0.30660008098258873,0.0
2019-05-31,1.0,-0.0,-0.13852007772020725,-0.0,-1.2568275043177892,-0.303270725388601,0.0
2019-06-03,1.0,-0.0,-0.14664235142673246,-0.0,-1.2626850461274406,-0.2725005363655868,0.0
2019-06-04,1.0,-0.0,-0.13707148409231018,-0.0,-1.2714090433943552,-0.2718378943418478,0.0
2019-06-05,1.0,-0.0,-0.13153335643274072,-0.0,-1.321623710653269,-0.21215917268583917,0.0
2019-06-06,1.0,-0.0,-0.11921148100725566,-0.0,-1.3424029022620574,-0.2059058898847631,0.0
2019-06-07,1.0,-0.0,-0.13019708243326134,-0.0,-1.3293063445075606,-0.20734992132703947,0.0
2019-06-10,1.0,-0.0,-0.13016380343587694,-0.0,-1.3207084831535492,-0.21257158076974297,0.0
2019-06-11,1.0,-0.0,-0.1343068805628098,-0.0,-1.3276395032777275,-0.20287267494537123,0.0
2019-06-12,1.0,-0.0,-0.13127783852985891,-0.0,-1.3274477902541808,-0.20843890859627132,0.0
2019-06-13,1.0,-0.0,-0.13467932859840928,-0.0,-1.3232516691937328,-0.2021386960338361,0.0
2019-06-14,1.0,-0.0,-0.1374208313374847,-0.0,-1.315716642716483,-0.20799403906541059,0.0
2019-06-17,1.0,-0.0,-0.138762716816745,-0.0,-1.3171567455574147,-0.20030812548144605,0.0
2019-06-18,1.0,-0.0,-0.15530705482362941,-0.0,-1.3096844453888654,-0.19121865703357416,0.0
2019-06-19,1.0,-0.0,-0.14597030752916226,-0.0,-1.3216330858960765,-0.1835100742311771,0.0
2019-06-20,1.0,-0.0,-0.14826021180030258,-0.0,-1.3204342171616636,-0.1854181596199273,0.0
2019-06-21,1.0,-0.0,-0.14910880553338654,-0.0,-1.3250332535248737,-0.18613993083266828,0.0
2019-06-24,1.0,-0.0,-0.12495740386379721,-0.0,-1.2793782274764738,-0.2169912710687043,0.0
2019-06-25,1.0,-0.0,-0.1277075575601825,-0.0,-1.2774951486862116,-0.21710284785231027,0.0
2019-06-26,1.0,-0.0,-0.12691701680672268,-0.0,-1.279516806722689,-0.21961659663865543,0.0
2019-06-27,1.0,-0.0,-0.1340465535047533,-0.01927812938590684,-1.3029420332071076,-0.19180149882159783,0.0
2019-06-28,1.0,-0.0,-0.12982511839563987,-0.021959414768367862,-1.3031192951821573,-0.1908352514749848,0.0
2019-07-01,1.0,-0.0,-0.12281629093215635,-0.025821286042762376,-1.3108068821523906,-0.1834712054338346,0.0
2019-07-02,1.0,-0.0,-0.12026136874685854,-0.03118965106743208,-1.3190920875109124,-0.17488955318642363,0.0
2019-07-03,1.0,-0.0,-0.10645872632110312,-0.04290762241292277,-1.3323148861553176,-0.17513749036903214,0.0
2019-07-05,1.0,-0.0,-0.09187166626860918,-0.04917336730090492,-1.3319003264071332,-0.18079770718891808,0.0
2019-07-08,1.0,-0.0,-0.0922958561044198,-0.049212076192497484,-1.3314585875736191,-0.1799755929325622,0.0
2019-07-09,1.0,-0.0,-0.09027759365803217,-0.0481480499509505,-1.3329267969350689,-0.1799984092053981,0.0
2019-07-10,1.0,-0.0,-0.0936704834605598,-0.04919423240033927,-1.3298876166242577,-0.17779898218829515,0.0
2019-07-11,1.0,-0.0,-0.08975617521424212,-0.05465495741688997,-1.3337136186357483,-0.17502852139768113,0.0
2019-07-12,1.0,-0.0,-0.10468114516600653,-0.05324437119540657,-1.333289029479784,-0.1670166671097052,0.0
2019-07-15,1.0,-0.0,-0.09841547893940601,-0.05528571807734162,-1.339889056984367,-0.16054887597207845,0.0
2019-07-16,1.0,-0.0,-0.10595042199692127,-0.06958968098094379,-1.3326609692658846,-0.14589415574075057,0.0
2019-07-17,1.0,-0.0,-0.10627057449293831,-0.06944886906658171,-1.3334660719974514,-0.14558776680471486,0.0
2019-07-18,1.0,-0.0,-0.10606583030528074,-0.07010052250484046,-1.3337134975996607,-0.14242898443094715,0.0
2019-07-19,1.0,-0.0,-0.10777966461473149,-0.07018149012948419,-1.335995542347697,-0.13940776905115687,0.0
2019-07-22,1.0,-0.0,-0.10714949918967029,-0.0708307872153883,-1.342198251813279,-0.13666675522729085,0.0
2019-07-23,1.0,-0.0,-0.11238135750937175,-0.06877941137372717,-1.3407066705660275,-0.13678781272432403,0.0
2019-07-24,1.0,-0.0,-0.11143578164430867,-0.06978350378536327,-1.3394076238544295,-0.13576836233231504,0.0
2019-07-25,1.0,-0.0,-0.0877137007790274,-0.0815984685331419,-1.364600781686209,-0.12488367764749674,0.0
2019-07-26,1.0,-0.0,-0.07952703600371994,-0.08130729374252689,-1.3705593197821175,-0.12570745316859305,0.0
2019-07-29,1.0,-0.0,-0.04426790576831797,-0.07154812760748458,-1.2847185790302034,-0.09765420070448926,0.0
2019-07-30,1.0,-0.0,-0.04226196423219103,-0.07488260565491058,-1.2777500249775202,-0.10285742831451694,0.0
2019-07-31,1.0,-0.0,-0.041571882108841836,-0.07539434542409319,-1.2777791665625078,-0.10506711996600254,0.0
2019-08-01,1.0,-0.0,-0.05256983100771323,-0.07488579915628665,-1.2716607174059558,-0.0970769576395996,0.0
2019-08-02,1.0,-0.0,-0.04794963670747486,-0.08047178262167812,-1.2762267343485616,-0.08368169602866526,0.0
2019-08-05,1.0,-0.0,-0.04474461798227101,-0.07784371663397315,-1.2852034862066397,-0.07523651081369653,0.0
2019-08-06,1.0,-0.0,-0.04834206788460597,-0.08353333006808053,-1.2374981632952933,-0.07956604790125875,0.0
2019-08-07,1.0,-0.0,-0.05293241163682552,-0.07508732504457852,-1.233591440924302,-0.0810718385891204,0.0
2019-08-08,1.0,-0.0,-0.060043881033642124,-0.08532423208191127,-1.2248171623598243,-0.06762554851292053,0.0
2019-08-09,1.0,-0.0,-0.054632867132867136,-0.08175505050505051,-1.219818376068376,-0.07192113442113443,0.0
2019-08-12,1.0,-0.0,-0.044725162171389554,-0.0984733941374433,-1.2475491391503681,-0.04789542993708238,0.0
2019-08-13,1.0,-0.0,-0.03810660108597726,-0.0940855633202659,-1.2585892035355133,-0.044120869755776865,0.0
2019-08-14,1.0,-0.0,-0.04765715948777648,-0.0931558013193636,-1.2487145906092356,-0.03574893286767559,0.0
2019-08-15,1.0,-0.0,-0.06480596444274517,-0.10368476390747466,-1.2176687057923914,-0.0034171286560887018,0.0
2019-08-16,1.0,-0.0,-0.06298120606379418,-0.10676199129644685,-1.2189039261632633,-0.0024389077519009136,0.0
2019-08-19,1.0,-0.0,-0.05188218767113503,-0.10540727160170481,-1.2233624610109766,-0.0003571513607466844,0.0
2019-08-20,1.0,-0.0,-0.050990087241780974,-0.10623529132098795,-1.2199348658093043,-0.0,0.0
2019-08-21,1.0,-0.0,-0.04924656557493939,-0.11199315491752626,-1.215548794980273,-0.0,0.0
2019-08-22,1.0,-0.0,-0.04790163311811622,-0.11370110140524117,-1.2121154576528674,-0.0,0.0
2019-08-23,1.0,-0.0,-0.047111089993347906,-0.1128005321676328,-1.215812981089043,-0.0,0.0
2019-08-26,1.0,-0.0,-0.03407780471158598,-0.11411828387187875,-1.2052434633216447,-0.0,0.0
2019-08-27,1.0,-0.0,-0.032875875358368195,-0.11185787470038071,-1.2051981012360766,-0.0,0.0
2019-08-28,1.0,-0.0,-0.03583934572630491,-0.10817607106765999,-1.2061056144391438,-0.0,0.0
2019-08-29,1.0,-0.0,-0.03562817481682623,-0.11173014349586835,-1.193543856363679,-0.0,0.0
2019-08-30,1.0,-0.0,-0.030433768656716417,-0.1159981343283582,-1.1856576492537314,-0.0,0.0
2019-09-03,1.0,-0.0,-0.04188614730616394,-0.14421033176231401,-1.1242029387302468,-0.0,0.0
2019-09-04,1.0,-0.0,-0.022328142715009602,-0.1546773409842893,-1.1367916888405563,-0.0,0.0
2019-09-05,1.0,-0.0,-0.018497163153281974,-0.14407952396328244,-1.1438258222242723,-0.0,0.0
2019-09-06,1.0,-0.0,-0.006106975779503607,-0.15235176180489943,-1.1460604244924297,-0.0,0.0
2019-09-09,1.0,-0.0,-0.011926182237600924,-0.1532871972318339,-1.1415686274509804,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0008536360280546327,-0.17400332225913623,-1.132267441860465,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.21878265716077194,-1.103504331065233,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.22596823627751464,-1.0959413021268691,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.2297074338298515,-1.0940905816466433,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.23479332883626805,-1.0912749180060943,-0.0,0.0
