Date,IWF,IWM,MTUM,POR,SPY,VLUE,VXX
2018-12-26,-0.0,-0.32213657632405795,-0.0,1.0,-0.6109993444698116,-0.327335608851918,0.0
2018-12-27,-0.0,-0.2953787102261575,-0.0,1.0,-0.5599415523520817,-0.3255621224347371,0.0
2018-12-28,-0.0,-0.29534650442670857,-0.0,1.0,-0.5599459200139562,-0.32535217410266476,0.0
2018-12-31,-0.0,-0.2963358778625954,-0.0,1.0,-0.5595856052344602,-0.32510359869138494,0.0
2019-01-02,-0.0,-0.2958716596189895,-0.0,1.0,-0.5588517372160948,-0.3249923710711016,0.0
2019-01-03,-0.0,-0.3022892361875413,-0.0,1.0,-0.5905128769535549,-0.3083865287255118,0.0
2019-01-04,-0.0,-0.3027976463897456,-0.0,1.0,-0.5760439223921079,-0.30852855611698055,0.0
2019-01-07,-0.0,-0.28325101996993773,-0.0,1.0,-0.5699162550998497,-0.2941378569894782,0.0
2019-01-08,-0.0,-0.27085344143448514,-0.0,1.0,-0.5810007935997255,-0.2930313364648349,0.0
2019-01-09,-0.0,-0.276048947289189,-0.0,1.0,-0.5824856448525774,-0.2920707972214456,0.0
2019-01-10,-0.0,-0.27346710299689975,-0.0,1.0,-0.5877971064416121,-0.2916810196348605,0.0
2019-01-11,-0.0,-0.263347576503086,-0.0,1.0,-0.5918037032241357,-0.30290474340713885,0.0
2019-01-14,-0.0,-0.265539403873528,-0.0,1.0,-0.5912737781995427,-0.2999396109217961,0.0
2019-01-15,-0.0,-0.2676645150110471,-0.0,1.0,-0.5896330632933328,-0.30877702205085994,0.0
2019-01-16,-0.0,-0.27015448526548097,-0.0,1.0,-0.5845125275866546,-0.3089705309619629,0.0
2019-01-17,-0.0,-0.274324061886369,-0.0,1.0,-0.5802170770127096,-0.30328204906889933,0.0
2019-01-18,-0.0,-0.2754023488473249,-0.0,1.0,-0.5797303175293607,-0.31974771639843413,0.0
2019-01-22,-0.0,-0.21383999655721478,-0.0,1.0,-0.7292894952016181,-0.20861126651461032,0.0
2019-01-23,-0.0,-0.17532425630767245,-0.0,1.0,-0.7400787249144996,-0.23555096685379967,0.0
2019-01-24,-0.0,-0.17082326544701415,-0.0,1.0,-0.7518985157059027,-0.23468243010010356,0.0
2019-01-25,-0.0,-0.10798060542523916,-0.0,1.0,-0.8851614030489668,-0.19093172585506488,0.0
2019-01-28,-0.0,-0.0994824988536367,-0.0,1.0,-0.894709260431906,-0.18937921697927812,0.0
2019-01-29,-0.0,-0.08869077607167108,-0.0,1.0,-0.9040588789345716,-0.1976868989989705,0.0
2019-01-30,-0.0,-0.08749561864703821,-0.0,1.0,-0.902646337188924,-0.20053452506133893,0.0
2019-01-31,-0.0,-0.09968935946797339,-0.0,1.0,-0.8764000700035001,-0.21151995099754986,0.0
2019-02-01,-0.0,-0.10115999124534909,-0.0,1.0,-0.8755526373385862,-0.2119500984898227,0.0
2019-02-04,-0.0,-0.10219970612101674,-0.0,1.0,-0.8848389148408886,-0.2060661885650372,0.0
2019-02-05,-0.0,-0.0942374208705867,-0.0,1.0,-0.8794404925058192,-0.20172290021536254,0.0
2019-02-06,-0.0,-0.09707872011833032,-0.0,1.0,-0.8740130076349161,-0.20407630565766863,0.0
2019-02-07,-0.0,-0.09757052439263109,-0.0,1.0,-0.873893468473367,-0.20353655088413772,0.0
2019-02-08,-0.0,-0.1100497166800547,-0.0,1.0,-0.8875404355094331,-0.17344391133496884,0.0
2019-02-11,-0.0,-0.0967741935483871,-0.0,1.0,-0.8999847736715028,-0.17843081808887826,0.0
2019-02-12,-0.0,-0.09309571014619054,-0.0,1.0,-0.9015882698969476,-0.1840127235887492,0.0
2019-02-13,-0.0,-0.09535298209007129,-0.0,1.0,-0.897452616936185,-0.18072943835854635,0.0
2019-02-14,-0.0,-0.07430988618027996,-0.0,1.0,-0.917818673411539,-0.18830404256247002,0.0
2019-02-15,-0.0,-0.09327894243144784,-0.0,1.0,-0.9083789620645274,-0.1797953796819441,0.0
2019-02-19,-0.0,-0.08601705979632693,-0.0,1.0,-0.9128296631560623,-0.17714770650187134,0.0
2019-02-20,-0.0,-0.10854822685845104,-0.0,1.0,-0.8884065483132478,-0.16277914560926096,0.0
2019-02-21,-0.0,-0.11844382897697767,-0.0,1.0,-0.886965553055219,-0.15834343084646008,0.0
2019-02-22,-0.0,-0.11485302705859451,-0.0,1.0,-0.8940367270131724,-0.1540674410053425,0.0
2019-02-25,-0.0,-0.11567765248813618,-0.0,1.0,-0.904828246767382,-0.15634115547041663,0.0
2019-02-26,-0.0,-0.11844774556638964,-0.0,1.0,-0.9104334358571647,-0.1524987457190847,0.0
2019-02-27,-0.0,-0.12364557846906675,-0.0,1.0,-0.9102804963299546,-0.15064662705347778,0.0
2019-02-28,-0.0,-0.12484973006054513,-0.0,1.0,-0.9097506065441192,-0.15114423728443097,0.0
2019-03-01,-0.0,-0.12520222115342575,-0.0,1.0,-0.9170346727296577,-0.14393773774649118,0.0
2019-03-04,-0.0,-0.11740105856984165,-0.0,1.0,-0.9225893576702751,-0.1381368299536059,0.0
2019-03-05,-0.0,-0.1036553410778234,-0.0,1.0,-0.9409337060005242,-0.13902960957288849,0.0
2019-03-06,-0.0,-0.10388843959694871,-0.0,1.0,-0.9391925859544055,-0.14268540578348016,0.0
2019-03-07,-0.0,-0.08669662725249792,-0.0,1.0,-0.9604912954317378,-0.13440813299009555,0.0
2019-03-08,-0.0,-0.07280165398319623,-0.0,1.0,-1.0053886420622002,-0.12123344917080896,0.0
2019-03-11,-0.0,-0.07616871158838277,-0.0,1.0,-1.001419981806483,-0.1411328792349848,0.0
2019-03-12,-0.0,-0.060721953837895866,-0.0,1.0,-1.0140901771336552,-0.16172392198962246,0.0
2019-03-13,-0.0,-0.07334127751422084,-0.0,1.0,-1.0127031949097285,-0.16230860894394858,0.0
2019-03-14,-0.0,-0.07339099180051667,-0.0,1.0,-1.0128720655958665,-0.16014826462990006,0.0
2019-03-15,-0.0,-0.07107091302778781,-0.0,1.0,-1.0135104655359077,-0.1709220498015157,0.0
2019-03-18,-0.0,-0.07709441338242648,-0.0,1.0,-1.0142961043683805,-0.1814400654575208,0.0
2019-03-19,-0.0,-0.07473691419179583,-0.0,1.0,-1.0206816262241194,-0.18734448832378386,0.0
2019-03-20,-0.0,-0.09326484544156262,-0.0,1.0,-1.0205463675312112,-0.1895932187773529,0.0
2019-03-21,-0.0,-0.09298738373699236,-0.0,1.0,-1.03529330509255,-0.17395708628787182,0.0
2019-03-22,-0.0,-0.0913313052968906,-0.0,1.0,-1.0520864779509091,-0.17873812785918305,0.0
2019-03-25,-0.0,-0.021329033744097663,-0.0,1.0,-1.0950132442704135,-0.1870090982379362,0.0
2019-03-26,-0.0,-0.033144180660104224,-0.0,1.0,-1.0909785755645627,-0.19203242617255353,0.0
2019-03-27,-0.0,-0.031699021263796014,-0.0,1.0,-1.092482472986418,-0.1896156782896411,0.0
2019-03-28,-0.0,-0.024157939755415306,-0.0,1.0,-1.0843100538641144,-0.203296576276672,0.0
2019-03-29,-0.0,-0.01716402457262499,-0.0,1.0,-1.0768699813634586,-0.20677357752571152,0.0
2019-04-01,-0.0,-0.019472607306251007,-0.0,1.0,-1.075913281375727,-0.20362323838425636,0.0
2019-04-02,-0.0,-0.030217511013215858,-0.0,1.0,-1.0885187224669604,-0.17566079295154186,0.0
2019-04-03,-0.0,-0.03209684075381723,-0.0,1.0,-1.080677701866202,-0.17987986611032142,0.0
2019-04-04,-0.0,-0.03135752626508235,-0.0,1.0,-1.0826948662659999,-0.17984126255906777,0.0
2019-04-05,-0.0,-0.029593548238862212,-0.0,1.0,-1.0887806447165866,-0.17923856351813983,0.0
2019-04-08,-0.0,-0.032422737306843266,-0.0,1.0,-1.088852097130243,-0.1782330757910228,0.0
2019-04-09,-0.0,-0.02357291425930206,-0.0,1.0,-1.1226947076496419,-0.16477929281257223,0.0
2019-04-10,-0.0,-0.018259042958380465,-0.0,1.0,-1.1320837469125828,-0.1579834260520302,0.0
2019-04-11,-0.0,-0.011877580202495446,-0.0,1.0,-1.1350123388454532,-0.15943633386378836,0.0
2019-04-12,-0.0,-0.014613587429566173,-0.0,1.0,-1.1199780109029271,-0.15591644143112374,0.0
2019-04-15,-0.0,-0.01593050175350127,-0.0,1.0,-1.1166479473720403,-0.1596029981433516,0.0
2019-04-16,-0.0,-0.01951297807942768,-0.0,1.0,-1.1138906722920296,-0.1595203155094928,0.0
2019-04-17,-0.0,-0.021100642694248002,-0.0,1.0,-1.1418995185552048,-0.1405634516597176,0.0
2019-04-18,-0.0,-0.027364444649191504,-0.0,1.0,-1.1298889759063897,-0.14615101119454554,0.0
2019-04-22,-0.0,-0.03032264028843487,-0.0,1.0,-1.1306277156328002,-0.15022649533142277,0.0
2019-04-23,-0.0,-0.04453609197520909,-0.0,1.0,-1.1240928046448402,-0.13535930696034834,0.0
2019-04-24,-0.0,-0.05507690198139726,-0.0,1.0,-1.1022464977032247,-0.12802523024887447,0.0
2019-04-25,-0.0,-0.05727738160541232,-0.0,1.0,-1.1127948436642896,-0.11553757542512341,0.0
2019-04-26,-0.0,-0.05237506864360242,-0.0,1.0,-1.1249542375983892,-0.11079077429983525,0.0
2019-04-29,-0.0,-0.05617257093132428,-0.0,1.0,-1.1275733357759508,-0.10620806521788911,0.0
2019-04-30,-0.0,-0.047879773659251786,-0.0,1.0,-1.1330553710109734,-0.10996311653799455,0.0
2019-05-01,-0.0,-0.041787273144957504,-0.0,1.0,-1.1326441534573857,-0.12285779921892946,0.0
2019-05-02,-0.0,-0.046800119235972576,-0.0,1.0,-1.1164155832244158,-0.12980670014445897,0.0
2019-05-03,-0.0,-0.05274946290624857,-0.0,1.0,-1.1068016638478768,-0.12595419847328246,0.0
2019-05-06,-0.0,-0.04608284402202472,-0.0,1.0,-1.1076104091937216,-0.1310516575658571,0.0
2019-05-07,-0.0,-0.04858429123151809,-0.0,1.0,-1.1087090655636556,-0.12795082154528212,0.0
2019-05-08,-0.0,-0.061273173391494004,-0.0,1.0,-1.0654307524536533,-0.1451972010178117,0.0
2019-05-09,-0.0,-0.06289966547572992,-0.0,1.0,-1.0524088023120861,-0.16036683885943157,0.0
2019-05-10,-0.0,-0.06273180277139412,-0.0,1.0,-1.0557236797196752,-0.15690914469043662,0.0
2019-05-13,-0.0,-0.05814298427766241,-0.0,1.0,-1.0642813134655318,-0.15945964447892658,0.0
2019-05-14,-0.0,-0.02450625113245153,-0.0,1.0,-1.0752400797245878,-0.1651567312919007,0.0
2019-05-15,-0.0,-0.02021209099972809,-0.0,1.0,-1.0897308075772683,-0.1559865856974531,0.0
2019-05-16,-0.0,-0.023658448150833938,-0.0,1.0,-1.0860451414068166,-0.15643129079042783,0.0
2019-05-17,-0.0,-0.013952750911685428,-0.0,1.0,-1.0748374821626765,-0.17626673310833768,0.0
2019-05-20,-0.0,-0.010089007465865524,-0.0,1.0,-1.0629105665538192,-0.16897966504495215,0.0
2019-05-21,-0.0,-0.015347099487684288,-0.0,1.0,-1.0553256224971475,-0.1665137922548603,0.0
2019-05-22,-0.0,-0.00612448685232442,-0.0,1.0,-1.053655830467103,-0.15923665816043495,0.0
2019-05-23,-0.0,-0.007515629849687402,-0.0,1.0,-1.0613887287722255,-0.14809559703808806,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.0661776078838634,-0.14342532646883355,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.0573799357309503,-0.14361491394110137,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.052689448915864,-0.14636935391652373,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.0557182168409467,-0.14573472757292238,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.0473329812516503,-0.15317753718862778,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.0738800736389935,-0.11775664065924432,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.0504489003595614,-0.15544967242406194,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.061441092672742,-0.11348659170490877,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.0788434260774686,-0.10334969994544463,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-1.0740595183511277,-0.10929892360428813,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-1.06195462478185,-0.11954624781849914,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-1.074400926188864,-0.11000677166386336,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-1.0786855856052822,-0.10763243621417172,0.0
2019-06-13,-0.0,-0.01860352742208263,-0.0,1.0,-1.0846273803509852,-0.09317138527092622,0.0
2019-06-14,-0.0,-0.017632075885995347,-0.0,1.0,-1.0910148873567256,-0.08712836502569057,0.0
2019-06-17,-0.0,-0.01483920535616288,-0.0,1.0,-1.0966304467127648,-0.0836571177697289,0.0
2019-06-18,-0.0,-0.014886376111538037,-0.0,1.0,-1.095312328466352,-0.08543199033922494,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-1.1071647408963585,-0.08123249299719888,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-1.1075555944668185,-0.0812029416914726,0.0
2019-06-21,-0.0,-0.003872746367932785,-0.0,1.0,-1.0991598109574654,-0.0849597409417119,0.0
2019-06-24,-0.0,-0.0,-0.010596848775475254,1.0,-1.0289004966603872,-0.10128018496317863,0.0
2019-06-25,-0.0,-0.0,-0.010045192657799481,1.0,-1.0293002634453512,-0.10248666709503308,0.0
2019-06-26,-0.0,-0.0,-0.00047021608566482145,1.0,-1.0041037040203475,-0.13277192382499411,0.0
2019-06-27,-0.0,-0.0,-0.019934485582517994,1.0,-1.0244170509891815,-0.11074953665790267,0.0
2019-06-28,-0.0,-0.0,-0.01996984058595433,1.0,-1.0261094355881086,-0.10814304179233089,0.0
2019-07-01,-0.0,-0.0,-0.020709549642641868,1.0,-1.0266081115990702,-0.1054421768707483,0.0
2019-07-02,-0.0,-0.0,-0.01890038058786849,1.0,-1.0236308512697014,-0.1076827144300858,0.0
2019-07-03,-0.0,-0.0,-0.0224252669419896,1.0,-1.0209915905248967,-0.09642008858836368,0.0
2019-07-05,-0.0,-0.0,-0.03678569163442633,1.0,-0.9993657639373376,-0.07796875330331283,0.0
2019-07-08,-0.0,-0.0,-0.04150180991665965,1.0,-0.9938757471167606,-0.06917669837528412,0.0
2019-07-09,-0.0,-0.0,-0.04075709779179811,1.0,-0.9938801261829654,-0.06841219768664565,0.0
2019-07-10,-0.0,-0.0,-0.04025771676422286,1.0,-0.9995367835937171,-0.06573461910978229,0.0
2019-07-11,-0.0,-0.0,-0.04103212216956293,1.0,-0.9996629805160611,-0.06569773565034229,0.0
2019-07-12,-0.0,-0.0,-0.04387660754812137,1.0,-1.0062620828780364,-0.05125241657560729,0.0
2019-07-15,-0.0,-0.0,-0.04572978428156932,1.0,-1.0182708885244525,-0.038497119549219964,0.0
2019-07-16,-0.0,-0.0,-0.06079078468879407,1.0,-1.012570155340214,-0.02867172555861518,0.0
2019-07-17,-0.0,-0.0,-0.05915629205921938,1.0,-1.0126177658142665,-0.031186911170928665,0.0
2019-07-18,-0.0,-0.0,-0.06547494453049776,1.0,-1.0021769163143133,-0.025536902917905138,0.0
2019-07-19,-0.0,-0.0,-0.06378394209447304,1.0,-1.0025521944688507,-0.025626542822476048,0.0
2019-07-22,-0.0,-0.0,-0.06953816400748354,1.0,-1.016102247167392,-0.016480628954615207,0.0
2019-07-23,-0.0,-0.0,-0.06764656405080326,1.0,-1.0161283539406174,-0.019009168138615525,0.0
2019-07-24,-0.0,-0.0,-0.07106396386934145,1.0,-1.0138220775128663,-0.015733641424220145,0.0
2019-07-25,-0.0,-0.0,-0.07121562040730632,1.0,-1.0160823010707538,-0.012219189586395129,0.0
2019-07-26,-0.0,-0.0,-0.06882667505504876,1.0,-1.0180140505400022,-0.010275768061235188,0.0
2019-07-29,-0.0,-0.0,-0.07224676983645006,1.0,-1.0105333696312273,-0.011350072246769836,0.0
2019-07-30,-0.0,-0.0,-0.07498690139369171,1.0,-1.0043382584093052,-0.016430891753117467,0.0
2019-07-31,-0.0,-0.0,-0.07507696173902118,1.0,-1.0034135410776739,-0.01570647735125966,0.0
2019-08-01,-0.0,-0.0,-0.08431216820632864,1.0,-0.9917652468335911,-0.013982360071897336,0.0
2019-08-02,-0.0,-0.0,-0.0981344450234497,1.0,-0.9863053673788431,-0.0,0.0
2019-08-05,-0.0,-0.0,-0.10040194272316195,1.0,-0.9930497404119913,-0.0,0.0
2019-08-06,-0.0,-0.0,-0.10633778126095654,1.0,-0.9482541712211521,-0.007816528141563717,0.0
2019-08-07,-0.0,-0.0,-0.1014856578460019,1.0,-0.945615045886662,-0.010617720893863944,0.0
2019-08-08,-0.0,-0.0,-0.11345560121858962,1.0,-0.9311578646056963,-0.0,0.0
2019-08-09,-0.0,-0.0,-0.11126941159709361,1.0,-0.924022551034946,-0.0,0.0
2019-08-12,-0.0,-0.0,-0.11289272342503663,1.0,-0.9219436757284715,-0.0,0.0
2019-08-13,-0.0,-0.0,-0.1090285110876452,1.0,-0.9216757371456421,-0.0,0.0
2019-08-14,-0.0,-0.0,-0.109926782897132,1.0,-0.9126451195339994,-0.0,0.0
2019-08-15,-0.0,-0.0,-0.11870604219948848,1.0,-0.8793757992327366,-0.0,0.0
2019-08-16,-0.0,-0.0,-0.12239338154283769,1.0,-0.880791650808277,-0.0,0.0
2019-08-19,-0.0,-0.0,-0.12438376943496399,1.0,-0.8715047003173463,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.12755955700740976,1.0,-0.8643136005099195,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.16450807984790877,1.0,-0.8158467997465146,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.16261708152636684,1.0,-0.817620150894077,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.16166053266848704,1.0,-0.8170683446119751,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.1612369835239464,1.0,-0.8072282041692094,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.16315613507188234,1.0,-0.8035282317540858,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.1641210119714572,1.0,-0.8016551669910165,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.16678454949113913,1.0,-0.7979291917167669,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.16748430141287282,1.0,-0.7948390894819466,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.17549265918191095,1.0,-0.7872929261207505,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.18055528148864375,1.0,-0.7927264834145666,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.15786097504082108,1.0,-0.7860003110178058,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.1684392681456709,1.0,-0.7759133596469056,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.17050547566156124,1.0,-0.7781090455590631,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.1816196400366593,1.0,-0.7683442856307158,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.2108109155748508,1.0,-0.7273432048996047,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.20981666504995636,1.0,-0.730255116888156,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.20667467731307415,1.0,-0.7313655568045273,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.20808354283504157,1.0,-0.7257590408044866,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.20830271858927263,1.0,-0.7252600641942843,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.20582775822730967,1.0,-0.7277350245562474,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.20901869068558285,1.0,-0.7238340066103562,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.21925682214050704,1.0,-0.7161021869556802,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.22961261556872356,1.0,-0.7005539578065586,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.24112012642858516,1.0,-0.6861448917840691,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.2399468709696048,1.0,-0.6849987487728348,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.2726528224627084,1.0,-0.6772350589841084,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.27655146930123103,1.0,-0.6682549252221941,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.31112709459196763,1.0,-0.6328097663387893,-0.0,0.0
