Date,IWF,IWM,JBSS,MTUM,SPY,VLUE,VXX
2018-11-07,-0.06808049664597308,-1.2905295612682806,1.0,-0.0,-0.95358526728053,-0.8542977375942669,0.0
2018-11-08,-0.024862903558322682,-1.2944378015090916,1.0,-0.0,-0.9404197418876016,-0.8635220385106998,0.0
2018-11-09,-0.024287658240897285,-1.294297142385881,1.0,-0.0,-0.9416518906436848,-0.8633458414086017,0.0
2018-11-12,-0.022424466035338007,-1.2707744024925183,1.0,-0.0,-0.9484688230229984,-0.8578280654286065,0.0
2018-11-13,-0.0,-1.2647178237921235,1.0,-0.0,-0.9468940316686968,-0.8484774665042631,0.0
2018-11-14,-0.0,-1.2656700654019581,1.0,-0.0,-0.9473534549295203,-0.8491692732664419,0.0
2018-11-15,-0.0,-1.2648536921455784,1.0,-0.0,-0.9473534895031208,-0.840641971305828,0.0
2018-11-16,-0.0,-1.2504642712959226,1.0,-0.0,-0.9422688736374647,-0.8444085587404119,0.0
2018-11-19,-0.0,-1.2503633134183756,1.0,-0.0,-0.9419102212175037,-0.8445422250928468,0.0
2018-11-20,-0.0,-1.2264846033716414,1.0,-0.0,-0.9243583069715292,-0.8534817603011252,0.0
2018-11-21,-0.0,-1.216403162055336,1.0,-0.0,-0.9175098814229249,-0.8186166007905138,0.0
2018-11-23,-0.0,-1.1977856860419138,1.0,-0.0,-0.9315935152234084,-0.8247528667457492,0.0
2018-11-26,-0.0,-1.2026167042175582,1.0,-0.0,-0.9284556701845923,-0.8216135025099807,0.0
2018-11-27,-0.0,-1.2302841634738186,1.0,-0.0,-0.9347860791826309,-0.8259897828863346,0.0
2018-11-28,-0.0,-1.225207601405302,1.0,-0.0,-0.9385978920472693,-0.8285691472373045,0.0
2018-11-29,-0.0,-1.1947368421052633,1.0,-0.0,-0.9135506677140612,-0.8194422623723489,0.0
2018-11-30,-0.0,-1.1957657409953257,1.0,-0.0,-0.9155112141089596,-0.816646372599081,0.0
2018-12-03,-0.0,-1.1951324828263004,1.0,-0.0,-0.9145044160942102,-0.8157801766437685,0.0
2018-12-04,-0.0,-1.1961290322580647,1.0,-0.0,-0.9044379276637341,-0.8095014662756599,0.0
2018-12-06,-0.0,-1.1097028801274997,1.0,-0.0,-0.9127234090995333,-0.7722460440936516,0.0
2018-12-07,-0.0,-1.1100356790404613,1.0,-0.0,-0.9126622637212479,-0.7729446595308584,0.0
2018-12-10,-0.0,-1.1125972123079235,1.0,-0.0,-0.9029567569598377,-0.7414434384040275,0.0
2018-12-11,-0.0,-1.1123300022541136,1.0,-0.0,-0.9035614997370199,-0.7409647606882559,0.0
2018-12-12,-0.0,-1.113124553554645,1.0,-0.0,-0.9060866949885334,-0.7403285837813453,0.0
2018-12-13,-0.0,-1.1071415154588828,1.0,-0.0,-0.9119801645441227,-0.7375558811375335,0.0
2018-12-14,-0.0,-1.0963177057918247,1.0,-0.0,-0.9190721069028942,-0.7382230396756879,0.0
2018-12-17,-0.0,-1.0911808669656202,1.0,-0.0,-0.8926008968609865,-0.7531390134529148,0.0
2018-12-18,-0.0,-1.0730029585798817,1.0,-0.0,-0.8781065088757398,-0.7471523668639054,0.0
2018-12-19,-0.0,-1.0749796251018744,1.0,-0.0,-0.8807883233311106,-0.7487589834778098,0.0
2018-12-20,-0.0,-1.0616030028703909,1.0,-0.0,-0.877529991904026,-0.7408552292632664,0.0
2018-12-21,-0.0,-1.059352058146755,1.0,-0.0,-0.875086745315753,-0.7179955440300961,0.0
2018-12-24,-0.0,-1.0258742525819897,1.0,-0.0,-0.8593585794527995,-0.7386483058525096,0.0
2018-12-26,-0.0,-1.0258842904195904,1.0,-0.0,-0.8333810683087497,-0.7208577975082342,0.0
2018-12-27,-0.0,-0.9683544303797469,1.0,-0.0,-0.7281217926787547,-0.7246664385904893,0.0
2018-12-28,-0.0,-0.9711883523018559,1.0,-0.0,-0.7255545302300147,-0.7210089203322054,0.0
2018-12-31,-0.0,-0.9698160935256717,1.0,-0.0,-0.7264989403158542,-0.7220209202160387,0.0
2019-01-02,-0.0,-0.9706083624170257,1.0,-0.0,-0.7242181619106274,-0.7267843700814343,0.0
2019-01-03,-0.0,-0.9715665787400225,1.0,-0.0,-0.7424206090918434,-0.7117262169846871,0.0
2019-01-04,-0.0,-0.9801527758832356,1.0,-0.0,-0.7113286045559951,-0.7187286864002183,0.0
2019-01-07,-0.0,-0.9496465252767774,1.0,-0.0,-0.6920101373882888,-0.6930105375483527,0.0
2019-01-08,-0.0,-0.9383188135931368,1.0,-0.0,-0.6970472833676931,-0.6897652457272062,0.0
2019-01-09,-0.0,-0.925385023898035,1.0,-0.0,-0.696528146574615,-0.6972251725969199,0.0
2019-01-10,-0.0,-0.9226636598792864,1.0,-0.0,-0.6979836837567156,-0.6956622670292499,0.0
2019-01-11,-0.0,-0.9161842941747248,1.0,-0.0,-0.7114799076521564,-0.718238699099943,0.0
2019-01-14,-0.0,-0.9177297840281264,1.0,-0.0,-0.7169261677548969,-0.7137117026619788,0.0
2019-01-15,-0.0,-0.9120300499714928,1.0,-0.0,-0.7157661736593219,-0.725995237616125,0.0
2019-01-16,-0.0,-0.9090848206811104,1.0,-0.0,-0.7115494089676189,-0.7279911596289723,0.0
2019-01-17,-0.0,-0.9095532876024761,1.0,-0.0,-0.7104902124811778,-0.7261167809938096,0.0
2019-01-18,-0.0,-0.9060002023677023,1.0,-0.0,-0.7194171810179095,-0.747343923909744,0.0
2019-01-22,-0.0,-0.978013646702047,1.0,-0.0,-0.7386794403473707,-0.7294437935074781,0.0
2019-01-23,-0.0,-0.9166323448654584,1.0,-0.0,-0.7398064250411861,-0.7757756727073037,0.0
2019-01-24,-0.0,-0.8863512778684066,1.0,-0.0,-0.7625747688961392,-0.7496941272430669,0.0
2019-01-25,-0.0,-0.8502950109974513,1.0,-0.0,-0.8614670251021191,-0.7794923716091191,0.0
2019-01-28,-0.0,-0.8334558952270897,1.0,-0.0,-0.8885036943656547,-0.7798088034457401,0.0
2019-01-29,-0.0,-0.8110302646841716,1.0,-0.0,-0.8882561777215366,-0.8157755984393125,0.0
2019-01-30,-0.0,-0.809836872451132,1.0,-0.0,-0.8870060469694839,-0.8188370130783293,0.0
2019-01-31,-0.0,-0.8277293190770961,1.0,-0.0,-0.8469682048396173,-0.8424310635903207,0.0
2019-02-01,-0.0,-0.8410420180128458,1.0,-0.0,-0.895044673292906,-0.8521296063726721,0.0
2019-02-04,-0.0,-0.8516052404261446,1.0,-0.0,-0.9087244457241578,-0.8388640944428448,0.0
2019-02-05,-0.0,-0.8503580038139099,1.0,-0.0,-0.9078904760191415,-0.8397798006692332,0.0
2019-02-06,-0.0,-0.8357634013752384,1.0,-0.0,-0.9173416855671958,-0.8469957158800446,0.0
2019-02-07,-0.0,-0.8286309887503146,1.0,-0.0,-0.9146030262732272,-0.8509506523379938,0.0
2019-02-08,-0.0,-0.8209676256399163,1.0,-0.0,-0.9260941668469247,-0.8581368519720238,0.0
2019-02-11,-0.0,-0.8157589803012746,1.0,-0.0,-0.9430764774044033,-0.8622537659327926,0.0
2019-02-12,-0.0,-0.830934205743366,1.0,-0.0,-0.9475099963649581,-0.8565612504543801,0.0
2019-02-13,-0.0,-0.842422482027449,1.0,-0.0,-0.9418342894488418,-0.8465253068041536,0.0
2019-02-14,-0.0,-0.8207389054871383,1.0,-0.0,-0.9671719011877871,-0.8556073744807987,0.0
2019-02-15,-0.0,-0.8335403272939801,1.0,-0.0,-0.9652980713033313,-0.8539962010520163,0.0
2019-02-19,-0.0,-0.8172164647496716,1.0,-0.0,-0.9801488833746899,-0.8517004816815064,0.0
2019-02-20,-0.0,-0.7950474947429483,1.0,-0.0,-0.9849176999492423,-0.8456239576535421,0.0
2019-02-21,-0.0,-0.8168357950236539,1.0,-0.0,-0.9733848542847857,-0.8210609945469648,0.0
2019-02-22,-0.0,-0.8084653411756216,1.0,-0.0,-0.9821744307725616,-0.8177389672716775,0.0
2019-02-25,-0.0,-0.7978592162554426,1.0,-0.0,-0.9989840348330914,-0.8316037735849057,0.0
2019-02-26,-0.0,-0.7995714700755375,1.0,-0.0,-1.005846891342243,-0.8261911679256246,0.0
2019-02-27,-0.0,-0.8037155529702609,1.0,-0.0,-1.010906711262997,-0.8209481567657965,0.0
2019-02-28,-0.0,-0.8080366892334572,1.0,-0.0,-1.0150687923127322,-0.8166994249108248,0.0
2019-03-01,-0.0,-0.8075173743768874,1.0,-0.0,-1.022632172615799,-0.8084634137466797,0.0
2019-03-04,-0.0,-0.7955233130399912,1.0,-0.0,-1.021581422478218,-0.8284422733403813,0.0
2019-03-05,-0.0,-0.786325411334552,1.0,-0.0,-1.0387934186471661,-0.8311517367458866,0.0
2019-03-06,-0.0,-0.7838973759228127,1.0,-0.0,-1.0396535340983848,-0.831152693516556,0.0
2019-03-07,-0.0,-0.7424264491698224,1.0,-0.0,-1.073732886688028,-0.8250072822604136,0.0
2019-03-08,-0.0,-0.7315966200509207,1.0,-0.0,-1.1236116748459468,-0.8346555477657652,0.0
2019-03-11,-0.0,-0.7316252103983543,1.0,-0.0,-1.1284084533383207,-0.8803815223489808,0.0
2019-03-12,-0.0,-0.6752528504867609,1.0,-0.0,-1.1593999772718664,-0.9533694458123414,0.0
2019-03-13,-0.0,-0.6984363081617087,1.0,-0.0,-1.1646834477498094,-0.9507627765064837,0.0
2019-03-14,-0.0,-0.6974860228958278,1.0,-0.0,-1.1635796599855475,-0.942189936484996,0.0
2019-03-15,-0.0,-0.6764313740428936,1.0,-0.0,-1.1699744771627747,-0.9629728391299379,0.0
2019-03-18,-0.0,-0.6956723338485318,1.0,-0.0,-1.1853168469860897,-0.982998454404946,0.0
2019-03-19,-0.0,-0.6996466431095407,1.0,-0.0,-1.1832407874810702,-1.0001553217100922,0.0
2019-03-20,-0.0,-0.7032778578945316,1.0,-0.0,-1.184316171025451,-1.0099777838406674,0.0
2019-03-21,-0.0,-0.7060242839352427,1.0,-0.0,-1.200653798256538,-0.984978206724782,0.0
2019-03-22,-0.0,-0.6994115339348763,1.0,-0.0,-1.2411926245586504,-0.9824637112593173,0.0
2019-03-25,-0.0,-0.6131739769474743,1.0,-0.0,-1.273497331167324,-0.9812021350661407,0.0
2019-03-26,-0.0,-0.6377116990556467,1.0,-0.0,-1.2744868492936863,-0.990127214547725,0.0
2019-03-27,-0.0,-0.621392918421463,1.0,-0.0,-1.287903603182031,-0.9902511308688192,0.0
2019-03-28,-0.0,-0.6177642371689711,1.0,-0.0,-1.281657682993516,-1.0065619873447385,0.0
2019-03-29,-0.0,-0.614140625,1.0,-0.0,-1.2818359375,-1.0102734375,0.0
2019-04-01,-0.0,-0.6216744149705044,1.0,-0.0,-1.2770246513263275,-1.008008751025511,0.0
2019-04-02,-0.0,-0.6476592749032032,1.0,-0.0,-1.3153427979193557,-0.9479838867378467,0.0
2019-04-03,-0.0,-0.6481517699980441,1.0,-0.0,-1.3140621944064153,-0.9493448073538041,0.0
2019-04-04,-0.0,-0.644984110792891,1.0,-0.0,-1.3301424143748284,-0.9481344893875789,0.0
2019-04-05,-0.0,-0.6448323200627574,1.0,-0.0,-1.3315159835261816,-0.9460286330653068,0.0
2019-04-08,-0.0,-0.6421993181016576,1.0,-0.0,-1.3328761218011522,-0.943880550221421,0.0
2019-04-09,-0.0,-0.6225051076536224,1.0,-0.0,-1.3767090994813764,-0.9297501178689296,0.0
2019-04-10,-0.0,-0.6175848287751744,1.0,-0.0,-1.3860982681608025,-0.9145443147088786,0.0
2019-04-11,-0.0,-0.6021332496764832,1.0,-0.0,-1.4140229794910004,-0.9052978314575899,0.0
2019-04-12,-0.0,-0.6019139506608621,1.0,-0.0,-1.4169902341451937,-0.903125857944072,0.0
2019-04-15,-0.0,-0.6020724575106959,1.0,-0.0,-1.4177885936334733,-0.9052086195391922,0.0
2019-04-16,-0.0,-0.6050690521029504,1.0,-0.0,-1.4170197740112995,-0.9013653483992468,0.0
2019-04-17,-0.0,-0.6067071974897039,1.0,-0.0,-1.4234555795253971,-0.892174936262012,0.0
2019-04-18,-0.0,-0.6150887109436333,1.0,-0.0,-1.41497880357984,-0.8951954780970326,0.0
2019-04-22,-0.0,-0.5968043087971274,1.0,-0.0,-1.2419748653500895,-0.7518491921005385,0.0
2019-04-23,-0.0,-0.6299307224657147,1.0,-0.0,-1.2048635656722748,-0.6997384419623922,0.0
2019-04-24,-0.0,-0.6004713994230634,1.0,-0.0,-1.2076971786392738,-0.7097023851403644,0.0
2019-04-25,-0.0,-0.6161907441271627,1.0,-0.0,-1.2057603038402025,-0.6947179631453088,0.0
2019-04-26,-0.0,-0.6019280838786856,1.0,-0.0,-1.2175427485750476,-0.6988952220111182,0.0
2019-04-29,-0.0,-0.5971015512328961,1.0,-0.0,-1.2168560272960711,-0.7036125083541455,0.0
2019-04-30,-0.0,-0.6089418882791615,1.0,-0.0,-1.2127831715210358,-0.6959335866047559,0.0
2019-05-01,-0.0,-0.6008297004640697,1.0,-0.0,-1.2274644916326816,-0.6873505836028687,0.0
2019-05-02,-0.0,-0.5930240768198828,1.0,-0.0,-1.2257290122149263,-0.7115724069759232,0.0
2019-05-03,-0.0,-0.6968458178028937,1.0,-0.0,-1.4312853192256823,-0.8797242595487155,0.0
2019-05-06,-0.0,-0.6317690996184135,1.0,-0.0,-1.4970366160591053,-0.9306243403426159,0.0
2019-05-07,-0.0,-0.6290270094370322,1.0,-0.0,-1.5028880572730232,-0.9358119101854865,0.0
2019-05-08,-0.0,-0.6251108066725763,1.0,-0.0,-1.4638165847368845,-0.9404464501571439,0.0
2019-05-09,-0.0,-0.6241820882341134,1.0,-0.0,-1.4454658584561038,-0.9446429288266228,0.0
2019-05-10,-0.0,-0.6244182314235275,1.0,-0.0,-1.4468785106724442,-0.9409003370245547,0.0
2019-05-13,-0.0,-0.622462081694888,1.0,-0.0,-1.4477168766551642,-0.9423401011154803,0.0
2019-05-14,-0.0,-0.5597776814222082,1.0,-0.0,-1.4514565020300365,-0.9305845717213922,0.0
2019-05-15,-0.0,-0.5651212384487797,1.0,-0.0,-1.4730274069978675,-0.9109864939578233,0.0
2019-05-16,-0.0,-0.5655776515151515,1.0,-0.0,-1.469460227272727,-0.9106297348484849,0.0
2019-05-17,-0.0,-0.5558937465412286,1.0,-0.0,-1.4614989327219545,-0.9354889714601946,0.0
2019-05-20,-0.0,-0.5432459081049102,1.0,-0.0,-1.4651548018142377,-0.9355945572865312,0.0
2019-05-21,-0.0,-0.5359880498447266,1.0,-0.0,-1.463343684893274,-0.9316403946696017,0.0
2019-05-22,-0.0,-0.5220007077975699,1.0,-0.0,-1.4803586174354137,-0.9298493964059613,0.0
2019-05-23,-0.0,-0.508712715855573,1.0,-0.0,-1.5020800627943485,-0.9138540031397173,0.0
2019-05-24,-0.0,-0.48528092954341645,1.0,-0.0,-1.503606659648302,-0.910164931570944,0.0
2019-05-28,-0.0,-0.4809097978227061,1.0,-0.0,-1.50248833592535,-0.904587869362364,0.0
2019-05-29,-0.0,-0.4780686445607911,1.0,-0.0,-1.500484777971689,-0.8996703509792514,0.0
2019-05-30,-0.0,-0.4730206757438225,1.0,-0.0,-1.4993599441405794,-0.9067458008456496,0.0
2019-05-31,-0.0,-0.4668165607070863,1.0,-0.0,-1.5016281594045586,-0.9080865250426422,0.0
2019-06-03,-0.0,-0.47628390075014426,1.0,-0.0,-1.5120984804770146,-0.8584727832275437,0.0
2019-06-04,-0.0,-0.4655742749442265,1.0,-0.0,-1.5324255711977843,-0.8484498807600585,0.0
2019-06-05,-0.0,-0.45561906203868435,1.0,-0.0,-1.5538816760664673,-0.7756538854612212,0.0
2019-06-06,-0.0,-0.4701506626892723,1.0,-0.0,-1.54457576558547,-0.7612808216591777,0.0
2019-06-07,-0.0,-0.4876656092554581,1.0,-0.0,-1.5024071655159543,-0.7419294644523231,0.0
2019-06-10,-0.0,-0.4915695835039267,1.0,-0.0,-1.4877731045520526,-0.7426955000558305,0.0
2019-06-11,-0.0,-0.49818969056772805,1.0,-0.0,-1.4997947071777837,-0.7345750438580121,0.0
2019-06-12,-0.0,-0.5058718264176266,1.0,-0.0,-1.493941766394512,-0.7283301644111396,0.0
2019-06-13,-0.0,-0.5341987768731475,1.0,-0.0,-1.5076351630210485,-0.7101264398003977,0.0
2019-06-14,-0.0,-0.51980774285607,1.0,-0.0,-1.5300965040741994,-0.7050805452292441,0.0
2019-06-17,-0.0,-0.5228848821081831,1.0,-0.0,-1.5286576451624996,-0.6970049105971435,0.0
2019-06-18,-0.0,-0.5105377634440861,1.0,-0.0,-1.533900847521188,-0.7056926423160579,0.0
2019-06-19,-0.0,-0.4941154422788606,1.0,-0.0,-1.5598950524737631,-0.6941154422788606,0.0
2019-06-20,-0.0,-0.5015035333032627,1.0,-0.0,-1.5602540971282515,-0.6970380393925725,0.0
2019-06-21,-0.0,-0.5079108572287572,1.0,-0.0,-1.5508662482618663,-0.6993122627682363,0.0
2019-06-24,-0.0,-0.4776074877875974,1.0,-0.0,-1.5157922213521273,-0.7355781780214042,0.0
2019-06-25,-0.0,-0.4661693397985826,1.0,-0.0,-1.5247668780305854,-0.7390152928011936,0.0
2019-06-26,-0.0,-0.45929517061346264,1.0,-0.0,-1.4924482565728137,-0.7775125862390453,0.0
2019-06-27,-0.0,-0.46138606459330145,1.0,-0.0,-1.508111543062201,-0.7685406698564594,0.0
2019-06-28,-0.0,-0.45471521942110177,1.0,-0.0,-1.5123809523809526,-0.7677310924369748,0.0
2019-07-01,-0.0,-0.44545115585384043,1.0,-0.0,-1.5254660700969427,-0.7576435495898584,0.0
2019-07-02,-0.0,-0.4515456238361266,1.0,-0.0,-1.515679702048417,-0.7571694599627561,0.0
2019-07-03,-0.0,-0.45342470855525346,1.0,-0.0,-1.512458564564788,-0.7586502290588104,0.0
2019-07-05,-0.0,-0.44014582248344614,1.0,-0.0,-1.5160702328695783,-0.7637452570493266,0.0
2019-07-08,-0.0,-0.44356067645419067,1.0,-0.0,-1.5072663073778108,-0.7659542835904107,0.0
2019-07-09,-0.0,-0.4329012368606767,1.0,-0.0,-1.5079671656204732,-0.7734650670430486,0.0
2019-07-10,-0.0,-0.42081599286563615,1.0,-0.0,-1.5186905469678953,-0.776307966706302,0.0
2019-07-11,-0.0,-0.4256886250046973,1.0,-0.0,-1.5390252151365977,-0.7931306602532787,0.0
2019-07-12,-0.0,-0.40738503360265804,1.0,-0.0,-1.5599939590727177,-0.8082005587857737,0.0
2019-07-15,-0.0,-0.43482853585845255,1.0,-0.0,-1.5600407439544273,-0.7777190930697553,0.0
2019-07-16,-0.0,-0.43687745246000603,1.0,-0.0,-1.5611983096891036,-0.7749396317536975,0.0
2019-07-17,-0.0,-0.45312441146559196,1.0,-0.0,-1.5500018833101057,-0.7634939169083581,0.0
2019-07-18,-0.0,-0.4535268461422771,1.0,-0.0,-1.55414348022259,-0.7522935779816515,0.0
2019-07-19,-0.0,-0.4481943332189299,1.0,-0.0,-1.5802921099797886,-0.7849597681424703,0.0
2019-07-22,-0.0,-0.4519505233111323,1.0,-0.0,-1.5711512844909612,-0.7827973358705995,0.0
2019-07-23,-0.0,-0.4596218950892008,1.0,-0.0,-1.5654836623682908,-0.7787667845867092,0.0
2019-07-24,-0.0,-0.4630094282238443,1.0,-0.0,-1.5715480535279807,-0.7671456812652068,0.0
2019-07-25,-0.0,-0.45481425322213803,1.0,-0.0,-1.5747915087187265,-0.7611068991660349,0.0
2019-07-26,-0.0,-0.45236110058364287,1.0,-0.0,-1.5770105358902449,-0.7605169408019404,0.0
2019-07-29,-0.0,-0.44339049931704355,1.0,-0.0,-1.5780467445742903,-0.7727272727272727,0.0
2019-07-30,-0.0,-0.44329740397753153,1.0,-0.0,-1.5745028085623198,-0.7775542735691514,0.0
2019-07-31,-0.0,-0.48223466240146234,1.0,-0.0,-1.5621310788681977,-0.7638523934650977,0.0
2019-08-01,-0.0,-0.4972073407044341,1.0,-0.0,-1.5515787073976977,-0.750750408450169,0.0
2019-08-02,-0.0,-0.4868495958100877,1.0,-0.0,-1.554138676989639,-0.7542601237238605,0.0
2019-08-05,-0.0,-0.48024443010589446,1.0,-0.0,-1.5626067483964021,-0.7526473602307664,0.0
2019-08-06,-0.0,-0.4831768098794646,1.0,-0.0,-1.484655771648303,-0.7295718405679213,0.0
2019-08-07,-0.0,-0.5093444191008756,1.0,-0.0,-1.4401074240306084,-0.7294165256419689,0.0
2019-08-08,-0.0,-0.5012513801987486,1.0,-0.0,-1.4390504232609496,-0.7402281928597718,0.0
2019-08-09,-0.0,-0.48209606986899567,1.0,-0.0,-1.3300960698689956,-0.6812227074235808,0.0
2019-08-12,-0.0,-0.47934835693853345,1.0,-0.0,-1.3422521453987302,-0.6668527175050581,0.0
2019-08-13,-0.0,-0.44739116904671344,1.0,-0.0,-1.334739462674181,-0.6755644687251477,0.0
2019-08-14,-0.0,-0.4521289350186688,1.0,-0.0,-1.3064090706676257,-0.6669407049635186,0.0
2019-08-15,-0.0,-0.48052381906861763,1.0,-0.0,-1.2612748045700541,-0.5988842119329192,0.0
2019-08-16,-0.0,-0.4700617799298714,1.0,-0.0,-1.271163800300551,-0.5982300884955752,0.0
2019-08-19,-0.0,-0.44589032001062273,1.0,-0.0,-1.284324790864427,-0.5893639622892046,0.0
2019-08-20,-0.0,-0.45141117691824106,1.0,-0.0,-1.2827316944049234,-0.5745955067332826,0.0
2019-08-21,-0.0,-0.45760195327966213,1.0,-0.0,-1.2847103075095683,-0.5571466279530157,0.0
2019-08-22,-0.0,-0.459841013292872,1.0,-0.0,-1.2879242669129531,-0.5507141207903157,0.0
2019-08-23,-0.0,-0.42782226631705755,1.0,-0.0,-1.4292041669619444,-0.6863439869605272,0.0
2019-08-26,-0.0,-0.41338774940700435,1.0,-0.0,-1.41391098088461,-0.660911120413004,0.0
2019-08-27,-0.0,-0.4133834953147316,1.0,-0.0,-1.4158567596753404,-0.654195840735709,0.0
2019-08-28,-0.0,-0.400055718066583,1.0,-0.0,-1.437143056135952,-0.6451803872405627,0.0
2019-08-29,-0.0,-0.39559631742920154,1.0,-0.0,-1.4413834144292368,-0.6635628522420975,0.0
2019-08-30,-0.0,-0.3829074151654797,1.0,-0.0,-1.4556975282781737,-0.6525275799469348,0.0
2019-09-03,-0.0,-0.38568137391790003,1.0,-0.0,-1.4557037140463558,-0.6492599832449036,0.0
2019-09-04,-0.0,-0.36115968384975866,1.0,-0.0,-1.47037840106316,-0.6656641253409806,0.0
2019-09-05,-0.0,-0.3652861472012261,1.0,-0.0,-1.4684593681423943,-0.6494827406039917,0.0
2019-09-06,-0.0,-0.36066939795847514,1.0,-0.0,-1.4843066453718492,-0.6270050690924241,0.0
2019-09-09,-0.0,-0.3651757521079843,1.0,-0.0,-1.4845414483500468,-0.6202158298344842,0.0
2019-09-10,-0.0,-0.3556489716509172,1.0,-0.0,-1.5369649805447472,-0.5815383546414675,0.0
2019-09-11,-0.0,-0.3427576601671309,1.0,-0.0,-1.5882660167130918,-0.5508704735376044,0.0
2019-09-12,-0.0,-0.33318259296622255,1.0,-0.0,-1.592374856506766,-0.5530316206908548,0.0
2019-09-13,-0.0,-0.3326723718082516,1.0,-0.0,-1.5907952410770194,-0.5552772559660475,0.0
2019-09-16,-0.0,-0.33245208195637804,1.0,-0.0,-1.5906703308171288,-0.5554666573903363,0.0
2019-09-17,-0.0,-0.32486691486030406,1.0,-0.0,-1.5975783723600432,-0.5569047701889287,0.0
2019-09-18,-0.0,-0.29290135195878425,1.0,-0.0,-1.5859410117215864,-0.578852736765672,0.0
2019-09-19,-0.0,-0.30505664548217737,1.0,-0.0,-1.563415308096159,-0.5855208621166068,0.0
2019-09-20,-0.0,-0.31477064537315497,1.0,-0.0,-1.55822876698123,-0.5837395001555532,0.0
2019-09-23,-0.0,-0.3235779627209574,1.0,-0.0,-1.5367631886649702,-0.5786505261709883,0.0
