Date,IWF,IWM,MTUM,SII,SPY,VLUE,VXX
2019-01-08,-0.0,-0.9420820537050163,-0.0,1.0,-0.9284983069533035,-1.0667375383888495,0.0
2019-01-09,-0.0,-0.9227706378617047,-0.0,1.0,-0.9335330757707168,-1.0859812347236457,0.0
2019-01-10,-0.0,-0.9215887150793962,-0.0,1.0,-0.9336065250797904,-1.085070333740494,0.0
2019-01-11,-0.0,-0.9117588971837105,-0.0,1.0,-0.9397637950784058,-1.0984318837145002,0.0
2019-01-14,-0.0,-0.9127890887527179,-0.0,1.0,-0.9419252816762206,-1.0986360940897408,0.0
2019-01-15,-0.0,-0.9051993822516137,-0.0,1.0,-0.9399279293549282,-1.1147982417930544,0.0
2019-01-16,-0.0,-0.8973821575450807,-0.0,1.0,-0.9260518823157229,-1.131010756089845,0.0
2019-01-17,-0.0,-0.8730876627207299,-0.0,1.0,-0.9262988162189798,-1.1334408306131278,0.0
2019-01-18,-0.0,-0.8735938307429343,-0.0,1.0,-0.9398179433159756,-1.1616249950312039,0.0
2019-01-22,-0.0,-0.8606547200264868,-0.0,1.0,-0.993419691263502,-1.2844845424823075,0.0
2019-01-23,-0.0,-0.7941054894179894,-0.0,1.0,-0.9961970899470899,-1.3432953042328042,0.0
2019-01-24,-0.0,-0.7860787323184137,-0.0,1.0,-1.0215290164682458,-1.340564981125814,0.0
2019-01-25,-0.0,-0.6629150736715496,-0.0,1.0,-1.1558056617552301,-1.476996434554749,0.0
2019-01-28,-0.0,-0.635028976175145,-0.0,1.0,-1.1914573942906204,-1.466280317664735,0.0
2019-01-29,-0.0,-0.6254744651483782,-0.0,1.0,-1.1959109730848863,-1.4919340924775706,0.0
2019-01-30,-0.0,-0.623292688181309,-0.0,1.0,-1.1938041277090783,-1.4916196303158258,0.0
2019-01-31,-0.0,-0.6435109230636387,-0.0,1.0,-1.1396252482514462,-1.5342802866764529,0.0
2019-02-01,-0.0,-0.6416476366926623,-0.0,1.0,-1.1330949200741092,-1.533930802705847,0.0
2019-02-04,-0.0,-0.6504420980341661,-0.0,1.0,-1.126620310756288,-1.5151515151515151,0.0
2019-02-05,-0.0,-0.6133947402401756,-0.0,1.0,-1.1251237463952137,-1.5657469978048464,0.0
2019-02-06,-0.0,-0.6066583401524613,-0.0,1.0,-1.1283000990568068,-1.5718592531978122,0.0
2019-02-07,-0.0,-0.6079613992762364,-0.0,1.0,-1.1332931242460798,-1.5668619679476135,0.0
2019-02-08,-0.0,-0.6041873945581174,-0.0,1.0,-1.151793052731756,-1.5697971190033309,0.0
2019-02-11,-0.0,-0.6040712248249632,-0.0,1.0,-1.1425360878209005,-1.5752441870516036,0.0
2019-02-12,-0.0,-0.612508115126596,-0.0,1.0,-1.1574550962995023,-1.5581043064271802,0.0
2019-02-13,-0.0,-0.6489676764257912,-0.0,1.0,-1.0918514130986632,-1.490015231003554,0.0
2019-02-14,-0.0,-0.5340019062616551,-0.0,1.0,-1.127056483361651,-1.4830301272222453,0.0
2019-02-15,-0.0,-0.5686991194550589,-0.0,1.0,-1.1137232098355208,-1.471091543445755,0.0
2019-02-19,-0.0,-0.5297643152182716,-0.0,1.0,-1.089495423989633,-1.4302664614886207,0.0
2019-02-20,-0.0,-0.5631649205129242,-0.0,1.0,-1.053921766918814,-1.428016665992476,0.0
2019-02-21,-0.0,-0.5750182674352521,-0.0,1.0,-1.0557765689697165,-1.4286352196151662,0.0
2019-02-22,-0.0,-0.5526049876722849,-0.0,1.0,-1.0687118548158927,-1.42055697021139,0.0
2019-02-25,-0.0,-0.5573730369161738,-0.0,1.0,-1.0895370181521518,-1.4321843769120948,0.0
2019-02-26,-0.0,-0.5611106587411449,-0.0,1.0,-1.0803680482045435,-1.4298509893331162,0.0
2019-02-27,-0.0,-0.558740297542044,-0.0,1.0,-1.052474126778784,-1.4314763906856405,0.0
2019-02-28,-0.0,-0.541748349669934,-0.0,1.0,-1.0208441688337668,-1.4381676335267053,0.0
2019-03-01,-0.0,-0.5455165222970806,-0.0,1.0,-1.0156400384985562,-1.4491097208854669,0.0
2019-03-04,-0.0,-0.5352910456754911,-0.0,1.0,-1.0049411481139274,-1.4769613947696139,0.0
2019-03-05,-0.0,-0.5094626495418717,-0.0,1.0,-1.0216460608970512,-1.4699715920457728,0.0
2019-03-06,-0.0,-0.5432202268013944,-0.0,1.0,-1.2914442042095045,-1.577769933371575,0.0
2019-03-07,-0.0,-0.4492811501597444,-0.0,1.0,-1.4074369897053605,-1.5805821796237132,0.0
2019-03-08,-0.0,-0.42441624136217876,-0.0,1.0,-1.478388510004065,-1.6137030847748521,0.0
2019-03-11,-0.0,-0.41034420616327266,-0.0,1.0,-1.43165435213552,-1.6633177149035865,0.0
2019-03-12,-0.0,-0.33961231470923603,-0.0,1.0,-1.4633067274800455,-1.758084378563284,0.0
2019-03-13,-0.0,-0.3654244783269611,-0.0,1.0,-1.4813671749044175,-1.759592795614722,0.0
2019-03-14,-0.0,-0.3631559599301535,-0.0,1.0,-1.4807462549398034,-1.7512177189596543,0.0
2019-03-15,-0.0,-0.3504506586549573,-0.0,1.0,-1.49660272706263,-1.7750866651259534,0.0
2019-03-18,-0.0,-0.3836586388410118,-0.0,1.0,-1.4942469837424885,-1.7804071365351468,0.0
2019-03-19,-0.0,-0.38731867103416,-0.0,1.0,-1.4914365933551708,-1.8006551240056152,0.0
2019-03-20,-0.0,-0.39478619654913727,-0.0,1.0,-1.4824643660915229,-1.81137471867967,0.0
2019-03-21,-0.0,-0.3971197289156626,-0.0,1.0,-1.5490869728915662,-1.7600715361445782,0.0
2019-03-22,-0.0,-0.3928128280996468,-0.0,1.0,-1.6352009162928318,-1.744344755178009,0.0
2019-03-25,-0.0,-0.2721982354045429,-0.0,1.0,-1.6769288530129531,-1.743945935798761,0.0
2019-03-26,-0.0,-0.27779886148007593,-0.0,1.0,-1.6884724857685012,-1.777609108159393,0.0
2019-03-27,-0.0,-0.1604375976780531,-0.0,1.0,-1.6028131279303415,-1.7019870506809556,0.0
2019-03-28,-0.0,-0.1541521408778046,-0.0,1.0,-1.594529364440869,-1.7208366854384554,0.0
2019-03-29,-0.0,-0.14854716137684398,-0.0,1.0,-1.5951721054984354,-1.7265087170317388,0.0
2019-04-01,-0.0,-0.1642615357206485,-0.0,1.0,-1.5787903082130768,-1.7108943523962232,0.0
2019-04-02,-0.0,-0.17991169977924945,-0.0,1.0,-1.5848565121412803,-1.650242825607064,0.0
2019-04-03,-0.0,-0.18177042290517467,-0.0,1.0,-1.567594781542772,-1.6284913755362926,0.0
2019-04-04,-0.0,-0.17833915851878068,-0.0,1.0,-1.6200061938680705,-1.62589036853515,0.0
2019-04-05,-0.0,-0.16444542838166926,-0.0,1.0,-1.6292229355767103,-1.634049147664379,0.0
2019-04-08,-0.0,-0.17954889899260051,-0.0,1.0,-1.6381385397165016,-1.6398323972541675,0.0
2019-04-09,-0.0,-0.1423128046078866,-0.0,1.0,-1.6935755427558707,-1.5948161276030128,0.0
2019-04-10,-0.0,-0.11558607333069236,-0.0,1.0,-1.6836568510937981,-1.6023592587701923,0.0
2019-04-11,-0.0,-0.10212971926427881,-0.0,1.0,-1.7159640939892633,-1.5821085980814926,0.0
2019-04-12,-0.0,-0.09667528144027333,-0.0,1.0,-1.7104559989487056,-1.5732182750010952,0.0
2019-04-15,-0.0,-0.10111866637420487,-0.0,1.0,-1.6986619872779116,-1.5871024347444613,0.0
2019-04-16,-0.0,-0.11014759339552402,-0.0,1.0,-1.691718127271931,-1.577760259273858,0.0
2019-04-17,-0.0,-0.08983192170974678,-0.0,1.0,-1.7294510027647343,-1.5691841839645413,0.0
2019-04-18,-0.0,-0.09245944761069706,-0.0,1.0,-1.7118369136343707,-1.5797457255589653,0.0
2019-04-22,-0.0,-0.09622384983114776,-0.0,1.0,-1.708872417876409,-1.580632428402263,0.0
2019-04-23,-0.0,-0.11489733508082133,-0.0,1.0,-1.7050677151594584,-1.5487986020096112,0.0
2019-04-24,-0.0,-0.08757111597374179,-0.0,1.0,-1.7100218818380741,-1.5787746170678336,0.0
2019-04-25,-0.0,-0.09130797244526348,-0.0,1.0,-1.725330174191567,-1.5710587512614629,0.0
2019-04-26,-0.0,-0.07883160302657047,-0.0,1.0,-1.7543550941404187,-1.5658982931550238,0.0
2019-04-29,-0.0,-0.07878183159082035,-0.0,1.0,-1.7199253828467311,-1.5394993709600453,0.0
2019-04-30,-0.0,-0.06310280697201678,-0.0,1.0,-1.7139397084901173,-1.548073180225769,0.0
2019-05-01,-0.0,-0.07059739585586366,-0.0,1.0,-1.7119435912964485,-1.5432798373491372,0.0
2019-05-02,-0.0,-0.07411404152458238,-0.0,1.0,-1.6810549488496571,-1.5613588293693617,0.0
2019-05-03,-0.0,-0.06476157537503784,-0.0,1.0,-1.6914097963771562,-1.5670312567550042,0.0
2019-05-06,-0.0,-0.041776244880362155,-0.0,1.0,-1.696486311705109,-1.573011424876051,0.0
2019-05-07,-0.0,-0.04698826372109079,-0.0,1.0,-1.6925698998964447,-1.5752071108042804,0.0
2019-05-08,-0.0,-0.07324772833923468,-0.0,1.0,-1.6461755044580009,-1.5466063734482316,0.0
2019-05-09,-0.0,-0.07055463187960949,-0.0,1.0,-1.6487189325148142,-1.5438461866393827,0.0
2019-05-10,-0.0,-0.07247550063911377,-0.0,1.0,-1.6497230507030252,-1.5386024712398807,0.0
2019-05-13,-0.0,-0.0701559969312079,-0.0,1.0,-1.6538658255903163,-1.5381467905549397,0.0
2019-05-14,-0.0,-0.028834870075440066,-0.0,1.0,-1.6541072925398157,-1.5082145850796311,0.0
2019-05-15,-0.0,-0.04005037783375315,-0.0,1.0,-1.666204869857263,-1.4919395465994962,0.0
2019-05-16,-0.0,-0.044298743327869546,-0.0,1.0,-1.662926070693061,-1.4956920102551172,0.0
2019-05-17,-0.0,-0.041219768664563616,-0.0,1.0,-1.6528286014721345,-1.512008412197687,0.0
2019-05-20,-0.0,-0.014860213248257915,-0.0,1.0,-1.662538829653262,-1.5204432877172362,0.0
2019-05-21,-0.0,-0.014001349527665317,-0.0,1.0,-1.6718539136302295,-1.5314608636977058,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.7064706131615746,-1.5309970761472944,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.7076402116402118,-1.5251640211640212,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.7021456327082278,-1.521540800810948,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.7022004476918529,-1.5212653630105166,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.7086630745916822,-1.5007577033170567,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.6955846554184506,-1.5015109544195417,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.6967560535481976,-1.499811154475639,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.721233590331319,-1.4463013127734945,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.7219536589431572,-1.4454075679279879,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.7429695826842666,-1.3563991145363614,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.710526315789474,-1.3949010592002629,0.0
2019-06-07,-0.0,-0.018111626760852602,-0.0,1.0,-1.6966199843936094,-1.3922132325762866,0.0
2019-06-10,-0.0,-0.020578830860047553,-0.0,1.0,-1.6797573173731246,-1.399073542674428,0.0
2019-06-11,-0.0,-0.020158298293346526,-0.0,1.0,-1.697213290460879,-1.4049798004781928,0.0
2019-06-12,-0.0,-0.02677171850507384,-0.0,1.0,-1.698745978054616,-1.3995544922036136,0.0
2019-06-13,-0.0,-0.05612961891378028,-0.0,1.0,-1.6983136314788791,-1.3788129288253286,0.0
2019-06-14,-0.0,-0.05180319742223324,-0.0,1.0,-1.7109100673358943,-1.3683232122939646,0.0
2019-06-17,-0.0,-0.04299830487451937,-0.0,1.0,-1.7272501757142265,-1.3642039111919626,0.0
2019-06-18,-0.0,-0.03781668383110196,-0.0,1.0,-1.7221421215242019,-1.3594644696189497,0.0
2019-06-19,-0.0,-0.05031935800851621,-0.0,1.0,-1.7197838191942352,-1.324230265312807,0.0
2019-06-20,-0.0,-0.052409441075233563,-0.0,1.0,-1.7200049172266842,-1.3252745451565315,0.0
2019-06-21,-0.0,-0.061727893368010406,-0.0,1.0,-1.6934330299089726,-1.3085988296488946,0.0
2019-06-24,-0.0,-0.06576858898701722,-0.0,1.0,-1.6939888486427088,-1.3101216881689794,0.0
2019-06-25,-0.0,-0.005468130400300538,-0.0,1.0,-1.8083232458154193,-1.3603957089785865,0.0
2019-06-26,-0.0,-0.006780810306831667,-0.0,1.0,-1.785599254110866,-1.4456263773520936,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-1.7916524991499492,-1.458602516150969,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-1.8467977335164836,-1.445784684065934,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-1.8484068785110854,-1.4399416784596253,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-1.870745070969412,-1.4435048966737134,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-1.856686385422514,-1.4612893475538669,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-1.8614122219822933,-1.4573094364068235,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-1.8795191180938327,-1.460526886853869,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-1.8726437578541404,-1.4606751310828963,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-1.8745197910821427,-1.4419648638149094,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-1.8910676326406666,-1.4471389527569303,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-1.8890722724113969,-1.4542651146629604,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.8972332015810278,-1.446249402771142,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.9132168711257531,-1.4216480991807185,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.9111785095320624,-1.4216204506065857,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.906925566343042,-1.4080690399137001,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.908342315154128,-1.4029747790472085,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.8984320859320858,-1.4328222453222452,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-2.0172816231259536,-1.4714516563425801,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-2.013261296660118,-1.4518664047151277,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-1.992992507712649,-1.4142353459673866,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.9929546455306033,-1.4103918978423602,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.9850141043723553,-1.4225581805359662,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-1.9823192239858907,-1.4268077601410936,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.9834849421531398,-1.4323500839000265,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.9817516639485169,-1.4260589765063694,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.9765016501650166,-1.423938393839384,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-1.9785689139236051,-1.4220207709910226,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-1.8680505338381046,-1.3856820792037092,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.8266329540665824,-1.3873999157184997,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.8303962900505903,-1.3854553119730184,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.8066485753052919,-1.4334718453188602,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.8107512294386976,-1.4286925555367136,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.8485265648526565,-1.4534738653473867,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.829163810829335,-1.4545921864290607,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-1.8221971501399858,-1.3564832225983037,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-1.820730528351057,-1.3825396158211087,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-1.8606308509741083,-1.3562452559669396,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-1.8330974777324565,-1.3290601847998003,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-1.8409476867000787,-1.301039638818705,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-1.8289495450785775,-1.3066997518610424,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-1.834876798412436,-1.2993633206548703,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-1.8319461444308445,-1.2480212158302733,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-1.8109932105541326,-1.2545432369801197,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-1.8136439267886857,-1.2446329288584068,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-1.8234626454254328,-1.230207953301715,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-1.882724143583019,-1.21496475987543,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-1.8878477548820434,-1.2582611219370623,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-1.8821604605889906,-1.2598268649297932,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-1.9547304384308788,-1.2407803650094398,0.0
2019-09-06,-0.0,-0.0,-0.01659732866214145,1.0,-2.1604554412086707,-1.2021458287716225,0.0
2019-09-09,-0.0,-0.0,-0.018127681933619404,1.0,-2.161091163849724,-1.1994482879411508,0.0
2019-09-10,-0.0,-0.0,-0.02950317356095426,1.0,-2.1620923615670824,-1.1857299190194792,0.0
2019-09-11,-0.0,-0.0,-0.08877928483353885,1.0,-2.182887088250837,-1.1320679936586227,0.0
2019-09-12,-0.0,-0.0,-0.09542236489160547,1.0,-2.179147794731982,-1.122773844597863,0.0
2019-09-13,-0.0,-0.0,-0.08488157083736901,1.0,-2.1819142379149423,-1.135775292770978,0.0
2019-09-16,-0.0,-0.0,-0.08177456978125963,1.0,-2.183530654460631,-1.1358654988776902,0.0
2019-09-17,-0.0,-0.0,-0.07973246501804102,1.0,-2.187098477514741,-1.1334154712663909,0.0
2019-09-18,-0.0,-0.0,-0.06757769451179194,1.0,-2.193740357064139,-1.1468811990301961,0.0
2019-09-19,-0.0,-0.0,-0.0721363456202933,1.0,-2.1775663892191837,-1.1542696084907738,0.0
2019-09-20,-0.0,-0.0,-0.10214102450676811,1.0,-2.16539856675219,-1.1561089976112537,0.0
2019-09-23,-0.0,-0.0,-0.10987063618642566,1.0,-2.155103668261563,-1.1652489810384545,0.0
2019-09-24,-0.0,-0.0,-0.15271473463687152,1.0,-2.0803072625698324,-1.131459497206704,0.0
2019-09-25,-0.0,-0.0,-0.15217391304347827,1.0,-2.052500429627084,-1.091596494242997,0.0
2019-09-26,-0.0,-0.0,-0.27655434686477404,1.0,-2.125187936676395,-1.0202971610506766,0.0
2019-09-27,-0.0,-0.0,-0.25428483759260073,1.0,-2.1080524262481917,-1.0211283040371717,0.0
2019-09-30,-0.0,-0.0,-0.2962424562794591,1.0,-2.0936082110920227,-1.0152856702347914,0.0
2019-10-01,-0.0,-0.0,-0.3356091030789826,1.0,-2.10446229361892,-1.0222222222222224,0.0
